geo,time,median_income
mng,1833,0.625
mng,1834,0.625
mng,1835,0.63
mng,1836,0.63
mng,1837,0.63
mng,1838,0.63
mng,1839,0.63
mng,1840,0.635
mng,1841,0.635
mng,1842,0.635
mng,1843,0.635
mng,1844,0.635
mng,1845,0.641
mng,1846,0.641
mng,1847,0.641
mng,1848,0.641
mng,1849,0.641
mng,1850,0.646
mng,1851,0.646
mng,1852,0.646
mng,1853,0.646
mng,1854,0.646
mng,1855,0.651
mng,1856,0.651
mng,1857,0.651
mng,1858,0.651
mng,1859,0.651
mng,1860,0.656
mng,1861,0.659
mng,1862,0.662
mng,1863,0.664
mng,1864,0.667
mng,1865,0.664
mng,1866,0.664
mng,1867,0.664
mng,1868,0.664
mng,1869,0.664
mng,1870,0.67
mng,1871,0.67
mng,1872,0.674
mng,1873,0.678
mng,1874,0.683
mng,1875,0.693
mng,1876,0.698
mng,1877,0.702
mng,1878,0.707
mng,1879,0.712
mng,1880,0.722
mng,1881,0.727
mng,1882,0.732
mng,1883,0.737
mng,1884,0.742
mng,1885,0.753
mng,1886,0.758
mng,1887,0.763
mng,1888,0.769
mng,1889,0.774
mng,1890,0.785
mng,1891,0.794
mng,1892,0.802
mng,1893,0.811
mng,1894,0.82
mng,1895,0.822
mng,1896,0.828
mng,1897,0.834
mng,1898,0.839
mng,1899,0.845
mng,1900,0.857
mng,1901,0.863
mng,1902,0.873
mng,1903,0.878
mng,1904,0.884
mng,1905,0.894
mng,1906,0.9
mng,1907,0.909
mng,1908,0.915
mng,1909,0.925
mng,1910,0.931
mng,1911,0.941
mng,1912,0.947
mng,1913,0.957
mng,1914,0.963
mng,1915,0.969
mng,1916,0.979
mng,1917,0.985
mng,1918,0.995
mng,1919,1.005
mng,1920,1.011
mng,1921,1.025
mng,1922,1.039
mng,1923,1.053
mng,1924,1.067
mng,1925,1.081
mng,1926,1.095
mng,1927,1.109
mng,1928,1.123
mng,1929,1.138
mng,1930,1.152
mng,1931,1.167
mng,1932,1.181
mng,1933,1.196
mng,1934,1.211
mng,1935,1.226
mng,1936,1.241
mng,1937,1.256
mng,1938,1.271
mng,1939,1.286
mng,1940,1.301
mng,1941,1.316
mng,1942,1.331
mng,1943,1.347
mng,1944,1.362
mng,1945,1.378
mng,1946,1.393
mng,1947,1.409
mng,1948,1.424
mng,1949,1.444
mng,1950,1.46
mng,1951,1.515
mng,1952,1.579
mng,1953,1.64
mng,1954,1.705
mng,1955,1.775
mng,1956,1.841
mng,1957,1.917
mng,1958,1.994
mng,1959,2.07
mng,1960,2.152
mng,1961,2.235
mng,1962,2.318
mng,1963,2.405
mng,1964,2.493
mng,1965,2.586
mng,1966,2.675
mng,1967,2.777
mng,1968,2.881
mng,1969,2.98
mng,1970,3.093
mng,1971,3.165
mng,1972,3.204
mng,1973,3.408
mng,1974,3.471
mng,1975,3.596
mng,1976,3.65
mng,1977,3.927
mng,1978,4.02
mng,1979,4.114
mng,1980,4.664
mng,1981,4.126
mng,1982,4.359
mng,1983,4.499
mng,1984,4.644
mng,1985,4.78
mng,1986,5.083
mng,1987,5.111
mng,1988,5.227
mng,1989,5.316
mng,1990,5.045
mng,1991,4.535
mng,1992,4.068
mng,1993,3.906
mng,1994,3.958
mng,1995,4.179
mng,1996,3.649
mng,1997,3.261
mng,1998,2.962
mng,1999,3.313
mng,2000,3.317
mng,2001,3.63
mng,2002,4.244
mng,2003,4.645
mng,2004,5.17
mng,2005,5.506
mng,2006,5.94
mng,2007,6.512
mng,2008,6.968
mng,2009,6.709
mng,2010,6.958
mng,2011,7.504
mng,2012,8.725
mng,2013,9.109
mng,2014,9.311
mng,2015,8.928
mng,2016,7.682
mng,2017,7.766
mng,2018,8.096
mng,2019,8.745
mng,2020,9.151
mng,2021,9.363
mng,2022,9.581
mng,2023,9.803
mng,2024,10.03
mng,2025,10.263
mng,2026,10.501
mng,2027,10.744
mng,2028,10.993
mng,2029,11.249
mng,2030,11.509
mng,2031,11.776
mng,2032,12.05
mng,2033,12.328
mng,2034,12.613
mng,2035,12.905
mng,2036,13.204
mng,2037,13.509
mng,2038,13.823
mng,2039,14.145
mng,2040,14.473
mng,2041,14.799
mng,2042,15.133
mng,2043,15.474
mng,2044,15.823
mng,2045,16.18
mng,2046,16.545
mng,2047,16.918
mng,2048,17.3
mng,2049,17.69
mng,2050,18.091
mng,2051,18.5
mng,2052,18.919
mng,2053,19.346
mng,2054,19.784
mng,2055,20.23
mng,2056,20.686
mng,2057,21.154
mng,2058,21.631
mng,2059,22.119
mng,2060,22.619
mng,2061,23.131
mng,2062,23.655
mng,2063,24.19
mng,2064,24.737
mng,2065,25.297
mng,2066,25.869
mng,2067,26.454
mng,2068,27.053
mng,2069,27.667
mng,2070,28.292
mng,2071,28.932
mng,2072,29.587
mng,2073,30.258
mng,2074,30.943
mng,2075,31.644
mng,2076,32.36
mng,2077,33.093
mng,2078,33.843
mng,2079,34.609
mng,2080,35.394
mng,2081,36.197
mng,2082,37.019
mng,2083,37.858
mng,2084,38.716
mng,2085,39.593
mng,2086,40.493
mng,2087,41.412
mng,2088,42.352
mng,2089,43.315
mng,2090,44.3
mng,2091,45.307
mng,2092,46.336
mng,2093,47.389
mng,2094,48.467
mng,2095,49.57
mng,2096,50.698
mng,2097,51.85
mng,2098,53.029
mng,2099,54.236
mng,2100,55.471
moz,1800,1.049
moz,1801,1.052
moz,1802,1.054
moz,1803,1.057
moz,1804,1.06
moz,1805,1.057
moz,1806,1.057
moz,1807,1.057
moz,1808,1.057
moz,1809,1.057
moz,1810,1.06
moz,1811,1.06
moz,1812,1.06
moz,1813,1.06
moz,1814,1.06
moz,1815,1.062
moz,1816,1.062
moz,1817,1.062
moz,1818,1.062
moz,1819,1.062
moz,1820,1.065
moz,1821,1.065
moz,1822,1.065
moz,1823,1.065
moz,1824,1.065
moz,1825,1.067
moz,1826,1.067
moz,1827,1.067
moz,1828,1.067
moz,1829,1.067
moz,1830,1.07
moz,1831,1.07
moz,1832,1.07
moz,1833,1.07
moz,1834,1.07
moz,1835,1.073
moz,1836,1.073
moz,1837,1.073
moz,1838,1.073
moz,1839,1.073
moz,1840,1.078
moz,1841,1.078
moz,1842,1.078
moz,1843,1.078
moz,1844,1.078
moz,1845,1.081
moz,1846,1.081
moz,1847,1.081
moz,1848,1.081
moz,1849,1.081
moz,1850,1.083
moz,1851,1.083
moz,1852,1.083
moz,1853,1.083
moz,1854,1.083
moz,1855,1.086
moz,1856,1.086
moz,1857,1.086
moz,1858,1.086
moz,1859,1.086
moz,1860,1.089
moz,1861,1.089
moz,1862,1.089
moz,1863,1.089
moz,1864,1.089
moz,1865,1.091
moz,1866,1.091
moz,1867,1.091
moz,1868,1.091
moz,1869,1.091
moz,1870,1.096
moz,1871,1.096
moz,1872,1.094
moz,1873,1.092
moz,1874,1.09
moz,1875,1.091
moz,1876,1.089
moz,1877,1.087
moz,1878,1.085
moz,1879,1.083
moz,1880,1.083
moz,1881,1.081
moz,1882,1.079
moz,1883,1.077
moz,1884,1.075
moz,1885,1.076
moz,1886,1.074
moz,1887,1.072
moz,1888,1.07
moz,1889,1.068
moz,1890,1.068
moz,1891,1.066
moz,1892,1.064
moz,1893,1.062
moz,1894,1.06
moz,1895,1.063
moz,1896,1.061
moz,1897,1.059
moz,1898,1.057
moz,1899,1.055
moz,1900,1.055
moz,1901,1.053
moz,1902,1.051
moz,1903,1.052
moz,1904,1.05
moz,1905,1.048
moz,1906,1.045
moz,1907,1.043
moz,1908,1.044
moz,1909,1.042
moz,1910,1.04
moz,1911,1.038
moz,1912,1.038
moz,1913,1.036
moz,1914,1.034
moz,1915,1.032
moz,1916,1.032
moz,1917,1.03
moz,1918,1.028
moz,1919,1.026
moz,1920,1.027
moz,1921,1.022
moz,1922,1.02
moz,1923,1.018
moz,1924,1.014
moz,1925,1.012
moz,1926,1.01
moz,1927,1.005
moz,1928,1.003
moz,1929,1.001
moz,1930,0.997
moz,1931,0.995
moz,1932,0.993
moz,1933,0.988
moz,1934,0.986
moz,1935,0.984
moz,1936,0.98
moz,1937,0.978
moz,1938,0.976
moz,1939,0.972
moz,1940,0.97
moz,1941,0.968
moz,1942,0.964
moz,1943,0.962
moz,1944,0.96
moz,1945,0.956
moz,1946,0.954
moz,1947,0.952
moz,1948,0.947
moz,1949,0.946
moz,1950,0.941
moz,1951,0.957
moz,1952,0.971
moz,1953,0.985
moz,1954,0.987
moz,1955,1.028
moz,1956,1.012
moz,1957,1.013
moz,1958,1.035
moz,1959,1.066
moz,1960,1.066
moz,1961,1.071
moz,1962,1.118
moz,1963,1.053
moz,1964,1.072
moz,1965,1.071
moz,1966,1.078
moz,1967,1.123
moz,1968,1.219
moz,1969,1.329
moz,1970,1.365
moz,1971,1.418
moz,1972,1.421
moz,1973,1.454
moz,1974,1.305
moz,1975,1.086
moz,1976,0.998
moz,1977,0.973
moz,1978,0.946
moz,1979,0.93
moz,1980,0.931
moz,1981,0.912
moz,1982,0.831
moz,1983,0.687
moz,1984,0.633
moz,1985,0.633
moz,1986,0.616
moz,1987,0.706
moz,1988,0.767
moz,1989,0.812
moz,1990,0.809
moz,1991,0.828
moz,1992,0.75
moz,1993,0.799
moz,1994,0.816
moz,1995,0.806
moz,1996,0.869
moz,1997,0.922
moz,1998,0.964
moz,1999,1.014
moz,2000,1.033
moz,2001,1.085
moz,2002,1.129
moz,2003,1.165
moz,2004,1.21
moz,2005,1.247
moz,2006,1.313
moz,2007,1.366
moz,2008,1.42
moz,2009,1.457
moz,2010,1.479
moz,2011,1.515
moz,2012,1.546
moz,2013,1.571
moz,2014,1.599
moz,2015,1.639
moz,2016,1.654
moz,2017,1.667
moz,2018,1.675
moz,2019,1.665
moz,2020,1.752
moz,2021,1.803
moz,2022,1.856
moz,2023,1.911
moz,2024,1.968
moz,2025,2.025
moz,2026,2.076
moz,2027,2.129
moz,2028,2.183
moz,2029,2.238
moz,2030,2.297
moz,2031,2.352
moz,2032,2.409
moz,2033,2.468
moz,2034,2.528
moz,2035,2.591
moz,2036,2.654
moz,2037,2.719
moz,2038,2.785
moz,2039,2.853
moz,2040,2.922
moz,2041,2.992
moz,2042,3.064
moz,2043,3.137
moz,2044,3.211
moz,2045,3.287
moz,2046,3.366
moz,2047,3.447
moz,2048,3.529
moz,2049,3.614
moz,2050,3.701
moz,2051,3.79
moz,2052,3.882
moz,2053,3.975
moz,2054,4.071
moz,2055,4.169
moz,2056,4.269
moz,2057,4.371
moz,2058,4.476
moz,2059,4.583
moz,2060,4.692
moz,2061,4.804
moz,2062,4.919
moz,2063,5.037
moz,2064,5.157
moz,2065,5.28
moz,2066,5.407
moz,2067,5.537
moz,2068,5.668
moz,2069,5.804
moz,2070,5.943
moz,2071,6.086
moz,2072,6.231
moz,2073,6.381
moz,2074,6.533
moz,2075,6.69
moz,2076,6.851
moz,2077,7.015
moz,2078,7.183
moz,2079,7.356
moz,2080,7.532
moz,2081,7.712
moz,2082,7.897
moz,2083,8.087
moz,2084,8.281
moz,2085,8.479
moz,2086,8.683
moz,2087,8.892
moz,2088,9.105
moz,2089,9.323
moz,2090,9.546
moz,2091,9.776
moz,2092,10.011
moz,2093,10.251
moz,2094,10.498
moz,2095,10.75
moz,2096,11.009
moz,2097,11.273
moz,2098,11.545
moz,2099,11.823
moz,2100,12.107
mrt,1800,0.562
mrt,1801,0.562
mrt,1802,0.562
mrt,1803,0.562
mrt,1804,0.562
mrt,1805,0.564
mrt,1806,0.564
mrt,1807,0.564
mrt,1808,0.564
mrt,1809,0.564
mrt,1810,0.564
mrt,1811,0.564
mrt,1812,0.564
mrt,1813,0.564
mrt,1814,0.564
mrt,1815,0.564
mrt,1816,0.564
mrt,1817,0.564
mrt,1818,0.564
mrt,1819,0.564
mrt,1820,0.564
mrt,1821,0.567
mrt,1822,0.569
mrt,1823,0.572
mrt,1824,0.575
mrt,1825,0.577
mrt,1826,0.58
mrt,1827,0.583
mrt,1828,0.585
mrt,1829,0.588
mrt,1830,0.593
mrt,1831,0.596
mrt,1832,0.598
mrt,1833,0.601
mrt,1834,0.604
mrt,1835,0.606
mrt,1836,0.609
mrt,1837,0.612
mrt,1838,0.614
mrt,1839,0.617
mrt,1840,0.622
mrt,1841,0.625
mrt,1842,0.627
mrt,1843,0.63
mrt,1844,0.633
mrt,1845,0.638
mrt,1846,0.641
mrt,1847,0.643
mrt,1848,0.646
mrt,1849,0.648
mrt,1850,0.651
mrt,1851,0.654
mrt,1852,0.656
mrt,1853,0.659
mrt,1854,0.662
mrt,1855,0.667
mrt,1856,0.67
mrt,1857,0.672
mrt,1858,0.675
mrt,1859,0.677
mrt,1860,0.685
mrt,1861,0.688
mrt,1862,0.691
mrt,1863,0.693
mrt,1864,0.696
mrt,1865,0.701
mrt,1866,0.704
mrt,1867,0.706
mrt,1868,0.709
mrt,1869,0.712
mrt,1870,0.717
mrt,1871,0.72
mrt,1872,0.721
mrt,1873,0.723
mrt,1874,0.724
mrt,1875,0.731
mrt,1876,0.733
mrt,1877,0.735
mrt,1878,0.736
mrt,1879,0.738
mrt,1880,0.745
mrt,1881,0.746
mrt,1882,0.748
mrt,1883,0.749
mrt,1884,0.751
mrt,1885,0.758
mrt,1886,0.759
mrt,1887,0.761
mrt,1888,0.762
mrt,1889,0.764
mrt,1890,0.77
mrt,1891,0.772
mrt,1892,0.773
mrt,1893,0.775
mrt,1894,0.776
mrt,1895,0.783
mrt,1896,0.787
mrt,1897,0.791
mrt,1898,0.795
mrt,1899,0.799
mrt,1900,0.798
mrt,1901,0.8
mrt,1902,0.804
mrt,1903,0.807
mrt,1904,0.809
mrt,1905,0.81
mrt,1906,0.814
mrt,1907,0.818
mrt,1908,0.82
mrt,1909,0.824
mrt,1910,0.827
mrt,1911,0.829
mrt,1912,0.833
mrt,1913,0.834
mrt,1914,0.838
mrt,1915,0.842
mrt,1916,0.846
mrt,1917,0.849
mrt,1918,0.851
mrt,1919,0.855
mrt,1920,0.858
mrt,1921,0.867
mrt,1922,0.876
mrt,1923,0.884
mrt,1924,0.893
mrt,1925,0.902
mrt,1926,0.91
mrt,1927,0.919
mrt,1928,0.927
mrt,1929,0.938
mrt,1930,0.947
mrt,1931,0.955
mrt,1932,0.964
mrt,1933,0.972
mrt,1934,0.983
mrt,1935,0.991
mrt,1936,1.002
mrt,1937,1.01
mrt,1938,1.021
mrt,1939,1.029
mrt,1940,1.038
mrt,1941,1.048
mrt,1942,1.059
mrt,1943,1.067
mrt,1944,1.077
mrt,1945,1.088
mrt,1946,1.096
mrt,1947,1.106
mrt,1948,1.117
mrt,1949,1.127
mrt,1950,1.135
mrt,1951,1.174
mrt,1952,1.21
mrt,1953,1.246
mrt,1954,1.285
mrt,1955,1.323
mrt,1956,1.364
mrt,1957,1.402
mrt,1958,1.44
mrt,1959,1.482
mrt,1960,1.583
mrt,1961,1.836
mrt,1962,1.781
mrt,1963,1.656
mrt,1964,2.128
mrt,1965,2.399
mrt,1966,2.389
mrt,1967,2.443
mrt,1968,2.629
mrt,1969,2.558
mrt,1970,2.789
mrt,1971,2.782
mrt,1972,2.78
mrt,1973,2.572
mrt,1974,2.797
mrt,1975,2.583
mrt,1976,2.75
mrt,1977,2.672
mrt,1978,2.619
mrt,1979,2.693
mrt,1980,2.752
mrt,1981,2.788
mrt,1982,2.644
mrt,1983,2.664
mrt,1984,2.505
mrt,1985,2.509
mrt,1986,2.58
mrt,1987,2.559
mrt,1988,2.521
mrt,1989,2.559
mrt,1990,2.436
mrt,1991,2.403
mrt,1992,2.373
mrt,1993,2.436
mrt,1994,2.649
mrt,1995,3.131
mrt,1996,3.661
mrt,1997,3.538
mrt,1998,3.658
mrt,1999,3.822
mrt,2000,3.701
mrt,2001,3.604
mrt,2002,3.496
mrt,2003,3.624
mrt,2004,3.632
mrt,2005,3.876
mrt,2006,4.59
mrt,2007,4.575
mrt,2008,4.642
mrt,2009,4.637
mrt,2010,4.721
mrt,2011,4.863
mrt,2012,5.019
mrt,2013,5.032
mrt,2014,5.305
mrt,2015,5.431
mrt,2016,5.347
mrt,2017,5.523
mrt,2018,5.613
mrt,2019,5.778
mrt,2020,5.951
mrt,2021,6.063
mrt,2022,6.177
mrt,2023,6.295
mrt,2024,6.412
mrt,2025,6.532
mrt,2026,6.67
mrt,2027,6.814
mrt,2028,6.96
mrt,2029,7.109
mrt,2030,7.261
mrt,2031,7.421
mrt,2032,7.586
mrt,2033,7.753
mrt,2034,7.924
mrt,2035,8.099
mrt,2036,8.277
mrt,2037,8.461
mrt,2038,8.647
mrt,2039,8.839
mrt,2040,9.036
mrt,2041,9.23
mrt,2042,9.427
mrt,2043,9.629
mrt,2044,9.836
mrt,2045,10.046
mrt,2046,10.262
mrt,2047,10.483
mrt,2048,10.709
mrt,2049,10.937
mrt,2050,11.171
mrt,2051,11.411
mrt,2052,11.655
mrt,2053,11.905
mrt,2054,12.16
mrt,2055,12.421
mrt,2056,12.687
mrt,2057,12.958
mrt,2058,13.237
mrt,2059,13.521
mrt,2060,13.811
mrt,2061,14.106
mrt,2062,14.408
mrt,2063,14.717
mrt,2064,15.033
mrt,2065,15.354
mrt,2066,15.684
mrt,2067,16.021
mrt,2068,16.364
mrt,2069,16.714
mrt,2070,17.073
mrt,2071,17.439
mrt,2072,17.814
mrt,2073,18.196
mrt,2074,18.586
mrt,2075,18.984
mrt,2076,19.391
mrt,2077,19.808
mrt,2078,20.232
mrt,2079,20.665
mrt,2080,21.108
mrt,2081,21.562
mrt,2082,22.024
mrt,2083,22.496
mrt,2084,22.979
mrt,2085,23.473
mrt,2086,23.977
mrt,2087,24.491
mrt,2088,25.016
mrt,2089,25.552
mrt,2090,26.102
mrt,2091,26.661
mrt,2092,27.234
mrt,2093,27.817
mrt,2094,28.414
mrt,2095,29.024
mrt,2096,29.647
mrt,2097,30.283
mrt,2098,30.933
mrt,2099,31.596
mrt,2100,32.274
mus,1800,0.741
mus,1801,0.741
mus,1802,0.741
mus,1803,0.741
mus,1804,0.741
mus,1805,0.743
mus,1806,0.743
mus,1807,0.743
mus,1808,0.743
mus,1809,0.743
mus,1810,0.743
mus,1811,0.743
mus,1812,0.743
mus,1813,0.743
mus,1814,0.743
mus,1815,0.743
mus,1816,0.743
mus,1817,0.743
mus,1818,0.743
mus,1819,0.743
mus,1820,0.743
mus,1821,0.746
mus,1822,0.749
mus,1823,0.751
mus,1824,0.754
mus,1825,0.762
mus,1826,0.764
mus,1827,0.767
mus,1828,0.77
mus,1829,0.772
mus,1830,0.78
mus,1831,0.785
mus,1832,0.791
mus,1833,0.796
mus,1834,0.801
mus,1835,0.801
mus,1836,0.804
mus,1837,0.807
mus,1838,0.809
mus,1839,0.812
mus,1840,0.82
mus,1841,0.822
mus,1842,0.825
mus,1843,0.828
mus,1844,0.83
mus,1845,0.838
mus,1846,0.843
mus,1847,0.849
mus,1848,0.854
mus,1849,0.859
mus,1850,0.859
mus,1851,0.865
mus,1852,0.87
mus,1853,0.875
mus,1854,0.88
mus,1855,0.88
mus,1856,0.886
mus,1857,0.891
mus,1858,0.896
mus,1859,0.901
mus,1860,0.901
mus,1861,0.907
mus,1862,0.912
mus,1863,0.917
mus,1864,0.923
mus,1865,0.925
mus,1866,0.93
mus,1867,0.936
mus,1868,0.941
mus,1869,0.946
mus,1870,0.946
mus,1871,0.952
mus,1872,0.956
mus,1873,0.961
mus,1874,0.966
mus,1875,0.969
mus,1876,0.974
mus,1877,0.979
mus,1878,0.983
mus,1879,0.988
mus,1880,0.991
mus,1881,0.996
mus,1882,1.001
mus,1883,1.006
mus,1884,1.011
mus,1885,1.013
mus,1886,1.018
mus,1887,1.023
mus,1888,1.028
mus,1889,1.033
mus,1890,1.038
mus,1891,1.042
mus,1892,1.047
mus,1893,1.052
mus,1894,1.057
mus,1895,1.06
mus,1896,1.065
mus,1897,1.069
mus,1898,1.074
mus,1899,1.079
mus,1900,1.084
mus,1901,1.089
mus,1902,1.094
mus,1903,1.099
mus,1904,1.104
mus,1905,1.109
mus,1906,1.114
mus,1907,1.121
mus,1908,1.126
mus,1909,1.131
mus,1910,1.136
mus,1911,1.141
mus,1912,1.146
mus,1913,1.151
mus,1914,1.164
mus,1915,1.179
mus,1916,1.194
mus,1917,1.207
mus,1918,1.222
mus,1919,1.238
mus,1920,1.253
mus,1921,1.268
mus,1922,1.286
mus,1923,1.304
mus,1924,1.322
mus,1925,1.343
mus,1926,1.36
mus,1927,1.378
mus,1928,1.396
mus,1929,1.417
mus,1930,1.437
mus,1931,1.455
mus,1932,1.475
mus,1933,1.496
mus,1934,1.516
mus,1935,1.537
mus,1936,1.56
mus,1937,1.58
mus,1938,1.6
mus,1939,1.623
mus,1940,1.646
mus,1941,1.667
mus,1942,1.69
mus,1943,1.713
mus,1944,1.738
mus,1945,1.761
mus,1946,1.787
mus,1947,1.81
mus,1948,1.835
mus,1949,1.861
mus,1950,1.883
mus,1951,1.924
mus,1952,1.919
mus,1953,1.924
mus,1954,1.967
mus,1955,1.972
mus,1956,1.98
mus,1957,1.997
mus,1958,1.997
mus,1959,2.056
mus,1960,2.13
mus,1961,2.55
mus,1962,2.498
mus,1963,2.795
mus,1964,2.532
mus,1965,2.549
mus,1966,2.405
mus,1967,2.464
mus,1968,2.255
mus,1969,2.335
mus,1970,2.291
mus,1971,2.373
mus,1972,2.581
mus,1973,2.872
mus,1974,3.142
mus,1975,3.106
mus,1976,3.567
mus,1977,3.742
mus,1978,3.821
mus,1979,3.89
mus,1980,3.439
mus,1981,3.576
mus,1982,3.726
mus,1983,3.706
mus,1984,3.841
mus,1985,4.074
mus,1986,4.435
mus,1987,4.793
mus,1988,5.085
mus,1989,5.271
mus,1990,5.609
mus,1991,5.796
mus,1992,6.093
mus,1993,6.326
mus,1994,6.495
mus,1995,6.717
mus,1996,7.019
mus,1997,7.325
mus,1998,7.691
mus,1999,7.789
mus,2000,8.347
mus,2001,8.557
mus,2002,8.635
mus,2003,9.085
mus,2004,9.415
mus,2005,9.526
mus,2006,9.943
mus,2007,10.319
mus,2008,10.549
mus,2009,10.666
mus,2010,10.859
mus,2011,11.046
mus,2012,11.19
mus,2013,11.453
mus,2014,11.755
mus,2015,12.051
mus,2016,12.387
mus,2017,12.737
mus,2018,13.206
mus,2019,13.599
mus,2020,14.351
mus,2021,14.831
mus,2022,15.326
mus,2023,15.84
mus,2024,16.368
mus,2025,16.918
mus,2026,17.333
mus,2027,17.759
mus,2028,18.195
mus,2029,18.642
mus,2030,19.098
mus,2031,19.524
mus,2032,19.96
mus,2033,20.405
mus,2034,20.859
mus,2035,21.324
mus,2036,21.797
mus,2037,22.28
mus,2038,22.774
mus,2039,23.281
mus,2040,23.8
mus,2041,24.315
mus,2042,24.84
mus,2043,25.376
mus,2044,25.924
mus,2045,26.483
mus,2046,27.055
mus,2047,27.638
mus,2048,28.233
mus,2049,28.841
mus,2050,29.463
mus,2051,30.098
mus,2052,30.749
mus,2053,31.412
mus,2054,32.088
mus,2055,32.78
mus,2056,33.488
mus,2057,34.212
mus,2058,34.95
mus,2059,35.705
mus,2060,36.476
mus,2061,37.263
mus,2062,38.067
mus,2063,38.887
mus,2064,39.726
mus,2065,40.583
mus,2066,41.457
mus,2067,42.351
mus,2068,43.265
mus,2069,44.198
mus,2070,45.152
mus,2071,46.126
mus,2072,47.121
mus,2073,48.138
mus,2074,49.178
mus,2075,50.238
mus,2076,51.323
mus,2077,52.431
mus,2078,53.563
mus,2079,54.717
mus,2080,55.899
mus,2081,57.106
mus,2082,58.341
mus,2083,59.6
mus,2084,60.886
mus,2085,62.201
mus,2086,63.542
mus,2087,64.915
mus,2088,66.316
mus,2089,67.746
mus,2090,69.208
mus,2091,70.702
mus,2092,72.228
mus,2093,73.787
mus,2094,75.38
mus,2095,77.007
mus,2096,78.668
mus,2097,80.365
mus,2098,82.1
mus,2099,83.872
mus,2100,85.682
mwi,1800,1.434
mwi,1801,1.434
mwi,1802,1.434
mwi,1803,1.434
mwi,1804,1.434
mwi,1805,1.434
mwi,1806,1.434
mwi,1807,1.434
mwi,1808,1.434
mwi,1809,1.434
mwi,1810,1.434
mwi,1811,1.434
mwi,1812,1.434
mwi,1813,1.434
mwi,1814,1.434
mwi,1815,1.439
mwi,1816,1.439
mwi,1817,1.439
mwi,1818,1.439
mwi,1819,1.439
mwi,1820,1.439
mwi,1821,1.439
mwi,1822,1.439
mwi,1823,1.439
mwi,1824,1.439
mwi,1825,1.439
mwi,1826,1.439
mwi,1827,1.439
mwi,1828,1.439
mwi,1829,1.439
mwi,1830,1.439
mwi,1831,1.439
mwi,1832,1.439
mwi,1833,1.439
mwi,1834,1.439
mwi,1835,1.442
mwi,1836,1.442
mwi,1837,1.442
mwi,1838,1.442
mwi,1839,1.442
mwi,1840,1.442
mwi,1841,1.442
mwi,1842,1.442
mwi,1843,1.442
mwi,1844,1.442
mwi,1845,1.442
mwi,1846,1.442
mwi,1847,1.442
mwi,1848,1.442
mwi,1849,1.442
mwi,1850,1.447
mwi,1851,1.447
mwi,1852,1.447
mwi,1853,1.447
mwi,1854,1.447
mwi,1855,1.447
mwi,1856,1.447
mwi,1857,1.447
mwi,1858,1.447
mwi,1859,1.447
mwi,1860,1.447
mwi,1861,1.447
mwi,1862,1.447
mwi,1863,1.447
mwi,1864,1.447
mwi,1865,1.447
mwi,1866,1.447
mwi,1867,1.447
mwi,1868,1.447
mwi,1869,1.447
mwi,1870,1.45
mwi,1871,1.45
mwi,1872,1.44
mwi,1873,1.431
mwi,1874,1.422
mwi,1875,1.413
mwi,1876,1.404
mwi,1877,1.395
mwi,1878,1.386
mwi,1879,1.376
mwi,1880,1.367
mwi,1881,1.358
mwi,1882,1.349
mwi,1883,1.34
mwi,1884,1.331
mwi,1885,1.323
mwi,1886,1.314
mwi,1887,1.305
mwi,1888,1.296
mwi,1889,1.287
mwi,1890,1.283
mwi,1891,1.275
mwi,1892,1.266
mwi,1893,1.257
mwi,1894,1.249
mwi,1895,1.24
mwi,1896,1.232
mwi,1897,1.223
mwi,1898,1.215
mwi,1899,1.207
mwi,1900,1.198
mwi,1901,1.19
mwi,1902,1.182
mwi,1903,1.174
mwi,1904,1.166
mwi,1905,1.158
mwi,1906,1.15
mwi,1907,1.146
mwi,1908,1.138
mwi,1909,1.13
mwi,1910,1.123
mwi,1911,1.115
mwi,1912,1.107
mwi,1913,1.1
mwi,1914,1.092
mwi,1915,1.085
mwi,1916,1.077
mwi,1917,1.07
mwi,1918,1.063
mwi,1919,1.056
mwi,1920,1.048
mwi,1921,1.047
mwi,1922,1.046
mwi,1923,1.044
mwi,1924,1.043
mwi,1925,1.04
mwi,1926,1.038
mwi,1927,1.037
mwi,1928,1.035
mwi,1929,1.034
mwi,1930,1.033
mwi,1931,1.031
mwi,1932,1.028
mwi,1933,1.027
mwi,1934,1.026
mwi,1935,1.024
mwi,1936,1.023
mwi,1937,1.022
mwi,1938,1.019
mwi,1939,1.018
mwi,1940,1.017
mwi,1941,1.016
mwi,1942,1.014
mwi,1943,1.013
mwi,1944,1.011
mwi,1945,1.01
mwi,1946,1.009
mwi,1947,1.008
mwi,1948,1.007
mwi,1949,1.004
mwi,1950,1.003
mwi,1951,1.027
mwi,1952,1.05
mwi,1953,1.072
mwi,1954,1.094
mwi,1955,1.091
mwi,1956,1.155
mwi,1957,1.178
mwi,1958,1.193
mwi,1959,1.206
mwi,1960,1.209
mwi,1961,1.24
mwi,1962,1.209
mwi,1963,1.157
mwi,1964,1.104
mwi,1965,1.225
mwi,1966,1.317
mwi,1967,1.41
mwi,1968,1.358
mwi,1969,1.409
mwi,1970,1.397
mwi,1971,1.56
mwi,1972,1.677
mwi,1973,1.77
mwi,1974,1.837
mwi,1975,1.854
mwi,1976,1.874
mwi,1977,1.917
mwi,1978,2.036
mwi,1979,2.076
