geo,time,st_int_rcpt_xp_zs
ner,2014,5.77342
ner,2015,6.06362
ner,2016,6.82561
ner,2017,6.35239
ner,2018,7.86216
ner,2019,9.37508
nga,1995,1.22379
nga,1996,1.09859
nga,1997,1.70132
nga,1998,2.88455
nga,1999,0.7145
nga,2000,0.88717
nga,2001,0.85518
nga,2002,1.41144
nga,2003,0.2113
nga,2004,0.1286
nga,2005,0.24389
nga,2006,0.35284
nga,2007,0.4993
nga,2008,1.08853
nga,2009,1.35461
nga,2010,0.88997
nga,2011,0.67163
nga,2012,0.64756
nga,2013,0.6196
nga,2014,0.71524
nga,2015,0.9399
nga,2016,2.82983
nga,2017,5.14278
nga,2018,2.99369
nga,2019,2.10363
nga,2020,0.80376
nic,1995,8.31268
nic,1996,8.51752
nic,1997,10.26111
nic,1998,12.37886
nic,1999,15.21777
nld,1995,4.51303
nld,1996,4.87894
nld,1997,5.09422
nld,1998,4.96636
nld,1999,5.14596
nld,2000,4.56638
nld,2001,4.49992
nld,2002,4.51132
nld,2003,4.53114
nld,2004,4.01988
nld,2012,2.60215
nld,2013,2.73247
nld,2014,2.70465
nld,2015,2.77452
nld,2016,3.1161
nld,2017,3.13949
nld,2018,3.09137
nld,2019,3.15803
nld,2020,1.53539
nld_curacao,2011,25.68477
nld_curacao,2012,28.8467
nld_curacao,2013,35.9616
nld_curacao,2014,36.04059
nld_curacao,2015,36.2445
nld_curacao,2016,36.09549
nld_curacao,2017,32.38742
nld_curacao,2018,31.21921
nld_curacao,2019,39.77684
nld_curacao,2020,27.83767
nor,1995,4.86997
nor,1996,4.26812
nor,1997,3.9488
nor,1998,4.51
nor,1999,4.40086
nor,2000,3.22747
nor,2001,3.05902
nor,2002,3.26532
nor,2003,3.30902
nor,2004,3.25658
nor,2005,3.185
nor,2006,2.79111
nor,2007,3.06418
nor,2008,2.66056
nor,2009,3.25146
nor,2010,3.10661
nor,2011,3.1913
nor,2012,3.28763
nor,2013,3.51828
nor,2014,3.88343
nor,2015,4.37864
nor,2016,4.82088
nor,2017,4.54882
nor,2018,4.40233
nor,2019,4.81268
nor,2020,1.88146
npl,1995,22.54825
npl,1996,20.67689
npl,1997,15.70967
npl,1998,23.68254
npl,1999,18.06855
npl,2000,17.08166
npl,2001,16.84595
npl,2002,14.29727
npl,2003,21.57524
npl,2004,21.07094
npl,2005,12.46856
npl,2006,12.71796
npl,2007,16.29226
npl,2008,20.64042
npl,2009,28.47235
npl,2010,24.05297
npl,2011,22.28266
npl,2012,19.65172
npl,2013,21.04841
npl,2014,21.19633
npl,2015,22.68616
npl,2016,23.5285
npl,2017,29.2949
npl,2018,27.63665
npl,2019,29.38127
npl,2020,13.4362
nru,2008,1.86518
nru,2009,1.28061
nru,2010,2.30591
nru,2011,2.34492
nru,2012,1.44681
nru,2013,1.79992
nru,2014,8.32465
nru,2015,4.13409
nru,2016,6.33453
nru,2017,9.77854
nru,2018,5.14451
nzl,2000,12.20276
nzl,2001,12.26298
nzl,2002,15.12273
nzl,2003,17.0098
nzl,2004,16.92435
nzl,2005,20.16374
nzl,2006,19.0156
nzl,2007,18.5091
nzl,2008,16.22494
nzl,2009,16.88132
nzl,2010,15.06631
nzl,2011,14.20382
nzl,2012,14.06203
nzl,2013,13.96521
nzl,2014,15.16911
nzl,2015,19.08404
nzl,2016,19.67949
nzl,2017,19.00053
nzl,2018,18.81021
omn,1998,5.72096
omn,1999,4.57498
omn,2000,3.20311
omn,2001,4.60612
omn,2002,4.57698
omn,2003,4.42999
omn,2004,4.25727
omn,2005,3.19398
omn,2006,3.27113
omn,2007,3.43134
omn,2008,2.79429
omn,2009,3.73056
omn,2010,2.79106
omn,2011,3.06595
omn,2012,3.14271
omn,2013,3.17928
omn,2014,3.47641
omn,2015,5.75008
omn,2016,7.47659
omn,2017,7.13728
omn,2018,6.20448
omn,2019,7.05994
omn,2020,2.04406
pak,1995,5.69828
pak,1996,5.60651
pak,1997,6.19493
pak,1998,6.07318
pak,1999,5.50028
pak,2000,5.51165
pak,2001,5.09025
pak,2002,4.62247
pak,2003,4.19628
pak,2004,4.77319
pak,2005,4.33394
pak,2006,4.4742
pak,2007,4.15565
pak,2008,3.87084
pak,2009,4.25761
pak,2010,3.55717
pak,2011,3.5854
pak,2012,3.23198
pak,2013,3.12219
pak,2014,3.17382
pak,2015,3.19885
pak,2016,2.94017
pak,2017,2.93305
pak,2018,2.74574
pak,2019,3.23442
pak,2020,2.80261
pan,1995,4.88811
pan,1996,5.82611
pan,1997,5.62019
pan,1998,6.00916
pan,1999,7.11834
pan,2000,8.04241
pan,2001,8.34484
pan,2002,9.37913
pan,2003,10.59093
pan,2004,10.22534
pan,2005,10.48845
pan,2006,11.45167
pan,2007,12.28296
pan,2008,11.58982
pan,2009,12.22022
pan,2010,12.74929
pan,2011,13.3531
pan,2012,14.74661
pan,2013,17.82361
pan,2014,20.33
pan,2015,22.06788
pan,2016,24.92469
pan,2017,25.14433
pan,2018,25.00682
pan,2019,24.6381
pan,2020,9.11575
per,1995,8.23968
per,1996,10.85742
per,1997,11.2134
per,1998,13.13195
per,1999,12.21775
per,2000,10.49365
per,2001,9.3544
per,2002,9.38905
per,2003,9.63389
per,2004,8.44484
per,2005,7.41949
per,2006,6.79416
per,2007,6.49011
per,2008,6.98406
per,2009,8.02616
per,2010,6.33379
per,2011,5.63462
per,2012,5.95683
per,2013,8.15364
per,2014,8.64572
per,2015,10.25417
per,2016,9.92163
per,2017,8.46663
per,2018,8.1245
per,2019,8.56349
per,2020,2.19447
phl,1995,4.25826
phl,1996,4.63123
phl,1997,5.81444
phl,1998,3.87039
phl,1999,11.2473
phl,2000,8.49933
phl,2001,8.23472
phl,2002,7.46191
phl,2003,6.23459
phl,2004,7.33984
phl,2005,8.47727
phl,2006,9.6917
phl,2007,11.92762
phl,2008,6.89871
phl,2009,6.74578
phl,2010,6.30752
phl,2011,7.09128
phl,2012,7.42703
phl,2013,8.25232
phl,2014,8.04415
phl,2015,8.87602
phl,2016,8.50577
phl,2017,9.63577
phl,2018,10.74979
phl,2019,12.09086
phl,2020,3.45979
plw,2005,76.17296
plw,2006,74.84925
plw,2007,77.54377
plw,2008,78.33499
plw,2009,82.13265
plw,2010,79.44461
plw,2011,81.92752
plw,2012,82.8066
plw,2013,84.0347
plw,2014,82.73808
plw,2015,87.12995
plw,2016,84.30297
plw,2017,86.26232
png,2003,0.20093
png,2004,0.25142
png,2005,0.25953
png,2006,0.08694
png,2007,0.08806
png,2008,0.05996
png,2010,0.03961
png,2011,0.06949
png,2013,0.05801
png,2014,0.03081
png,2016,0.01924
png,2017,0.14882
png,2018,0.03992
pol,1995,19.39467
pol,1996,23.49346
pol,1997,22.83459
pol,1998,19.21398
pol,1999,16.91175
pol,2000,13.23514
pol,2001,9.95993
pol,2002,8.755
pol,2003,6.55713
pol,2004,7.4228
pol,2005,6.76843
pol,2006,6.25081
pol,2007,7.05988
pol,2008,6.31506
pol,2009,6.01588
pol,2010,5.16197
pol,2011,5.1155
pol,2012,5.30786
pol,2013,5.10946
pol,2014,4.95643
pol,2015,4.76526
pol,2016,4.86424
pol,2017,4.86749
pol,2018,4.80005
pol,2019,4.74777
pol,2020,2.4914
prt,1995,17.51865
prt,1996,16.9622
prt,1997,16.9928
prt,1998,18.8027
prt,1999,17.88974
prt,2000,17.96734
prt,2001,18.65808
prt,2002,18.11264
prt,2003,16.92476
prt,2004,16.8827
prt,2005,16.8172
prt,2006,16.48168
prt,2007,17.09018
prt,2008,16.88804
prt,2009,18.44471
prt,2010,18.03261
prt,2011,17.37279
prt,2012,17.67133
prt,2013,17.67601
prt,2014,18.81188
prt,2015,19.54125
prt,2016,20.70491
prt,2017,22.65998
prt,2018,23.03863
prt,2019,23.45542
prt,2020,12.36022
pry,1995,2.88678
pry,1996,3.07117
pry,1997,2.99225
pry,1998,2.51259
pry,1999,2.4897
pry,2000,2.28575
pry,2001,2.62675
pry,2002,2.21456
pry,2003,2.22019
pry,2004,1.97878
pry,2005,1.87901
pry,2006,1.77804
pry,2007,1.55097
pry,2008,1.26257
pry,2009,2.70832
pry,2010,2.1913
pry,2011,1.9624
pry,2012,2.35783
pry,2013,2.08034
pry,2014,2.26566
pry,2015,2.94958
pry,2016,2.80411
pry,2017,2.8302
pry,2018,2.73725
pry,2019,3.0816
pry,2020,0.88138
pse,1995,33.39445
pse,1996,29.40462
pse,1997,26.75773
pse,1998,34.77812
pse,1999,36.27015
pse,2000,10.62185
pse,2001,2.2731
pse,2002,2.9301
pse,2003,12.81316
pse,2004,14.07507
pse,2005,7.18931
pse,2006,3.39542
pse,2007,9.28456
pse,2008,12.53219
pse,2009,17.02991
pse,2010,29.91297
pse,2011,34.17788
pse,2012,25.06557
pse,2013,24.82174
pse,2014,18.61157
pse,2015,13.90167
pse,2016,10.64782
pse,2017,8.87224
pse,2018,9.43033
pyf,2002,50.92908
pyf,2003,59.29866
pyf,2004,61.40745
pyf,2005,59.3952
pyf,2008,48.29138
pyf,2009,47.98569
pyf,2010,56.07002
pyf,2011,56.79262
pyf,2012,63.46298
pyf,2013,63.88766
pyf,2014,66.3025
pyf,2015,67.64527
pyf,2016,65.07749
qat,2011,3.66306
qat,2012,5.05333
qat,2013,5.84871
qat,2014,7.54196
qat,2015,13.14426
qat,2016,17.37341
qat,2017,18.49318
qat,2018,14.85848
qat,2019,16.99908
qat,2020,20.18518
rou,1995,7.32745
rou,1996,6.95021
rou,1997,6.06274
rou,1998,3.68659
rou,1999,3.15887
rou,2000,3.30953
rou,2001,3.20483
rou,2002,2.54728
rou,2003,2.62511
rou,2004,2.31503
rou,2005,5.48923
rou,2006,5.53336
rou,2007,4.80279
rou,2008,4.66514
rou,2009,3.70912
rou,2010,3.03567
rou,2011,2.96999
rou,2012,2.97687
rou,2013,3.01904
rou,2014,2.88206
rou,2015,3.03046
rou,2016,3.14756
rou,2017,3.98408
rou,2018,3.83659
rou,2019,4.20213
rou,2020,1.73154
rus,2001,4.32495
rus,2002,4.50398
rus,2003,3.98616
rus,2004,3.616
rus,2005,2.9029
rus,2006,2.91717
rus,2007,3.18297
rus,2008,3.02254
rus,2009,3.60664
rus,2010,2.99638
rus,2011,2.95772
rus,2012,3.03099
rus,2013,3.41207
rus,2014,3.45764
rus,2015,3.35492
rus,2016,3.85795
rus,2017,3.63913
rus,2018,3.68392
rus,2019,3.57846
rus,2020,1.30412
rwa,2010,31.87576
rwa,2011,31.26023
rwa,2012,30.07906
rwa,2013,28.02518
rwa,2014,28.30733
rwa,2015,29.46809
rwa,2016,29.20919
rwa,2017,26.07801
rwa,2018,26.77099
rwa,2019,28.20362
rwa,2020,10.9904
sau,2003,3.45403
sau,2007,2.76758
sau,2008,2.09847
sau,2009,3.33768
sau,2010,2.87819
sau,2011,2.47645
sau,2012,2.10305
sau,2013,2.24116
sau,2014,2.60949
sau,2015,5.12957
sau,2016,6.69023
sau,2017,6.25851
sau,2018,5.39
sau,2019,6.94361
sau,2020,3.23628
sdn,1995,1.17474
sdn,1996,1.19225
sdn,1997,0.63928
sdn,1998,0.32706
sdn,1999,0.2321
sdn,2000,0.27261
sdn,2001,0.1751
sdn,2002,5.18911
sdn,2003,0.65926
sdn,2004,0.54947
sdn,2005,2.29316
sdn,2006,3.27123
sdn,2007,4.15351
sdn,2008,2.10953
sdn,2009,2.69195
sdn,2010,0.70408
sdn,2011,1.62341
sdn,2012,15.06253
sdn,2013,12.7817
sdn,2014,16.05838
sdn,2015,19.38185
sdn,2016,21.75408
sdn,2017,17.49851
sdn,2018,20.87792
sen,1995,11.1688
sen,1996,12.03672
sen,1997,13.4457
sen,1998,12.99682
sen,1999,12.68361
sen,2000,11.60741
sen,2001,12.48823
sen,2002,13.74376
sen,2003,14.74332
sen,2004,13.10342
sen,2005,14.1784
sen,2006,13.69164
sen,2007,21.61471
sen,2008,18.24341
sen,2009,15.18953
sen,2010,14.42954
sen,2011,13.84226
sen,2012,11.8222
sen,2013,11.75897
sen,2014,11.19573
sen,2015,10.38101
sen,2016,10.72518
sen,2017,10.23234
sen,2018,10.5352
sgp,1995,4.78538
sgp,1996,4.37646
sgp,1997,3.73201
sgp,1998,3.21924
sgp,1999,3.33688
sgp,2000,2.8415
sgp,2001,2.82596
sgp,2002,2.61696
sgp,2003,1.94219
sgp,2004,2.16442
sgp,2005,2.15761
sgp,2006,2.22349
sgp,2007,2.35476
sgp,2008,2.39415
sgp,2009,2.4897
sgp,2010,2.98599
sgp,2011,3.15646
sgp,2012,3.2377
sgp,2013,3.2051
sgp,2014,3.17029
sgp,2015,3.02445
sgp,2016,3.60613
sgp,2017,3.3816
sgp,2018,3.06672
slb,1995,8.13875
slb,1996,7.45418
slb,1997,4.27691
slb,1998,3.6059
slb,1999,4.39172
slb,2000,3.29168
slb,2001,9.60171
slb,2002,1.61832
slb,2003,1.7413
slb,2004,3.02297
slb,2005,4.37813
slb,2006,19.00684
slb,2007,15.13805
slb,2008,12.02784
slb,2009,17.53766
slb,2010,16.09329
slb,2011,12.26858
slb,2012,10.56877
slb,2013,12.29272
slb,2014,11.41304
slb,2015,11.40823
slb,2016,12.79602
slb,2017,13.3022
slb,2018,13.51636
slb,2019,13.86792
slb,2020,1.63233
sle,1995,44.42474
sle,1996,26.45199
sle,1997,21.0069
sle,1998,11.83577
sle,1999,20.95594
sle,2000,18.16694
sle,2001,17.25854
sle,2002,38.70618
sle,2003,33.92634
sle,2004,27.93592
sle,2005,24.4478
sle,2006,7.60285
sle,2007,6.65623
sle,2008,10.28871
sle,2009,6.78777
sle,2010,6.237
sle,2011,8.17443
sle,2012,3.81696
sle,2013,3.75563
sle,2014,2.32828
sle,2015,4.73413
sle,2016,5.20189
sle,2017,4.62162
sle,2018,4.04586
slv,1995,9.70037
slv,1996,9.38923
slv,1999,18.37838
slv,2000,17.41799
slv,2001,18.56568
slv,2002,20.6705
slv,2003,24.39569
slv,2004,26.40916
slv,2005,19.6282
slv,2006,18.19305
slv,2007,18.23299
slv,2008,14.78247
slv,2009,13.02247
slv,2010,12.99506
slv,2011,12.40101
slv,2012,14.72934
slv,2013,16.12413
slv,2014,19.41027
slv,2015,17.39933
slv,2016,16.89662
slv,2017,16.98337
slv,2018,18.10976
slv,2019,20.84741
slv,2020,12.00247
srb,2007,9.13413
srb,2008,7.88814
srb,2009,8.76805
srb,2010,7.54307
srb,2011,7.40484
srb,2012,7.33483
srb,2013,6.5918
srb,2014,7.0488
srb,2015,7.57904
srb,2016,7.59533
srb,2017,7.80466
srb,2018,7.77428
srb,2019,7.65486
srb,2020,5.57654
ssd,2015,0.87325
ssd,2016,1.427
ssd,2017,1.09477
ssd,2018,0.38778
stp,1998,36.27277
stp,1999,56.18208
stp,2000,60.85803
stp,2001,56.03868
stp,2002,46.71171
stp,2003,46.87489
stp,2004,51.09733
stp,2005,45.78468
stp,2006,41.57665
stp,2007,37.00797
stp,2008,43.97644
stp,2009,42.31924
stp,2010,45.65197
stp,2011,54.1869
stp,2012,45.54162
stp,2013,62.96695
stp,2014,64.41016
stp,2015,69.45693
stp,2016,71.55891
stp,2017,71.51079
stp,2018,73.19356
sur,2005,6.78158
sur,2006,7.72447
sur,2007,4.52741
sur,2008,4.09331
sur,2009,4.14569
sur,2010,2.96711
sur,2011,2.42305
sur,2012,2.75086
sur,2013,3.55365
sur,2014,4.38011
sur,2015,5.37127
sur,2016,4.60677
sur,2017,2.84599
sur,2018,3.265
sur,2019,2.79873
sur,2020,0.77665
svk,1995,5.74331
svk,1996,6.25379
svk,1997,4.70016
svk,1998,3.78875
svk,1999,3.84279
svk,2000,3.11948
svk,2001,4.20568
svk,2002,5.67937
svk,2003,4.66105
svk,2004,2.35659
svk,2005,2.84512
svk,2006,2.88547
svk,2007,3.2646
svk,2008,3.82945
svk,2009,4.21821
svk,2010,3.43087
svk,2011,3.01768
svk,2012,2.78064
svk,2013,2.93169
svk,2014,2.86299
svk,2015,3.10959
svk,2016,3.3868
svk,2017,3.34977
svk,2018,3.29289
svk,2019,3.45865
svk,2020,1.43935
svn,1995,11.67871
svn,1996,13.01964
svn,1997,12.46667
svn,1998,10.80099
svn,1999,10.13707
svn,2000,9.53991
svn,2001,9.41501
svn,2002,9.04331
svn,2003,9.12322
svn,2004,8.86142
svn,2005,8.58934
svn,2006,7.94036
svn,2007,7.46132
svn,2008,7.98604
svn,2009,9.73025
svn,2010,9.08065
svn,2011,8.41369
svn,2012,8.23424
svn,2013,8.26564
svn,2014,8.04606
svn,2015,7.82079
svn,2016,7.82152
svn,2017,7.54907
svn,2018,7.35126
svn,2019,7.36442
svn,2020,3.39252
swe,1995,4.60869
swe,1996,4.47387
swe,1997,3.99764
swe,1998,4.76794
swe,1999,4.65211
swe,2000,4.29929
swe,2001,4.94284
swe,2002,5.30874
swe,2003,4.9818
swe,2004,4.76725
swe,2005,4.38454
swe,2006,4.87549
swe,2007,5.06174
swe,2008,4.5647
swe,2009,5.18685
swe,2010,4.84573
swz,1995,5.34024
swz,1996,4.4729
swz,1997,4.24372
swz,1998,4.82254
swz,1999,1.5182
swz,2000,1.93748
swz,2001,2.01577
swz,2002,3.87717
swz,2003,3.80449
swz,2004,3.78966
swz,2005,4.28336
swz,2006,4.08626
swz,2007,1.51966
swz,2008,1.50781
swz,2009,2.25858
swz,2010,2.49173
swz,2011,0.60238
swz,2012,1.62858
swz,2013,0.22704
swz,2014,0.80492
swz,2015,0.81437
swz,2016,0.77874
swz,2017,0.6893
swz,2018,0.86346
swz,2019,0.69089
swz,2020,0.4038
sxm,2011,71.00894
sxm,2012,72.98309
sxm,2013,70.98485
sxm,2014,73.90765
sxm,2015,75.10156
sxm,2016,74.82279
sxm,2017,67.14601
sxm,2018,58.38494
sxm,2019,64.91677
sxm,2020,46.17235
syc,1995,67.43046
syc,1996,54.53719
syc,1997,52.78571
syc,1998,51.57754
syc,1999,47.75903
syc,2000,46.70863
syc,2001,43.28235
syc,2002,44.90967
syc,2003,41.82737
syc,2004,40.78373
syc,2005,37.37823
syc,2006,37.98374
syc,2007,46.38465
syc,2008,45.22931
syc,2009,41.06875
syc,2010,41.86747
syc,2011,40.3202
syc,2012,34.79917
syc,2013,33.24367
syc,2014,35.02663
syc,2015,37.23764
syc,2016,37.3266
syc,2017,37.42993
syc,2018,36.40423
syc,2019,38.40383
syc,2020,20.67691
syr,2003,12.44855
syr,2004,19.14883
syr,2005,17.67721
syr,2006,16.0455
syr,2007,19.03052
syr,2008,16.08157
syr,2009,24.11059
syr,2010,32.17417
tgo,1998,3.02227
tgo,1999,2.1736
tgo,2000,2.59036
tgo,2001,3.2608
tgo,2002,3.09679
tgo,2003,3.74606
tgo,2004,3.32296
tgo,2005,3.32789
tgo,2006,2.76505
tgo,2007,4.15701
tgo,2008,3.85867
tgo,2009,6.07629
tgo,2010,8.09158
tgo,2011,12.36853
tgo,2012,11.76509
tgo,2013,11.6005
tgo,2014,12.82324
tgo,2015,14.1457
tgo,2016,14.12841
tgo,2017,15.42243
tgo,2018,15.79651
tgo,2019,15.85455
tha,1995,13.16938
tha,1996,14.51639
tha,1997,12.49945
tha,1998,12.06824
tha,1999,13.18579
tha,2000,12.15114
tha,2001,12.32219
tha,2002,12.75497
tha,2003,11.13743
tha,2004,11.44898
tha,2005,9.36131
tha,2006,10.89719
tha,2007,11.37164
tha,2008,10.80353
tha,2009,10.88708
tha,2010,10.47162
tha,2011,11.7607
tha,2012,12.60684
tha,2013,14.79667
tha,2014,13.80258
tha,2015,16.52298
tha,2016,17.47694
tha,2017,18.72857
tha,2018,18.6812
tha,2019,19.87506
tha,2020,5.93864
tjk,2002,0.65093
tjk,2003,0.62329
tjk,2004,0.78699
tjk,2005,1.8495
tjk,2006,2.31678
tjk,2007,3.0896
tjk,2008,4.11093
tjk,2009,3.25374
tjk,2010,16.80317
tjk,2011,17.51771
tjk,2012,21.84804
tjk,2013,24.89257
tjk,2014,26.33137
tjk,2015,17.70345
tjk,2016,16.63103
tjk,2017,15.25381
tjk,2018,15.31007
tjk,2019,14.40296
tjk,2020,7.26673
tls,2006,46.83562
tls,2007,37.59414
tls,2008,24.07821
tls,2009,24.18748
tls,2010,25.29253
tls,2011,17.77628
tls,2012,20.44995
tls,2013,33.00602
tls,2014,39.0646
tls,2015,56.03971
tls,2016,59.92937
tls,2017,66.42644
tls,2018,64.00152
ton,2004,29.2129
ton,2005,32.12999
ton,2007,41.07081
ton,2008,35.00165
ton,2009,42.09831
ton,2010,38.40819
ton,2011,48.24577
ton,2012,49.78036
ton,2013,51.20952
ton,2014,51.27548
ton,2015,66.04336
ton,2016,51.08157
ton,2017,47.54671
ton,2018,45.8747
ton,2019,50.76376
ton,2020,47.80537
tto,1995,8.28951
tto,1996,9.30621
tto,1997,11.48807
tto,1998,12.15119
tto,1999,10.7394
tto,2000,7.68291
tto,2001,7.41532
tto,2002,8.84061
tto,2003,7.43084
tto,2004,7.69225
tto,2005,5.45105
tto,2006,3.4746
tto,2007,4.39756
tto,2008,2.84805
tto,2009,5.49716
tto,2010,5.2094
tto,2011,3.49532
tto,2012,4.72825
tto,2013,4.47032
tto,2014,5.25101
tto,2015,6.29483
tto,2016,7.48376
tto,2017,6.74846
tto,2018,4.67591
tto,2019,5.02832
tto,2020,2.34651
tun,1995,23.03589
tun,1996,23.24942
tun,1997,22.73487
tun,1998,23.50579
tun,1999,24.24418
tun,2000,23.09983
tun,2001,21.77722
tun,2002,19.34166
tun,2003,17.76646
tun,2004,18.01139
tun,2005,19.22012
tun,2006,18.87224
tun,2007,16.89537
tun,2008,15.58613
tun,2009,17.78424
tun,2010,15.71512
tun,2011,11.24267
tun,2012,13.23369
tun,2013,13.0277
tun,2014,14.09963
tun,2015,10.7088
tun,2016,10.09519
tun,2017,10.13406
tun,2018,11.94737
tun,2019,13.99232
tun,2020,6.29387
tur,2005,19.52394
tur,2006,15.96466
tur,2007,14.89975
tur,2008,14.8558
tur,2009,18.09094
tur,2010,16.7161
tur,2011,16.50013
tur,2012,15.35939
tur,2013,16.78725
tur,2014,16.99104
tur,2015,16.94675
tur,2016,13.3209
tur,2017,14.36629
tur,2018,15.4886
tur,2019,16.90815
tur,2020,6.75658
tuv,2005,45.67915
tuv,2006,39.79815
tuv,2007,45.92231
tuv,2008,46.78938
tuv,2009,27.20731
tuv,2010,17.06911
tuv,2011,16.16291
tuv,2012,10.75241
tuv,2013,41.97521
tza,1997,27.514
tza,1998,33.91928
tza,1999,38.85835
tza,2000,27.99409
tza,2001,35.4332
tza,2002,33.6369
tza,2003,30.15758
tza,2004,29.1366
tza,2005,28.0988
tza,2006,28.61552
tza,2007,29.61757
tza,2008,23.18216
tza,2009,23.13335
tza,2010,20.07842
tza,2011,18.69365
tza,2012,20.21755
tza,2013,22.92038
tza,2014,23.92399
tza,2015,23.35203
tza,2016,25.36246
tza,2017,27.14972
tza,2018,29.6724
tza,2019,27.17274
uga,2001,27.33285
uga,2002,27.60175
uga,2003,22.18208
uga,2004,23.66892
uga,2005,24.77265
uga,2006,20.12964
uga,2007,16.55792
uga,2008,17.63321
uga,2009,20.36529
uga,2010,23.1252
uga,2011,22.72897
uga,2012,23.44081
uga,2013,19.46561
uga,2014,20.05996
uga,2015,22.18393
uga,2016,23.11599
uga,2017,18.72238
uga,2018,25.02099
uga,2019,22.21009
uga,2020,9.12248
ukr,1996,2.39214
ukr,1997,2.3434
ukr,1998,3.24875
ukr,1999,3.13045
ukr,2000,3.06678
ukr,2001,3.81081
ukr,2002,4.54442
ukr,2003,4.40574
ukr,2004,7.42759
ukr,2005,8.30948
ukr,2006,8.30938
ukr,2007,8.6628
ukr,2008,8.14985
ukr,2009,8.35061
ukr,2010,7.1557
ukr,2011,6.46249
ukr,2012,6.92126
ukr,2013,7.2578
ukr,2014,3.45987
ukr,2015,3.47248
ukr,2016,3.745
ukr,2017,3.74277
ukr,2018,3.83426
ukr,2019,4.08301
ukr,2020,1.13167
ury,1995,20.67412
ury,1996,23.13371
ury,1997,20.4401
ury,2000,22.59805
ury,2001,21.45897
ury,2002,15.18529
ury,2003,13.7263
ury,2004,13.88443
ury,2005,13.74534
ury,2006,12.28565
ury,2007,13.38457
ury,2008,12.75046
ury,2009,16.75948
ury,2010,15.5707
ury,2011,18.58984
ury,2012,14.52229
ury,2013,13.49344
ury,2014,12.40361
ury,2015,14.12998
ury,2016,15.44485
ury,2017,17.35814
ury,2018,15.83688
ury,2019,13.66765
ury,2020,7.99053
usa,1995,11.80052
usa,1996,12.00008
usa,1997,11.45551
usa,1998,11.26199
usa,1999,11.18133
usa,2000,10.92522
usa,2001,10.38583
usa,2002,9.87887
usa,2003,9.22154
usa,2004,9.17799
usa,2005,9.03457
usa,2006,8.26713
usa,2007,8.11652
usa,2008,8.06095
usa,2009,8.60824
usa,2010,8.64279
usa,2011,8.34758
usa,2012,8.68152
usa,2013,9.21287
usa,2014,9.30974
usa,2015,10.11269
usa,2016,10.21067
usa,2017,9.77748
usa,2018,9.53206
usa,2019,9.47041
usa,2020,3.94505
uzb,2014,5.10572
uzb,2015,5.81117
uzb,2016,5.48819
uzb,2017,6.72724
uzb,2018,9.29598
uzb,2019,9.88028
uzb,2020,2.7182
vct,2014,69.70742
vct,2015,74.36001
vct,2016,73.14183
vct,2017,73.35934
vct,2018,71.78631
vct,2019,77.86021
vct,2020,46.11543
ven,1995,4.79449
ven,1996,4.05854
ven,1997,2.47369
ven,1998,4.01986
ven,1999,2.88147
ven,2000,1.35116
ven,2001,2.41415
ven,2002,1.74138
ven,2003,1.34481
ven,2004,1.35844
ven,2005,1.26538
ven,2006,1.25592
ven,2007,1.34884
ven,2008,1.11665
ven,2009,1.73596
ven,2010,1.28763
ven,2011,0.84261
ven,2012,0.9037
ven,2013,1.01797
ven,2014,1.17184
ven,2015,1.68266
ven,2016,1.9035
vnm,2003,5.97754
vnm,2004,5.60095
vnm,2005,6.28021
vnm,2006,6.34377
vnm,2007,6.86926
vnm,2008,5.63918
vnm,2009,4.8519
vnm,2010,5.58365
vnm,2011,5.39774
vnm,2012,5.51024
vnm,2013,5.07906
vnm,2014,4.59714
vnm,2015,4.24201
vnm,2016,4.49543
vnm,2017,3.89589
vnm,2018,3.89961
vnm,2019,4.21257
vnm,2020,1.11375
vut,1998,48.73466
vut,1999,42.00561
vut,2000,43.94996
vut,2001,41.68185
vut,2002,63.2621
vut,2003,60.364
vut,2004,57.97195
vut,2005,58.77038
vut,2006,59.39618
vut,2007,64.69761
vut,2008,68.25471
vut,2009,70.51317
vut,2010,74.35551
vut,2011,71.03794
vut,2012,75.17965
vut,2013,80.31941
vut,2014,74.26124
vut,2015,80.39401
vut,2016,77.09062
vut,2017,75.54079
vut,2018,75.28939
vut,2019,76.84193
vut,2020,43.02139
wsm,1995,55.3808
wsm,1996,53.69914
wsm,1997,48.2151
wsm,1998,47.73639
wsm,1999,53.48046
wsm,2004,65.5786
wsm,2005,52.08659
wsm,2006,59.30498
wsm,2007,56.32781
wsm,2008,61.95462
wsm,2009,66.35754
wsm,2010,60.56859
wsm,2011,64.732
wsm,2012,66.70595
wsm,2013,59.61551
wsm,2014,65.37574
wsm,2015,61.53463
wsm,2016,59.89937
wsm,2017,59.98736
wsm,2018,63.87742
wsm,2019,61.19718
wsm,2020,19.791
yem,2010,13.92589
yem,2011,8.76345
yem,2012,10.70803
yem,2013,11.46618
yem,2014,12.7142
yem,2015,6.21216
yem,2016,12.36056
zaf,1995,7.71464
zaf,1996,8.83784
zaf,1997,9.35968
zaf,1998,9.88301
zaf,1999,10.09665
zaf,2000,9.02276
zaf,2001,9.06739
zaf,2002,10.01833
zaf,2003,14.09239
zaf,2004,12.95605
zaf,2005,12.67299
zaf,2006,11.6596
zaf,2007,10.95844
zaf,2008,8.92451
zaf,2009,10.39605
zaf,2010,9.54947
