geo,time,sp_pop_0014_to
lbr,1980,832249
lbr,1981,865914
lbr,1982,901601
lbr,1983,935411
lbr,1984,961079
lbr,1985,973618
lbr,1986,981745
lbr,1987,979562
lbr,1988,968542
lbr,1989,951725
lbr,1990,932358
lbr,1991,912700
lbr,1992,888948
lbr,1993,869823
lbr,1994,867331
lbr,1995,890843
lbr,1996,937299
lbr,1997,1005396
lbr,1998,1085319
lbr,1999,1160116
lbr,2000,1216082
lbr,2001,1264967
lbr,2002,1296864
lbr,2003,1318587
lbr,2004,1342842
lbr,2005,1379510
lbr,2006,1430184
lbr,2007,1489902
lbr,2008,1555124
lbr,2009,1618662
lbr,2010,1674617
lbr,2011,1726181
lbr,2012,1771704
lbr,2013,1811718
lbr,2014,1848087
lbr,2015,1882426
lbr,2016,1917424
lbr,2017,1950422
lbr,2018,1981803
lbr,2019,2012124
lbr,2020,2041896
lby,1960,604674
lby,1961,630357
lby,1962,658780
lby,1963,689859
lby,1964,723124
lby,1965,758568
lby,1966,799610
lby,1967,842684
lby,1968,888072
lby,1969,936044
lby,1970,986602
lby,1971,1041742
lby,1972,1097707
lby,1973,1154480
lby,1974,1211701
lby,1975,1268732
lby,1976,1326037
lby,1977,1381921
lby,1978,1436468
lby,1979,1489539
lby,1980,1540908
lby,1981,1587376
lby,1982,1630825
lby,1983,1670496
lby,1984,1705535
lby,1985,1735278
lby,1986,1768138
lby,1987,1796602
lby,1988,1820420
lby,1989,1839014
lby,1990,1852220
lby,1991,1865621
lby,1992,1871513
lby,1993,1871388
lby,1994,1867774
lby,1995,1861951
lby,1996,1853806
lby,1997,1845760
lby,1998,1837251
lby,1999,1826695
lby,2000,1813832
lby,2001,1800246
lby,2002,1784791
lby,2003,1769369
lby,2004,1756986
lby,2005,1749205
lby,2006,1750011
lby,2007,1756153
lby,2008,1765692
lby,2009,1775078
lby,2010,1782016
lby,2011,1796911
lby,2012,1808945
lby,2013,1820273
lby,2014,1834278
lby,2015,1852834
lby,2016,1864855
lby,2017,1878099
lby,2018,1891319
lby,2019,1902314
lby,2020,1909172
lca,1960,40136
lca,1961,41113
lca,1962,42112
lca,1963,43139
lca,1964,44253
lca,1965,45483
lca,1966,46543
lca,1967,47770
lca,1968,49186
lca,1969,50706
lca,1970,52155
lca,1971,52065
lca,1972,51892
lca,1973,51653
lca,1974,51405
lca,1975,51226
lca,1976,51262
lca,1977,51377
lca,1978,51523
lca,1979,51649
lca,1980,51713
lca,1981,51335
lca,1982,51045
lca,1983,50912
lca,1984,51026
lca,1985,51424
lca,1986,50715
lca,1987,50363
lca,1988,50273
lca,1989,50346
lca,1990,50490
lca,1991,50557
lca,1992,50719
lca,1993,50940
lca,1994,51183
lca,1995,51430
lca,1996,51593
lca,1997,51628
lca,1998,51494
lca,1999,51158
lca,2000,50603
lca,2001,49854
lca,2002,48844
lca,2003,47673
lca,2004,46478
lca,2005,45365
lca,2006,44212
lca,2007,43256
lca,2008,42359
lca,2009,41422
lca,2010,40417
lca,2011,39350
lca,2012,38298
lca,2013,37262
lca,2014,36290
lca,2015,35405
lca,2016,34797
lca,2017,34216
lca,2018,33702
lca,2019,33289
lca,2020,32966
lka,1960,4150403
lka,1961,4265541
lka,1962,4358211
lka,1963,4437490
lka,1964,4518245
lka,1965,4607779
lka,1966,4690970
lka,1967,4786198
lka,1968,4883837
lka,1969,4967705
lka,1970,5029233
lka,1971,5090085
lka,1972,5124869
lka,1973,5142895
lka,1974,5160845
lka,1975,5188426
lka,1976,5218542
lka,1977,5264367
lka,1978,5317593
lka,1979,5364150
lka,1980,5397066
lka,1981,5444210
lka,1982,5474136
lka,1983,5493368
lka,1984,5511904
lka,1985,5533794
lka,1986,5550616
lka,1987,5563599
lka,1988,5571345
lka,1989,5571328
lka,1990,5562124
lka,1991,5535595
lka,1992,5512357
lka,1993,5484822
lka,1994,5442942
lka,1995,5382143
lka,1996,5325958
lka,1997,5249532
lka,1998,5162285
lka,1999,5082684
lka,2000,5023580
lka,2001,4985546
lka,2002,4972173
lka,2003,4977679
lka,2004,4989701
lka,2005,5000528
lka,2006,5038455
lka,2007,5068442
lka,2008,5092445
lka,2009,5116191
lka,2010,5142080
lka,2011,5151474
lka,2012,5137324
lka,2013,5156922
lka,2014,5179668
lka,2015,5194827
lka,2016,5214828
lka,2017,5233856
lka,2018,5243490
lka,2019,5223227
lka,2020,5191482
lso,1960,373152
lso,1961,381781
lso,1962,390069
lso,1963,398241
lso,1964,406626
lso,1965,415415
lso,1966,424884
lso,1967,434811
lso,1968,445089
lso,1969,455564
lso,1970,466197
lso,1971,478300
lso,1972,490483
lso,1973,503077
lso,1974,516545
lso,1975,531177
lso,1976,547073
lso,1977,563642
lso,1978,580660
lso,1979,597714
lso,1980,614471
lso,1981,633131
lso,1982,651492
lso,1983,669239
lso,1984,685968
lso,1985,701414
lso,1986,717895
lso,1987,732826
lso,1988,746491
lso,1989,759405
lso,1990,771777
lso,1991,780728
lso,1992,789259
lso,1993,796759
lso,1994,802696
lso,1995,806774
lso,1996,813111
lso,1997,818007
lso,1998,820512
lso,1999,819341
lso,2000,813394
lso,2001,802970
lso,2002,789430
lso,2003,773614
lso,2004,757169
lso,2005,741745
lso,2006,731812
lso,2007,721500
lso,2008,711666
lso,2009,703141
lso,2010,696201
lso,2011,694303
lso,2012,693406
lso,2013,692539
lso,2014,690688
lso,2015,687764
lso,2016,689435
lso,2017,689816
lso,2018,689768
lso,2019,690009
lso,2020,690620
ltu,1960,754038
ltu,1961,766306
ltu,1962,777045
ltu,1963,787868
ltu,1964,799832
ltu,1965,811644
ltu,1966,821498
ltu,1967,831306
ltu,1968,839636
ltu,1969,844620
ltu,1970,848659
ltu,1971,848021
ltu,1972,845601
ltu,1973,841314
ltu,1974,835344
ltu,1975,827600
ltu,1976,824077
ltu,1977,817437
ltu,1978,809273
ltu,1979,801389
ltu,1980,795969
ltu,1981,791611
ltu,1982,792631
ltu,1983,797377
ltu,1984,802634
ltu,1985,807293
ltu,1986,815260
ltu,1987,822483
ltu,1988,829198
ltu,1989,833754
ltu,1990,834418
ltu,1991,832810
ltu,1992,827784
ltu,1993,818262
ltu,1994,805149
ltu,1995,789666
ltu,1996,774069
ltu,1997,757934
ltu,1998,740654
ltu,1999,721838
ltu,2000,701290
ltu,2001,671827
ltu,2002,643437
ltu,2003,615730
ltu,2004,587155
ltu,2005,557289
ltu,2006,532901
ltu,2007,511867
ltu,2008,493077
ltu,2009,476101
ltu,2010,457326
ltu,2011,443436
ltu,2012,435412
ltu,2013,430133
ltu,2014,426539
ltu,2015,423963
ltu,2016,419963
ltu,2017,416553
ltu,2018,416938
ltu,2019,422905
ltu,2020,432590
lux,1960,66505
lux,1961,68078
lux,1962,69826
lux,1963,71341
lux,1964,72724
lux,1965,73899
lux,1966,74855
lux,1967,75296
lux,1968,75419
lux,1969,75465
lux,1970,75285
lux,1971,75227
lux,1972,75073
lux,1973,74633
lux,1974,74233
lux,1975,73642
lux,1976,72529
lux,1977,71386
lux,1978,70363
lux,1979,69343
lux,1980,68303
lux,1981,67230
lux,1982,65903
lux,1983,64598
lux,1984,63604
lux,1985,63035
lux,1986,62971
lux,1987,63278
lux,1988,63899
lux,1989,64899
lux,1990,66272
lux,1991,67786
lux,1992,69475
lux,1993,71358
lux,1994,73343
lux,1995,75323
lux,1996,77123
lux,1997,78636
lux,1998,79996
lux,1999,81362
lux,2000,82652
lux,2001,83577
lux,2002,84294
lux,2003,85030
lux,2004,85818
lux,2005,86624
lux,2006,87021
lux,2007,87354
lux,2008,87941
lux,2009,88669
lux,2010,89447
lux,2011,90199
lux,2012,91075
lux,2013,91822
lux,2014,92555
lux,2015,93289
lux,2016,94516
lux,2017,95802
lux,2018,96535
lux,2019,97385
lux,2020,98078
lva,1960,467491
lva,1961,476193
lva,1962,484874
lva,1963,493566
lva,1964,501132
lva,1965,505892
lva,1966,508538
lva,1967,509231
lva,1968,509542
lva,1969,509369
lva,1970,509458
lva,1971,509116
lva,1972,511358
lva,1973,514461
lva,1974,516169
lva,1975,514796
lva,1976,518535
lva,1977,517379
lva,1978,513621
lva,1979,510474
lva,1980,510536
lva,1981,510877
lva,1982,517862
lva,1983,528796
lva,1984,539224
lva,1985,547295
lva,1986,557067
lva,1987,565026
lva,1988,571066
lva,1989,573545
lva,1990,571428
lva,1991,569449
lva,1992,559986
lva,1993,545064
lva,1994,530136
lva,1995,515382
lva,1996,495772
lva,1997,477610
lva,1998,459883
lva,1999,442068
lva,2000,422762
lva,2001,400729
lva,2002,380694
lva,2003,362362
lva,2004,344651
lva,2005,328652
lva,2006,320850
lva,2007,313342
lva,2008,306363
lva,2009,300184
lva,2010,295529
lva,2011,292190
lva,2012,291825
lva,2013,292942
lva,2014,295175
lva,2015,298494
lva,2016,298410
lva,2017,302530
lva,2018,308266
lva,2019,312101
lva,2020,312284
mac,1960,70161
mac,1961,72418
mac,1962,76299
mac,1963,81426
mac,1964,86743
mac,1965,91226
mac,1966,94991
mac,1967,97111
mac,1968,97505
mac,1969,96451
mac,1970,94164
mac,1971,88808
mac,1972,83189
mac,1973,77576
mac,1974,72019
mac,1975,66714
mac,1976,62955
mac,1977,59328
mac,1978,56525
mac,1979,55426
mac,1980,56338
mac,1981,55983
mac,1982,57859
mac,1983,61043
mac,1984,64248
mac,1985,66915
mac,1986,72336
mac,1987,76442
mac,1988,79933
mac,1989,83648
mac,1990,87706
mac,1991,90492
mac,1992,93221
mac,1993,95643
mac,1994,97316
mac,1995,98127
mac,1996,98802
mac,1997,99116
mac,1998,99082
mac,1999,98656
mac,2000,97725
mac,2001,95884
mac,2002,93063
mac,2003,89540
mac,2004,85788
mac,2005,82166
mac,2006,78358
mac,2007,75183
mac,2008,72752
mac,2009,70970
mac,2010,69792
mac,2011,70276
mac,2012,70975
mac,2013,72094
mac,2014,73771
mac,2015,75957
mac,2016,79233
mac,2017,82681
mac,2018,86244
mac,2019,89787
mac,2020,93209
mar,1960,5511528
mar,1961,5771187
mar,1962,6048332
mar,1963,6326334
mar,1964,6579702
mar,1965,6794451
mar,1966,7010107
mar,1967,7191422
mar,1968,7345031
mar,1969,7484385
mar,1970,7615646
mar,1971,7744571
mar,1972,7859387
mar,1973,7963573
mar,1974,8060952
mar,1975,8155506
mar,1976,8251470
mar,1977,8347104
mar,1978,8444348
mar,1979,8546613
mar,1980,8656474
mar,1981,8797958
mar,1982,8944857
mar,1983,9093093
mar,1984,9233854
mar,1985,9359274
mar,1986,9495491
mar,1987,9601026
mar,1988,9684441
mar,1989,9759959
mar,1990,9834352
mar,1991,9879641
mar,1992,9940059
mar,1993,9997275
mar,1994,10023875
mar,1995,10006425
mar,1996,9989584
mar,1997,9921920
mar,1998,9822124
mar,1999,9722907
mar,2000,9642217
mar,2001,9546438
mar,2002,9487124
mar,2003,9450543
mar,2004,9413519
mar,2005,9366167
mar,2006,9331374
mar,2007,9281226
mar,2008,9230692
mar,2009,9206301
mar,2010,9222311
mar,2011,9252518
mar,2012,9326197
mar,2013,9428550
mar,2014,9530738
mar,2015,9614555
mar,2016,9709991
mar,2017,9767980
mar,2018,9802211
mar,2019,9836259
mar,2020,9880215
mda,1960,649640
mda,1961,678108
mda,1962,707911
mda,1963,736512
mda,1964,760655
mda,1965,778049
mda,1966,788878
mda,1967,793436
mda,1968,792451
mda,1969,789143
mda,1970,785289
mda,1971,775639
mda,1972,769722
mda,1973,765966
mda,1974,761506
mda,1975,754068
mda,1976,751705
mda,1977,743932
mda,1978,734542
mda,1979,728592
mda,1980,729265
mda,1981,733411
mda,1982,743357
mda,1983,756628
mda,1984,769614
mda,1985,780470
mda,1986,794290
mda,1987,807548
mda,1988,818327
mda,1989,825582
mda,1990,828855
mda,1991,830084
mda,1992,825311
mda,1993,815171
mda,1994,801420
mda,1995,785381
mda,1996,766702
mda,1997,747718
mda,1998,730715
mda,1999,710148
mda,2000,685799
mda,2001,656850
mda,2002,625098
mda,2003,592089
mda,2004,561392
mda,2005,534767
mda,2006,516046
mda,2007,500785
mda,2008,488960
mda,2009,479836
mda,2010,472613
mda,2011,465051
mda,2012,459296
mda,2013,455109
mda,2014,452345
mda,2015,447627
mda,2016,442335
mda,2017,435757
mda,2018,429525
mda,2019,423456
mda,2020,416353
mdg,1960,2176879
mdg,1961,2258177
mdg,1962,2343799
mdg,1963,2430542
mdg,1964,2513221
mdg,1965,2589757
mdg,1966,2677390
mdg,1967,2757781
mdg,1968,2833391
mdg,1969,2908726
mdg,1970,2986720
mdg,1971,3081445
mdg,1972,3176265
mdg,1973,3271714
mdg,1974,3367822
mdg,1975,3464826
mdg,1976,3578051
mdg,1977,3690381
mdg,1978,3802035
mdg,1979,3913102
mdg,1980,4023770
mdg,1981,4149456
mdg,1982,4272054
mdg,1983,4392547
mdg,1984,4512060
mdg,1985,4631155
mdg,1986,4761580
mdg,1987,4891537
mdg,1988,5021361
mdg,1989,5151838
mdg,1990,5284642
mdg,1991,5438095
mdg,1992,5592342
mdg,1993,5749622
mdg,1994,5913257
mdg,1995,6085629
mdg,1996,6284857
mdg,1997,6489548
mdg,1998,6698731
mdg,1999,6909409
mdg,2000,7119051
mdg,2001,7345690
mdg,2002,7564839
mdg,2003,7778551
mdg,2004,7989567
mdg,2005,8198704
mdg,2006,8407797
mdg,2007,8616799
mdg,2008,8822331
mdg,2009,9019296
mdg,2010,9205664
mdg,2011,9394525
mdg,2012,9571659
mdg,2013,9741909
mdg,2014,9913560
mdg,2015,10091890
mdg,2016,10280038
mdg,2017,10476830
mdg,2018,10680397
mdg,2019,10886657
mdg,2020,11093725
mdv,1960,34538
mdv,1961,36218
mdv,1962,37938
mdv,1963,39715
mdv,1964,41524
mdv,1965,43313
mdv,1966,45365
mdv,1967,47409
mdv,1968,49436
mdv,1969,51471
mdv,1970,53533
mdv,1971,55458
mdv,1972,57352
mdv,1973,59190
mdv,1974,60918
mdv,1975,62504
mdv,1976,64405
mdv,1977,66108
mdv,1978,67771
mdv,1979,69639
mdv,1980,71863
mdv,1981,74472
mdv,1982,77545
mdv,1983,80934
mdv,1984,84369
mdv,1985,87720
mdv,1986,91844
mdv,1987,95634
mdv,1988,99184
mdv,1989,102645
mdv,1990,106033
mdv,1991,109185
mdv,1992,112218
mdv,1993,114899
mdv,1994,116924
mdv,1995,118090
mdv,1996,118113
mdv,1997,117377
mdv,1998,116075
mdv,1999,114553
mdv,2000,113058
mdv,2001,110359
mdv,2002,107805
mdv,2003,105343
mdv,2004,102919
mdv,2005,100574
mdv,2006,98000
mdv,2007,95614
mdv,2008,93741
mdv,2009,92652
mdv,2010,92499
mdv,2011,92398
mdv,2012,92616
mdv,2013,93354
mdv,2014,94695
mdv,2015,96522
mdv,2016,98648
mdv,2017,101240
mdv,2018,103904
mdv,2019,105712
mdv,2020,105945
mex,1960,17266943
mex,1961,17885054
mex,1962,18533199
mex,1963,19199586
mex,1964,19864071
mex,1965,20517216
mex,1966,21199329
mex,1967,21875083
mex,1968,22545998
mex,1969,23218905
mex,1970,23896928
mex,1971,24626430
mex,1972,25347548
mex,1973,26058026
mex,1974,26751113
mex,1975,27417716
mex,1976,28075423
mex,1977,28695667
mex,1978,29279620
mex,1979,29827256
mex,1980,30335059
mex,1981,30722224
mex,1982,31084890
mex,1983,31418964
mex,1984,31718750
mex,1985,31981612
mex,1986,32202155
mex,1987,32407802
mex,1988,32596006
mex,1989,32764052
mex,1990,32911261
mex,1991,33075342
mex,1992,33222721
mex,1993,33359500
mex,1994,33501835
mex,1995,33654147
mex,1996,33667477
mex,1997,33696390
mex,1998,33738327
mex,1999,33782345
mex,2000,33820236
mex,2001,33758219
mex,2002,33731733
mex,2003,33729936
mex,2004,33738688
mex,2005,33749096
mex,2006,33798545
mex,2007,33787851
mex,2008,33739827
mex,2009,33692627
mex,2010,33666194
mex,2011,33640734
mex,2012,33657460
mex,2013,33693379
mex,2014,33707136
mex,2015,33676708
mex,2016,33676044
mex,2017,33614045
mex,2018,33512294
mex,2019,33405803
mex,2020,33310119
mkd,1960,565579
mkd,1961,570121
mkd,1962,576208
mkd,1963,582541
mkd,1964,587312
mkd,1965,589877
mkd,1966,591886
mkd,1967,592183
mkd,1968,590827
mkd,1969,588343
mkd,1970,584986
mkd,1971,582161
mkd,1972,577508
mkd,1973,572809
mkd,1974,569923
mkd,1975,569693
mkd,1976,568165
mkd,1977,569881
mkd,1978,573009
mkd,1979,574844
mkd,1980,573884
mkd,1981,571136
mkd,1982,566231
mkd,1983,559715
mkd,1984,552831
mkd,1985,546309
mkd,1986,542129
mkd,1987,537571
mkd,1988,532796
mkd,1989,527883
mkd,1990,522827
mkd,1991,517866
mkd,1992,513096
mkd,1993,508321
mkd,1994,503278
mkd,1995,498016
mkd,1996,491919
mkd,1997,484284
mkd,1998,476213
mkd,1999,467738
mkd,2000,459567
mkd,2001,450246
mkd,2002,437179
mkd,2003,429450
mkd,2004,421094
mkd,2005,411569
mkd,2006,403379
mkd,2007,393803
mkd,2008,383764
mkd,2009,374867
mkd,2010,367959
mkd,2011,360694
mkd,2012,355937
mkd,2013,353242
mkd,2014,351145
mkd,2015,348616
mkd,2016,347726
mkd,2017,345637
mkd,2018,342929
mkd,2019,340445
mkd,2020,338033
mli,1960,2148902
mli,1961,2188658
mli,1962,2228368
mli,1963,2266404
mli,1964,2298910
mli,1965,2324427
mli,1966,2371216
mli,1967,2408638
mli,1968,2440184
mli,1969,2470845
mli,1970,2503608
mli,1971,2561930
mli,1972,2618094
mli,1973,2673020
mli,1974,2726358
mli,1975,2777536
mli,1976,2854180
mli,1977,2924775
mli,1978,2991675
mli,1979,3057680
mli,1980,3124366
mli,1981,3216025
mli,1982,3305998
mli,1983,3391970
mli,1984,3469619
mli,1985,3535829
mli,1986,3628856
mli,1987,3708860
mli,1988,3782543
mli,1989,3859972
mli,1990,3948327
mli,1991,4042250
mli,1992,4145372
mli,1993,4255003
mli,1994,4365357
mli,1995,4472279
mli,1996,4597961
mli,1997,4717511
mli,1998,4836063
mli,1999,4961072
mli,2000,5097498
mli,2001,5258111
mli,2002,5427473
mli,2003,5606001
mli,2004,5792925
mli,2005,5987804
mli,2006,6216453
mli,2007,6449163
mli,2008,6684225
mli,2009,6917976
mli,2010,7146761
mli,2011,7403473
mli,2012,7649043
mli,2013,7887289
mli,2014,8123734
mli,2015,8361553
mli,2016,8597278
mli,2017,8834653
mli,2018,9070230
mli,2019,9299168
mli,2020,9519370
mlt,1960,125477
mlt,1961,122576
mlt,1962,118570
mlt,1963,113748
mlt,1964,108779
mlt,1965,103663
mlt,1966,99262
mlt,1967,94711
mlt,1968,90246
mlt,1969,86166
mlt,1970,83167
mlt,1971,80560
mlt,1972,79026
mlt,1973,78190
mlt,1974,77399
mlt,1975,76963
mlt,1976,76691
mlt,1977,75750
mlt,1978,75109
mlt,1979,74855
mlt,1980,75292
mlt,1981,75843
mlt,1982,77892
mlt,1983,79606
mlt,1984,80095
mlt,1985,81707
mlt,1986,82855
mlt,1987,82990
mlt,1988,83027
mlt,1989,83045
mlt,1990,82971
mlt,1991,84387
mlt,1992,84265
mlt,1993,84013
mlt,1994,83662
mlt,1995,83082
mlt,1996,81956
mlt,1997,81005
mlt,1998,79972
mlt,1999,78784
mlt,2000,77450
mlt,2001,76469
mlt,2002,75220
mlt,2003,73674
mlt,2004,72043
mlt,2005,70402
mlt,2006,68323
mlt,2007,66382
mlt,2008,64823
mlt,2009,63480
mlt,2010,62140
mlt,2011,61565
mlt,2012,61265
mlt,2013,61391
mlt,2014,62117
mlt,2015,63321
mlt,2016,64696
mlt,2017,66595
mlt,2018,69190
mlt,2019,72226
mlt,2020,74073
mmr,1960,8804014
mmr,1961,9096096
mmr,1962,9408389
mmr,1963,9725745
mmr,1964,10024692
mmr,1965,10296053
mmr,1966,10590065
mmr,1967,10857791
mmr,1968,11106347
mmr,1969,11348560
mmr,1970,11590829
mmr,1971,11868718
mmr,1972,12131593
mmr,1973,12385400
mmr,1974,12635649
mmr,1975,12884344
mmr,1976,13147964
mmr,1977,13408297
mmr,1978,13661841
mmr,1979,13902996
mmr,1980,14129084
mmr,1981,14374171
mmr,1982,14601582
mmr,1983,14808027
mmr,1984,14988328
mmr,1985,15137594
mmr,1986,15302862
mmr,1987,15422739
mmr,1988,15501808
mmr,1989,15547065
mmr,1990,15561149
mmr,1991,15559509
mmr,1992,15540556
mmr,1993,15505371
mmr,1994,15457108
mmr,1995,15402969
mmr,1996,15354812
mmr,1997,15311690
mmr,1998,15270981
mmr,1999,15230819
mmr,2000,15189998
mmr,2001,15210654
mmr,2002,15227517
mmr,2003,15242801
mmr,2004,15255819
mmr,2005,15261945
mmr,2006,15284450
mmr,2007,15283164
mmr,2008,15262973
mmr,2009,15234232
mmr,2010,15203592
mmr,2011,15101897
mmr,2012,15010665
mmr,2013,14915700
mmr,2014,14799104
mmr,2015,14654402
mmr,2016,14497163
mmr,2017,14331441
mmr,2018,14163446
mmr,2019,14005548
mmr,2020,13866659
mne,1960,167393
mne,1961,171288
mne,1962,176030
mne,1963,180708
mne,1964,183857
mne,1965,184499
mne,1966,183951
mne,1967,180909
mne,1968,176304
mne,1969,171853
mne,1970,168825
mne,1971,166276
mne,1972,165354
mne,1973,165420
mne,1974,165323
mne,1975,164341
mne,1976,163540
mne,1977,161709
mne,1978,159363
mne,1979,157413
mne,1980,156384
mne,1981,155469
mne,1982,155617
mne,1983,156305
mne,1984,156629
mne,1985,156086
mne,1986,156869
mne,1987,156593
mne,1988,155664
mne,1989,154769
mne,1990,154259
mne,1991,151586
mne,1992,149611
mne,1993,147918
mne,1994,145908
mne,1995,143294
mne,1996,141262
mne,1997,138597
mne,1998,135505
mne,1999,132440
mne,2000,129734
mne,2001,128400
mne,2002,127219
mne,2003,126230
mne,2004,125085
mne,2005,123948
mne,2006,123185
mne,2007,122362
mne,2008,121430
mne,2009,120383
mne,2010,119200
mne,2011,118573
mne,2012,117709
mne,2013,116747
mne,2014,115850
mne,2015,115090
mne,2016,114088
mne,2017,113585
mne,2018,113305
mne,2019,112899
mne,2020,112114
mng,1960,353509
mng,1961,371921
mng,1962,394000
mng,1963,418187
mng,1964,441830
mng,1965,463449
mng,1966,487857
mng,1967,508454
mng,1968,526865
mng,1969,545654
mng,1970,566055
mng,1971,586460
mng,1972,609025
mng,1973,632118
mng,1974,653090
mng,1975,670594
mng,1976,689040
mng,1977,703309
mng,1978,714813
mng,1979,725976
mng,1980,738189
mng,1981,751325
mng,1982,765349
mng,1983,780071
mng,1984,794969
mng,1985,809900
mng,1986,828400
mng,1987,846913
mng,1988,863801
mng,1989,876680
mng,1990,883822
mng,1991,894466
mng,1992,897222
mng,1993,894851
mng,1994,891028
mng,1995,887572
mng,1996,875742
mng,1997,867114
mng,1998,859372
mng,1999,848761
mng,2000,833615
mng,2001,815102
mng,2002,792529
mng,2003,768245
mng,2004,746709
mng,2005,730880
mng,2006,719708
mng,2007,715080
mng,2008,716760
mng,2009,723567
mng,2010,734968
mng,2011,754821
mng,2012,778094
mng,2013,804761
mng,2014,834253
mng,2015,865404
mng,2016,899589
mng,2017,932573
mng,2018,964048
mng,2019,993296
mng,2020,1019318
moz,1960,3017411
moz,1961,3099176
moz,1962,3180894
moz,1963,3262791
moz,1964,3344384
moz,1965,3425153
moz,1966,3525404
moz,1967,3621048
moz,1968,3713659
moz,1969,3805159
moz,1970,3896575
moz,1971,4005507
moz,1972,4110701
moz,1973,4214803
moz,1974,4321080
moz,1975,4431787
moz,1976,4561946
moz,1977,4690811
moz,1978,4816384
moz,1979,4935241
moz,1980,5043903
moz,1981,5204103
moz,1982,5355623
moz,1983,5488235
moz,1984,5587158
moz,1985,5643112
moz,1986,5744418
moz,1987,5801305
moz,1988,5842816
moz,1989,5915391
moz,1990,6054854
moz,1991,6123889
moz,1992,6266836
moz,1993,6461737
moz,1994,6669471
moz,1995,6859260
moz,1996,7091483
moz,1997,7295699
moz,1998,7482341
moz,1999,7672564
moz,2000,7882508
moz,2001,8142596
moz,2002,8416095
moz,2003,8699552
moz,2004,8984007
moz,2005,9262592
moz,2006,9576622
moz,2007,9878229
moz,2008,10172243
moz,2009,10465518
moz,2010,10761492
moz,2011,11064298
moz,2012,11369818
moz,2013,11676403
moz,2014,11980877
moz,2015,12282519
moz,2016,12582984
moz,2017,12880439
moz,2018,13176103
moz,2019,13472806
moz,2020,13772016
mrt,1960,377563
mrt,1961,391701
mrt,1962,405441
mrt,1963,419081
mrt,1964,432929
mrt,1965,447120
mrt,1966,463291
mrt,1967,479587
mrt,1968,495901
mrt,1969,511969
mrt,1970,527610
mrt,1971,545199
mrt,1972,562109
mrt,1973,578535
mrt,1974,594763
mrt,1975,610950
mrt,1976,629324
mrt,1977,647342
mrt,1978,665171
mrt,1979,682954
mrt,1980,700777
mrt,1981,721273
mrt,1982,741551
mrt,1983,761618
mrt,1984,781461
mrt,1985,801024
mrt,1986,824069
mrt,1987,846747
mrt,1988,869104
mrt,1989,891114
mrt,1990,912725
mrt,1991,936468
mrt,1992,959486
mrt,1993,982012
mrt,1994,1004362
mrt,1995,1026702
mrt,1996,1049784
mrt,1997,1073238
mrt,1998,1096989
mrt,1999,1120954
mrt,2000,1145245
mrt,2001,1170622
mrt,2002,1196039
mrt,2003,1221921
mrt,2004,1248840
mrt,2005,1277086
mrt,2006,1307780
mrt,2007,1339371
mrt,2008,1372079
mrt,2009,1406015
mrt,2010,1441243
mrt,2011,1479631
mrt,2012,1518994
mrt,2013,1559047
mrt,2014,1599217
mrt,2015,1639053
mrt,2016,1682461
mrt,2017,1724277
mrt,2018,1764988
mrt,2019,1805252
mrt,2020,1845222
mus,1960,307293
mus,1961,317647
mus,1962,327518
mus,1963,336749
mus,1964,344505
mus,1965,350284
mus,1966,355908
mus,1967,358984
mus,1968,360322
mus,1969,361041
mus,1970,361568
mus,1971,359039
mus,1972,357706
mus,1973,356999
mus,1974,355834
mus,1975,353766
mus,1976,349021
mus,1977,344723
mus,1978,341179
mus,1979,341793
mus,1980,344124
mus,1981,342609
mus,1982,339858
mus,1983,335667
mus,1984,331546
mus,1985,326558
mus,1986,322395
mus,1987,317797
mus,1988,313081
mus,1989,309428
mus,1990,306893
mus,1991,304790
mus,1992,305577
mus,1993,307271
mus,1994,309336
mus,1995,308495
mus,1996,310230
mus,1997,309801
mus,1998,307345
mus,1999,306210
mus,2000,305694
mus,2001,303659
mus,2002,304040
mus,2003,305726
mus,2004,305935
mus,2005,303708
mus,2006,300778
mus,2007,295183
mus,2008,287818
mus,2009,280555
mus,2010,274399
mus,2011,266857
mus,2012,261006
mus,2013,255986
mus,2014,250825
mus,2015,244949
mus,2016,238818
mus,2017,232150
mus,2018,225144
mus,2019,218458
mus,2020,212451
mwi,1960,1603654
mwi,1961,1646955
mwi,1962,1684848
mwi,1963,1720377
mwi,1964,1757918
mwi,1965,1799621
mwi,1966,1856019
mwi,1967,1914317
mwi,1968,1973965
mwi,1969,2033155
mwi,1970,2091015
mwi,1971,2163495
mwi,1972,2232833
mwi,1973,2300762
mwi,1974,2369639
mwi,1975,2440912
mwi,1976,2527033
mwi,1977,2615109
mwi,1978,2703332
mwi,1979,2788193
mwi,1980,2867841
mwi,1981,2955780
mwi,1982,3032712
mwi,1983,3113505
mwi,1984,3219516
mwi,1985,3364657
mwi,1986,3535077
mwi,1987,3738464
mwi,1988,3945997
mwi,1989,4114285
mwi,1990,4212577
mwi,1991,4319384
mwi,1992,4361541
mwi,1993,4366483
mwi,1994,4378455
mwi,1995,4430015
mwi,1996,4534481
mwi,1997,4671421
mwi,1998,4830756
mwi,1999,4991125
mwi,2000,5137396
mwi,2001,5291325
mwi,2002,5431892
mwi,2003,5565570
mwi,2004,5704305
mwi,2005,5856027
mwi,2006,6020774
mwi,2007,6196482
mwi,2008,6379464
