geo,time,dt_tds_dppg_xp_zs
tjk,2002,4.33134
tjk,2003,3.85228
tjk,2004,4.57876
tjk,2005,5.18844
tjk,2006,4.71038
tjk,2007,2.99791
tjk,2008,3.66267
tjk,2009,3.53908
tjk,2010,2.66669
tjk,2011,2.14247
tjk,2012,2.9547
tjk,2013,3.45425
tjk,2014,4.14964
tjk,2015,4.9179
tjk,2016,6.55012
tjk,2017,5.55212
tjk,2018,7.51481
tjk,2019,7.06787
tjk,2020,5.69053
tls,2013,0.00137
tls,2014,0.00785
tls,2015,0.02159
tls,2016,0.12271
tls,2017,0.19715
tls,2018,0.31366
tls,2019,0.53788
tls,2020,1.0821
ton,1985,2.99698
ton,1986,3.84593
ton,1987,3.84732
ton,1988,3.96071
ton,1989,3.50129
ton,1990,3.44019
ton,1991,4.39935
ton,1992,4.38316
ton,1993,5.0448
ton,1994,6.88117
ton,2001,9.14176
ton,2002,8.4811
ton,2003,7.91177
ton,2004,8.21125
ton,2005,9.20652
ton,2006,7.81159
ton,2007,9.90311
ton,2008,8.61386
ton,2009,7.1213
ton,2010,9.25873
ton,2011,6.53463
ton,2012,6.14426
ton,2013,5.67088
ton,2014,6.72437
ton,2015,7.2726
ton,2016,5.06061
ton,2017,3.9935
ton,2018,6.57247
ton,2019,3.25638
ton,2020,3.92737
tun,1976,7.62157
tun,1977,11.10305
tun,1978,13.03483
tun,1979,12.17191
tun,1980,12.81805
tun,1981,14.67147
tun,1982,15.99296
tun,1983,19.49341
tun,1984,23.28008
tun,1985,24.82932
tun,1986,28.91998
tun,1987,29.39745
tun,1988,22.49841
tun,1989,22.49859
tun,1990,23.01983
tun,1991,21.89164
tun,1992,19.84565
tun,1993,20.83876
tun,1994,19.30097
tun,1995,16.87507
tun,1996,16.12521
tun,1997,15.26645
tun,1998,14.95852
tun,1999,15.52294
tun,2000,20.14655
tun,2001,12.86939
tun,2002,14.22297
tun,2003,13.55941
tun,2004,13.8975
tun,2005,11.55827
tun,2006,13.46913
tun,2007,10.36625
tun,2008,6.65742
tun,2009,9.17496
tun,2010,8.68496
tun,2011,10.17325
tun,2012,9.41182
tun,2013,8.38405
tun,2014,8.00435
tun,2015,8.85235
tun,2016,9.55247
tun,2017,12.36956
tun,2018,9.77445
tun,2019,12.69741
tun,2020,14.443
tur,1974,11.54555
tur,1975,12.99772
tur,1976,12.28492
tur,1977,15.91532
tur,1978,16.61295
tur,1979,24.14659
tur,1980,28.67328
tur,1981,28.73419
tur,1982,28.92342
tur,1983,29.07412
tur,1984,23.20686
tur,1985,31.11924
tur,1986,31.11764
tur,1987,31.92912
tur,1988,34.32781
tur,1989,32.35182
tur,1990,29.63457
tur,1991,30.51835
tur,1992,29.49326
tur,1993,25.22563
tur,1994,25.44519
tur,1995,23.93733
tur,1996,17.9241
tur,1997,16.28838
tur,1998,18.63127
tur,1999,17.7989
tur,2000,18.30362
tur,2001,21.83844
tur,2002,17.59405
tur,2003,17.12467
tur,2004,12.8471
tur,2005,11.40253
tur,2006,8.59125
tur,2007,7.77322
tur,2008,7.03969
tur,2009,7.54894
tur,2010,6.59102
tur,2011,5.9958
tur,2012,4.94755
tur,2013,4.15836
tur,2014,4.88468
tur,2015,5.0861
tur,2016,6.33089
tur,2017,7.12209
tur,2018,6.44274
tur,2019,7.31895
tur,2020,8.57599
tza,1976,3.75992
tza,1977,5.10748
tza,1978,8.03379
tza,1979,9.09686
tza,1980,9.67935
tza,1981,9.91982
tza,1982,16.61197
tza,1983,18.77039
tza,1984,14.00257
tza,1985,31.222
tza,1986,21.95957
tza,1987,29.28829
tza,1988,24.93535
tza,1989,28.92002
tza,1990,25.07417
tza,1991,33.69928
tza,1992,38.15485
tza,1993,25.44255
tza,1994,16.79681
tza,1995,15.57333
tza,1996,16.81594
tza,1997,9.70088
tza,1998,15.21289
tza,1999,14.66389
tza,2000,10.28309
tza,2001,7.20067
tza,2002,4.66262
tza,2003,3.24462
tza,2004,3.20335
tza,2005,2.3138
tza,2006,2.04348
tza,2007,1.00128
tza,2008,0.61073
tza,2009,1.02085
tza,2010,1.30808
tza,2011,1.00724
tza,2012,0.99234
tza,2013,2.4715
tza,2014,2.20641
tza,2015,4.125
tza,2016,7.18668
tza,2017,8.27544
tza,2018,10.85764
tza,2019,11.52444
tza,2020,13.824
uga,1980,10.84241
uga,1981,16.58712
uga,1982,12.44002
uga,1983,13.14329
uga,1984,13.50923
uga,1985,15.07847
uga,1986,13.76557
uga,1987,20.11342
uga,1988,38.24054
uga,1989,34.88537
uga,1990,47.09397
uga,1991,51.03291
uga,1992,40.22578
uga,1993,41.08165
uga,1994,22.17041
uga,1995,15.08755
uga,1996,11.48562
uga,1997,12.23767
uga,1998,12.67035
uga,1999,12.39754
uga,2000,6.54147
uga,2001,4.19881
uga,2002,6.70995
uga,2003,7.35587
uga,2004,6.01032
uga,2005,8.26546
uga,2006,5.21966
uga,2007,2.45401
uga,2008,2.12313
uga,2009,1.97616
uga,2010,1.72832
uga,2011,1.43105
uga,2012,1.31975
uga,2013,1.59304
uga,2014,1.93724
uga,2015,1.8131
uga,2016,2.08914
uga,2017,3.45541
uga,2018,5.2505
uga,2019,4.41697
uga,2020,5.45326
ukr,1994,1.58644
ukr,1995,6.34004
ukr,1996,5.70613
ukr,1997,5.35548
ukr,1998,7.76656
ukr,1999,7.91082
ukr,2000,9.50929
ukr,2001,4.3305
ukr,2002,5.15566
ukr,2003,4.93916
ukr,2004,3.8893
ukr,2005,4.13491
ukr,2006,3.81557
ukr,2007,2.90664
ukr,2008,2.23933
ukr,2009,5.05321
ukr,2010,2.89934
ukr,2011,2.76454
ukr,2012,3.66155
ukr,2013,8.58945
ukr,2014,5.39341
ukr,2015,27.71566
ukr,2016,6.30045
ukr,2017,7.83412
ukr,2018,7.13054
ukr,2019,6.09395
ukr,2020,9.28007
uzb,2010,3.28324
uzb,2011,2.30766
uzb,2012,2.5671
uzb,2013,2.28836
uzb,2014,2.5761
uzb,2015,2.58345
uzb,2016,3.38744
uzb,2017,3.05982
uzb,2018,3.03748
uzb,2019,3.44344
uzb,2020,5.56914
vct,1978,0.45662
vct,1979,0.67741
vct,1980,1.0658
vct,1981,1.23963
vct,1982,2.91437
vct,1983,2.35924
vct,1984,2.63822
vct,1985,2.94659
vct,1986,2.84507
vct,1987,3.05904
vct,1988,2.68723
vct,1989,2.93911
vct,1990,3.13753
vct,1991,4.0542
vct,1992,4.13514
vct,1993,6.30611
vct,1994,6.23192
vct,1995,5.09591
vct,1996,5.48261
vct,1997,6.55038
vct,1998,6.24039
vct,1999,6.97063
vct,2000,6.14373
vct,2001,6.71832
vct,2002,6.50371
vct,2003,7.7962
vct,2004,10.19336
vct,2005,11.31281
vct,2006,14.76998
vct,2007,12.31106
vct,2008,13.93994
vct,2009,17.5289
vct,2010,18.50018
vct,2011,18.23908
vct,2012,18.06817
vct,2013,15.6512
vct,2014,11.37379
vct,2015,11.20196
vct,2016,9.93144
vct,2017,10.84644
vct,2018,11.40003
vct,2019,10.76488
vct,2020,16.64795
ven,1970,3.14452
ven,1971,4.01985
ven,1972,6.46436
ven,1973,5.98486
ven,1974,4.27012
ven,1975,5.41756
ven,1976,3.99577
ven,1977,7.64395
ven,1978,7.00398
ven,1979,9.47642
ven,1980,13.33466
ven,1981,10.60134
ven,1982,16.25692
ven,1983,15.73206
ven,1984,14.777
ven,1985,13.90065
ven,1986,27.50733
ven,1987,21.54047
ven,1988,25.76618
ven,1989,16.53088
ven,1990,19.42295
ven,1991,11.8516
ven,1992,10.68409
ven,1993,12.98549
ven,1994,11.00129
ven,1995,16.62628
ven,1996,13.20944
ven,1997,13.21811
ven,1998,25.53323
ven,1999,21.17042
ven,2000,13.14766
ven,2001,21.66678
ven,2002,23.87726
ven,2003,27.55196
ven,2004,18.15659
ven,2005,10.02235
ven,2006,6.72491
ven,2007,9.14925
ven,2008,5.77894
ven,2009,6.51178
ven,2010,6.3583
ven,2011,7.0516
ven,2012,6.05966
ven,2013,8.51886
ven,2014,10.74472
ven,2015,24.23011
ven,2016,16.99719
vnm,1996,3.12771
vnm,1997,6.52801
vnm,1998,8.05839
vnm,1999,9.52057
vnm,2000,7.06067
vnm,2001,6.30818
vnm,2002,5.65066
vnm,2003,3.15775
vnm,2004,2.29761
vnm,2005,2.16497
vnm,2006,1.76969
vnm,2007,1.86289
vnm,2008,1.74223
vnm,2009,2.19144
vnm,2010,2.01905
vnm,2011,1.779
vnm,2012,1.78104
vnm,2013,1.86358
vnm,2014,2.17354
vnm,2015,1.55756
vnm,2016,1.79687
vnm,2017,1.42795
vnm,2018,1.38527
vnm,2019,1.35554
vnm,2020,1.56143
vut,1982,0.89658
vut,1983,0.89401
vut,1984,0.68108
vut,1985,0.6651
vut,1986,1.19534
vut,1987,3.23225
vut,1988,1.63474
vut,1989,1.62599
vut,1990,1.60117
vut,1991,1.1232
vut,1992,1.36002
vut,1993,1.37922
vut,1994,1.19474
vut,1995,1.06521
vut,1996,0.96498
vut,1997,0.82822
vut,1998,0.53195
vut,1999,0.83001
vut,2000,0.87159
vut,2001,0.93665
vut,2002,1.15601
vut,2003,1.10741
vut,2004,1.28897
vut,2005,0.88475
vut,2006,1.45116
vut,2007,1.18294
vut,2008,1.16964
vut,2009,1.4833
vut,2010,1.42263
vut,2011,1.24515
vut,2012,1.2255
vut,2013,1.49505
vut,2014,1.63754
vut,2015,1.75491
vut,2016,1.9531
vut,2017,1.97394
vut,2018,3.26544
vut,2019,1.84157
vut,2020,5.45862
wsm,1977,12.33497
wsm,1978,21.07381
wsm,1979,17.11326
wsm,1980,17.78939
wsm,1981,18.58387
wsm,1982,13.18712
wsm,1983,14.25037
wsm,1984,15.57322
wsm,1985,19.33173
wsm,1986,21.69251
wsm,1987,12.75623
wsm,1988,9.26776
wsm,1989,9.13785
wsm,1990,8.68469
wsm,1991,9.27332
wsm,1992,9.37073
wsm,1993,8.72075
wsm,1994,10.07365
wsm,1995,6.57197
wsm,1996,5.76401
wsm,1997,5.43574
wsm,1998,4.64077
wsm,1999,5.67056
wsm,2004,5.4671
wsm,2005,3.91619
wsm,2006,4.51341
wsm,2007,3.66794
wsm,2008,4.15944
wsm,2009,4.67165
wsm,2010,5.0061
wsm,2011,5.54503
wsm,2012,5.81864
wsm,2013,5.97386
wsm,2014,7.80522
wsm,2015,8.08334
wsm,2016,8.31932
wsm,2017,8.44259
wsm,2018,9.12
wsm,2019,7.84592
wsm,2020,17.36261
yem,2005,2.13894
yem,2006,2.04988
yem,2007,2.18294
yem,2008,1.94384
yem,2009,2.93234
yem,2010,2.45277
yem,2011,2.39326
yem,2012,2.70051
yem,2013,2.80783
yem,2014,3.81798
yem,2015,18.83829
yem,2016,13.46604
zaf,1994,4.79047
zaf,1995,4.96781
zaf,1996,6.11099
zaf,1997,5.66269
zaf,1998,7.36488
zaf,1999,3.33412
zaf,2000,5.87862
zaf,2001,6.94167
zaf,2002,4.89215
zaf,2003,4.64607
zaf,2004,3.24205
zaf,2005,5.61296
zaf,2006,5.10325
zaf,2007,2.71989
zaf,2008,2.90617
zaf,2009,3.63761
zaf,2010,2.87474
zaf,2011,2.85304
zaf,2012,4.82571
zaf,2013,7.00792
zaf,2014,3.75271
zaf,2015,15.24317
zaf,2016,5.8396
zaf,2017,5.01591
zaf,2018,13.17887
zaf,2019,7.485
zaf,2020,11.42361
zmb,1978,25.28725
zmb,1979,16.70831
zmb,1980,17.70188
zmb,1981,25.0168
zmb,1982,16.07569
zmb,1983,11.64249
zmb,1984,11.57089
zmb,1985,9.97779
zmb,1986,21.05302
zmb,1987,18.4904
zmb,1988,15.05897
zmb,1989,12.04623
zmb,1990,12.56381
zmb,1991,38.75359
zmb,1997,17.8448
zmb,1998,19.03548
zmb,1999,13.59499
zmb,2000,17.43443
zmb,2001,11.6964
zmb,2002,12.60203
zmb,2003,34.19931
zmb,2004,5.76269
zmb,2005,3.51005
zmb,2006,1.56853
zmb,2007,0.78682
zmb,2008,1.3296
zmb,2009,1.45249
zmb,2010,0.71844
zmb,2011,0.72339
zmb,2012,1.32331
zmb,2013,1.95629
zmb,2014,1.55386
zmb,2015,3.47078
zmb,2016,6.29583
zmb,2017,5.38866
zmb,2018,7.25369
zmb,2019,11.11436
zmb,2020,6.94863
zwe,1977,0.59051
zwe,1978,0.81039
zwe,1979,1.1843
zwe,1980,2.91313
zwe,1981,3.89116
zwe,1982,8.91583
zwe,1983,31.85802
zwe,1984,20.03293
zwe,1985,22.24622
zwe,1986,22.24735
zwe,1987,22.76293
zwe,1988,21.89298
zwe,1989,17.68806
zwe,1990,18.28276
zwe,1991,18.14959
zwe,1992,25.56118
zwe,1993,24.02741
zwe,1994,18.33043
zwe,2009,0.76513
zwe,2010,0.43912
zwe,2011,0.45399
zwe,2012,0.48111
zwe,2013,2.90331
zwe,2014,3.33409
zwe,2015,3.88225
zwe,2016,3.73804
zwe,2017,2.98403
zwe,2018,1.73198
zwe,2019,1.21969
zwe,2020,0.71999
