geo,time,ms_mil_xpnd_cn
nld,1991,6147800000
nld,1992,6307500000
nld,1993,5945900000
nld,1994,5894600000
nld,1995,5837400000
nld,1996,5989400000
nld,1997,6055700000
nld,1998,6153700000
nld,1999,6595200000
nld,2000,6481800000
nld,2001,6929000000
nld,2002,7149000000
nld,2003,7404000000
nld,2004,7552000000
nld,2005,7693000000
nld,2006,8145000000
nld,2007,8388000000
nld,2008,8448000000
nld,2009,8733000000
nld,2010,8472000000
nld,2011,8379000000
nld,2012,8066800000
nld,2013,7702000000
nld,2014,7788000000
nld,2015,7815800000
nld,2016,8242400000
nld,2017,8538900000
nld,2018,9416900000
nld,2019,10771600000
nor,1960,1058000000
nor,1961,1179000000
nor,1962,1371000000
nor,1963,1465000000
nor,1964,1570000000
nor,1965,1897000000
nor,1966,1947000000
nor,1967,2097000000
nor,1968,2300000000
nor,1969,2502000000
nor,1970,2774000000
nor,1971,3022000000
nor,1972,3239000000
nor,1973,3505000000
nor,1974,3938000000
nor,1975,4771000000
nor,1976,5333000000
nor,1977,5934000000
nor,1978,6854000000
nor,1979,7362000000
nor,1980,8242000000
nor,1981,9468000000
nor,1982,10956000000
nor,1983,12395000000
nor,1984,12688000000
nor,1985,15446000000
nor,1986,16033000000
nor,1987,18551000000
nor,1988,18865000000
nor,1989,20248000000
nor,1990,21251000000
nor,1991,21313000000
nor,1992,23638000000
nor,1993,22528000000
nor,1994,24019000000
nor,1995,22224000000
nor,1996,22813000000
nor,1997,23010000000
nor,1998,25087000000
nor,1999,25809000000
nor,2000,25722000000
nor,2001,26669000000
nor,2002,32461000000
nor,2003,31985000000
nor,2004,32945000000
nor,2005,31471000000
nor,2006,32142000000
nor,2007,34439000000
nor,2008,35932000000
nor,2009,38960000000
nor,2010,39279000000
nor,2011,40534000000
nor,2012,41560000000
nor,2013,43427000000
nor,2014,46234000000
nor,2015,46894000000
nor,2016,50397000000
nor,2017,53460000000
nor,2018,57493000000
nor,2019,61581000000
npl,1970,52500000
npl,1971,59650000
npl,1972,65850000
npl,1973,74900000
npl,1974,89200000
npl,1975,115850000
npl,1976,148450000
npl,1977,165100000
npl,1978,180050000
npl,1979,207600000
npl,1980,241000000
npl,1981,270900000
npl,1982,337600000
npl,1983,423000000
npl,1984,480800000
npl,1985,557100000
npl,1986,659250000
npl,1987,740300000
npl,1988,833500000
npl,1989,987800000
npl,1990,1113950000
npl,1991,1320000000
npl,1992,1606500000
npl,1993,1800500000
npl,1994,1939000000
npl,1995,2063500000
npl,1996,2242000000
npl,1997,2470500000
npl,1998,2789000000
npl,1999,3240345000
npl,2000,3651245000
npl,2001,4849350000
npl,2002,6651120000
npl,2003,7837550000
npl,2004,9625480000
npl,2005,11370700000
npl,2006,11440650000
npl,2007,11262350000
npl,2008,13050300000
npl,2009,16261500000
npl,2010,18651000000
npl,2011,21060000000
npl,2012,21869000000
npl,2013,26134700000
npl,2014,32009050000
npl,2015,33158550000
npl,2016,38324000000
npl,2017,45694900000
npl,2018,46654700000
npl,2019,47689650000
nzl,1960,72300000
nzl,1961,69175000
nzl,1962,69275000
nzl,1963,71950000
nzl,1964,88750000
nzl,1965,91325000
nzl,1966,106600000
nzl,1967,109750000
nzl,1968,121000000
nzl,1969,131750000
nzl,1970,153500000
nzl,1971,159250000
nzl,1972,172500000
nzl,1973,181500000
nzl,1974,208500000
nzl,1975,243250000
nzl,1976,273000000
nzl,1977,316750000
nzl,1978,374750000
nzl,1979,427500000
nzl,1980,695000000
nzl,1981,761250000
nzl,1982,811250000
nzl,1983,849500000
nzl,1984,935500000
nzl,1985,1070750000
nzl,1986,1322250000
nzl,1987,1568750000
nzl,1988,1468150000
nzl,1989,1604600000
nzl,1990,1773000000
nzl,1991,1714500000
nzl,1992,1620500000
nzl,1993,1604000000
nzl,1994,1652000000
nzl,1995,1747000000
nzl,1996,1801500000
nzl,1997,1786000000
nzl,1998,1811000000
nzl,1999,1833500000
nzl,2000,1889500000
nzl,2001,1895000000
nzl,2002,1872000000
nzl,2003,1950850000
nzl,2004,1938900000
nzl,2005,1973850000
nzl,2006,2257500000
nzl,2007,2332200000
nzl,2008,2363500000
nzl,2009,2598250000
nzl,2010,2679550000
nzl,2011,2633000000
nzl,2012,2585750000
nzl,2013,2602350000
nzl,2014,2741350000
nzl,2015,2787300000
nzl,2016,3008600000
nzl,2017,3270150000
nzl,2018,3666950000
nzl,2019,4440200000
omn,1971,12075000
omn,1972,20925000
omn,1973,31500000
omn,1974,88275000
omn,1975,180750000
omn,1976,203475000
omn,1977,177825000
omn,1978,198375000
omn,1979,201750000
omn,1980,305250000
omn,1981,391500000
omn,1982,435750000
omn,1983,503250000
omn,1984,546000000
omn,1985,558750000
omn,1986,498750000
omn,1987,438000000
omn,1988,441750000
omn,1989,450450000
omn,1990,556725000
omn,1991,482475000
omn,1992,583350000
omn,1993,553650000
omn,1994,584475000
omn,1995,582075000
omn,1996,552600000
omn,1997,569850000
omn,1998,506850000
omn,1999,515400000
omn,2000,606450000
omn,2001,699750000
omn,2002,718425000
omn,2003,757200000
omn,2004,857700000
omn,2005,1053150000
omn,2006,1162200000
omn,2007,1247550000
omn,2008,1331325000
omn,2009,1294800000
omn,2010,1411650000
omn,2011,1922775000
omn,2012,3556875000
omn,2013,3370650000
omn,2014,3158100000
omn,2015,2896650000
omn,2016,3051375000
omn,2017,2615625000
omn,2018,2908875000
omn,2019,2587500000
pak,1960,994500000
pak,1961,1000500000
pak,1962,954000000
pak,1963,1046000000
pak,1964,1228000000
pak,1965,2093500000
pak,1966,2617500000
pak,1967,2277500000
pak,1968,2345500000
pak,1969,2632000000
pak,1970,3025000000
pak,1971,3521000000
pak,1972,4151500000
pak,1973,4773500000
pak,1974,6031000000
pak,1975,7634500000
pak,1976,8248500000
pak,1977,9044500000
pak,1978,10215500000
pak,1979,11700000000
pak,1980,14150000000
pak,1981,17200000000
pak,1982,21950000000
pak,1983,26050000000
pak,1984,29700000000
pak,1985,34150000000
pak,1986,38000000000
pak,1987,43500000000
pak,1988,49000000000
pak,1989,53000000000
pak,1990,61000000000
pak,1991,73000000000
pak,1992,85000000000
pak,1993,93000000000
pak,1994,101500000000
pak,1995,116000000000
pak,1996,128000000000
pak,1997,136500000000
pak,1998,145000000000
pak,1999,152500000000
pak,2000,159500000000
pak,2001,176000000000
pak,2002,195500000000
pak,2003,215000000000
pak,2004,240500000000
pak,2005,273000000000
pak,2006,299500000000
pak,2007,324500000000
pak,2008,368000000000
pak,2009,431000000000
pak,2010,509000000000
pak,2011,600500000000
pak,2012,698500000000
pak,2013,777000000000
pak,2014,875013500000
pak,2015,974608000000
pak,2016,1045195000000
pak,2017,1204891000000
pak,2018,1404680500000
pak,2019,1535399000000
pan,1987,103800000
pan,1988,102900000
pan,1989,101900000
pan,1990,73100000
pan,1991,78600000
pan,1992,78800000
pan,1993,95200000
pan,1994,101000000
pan,1995,96600000
pan,1996,101200000
pan,1997,118000000
pan,1998,104000000
pan,1999,111600000
pan,2000,0
pan,2001,0
pan,2002,0
pan,2003,0
pan,2004,0
pan,2005,0
pan,2006,0
pan,2007,0
pan,2008,0
pan,2009,0
pan,2010,0
pan,2011,0
pan,2012,0
pan,2013,0
pan,2014,0
pan,2015,0
pan,2016,0
pan,2017,0
pan,2018,0
pan,2019,0
per,1960,1.34
per,1961,1.69
per,1962,1.78
per,1963,2.61
per,1964,3.23
per,1965,3.56
per,1966,3.89
per,1967,7.38
per,1968,4.38
per,1969,4.99
per,1970,8.44
per,1971,9.57
per,1972,10.7
per,1973,14.1
per,1974,17.6
per,1975,28.7
per,1976,43.4
per,1977,86.9
per,1978,104
per,1979,117
per,1980,274
per,1981,420
per,1982,885
per,1983,1510
per,1984,2310
per,1985,7320
per,1986,12100
per,1987,24500
per,1988,94900
per,1989,2300000
per,1990,146000000
per,1991,539000000
per,1992,1127000000
per,1993,1902000000
per,1994,2439000000
per,1995,3185000000
per,1996,3426000000
per,1997,3140400000
per,1998,3345500000
per,1999,3357000000
per,2000,3182900000
per,2001,3171000000
per,2002,2952500000
per,2003,3100200000
per,2004,3147100000
per,2005,3965025446.55264
per,2006,4226969628.60311
per,2007,4168599321.4275
per,2008,4397329720.59207
per,2009,5566965749.5176
per,2010,6155783141.90431
per,2011,6486367731.20454
per,2012,7538188389.05307
per,2013,8931000411.11387
per,2014,9134836467.6191
per,2015,10547546053.6434
per,2016,8561577692.41751
per,2017,8704709755.47641
per,2018,8704369425.6333
per,2019,9049400120.42768
phl,1960,249500000
phl,1961,260000000
phl,1962,309000000
phl,1963,368500000
phl,1964,366000000
phl,1965,364000000
phl,1966,427500000
phl,1967,505000000
phl,1968,600000000
phl,1969,738000000
phl,1970,915500000
phl,1971,1037500000
phl,1972,1310000000
phl,1973,2035000000
phl,1974,3540000000
phl,1976,5318000000
phl,1977,5585000000
phl,1978,4587000000
phl,1979,6450000000
phl,1980,6605000000
phl,1981,7760000000
phl,1982,8238000000
phl,1983,8892000000
phl,1984,8574000000
phl,1985,11338000000
phl,1986,12105000000
phl,1987,13418000000
phl,1988,19651000000
phl,1989,20757000000
phl,1990,23131000000
phl,1991,25094000000
phl,1992,27524000000
phl,1993,31812000000
phl,1994,36778000000
phl,1995,43725000000
phl,1996,49268000000
phl,1997,46459000000
phl,1998,50117000000
phl,1999,52419000000
phl,2000,57586000000
phl,2001,57219000000
phl,2002,61879000000
phl,2003,70534000000
phl,2004,69670000000
phl,2005,75616000000
phl,2006,82476000000
phl,2007,92960000000
phl,2008,100654000000
phl,2009,100880000000
phl,2010,109986000000
phl,2011,117010000000
phl,2012,122408000000
phl,2013,143342000000
phl,2014,137764000000
phl,2015,151777000000
phl,2016,158221933000
phl,2017,206474200000
phl,2018,149698700000
phl,2019,179602400000
png,1975,6060000
png,1976,17430000
png,1977,17630000
png,1978,19440000
png,1979,21460000
png,1980,26030000
png,1981,25740000
png,1985,34300000
png,1986,36380000
png,1987,38480000
png,1988,40140000
png,1989,45580000
png,1990,65600000
png,1991,50100000
png,1992,56500000
png,1993,67100000
png,1994,84200000
png,1995,72190000
png,1996,103870000
png,1997,114400000
png,1998,103100000
png,1999,91720000
png,2000,93500000
png,2001,85500000
png,2002,66300000
png,2003,68800000
png,2004,78700000
png,2005,94500000
png,2006,95700000
png,2007,116500000
png,2008,106200000
png,2009,143400000
png,2010,126000000
png,2011,152200000
png,2012,230500000
png,2013,235900000
png,2014,276600000
png,2015,276400000
png,2016,247700000
png,2017,257400000
png,2018,262200000
png,2019,268005000
pol,1960,1420000
pol,1961,1610000
pol,1962,1750000
pol,1963,1980000
pol,1964,2080000
pol,1965,2210000
pol,1966,2390000
pol,1967,2510000
pol,1968,2890000
pol,1969,3190000
pol,1970,3410000
pol,1971,3680000
pol,1972,3700000
pol,1973,4040000
pol,1974,4370000
pol,1975,4760000
pol,1976,5170000
pol,1977,5770000
pol,1978,5980000
pol,1979,6430000
pol,1980,6660000
pol,1981,8020000
pol,1982,18000000
pol,1983,20100000
pol,1984,26200000
pol,1985,31500000
pol,1986,38100000
pol,1987,46800000
pol,1988,76800000
pol,1989,215000000
pol,1990,1463700000
pol,1991,1821200000
pol,1992,2564400000
pol,1993,3846500000
pol,1994,5117000000
pol,1995,6594400000
pol,1996,8313200000
pol,1997,10468400000
pol,1998,12132700000
pol,1999,12800100000
pol,2000,13673200000
pol,2001,14863500000
pol,2002,15406900000
pol,2003,16140700000
pol,2004,17478500000
pol,2005,19077700000
pol,2006,20541100000
pol,2007,23774300000
pol,2008,22525000000
pol,2009,24661000000
pol,2010,26505000000
pol,2011,28015000000
pol,2012,29266000000
pol,2013,29317000000
pol,2014,32634218000
pol,2015,38497096000
pol,2016,36123000000
pol,2017,37706000000
pol,2018,43482800000
pol,2019,45646200000
prk,1986,4045000000
prk,1987,3971000000
prk,1988,3863000000
prk,1989,4006000000
prk,1990,4262000000
prk,1991,4466000000
prk,1992,4481000000
prk,1993,4628000000
prk,1994,4724000000
prk,1996,3000000000
prk,1998,2922000000
prk,1999,2923000000
prk,2000,2997000000
prk,2001,3222000000
prk,2002,3297000000
prk,2003,50781000000
prk,2004,54414000000
prk,2005,64506000000
prk,2006,67085000000
prk,2007,68541000000
prk,2008,71330000000
prk,2009,76250000000
prk,2010,82600000000
prk,2011,89800000000
prk,2012,99100000000
prk,2013,105300000000
prk,2014,111300000000
prk,2015,117400000000
prk,2016,123200000000
prk,2017,129800000000
prk,2018,216600000000
prt,1960,15080000
prt,1961,24550000
prt,1962,28650000
prt,1963,28550000
prt,1964,32180000
prt,1965,33320000
prt,1966,36880000
prt,1967,47760000
prt,1968,53331000
prt,1969,53765000
prt,1970,62539000
prt,1971,73318000
prt,1972,80037000
prt,1973,83479000
prt,1974,125240000
prt,1975,99250000
prt,1976,93998000
prt,1977,110140000
prt,1978,136440000
prt,1979,171302000
prt,1980,216700000
prt,1981,258960000
prt,1982,318320000
prt,1983,382900000
prt,1984,458900000
prt,1985,555500000
prt,1986,698200000
prt,1987,794500000
prt,1988,967800000
prt,1989,1143960000
prt,1990,1333300000
prt,1991,1524500000
prt,1992,1705400000
prt,1993,1758300000
prt,1994,1799700000
prt,1995,2012500000
prt,1996,2001000000
prt,1997,2088800000
prt,1998,2098200000
prt,1999,2258800000
prt,2000,2392500000
prt,2001,2598000000
prt,2002,2765000000
prt,2003,2755400000
prt,2004,2995500000
prt,2005,3248100000
prt,2006,3241800000
prt,2007,3190100000
prt,2008,3285100000
prt,2009,3563000000
prt,2010,3563000000
prt,2011,3528000000
prt,2012,3220000000
prt,2013,3558000000
prt,2014,3099000000
prt,2015,3214940000
prt,2016,3737300000
prt,2017,3276000000
prt,2018,3744900000
prt,2019,4031000000
pry,1960,873074402.51572
pry,1961,905620125.78616
pry,1962,1042878176.10063
pry,1963,1160325786.16352
pry,1964,1236737484.27673
pry,1965,1471632704.40252
pry,1966,1712188050.31447
pry,1967,1881991823.89937
pry,1968,2094246540.8805
pry,1969,2249900000
pry,1970,2433900000
pry,1971,2614500000
pry,1972,3635300000
pry,1973,3895400000
pry,1974,3960700000
pry,1975,5479600000
pry,1976,5891500000
pry,1977,6991300000
pry,1978,8759800000
pry,1979,8004800000
pry,1980,11255100000
pry,1981,16624700000
pry,1982,26211300000
pry,1983,27873888200
pry,1984,34772500000
pry,1985,48564800000
pry,1986,64928553120
pry,1987,64307557000
pry,1988,98139700000
pry,1989,103659920000
pry,1990,138026810000
pry,1991,261873453700
pry,1992,254378512442.15701
pry,1993,275486066408.367
pry,1994,306857354625.82202
pry,1995,406200680006.25507
pry,1996,415500764167.44598
pry,1997,365841511258.07202
pry,1998,379699144260.27094
pry,1999,363537760627.97699
pry,2000,384363697713.18896
pry,2001,374866867533.81299
pry,2002,399525081345.48297
pry,2003,408021911524.85999
pry,2004,504654766771.54199
pry,2005,478600000000
pry,2006,600500000000
pry,2007,666300000000
pry,2008,733700000000
pry,2009,836600000000
pry,2010,968900000000
pry,2011,1195000000000
pry,2012,1420000000000
pry,2013,1603900000000
pry,2014,1777607000000
pry,2015,2011900000000
pry,2016,1946100000000
pry,2017,1956024000000
pry,2018,2216200000000
pry,2019,2470200000000
qat,1980,2255400000
qat,1981,3856600000
qat,1982,5340800000
qat,1983,3294900000
qat,1984,3184500000
qat,1985,5565100000
qat,1987,3150100000
qat,1988,3576500000
qat,1989,3088400000
qat,1990,2878500000
qat,1991,3260100000
qat,2002,2770000000
qat,2003,2856000000
qat,2004,2811400000
qat,2005,3230500000
qat,2006,3879300000
qat,2007,5686500000
qat,2008,8435700000
qat,2009,7092000000
qat,2010,6831400000
rou,1960,444500
rou,1961,476800
rou,1962,541200
rou,1963,542900
rou,1964,569500
rou,1965,620400
rou,1966,645600
rou,1967,674300
rou,1968,753500
rou,1969,828000
rou,1970,925200
rou,1971,971000
rou,1972,1009000
rou,1973,1025000
rou,1974,1131000
rou,1975,1271000
rou,1976,1383000
rou,1977,1434000
rou,1978,1532000
rou,1979,1548000
rou,1980,1360000
rou,1981,1373000
rou,1982,1484000
rou,1983,1526000
rou,1984,1556000
rou,1985,3514000
rou,1986,3728000
rou,1987,3308000
rou,1988,3604000
rou,1989,3838000
rou,1990,3901000
rou,1991,10520000
rou,1992,25610000
rou,1993,54910000
rou,1994,155030000
rou,1995,199900000
rou,1996,269700000
rou,1997,770400000
rou,1998,1113200000
rou,1999,1464800000
rou,2000,2031000000
rou,2001,2864400000
rou,2002,3491100000
rou,2003,4151100000
rou,2004,4994000000
rou,2005,5757300000
rou,2006,6324400000
rou,2007,6358200000
rou,2008,7557600000
rou,2009,6785200000
rou,2010,6629800000
rou,2011,7255300000
rou,2012,7293230000
rou,2013,8161767000
rou,2014,9014205000
rou,2015,10337000000
rou,2016,10738000000
rou,2017,14765000000
rou,2018,17181000000
rou,2019,20932000000
rus,1992,904000000
rus,1993,7702000000
rus,1994,29680000000
rus,1995,58091000000
rus,1996,81044000000
rus,1997,101682000000
rus,1998,77211000000
rus,1999,159267000000
rus,2000,259582000000
rus,2001,340780000000
rus,2002,437118000000
rus,2003,520958000000
rus,2004,603803000000
rus,2005,773210000000
rus,2006,938573000000
rus,2007,1113660000000
rus,2008,1396330000000
rus,2009,1635650000000
rus,2010,1783210000000
rus,2011,2063740000000
rus,2012,2512500000000
rus,2013,2812900000000
rus,2014,3250500000000
rus,2015,4047400000000
rus,2016,4644800000000
rus,2017,3879916000000
rus,2018,3849569000000
rus,2019,4210704000000
rwa,1973,786000000
rwa,1974,724000000
rwa,1975,860000000
rwa,1976,999000000
rwa,1977,1541000000
rwa,1978,1288000000
rwa,1979,1702000000
rwa,1980,2027000000
rwa,1981,2500000000
rwa,1982,2622000000
rwa,1983,2693000000
rwa,1984,2552000000
rwa,1985,2759000000
rwa,1986,3056000000
rwa,1987,2868000000
rwa,1988,2800000000
rwa,1989,3336000000
rwa,1990,7963000000
rwa,1991,13184000000
rwa,1992,11863000000
rwa,1993,12900000000
rwa,1994,5700000000
rwa,1995,14800000000
rwa,1996,22600000000
rwa,1997,23300000000
rwa,1998,27200000000
rwa,1999,27000000000
rwa,2000,23900000000
rwa,2001,25200000000
rwa,2002,24300000000
rwa,2003,24300000000
rwa,2004,23800000000
rwa,2005,25100000000
rwa,2006,30100000000
rwa,2007,30400000000
rwa,2008,37000000000
rwa,2009,42779333333.3333
rwa,2010,43451666666.6667
rwa,2011,45253500000
rwa,2012,49017000000
rwa,2013,53335000000
rwa,2014,62007000000
rwa,2015,74666500000
rwa,2016,84937500000
rwa,2017,96090000000
rwa,2018,102492500000
rwa,2019,109094000000
sau,1960,634000000
sau,1961,322000000
sau,1962,379000000
sau,1963,512000000
sau,1964,556000000
sau,1965,800000000
sau,1966,1352000000
sau,1967,1513000000
sau,1968,1524000000
sau,1969,1932000000
sau,1970,2122000000
sau,1971,2635000000
sau,1972,3857000000
sau,1973,5803000000
sau,1977,40837000000
sau,1978,45568000000
sau,1979,59207000000
sau,1980,68945000000
sau,1981,82533000000
sau,1982,92889000000
sau,1983,75565000000
sau,1984,79892000000
sau,1985,63956000000
sau,1987,54226000000
sau,1988,50080000000
sau,1989,47812000000
sau,1990,61333000000
sau,1991,61333000000
sau,1992,57601000000
sau,1993,61692000000
sau,1994,53549000000
sau,1995,49501000000
sau,1996,50025000000
sau,1997,67975000000
sau,1998,78231000000
sau,1999,68700000000
sau,2000,74866000000
sau,2001,78850000000
sau,2002,69382000000
sau,2003,70303000000
sau,2004,78414000000
sau,2005,95146000000
sau,2006,110779000000
sau,2007,132922000000
sau,2008,143336000000
sau,2009,154752000000
sau,2010,169667000000
sau,2011,181991000000
sau,2012,211867000000
sau,2013,251325000000
sau,2014,302859000000
sau,2015,326947000000
sau,2016,238773000000
sau,2017,264000000000
sau,2018,279000000000
sau,2019,232000000000
sdn,1960,6500
sdn,1961,7140
sdn,1962,8650
sdn,1963,9800
sdn,1964,14580
sdn,1965,19630
sdn,1966,17520
sdn,1967,18200
sdn,1968,20100
sdn,1969,30300
sdn,1970,37700
sdn,1971,38300
sdn,1972,37600
sdn,1973,39400
sdn,1974,38800
sdn,1975,41600
sdn,1976,62400
sdn,1977,75400
sdn,1978,66400
sdn,1979,103000
sdn,1980,114000
sdn,1981,114000
sdn,1982,164000
sdn,1983,300000
sdn,1984,462000
sdn,1985,473000
sdn,1986,650000
sdn,1987,931000
sdn,1988,1662000
sdn,1990,5300000
sdn,1991,9500000
sdn,1992,17900000
sdn,1993,41100000
sdn,1994,65500000
sdn,1995,80600000
sdn,1996,133000000
sdn,1997,154000000
sdn,1998,522000000
sdn,1999,1085000000
sdn,2000,1510000000
sdn,2001,1004000000
sdn,2002,1276000000
sdn,2003,1039000000
sdn,2004,3200000000
sdn,2005,2838000000
sdn,2006,3578332245.75261
sdn,2007,4893221058.27147
sdn,2008,6747036480
sdn,2009,7319977061.38541
sdn,2015,13737000000
sdn,2016,16951000000
sdn,2017,29123000000
sdn,2018,24227700000
sdn,2019,33088000000
sen,1979,20079000000
sen,1980,20389000000
sen,1981,23598000000
sen,1982,24012000000
sen,1983,26910000000
sen,1984,28462000000
sen,1985,29187000000
sen,1986,29601000000
sen,1987,30015000000
sen,1988,31360000000
sen,1989,31774000000
sen,1990,32186000000
sen,1991,31036000000
sen,1992,29056000000
sen,1993,33962000000
sen,1994,36725000000
sen,1995,40389000000
sen,1996,40809000000
sen,1997,41324000000
sen,1998,44300000000
sen,1999,48200000000
sen,2000,44400000000
sen,2001,50500000000
sen,2002,51829000000
sen,2003,56293000000
sen,2004,56819000000
sen,2005,65619000000
sen,2006,77678000000
sen,2007,92406500000
sen,2008,97115600000
sen,2009,101437000000
sen,2010,96942000000
sen,2011,108619000000
sen,2012,100401000000
sen,2013,116958000000
sen,2014,118607000000
sen,2015,127060000000
sen,2016,180771000000
sen,2017,179349000000
sen,2018,214035000000
sen,2019,204524000000
sgp,1970,317250000
sgp,1971,390750000
sgp,1972,422000000
sgp,1973,488750000
sgp,1974,550500000
sgp,1975,638250000
sgp,1976,756750000
sgp,1977,928250000
sgp,1978,952500000
sgp,1979,983250000
sgp,1980,1199250000
sgp,1981,1438750000
sgp,1982,1580000000
sgp,1983,1548750000
sgp,1984,1959500000
sgp,1985,2309250000
sgp,1986,2223500000
sgp,1987,2216250000
sgp,1988,2426750000
sgp,1989,2750750000
sgp,1990,3266000000
sgp,1991,3494500000
sgp,1992,3799000000
sgp,1993,4009500000
sgp,1994,4272500000
sgp,1995,5205750000
sgp,1996,5781500000
sgp,1997,6618250000
sgp,1998,7474750000
sgp,1999,7615750000
sgp,2000,7466000000
sgp,2001,7720750000
sgp,2002,8108000000
sgp,2003,8229500000
sgp,2004,8524500000
sgp,2005,9094000000
sgp,2006,9264300000
sgp,2007,9824075000
sgp,2008,10546825000
sgp,2009,10963750000
sgp,2010,11056500000
sgp,2011,11222250000
sgp,2012,11462000000
sgp,2013,11694250000
sgp,2014,12159375000
sgp,2015,12901125000
sgp,2016,13643750000
sgp,2017,14087700000
sgp,2018,14615475000
sgp,2019,15291975000
sle,1961,1379000
sle,1962,1417000
sle,1963,1540000
sle,1964,1681000
sle,1965,1790000
sle,1966,1814000
sle,1967,2088000
sle,1968,2215000
sle,1969,2748000
sle,1970,3322000
sle,1971,3133000
sle,1972,3391000
sle,1973,4100000
sle,1974,5800000
sle,1975,5900000
sle,1976,6700000
sle,1977,8100000
sle,1978,8500000
sle,1979,11400000
sle,1980,16700000
sle,1981,18300000
sle,1982,17500000
sle,1983,19300000
sle,1984,24900000
sle,1985,32000000
sle,1986,116300000
sle,1987,156100000
sle,1988,293000000
sle,1989,861000000
sle,1990,1876000000
sle,1991,6846000000
sle,1992,13316000000
sle,1993,13244000000
sle,1994,15546000000
sle,1995,18898000000
sle,1996,17119000000
sle,1997,9315000000
sle,2000,48769000000
sle,2001,59408000000
sle,2002,56955000000
sle,2003,66841000000
sle,2004,62026000000
sle,2005,68056000000
sle,2006,83000000000
sle,2007,86800000000
sle,2008,70500000000
sle,2009,89400000000
sle,2010,99700000000
sle,2011,110800000000
sle,2012,129274000000
sle,2013,137275000000
sle,2014,220827000000
sle,2015,199300000000
sle,2016,271145000000
sle,2017,291029000000
sle,2018,236040000000
sle,2019,235468000000
slv,1960,4384473.69549
slv,1961,4441787.07713
slv,1962,6218501.90799
slv,1963,6103875.14471
slv,1964,5724173.99134
slv,1965,6483576.29807
slv,1966,6591038.88865
slv,1967,6777307.37898
slv,1968,6619695.57947
slv,1969,7508052.9949
slv,1970,7135516.01423
slv,1971,8516583.62989
slv,1972,11140612.09964
slv,1973,12475644.12811
slv,1974,13350320.2847
slv,1975,15652099.64413
slv,1976,20531871.88612
slv,1977,28588099.64413
slv,1978,34987046.26335
slv,1979,54644241.99288
slv,1980,62055971.53025
slv,1981,78352569.39502
slv,1982,94372953.73665
slv,1983,124526263.3452
slv,1984,235932384.34164
slv,1985,250433594.30605
slv,1986,163311245.5516
slv,1987,176891743.77224
slv,1988,178963345.19573
slv,1989,213029679.7153
slv,1990,163886690.39146
slv,1991,145127188.6121
slv,1992,134193736.6548
slv,1993,116470035.58719
slv,1994,109334519.57295
slv,1995,111636298.93238
slv,1996,110830676.15658
slv,1997,112211743.77224
slv,1998,110830676.15658
slv,1999,114743701.06762
slv,2000,110370320.2847
slv,2001,150651459.07473
slv,2002,161700000
slv,2003,126600000
slv,2004,128000000
slv,2005,132900000
slv,2006,142100000
slv,2007,165600000
slv,2008,173000000
slv,2009,189900000
slv,2010,201000000
slv,2011,220700000
slv,2012,224300000
slv,2013,237500000
slv,2014,233900000
slv,2015,247700000
slv,2016,247600000
slv,2017,260900000
slv,2018,294610000
slv,2019,319500000
som,1961,3160000
som,1962,3700000
som,1963,4480000
som,1964,5420000
som,1965,5170000
som,1966,6500000
som,1967,7530000
som,1968,8340000
som,1969,9000000
som,1970,11200000
som,1971,11400000
som,1972,13200000
som,1973,16100000
som,1974,21400000
som,1975,23100000
som,1976,26300000
som,1977,31700000
som,1978,81400000
som,1979,87700000
som,1980,95500000
som,1981,134000000
som,1982,83900000
som,1983,83900000
som,1984,89200000
som,1985,44300000
som,1986,34900000
som,1987,28500000
som,1988,49500000
som,1989,8560000
som,2013,26050000
som,2014,60258000
som,2015,46614000
som,2016,47706000
som,2017,61813000
som,2018,77402000
som,2019,78903000
srb,1996,3950000000
srb,1997,5406000000
srb,1998,6441000000
srb,1999,8600000000
srb,2000,21292000000
srb,2001,33060000000
srb,2002,43695000000
srb,2003,42070000000
srb,2004,43153900000
srb,2005,41996400000
srb,2006,47342000000
srb,2007,56791700000
srb,2008,61944000000
srb,2009,65843000000
srb,2010,67806000000
srb,2011,72377000000
srb,2012,75096000000
srb,2013,78330000000
srb,2014,80746625000
srb,2015,78795998000
srb,2016,79024000000
srb,2017,87477970000
srb,2018,81924690000
srb,2019,120062510000
ssd,2006,1197500000
ssd,2007,1185400000
ssd,2008,1873600000
ssd,2009,1403700000
ssd,2010,1501000000
ssd,2011,3146533333.33333
ssd,2012,2915266666.66667
ssd,2013,2896850000
ssd,2014,3839500000
ssd,2015,4710500000
ssd,2016,6597734500
ssd,2017,8186384500
ssd,2018,21099700000
ssd,2019,24293350000
svk,1993,272600000
svk,1994,319100000
svk,1995,621000000
svk,1996,652800000
svk,1997,557400000
svk,1998,465000000
svk,1999,449200000
svk,2000,523100000
svk,2001,632400000
svk,2002,662100000
svk,2003,762300000
svk,2004,761600000
svk,2005,847700000
svk,2006,898400000
svk,2007,933800000
svk,2008,1001000000
svk,2009,972000000
svk,2010,859000000
svk,2011,766000000
svk,2012,794000000
svk,2013,729000000
svk,2014,752000000
svk,2015,889000000
svk,2016,907000000
svk,2017,935000000
svk,2018,1098000000
svk,2019,1666000000
svn,1992,95460000
svn,1993,108830000
svn,1994,127900000
svn,1995,165510000
svn,1996,186390000
