geo,time,ny_adj_nnat_cd
gmb,2014,-107102621.26078
gmb,2015,-50401735.60498
gmb,2016,13622999.32392
gmb,2017,-35494581.62704
gmb,2018,-48349681.81077
gnb,1982,-35322297.03382
gnb,1983,-27784114.73649
gnb,1984,-14273804.98683
gnb,1985,-31719616.64604
gnb,1986,10227353.1054
gnb,1987,12194063.01197
gnb,1988,15393573.16539
gnb,1989,3203876.01608
gnb,1990,22263099.17584
gnb,1991,-3843680.40112
gnb,1992,616095.70636
gnb,1993,2622289.05781
gnb,1994,3985399.44859
gnb,1995,9778505.46822
gnb,1996,2528586.70865
gnb,1997,25484536.22623
gnb,2001,-16755331.51645
gnb,2002,1831681.73611
gnb,2003,5287711.30085
gnb,2004,13804229.46901
gnb,2005,-15930602.50685
gnb,2006,-9837767.44054
gnb,2007,21294837.34222
gnb,2008,28966908.51738
gnb,2009,-12547222.12013
gnb,2010,-78145367.76169
gnb,2011,53966614.39747
gnb,2012,-41145459.20158
gnb,2013,-55330365.85934
gnb,2014,62406916.11297
gnb,2015,50257108.91373
gnb,2016,33442093.7939
gnb,2017,51932122.32018
gnb,2018,58608902.60668
grc,2006,2894157844.605
grc,2007,-5369538265.186
grc,2008,-17444908873.875
grc,2009,-32790230964
grc,2010,-36199066228.9608
grc,2011,-41650097642.3542
grc,2012,-26753311688.5349
grc,2013,-21231170307.5892
grc,2014,-19157770574.899
grc,2015,-14716265950.1006
grc,2016,-15027919081.0116
grc,2017,-13897160384.3756
grc,2018,-14161827740.1212
grc,2019,-10209276748.8759
gtm,1977,677423305.75784
gtm,1978,612020518.97518
gtm,1979,597748772.06605
gtm,1980,516620937.29107
gtm,1981,285893888.88977
gtm,1982,187598556.20807
gtm,1983,94712910.88681
gtm,1984,17381387.19622
gtm,1985,139573003.60729
gtm,1986,201527829.07823
gtm,1987,52023936.29243
gtm,1988,112491157.58111
gtm,1989,205080836.2406
gtm,1990,273476284.89294
gtm,1991,557481926.85962
gtm,1992,517794208.45377
gtm,1993,501194177.49642
gtm,1994,515620423.04847
gtm,1995,628144374.87537
gtm,1996,405576341.95759
gtm,1997,487706896.16949
gtm,1998,839846038.05438
gtm,1999,662739743.50362
gtm,2000,732130102.07615
gtm,2001,457211483.63458
gtm,2002,1183846470.29921
gtm,2003,1258296256.56306
gtm,2004,1583950067.013
gtm,2005,1159844060.62022
gtm,2006,1348046128.88104
gtm,2007,1434630941.80561
gtm,2008,337174560.9292
gtm,2009,595934184.25207
gtm,2010,168691696.65626
gtm,2011,104075034.91369
gtm,2012,364493882.52664
gtm,2013,-466615282.88531
gtm,2014,-141973152.68935
gtm,2015,1215253122.16511
gtm,2016,1378646607.26083
gtm,2017,1096515096.83518
gtm,2018,1532551501.84431
gtm,2019,3573030515.03251
guy,1977,4475738.48044
guy,1978,42305688.48748
guy,1979,47997066.56461
guy,1980,40088036.12125
guy,1981,-57409328.24046
guy,1982,-76593580.30062
guy,1983,-103267698.54529
guy,1984,-18662100.96394
guy,1985,-7298398.66953
guy,1992,43681431.33857
guy,1993,74180400.58984
guy,1994,50592070.55056
guy,1995,103632411.11289
guy,1996,156155915.23194
guy,1997,114084043.73384
guy,1998,89887353.23769
guy,1999,70100730.2818
guy,2000,50344431.85479
guy,2001,29321217.37028
guy,2002,30531160.42981
guy,2003,66147351.39884
guy,2004,135388798.59913
guy,2005,127903225.37061
hkg,1998,34642161940.1659
hkg,1999,34191223227.9193
hkg,2000,37497658408.1287
hkg,2001,36756873605.04849
hkg,2002,35395507091.9962
hkg,2003,37258693772.4461
hkg,2004,38992767378.4622
hkg,2005,41695188180.3115
hkg,2006,47092507975.0508
hkg,2007,49574355860.0896
hkg,2008,49611888370.0456
hkg,2009,35781606278.2115
hkg,2010,35867851426.1241
hkg,2011,32724772454.5593
hkg,2012,24991180961.853
hkg,2013,25135817845.0575
hkg,2014,12310533292.9467
hkg,2015,9339340667.84578
hkg,2016,12959182145.3087
hkg,2017,12475040206.0434
hkg,2018,16769790240.6858
hkg,2019,14777866142.7235
hnd,1974,113046074.36801
hnd,1975,58779998.59558
hnd,1976,102476856.05708
hnd,1977,186023138.06339
hnd,1978,252353232.33051
hnd,1979,261011621.48845
hnd,1980,87465644.88331
hnd,1981,-20476296.41779
hnd,1982,-171002837.65004
hnd,1983,-184635538.77409
hnd,1984,-118154958.54729
hnd,1985,17085407.77781
hnd,1986,-63062206.76
hnd,1987,157939948.10613
hnd,1988,386689007.17551
hnd,1989,141290460.44659
hnd,1990,329032497.5137
hnd,1991,320026680.68895
hnd,1992,299017099.80845
hnd,1993,698081390.69849
hnd,1994,837490762.24624
hnd,1995,858623997.52836
hnd,1996,764403029.49291
hnd,1997,1037567656.32316
hnd,1998,1175045196.96357
hnd,1999,1351808029.06132
hnd,2000,1077206148.79138
hnd,2001,1046761332.14736
hnd,2002,1068211141.2511
hnd,2003,1139982583.8886
hnd,2004,1327272228.84862
hnd,2005,1788248995.701
hnd,2006,2145758574.20474
hnd,2007,2287559620.78824
hnd,2008,2091267116.04226
hnd,2009,1549673682.34728
hnd,2010,1720373525.63364
hnd,2011,2302048788.0343
hnd,2012,1985289871.16573
hnd,2013,1280347693.9634
hnd,2014,1817223789.70641
hnd,2015,3032454512.68975
hnd,2016,3205874540.49953
hnd,2017,4217725362.30379
hnd,2018,3584189821.37039
hnd,2019,4231274325.7873
hrv,1995,-801654656.52926
hrv,1996,520726860.91743
hrv,1997,280499238.5228
hrv,1998,643695946.78734
hrv,1999,136387384.85434
hrv,2000,682220499.45124
hrv,2001,414198295.97089
hrv,2002,521423281.98035
hrv,2003,783081347.25721
hrv,2004,1454190877.09
hrv,2005,2307902882.89357
hrv,2006,3107687311.90431
hrv,2007,3640950795.26923
hrv,2008,3354440939.72288
hrv,2009,1238684628.49452
hrv,2010,1355135537.87694
hrv,2011,1253389097.57018
hrv,2012,412781802.67748
hrv,2013,1453277462.84391
hrv,2014,2018097918.23812
hrv,2015,4212524705.90217
hrv,2016,4077587856.72259
hrv,2017,5712755802.32716
hrv,2018,6441583406.01746
hrv,2019,6558099672.67543
hti,1988,140334970.16574
hti,1989,196659779.78128
hti,1990,20842160.65827
hti,1991,308898214.09368
hti,1992,211100707.8679
hti,1993,-110711317.31819
hti,1994,-44139491.15955
hti,1995,680951584.3327
hti,1996,715067348.74266
hti,1997,707700167.20246
hti,1998,875830549.43648
hti,1999,1033703896.60031
hti,2000,486936162.98133
hti,2001,347616535.12625
hti,2002,356754301.83103
hti,2003,629822531.63048
hti,2004,396565576.87021
hti,2005,500965120.87157
hti,2006,514566639.80405
hti,2007,562728433.20101
hti,2008,645618837.41414
hti,2009,560440485.06344
hti,2010,2141190038.31034
hti,2011,1810852439.914
hti,2012,1293189789.03011
hti,2013,962424383.33121
hti,2014,760308851.22421
hti,2015,1269478740.45207
hti,2016,827142529.90066
hti,2017,748921320.56737
hti,2018,1077103208.3877
hti,2019,1505511926.75264
hun,1993,-3125182651.10032
hun,1994,-1445524464.02608
hun,1995,116407063.61333
hun,1996,445950179.25844
hun,1997,1112439878.56613
hun,1998,1257541516.64654
hun,1999,-314469016.37872
hun,2000,93869984.69138
hun,2001,871282898.96102
hun,2002,1114627422.13458
hun,2003,-536139252.11082
hun,2004,747928144.56
hun,2005,780133677.0728
hun,2006,2341223427.6241
hun,2007,763614640.401
hun,2008,2154514600.192
hun,2009,2177433900.232
hun,2010,3681453331.0615
hun,2011,4211112709.35201
hun,2012,3337692499.875
hun,2013,8867636921.6424
hun,2014,10641844377.835
hun,2015,11198191876.0292
hun,2016,11841665662.6992
hun,2017,12224305273.1946
hun,2018,17882099949.4768
hun,2019,19563980985.6522
idn,1981,12100327032.2304
idn,1982,8403781603.91596
idn,1983,15326351936.4747
idn,1984,15316223085.3721
idn,1985,15796214451.6506
idn,1986,12809198394.3493
idn,1987,14499449094.8907
idn,1988,15648349228.462
idn,1989,20004869546.5043
idn,1990,18518964711.8401
idn,1991,19903860876.5819
idn,1992,23422733883.9732
idn,1993,37909102909.3615
idn,1994,43979707679.5524
idn,1995,46764137151.2865
idn,1996,51863186878.4846
idn,1997,51820457970.98129
idn,1998,16625313099.5
idn,1999,11475660307.7664
idn,2000,35086440681.5818
idn,2001,14135637484.2436
idn,2002,8948886315.158
idn,2003,5153402571.77719
idn,2004,5744125611.10783
idn,2005,16580146915.2067
idn,2006,26510540937.49689
idn,2007,28954764754.3826
idn,2008,51112202831.4395
idn,2009,57203293744.5672
idn,2010,108560861271.67599
idn,2011,133555600255.42799
idn,2012,123387012746.23399
idn,2013,115131931034.483
idn,2014,106034428571.429
idn,2015,102571846153.84599
idn,2016,126741600000
idn,2017,150665814213.54099
idn,2018,170685004550.85699
idn,2019,168705204505.383
ind,1975,5317187373.14355
ind,1976,8448843479.51037
ind,1977,9821601286.86267
ind,1978,10414973393.2888
ind,1979,11417028285.3871
ind,1980,11981712875.0476
ind,1981,14257465684.1041
ind,1982,14149450393.8342
ind,1983,15195205707.8572
ind,1984,15000591324.251
ind,1985,17450059471.2898
ind,1986,16062002754.4006
ind,1987,20416252644.273
ind,1988,25587916906.17649
ind,1989,31123828406.72129
ind,1990,37290643399.2935
ind,1991,30977215020.454
ind,1992,37486737695
ind,1993,39462779171.7037
ind,1994,52496435643.5644
ind,1995,61777315966.3866
ind,1996,67849131884.058
ind,1997,73413200000
ind,1998,68301323863.6364
ind,1999,72816710659.8985
ind,2000,74497676886.7924
ind,2001,76767409565.21741
ind,2002,91637473387.0968
ind,2003,122694398555.957
ind,2004,161045643670.88599
ind,2005,195644000000
ind,2006,244409033175.35501
ind,2007,323090028688.52502
ind,2008,305265018248.17499
ind,2009,331727630331.75403
ind,2010,431338606622.51697
ind,2011,448608891405.20099
ind,2012,449012107550.17297
ind,2013,439323408946.45502
ind,2014,462469697810.39502
ind,2015,461565454076.78003
ind,2016,469380409050.66895
ind,2017,557518120503.07104
ind,2018,561304068240.052
ind,2019,513484932833.50201
irl,2005,28644913152.8
irl,2006,29647124039.4
irl,2007,26699796631
irl,2008,13056507528.5
irl,2009,1855275867.8
irl,2010,5240794086
irl,2011,4288384159.9
irl,2012,3483494323.5
irl,2013,14087932235.2
irl,2014,23928352126.8
irl,2015,25907215030.6
irl,2016,31458025873.8
irl,2017,31820502944
irl,2018,35791007857.8
irl,2019,43674752979.3
irn,1978,8092611263.93219
irn,1979,16351774267.6904
irn,1980,8510527133.12762
irn,1981,3691964534.2224
irn,1982,11814883372.1914
irn,1983,14255193648.2492
irn,1984,10847253361.4367
irn,1985,7954042066.30594
irn,1986,-3040499102.37707
irn,1987,2985036041.40004
irn,1988,-7071330619.57735
irn,1989,4353283180.55958
irn,1990,7345938302.22595
irn,1993,10633497022.209
irn,1994,11580288583.1921
irn,1995,16823249892.2086
irn,1996,23006825633.7926
irn,1997,19157951127.2731
irn,1998,12255989311.819
irn,1999,20096770741.1244
irn,2000,22143384215.9505
irq,2005,11858610862.2484
irq,2006,17553253515.4645
irq,2007,22375285608.1794
irq,2008,52130914463.2754
irq,2009,17383142105.2632
irq,2010,32367733812.9496
irq,2011,58920926701.5707
irq,2012,62824836697.2477
irq,2013,36877526970.9544
irq,2014,37656238961.039
irq,2015,14064938461.5385
irq,2016,4043169729.72974
irq,2017,15649793689.3204
irq,2018,20408968240.3433
irq,2019,4140944826.88943
isl,1976,138286930.26021
isl,1977,233690438.88866
isl,1978,222790356.16822
isl,1979,195084828.66733
isl,1980,262123215.7122
isl,1981,175887564.56881
isl,1982,45125158.50981
isl,1983,-20508789.05381
isl,1984,3340174.3532
isl,1985,-38498574.52224
isl,1986,67325097.56499
isl,1987,108179131.03032
isl,1988,100299629.51537
isl,1989,32033467.12006
isl,1990,12424021.78602
isl,1991,59656060.04249
isl,1992,67546181.31374
isl,1993,198676210.76423
isl,1994,276631322.89796
isl,1995,309843038.76572
isl,1996,423901211.91147
isl,1997,551850295.07819
isl,1998,595587871.95759
isl,1999,372503236.36234
isl,2000,184698236.05671
isl,2001,465665895.10202
isl,2002,820966259.15365
isl,2003,495241528.03058
isl,2004,444833504.23202
isl,2005,37642440.88809
isl,2006,-277063666.58489
isl,2007,234664654.90637
isl,2008,-2493726244.35
isl,2009,-2016510882.11322
isl,2010,-1882805258.44295
isl,2011,-1511414604.05065
isl,2012,-1234964641.52844
isl,2013,222793879.75179
isl,2014,411544765.02002
isl,2015,957340480.46716
isl,2016,1720383101.64167
isl,2017,1759539352.56419
isl,2018,1157917305.08034
isl,2019,2493509203.72367
isr,1970,345952304.67218
isr,1971,909555750.56963
isr,1972,1541638087.18422
isr,1973,1611720268.58438
isr,1974,981616013.90879
isr,1975,579705865.64714
isr,1976,1240886615.84482
isr,1977,1329067362.03184
isr,1978,722727979.75999
isr,1979,1470650222.33481
isr,1980,762642164.95063
isr,1981,50411513.97232
isr,1982,-2847333.80288
isr,1983,523011278.53959
isr,1984,214857898.98729
isr,1985,1656756482.90361
isr,1986,2060811033.1103
isr,1987,35522909.34728
isr,1988,1084395575.79746
isr,1989,1630466548.32655
isr,1990,3343575598.54349
isr,1991,6544726724.05395
isr,1992,8110137810.09568
isr,1993,6573533148.59698
isr,1994,6498223450.17757
isr,1995,9059432699.95503
isr,1996,10157710482.0863
isr,1997,11266057758.8719
isr,1998,11505081045.6306
isr,1999,10246178096.0971
isr,2000,11131977642.2578
isr,2001,9497048298.7324
isr,2002,6155050706.3312
isr,2003,6629907526.8002
isr,2004,8477635498.642
isr,2005,11867201086.1238
isr,2006,15460180289.861
isr,2007,17186259346.7555
isr,2008,15565585117.832
isr,2009,16031997033.8424
isr,2010,20592414547.812
isr,2011,24094484721.5265
isr,2012,21258070471.052
isr,2013,29021029466.9784
isr,2014,36407713719.551
isr,2015,36931062151.8248
isr,2016,37594407729.0903
isr,2017,40468098251.5862
isr,2018,41037132950.2536
isr,2019,45824638679.9936
ita,1970,17923137160.3748
ita,1971,17844768258.2169
ita,1972,19703172251.3346
ita,1973,23700442769.9412
ita,1974,26839283388.7599
ita,1975,23840858402.4711
ita,1976,27894540532.6725
ita,1977,31600003703.0147
ita,1978,40939517694.9664
ita,1979,53297297584.4652
ita,1980,52624055575.8971
ita,1981,33493437482.4086
ita,1982,31026443006.4491
ita,1983,35300654004.7708
ita,1984,35783920894.8627
ita,1985,34515075935.6479
ita,1986,48491376941.0967
ita,1987,60721033411.2935
ita,1988,69022708497.3985
ita,1989,65134808434.0935
ita,1990,82097799867.7471
ita,1991,75586722174.1111
ita,1992,63349068991.8451
ita,1993,54154525791.70989
ita,1994,57231474904.4017
ita,1995,87710449612.0894
ita,1996,103452578341.476
ita,1997,98246338899.26401
ita,1998,89822193667.3515
ita,1999,80069696268.56149
ita,2000,67036212139.112
ita,2001,72581701848.132
ita,2002,75735775840.09198
ita,2003,81655310636.03998
ita,2004,97496415815.564
ita,2005,85884680841.01601
ita,2006,91386838257.62399
ita,2007,109389160245.39
ita,2008,61766334426.814
ita,2009,5586245316.07599
ita,2010,-5618403784.79395
ita,2011,-683644408.13202
ita,2012,-14830288888.596
ita,2013,-6804140900.58801
ita,2014,13988686247.221
ita,2015,7137148046.09998
ita,2016,45458328634.0601
ita,2017,58610638235.84
ita,2018,72145038468.634
ita,2019,68193357338.1119
jam,1976,-154594533.51445
jam,1977,-66348128.33423
jam,1978,61527299.75979
jam,1979,625860.99459
jam,1980,-106761469.25093
jam,1981,-136223819.16268
jam,1982,-170228736.14682
jam,1983,-140455218.62434
jam,1984,-66559336.73748
jam,1985,-27424457.794
jam,1986,78783543.43062
jam,1987,152125662.15693
jam,1988,522295613.87238
jam,1989,495590250.02618
jam,1990,450343211.01371
jam,1991,396637515.23031
jam,1992,617407185.39362
jam,1993,1412437045.3096
jam,1994,968876220.08893
jam,1995,1014594530.94057
jam,1996,1108394238.31417
jam,1997,1175431326.80875
jam,1998,986083160.44904
jam,1999,929437792.39489
jam,2000,799492238.40753
jam,2001,890271256.96185
jam,2002,812340337.57979
jam,2003,976540264.49158
jam,2004,1344245273.88877
jam,2005,832249364.73413
jam,2006,1153801598.95933
jam,2007,977989457.65479
jam,2008,-229713895.85877
jam,2009,592466529.52836
jam,2010,702409005.15703
jam,2011,102919373.67245
jam,2012,472062886.98845
jam,2013,574435464.57534
jam,2014,874094897.63098
jam,2015,1477096012.13552
jam,2016,1887787598.42483
jam,2017,2091064724.06931
jam,2018,2306916245.25569
jam,2019,2500012860.06035
jor,1976,464711767.10806
jor,1977,660301991.32623
jor,1978,377946964.09119
jor,1979,777094469.37352
jor,1980,1492226021.71997
jor,1981,1601180490.07577
jor,1982,1039636544.22312
jor,1983,768602335.83972
jor,1984,722419944.92119
jor,1985,228642699.02856
jor,1986,559771053.46316
jor,1987,370210006.4724
jor,1988,521866613.77853
jor,1989,745750409.31976
jor,1990,488748645.96494
jor,1991,147061087.7869
jor,1992,418695988.59868
jor,1993,873602526.46594
jor,1994,1083083569.69764
jor,1995,1353951367.49596
jor,1996,1206593553.35335
jor,1997,1117986619.51551
jor,1998,920387430.19789
jor,1999,1097136789.76289
jor,2000,1013816489.38344
jor,2001,929409098.48578
jor,2002,1438078306.44565
jor,2003,2294716353.18287
jor,2004,2058550935.28735
jor,2005,806494987.51812
jor,2006,1222821655.74997
jor,2007,694415710.71765
jor,2008,3337833920.23851
jor,2009,4108787109.75701
jor,2010,4393258716.58504
jor,2011,3056785087.12043
jor,2012,1265089867.16911
jor,2013,2199208703.49322
jor,2014,3259163788.06639
jor,2015,2310466078.82242
jor,2016,1343182481.08325
jor,2017,994177648.50469
jor,2018,2501010032.01357
jor,2019,4276000011.44991
jpn,1996,530434512120.62201
jpn,1997,456568318613.25201
jpn,1998,363408547099.612
jpn,1999,324754405789.99402
jpn,2000,369791713590.79999
jpn,2001,264149089096.922
jpn,2002,193599845969.84799
jpn,2003,226742241945.63199
jpn,2004,284685902757.29498
jpn,2005,285983861742.03198
jpn,2006,267758883139.664
jpn,2007,283847816621.526
jpn,2008,174387392809.04901
jpn,2009,-40496423738.332
jpn,2010,76264223945.61009
jpn,2011,27487644210.0161
jpn,2012,19221290553.5759
jpn,2013,51153358169.928
jpn,2014,77561552995.8311
jpn,2015,196362613538.19601
jpn,2016,246272279546.82199
jpn,2017,287211887010.508
jpn,2018,261243144382.65399
kaz,1995,-64204535.40327
kaz,1996,619556813.75891
kaz,1997,193459507.61237
kaz,1998,305123845.40638
kaz,1999,-88157445.60304
kaz,2000,913996642.26025
kaz,2001,2101125028.5795
kaz,2002,3690443643.77125
kaz,2003,4341312076.05745
kaz,2004,5784225443.74167
kaz,2005,8358965305.77785
kaz,2006,13884964515.3529
kaz,2007,16584922003.5035
kaz,2008,22482613432.8314
kaz,2009,17762361448.8782
kaz,2010,24619944867.8658
kaz,2011,38692583940.8064
kaz,2012,36858000514.7786
kaz,2013,39982877487.9823
kaz,2014,39563325673.55
kaz,2015,27522960743.8746
kaz,2016,18170486462.6427
kaz,2017,25555292682.6594
kaz,2018,29993018978.2843
kaz,2019,29147719136.3571
ken,1975,-42453869.89419
ken,1976,127636957.33727
ken,1977,551512564.83228
ken,1978,287580619.41321
ken,1979,61725677.57338
ken,1980,296360115.95848
ken,1981,431737795.29282
ken,1982,199985495.59858
ken,1983,471934846.84544
ken,1984,394398148.86242
ken,1985,773285464.73407
ken,1986,738270676.06933
ken,1987,573719996.7012
ken,1988,757850390.02413
ken,1989,255434596.64035
ken,1990,635754065.37599
ken,1991,604900103.79459
ken,1992,200917963.96319
ken,1993,1397532624.9842
ken,1994,1503658771.77277
ken,1995,877018393.75885
ken,1996,211178968.91645
ken,1997,200368549.58961
ken,1998,213513028.74475
ken,1999,411507465.75106
ken,2000,-296691958.87618
ken,2001,-677976907.85859
ken,2002,-885587026.60528
ken,2003,-893250538.71249
ken,2004,-524952524.72987
ken,2005,-112419282.85317
ken,2006,623635826.73545
ken,2007,1102507630.77195
ken,2008,909182343.47903
ken,2009,631046055.27475
ken,2010,540143507.20023
ken,2011,538299116.57606
ken,2012,227549995.97286
ken,2013,-1234025549.54145
ken,2014,-1827590764.01589
ken,2015,-1148587277.71282
ken,2016,-562611394.77115
ken,2017,-4215582551.85936
ken,2018,-5480852083.27509
ken,2019,-7014963231.6753
kgz,1993,-63363636.40988
kgz,1994,-95943356.64265
kgz,1995,-39094650.25478
kgz,1996,-198182043.9511
kgz,1997,32049690.30148
kgz,1998,-367025771.92932
kgz,1999,-127857043.65017
kgz,2000,20285842.17128
kgz,2001,77879529.2867
kgz,2002,73742464.38818
kgz,2003,-16247286.15499
kgz,2004,106998566.10481
kgz,2005,115858157.68182
kgz,2006,41491138.31402
kgz,2007,453304660.4122
kgz,2008,218168061.59417
kgz,2009,709327267.9315
kgz,2010,466249679.74967
kgz,2011,532564502.90453
kgz,2012,114892318.34174
kgz,2013,-344036687.62128
kgz,2014,-364062017.67504
kgz,2015,-338061925.37401
kgz,2016,742998192.01042
kgz,2017,1164197928.74694
kgz,2018,1228999684.22393
kgz,2019,691211283.85955
khm,1995,6470775.54081
khm,1996,-48660646.08307
khm,1997,79173211.01131
khm,1998,11117903.24974
khm,1999,217994118.00676
khm,2000,267236793.62697
khm,2001,367937847.07827
khm,2002,305387988.59017
khm,2003,316829069.02718
khm,2004,264458224.58592
khm,2005,417766155.47959
khm,2006,909759485.14209
khm,2007,1031782655.89762
khm,2008,980312382.87396
khm,2009,1095105111.06729
khm,2010,1001732700.0557
khm,2011,1016756954.04533
khm,2012,1477070525.21811
khm,2013,1922830378.24039
khm,2014,2042662601.44516
khm,2015,2078433267.35341
khm,2016,2153810400.08231
khm,2017,2938737216.75874
khm,2018,3743367848.05088
khm,2019,4583869551.89766
kir,1979,19472943.13663
kir,1980,8225036.62098
kir,1981,6965070.59727
kir,1982,19325592.7152
kir,1983,25691700.11954
kir,1984,17856862.66379
kir,1985,7623187.94979
kir,1986,7523942.06728
kir,1987,13351116.30382
kir,1988,18214758.19703
kir,1989,15332152.1828
kir,1990,18102813.4391
kir,1991,44369425.23236
kir,1992,42453215.06539
kir,2008,1134866.46447
kir,2009,-5936611.92571
kir,2010,10980194.41712
kir,2011,3509999.40286
kir,2012,35949616.54359
kir,2013,37282588.07932
kir,2014,98045345.57079
kir,2015,117620891.49642
kir,2016,70116868.24132
kir,2017,114698244.93726
kir,2018,112062346.08174
kor,1976,5373243208.64042
kor,1977,7958761116.96759
kor,1978,12477491163.4518
kor,1979,15047881164.244
kor,1980,10219225634.4643
kor,1981,10853052878.1575
kor,1982,12561199415.7211
kor,1983,17163893119.358
kor,1984,21350218572.584
kor,1985,21734676912.12
kor,1986,28689621462.5009
kor,1987,41276837255.176
kor,1988,59567018267.94849
kor,1989,66667268555.3384
kor,1990,76108545181.72881
kor,1991,90358168383.38208
kor,1992,90911064044.2675
kor,1993,99536307296.53183
kor,1994,117429631571.248
kor,1995,133044039726.02699
kor,1996,128918646341.463
kor,1997,115840322550.832
kor,1998,74509125988.7005
kor,1999,89253143589.74361
kor,2000,96276179296.1328
kor,2001,80215587690.72038
kor,2002,92837980986.86499
kor,2003,112700569048.459
kor,2004,146919306830.26001
kor,2005,156153153037.60199
kor,2006,165903113477.31799
kor,2007,195290035962.86401
kor,2008,160227862783.79199
kor,2009,136892190874.30499
kor,2010,194078190196.54599
kor,2011,201840668721.59799
kor,2012,200491045639.85901
kor,2013,218944012307.16
kor,2014,238952955856.54401
kor,2015,259025049791.814
kor,2016,273645572964.54001
kor,2017,300589866504.15997
kor,2018,292099598919.89001
kor,2019,245591680418.49799
kos,2004,263247489.03914
kos,2005,253148590.81813
kos,2006,369831355.30141
kos,2007,422466431.88031
kos,2008,285092425.22855
kos,2009,537563783.44536
kos,2010,483715623.5487
kos,2011,540384394.07534
kos,2012,650852646.97773
kos,2013,765269992.29514
kos,2014,412211904.90754
kos,2015,338759622.87548
kos,2016,360253014.62081
kos,2017,614710142.96317
kos,2018,497184266.41761
kos,2019,775184147.9474
kwt,1975,7859659019.70288
kwt,1976,8774054073.89783
kwt,1977,7451406578.54312
kwt,1978,8738853608.77254
kwt,1979,16715712380.2166
kwt,1980,19038138394.4228
kwt,1981,17072795263.6412
kwt,1982,9477345521.19437
kwt,1983,9731392181.4756
kwt,1984,10390498764.3112
kwt,1985,8175707678.70933
kwt,1986,8926121652.44848
kwt,1987,10195229554.817
kwt,1988,8667688577.0425
kwt,1989,11132248612.4063
kwt,1990,2321842180.07841
kwt,1991,-27180363462.6571
kwt,1992,3112937164.39163
kwt,1993,5823898350.9217
kwt,1994,5868004222.50335
kwt,1995,8193602116.60744
kwt,1996,10331682162.7427
kwt,1997,10625771223.6114
kwt,1998,4480872103.1782
kwt,1999,7430188820.82137
kwt,2000,15918784981.2988
kwt,2001,9964010057.24028
kwt,2002,6588451869.33563
kwt,2003,12751369356.5332
kwt,2004,24637763850.4437
kwt,2005,42078378178.82729
kwt,2006,61972573313.323
kwt,2007,58585732172.1215
kwt,2008,77301401748.98428
kwt,2009,37000320386.4008
kwt,2010,51350277422.321
kwt,2011,79255754467.7368
kwt,2012,89112448376.45369
kwt,2013,85727121895.7058
kwt,2014,72386762635.70198
kwt,2015,26601394089.3094
kwt,2016,18880445323.5244
kwt,2017,33709376201.5733
kwt,2018,47786423347.0724
lao,1984,-109496942.19898
lao,1985,-164137607.03181
lao,1986,-102507235.15855
lao,1987,-62880558.08528
lao,1988,-66425261.75734
lao,2000,-125195830.88437
lao,2001,-208248486.56232
lao,2002,115417135.95537
lao,2003,-37524046.71218
lao,2004,55186237.05198
lao,2005,199360457.69032
lao,2006,361395920.69491
lao,2007,280779443.40116
lao,2008,-261010.05808
lao,2009,131360045.75177
lao,2010,-383113955.77734
lao,2011,387635087.81485
lao,2012,-560821272.79116
lao,2013,-809765614.10284
lao,2014,-342962922.21034
lao,2015,-456813135.71575
lao,2016,485644030.61088
lbn,2002,-3248488140.52893
lbn,2003,-5967386139.97118
lbn,2004,-1587629901.36501
lbn,2005,-1527003620.63098
lbn,2006,-1508522009.01763
lbn,2007,-387809444.21505
lbn,2008,-2216421050.89987
lbn,2009,-2694532450.96717
lbn,2010,-4339693804.0084
lbn,2011,-6272371476.58076
lbn,2012,-9380817306.40306
lbn,2013,-9863081210.16101
lbn,2014,-10486420811.828
lbn,2015,-7785989312.30615
lbn,2016,-7897190332.30757
lbn,2017,-9836776208.42697
lbn,2018,-12174844940.0569
lbn,2019,-11844879284.3789
lbr,2004,-727864090.16907
lbr,2005,-751202232.74129
lbr,2006,-132082338.8914
lbr,2007,-1159338738.58365
lbr,2008,-812185295.36731
lbr,2009,-408848064.8785
lbr,2010,-827832097.2972
lbr,2011,-916085330.26709
lbr,2012,-1132332699.67376
lbr,2013,-1563282703.73089
lbr,2014,-1900013367.15045
lbr,2015,-1554448187.3395
lbr,2016,-1941272056.24529
lbr,2017,-2298186584.71869
lbr,2018,-2492592902.18882
lbr,2019,-1885467278.73952
lby,2002,3739654614.58372
lby,2003,10472057975.6304
lby,2004,11297478187.235
lby,2005,25381538259.6746
lby,2006,32646139786.9542
lby,2007,36630467382.7751
lby,2008,51025391763.6572
lka,1975,123986596.27227
lka,1976,-65424052.26335
lka,1977,42538080.58346
lka,1978,113493872.39802
lka,1979,594352035.30572
lka,1980,777376207.59259
lka,1981,932101488.00668
lka,1982,1076249997.10169
lka,1983,1104752396.28614
lka,1984,1179518180.93779
lka,1985,1132585531.88624
lka,1986,1233577266.64495
lka,1987,1304182763.69678
lka,1988,1420972970.24741
lka,1989,1368016313.0983
lka,1990,1578470470.79058
lka,1991,1714303842.09548
lka,1992,1932458631.09199
lka,1993,2156519978.3296
lka,1994,2272861884.84857
lka,1995,2061448084.71502
lka,1996,2296032107.41157
lka,1997,2588063509.25112
lka,1998,2619598646.18976
lka,1999,2710727761.02526
lka,2000,2627806374.12086
lka,2001,2794508092.01291
