geo,time,bx_grt_tech_cd_wd
nga,1991,91380000
nga,1992,95500000
nga,1993,96040000
nga,1994,77390000
nga,1995,77770000
nga,1996,82460000
nga,1997,82510000
nga,1998,50720000
nga,1999,43100000
nga,2000,68930000
nga,2001,87990000
nga,2002,137110000
nga,2003,166320000
nga,2004,244220000
nga,2005,204200000
nga,2006,316850000
nga,2007,180310000
nga,2008,215170000
nga,2009,218320000
nga,2010,220820000
nga,2011,268040000
nga,2012,315280000
nga,2013,358380000
nga,2014,376590000
nga,2015,351400000
nga,2016,346400000
nga,2017,346430000
nga,2018,236810000
nga,2019,241810000
nic,1960,8010000
nic,1961,380000
nic,1962,540000
nic,1963,550000
nic,1964,720000
nic,1965,940000
nic,1966,3340000
nic,1967,3500000
nic,1968,3240000
nic,1969,4130000
nic,1970,4280000
nic,1971,4320000
nic,1972,4880000
nic,1973,5520000
nic,1974,4750000
nic,1975,6190000
nic,1976,8390000
nic,1977,5250000
nic,1978,6500000
nic,1979,10820000
nic,1980,16180000
nic,1981,23530000
nic,1982,22370000
nic,1983,24120000
nic,1984,22940000
nic,1985,26440000
nic,1986,35510000
nic,1987,37520000
nic,1988,54220000
nic,1989,50810000
nic,1990,69930000
nic,1991,114020000
nic,1992,142260000
nic,1993,110710000
nic,1994,126590000
nic,1995,127940000
nic,1996,111100000
nic,1997,104840000
nic,1998,100510000
nic,1999,89440000
nic,2000,113570000
nic,2001,135940000
nic,2002,107390000
nic,2003,99610000
nic,2004,97650000
nic,2005,100230000
nic,2006,110650000
nic,2007,85470000
nic,2008,108360000
nic,2009,111480000
nic,2010,98620000
nic,2011,79100000
nic,2012,75320000
nic,2013,57760000
nic,2014,57040000
nic,2015,37910000
nic,2016,46590000
nic,2017,50960000
nic,2018,34910000
nic,2019,22730000
npl,1960,440000
npl,1961,480000
npl,1962,720000
npl,1963,940000
npl,1964,1090000
npl,1965,930000
npl,1966,6270000
npl,1967,6160000
npl,1968,4910000
npl,1969,7320000
npl,1970,7830000
npl,1971,10830000
npl,1972,10050000
npl,1973,12490000
npl,1974,13780000
npl,1975,22960000
npl,1976,19850000
npl,1977,23430000
npl,1978,29620000
npl,1979,35020000
npl,1980,47360000
npl,1981,50320000
npl,1982,60140000
npl,1983,65520000
npl,1984,65390000
npl,1985,66980000
npl,1986,72020000
npl,1987,82010000
npl,1988,97590000
npl,1989,98490000
npl,1990,102400000
npl,1991,112020000
npl,1992,122350000
npl,1993,142040000
npl,1994,138340000
npl,1995,138070000
npl,1996,138910000
npl,1997,132530000
npl,1998,137450000
npl,1999,105800000
npl,2000,105950000
npl,2001,119170000
npl,2002,127790000
npl,2003,146960000
npl,2004,113680000
npl,2005,118570000
npl,2006,123160000
npl,2007,97120000
npl,2008,101980000
npl,2009,116750000
npl,2010,122510000
npl,2011,146070000
npl,2012,141620000
npl,2013,133040000
npl,2014,127940000
npl,2015,133920000
npl,2016,126030000
npl,2017,151750000
npl,2018,100970000
npl,2019,118200000
nru,1975,10000
nru,1979,20000
nru,1980,10000
nru,1981,30000
nru,1982,20000
nru,1983,20000
nru,1984,30000
nru,1985,40000
nru,1986,40000
nru,1987,60000
nru,1988,140000
nru,1989,80000
nru,1990,160000
nru,1991,370000
nru,1992,230000
nru,1993,230000
nru,1994,2430000
nru,1995,580000
nru,1996,1170000
nru,1997,630000
nru,1998,380000
nru,1999,620000
nru,2000,450000
nru,2001,350000
nru,2002,530000
nru,2003,620000
nru,2004,860000
nru,2005,2860000
nru,2006,10000000
nru,2007,13990000
nru,2008,17140000
nru,2009,12780000
nru,2010,18560000
nru,2011,27890000
nru,2012,15160000
nru,2013,7980000
nru,2014,10220000
nru,2015,21270000
nru,2016,11460000
nru,2017,14390000
nru,2018,7810000
nru,2019,9030000
omn,1965,250000
omn,1972,220000
omn,1973,510000
omn,1974,940000
omn,1975,1660000
omn,1976,2130000
omn,1977,1700000
omn,1978,2160000
omn,1979,2600000
omn,1980,3700000
omn,1981,5650000
omn,1982,7300000
omn,1983,6350000
omn,1984,6050000
omn,1985,8820000
omn,1986,9650000
omn,1987,8020000
omn,1988,13950000
omn,1989,15270000
omn,1990,12810000
omn,1991,12210000
omn,1992,19660000
omn,1993,14660000
omn,1994,21640000
omn,1995,16900000
omn,1996,16840000
omn,1997,18030000
omn,1998,23700000
omn,1999,12530000
omn,2000,14760000
omn,2001,9930000
omn,2002,4550000
omn,2003,4800000
omn,2004,7800000
omn,2005,10290000
omn,2006,6720000
omn,2007,2970000
omn,2008,2620000
omn,2009,2400000
omn,2010,4080000
pak,1960,1390000
pak,1961,2040000
pak,1962,3880000
pak,1963,3400000
pak,1964,4700000
pak,1965,4140000
pak,1966,17970000
pak,1967,18050000
pak,1968,12450000
pak,1969,24010000
pak,1970,23950000
pak,1971,24160000
pak,1972,13130000
pak,1973,12700000
pak,1974,19820000
pak,1975,25050000
pak,1976,24810000
pak,1977,27020000
pak,1978,29740000
pak,1979,43390000
pak,1980,117740000
pak,1981,157620000
pak,1982,144300000
pak,1983,142390000
pak,1984,147830000
pak,1985,169360000
pak,1986,217120000
pak,1987,231040000
pak,1988,266810000
pak,1989,269900000
pak,1990,315850000
pak,1991,315030000
pak,1992,318280000
pak,1993,268930000
pak,1994,177980000
pak,1995,178280000
pak,1996,153920000
pak,1997,129220000
pak,1998,118550000
pak,1999,99470000
pak,2000,71660000
pak,2001,86230000
pak,2002,199050000
pak,2003,138130000
pak,2004,128660000
pak,2005,185160000
pak,2006,209220000
pak,2007,166230000
pak,2008,205220000
pak,2009,153280000
pak,2010,237380000
pak,2011,210440000
pak,2012,228390000
pak,2013,261710000
pak,2014,240310000
pak,2015,245060000
pak,2016,279420000
pak,2017,275940000
pak,2018,190490000
pak,2019,219170000
pan,1960,12960000
pan,1961,190000
pan,1962,580000
pan,1963,480000
pan,1964,710000
pan,1965,580000
pan,1966,4140000
pan,1967,5260000
pan,1968,4210000
pan,1969,5490000
pan,1970,7760000
pan,1971,8390000
pan,1972,6750000
pan,1973,6320000
pan,1974,3960000
pan,1975,4260000
pan,1976,5120000
pan,1977,3230000
pan,1978,5080000
pan,1979,5210000
pan,1980,7570000
pan,1981,8970000
pan,1982,10240000
pan,1983,11960000
pan,1984,14390000
pan,1985,14980000
pan,1986,20490000
pan,1987,20440000
pan,1988,15310000
pan,1989,14670000
pan,1990,-16360000
pan,1991,36830000
pan,1992,27090000
pan,1993,35060000
pan,1994,27980000
pan,1995,42860000
pan,1996,29290000
pan,1997,24710000
pan,1998,26980000
pan,1999,22880000
pan,2000,22500000
pan,2001,23880000
pan,2002,28910000
pan,2003,32970000
pan,2004,30360000
pan,2005,24910000
pan,2006,36030000
pan,2007,14880000
pan,2008,16360000
pan,2009,19320000
pan,2010,18110000
pan,2011,18510000
pan,2012,19610000
pan,2013,16370000
pan,2014,18440000
pan,2015,14160000
pan,2016,18120000
pan,2017,18770000
pan,2018,17350000
pan,2019,11410000
per,1960,650000
per,1961,820000
per,1962,1760000
per,1963,1780000
per,1964,2470000
per,1965,2840000
per,1966,13430000
per,1967,14880000
per,1968,10140000
per,1969,13070000
per,1970,12920000
per,1971,20710000
per,1972,19320000
per,1973,25380000
per,1974,28500000
per,1975,34520000
per,1976,35680000
per,1977,38290000
per,1978,43600000
per,1979,49490000
per,1980,61800000
per,1981,62750000
per,1982,63210000
per,1983,68750000
per,1984,65860000
per,1985,74980000
per,1986,87150000
per,1987,110930000
per,1988,123520000
per,1989,107930000
per,1990,123430000
per,1991,122060000
per,1992,110880000
per,1993,116810000
per,1994,95670000
per,1995,124620000
per,1996,120470000
per,1997,140040000
per,1998,176670000
per,1999,202790000
per,2000,150000000
per,2001,216350000
per,2002,225840000
per,2003,281980000
per,2004,276780000
per,2005,282880000
per,2006,312910000
per,2007,119230000
per,2008,179260000
per,2009,173990000
per,2010,165510000
per,2011,155660000
per,2012,170130000
per,2013,140130000
per,2014,150890000
per,2015,120270000
per,2016,132590000
per,2017,110930000
per,2018,117630000
per,2019,116390000
phl,1960,1000000
phl,1961,940000
phl,1962,1170000
phl,1963,1350000
phl,1964,1840000
phl,1965,2430000
phl,1966,10300000
phl,1967,12720000
phl,1968,10550000
phl,1969,16030000
phl,1970,15550000
phl,1971,20420000
phl,1972,22560000
phl,1973,23430000
phl,1974,28470000
phl,1975,32340000
phl,1976,36520000
phl,1977,42700000
phl,1978,48670000
phl,1979,53690000
phl,1980,62900000
phl,1981,75210000
phl,1982,92340000
phl,1983,174210000
phl,1984,115630000
phl,1985,104490000
phl,1986,113900000
phl,1987,129160000
phl,1988,182750000
phl,1989,187080000
phl,1990,239660000
phl,1991,326690000
phl,1992,462970000
phl,1993,447340000
phl,1994,326180000
phl,1995,377020000
phl,1996,273920000
phl,1997,244080000
phl,1998,229080000
phl,1999,254890000
phl,2000,224190000
phl,2001,206010000
phl,2002,193440000
phl,2003,251170000
phl,2004,229290000
phl,2005,239470000
phl,2006,252500000
phl,2007,173640000
phl,2008,177460000
phl,2009,187780000
phl,2010,208040000
phl,2011,193090000
phl,2012,264710000
phl,2013,201430000
phl,2014,223180000
phl,2015,197860000
phl,2016,162550000
phl,2017,137980000
phl,2018,253510000
phl,2019,182150000
plw,1992,10000
plw,1993,10000
plw,1994,1440000
plw,1995,1400000
plw,1996,2380000
plw,1997,2530000
plw,1998,2510000
plw,1999,3660000
plw,2000,4240000
plw,2001,4450000
plw,2002,4830000
plw,2003,5380000
plw,2004,5040000
plw,2005,5610000
plw,2006,5580000
plw,2007,3480000
plw,2008,4220000
plw,2009,3580000
plw,2010,4590000
plw,2011,3540000
plw,2012,6490000
plw,2013,5540000
plw,2014,3870000
plw,2015,3300000
plw,2016,3240000
plw,2017,5970000
plw,2018,2680000
plw,2019,3120000
png,1960,10000
png,1961,10000
png,1963,10000
png,1965,50000
png,1966,30000
png,1967,30000
png,1969,550000
png,1970,580000
png,1971,730000
png,1972,1030000
png,1973,88610000
png,1974,108790000
png,1975,72190000
png,1976,41020000
png,1977,7340000
png,1978,8570000
png,1979,8850000
png,1980,12990000
png,1981,12940000
png,1982,11400000
png,1983,13050000
png,1984,14700000
png,1985,20420000
png,1986,20390000
png,1987,26000000
png,1988,40820000
png,1989,44280000
png,1990,43820000
png,1991,53390000
png,1992,57800000
png,1993,64270000
png,1994,71020000
png,1995,87980000
png,1996,121070000
png,1997,109940000
png,1998,111260000
png,1999,103830000
png,2000,143740000
png,2001,133100000
png,2002,135640000
png,2003,148430000
png,2004,185700000
png,2005,160010000
png,2006,186550000
png,2007,180810000
png,2008,194710000
png,2009,239720000
png,2010,313300000
png,2011,301080000
png,2012,356170000
png,2013,251400000
png,2014,240490000
png,2015,217340000
png,2016,255160000
png,2017,266310000
png,2018,306960000
png,2019,302300000
pol,1990,30000
pol,1991,69900000
pol,1992,196030000
pol,1993,116840000
pol,1994,99370000
pol,1995,332760000
pol,1996,144640000
pol,1997,144650000
pol,1998,214520000
pol,1999,137610000
pol,2000,110210000
pol,2001,76120000
pol,2002,75530000
pol,2003,110240000
pol,2004,119160000
prk,1985,5120000
prk,1986,5000000
prk,1987,9840000
prk,1988,9170000
prk,1989,8580000
prk,1990,7820000
prk,1991,8380000
prk,1992,10680000
prk,1993,14120000
prk,1994,5390000
prk,1995,10510000
prk,1996,10010000
prk,1997,11900000
prk,1998,8700000
prk,1999,5790000
prk,2000,6880000
prk,2001,14730000
prk,2002,102470000
prk,2003,12820000
prk,2004,51180000
prk,2005,9010000
prk,2006,5660000
prk,2007,7720000
prk,2008,5090000
prk,2009,3420000
prk,2010,4620000
prk,2011,2800000
prk,2012,3480000
prk,2013,5120000
prk,2014,15000000
prk,2015,4530000
prk,2016,3150000
prk,2017,2420000
prk,2018,3960000
prk,2019,1660000
pry,1960,840000
pry,1961,480000
pry,1962,560000
pry,1963,460000
pry,1964,670000
pry,1965,1000000
pry,1966,4180000
pry,1967,4280000
pry,1968,3160000
pry,1969,4650000
pry,1970,6910000
pry,1971,6400000
pry,1972,6350000
pry,1973,7650000
pry,1974,6390000
pry,1975,9580000
pry,1976,8690000
pry,1977,10100000
pry,1978,11690000
pry,1979,12220000
pry,1980,20320000
pry,1981,21600000
pry,1982,20710000
pry,1983,19950000
pry,1984,21260000
pry,1985,22820000
pry,1986,29140000
pry,1987,31860000
pry,1988,37110000
pry,1989,34250000
pry,1990,39850000
pry,1991,44260000
pry,1992,57910000
pry,1993,56970000
pry,1994,53870000
pry,1995,63320000
pry,1996,51500000
pry,1997,47800000
pry,1998,44710000
pry,1999,48400000
pry,2000,50300000
pry,2001,40290000
pry,2002,43260000
pry,2003,45150000
pry,2004,45250000
pry,2005,42450000
pry,2006,47530000
pry,2007,35020000
pry,2008,41480000
pry,2009,55670000
pry,2010,53180000
pry,2011,44300000
pry,2012,47310000
pry,2013,39660000
pry,2014,39050000
pry,2015,33850000
pry,2016,33370000
pry,2017,40250000
pry,2018,34410000
pry,2019,36450000
pse,1993,101450000
pse,1994,272200000
pse,1995,254370000
pse,1996,224810000
pse,1997,136960000
pse,1998,96070000
pse,1999,151780000
pse,2000,112100000
pse,2001,124670000
pse,2002,215510000
pse,2003,218380000
pse,2004,153560000
pse,2005,207930000
pse,2006,192880000
pse,2007,73940000
pse,2008,120800000
pse,2009,149560000
pse,2010,165830000
pse,2011,180210000
pse,2012,153810000
pse,2013,149400000
pse,2014,144440000
pse,2015,125090000
pse,2016,176140000
pse,2017,133430000
pse,2018,120270000
pse,2019,127830000
pyf,1966,4540000
pyf,1967,4840000
pyf,1968,6100000
pyf,1969,6510000
pyf,1970,6920000
pyf,1971,9060000
pyf,1972,13840000
pyf,1973,19920000
pyf,1974,16100000
pyf,1975,36200000
pyf,1976,37940000
pyf,1977,83310000
pyf,1978,56950000
pyf,1979,101280000
pyf,1980,99460000
pyf,1981,103580000
pyf,1982,126800000
pyf,1983,130310000
pyf,1984,114400000
pyf,1985,135350000
pyf,1986,167820000
pyf,1987,229670000
pyf,1988,254180000
pyf,1989,223710000
pyf,1990,161010000
pyf,1991,221300000
pyf,1992,205600000
pyf,1993,222220000
pyf,1994,241000000
pyf,1995,291630000
pyf,1996,297680000
pyf,1997,283850000
pyf,1998,300000000
pyf,1999,297360000
pyf,2000,282220000
pyf,2001,267660000
pyf,2002,303960000
pyf,2003,356340000
pyf,2004,406230000
qat,1963,-20000
qat,1966,10000
qat,1967,10000
qat,1969,40000
qat,1970,60000
qat,1971,100000
qat,1972,200000
qat,1973,300000
qat,1974,510000
qat,1975,770000
qat,1976,430000
qat,1977,840000
qat,1978,140000
qat,1979,170000
qat,1980,540000
qat,1981,850000
qat,1982,860000
qat,1983,1050000
qat,1984,1330000
qat,1985,1860000
qat,1986,2350000
qat,1987,2830000
qat,1988,1830000
qat,1989,1630000
qat,1990,1420000
qat,1991,1410000
qat,1992,1470000
qat,1993,2320000
qat,1994,1310000
qat,1995,2290000
qat,1996,1830000
qat,1997,110000
qat,1998,1210000
qat,1999,4890000
qat,2000,490000
qat,2001,1180000
qat,2002,1050000
qat,2003,1880000
qat,2004,1470000
rou,1990,1720000
rou,1991,46720000
rou,1992,46130000
rou,1993,55710000
rou,1994,40060000
rou,1995,150440000
rou,1996,97680000
rou,1997,57260000
rou,1998,160120000
rou,1999,91310000
rou,2000,108890000
rou,2001,112000000
rou,2002,126850000
rou,2003,143060000
rou,2004,148190000
rus,1990,20000
rus,1991,19330000
rus,1992,132730000
rus,1993,302760000
rus,1994,262030000
rus,1995,525800000
rus,1996,819110000
rus,1997,431830000
rus,1998,828340000
rus,1999,859730000
rus,2000,582780000
rus,2001,799620000
rus,2002,1110590000
rus,2003,875630000
rus,2004,731150000
rwa,1960,30000
rwa,1961,490000
rwa,1962,1000000
rwa,1963,900000
rwa,1964,1840000
rwa,1965,1590000
rwa,1966,6190000
rwa,1967,7710000
rwa,1968,6490000
rwa,1969,9690000
rwa,1970,11630000
rwa,1971,13620000
rwa,1972,16490000
rwa,1973,19180000
rwa,1974,23270000
rwa,1975,31020000
rwa,1976,31860000
rwa,1977,40280000
rwa,1978,41750000
rwa,1979,49850000
rwa,1980,53330000
rwa,1981,52890000
rwa,1982,56250000
rwa,1983,53180000
rwa,1984,48170000
rwa,1985,57890000
rwa,1986,63160000
rwa,1987,80150000
rwa,1988,83450000
rwa,1989,78180000
rwa,1990,86810000
rwa,1991,93170000
rwa,1992,90930000
rwa,1993,85340000
rwa,1994,102080000
rwa,1995,89590000
rwa,1996,89350000
rwa,1997,57720000
rwa,1998,61200000
rwa,1999,59530000
rwa,2000,55630000
rwa,2001,57670000
rwa,2002,80900000
rwa,2003,94280000
rwa,2004,95910000
rwa,2005,105610000
rwa,2006,128030000
rwa,2007,75900000
rwa,2008,95910000
rwa,2009,86610000
rwa,2010,127760000
rwa,2011,138640000
rwa,2012,108180000
rwa,2013,105140000
rwa,2014,113150000
rwa,2015,88510000
rwa,2016,89250000
rwa,2017,82270000
rwa,2018,73010000
rwa,2019,90730000
sau,1960,200000
sau,1961,110000
sau,1962,520000
sau,1963,260000
sau,1964,340000
sau,1965,250000
sau,1966,270000
sau,1967,330000
sau,1968,100000
sau,1969,1360000
sau,1970,1460000
sau,1971,1910000
sau,1972,2230000
sau,1973,2730000
sau,1974,3610000
sau,1975,2930000
sau,1976,1780000
sau,1977,5310000
sau,1978,5830000
sau,1979,5990000
sau,1980,8820000
sau,1981,13320000
sau,1982,14560000
sau,1983,14820000
sau,1984,15420000
sau,1985,17970000
sau,1986,17670000
sau,1987,20220000
sau,1988,15790000
sau,1989,12850000
sau,1990,14230000
sau,1991,13450000
sau,1992,12170000
sau,1993,16000000
sau,1994,16640000
sau,1995,15080000
sau,1996,11580000
sau,1997,10660000
sau,1998,15050000
sau,1999,20230000
sau,2000,20600000
sau,2001,11080000
sau,2002,14150000
sau,2003,11030000
sau,2004,22110000
sau,2005,20230000
sau,2006,20230000
sau,2007,13260000
sdn,1960,620000
sdn,1961,540000
sdn,1962,1460000
sdn,1963,1790000
sdn,1964,2120000
sdn,1965,2170000
sdn,1966,6160000
sdn,1967,8040000
sdn,1968,3120000
sdn,1969,7310000
sdn,1970,6230000
sdn,1971,6090000
sdn,1972,21770000
sdn,1973,18860000
sdn,1974,14760000
sdn,1975,25400000
sdn,1976,29060000
sdn,1977,36010000
sdn,1978,55780000
sdn,1979,65500000
sdn,1980,96620000
sdn,1981,129120000
sdn,1982,112830000
sdn,1983,124430000
sdn,1984,117670000
sdn,1985,199930000
sdn,1986,151850000
sdn,1987,140010000
sdn,1988,148310000
sdn,1989,176370000
sdn,1990,175060000
sdn,1991,169630000
sdn,1992,110580000
sdn,1993,103440000
sdn,1994,80080000
sdn,1995,71230000
sdn,1996,63390000
sdn,1997,32430000
sdn,1998,26170000
sdn,1999,32490000
sdn,2000,27930000
sdn,2001,25570000
sdn,2002,35170000
sdn,2003,53790000
sdn,2004,80970000
sdn,2005,124470000
sdn,2006,202700000
sdn,2007,91570000
sdn,2008,135780000
sdn,2009,136490000
sdn,2010,192720000
sdn,2011,116930000
sdn,2012,84240000
sdn,2013,61090000
sdn,2014,45660000
sdn,2015,60750000
sdn,2016,42140000
sdn,2017,38710000
sdn,2018,45660000
sdn,2019,45380000
sen,1960,130000
sen,1961,210000
sen,1962,8000000
sen,1963,6500000
sen,1964,8320000
sen,1965,13280000
sen,1966,36010000
sen,1967,14430000
sen,1968,22850000
sen,1969,21130000
sen,1970,20380000
sen,1971,20200000
sen,1972,27490000
sen,1973,35410000
sen,1974,40900000
sen,1975,62060000
sen,1976,56220000
sen,1977,54100000
sen,1978,79230000
sen,1979,95610000
sen,1980,119630000
sen,1981,115020000
sen,1982,100300000
sen,1983,96790000
sen,1984,110900000
sen,1985,88500000
sen,1986,118160000
sen,1987,126500000
sen,1988,126760000
sen,1989,126880000
sen,1990,168780000
sen,1991,160060000
sen,1992,187460000
sen,1993,167860000
sen,1994,154910000
sen,1995,178680000
sen,1996,164790000
sen,1997,154110000
sen,1998,133150000
sen,1999,126240000
sen,2000,123490000
sen,2001,141060000
sen,2002,158540000
sen,2003,205100000
sen,2004,217320000
sen,2005,226930000
sen,2006,358460000
sen,2007,204870000
sen,2008,224370000
sen,2009,192180000
sen,2010,182630000
sen,2011,144430000
sen,2012,179300000
sen,2013,164320000
sen,2014,167720000
sen,2015,169770000
sen,2016,149430000
sen,2017,135330000
sen,2018,177960000
sen,2019,154060000
sgp,1960,100000
sgp,1961,190000
sgp,1962,290000
sgp,1963,290000
sgp,1964,190000
sgp,1965,140000
sgp,1966,1920000
sgp,1967,2810000
sgp,1968,2420000
sgp,1969,3590000
sgp,1970,5680000
sgp,1971,7250000
sgp,1972,7460000
sgp,1973,6850000
sgp,1974,7610000
sgp,1975,6360000
sgp,1976,6160000
sgp,1977,6830000
sgp,1978,11480000
sgp,1979,12720000
sgp,1980,17740000
sgp,1981,23060000
sgp,1982,20810000
sgp,1983,19660000
sgp,1984,23280000
sgp,1985,22720000
sgp,1986,27000000
sgp,1987,28200000
sgp,1988,29490000
sgp,1989,25380000
sgp,1990,25940000
sgp,1991,28240000
sgp,1992,26880000
sgp,1993,27320000
sgp,1994,22580000
sgp,1995,23120000
sgp,1996,20980000
sgp,1997,7020000
sgp,1998,8960000
sgp,1999,5800000
sgp,2000,8210000
sgp,2001,7400000
sgp,2002,5230000
sgp,2003,6970000
sgp,2004,7520000
slb,1960,10000
slb,1961,60000
slb,1962,80000
slb,1963,80000
slb,1964,80000
slb,1965,300000
slb,1966,1810000
slb,1967,1710000
slb,1968,1820000
slb,1969,2000000
slb,1970,2890000
slb,1971,2600000
slb,1972,3620000
slb,1973,3890000
slb,1974,4400000
slb,1975,5790000
slb,1976,5460000
slb,1977,6190000
slb,1978,8240000
slb,1979,8480000
slb,1980,11520000
slb,1981,12820000
slb,1982,12010000
slb,1983,9290000
slb,1984,8520000
slb,1985,9240000
slb,1986,10410000
slb,1987,14400000
slb,1988,19950000
slb,1989,19360000
slb,1990,19380000
slb,1991,18370000
slb,1992,19800000
slb,1993,21010000
slb,1994,25440000
slb,1995,25960000
slb,1996,21340000
slb,1997,18460000
slb,1998,17500000
slb,1999,18290000
slb,2000,20850000
slb,2001,18810000
slb,2002,17110000
slb,2003,62740000
slb,2004,96260000
slb,2005,143310000
slb,2006,151380000
slb,2007,207760000
slb,2008,79920000
slb,2009,143530000
slb,2010,238700000
slb,2011,215350000
slb,2012,195390000
slb,2013,137620000
slb,2014,94730000
slb,2015,69170000
slb,2016,60640000
slb,2017,57470000
slb,2018,39930000
slb,2019,34360000
sle,1960,300000
sle,1961,160000
sle,1962,320000
sle,1963,290000
sle,1964,470000
sle,1965,540000
sle,1966,5630000
sle,1967,4980000
sle,1968,6240000
sle,1969,5800000
sle,1970,5020000
sle,1971,4960000
sle,1972,4190000
sle,1973,5390000
sle,1974,4270000
sle,1975,6500000
sle,1976,8260000
sle,1977,9430000
sle,1978,12230000
sle,1979,14310000
sle,1980,21040000
sle,1981,21230000
sle,1982,20860000
sle,1983,18750000
sle,1984,18670000
sle,1985,21090000
sle,1986,28730000
sle,1987,27760000
sle,1988,32010000
sle,1989,27940000
sle,1990,26080000
sle,1991,26240000
sle,1992,25980000
sle,1993,27370000
sle,1994,24410000
sle,1995,23370000
sle,1996,29300000
sle,1997,16570000
sle,1998,12510000
sle,1999,12300000
sle,2000,20820000
sle,2001,30750000
sle,2002,44440000
sle,2003,68500000
sle,2004,36170000
sle,2005,30190000
sle,2006,40560000
sle,2007,55860000
sle,2008,51350000
sle,2009,52040000
sle,2010,38410000
sle,2011,45110000
sle,2012,48720000
sle,2013,38720000
sle,2014,51050000
sle,2015,39930000
sle,2016,74800000
sle,2017,61950000
sle,2018,40090000
sle,2019,43170000
slv,1960,1010000
slv,1961,410000
slv,1962,670000
slv,1963,520000
slv,1964,560000
slv,1965,350000
slv,1966,4520000
slv,1967,4150000
slv,1968,3630000
slv,1969,5990000
slv,1970,6370000
slv,1971,5230000
slv,1972,4520000
slv,1973,5240000
slv,1974,5360000
slv,1975,6920000
slv,1976,7160000
slv,1977,8500000
slv,1978,7750000
slv,1979,8740000
slv,1980,9300000
slv,1981,11610000
slv,1982,14970000
slv,1983,15560000
slv,1984,32100000
slv,1985,34810000
slv,1986,73240000
slv,1987,89150000
slv,1988,107800000
slv,1989,137230000
slv,1990,126590000
slv,1991,119890000
slv,1992,159400000
slv,1993,161830000
slv,1994,179850000
slv,1995,129030000
slv,1996,104620000
slv,1997,115610000
slv,1998,66530000
slv,1999,67650000
slv,2000,82320000
slv,2001,85280000
slv,2002,103280000
slv,2003,118720000
slv,2004,132900000
slv,2005,80440000
slv,2006,69130000
slv,2007,48880000
slv,2008,73800000
slv,2009,79000000
slv,2010,58950000
slv,2011,43850000
slv,2012,53150000
slv,2013,39680000
slv,2014,38220000
slv,2015,27830000
slv,2016,29030000
slv,2017,24960000
slv,2018,29140000
slv,2019,24760000
som,1960,60000
som,1961,2610000
som,1962,1740000
som,1963,3120000
som,1964,4280000
som,1965,3760000
som,1966,8840000
som,1967,11410000
som,1968,7020000
som,1969,11710000
som,1970,10410000
som,1971,10160000
som,1972,9570000
som,1973,11740000
som,1974,12170000
som,1975,16330000
som,1976,14780000
som,1977,17960000
som,1978,20060000
som,1979,30240000
som,1980,91300000
som,1981,100470000
som,1982,88990000
som,1983,111340000
som,1984,104780000
som,1985,128950000
som,1986,157200000
som,1987,144560000
som,1988,117470000
som,1989,116400000
som,1990,91620000
som,1991,40380000
som,1992,51360000
som,1993,82160000
som,1994,43680000
som,1995,41990000
som,1996,33050000
som,1997,26390000
som,1998,16080000
som,1999,24130000
som,2000,16270000
som,2001,29660000
som,2002,14490000
som,2003,20080000
som,2004,10080000
som,2005,8880000
som,2006,17690000
som,2007,7480000
som,2008,10950000
som,2009,13470000
som,2010,29980000
som,2011,35120000
som,2012,27580000
som,2013,34120000
som,2014,56370000
som,2015,365440000
som,2016,77750000
som,2017,75360000
som,2018,62580000
som,2019,74930000
srb,1994,7030000
srb,1995,36980000
srb,1996,30960000
srb,1997,33880000
srb,1998,28270000
srb,1999,45070000
srb,2000,117890000
srb,2001,207540000
srb,2002,281880000
srb,2003,303240000
srb,2004,298710000
srb,2005,329360000
srb,2006,310230000
srb,2007,211810000
srb,2008,322540000
srb,2009,111340000
srb,2010,130150000
srb,2011,118180000
srb,2012,105600000
srb,2013,91870000
srb,2014,95070000
srb,2015,81250000
srb,2016,86300000
srb,2017,111840000
srb,2018,120200000
srb,2019,113080000
ssd,2011,85310000
ssd,2012,119260000
ssd,2013,131760000
ssd,2014,101730000
ssd,2015,114220000
ssd,2016,110560000
ssd,2017,93550000
ssd,2018,46930000
ssd,2019,46750000
stp,1961,110000
stp,1975,290000
stp,1976,470000
stp,1977,820000
stp,1978,1370000
stp,1979,1210000
stp,1980,1150000
stp,1981,1310000
stp,1982,2760000
stp,1983,1580000
stp,1984,2190000
stp,1985,2750000
stp,1986,4010000
stp,1987,3150000
stp,1988,5960000
stp,1989,6960000
stp,1990,6410000
stp,1991,9710000
stp,1992,14740000
stp,1993,15380000
stp,1994,12710000
stp,1995,20370000
stp,1996,16650000
stp,1997,12950000
stp,1998,12390000
stp,1999,15030000
stp,2000,11820000
stp,2001,10470000
stp,2002,11730000
stp,2003,12710000
stp,2004,14480000
stp,2005,10530000
stp,2006,10730000
stp,2007,10980000
stp,2008,17390000
stp,2009,15090000
stp,2010,10420000
stp,2011,9510000
stp,2012,9270000
stp,2013,8500000
stp,2014,9790000
stp,2015,5870000
stp,2016,5500000
stp,2017,7720000
stp,2018,8810000
stp,2019,7690000
sur,1960,20000
sur,1961,40000
sur,1962,40000
sur,1963,790000
sur,1964,250000
sur,1965,3080000
sur,1966,3590000
sur,1967,3910000
sur,1969,170000
sur,1970,370000
sur,1971,420000
sur,1972,2040000
