geo,time,dt_tds_dppg_gn_zs
lbn,1990,1.11959
lbn,1991,0.99288
lbn,1992,1.069
lbn,1993,0.84266
lbn,1994,1.23049
lbn,1995,1.29713
lbn,1996,1.54264
lbn,1997,3.78278
lbn,1998,1.52942
lbn,1999,2.41815
lbn,2000,7.11968
lbn,2001,6.79878
lbn,2002,9.66248
lbn,2003,17.65268
lbn,2004,19.99296
lbn,2005,14.57142
lbn,2006,18.23226
lbn,2007,16.36608
lbn,2008,14.41432
lbn,2009,12.90441
lbn,2010,10.23562
lbn,2011,13.14291
lbn,2012,8.68198
lbn,2013,7.29993
lbn,2014,8.29106
lbn,2015,7.89419
lbn,2016,8.5921
lbn,2017,9.02055
lbn,2018,8.62323
lbn,2019,9.8546
lbn,2020,1.14402
lbr,2000,0
lbr,2001,0
lbr,2002,0.00249
lbr,2003,0
lbr,2004,0
lbr,2005,0.0041
lbr,2006,0.00502
lbr,2007,52.61411
lbr,2008,6.79886
lbr,2009,0.99159
lbr,2010,0.23831
lbr,2011,0.1319
lbr,2012,0.17989
lbr,2013,0.21495
lbr,2014,0.49087
lbr,2015,0.17205
lbr,2016,0.14827
lbr,2017,0.25083
lbr,2018,0.41946
lbr,2019,0.54633
lbr,2020,0.77682
lca,1981,0.64117
lca,1982,0.71357
lca,1983,0.71835
lca,1984,0.52154
lca,1985,0.54417
lca,1986,0.58884
lca,1987,0.65789
lca,1988,0.77798
lca,1989,1.0801
lca,1990,1.15484
lca,1991,1.77284
lca,1992,1.85163
lca,1993,1.78621
lca,1994,1.60837
lca,1995,1.60083
lca,1996,1.66805
lca,1997,1.66898
lca,1998,1.76908
lca,1999,1.88856
lca,2000,3.25944
lca,2001,2.75523
lca,2002,2.11287
lca,2003,3.01946
lca,2004,2.14337
lca,2005,2.73579
lca,2006,2.54198
lca,2007,3.31414
lca,2008,3.53936
lca,2009,3.09743
lca,2010,2.85072
lca,2011,2.77759
lca,2012,2.77824
lca,2013,2.1599
lca,2014,2.09441
lca,2015,3.99355
lca,2016,2.52857
lca,2017,2.2442
lca,2018,2.25487
lca,2019,2.29001
lca,2020,2.78345
lka,1970,1.9394
lka,1971,1.90139
lka,1972,2.11324
lka,1973,2.08598
lka,1974,2.13677
lka,1975,4.10986
lka,1976,4.21555
lka,1977,3.58045
lka,1978,3.64757
lka,1979,2.32565
lka,1980,2.07687
lka,1981,2.13724
lka,1982,2.96777
lka,1983,3.21713
lka,1984,3.28247
lka,1985,3.61181
lka,1986,4.02617
lka,1987,4.78298
lka,1988,4.68368
lka,1989,4.39691
lka,1990,3.57297
lka,1991,3.25391
lka,1992,3.63076
lka,1993,3.54013
lka,1994,3.25928
lka,1995,3.01592
lka,1996,2.83485
lka,1997,2.73612
lka,1998,2.81461
lka,1999,3.68532
lka,2000,3.856
lka,2001,3.41296
lka,2002,3.14337
lka,2003,2.59007
lka,2004,2.65914
lka,2005,1.29113
lka,2006,2.46924
lka,2007,2.27892
lka,2008,2.5333
lka,2009,2.66669
lka,2010,2.0994
lka,2011,1.65389
lka,2012,2.59329
lka,2013,1.82471
lka,2014,4.32845
lka,2015,3.1158
lka,2016,2.63121
lka,2017,4.06073
lka,2018,5.18518
lka,2019,6.08782
lka,2020,5.54651
lso,1970,0.57381
lso,1971,0.30041
lso,1972,0.30131
lso,1973,0.24343
lso,1974,0.11879
lso,1975,0.13353
lso,1976,0.18999
lso,1977,0.12744
lso,1978,0.24495
lso,1979,0.47761
lso,1980,0.69442
lso,1981,0.60995
lso,1982,1.34182
lso,1983,2.72613
lso,1984,2.02309
lso,1985,3.56907
lso,1986,2.26208
lso,1987,1.87629
lso,1988,2.82047
lso,1989,2.61977
lso,1990,2.3846
lso,1991,2.40977
lso,1992,2.76048
lso,1993,2.76662
lso,1994,2.31496
lso,1995,2.81593
lso,1996,2.70528
lso,1997,3.26001
lso,1998,3.90205
lso,1999,4.06015
lso,2000,4.96308
lso,2001,5.36649
lso,2002,5.70392
lso,2003,3.88654
lso,2004,2.53328
lso,2005,3.61741
lso,2006,1.99713
lso,2007,4.06974
lso,2008,1.35064
lso,2009,1.39836
lso,2010,0.94874
lso,2011,1.08436
lso,2012,1.20995
lso,2013,1.43441
lso,2014,1.50476
lso,2015,1.95477
lso,2016,2.26365
lso,2017,1.88335
lso,2018,2.05716
lso,2019,2.26902
lso,2020,2.85097
mar,1970,1.58236
mar,1971,2.21828
mar,1972,2.23711
mar,1973,2.23975
mar,1974,1.93923
mar,1975,1.77754
mar,1976,2.21894
mar,1977,2.9589
mar,1978,4.69842
mar,1979,5.68736
mar,1980,5.6627
mar,1981,7.67572
mar,1982,8.47397
mar,1983,8.08322
mar,1984,5.38924
mar,1985,7.3379
mar,1986,6.56835
mar,1987,5.89591
mar,1988,5.41693
mar,1989,6.63801
mar,1990,4.99168
mar,1991,6.80264
mar,1992,11.22747
mar,1993,10.07927
mar,1994,9.98652
mar,1995,9.51861
mar,1996,7.72759
mar,1997,7.71876
mar,1998,6.5825
mar,1999,7.22643
mar,2000,6.48504
mar,2001,6.43019
mar,2002,7.26238
mar,2003,7.32495
mar,2004,4.4179
mar,2005,3.8479
mar,2006,2.98307
mar,2007,3.0748
mar,2008,2.6603
mar,2009,1.91002
mar,2010,2.27709
mar,2011,2.20503
mar,2012,2.41862
mar,2013,2.77224
mar,2014,2.5844
mar,2015,2.56966
mar,2016,2.98962
mar,2017,3.08427
mar,2018,2.57188
mar,2019,2.52822
mar,2020,3.70579
mda,1996,3.52588
mda,1997,4.36586
mda,1998,6.36174
mda,1999,8.22739
mda,2000,5.15904
mda,2001,4.76659
mda,2002,6.06515
mda,2003,3.01443
mda,2004,3.7736
mda,2005,1.89864
mda,2006,1.84898
mda,2007,1.26661
mda,2008,0.90732
mda,2009,1.34241
mda,2010,0.95419
mda,2011,0.97224
mda,2012,0.85788
mda,2013,0.96679
mda,2014,0.75822
mda,2015,0.67802
mda,2016,0.61329
mda,2017,0.67993
mda,2018,0.92654
mda,2019,0.98663
mda,2020,1.14181
mdg,1970,5.53917
mdg,1971,5.63376
mdg,1972,5.47055
mdg,1973,5.11349
mdg,1974,4.51541
mdg,1975,2.82709
mdg,1976,0.50615
mdg,1977,5.80657
mdg,1978,0.67576
mdg,1979,0.97682
mdg,1980,1.32714
mdg,1981,1.4817
mdg,1982,1.79478
mdg,1983,1.23918
mdg,1984,1.94096
mdg,1985,2.56115
mdg,1986,3.29189
mdg,1987,6.16986
mdg,1988,5.26671
mdg,1989,5.64308
mdg,1990,4.1021
mdg,1991,3.72189
mdg,1992,2.06364
mdg,1993,1.52014
mdg,1994,1.49308
mdg,1995,1.08287
mdg,1996,1.29222
mdg,1997,4.67331
mdg,1998,2.54751
mdg,1999,3.36242
mdg,2000,2.25476
mdg,2001,1.1659
mdg,2002,1.11437
mdg,2003,1.03484
mdg,2004,1.49884
mdg,2005,1.15783
mdg,2006,0.9186
mdg,2007,0.21969
mdg,2008,0.23918
mdg,2009,0.44167
mdg,2010,0.54696
mdg,2011,0.36676
mdg,2012,0.52601
mdg,2013,0.483
mdg,2014,0.61499
mdg,2015,1.09668
mdg,2016,0.84122
mdg,2017,0.89338
mdg,2018,0.75143
mdg,2019,0.71163
mdg,2020,0.81753
mdv,1985,7.465
mdv,1986,9.3168
mdv,1987,5.43341
mdv,1988,5.42398
mdv,1989,5.02163
mdv,1990,3.78004
mdv,1991,3.21514
mdv,1992,2.71955
mdv,1993,2.92052
mdv,1994,2.97763
mdv,1995,2.81617
mdv,1996,2.68691
mdv,1997,5.87485
mdv,1998,3.02934
mdv,1999,2.99814
mdv,2000,3.1392
mdv,2001,2.40931
mdv,2002,2.39426
mdv,2003,2.04258
mdv,2004,2.3637
mdv,2005,2.57521
mdv,2006,1.90811
mdv,2007,2.43604
mdv,2008,2.53645
mdv,2009,2.70229
mdv,2010,2.63908
mdv,2011,3.09543
mdv,2012,2.95301
mdv,2013,2.22236
mdv,2014,4.97219
mdv,2015,2.51353
mdv,2016,2.42518
mdv,2017,2.68169
mdv,2018,8.07861
mdv,2019,8.1516
mdv,2020,7.88604
mex,1970,2.02054
mex,1971,1.90777
mex,1972,1.94668
mex,1973,2.00436
mex,1974,1.69841
mex,1975,1.85335
mex,1976,2.58525
mex,1977,4.48622
mex,1978,6.34794
mex,1979,7.69842
mex,1980,3.98103
mex,1981,3.37185
mex,1982,5.47424
mex,1983,7.78612
mex,1984,6.48685
mex,1985,5.68935
mex,1986,6.79264
mex,1987,6.15071
mex,1988,5.69757
mex,1989,4.46453
mex,1990,3.11268
mex,1991,3.04718
mex,1992,4.33371
mex,1993,2.16797
mex,1994,2.28647
mex,1995,4.46702
mex,1996,6.73977
mex,1997,5.80435
mex,1998,3.43509
mex,1999,2.73582
mex,2000,3.5801
mex,2001,3.29257
mex,2002,2.56114
mex,2003,3.07838
mex,2004,3.26222
mex,2005,2.70384
mex,2006,4.04154
mex,2007,2.07515
mex,2008,2.01433
mex,2009,2.02179
mex,2010,1.89435
mex,2011,1.69582
mex,2012,3.15906
mex,2013,1.81829
mex,2014,1.50251
mex,2015,2.29366
mex,2016,3.88644
mex,2017,3.2199
mex,2018,2.60224
mex,2019,3.43136
mex,2020,4.04647
mkd,1993,0.29885
mkd,1994,3.91046
mkd,1995,0.60501
mkd,1996,1.09723
mkd,1997,2.43302
mkd,1998,2.6388
mkd,1999,2.05775
mkd,2000,1.49269
mkd,2001,3.80193
mkd,2002,3.74904
mkd,2003,2.65567
mkd,2004,2.10895
mkd,2005,1.987
mkd,2006,5.25317
mkd,2007,4.3375
mkd,2008,1.35317
mkd,2009,1.44508
mkd,2010,1.66974
mkd,2011,1.8005
mkd,2012,2.44055
mkd,2013,4.9751
mkd,2014,2.23381
mkd,2015,4.14804
mkd,2016,3.8553
mkd,2017,3.44744
mkd,2018,4.20993
mkd,2019,2.78232
mkd,2020,6.2543
mli,1970,0.20044
mli,1971,0.20411
mli,1972,0.20048
mli,1973,0.9023
mli,1974,0.48587
mli,1975,0.39374
mli,1976,0.43069
mli,1977,0.661
mli,1978,0.56349
mli,1979,0.50279
mli,1980,0.53909
mli,1981,0.63052
mli,1982,0.88046
mli,1983,1.09398
mli,1984,1.49105
mli,1985,2.52042
mli,1986,1.62446
mli,1987,1.55053
mli,1988,2.11437
mli,1989,1.77675
mli,1990,1.60757
mli,1991,1.1175
mli,1992,1.68969
mli,1993,2.36654
mli,1994,3.74617
mli,1995,2.91446
mli,1996,3.88128
mli,1997,2.36339
mli,1998,2.16526
mli,1999,2.50534
mli,2000,2.30274
mli,2001,1.88552
mli,2002,1.63282
mli,2003,1.20053
mli,2004,1.47492
mli,2005,1.29969
mli,2006,1.22305
mli,2007,0.79034
mli,2008,0.72232
mli,2009,0.69284
mli,2010,0.5913
mli,2011,0.5264
mli,2012,0.48215
mli,2013,0.78126
mli,2014,0.65101
mli,2015,0.75616
mli,2016,0.77838
mli,2017,0.83496
mli,2018,1.03444
mli,2019,1.14454
mli,2020,1.31309
mmr,1970,3.12858
mmr,1971,3.94375
mmr,1972,3.90545
mmr,1973,7.03395
mmr,1974,3.16553
mmr,1975,3.22563
mmr,1976,3.15184
mmr,1977,3.53687
mmr,1978,5.32059
mmr,1979,10.84769
mmr,1980,11.51967
mmr,1981,14.06404
mmr,1982,9.80846
mmr,1983,11.12948
mmr,1984,12.62057
mmr,1985,14.32386
mmr,1986,14.84068
mmr,1987,12.22857
mmr,1988,8.14539
mmr,1989,11.45927
mmr,1990,3.16692
mmr,1991,4.55978
mmr,1992,2.67249
mmr,1993,4.33251
mmr,1994,4.48041
mmr,1995,5.49598
mmr,1996,3.03327
mmr,1997,2.25678
mmr,1998,2.12316
mmr,1999,1.76002
mmr,2000,0.27118
mmr,2001,0.25277
mmr,2002,0.30462
mmr,2003,0.25948
mmr,2004,0.23565
mmr,2005,0.24992
mmr,2006,0.50664
mmr,2007,0.53026
mmr,2008,0.40979
mmr,2009,0.39963
mmr,2010,0.67379
mmr,2011,0.43386
mmr,2012,2.07978
mmr,2013,4.1658
mmr,2014,1.05906
mmr,2015,0.83292
mmr,2016,1.2914
mmr,2017,1.06361
mmr,2018,1.2658
mmr,2019,0.96151
mmr,2020,0.63996
mne,2006,1.45093
mne,2007,3.75178
mne,2008,1.1321
mne,2009,1.23162
mne,2010,2.25284
mne,2011,4.40249
mne,2012,6.07055
mne,2013,7.719
mne,2014,5.81288
mne,2015,11.47925
mne,2016,10.51167
mne,2017,5.92603
mne,2018,12.45434
mne,2019,9.79786
mne,2020,12.9249
mng,1992,5.08768
mng,1993,2.99295
mng,1994,4.74967
mng,1995,2.87945
mng,1996,3.16285
mng,1997,5.23833
mng,1998,2.4971
mng,1999,1.52425
mng,2000,2.758
mng,2001,2.99045
mng,2002,3.16184
mng,2003,17.52055
mng,2004,1.35793
mng,2005,1.29212
mng,2006,1.1972
mng,2007,1.09943
mng,2008,1.1795
mng,2009,1.98493
mng,2010,2.13348
mng,2011,0.77615
mng,2012,0.79175
mng,2013,1.12748
mng,2014,1.43341
mng,2015,1.46447
mng,2016,1.91035
mng,2017,2.88978
mng,2018,7.31988
mng,2019,3.74646
mng,2020,6.34258
moz,1991,2.03034
moz,1992,2.92756
moz,1993,4.24451
moz,1994,4.08206
moz,1995,5.08724
moz,1996,2.68579
moz,1997,1.89846
moz,1998,1.26887
moz,1999,1.14243
moz,2000,0.99875
moz,2001,0.93253
moz,2002,0.76249
moz,2003,0.79545
moz,2004,0.48387
moz,2005,0.50572
moz,2006,0.43031
moz,2007,0.25652
moz,2008,0.28928
moz,2009,0.35912
moz,2010,0.85871
moz,2011,0.57753
moz,2012,0.58665
moz,2013,1.08258
moz,2014,1.4593
moz,2015,2.35398
moz,2016,2.94347
moz,2017,2.72641
moz,2018,2.89388
moz,2019,4.83826
moz,2020,10.38512
mrt,1970,1.18388
mrt,1971,1.13713
mrt,1972,2.89891
mrt,1973,2.6268
mrt,1974,2.31105
mrt,1975,5.88168
mrt,1976,10.80468
mrt,1977,5.41987
mrt,1978,3.36312
mrt,1979,7.16029
mrt,1980,2.91982
mrt,1981,5.10626
mrt,1982,3.60183
mrt,1983,3.34372
mrt,1984,4.03733
mrt,1985,7.89476
mrt,1986,6.65661
mrt,1987,7.75701
mrt,1988,8.29654
mrt,1989,5.75868
mrt,1990,8.11969
mrt,1991,3.54055
mrt,1992,3.44614
mrt,1993,6.62419
mrt,1994,5.10501
mrt,1995,5.05774
mrt,1996,4.72022
mrt,1997,4.66629
mrt,1998,4.57206
mrt,1999,4.37703
mrt,2000,3.65305
mrt,2001,3.55931
mrt,2002,2.37455
mrt,2003,2.09849
mrt,2004,1.81085
mrt,2005,1.7407
mrt,2006,1.64675
mrt,2007,2.69797
mrt,2008,1.14115
mrt,2009,1.61582
mrt,2010,2.01881
mrt,2011,1.87895
mrt,2012,2.26762
mrt,2013,2.36899
mrt,2014,3.76139
mrt,2015,3.93607
mrt,2016,3.93988
mrt,2017,4.53504
mrt,2018,4.9502
mrt,2019,4.55279
mrt,2020,3.45605
mus,1976,0.47648
mus,1977,0.81941
mus,1978,1.14067
mus,1979,1.70805
mus,1980,3.11887
mus,1981,4.48888
mus,1982,6.07165
mus,1983,7.91742
mus,1984,7.47791
mus,1985,6.40339
mus,1986,4.58255
mus,1987,4.25942
mus,1988,6.82093
mus,1989,4.03652
mus,1990,3.06064
mus,1991,3.80548
mus,1992,4.90631
mus,1993,3.28339
mus,1994,3.31006
mus,1995,3.57296
mus,1996,3.16967
mus,1997,4.15214
mus,1998,4.2792
mus,1999,3.44457
mus,2000,9.39539
mus,2001,2.97315
mus,2002,4.06832
mus,2003,2.84803
mus,2004,2.81273
mus,2005,3.16755
mus,2006,3.29584
mus,2007,1.5886
mus,2008,1.33982
mus,2009,1.14133
mus,2010,0.86868
mus,2011,0.82787
mus,2012,0.7011
mus,2013,0.65467
mus,2014,0.99918
mus,2015,0.93551
mus,2016,1.04821
mus,2017,1.87803
mus,2018,1.09428
mus,2019,1.19211
mus,2020,3.09062
mwi,1970,2.26593
mwi,1971,2.19339
mwi,1972,2.2275
mwi,1973,2.5561
mwi,1974,2.65732
mwi,1975,2.82127
mwi,1976,2.81842
mwi,1977,2.93453
mwi,1978,4.14264
mwi,1979,4.54465
mwi,1980,5.97728
mwi,1981,7.69494
mwi,1982,5.74887
mwi,1983,4.70873
mwi,1984,5.98987
mwi,1985,7.0816
mwi,1986,9.10411
mwi,1987,5.87277
mwi,1988,4.31195
mwi,1989,3.68282
mwi,1990,5.52183
mwi,1991,4.65238
mwi,1992,4.5865
mwi,1993,3.49412
mwi,1994,6.39554
mwi,1995,7.71723
mwi,1996,3.04067
mwi,1997,2.44056
mwi,1998,3.46174
mwi,1999,2.79737
mwi,2000,2.96429
mwi,2001,2.40012
mwi,2002,0.80559
mwi,2003,1.02948
mwi,2004,1.43132
mwi,2005,1.6469
mwi,2006,1.25389
mwi,2007,0.70672
mwi,2008,0.59616
mwi,2009,0.60752
mwi,2010,0.28821
mwi,2011,0.26946
mwi,2012,0.40904
mwi,2013,0.66229
mwi,2014,0.71226
mwi,2015,0.74661
mwi,2016,0.9212
mwi,2017,0.552
mwi,2018,0.56974
mwi,2019,0.73526
mwi,2020,0.61145
ner,1970,0.37
ner,1971,0.31509
ner,1972,0.31673
ner,1973,0.27625
ner,1974,0.30254
ner,1975,0.78029
ner,1976,0.86491
ner,1977,0.70824
ner,1978,0.53274
ner,1979,0.63795
ner,1980,1.57221
ner,1981,2.9981
ner,1982,5.702
ner,1983,3.48848
ner,1984,2.82562
ner,1985,3.70399
ner,1986,3.73459
ner,1987,3.74264
ner,1988,3.49052
ner,1989,1.50698
ner,1990,0.49323
ner,1991,1.13899
ner,1992,0.35172
ner,1993,1.51051
ner,1994,1.20012
ner,1995,0.60971
ner,1996,0.58886
ner,1997,1.26605
ner,1998,0.78243
ner,1999,0.83783
ner,2000,0.86122
ner,2001,0.76269
ner,2002,0.48464
ner,2003,0.64571
ner,2004,0.61084
ner,2005,0.55968
ner,2006,0.91768
ner,2007,0.26615
ner,2008,0.2252
ner,2009,0.37569
ner,2010,0.21059
ner,2011,0.27743
ner,2012,0.34826
ner,2013,0.61099
ner,2014,0.9082
ner,2015,0.76096
ner,2016,0.97056
ner,2017,1.08156
ner,2018,0.86132
ner,2019,0.94572
ner,2020,1.2372
nga,1970,0.47809
nga,1971,0.69003
nga,1972,0.55064
nga,1973,1.42477
nga,1974,0.681
nga,1975,0.89665
nga,1976,1.0475
nga,1977,0.29169
nga,1978,0.26929
nga,1979,0.55432
nga,1980,0.82349
nga,1981,0.55334
nga,1982,0.99256
nga,1983,1.94743
nga,1984,4.20562
nga,1985,5.26063
nga,1986,3.12982
nga,1987,1.81799
nga,1988,4.18147
nga,1989,4.92244
nga,1990,6.42283
nga,1991,6.12128
nga,1992,5.26268
nga,1993,5.62428
nga,1994,5.74868
nga,1995,4.17685
nga,1996,4.40744
nga,1997,2.607
nga,1998,2.46268
nga,1999,1.68293
nga,2000,2.73183
nga,2001,3.52904
nga,2002,1.60165
nga,2003,1.67389
nga,2004,1.34763
nga,2005,5.40669
nga,2006,2.89487
nga,2007,0.37987
nga,2008,0.13186
nga,2009,0.15209
nga,2010,0.08971
nga,2011,0.09192
nga,2012,0.05805
nga,2013,0.08134
nga,2014,0.04996
nga,2015,0.08378
nga,2016,0.08959
nga,2017,0.09443
nga,2018,0.37858
nga,2019,0.32093
nga,2020,0.37376
nic,1970,3.66621
nic,1971,4.55707
nic,1972,4.41272
nic,1973,7.31777
nic,1974,3.88708
nic,1975,4.08784
nic,1976,4.75411
nic,1977,5.04876
nic,1978,5.31538
nic,1979,4.50721
nic,1980,4.5305
nic,1981,7.44305
nic,1982,7.44112
nic,1983,3.49195
nic,1984,2.35326
nic,1985,2.4177
nic,1986,1.42965
nic,1987,1.86737
nic,1988,1.45137
nic,1989,2.09035
nic,1990,1.40912
nic,1991,46.66191
nic,1992,6.50329
nic,1993,9.28416
nic,1994,5.84589
nic,1995,7.09812
nic,1996,4.96316
nic,1997,7.60719
nic,1998,4.00172
nic,1999,2.95618
nic,2000,3.05453
nic,2001,2.46689
nic,2002,2.05899
nic,2003,2.41166
nic,2004,1.18281
nic,2005,1.74695
nic,2006,1.49518
nic,2007,3.37356
nic,2008,1.10485
nic,2009,1.23606
nic,2010,1.04936
nic,2011,1.08091
nic,2012,0.90844
nic,2013,0.93633
nic,2014,1.04013
nic,2015,1.082
nic,2016,1.29067
nic,2017,1.56611
nic,2018,1.8471
nic,2019,2.4339
nic,2020,2.82928
npl,1970,0.31306
npl,1971,0.04073
npl,1972,0.04288
npl,1973,0.06504
npl,1974,0.07774
npl,1975,0.11666
npl,1976,0.12967
npl,1977,0.21014
npl,1978,0.16918
npl,1979,0.17644
npl,1980,0.20307
npl,1981,0.20642
npl,1982,0.23918
npl,1983,0.31263
npl,1984,0.36239
npl,1985,0.50516
npl,1986,0.77931
npl,1987,0.9623
npl,1988,1.17748
npl,1989,1.3977
npl,1990,1.41825
npl,1991,1.3773
npl,1992,1.79948
npl,1993,1.71969
npl,1994,1.74958
npl,1995,1.68579
npl,1996,1.52228
npl,1997,1.69293
npl,1998,1.64559
npl,1999,1.96997
npl,2000,1.72685
npl,2001,1.46282
npl,2002,1.60106
npl,2003,1.734
npl,2004,1.58777
npl,2005,1.42185
npl,2006,1.47298
npl,2007,1.36331
npl,2008,1.2618
npl,2009,1.32143
npl,2010,1.12101
npl,2011,0.8692
npl,2012,0.95116
npl,2013,0.89883
npl,2014,0.89392
npl,2015,0.79908
npl,2016,0.82525
npl,2017,0.71201
npl,2018,0.64487
npl,2019,0.71114
npl,2020,0.75123
pak,1970,2.28074
pak,1971,1.6173
pak,1972,1.96784
pak,1973,3.01656
pak,1974,2.29144
pak,1975,2.30757
pak,1976,2.17713
pak,1977,2.19867
pak,1978,2.16057
pak,1979,2.64019
pak,1980,2.53171
pak,1981,2.0289
pak,1982,1.93577
pak,1983,3.90079
pak,1984,3.02635
pak,1985,3.3208
pak,1986,3.25963
pak,1987,3.44829
pak,1988,3.35909
pak,1989,3.2627
pak,1990,3.48526
pak,1991,3.38362
pak,1992,3.67715
pak,1993,3.78424
pak,1994,5.664
pak,1995,3.93492
pak,1996,3.70362
pak,1997,4.94561
pak,1998,2.59582
pak,1999,2.78742
pak,2000,2.23127
pak,2001,2.62579
pak,2002,2.72719
pak,2003,2.17692
pak,2004,2.95837
pak,2005,1.48328
pak,2006,1.35233
pak,2007,1.32408
pak,2008,1.32559
pak,2009,1.49472
pak,2010,1.68049
pak,2011,0.99818
pak,2012,0.94485
pak,2013,1.10568
pak,2014,1.02757
pak,2015,1.1832
pak,2016,1.36179
pak,2017,1.9758
pak,2018,1.4988
pak,2019,3.27506
pak,2020,2.4486
pan,1970,2.52889
pan,1971,2.96707
pan,1972,3.4815
pan,1973,5.1025
pan,1974,6.9932
pan,1975,3.27921
pan,1976,4.36472
pan,1977,5.81048
pan,1978,17.05647
pan,1979,10.36678
pan,1980,11.05892
pan,1981,10.50324
pan,1982,11.35848
pan,1983,8.22559
pan,1984,9.13475
pan,1985,6.36837
pan,1986,6.9078
pan,1987,5.06428
pan,1988,0.47743
pan,1989,0.2225
pan,1990,2.2889
pan,1991,2.73177
pan,1992,8.2767
pan,1993,2.53558
pan,1994,3.32261
pan,1995,2.57544
pan,1996,8.34528
pan,1997,14.53922
pan,1998,5.11489
pan,1999,5.2184
pan,2000,6.40152
pan,2001,8.19972
pan,2002,10.90923
pan,2003,5.91638
pan,2004,7.58053
pan,2005,11.06483
pan,2006,13.51314
pan,2007,3.84756
pan,2008,6.49751
pan,2009,3.18605
pan,2010,3.09708
pan,2011,3.69637
pan,2012,4.28235
pan,2013,3.35731
pan,2014,1.98644
pan,2015,2.92833
pan,2016,2.34076
pan,2017,3.09885
pan,2018,2.30504
pan,2019,2.46147
pan,2020,5.43222
per,1970,2.09502
per,1971,2.22204
per,1972,2.17976
per,1973,3.89057
per,1974,3.35046
per,1975,2.8004
per,1976,3.07404
per,1977,4.62514
per,1978,6.42397
per,1979,6.26788
per,1980,8.78547
per,1981,9.22053
per,1982,7.35893
per,1983,4.75637
per,1984,4.25742
per,1985,4.64432
per,1986,3.52553
per,1987,1.89913
per,1988,1.63573
per,1989,1.28724
per,1990,0.72364
per,1991,2.71413
per,1992,2.1356
per,1993,5.07768
per,1994,2.18664
per,1995,1.77109
per,1996,4.47276
per,1997,5.00778
per,1998,2.84402
per,1999,4.06573
per,2000,4.13498
per,2001,3.42592
per,2002,5.78496
per,2003,3.90086
per,2004,3.86104
per,2005,6.22434
per,2006,3.11547
per,2007,7.82661
per,2008,3.38786
per,2009,2.5741
per,2010,3.35466
per,2011,1.18993
per,2012,1.28355
per,2013,1.9896
per,2014,0.98446
per,2015,0.93705
per,2016,1.0091
per,2017,2.34209
per,2018,1.06147
per,2019,1.0677
per,2020,0.61748
phl,1970,1.36127
phl,1971,1.17581
phl,1972,1.55954
phl,1973,2.11507
phl,1974,1.28015
phl,1975,1.40998
phl,1976,1.33909
phl,1977,1.43618
phl,1978,2.41438
phl,1979,2.52851
phl,1980,1.63761
phl,1981,2.16545
phl,1982,2.52979
phl,1983,3.253
phl,1984,3.36433
phl,1985,3.67424
phl,1986,5.71094
phl,1987,6.38432
phl,1988,6.13074
phl,1989,4.7253
phl,1990,5.82037
phl,1991,5.34737
phl,1992,6.21338
phl,1993,6.75747
phl,1994,4.83962
phl,1995,4.93684
phl,1996,4.12432
phl,1997,3.32033
phl,1998,4.24314
phl,1999,4.38761
phl,2000,4.80205
phl,2001,6.32657
phl,2002,5.98273
phl,2003,5.92339
phl,2004,6.59178
phl,2005,4.88721
phl,2006,6.08177
phl,2007,2.98651
phl,2008,3.25073
phl,2009,3.404
phl,2010,4.2245
phl,2011,2.98164
phl,2012,1.88367
phl,2013,1.71154
phl,2014,1.55211
phl,2015,1.63497
phl,2016,1.8388
phl,2017,1.44267
phl,2018,1.21695
phl,2019,1.54679
phl,2020,1.44173
png,1970,0.21666
png,1971,0.33714
png,1972,0.62292
png,1973,0.61718
png,1974,1.34564
png,1975,1.56984
png,1976,1.80256
png,1977,1.68507
png,1978,1.59494
png,1979,2.18691
png,1980,2.46226
png,1981,2.78861
png,1982,4.25803
png,1983,4.04938
png,1984,5.20216
png,1985,5.36591
png,1986,4.53815
png,1987,5.64935
png,1988,8.84569
png,1989,6.77913
png,1990,8.72937
png,1991,6.39067
png,1992,4.99291
png,1993,5.63063
png,1994,6.4727
png,1995,6.552
png,1996,5.27095
png,1997,5.88959
png,1998,4.82115
png,1999,5.04647
png,2000,5.12911
png,2001,5.14595
png,2002,5.06071
png,2003,5.47952
png,2004,4.93385
png,2005,3.35693
png,2006,2.10222
png,2007,2.38815
png,2008,1.77002
png,2009,0.77319
png,2010,0.63561
png,2011,0.60527
png,2012,0.47614
png,2013,0.47417
png,2014,0.41156
png,2015,0.40957
png,2016,0.47825
png,2017,0.60245
png,2018,0.77003
png,2019,1.81713
png,2020,4.13312
pry,1995,3.07127
pry,1996,2.07994
pry,1997,2.0402
pry,1998,2.11817
pry,1999,2.44373
pry,2000,2.75832
pry,2001,3.04809
pry,2002,3.09712
pry,2003,3.32236
pry,2004,4.23766
pry,2005,3.38123
pry,2006,2.68482
pry,2007,1.83934
pry,2008,1.42115
pry,2009,1.69344
pry,2010,1.17621
pry,2011,0.95426
pry,2012,0.94607
pry,2013,0.74241
pry,2014,0.703
pry,2015,0.91225
pry,2016,1.18535
pry,2017,1.11318
pry,2018,1.18886
pry,2019,1.46013
pry,2020,1.66592
rou,1989,4.10083
rou,1991,0.05816
rou,1992,0.38306
rou,1993,0.73821
rou,1994,1.31914
rou,1995,1.06521
rou,1996,5.5337
rou,1997,5.44006
rou,1998,4.6394
