geo,time,nv_ind_manf_kn
npl,2012,92647229421.67001
npl,2013,95325259952.22791
npl,2014,101091333149.642
npl,2015,101154871561.338
npl,2016,91536960119.00481
npl,2017,106939868727.26199
npl,2018,116785493037.795
npl,2019,124403022134.828
npl,2020,113737688051.998
nru,2013,7031900
nru,2014,5848900
nru,2015,3270900
nzl,1977,20040808000
nzl,1978,19961020000
nzl,1979,20703178000
nzl,1980,20453681000
nzl,1981,22026652000
nzl,1982,22230555000
nzl,1983,22814404000
nzl,1984,24644470000
nzl,1985,23390653000
nzl,1986,23419782000
nzl,1987,22334407000
nzl,1988,22154567000
nzl,1989,21972193000
nzl,1990,21152779000
nzl,1991,20628456000
nzl,1992,21554254000
nzl,1993,22979046000
nzl,1994,24558349000
nzl,1995,24697662000
nzl,1996,25089005000
nzl,1997,25142197000
nzl,1998,24450698000
nzl,1999,25525941000
nzl,2000,26189578000
nzl,2001,26528995000
nzl,2002,28844124000
nzl,2003,29592614000
nzl,2004,30541209000
nzl,2005,30824901000
nzl,2006,29915567000
nzl,2007,30234721000
nzl,2008,27661230000
nzl,2009,26502399000
nzl,2010,27010258000
nzl,2011,26925404000
nzl,2012,27272420000
nzl,2013,27534581000
nzl,2014,28131094000
nzl,2015,28777000000
nzl,2016,29482430000
nzl,2017,30097941000
nzl,2018,30869228000
nzl,2019,30762843000
omn,1998,383747039.29557
omn,1999,420242420.62418
omn,2000,810858058.17561
omn,2001,1237042826.4789
omn,2002,1403191682.07197
omn,2003,1483879329.10167
omn,2004,1495741286.75033
omn,2005,1665090163.87674
omn,2006,2074649594.0617
omn,2007,2131650203.8703
omn,2008,2274607613.81246
omn,2009,2536069327.97228
omn,2010,2639300000
omn,2011,2600500000
omn,2012,2652200000
omn,2013,2782200000
omn,2014,2667200000
omn,2015,2828400000
omn,2016,2938300000
omn,2017,2954600000
omn,2018,3198600000
omn,2019,3178800000
omn,2020,3288500000
pak,1960,41930860378.817
pak,1961,47288830395.7531
pak,1962,53519851135.9162
pak,1963,59516383010.97849
pak,1964,66281185984.1304
pak,1965,72861460418.65878
pak,1966,79123316074.022
pak,1967,83601994387.56398
pak,1968,88930792172.7368
pak,1969,96602602136.83681
pak,1970,107550482341.707
pak,1971,114475845952.159
pak,1972,115906534884.492
pak,1973,126025030241.328
pak,1974,134028594182.97301
pak,1975,134733571289.42799
pak,1976,136599687221.461
pak,1977,139067107237.79401
pak,1978,153270323059.83801
pak,1979,165545218983.233
pak,1980,182526874079.73199
pak,1981,201934479945.37
pak,1982,229706802016.37897
pak,1983,245863278946.89001
pak,1984,265249990925.49496
pak,1985,286707471871.82397
pak,1986,308353720523.96399
pak,1987,331563830513.60199
pak,1988,364664126646.26202
pak,1989,379105745649.18298
pak,1990,400805912161.27197
pak,1991,415819142600
pak,1992,445840219100
pak,1993,465636765200
pak,1994,486808445800
pak,1995,499152301400
pak,1996,517784027600
pak,1997,517401146900
pak,1998,553251715800
pak,1999,575760782200
pak,2000,584594000000
pak,2001,645940000000
pak,2002,672234000000
pak,2003,721209000000
pak,2004,839339000000
pak,2005,973847000000
pak,2006,1065323000000
pak,2007,1161551000000
pak,2008,1232430000000
pak,2009,1180964000000
pak,2010,1197163000000
pak,2011,1227091000000
pak,2012,1252670000000
pak,2013,1313365000000
pak,2014,1387556000000
pak,2015,1441461000000
pak,2016,1494591000000
pak,2017,1581680000000
pak,2018,1667524000000
pak,2019,1656069000000
pak,2020,1533747000000
pan,1970,728384361.19191
pan,1971,774730871.88914
pan,1972,810206008.05271
pan,1973,861129981.11536
pan,1974,872573538.44469
pan,1975,841103681.85086
pan,1976,862274346.70671
pan,1977,872573538.44469
pan,1978,886305826.95673
pan,1979,984148493.51228
pan,1980,1024201092.04127
pan,1981,998172196.96988
pan,1982,1033991786.38778
pan,1983,1011783621.23184
pan,1984,1081034794.57837
pan,1985,1141689325.61513
pan,1986,1149569655.00391
pan,1987,1228611522.69694
pan,1988,952561913.20548
pan,1989,964979384.01492
pan,1990,1097989406.80845
pan,1991,1212850900
pan,1992,1323891600
pan,1993,1407709400
pan,1994,1467647500
pan,1995,1470513000
pan,1996,1495718300
pan,1997,1544416700
pan,1998,1578911400
pan,1999,1595685300
pan,2000,1481514500
pan,2001,1388311200
pan,2002,1351827900
pan,2003,1305929600
pan,2004,1333119600
pan,2005,1389122800
pan,2006,1442961600
pan,2007,1524100000
pan,2008,1579800000
pan,2009,1556000000
pan,2010,1621500000
pan,2011,1712700000
pan,2012,1852300000
pan,2013,1924100000
pan,2014,1992300000
pan,2015,2060800000
pan,2016,2084500000
pan,2017,2139100000
pan,2018,2160600000
pan,2019,2137600000
pan,2020,1667400000
per,1960,12162000000
per,1961,13108000000
per,1962,14185000000
per,1963,14985000000
per,1964,16037000000
per,1965,17092000000
per,1966,18415000000
per,1967,19141000000
per,1968,19505000000
per,1969,19725000000
per,1970,21423000000
per,1971,22642000000
per,1972,23111000000
per,1973,24615000000
per,1974,26689000000
per,1975,27523000000
per,1976,28519000000
per,1977,28037000000
per,1978,26906000000
per,1979,28021000000
per,1980,29628000000
per,1981,29827000000
per,1982,29477000000
per,1983,24128000000
per,1984,25510000000
per,1985,26659000000
per,1986,30817000000
per,1987,34765000000
per,1988,30869000000
per,1989,26034000000
per,1990,24524000000
per,1991,26038000000
per,1992,25421000000
per,1993,26643000000
per,1994,30583000000
per,1995,32312000000
per,1996,32879000000
per,1997,34365000000
per,1998,33425000000
per,1999,32962000000
per,2000,34792000000
per,2001,35094000000
per,2002,37424000000
per,2003,38883000000
per,2004,41778000000
per,2005,44529000000
per,2006,47766000000
per,2007,52807000000
per,2008,57304000000
per,2009,53600000000
per,2010,59024000000
per,2011,63943000000
per,2012,64758000000
per,2013,68155000000
per,2014,67405000000
per,2015,66824000000
per,2016,66783000000
per,2017,67154000000
per,2018,71062000000
per,2019,70098000000
per,2020,60707000000
phl,2000,1572788924000
phl,2001,1615140919600
phl,2002,1675907434900
phl,2003,1744160752700
phl,2004,1816029508400
phl,2005,1933017106600
phl,2006,1987874270000
phl,2007,2045234773800
phl,2008,2151220257400
phl,2009,2058618808800
phl,2010,2214485801500
phl,2011,2297191779200
phl,2012,2427619431000
phl,2013,2538760398200
phl,2014,2732859621100
phl,2015,2874284387800
phl,2016,3070939377400
phl,2017,3317641432600
phl,2018,3488331181000
phl,2019,3620455937600
phl,2020,3266647577100
plw,2000,5966416.09317
plw,2001,7650125.28675
plw,2002,10992673.37215
plw,2003,4229793.54156
plw,2004,2060243.51509
plw,2005,2066384.33033
plw,2006,1851762.83748
plw,2007,1836206.10552
plw,2008,2146112.58161
plw,2009,1863839.77413
plw,2010,1728230.10411
plw,2011,1903140.99171
plw,2012,2262992.76513
plw,2013,2422756.30845
plw,2014,2446091.40639
plw,2015,2708611.25816
plw,2016,2900000
plw,2017,2900000
plw,2018,2900000
plw,2019,2900000
plw,2020,2600000
png,1980,464882300
png,1981,473385000
png,1982,442350300
png,1983,461906400
png,1984,501231100
png,1985,515260500
png,1986,468495900
png,1987,472534700
png,1988,490815400
png,1989,532053200
png,1990,410890500
png,1991,475935800
png,1992,514197700
png,1993,528227000
png,1994,575204200
png,1995,578817800
png,1996,668520700
png,1997,702743900
png,1998,722300000
png,1999,667500000
png,2000,593800000
png,2001,594500000
png,2002,560000000
png,2003,587100000
png,2004,600400000
png,2006,878613769.52525
png,2007,994668529.14637
png,2008,1043453778.8716
png,2009,1022538248.32813
png,2010,1099773748.15313
png,2011,1150847873.98368
png,2012,1145133035.3065
png,2013,1164645871.52549
png,2014,1154701873.66946
png,2015,1005532580.8297
png,2016,1043319758.66915
png,2017,1081824823.2611
png,2018,1008852887.37843
png,2019,1003053764.49938
pol,1995,112461000000
pol,1996,111259000000
pol,1997,110644000000
pol,1998,110869000000
pol,1999,113832000000
pol,2000,113997000000
pol,2001,112625000000
pol,2002,115415000000
pol,2003,129283000000
pol,2004,146027000000
pol,2005,153012000000
pol,2006,178247000000
pol,2007,203332000000
pol,2008,220334000000
pol,2009,224314000000
pol,2010,243117000000
pol,2011,262257000000
pol,2012,269158000000
pol,2013,269596000000
pol,2014,291965000000
pol,2015,314773000000
pol,2016,330309000000
pol,2017,337284000000
pol,2018,359698000000
pol,2019,373771000000
pol,2020,346806000000
prt,1995,17583973000
prt,1996,19565406000
prt,1997,20812537000
prt,1998,21337087000
prt,1999,21589854000
prt,2000,22064009000
prt,2001,22399034000
prt,2002,22276423000
prt,2003,22032362000
prt,2004,22170267000
prt,2005,21906889000
prt,2006,22148770000
prt,2007,22640241000
prt,2008,22090850000
prt,2009,19715711000
prt,2010,21108326000
prt,2011,21231786000
prt,2012,20493416000
prt,2013,20654534000
prt,2014,21213951000
prt,2015,21814857000
prt,2016,22267842000
prt,2017,23609000000
prt,2018,24449634000
prt,2019,24588497000
prt,2020,22620867000
pry,1962,4814639334941.44043
pry,1963,4967372827499.82031
pry,1964,5210368736070.28027
pry,1965,5458366151801.08008
pry,1966,5575178036296.58984
pry,1967,6259624702462.09961
pry,1968,6500755930230.15039
pry,1969,6795997377604.21973
pry,1970,7003590276265.62012
pry,1971,7228839089215.5293
pry,1972,8285804892790.44043
pry,1973,8911678257170.61914
pry,1974,9961444671944.67969
pry,1975,9888131743790.26953
pry,1976,10247367520180
pry,1977,12096107360343.90039
pry,1978,13371747103693
pry,1979,14106548899237.5
pry,1980,15944759309215.19922
pry,1981,16763352734689.59961
pry,1982,16415794375784.80078
pry,1983,15950859508936.40039
pry,1984,16765045356980.30078
pry,1985,17708772693333.30078
pry,1986,17384080743858
pry,1987,17450480725004.30078
pry,1988,19546262792968.80078
pry,1989,18815365323226.80078
pry,1990,20353141071336.39844
pry,1991,21001201832400
pry,1992,22171698383300
pry,1993,23228375418200
pry,1994,23422340581700
pry,1995,24177940237200
pry,1996,24525934452800
pry,1997,25045364437000
pry,1998,24942782376600
pry,1999,24815634571500
pry,2000,24127133664000
pry,2001,24238913380100
pry,2002,24194951323200
pry,2003,24412841228500
pry,2004,24921490783300
pry,2005,24878964990000
pry,2006,25281763264600
pry,2007,25278522784400
pry,2008,27124134296500
pry,2009,26089538507100
pry,2010,27366887355700
pry,2011,28469713193800
pry,2012,29354800392400
pry,2013,31605292826100
pry,2014,33814185046200
pry,2015,35575420690800
pry,2016,37202915978100
pry,2017,39515611303300
pry,2018,40446856054600
pry,2019,39972695943800
pry,2020,39766260000000
pse,1994,986994015.3
pse,1995,982503899.31
pse,1996,802899259.62
pse,1997,797411340.08
pse,1998,867756490.62
pse,1999,822855330.7
pse,2000,786269200.39
pse,2001,777455269
pse,2002,592362709.77
pse,2003,799905848.96
pse,2004,845500000
pse,2005,1071300000
pse,2006,728700000
pse,2007,702800000
pse,2008,1022000000
pse,2009,1112000000
pse,2010,1339000000
pse,2011,1329300000
pse,2012,1504400000
pse,2013,1582100000
pse,2014,1437900000
pse,2015,1302400000
pse,2016,1499600000
pse,2017,1756800000
pse,2018,1762800000
pse,2019,1779000000
pse,2020,1549800000
qat,2000,13815527100
qat,2001,15699736300
qat,2002,17335125500
qat,2003,18587920500
qat,2004,19795901300
qat,2005,21468747200
qat,2006,22485430900
qat,2007,24007780900
qat,2008,28537374200
qat,2009,32456288500
qat,2010,38171120900
qat,2011,41976327100
qat,2012,44036897700
qat,2013,46316600200
qat,2014,48362959400
qat,2015,51423099300
qat,2016,51926765000
qat,2017,51499069600
qat,2018,54971561200
qat,2019,54024054243.484
qat,2020,50400707880.629
rou,1995,43813600000
rou,1996,47021100000
rou,1997,43685300000
rou,1998,40789600000
rou,1999,39990000000
rou,2000,43337100000
rou,2001,48162700000
rou,2002,51053600000
rou,2003,53947900000
rou,2004,58860800000
rou,2005,61009500000
rou,2006,66020100000
rou,2007,65702100000
rou,2008,76304200000
rou,2009,71791100000
rou,2010,72518700000
rou,2011,77493100000
rou,2012,66259200000
rou,2013,71592700000
rou,2014,75974700000
rou,2015,78872000000
rou,2016,83981500000
rou,2017,90603300000
rou,2018,93186200000
rou,2019,92145300000
rou,2020,83240500000
rus,2002,6710659060000
rus,2003,7301154820700
rus,2004,7889102485900
rus,2005,8239160079400
rus,2006,8780643523800
rus,2007,9441156766800
rus,2008,9240792867800
rus,2009,7890166669500
rus,2010,8569397366500
rus,2011,9305558515800
rus,2012,9788026803000
rus,2013,9925583467500
rus,2014,10001213842800
rus,2015,9909657551500
rus,2016,10017322656500
rus,2017,10456681423800
rus,2018,10871001787300
rus,2019,11172128437200
rus,2020,11169334570400
rwa,1999,210148000000
rwa,2000,209649000000
rwa,2001,230630000000
rwa,2002,265597000000
rwa,2003,277559000000
rwa,2004,311723000000
rwa,2005,338091000000
rwa,2006,383298000000
rwa,2007,385325000000
rwa,2008,406640000000
rwa,2009,418538000000
rwa,2010,457519000000
rwa,2011,496141000000
rwa,2012,524807000000
rwa,2013,549182000000
rwa,2014,479955000000
rwa,2015,520140000000
rwa,2016,554649000000
rwa,2017,590753000000
rwa,2018,670944000000
rwa,2019,746466000000
rwa,2020,761529000000
sau,1968,11878675400
sau,1969,12817804500
sau,1970,25087976790.6755
sau,1971,25072367062.4284
sau,1972,26045387798.4989
sau,1973,27988118514.8008
sau,1974,32004779947.3738
sau,1975,30581596923.8288
sau,1976,34133948763.8912
sau,1977,36309199737.498
sau,1978,39086572200.23849
sau,1979,42695129226.3557
sau,1980,44253167176.7859
sau,1981,47629109183.69
sau,1982,50782287866.8866
sau,1983,54665317386.4563
sau,1984,59919611895.6978
sau,1985,67505473801.9917
sau,1986,74160481099.57571
sau,1987,74568141540.1013
sau,1988,77641435255.746
sau,1989,75274020643.25681
sau,1990,81580898216.4966
sau,1991,79445699800
sau,1992,82641691700
sau,1993,85060153000
sau,1994,88227839700
sau,1995,91156766500
sau,1996,103844890900
sau,1997,105982123000
sau,1998,108024916300
sau,1999,111245871100
sau,2000,116177225400
sau,2001,119668447400
sau,2002,121966954800
sau,2003,131605762800
sau,2004,147797448500
sau,2005,157465118800
sau,2006,169319199100
sau,2007,182176840600
sau,2008,198813837800
sau,2009,201768283900
sau,2010,218170854900
sau,2011,237597226000
sau,2012,247268731800
sau,2013,255603107600
sau,2014,279986514000
sau,2015,298441604400
sau,2016,307987114000
sau,2017,311981642700
sau,2018,318529184500
sau,2019,313552775700
sau,2020,289323136400
sdn,1970,273040800
sdn,1971,263934900
sdn,1972,239422400
sdn,1973,229994500
sdn,1974,263245000
sdn,1975,307947000
sdn,1976,339633900
sdn,1977,337610400
sdn,1978,332091600
sdn,1979,349659700
sdn,1980,383738000
sdn,1981,418046400
sdn,1982,515268600
sdn,1983,560338500
sdn,1984,553716000
sdn,1985,573491500
sdn,1986,540746900
sdn,1987,651582000
sdn,1988,671449600
sdn,1989,671909500
sdn,1990,595658600
sdn,1991,617825600
sdn,1992,803164100
sdn,1993,785228100
sdn,1994,690673300
sdn,1995,732064000
sdn,1996,1000000000
sdn,1997,1060000000
sdn,1998,1118968100
sdn,1999,1129560000
sdn,2000,1154374500
sdn,2001,1102611300
sdn,2002,1190246100
sdn,2003,1189131300
sdn,2004,1269933400
sdn,2005,1328725200
sdn,2006,1340239500
sdn,2007,1502473700
sdn,2008,1624506800
sdn,2009,1762473200
sen,1999,1120870066900
sen,2000,1219939172800
sen,2001,1312594530000
sen,2002,1353579392200
sen,2003,1348156677900
sen,2004,1388782762700
sen,2005,1403227184100
sen,2006,1403123246300
sen,2007,1435292656600
sen,2008,1401575604800
sen,2009,1451688244700
sen,2010,1477138413500
sen,2011,1612824600000
sen,2012,1611872652200
sen,2013,1657857449400
sen,2014,1661504000000
sen,2015,1762985000000
sen,2016,1867067796200
sen,2017,1962886214100
sen,2018,2042527424300
sen,2019,2115344780600
sen,2020,2058825833900
sgp,1960,1019300000
sgp,1961,1073800000
sgp,1962,1170200000
sgp,1963,1365300000
sgp,1964,1407700000
sgp,1965,1573600000
sgp,1966,1794600000
sgp,1967,2061600000
sgp,1968,2459600000
sgp,1969,3019700000
sgp,1970,3670000000
sgp,1971,4346300000
sgp,1972,5131700000
sgp,1973,5963300000
sgp,1974,6200100000
sgp,1975,6077800000
sgp,1976,6790800000
sgp,1977,7423600000
sgp,1978,8264200000
sgp,1979,9404900000
sgp,1980,10345300000
sgp,1981,11307400000
sgp,1982,10911500000
sgp,1983,11216900000
sgp,1984,12058100000
sgp,1985,11178000000
sgp,1986,12117200000
sgp,1987,14232000000
sgp,1988,16840800000
sgp,1989,18491300000
sgp,1990,20247400000
sgp,1991,21349200000
sgp,1992,21839300000
sgp,1993,23950400000
sgp,1994,26990300000
sgp,1995,29700200000
sgp,1996,30522900000
sgp,1997,31835100000
sgp,1998,31603200000
sgp,1999,35721400000
sgp,2000,41131900000
sgp,2001,36358400000
sgp,2002,39437600000
sgp,2003,40619200000
sgp,2004,46243300000
sgp,2005,50640800000
sgp,2006,56678200000
sgp,2007,60045400000
sgp,2008,57530400000
sgp,2009,55142900000
sgp,2010,71506500000
sgp,2011,77089500000
sgp,2012,77335800000
sgp,2013,78628400000
sgp,2014,80737900000
sgp,2015,76598200000
sgp,2016,79432800000
sgp,2017,87698600000
sgp,2018,93862800000
sgp,2019,92496900000
sgp,2020,99211100000
sle,1990,162263587800
sle,1991,135944388100
sle,1992,175118037500
sle,1993,183128228800
sle,1994,175766481600
sle,1995,156236872500
sle,1996,158144060900
sle,1997,122899219500
sle,1998,123509519800
sle,1999,118093104800
sle,2000,127171321500
sle,2001,107718349200
sle,2002,121453051900
sle,2003,120118870300
sle,2004,121435386500
sle,2005,125718348100
sle,2006,146348215000
sle,2007,148019674400
sle,2008,150231738800
sle,2009,140007426900
sle,2010,152739724500
sle,2011,175614910700
sle,2012,182675616600
sle,2013,187149773600
sle,2014,173780863600
sle,2015,174304422300
sle,2016,182288399200
sle,2017,191424000000
sle,2018,198127000000
sle,2019,207028000000
sle,2020,193070000000
slv,1965,1729260623.13507
slv,1966,1925629265.41449
slv,1967,2086647930.56041
slv,1968,2178601011.63687
slv,1969,2194708235.07273
slv,1970,2276771991.39473
slv,1971,2367921126.91167
slv,1972,2478956254.04795
slv,1973,2618989842.13264
slv,1974,2713033548.29725
slv,1975,2615130618.28764
slv,1976,2898708716.57747
slv,1977,3089020371.49852
slv,1978,3242615117.78116
slv,1979,2940356844.36866
slv,1980,2324611131.4184
slv,1981,1992791818.48253
slv,1982,1858574054.45687
slv,1983,1861093436.93108
slv,1984,1846218916.44081
slv,1985,1827485172.10554
slv,1986,1851927398.38941
slv,1987,1906895724.76443
slv,1988,1971940969.98063
slv,1989,2024148750.58211
slv,1990,2123418408.41143
slv,1991,2187908700
slv,1992,2302029600
slv,1993,2472790900
slv,1994,2613431400
slv,1995,2722904600
slv,1996,2707120800
slv,1997,2856551400
slv,1998,3001375200
slv,1999,3043952800
slv,2000,3101625800
slv,2001,3147850400
slv,2002,3160751800
slv,2003,3159895300
slv,2004,3111354000
slv,2005,3068720000
slv,2006,3159310000
slv,2007,3227200000
slv,2008,3409510000
slv,2009,3269120000
slv,2010,3330590000
slv,2011,3466880000
slv,2012,3516790000
slv,2013,3544310000
slv,2014,3634350000
slv,2015,3743850000
slv,2016,3796070000
slv,2017,3840760000
slv,2018,3859060000
slv,2019,3934930000
slv,2020,3459960000
smr,2015,329542441.03841
smr,2016,341635945.18551
smr,2017,340129948.89094
smr,2018,388013444.22676
smr,2019,377502678.53798
som,1970,4606500864
som,1971,4927102976
som,1972,4972899840
som,1973,4140198912
som,1974,3676600064
som,1975,3958400000
som,1976,5136698880
som,1977,4482997760
som,1978,3788999936
som,1979,4538998784
som,1980,4951997952
som,1981,4127000064
som,1982,5140000768
som,1983,4164000000
som,1984,3864000000
som,1985,4144999936
som,1986,4595999232
som,1987,4821000192
som,1988,4577000960
som,1989,3660999936
som,1990,3660999936
srb,1995,370168100000
srb,1996,411554400000
srb,1997,458533600000
srb,1998,493833600000
srb,1999,425530800000
srb,2000,481874900000
srb,2001,504612000000
srb,2002,548556600000
srb,2003,557952300000
srb,2004,603641800000
srb,2005,617747300000
srb,2006,619295500000
srb,2007,655794800000
srb,2008,678646500000
srb,2009,592834600000
srb,2010,597068400000
srb,2011,605994400000
srb,2012,620800600000
srb,2013,660316400000
srb,2014,617969000000
srb,2015,637239100000
srb,2016,656226400000
srb,2017,685826700000
srb,2018,695960800000
srb,2019,696389500000
srb,2020,697697100000
ssd,2008,463875900
ssd,2009,737377200
ssd,2010,645057600
ssd,2011,551588700
ssd,2012,416195500
ssd,2013,696430700
ssd,2014,479532700
ssd,2015,565010500
stp,2001,135666200
stp,2002,141785500
stp,2003,146612800
stp,2004,150617800
stp,2005,156000200
stp,2006,163774100
stp,2007,169091200
stp,2008,182042000
stp,2009,205861600
stp,2010,215775700
stp,2011,230666300
stp,2012,227223800
stp,2013,240924100
stp,2014,232291200
stp,2015,240014000
stp,2016,267264500
stp,2017,269834200
stp,2018,265889000
stp,2019,268897200
stp,2020,277855500
sur,1975,2072282382.94664
sur,1976,2228039659.10673
sur,1977,2192460584.68678
sur,1978,2332404835.09281
sur,1979,2201157702.14617
sur,1980,1953728520.41157
sur,1981,2008652615.36291
sur,1982,1679108045.65493
sur,1983,1522182060.0797
sur,1984,1467257965.12837
sur,1985,1569259855.75227
sur,1986,1608491352.14607
sur,1987,1247561585.32305
sur,1988,1396641271.61952
sur,1989,1420180169.4558
sur,1990,1443719067.29209
sur,1991,1486524700
sur,1992,1260822000
sur,1993,1007879300
sur,1994,1035119300
sur,1995,1019553700
sur,1996,1066250700
sur,1997,1070142200
sur,1998,1093490700
sur,1999,996205100
sur,2000,1591593300
sur,2001,1790055900
sur,2002,1723901800
sur,2003,1821187400
sur,2004,2015758700
sur,2005,2222004300
sur,2006,2168295200
sur,2007,2210330000
sur,2008,2413498300
sur,2009,2136769100
sur,2010,2393648500
sur,2011,2435683300
sur,2012,1994317900
sur,2013,2168295200
sur,2014,1991982600
sur,2015,2013000000
sur,2016,2104000000
sur,2017,2564000000
sur,2018,2714000000
sur,2019,2504000000
sur,2020,2549000000
svk,1995,2928705000
svk,1996,2988792000
svk,1997,3186221000
svk,1998,3703050000
svk,1999,3696858000
svk,2000,4168829000
svk,2001,4863278000
svk,2002,5019824000
svk,2003,5876461000
svk,2004,7087199000
svk,2005,8021261000
svk,2006,9011792000
svk,2007,9931529000
svk,2008,10250082000
svk,2009,8726248000
svk,2010,11222683000
svk,2011,11670016000
svk,2012,11705066000
svk,2013,11588336000
svk,2014,13920202000
svk,2015,15663612000
svk,2016,15485837000
svk,2017,15645779000
svk,2018,17480477000
svk,2019,18767282000
svk,2020,15756601000
svn,1995,4089962000
svn,1996,4313571000
svn,1997,4640688000
svn,1998,4733761000
svn,1999,4879695000
svn,2000,5337640000
svn,2001,5614334000
svn,2002,5916368000
svn,2003,6255648000
svn,2004,6616434000
svn,2005,6856872000
svn,2006,7337325000
svn,2007,7981239000
svn,2008,8069753000
svn,2009,6812221000
svn,2010,7242838000
svn,2011,7476520000
svn,2012,7262176000
svn,2013,7208463000
svn,2014,7534760000
svn,2015,7746977000
svn,2016,8177835000
svn,2017,8811525000
svn,2018,9075969000
svn,2019,9826809000
svn,2020,9555428000
swe,1980,245379631000
swe,1981,236447034000
swe,1982,234340368000
swe,1983,247754469000
swe,1984,270721832000
swe,1985,277088830000
swe,1986,279329582000
swe,1987,285583230000
swe,1988,295365958000
swe,1989,296751050000
swe,1990,291100097000
swe,1991,277504911000
swe,1992,264276041000
swe,1993,264905000000
swe,1994,306539000000
swe,1995,347110000000
swe,1996,359677000000
swe,1997,389861000000
swe,1998,424829000000
swe,1999,458365000000
swe,2000,501592000000
swe,2001,497235000000
swe,2002,520170000000
swe,2003,538082000000
swe,2004,568670000000
swe,2005,585072000000
swe,2006,628446000000
swe,2007,654201000000
swe,2008,626990000000
swe,2009,481528000000
swe,2010,585509000000
swe,2011,619629000000
swe,2012,575296000000
swe,2013,555391000000
swe,2014,549084000000
swe,2015,579644000000
swe,2016,582323000000
swe,2017,604222000000
swe,2018,618536000000
swe,2019,607208000000
swe,2020,568399000000
swz,1971,855677900
swz,1972,945968900
swz,1973,1010483100
swz,1974,1010483100
swz,1975,1004002900
swz,1976,1068373200
swz,1977,1441634100
swz,1978,1541861700
swz,1979,1580599100
swz,1980,1461848900
swz,1981,1468851100
swz,1982,1545173800
swz,1983,1562454400
swz,1984,1553814200
swz,1985,1533653500
swz,1986,2217677100
swz,1987,3672127800
swz,1988,4521757400
swz,1989,4939372000
swz,1990,5934446500
swz,1991,6012209200
swz,1992,6177815100
swz,1993,6233976900
swz,1994,6507586500
swz,1995,6765355400
swz,1996,6930961200
swz,1997,7312574400
swz,1998,7427778600
swz,1999,7521381700
swz,2000,7632265600
swz,2001,7690684100
swz,2002,8165611800
swz,2003,8439527300
swz,2004,8420640600
swz,2005,8667148400
swz,2006,9819245100
swz,2007,10688918900
swz,2008,10256510700
swz,2009,9830628900
swz,2010,10910337900
swz,2011,11091888700
swz,2012,11299880900
swz,2013,11660269500
swz,2014,12204727500
swz,2015,12426662100
swz,2016,12610312500
swz,2017,13008322300
swz,2018,12926177700
swz,2019,13617654300
swz,2020,12241227500
syc,1978,99314100
syc,1979,109078800
syc,1980,138968200
syc,1981,108483300
syc,1982,112294000
syc,1983,123249500
syc,1984,124083000
syc,1985,134562200
syc,1986,141707100
syc,1987,159093000
syc,1988,175764500
syc,1989,180885000
syc,1990,228517600
syc,1991,269481700
syc,1992,283533300
syc,1993,269243500
syc,1994,260431500
syc,1995,289844600
syc,1996,333428500
syc,1997,427503000
syc,1998,500142800
syc,1999,399637900
syc,2000,541909000
syc,2001,525109800
syc,2002,540338000
syc,2003,478739400
syc,2004,436610400
syc,2005,487032600
syc,2006,502860800
syc,2007,520405300
syc,2008,456096200
syc,2009,404752400
syc,2010,438904400
syc,2011,469534500
syc,2012,583691900
syc,2013,507346200
syc,2014,475267400
syc,2015,510455700
syc,2016,519040200
syc,2017,543426600
syc,2018,580600000
syc,2019,625900000
syc,2020,585000000
tca,2012,5103000
tca,2013,5411997.32858
tca,2014,5790291.85218
tca,2015,5602848.61977
tca,2016,5548319.67943
tca,2017,5510831.03295
tca,2018,5348380.23152
tca,2019,5188201.46928
tca,2020,5032566.7854
tcd,2005,8155000000
tcd,2007,32126453200
tcd,2008,34166781500
tcd,2009,37217008600
tcd,2010,40889383600
tcd,2011,45489439200
tcd,2012,51048738000
tcd,2013,64678751100
tcd,2014,73216346200
tcd,2015,71385937600
tcd,2016,69884562500
tcd,2017,64020780000
tcd,2018,64404927000
tcd,2019,64984590000
tcd,2020,64855000000
tgo,1976,79388453437.50179
tgo,1977,80930152899.40198
tgo,1978,68597807992.1927
tgo,1979,74763980445.79739
tgo,1980,84784088948.2135
tgo,1981,88524566615.5652
tgo,1982,92265037908.7789
tgo,1983,85407499677.00031
tgo,1984,69822190844.9646
tgo,1985,76679729076.7431
tgo,1986,80420200369.9568
tgo,1987,81043611280.86179
tgo,1988,86018443138.2262
tgo,1989,100545748688.58299
tgo,1990,114396805184.314
tgo,1991,120369090600
tgo,1992,123757964400
tgo,1993,76812517300
tgo,1994,95589072200
tgo,1995,118897842100
tgo,1996,122071009300
tgo,1997,125554017800
tgo,1998,114084474200
tgo,1999,114084474200
tgo,2000,144008270300
tgo,2001,156069049000
tgo,2002,166865171000
tgo,2003,151993925700
tgo,2004,150649579000
tgo,2005,161122580000
tgo,2006,178060065700
tgo,2007,181859620500
tgo,2008,196563846300
tgo,2009,175021991600
tgo,2010,182918638000
tgo,2011,196454617200
tgo,2012,226003257900
tgo,2013,228329519200
tgo,2014,420441784400
tgo,2015,434559048400
tgo,2016,501244000000
tgo,2017,520129000000
tgo,2018,542815900000
tgo,2019,577133090000
tgo,2020,587180340000
tha,1960,50123450598.3353
tha,1961,55264351861.5502
tha,1962,61690057526.864
