geo,time,sh_dth_nmrt
nzl,2020,158
omn,1972,1882
omn,1973,1906
omn,1974,1935
omn,1975,1968
omn,1976,2002
omn,1977,2025
omn,1978,2035
omn,1979,2026
omn,1980,1997
omn,1981,1951
omn,1982,1890
omn,1983,1818
omn,1984,1742
omn,1985,1663
omn,1986,1581
omn,1987,1500
omn,1988,1414
omn,1989,1323
omn,1990,1228
omn,1991,1118
omn,1992,988
omn,1993,874
omn,1994,777
omn,1995,691
omn,1996,618
omn,1997,554
omn,1998,498
omn,1999,450
omn,2000,408
omn,2001,375
omn,2002,349
omn,2003,331
omn,2004,320
omn,2005,316
omn,2006,317
omn,2007,323
omn,2008,332
omn,2009,345
omn,2010,358
omn,2011,373
omn,2012,388
omn,2013,403
omn,2014,418
omn,2015,431
omn,2016,442
omn,2017,450
omn,2018,452
omn,2019,450
omn,2020,441
pak,1960,173595
pak,1961,174473
pak,1962,175550
pak,1963,176498
pak,1964,177653
pak,1965,178971
pak,1966,180304
pak,1967,181838
pak,1968,183674
pak,1969,185852
pak,1970,188289
pak,1971,191034
pak,1972,194086
pak,1973,197519
pak,1974,201700
pak,1975,206263
pak,1976,211307
pak,1977,216622
pak,1978,221955
pak,1979,227179
pak,1980,232386
pak,1981,237876
pak,1982,242936
pak,1983,247726
pak,1984,252177
pak,1985,256935
pak,1986,261873
pak,1987,267155
pak,1988,272677
pak,1989,278336
pak,1990,283520
pak,1991,287941
pak,1992,291358
pak,1993,293531
pak,1994,294380
pak,1995,293906
pak,1996,292682
pak,1997,290365
pak,1998,287143
pak,1999,283309
pak,2000,279696
pak,2001,276369
pak,2002,273505
pak,2003,271094
pak,2004,269191
pak,2005,268000
pak,2006,267434
pak,2007,267339
pak,2008,267855
pak,2009,268402
pak,2010,268712
pak,2011,268298
pak,2012,267412
pak,2013,266152
pak,2014,264780
pak,2015,263032
pak,2016,260686
pak,2017,257702
pak,2018,253736
pak,2019,249338
pak,2020,244029
pan,1960,1859
pan,1961,1872
pan,1962,1884
pan,1963,1893
pan,1964,1895
pan,1965,1892
pan,1966,1883
pan,1967,1871
pan,1968,1855
pan,1969,1836
pan,1970,1809
pan,1971,1777
pan,1972,1740
pan,1973,1696
pan,1974,1654
pan,1975,1612
pan,1976,1574
pan,1977,1540
pan,1978,1509
pan,1979,1480
pan,1980,1451
pan,1981,1424
pan,1982,1393
pan,1983,1364
pan,1984,1336
pan,1985,1309
pan,1986,1273
pan,1987,1238
pan,1988,1205
pan,1989,1175
pan,1990,1151
pan,1991,1131
pan,1992,1113
pan,1993,1102
pan,1994,1094
pan,1995,1090
pan,1996,1086
pan,1997,1080
pan,1998,1070
pan,1999,1058
pan,2000,1042
pan,2001,1024
pan,2002,1004
pan,2003,985
pan,2004,965
pan,2005,947
pan,2006,930
pan,2007,914
pan,2008,896
pan,2009,876
pan,2010,857
pan,2011,837
pan,2012,815
pan,2013,794
pan,2014,771
pan,2015,748
pan,2016,724
pan,2017,704
pan,2018,679
pan,2019,656
pan,2020,636
per,1960,26827
per,1961,26977
per,1962,27016
per,1963,27028
per,1964,26974
per,1965,26905
per,1966,26798
per,1967,26667
per,1968,26458
per,1969,26111
per,1970,26014
per,1971,25320
per,1972,24918
per,1973,24528
per,1974,24151
per,1975,23807
per,1976,23529
per,1977,23356
per,1978,23244
per,1979,23189
per,1980,23185
per,1981,23164
per,1982,23130
per,1983,22984
per,1984,22703
per,1985,22267
per,1986,21707
per,1987,21059
per,1988,20350
per,1989,19608
per,1990,18858
per,1991,18059
per,1992,17202
per,1993,16286
per,1994,15290
per,1995,14253
per,1996,13227
per,1997,12237
per,1998,11339
per,1999,10554
per,2000,9917
per,2001,9305
per,2002,8727
per,2003,8280
per,2004,7910
per,2005,7580
per,2006,7243
per,2007,6883
per,2008,6510
per,2009,6157
per,2010,5825
per,2011,5513
per,2012,5230
per,2013,4981
per,2014,4768
per,2015,4579
per,2016,4422
per,2017,4278
per,2018,4140
per,2019,4002
per,2020,3858
phl,1960,30210
phl,1961,30704
phl,1962,31246
phl,1963,31820
phl,1964,32394
phl,1965,32920
phl,1966,33424
phl,1967,33832
phl,1968,34261
phl,1969,34731
phl,1970,35208
phl,1971,35733
phl,1972,36381
phl,1973,37117
phl,1974,37922
phl,1975,38808
phl,1976,39735
phl,1977,40672
phl,1978,41485
phl,1979,42175
phl,1980,42689
phl,1981,42973
phl,1982,43081
phl,1983,43072
phl,1984,43009
phl,1985,42809
phl,1986,42423
phl,1987,41820
phl,1988,41051
phl,1989,40179
phl,1990,39284
phl,1991,38548
phl,1992,37986
phl,1993,37554
phl,1994,37253
phl,1995,37088
phl,1996,37070
phl,1997,37199
phl,1998,37457
phl,1999,37813
phl,2000,38157
phl,2001,38420
phl,2002,38376
phl,2003,38093
phl,2004,37661
phl,2005,37168
phl,2006,36656
phl,2007,36163
phl,2008,35750
phl,2009,35387
phl,2010,35033
phl,2011,34658
phl,2012,34215
phl,2013,33621
phl,2014,32889
phl,2015,31983
phl,2016,31038
phl,2017,29967
phl,2018,29065
phl,2019,28187
phl,2020,27414
plw,1990,7
plw,1991,7
plw,1992,7
plw,1993,7
plw,1994,6
plw,1995,6
plw,1996,6
plw,1997,6
plw,1998,5
plw,1999,5
plw,2000,5
plw,2001,5
plw,2002,4
plw,2003,4
plw,2004,4
plw,2005,4
plw,2006,4
plw,2007,4
plw,2008,3
plw,2009,3
plw,2010,3
plw,2011,3
plw,2012,3
plw,2013,3
plw,2014,3
plw,2015,3
plw,2016,2
plw,2017,2
plw,2018,2
plw,2019,2
plw,2020,2
png,1975,5446
png,1976,5392
png,1977,5325
png,1978,5269
png,1979,5217
png,1980,5189
png,1981,5173
png,1982,5157
png,1983,5133
png,1984,5105
png,1985,5062
png,1986,5027
png,1987,5003
png,1988,5005
png,1989,5039
png,1990,5130
png,1991,5256
png,1992,5395
png,1993,5518
png,1994,5640
png,1995,5749
png,1996,5845
png,1997,5921
png,1998,5974
png,1999,5986
png,2000,5980
png,2001,5951
png,2002,5910
png,2003,5885
png,2004,5859
png,2005,5847
png,2006,5842
png,2007,5834
png,2008,5808
png,2009,5769
png,2010,5708
png,2011,5648
png,2012,5577
png,2013,5514
png,2014,5465
png,2015,5412
png,2016,5355
png,2017,5293
png,2018,5236
png,2019,5168
png,2020,5093
pol,1970,10064
pol,1971,9970
pol,1972,9856
pol,1973,9779
pol,1974,9760
pol,1975,9758
pol,1976,9731
pol,1977,9682
pol,1978,9621
pol,1979,9561
pol,1980,9512
pol,1981,9484
pol,1982,9419
pol,1983,9238
pol,1984,8910
pol,1985,8496
pol,1986,8058
pol,1987,7617
pol,1988,7168
pol,1989,6723
pol,1990,6303
pol,1991,5923
pol,1992,5584
pol,1993,5280
pol,1994,4971
pol,1995,4546
pol,1996,3960
pol,1997,3335
pol,1998,2813
pol,1999,2435
pol,2000,2178
pol,2001,2014
pol,2002,1914
pol,2003,1844
pol,2004,1787
pol,2005,1739
pol,2006,1698
pol,2007,1652
pol,2008,1590
pol,2009,1509
pol,2010,1419
pol,2011,1329
pol,2012,1247
pol,2013,1181
pol,2014,1131
pol,2015,1097
pol,2016,1074
pol,2017,1057
pol,2018,1037
pol,2019,1009
pol,2020,974
prk,1990,9294
prk,1991,10151
prk,1992,11107
prk,1993,12037
prk,1994,12825
prk,1995,13433
prk,1996,13677
prk,1997,13531
prk,1998,13075
prk,1999,12302
prk,2000,11264
prk,2001,10089
prk,2002,8945
prk,2003,7972
prk,2004,7135
prk,2005,6575
prk,2006,6310
prk,2007,6173
prk,2008,6004
prk,2009,5786
prk,2010,5485
prk,2011,5133
prk,2012,4781
prk,2013,4468
prk,2014,4201
prk,2015,3980
prk,2016,3788
prk,2017,3628
prk,2018,3474
prk,2019,3315
prk,2020,3157
prt,1961,5792
prt,1962,5605
prt,1963,5541
prt,1964,5444
prt,1965,5264
prt,1966,5102
prt,1967,5048
prt,1968,5005
prt,1969,4792
prt,1970,4395
prt,1971,4026
prt,1972,3836
prt,1973,3775
prt,1974,3728
prt,1975,3635
prt,1976,3488
prt,1977,3263
prt,1978,2949
prt,1979,2667
prt,1980,2423
prt,1981,2205
prt,1982,2005
prt,1983,1821
prt,1984,1653
prt,1985,1500
prt,1986,1350
prt,1987,1194
prt,1988,1046
prt,1989,921
prt,1990,822
prt,1991,742
prt,1992,671
prt,1993,610
prt,1994,558
prt,1995,515
prt,1996,479
prt,1997,449
prt,1998,424
prt,1999,402
prt,2000,382
prt,2001,361
prt,2002,337
prt,2003,310
prt,2004,283
prt,2005,257
prt,2006,235
prt,2007,222
prt,2008,214
prt,2009,208
prt,2010,203
prt,2011,198
prt,2012,192
prt,2013,186
prt,2014,181
prt,2015,177
prt,2016,172
prt,2017,165
prt,2018,158
prt,2019,149
prt,2020,142
pry,1968,2815
pry,1969,2815
pry,1970,2811
pry,1971,2809
pry,1972,2808
pry,1973,2818
pry,1974,2838
pry,1975,2864
pry,1976,2902
pry,1977,2947
pry,1978,2996
pry,1979,3042
pry,1980,3087
pry,1981,3125
pry,1982,3157
pry,1983,3185
pry,1984,3205
pry,1985,3218
pry,1986,3222
pry,1987,3212
pry,1988,3190
pry,1989,3161
pry,1990,3122
pry,1991,3080
pry,1992,3039
pry,1993,2992
pry,1994,2952
pry,1995,2913
pry,1996,2876
pry,1997,2824
pry,1998,2753
pry,1999,2679
pry,2000,2598
pry,2001,2516
pry,2002,2440
pry,2003,2371
pry,2004,2305
pry,2005,2252
pry,2006,2199
pry,2007,2140
pry,2008,2082
pry,2009,2021
pry,2010,1964
pry,2011,1903
pry,2012,1846
pry,2013,1791
pry,2014,1739
pry,2015,1691
pry,2016,1644
pry,2017,1597
pry,2018,1546
pry,2019,1488
pry,2020,1433
pse,1989,2184
pse,1990,2208
pse,1991,2233
pse,1992,2253
pse,1993,2266
pse,1994,2274
pse,1995,2267
pse,1996,2228
pse,1997,2180
pse,1998,2135
pse,1999,2096
pse,2000,2059
pse,2001,2027
pse,2002,1998
pse,2003,1969
pse,2004,1937
pse,2005,1906
pse,2006,1876
pse,2007,1851
pse,2008,1829
pse,2009,1810
pse,2010,1793
pse,2011,1778
pse,2012,1759
pse,2013,1735
pse,2014,1706
pse,2015,1673
pse,2016,1636
pse,2017,1595
pse,2018,1554
pse,2019,1513
pse,2020,1479
qat,1990,121
qat,1991,113
qat,1992,106
qat,1993,99
qat,1994,94
qat,1995,90
qat,1996,86
qat,1997,84
qat,1998,81
qat,1999,79
qat,2000,78
qat,2001,77
qat,2002,77
qat,2003,79
qat,2004,81
qat,2005,82
qat,2006,84
qat,2007,85
qat,2008,87
qat,2009,90
qat,2010,92
qat,2011,94
qat,2012,96
qat,2013,98
qat,2014,99
qat,2015,100
qat,2016,101
qat,2017,101
qat,2018,100
qat,2019,98
qat,2020,94
rou,1990,5206
rou,1991,4546
rou,1992,4074
rou,1993,3765
rou,1994,3525
rou,1995,3305
rou,1996,3103
rou,1997,2903
rou,1998,2694
rou,1999,2477
rou,2000,2277
rou,2001,2128
rou,2002,2063
rou,2003,2043
rou,2004,1992
rou,2005,1878
rou,2006,1721
rou,2007,1552
rou,2008,1396
rou,2009,1266
rou,2010,1167
rou,2011,1099
rou,2012,1054
rou,2013,1008
rou,2014,939
rou,2015,843
rou,2016,751
rou,2017,686
rou,2018,651
rou,2019,637
rou,2020,640
rus,1990,21924
rus,1991,20085
rus,1992,18503
rus,1993,17119
rus,1994,15865
rus,1995,14768
rus,1996,13843
rus,1997,13129
rus,1998,12561
rus,1999,12186
rus,2000,11943
rus,2001,11622
rus,2002,11112
rus,2003,10495
rus,2004,10010
rus,2005,9698
rus,2006,9332
rus,2007,8740
rus,2008,8139
rus,2009,7871
rus,2010,8077
rus,2011,8478
rus,2012,8752
rus,2013,8728
rus,2014,8284
rus,2015,7503
rus,2016,6663
rus,2017,5985
rus,2018,5401
rus,2019,4778
rus,2020,4104
rwa,1961,9439
rwa,1962,9479
rwa,1963,9553
rwa,1964,9664
rwa,1965,9804
rwa,1966,9991
rwa,1967,10223
rwa,1968,10495
rwa,1969,10854
rwa,1970,11245
rwa,1971,11696
rwa,1972,12226
rwa,1973,12866
rwa,1974,13575
rwa,1975,14313
rwa,1976,15006
rwa,1977,15575
rwa,1978,15986
rwa,1979,16196
rwa,1980,16186
rwa,1981,15987
rwa,1982,15721
rwa,1983,15491
rwa,1984,15278
rwa,1985,15020
rwa,1986,14637
rwa,1987,14177
rwa,1988,13692
rwa,1989,13276
rwa,1990,13051
rwa,1991,13070
rwa,1992,13268
rwa,1993,13567
rwa,1994,14506
rwa,1995,14069
rwa,1996,14130
rwa,1997,14039
rwa,1998,13804
rwa,1999,13432
rwa,2000,12931
rwa,2001,12316
rwa,2002,11682
rwa,2003,11057
rwa,2004,10464
rwa,2005,9920
rwa,2006,9414
rwa,2007,8959
rwa,2008,8570
rwa,2009,8252
rwa,2010,7974
rwa,2011,7738
rwa,2012,7564
rwa,2013,7443
rwa,2014,7385
rwa,2015,7352
rwa,2016,7326
rwa,2017,7303
rwa,2018,7253
rwa,2019,7192
rwa,2020,7107
sau,1990,12606
sau,1991,12024
sau,1992,11402
sau,1993,10633
sau,1994,9800
sau,1995,9043
sau,1996,8350
sau,1997,7725
sau,1998,7197
sau,1999,6736
sau,2000,6333
sau,2001,5982
sau,2002,5677
sau,2003,5415
sau,2004,5166
sau,2005,4942
sau,2006,4722
sau,2007,4498
sau,2008,4280
sau,2009,4064
sau,2010,3845
sau,2011,3635
sau,2012,3425
sau,2013,3217
sau,2014,3016
sau,2015,2822
sau,2016,2630
sau,2017,2447
sau,2018,2285
sau,2019,2146
sau,2020,2023
sdn,1970,22564
sdn,1971,23204
sdn,1972,23870
sdn,1973,24559
sdn,1974,25247
sdn,1975,25967
sdn,1976,26700
sdn,1977,27450
sdn,1978,28201
sdn,1979,28944
sdn,1980,29687
sdn,1981,30387
sdn,1982,31080
sdn,1983,32278
sdn,1984,32932
sdn,1985,33541
sdn,1986,33639
sdn,1987,34304
sdn,1988,34950
sdn,1989,35619
sdn,1990,36308
sdn,1991,37027
sdn,1992,37683
sdn,1993,38317
sdn,1994,38819
sdn,1995,39222
sdn,1996,39562
sdn,1997,39821
sdn,1998,40024
sdn,1999,40160
sdn,2000,40183
sdn,2001,40121
sdn,2002,40018
sdn,2003,39885
sdn,2004,39714
sdn,2005,39528
sdn,2006,39375
sdn,2007,39288
sdn,2008,39179
sdn,2009,39126
sdn,2010,39084
sdn,2011,38983
sdn,2012,38879
sdn,2013,38702
sdn,2014,38506
sdn,2015,38306
sdn,2016,38041
sdn,2017,37827
sdn,2018,37478
sdn,2019,37269
sdn,2020,37008
sen,1960,10084
sen,1961,10224
sen,1962,10374
sen,1963,10525
sen,1964,10675
sen,1965,10834
sen,1966,10998
sen,1967,11167
sen,1968,11340
sen,1969,11512
sen,1970,11706
sen,1971,11886
sen,1972,12057
sen,1973,12223
sen,1974,12364
sen,1975,12477
sen,1976,12536
sen,1977,12563
sen,1978,12599
sen,1979,12660
sen,1980,12767
sen,1981,12883
sen,1982,12978
sen,1983,13046
sen,1984,13071
sen,1985,13028
sen,1986,12945
sen,1987,12852
sen,1988,12808
sen,1989,12840
sen,1990,12956
sen,1991,13157
sen,1992,13402
sen,1993,13671
sen,1994,13945
sen,1995,14209
sen,1996,14448
sen,1997,14633
sen,1998,14748
sen,1999,14793
sen,2000,14723
sen,2001,14584
sen,2002,14409
sen,2003,14212
sen,2004,13989
sen,2005,13764
sen,2006,13571
sen,2007,13387
sen,2008,13246
sen,2009,13125
sen,2010,13030
sen,2011,12929
sen,2012,12842
sen,2013,12745
sen,2014,12656
sen,2015,12541
sen,2016,12355
sen,2017,12146
sen,2018,11920
sen,2019,11703
sen,2020,11510
sgp,1969,768
sgp,1970,735
sgp,1971,707
sgp,1972,671
sgp,1973,613
sgp,1974,531
sgp,1975,452
sgp,1976,401
sgp,1977,379
sgp,1978,369
sgp,1979,361
sgp,1980,351
sgp,1981,338
sgp,1982,324
sgp,1983,312
sgp,1984,305
sgp,1985,300
sgp,1986,291
sgp,1987,278
sgp,1988,263
sgp,1989,244
sgp,1990,222
sgp,1991,199
sgp,1992,175
sgp,1993,155
sgp,1994,138
sgp,1995,126
sgp,1996,117
sgp,1997,110
sgp,1998,101
sgp,1999,91
sgp,2000,81
sgp,2001,73
sgp,2002,67
sgp,2003,63
sgp,2004,60
sgp,2005,58
sgp,2006,57
sgp,2007,57
sgp,2008,57
sgp,2009,56
sgp,2010,55
sgp,2011,54
sgp,2012,53
sgp,2013,52
sgp,2014,52
sgp,2015,51
sgp,2016,50
sgp,2017,49
sgp,2018,46
sgp,2019,43
sgp,2020,39
slb,1990,186
slb,1991,185
slb,1992,183
slb,1993,181
slb,1994,179
slb,1995,179
slb,1996,180
slb,1997,182
slb,1998,184
slb,1999,186
slb,2000,188
slb,2001,190
slb,2002,192
slb,2003,194
slb,2004,195
slb,2005,196
slb,2006,196
slb,2007,196
slb,2008,196
slb,2009,195
slb,2010,194
slb,2011,193
slb,2012,192
slb,2013,191
slb,2014,189
slb,2015,187
slb,2016,184
slb,2017,181
slb,2018,177
slb,2019,173
slb,2020,169
sle,1990,10260
sle,1991,10277
sle,1992,10257
sle,1993,10213
sle,1994,10160
sle,1995,10095
sle,1996,10038
sle,1997,9987
sle,1998,9965
sle,1999,9996
sle,2000,10061
sle,2001,10170
sle,2002,10284
sle,2003,10389
sle,2004,10475
sle,2005,10521
sle,2006,10518
sle,2007,10434
sle,2008,10276
sle,2009,10060
sle,2010,9811
sle,2011,9562
sle,2012,9335
sle,2013,9121
sle,2014,8955
sle,2015,8818
sle,2016,8628
sle,2017,8490
sle,2018,8356
sle,2019,8236
sle,2020,8107
slv,1986,4172
slv,1987,4063
slv,1988,3962
slv,1989,3868
slv,1990,3769
slv,1991,3655
slv,1992,3527
slv,1993,3388
slv,1994,3238
slv,1995,3081
slv,1996,2917
slv,1997,2754
slv,1998,2586
slv,1999,2390
slv,2000,2192
slv,2001,2012
slv,2002,1854
slv,2003,1719
slv,2004,1598
slv,2005,1494
slv,2006,1406
slv,2007,1326
slv,2008,1256
slv,2009,1193
slv,2010,1132
slv,2011,1073
slv,2012,1022
slv,2013,976
slv,2014,932
slv,2015,892
slv,2016,854
slv,2017,820
slv,2018,787
slv,2019,756
slv,2020,722
smr,1990,2
smr,1991,2
smr,1992,2
smr,1993,2
smr,1994,1
smr,1995,1
smr,1996,1
smr,1997,1
smr,1998,1
smr,1999,1
smr,2000,1
smr,2001,1
smr,2002,1
smr,2003,1
smr,2004,1
smr,2005,1
smr,2006,0
smr,2007,0
smr,2008,0
smr,2009,0
smr,2010,0
smr,2011,0
smr,2012,0
smr,2013,0
smr,2014,0
smr,2015,0
smr,2016,0
smr,2017,0
smr,2018,0
smr,2019,0
smr,2020,0
som,1985,14598
som,1986,14832
som,1987,15072
som,1988,15252
som,1989,15502
som,1990,15709
som,1991,15894
som,1992,16155
som,1993,16474
som,1994,16816
som,1995,17150
som,1996,17505
som,1997,17879
som,1998,18323
som,1999,18828
som,2000,19367
som,2001,19931
som,2002,20556
som,2003,21166
som,2004,21706
som,2005,22241
som,2006,22705
som,2007,22985
som,2008,23108
som,2009,23147
som,2010,23207
som,2011,23181
som,2012,23324
som,2013,23350
som,2014,23336
som,2015,23373
som,2016,23550
som,2017,23735
som,2018,23941
som,2019,24098
som,2020,24254
srb,1990,2484
srb,1991,2207
srb,1992,2036
srb,1993,1919
srb,1994,1773
srb,1995,1574
srb,1996,1370
srb,1997,1197
srb,1998,1063
srb,1999,973
srb,2000,916
srb,2001,863
srb,2002,795
srb,2003,716
srb,2004,644
srb,2005,584
srb,2006,539
srb,2007,507
srb,2008,485
srb,2009,464
srb,2010,443
srb,2011,422
srb,2012,401
srb,2013,381
srb,2014,360
srb,2015,340
srb,2016,323
srb,2017,311
srb,2018,302
srb,2019,296
srb,2020,290
ssd,1990,16059
ssd,1991,15803
ssd,1992,15541
ssd,1993,15318
ssd,1994,15089
ssd,1995,14945
ssd,1996,14860
ssd,1997,14820
ssd,1998,14817
ssd,1999,14829
ssd,2000,14848
ssd,2001,14942
ssd,2002,15009
ssd,2003,15141
ssd,2004,15254
ssd,2005,15393
ssd,2006,15511
ssd,2007,15537
ssd,2008,15533
ssd,2009,15495
ssd,2010,15388
ssd,2011,15238
ssd,2012,15185
ssd,2013,15201
ssd,2014,15306
ssd,2015,15423
ssd,2016,15514
ssd,2017,15600
ssd,2018,15641
ssd,2019,15641
ssd,2020,15657
stp,1986,117
stp,1987,118
stp,1988,120
stp,1989,122
stp,1990,124
stp,1991,125
stp,1992,125
stp,1993,125
stp,1994,125
stp,1995,124
stp,1996,124
stp,1997,124
stp,1998,124
stp,1999,125
stp,2000,126
stp,2001,126
stp,2002,125
stp,2003,123
stp,2004,120
stp,2005,118
stp,2006,115
stp,2007,113
stp,2008,110
stp,2009,108
stp,2010,104
stp,2011,98
stp,2012,91
stp,2013,85
stp,2014,79
stp,2015,73
stp,2016,67
stp,2017,63
stp,2018,59
stp,2019,55
stp,2020,53
sur,1990,234
sur,1991,230
sur,1992,227
sur,1993,222
sur,1994,217
sur,1995,213
sur,1996,209
sur,1997,203
sur,1998,198
sur,1999,194
sur,2000,191
sur,2001,190
sur,2002,189
sur,2003,189
sur,2004,188
sur,2005,185
sur,2006,181
sur,2007,176
sur,2008,171
sur,2009,165
sur,2010,160
sur,2011,155
sur,2012,150
sur,2013,146
sur,2014,141
sur,2015,137
sur,2016,133
sur,2017,128
sur,2018,124
sur,2019,120
sur,2020,115
svk,1983,1089
svk,1984,1020
svk,1985,957
svk,1986,899
svk,1987,841
svk,1988,786
svk,1989,736
svk,1990,692
svk,1991,651
svk,1992,610
svk,1993,567
svk,1994,518
svk,1995,465
svk,1996,411
svk,1997,363
svk,1998,322
svk,1999,291
svk,2000,270
svk,2001,254
svk,2002,239
svk,2003,225
svk,2004,213
svk,2005,204
svk,2006,198
svk,2007,194
svk,2008,192
svk,2009,190
svk,2010,189
svk,2011,188
svk,2012,186
svk,2013,183
svk,2014,179
svk,2015,175
svk,2016,172
svk,2017,170
svk,2018,169
svk,2019,167
svk,2020,165
svn,1983,283
svn,1984,260
svn,1985,235
svn,1986,211
svn,1987,187
svn,1988,165
svn,1989,146
svn,1990,129
svn,1991,115
svn,1992,102
svn,1993,91
svn,1994,82
svn,1995,75
svn,1996,70
svn,1997,66
svn,1998,62
svn,1999,59
svn,2000,56
svn,2001,54
svn,2002,51
svn,2003,49
svn,2004,47
svn,2005,46
svn,2006,44
svn,2007,43
svn,2008,41
svn,2009,40
svn,2010,38
svn,2011,36
svn,2012,34
svn,2013,33
svn,2014,31
svn,2015,30
svn,2016,29
svn,2017,27
svn,2018,26
svn,2019,25
svn,2020,24
swe,1961,1417
swe,1962,1390
swe,1963,1351
swe,1964,1304
swe,1965,1254
swe,1966,1211
swe,1967,1181
swe,1968,1155
swe,1969,1118
swe,1970,1063
swe,1971,996
swe,1972,921
swe,1973,845
swe,1974,768
swe,1975,694
swe,1976,627
swe,1977,571
swe,1978,525
swe,1979,489
swe,1980,462
swe,1981,442
swe,1982,429
swe,1983,421
swe,1984,416
swe,1985,415
swe,1986,416
swe,1987,418
swe,1988,420
swe,1989,418
swe,1990,409
swe,1991,394
swe,1992,374
swe,1993,348
swe,1994,318
swe,1995,285
swe,1996,256
swe,1997,235
swe,1998,221
swe,1999,214
swe,2000,212
swe,2001,212
swe,2002,211
swe,2003,208
swe,2004,203
swe,2005,198
swe,2006,193
swe,2007,189
swe,2008,187
swe,2009,184
swe,2010,183
swe,2011,182
swe,2012,183
swe,2013,183
swe,2014,183
swe,2015,182
swe,2016,180
swe,2017,177
swe,2018,175
swe,2019,174
swe,2020,173
swz,1984,759
swz,1985,749
swz,1986,735
swz,1987,723
swz,1988,718
swz,1989,714
swz,1990,714
swz,1991,719
swz,1992,728
swz,1993,737
swz,1994,747
swz,1995,758
swz,1996,771
swz,1997,785
swz,1998,798
swz,1999,809
swz,2000,815
swz,2001,816
swz,2002,810
swz,2003,800
swz,2004,786
swz,2005,770
swz,2006,757
swz,2007,746
swz,2008,737
swz,2009,731
swz,2010,725
swz,2011,719
swz,2012,710
swz,2013,700
swz,2014,688
swz,2015,675
swz,2016,662
swz,2017,647
swz,2018,632
swz,2019,615
swz,2020,598
syc,1987,22
syc,1988,20
syc,1989,19
syc,1990,18
syc,1991,17
syc,1992,17
syc,1993,16
syc,1994,15
syc,1995,14
syc,1996,14
syc,1997,13
syc,1998,13
syc,1999,13
syc,2000,13
syc,2001,14
syc,2002,14
syc,2003,14
syc,2004,14
syc,2005,14
syc,2006,14
syc,2007,15
syc,2008,15
syc,2009,15
syc,2010,15
syc,2011,15
syc,2012,15
syc,2013,15
syc,2014,15
syc,2015,15
syc,2016,15
syc,2017,14
syc,2018,14
syc,2019,14
syc,2020,13
syr,1960,5021
syr,1961,5057
syr,1962,5102
syr,1963,5166
syr,1964,5256
syr,1965,5384
syr,1966,5553
syr,1967,5756
syr,1968,5985
syr,1969,6193
syr,1970,6387
syr,1971,6527
syr,1972,6635
syr,1973,6739
syr,1974,6888
syr,1975,7087
syr,1976,7364
syr,1977,7711
syr,1978,8051
syr,1979,8310
syr,1980,8490
syr,1981,8611
syr,1982,8671
syr,1983,8491
syr,1984,8409
syr,1985,8290
syr,1986,8134
syr,1987,7946
syr,1988,7749
syr,1989,7561
syr,1990,7383
syr,1991,7154
syr,1992,6953
syr,1993,6801
syr,1994,6696
syr,1995,6626
syr,1996,6560
syr,1997,6478
syr,1998,6389
syr,1999,6298
syr,2000,6221
syr,2001,6160
syr,2002,6121
syr,2003,6106
syr,2004,6114
syr,2005,6126
syr,2006,6116
syr,2007,6070
syr,2008,5976
syr,2009,5858
syr,2010,5701
syr,2011,5527
syr,2012,5484
syr,2013,5365
syr,2014,5199
syr,2015,5006
syr,2016,4872
syr,2017,4680
syr,2018,4627
syr,2019,4571
syr,2020,4511
tcd,1974,11998
tcd,1975,12328
tcd,1976,12642
tcd,1977,12923
tcd,1978,13142
tcd,1979,13344
tcd,1980,13520
tcd,1981,13697
tcd,1982,13901
tcd,1983,14118
tcd,1984,14342
tcd,1985,14582
tcd,1986,14834
tcd,1987,15073
tcd,1988,15300
tcd,1989,15519
tcd,1990,15757
tcd,1991,15999
tcd,1992,16293
tcd,1993,16640
tcd,1994,17042
tcd,1995,17441
tcd,1996,17836
tcd,1997,18194
tcd,1998,18466
tcd,1999,18685
tcd,2000,18880
tcd,2001,19073
tcd,2002,19264
tcd,2003,19468
tcd,2004,19656
tcd,2005,19854
tcd,2006,20093
tcd,2007,20354
tcd,2008,20634
tcd,2009,20886
tcd,2010,21120
tcd,2011,21365
tcd,2012,21553
tcd,2013,21719
tcd,2014,21828
tcd,2015,21933
tcd,2016,22029
tcd,2017,22127
tcd,2018,22095
tcd,2019,22139
tcd,2020,22207
tgo,1966,4960
tgo,1967,5104
tgo,1968,5254
tgo,1969,5408
tgo,1970,5557
tgo,1971,5697
tgo,1972,5835
tgo,1973,5956
tgo,1974,6059
tgo,1975,6145
tgo,1976,6211
tgo,1977,6258
tgo,1978,6303
tgo,1979,6355
tgo,1980,6421
tgo,1981,6494
tgo,1982,6569
tgo,1983,6650
tgo,1984,6732
tgo,1985,6792
tgo,1986,6828
tgo,1987,6841
tgo,1988,6844
tgo,1989,6837
tgo,1990,6830
tgo,1991,6819
tgo,1992,6819
tgo,1993,6830
tgo,1994,6856
tgo,1995,6896
tgo,1996,6946
tgo,1997,7015
tgo,1998,7074
tgo,1999,7128
tgo,2000,7165
tgo,2001,7206
tgo,2002,7237
tgo,2003,7261
tgo,2004,7280
tgo,2005,7276
tgo,2006,7259
tgo,2007,7214
tgo,2008,7159
tgo,2009,7100
tgo,2010,7042
tgo,2011,6993
