geo,time,ag_prd_food_xd
kwt,2002,38.89
kwt,2003,42.84
kwt,2004,42.84
kwt,2005,46.42
kwt,2006,49.74
kwt,2007,54.68
kwt,2008,52.13
kwt,2009,65.91
kwt,2010,63.63
kwt,2011,92.47
kwt,2012,95.87
kwt,2013,94.32
kwt,2014,98.52
kwt,2015,94.46
kwt,2016,107.02
kwt,2017,108.87
kwt,2018,126.59
kwt,2019,131.86
lao,1961,7.84
lao,1962,7.63
lao,1963,7.76
lao,1964,10
lao,1965,10.2
lao,1966,10.54
lao,1967,11.28
lao,1968,10.92
lao,1969,12.09
lao,1970,12.16
lao,1971,11.31
lao,1972,11.31
lao,1973,11.71
lao,1974,11.92
lao,1975,11.69
lao,1976,9.79
lao,1977,10.22
lao,1978,10.65
lao,1979,12.49
lao,1980,14.79
lao,1981,16.03
lao,1982,15.66
lao,1983,15.92
lao,1984,18.23
lao,1985,18.94
lao,1986,19.64
lao,1987,17.86
lao,1988,16.36
lao,1989,20.62
lao,1990,21.9
lao,1991,18.83
lao,1992,21.85
lao,1993,20.27
lao,1994,24.01
lao,1995,22.09
lao,1996,22.39
lao,1997,25.27
lao,1998,26.43
lao,1999,31.8
lao,2000,35.42
lao,2001,36.74
lao,2002,40.8
lao,2003,40.16
lao,2004,42.04
lao,2005,44.5
lao,2006,46.06
lao,2007,49.47
lao,2008,52.29
lao,2009,57.11
lao,2010,61.17
lao,2011,69.05
lao,2012,72.47
lao,2013,75.03
lao,2014,89.7
lao,2015,104.51
lao,2016,105.79
lao,2017,98.42
lao,2018,97.17
lao,2019,100.77
lbn,1961,29.92
lbn,1962,28.58
lbn,1963,31.93
lbn,1964,33.56
lbn,1965,33.88
lbn,1966,33.81
lbn,1967,39.92
lbn,1968,38.56
lbn,1969,33.39
lbn,1970,37.36
lbn,1971,41.33
lbn,1972,45.13
lbn,1973,41.62
lbn,1974,49.19
lbn,1975,39.39
lbn,1976,34.97
lbn,1977,35.62
lbn,1978,43.37
lbn,1979,46.8
lbn,1980,53.36
lbn,1981,48.94
lbn,1982,56.53
lbn,1983,54.11
lbn,1984,54.06
lbn,1985,58.19
lbn,1986,63.06
lbn,1987,71.63
lbn,1988,72.78
lbn,1989,77.1
lbn,1990,83.21
lbn,1991,95.06
lbn,1992,97.99
lbn,1993,94.92
lbn,1994,99.78
lbn,1995,107.86
lbn,1996,113.45
lbn,1997,100.32
lbn,1998,94.59
lbn,1999,93.49
lbn,2000,94.5
lbn,2001,86.52
lbn,2002,94.36
lbn,2003,92.64
lbn,2004,100.11
lbn,2005,93.92
lbn,2006,96.04
lbn,2007,96.5
lbn,2008,100.07
lbn,2009,90.66
lbn,2010,88.83
lbn,2011,83.17
lbn,2012,84.57
lbn,2013,89.15
lbn,2014,95.11
lbn,2015,98.74
lbn,2016,106.15
lbn,2017,106.3
lbn,2018,105.85
lbn,2019,100.56
lbr,1961,34.52
lbr,1962,35.22
lbr,1963,35.94
lbr,1964,36.57
lbr,1965,37.15
lbr,1966,38.04
lbr,1967,38.6
lbr,1968,40.48
lbr,1969,41.72
lbr,1970,44.59
lbr,1971,46.25
lbr,1972,47.27
lbr,1973,48.13
lbr,1974,51.96
lbr,1975,51
lbr,1976,53.82
lbr,1977,55.84
lbr,1978,56.34
lbr,1979,56.95
lbr,1980,57
lbr,1981,60.44
lbr,1982,61.93
lbr,1983,62.66
lbr,1984,62.43
lbr,1985,64.09
lbr,1986,64.58
lbr,1987,66.95
lbr,1988,68.7
lbr,1989,67.97
lbr,1990,56.37
lbr,1991,46.34
lbr,1992,48.08
lbr,1993,44.05
lbr,1994,44.1
lbr,1995,43.63
lbr,1996,48.6
lbr,1997,57.25
lbr,1998,62.29
lbr,1999,63.58
lbr,2000,67.24
lbr,2001,64.96
lbr,2002,62.68
lbr,2003,62.74
lbr,2004,64.23
lbr,2005,68.5
lbr,2006,70.36
lbr,2007,77.85
lbr,2008,84.68
lbr,2009,85.36
lbr,2010,87.77
lbr,2011,90.65
lbr,2012,93.08
lbr,2013,89.72
lbr,2014,91.77
lbr,2015,95.95
lbr,2016,112.29
lbr,2017,98.32
lbr,2018,98.06
lbr,2019,91.61
lby,1961,14.25
lby,1962,14.88
lby,1963,14.44
lby,1964,13.79
lby,1965,23.01
lby,1966,24.49
lby,1967,26.48
lby,1968,28.02
lby,1969,23.45
lby,1970,25.05
lby,1971,21.86
lby,1972,33.29
lby,1973,39.27
lby,1974,37.99
lby,1975,45.24
lby,1976,49.04
lby,1977,37.97
lby,1978,47.37
lby,1979,47.18
lby,1980,53.59
lby,1981,54.39
lby,1982,58.21
lby,1983,62.67
lby,1984,59.44
lby,1985,61.35
lby,1986,64.23
lby,1987,62.61
lby,1988,64.67
lby,1989,68.94
lby,1990,71.54
lby,1991,72.13
lby,1992,70.85
lby,1993,72.63
lby,1994,76.66
lby,1995,83.28
lby,1996,87.07
lby,1997,88.95
lby,1998,90.06
lby,1999,94.72
lby,2000,87.06
lby,2001,85.28
lby,2002,91.42
lby,2003,92.96
lby,2004,90.31
lby,2005,93.23
lby,2006,94.13
lby,2007,98.32
lby,2008,97.36
lby,2009,100.8
lby,2010,105.16
lby,2011,106.62
lby,2012,108.5
lby,2013,107.83
lby,2014,99.47
lby,2015,99.89
lby,2016,100.64
lby,2017,99.96
lby,2018,101.15
lby,2019,101.82
lca,1961,219.99001
lca,1962,236.45
lca,1963,240.5
lca,1964,252.24001
lca,1965,289.17001
lca,1966,286.35999
lca,1967,284.04999
lca,1968,281.92999
lca,1969,277.28
lca,1970,231.06
lca,1971,231.32001
lca,1972,233.59
lca,1973,217.5
lca,1974,237.78
lca,1975,206.17
lca,1976,224.99001
lca,1977,216.92
lca,1978,240.87
lca,1979,234.57001
lca,1980,211.42
lca,1981,213.7
lca,1982,220.16
lca,1983,235.99001
lca,1984,258.67001
lca,1985,286.42001
lca,1986,338.95001
lca,1987,299.70999
lca,1988,375.57001
lca,1989,342.70001
lca,1990,367.47
lca,1991,319.39001
lca,1992,364.04001
lca,1993,368.42999
lca,1994,303.57999
lca,1995,342.72
lca,1996,324.07999
lca,1997,290.67001
lca,1998,251.13
lca,1999,196.2
lca,2000,170.61
lca,2001,142.78999
lca,2002,170.23
lca,2003,146.36
lca,2004,139.67
lca,2005,112.17
lca,2006,119.54
lca,2007,122.66
lca,2008,139.94
lca,2009,135.42
lca,2010,107.46
lca,2011,109.16
lca,2012,97.31
lca,2013,98.63
lca,2014,100.63
lca,2015,100.45
lca,2016,98.92
lca,2017,102.39
lca,2018,108.11
lca,2019,104.3
lie,1961,39.47
lie,1962,41.67
lie,1963,40.07
lie,1964,38.76
lie,1965,40.72
lie,1966,40.96
lie,1967,43.48
lie,1968,44.4
lie,1969,43.29
lie,1970,44.07
lie,1971,40.41
lie,1972,40.63
lie,1973,39.84
lie,1974,41.37
lie,1975,44.78
lie,1976,47.58
lie,1977,50.58
lie,1978,52.16
lie,1979,58.51
lie,1980,63.43
lie,1981,64.89
lie,1982,69.91
lie,1983,74.86
lie,1984,83.54
lie,1985,89.47
lie,1986,94.52
lie,1987,93.97
lie,1988,91.1
lie,1989,94.15
lie,1990,92.84
lie,1991,92.83
lie,1992,91
lie,1993,88.54
lie,1994,89.45
lie,1995,90.37
lie,1996,92.23
lie,1997,92.62
lie,1998,94.48
lie,1999,90.77
lie,2000,92.33
lie,2001,96.26
lie,2002,98.83
lie,2003,100.48
lie,2004,102.31
lie,2005,100.34
lie,2006,99.18
lie,2007,98.53
lie,2008,100.37
lie,2009,99.74
lie,2010,101.26
lie,2011,104.57
lie,2012,103.45
lie,2013,100.42
lie,2014,102.44
lie,2015,100.09
lie,2016,97.47
lie,2017,99.01
lie,2018,103.37
lka,1961,30.88
lka,1962,32.9
lka,1963,34.28
lka,1964,36.49
lka,1965,33.28
lka,1966,33.68
lka,1967,37.73
lka,1968,39.35
lka,1969,39
lka,1970,41.7
lka,1971,41.53
lka,1972,40.87
lka,1973,40.23
lka,1974,45.37
lka,1975,47.33
lka,1976,48.09
lka,1977,48.67
lka,1978,51.46
lka,1979,59.85
lka,1980,65.03
lka,1981,61.69
lka,1982,58.49
lka,1983,65.98
lka,1984,61.82
lka,1985,63.99
lka,1986,63.95
lka,1987,55.42
lka,1988,58.77
lka,1989,56.2
lka,1990,61.04
lka,1991,58.59
lka,1992,59.21
lka,1993,63.09
lka,1994,67.72
lka,1995,69.69
lka,1996,61.45
lka,1997,63.23
lka,1998,64.5
lka,1999,67.29
lka,2000,68.77
lka,2001,66.54
lka,2002,67.57
lka,2003,70.25
lka,2004,66.91
lka,2005,73.25
lka,2006,74.75
lka,2007,74.05
lka,2008,82.72
lka,2009,81.5
lka,2010,89.61
lka,2011,85.79
lka,2012,90.84
lka,2013,99.25
lka,2014,89.51
lka,2015,105.7
lka,2016,104.79
lka,2017,83.18
lka,2018,105.23
lka,2019,108.13
lso,1961,52.18
lso,1962,52.87
lso,1963,52.54
lso,1964,47.69
lso,1965,51.5
lso,1966,54
lso,1967,56.65
lso,1968,57.06
lso,1969,61.83
lso,1970,60.55
lso,1971,61.28
lso,1972,53.76
lso,1973,62.11
lso,1974,74.13
lso,1975,62.78
lso,1976,53.07
lso,1977,66.62
lso,1978,66.27
lso,1979,65.06
lso,1980,66.86
lso,1981,70.75
lso,1982,70.75
lso,1983,69.95
lso,1984,72.52
lso,1985,68.97
lso,1986,67.67
lso,1987,70.61
lso,1988,79.79
lso,1989,76.87
lso,1990,76.22
lso,1991,72.95
lso,1992,79.55
lso,1993,87.43
lso,1994,93.14
lso,1995,82.56
lso,1996,93.4
lso,1997,96.4
lso,1998,86.97
lso,1999,103.83
lso,2000,102.32
lso,2001,113.96
lso,2002,98.66
lso,2003,93.31
lso,2004,94.52
lso,2005,102.26
lso,2006,92.91
lso,2007,100.64
lso,2008,98.17
lso,2009,92.78
lso,2010,104.17
lso,2011,108.34
lso,2012,105.07
lso,2013,111.06
lso,2014,107.32
lso,2015,100.26
lso,2016,92.42
lso,2017,112.97
lso,2018,103.37
lso,2019,95.58
ltu,1992,102.74
ltu,1993,95.71
ltu,1994,74.83
ltu,1995,75.97
ltu,1996,84.87
ltu,1997,91.14
ltu,1998,86.99
ltu,1999,76.53
ltu,2000,80.75
ltu,2001,69.27
ltu,2002,75.62
ltu,2003,76.85
ltu,2004,76.58
ltu,2005,78.24
ltu,2006,66.55
ltu,2007,78.67
ltu,2008,80.11
ltu,2009,81.75
ltu,2010,72.61
ltu,2011,79.3
ltu,2012,91.86
ltu,2013,87.76
ltu,2014,95.06
ltu,2015,105.97
ltu,2016,98.98
ltu,2017,100.73
ltu,2018,83.21
ltu,2019,93.92
lux,2000,87.69
lux,2001,89.42
lux,2002,94.02
lux,2003,91.3
lux,2004,96
lux,2005,90.66
lux,2006,89.34
lux,2007,89.46
lux,2008,91.08
lux,2009,92.53
lux,2010,91.04
lux,2011,91.16
lux,2012,89.21
lux,2013,91.91
lux,2014,96.69
lux,2015,102.08
lux,2016,101.24
lux,2017,104.66
lux,2018,111.2
lux,2019,110.57
lva,1992,128.95
lva,1993,117.08
lva,1994,85.94
lva,1995,78.27
lva,1996,73.24
lva,1997,75.83
lva,1998,67.07
lva,1999,61.15
lva,2000,62.21
lva,2001,61.43
lva,2002,64.93
lva,2003,64.93
lva,2004,66.24
lva,2005,73.59
lva,2006,69.64
lva,2007,79.02
lva,2008,80.37
lva,2009,77.5
lva,2010,73.28
lva,2011,73.51
lva,2012,87.12
lva,2013,84.64
lva,2014,88.75
lva,2015,107.21
lva,2016,104.03
lva,2017,106.11
lva,2018,82.99
lva,2019,104.33
mac,1961,36.17
mac,1962,37.78
mac,1963,43.17
mac,1964,40.9
mac,1965,44.14
mac,1966,48.02
mac,1967,45.81
mac,1968,44.28
mac,1969,46.73
mac,1970,49.37
mac,1971,49.44
mac,1972,52.22
mac,1973,53.92
mac,1974,54.84
mac,1975,55.33
mac,1976,55.59
mac,1977,58.06
mac,1978,61.41
mac,1979,68
mac,1980,66.96
mac,1981,67.24
mac,1982,66.64
mac,1983,64.41
mac,1984,62.52
mac,1985,62.7
mac,1986,67.05
mac,1987,66.53
mac,1988,62.72
mac,1989,63.58
mac,1990,62.64
mac,1991,64.6
mac,1992,66.31
mac,1993,67.92
mac,1994,66.37
mac,1995,67.24
mac,1996,72.14
mac,1997,69.66
mac,1998,80.06
mac,1999,94.91
mac,2000,97.13
mac,2001,103.42
mac,2002,136.96001
mac,2003,95.42
mac,2004,86.17
mac,2005,99.95
mac,2006,111.02
mac,2007,146.10001
mac,2008,94.38
mac,2009,105.64
mac,2010,106.14
mac,2011,94.21
mac,2012,107.46
mac,2013,98.96
mac,2014,123.69
mac,2015,86.04
mac,2016,90.27
mac,2017,104.98
mac,2018,87.18
mac,2019,81.88
mar,1961,17.56
mar,1962,20.54
mar,1963,22.16
mar,1964,22.67
mar,1965,24.8
mar,1966,22.02
mar,1967,23
mar,1968,31.77
mar,1969,25.74
mar,1970,26.31
mar,1971,30.36
mar,1972,28.66
mar,1973,26.91
mar,1974,30.28
mar,1975,27.73
mar,1976,30.41
mar,1977,25.98
mar,1978,31.09
mar,1979,32.6
mar,1980,32.3
mar,1981,29.96
mar,1982,36.48
mar,1983,31.81
mar,1984,33.55
mar,1985,36.6
mar,1986,44.25
mar,1987,41.42
mar,1988,49.74
mar,1989,55.38
mar,1990,51.58
mar,1991,58.88
mar,1992,46.36
mar,1993,46.58
mar,1994,57.94
mar,1995,41.91
mar,1996,63.34
mar,1997,55.08
mar,1998,62.06
mar,1999,58.81
mar,2000,53
mar,2001,57.81
mar,2002,62.83
mar,2003,72.68
mar,2004,72.93
mar,2005,68.66
mar,2006,81.97
mar,2007,68.96
mar,2008,76.11
mar,2009,90.68
mar,2010,92.89
mar,2011,96.29
mar,2012,92.8
mar,2013,98.73
mar,2014,100.03
mar,2015,107.95
mar,2016,92.02
mar,2017,108.44
mar,2018,115.62
mar,2019,110.6
mda,1992,129.67999
mda,1993,153.50999
mda,1994,109.28
mda,1995,120.52
mda,1996,104.47
mda,1997,107.36
mda,1998,84.37
mda,1999,85.87
mda,2000,84.07
mda,2001,87.69
mda,2002,92.85
mda,2003,94.43
mda,2004,99.01
mda,2005,94.23
mda,2006,90
mda,2007,76.85
mda,2008,97.64
mda,2009,86.24
mda,2010,87.46
mda,2011,95.02
mda,2012,79.02
mda,2013,96.15
mda,2014,102.08
mda,2015,90.74
mda,2016,107.18
mda,2017,115.67
mda,2018,121.14
mda,2019,118.37
mdg,1961,38.94
mdg,1962,40.36
mdg,1963,41.4
mdg,1964,43.1
mdg,1965,41.8
mdg,1966,45.01
mdg,1967,46.65
mdg,1968,48.22
mdg,1969,49.68
mdg,1970,50.31
mdg,1971,49.71
mdg,1972,50.93
mdg,1973,50.91
mdg,1974,55.47
mdg,1975,55.45
mdg,1976,57.28
mdg,1977,52.26
mdg,1978,57.99
mdg,1979,55.99
mdg,1980,58.19
mdg,1981,58
mdg,1982,58.36
mdg,1983,61.08
mdg,1984,61.82
mdg,1985,62.65
mdg,1986,64.82
mdg,1987,64.14
mdg,1988,64.99
mdg,1989,67.46
mdg,1990,67.99
mdg,1991,68.53
mdg,1992,69.29
mdg,1993,71.47
mdg,1994,69.67
mdg,1995,71.37
mdg,1996,72.59
mdg,1997,73.86
mdg,1998,72.42
mdg,1999,73.85
mdg,2000,72.52
mdg,2001,71.53
mdg,2002,70.18
mdg,2003,71.98
mdg,2004,75.12
mdg,2005,86.01
mdg,2006,87.88
mdg,2007,89.7
mdg,2008,94.08
mdg,2009,100.51
mdg,2010,102.98
mdg,2011,103.15
mdg,2012,107.55
mdg,2013,98.28
mdg,2014,101.15
mdg,2015,98.7
mdg,2016,100.15
mdg,2017,98.1
mdg,2018,102.16
mdg,2019,103.69
mdv,1961,83
mdv,1962,86.06
mdv,1963,89.18
mdv,1964,92.21
mdv,1965,94.65
mdv,1966,102.9
mdv,1967,105.52
mdv,1968,107.61
mdv,1969,109.01
mdv,1970,114.83
mdv,1971,119.19
mdv,1972,115.24
mdv,1973,121.54
mdv,1974,123.26
mdv,1975,137.78
mdv,1976,132.41
mdv,1977,140.21001
mdv,1978,135.47
mdv,1979,133.00999
mdv,1980,145.39999
mdv,1981,148.31
mdv,1982,154.25999
mdv,1983,164.22
mdv,1984,168.35001
mdv,1985,171.67
mdv,1986,173.92999
mdv,1987,168.55
mdv,1988,170.95
mdv,1989,164.78
mdv,1990,116.75
mdv,1991,110.57
mdv,1992,116.61
mdv,1993,135.02
mdv,1994,145.69
mdv,1995,145.24001
mdv,1996,152.11
mdv,1997,137
mdv,1998,136.13
mdv,1999,127.82
mdv,2000,135.88
mdv,2001,125.05
mdv,2002,120.27
mdv,2003,142.49001
mdv,2004,169.17
mdv,2005,133.32001
mdv,2006,148.25
mdv,2007,125.83
mdv,2008,124.28
mdv,2009,118.51
mdv,2010,113.74
mdv,2011,104.93
mdv,2012,98.45
mdv,2013,95.23
mdv,2014,98.41
mdv,2015,99.75
mdv,2016,101.84
mdv,2017,101.04
mdv,2018,100.64
mdv,2019,104.9
mex,1961,18.63
mex,1962,20.07
mex,1963,20.73
mex,1964,22.46
mex,1965,24.39
mex,1966,26.34
mex,1967,26.74
mex,1968,27.47
mex,1969,27.94
mex,1970,29.22
mex,1971,30.17
mex,1972,31.77
mex,1973,32.85
mex,1974,33.26
mex,1975,35.58
mex,1976,36.01
mex,1977,39.11
mex,1978,42.54
mex,1979,41.14
mex,1980,44.91
mex,1981,48.38
mex,1982,48.23
mex,1983,50.21
mex,1984,50.31
mex,1985,52.58
mex,1986,54.42
mex,1987,54.65
mex,1988,52.51
mex,1989,51.07
mex,1990,55.29
mex,1991,54.95
mex,1992,56.21
mex,1993,57.76
mex,1994,59.66
mex,1995,62.25
mex,1996,63.83
mex,1997,65.24
mex,1998,68.57
mex,1999,70.89
mex,2000,71.85
mex,2001,76.06
mex,2002,76.03
mex,2003,78.51
mex,2004,80.51
mex,2005,79.96
mex,2006,83.78
mex,2007,85.86
mex,2008,88.15
mex,2009,86.09
mex,2010,88.51
mex,2011,87.02
mex,2012,91.81
mex,2013,94.34
mex,2014,97.24
mex,2015,98.42
mex,2016,104.34
mex,2017,108.21
mex,2018,110.53
mex,2019,112.31
mhl,1991,95.83
mhl,1992,133.33
mhl,1993,104.17
mhl,1994,110.42
mhl,1995,175
mhl,1996,147.92
mhl,1997,137.5
mhl,1998,97.92
mhl,1999,77.08
mhl,2000,19.33
mhl,2001,17
mhl,2002,59.33
mhl,2003,137.33
mhl,2004,85
mhl,2005,97.92
mhl,2006,120.83
mhl,2007,101
mhl,2008,130.67
mhl,2009,119.33
mhl,2010,113.33
mhl,2011,98.33
mhl,2012,110
mhl,2013,116.67
mhl,2014,83.33
mhl,2015,90
mhl,2016,126.67
mhl,2017,126.67
mhl,2018,80
mhl,2019,74.92
mkd,1992,84.6
mkd,1993,64.91
mkd,1994,74.49
mkd,1995,75.91
mkd,1996,76.97
mkd,1997,77.11
mkd,1998,78.4
mkd,1999,81.17
mkd,2000,82.01
mkd,2001,73.61
mkd,2002,67.79
mkd,2003,75.39
mkd,2004,83.95
mkd,2005,83.46
mkd,2006,85.97
mkd,2007,86.89
mkd,2008,92.87
mkd,2009,93.22
mkd,2010,95.94
mkd,2011,93.51
mkd,2012,90.35
mkd,2013,95.36
mkd,2014,93.12
mkd,2015,102.8
mkd,2016,104.08
mkd,2017,83.62
mkd,2018,101.66
mkd,2019,95.22
mli,1961,14.55
mli,1962,15.15
mli,1963,15.61
mli,1964,15.63
mli,1965,16.63
mli,1966,16.81
mli,1967,17.79
mli,1968,17.36
mli,1969,18.95
mli,1970,18.96
mli,1971,18.39
mli,1972,16.18
mli,1973,14.81
mli,1974,16.92
mli,1975,19.26
mli,1976,19.75
mli,1977,19.77
mli,1978,20.89
mli,1979,20.97
mli,1980,21.63
mli,1981,24.3
mli,1982,25.02
mli,1983,24.53
mli,1984,21.73
mli,1985,22.89
mli,1986,24.49
mli,1987,23.85
mli,1988,27.74
mli,1989,27.64
mli,1990,27.54
mli,1991,35.96
mli,1992,31.48
mli,1993,32.97
mli,1994,35.24
mli,1995,34.33
mli,1996,35.15
mli,1997,36.17
mli,1998,39.46
mli,1999,42.7
mli,2000,39.83
mli,2001,42.51
mli,2002,43.13
mli,2003,50.81
mli,2004,48.51
mli,2005,55.55
mli,2006,55.92
mli,2007,64.66
mli,2008,74.9
mli,2009,81.47
mli,2010,83.02
mli,2011,89.94
mli,2012,92.57
mli,2013,92.69
mli,2014,91.98
mli,2015,97.41
mli,2016,110.62
mli,2017,108.51
mli,2018,117.77
mli,2019,120.86
mlt,1961,62.37
mlt,1962,61.31
mlt,1963,63.38
mlt,1964,61.01
mlt,1965,60.95
mlt,1966,58.57
mlt,1967,61.34
mlt,1968,70.64
mlt,1969,73.68
mlt,1970,70.73
mlt,1971,74.43
mlt,1972,76.84
mlt,1973,80.12
mlt,1974,75.22
mlt,1975,79.64
mlt,1976,79.57
mlt,1977,83.38
mlt,1978,82.03
mlt,1979,80.64
mlt,1980,79.68
mlt,1981,81.67
mlt,1982,78.52
mlt,1983,87.34
mlt,1984,86.98
mlt,1985,92.71
mlt,1986,91.74
mlt,1987,89.78
mlt,1988,89.97
mlt,1989,92.08
mlt,1990,91.61
mlt,1991,96.59
mlt,1992,105.23
mlt,1993,106.09
mlt,1994,113.52
mlt,1995,110.11
mlt,1996,125.83
mlt,1997,118.29
mlt,1998,125.24
mlt,1999,123.36
mlt,2000,118.8
mlt,2001,117.62
mlt,2002,116.25
mlt,2003,114.28
mlt,2004,111.66
mlt,2005,107.45
mlt,2006,113.67
mlt,2007,108.75
mlt,2008,116.92
mlt,2009,106.84
mlt,2010,107.94
mlt,2011,104.52
mlt,2012,99.99
mlt,2013,101.57
mlt,2014,104.1
mlt,2015,99.25
mlt,2016,96.65
mlt,2017,95.38
mlt,2018,77.4
mlt,2019,70.65
mmr,1961,13.82
mmr,1962,15.38
mmr,1963,15.99
mmr,1964,16.69
mmr,1965,16.28
mmr,1966,14.37
mmr,1967,15.95
mmr,1968,16.75
mmr,1969,16.69
mmr,1970,17.27
mmr,1971,17.71
mmr,1972,16.7
mmr,1973,18.15
mmr,1974,18.39
mmr,1975,19.22
mmr,1976,19.55
mmr,1977,20.05
mmr,1978,21.86
mmr,1979,22.14
mmr,1980,25.78
mmr,1981,27.88
mmr,1982,29.28
mmr,1983,29.98
mmr,1984,30.68
mmr,1985,31.46
mmr,1986,31.55
mmr,1987,30.76
mmr,1988,29.94
mmr,1989,28.64
mmr,1990,28.3
mmr,1991,27.33
mmr,1992,30.88
mmr,1993,33.47
mmr,1994,35.91
mmr,1995,36.91
mmr,1996,38.05
mmr,1997,37.11
mmr,1998,38.46
mmr,1999,44.8
mmr,2000,48.51
mmr,2001,51.36
mmr,2002,53.22
mmr,2003,57.79
mmr,2004,62.43
mmr,2005,69.73
mmr,2006,78.17
mmr,2007,82.6
mmr,2008,88.39
mmr,2009,91.77
mmr,2010,94.43
mmr,2011,90.85
mmr,2012,89.84
mmr,2013,93.97
mmr,2014,97.82
mmr,2015,100.63
mmr,2016,101.55
mmr,2017,103.23
mmr,2018,107.57
mmr,2019,108.59
mne,2006,153.53
mne,2007,111.8
mne,2008,105.99
mne,2009,97.32
mne,2010,93.11
mne,2011,106.98
mne,2012,91.25
mne,2013,102.19
mne,2014,93.09
mne,2015,98.12
mne,2016,108.79
mne,2017,98.76
mne,2018,101.59
mne,2019,101.9
mng,1961,58.78
mng,1962,55.25
mng,1963,50.02
mng,1964,50.91
mng,1965,54.12
mng,1966,57.41
mng,1967,59.68
mng,1968,55.51
mng,1969,55.35
mng,1970,57.22
mng,1971,57.08
mng,1972,59.82
mng,1973,61.34
mng,1974,65.78
mng,1975,73.9
mng,1976,68.98
mng,1977,65.11
mng,1978,72.81
mng,1979,71.7
mng,1980,67.7
mng,1981,69.43
mng,1982,72.45
mng,1983,75.73
mng,1984,74.09
mng,1985,74.81
mng,1986,80.47
mng,1987,77.81
mng,1988,74.89
mng,1989,79.62
mng,1990,78.67
mng,1991,79.56
mng,1992,71.21
mng,1993,63.15
mng,1994,59.14
mng,1995,61.07
mng,1996,71.03
mng,1997,67.52
mng,1998,74.77
mng,1999,81.77
mng,2000,79.04
mng,2001,61.56
mng,2002,57.12
mng,2003,48.27
mng,2004,59.11
mng,2005,55.12
mng,2006,54.27
mng,2007,59.15
mng,2008,67.74
mng,2009,84.29
mng,2010,64.9
mng,2011,70.2
mng,2012,74.99
mng,2013,82.07
mng,2014,83.21
mng,2015,110.88
mng,2016,105.91
mng,2017,107.35
mng,2018,132.35001
mng,2019,141.72
moz,1961,39
moz,1962,39.87
moz,1963,41.3
moz,1964,42.68
moz,1965,42.53
moz,1966,42.31
moz,1967,44.1
moz,1968,48.23
moz,1969,48.13
moz,1970,50.32
moz,1971,53.28
moz,1972,54.47
moz,1973,57.7
moz,1974,56.02
moz,1975,51.81
moz,1976,49.87
moz,1977,49.78
moz,1978,48.49
moz,1979,49.5
moz,1980,50.59
moz,1981,50.84
moz,1982,49.61
moz,1983,48.04
moz,1984,47.28
moz,1985,47.71
moz,1986,48.53
moz,1987,47.47
moz,1988,47.91
moz,1989,49.15
moz,1990,51.94
moz,1991,53.82
moz,1992,47.06
moz,1993,53.68
moz,1994,53.49
moz,1995,63.5
moz,1996,70.5
moz,1997,74.73
moz,1998,77.9
moz,1999,80.14
moz,2000,75.26
moz,2001,78.03
moz,2002,67.54
moz,2003,84.98
moz,2004,86.05
moz,2005,79.77
moz,2006,87.76
moz,2007,88.53
moz,2008,83.13
moz,2009,100.59
moz,2010,113.52
moz,2011,120.46
moz,2012,121.02
moz,2013,110.58
moz,2014,103.82
moz,2015,98.21
moz,2016,97.97
moz,2017,113.33
moz,2018,130.35001
moz,2019,126.71
mrt,1961,45.52
mrt,1962,46.43
mrt,1963,47.87
mrt,1964,49.4
mrt,1965,51
mrt,1966,51.64
mrt,1967,52.52
mrt,1968,54.63
mrt,1969,53.14
mrt,1970,52.96
mrt,1971,51.7
mrt,1972,49.39
mrt,1973,43.83
mrt,1974,41.79
mrt,1975,43.04
mrt,1976,47.02
mrt,1977,49.95
mrt,1978,52.31
mrt,1979,53.17
mrt,1980,55.95
mrt,1981,57.64
mrt,1982,55.94
mrt,1983,53.41
mrt,1984,51.95
mrt,1985,56.04
mrt,1986,56.78
mrt,1987,57.99
mrt,1988,59.52
mrt,1989,62.88
mrt,1990,64.85
mrt,1991,53.11
mrt,1992,51.46
mrt,1993,49.21
mrt,1994,52.68
mrt,1995,54.65
mrt,1996,58.15
mrt,1997,60.15
mrt,1998,61.99
mrt,1999,63.97
mrt,2000,70.21
mrt,2001,70.16
mrt,2002,73.63
mrt,2003,76.27
mrt,2004,76.68
mrt,2005,79
mrt,2006,78.43
mrt,2007,79.26
mrt,2008,78
mrt,2009,78.17
mrt,2010,86.33
mrt,2011,86.53
mrt,2012,92.6
mrt,2013,94.21
mrt,2014,98.25
mrt,2015,100.29
mrt,2016,101.46
mrt,2017,102.57
mrt,2018,105.99
mrt,2019,108.78
mus,1961,76.42
mus,1962,73.43
mus,1963,89.92
mus,1964,70.1
mus,1965,92.86
mus,1966,77.16
mus,1967,91.41
mus,1968,82.17
mus,1969,91
mus,1970,80.51
mus,1971,83.37
mus,1972,97.38
mus,1973,96.93
mus,1974,94.17
mus,1975,71.13
mus,1976,100.7
mus,1977,95.71
mus,1978,97.38
mus,1979,99.61
mus,1980,75.01
mus,1981,85.65
mus,1982,104.13
mus,1983,86.42
mus,1984,83.52
mus,1985,92.02
mus,1986,99.05
mus,1987,101.9
mus,1988,93.47
mus,1989,93.34
mus,1990,96.67
mus,1991,97.16
mus,1992,101.9
mus,1993,98.91
mus,1994,92
mus,1995,99.5
