geo,time,bx_trf_pwkr_cd_dt
nld_curacao,2019,176186257.29609
nld_curacao,2020,130753456.94413
nor,1975,8054653.168
nor,1976,8800554.276
nor,1977,66182762.15
nor,1978,67983589.17
nor,1979,73067047.12
nor,1980,101641563.4
nor,1981,125045402.5
nor,1982,106602180.5
nor,1983,101234321.6
nor,1984,101051979.1
nor,1985,105437133.8
nor,1986,110845802.3
nor,1987,134862152.1
nor,1988,137937210.1
nor,1989,140336029.1
nor,1990,157823577.9
nor,1991,174230819.7
nor,1992,189878479
nor,1993,166334716.8
nor,1994,170302322.4
nor,1995,238739187.5805
nor,1996,308864865.02308
nor,1997,288915989.52375
nor,1998,300609140.49855
nor,1999,287757541.85649
nor,2000,270449673.48013
nor,2001,278971195.69616
nor,2002,332634794.32577
nor,2003,391700584.06658
nor,2004,464972458.83821
nor,2005,505278425.01502
nor,2006,528833099.63116
nor,2007,616676514.76815
nor,2008,684970950.37096
nor,2009,631471271.2646
nor,2010,679971540.32069
nor,2011,764994189.8875
nor,2012,766529947.01642
nor,2013,791457692.03084
nor,2014,759947590.40122
nor,2015,608942452.26075
nor,2016,593573549.01048
nor,2017,615776510.07475
nor,2018,644347130.32708
nor,2019,615742173.231
nor,2020,592516996.29406
npl,1993,54825103.76
npl,1994,50118518.83
npl,1995,56822666.937
npl,1996,44160126.0671
npl,1997,49458057.88306
npl,1998,67504902.91589
npl,1999,83462780.2911
npl,2000,111498192.00286
npl,2001,146985151.86736
npl,2002,678485891.97551
npl,2003,771072126.45305
npl,2004,822608955.2113
npl,2005,1211823252.50637
npl,2006,1453231426.19466
npl,2007,1733858518.10271
npl,2008,2727140487.27792
npl,2009,2983336877.15602
npl,2010,3464092681.92056
npl,2011,4216894009.62725
npl,2012,4792506200.04371
npl,2013,5583702127.817
npl,2014,5888650154.82928
npl,2015,6729935670.59216
npl,2016,6611838543.93663
npl,2017,6928133767.08804
npl,2018,8286629516.1521
npl,2019,8244465869.48491
npl,2020,8107744661.56321
nru,2008,227398.8651
nru,2009,210117.26033
nru,2010,212867.9362
nru,2011,1231651.41282
nru,2012,8378829.69037
nru,2013,10689194.74003
nru,2014,11852785.56414
nru,2015,10420480.4071
nru,2016,11739815.54437
nru,2017,10346242.86032
nru,2018,6535565.3138
nzl,1972,107568000.8
nzl,1973,156077774
nzl,1974,162146469.1
nzl,1975,157393798.8
nzl,1976,127377281.2
nzl,1977,143645858.8
nzl,1978,155533096.3
nzl,1979,207459869.4
nzl,1980,256152557.4
nzl,1981,259673492.4
nzl,1982,294577362.1
nzl,1983,300758941.7
nzl,1984,275288879.4
nzl,1985,256343048.1
nzl,1986,303651428.2
nzl,1987,379271850.6
nzl,1988,491960022
nzl,1989,584965942.4
nzl,1990,761847595.2
nzl,1991,651125366.2
nzl,1992,602392150.9
nzl,1993,832968261.7
nzl,1994,1154772705
nzl,1995,1651630371
nzl,1996,2039780396
nzl,1997,1010340271
nzl,1998,259445526.1
nzl,1999,257530822.8
nzl,2000,215300354.56571
nzl,2001,218798054.6629
nzl,2002,232521812.12376
nzl,2003,290415929.71255
nzl,2004,322273181.29375
nzl,2005,352035937.8318
nzl,2006,334684335.46604
nzl,2007,383652892.18696
nzl,2008,421363024.48833
nzl,2009,331041414.5292
nzl,2010,370502945.2725
nzl,2011,455316355.56205
nzl,2012,461782564.22834
nzl,2013,459239108.40216
nzl,2014,535105600.06901
nzl,2015,531736255.25146
nzl,2016,528072446.59225
nzl,2017,538592709.73202
nzl,2018,508952374.77212
nzl,2019,462952736.4938
nzl,2020,147708403.17539
omn,1978,28951940.54
omn,1979,32715690.61
omn,1980,34742328.64
omn,1981,40532714.84
omn,1982,43427909.85
omn,1983,43427909.85
omn,1984,43428222.66
omn,1985,43428539.28
omn,1986,39268875.12
omn,1987,39011703.49
omn,1988,39011703.49
omn,1989,39011703.49
omn,1990,39011703.49
omn,1991,39011703.49
omn,1992,39011703.49
omn,1993,39011703.49
omn,1994,39011703.49
omn,1995,39011704.27201
omn,1996,39000000
omn,1997,39000000
omn,1998,39000000
omn,1999,39000000
omn,2000,39000000
omn,2001,39011703.51105
omn,2002,39011703.51105
omn,2003,39011703.51105
omn,2004,39011703.51105
omn,2005,39011703.51105
omn,2006,39011703.51105
omn,2007,39011703.51105
omn,2008,39011703.51105
omn,2009,39011703.51105
omn,2010,39011703.51105
omn,2011,39011703.51105
omn,2012,39011703.51105
omn,2013,39011703.51105
omn,2014,39011703.51105
omn,2015,39011703.51105
omn,2016,39011703.51105
omn,2017,39011703.51105
omn,2018,39011703.51105
omn,2019,39011703.51105
omn,2020,39011703.51105
pak,1976,411736938.5
pak,1977,872086608.9
pak,1978,1309296997
pak,1979,1501616821
pak,1980,2047622437
pak,1981,2067108154
pak,1982,2588121582
pak,1983,2940239990
pak,1984,2580805664
pak,1985,2537092529
pak,1986,2446387207
pak,1987,2180528076
pak,1988,1871958252
pak,1989,2017306152
pak,1990,2006266968
pak,1991,1548698364
pak,1992,1573619019
pak,1993,1446277100
pak,1994,1749277100
pak,1995,1712219435.60135
pak,1996,1284050241.16386
pak,1997,1707282924.73027
pak,1998,1172000000
pak,1999,996000000
pak,2000,1075000000
pak,2001,1461000000
pak,2002,3554000000
pak,2003,3964000000
pak,2004,3945000000
pak,2005,4280000000
pak,2006,5121000000
pak,2007,5998000000
pak,2008,7039000000
pak,2009,8717000000
pak,2010,9690000000
pak,2011,12263000000
pak,2012,14007000000
pak,2013,14629000000
pak,2014,17244000000
pak,2015,19306000000
pak,2016,19819000000
pak,2017,19856000000
pak,2018,21193000000
pak,2019,22252000000
pak,2020,26108000000
pan,1977,103699996.9
pan,1978,120800003.1
pan,1979,135699996.9
pan,1980,65199996.95
pan,1981,61700000.76
pan,1982,75500000
pan,1983,78099998.47
pan,1984,74000000
pan,1985,99000000
pan,1986,100400001.5
pan,1987,104400001.5
pan,1988,102099998.5
pan,1989,102099998.5
pan,1990,109699996.9
pan,1991,108099998.5
pan,1992,102400001.5
pan,1993,108699996.9
pan,1994,112000000
pan,1995,112000000
pan,1996,86200000
pan,1997,64300000
pan,1998,58200000
pan,1999,48300000
pan,2000,16400000
pan,2001,73100000
pan,2002,84600000
pan,2003,106800000
pan,2004,108900000
pan,2005,129600000
pan,2006,300500000
pan,2007,355300000
pan,2008,378000000
pan,2009,337000000
pan,2010,410000000
pan,2011,368200000
pan,2012,410900000
pan,2013,461400000
pan,2014,756400000
pan,2015,554200000
pan,2016,502518500
pan,2017,533355900
pan,2018,537877200
pan,2019,580854157
pan,2020,455712237.06
per,1990,87000000
per,1991,148000000
per,1992,240000000
per,1993,289000000
per,1994,473000000
per,1995,599000000
per,1996,597000000
per,1997,636000000
per,1998,647000000
per,1999,670000000
per,2000,717663840
per,2001,753211439.47115
per,2002,705382493.06473
per,2003,868500000
per,2004,1132713589.75648
per,2005,1440067536.07357
per,2006,1837494274.23837
per,2007,2130814663.09079
per,2008,2443644584.72294
per,2009,2408698137.26314
per,2010,2533910907.29577
per,2011,2696961722.55353
per,2012,2787954662.52377
per,2013,2707246389.78562
per,2014,2636539865.44552
per,2015,2725062653.84862
per,2016,2883886545.2925
per,2017,3051238954.45586
per,2018,3224754054.74744
per,2019,3325921218.81313
per,2020,2938616916.2832
phl,1977,339000000
phl,1978,446000000
phl,1979,556000000
phl,1980,626000000
phl,1981,800000000
phl,1982,1049000000
phl,1983,1124000000
phl,1984,718000000
phl,1985,806000000
phl,1986,861000000
phl,1987,1020000000
phl,1988,1262000000
phl,1989,1362000000
phl,1990,1465000000
phl,1991,1850000000
phl,1992,2538000000
phl,1993,2587000000
phl,1994,3452000000
phl,1995,5360000000
phl,1996,4875000000
phl,1997,6799000000
phl,1998,5130000000
phl,1999,6693000000
phl,2000,6924000000
phl,2001,8760000000
phl,2002,9735000000
phl,2003,10239000000
phl,2004,11468000000
phl,2005,13732557721.8325
phl,2006,15496088457.3
phl,2007,16437434091.535
phl,2008,18850672419.335
phl,2009,19959507639.085
phl,2010,21556633835.6025
phl,2011,23053626019.0125
phl,2012,24609679612.7445
phl,2013,26716840269.1056
phl,2014,28690797896.4984
phl,2015,29799395699.8779
phl,2016,31141973475.3294
phl,2017,32809770433.9087
phl,2018,33808967986.2666
phl,2019,35167471832.1845
phl,2020,34913342999.3615
plw,2005,1474978.69384
plw,2006,1542184.8
plw,2007,1529496.47038
plw,2008,1604639.52622
plw,2009,1590526.34097
plw,2010,1685461.37022
plw,2011,1967273.55596
plw,2012,2360256.64851
plw,2013,2359934.24851
plw,2014,2218252.44851
plw,2015,2273734.06077
plw,2016,2360132.69296
plw,2017,2176267.57547
plw,2018,2176267.57547
plw,2019,2176267.57547
plw,2020,2176267.57547
png,1976,13977520.94
png,1977,8717079.163
png,1978,9158178.329
png,1979,9130308.151
png,1980,5445909.023
png,1981,4737266.541
png,1982,6099514.008
png,1983,4313142.776
png,1984,5354969.025
png,1985,5607313.156
png,1986,7007307.053
png,1987,13434066.77
png,1988,10012715.34
png,1989,7227381.706
png,1990,5436425.686
png,1991,21015235.9
png,1992,20734443.66
png,1993,20446674.35
png,1994,19904487.61
png,1995,15668252.94
png,1996,15166875.84
png,1997,13949213.98
png,1998,9713940.62
png,1999,7844246.387
png,2000,7226507.187
png,2001,5924500.942
png,2002,5622274.3498
png,2003,6931479.34502
png,2004,9526646.37596
png,2005,6846522.75749
png,2006,4412111.38028
png,2007,7622440.28432
png,2008,7350469.36324
png,2009,4734583.32449
png,2010,3501731.44591
png,2011,12299746.08661
png,2012,14254412.21544
png,2013,14280890.13297
png,2014,10474115.12836
png,2015,3944547.93526
png,2016,2694279.50213
png,2017,4262316.5727
png,2018,3670805.65686
png,2019,3000000
png,2020,2000000
pol,1994,581000000
pol,1995,724000000
pol,1996,774000000
pol,1997,848000000
pol,1998,1070000000
pol,1999,825000000
pol,2000,1496000000
pol,2001,1563000000
pol,2002,1685000000
pol,2003,2284000000
pol,2004,4724000000
pol,2005,6471000000
pol,2006,8486000000
pol,2007,10468000000
pol,2008,10475000000
pol,2009,8174000000
pol,2010,7712000000
pol,2011,7768000000
pol,2012,7041000000
pol,2013,7457000000
pol,2014,7468000000
pol,2015,6834000000
pol,2016,6764000000
pol,2017,7302000000
pol,2018,7603000000
pol,2019,7063000000
pol,2020,6727000000
prt,1975,1127104004
prt,1976,924339477.5
prt,1977,1197053955
prt,1978,1697034912
prt,1979,2486267578
prt,1980,2968488037
prt,1981,2876444824
prt,1982,2635154053
prt,1983,2187293945
prt,1984,2199776855
prt,1985,2163800537
prt,1986,2654412598
prt,1987,3371763184
prt,1988,3524135010
prt,1989,3705802979
prt,1990,4478965820
prt,1991,4717690918
prt,1992,4762224121
prt,1993,4315121582
prt,1994,3805934326
prt,1995,3952520159.8245
prt,1996,3708172449.94715
prt,1997,3487517948.59551
prt,1998,3531591602.63014
prt,1999,248140557.57501
prt,2000,258747231.69956
prt,2001,342123729.90926
prt,2002,309037742.69655
prt,2003,384011510.13301
prt,2004,385229331.56566
prt,2005,386598229.55351
prt,2006,440128945.73043
prt,2007,609952878.78567
prt,2008,640917115.94575
prt,2009,598188764.25839
prt,2010,516896597.9798
prt,2011,539538479.70779
prt,2012,461187847.84119
prt,2013,446468761.46553
prt,2014,437460850.71612
prt,2015,369222823.04502
prt,2016,424677827.86445
prt,2017,490417613.18327
prt,2018,545035055.34799
prt,2019,617601901.89394
prt,2020,590544165.39103
pry,1975,5900000.095
pry,1976,7300000.191
pry,1977,17500000
pry,1978,37500000
pry,1979,36400001.53
pry,1980,52099998.47
pry,1981,63099998.47
pry,1982,41400001.53
pry,1983,33200000.76
pry,1984,24000000
pry,1985,9600000.381
pry,1986,13699999.81
pry,1987,22700000.76
pry,1988,23899999.62
pry,1989,39500000
pry,1990,33799999.24
pry,1991,42400001.53
pry,1992,63900001.53
pry,1993,94599998.47
pry,1994,147899993.9
pry,1995,134900000
pry,1996,136900000
pry,1997,141200000
pry,1998,142600000
pry,1999,148000000
pry,2000,151700000
pry,2001,140000000
pry,2002,98700000
pry,2003,109500000
pry,2004,132000000
pry,2005,161300000
pry,2006,336000000
pry,2007,340786000
pry,2008,362630000
pry,2009,377300000
pry,2010,409885000
pry,2011,540670000
pry,2012,634100000
pry,2013,623280000
pry,2014,506640000
pry,2015,553640400
pry,2016,656858400
pry,2017,704073600
pry,2018,682869965.80263
pry,2019,665990282.4938
pry,2020,583714988.89974
pse,1995,582100000
pse,1996,542300000
pse,1997,623300000
pse,1998,1058245497.68833
pse,1999,1096285162.25875
pse,2000,863808161.53918
pse,2001,805742463.19507
pse,2002,771775117.57835
pse,2003,310077968.43195
pse,2004,398558392.98679
pse,2005,378337238.86227
pse,2006,464056317.92228
pse,2007,598543423.20069
pse,2008,740724365.51413
pse,2009,755235907.86924
pse,2010,927139386.64893
pse,2011,1141713035.89829
pse,2012,1737049552.88773
pse,2013,1489335822.02899
pse,2014,1804542444.53874
pse,2015,1817412108.70603
pse,2016,2086576175.52323
pse,2017,2378923436.81488
pse,2018,2833912788.45597
pse,2019,3152859814.38834
pse,2020,2645805425.36245
pyf,2002,407977858.44905
pyf,2003,508521721.22889
pyf,2004,598362792.76199
pyf,2005,557270620.34854
pyf,2006,621861789.95595
pyf,2007,688761877.46717
pyf,2008,763053748.01384
pyf,2009,727757245.92741
pyf,2010,650741021.16095
pyf,2011,722369036.50157
pyf,2012,633487534.97907
pyf,2013,671653930.2003
pyf,2014,660117942.37961
pyf,2015,564273664.82953
pyf,2016,581560094.17684
pyf,2017,581560094.17684
pyf,2018,581560111.75
pyf,2019,581560111.75
pyf,2020,581560111.75
qat,2005,0
qat,2006,0
qat,2007,0
qat,2008,0
qat,2009,0
qat,2010,0
qat,2011,573626373.62637
qat,2012,803296703.2967
qat,2013,574395604.3956
qat,2014,498626373.62637
qat,2015,437087912.08791
qat,2016,378571428.57143
qat,2017,665934065.93407
qat,2018,467032967.03297
qat,2019,576648351.64835
qat,2020,651648351.64835
rou,1994,11000000
rou,1995,9000000
rou,1996,18000000
rou,1997,16000000
rou,1998,49000000
rou,1999,96000000
rou,2000,96000000
rou,2001,116000000
rou,2002,143000000
rou,2003,124000000
rou,2004,131000000
rou,2005,951783338.18704
rou,2006,1160464157.60815
rou,2007,1624282412.09438
rou,2008,1702335817.56023
rou,2009,682463491.15005
rou,2010,641386614.54328
rou,2011,694116383.39262
rou,2012,733218617.54354
rou,2013,4805772255.72612
rou,2014,5083522748.60437
rou,2015,5391416913.71941
rou,2016,5929792424.66431
rou,2017,6555658958.93935
rou,2018,6983986124.91678
rou,2019,8142029279.29984
rou,2020,7625731190.75402
rus,1994,4563000000
rus,1995,165900000
rus,1996,101500000
rus,1997,226750000
rus,1998,301170000
rus,1999,425210000
rus,2000,499950000
rus,2001,986410000
rus,2002,935980000
rus,2003,1113700000
rus,2004,2206750000
rus,2005,3436560000
rus,2006,3820380000
rus,2007,4666330000
rus,2008,5736970000
rus,2009,5105060000
rus,2010,5250020000
rus,2011,6103270000
rus,2012,5787730000
rus,2013,6750810000
rus,2014,7776540000
rus,2015,6903390000
rus,2016,6688670000
rus,2017,8235000000
rus,2018,9287270000
rus,2019,10432480000
rus,2020,9914970000
rwa,1976,247391.1941
rwa,1977,1177879.691
rwa,1978,2167890.787
rwa,1979,4787133.694
rwa,1980,3381209.373
rwa,1981,3900858.402
rwa,1982,7178167.343
rwa,1983,3434139.729
rwa,1984,2943145.752
rwa,1985,2864348.412
rwa,1986,4018681.526
rwa,1987,4480205.059
rwa,1988,3806522.131
rwa,1989,3955134.63
rwa,1990,2628306.15
rwa,1991,3547338.963
rwa,1992,1844128.847
rwa,1993,3931029.558
rwa,1994,12528777.12
rwa,1995,21126523.97
rwa,1996,13181734.09
rwa,1997,5236945.152
rwa,1998,4277427.435
rwa,1999,3317909.718
rwa,2000,6626256.7967
rwa,2001,7850030.5032
rwa,2002,7210000
rwa,2003,9618445.7614
rwa,2004,9809775.6874
rwa,2005,0
rwa,2006,0
rwa,2007,0
rwa,2008,0
rwa,2009,0
rwa,2010,106471877.03405
rwa,2011,174202485.52623
rwa,2012,182402478.09531
rwa,2013,170199422.50747
rwa,2014,183593635.92983
rwa,2015,159199957.03425
rwa,2016,172516840.96439
rwa,2017,215292394.79366
rwa,2018,260511615.55082
rwa,2019,260710294.70443
rwa,2020,280069130.46537
sau,2005,93866666.66667
sau,2006,105600000
sau,2007,123466666.66667
sau,2008,216186666.66667
sau,2009,214400000
sau,2010,236480000
sau,2011,243733333.33333
sau,2012,245920000
sau,2013,268773333.33333
sau,2014,273304000
sau,2015,295434400
sau,2016,307521866.66667
sau,2017,290774666.66667
sau,2018,334914666.66667
sau,2019,334029333.33333
sau,2020,302253072.12888
sdn,1977,40492912.29
sdn,1978,68978424.07
sdn,1979,127889999.4
sdn,1980,262200012.2
sdn,1981,383991638.2
sdn,1982,133111251.8
sdn,1983,274461547.9
sdn,1984,284769226.1
sdn,1985,260808441.2
sdn,1986,113319999.7
sdn,1987,137817779.5
sdn,1988,217355560.3
sdn,1989,416733337.4
sdn,1990,61900001.53
sdn,1991,45400001.53
sdn,1992,123699996.9
sdn,1993,75199996.95
sdn,1994,107199996.9
sdn,1995,346200000
sdn,1996,221520000
sdn,1997,419600000
sdn,1998,686600000
sdn,1999,665100000
sdn,2000,640800000
sdn,2001,739600000
sdn,2002,977690000
sdn,2003,1223600000
sdn,2004,1402950000
sdn,2005,703788385.65761
sdn,2006,800828762.02637
sdn,2007,999710750.0721
sdn,2008,1590626089.41345
sdn,2009,1394395643.14033
sdn,2010,1455537377.36537
sdn,2011,824220909.25927
sdn,2012,595843243.82804
sdn,2013,619508803.40415
sdn,2014,506556821.86365
sdn,2015,151392010.45294
sdn,2016,153411466.26079
sdn,2017,212936009.90781
sdn,2018,425214350.60703
sdn,2019,522317287.75555
sdn,2020,495355092.52695
sen,1974,8516660.69
sen,1975,26316661.83
sen,1976,45992790.22
sen,1977,43064205.17
sen,1978,55615661.62
sen,1979,56270721.44
sen,1980,77054306.03
sen,1981,68192329.41
sen,1982,66310363.77
sen,1983,58966156.01
sen,1984,53758190.16
sen,1985,79418968.2
sen,1986,108949920.7
sen,1987,117822601.3
sen,1988,117543090.8
sen,1989,112755683.9
sen,1990,142067581.2
sen,1991,162562484.7
sen,1992,175676010.1
sen,1993,170008346.6
sen,1994,113831893.9
sen,1995,146028708.5317
sen,1996,150479199.0901
sen,1997,150465321.90972
sen,1998,147418829.38446
sen,1999,186030796.62109
sen,2000,234066647.20221
sen,2001,304944980.10474
sen,2002,346122851.38729
sen,2003,512080217.28947
sen,2004,634031644.83902
sen,2005,789138740.08385
sen,2006,926064834.77351
sen,2007,1193376015.83581
sen,2008,1482085064.11005
sen,2009,1355834396.89549
sen,2010,1479119819.84591
sen,2011,1616025932.88878
sen,2012,1576225069.3752
sen,2013,1777897284.37353
sen,2014,1931624792.77188
sen,2015,1757754461.80459
sen,2016,1980581469.64264
sen,2017,2148911385.0578
sen,2018,2427531906.29455
sen,2019,2522205664.88
sen,2020,2561899541.76871
sgp,2005,0
sgp,2006,0
sgp,2007,0
sgp,2008,0
sgp,2009,0
sgp,2010,0
sgp,2011,0
sgp,2012,0
sgp,2013,0
sgp,2014,0
sgp,2015,0
sgp,2016,0
sgp,2017,0
sgp,2018,0
sgp,2019,0
slb,1999,2356276.60069
slb,2000,4323108.4722
slb,2001,4528052.8861
slb,2002,3224827.51946
slb,2003,3881133.4025
slb,2004,8696489.92961
slb,2005,7162382.82135
slb,2006,10741652.56433
slb,2007,12632927.01773
slb,2008,9141559.76764
slb,2009,12514457.30538
slb,2010,14278624.92398
slb,2011,16928911.04714
slb,2012,20723053.9949
slb,2013,20640175.10885
slb,2014,16335086.97924
slb,2015,18587890.82698
slb,2016,20282719.82686
slb,2017,16328761.33275
slb,2018,19899017.72231
slb,2019,25474128.75589
slb,2020,27508844.20746
sle,1980,95256.4552
sle,1981,87994.7394
sle,1982,80733.031
sle,1983,53041.108
sle,1984,79682.8642
sle,1985,39260.6258
sle,1986,57817.8428
sle,1987,76375.0598
sle,1988,79965.3456
sle,1989,51828.4068
sle,1990,27072.385
sle,1991,27764.2179
sle,1992,65673.314
sle,1993,57801.5745
sle,1994,55902.1309
sle,1995,23673629.72395
sle,1996,25246637.86713
sle,1997,5984620.20464
sle,1998,20330605.04548
sle,1999,22476894.1273
sle,2000,7134994.32395
sle,2001,6215277.85062
sle,2002,21815455.09982
sle,2003,25889258.39299
sle,2004,24714834.48072
sle,2005,2435105.01066
sle,2006,15622339.17516
sle,2007,41973856.38289
sle,2008,22578604.14405
sle,2009,35896004.03914
sle,2010,44218584.26692
sle,2011,58811616.44671
sle,2012,64534081.2063
sle,2013,69660699.49672
sle,2014,62430104.56903
sle,2015,48163694.59514
sle,2016,46828893.22554
sle,2017,48340859.86267
sle,2018,62075450.29398
sle,2019,52980314.89303
sle,2020,59000000
slv,1976,10600000.38
slv,1977,54000000
slv,1978,67839996.34
slv,1979,100000000
slv,1980,49040000.92
slv,1981,72480003.36
slv,1982,112199996.9
slv,1983,115440002.4
slv,1984,159119995.1
slv,1985,157160003.7
slv,1986,157291091.9
slv,1987,186639999.4
slv,1988,210740005.5
slv,1989,237820007.3
slv,1990,366278900.1
slv,1991,475234924.3
slv,1992,694308776.9
slv,1993,795747558.6
slv,1994,971731323.2
slv,1995,1063899861.97706
slv,1996,1083837806.96745
slv,1997,1199486081.37045
slv,1998,1338320959.45174
slv,1999,1386000000
slv,2000,1764200000
slv,2001,1924300000
slv,2002,1952600000
slv,2003,2121300000
slv,2004,2563000000
slv,2005,3028600000
slv,2006,3482700000
slv,2007,3709050000
slv,2008,3754750000
slv,2009,3402340000
slv,2010,3471836719.03
slv,2011,3643949246.05147
slv,2012,3914048534.33323
slv,2013,3966478547.83584
slv,2014,4160378001.28301
slv,2015,4274620676.02955
slv,2016,4561580070.95314
slv,2017,4996353544.71816
slv,2018,5391738701.98946
slv,2019,5661160274.63
slv,2020,5936157615.33088
som,1979,36648132.32
som,1980,57251785.28
som,1981,7148530.483
som,1982,19897026.06
som,1983,21700494.77
som,2005,0
som,2006,0
som,2007,0
som,2008,0
som,2009,0
som,2010,0
som,2011,0
som,2012,0
som,2013,0
som,2014,0
som,2015,0
som,2016,0
som,2017,0
som,2018,1482000000
som,2019,1577000000
som,2020,1735000000
srb,2005,0
srb,2006,0
srb,2007,3764205524.12134
srb,2008,3545491380.15024
srb,2009,4649881250.56673
srb,2010,4117446496.11431
srb,2011,3960970272.17478
srb,2012,3546455139.87609
srb,2013,4024794307.00548
srb,2014,3696031997.17128
srb,2015,3370435504.05963
srb,2016,3205371733.83938
srb,2017,3589629282.39231
srb,2018,4445606867.0872
srb,2019,4237925900.80372
srb,2020,3868521647.51305
ssd,2005,0
ssd,2006,0
ssd,2007,0
ssd,2008,0
ssd,2009,0
ssd,2010,0
ssd,2011,0
ssd,2012,0
ssd,2013,0
ssd,2014,1985610.2
ssd,2015,1138720000
ssd,2016,1083000000
ssd,2017,633830000
ssd,2018,1267160000
ssd,2019,80440000
ssd,2020,86510000
stp,1978,298716.1577
stp,1979,596723.7353
stp,1980,773624.301
stp,1981,955742.4784
stp,1982,712219.4171
stp,1983,1096014.738
stp,1984,3254174.232
stp,1985,277999.5501
stp,1986,85516.572
stp,1987,70096.1947
stp,1988,63699.1858
stp,1989,157212.2127
stp,1990,310000.0024
stp,1997,800000
stp,1998,500000
stp,1999,560000
stp,2000,463800
stp,2001,553670.31444
stp,2002,797330.56084
stp,2003,1821460.08789
stp,2004,1100000
stp,2005,1500000
stp,2006,1600000
stp,2007,2000000
stp,2008,3000000
stp,2009,2000000
stp,2010,6363257.4542
stp,2011,6881334.48687
stp,2012,6358889.79037
stp,2013,26566722.92427
stp,2014,26827848.80557
stp,2015,19980196.89177
stp,2016,18044840.55633
stp,2017,18192067.22756
stp,2018,17776130.47602
stp,2019,11114429.37266
stp,2020,8620359.24784
sur,1977,3099999.905
sur,1978,4699999.809
sur,1979,5400000.095
sur,1980,6000000
sur,1981,6099999.905
sur,1982,4000000
sur,1983,6000000
sur,1984,5900000.095
sur,1985,4500000
sur,1986,1700000.048
sur,1987,2099999.905
sur,1988,2799999.952
sur,1989,2000000
sur,1990,500000
sur,1991,4099999.905
sur,1992,4599999.905
sur,1993,3500000
sur,1994,200000.003
sur,1995,266666.6806
sur,1996,333333.3433
sur,1997,400000.006
sur,1998,1350000.024
sur,1999,2299999.952
sur,2000,1250000
sur,2001,200000.003
sur,2002,15100000.38
sur,2003,23500000
sur,2004,9100000.381
sur,2005,3900000
sur,2006,2100000
sur,2007,2800000
sur,2008,2200000
sur,2009,4600000
sur,2010,4300000
sur,2011,3893784.5278
sur,2012,8057490.75
sur,2013,6993693.27855
sur,2014,8833808.60389
sur,2015,6705559.50381
sur,2016,1493543.56631
sur,2017,97912850.92294
sur,2018,98678756.53342
sur,2019,96177384.31312
sur,2020,124028649.07841
svk,1993,78525115.97
svk,1994,48492443.08
svk,1995,25742912.21914
svk,1996,20787354.43222
svk,1997,29128895.32957
svk,1998,23214363.26111
svk,1999,19242010.48354
svk,2000,17795790.15225
svk,2001,22498262.78396
svk,2002,24388759.28483
svk,2003,425324010.78637
svk,2004,702778958.34636
svk,2005,1210904294.51837
svk,2006,1343434296.87459
svk,2007,1661512193.07655
svk,2008,2050364971.52283
svk,2009,1672288994.85461
svk,2010,1590890346.32035
svk,2011,1753891235.79545
svk,2012,1927193403.76862
svk,2013,2071687508.93075
svk,2014,2395643258.39783
svk,2015,2138338117.25122
svk,2016,2119834516.06118
svk,2017,2164333033.86264
svk,2018,2210599186.1914
svk,2019,2544685949.4309
svk,2020,2463633269.32616
svn,1992,38299999.24
svn,1993,52200000.76
svn,1994,273399993.9
svn,1995,270000000
svn,1996,275400000
svn,1997,238000000
svn,1998,224500000
svn,1999,222900000
svn,2000,202300000
svn,2001,198200000
svn,2002,212700000
svn,2003,230700000
svn,2004,260900000
svn,2005,261100000
svn,2006,279395375.55444
svn,2007,320207430.48129
svn,2008,380241218.11346
svn,2009,173457864.07487
svn,2010,164466518.32453
svn,2011,210350062.95402
svn,2012,249086700.24033
svn,2013,314082541.4689
svn,2014,373328490.07896
svn,2015,399506454.56202
svn,2016,451975776.7112
svn,2017,501999475.61926
svn,2018,644842427.42364
svn,2019,673497184.66399
svn,2020,641690729.36399
swe,1970,5799107.552
swe,1971,11705249.79
swe,1972,12598646.16
swe,1973,16028392.79
swe,1974,20272895.81
swe,1975,26190416.34
swe,1976,41384174.35
swe,1977,60505138.4
swe,1978,48687911.99
swe,1979,46587486.27
swe,1980,65987792.97
swe,1981,67646598.82
swe,1982,136293.0089
swe,1983,24535535.81
swe,1984,22480361.94
swe,1985,23343118.67
swe,1986,18435108.18
swe,1987,98183372.5
swe,1988,104329017.6
swe,1989,127266342.2
swe,1990,152504684.4
swe,1991,206945068.4
swe,1992,232189392.1
swe,1993,231370147.7
swe,1994,249319122.3
swe,1995,255220836.85702
swe,1996,269921303.79852
swe,1997,315803567.07495
swe,1998,125562625.1964
swe,1999,363992361.71081
swe,2000,437804032.85254
swe,2001,578184768.64412
swe,2002,512116309.85076
swe,2003,1357412369.77668
swe,2004,1595817024.61163
swe,2005,1811506054.40485
swe,2006,2245090114.17167
swe,2007,3205455116.73307
swe,2008,4095491168.94481
swe,2009,3967954238.18227
swe,2010,4060977951.31987
swe,2011,4384693878.28591
swe,2012,4293492857.77708
swe,2013,4595689775.03286
swe,2014,4561329199.43517
swe,2015,3396671927.9404
swe,2016,2820821968.23337
swe,2017,3108971590.48539
swe,2018,3073996117.26708
swe,2019,3184918328.23279
swe,2020,3091165327.32199
swz,1974,3532128.334
swz,1975,7978280.067
swz,1976,9774999.619
swz,1977,12074999.81
swz,1978,14260000.23
