geo,time,sl_emp_totl_sp_fe_zs
khm,1997,76.876
khm,1998,76.799
khm,1999,76.471
khm,2000,75.498
khm,2001,80.807
khm,2002,78.821
khm,2003,76.759
khm,2004,74.573
khm,2005,74.324
khm,2006,74.033
khm,2007,73.781
khm,2008,75.407
khm,2009,76.943
khm,2010,80.631
khm,2011,81.451
khm,2012,77.966
khm,2013,74.011
khm,2014,73.874
khm,2015,73.081
khm,2016,75.266
khm,2017,76.291
khm,2018,76.128
khm,2019,75.98
khm,2020,73.526
khm,2021,73.429
kor,1991,45.938
kor,1992,45.854
kor,1993,45.76
kor,1994,46.665
kor,1995,47.347
kor,1996,47.883
kor,1997,48.408
kor,1998,44.197
kor,1999,44.994
kor,2000,47.595
kor,2001,48.315
kor,2002,48.978
kor,2003,47.823
kor,2004,48.995
kor,2005,49.066
kor,2006,49.497
kor,2007,49.574
kor,2008,49.293
kor,2009,48.346
kor,2010,48.482
kor,2011,48.761
kor,2012,49.013
kor,2013,49.378
kor,2014,50.271
kor,2015,50.473
kor,2016,50.658
kor,2017,51.185
kor,2018,51.178
kor,2019,51.812
kor,2020,50.955
kor,2021,51.494
kwt,1991,43.354
kwt,1992,43.395
kwt,1993,43.668
kwt,1994,43.912
kwt,1995,43.341
kwt,1996,43.623
kwt,1997,44.017
kwt,1998,44.414
kwt,1999,45.174
kwt,2000,45.256
kwt,2001,45.569
kwt,2002,45.358
kwt,2003,44.249
kwt,2004,44.196
kwt,2005,44.75
kwt,2006,45.399
kwt,2007,45.763
kwt,2008,45.919
kwt,2009,46.497
kwt,2010,47.132
kwt,2011,47.189
kwt,2012,47.162
kwt,2013,47.069
kwt,2014,46.935
kwt,2015,47.787
kwt,2016,47.542
kwt,2017,47.817
kwt,2018,47.689
kwt,2019,47.621
kwt,2020,42.179
kwt,2021,43.189
lao,1991,78.834
lao,1992,78.743
lao,1993,78.591
lao,1994,78.441
lao,1995,78.168
lao,1996,78.036
lao,1997,77.906
lao,1998,77.651
lao,1999,77.663
lao,2000,77.477
lao,2001,77.348
lao,2002,77.226
lao,2003,77.102
lao,2004,76.98
lao,2005,76.867
lao,2006,76.758
lao,2007,76.596
lao,2008,76.455
lao,2009,76.304
lao,2010,76.167
lao,2011,76.013
lao,2012,75.873
lao,2013,75.74
lao,2014,75.62
lao,2015,75.514
lao,2016,75.423
lao,2017,75.343
lao,2018,75.27
lao,2019,75.216
lao,2020,74.29
lao,2021,73.878
lbn,1991,17.221
lbn,1992,17.334
lbn,1993,17.46
lbn,1994,17.601
lbn,1995,17.754
lbn,1996,17.689
lbn,1997,17.756
lbn,1998,17.851
lbn,1999,18.005
lbn,2000,18.127
lbn,2001,18.027
lbn,2002,17.973
lbn,2003,17.964
lbn,2004,17.966
lbn,2005,18.079
lbn,2006,18.253
lbn,2007,18.456
lbn,2008,18.554
lbn,2009,18.625
lbn,2010,18.636
lbn,2011,18.646
lbn,2012,18.618
lbn,2013,18.523
lbn,2014,18.426
lbn,2015,18.382
lbn,2016,18.422
lbn,2017,18.455
lbn,2018,18.533
lbn,2019,18.662
lbn,2020,17.126
lbn,2021,16.882
lbr,1991,69.581
lbr,1992,69.677
lbr,1993,69.791
lbr,1994,69.885
lbr,1995,69.944
lbr,1996,70.02
lbr,1997,70.057
lbr,1998,70.081
lbr,1999,70.098
lbr,2000,70.161
lbr,2001,70.099
lbr,2002,70.079
lbr,2003,70.06
lbr,2004,70.074
lbr,2005,70.059
lbr,2006,70.033
lbr,2007,70.009
lbr,2008,69.984
lbr,2009,69.972
lbr,2010,69.984
lbr,2011,70.092
lbr,2012,70.212
lbr,2013,70.349
lbr,2014,70.495
lbr,2015,70.565
lbr,2016,70.241
lbr,2017,70.317
lbr,2018,70.396
lbr,2019,70.48
lbr,2020,66.57
lbr,2021,67.434
lby,1991,21.448
lby,1992,21.625
lby,1993,21.888
lby,1994,22.177
lby,1995,22.378
lby,1996,22.696
lby,1997,22.921
lby,1998,23.15
lby,1999,23.387
lby,2000,23.643
lby,2001,23.862
lby,2002,24.112
lby,2003,24.414
lby,2004,24.599
lby,2005,24.823
lby,2006,24.95
lby,2007,25.071
lby,2008,25.153
lby,2009,25.223
lby,2010,25.328
lby,2011,25.287
lby,2012,25.433
lby,2013,25.27
lby,2014,25.265
lby,2015,25.233
lby,2016,25.272
lby,2017,25.379
lby,2018,25.399
lby,2019,25.381
lby,2020,24.984
lby,2021,24.963
lca,1991,37.187
lca,1992,37.682
lca,1993,38.024
lca,1994,38.37
lca,1995,39.765
lca,1996,40.914
lca,1997,39.049
lca,1998,38.275
lca,1999,41.642
lca,2000,41.716
lca,2001,41.31
lca,2002,41.228
lca,2003,39.542
lca,2004,41.914
lca,2005,43.717
lca,2006,45.941
lca,2007,47.568
lca,2008,50.573
lca,2009,50.207
lca,2010,49.745
lca,2011,49.244
lca,2012,50.851
lca,2013,48.186
lca,2014,48.981
lca,2015,49.662
lca,2016,50.466
lca,2017,51.192
lca,2018,51.262
lca,2019,54.053
lca,2020,51.083
lca,2021,51.239
lka,1991,31.645
lka,1992,28.545
lka,1993,29.387
lka,1994,30.075
lka,1995,28.672
lka,1996,29.12
lka,1997,29.408
lka,1998,35.603
lka,1999,32.567
lka,2000,32.121
lka,2001,31.924
lka,2002,31.138
lka,2003,30.983
lka,2004,30.759
lka,2005,30.917
lka,2006,31.407
lka,2007,31.464
lka,2008,31.575
lka,2009,31.179
lka,2010,31.414
lka,2011,31.573
lka,2012,30.642
lka,2013,32.715
lka,2014,32.078
lka,2015,32.773
lka,2016,32.936
lka,2017,33.917
lka,2018,30.915
lka,2019,30.654
lka,2020,28.03
lka,2021,28.304
lso,1991,37.85
lso,1992,37.368
lso,1993,36.826
lso,1994,36.418
lso,1995,35.978
lso,1996,35.739
lso,1997,35.476
lso,1998,36.444
lso,1999,37.433
lso,2000,37.979
lso,2001,38.402
lso,2002,38.755
lso,2003,39.178
lso,2004,39.485
lso,2005,39.839
lso,2006,40.163
lso,2007,40.461
lso,2008,40.753
lso,2009,40.935
lso,2010,41.234
lso,2011,41.436
lso,2012,41.638
lso,2013,41.761
lso,2014,42.252
lso,2015,42.781
lso,2016,43.266
lso,2017,43.723
lso,2018,44.262
lso,2019,44.797
lso,2020,42.002
lso,2021,42.184
ltu,1991,52.26
ltu,1992,52.731
ltu,1993,46.606
ltu,1994,46.982
ltu,1995,44.845
ltu,1996,45.266
ltu,1997,46.208
ltu,1998,47.103
ltu,1999,48.48
ltu,2000,47.494
ltu,2001,46.011
ltu,2002,45.884
ltu,2003,47.761
ltu,2004,45.781
ltu,2005,46.437
ltu,2006,47.389
ltu,2007,48.039
ltu,2008,47.691
ltu,2009,46.573
ltu,2010,44.914
ltu,2011,45.903
ltu,2012,47.052
ltu,2013,47.405
ltu,2014,48.917
ltu,2015,50.002
ltu,2016,51.939
ltu,2017,52.654
ltu,2018,53.469
ltu,2019,54.143
ltu,2020,52.978
ltu,2021,53.056
lux,1991,35.12
lux,1992,38.056
lux,1993,36.451
lux,1994,36.776
lux,1995,34.368
lux,1996,35.403
lux,1997,36.855
lux,1998,37.028
lux,1999,39.477
lux,2000,40.061
lux,2001,41.504
lux,2002,41.972
lux,2003,41.648
lux,2004,42.252
lux,2005,43.698
lux,2006,44.023
lux,2007,45.291
lux,2008,45.212
lux,2009,46.879
lux,2010,47.252
lux,2011,47.128
lux,2012,48.837
lux,2013,49.156
lux,2014,50.363
lux,2015,50.554
lux,2016,49.967
lux,2017,51.936
lux,2018,52.502
lux,2019,52.728
lux,2020,53.024
lux,2021,55.104
lva,1991,48.592
lva,1992,47.955
lva,1993,43.252
lva,1994,42.095
lva,1995,41.95
lva,1996,40.949
lva,1997,44.638
lva,1998,44.696
lva,1999,43.253
lva,2000,42.475
lva,2001,43.946
lva,2002,44.806
lva,2003,44.703
lva,2004,44.486
lva,2005,45.605
lva,2006,48.687
lva,2007,50.147
lva,2008,51.101
lva,2009,46.814
lva,2010,45.113
lva,2011,45.717
lva,2012,46.732
lva,2013,47.994
lva,2014,48.153
lva,2015,49.438
lva,2016,50.364
lva,2017,50.923
lva,2018,52.214
lva,2019,52.662
lva,2020,52.071
lva,2021,50.786
mac,1991,44.281
mac,1992,45.682
mac,1993,47.43
mac,1994,48.658
mac,1995,50.012
mac,1996,51.185
mac,1997,53.231
mac,1998,52.718
mac,1999,53.532
mac,2000,54.051
mac,2001,54.017
mac,2002,53.806
mac,2003,50.659
mac,2004,52.563
mac,2005,54.699
mac,2006,56.732
mac,2007,61.057
mac,2008,62.657
mac,2009,64.644
mac,2010,64.633
mac,2011,66.012
mac,2012,65.66
mac,2013,66.612
mac,2014,67.266
mac,2015,67.139
mac,2016,66.304
mac,2017,65.153
mac,2018,65.947
mac,2019,65.666
mac,2020,64.381
mac,2021,64.122
mar,1991,20.221
mar,1992,20.269
mar,1993,20.38
mar,1994,20.668
mar,1995,20.71
mar,1996,21.068
mar,1997,21.19
mar,1998,21.522
mar,1999,21.721
mar,2000,22.003
mar,2001,22.387
mar,2002,21.878
mar,2003,21.994
mar,2004,22.641
mar,2005,22.828
mar,2006,23.555
mar,2007,23.861
mar,2008,24.009
mar,2009,23.818
mar,2010,23.442
mar,2011,22.862
mar,2012,22.238
mar,2013,22.645
mar,2014,22.513
mar,2015,22.1
mar,2016,21.054
mar,2017,20.658
mar,2018,20.692
mar,2019,20.728
mar,2020,18.877
mar,2021,19.033
mda,1991,53.186
mda,1992,52.967
mda,1993,53.242
mda,1994,52.548
mda,1995,52.741
mda,1996,52.105
mda,1997,51.927
mda,1998,51.655
mda,1999,51.49
mda,2000,52.23
mda,2001,51.42
mda,2002,51.204
mda,2003,45.978
mda,2004,44.899
mda,2005,44.653
mda,2006,40.496
mda,2007,40.519
mda,2008,40.147
mda,2009,37.742
mda,2010,36.392
mda,2011,37.081
mda,2012,36.54
mda,2013,36.966
mda,2014,38.852
mda,2015,39.742
mda,2016,40.138
mda,2017,38.095
mda,2018,33.274
mda,2019,36.463
mda,2020,34.935
mda,2021,32.611
mdg,1991,80.064
mdg,1992,80.053
mdg,1993,80.003
mdg,1994,79.936
mdg,1995,79.892
mdg,1996,79.816
mdg,1997,79.747
mdg,1998,79.67
mdg,1999,79.598
mdg,2000,79.522
mdg,2001,79.921
mdg,2002,79.424
mdg,2003,79.238
mdg,2004,80.394
mdg,2005,81.589
mdg,2006,81.203
mdg,2007,80.814
mdg,2008,80.427
mdg,2009,79.969
mdg,2010,79.598
mdg,2011,81.479
mdg,2012,83.363
mdg,2013,82.94
mdg,2014,82.517
mdg,2015,82.09
mdg,2016,82.136
mdg,2017,82.176
mdg,2018,82.212
mdg,2019,82.253
mdg,2020,78.873
mdg,2021,79.342
mdv,1991,21.344
mdv,1992,22.9
mdv,1993,24.512
mdv,1994,26.171
mdv,1995,27.869
mdv,1996,29.565
mdv,1997,31.285
mdv,1998,33.024
mdv,1999,34.774
mdv,2000,36.531
mdv,2001,35.973
mdv,2002,35.34
mdv,2003,34.708
mdv,2004,34.16
mdv,2005,33.717
mdv,2006,32.839
mdv,2007,32.436
mdv,2008,31.846
mdv,2009,31.432
mdv,2010,32.033
mdv,2011,32.724
mdv,2012,33.485
mdv,2013,34.168
mdv,2014,34.909
mdv,2015,35.697
mdv,2016,36.458
mdv,2017,36.036
mdv,2018,34.996
mdv,2019,33.648
mdv,2020,31.921
mdv,2021,32.383
mex,1991,32.199
mex,1992,33.2
mex,1993,34.214
mex,1994,34.779
mex,1995,34.263
mex,1996,34.832
mex,1997,36.84
mex,1998,37.19
mex,1999,36.791
mex,2000,37.331
mex,2001,36.442
mex,2002,36.438
mex,2003,36.832
mex,2004,37.598
mex,2005,38.979
mex,2006,40.118
mex,2007,40.386
mex,2008,40.274
mex,2009,40.271
mex,2010,40.139
mex,2011,40.494
mex,2012,41.534
mex,2013,41.536
mex,2014,40.811
mex,2015,41.279
mex,2016,41.546
mex,2017,41.219
mex,2018,41.81
mex,2019,42.977
mex,2020,39.132
mex,2021,41.967
mkd,1991,31.493
mkd,1992,30.489
mkd,1993,29.558
mkd,1994,28.041
mkd,1995,25.464
mkd,1996,23.816
mkd,1997,24.345
mkd,1998,25.56
mkd,1999,27.265
mkd,2000,27.113
mkd,2001,28.266
mkd,2002,28.137
mkd,2003,27.695
mkd,2004,27.022
mkd,2005,26.744
mkd,2006,26.34
mkd,2007,27.731
mkd,2008,28.148
mkd,2009,28.645
mkd,2010,29.093
mkd,2011,30.127
mkd,2012,29.999
mkd,2013,31.597
mkd,2014,31.415
mkd,2015,32.575
mkd,2016,32.707
mkd,2017,33.407
mkd,2018,34.489
mkd,2019,36.678
mkd,2020,34.745
mkd,2021,35.412
mli,1991,58.661
mli,1992,58.645
mli,1993,58.683
mli,1994,58.719
mli,1995,58.761
mli,1996,58.773
mli,1997,58.792
mli,1998,58.164
mli,1999,57.522
mli,2000,56.854
mli,2001,56.241
mli,2002,55.502
mli,2003,54.853
mli,2004,54.123
mli,2005,53.704
mli,2006,53.2
mli,2007,52.716
mli,2008,53.096
mli,2009,53.486
mli,2010,53.903
mli,2011,54.809
mli,2012,54.987
mli,2013,55.223
mli,2014,56.547
mli,2015,56.007
mli,2016,54.621
mli,2017,53.213
mli,2018,53.238
mli,2019,53.28
mli,2020,52.611
mli,2021,52.575
mlt,1991,24.701
mlt,1992,25.108
mlt,1993,25.553
mlt,1994,25.706
mlt,1995,25.818
mlt,1996,26.294
mlt,1997,26.806
mlt,1998,26.971
mlt,1999,27.411
mlt,2000,27.758
mlt,2001,27.123
mlt,2002,28.311
mlt,2003,27.697
mlt,2004,26.135
mlt,2005,27.794
mlt,2006,27.968
mlt,2007,29.852
mlt,2008,31.267
mlt,2009,31.486
mlt,2010,32.352
mlt,2011,33.522
mlt,2012,36.3
mlt,2013,38.7
mlt,2014,40.694
mlt,2015,41.259
mlt,2016,42.958
mlt,2017,44.941
mlt,2018,48.035
mlt,2019,49.492
mlt,2020,50.904
mlt,2021,51.455
mmr,1991,64.201
mmr,1992,63.486
mmr,1993,63.01
mmr,1994,62.446
mmr,1995,61.931
mmr,1996,61.476
mmr,1997,61.099
mmr,1998,60.717
mmr,1999,59.964
mmr,2000,59.009
mmr,2001,58.225
mmr,2002,57.433
mmr,2003,56.558
mmr,2004,55.729
mmr,2005,54.943
mmr,2006,54.223
mmr,2007,53.595
mmr,2008,53.084
mmr,2009,52.597
mmr,2010,52.172
mmr,2011,51.923
mmr,2012,51.642
mmr,2013,51.325
mmr,2014,51.032
mmr,2015,50.783
mmr,2016,48.555
mmr,2017,46.362
mmr,2018,47.559
mmr,2019,45.362
mmr,2020,42.549
mmr,2021,39.974
mne,1991,30.697
mne,1992,30.659
mne,1993,30.544
mne,1994,29.981
mne,1995,29.437
mne,1996,29.142
mne,1997,29.033
mne,1998,28.825
mne,1999,29.259
mne,2000,28.667
mne,2001,28.548
mne,2002,28.294
mne,2003,28.032
mne,2004,27.678
mne,2005,27.426
mne,2006,30.267
mne,2007,33.374
mne,2008,34.403
mne,2009,33.585
mne,2010,33.418
mne,2011,33.636
mne,2012,34.687
mne,2013,35.463
mne,2014,37.806
mne,2015,39.4
mne,2016,39.457
mne,2017,39.425
mne,2018,40.842
mne,2019,42.099
mne,2020,37.874
mne,2021,38.578
mng,1991,52.777
mng,1992,53.14
mng,1993,53.376
mng,1994,53.394
mng,1995,53.247
mng,1996,53.133
mng,1997,53.04
mng,1998,52.938
mng,1999,52.852
mng,2000,52.801
mng,2001,52.745
mng,2002,52.641
mng,2003,52.346
mng,2004,52.21
mng,2005,51.971
mng,2006,51.801
mng,2007,51.638
mng,2008,51.19
mng,2009,50.409
mng,2010,50.989
mng,2011,52.493
mng,2012,52.472
mng,2013,51.437
mng,2014,51.992
mng,2015,51.615
mng,2016,49.74
mng,2017,50.841
mng,2018,49.434
mng,2019,50.643
mng,2020,48.071
mng,2021,47.992
moz,1991,85.107
moz,1992,85.235
moz,1993,85.392
moz,1994,85.49
moz,1995,85.581
moz,1996,85.589
moz,1997,85.598
moz,1998,85.64
moz,1999,85.688
moz,2000,85.71
moz,2001,85.779
moz,2002,85.815
moz,2003,85.851
moz,2004,85.117
moz,2005,84.352
moz,2006,83.574
moz,2007,82.755
moz,2008,81.912
moz,2009,81.041
moz,2010,80.146
moz,2011,79.227
moz,2012,78.277
moz,2013,77.298
moz,2014,76.294
moz,2015,75.258
moz,2016,75.288
moz,2017,75.341
moz,2018,75.402
moz,2019,75.464
moz,2020,74.468
moz,2021,74.284
mrt,1991,25.822
mrt,1992,25.85
mrt,1993,25.899
mrt,1994,25.919
mrt,1995,25.99
mrt,1996,26.005
mrt,1997,26.002
mrt,1998,26.041
mrt,1999,26.073
mrt,2000,26.096
mrt,2001,25.946
mrt,2002,25.796
mrt,2003,25.658
mrt,2004,25.505
mrt,2005,25.369
mrt,2006,25.251
mrt,2007,25.066
mrt,2008,24.935
mrt,2009,24.806
mrt,2010,24.685
mrt,2011,24.565
mrt,2012,24.447
mrt,2013,24.466
mrt,2014,24.486
mrt,2015,24.509
mrt,2016,24.522
mrt,2017,24.549
mrt,2018,24.579
mrt,2019,24.624
mrt,2020,23.967
mrt,2021,23.833
mus,1991,33.339
mus,1992,33.376
mus,1993,33.382
mus,1994,33.419
mus,1995,33.496
mus,1996,33.606
mus,1997,33.702
mus,1998,33.79
mus,1999,33.859
mus,2000,33.961
mus,2001,33.659
mus,2002,33.233
mus,2003,33.777
mus,2004,34.296
mus,2005,34.332
mus,2006,34.672
mus,2007,34.236
mus,2008,35.687
mus,2009,36.201
mus,2010,37.225
mus,2011,36.87
mus,2012,37.172
mus,2013,39.084
mus,2014,39.427
mus,2015,40.505
mus,2016,39.729
mus,2017,40.111
mus,2018,40.201
mus,2019,40.825
mus,2020,38.336
mus,2021,38.495
mwi,1991,70.772
mwi,1992,70.675
mwi,1993,70.744
mwi,1994,70.651
mwi,1995,70.729
mwi,1996,70.613
mwi,1997,70.517
mwi,1998,70.437
mwi,1999,70.238
mwi,2000,70.039
mwi,2001,69.818
mwi,2002,69.656
mwi,2003,69.483
mwi,2004,69.292
mwi,2005,69.094
mwi,2006,68.912
mwi,2007,68.744
mwi,2008,68.548
mwi,2009,68.363
mwi,2010,68.168
mwi,2011,67.971
mwi,2012,67.77
mwi,2013,67.596
mwi,2014,67.611
mwi,2015,67.616
mwi,2016,67.655
mwi,2017,67.702
mwi,2018,67.822
mwi,2019,67.958
mwi,2020,64.882
mwi,2021,65.184
mys,1991,43.433
mys,1992,44.175
mys,1993,44.327
mys,1994,43.962
mys,1995,43.611
mys,1996,45.165
mys,1997,44.563
mys,1998,43.474
mys,1999,43.406
mys,2000,44.022
mys,2001,43.543
mys,2002,43.123
mys,2003,43.724
mys,2004,43.02
mys,2005,42.284
mys,2006,42.508
mys,2007,42.233
mys,2008,41.515
mys,2009,42.015
mys,2010,41.937
mys,2011,43.513
mys,2012,45.024
mys,2013,47.486
mys,2014,48.512
mys,2015,48.755
mys,2016,48.633
mys,2017,49.008
mys,2018,49.507
mys,2019,49.981
mys,2020,49.07
mys,2021,48.698
nam,1991,38.919
nam,1992,38.575
nam,1993,38.193
nam,1994,37.888
nam,1995,36.857
nam,1996,35.82
nam,1997,34.807
nam,1998,35.551
nam,1999,36.307
nam,2000,37.067
nam,2001,37.005
nam,2002,36.969
nam,2003,36.894
nam,2004,36.876
nam,2005,37.264
nam,2006,37.761
nam,2007,38.213
nam,2008,38.659
nam,2009,39.109
nam,2010,39.622
nam,2011,41.302
nam,2012,43.018
nam,2013,46.453
nam,2014,45.562
nam,2015,43.594
nam,2016,41.64
nam,2017,43.37
nam,2018,45.114
nam,2019,45.033
nam,2020,43.374
nam,2021,43.289
ncl,1991,48.15
ncl,1992,47.766
ncl,1993,47.627
ncl,1994,47.68
ncl,1995,47.927
ncl,1996,47.478
ncl,1997,47.769
ncl,1998,47.489
ncl,1999,47.898
ncl,2000,48.177
ncl,2001,48.373
ncl,2002,48.623
ncl,2003,49.047
ncl,2004,49.276
ncl,2005,49.691
ncl,2006,50.303
ncl,2007,50.695
ncl,2008,50.859
ncl,2009,51.339
ncl,2010,51.215
ncl,2011,50.789
ncl,2012,50.358
ncl,2013,50.041
ncl,2014,49.715
ncl,2015,49.609
ncl,2016,49.676
ncl,2017,49.65
ncl,2018,49.645
ncl,2019,49.636
ncl,2020,47.26
ncl,2021,47.216
ner,1991,68.734
ner,1992,68.722
ner,1993,68.709
ner,1994,68.71
ner,1995,68.717
ner,1996,68.667
ner,1997,68.64
ner,1998,68.635
ner,1999,68.602
ner,2000,68.584
ner,2001,68.537
ner,2002,68.179
ner,2003,67.828
ner,2004,67.484
ner,2005,67.184
ner,2006,67.407
ner,2007,67.637
ner,2008,67.898
ner,2009,68.142
ner,2010,68.415
ner,2011,68.661
ner,2012,64.587
ner,2013,63.342
ner,2014,62.068
ner,2015,62.057
ner,2016,62.042
ner,2017,62.035
ner,2018,62.037
ner,2019,62.042
ner,2020,61.403
ner,2021,61.32
nga,1991,54.016
nga,1992,54.084
nga,1993,54.149
nga,1994,54.248
nga,1995,54.363
nga,1996,54.419
nga,1997,54.48
nga,1998,54.556
nga,1999,54.632
nga,2000,54.719
nga,2001,54.718
nga,2002,54.743
nga,2003,54.736
nga,2004,54.752
nga,2005,54.759
nga,2006,54.717
nga,2007,54.693
nga,2008,54.68
nga,2009,54.676
nga,2010,54.677
nga,2011,54.648
nga,2012,52.271
nga,2013,49.871
nga,2014,48.432
nga,2015,48.182
nga,2016,46.273
nga,2017,45.311
nga,2018,45.375
nga,2019,45.429
nga,2020,43.509
nga,2021,43.707
nic,1991,36.16
nic,1992,34.779
nic,1993,33.401
nic,1994,32.079
nic,1995,30.768
nic,1996,31.056
nic,1997,31.286
nic,1998,31.542
nic,1999,32.324
nic,2000,33.06
nic,2001,33.816
nic,2002,34.565
nic,2003,35.356
nic,2004,36.069
nic,2005,37.768
nic,2006,38.928
nic,2007,39.716
nic,2008,39.716
nic,2009,39.59
nic,2010,40.546
nic,2011,42.028
nic,2012,43.512
nic,2013,44.496
nic,2014,45.255
nic,2015,45.724
nic,2016,46.649
nic,2017,47.374
nic,2018,46.087
nic,2019,45.652
nic,2020,43.565
nic,2021,43.914
nld,1991,40.375
nld,1992,42.523
nld,1993,43.006
nld,1994,43.883
nld,1995,44.146
nld,1996,45.322
nld,1997,47.053
nld,1998,48.514
nld,1999,50.504
nld,2000,52.291
nld,2001,53.736
nld,2002,54.296
nld,2003,54.353
nld,2004,54.079
nld,2005,51.787
nld,2006,52.691
nld,2007,54.412
nld,2008,55.735
nld,2009,55.894
nld,2010,55.444
nld,2011,55.573
nld,2012,55.591
nld,2013,54.917
nld,2014,53.915
nld,2015,54.514
nld,2016,54.848
nld,2017,55.697
nld,2018,56.747
nld,2019,57.791
nld,2020,57.507
nld,2021,59.901
nor,1991,52.341
nor,1992,52.103
nor,1993,52.139
nor,1994,52.897
nor,1995,53.551
nor,1996,55.301
nor,1997,56.797
nor,1998,58.685
nor,1999,59.129
nor,2000,59.223
nor,2001,59.277
nor,2002,59.806
nor,2003,58.563
nor,2004,58.768
nor,2005,58.167
nor,2006,58.997
nor,2007,60.583
nor,2008,61.75
nor,2009,60.983
nor,2010,59.962
nor,2011,59.8
nor,2012,59.982
nor,2013,59.572
nor,2014,60.835
nor,2015,59.794
nor,2016,59.667
nor,2017,59.209
nor,2018,59.614
nor,2019,60.048
nor,2020,59.475
nor,2021,57.389
npl,1991,79.918
npl,1992,80.05
npl,1993,80.163
npl,1994,80.197
npl,1995,80.428
npl,1996,80.367
npl,1997,80.366
npl,1998,80.42
npl,1999,80.436
npl,2000,80.219
npl,2001,80.044
npl,2002,79.917
npl,2003,79.647
npl,2004,79.425
npl,2005,79.229
npl,2006,79.01
npl,2007,78.785
npl,2008,78.534
npl,2009,78.458
npl,2010,78.411
npl,2011,78.475
npl,2012,78.612
npl,2013,78.865
npl,2014,79.005
npl,2015,79.225
npl,2016,79.734
npl,2017,79.712
npl,2018,79.942
npl,2019,80.064
npl,2020,72.266
npl,2021,74.809
nzl,1991,48.965
nzl,1992,48.741
nzl,1993,49.083
nzl,1994,50.748
nzl,1995,52.191
nzl,1996,53.6
nzl,1997,53.162
nzl,1998,52.636
nzl,1999,53.443
nzl,2000,53.983
nzl,2001,55.137
nzl,2002,55.763
nzl,2003,56.275
nzl,2004,57.083
nzl,2005,58.259
nzl,2006,58.713
nzl,2007,59.215
nzl,2008,59.281
nzl,2009,58.028
nzl,2010,57.297
nzl,2011,57.788
nzl,2012,57.465
nzl,2013,58.416
nzl,2014,59.489
nzl,2015,59.675
nzl,2016,61.094
nzl,2017,62.131
nzl,2018,62.835
nzl,2019,62.956
nzl,2020,62.007
nzl,2021,62.402
omn,1991,19.993
omn,1992,19.894
omn,1993,19.914
omn,1994,20.08
omn,1995,20.279
omn,1996,20.486
omn,1997,20.671
omn,1998,20.987
omn,1999,21.419
omn,2000,21.646
omn,2001,21.807
omn,2002,22.197
omn,2003,22.68
omn,2004,23.2
omn,2005,23.686
omn,2006,24.096
omn,2007,24.478
omn,2008,24.867
omn,2009,25.051
omn,2010,25.178
omn,2011,25.248
omn,2012,25.352
omn,2013,25.408
omn,2014,25.504
omn,2015,25.708
omn,2016,25.952
omn,2017,26.786
omn,2018,27.591
omn,2019,27.581
omn,2020,24.374
omn,2021,25.008
pak,1991,13.735
pak,1992,13.746
pak,1993,14.119
pak,1994,14.413
pak,1995,12.495
pak,1996,13.642
pak,1997,14.869
pak,1998,15.175
pak,1999,15.613
pak,2000,16.061
pak,2001,16.108
pak,2002,16.155
pak,2003,16.915
pak,2004,17.696
pak,2005,18.267
pak,2006,18.864
pak,2007,19.238
pak,2008,19.721
pak,2009,20.876
pak,2010,21.864
pak,2011,22.036
pak,2012,22.009
pak,2013,21.967
pak,2014,22.481
pak,2015,22.462
pak,2016,21.797
pak,2017,21.161
pak,2018,20.53
pak,2019,20.526
pak,2020,19.581
pak,2021,19.657
pan,1991,35.893
pan,1992,37.036
pan,1993,38.202
pan,1994,39.055
pan,1995,40.093
pan,1996,40.338
pan,1997,40.584
pan,1998,40.634
pan,1999,40.665
pan,2000,41.563
pan,2001,42.459
pan,2002,43.375
pan,2003,43.817
pan,2004,43.859
pan,2005,44.576
pan,2006,43.109
pan,2007,43.599
pan,2008,44.529
pan,2009,45.414
pan,2010,43.195
pan,2011,43.078
pan,2012,45.174
pan,2013,46.482
pan,2014,46.438
pan,2015,47.319
pan,2016,47.374
pan,2017,46.967
pan,2018,48.573
pan,2019,50.638
pan,2020,38.972
pan,2021,42.412
per,1991,41.604
per,1992,41.325
per,1993,42.691
per,1994,44.077
per,1995,46.866
per,1996,49.196
per,1997,51.669
per,1998,52.268
per,1999,54.827
per,2000,50.938
per,2001,55.669
per,2002,57.71
per,2003,60.138
per,2004,61.257
per,2005,63.174
per,2006,64.948
per,2007,67.324
per,2008,67.46
per,2009,68.062
per,2010,69.554
per,2011,69.114
per,2012,68.327
per,2013,67.483
per,2014,67.001
per,2015,65.456
per,2016,66.325
per,2017,66.709
per,2018,67.16
per,2019,67.425
per,2020,52.938
per,2021,62.263
phl,1991,45.418
phl,1992,45.511
phl,1993,45.553
phl,1994,45.52
phl,1995,45.446
phl,1996,45.347
phl,1997,45.244
phl,1998,45.247
phl,1999,45.279
phl,2000,45.229
phl,2001,45.184
phl,2002,45.179
phl,2003,45.14
phl,2004,44.815
phl,2005,45.375
phl,2006,45.444
phl,2007,45.72
phl,2008,45.043
phl,2009,45.742
phl,2010,46.149
phl,2011,46.93
phl,2012,46.536
phl,2013,46.398
phl,2014,47.199
phl,2015,47.025
phl,2016,46.748
phl,2017,43.767
phl,2018,44.251
phl,2019,45.325
phl,2020,41.463
phl,2021,42.666
png,1991,70.577
png,1992,69.969
