geo,time,ny_gdp_frst_rt_zs
est,2009,0.60228
est,2010,0.79075
est,2011,0.84914
est,2012,0.95155
est,2013,0.78066
est,2014,0.84456
est,2015,0.8621
est,2016,0.87565
est,2017,1.08298
est,2018,0.99707
est,2019,0.85479
eth,1981,13.10392
eth,1982,18.15116
eth,1983,10.63996
eth,1984,10.66192
eth,1985,6.83505
eth,1986,10.60085
eth,1987,9.54345
eth,1988,10.36009
eth,1989,10.21278
eth,1990,11.88352
eth,1991,11.17175
eth,1992,15.01648
eth,1993,14.54977
eth,1994,22.75042
eth,1995,31.56719
eth,1996,28.56371
eth,1997,27.00297
eth,1998,31.15844
eth,1999,19.52437
eth,2000,18.35661
eth,2001,18.02108
eth,2002,23.01398
eth,2003,36.06021
eth,2004,27.76797
eth,2005,23.20748
eth,2006,18.68464
eth,2007,21.77304
eth,2008,18.66505
eth,2009,16.30746
eth,2010,15.52509
eth,2011,16.71014
eth,2012,14.35167
eth,2013,13.56576
eth,2014,13.14851
eth,2015,12.0782
eth,2016,11.11267
eth,2017,9.8
eth,2018,5.85242
eth,2019,4.37572
fin,1970,1.46563
fin,1971,1.2261
fin,1972,1.2013
fin,1973,1.41994
fin,1974,1.20731
fin,1975,0.87277
fin,1976,0.85004
fin,1977,0.8056
fin,1978,1.09341
fin,1979,1.22713
fin,1980,1.18013
fin,1981,0.98098
fin,1982,0.8082
fin,1983,0.74512
fin,1984,0.64703
fin,1985,0.72409
fin,1986,0.63407
fin,1987,0.54808
fin,1988,0.50536
fin,1989,0.53063
fin,1990,0.43902
fin,1991,0.29825
fin,1992,0.38665
fin,1993,0.52233
fin,1994,0.51643
fin,1995,0.46065
fin,1996,0.45972
fin,1997,0.44122
fin,1998,0.43579
fin,1999,0.37678
fin,2000,0.4058
fin,2001,0.36933
fin,2002,0.41111
fin,2003,0.35894
fin,2004,0.26654
fin,2005,0.25062
fin,2006,0.2657
fin,2007,0.31161
fin,2008,0.29109
fin,2009,0.25355
fin,2010,0.32274
fin,2011,0.30477
fin,2012,0.29061
fin,2013,0.31704
fin,2014,0.33335
fin,2015,0.3469
fin,2016,0.37332
fin,2017,0.31275
fin,2018,0.41207
fin,2019,0.33857
fji,1970,0.34138
fji,1971,0.34753
fji,1972,0.41122
fji,1973,0.64596
fji,1974,0.51154
fji,1975,0.50572
fji,1976,0.44892
fji,1977,0.48567
fji,1978,0.44747
fji,1979,0.67161
fji,1980,0.80955
fji,1981,0.519
fji,1982,0.75098
fji,1983,0.61117
fji,1984,0.4083
fji,1985,0.48002
fji,1986,0.46755
fji,1987,0.74877
fji,1988,0.78239
fji,1989,0.76654
fji,1990,0.62702
fji,1991,0.53166
fji,1992,0.46926
fji,1993,0.95881
fji,1994,0.86103
fji,1995,0.91453
fji,1996,0.89807
fji,1997,0.75048
fji,1998,0.85283
fji,1999,0.4478
fji,2000,0.60159
fji,2001,0.62633
fji,2002,0.47051
fji,2003,0.56633
fji,2004,0.35354
fji,2005,0.44918
fji,2006,0.46881
fji,2007,0.49151
fji,2008,0.62117
fji,2009,0.67808
fji,2010,1.10473
fji,2011,0.89494
fji,2012,0.8886
fji,2013,0.83496
fji,2014,0.78963
fji,2015,0.72786
fji,2016,0.74372
fji,2017,0.8966
fji,2018,0.88158
fji,2019,0.77383
fra,1970,0.10895
fra,1971,0.0965
fra,1972,0.09515
fra,1973,0.11753
fra,1974,0.12487
fra,1975,0.10845
fra,1976,0.11091
fra,1977,0.10257
fra,1978,0.09035
fra,1979,0.10085
fra,1980,0.10231
fra,1981,0.08265
fra,1982,0.08796
fra,1983,0.08384
fra,1984,0.07445
fra,1985,0.07603
fra,1986,0.06802
fra,1987,0.06003
fra,1988,0.0785
fra,1989,0.08575
fra,1990,0.06872
fra,1991,0.05701
fra,1992,0.05468
fra,1993,0.05305
fra,1994,0.05331
fra,1995,0.05442
fra,1996,0.05569
fra,1997,0.05031
fra,1998,0.04201
fra,1999,0.03874
fra,2000,0.05322
fra,2001,0.04611
fra,2002,0.04375
fra,2003,0.04001
fra,2004,0.03001
fra,2005,0.02878
fra,2006,0.03207
fra,2007,0.03712
fra,2008,0.03667
fra,2009,0.03929
fra,2010,0.04191
fra,2011,0.03781
fra,2012,0.03369
fra,2013,0.03488
fra,2014,0.03911
fra,2015,0.0358
fra,2016,0.03739
fra,2017,0.03092
fra,2018,0.03323
fra,2019,0.02795
fro,1998,0
fro,1999,0
fro,2000,0
fro,2001,0
fro,2002,0
fro,2003,0
fro,2004,0
fro,2005,0
fro,2006,0
fro,2007,0
fro,2008,0
fro,2009,0
fro,2010,0
fro,2011,0
fro,2012,0
fro,2013,0
fro,2014,0
fro,2015,0
fro,2016,0
fro,2017,0
fro,2018,0
fsm,1983,0
fsm,1986,0
fsm,1987,0
fsm,1988,0
fsm,1989,0
fsm,1990,0
fsm,1991,0.00916
fsm,1992,0.01197
fsm,1993,0.00764
fsm,1994,0.01025
fsm,1995,0.01591
fsm,1996,0.01714
fsm,1997,0.01685
fsm,1998,0.01299
fsm,1999,0.00707
fsm,2000,0.00746
fsm,2001,0.00857
fsm,2002,0.00973
fsm,2003,0.01427
fsm,2004,0.01652
fsm,2005,0.01014
fsm,2006,0.01249
fsm,2007,0.01891
fsm,2008,0.03199
fsm,2009,0.02891
fsm,2010,0.02727
fsm,2011,0.03543
fsm,2012,0.02804
fsm,2013,0.02652
fsm,2014,0.0406
fsm,2015,0.03219
fsm,2016,0.03605
fsm,2017,0.03853
fsm,2018,0.01632
gab,1970,9.15481
gab,1971,8.59446
gab,1972,10.73937
gab,1973,8.67975
gab,1974,4.59585
gab,1975,2.56439
gab,1976,1.60064
gab,1977,2.0403
gab,1978,2.7147
gab,1979,2.70937
gab,1980,2.26997
gab,1981,1.67222
gab,1982,1.77555
gab,1983,1.93737
gab,1984,1.80519
gab,1985,1.80917
gab,1986,2.15641
gab,1987,2.21978
gab,1988,2.09239
gab,1989,2.1283
gab,1990,2.38035
gab,1991,1.92599
gab,1992,2.1891
gab,1993,3.56184
gab,1994,4.25034
gab,1995,4.47951
gab,1996,3.70024
gab,1997,3.9623
gab,1998,4.65676
gab,1999,3.97143
gab,2000,4.00637
gab,2001,3.85907
gab,2002,4.44755
gab,2003,4.72256
gab,2004,2.28178
gab,2005,2.88802
gab,2006,3.63957
gab,2007,3.15539
gab,2008,3.77663
gab,2009,3.01126
gab,2010,1.98518
gab,2011,1.5104
gab,2012,2.0421
gab,2013,2.15254
gab,2014,2.24551
gab,2015,2.23499
gab,2016,2.39013
gab,2017,3.21524
gab,2018,2.54712
gab,2019,1.98938
gbm,1995,0
gbm,1996,0
gbm,1997,0
gbm,1998,0
gbm,1999,0
gbm,2000,0
gbm,2001,0
gbm,2002,0
gbm,2003,0
gbm,2004,0
gbm,2005,0
gbm,2006,0
gbm,2007,0
gbm,2008,0
gbm,2009,0
gbm,2010,0
gbm,2011,0
gbm,2012,0
gbm,2013,0
gbm,2014,0
gbm,2015,0
gbm,2016,0
gbm,2017,0
gbm,2018,0
gbr,1970,0.01271
gbr,1971,0.01147
gbr,1972,0.01169
gbr,1973,0.01508
gbr,1974,0.01585
gbr,1975,0.01664
gbr,1976,0.01896
gbr,1977,0.01683
gbr,1978,0.01555
gbr,1979,0.01579
gbr,1980,0.01335
gbr,1981,0.01188
gbr,1982,0.01133
gbr,1983,0.01008
gbr,1984,0.00888
gbr,1985,0.01149
gbr,1986,0.01206
gbr,1987,0.01043
gbr,1988,0.00969
gbr,1989,0.01127
gbr,1990,0.00994
gbr,1991,0.00736
gbr,1992,0.00712
gbr,1993,0.00816
gbr,1994,0.00856
gbr,1995,0.00803
gbr,1996,0.00759
gbr,1997,0.00612
gbr,1998,0.00586
gbr,1999,0.00503
gbr,2000,0.00496
gbr,2001,0.00492
gbr,2002,0.00535
gbr,2003,0.00494
gbr,2004,0.00371
gbr,2005,0.00363
gbr,2006,0.00377
gbr,2007,0.00426
gbr,2008,0.00472
gbr,2009,0.00528
gbr,2010,0.00628
gbr,2011,0.00623
gbr,2012,0.0055
gbr,2013,0.0062
gbr,2014,0.0061
gbr,2015,0.00516
gbr,2016,0.00626
gbr,2017,0.00548
gbr,2018,0.00701
gbr,2019,0
geo,1990,0
geo,1991,0
geo,1992,0
geo,1993,0
geo,1994,0
geo,1995,0
geo,1996,0
geo,1997,0
geo,1998,0.09739
geo,1999,0.14005
geo,2000,0.12953
geo,2001,0.08083
geo,2002,0.10385
geo,2003,0.13173
geo,2004,0.13612
geo,2005,0.13098
geo,2006,0.13158
geo,2007,0.14745
geo,2008,0.13196
geo,2009,0.1603
geo,2010,0.121
geo,2011,0.13238
geo,2012,0.05099
geo,2013,0.07009
geo,2014,0.06532
geo,2015,0.08129
geo,2016,0.06674
geo,2017,0.08147
geo,2018,0.07363
geo,2019,0.07744
gha,1970,2.74013
gha,1971,2.22826
gha,1972,3.34866
gha,1973,4.85439
gha,1974,4.2456
gha,1975,5.30832
gha,1976,5.58232
gha,1977,7.21426
gha,1978,6.10519
gha,1979,5.42007
gha,1980,5.41174
gha,1981,4.9676
gha,1982,7.28956
gha,1983,5.50175
gha,1984,4.60277
gha,1985,3.47863
gha,1986,4.21869
gha,1987,4.60614
gha,1988,4.83896
gha,1989,4.85221
gha,1990,6.07464
gha,1991,4.64134
gha,1992,5.93851
gha,1993,6.94631
gha,1994,9.57657
gha,1995,11.37867
gha,1996,10.7637
gha,1997,10.39834
gha,1998,10.19601
gha,1999,6.26576
gha,2000,9.73486
gha,2001,9.39321
gha,2002,9.85705
gha,2003,13.89617
gha,2004,10.83059
gha,2005,9.27861
gha,2006,5.00766
gha,2007,6.24981
gha,2008,6.57574
gha,2009,7.60843
gha,2010,5.77443
gha,2011,5.50185
gha,2012,6.21381
gha,2013,4.404
gha,2014,5.78452
gha,2015,6.94806
gha,2016,6.51389
gha,2017,6.08791
gha,2018,3.64324
gha,2019,2.86152
gin,1986,8.53509
gin,1987,7.8147
gin,1988,7.29782
gin,1989,7.38606
gin,1990,8.48682
gin,1991,7.68301
gin,1992,5.66672
gin,1993,4.90923
gin,1994,5.6474
gin,1995,10.55045
gin,1996,9.99711
gin,1997,6.71771
gin,1998,7.28281
gin,1999,6.56384
gin,2000,7.44075
gin,2001,7.63139
gin,2002,8.79807
gin,2003,12.15793
gin,2004,10.12211
gin,2005,12.88144
gin,2006,8.98672
gin,2007,8.77639
gin,2008,9.42716
gin,2009,9.9467
gin,2010,8.6026
gin,2011,9.88991
gin,2012,10.10328
gin,2013,9.47284
gin,2014,10.05807
gin,2015,10.48156
gin,2016,11.25519
gin,2017,9.19061
gin,2018,5.56111
gin,2019,4.11127
gmb,1970,2.30362
gmb,1971,1.88724
gmb,1972,2.05523
gmb,1973,2.75266
gmb,1974,2.38002
gmb,1975,2.76655
gmb,1976,2.55869
gmb,1977,3.83842
gmb,1978,3.27436
gmb,1979,2.49899
gmb,1980,2.73986
gmb,1981,2.66742
gmb,1982,3.99472
gmb,1983,2.80044
gmb,1984,3.10731
gmb,1985,1.85444
gmb,1986,3.80953
gmb,1987,3.45855
gmb,1988,3.35239
gmb,1989,3.51158
gmb,1990,4.35433
gmb,1991,2.10988
gmb,1992,2.31211
gmb,1993,2.15388
gmb,1994,2.37221
gmb,1995,3.03698
gmb,1996,2.69759
gmb,1997,2.60914
gmb,1998,2.54689
gmb,1999,2.00134
gmb,2000,2.25585
gmb,2001,2.48956
gmb,2002,3.54758
gmb,2003,6.12286
gmb,2004,2.54979
gmb,2005,2.61391
gmb,2006,2.72961
gmb,2007,3.04093
gmb,2008,3.18489
gmb,2009,3.2975
gmb,2010,3.03032
gmb,2011,4.46692
gmb,2012,5.77665
gmb,2013,5.7231
gmb,2014,5.24078
gmb,2015,5.55888
gmb,2016,6.56373
gmb,2017,6.66962
gmb,2018,2.55469
gmb,2019,2.31694
gnb,1970,6.39174
gnb,1971,6.04335
gnb,1972,6.46788
gnb,1973,10.3824
gnb,1974,11.12072
gnb,1975,13.55339
gnb,1976,12.7429
gnb,1977,22.06955
gnb,1978,22.18045
gnb,1979,23.60105
gnb,1980,32.43542
gnb,1981,20.13636
gnb,1982,25.91003
gnb,1983,18.1008
gnb,1984,19.41325
gnb,1985,14.39876
gnb,1986,24.03378
gnb,1987,17.72242
gnb,1988,20.86622
gnb,1989,16.56699
gnb,1990,18.08761
gnb,1991,17.30098
gnb,1992,19.78542
gnb,1993,15.97233
gnb,1994,19.00936
gnb,1995,26.06174
gnb,1996,24.17086
gnb,1997,22.87405
gnb,1998,31.59984
gnb,1999,19.2688
gnb,2000,11.88633
gnb,2001,11.02702
gnb,2002,12.57787
gnb,2003,17.82677
gnb,2004,14.13115
gnb,2005,13.27954
gnb,2006,13.36373
gnb,2007,16.72344
gnb,2008,15.98065
gnb,2009,17.19745
gnb,2010,14.93073
gnb,2011,13.24833
gnb,2012,17.09524
gnb,2013,16.7754
gnb,2014,18.69878
gnb,2015,19.87142
gnb,2016,18.70277
gnb,2017,16.07943
gnb,2018,9.47858
gnb,2019,8.61026
gnq,1970,14.6066
gnq,1971,3.11443
gnq,1972,3.62758
gnq,1973,4.58883
gnq,1974,4.59505
gnq,1975,5.33593
gnq,1976,4.42499
gnq,1977,6.53753
gnq,1980,18.08772
gnq,1981,27.00207
gnq,1982,33.3608
gnq,1983,25.88903
gnq,1984,19.61493
gnq,1985,17.07345
gnq,1986,19.51585
gnq,1987,19.94991
gnq,1988,16.32863
gnq,1989,20.47438
gnq,1990,20.98904
gnq,1991,16.70064
gnq,1992,15.34846
gnq,1993,16.0609
gnq,1994,28.93836
gnq,1995,31.93032
gnq,1996,21.91201
gnq,1997,14.8347
gnq,1998,11.24526
gnq,1999,10.58378
gnq,2000,5.60349
gnq,2001,3.58502
gnq,2002,3.11674
gnq,2003,2.10438
gnq,2004,0.88404
gnq,2005,0.74732
gnq,2006,0.71089
gnq,2007,0.55164
gnq,2008,0.54018
gnq,2009,0.58376
gnq,2010,0.36909
gnq,2011,0.33504
gnq,2012,0.39432
gnq,2013,0.42099
gnq,2014,0.5146
gnq,2015,0.95585
gnq,2016,1.42827
gnq,2017,1.99104
gnq,2018,1.99435
gnq,2019,1.79291
grc,1970,0.05777
grc,1971,0.0531
grc,1972,0.04553
grc,1973,0.05647
grc,1974,0.05249
grc,1975,0.06614
grc,1976,0.06446
grc,1977,0.06542
grc,1978,0.04607
grc,1979,0.04907
grc,1980,0.05576
grc,1981,0.04758
grc,1982,0.04421
grc,1983,0.04703
grc,1984,0.03969
grc,1985,0.04152
grc,1986,0.04987
grc,1987,0.03662
grc,1988,0.04371
grc,1989,0.04122
grc,1990,0.03273
grc,1991,0.02679
grc,1992,0.02012
grc,1993,0.01943
grc,1994,0.01833
grc,1995,0.01731
grc,1996,0.01873
grc,1997,0.01269
grc,1998,0.00963
grc,1999,0.01306
grc,2000,0.01339
grc,2001,0.0113
grc,2002,0.00986
grc,2003,0.01053
grc,2004,0.00716
grc,2005,0.00708
grc,2006,0.00743
grc,2007,0.00894
grc,2008,0.00899
grc,2009,0.0062
grc,2010,0.00693
grc,2011,0.00781
grc,2012,0.01059
grc,2013,0.01258
grc,2014,0.01274
grc,2015,0.01229
grc,2016,0.01253
grc,2017,0.01381
grc,2018,0.01203
grc,2019,0.00999
grd,1977,0
grd,1978,0
grd,1979,0
grd,1980,0
grd,1981,0
grd,1982,0
grd,1983,0
grd,1984,0
grd,1985,0
grd,1986,0
grd,1987,0
grd,1988,0
grd,1989,0
grd,1990,0
grd,1991,0
grd,1992,0
grd,1993,0
grd,1994,0
grd,1995,0
grd,1996,0
grd,1997,0
grd,1998,0
grd,1999,0
grd,2000,0
grd,2001,0
grd,2002,0
grd,2003,0
grd,2004,0
grd,2005,0
grd,2006,0
grd,2007,0
grd,2008,0
grd,2009,0
grd,2010,0
grd,2011,0
grd,2012,0
grd,2013,0
grd,2014,0
grd,2015,0
grd,2016,0
grd,2017,0
grd,2018,0
grd,2019,0
grl,1970,0
grl,1971,0
grl,1972,0
grl,1973,0
grl,1974,0
grl,1975,0
grl,1976,0
grl,1977,0
grl,1978,0
grl,1979,0
grl,1980,0
grl,1981,0
grl,1982,0
grl,1983,0
grl,1984,0
grl,1985,0
grl,1986,0
grl,1987,0
grl,1988,0
grl,1989,0
grl,1990,0
grl,1991,0
grl,1992,0
grl,1993,0
grl,1994,0
grl,1995,0
grl,1996,0
grl,1997,0
grl,1998,0
grl,1999,0
grl,2000,0
grl,2001,0
grl,2002,0
grl,2003,0
grl,2004,0
grl,2005,0
grl,2006,0
grl,2007,0
grl,2008,0
grl,2009,0
grl,2010,0
grl,2011,0
grl,2012,0
grl,2013,0
grl,2014,0
grl,2015,0
grl,2016,0
grl,2017,0
grl,2018,0
gtm,1970,1.17409
gtm,1971,1.02245
gtm,1972,1.0954
gtm,1973,1.46527
gtm,1974,1.26671
gtm,1975,1.55739
gtm,1976,0.99324
gtm,1977,1.4144
gtm,1978,1.33233
gtm,1979,1.22288
gtm,1980,1.27804
gtm,1981,1.10892
gtm,1982,2.39985
gtm,1983,0.81944
gtm,1984,0.48916
gtm,1985,0.3102
gtm,1986,0.41817
gtm,1987,0.44948
gtm,1988,0.42962
gtm,1989,0.42008
gtm,1990,1.52685
gtm,1991,1.52695
gtm,1992,1.33658
gtm,1993,1.13459
gtm,1994,1.16662
gtm,1995,1.3604
gtm,1996,0.91357
gtm,1997,1.08988
gtm,1998,0.88797
gtm,1999,0.86239
gtm,2000,0.80569
gtm,2001,0.85166
gtm,2002,0.73728
gtm,2003,0.73528
gtm,2004,0.71515
gtm,2005,0.62262
gtm,2006,0.81868
gtm,2007,0.76634
gtm,2008,0.72474
gtm,2009,0.75523
gtm,2010,1.51057
gtm,2011,1.15478
gtm,2012,1.05177
gtm,2013,1.25836
gtm,2014,1.58326
gtm,2015,1.1598
gtm,2016,1.48066
gtm,2017,1.19273
gtm,2018,0.80814
gtm,2019,0.74425
gum,2002,0
gum,2003,0
gum,2004,0
gum,2005,0
gum,2006,0
gum,2007,0
gum,2008,0
gum,2009,0
gum,2010,0
gum,2011,0
gum,2012,0
gum,2013,0
gum,2014,0
gum,2015,0
gum,2016,0
gum,2017,0
gum,2018,0
guy,1970,5.66067
guy,1971,5.02553
guy,1972,6.11662
guy,1973,9.37933
guy,1974,6.96334
guy,1975,7.46641
guy,1976,7.10787
guy,1977,9.39397
guy,1978,8.69287
guy,1979,11.5596
guy,1980,11.37483
guy,1981,11.0238
guy,1982,21.95777
guy,1983,11.23678
guy,1984,7.27724
guy,1985,6.79571
guy,1986,6.8265
guy,1987,11.72821
guy,1988,9.43064
guy,1989,11.68893
guy,1990,13.93668
guy,1991,17.53091
guy,1992,17.10979
guy,1993,16.19391
guy,1994,16.67285
guy,1995,20.82393
guy,1996,16.21975
guy,1997,16.17309
guy,1998,12.22232
guy,1999,11.64551
guy,2000,7.99236
guy,2001,8.49061
guy,2002,8.27375
guy,2003,9.50602
guy,2004,10.21503
guy,2005,10.62438
guy,2006,5.8446
guy,2007,5.71052
guy,2008,5.40224
guy,2009,5.07797
guy,2010,7.91982
guy,2011,6.54095
guy,2012,5.8951
guy,2013,6.74593
guy,2014,6.69739
guy,2015,5.39892
guy,2016,5.52023
guy,2017,4.95977
guy,2018,4.27187
guy,2019,3.28996
hkg,1970,0.00488
hkg,1971,0.00318
hkg,1972,0.00343
hkg,1973,0.00672
hkg,1974,0.00608
hkg,1975,0.00588
hkg,1976,0.0057
hkg,1977,0.00661
hkg,1978,0.00461
hkg,1979,0.00528
hkg,1980,0.00456
hkg,1981,0.00259
hkg,1982,0.00219
hkg,1983,0.00237
hkg,1984,0.0016
hkg,1985,0.00153
hkg,1986,0.00207
hkg,1987,0.00164
hkg,1988,0.00137
hkg,1989,0.0012
hkg,1990,0.00108
hkg,1991,0.00105
hkg,1992,0.00126
hkg,1993,0.00084
hkg,1994,0.00087
hkg,1995,0.00137
hkg,1996,0.00148
hkg,1997,0.00116
hkg,1998,0.00097
hkg,1999,0.00053
hkg,2000,0.0005
hkg,2001,0.00058
hkg,2002,0.00066
hkg,2003,0.00097
hkg,2004,0.00102
hkg,2005,0.00059
hkg,2006,0.00067
hkg,2007,0.0009
hkg,2008,0.00146
hkg,2009,0.00139
hkg,2010,0.00144
hkg,2011,0.00168
hkg,2012,0.00133
hkg,2013,0.00114
hkg,2014,0.00157
hkg,2015,0.00113
hkg,2016,0.00122
hkg,2017,0.00134
hkg,2018,0.00066
hkg,2019,0.00056
hnd,1970,3.91689
hnd,1971,3.72025
hnd,1972,4.34264
hnd,1973,5.88975
hnd,1974,5.17738
hnd,1975,5.85171
hnd,1976,4.00479
hnd,1977,5.19885
hnd,1978,2.92588
hnd,1979,2.68033
hnd,1980,2.94124
hnd,1981,2.60343
hnd,1982,4.79705
hnd,1983,1.66166
hnd,1984,1.0392
hnd,1985,0.57937
hnd,1986,0.54639
hnd,1987,0.55463
hnd,1988,0.67198
hnd,1989,0.70363
hnd,1990,2.18499
hnd,1991,2.5539
hnd,1992,2.1701
hnd,1993,1.82527
hnd,1994,2.26237
hnd,1995,2.43996
hnd,1996,1.95345
hnd,1997,2.32802
hnd,1998,1.8532
hnd,1999,1.6888
hnd,2000,1.38787
hnd,2001,1.316
hnd,2002,1.33124
hnd,2003,1.21682
hnd,2004,1.14334
hnd,2005,1.0303
hnd,2006,1.25809
hnd,2007,1.15158
hnd,2008,1.07686
hnd,2009,0.90821
hnd,2010,1.83676
hnd,2011,1.41334
hnd,2012,1.29104
hnd,2013,1.55717
hnd,2014,1.99699
hnd,2015,1.45136
hnd,2016,1.85394
hnd,2017,1.60925
hnd,2018,1.07233
hnd,2019,0.9382
hrv,1995,0.22511
hrv,1996,0.21544
hrv,1997,0.23337
hrv,1998,0.2181
hrv,1999,0.24842
hrv,2000,0.27617
hrv,2001,0.20574
hrv,2002,0.17288
hrv,2003,0.18379
hrv,2004,0.17238
hrv,2005,0.16951
hrv,2006,0.20324
hrv,2007,0.20302
hrv,2008,0.21187
hrv,2009,0.18647
hrv,2010,0.21363
hrv,2011,0.28521
hrv,2012,0.31407
hrv,2013,0.29639
hrv,2014,0.24814
hrv,2015,0.24532
hrv,2016,0.23121
hrv,2017,0.3016
hrv,2018,0.25252
hrv,2019,0.25319
hti,1970,1.62574
hti,1971,1.4082
hti,1972,1.55034
hti,1973,1.99255
hti,1974,1.79702
hti,1975,1.96367
hti,1976,1.25903
hti,1977,1.74865
hti,1978,1.81528
hti,1979,1.94458
hti,1980,1.68926
hti,1981,1.45754
hti,1982,2.65687
hti,1983,1.10979
hti,1984,0.6515
hti,1985,0.4277
hti,1986,0.40869
hti,1987,0.51468
hti,1988,0.41243
hti,1989,0.42611
hti,1990,0.75898
hti,1991,0.75458
hti,1992,1.16755
hti,1993,1.25092
hti,1994,1.18849
hti,1995,1.22519
hti,1996,0.94285
hti,1997,0.99375
hti,1998,0.77842
hti,1999,0.6194
hti,2000,0.34665
hti,2001,0.38131
hti,2002,0.39372
hti,2003,0.50034
hti,2004,0.41724
hti,2005,0.35449
hti,2006,0.48149
hti,2007,0.41253
hti,2008,0.40351
hti,2009,0.34726
hti,2010,0.67703
hti,2011,0.52606
hti,2012,0.4926
hti,2013,0.55667
hti,2014,0.71468
hti,2015,0.57219
hti,2016,0.80677
hti,2017,0.69907
hti,2018,0.45026
hti,2019,0.46565
hun,1991,0.29524
hun,1992,0.28854
hun,1993,0.23596
hun,1994,0.16319
hun,1995,0.16523
hun,1996,0.13473
hun,1997,0.1488
hun,1998,0.12733
hun,1999,0.1567
hun,2000,0.17642
hun,2001,0.13087
hun,2002,0.09965
hun,2003,0.09827
hun,2004,0.08718
hun,2005,0.08201
hun,2006,0.09575
hun,2007,0.09481
hun,2008,0.09154
hun,2009,0.09501
hun,2010,0.10185
hun,2011,0.12965
hun,2012,0.12472
hun,2013,0.11981
hun,2014,0.10781
hun,2015,0.10219
hun,2016,0.09225
hun,2017,0.11134
hun,2018,0.09647
hun,2019,0.09388
idn,1970,2.99806
idn,1971,2.6341
idn,1972,3.29942
idn,1973,5.76446
idn,1974,3.19432
idn,1975,2.59465
idn,1976,2.53874
idn,1977,2.679
idn,1978,2.10992
idn,1979,2.96627
idn,1980,2.46695
idn,1981,1.22069
idn,1982,1.24777
idn,1983,1.40924
idn,1984,0.96797
idn,1985,0.88561
idn,1986,1.3977
idn,1987,1.70826
idn,1988,1.53497
idn,1989,1.49689
idn,1990,1.19185
idn,1991,1.22744
idn,1992,1.3179
idn,1993,1.05409
idn,1994,1.0267
idn,1995,1.14726
idn,1996,1.06587
idn,1997,0.90773
idn,1998,1.98179
idn,1999,1.02182
idn,2000,0.81089
idn,2001,0.85019
idn,2002,0.81525
idn,2003,0.89247
idn,2004,0.61348
idn,2005,0.55012
idn,2006,0.55025
idn,2007,0.63066
idn,2008,0.76198
idn,2009,0.56744
idn,2010,0.46195
idn,2011,0.44116
idn,2012,0.4335
idn,2013,0.48047
idn,2014,0.60336
idn,2015,0.47388
idn,2016,0.42574
idn,2017,0.49775
idn,2018,0.50517
idn,2019,0.3674
ind,1970,0.41039
ind,1971,0.34118
ind,1972,0.33117
ind,1973,0.47556
ind,1974,0.49019
ind,1975,1.07
ind,1976,0.67952
ind,1977,1.81327
ind,1978,1.61895
ind,1979,0.67491
ind,1980,0.66463
ind,1981,0.56999
ind,1982,0.83459
ind,1983,0.53666
ind,1984,0.46659
ind,1985,0.31418
ind,1986,0.53493
ind,1987,0.4443
ind,1988,0.44347
ind,1989,0.443
ind,1990,0.53758
ind,1991,0.62413
ind,1992,0.6105
ind,1993,0.62034
ind,1994,0.44967
ind,1995,0.48964
ind,1996,0.41874
ind,1997,0.37888
ind,1998,0.36263
ind,1999,0.38553
ind,2000,0.33933
ind,2001,0.32823
ind,2002,0.37167
ind,2003,0.33928
ind,2004,0.2428
ind,2005,0.20871
ind,2006,0.28205
ind,2007,0.30176
ind,2008,0.2993
ind,2009,0.2592
ind,2010,0.37656
ind,2011,0.35147
ind,2012,0.30756
ind,2013,0.27615
ind,2014,0.26503
ind,2015,0.295
ind,2016,0.30012
ind,2017,0.20601
ind,2018,0.14989
ind,2019,0.1507
irl,1970,0.03581
irl,1971,0.0302
irl,1972,0.03454
irl,1973,0.04529
irl,1974,0.02824
irl,1975,0.03272
irl,1976,0.05232
irl,1977,0.03238
irl,1978,0.04066
irl,1979,0.02769
irl,1980,0.02546
irl,1981,0.02403
irl,1982,0.06464
irl,1983,0.05323
irl,1984,0.05844
irl,1985,0.0665
irl,1986,0.05606
irl,1987,0.05078
irl,1988,0.04914
irl,1989,0.05747
irl,1990,0.05619
irl,1991,0.04227
irl,1992,0.04481
irl,1993,0.04172
irl,1994,0.04258
irl,1995,0.04248
irl,1996,0.04327
irl,1997,0.03206
irl,1998,0.031
irl,1999,0.02719
irl,2000,0.02645
irl,2001,0.02178
irl,2002,0.02459
irl,2003,0.01993
irl,2004,0.01391
irl,2005,0.01318
irl,2006,0.01377
irl,2007,0.01446
irl,2008,0.01304
irl,2009,0.01467
irl,2010,0.01823
irl,2011,0.01807
irl,2012,0.01663
irl,2013,0.01802
irl,2014,0.01766
irl,2015,0.01391
irl,2016,0.01568
irl,2017,0.01141
irl,2018,0.01695
irl,2019,0.01472
irn,1970,0.39552
irn,1971,0.9612
irn,1972,0.30956
irn,1973,0.17519
irn,1974,0.10367
irn,1975,0.21827
irn,1976,0.08026
irn,1977,0.12638
irn,1978,0.12897
irn,1979,0.15688
irn,1980,0.15503
irn,1981,0.10868
irn,1982,0.10229
irn,1983,0.07802
irn,1984,0.05851
irn,1985,0.05246
irn,1986,0.05846
irn,1987,0.09585
irn,1988,0.02146
irn,1989,0.02654
irn,1990,0.02391
irn,1993,0.09858
irn,1994,0.02932
irn,1995,0.03497
irn,1996,0.03516
