geo,time,fr_inr_lend
fsm,2007,14.02958
fsm,2008,14.37833
fsm,2009,15.38
fsm,2010,15.13
fsm,2011,14.35
fsm,2012,14.32
fsm,2013,15.7
fsm,2014,15.7
fsm,2015,15.7
fsm,2016,15.7
fsm,2017,16.1
fsm,2018,15.7
fsm,2019,14.7
fsm,2020,14.47
gbr,1967,5.5
gbr,1968,6.125
gbr,1969,6.625
gbr,1970,7.25
gbr,1971,7.5
gbr,1972,7.5
gbr,1973,8
gbr,1974,9
gbr,1975,10.46769
gbr,1976,11.10095
gbr,1977,8.91187
gbr,1978,9.09315
gbr,1979,13.69481
gbr,1980,16.31268
gbr,1981,13.255
gbr,1982,11.93097
gbr,1983,9.82527
gbr,1984,9.6801
gbr,1985,12.25298
gbr,1986,10.90136
gbr,1987,9.7355
gbr,1988,10.09571
gbr,1989,13.84181
gbr,1990,14.76812
gbr,1991,11.69498
gbr,1992,9.56348
gbr,1993,6.01363
gbr,1994,5.46278
gbr,1995,6.69367
gbr,1996,5.95853
gbr,1997,6.5634
gbr,1998,7.23205
gbr,1999,5.34441
gbr,2000,5.96389
gbr,2001,5.12237
gbr,2002,4
gbr,2003,3.69579
gbr,2004,4.37982
gbr,2005,4.64867
gbr,2006,4.63826
gbr,2007,5.50871
gbr,2008,4.67531
gbr,2009,0.64487
gbr,2010,0.5
gbr,2011,0.5
gbr,2012,0.5
gbr,2013,0.5
gbr,2014,0.5
geo,2003,23.75538
geo,2004,22.08713
geo,2005,17.55089
geo,2006,17.06026
geo,2007,17.08612
geo,2008,18.04413
geo,2009,17.86632
geo,2010,15.84507
geo,2011,14.99517
geo,2012,14.80845
geo,2013,13.59489
geo,2014,11.90971
geo,2015,12.48848
geo,2016,12.62092
geo,2017,11.48538
geo,2018,11.11939
geo,2019,10.8164
geo,2020,11.8008
geo,2021,12.51049
gin,1986,14
gin,1987,15
gin,1988,15
gin,1989,17.25
gin,1990,21.16667
gin,1991,24.5
gin,1992,27
gin,1993,24.5
gin,1994,22
gin,1995,21.5
gin,1996,21
gin,1997,20.5
gin,1998,19.5625
gin,1999,19.875
gin,2000,19.375
gin,2001,12.875
gmb,1985,14.48333
gmb,1986,28
gmb,1987,27.91667
gmb,1988,29.54167
gmb,1989,26.83333
gmb,1990,26.5
gmb,1991,26.5
gmb,1992,26.75
gmb,1993,26.08333
gmb,1994,25
gmb,1995,25.04167
gmb,1996,25.5
gmb,1997,25.5
gmb,1998,25.375
gmb,1999,24
gmb,2000,24
gmb,2001,24
gmb,2002,24
gmb,2003,29.33333
gmb,2004,36.5
gmb,2005,34.91667
gmb,2006,29.75
gmb,2007,27.91667
gmb,2008,27
gmb,2009,27
gmb,2010,27
gmb,2011,28
gmb,2012,28
gmb,2013,28
gmb,2014,28.5
gmb,2017,29
gmb,2018,28
gmb,2019,28
gmb,2020,28
gmb,2021,19.5
gnb,2005,10.36708
gnb,2006,4.73667
gnb,2007,4.75167
gnb,2008,4.98417
gnb,2009,4.9775
gnb,2010,5.11333
gnb,2011,5.25592
gnb,2012,5.03917
gnb,2013,5.2875
gnb,2014,5.33833
gnb,2015,5.15417
gnb,2016,5.295
gnb,2017,5.14
grd,1982,12.32548
grd,1983,12.32548
grd,1984,12.32548
grd,1985,13.40151
grd,1986,13.49933
grd,1987,13.30369
grd,1988,12.32548
grd,1989,12.32548
grd,1990,12.32548
grd,1991,12.302
grd,1992,12.02318
grd,1993,11.83238
grd,1994,11.02805
grd,1995,11.07535
grd,1996,9.99198
grd,1997,11.23598
grd,1998,11.73248
grd,1999,11.62117
grd,2000,11.5992
grd,2001,10.18672
grd,2002,11.30923
grd,2003,12.04822
grd,2004,10.18484
grd,2005,10.06508
grd,2006,9.8523
grd,2007,9.75594
grd,2008,9.52898
grd,2009,10.99305
grd,2010,10.57501
grd,2011,10.68598
grd,2012,9.7259
grd,2013,9.27021
grd,2014,9.18598
grd,2015,8.96258
grd,2016,8.635
grd,2017,8.3125
grd,2018,7.8357
grd,2019,7.57103
grd,2020,6.8332
grd,2021,6.5453
gtm,1997,18.6375
gtm,1998,16.56417
gtm,1999,19.51167
gtm,2000,20.88167
gtm,2001,18.9575
gtm,2002,16.86417
gtm,2003,14.97833
gtm,2004,13.81083
gtm,2005,13.03333
gtm,2006,12.7625
gtm,2007,12.83667
gtm,2008,13.39167
gtm,2009,13.84917
gtm,2010,13.34167
gtm,2011,13.43
gtm,2012,13.48667
gtm,2013,13.5975
gtm,2014,13.77333
gtm,2015,13.2275
gtm,2016,13.10167
gtm,2017,13.05417
gtm,2018,12.92333
gtm,2019,12.74083
gtm,2020,12.52583
gtm,2021,12.1875
guy,1981,13.5
guy,1982,14.375
guy,1983,15
guy,1984,15
guy,1985,15
guy,1986,15
guy,1987,15
guy,1988,15.06917
guy,1989,18.9375
guy,1990,32.75
guy,1991,33.55
guy,1992,28.6875
guy,1993,19.3625
guy,1994,18.36083
guy,1995,19.22
guy,1996,17.79333
guy,1997,17.04417
guy,1998,16.7675
guy,1999,17.10833
guy,2000,17.30167
guy,2001,17.0075
guy,2002,16.325
guy,2003,14.9919
guy,2004,14.54167
guy,2005,14.54083
guy,2006,14.54097
guy,2007,14.61083
guy,2008,14.5825
guy,2009,14.54141
guy,2010,14.5417
guy,2011,14.4514
guy,2012,13.86111
guy,2013,13.5
guy,2014,12.83333
guy,2015,12.83333
guy,2016,13
guy,2017,13
guy,2018,13
guy,2019,10.47917
guy,2020,9.46528
guy,2021,8.875
hkg,1990,10
hkg,1991,9.41667
hkg,1992,7.33333
hkg,1993,6.5
hkg,1994,7.375
hkg,1995,8.89583
hkg,1996,8.52083
hkg,1997,8.89583
hkg,1998,9.89583
hkg,1999,8.5
hkg,2000,9.27083
hkg,2001,6.84375
hkg,2002,5.10417
hkg,2003,5
hkg,2004,5.02083
hkg,2005,6.20833
hkg,2006,7.91667
hkg,2007,7.5625
hkg,2008,5.3125
hkg,2009,5
hkg,2010,5
hkg,2011,5
hkg,2012,5
hkg,2013,5
hkg,2014,5
hkg,2015,5
hkg,2016,5
hkg,2017,5
hkg,2018,5.04167
hkg,2019,5.10417
hkg,2020,5
hkg,2021,5
hnd,1982,16.5
hnd,1983,16.1
hnd,1984,16.2
hnd,1985,16.3
hnd,1986,16.11667
hnd,1987,15.54167
hnd,1988,15.375
hnd,1989,15.425
hnd,1990,17.05
hnd,1991,21.875
hnd,1992,21.68333
hnd,1993,22.05833
hnd,1994,24.675
hnd,1995,26.95
hnd,1996,29.74167
hnd,1997,32.06667
hnd,1998,30.6925
hnd,1999,30.1525
hnd,2000,26.82417
hnd,2001,23.76417
hnd,2002,22.69143
hnd,2003,20.80413
hnd,2004,19.8764
hnd,2005,18.83108
hnd,2006,17.43667
hnd,2007,16.605
hnd,2008,17.93667
hnd,2009,19.445
hnd,2010,18.86466
hnd,2011,18.55753
hnd,2012,18.4507
hnd,2013,20.08087
hnd,2014,20.61222
hnd,2015,20.65757
hnd,2016,19.33194
hnd,2017,19.25869
hnd,2018,17.80417
hnd,2019,17.33917
hnd,2020,17.00917
hnd,2021,15.96583
hrv,1993,1443.60836
hrv,1994,22.91086
hrv,1995,20.24333
hrv,1996,22.515
hrv,1997,15.4675
hrv,1998,15.7525
hrv,1999,14.94417
hrv,2000,12.07333
hrv,2001,9.54917
hrv,2002,12.84
hrv,2003,11.57667
hrv,2004,11.74523
hrv,2005,11.19112
hrv,2006,9.93333
hrv,2007,9.33083
hrv,2008,10.06917
hrv,2009,11.55417
hrv,2010,10.37667
hrv,2011,9.68417
hrv,2012,9.48083
hrv,2013,9.24667
hrv,2014,8.58
hti,1994,10.5
hti,1995,12.99375
hti,1996,20.08125
hti,1997,14.2625
hti,1998,15.75
hti,1999,15.09375
hti,2000,16.49375
hti,2001,17.85
hti,2002,17.9375
hti,2003,23.20938
hti,2004,25.2
hti,2005,23.2
hti,2006,26.36667
hti,2007,23.08333
hti,2008,17.81083
hti,2009,17.32917
hti,2010,17.48167
hti,2011,11.61
hti,2012,8.93417
hti,2013,8.7225
hti,2014,10.77333
hti,2015,12.92333
hti,2016,13.2325
hti,2017,12.74917
hti,2018,13.1025
hti,2019,14.12167
hti,2020,14.63417
hti,2021,13.05
hun,1988,17.73333
hun,1989,20.33333
hun,1990,28.775
hun,1991,35.15262
hun,1992,33.05
hun,1993,25.425
hun,1994,27.4
hun,1995,32.60833
hun,1996,27.30833
hun,1997,21.76667
hun,1998,19.275
hun,1999,16.34167
hun,2000,12.6
hun,2001,12.11667
hun,2002,10.16888
hun,2003,9.60342
hun,2004,12.82453
hun,2005,8.54095
hun,2006,8.07941
hun,2007,9.08595
hun,2008,10.18167
hun,2009,11.03686
hun,2010,7.58693
hun,2011,8.32038
hun,2012,9.00154
hun,2013,6.30391
hun,2014,4.44753
hun,2015,2.90249
hun,2016,2.08907
hun,2017,1.48114
hun,2018,1.47097
hun,2019,1.79243
hun,2020,1.95769
hun,2021,2.96834
idn,1986,21.50417
idn,1987,21.66667
idn,1988,22.0975
idn,1989,21.69917
idn,1990,20.825
idn,1991,25.53333
idn,1992,24.03333
idn,1993,20.58667
idn,1994,17.76
idn,1995,18.85167
idn,1996,19.2175
idn,1997,21.8175
idn,1998,32.15417
idn,1999,27.6625
idn,2000,18.455
idn,2001,18.5475
idn,2002,18.945
idn,2003,16.935
idn,2004,14.12417
idn,2005,14.05083
idn,2006,15.97917
idn,2007,13.86167
idn,2008,13.59833
idn,2009,14.49833
idn,2010,13.25167
idn,2011,12.40333
idn,2012,11.795
idn,2013,11.6575
idn,2014,12.605
idn,2015,12.6625
idn,2016,11.88833
idn,2017,11.07333
idn,2018,10.53667
idn,2019,10.36583
idn,2020,9.54417
idn,2021,8.9225
ind,1978,13.5
ind,1979,14.5
ind,1980,16.5
ind,1981,16.5
ind,1982,16.5
ind,1983,16.5
ind,1984,16.5
ind,1985,16.5
ind,1986,16.5
ind,1987,16.5
ind,1988,16.5
ind,1989,16.5
ind,1990,16.5
ind,1991,17.875
ind,1992,18.91667
ind,1993,16.25
ind,1994,14.75
ind,1995,15.45833
ind,1996,15.95833
ind,1997,13.83333
ind,1998,13.54167
ind,1999,12.54167
ind,2000,12.29167
ind,2001,12.08333
ind,2002,11.91667
ind,2003,11.45833
ind,2004,10.91667
ind,2005,10.75
ind,2006,11.1875
ind,2007,13.02083
ind,2008,13.3125
ind,2009,12.1875
ind,2010,8.33335
ind,2011,10.16667
ind,2012,10.60417
ind,2013,10.29167
ind,2014,10.25
ind,2015,10.00833
ind,2016,9.6725
ind,2017,9.50833
ind,2018,9.45417
ind,2019,9.46625
ind,2020,9.15
ind,2021,8.69833
irn,2004,16.65
irn,2005,16
irn,2006,14
irn,2007,12
irn,2008,12
irn,2009,12
irn,2010,12
irn,2011,11
irn,2012,11
irn,2013,11
irn,2014,14
irn,2015,14.21
irn,2016,18
irq,2002,15
irq,2003,15
irq,2004,13.2675
irq,2005,13.41667
irq,2006,14.375
irq,2007,18.78333
irq,2008,19.215
irq,2009,16.15583
irq,2010,14.34583
irq,2011,14.13083
irq,2012,13.8675
irq,2013,13.575
irq,2014,12.60333
irq,2015,12.2925
irq,2016,12.36407
isl,1982,47
isl,1983,42.75
isl,1984,22.83333
isl,1985,32.6
isl,1986,18.775
isl,1987,26.60833
isl,1988,30.275
isl,1989,27.96667
isl,1990,16.18333
isl,1991,17.51667
isl,1992,13.05
isl,1993,14.10833
isl,1994,10.56667
isl,1995,11.58333
isl,1996,12.43333
isl,1997,12.89167
isl,1998,12.78333
isl,1999,13.3
isl,2000,16.8
isl,2001,17.95
isl,2002,15.36667
isl,2003,11.95
isl,2004,12.01667
isl,2005,14.77753
isl,2006,17.90898
isl,2007,19.29081
isl,2008,20.14617
isl,2009,18.98766
isl,2010,10.25703
isl,2011,7.69807
isl,2012,8.32434
isl,2013,8.15167
isl,2014,7.7425
isl,2015,7.61
isl,2016,8.23667
isl,2017,7.25583
isl,2018,6.955
isl,2019,6.95
isl,2020,5.75871
isl,2021,5.40416
isr,2013,4.4177
isr,2014,3.90743
isr,2015,3.45941
isr,2016,3.42016
isr,2017,3.49731
isr,2018,3.47761
isr,2019,3.53356
isr,2020,3.39892
ita,1989,15.00258
ita,1990,14.85225
ita,1991,14.66642
ita,1992,16.52392
ita,1993,14.62783
ita,1994,11.98383
ita,1995,13.236
ita,1996,12.81833
ita,1997,10.50948
ita,1998,8.64311
ita,1999,6.34553
ita,2000,7.02274
ita,2001,7.28775
ita,2002,6.53651
ita,2003,5.83035
ita,2004,5.50617
ita,2005,5.31393
ita,2006,5.62178
ita,2007,6.3347
ita,2008,6.83731
ita,2009,4.75667
ita,2010,4.03167
ita,2011,4.59917
ita,2012,5.2225
ita,2013,5.14417
ita,2014,4.86667
ita,2015,4.12925
ita,2016,3.49617
ita,2017,3.00083
ita,2018,2.68
ita,2019,2.6025
ita,2020,2.32833
ita,2021,2.02592
jam,1976,13.75583
jam,1977,13.855
jam,1978,13.68417
jam,1979,13.81333
jam,1980,15.63333
jam,1981,16.06833
jam,1982,16.43833
jam,1983,16.96917
jam,1984,18.53417
jam,1985,24.91583
jam,1986,27.34
jam,1987,25.44667
jam,1988,25.19083
jam,1989,25.2175
jam,1990,30.50083
jam,1991,31.50917
jam,1992,44.8125
jam,1993,43.71167
jam,1994,49.4575
jam,1995,43.57667
jam,1996,39.83417
jam,1997,32.86417
jam,1998,31.5875
jam,1999,27.005
jam,2000,23.34833
jam,2001,20.6075
jam,2002,18.50167
jam,2003,18.88667
jam,2004,18.1375
jam,2005,17.36083
jam,2006,17.6425
jam,2007,17.1975
jam,2008,16.82583
jam,2009,16.43201
jam,2010,20.45445
jam,2011,19.50928
jam,2012,17.62827
jam,2013,17.71646
jam,2014,17.21701
jam,2015,16.97651
jam,2016,16.48853
jam,2017,14.90512
jam,2018,14.09407
jam,2019,12.99846
jam,2020,12.06138
jor,1997,12.34
jor,1998,12.60917
jor,1999,12.32583
jor,2000,11.79917
jor,2001,10.93583
jor,2002,10.17917
jor,2003,9.29667
jor,2004,8.25667
jor,2005,7.60667
jor,2006,8.17833
jor,2007,8.67667
jor,2008,9.0275
jor,2009,9.24667
jor,2010,9.02417
jor,2011,8.71333
jor,2012,8.78083
jor,2013,9.01
jor,2014,8.99
jor,2015,8.47667
jor,2016,8.115
jor,2017,8.39333
jor,2018,8.66167
jor,2019,8.665
jor,2020,7.48083
jor,2021,7.04111
jpn,1993,4.86356
jpn,1994,4.13342
jpn,1995,3.50583
jpn,1996,2.65758
jpn,1997,2.44883
jpn,1998,2.32092
jpn,1999,2.16083
jpn,2000,2.06717
jpn,2001,1.96942
jpn,2002,1.86492
jpn,2003,1.82208
jpn,2004,1.76658
jpn,2005,1.67692
jpn,2006,1.66483
jpn,2007,1.88325
jpn,2008,1.9095
jpn,2009,1.72333
jpn,2010,1.59833
jpn,2011,1.50092
jpn,2012,1.4075
jpn,2013,1.30375
jpn,2014,1.21917
jpn,2015,1.14283
jpn,2016,1.04475
jpn,2017,0.994
ken,1971,9
ken,1972,9
ken,1973,9
ken,1974,9.5
ken,1975,10
ken,1976,10
ken,1977,10
ken,1978,10
ken,1979,10
ken,1980,10.58333
ken,1981,12.41667
ken,1982,14.5
ken,1983,15.83333
ken,1984,14.41667
ken,1985,14
ken,1986,14
ken,1987,14
ken,1988,15
ken,1989,17.25
ken,1990,18.75
ken,1991,18.9975
ken,1992,21.0675
ken,1993,29.98917
ken,1994,36.24
ken,1995,28.79583
ken,1996,33.78667
ken,1997,30.245
ken,1998,29.49
ken,1999,22.38
ken,2000,22.33917
ken,2001,19.66583
ken,2002,18.45333
ken,2003,16.57333
ken,2004,12.53167
ken,2005,12.8825
ken,2006,13.63553
ken,2007,13.34034
ken,2008,14.01694
ken,2009,14.80454
ken,2010,14.3715
ken,2011,15.04676
ken,2012,19.72341
ken,2013,17.31346
ken,2014,16.51393
ken,2015,16.08661
ken,2016,16.55963
ken,2017,13.66757
ken,2018,13.06076
ken,2019,12.44113
ken,2020,11.99578
ken,2021,12.08
kgz,1996,62.57592
kgz,1997,63.23137
kgz,1998,56.93366
kgz,1999,59.01143
kgz,2000,56.47303
kgz,2001,40.09188
kgz,2002,35.88845
kgz,2003,24.05084
kgz,2004,23.34239
kgz,2005,21.49882
kgz,2006,23.07221
kgz,2007,23.21857
kgz,2008,25.90583
kgz,2009,26.653
kgz,2010,23.71997
kgz,2011,23.77891
kgz,2012,22.99633
kgz,2013,21.32431
kgz,2014,20.13352
kgz,2015,23.63011
kgz,2016,24.53187
kgz,2017,19.81919
kgz,2018,19.51318
kgz,2019,18.99675
kgz,2020,17.03577
kna,1980,8.0613
kna,1981,8.53549
kna,1982,8.53549
kna,1983,8.53549
kna,1984,9.48388
kna,1985,10.98549
kna,1986,11.38065
kna,1987,11.38065
kna,1988,10.98549
kna,1989,11.38065
kna,1990,11.38065
kna,1991,11.29837
kna,1992,10.76393
kna,1993,10.2793
kna,1994,10.94382
kna,1995,10.89118
kna,1996,10.92491
kna,1997,11.16485
kna,1998,11.42199
kna,1999,11.20849
kna,2000,11.10372
kna,2001,11.07637
kna,2002,10.89312
kna,2003,12.21641
kna,2004,10.25247
kna,2005,10.03496
kna,2006,9.30075
kna,2007,9.27815
kna,2008,8.70235
kna,2009,8.75231
kna,2010,8.61681
kna,2011,9.44509
kna,2012,8.73399
kna,2013,8.77635
kna,2014,9.28149
kna,2015,9.29692
kna,2016,9.23
kna,2017,9.0925
kna,2018,8.85792
kna,2019,8.52342
kna,2020,7.65057
kna,2021,7.14462
kor,1996,11.065
kor,1997,11.87667
kor,1998,15.27917
kor,1999,9.39583
kor,2000,8.545
kor,2001,7.70833
kor,2002,6.76917
kor,2003,6.23667
kor,2004,5.90417
kor,2005,5.59333
kor,2006,5.9875
kor,2007,6.55167
kor,2008,7.16833
kor,2009,5.64917
kor,2010,5.51167
kor,2011,5.7575
kor,2012,5.39583
kor,2013,4.64333
kor,2014,4.26333
kor,2015,3.53333
kor,2016,3.3675
kor,2017,3.47667
kor,2018,3.6625
kor,2019,3.44583
kor,2020,2.80167
kor,2021,2.885
kos,2004,14.78835
kos,2005,14.42139
kos,2006,14.49437
kos,2007,14.57387
kos,2008,14.83336
kos,2009,14.38977
kos,2010,14.36583
kos,2011,13.775
kos,2012,12.66583
kos,2013,11.82
kos,2014,10.615
kos,2015,8.32
kos,2016,7.4468
kos,2017,6.8327
kos,2018,6.65406
kwt,1979,5.85556
kwt,1980,6.8
kwt,1981,9.2775
kwt,1982,9.38833
kwt,1983,8.35167
kwt,1984,8.5775
kwt,1985,8.7475
kwt,1986,8.62833
kwt,1987,7.86167
kwt,1988,6.72417
kwt,1989,8.37583
kwt,1990,8.68556
kwt,1991,8.6125
kwt,1992,7.995
kwt,1993,7.95333
kwt,1994,7.60833
kwt,1995,8.36917
kwt,1996,8.77083
kwt,1997,8.79667
kwt,1998,8.93333
kwt,1999,8.56167
kwt,2000,8.86667
kwt,2001,7.88427
kwt,2002,6.48221
kwt,2003,5.41686
kwt,2004,5.63663
kwt,2005,7.49826
kwt,2006,8.57895
kwt,2007,8.53628
kwt,2008,7.61299
kwt,2009,6.15777
kwt,2010,5.42166
kwt,2011,5.19309
kwt,2012,4.98379
kwt,2013,4.56131
kwt,2014,4.26845
kwt,2015,4.2949
kwt,2016,4.47658
kwt,2017,4.69493
kwt,2018,4.827
kwt,2019,4.8111
kwt,2020,4.13991
kwt,2021,3.73458
lao,1991,26
lao,1992,26
lao,1993,25.33
lao,1994,24
lao,1995,25.67
lao,1996,27
lao,1998,29.27833
lao,1999,32
lao,2000,32
lao,2001,26.16667
lao,2002,29.33333
lao,2003,30.5
lao,2004,29.25
lao,2005,26.83333
lao,2006,30
lao,2007,28.5
lao,2008,24
lao,2009,24.775
lao,2010,22.6125
lbn,1982,16.83333
lbn,1983,14.52667
lbn,1984,15.58417
lbn,1985,17.28667
lbn,1986,22.2125
lbn,1987,36.53833
lbn,1988,44.45667
lbn,1989,39.86167
lbn,1990,39.9425
lbn,1991,38.01083
lbn,1992,40.20583
lbn,1993,28.52833
lbn,1994,23.88417
lbn,1995,24.69083
lbn,1996,25.20833
lbn,1997,20.29
lbn,1999,19.47833
lbn,2000,18.15083
lbn,2001,17.18917
lbn,2002,16.5825
lbn,2003,13.43167
lbn,2004,10.80833
lbn,2005,10.64
lbn,2006,10.26
lbn,2007,10.25583
lbn,2008,9.96417
lbn,2009,9.56833
lbn,2010,8.33667
lbn,2011,7.5275
lbn,2012,7.24917
lbn,2013,7.34833
lbn,2014,7.27417
lbn,2015,7.09083
lbn,2016,8.35083
lbn,2017,8.29333
lbn,2018,9.095
lbn,2019,10.51333
lbr,1981,15.33333
lbr,1982,18.225
lbr,1983,20.69167
lbr,1984,20.625
lbr,1985,19.34167
lbr,1986,14.45
lbr,1987,13.63333
lbr,1988,13.35833
lbr,1989,13.81667
lbr,1991,14.03333
lbr,1992,15.05
lbr,1994,14.525
lbr,1995,15.56667
lbr,1996,15.3
lbr,1997,16.825
lbr,1998,21.73833
lbr,1999,16.71917
lbr,2000,20.52667
lbr,2001,22.14
lbr,2002,20.205
lbr,2003,17.05667
lbr,2004,18.09523
lbr,2005,17.03333
lbr,2006,15.5025
lbr,2007,15.04615
lbr,2008,14.39803
lbr,2009,14.18667
lbr,2010,14.2425
lbr,2011,13.75083
lbr,2012,13.51833
lbr,2013,13.48939
lbr,2014,13.50167
lbr,2015,13.60667
lbr,2016,13.59
lbr,2017,13.25019
lby,1964,7
lby,1965,7
lby,1966,7
lby,1967,7
lby,1968,7
lby,1969,7
lby,1970,7
lby,1971,7
lby,1972,7
lby,1973,7
lby,1974,7
lby,1975,7
lby,1976,7
lby,1977,7
lby,1978,7
lby,1979,7
lby,1980,7
lby,1981,7
lby,1982,7
lby,1983,7
lby,1984,7
lby,1985,7
lby,1986,7
lby,1987,7
lby,1988,7
lby,1989,7
lby,1990,7
lby,1991,7
lby,1992,7
lby,1993,7
lby,1999,7
lby,2000,7
lby,2001,7
lby,2002,7
lby,2003,7
lby,2004,6.08333
lby,2005,6.125
lby,2006,6.33333
lby,2007,6
lby,2008,6
lby,2009,6
lby,2010,6
lby,2011,6
lby,2012,6
lby,2013,6
lby,2014,6
lca,1981,13.70407
lca,1982,13.70407
lca,1983,13.70407
lca,1984,14.05546
lca,1985,14.75823
lca,1986,14.75823
lca,1987,12.21068
lca,1988,10.98083
lca,1989,10.54159
lca,1990,11.28829
lca,1991,11.90597
lca,1992,12.81045
lca,1993,11.81406
lca,1994,11.05966
lca,1995,12.68275
lca,1996,12.82146
lca,1997,12.68177
lca,1998,11.40382
lca,1999,12.79148
lca,2000,13.06296
lca,2001,12.97287
lca,2002,12.5875
lca,2003,14.99724
lca,2004,11.07078
lca,2005,10.6053
lca,2006,10.784
lca,2007,10.12191
lca,2008,10.08493
lca,2009,10.58201
lca,2010,10.61654
lca,2011,10.00205
lca,2012,9.50032
lca,2013,9.07521
lca,2014,8.99774
lca,2015,8.85542
lca,2016,8.4725
lca,2017,8.34
lca,2018,8.11012
lca,2019,7.72248
lca,2020,7.13469
lca,2021,6.76648
lka,2001,14.25
lka,2002,13.1675
lka,2003,10.34583
lka,2004,9.46667
lka,2005,10.76417
lka,2006,12.85
lka,2007,17.07667
lka,2008,18.89167
lka,2009,15.67167
lka,2010,10.2175
lka,2011,9.41175
lka,2012,13.28233
lka,2013,12.45333
lka,2014,7.8375
lka,2015,6.9575
lka,2016,10.49333
lka,2017,11.57
lka,2018,11.55417
lka,2019,11.24417
lso,1980,11
lso,1981,15
lso,1982,17
lso,1983,15.41667
lso,1984,17.58333
lso,1985,19.66667
lso,1986,13.41667
lso,1987,11.125
lso,1988,13.66667
lso,1989,18.75
lso,1990,20.41667
lso,1991,20
lso,1992,18.25
lso,1993,15.83333
lso,1994,14.25
lso,1995,16.375
lso,1996,17.70833
lso,1997,18.03333
lso,1998,20.0625
lso,1999,19.0625
lso,2000,17.11167
lso,2001,16.55417
lso,2002,17.11
lso,2003,16.015
lso,2004,12.375
lso,2005,11.71667
lso,2006,12.16083
lso,2007,14.13167
lso,2008,16.18694
lso,2009,13
lso,2010,11.2225
lso,2011,10.42917
lso,2012,10.11917
lso,2013,9.92
lso,2014,10.33944
lso,2015,10.57
lso,2016,11.57583
lso,2017,11.58083
lso,2018,11.35417
lso,2019,11.33358
lso,2020,8.97556
mac,1986,6.5
mac,1987,6.625
mac,1988,8.0625
mac,1989,10.54167
mac,1990,10.41667
mac,1991,9.41667
mac,1992,7.25
mac,1993,6.5
mac,1994,7.95336
mac,1995,9.90187
mac,1996,9.55708
mac,1997,9.7267
mac,1998,10.97312
mac,1999,9.45675
mac,2000,9.89012
mac,2001,7.98857
mac,2002,6.10786
mac,2003,6
mac,2004,6.0121
mac,2005,7.04772
mac,2006,8.75944
mac,2007,7.80848
mac,2008,5.42667
mac,2009,5.25
mac,2010,5.25
mac,2011,5.25
mac,2012,5.25
mac,2013,5.25
mac,2014,5.25
mac,2015,5.25
mac,2016,5.25
mac,2017,5.25
mac,2018,5.29147
mac,2019,5.35665
mac,2020,5.2611
mac,2021,5.26037
mda,1995,40.775
mda,1996,36.66667
mda,1997,33.325
mda,1998,30.825
mda,1999,35.535
mda,2000,33.77667
mda,2001,28.69417
mda,2002,23.52167
mda,2003,19.28917
mda,2004,20.93833
mda,2005,19.26083
mda,2006,18.12833
mda,2007,18.825
mda,2008,21.06417
mda,2009,20.54417
mda,2010,16.36
mda,2011,14.43804
mda,2012,13.41815
mda,2013,12.29417
mda,2014,11.0125
mda,2015,14.14924
mda,2016,14.27603
mda,2017,10.36271
mda,2018,8.8475
mda,2019,8.25
mda,2020,8.18
mda,2021,7.39667
mdg,1989,22.25
mdg,1990,25.8
mdg,1991,25.475
mdg,1992,25
mdg,1993,25.65
mdg,1994,28.27778
mdg,1995,34.75417
mdg,1996,35.5
mdg,1997,30.33333
mdg,1998,27
mdg,1999,27.25
mdg,2000,26.875
mdg,2001,25.5
mdg,2002,25.25
mdg,2003,24.25
mdg,2004,24.5625
mdg,2005,25.875
mdg,2006,28.15
mdg,2007,40.275
mdg,2008,44
mdg,2009,44.61917
mdg,2010,46
mdg,2011,52.5
mdg,2012,56.125
mdg,2013,58.98
mdg,2014,60
mdg,2015,56.71667
mdg,2016,60
mdg,2017,60
mdg,2018,55.38958
mdg,2019,49
mdg,2020,48.86667
mdg,2021,48.28333
mdv,1995,10.98814
mdv,1996,10.98814
mdv,1997,10.98814
mdv,1998,10.98814
mdv,1999,9.15679
mdv,2000,9.52306
mdv,2001,9.52306
mdv,2002,9.91985
mdv,2003,10.2556
mdv,2004,10.2556
mdv,2005,10.2556
mdv,2006,10.2556
mdv,2007,10.2556
mdv,2008,10.2556
mdv,2009,10.2556
mdv,2010,10.37605
mdv,2011,10.19722
mdv,2012,10.4838
mdv,2013,11.14191
mdv,2014,11.41745
mdv,2015,11.10125
mdv,2016,10.76475
mdv,2017,10.15366
mdv,2018,10.67672
mdv,2019,11.52264
mdv,2020,11.60023
mdv,2021,11.5649
mex,1993,18.225
mex,1994,19.3
mex,1995,59.43167
mex,1996,36.38583
mex,1997,22.14
mex,1998,26.35833
mex,1999,23.7425
mex,2000,16.92833
mex,2001,12.795
mex,2002,8.21083
mex,2003,7.0225
mex,2004,7.43833
mex,2005,9.695
mex,2006,7.51183
mex,2007,7.56083
mex,2008,8.70577
mex,2009,7.065
mex,2010,5.28083
mex,2011,4.91083
mex,2012,4.68083
mex,2013,4.27083
mex,2014,3.55167
mex,2015,3.43917
mex,2016,4.75417
mex,2017,7.3325
mex,2018,8.04
mex,2019,8.42917
mex,2020,6.34167
mex,2021,4.89167
mkd,2005,12.51676
mkd,2006,11.55662
mkd,2007,10.50221
mkd,2008,10.23208
mkd,2009,11.16981
