geo,time,ny_adj_nnty_pc_cd
fsm,1997,1786.83325
fsm,1998,1877.02497
fsm,1999,1940.87615
fsm,2000,2065.85681
fsm,2001,2125.39506
fsm,2002,2139.67538
fsm,2003,2162.06221
fsm,2004,2150.42558
fsm,2005,2273.25907
fsm,2006,2322.54957
fsm,2007,2389.5971
fsm,2008,2438.67043
fsm,2009,2691.87868
fsm,2010,2773.97974
fsm,2011,2875.60708
fsm,2012,3047.44848
fsm,2013,3018.7679
fsm,2014,3009.80318
fsm,2015,3252.01257
fsm,2016,3300.14637
fsm,2017,3511.98345
fsm,2018,3425.24015
gab,1970,395.75269
gab,1971,445.42301
gab,1972,487.65309
gab,1973,862.33963
gab,1974,1107.1324
gab,1975,1689.33678
gab,1976,2807.01228
gab,1977,2323.8847
gab,1978,1658.14389
gab,1979,1137.40807
gab,1980,3141.86316
gab,1981,3617.49212
gab,1982,3542.69311
gab,1983,2977.12535
gab,1984,2805.88838
gab,1985,2465.07994
gab,1986,2634.5501
gab,1987,2165.18299
gab,1988,2980.43983
gab,1989,2608.19689
gab,1990,2979.8422
gab,1991,3168.46489
gab,1992,2911.46081
gab,1993,1972.48956
gab,1994,2088.36027
gab,1995,2280.61379
gab,1996,2368.3287
gab,1997,2264.17089
gab,1998,2456.59786
gab,1999,2216.78199
gab,2000,1744.8109
gab,2001,2289.86818
gab,2002,2599.95886
gab,2003,3138.59508
gab,2004,3109.9968
gab,2005,3625.51778
gab,2006,3646.2387
gab,2007,4016.06836
gab,2008,4529.70649
gab,2009,4502.95959
gab,2010,4546.93547
gab,2011,5153.85583
gab,2012,5087.48391
gab,2013,5415.85017
gab,2014,6189.80042
gab,2015,5161.72563
gab,2016,4941.10321
gab,2017,4923.51899
gab,2018,5186.12376
gab,2019,5003.58455
gbr,1970,2253.26401
gbr,1971,2519.9778
gbr,1972,2868.53831
gbr,1973,3235.59248
gbr,1974,3459.40079
gbr,1975,4078.65841
gbr,1976,3910.54022
gbr,1977,4330.54754
gbr,1978,5498.64576
gbr,1979,7012.81147
gbr,1980,8862.74614
gbr,1981,8370.43651
gbr,1982,8012.12207
gbr,1983,7639.06623
gbr,1984,7190.25873
gbr,1985,7500.86151
gbr,1986,9398.6898
gbr,1987,11492.70835
gbr,1988,14019.43693
gbr,1989,14028.01636
gbr,1990,16325.85509
gbr,1991,17093.22923
gbr,1992,17903.47138
gbr,1993,16107.7627
gbr,1994,17676.33524
gbr,1995,19007.67582
gbr,1996,20019.58484
gbr,1997,22656.60821
gbr,1998,24654.79499
gbr,1999,24711.37209
gbr,2000,24323.1425
gbr,2001,23943.18871
gbr,2002,26045.63251
gbr,2003,29907.2479
gbr,2004,34949.78083
gbr,2005,36555.32089
gbr,2006,38138.84341
gbr,2007,42968.54771
gbr,2008,39610.89193
gbr,2009,32307.54773
gbr,2010,33450.3289
gbr,2011,35659.62648
gbr,2012,35451.94425
gbr,2013,35955.07229
gbr,2014,39485.53991
gbr,2015,37434.61513
gbr,2016,34036.57679
gbr,2017,33744.73529
gbr,2018,35834.96527
geo,1998,781.52742
geo,1999,607.54698
geo,2000,654.15517
geo,2001,694.70675
geo,2002,736.15668
geo,2003,866.75989
geo,2004,1148.09549
geo,2005,1444.65832
geo,2006,1776.20226
geo,2007,2299.01172
geo,2008,2886.69411
geo,2009,2436.23145
geo,2010,2718.82847
geo,2011,3355.5475
geo,2012,3766.69422
geo,2013,3906.96223
geo,2014,4043.12819
geo,2015,3334.27755
geo,2016,3263.57096
geo,2017,3512.17841
geo,2018,3867.54538
geo,2019,3977.48713
gha,1971,238.53749
gha,1972,204.92633
gha,1973,234.07957
gha,1974,266.98936
gha,1975,251.03583
gha,1976,242.96931
gha,1977,278.80684
gha,1978,316.65459
gha,1979,337.56435
gha,1980,356.37156
gha,1981,334.01042
gha,1982,316.30765
gha,1983,303.95146
gha,1984,312.74576
gha,1985,303.96828
gha,1986,376.31204
gha,1987,322.18494
gha,1988,321.54233
gha,1989,316.97439
gha,1990,346.11744
gha,1991,374.15787
gha,1992,354.65837
gha,1993,315.56434
gha,1994,276.48061
gha,1995,326.09356
gha,1996,336.49496
gha,1997,328.0098
gha,1998,347.69557
gha,1999,350.19909
gha,2000,214.23736
gha,2001,226.78966
gha,2002,255.82297
gha,2003,313.84542
gha,2004,356.29747
gha,2005,423.37825
gha,2006,788.81092
gha,2007,937.52955
gha,2008,1059.25838
gha,2009,935.88377
gha,2010,1095.75718
gha,2011,1220.07842
gha,2012,1239.55934
gha,2013,1934.3982
gha,2014,1588.04823
gha,2015,1455.68616
gha,2016,1627.16794
gha,2017,1657.98255
gha,2018,1801.55747
gha,2019,1832.48959
gin,1986,298.99105
gin,1987,315.19051
gin,1988,359.67519
gin,1989,348.08319
gin,1990,375.03676
gin,1991,410.4455
gin,1992,449.25202
gin,1993,445.58292
gin,1994,449.05063
gin,1995,460.29188
gin,1996,470.0117
gin,1997,455.89445
gin,1998,417.5247
gin,1999,387.29023
gin,2000,325.26023
gin,2001,297.6935
gin,2002,307.40085
gin,2003,322.22353
gin,2004,340.82342
gin,2005,258.60636
gin,2006,402.6662
gin,2007,584.93245
gin,2008,626.01126
gin,2009,568.72366
gin,2010,562.53025
gin,2011,543.13027
gin,2012,599.70756
gin,2013,623.591
gin,2014,647.42768
gin,2015,653.8441
gin,2016,612.10074
gin,2017,722.74566
gin,2018,727.10936
gin,2019,843.55989
gmb,1980,324.67226
gmb,1981,285.64675
gmb,1982,276.52703
gmb,1983,246.48592
gmb,1984,217.08171
gmb,1985,294.99585
gmb,1986,242.16982
gmb,1987,268.11753
gmb,1988,275.51788
gmb,1989,255.90485
gmb,1990,265.62543
gmb,1991,590.73824
gmb,1992,587.50766
gmb,1993,597.7931
gmb,1994,572.06863
gmb,1995,584.55654
gmb,1996,609.2992
gmb,1997,549.84551
gmb,1998,554.82767
gmb,1999,519.62721
gmb,2000,481.14419
gmb,2001,405.47393
gmb,2002,321.24778
gmb,2003,261.83782
gmb,2004,528.32531
gmb,2005,547.72737
gmb,2006,538.67395
gmb,2007,631.5922
gmb,2008,745.71084
gmb,2009,660.8002
gmb,2010,676.44903
gmb,2011,576.7041
gmb,2012,554.68512
gmb,2013,526.00507
gmb,2014,458.8329
gmb,2015,497.2087
gmb,2016,512.94624
gmb,2017,510.32362
gmb,2018,576.458
gmb,2019,612.17798
gnb,1980,124.5685
gnb,1981,180.62125
gnb,1982,188.52932
gnb,1983,183.75273
gnb,1984,151.91394
gnb,1985,169.58456
gnb,1986,136.26995
gnb,1987,170.22624
gnb,1988,156.29032
gnb,1989,198.42989
gnb,1990,225.85407
gnb,1991,226.79942
gnb,1992,192.60618
gnb,1993,198.0578
gnb,1994,195.02054
gnb,1995,203.11304
gnb,1996,212.97595
gnb,1997,212.40624
gnb,1998,155.8633
gnb,1999,168.67467
gnb,2000,281.66942
gnb,2001,290.40028
gnb,2002,308.24281
gnb,2003,343.57912
gnb,2004,375.85518
gnb,2005,404.38171
gnb,2006,401.3657
gnb,2007,461.82395
gnb,2008,553.22029
gnb,2009,516.12306
gnb,2010,520.60954
gnb,2011,665.88798
gnb,2012,580.67126
gnb,2013,582.24633
gnb,2014,607.45035
gnb,2015,586.17793
gnb,2016,645.07135
gnb,2017,703.84595
gnb,2018,737.12975
gnb,2019,711.89874
gnq,1980,175.24363
gnq,1981,100.25802
gnq,1982,106.36043
gnq,1983,117.88361
gnq,1984,128.44819
gnq,1985,145.06527
gnq,1986,170.48633
gnq,1987,208.02214
gnq,1988,213.11745
gnq,1989,179.08687
gnq,1990,260.4124
gnq,1991,257.58449
gnq,1992,306.82193
gnq,1993,259.4326
gnq,1994,144.15831
gnq,1995,179.56385
gnq,1996,271.19311
gnq,1997,262.93621
gnq,1998,294.61989
gnq,1999,223.75011
gnq,2006,1452.80464
gnq,2007,3946.73502
gnq,2008,4516.09209
gnq,2009,4282.65795
gnq,2010,2077.82704
gnq,2011,3163.08014
gnq,2012,3972.35803
gnq,2013,5047.39324
gnq,2014,5679.38791
gnq,2015,5225.95557
gnq,2016,4700.84545
gnq,2017,4015.21787
gnq,2018,4103.95526
gnq,2019,3302.10555
grc,2006,20770.99553
grc,2007,23881.00092
grc,2008,26194.69993
grc,2009,24324.87642
grc,2010,21584.37472
grc,2011,20162.11698
grc,2012,18053.5418
grc,2013,17785.60477
grc,2014,17960.71595
grc,2015,14990.19059
grc,2016,14825.58354
grc,2017,15517.52464
grc,2018,16411.64604
grc,2019,16096.92647
gtm,1971,320.71824
gtm,1972,331.29423
gtm,1973,396.43946
gtm,1974,477.93082
gtm,1975,535.03099
gtm,1976,634.30387
gtm,1977,781.04594
gtm,1978,844.76146
gtm,1979,937.08048
gtm,1980,1034.3835
gtm,1981,1102.56428
gtm,1982,1071.23743
gtm,1983,1094.43609
gtm,1984,1109.84939
gtm,1985,1116.30085
gtm,1986,798.8313
gtm,1987,765.32493
gtm,1988,826.70611
gtm,1989,866.27322
gtm,1990,755.7226
gtm,1991,922.13691
gtm,1992,994.51794
gtm,1993,1063.38136
gtm,1994,1178.52336
gtm,1995,1294.86373
gtm,1996,1341.55127
gtm,1997,1490.93557
gtm,1998,1586.8434
gtm,1999,1452.31903
gtm,2000,1486.67595
gtm,2001,1410.27163
gtm,2002,1512.53143
gtm,2003,1547.86828
gtm,2004,1647.17917
gtm,2005,1815.77936
gtm,2006,1952.93978
gtm,2007,2136.6503
gtm,2008,2410.20511
gtm,2009,2267.51383
gtm,2010,2396.59205
gtm,2011,2714.99634
gtm,2012,2865.20727
gtm,2013,2942.17685
gtm,2014,3132.40354
gtm,2015,3373.7876
gtm,2016,3475.67539
gtm,2017,3710.88845
gtm,2018,3772.87359
gtm,2019,3929.84327
guy,1980,660.33431
guy,1981,591.65013
guy,1982,476.81336
guy,1983,477.24865
guy,1984,417.56259
guy,1985,451.27736
guy,1986,493.90219
guy,1987,317.1625
guy,1988,397.56339
guy,1989,327.4252
guy,1990,375.79647
guy,1991,276.38402
guy,1992,342.08243
guy,1993,467.38079
guy,1994,546.60304
guy,1995,634.81913
guy,1996,779.16789
guy,1997,822.59574
guy,1998,834.75853
guy,1999,789.66171
guy,2000,842.20386
guy,2001,849.53587
guy,2002,848.16938
guy,2003,874.41611
guy,2004,927.33657
guy,2005,997.61344
guy,2006,2972.7862
guy,2007,3477.71295
guy,2008,3844.24231
guy,2009,3977.37942
guy,2010,4285.00736
guy,2011,4436.36895
guy,2012,4880.93268
guy,2013,5123.87866
guy,2014,5146.63792
guy,2015,5352.86021
guy,2016,5225.72493
guy,2017,5609.89235
guy,2018,5835.44492
guy,2019,6339.7189
hkg,1980,5397.89531
hnd,1971,243.29883
hnd,1972,259.51712
hnd,1973,283.82239
hnd,1974,310.40914
hnd,1975,331.6299
hnd,1976,378.79642
hnd,1977,454.7433
hnd,1978,815.71309
hnd,1979,893.33908
hnd,1980,963.72883
hnd,1981,956.07226
hnd,1982,958.55702
hnd,1983,987.21784
hnd,1984,1050.6211
hnd,1985,1102.2536
hnd,1986,1150.99135
hnd,1987,1218.50216
hnd,1988,1117.52972
hnd,1989,995.95467
hnd,1990,862.9345
hnd,1991,792.86277
hnd,1992,816.10403
hnd,1993,816.87986
hnd,1994,749.184
hnd,1995,835.38401
hnd,1996,792.18792
hnd,1997,861.86969
hnd,1998,933.83224
hnd,1999,920.95709
hnd,2000,991.38136
hnd,2001,1036.07744
hnd,2002,1032.72478
hnd,2003,1049.16186
hnd,2004,1091.54416
hnd,2005,1172.94786
hnd,2006,1276.11261
hnd,2007,1439.78957
hnd,2008,1575.80547
hnd,2009,1603.46396
hnd,2010,1680.16539
hnd,2011,1850.08479
hnd,2012,1873.15154
hnd,2013,1826.03096
hnd,2014,1893.14678
hnd,2015,2014.43849
hnd,2016,2030.51659
hnd,2017,2154.3542
hnd,2018,2156.47373
hnd,2019,2235.50112
hrv,1995,4072.59714
hrv,1996,4382.95725
hrv,1997,4430.68303
hrv,1998,4743.61553
hrv,1999,4276.11325
hrv,2000,3969.65982
hrv,2001,4283.60648
hrv,2002,5068.62276
hrv,2003,6409.03778
hrv,2004,7781.12117
hrv,2005,8693.74734
hrv,2006,9543.97991
hrv,2007,11421.93821
hrv,2008,13178.79342
hrv,2009,11504.43745
hrv,2010,11065.07811
hrv,2011,11648.2035
hrv,2012,10606.18841
hrv,2013,11195.15426
hrv,2014,11129.23018
hrv,2015,9868.69021
hrv,2016,10089.16503
hrv,2017,11189.7485
hrv,2018,12514.67111
hrv,2019,12495.65202
hti,1980,231.97629
hti,1981,243.33051
hti,1982,234.50554
hti,1983,256.30534
hti,1984,281.11626
hti,1985,304.26296
hti,1986,345.86344
hti,1987,296.90254
hti,1988,371.85584
hti,1989,381.39924
hti,1990,424.32438
hti,1991,465.97443
hti,1992,298.26555
hti,1993,244.15852
hti,1994,278.80434
hti,1995,352.15964
hti,1996,358.57823
hti,1997,405.14584
hti,1998,442.99303
hti,1999,488.62139
hti,2000,803.34626
hti,2001,726.55017
hti,2002,681.45365
hti,2003,546.34063
hti,2004,641.59267
hti,2005,736.93224
hti,2006,761.50796
hti,2007,947.10439
hti,2008,1029.83328
hti,2009,1101.7126
hti,2010,1114.54161
hti,2011,1226.70711
hti,2012,1272.44474
hti,2013,1324.39836
hti,2014,1336.70847
hti,2015,1331.93762
hti,2016,1195.49033
hti,2017,1217.7058
hti,2018,1358.24416
hti,2019,1200.58465
hun,1993,3008.52121
hun,1994,3254.26752
hun,1995,3429.031
hun,1996,3415.02487
hun,1997,3421.39586
hun,1998,3558.02568
hun,1999,3550.1261
hun,2000,3458.67295
hun,2001,3988.97769
hun,2002,5137.39847
hun,2003,6543.5153
hun,2004,8004.00359
hun,2005,8725.10877
hun,2006,8858.64937
hun,2007,10550.13196
hun,2008,12127.06401
hun,2009,10089.86715
hun,2010,10184.356
hun,2011,10932.60301
hun,2012,9974.87609
hun,2013,10854.51787
hun,2014,11220.1622
hun,2015,9965.08998
hun,2016,10552.82006
hun,2017,11606.45994
hun,2018,13225.60781
hun,2019,13581.69316
idn,1970,72.92848
idn,1971,72.094
idn,1972,80.47904
idn,1973,113.98201
idn,1974,158.82056
idn,1975,187.33565
idn,1976,225.64011
idn,1977,265.43798
idn,1978,295.22471
idn,1979,242.07891
idn,1980,353.54391
idn,1981,439.30168
idn,1982,491.74313
idn,1983,421.34001
idn,1984,428.94755
idn,1985,428.99211
idn,1986,410.65636
idn,1987,370.27677
idn,1988,411.64736
idn,1989,443.42842
idn,1990,480.70242
idn,1991,542.61003
idn,1992,584.75006
idn,1993,724.75434
idn,1994,813.72263
idn,1995,910.73505
idn,1996,1006.85164
idn,1997,942.48371
idn,1998,393.06765
idn,1999,555.49337
idn,2000,634.4738
idn,2001,542.59869
idn,2002,669.06466
idn,2003,785.19839
idn,2004,824.77978
idn,2005,886.01017
idn,2006,1133.14672
idn,2007,1327.30252
idn,2008,1550.47595
idn,2009,1676.9112
idn,2010,2338.7417
idn,2011,2700.79132
idn,2012,2771.87839
idn,2013,2728.70788
idn,2014,2625.72475
idn,2015,2561.36723
idn,2016,2819.51357
idn,2017,3037.63769
idn,2018,3085.96981
idn,2019,3280.30755
ind,1970,104.17987
ind,1971,109.75398
ind,1972,113.76631
ind,1973,133.04527
ind,1974,150.32355
ind,1975,143.20294
ind,1976,146.23522
ind,1977,168.17538
ind,1978,186.10443
ind,1979,201.80476
ind,1980,242.02535
ind,1981,242.4806
ind,1982,243.4958
ind,1983,259.50026
ind,1984,245.69826
ind,1985,261.17994
ind,1986,275.39782
ind,1987,300.52911
ind,1988,312.00899
ind,1989,303.83472
ind,1990,321.32867
ind,1991,262.91821
ind,1992,275.4808
ind,1993,262.69959
ind,1994,303.7392
ind,1995,327.80484
ind,1996,352.19574
ind,1997,364.99428
ind,1998,366.0506
ind,1999,389.90148
ind,2000,386.97881
ind,2001,395.36337
ind,2002,412.87635
ind,2003,480.169
ind,2004,548.28428
ind,2005,621.63403
ind,2006,700.50167
ind,2007,891.35466
ind,2008,850.8459
ind,2009,954.94697
ind,2010,1172.9276
ind,2011,1258.6673
ind,2012,1249.0848
ind,2013,1249.51586
ind,2014,1368.60201
ind,2015,1405.46871
ind,2016,1505.79459
ind,2017,1734.58342
ind,2018,1752.68633
ind,2019,1821.96092
irl,1970,1443.59883
irl,1971,1649.94703
irl,1972,2015.11802
irl,1973,2324.63666
irl,1974,2393.77077
irl,1975,2852.41033
irl,1976,2759.33048
irl,1977,3185.62884
irl,1978,3974.94804
irl,1979,4861.89854
irl,1980,5624.76367
irl,1981,5302.3149
irl,1982,5303.36631
irl,1983,5008.53645
irl,1984,4735.76217
irl,1985,4938.24417
irl,1986,6733.26822
irl,1987,7957.19187
irl,1988,8805.2864
irl,1989,9048.1051
irl,1990,11507.81688
irl,1991,11542.40905
irl,1992,12706.76217
irl,1993,11912.87799
irl,1994,12930.60985
irl,1995,15297.23411
irl,1996,16759.55872
irl,1997,17853.51894
irl,1998,19066.27066
irl,1999,19938.05631
irl,2000,19855.47765
irl,2001,20858.00641
irl,2002,23537.78448
irl,2003,30500.59587
irl,2004,35121.53233
irl,2005,37274.86321
irl,2006,39714.84847
irl,2007,44474.42285
irl,2008,44643.21088
irl,2009,36160.8227
irl,2010,33850.58753
irl,2011,34834.70406
irl,2012,32364.97192
irl,2013,35864.5416
irl,2014,38682.58285
irl,2015,34376.0052
irl,2016,36594.14862
irl,2017,38097.54369
irl,2018,41915.99976
irl,2019,43036.40686
irn,1978,1421.50763
irn,1979,1830.94253
irn,1980,2003.02809
irn,1981,2147.11156
irn,1982,2544.3519
irn,1983,2965.10911
irn,1984,2968.24573
irn,1985,3169.1181
irn,1986,3565.48198
irn,1987,2135.10794
irn,1988,1909.63393
irn,1989,1774.65005
irn,1990,1683.56938
irn,1993,758.13264
irn,1994,850.53905
irn,1995,1170.24182
irn,1996,1375.58825
irn,1997,1332.49689
irn,1998,1334.60951
irn,1999,1317.55504
irn,2000,1185.07256
irn,2001,1433.60142
irn,2002,1486.23136
irn,2003,1731.36674
irn,2004,2135.3739
irn,2005,2465.57108
irn,2006,2875.15464
irn,2007,3868.89964
irn,2008,4402.18404
irn,2009,4577.36139
irn,2010,5328.28521
irn,2011,6200.53095
irn,2012,6166.87824
irn,2013,4615.89101
irn,2014,4285.49056
irn,2015,3841.04488
irn,2016,4185.90768
irn,2017,4358.19344
irn,2018,4236.87993
irq,1980,2469.1867
irq,1981,2154.16234
irq,1982,2255.02627
irq,1983,2064.93493
irq,1984,2343.55366
irq,1985,2305.59448
irq,1986,2317.20023
irq,1987,2734.1445
irq,1988,3109.00765
irq,1989,3066.54612
irq,1990,9007.81609
irq,2004,1007.48761
irq,2005,1195.93675
irq,2006,1657.986
irq,2007,2347.98051
irq,2008,3656.85553
irq,2009,3213.01727
irq,2010,3731.3847
irq,2011,4582.43884
irq,2012,5324.23858
irq,2013,5547.80978
irq,2014,5259.89412
irq,2015,3989.63733
irq,2016,3817.5536
irq,2017,4057.35415
irq,2018,4359.27789
irq,2019,4545.38263
isl,2011,32128.80568
isl,2012,32308.96495
isl,2013,39150.32607
isl,2014,43220.22336
isl,2015,42324.08187
isl,2016,50014.42939
isl,2017,58309.38374
isl,2018,58614.26448
isl,2019,57828.96317
isr,1970,2037.97404
isr,1971,1903.07688
isr,1972,2409.97085
isr,1973,2959.26579
isr,1974,4099.8519
isr,1975,3673.44985
isr,1976,3538.54015
isr,1977,3950.0834
isr,1978,3655.17202
isr,1979,4596.30518
isr,1980,4766.93539
isr,1981,5010.98858
isr,1982,5448.91616
isr,1983,6003.77742
isr,1984,5273.78299
isr,1985,4822.40908
isr,1986,6035.46203
isr,1987,7308.6472
isr,1988,9012.84519
isr,1989,8818.81785
isr,1990,10285.379
isr,1991,11341.74892
isr,1992,12294.2579
isr,1993,11960.31788
isr,1994,13254.01286
isr,1995,15435.39487
isr,1996,16394.05866
isr,1997,16554.49407
isr,1998,16319.16675
isr,1999,15732.27505
isr,2000,16991.76947
isr,2001,16658.44405
isr,2002,15038.05571
isr,2003,15443.73205
isr,2004,16270.89193
isr,2005,17189.66135
isr,2006,18447.94926
isr,2007,21164.19822
isr,2008,24716.15475
isr,2009,23048.34942
isr,2010,25927.10133
isr,2011,28578.6368
isr,2012,27215.19581
isr,2013,30759.22176
isr,2014,32491.88684
isr,2015,30772.05165
isr,2016,32042.80301
isr,2017,34994.60994
isr,2018,36077.16351
isr,2019,37638.05315
ita,1970,1887.22416
ita,1971,2067.6992
ita,1972,2395.70571
ita,1973,2858.21923
ita,1974,3176.62786
ita,1975,3555.62987
ita,1976,3503.26182
ita,1977,3998.10251
ita,1978,4890.94883
ita,1979,6140.87252
ita,1980,7338.90277
ita,1981,6483.21925
ita,1982,6407.55658
ita,1983,6658.34229
ita,1984,6586.77846
ita,1985,6778.6182
ita,1986,9608.7717
ita,1987,12137.33545
ita,1988,13453.60928
ita,1989,13960.87487
ita,1990,17611.39387
ita,1991,18520.47438
ita,1992,19499.91592
ita,1993,15675.49572
ita,1994,16155.60022
ita,1995,17382.9557
ita,1996,19505.42639
ita,1997,18552.96932
ita,1998,18943.67959
ita,1999,18730.66588
ita,2000,17038.98528
ita,2001,17378.23203
ita,2002,18791.95226
ita,2003,23138.18525
ita,2004,26385.08138
ita,2005,27050.41056
ita,2006,28308.55095
ita,2007,31792.76563
ita,2008,33666.14393
ita,2009,30590.75665
ita,2010,29580.79247
ita,2011,31631.01006
ita,2012,28560.67078
ita,2013,28932.66372
ita,2014,29020.79553
ita,2015,24525.62464
ita,2016,25533.52
ita,2017,26863.25669
ita,2018,28888.05341
ita,2019,27895.07427
jam,1971,661.04793
jam,1972,837.92526
jam,1973,835.89735
jam,1974,1052.97389
jam,1975,1230.38194
jam,1976,1196.37267
jam,1977,1274.0184
jam,1978,1010.05587
jam,1979,857.30028
jam,1980,917.29462
jam,1981,1044.64071
jam,1982,1150.99393
jam,1983,1225.56992
jam,1984,747.31522
jam,1985,638.53457
jam,1986,886.05801
jam,1987,1068.91217
jam,1988,1281.37054
jam,1989,1488.88276
jam,1990,1528.31198
jam,1991,1326.5144
jam,1992,1174.85932
jam,1993,1908.81259
jam,1994,1832.49167
jam,1995,2213.14685
jam,1996,2529.85323
jam,1997,2864.70771
jam,1998,2983.37758
jam,1999,2954.76928
jam,2000,2979.67571
jam,2001,3002.26568
jam,2002,3103.26592
jam,2003,3001.99404
jam,2004,3228.9494
jam,2005,3529.73099
jam,2006,3750.23373
jam,2007,3994.90174
jam,2008,4318.93544
jam,2009,3741.59473
jam,2010,4141.9455
jam,2011,4515.1573
jam,2012,4724.66242
jam,2013,4471.63768
jam,2014,4341.88614
jam,2015,4363.52775
jam,2016,4257.04037
jam,2017,4540.05821
jam,2018,4748.05576
jam,2019,5040.16109
jor,1971,364.68372
jor,1972,405.26134
jor,1973,472.82196
jor,1974,581.19471
jor,1975,645.18533
jor,1976,773.41132
jor,1977,929.16029
jor,1978,1126.78776
jor,1979,1368.63157
jor,1980,1564.74183
jor,1981,1697.78368
jor,1982,1722.18341
jor,1983,1715.42531
jor,1984,1614.89858
jor,1985,1520.76685
jor,1986,1886.32114
jor,1987,1891.60035
jor,1988,1645.06364
jor,1989,1053.37112
jor,1990,997.914
jor,1991,930.275
jor,1992,1126.62165
jor,1993,1139.43097
jor,1994,1216.68964
jor,1995,1272.38481
jor,1996,1254.51227
jor,1997,1290.65831
jor,1998,1401.88024
jor,1999,1404.80272
jor,2000,1493.46595
jor,2001,1570.8913
jor,2002,1629.61949
jor,2003,1709.73172
jor,2004,1894.73506
jor,2005,2028.59528
jor,2006,2365.37369
jor,2007,2582.64681
jor,2008,3224.93879
jor,2009,3306.08295
jor,2010,3399.45978
jor,2011,3487.14988
jor,2012,3545.24318
jor,2013,3701.71962
jor,2014,3775.47255
jor,2015,3799.2828
jor,2016,3794.18323
jor,2017,3928.72161
jor,2018,4014.37741
jor,2019,4131.54278
jpn,1970,1687.66994
jpn,1971,1858.57136
jpn,1972,2420.32937
jpn,1973,3253.20381
jpn,1974,3572.36079
jpn,1975,3867.86289
jpn,1976,4318.84708
jpn,1977,5271.78901
jpn,1978,7413.40787
jpn,1979,7608.00881
jpn,1980,7870.81183
jpn,1981,8527.869
jpn,1982,7897.91546
jpn,1983,8572.71908
jpn,1984,8986.83932
jpn,1985,9560.23895
jpn,1986,14039.95383
jpn,1987,16988.39436
jpn,1988,20491.20975
jpn,1989,20213.16158
jpn,1990,20616.8162
jpn,1991,23260.17357
jpn,1992,25047.7558
jpn,1993,28248.78461
jpn,1994,30883.30946
jpn,1995,34477.1362
jpn,1996,30689.60709
jpn,1997,27843.51779
jpn,1998,25159.86493
jpn,1999,28380.47253
jpn,2000,30472.12858
jpn,2001,26778.88612
jpn,2002,25421.95077
jpn,2003,27591.51279
jpn,2004,30072.71041
jpn,2005,29752.07061
jpn,2006,28346.61518
jpn,2007,28269.46234
jpn,2008,30966.52367
jpn,2009,31701.56785
jpn,2010,35088.49548
jpn,2011,38087.00586
jpn,2012,38608.28904
jpn,2013,32497.06594
jpn,2014,30650.89208
jpn,2015,28059.89251
jpn,2016,31406.80256
jpn,2017,31222.05226
jpn,2018,31783.59112
jpn,2019,32481.50892
kaz,1993,1124.44442
kaz,1994,1006.80771
kaz,1995,1040.66024
kaz,1996,1051.53748
kaz,1997,1144.69794
kaz,1999,856.20399
kaz,2000,752.24512
kaz,2001,1009.79484
kaz,2002,1091.21112
kaz,2003,1385.92307
kaz,2004,1821.15679
kaz,2005,2189.6087
kaz,2006,2981.13411
kaz,2007,4362.47493
kaz,2008,5190.27795
kaz,2009,4822.0137
kaz,2010,5739.44489
kaz,2011,7170.66089
kaz,2012,7966.92023
kaz,2013,9532.83756
kaz,2014,8900.97466
kaz,2015,8077.51215
kaz,2016,5743.6118
kaz,2017,6623.47518
kaz,2018,6505.76255
kaz,2019,6716.63943
ken,1971,130.34174
ken,1972,148.57182
ken,1973,164.35553
ken,1974,189.84218
ken,1975,200.68167
ken,1976,202.50453
ken,1977,256.1796
ken,1978,291.92389
ken,1979,328.08958
ken,1980,370.60785
ken,1981,335.3695
ken,1982,300.93949
ken,1983,273.91932
ken,1984,275.29933
ken,1985,263.02406
ken,1986,300.44006
ken,1987,317.50787
ken,1988,319.06574
ken,1989,306.70425
ken,1990,300.7547
ken,1991,273.50985
ken,1992,264.33109
ken,1993,173.38703
ken,1994,212.1831
ken,1995,259.57211
ken,1996,341.95816
ken,1997,365.39961
ken,1998,383.5384
ken,1999,339.45821
ken,2000,326.35299
ken,2001,325.5221
ken,2002,319.51183
ken,2003,348.28292
ken,2004,370.0978
ken,2005,425.9996
ken,2006,578.73104
ken,2007,695.24371
ken,2008,765.42897
ken,2009,767.65263
ken,2010,808.6618
ken,2011,833.20728
ken,2012,972.85448
ken,2013,1033.42731
ken,2014,1098.44398
ken,2015,1125.13205
ken,2016,1195.73128
ken,2017,1294.42639
ken,2018,1414.0222
ken,2019,1492.0704
kgz,1997,310.90147
kgz,1998,276.09254
kgz,1999,204.28951
kgz,2000,218.96233
kgz,2001,253.41089
kgz,2002,261.87076
kgz,2003,319.08878
kgz,2004,359.00519
kgz,2005,402.63264
kgz,2006,478.15439
kgz,2007,644.06263
kgz,2008,803.24681
kgz,2009,725.38005
kgz,2010,674.27125
kgz,2011,823.74307
kgz,2012,991.07955
kgz,2013,978.35845
kgz,2014,980.5314
kgz,2015,849.36968
kgz,2016,886.84767
kgz,2017,959.20808
kgz,2018,1070.50346
kgz,2019,1052.8783
khm,1995,292.98981
khm,1996,285.53326
khm,1997,276.61954
khm,1998,241.29831
khm,1999,265.17531
khm,2000,268.3759
khm,2001,285.52987
khm,2002,298.03217
khm,2003,319.45471
khm,2004,358.66458
khm,2005,417.92727
khm,2006,474.96371
khm,2007,559.21475
