geo,time,ny_adj_dpem_gn_zs
pry,1995,0.65196
pry,1996,0.62883
pry,1997,0.62896
pry,1998,0.63639
pry,1999,0.66443
pry,2000,0.71179
pry,2001,0.6711
pry,2002,0.61585
pry,2003,0.60417
pry,2004,0.55082
pry,2005,0.4915
pry,2006,0.41614
pry,2007,0.36872
pry,2008,0.33767
pry,2009,0.34166
pry,2010,0.29389
pry,2011,0.26927
pry,2012,0.26924
pry,2013,0.24167
pry,2014,0.22698
pry,2015,0.21357
pry,2016,0.21941
pry,2017,0.22064
pry,2018,0.22064
pry,2019,0.21288
pse,1994,0.99191
pse,1995,0.92694
pse,1996,0.92777
pse,1997,0.78459
pse,1998,0.65256
pse,1999,0.60876
pse,2000,0.7325
pse,2001,0.81262
pse,2002,0.97657
pse,2003,0.88795
pse,2004,0.72585
pse,2005,0.68578
pse,2006,0.67278
pse,2007,0.65632
pse,2008,0.60376
pse,2009,0.57084
pse,2010,0.55214
pse,2011,0.50954
pse,2012,0.4799
pse,2013,0.4504
pse,2014,0.4564
pse,2015,0.43399
pse,2016,0.38247
pse,2017,0.35987
pse,2018,0.35987
qat,1990,0.30047
qat,1991,0.32206
qat,1992,0.3014
qat,1993,0.32901
qat,1994,0.34614
qat,1995,0.33457
qat,1996,0.30329
qat,1997,0.24516
qat,2000,0.16116
qat,2001,0.18211
qat,2002,0.1989
qat,2003,0.18949
qat,2004,0.16773
qat,2005,0.17135
qat,2006,0.12363
qat,2007,0.10317
qat,2008,0.08642
qat,2011,0.05756
qat,2012,0.05441
qat,2013,0.05612
qat,2014,0.05583
qat,2015,0.0551
qat,2016,0.05424
qat,2017,0.05564
qat,2018,0.05564
qat,2019,0.05887
rou,1990,0.70967
rou,1991,0.74794
rou,1992,0.82145
rou,1993,0.78855
rou,1994,0.74293
rou,1995,0.66764
rou,1996,0.62665
rou,1997,0.62634
rou,1998,0.61896
rou,1999,0.58276
rou,2000,0.53499
rou,2001,0.51108
rou,2002,0.40264
rou,2003,0.37516
rou,2004,0.32055
rou,2005,0.3063
rou,2006,0.29625
rou,2007,0.29163
rou,2008,0.27405
rou,2009,0.27893
rou,2010,0.26948
rou,2011,0.22859
rou,2012,0.22012
rou,2013,0.1881
rou,2014,0.18151
rou,2015,0.16049
rou,2016,0.15576
rou,2017,0.15775
rou,2018,0.15775
rou,2019,0.16222
rus,1990,0.28456
rus,1991,0.29663
rus,1992,0.36103
rus,1993,0.44362
rus,1994,0.51026
rus,1995,0.45987
rus,1996,0.39027
rus,1997,0.32116
rus,1998,0.32432
rus,1999,0.34131
rus,2000,0.32474
rus,2001,0.30711
rus,2002,0.30701
rus,2003,0.3009
rus,2004,0.28088
rus,2005,0.28506
rus,2006,0.25025
rus,2007,0.23223
rus,2008,0.23721
rus,2009,0.25602
rus,2010,0.25588
rus,2011,0.22995
rus,2012,0.21274
rus,2013,0.20028
rus,2014,0.1955
rus,2015,0.18634
rus,2016,0.16976
rus,2017,0.14726
rus,2018,0.14726
rus,2019,0.14411
rwa,1990,4.90003
rwa,1991,4.99711
rwa,1992,4.49517
rwa,1993,4.02618
rwa,1994,1.0261
rwa,1995,4.6003
rwa,1996,4.27347
rwa,1997,3.57102
rwa,1998,3.19401
rwa,1999,3.25989
rwa,2000,3.06968
rwa,2001,2.86612
rwa,2002,2.63068
rwa,2003,2.67386
rwa,2004,2.69321
rwa,2005,2.55044
rwa,2006,2.37534
rwa,2007,2.23028
rwa,2008,2.05014
rwa,2009,1.83926
rwa,2010,1.78208
rwa,2011,1.69237
rwa,2012,1.65501
rwa,2013,1.53878
rwa,2014,1.5315
rwa,2015,1.47139
rwa,2016,1.43257
rwa,2017,1.38996
rwa,2018,1.38996
rwa,2019,1.27673
sau,1990,0.5922
sau,1991,0.54087
sau,1992,0.53634
sau,1993,0.54518
sau,1994,0.55193
sau,1995,0.55905
sau,1996,0.55167
sau,1997,0.54604
sau,1998,0.53059
sau,1999,0.56104
sau,2000,0.60876
sau,2001,0.59796
sau,2002,0.58247
sau,2003,0.5096
sau,2004,0.45737
sau,2005,0.42097
sau,2006,0.38869
sau,2007,0.38275
sau,2008,0.33245
sau,2009,0.34172
sau,2010,0.3453
sau,2011,0.33247
sau,2012,0.35182
sau,2013,0.37093
sau,2014,0.34764
sau,2015,0.34801
sau,2016,0.33284
sau,2017,0.32947
sau,2018,0.32947
sau,2019,0.32535
sdn,1990,8.57573
sdn,1991,8.6439
sdn,1992,7.9815
sdn,1993,7.39263
sdn,1994,7.05976
sdn,1995,6.54806
sdn,1996,5.93275
sdn,1997,5.28165
sdn,1998,5.07607
sdn,1999,5.01309
sdn,2000,4.77008
sdn,2001,4.48529
sdn,2002,4.19974
sdn,2003,3.93094
sdn,2004,3.81547
sdn,2005,3.69001
sdn,2006,3.65464
sdn,2007,3.21824
sdn,2008,3.15143
sdn,2009,3.01621
sdn,2010,2.71819
sdn,2011,2.86688
sdn,2012,2.77264
sdn,2013,2.60596
sdn,2014,2.41746
sdn,2015,2.24994
sdn,2016,2.09397
sdn,2017,2.04068
sdn,2018,2.04068
sdn,2019,2.08727
sen,1990,3.7659
sen,1991,3.62733
sen,1992,3.47004
sen,1993,3.40943
sen,1994,3.38454
sen,1995,3.08252
sen,1996,2.88871
sen,1997,2.71893
sen,1998,2.54862
sen,1999,2.41571
sen,2000,2.28202
sen,2001,2.53477
sen,2002,2.52097
sen,2003,2.27362
sen,2004,2.29071
sen,2005,2.19822
sen,2006,2.12918
sen,2007,2.07536
sen,2008,2.03447
sen,2009,2.05019
sen,2010,1.8648
sen,2011,1.87056
sen,2012,1.76325
sen,2013,1.7309
sen,2014,1.70627
sen,2015,1.62104
sen,2016,1.5652
sen,2017,1.46928
sen,2018,1.46928
sen,2019,1.27343
sgp,1990,0.14902
sgp,1991,0.13655
sgp,1992,0.12425
sgp,1993,0.11265
sgp,1994,0.10186
sgp,1995,0.09949
sgp,1996,0.09945
sgp,1997,0.09229
sgp,1998,0.09862
sgp,1999,0.09142
sgp,2000,0.08547
sgp,2001,0.08689
sgp,2002,0.08511
sgp,2003,0.07779
sgp,2004,0.07169
sgp,2005,0.07086
sgp,2006,0.06691
sgp,2007,0.06599
sgp,2008,0.06882
sgp,2009,0.07198
sgp,2010,0.05984
sgp,2011,0.06279
sgp,2012,0.06668
sgp,2013,0.07045
sgp,2014,0.07076
sgp,2015,0.07456
sgp,2016,0.07378
sgp,2017,0.07224
sgp,2018,0.07224
sgp,2019,0.07859
slb,1990,4.00802
slb,1991,3.94164
slb,1992,3.64294
slb,1993,3.51752
slb,1994,3.35122
slb,1995,3.2263
slb,1996,3.32826
slb,1997,3.46933
slb,1998,3.57345
slb,1999,3.68036
slb,2000,3.98813
slb,2001,4.00984
slb,2002,3.90125
slb,2003,3.35156
slb,2004,2.89676
slb,2005,2.73234
slb,2006,2.74222
slb,2007,2.77766
slb,2008,2.69506
slb,2009,2.72772
slb,2010,2.52672
slb,2011,2.53062
slb,2012,2.5231
slb,2013,2.36508
slb,2014,2.44466
slb,2015,2.48141
slb,2016,2.39248
slb,2017,2.28253
slb,2018,2.28253
slb,2019,2.24678
sle,1990,5.01799
sle,1991,4.62624
sle,1992,5.6218
sle,1993,5.09161
sle,1994,5.3637
sle,1995,5.11941
sle,1996,4.66852
sle,1997,4.73454
sle,1998,4.58349
sle,1999,4.61594
sle,2000,4.57747
sle,2001,4.88098
sle,2002,3.92211
sle,2003,3.67237
sle,2004,3.6699
sle,2005,3.62852
sle,2006,3.63219
sle,2007,3.18206
sle,2008,2.91629
sle,2009,2.83536
sle,2010,2.99996
sle,2011,2.96549
sle,2012,2.57076
sle,2013,2.36785
sle,2014,2.41551
sle,2015,3.11811
sle,2016,3.30397
sle,2017,2.87482
sle,2018,2.87482
sle,2019,2.3453
slv,1990,1.33059
slv,1991,1.26333
slv,1992,1.16858
slv,1993,1.08729
slv,1994,1.01195
slv,1995,0.92046
slv,1996,0.88091
slv,1997,0.83778
slv,1998,0.79768
slv,1999,0.71977
slv,2000,0.66212
slv,2001,0.60478
slv,2002,0.54114
slv,2003,0.51373
slv,2004,0.49281
slv,2005,0.46658
slv,2006,0.43391
slv,2007,0.41032
slv,2008,0.38383
slv,2009,0.41414
slv,2010,0.35732
slv,2011,0.35573
slv,2012,0.33125
slv,2013,0.32694
slv,2014,0.32984
slv,2015,0.32332
slv,2016,0.30764
slv,2017,0.28238
slv,2018,0.28238
slv,2019,0.26548
srb,1997,1.13552
srb,1998,0.95468
srb,1999,1.00489
srb,2000,0.90829
srb,2001,0.76999
srb,2002,0.6727
srb,2003,0.64719
srb,2004,0.61204
srb,2005,0.60798
srb,2006,0.5865
srb,2007,0.55941
srb,2008,0.53083
srb,2009,0.51401
srb,2010,0.45752
srb,2011,0.40878
srb,2012,0.40412
srb,2013,0.42492
srb,2014,0.4476
srb,2015,0.42102
srb,2016,0.42387
srb,2017,0.41018
srb,2018,0.41018
srb,2019,0.36458
ssd,2011,5.15673
ssd,2012,5.12117
ssd,2013,4.1138
ssd,2014,3.82724
ssd,2015,3.42574
stp,2001,3.31222
stp,2002,3.44022
stp,2003,2.78873
stp,2004,3.0138
stp,2005,2.45262
stp,2006,2.38592
stp,2007,2.3432
stp,2008,2.10286
stp,2009,2.0203
stp,2010,1.90804
stp,2011,1.68051
stp,2012,1.63227
stp,2013,1.57214
stp,2014,1.5707
stp,2015,1.53088
stp,2016,1.41685
stp,2017,1.34112
stp,2018,1.34112
stp,2019,1.25905
sur,1990,0.63184
sur,1991,0.63822
sur,1992,0.65304
sur,1993,0.7263
sur,1994,0.64784
sur,1995,0.56807
sur,1996,0.52748
sur,1997,0.49146
sur,1998,0.47189
sur,1999,0.49381
sur,2000,0.48107
sur,2001,0.4882
sur,2002,0.41605
sur,2003,0.38105
sur,2004,0.33952
sur,2005,0.30851
sur,2006,0.29475
sur,2007,0.28343
sur,2008,0.27189
sur,2009,0.26608
sur,2010,0.2625
sur,2011,0.26012
sur,2012,0.24905
sur,2013,0.25209
sur,2014,0.2549
sur,2015,0.27282
sur,2016,0.29003
sur,2017,0.28071
sur,2018,0.28071
sur,2019,0.24238
svk,1995,0.19412
svk,1996,0.19034
svk,1997,0.17882
svk,1998,0.17855
svk,1999,0.17749
svk,2000,0.1699
svk,2001,0.16848
svk,2002,0.16986
svk,2003,0.17577
svk,2004,0.16675
svk,2005,0.16772
svk,2006,0.15326
svk,2007,0.14373
svk,2008,0.14609
svk,2009,0.1496
svk,2010,0.13966
svk,2011,0.13912
svk,2012,0.13128
svk,2013,0.12223
svk,2014,0.11869
svk,2015,0.12034
svk,2016,0.11134
svk,2017,0.11184
svk,2018,0.11184
svk,2019,0.12278
svn,1995,0.18991
svn,1996,0.18067
svn,1997,0.18831
svn,1998,0.20358
svn,1999,0.17457
svn,2000,0.15138
svn,2001,0.15424
svn,2002,0.14329
svn,2003,0.13335
svn,2004,0.13781
svn,2005,0.12603
svn,2006,0.12082
svn,2007,0.11192
svn,2008,0.093
svn,2009,0.10391
svn,2010,0.09939
svn,2011,0.08485
svn,2012,0.0808
svn,2013,0.07923
svn,2014,0.07453
svn,2015,0.06776
svn,2016,0.05772
svn,2017,0.05968
svn,2018,0.05968
svn,2019,0.05773
swe,1990,0.06178
swe,1991,0.06263
swe,1992,0.05732
swe,1993,0.05351
swe,1994,0.04847
swe,1995,0.04334
swe,1996,0.04064
swe,1997,0.03746
swe,1998,0.03415
swe,1999,0.0314
swe,2000,0.02865
swe,2001,0.02746
swe,2002,0.02615
swe,2003,0.02384
swe,2004,0.02215
swe,2005,0.02065
swe,2006,0.01958
swe,2007,0.01939
swe,2008,0.01994
swe,2009,0.02118
swe,2010,0.01954
swe,2011,0.01796
swe,2012,0.01678
swe,2013,0.01487
swe,2014,0.01258
swe,2015,0.01119
swe,2016,0.01064
swe,2017,0.01004
swe,2018,0.01004
swe,2019,0.00982
swz,1990,3.59062
swz,1991,3.39365
swz,1992,3.17712
swz,1993,3.06916
swz,1994,3.04114
swz,1995,2.65555
swz,1996,2.41325
swz,1997,2.29129
swz,1998,2.2791
swz,1999,2.14772
swz,2000,2.17612
swz,2001,2.03232
swz,2002,2.05781
swz,2003,2.03202
swz,2004,1.93484
swz,2005,1.78809
swz,2006,1.84847
swz,2007,1.84588
swz,2008,1.91832
swz,2009,1.96821
swz,2010,1.94907
swz,2011,1.87338
swz,2012,1.73085
swz,2013,1.57835
swz,2014,1.51395
swz,2015,1.43281
swz,2016,1.39199
swz,2017,1.33989
swz,2018,1.33989
swz,2019,1.25487
tcd,1990,5.65135
tcd,1991,5.35357
tcd,1992,5.17035
tcd,1993,6.3242
tcd,1994,5.68159
tcd,1995,5.69332
tcd,1996,5.72894
tcd,1997,5.51743
tcd,1998,5.46205
tcd,1999,5.73053
tcd,2000,6.13845
tcd,2001,5.89187
tcd,2002,5.81054
tcd,2003,6.1424
tcd,2004,4.68015
tcd,2005,4.08862
tcd,2006,4.19275
tcd,2007,4.07481
tcd,2008,4.0579
tcd,2009,3.5358
tcd,2010,3.22065
tcd,2011,3.37956
tcd,2012,3.33691
tcd,2013,3.51816
tcd,2014,3.47293
tcd,2015,3.51073
tcd,2016,3.81708
tcd,2017,3.87906
tcd,2018,3.87906
tcd,2019,3.63825
tgo,1990,4.53868
tgo,1991,4.55772
tgo,1992,4.68489
tgo,1993,5.30231
tgo,1994,4.70681
tgo,1995,4.18113
tgo,1996,3.73603
tgo,1997,3.32731
tgo,1998,3.68845
tgo,1999,3.80623
tgo,2000,3.95143
tgo,2001,4.01175
tgo,2002,3.90826
tgo,2003,3.65213
tgo,2004,3.66216
tgo,2005,3.80352
tgo,2006,3.67833
tgo,2007,3.63736
tgo,2008,3.42146
tgo,2009,3.25513
tgo,2010,3.10162
tgo,2011,2.77333
tgo,2012,2.79402
tgo,2013,2.65588
tgo,2014,2.55136
tgo,2015,2.40711
tgo,2016,2.39607
tgo,2017,2.35777
tgo,2018,2.35777
tgo,2019,2.17281
tha,1990,0.72382
tha,1991,0.69045
tha,1992,0.65857
tha,1993,0.62937
tha,1994,0.61378
tha,1995,0.61505
tha,1996,0.62399
tha,1997,0.60771
tha,1998,0.64959
tha,1999,0.64322
tha,2000,0.6099
tha,2001,0.56414
tha,2002,0.5484
tha,2003,0.52979
tha,2004,0.50107
tha,2005,0.48656
tha,2006,0.47693
tha,2007,0.47259
tha,2008,0.47474
tha,2009,0.47727
tha,2010,0.44938
tha,2011,0.43843
tha,2012,0.41902
tha,2013,0.40088
tha,2014,0.3892
tha,2015,0.3783
tha,2016,0.37663
tha,2017,0.36772
tha,2018,0.36772
tha,2019,0.36208
tjk,1990,3.9467
tjk,1991,3.87817
tjk,1992,4.83306
tjk,1993,4.93066
tjk,1994,7.44126
tjk,1995,6.24757
tjk,1996,5.97483
tjk,1997,4.35834
tjk,1998,3.43482
tjk,1999,3.01777
tjk,2000,2.55809
tjk,2001,2.27075
tjk,2002,1.9232
tjk,2003,1.61527
tjk,2004,1.32886
tjk,2005,0.98329
tjk,2006,0.83268
tjk,2007,0.71934
tjk,2008,0.64737
tjk,2009,0.69175
tjk,2010,0.63664
tjk,2011,0.603
tjk,2012,0.58928
tjk,2013,0.55595
tjk,2014,0.59766
tjk,2015,0.61765
tjk,2016,0.61233
tjk,2017,0.58635
tjk,2018,0.58635
tjk,2019,0.54822
tkm,1993,1.26694
tkm,1994,1.42753
tkm,1995,1.35342
tkm,1996,1.14161
tkm,1997,1.16153
tkm,1998,1.01609
tkm,1999,0.85132
tkm,2000,0.84899
tkm,2001,0.77084
tkm,2002,0.76376
tkm,2003,0.70268
tkm,2004,0.64077
tkm,2005,0.59986
tkm,2006,0.55297
tkm,2007,0.51974
tkm,2008,0.50994
tkm,2009,0.51158
tkm,2010,0.51606
tkm,2011,0.5095
tkm,2012,0.51216
tkm,2013,0.52357
tkm,2014,0.53449
tkm,2015,0.53415
tkm,2016,0.51646
tkm,2017,0.51292
tkm,2018,0.51292
tls,2000,2.14528
tls,2001,2.02682
tls,2002,1.69583
tls,2003,1.99257
tls,2004,1.60465
tls,2005,1.24372
tls,2006,0.7216
tls,2007,0.48075
tls,2008,0.29155
tls,2009,0.38936
tls,2010,0.33736
tls,2011,0.29648
tls,2012,0.34625
tls,2013,0.44132
tls,2014,0.56224
tls,2015,0.74406
tls,2016,0.95913
tls,2017,0.93843
tls,2018,0.93843
tls,2019,0.84828
ton,1990,0.95869
ton,1991,0.90673
ton,1992,0.88812
ton,1993,0.85906
ton,1994,0.78679
ton,1995,0.74922
ton,1996,0.7301
ton,1997,0.72647
ton,1998,0.71184
ton,1999,0.71874
ton,2000,0.71869
ton,2001,0.68652
ton,2002,0.64274
ton,2003,0.63451
ton,2004,0.623
ton,2005,0.60152
ton,2006,0.57299
ton,2007,0.5562
ton,2008,0.51708
ton,2009,0.51794
ton,2010,0.51234
ton,2011,0.47634
ton,2012,0.46662
ton,2013,0.45947
ton,2014,0.45381
ton,2015,0.44597
ton,2016,0.4207
ton,2017,0.39201
ton,2018,0.39201
ton,2019,0.37462
tto,1990,0.43918
tto,1991,0.41854
tto,1992,0.3903
tto,1993,0.40207
tto,1994,0.40254
tto,1995,0.37648
tto,1996,0.35622
tto,1997,0.3138
tto,1998,0.30782
tto,1999,0.30233
tto,2000,0.28978
tto,2001,0.2704
tto,2002,0.23497
tto,2003,0.20874
tto,2004,0.17918
tto,2005,0.16739
tto,2006,0.13855
tto,2007,0.12969
tto,2008,0.1262
tto,2009,0.13336
tto,2010,0.13392
tto,2011,0.14297
tto,2012,0.14247
tto,2013,0.14738
tto,2014,0.16329
tto,2015,0.15049
tto,2016,0.15099
tto,2017,0.14842
tto,2018,0.14842
tto,2019,0.15272
tun,1990,0.98236
tun,1991,0.93728
tun,1992,0.85586
tun,1993,0.84914
tun,1994,0.79532
tun,1995,0.76944
tun,1996,0.70842
tun,1997,0.67108
tun,1998,0.63899
tun,1999,0.60999
tun,2000,0.58833
tun,2001,0.55654
tun,2002,0.5345
tun,2003,0.4978
tun,2004,0.45989
tun,2005,0.44258
tun,2006,0.44215
tun,2007,0.41643
tun,2008,0.40488
tun,2009,0.40086
tun,2010,0.40726
tun,2011,0.41492
tun,2012,0.39117
tun,2013,0.37392
tun,2014,0.3642
tun,2015,0.36412
tun,2016,0.35478
tun,2017,0.3462
tun,2018,0.3462
tun,2019,0.34381
tur,1990,0.71293
tur,1991,0.68113
tur,1992,0.63716
tur,1993,0.57174
tur,1994,0.60134
tur,1995,0.56821
tur,1996,0.51711
tur,1997,0.4729
tur,1998,0.46009
tur,1999,0.46305
tur,2000,0.41246
tur,2001,0.41044
tur,2002,0.34678
tur,2003,0.3059
tur,2004,0.26451
tur,2005,0.23377
tur,2006,0.21691
tur,2007,0.20983
tur,2008,0.22166
tur,2009,0.2512
tur,2010,0.24183
tur,2011,0.22444
tur,2012,0.21498
tur,2013,0.207
tur,2014,0.20826
tur,2015,0.20948
tur,2016,0.21271
tur,2017,0.20447
tur,2018,0.20447
tur,2019,0.20502
tza,1990,3.64539
tza,1991,3.40157
tza,1992,3.31074
tza,1993,3.21879
tza,1994,3.10721
tza,1995,2.90652
tza,1996,2.7183
tza,1997,2.61278
tza,1998,2.47409
tza,1999,2.32248
tza,2000,2.15593
tza,2001,2.01074
tza,2002,1.85169
tza,2003,1.76697
tza,2004,1.65598
tza,2005,1.53512
tza,2006,1.46332
tza,2007,1.41697
tza,2008,1.35978
tza,2009,1.33931
tza,2010,1.30354
tza,2011,1.25651
tza,2012,1.29824
tza,2013,1.30022
tza,2014,1.27092
tza,2015,1.32786
tza,2016,1.333
tza,2017,1.32994
tza,2018,1.32994
tza,2019,1.33652
uga,1990,3.38897
uga,1991,3.33339
uga,1992,3.33897
uga,1993,3.1786
uga,1994,3.10562
uga,1995,2.95629
uga,1996,2.88931
uga,1997,2.92521
uga,1998,2.96347
uga,1999,2.88937
uga,2000,2.95595
uga,2001,2.99596
uga,2002,2.81215
uga,2003,2.62018
uga,2004,2.54232
uga,2005,2.43621
uga,2006,2.18112
uga,2007,1.97054
uga,2008,1.81195
uga,2009,1.72469
uga,2010,1.72936
uga,2011,1.69137
uga,2012,1.73965
uga,2013,1.81869
uga,2014,1.81874
uga,2015,1.72017
uga,2016,1.69125
uga,2017,1.5382
uga,2018,1.5382
uga,2019,1.31982
ukr,1990,0.32939
ukr,1991,0.3808
ukr,1992,0.41624
ukr,1993,0.46225
ukr,1994,0.57808
ukr,1995,0.61809
ukr,1996,0.5342
ukr,1999,0.36644
ukr,2000,0.3542
ukr,2001,0.32157
ukr,2002,0.32039
ukr,2003,0.30123
ukr,2004,0.29419
ukr,2007,0.29286
ukr,2014,0.21983
ukr,2015,0.30862
ukr,2016,0.26707
ukr,2017,0.23446
ukr,2018,0.23446
ukr,2019,0.21203
ury,1990,0.20982
ury,1991,0.1835
ury,1992,0.17154
ury,1993,0.16839
ury,1994,0.15499
ury,1995,0.15778
ury,1996,0.14478
ury,1997,0.1288
ury,1998,0.12325
ury,1999,0.12306
ury,2000,0.12509
ury,2001,0.12689
ury,2002,0.12899
ury,2003,0.12385
ury,2004,0.10515
ury,2005,0.08702
ury,2006,0.08445
ury,2007,0.08383
ury,2008,0.07894
ury,2009,0.07869
ury,2010,0.07435
ury,2011,0.07449
ury,2012,0.07508
ury,2013,0.07265
ury,2014,0.07257
ury,2015,0.07296
ury,2016,0.06965
ury,2017,0.06687
ury,2018,0.06687
ury,2019,0.06753
usa,1990,0.1687
usa,1991,0.16311
usa,1992,0.15815
usa,1993,0.15416
usa,1994,0.15
usa,1995,0.14564
usa,1996,0.13994
usa,1997,0.13435
usa,1998,0.12732
usa,1999,0.12546
usa,2000,0.12438
usa,2001,0.12654
usa,2002,0.1282
usa,2003,0.12636
usa,2004,0.11995
usa,2005,0.11725
usa,2006,0.11231
usa,2007,0.10722
usa,2008,0.10483
usa,2009,0.10237
usa,2010,0.09356
usa,2011,0.09056
usa,2012,0.08636
usa,2013,0.08247
usa,2014,0.07734
usa,2015,0.07461
usa,2016,0.07236
usa,2017,0.06818
usa,2018,0.06818
usa,2019,0.06713
uzb,1992,1.18977
uzb,1993,1.19178
uzb,1994,1.30999
uzb,1995,1.30086
uzb,1996,1.22198
uzb,1997,1.1466
uzb,1998,1.09673
uzb,1999,1.01015
uzb,2000,0.97813
uzb,2001,0.94503
uzb,2002,0.90191
uzb,2003,0.85624
uzb,2004,0.78845
uzb,2005,0.76405
uzb,2006,0.71965
uzb,2007,0.64894
uzb,2008,0.60144
uzb,2009,0.59184
uzb,2010,0.59071
uzb,2011,0.58698
uzb,2012,0.58492
uzb,2013,0.57752
uzb,2014,0.56808
uzb,2015,0.56003
uzb,2016,0.56273
uzb,2017,0.54378
uzb,2018,0.54378
uzb,2019,0.51355
vct,1990,0.64226
vct,1991,0.62103
vct,1992,0.56315
vct,1993,0.53457
vct,1994,0.53916
vct,1995,0.49616
vct,1996,0.47946
vct,1997,0.45978
vct,1998,0.4401
vct,1999,0.429
vct,2000,0.40589
vct,2001,0.38359
vct,2002,0.34847
vct,2003,0.32197
vct,2004,0.30094
vct,2005,0.29332
vct,2006,0.2724
vct,2007,0.26356
vct,2008,0.26727
vct,2009,0.27554
vct,2010,0.28897
vct,2011,0.29734
vct,2012,0.29971
vct,2013,0.30446
vct,2014,0.31842
vct,2015,0.31279
vct,2016,0.30145
vct,2017,0.29775
vct,2018,0.29775
vct,2019,0.29998
ven,1990,0.327
ven,1991,0.2945
ven,1992,0.29312
ven,1993,0.29589
ven,1994,0.31513
ven,1995,0.30355
ven,1996,0.29667
ven,1997,0.27163
ven,1998,0.28504
ven,1999,0.2915
ven,2000,0.28484
ven,2001,0.28663
ven,2002,0.3125
ven,2003,0.33104
ven,2004,0.25317
ven,2005,0.21789
ven,2006,0.19749
ven,2007,0.19226
ven,2008,0.20386
ven,2009,0.23172
ven,2010,0.23548
ven,2011,0.23341
ven,2012,0.22673
ven,2013,0.22783
ven,2014,0.23622
vnm,1990,0.8263
vnm,1991,0.75972
vnm,1992,0.68136
vnm,1993,0.63216
vnm,1994,0.57531
vnm,1995,0.53983
vnm,1996,0.52315
vnm,1997,0.4966
vnm,1998,0.47696
vnm,1999,0.44944
vnm,2000,0.38137
vnm,2001,0.35463
vnm,2002,0.33681
vnm,2003,0.32621
vnm,2004,0.31892
vnm,2005,0.33785
vnm,2006,0.32797
vnm,2007,0.32215
vnm,2008,0.33051
vnm,2009,0.38861
vnm,2010,0.36719
vnm,2011,0.37589
vnm,2012,0.37734
vnm,2013,0.37743
vnm,2014,0.35882
vnm,2015,0.36082
vnm,2016,0.34718
vnm,2017,0.34107
vnm,2018,0.34107
vnm,2019,0.32068
vut,1990,3.76711
vut,1991,4.22601
vut,1992,4.35164
vut,1993,4.39941
vut,1994,4.30244
vut,1995,4.20759
vut,1996,4.11843
vut,1997,3.94967
vut,1998,3.73903
vut,1999,3.78146
vut,2000,3.71122
vut,2001,3.79554
vut,2002,3.96515
vut,2003,3.67263
vut,2004,3.50766
vut,2005,3.39294
vut,2006,3.11347
vut,2007,3.04867
vut,2008,2.80732
vut,2009,2.861
vut,2010,2.83818
vut,2011,2.80757
vut,2012,2.90414
vut,2013,2.72106
vut,2014,2.67053
vut,2015,2.69248
vut,2016,2.63937
vut,2017,2.55122
vut,2018,2.55122
vut,2019,2.37065
wsm,1990,1.74143
wsm,1991,1.69186
wsm,2002,1.0269
wsm,2003,1.0337
wsm,2004,1.03071
wsm,2005,1.02861
wsm,2006,1.0337
wsm,2007,0.9979
wsm,2008,1.01814
wsm,2009,1.0732
wsm,2010,1.08311
wsm,2011,1.07158
wsm,2012,1.11815
wsm,2013,1.11641
wsm,2014,1.11511
wsm,2015,1.05697
wsm,2016,0.98791
wsm,2017,0.99635
wsm,2018,0.99635
wsm,2019,1.01249
yem,1990,9.21832
yem,1991,8.77176
yem,1992,7.92919
yem,1993,7.50509
yem,1994,6.91702
yem,1995,6.569
yem,1996,6.37719
yem,1997,5.88524
yem,1998,5.22757
yem,1999,5.1011
yem,2000,4.69492
yem,2001,4.49038
yem,2002,4.42927
yem,2003,4.21932
yem,2004,4.02293
yem,2005,3.68137
yem,2006,3.29753
yem,2007,3.09652
yem,2008,3.00449
yem,2009,2.78502
yem,2010,2.58681
yem,2011,2.95852
yem,2012,2.73887
yem,2013,2.60167
yem,2014,2.57486
yem,2015,3.28124
yem,2016,3.22655
yem,2017,3.08028
yem,2018,3.08028
yem,2019,2.29516
zaf,1990,1.93931
zaf,1991,1.85701
zaf,1992,1.86054
zaf,1993,1.68916
zaf,1994,1.58819
zaf,1995,1.44443
zaf,1996,1.32482
zaf,1997,1.3316
zaf,1998,1.34144
zaf,1999,1.28768
zaf,2000,1.26297
zaf,2001,1.19802
zaf,2002,1.13891
zaf,2003,1.10107
zaf,2004,1.01153
zaf,2005,0.93215
zaf,2006,0.86641
zaf,2007,0.79431
zaf,2008,0.74162
zaf,2009,0.68892
zaf,2010,0.62563
zaf,2011,0.56571
zaf,2012,0.55065
zaf,2013,0.54413
zaf,2014,0.53895
zaf,2015,0.52008
zaf,2016,0.49321
zaf,2017,0.48117
zaf,2018,0.48117
zaf,2019,0.46646
zmb,1990,3.63139
zmb,1991,3.75279
zmb,1992,3.64768
zmb,1993,3.27538
zmb,1994,3.37192
zmb,1995,3.10961
zmb,1996,2.73371
zmb,1997,2.50094
zmb,1998,2.36424
zmb,1999,2.16248
zmb,2000,2.03864
zmb,2001,1.91107
zmb,2002,1.82576
zmb,2003,1.77929
zmb,2004,1.8617
zmb,2005,1.8875
zmb,2006,1.90019
zmb,2007,1.89969
zmb,2008,1.80592
zmb,2009,1.62678
zmb,2010,1.60636
zmb,2011,1.50506
zmb,2012,1.39406
zmb,2013,1.38412
zmb,2014,1.27617
zmb,2015,1.1814
