geo,time,dt_oda_alld_cd
lva,1993,33310001.37329
lva,1994,52759998.32153
lva,1995,63349998.47412
lva,1996,72190002.44141
lva,1997,81199996.94824
lva,1998,97889999.38965
lva,1999,98930000.30518
lva,2000,90589996.33789
lva,2001,105180000.30518
lva,2002,75199996.94824
lva,2003,113370002.74658
lva,2004,161809997.55859
mac,1960,1779999.97139
mac,1961,1200000.04768
mac,1963,1019999.98093
mac,1966,340000.00358
mac,1967,140000.0006
mac,1968,170000.00179
mac,1969,70000.0003
mac,1970,209999.99344
mac,1971,239999.99464
mac,1972,90000.00358
mac,1973,119999.99732
mac,1974,29999.99933
mac,1975,19999.99955
mac,1979,19999.99955
mac,1980,4429999.82834
mac,1981,9999.99978
mac,1982,720000.02861
mac,1983,560000.00238
mac,1984,449999.98808
mac,1985,419999.98689
mac,1986,360000.01431
mac,1987,140000.0006
mac,1988,349999.99404
mac,1989,330000.01311
mac,1990,230000.00417
mac,1991,119999.99732
mac,1992,129999.99523
mac,1993,180000.00715
mac,1994,289999.99166
mac,1995,-4010000.22888
mac,1996,319999.99285
mac,1997,360000.01431
mac,1998,500000
mac,1999,319999.99285
mac,2000,680000.00715
mac,2001,529999.97139
mac,2002,980000.01907
mac,2003,129999.99523
mac,2004,119999.99732
mar,1960,59799999.23706
mar,1961,111330001.83106
mar,1962,79790000.91553
mar,1963,94510002.13623
mar,1964,101379997.25342
mar,1965,106610000.61035
mar,1966,98209999.08447
mar,1967,62209999.08447
mar,1968,92690002.44141
mar,1969,77629997.25342
mar,1970,85559997.55859
mar,1971,132520004.27246
mar,1972,101449996.94824
mar,1973,94160003.66211
mar,1974,114750000
mar,1975,270109985.35156
mar,1976,251509994.50684
mar,1977,605690002.44141
mar,1978,428859985.35156
mar,1979,537380004.88281
mar,1980,1160839965.82031
mar,1981,1044099975.58594
mar,1982,850539978.02734
mar,1983,446779998.7793
mar,1984,339769989.01367
mar,1985,865859985.35156
mar,1986,427779998.7793
mar,1987,425790008.54492
mar,1988,483260009.76562
mar,1989,499119995.11719
mar,1990,1241089965.82031
mar,1991,1532670043.94531
mar,1992,953599975.58594
mar,1993,780000000
mar,1994,683520019.53125
mar,1995,500559997.55859
mar,1996,649590026.85547
mar,1997,471559997.55859
mar,1998,531210021.97266
mar,1999,681940002.44141
mar,2000,447380004.88281
mar,2001,493850006.10352
mar,2002,364390014.64844
mar,2003,584390014.64844
mar,2004,780599975.58594
mar,2005,732640014.64844
mar,2006,1101530029.29688
mar,2007,1219229980.46875
mar,2008,1453359985.35156
mar,2009,1045959960.9375
mar,2010,985500000
mar,2011,1440239990.23438
mar,2012,1471140014.64844
mar,2013,2008650024.41406
mar,2014,2240149902.34375
mar,2015,1518280029.29688
mar,2016,2062310058.59375
mar,2017,2427649902.34375
mar,2018,818200012.20703
mar,2019,757859985.35156
mda,1992,9699999.80927
mda,1993,28809999.46594
mda,1994,54270000.45776
mda,1995,65819999.69482
mda,1996,36360000.61035
mda,1997,65290000.91553
mda,1998,39779998.7793
mda,1999,107260002.13623
mda,2000,122650001.52588
mda,2001,119239997.86377
mda,2002,142979995.72754
mda,2003,119059997.55859
mda,2004,119900001.52588
mda,2005,169710006.71387
mda,2006,224820007.32422
mda,2007,270299987.79297
mda,2008,298170013.42773
mda,2009,245779998.7793
mda,2010,473010009.76562
mda,2011,461690002.44141
mda,2012,475489990.23438
mda,2013,348690002.44141
mda,2014,517799987.79297
mda,2015,312579986.57227
mda,2016,262049987.79297
mda,2017,243210006.71387
mda,2018,230509994.50684
mda,2019,342690002.44141
mdg,1960,2650000.09537
mdg,1961,1490000.00954
mdg,1962,4989999.77112
mdg,1963,8289999.96185
mdg,1964,47590000.15259
mdg,1965,50819999.69482
mdg,1966,47700000.76294
mdg,1967,43639999.38965
mdg,1968,48619998.93188
mdg,1969,45569999.69482
mdg,1970,47950000.76294
mdg,1971,46880001.06812
mdg,1972,54700000.76294
mdg,1973,52500000
mdg,1974,62750000
mdg,1975,82209999.08447
mdg,1976,61349998.47412
mdg,1977,60580001.83105
mdg,1978,90470001.2207
mdg,1979,137089996.33789
mdg,1980,229550003.05176
mdg,1981,232979995.72754
mdg,1982,240119995.11719
mdg,1983,181179992.67578
mdg,1984,150210006.71387
mdg,1985,184639999.38965
mdg,1986,309820007.32422
mdg,1987,330589996.33789
mdg,1988,295980010.98633
mdg,1989,347230010.98633
mdg,1990,396959991.45508
mdg,1991,455109985.35156
mdg,1992,361549987.79297
mdg,1993,361220001.2207
mdg,1994,288140014.64844
mdg,1995,299410003.66211
mdg,1996,354690002.44141
mdg,1997,837669982.91016
mdg,1998,484670013.42773
mdg,1999,362390014.64844
mdg,2000,324480010.98633
mdg,2001,374529998.7793
mdg,2002,373940002.44141
mdg,2003,545359985.35156
mdg,2004,1252520019.53125
mdg,2005,916150024.41406
mdg,2006,784409973.14453
mdg,2007,896830017.08984
mdg,2008,847200012.20703
mdg,2009,434510009.76562
mdg,2010,477309997.55859
mdg,2011,447279998.7793
mdg,2012,368489990.23438
mdg,2013,499279998.7793
mdg,2014,588119995.11719
mdg,2015,677510009.76562
mdg,2016,621580017.08984
mdg,2017,779039978.02734
mdg,2018,695840026.85547
mdg,2019,756169982.91016
mdv,1960,29999.99933
mdv,1961,259999.99046
mdv,1962,479999.98927
mdv,1963,300000.01192
mdv,1964,280000.00119
mdv,1965,119999.99732
mdv,1966,1990000.00954
mdv,1967,370000.00477
mdv,1968,289999.99166
mdv,1969,170000.00179
mdv,1970,239999.99464
mdv,1971,850000.02384
mdv,1972,639999.98569
mdv,1973,579999.98331
mdv,1974,610000.01431
mdv,1975,3250000
mdv,1976,3009999.99046
mdv,1977,3650000.09537
mdv,1978,8100000.38147
mdv,1979,6280000.20981
mdv,1980,20909999.84741
mdv,1981,12670000.07629
mdv,1982,5260000.22888
mdv,1983,9930000.30518
mdv,1984,5170000.07629
mdv,1985,8510000.22888
mdv,1986,15220000.26703
mdv,1987,15289999.96185
mdv,1988,25350000.38147
mdv,1989,27079999.92371
mdv,1990,15649999.61853
mdv,1991,27020000.45776
mdv,1992,30950000.76294
mdv,1993,26540000.91553
mdv,1994,27489999.77112
mdv,1995,52490001.67847
mdv,1996,26489999.77112
mdv,1997,23479999.54224
mdv,1998,24829999.92371
mdv,1999,30420000.07629
mdv,2000,18139999.38965
mdv,2001,22299999.23706
mdv,2002,21530000.68665
mdv,2003,17000000
mdv,2004,26620000.83923
mdv,2005,72389999.38965
mdv,2006,34090000.15259
mdv,2007,33790000.91553
mdv,2008,52930000.30518
mdv,2009,29090000.15259
mdv,2010,88279998.7793
mdv,2011,49830001.83105
mdv,2012,56729999.54224
mdv,2013,21700000.76294
mdv,2014,22540000.91553
mdv,2015,23989999.77112
mdv,2016,22709999.08447
mdv,2017,46479999.54224
mdv,2018,131429992.67578
mdv,2019,72080001.83105
mex,1960,7760000.22888
mex,1961,84699996.94824
mex,1962,37130001.06812
mex,1963,3059999.94278
mex,1964,-22729999.54224
mex,1965,48950000.76294
mex,1966,36220001.2207
mex,1967,36020000.45776
mex,1968,27120000.83923
mex,1969,21670000.07629
mex,1970,29930000.30518
mex,1971,16819999.69482
mex,1972,21200000.76294
mex,1973,13210000.03815
mex,1974,22059999.46594
mex,1975,21620000.83923
mex,1976,20469999.31335
mex,1977,18510000.22888
mex,1978,17360000.61035
mex,1979,67190002.44141
mex,1980,67389999.38965
mex,1981,111370002.74658
mex,1982,150080001.83105
mex,1983,149759994.50684
mex,1984,93500000
mex,1985,150940002.44141
mex,1986,269399993.89648
mex,1987,176500000
mex,1988,178220001.2207
mex,1989,114519996.64307
mex,1990,178339996.33789
mex,1991,290220001.2207
mex,1992,339190002.44141
mex,1993,446410003.66211
mex,1994,450220001.2207
mex,1995,410559997.55859
mex,1996,305429992.67578
mex,1997,113800003.05176
mex,1998,30040000.91553
mex,1999,45950000.76294
mex,2000,-40459999.08447
mex,2001,98940002.44141
mex,2002,135550003.05176
mex,2003,115639999.38965
mex,2004,135929992.67578
mex,2005,200000000
mex,2006,245899993.89648
mex,2007,112459999.08447
mex,2008,148300003.05176
mex,2009,186679992.67578
mex,2010,454730010.98633
mex,2011,967020019.53125
mex,2012,407929992.67578
mex,2013,562390014.64844
mex,2014,814890014.64844
mex,2015,321070007.32422
mex,2016,809340026.85547
mex,2017,754609985.35156
mex,2018,549299987.79297
mex,2019,535789978.02734
mhl,1991,280000.00119
mhl,1992,5570000.17166
mhl,1993,30159999.84741
mhl,1994,46330001.83105
mhl,1995,33389999.38965
mhl,1996,69940002.44141
mhl,1997,52930000.30518
mhl,1998,42479999.54224
mhl,1999,59080001.83105
mhl,2000,47459999.08447
mhl,2001,67709999.08447
mhl,2002,55729999.54224
mhl,2003,52130001.06812
mhl,2004,49919998.16895
mhl,2005,56290000.91553
mhl,2006,55330001.83105
mhl,2007,53319999.69482
mhl,2008,53209999.08447
mhl,2009,61169998.16895
mhl,2010,24930000.30518
mhl,2011,84519996.64307
mhl,2012,83849998.47412
mhl,2013,93739997.86377
mhl,2014,55700000.76294
mhl,2015,57060001.37329
mhl,2016,12560000.41962
mhl,2017,72510002.13623
mhl,2018,54389999.38965
mhl,2019,65970001.2207
mkd,1993,3319999.93324
mkd,1994,104260002.13623
mkd,1995,78800003.05176
mkd,1996,105389999.38965
mkd,1997,98279998.7793
mkd,1998,104910003.66211
mkd,1999,276950012.20703
mkd,2000,250850006.10352
mkd,2001,247639999.38965
mkd,2002,273859985.35156
mkd,2003,266109985.35156
mkd,2004,264000000
mkd,2005,227399993.89648
mkd,2006,200850006.10352
mkd,2007,201830001.83105
mkd,2008,202800003.05176
mkd,2009,194220001.2207
mkd,2010,194309997.55859
mkd,2011,192289993.28613
mkd,2012,147710006.71387
mkd,2013,196729995.72754
mkd,2014,211919998.16895
mkd,2015,214320007.32422
mkd,2016,168350006.10352
mkd,2017,149949996.94824
mkd,2018,170179992.67578
mkd,2019,141800003.05176
mli,1960,79999.99821
mli,1961,2440000.05722
mli,1962,9560000.41962
mli,1963,7110000.13351
mli,1964,17239999.77112
mli,1965,21610000.61035
mli,1966,24950000.76294
mli,1967,17200000.76294
mli,1968,27889999.38965
mli,1969,23219999.31335
mli,1970,22090000.15259
mli,1971,29840000.15259
mli,1972,37810001.37329
mli,1973,70610000.61035
mli,1974,115889999.38965
mli,1975,143970001.2207
mli,1976,87040000.91553
mli,1977,110199996.94824
mli,1978,157080001.83105
mli,1979,187529998.7793
mli,1980,266420013.42773
mli,1981,228009994.50684
mli,1982,208839996.33789
mli,1983,218369995.11719
mli,1984,319570007.32422
mli,1985,378649993.89648
mli,1986,378690002.44141
mli,1987,360149993.89648
mli,1988,435380004.88281
mli,1989,447179992.67578
mli,1990,479170013.42773
mli,1991,449679992.67578
mli,1992,429690002.44141
mli,1993,369959991.45508
mli,1994,440149993.89648
mli,1995,540409973.14453
mli,1996,490170013.42773
mli,1997,429329986.57227
mli,1998,346820007.32422
mli,1999,354390014.64844
mli,2000,288040008.54492
mli,2001,351739990.23438
mli,2002,420480010.98633
mli,2003,556229980.46875
mli,2004,585299987.79297
mli,2005,724590026.85547
mli,2006,869200012.20703
mli,2007,1021010009.76563
mli,2008,967750000
mli,2009,984659973.14453
mli,2010,1091459960.9375
mli,2011,1267619995.11719
mli,2012,995580017.08984
mli,2013,1397560058.59375
mli,2014,1235839965.82031
mli,2015,1201640014.64844
mli,2016,1205160034.17969
mli,2017,1360079956.05469
mli,2018,1499569946.28906
mli,2019,1863209960.9375
mlt,1960,12329999.92371
mlt,1961,9770000.45776
mlt,1962,8840000.15259
mlt,1963,17239999.77112
mlt,1964,19600000.38147
mlt,1965,16540000.91553
mlt,1966,17440000.53406
mlt,1967,16120000.83923
mlt,1968,16850000.38147
mlt,1969,15050000.19073
mlt,1970,19559999.46594
mlt,1971,16040000.91553
mlt,1972,15039999.96185
mlt,1973,27489999.77112
mlt,1974,21530000.68665
mlt,1975,33650001.52588
mlt,1976,30319999.69482
mlt,1977,31170000.07629
mlt,1978,39529998.7793
mlt,1979,51799999.23706
mlt,1980,15930000.30518
mlt,1981,49369998.93188
mlt,1982,25079999.92371
mlt,1983,44029998.7793
mlt,1984,11409999.84741
mlt,1985,18329999.92371
mlt,1986,6829999.92371
mlt,1987,-1429999.94755
mlt,1988,-2829999.92371
mlt,1989,-5210000.03815
mlt,1990,5309999.94278
mlt,1991,21799999.23706
mlt,1992,4630000.11444
mlt,1993,30870000.83923
mlt,1994,42490001.67847
mlt,1995,9210000.03815
mlt,1996,72169998.16895
mlt,1997,22389999.38965
mlt,1998,21870000.83923
mlt,1999,25100000.38147
mlt,2000,21239999.77112
mlt,2001,1700000.04768
mlt,2002,11039999.96185
mlt,2003,9109999.65668
mlt,2004,6190000.05722
mmr,1960,35659999.84741
mmr,1961,21379999.16077
mmr,1962,28559999.46594
mmr,1963,42000000
mmr,1964,21360000.61035
mmr,1965,17110000.61035
mmr,1966,16780000.68665
mmr,1967,12819999.69482
mmr,1968,15510000.22888
mmr,1969,28629999.16077
mmr,1970,23030000.68665
mmr,1971,40840000.15259
mmr,1972,44340000.15259
mmr,1973,70489997.86377
mmr,1974,66699996.94824
mmr,1975,54659999.84741
mmr,1976,65089996.33789
mmr,1977,91830001.83105
mmr,1978,216029998.7793
mmr,1979,342149993.89648
mmr,1980,294529998.7793
mmr,1981,260489990.23438
mmr,1982,281250000
mmr,1983,281790008.54492
mmr,1984,242690002.44141
mmr,1985,311489990.23438
mmr,1986,372619995.11719
mmr,1987,314320007.32422
mmr,1988,399690002.44141
mmr,1989,149320007.32422
mmr,1990,154559997.55859
mmr,1991,174570007.32422
mmr,1992,114319999.69482
mmr,1993,103529998.7793
mmr,1994,177149993.89648
mmr,1995,160449996.94824
mmr,1996,49419998.16895
mmr,1997,61040000.91553
mmr,1998,72430000.30518
mmr,1999,81050003.05176
mmr,2000,105639999.38965
mmr,2001,125669998.16894
mmr,2002,119029998.7793
mmr,2003,125019996.64307
mmr,2004,123449996.94824
mmr,2005,144830001.83105
mmr,2006,145710006.71387
mmr,2007,195889999.38965
mmr,2008,534590026.85547
mmr,2009,355959991.45508
mmr,2010,354920013.42773
mmr,2011,379950012.20703
mmr,2012,504529998.7793
mmr,2013,3936120117.1875
mmr,2014,1384459960.9375
mmr,2015,1168500000
mmr,2016,1536660034.17969
mmr,2017,1542339965.82031
mmr,2018,1712050048.82813
mmr,2019,2079929931.64063
mne,2003,8140000.34332
mne,2004,20129999.16077
mne,2005,3859999.8951
mne,2006,95589996.33789
mne,2007,105650001.52588
mne,2008,104470001.2207
mne,2009,76489997.86377
mne,2010,80069999.69482
mne,2011,126629997.25342
mne,2012,103089996.33789
mne,2013,117180000.30518
mne,2014,100419998.16894
mne,2015,99959999.08447
mne,2016,85730003.35693
mne,2017,117989997.86377
mne,2018,156210006.71387
mne,2019,96940002.44141
mng,1976,3400000.09537
mng,1977,3400000.09537
mng,1978,3400000.09537
mng,1979,3400000.09537
mng,1980,2400000.09537
mng,1981,2400000.09537
mng,1982,2400000.09537
mng,1983,2000000
mng,1984,2119999.88556
mng,1985,5170000.07629
mng,1986,6519999.98093
mng,1987,4679999.82834
mng,1988,3829999.92371
mng,1989,6090000.15259
mng,1990,13050000.19073
mng,1991,69559997.55859
mng,1992,100800003.05176
mng,1993,106870002.74658
mng,1994,156350006.10352
mng,1995,153179992.67578
mng,1996,165179992.67578
mng,1997,183550003.05176
mng,1998,171789993.28613
mng,1999,176559997.55859
mng,2000,185570007.32422
mng,2001,183300003.05176
mng,2002,183559997.55859
mng,2003,213570007.32422
mng,2004,219490005.49316
mng,2005,195199996.94824
mng,2006,182399993.89648
mng,2007,212089996.33789
mng,2008,230630004.88281
mng,2009,306760009.76562
mng,2010,286660003.66211
mng,2011,337450012.20703
mng,2012,446529998.7793
mng,2013,430519989.01367
mng,2014,316910003.66211
mng,2015,236339996.33789
mng,2016,325670013.42773
mng,2017,765590026.85547
mng,2018,333519989.01367
mng,2019,314529998.7793
mnp,1960,5000000
mnp,1961,6010000.22888
mnp,1962,8020000.45776
mnp,1963,17010000.22888
mnp,1964,11079999.92371
mnp,1965,18209999.08447
mnp,1966,18079999.92371
mnp,1967,20219999.31335
mnp,1968,29909999.84741
mnp,1969,46110000.61035
mnp,1970,48189998.62671
mnp,1971,53259998.32153
mnp,1972,57209999.08447
mnp,1973,65610000.61035
mnp,1974,75279998.7793
mnp,1975,81330001.83105
mnp,1976,89569999.69482
mnp,1977,91610000.61035
mnp,1978,101209999.08447
mnp,1979,111669998.16894
mnp,1980,109139999.38965
mnp,1981,136289993.28613
mnp,1982,161839996.33789
mnp,1983,133860000.61035
mnp,1984,185229995.72754
mnp,1985,158979995.72754
mnp,1986,232059997.55859
mnp,1987,185279998.7793
mnp,1988,152210006.71387
mnp,1989,158750000
mnp,1990,62540000.91553
mnp,1991,28059999.46594
mnp,1992,7389999.86649
mnp,1993,88949996.94824
mnp,1994,2299999.95232
mnp,1995,-699999.98808
mnp,1996,-1570000.05245
mnp,1997,689999.99762
mnp,1998,200000.00298
mnp,1999,119999.99732
mnp,2000,180000.00715
moz,1960,19999.99955
moz,1961,3589999.91417
moz,1962,90000.00358
moz,1963,170000.00179
moz,1964,-39999.99911
moz,1966,6849999.90463
moz,1967,18030000.68665
moz,1968,19999.99955
moz,1969,29999.99933
moz,1970,79999.99821
moz,1971,119999.99732
moz,1972,129999.99523
moz,1973,109999.9994
moz,1974,689999.99762
moz,1975,20329999.92371
moz,1976,69870002.74658
moz,1977,79800003.05176
moz,1978,104080001.83106
moz,1979,143899993.89648
moz,1980,167059997.55859
moz,1981,140250000
moz,1982,204509994.50684
moz,1983,207009994.50684
moz,1984,254320007.32422
moz,1985,295690002.44141
moz,1986,420029998.7793
moz,1987,665210021.97266
moz,1988,916599975.58594
moz,1989,805000000
moz,1990,997510009.76562
moz,1991,1065099975.58594
moz,1992,1459680053.71094
moz,1993,1176959960.9375
moz,1994,1199939941.40625
moz,1995,1063390014.64844
moz,1996,886729980.46875
moz,1997,948210021.97266
moz,1998,1039949951.17188
moz,1999,818669982.91016
moz,2000,907390014.64844
moz,2001,961469970.70312
moz,2002,2217370117.1875
moz,2003,1049520019.53125
moz,2004,1244290039.0625
moz,2005,1289859985.35156
moz,2006,1641939941.40625
moz,2007,1784989990.23438
moz,2008,1993089965.82031
moz,2009,2013599975.58594
moz,2010,1943130004.88281
moz,2011,2065469970.70313
moz,2012,2071699951.17188
moz,2013,2312699951.17188
moz,2014,2106010009.76563
moz,2015,1819119995.11719
moz,2016,1533770019.53125
moz,2017,1806089965.82031
moz,2018,1823510009.76563
moz,2019,1907780029.29688
mrt,1960,39999.99911
mrt,1961,1009999.99046
mrt,1962,2240000.00954
mrt,1963,1620000.00477
mrt,1964,12079999.92371
mrt,1965,9300000.19073
mrt,1966,21700000.76294
mrt,1967,12489999.77112
mrt,1968,20989999.77112
mrt,1969,11819999.69482
mrt,1970,7510000.22888
mrt,1971,14609999.65668
mrt,1972,13350000.38147
mrt,1973,30879999.16077
mrt,1974,97980003.35693
mrt,1975,83180000.30518
mrt,1976,206190002.44141
mrt,1977,177910003.66211
mrt,1978,240089996.33789
mrt,1979,170169998.16895
mrt,1980,175369995.11719
mrt,1981,223130004.88281
mrt,1982,187679992.67578
mrt,1983,179559997.55859
mrt,1984,172759994.50684
mrt,1985,207559997.55859
mrt,1986,230589996.33789
mrt,1987,193910003.66211
mrt,1988,182929992.67578
mrt,1989,250839996.33789
mrt,1990,236179992.67578
mrt,1991,217399993.89648
mrt,1992,199619995.11719
mrt,1993,337839996.33789
mrt,1994,268940002.44141
mrt,1995,230229995.72754
mrt,1996,272269989.01367
mrt,1997,239070007.32422
mrt,1998,165860000.61035
mrt,1999,222699996.94824
mrt,2000,223630004.88281
mrt,2001,282739990.23438
mrt,2002,363459991.45508
mrt,2003,260850006.10352
mrt,2004,194770004.27246
mrt,2005,188800003.05176
mrt,2006,216320007.32422
mrt,2007,348850006.10352
mrt,2008,454790008.54492
mrt,2009,375980010.98633
mrt,2010,373609985.35156
mrt,2011,381720001.2207
mrt,2012,409790008.54492
mrt,2013,294739990.23438
mrt,2014,260709991.45508
mrt,2015,329459991.45508
mrt,2016,307290008.54492
mrt,2017,291730010.98633
mrt,2018,448380004.88281
mrt,2019,412179992.67578
mus,1960,529999.97139
mus,1961,5500000
mus,1962,4289999.96185
mus,1963,5809999.94278
mus,1964,2150000.09537
mus,1965,2190000.05722
mus,1966,4380000.11444
mus,1967,5179999.82834
mus,1968,9640000.34332
mus,1969,5400000.09537
mus,1970,6010000.22888
mus,1971,9239999.77112
mus,1972,10560000.41962
mus,1973,13720000.26703
mus,1974,24969999.31335
mus,1975,28420000.07629
mus,1976,17030000.68665
mus,1977,22360000.61035
mus,1978,43779998.7793
mus,1979,32040000.91553
mus,1980,33090000.15259
mus,1981,58279998.7793
mus,1982,47709999.08447
mus,1983,40139999.38965
mus,1984,33409999.84741
mus,1985,26639999.38965
mus,1986,54020000.45776
mus,1987,62599998.47412
mus,1988,57310001.37329
mus,1989,60340000.15259
mus,1990,88290000.91553
mus,1991,67319999.69482
mus,1992,45689998.62671
mus,1993,26739999.77112
mus,1994,14840000.15259
mus,1995,23819999.69482
mus,1996,20329999.92371
mus,1997,42060001.37329
mus,1998,40409999.84741
mus,1999,41819999.69482
mus,2000,20750000
mus,2001,21280000.68665
mus,2002,23850000.38147
mus,2003,-14520000.45776
mus,2004,32799999.23706
mus,2005,34400001.52588
mus,2006,19129999.16077
mus,2007,69209999.08447
mus,2008,108680000.30518
mus,2009,156029998.7793
mus,2010,124589996.33789
mus,2011,185690002.44141
mus,2012,176679992.67578
mus,2013,145740005.49316
mus,2014,44590000.15259
mus,2015,78419998.16895
mus,2016,42340000.15259
mus,2017,14630000.11444
mus,2018,69180000.30518
mus,2019,22180000.30518
mwi,1960,4159999.84741
mwi,1961,8229999.54224
mwi,1962,11609999.65668
mwi,1963,16459999.08447
mwi,1964,32560001.37329
mwi,1965,33909999.84741
mwi,1966,31709999.08447
mwi,1967,30040000.91553
mwi,1968,46930000.30518
mwi,1969,27500000
mwi,1970,36770000.45776
mwi,1971,31520000.45776
mwi,1972,36169998.16895
mwi,1973,29610000.61035
mwi,1974,41389999.38965
mwi,1975,62880001.06812
mwi,1976,61659999.84741
mwi,1977,78910003.66211
mwi,1978,98209999.08447
mwi,1979,141419998.16895
mwi,1980,141179992.67578
mwi,1981,136639999.38965
mwi,1982,120230003.35693
mwi,1983,115489997.86377
mwi,1984,181320007.32422
mwi,1985,112459999.08447
mwi,1986,194490005.49316
mwi,1987,275839996.33789
mwi,1988,375600006.10352
mwi,1989,417299987.79297
mwi,1990,500359985.35156
mwi,1991,549570007.32422
mwi,1992,578039978.02734
mwi,1993,497339996.33789
mwi,1994,471140014.64844
mwi,1995,435140014.64844
mwi,1996,492540008.54492
mwi,1997,344100006.10352
mwi,1998,434679992.67578
mwi,1999,446779998.7793
mwi,2000,448149993.89648
mwi,2001,411100006.10352
mwi,2002,379739990.23438
mwi,2003,519570007.32422
mwi,2004,507420013.42773
mwi,2005,573650024.41406
mwi,2006,722869995.11719
mwi,2007,766669982.91016
mwi,2008,924739990.23438
mwi,2009,773710021.97266
mwi,2010,1016849975.58594
mwi,2011,798280029.29688
mwi,2012,1170910034.17969
mwi,2013,1132550048.82813
mwi,2014,931159973.14453
mwi,2015,1049380004.88281
mwi,2016,1241609985.35156
mwi,2017,1520439941.40625
mwi,2018,1279310058.59375
mwi,2019,1206219970.70313
mys,1960,13279999.73297
mys,1961,18909999.84741
mys,1962,21819999.69482
mys,1963,12729999.54224
mys,1964,17180000.30518
mys,1965,22180000.30518
mys,1966,30149999.61853
mys,1967,23100000.38147
mys,1968,25670000.07629
mys,1969,30819999.69482
mys,1970,26360000.61035
mys,1971,42189998.62671
mys,1972,50080001.83105
mys,1973,44209999.08447
mys,1974,68339996.33789
mys,1975,98220001.2207
mys,1976,62490001.67847
mys,1977,70410003.66211
mys,1978,79620002.74658
mys,1979,124589996.33789
mys,1980,134490005.49316
mys,1981,142720001.2207
mys,1982,134720001.2207
mys,1983,175470001.2207
mys,1984,325029998.7793
mys,1985,226800003.05176
mys,1986,190559997.55859
mys,1987,362059997.55859
mys,1988,101980003.35693
mys,1989,137509994.50684
mys,1990,466540008.54492
mys,1991,287899993.89648
mys,1992,202440002.44141
mys,1993,94010002.13623
mys,1994,65690002.44141
mys,1995,106750000
mys,1996,-456600006.10352
mys,1997,-240339996.33789
mys,1998,201740005.49316
mys,1999,145929992.67578
mys,2000,48650001.52588
mys,2001,29329999.92371
mys,2002,89339996.33789
mys,2003,110319999.69482
mys,2004,299230010.98633
mys,2005,29219999.31335
mys,2006,241360000.61035
mys,2007,202149993.89648
mys,2008,156350006.10352
mys,2009,139919998.16895
mys,2010,-6139999.86649
mys,2011,40810001.37329
mys,2012,18319999.69482
mys,2013,-113309997.55859
mys,2014,19920000.07629
mys,2015,-600000.02384
mys,2016,-51819999.69482
mys,2017,-29250000
mys,2018,-34549999.23706
mys,2019,5989999.77112
nam,1972,19999.99955
nam,1983,9999.99978
nam,1985,5269999.98093
nam,1986,14579999.92371
nam,1987,16530000.68665
nam,1988,22120000.83923
nam,1989,58500000
nam,1990,119620002.74658
nam,1991,180449996.94824
nam,1992,142339996.33789
nam,1993,152550003.05176
nam,1994,137100006.10352
nam,1995,190369995.11719
nam,1996,185919998.16895
nam,1997,165160003.66211
nam,1998,180830001.83105
nam,1999,178630004.88281
nam,2000,152410003.66211
nam,2001,109510002.13623
nam,2002,135020004.27246
nam,2003,148380004.88281
nam,2004,175330001.83105
nam,2005,113379997.25342
nam,2006,149330001.83105
nam,2007,220850006.10352
nam,2008,205490005.49316
nam,2009,331130004.88281
nam,2010,261329986.57227
nam,2011,278209991.45508
nam,2012,252440002.44141
nam,2013,261040008.54492
nam,2014,226220001.2207
nam,2015,142380004.88281
nam,2016,170190002.44141
nam,2017,190449996.94824
nam,2018,159449996.94824
nam,2019,148410003.66211
ncl,1966,17200000.76294
ncl,1967,11609999.65668
ncl,1968,15810000.41962
ncl,1969,16500000
ncl,1970,22870000.83923
ncl,1971,38229999.54224
ncl,1972,54959999.08447
ncl,1973,74639999.38965
ncl,1974,62049999.23706
ncl,1975,64709999.08447
ncl,1976,46490001.67847
ncl,1977,78059997.55859
ncl,1978,115010002.13623
ncl,1979,148649993.89648
ncl,1980,197970001.2207
ncl,1981,150169998.16895
ncl,1982,158660003.66211
ncl,1983,181899993.89648
ncl,1984,130509994.50684
ncl,1985,145369995.11719
ncl,1986,206589996.33789
ncl,1987,282630004.88281
ncl,1988,261100006.10352
ncl,1989,281600006.10352
ncl,1990,302410003.66211
ncl,1991,310679992.67578
ncl,1992,357980010.98633
ncl,1993,394730010.98633
ncl,1994,408429992.67578
ncl,1995,451209991.45508
ncl,1996,396140014.64844
ncl,1997,338820007.32422
ncl,1998,338390014.64844
ncl,1999,314510009.76562
ncl,2000,350170013.42773
ncl,2001,294149993.89648
ncl,2002,323829986.57227
ncl,2003,453899993.89648
ncl,2004,524340026.85547
ner,1960,39999.99911
ner,1961,1990000.00954
ner,1962,4380000.11444
ner,1963,4510000.22888
ner,1964,14859999.65668
ner,1965,15130000.11444
ner,1966,22069999.69482
ner,1967,22020000.45776
ner,1968,30649999.61853
ner,1969,33380001.06812
ner,1970,31540000.91553
ner,1971,40889999.38965
ner,1972,43240001.67847
ner,1973,70849998.47412
ner,1974,134809997.55859
ner,1975,137270004.27246
ner,1976,125709999.08447
ner,1977,95019996.64307
ner,1978,155229995.72754
ner,1979,172529998.7793
ner,1980,165429992.67578
ner,1981,191360000.61035
ner,1982,257160003.66211
ner,1983,173570007.32422
ner,1984,157750000
ner,1985,297640014.64844
ner,1986,303709991.45508
