geo,time,en_atm_co2e_pc
lso,2003,0.90172
lso,2004,0.93223
lso,2005,0.95185
lso,2006,0.96486
lso,2007,0.98645
lso,2008,1.01151
lso,2009,1.0552
lso,2010,1.08239
lso,2011,1.10291
lso,2012,1.13152
lso,2013,1.1289
lso,2014,1.13044
lso,2015,1.08304
lso,2016,1.09395
lso,2017,1.16661
lso,2018,1.21898
ltu,1990,8.7132
ltu,1991,9.25722
ltu,1992,5.39983
ltu,1993,4.27414
ltu,1994,4.04961
ltu,1995,3.78606
ltu,1996,3.95101
ltu,1997,3.89356
ltu,1998,4.14444
ltu,1999,3.47593
ltu,2000,3.00326
ltu,2001,3.2125
ltu,2002,3.25872
ltu,2003,3.28823
ltu,2004,3.52672
ltu,2005,3.86152
ltu,2006,3.98176
ltu,2007,4.08815
ltu,2008,4.08351
ltu,2009,3.69596
ltu,2010,4.06808
ltu,2011,3.91002
ltu,2012,3.99294
ltu,2013,3.83069
ltu,2014,3.70349
ltu,2015,3.81079
ltu,2016,3.90485
ltu,2017,3.9669
ltu,2018,4.13701
lux,1990,29.64515
lux,1991,30.43928
lux,1992,29.22165
lux,1993,29.36034
lux,1994,26.90327
lux,1995,21.24197
lux,1996,21.14793
lux,1997,19.7163
lux,1998,17.87144
lux,1999,18.46797
lux,2000,19.66537
lux,2001,20.70098
lux,2002,22.05413
lux,2003,22.71771
lux,2004,25.49689
lux,2005,25.6687
lux,2006,24.83936
lux,2007,23.20867
lux,2008,22.59286
lux,2009,21.01317
lux,2010,21.81662
lux,2011,21.08626
lux,2012,20.13387
lux,2013,18.68006
lux,2014,17.34616
lux,2015,16.02868
lux,2016,15.223
lux,2017,15.09216
lux,2018,15.33021
lva,1990,7.0518
lva,1991,6.48914
lva,1992,5.34361
lva,1993,4.58785
lva,1994,4.05436
lva,1995,3.62165
lva,1996,3.66674
lva,1997,3.50617
lva,1998,3.37342
lva,1999,3.15836
lva,2000,2.92708
lva,2001,3.14911
lva,2002,3.18158
lva,2003,3.31737
lva,2004,3.36703
lva,2005,3.44828
lva,2006,3.69643
lva,2007,3.8767
lva,2008,3.72476
lva,2009,3.43657
lva,2010,4.06187
lva,2011,3.83549
lva,2012,3.72115
lva,2013,3.70159
lva,2014,3.65135
lva,2015,3.70159
lva,2016,3.64882
lva,2017,3.66586
lva,2018,3.95917
mar,1990,0.87595
mar,1991,0.92833
mar,1992,0.98244
mar,1993,0.9933
mar,1994,1.05814
mar,1995,1.08171
mar,1996,1.05502
mar,1997,1.09279
mar,1998,1.10457
mar,1999,1.14565
mar,2000,1.15616
mar,2001,1.26758
mar,2002,1.29928
mar,2003,1.28295
mar,2004,1.40029
mar,2005,1.46082
mar,2006,1.49945
mar,2007,1.53159
mar,2008,1.59116
mar,2009,1.58288
mar,2010,1.65907
mar,2011,1.76287
mar,2012,1.80946
mar,2013,1.77128
mar,2014,1.7887
mar,2015,1.8218
mar,2016,1.79581
mar,2017,1.85294
mar,2018,1.85073
mda,1990,10.28259
mda,1991,8.26745
mda,1992,6.82537
mda,1993,5.85581
mda,1994,4.77013
mda,1995,4.11204
mda,1996,3.52973
mda,1997,3.26347
mda,1998,2.94785
mda,1999,2.50876
mda,2000,2.29497
mda,2001,2.40637
mda,2002,2.46693
mda,2003,2.67717
mda,2004,2.68726
mda,2005,2.8323
mda,2006,2.77074
mda,2007,2.83285
mda,2008,2.84174
mda,2009,2.66728
mda,2010,2.90059
mda,2011,2.91975
mda,2012,2.84669
mda,2013,2.51164
mda,2014,2.69868
mda,2015,2.82939
mda,2016,2.90489
mda,2017,2.96172
mda,2018,3.17183
mdg,1990,0.07673
mdg,1991,0.07955
mdg,1992,0.07804
mdg,1993,0.07889
mdg,1994,0.0926
mdg,1995,0.10167
mdg,1996,0.09423
mdg,1997,0.09897
mdg,1998,0.11007
mdg,1999,0.10928
mdg,2000,0.10465
mdg,2001,0.1027
mdg,2002,0.06681
mdg,2003,0.0897
mdg,2004,0.09268
mdg,2005,0.09326
mdg,2006,0.08686
mdg,2007,0.08851
mdg,2008,0.08902
mdg,2009,0.08216
mdg,2010,0.08841
mdg,2011,0.10072
mdg,2012,0.12261
mdg,2013,0.12761
mdg,2014,0.12929
mdg,2015,0.137
mdg,2016,0.12935
mdg,2017,0.13688
mdg,2018,0.12832
mdv,1990,0.71698
mdv,1991,0.69643
mdv,1992,0.97346
mdv,1993,0.82442
mdv,1994,0.80456
mdv,1995,1.02304
mdv,1996,1.08034
mdv,1997,1.28868
mdv,1998,1.1548
mdv,1999,1.57209
mdv,2000,1.64641
mdv,2001,1.67651
mdv,2002,2.07353
mdv,2003,1.75102
mdv,2004,2.3774
mdv,2005,2.2215
mdv,2006,2.65658
mdv,2007,2.59568
mdv,2008,2.53313
mdv,2009,2.57505
mdv,2010,2.62489
mdv,2011,2.65445
mdv,2012,2.86987
mdv,2013,2.71901
mdv,2014,3.12631
mdv,2015,2.96759
mdv,2016,3.6803
mdv,2017,3.66641
mdv,2018,3.70367
mex,1990,3.18906
mex,1991,3.3457
mex,1992,3.3277
mex,1993,3.3944
mex,1994,3.61572
mex,1995,3.34398
mex,1996,3.5007
mex,1997,3.69122
mex,1998,3.88439
mex,1999,3.6977
mex,2000,3.88757
mex,2001,3.81622
mex,2002,3.82299
mex,2003,3.94835
mex,2004,3.96297
mex,2005,4.07895
mex,2006,4.18101
mex,2007,4.23567
mex,2008,4.30816
mex,2009,4.10585
mex,2010,4.11016
mex,2011,4.15712
mex,2012,4.09903
mex,2013,3.95415
mex,2014,3.80806
mex,2015,3.87819
mex,2016,3.88581
mex,2017,3.78122
mex,2018,3.74148
mhl,1990,0
mhl,1991,0
mhl,1992,1.62463
mhl,1993,1.80621
mhl,1994,1.79233
mhl,1995,1.7838
mhl,1996,1.78137
mhl,1997,1.78384
mhl,1998,1.98586
mhl,1999,1.98342
mhl,2000,1.97029
mhl,2001,2.13962
mhl,2002,2.29148
mhl,2003,2.05742
mhl,2004,2.38637
mhl,2005,2.53362
mhl,2006,2.51054
mhl,2007,2.49795
mhl,2008,2.31457
mhl,2009,2.48867
mhl,2010,2.48399
mhl,2011,2.47682
mhl,2012,2.46861
mhl,2013,2.45903
mhl,2014,2.62316
mhl,2015,2.61124
mhl,2016,3.11834
mhl,2017,3.10061
mhl,2018,3.25276
mkd,1990,4.30314
mkd,1991,4.20408
mkd,1992,4.31949
mkd,1993,4.48079
mkd,1994,4.33463
mkd,1995,4.32117
mkd,1996,5.08183
mkd,1997,4.52709
mkd,1998,4.92149
mkd,1999,4.53116
mkd,2000,4.35265
mkd,2001,4.41795
mkd,2002,4.17294
mkd,2003,4.54417
mkd,2004,4.38859
mkd,2005,4.59532
mkd,2006,4.59262
mkd,2007,4.80045
mkd,2008,4.68025
mkd,2009,4.3693
mkd,2010,4.24817
mkd,2011,4.68293
mkd,2012,4.42979
mkd,2013,3.99219
mkd,2014,3.76305
mkd,2015,3.61313
mkd,2016,3.56576
mkd,2017,3.78886
mkd,2018,3.54973
mli,1990,0.0497
mli,1991,0.04979
mli,1992,0.05085
mli,1993,0.05062
mli,1994,0.05035
mli,1995,0.04903
mli,1996,0.04981
mli,1997,0.0525
mli,1998,0.07432
mli,1999,0.07517
mli,2000,0.12881
mli,2001,0.14284
mli,2002,0.12051
mli,2003,0.11684
mli,2004,0.11965
mli,2005,0.12915
mli,2006,0.14315
mli,2007,0.15163
mli,2008,0.14808
mli,2009,0.17214
mli,2010,0.18473
mli,2011,0.2011
mli,2012,0.19462
mli,2013,0.18541
mli,2014,0.18424
mli,2015,0.19554
mli,2016,0.24603
mli,2017,0.27279
mli,2018,0.29458
mlt,1990,6.55053
mlt,1991,6.07402
mlt,1992,5.90287
mlt,1993,7.56784
mlt,1994,6.69696
mlt,1995,6.30599
mlt,1996,6.10679
mlt,1997,6.45261
mlt,1998,6.15126
mlt,1999,6.2181
mlt,2000,5.46032
mlt,2001,6.33543
mlt,2002,5.85904
mlt,2003,6.54821
mlt,2004,6.47946
mlt,2005,6.48781
mlt,2006,6.53824
mlt,2007,6.663
mlt,2008,6.64421
mlt,2009,6.08519
mlt,2010,6.22425
mlt,2011,6.17391
mlt,2012,6.45195
mlt,2013,5.56381
mlt,2014,5.40779
mlt,2015,3.70742
mlt,2016,2.96471
mlt,2017,3.24787
mlt,2018,3.19832
mmr,1990,0.10137
mmr,1991,0.09835
mmr,1992,0.10118
mmr,1993,0.11215
mmr,1994,0.13023
mmr,1995,0.15808
mmr,1996,0.16445
mmr,1997,0.16101
mmr,1998,0.17342
mmr,1999,0.19575
mmr,2000,0.20548
mmr,2001,0.1802
mmr,2002,0.17672
mmr,2003,0.22576
mmr,2004,0.21641
mmr,2005,0.22635
mmr,2006,0.20709
mmr,2007,0.212
mmr,2008,0.16083
mmr,2009,0.15184
mmr,2010,0.16363
mmr,2011,0.16827
mmr,2012,0.22932
mmr,2013,0.26209
mmr,2014,0.32593
mmr,2015,0.36085
mmr,2016,0.41267
mmr,2017,0.58821
mmr,2018,0.60549
mne,1990,0
mne,1991,0
mne,1992,0
mne,1993,0
mne,1994,0
mne,1995,0
mne,1996,0
mne,1997,0
mne,1998,0
mne,1999,0
mne,2000,0
mne,2001,0
mne,2002,0
mne,2003,0
mne,2004,0
mne,2005,3.27222
mne,2006,3.54457
mne,2007,3.40978
mne,2008,4.36002
mne,2009,2.83037
mne,2010,4.16513
mne,2011,4.09625
mne,2012,3.75443
mne,2013,3.65418
mne,2014,3.57022
mne,2015,3.79324
mne,2016,3.39063
mne,2017,3.58306
mne,2018,4.04997
mng,1990,5.93827
mng,1991,6.65489
mng,1992,5.73213
mng,1993,5.23596
mng,1994,4.52537
mng,1995,4.47342
mng,1996,3.75123
mng,1997,3.64766
mng,1998,3.62955
mng,1999,3.62339
mng,2000,3.75404
mng,2001,3.70723
mng,2002,3.92917
mng,2003,3.77112
mng,2004,3.82952
mng,2005,4.37772
mng,2006,4.85374
mng,2007,5.01963
mng,2008,4.928
mng,2009,5.10137
mng,2010,5.26122
mng,2011,5.67797
mng,2012,6.06791
mng,2013,6.378
mng,2014,6.16303
mng,2015,5.76968
mng,2016,5.94498
mng,2017,6.25283
mng,2018,6.7251
moz,1990,0.08624
moz,1991,0.07053
moz,1992,0.07968
moz,1993,0.08976
moz,1994,0.07359
moz,1995,0.07557
moz,1996,0.07268
moz,1997,0.07867
moz,1998,0.07375
moz,1999,0.07133
moz,2000,0.08074
moz,2001,0.07738
moz,2002,0.08367
moz,2003,0.0988
moz,2004,0.09593
moz,2005,0.08344
moz,2006,0.08823
moz,2007,0.10289
moz,2008,0.10055
moz,2009,0.10963
moz,2010,0.11559
moz,2011,0.1323
moz,2012,0.12348
moz,2013,0.13536
moz,2014,0.17005
moz,2015,0.20856
moz,2016,0.20805
moz,2017,0.21013
moz,2018,0.22512
mrt,1990,0.41291
mrt,1991,0.41189
mrt,1992,0.41537
mrt,1993,0.41391
mrt,1994,0.42119
mrt,1995,0.43222
mrt,1996,0.44671
mrt,1997,0.43147
mrt,1998,0.3966
mrt,1999,0.43333
mrt,2000,0.42582
mrt,2001,0.43665
mrt,2002,0.45715
mrt,2003,0.455
mrt,2004,0.47971
mrt,2005,0.47947
mrt,2006,0.46917
mrt,2007,0.53708
mrt,2008,0.54608
mrt,2009,0.58643
mrt,2010,0.59241
mrt,2011,0.60856
mrt,2012,0.6475
mrt,2013,0.57629
mrt,2014,0.64108
mrt,2015,0.72906
mrt,2016,0.67491
mrt,2017,0.88732
mrt,2018,0.90841
mus,1990,1.09561
mus,1991,1.16793
mus,1992,1.21722
mus,1993,1.33956
mus,1994,1.35688
mus,1995,1.3809
mus,1996,1.41976
mus,1997,1.4108
mus,1998,1.54254
mus,1999,1.87192
mus,2000,2.0474
mus,2001,2.14831
mus,2002,2.16666
mus,2003,2.26642
mus,2004,2.26863
mus,2005,2.40992
mus,2006,2.67424
mus,2007,2.74275
mus,2008,2.78912
mus,2009,2.74164
mus,2010,2.92706
mus,2011,2.90641
mus,2012,2.97002
mus,2013,3.03499
mus,2014,3.1326
mus,2015,3.13637
mus,2016,3.19754
mus,2017,3.30536
mus,2018,3.26404
mwi,1990,0.07656
mwi,1991,0.08229
mwi,1992,0.08156
mwi,1993,0.09063
mwi,1994,0.09337
mwi,1995,0.09244
mwi,1996,0.09079
mwi,1997,0.09255
mwi,1998,0.08718
mwi,1999,0.08844
mwi,2000,0.07893
mwi,2001,0.07698
mwi,2002,0.07342
mwi,2003,0.07333
mwi,2004,0.07397
mwi,2005,0.07207
mwi,2006,0.07168
mwi,2007,0.07345
mwi,2008,0.08013
mwi,2009,0.07927
mwi,2010,0.07153
mwi,2011,0.07619
mwi,2012,0.07275
mwi,2013,0.07639
mwi,2014,0.06753
mwi,2015,0.07166
mwi,2016,0.07905
mwi,2017,0.08489
mwi,2018,0.08653
mys,1990,3.1165
mys,1991,3.41956
mys,1992,3.62423
mys,1993,3.6536
mys,1994,3.85433
mys,1995,4.09418
mys,1996,4.5538
mys,1997,4.75356
mys,1998,4.65936
mys,1999,4.93441
mys,2000,5.24483
mys,2001,5.34689
mys,2002,5.63152
mys,2003,5.82255
mys,2004,6.25113
mys,2005,6.47746
mys,2006,6.59035
mys,2007,7.04856
mys,2008,7.38471
mys,2009,6.52676
mys,2010,7.05863
mys,2011,7.03886
mys,2012,6.99321
mys,2013,7.45938
mys,2014,7.75716
mys,2015,7.68228
mys,2016,7.45128
mys,2017,7.16581
mys,2018,7.60022
nam,1991,0.7586
nam,1992,0.80424
nam,1993,0.91313
nam,1994,1.03026
nam,1995,1.08731
nam,1996,1.15428
nam,1997,1.16017
nam,1998,1.16653
nam,1999,1.12254
nam,2000,1.08103
nam,2001,1.34893
nam,2002,1.15041
nam,2003,1.20802
nam,2004,1.24755
nam,2005,1.30526
nam,2006,1.28848
nam,2007,1.30575
nam,2008,1.44858
nam,2009,1.456
nam,2010,1.4772
nam,2011,1.53939
nam,2012,1.61292
nam,2013,1.71032
nam,2014,1.75946
nam,2015,1.84457
nam,2016,1.84899
nam,2017,1.8022
nam,2018,1.7359
ner,1990,0.07475
ner,1991,0.06877
ner,1992,0.06187
ner,1993,0.06772
ner,1994,0.06326
ner,1995,0.05901
ner,1996,0.06513
ner,1997,0.06386
ner,1998,0.06638
ner,1999,0.06221
ner,2000,0.05913
ner,2001,0.05616
ner,2002,0.05742
ner,2003,0.06009
ner,2004,0.06019
ner,2005,0.05578
ner,2006,0.05303
ner,2007,0.05584
ner,2008,0.05639
ner,2009,0.06817
ner,2010,0.08321
ner,2011,0.08238
ner,2012,0.10621
ner,2013,0.09673
ner,2014,0.10291
ner,2015,0.09849
ner,2016,0.09476
ner,2017,0.09582
ner,2018,0.10204
nga,1990,0.71262
nga,1991,0.77375
nga,1992,0.86261
nga,1993,0.8219
nga,1994,0.76481
nga,1995,0.75536
nga,1996,0.78776
nga,1997,0.73631
nga,1998,0.65887
nga,1999,0.62603
nga,2000,0.62208
nga,2001,0.67906
nga,2002,0.66962
nga,2003,0.67232
nga,2004,0.65496
nga,2005,0.70889
nga,2006,0.64684
nga,2007,0.61589
nga,2008,0.60911
nga,2009,0.48106
nga,2010,0.57242
nga,2011,0.62707
nga,2012,0.60205
nga,2013,0.6446
nga,2014,0.65871
nga,2015,0.59706
nga,2016,0.58303
nga,2017,0.5916
nga,2018,0.66711
nic,1990,0.46245
nic,1991,0.4499
nic,1992,0.51323
nic,1993,0.493
nic,1994,0.55495
nic,1995,0.56962
nic,1996,0.59474
nic,1997,0.62556
nic,1998,0.71681
nic,1999,0.70927
nic,2000,0.74369
nic,2001,0.76379
nic,2002,0.77788
nic,2003,0.85599
nic,2004,0.83878
nic,2005,0.79063
nic,2006,0.81795
nic,2007,0.83541
nic,2008,0.78695
nic,2009,0.76407
nic,2010,0.77437
nic,2011,0.80806
nic,2012,0.78395
nic,2013,0.74062
nic,2014,0.7749
nic,2015,0.84683
nic,2016,0.85343
nic,2017,0.84575
nic,2018,0.80582
nld,1990,9.92207
nld,1991,10.2503
nld,1992,10.09341
nld,1993,10.35096
nld,1994,10.23348
nld,1995,10.6307
nld,1996,11.19861
nld,1997,10.66451
nld,1998,10.62697
nld,1999,10.22256
nld,2000,10.19119
nld,2001,10.43239
nld,2002,10.3722
nld,2003,10.50581
nld,2004,10.57378
nld,2005,10.29236
nld,2006,10.01523
nld,2007,10.04963
nld,2008,10.0568
nld,2009,9.71181
nld,2010,10.30129
nld,2011,9.51712
nld,2012,9.40139
nld,2013,9.34991
nld,2014,8.88763
nld,2015,9.33357
nld,2016,9.29343
nld,2017,9.10089
nld,2018,8.77282
nor,1990,6.8844
nor,1991,6.39646
nor,1992,7.10386
nor,1993,7.42812
nor,1994,7.76412
nor,1995,7.59316
nor,1996,7.7716
nor,1997,8.12911
nor,1998,8.46898
nor,1999,8.82357
nor,2000,7.58857
nor,2001,7.70534
nor,2002,7.59559
nor,2003,8.13169
nor,2004,8.15783
nor,2005,7.86669
nor,2006,8.016
nor,2007,8.06939
nor,2008,7.7744
nor,2009,7.75567
nor,2010,8.56164
nor,2011,8.10807
nor,2012,7.79305
nor,2013,7.52221
nor,2014,7.45148
nor,2015,7.44709
nor,2016,7.24995
nor,2017,6.99265
nor,2018,7.03136
npl,1990,0.04972
npl,1991,0.06081
npl,1992,0.06169
npl,1993,0.06881
npl,1994,0.0827
npl,1995,0.0876
npl,1996,0.08873
npl,1997,0.09697
npl,1998,0.10062
npl,1999,0.13271
npl,2000,0.1345
npl,2001,0.14252
npl,2002,0.11284
npl,2003,0.12041
npl,2004,0.11055
npl,2005,0.12391
npl,2006,0.10051
npl,2007,0.10196
npl,2008,0.11213
npl,2009,0.14433
npl,2010,0.17177
npl,2011,0.1923
npl,2012,0.22231
npl,2013,0.22625
npl,2014,0.265
npl,2015,0.23913
npl,2016,0.34258
npl,2017,0.39917
npl,2018,0.42818
nru,1990,13.67557
nru,1991,13.31149
nru,1992,11.96411
nru,1993,10.69311
nru,1994,10.48018
nru,1995,10.35197
nru,1996,9.36593
nru,1997,9.39585
nru,1998,9.46342
nru,1999,8.61326
nru,2000,8.70827
nru,2001,7.82855
nru,2002,7.91922
nru,2003,7.00701
nru,2004,7.06642
nru,2005,7.10804
nru,2006,5.08802
nru,2007,4.06256
nru,2008,4.04858
nru,2009,4.02212
nru,2010,3.9964
nru,2011,3.97259
nru,2012,3.94633
nru,2013,4.89812
nru,2014,4.85956
nru,2015,4.81974
nru,2016,5.72847
nru,2017,6.61813
nru,2018,6.55553
nzl,1990,6.7001
nzl,1991,6.46906
nzl,1992,6.90602
nzl,1993,6.69335
nzl,1994,6.70718
nzl,1995,6.6369
nzl,1996,6.8328
nzl,1997,7.35726
nzl,1998,7.16645
nzl,1999,7.48612
nzl,2000,7.64704
nzl,2001,8.1742
nzl,2002,7.99797
nzl,2003,8.30354
nzl,2004,8.04159
nzl,2005,8.28757
nzl,2006,8.19911
nzl,2007,7.9052
nzl,2008,8.06845
nzl,2009,7.27932
nzl,2010,7.15517
nzl,2011,6.9229
nzl,2012,7.26163
nzl,2013,7.14752
nzl,2014,7.03864
nzl,2015,6.98356
nzl,2016,6.6142
nzl,2017,6.83896
nzl,2018,6.57266
omn,1990,6.56124
omn,1991,8.5016
omn,1992,7.51284
omn,1993,6.79502
omn,1994,6.42799
omn,1995,7.07718
omn,1996,7.07307
omn,1997,7.66304
omn,1998,7.67366
omn,1999,9.06028
omn,2000,9.93839
omn,2001,11.01545
omn,2002,11.53817
omn,2003,11.59602
omn,2004,11.25321
omn,2005,11.09804
omn,2006,14.53839
omn,2007,15.44129
omn,2008,14.56948
omn,2009,14.85648
omn,2010,15.27897
omn,2011,16.11146
omn,2012,16.76658
omn,2013,16.20004
omn,2014,16.00842
omn,2015,16.00528
omn,2016,15.52503
omn,2017,14.98095
omn,2018,15.19212
pak,1990,0.56713
pak,1991,0.54442
pak,1992,0.58748
pak,1993,0.62979
pak,1994,0.6335
pak,1995,0.66838
pak,1996,0.67389
pak,1997,0.68153
pak,1998,0.6687
pak,1999,0.71236
pak,2000,0.69107
pak,2001,0.68373
pak,2002,0.68405
pak,2003,0.69017
pak,2004,0.75735
pak,2005,0.759
pak,2006,0.80769
pak,2007,0.87159
pak,2008,0.8282
pak,2009,0.82689
pak,2010,0.78373
pak,2011,0.77255
pak,2012,0.76757
pak,2013,0.75865
pak,2014,0.78682
pak,2015,0.8203
pak,2016,0.88675
pak,2017,0.95091
pak,2018,0.98182
pan,1990,1.08865
pan,1991,1.24053
pan,1992,1.41307
pan,1993,1.4451
pan,1994,1.50515
pan,1995,1.59143
pan,1996,1.57709
pan,1997,1.62584
pan,1998,1.96407
pan,1999,1.68619
pan,2000,1.74238
pan,2001,2.01318
pan,2002,1.7179
pan,2003,1.72325
pan,2004,1.71593
pan,2005,2.138
pan,2006,2.20835
pan,2007,2.16581
pan,2008,2.0761
pan,2009,2.4307
pan,2010,2.52286
pan,2011,2.69528
pan,2012,2.77407
pan,2013,2.7663
pan,2014,2.89134
pan,2015,2.69624
pan,2016,2.66777
pan,2017,2.49588
pan,2018,2.42766
per,1990,0.93469
per,1991,0.87691
per,1992,0.90086
per,1993,0.92019
per,1994,0.93747
per,1995,1.0453
per,1996,1.12063
per,1997,1.10864
per,1998,1.03827
per,1999,1.1059
per,2000,1.07445
per,2001,0.98361
per,2002,1.01657
per,2003,0.98421
per,2004,1.13306
per,2005,1.12502
per,2006,1.10597
per,2007,1.20389
per,2008,1.35003
per,2009,1.44759
per,2010,1.56988
per,2011,1.66004
per,2012,1.63928
per,2013,1.6632
per,2014,1.75505
per,2015,1.76628
per,2016,1.82791
per,2017,1.717
per,2018,1.69682
phl,1990,0.65983
phl,1991,0.63604
phl,1992,0.67256
phl,1993,0.71268
phl,1994,0.75534
phl,1995,0.88559
phl,1996,0.94522
phl,1997,1.03148
phl,1998,1.00345
phl,1999,0.94896
phl,2000,0.93843
phl,2001,0.89955
phl,2002,0.89645
phl,2003,0.90028
phl,2004,0.90095
phl,2005,0.90471
phl,2006,0.80568
phl,2007,0.83395
phl,2008,0.8441
phl,2009,0.83883
phl,2010,0.88936
phl,2011,0.88385
phl,2012,0.90585
phl,2013,0.98916
phl,2014,1.03877
phl,2015,1.11318
phl,2016,1.20505
phl,2017,1.29872
phl,2018,1.33369
plw,1990,0
plw,1991,0
plw,1992,12.61114
plw,1993,12.28124
plw,1994,11.951
plw,1995,11.65637
plw,1996,11.36428
plw,1997,11.10124
plw,1998,10.86425
plw,1999,10.6536
plw,2000,10.99246
plw,2001,11.34605
plw,2002,11.20049
plw,2003,11.10438
plw,2004,11.58048
plw,2005,13.14193
plw,2006,12.791
plw,2007,12.52675
plw,2008,11.22514
plw,2009,10.93494
plw,2010,11.69656
plw,2011,12.39576
plw,2012,11.90814
plw,2013,12.49787
plw,2014,12.48227
plw,2015,12.45401
plw,2016,14.67434
plw,2017,15.16087
plw,2018,16.19117
png,1990,0.47012
png,1991,0.46132
png,1992,0.45077
png,1993,0.44655
png,1994,0.40469
png,1995,0.41064
png,1996,0.41963
png,1997,0.44064
png,1998,0.47476
png,1999,0.45485
png,2000,0.48225
png,2001,0.56573
png,2002,0.59194
png,2003,0.65399
png,2004,0.77271
png,2005,0.75136
png,2006,0.71312
png,2007,0.74025
png,2008,0.67945
png,2009,0.70121
png,2010,0.68668
png,2011,0.68922
png,2012,0.64212
png,2013,0.67151
png,2014,0.73867
png,2015,0.79307
png,2016,0.92241
png,2017,0.91253
png,2018,0.8668
pol,1990,9.18953
pol,1991,9.19386
pol,1992,8.9504
pol,1993,8.94455
pol,1994,8.81491
pol,1995,8.80943
pol,1996,9.19937
pol,1997,8.91677
pol,1998,8.23542
pol,1999,7.99218
pol,2000,7.72924
pol,2001,7.6762
pol,2002,7.51445
pol,2003,7.79226
pol,2004,7.90473
pol,2005,7.89589
pol,2006,8.23491
pol,2007,8.2205
pol,2008,8.08692
pol,2009,7.79155
pol,2010,8.24703
pol,2011,8.15984
pol,2012,7.96965
pol,2013,7.84249
pol,2014,7.51715
pol,2015,7.6093
pol,2016,7.89411
pol,2017,8.23756
pol,2018,8.23547
prk,1990,6.07942
prk,1991,5.69407
prk,1992,5.00062
prk,1993,4.54767
prk,1994,4.11345
prk,1995,3.8157
prk,1996,3.34684
prk,1997,3.02302
prk,1998,2.70403
prk,1999,2.92898
prk,2000,3.13227
prk,2001,3.21575
prk,2002,3.05063
prk,2003,3.08974
prk,2004,3.13154
prk,2005,3.24588
prk,2006,3.28166
prk,2007,2.71371
prk,2008,2.99587
prk,2009,2.26622
prk,2010,2.10275
prk,2011,1.50121
prk,2012,1.55238
prk,2013,1.11595
prk,2014,1.2539
prk,2015,1.00461
prk,2016,1.18897
prk,2017,0.88007
prk,2018,0.70921
prt,1990,4.1139
prt,1991,4.29408
prt,1992,4.69932
prt,1993,4.59523
prt,1994,4.73401
prt,1995,5.05577
prt,1996,4.84303
prt,1997,5.0381
prt,1998,5.47234
prt,1999,6.08838
prt,2000,5.99228
prt,2001,5.92315
prt,2002,6.29677
prt,2003,5.7865
prt,2004,5.92625
prt,2005,6.23326
prt,2006,5.74495
prt,2007,5.57718
prt,2008,5.38351
prt,2009,5.32728
prt,2010,4.81789
prt,2011,4.72363
prt,2012,4.5859
prt,2013,4.45239
prt,2014,4.4159
prt,2015,4.81267
prt,2016,4.72231
prt,2017,5.17752
prt,2018,4.84061
pry,1990,0.49012
pry,1991,0.46604
pry,1992,0.55568
pry,1993,0.61903
pry,1994,0.7158
pry,1995,0.79132
pry,1996,0.7611
pry,1997,0.82231
pry,1998,0.83597
pry,1999,0.81858
pry,2000,0.66126
pry,2001,0.66686
pry,2002,0.6833
pry,2003,0.69945
pry,2004,0.69278
pry,2005,0.63529
pry,2006,0.6477
pry,2007,0.65851
pry,2008,0.68735
pry,2009,0.70896
pry,2010,0.80666
pry,2011,0.82413
pry,2012,0.80666
pry,2013,0.8141
pry,2014,0.85309
pry,2015,0.95235
pry,2016,1.0549
pry,2017,1.16498
pry,2018,1.21045
qat,1990,26.32933
qat,1991,29.97821
qat,1992,29.63244
qat,1993,30.88863
qat,1994,32.0485
qat,1995,33.1485
qat,1996,34.27548
qat,1997,36.33341
qat,1998,37.72894
qat,1999,40.22886
qat,2000,36.67715
qat,2001,38.19431
qat,2002,43.06632
qat,2003,42.40302
qat,2004,42.35848
qat,2005,47.69993
qat,2006,43.98145
qat,2007,41.8978
qat,2008,38.44307
qat,2009,34.54498
qat,2010,33.5447
qat,2011,32.30573
qat,2012,33.37313
qat,2013,31.92702
qat,2014,32.69353
qat,2015,32.47057
qat,2016,32.12804
qat,2017,32.17937
qat,2018,32.41564
rou,1990,7.44036
rou,1991,6.19012
rou,1992,5.52726
rou,1993,5.16797
rou,1994,5.06331
rou,1995,5.32219
rou,1996,5.47991
rou,1997,5.02882
rou,1998,4.41589
rou,1999,3.80473
rou,2000,3.96026
rou,2001,4.25222
rou,2002,4.30685
rou,2003,4.61753
rou,2004,4.50919
rou,2005,4.49397
rou,2006,4.66836
rou,2007,4.61811
rou,2008,4.63583
rou,2009,3.95336
rou,2010,3.82775
rou,2011,4.16676
rou,2012,4.07468
rou,2013,3.60344
rou,2014,3.58682
rou,2015,3.67892
rou,2016,3.61075
rou,2017,3.78279
rou,2018,3.84513
rus,1990,14.63052
rus,1991,14.43062
rus,1992,13.50111
rus,1993,12.27135
rus,1994,10.86782
rus,1995,10.54687
rus,1996,10.35623
rus,1997,9.64781
rus,1998,9.60589
rus,1999,9.89133
rus,2000,10.16052
rus,2001,10.21075
rus,2002,10.26602
rus,2003,10.52336
rus,2004,10.64863
rus,2005,10.66655
rus,2006,11.11565
rus,2007,11.14463
rus,2008,11.30106
rus,2009,10.47145
rus,2010,11.08272
rus,2011,11.62402
rus,2012,11.63994
