geo,time,sp_pop_totl_ma_in
tjk,1967,1301515
tjk,1968,1345855
tjk,1969,1390584
tjk,1970,1435629
tjk,1971,1480982
tjk,1972,1526684
tjk,1973,1572866
tjk,1974,1619695
tjk,1975,1667379
tjk,1976,1715909
tjk,1977,1765449
tjk,1978,1816556
tjk,1979,1869947
tjk,1980,1926122
tjk,1981,1984907
tjk,1982,2046094
tjk,1983,2110084
tjk,1984,2177368
tjk,1985,2248008
tjk,1986,2322472
tjk,1987,2399892
tjk,1988,2477462
tjk,1989,2551430
tjk,1990,2619151
tjk,1991,2679659
tjk,1992,2733812
tjk,1993,2783134
tjk,1994,2829989
tjk,1995,2876271
tjk,1996,2922414
tjk,1997,2968364
tjk,1998,3014982
tjk,1999,3063180
tjk,2000,3113723
tjk,2001,3167147
tjk,2002,3223702
tjk,2003,3283545
tjk,2004,3346676
tjk,2005,3413086
tjk,2006,3482964
tjk,2007,3556467
tjk,2008,3633536
tjk,2009,3714033
tjk,2010,3797838
tjk,2011,3884696
tjk,2012,3974544
tjk,2013,4067689
tjk,2014,4164564
tjk,2015,4265336
tjk,2016,4370133
tjk,2017,4478318
tjk,2018,4588298
tjk,2019,4697953
tjk,2020,4805738
tkm,1960,781754
tkm,1961,808742
tkm,1962,836735
tkm,1963,865472
tkm,1964,894634
tkm,1965,924003
tkm,1966,953420
tkm,1967,982910
tkm,1968,1012628
tkm,1969,1042829
tkm,1970,1073705
tkm,1971,1105281
tkm,1972,1137471
tkm,1973,1170179
tkm,1974,1203294
tkm,1975,1236718
tkm,1976,1270503
tkm,1977,1304703
tkm,1978,1339191
tkm,1979,1373795
tkm,1980,1408462
tkm,1981,1443129
tkm,1982,1477969
tkm,1983,1513496
tkm,1984,1550350
tkm,1985,1589005
tkm,1986,1629272
tkm,1987,1670995
tkm,1988,1714727
tkm,1989,1761133
tkm,1990,1810473
tkm,1991,1863188
tkm,1992,1918482
tkm,1993,1973774
tkm,1994,2025651
tkm,1995,2071646
tkm,1996,2110937
tkm,1997,2144277
tkm,1998,2172829
tkm,1999,2198500
tkm,2000,2222832
tkm,2001,2246152
tkm,2002,2268464
tkm,2003,2290688
tkm,2004,2313874
tkm,2005,2338888
tkm,2006,2366014
tkm,2007,2395433
tkm,2008,2427690
tkm,2009,2463293
tkm,2010,2502514
tkm,2011,2545627
tkm,2012,2592296
tkm,2013,2641299
tkm,2014,2690987
tkm,2015,2740070
tkm,2016,2788087
tkm,2017,2835084
tkm,2018,2880941
tkm,2019,2925688
tkm,2020,2969310
tls,1960,240795
tls,1961,245045
tls,1962,249499
tls,1963,254136
tls,1964,258923
tls,1965,263840
tls,1966,268757
tls,1967,273638
tls,1968,278682
tls,1969,284174
tls,1970,290246
tls,1971,297208
tls,1972,304799
tls,1973,311942
tls,1974,317129
tls,1975,319410
tls,1976,318277
tls,1977,314318
tls,1978,309157
tls,1979,305077
tls,1980,303702
tls,1981,305634
tls,1982,310392
tls,1983,317229
tls,1984,324915
tls,1985,332583
tls,1986,339919
tls,1987,347228
tls,1988,354815
tls,1989,363196
tls,1990,372681
tls,1991,383503
tls,1992,395332
tls,1993,407176
tls,1994,417698
tls,1995,426029
tls,1996,431653
tls,1997,435062
tls,1998,437553
tls,1999,441023
tls,2000,446775
tls,2001,455302
tls,2002,466122
tls,2003,478391
tls,2004,490869
tls,2005,502609
tls,2006,513419
tls,2007,523587
tls,2008,533315
tls,2009,542943
tls,2010,552742
tls,2011,562709
tls,2012,572770
tls,2013,583029
tls,2014,593658
tls,2015,604739
tls,2016,616338
tls,2017,628409
tls,2018,640854
tls,2019,653507
tls,2020,666242
ton,1960,31260
ton,1961,32380
ton,1962,33692
ton,1963,35122
ton,1964,36566
ton,1965,37930
ton,1966,39205
ton,1967,40393
ton,1968,41470
ton,1969,42411
ton,1970,43196
ton,1971,43797
ton,1972,44239
ton,1973,44561
ton,1974,44875
ton,1975,45233
ton,1976,45664
ton,1977,46151
ton,1978,46655
ton,1979,47075
ton,1980,47357
ton,1981,47503
ton,1982,47525
ton,1983,47493
ton,1984,47454
ton,1985,47469
ton,1986,47564
ton,1987,47714
ton,1988,47903
ton,1989,48087
ton,1990,48229
ton,1991,48326
ton,1992,48400
ton,1993,48462
ton,1994,48551
ton,1995,48684
ton,1996,48882
ton,1997,49124
ton,1998,49396
ton,1999,49645
ton,2000,49862
ton,2001,50035
ton,2002,50152
ton,2003,50264
ton,2004,50423
ton,2005,50652
ton,2006,50992
ton,2007,51407
ton,2008,51823
ton,2009,52090
ton,2010,52130
ton,2011,51899
ton,2012,51449
ton,2013,50925
ton,2014,50518
ton,2015,50373
ton,2016,50554
ton,2017,50997
ton,2018,51613
ton,2019,52286
ton,2020,52904
tto,1960,425526
tto,1961,433586
tto,1962,440413
tto,1963,446101
tto,1964,450839
tto,1965,454819
tto,1966,458008
tto,1967,460492
tto,1968,462794
tto,1969,465576
tto,1970,469322
tto,1971,474260
tto,1972,480281
tto,1973,487118
tto,1974,494325
tto,1975,501578
tto,1976,508749
tto,1977,515940
tto,1978,523277
tto,1979,530973
tto,1980,539131
tto,1981,547800
tto,1982,556817
tto,1983,565827
tto,1984,574348
tto,1985,582054
tto,1986,588775
tto,1987,594597
tto,1988,599678
tto,1989,604272
tto,1990,608570
tto,1991,612633
tto,1992,616407
tto,1993,619800
tto,1994,622672
tto,1995,624917
tto,1996,626517
tto,1997,627595
tto,1998,628426
tto,1999,629380
tto,2000,630743
tto,2001,632620
tto,2002,634968
tto,2003,637659
tto,2004,640465
tto,2005,643244
tto,2006,645925
tto,2007,648591
tto,2008,651350
tto,2009,654366
tto,2010,657758
tto,2011,661551
tto,2012,665646
tto,2013,669873
tto,2014,673957
tto,2015,677717
tto,2016,681087
tto,2017,684081
tto,2018,686702
tto,2019,688982
tto,2020,690947
tun,1960,2082122
tun,1961,2114790
tun,1962,2152023
tun,1963,2193116
tun,1964,2236822
tun,1965,2282244
tun,1966,2329304
tun,1967,2378386
tun,1968,2429446
tun,1969,2482503
tun,1970,2537598
tun,1971,2594832
tun,1972,2654195
tun,1973,2715527
tun,1974,2778605
tun,1975,2843335
tun,1976,2909342
tun,1977,2976894
tun,1978,3047427
tun,1979,3122863
tun,1980,3204431
tun,1981,3292692
tun,1982,3386785
tun,1983,3484729
tun,1984,3583700
tun,1985,3681620
tun,1986,3777303
tun,1987,3870978
tun,1988,3963614
tun,1989,4056818
tun,1990,4151513
tun,1991,4248004
tun,1992,4344991
tun,1993,4439726
tun,1994,4528551
tun,1995,4608865
tun,1996,4680004
tun,1997,4742748
tun,1998,4797736
tun,1999,4846146
tun,2000,4889168
tun,2001,4926607
tun,2002,4959029
tun,2003,4989405
tun,2004,5021588
tun,2005,5058303
tun,2006,5101127
tun,2007,5149486
tun,2008,5201266
tun,2009,5253208
tun,2010,5303033
tun,2011,5349834
tun,2012,5394723
tun,2013,5439790
tun,2014,5488084
tun,2015,5541626
tun,2016,5601121
tun,2017,5665352
tun,2018,5732044
tun,2019,5797980
tun,2020,5860752
tur,1960,13692629
tur,1961,14021104
tur,1962,14355674
tur,1963,14696915
tur,1964,15045654
tur,1965,15402596
tur,1966,15767533
tur,1967,16140611
tur,1968,16523261
tur,1969,16917300
tur,1970,17323816
tur,1971,17743667
tur,1972,18175927
tur,1973,18617710
tur,1974,19065029
tur,1975,19515016
tur,1976,19965704
tur,1977,20417755
tur,1978,20874092
tur,1979,21339068
tur,1980,21815316
tur,1981,22303790
tur,1982,22801877
tur,1983,23304391
tur,1984,23804246
tur,1985,24296179
tur,1986,24778754
tur,1987,25252944
tur,1988,25718937
tur,1989,26177678
tur,1990,26630264
tur,1991,27075879
tur,1992,27514968
tur,1993,27951501
tur,1994,28390753
tur,1995,28836438
tur,1996,29289963
tur,1997,29750114
tur,1998,30214689
tur,1999,30680239
tur,2000,31144048
tur,2001,31608455
tur,2002,32074313
tur,2003,32535902
tur,2004,32985599
tur,2005,33419604
tur,2006,33832700
tur,2007,34230799
tur,2008,34634725
tur,2009,35072774
tur,2010,35564246
tur,2011,36112721
tur,2012,36708592
tur,2013,37340975
tur,2014,37993284
tur,2015,38650062
tur,2016,39313518
tur,2017,39978211
tur,2018,40611933
tur,2019,41173709
tur,2020,41636125
tza,1960,4942339
tza,1961,5090023
tza,1962,5242908
tza,1963,5401235
tza,1964,5565285
tza,1965,5735395
tza,1966,5911498
tza,1967,6093894
tza,1968,6283749
tza,1969,6482532
tza,1970,6691198
tza,1971,6910478
tza,1972,7139952
tza,1973,7378087
tza,1974,7622667
tza,1975,7872172
tza,1976,8126089
tza,1977,8385134
tza,1978,8650475
tza,1979,8923848
tza,1980,9206561
tza,1981,9499526
tza,1982,9802600
tza,1983,10114799
tza,1984,10434582
tza,1985,10761208
tza,1986,11092425
tza,1987,11429270
tza,1988,11777945
tza,1989,12146921
tza,1990,12541232
tza,1991,12965692
tza,1992,13415892
tza,1993,13876558
tza,1994,14326623
tza,1995,14751853
tza,1996,15146229
tza,1997,15516893
tza,1998,15879149
tza,1999,16255118
tza,2000,16661171
tza,2001,17102686
tza,2002,17575959
tza,2003,18077286
tza,2004,18599658
tza,2005,19138137
tza,2006,19692657
tza,2007,20266223
tza,2008,20860448
tza,2009,21477630
tza,2010,22119464
tza,2011,22786199
tza,2012,23477351
tza,2013,24192894
tza,2014,24932610
tza,2015,25696138
tza,2016,26483706
tza,2017,27294920
tza,2018,28127996
tza,2019,28980621
tza,2020,29851108
uga,1960,3365975
uga,1961,3473423
uga,1962,3588506
uga,1963,3710559
uga,1964,3838485
uga,1965,3971234
uga,1966,4109280
uga,1967,4252216
uga,1968,4397084
uga,1969,4540038
uga,1970,4678595
uga,1971,4811480
uga,1972,4940200
uga,1973,5068478
uga,1974,5201669
uga,1975,5343763
uga,1976,5496394
uga,1977,5658961
uga,1978,5830646
uga,1979,6009752
uga,1980,6195277
uga,1981,6386689
uga,1982,6585140
uga,1983,6793168
uga,1984,7014158
uga,1985,7250255
uga,1986,7502495
uga,1987,7769377
uga,1988,8047422
uga,1989,8331700
uga,1990,8618541
uga,1991,8907600
uga,1992,9199685
uga,1993,9493772
uga,1994,9788942
uga,1995,10085062
uga,1996,10380980
uga,1997,10678216
uga,1998,10982688
uga,1999,11302327
uga,2000,11642810
uga,2001,12007399
uga,2002,12394688
uga,2003,12800059
uga,2004,13216406
uga,2005,13639036
uga,2006,14067537
uga,2007,14505221
uga,2008,14955710
uga,2009,15424120
uga,2010,15914819
uga,2011,16425384
uga,2012,16956092
uga,2013,17516980
uga,2014,18121087
uga,2015,18775708
uga,2016,19487414
uga,2017,20248172
uga,2018,21032905
uga,2019,21807166
uga,2020,22546589
ukr,1960,19033011
ukr,1961,19324505
ukr,1962,19610138
ukr,1963,19886527
ukr,1964,20149422
ukr,1965,20395977
ukr,1966,20624357
ukr,1967,20835704
ukr,1968,21033906
ukr,1969,21224607
ukr,1970,21411887
ukr,1971,21597318
ukr,1972,21779689
ukr,1973,21956972
ukr,1974,22125988
ukr,1975,22284530
ukr,1976,22432041
ukr,1977,22569825
ukr,1978,22699891
ukr,1979,22825062
ukr,1980,22947354
ukr,1981,23086694
ukr,1982,23183858
ukr,1983,23290146
ukr,1984,23403871
ukr,1985,23508824
ukr,1986,23625842
ukr,1987,23753482
ukr,1988,23896643
ukr,1989,24048170
ukr,1990,24132217
ukr,1991,24205579
ukr,1992,24292083
ukr,1993,24316724
ukr,1994,24203259
ukr,1995,24015717
ukr,1996,23802760
ukr,1997,23582089
ukr,1998,23364355
ukr,1999,23134836
ukr,2000,22891198
ukr,2001,22639108
ukr,2002,22411677
ukr,2003,22215737
ukr,2004,22030581
ukr,2005,21849553
ukr,2006,21678674
ukr,2007,21523694
ukr,2008,21382516
ukr,2009,21268374
ukr,2010,21173122
ukr,2011,21096145
ukr,2012,21051832
ukr,2013,21017385
ukr,2014,20931533
ukr,2015,20889479
ukr,2016,20829908
ukr,2017,20756848
ukr,2018,20665692
ukr,2019,20560867
ukr,2020,20448913
ury,1960,1270265
ury,1961,1285751
ury,1962,1300894
ury,1963,1315606
ury,1964,1329845
ury,1965,1343531
ury,1966,1356782
ury,1967,1369438
ury,1968,1380818
ury,1969,1390048
ury,1970,1396586
ury,1971,1400095
ury,1972,1401012
ury,1973,1400540
ury,1974,1400354
ury,1975,1401677
ury,1976,1404929
ury,1977,1409837
ury,1978,1416054
ury,1979,1422940
ury,1980,1430035
ury,1981,1437339
ury,1982,1444998
ury,1983,1452882
ury,1984,1460799
ury,1985,1468619
ury,1986,1476219
ury,1987,1483625
ury,1988,1491170
ury,1989,1499289
ury,1990,1508282
ury,1991,1518155
ury,1992,1528700
ury,1993,1539695
ury,1994,1550863
ury,1995,1561905
ury,1996,1572948
ury,1997,1583837
ury,1998,1593744
ury,1999,1601576
ury,2000,1606658
ury,2001,1608561
ury,2002,1607740
ury,2003,1605382
ury,2004,1603184
ury,2005,1602404
ury,2006,1603455
ury,2007,1606046
ury,2008,1609858
ury,2009,1614283
ury,2010,1618886
ury,2011,1623611
ury,2012,1628651
ury,2013,1633981
ury,2014,1639656
ury,2015,1645672
ury,2016,1652003
ury,2017,1658580
ury,2018,1665264
ury,2019,1671889
ury,2020,1678336
usa,1960,89513346
usa,1961,90976431
usa,1962,92357695
usa,1963,93666285
usa,1964,94937051
usa,1965,96077912
usa,1966,97122939
usa,1967,98100687
usa,1968,98994322
usa,1969,99883728
usa,1970,100988387
usa,1971,102229271
usa,1972,103303479
usa,1973,104276325
usa,1974,105209403
usa,1975,106212123
usa,1976,107166230
usa,1977,108174523
usa,1978,109248279
usa,1979,110394933
usa,1980,111417847
usa,1981,112504755
usa,1982,113594864
usa,1983,114662901
usa,1984,115679075
usa,1985,116710474
usa,1986,117773586
usa,1987,118794437
usa,1988,119837998
usa,1989,120949735
usa,1990,122325569
usa,1991,124003925
usa,1992,125794343
usa,1993,127540992
usa,1994,129197874
usa,1995,130826150
usa,1996,132432633
usa,1997,134108786
usa,1998,135749655
usa,1999,137383155
usa,2000,138983981
usa,2001,140427831
usa,2002,141795060
usa,2003,143072568
usa,2004,144449661
usa,2005,145826206
usa,2006,147268698
usa,2007,148697409
usa,2008,150129032
usa,2009,151473510
usa,2010,152766811
usa,2011,153923475
usa,2012,155107653
usa,2013,156240138
usa,2014,157439895
usa,2015,158643212
usa,2016,159825817
usa,2017,160859432
usa,2018,161719493
usa,2019,162462628
usa,2020,164032650
uzb,1960,4094408
uzb,1961,4237404
uzb,1962,4387381
uzb,1963,4545438
uzb,1964,4712987
uzb,1965,4890594
uzb,1966,5079368
uzb,1967,5277855
uzb,1968,5480995
uzb,1969,5681942
uzb,1970,5875963
uzb,1971,6060787
uzb,1972,6238222
uzb,1973,6412622
uzb,1974,6590494
uzb,1975,6776525
uzb,1976,6972097
uzb,1977,7175661
uzb,1978,7385486
uzb,1979,7598715
uzb,1980,7813273
uzb,1981,8028798
uzb,1982,8246063
uzb,1983,8465510
uzb,1984,8687907
uzb,1985,8913789
uzb,1986,9142333
uzb,1987,9373065
uzb,1988,9607158
uzb,1989,9846235
uzb,1990,10146167
uzb,1991,10375181
uzb,1992,10633956
uzb,1993,10891637
uzb,1994,11119057
uzb,1995,11329924
uzb,1996,11553093
uzb,1997,11774223
uzb,1998,11964166
uzb,1999,12091567
uzb,2000,12257559
uzb,2001,12411094
uzb,2002,12561063
uzb,2003,12705496
uzb,2004,12851126
uzb,2005,13000867
uzb,2006,13161235
uzb,2007,13352012
uzb,2008,13571245
uzb,2009,13805960
uzb,2010,14205332
uzb,2011,14596073
uzb,2012,14817043
uzb,2013,15055008
uzb,2014,15316098
uzb,2015,15590813
uzb,2016,15869714
uzb,2017,16144643
uzb,2018,16432782
uzb,2019,16748694
uzb,2020,17077485
vct,1960,37955
vct,1961,38490
vct,1962,38967
vct,1963,39396
vct,1964,39825
vct,1965,40265
vct,1966,40739
vct,1967,41229
vct,1968,41743
vct,1969,42263
vct,1970,42796
vct,1971,43341
vct,1972,43886
vct,1973,44450
vct,1974,45032
vct,1975,45627
vct,1976,46246
vct,1977,46875
vct,1978,47497
vct,1979,48113
vct,1980,48695
vct,1981,49243
vct,1982,49747
vct,1983,50233
vct,1984,50714
vct,1985,51199
vct,1986,51703
vct,1987,52201
vct,1988,52680
vct,1989,53101
vct,1990,53449
vct,1991,53694
vct,1992,53869
vct,1993,53987
vct,1994,54064
vct,1995,54118
vct,1996,54155
vct,1997,54184
vct,1998,54209
vct,1999,54241
vct,2000,54300
vct,2001,54387
vct,2002,54506
vct,2003,54643
vct,2004,54773
vct,2005,54872
vct,2006,54938
vct,2007,54980
vct,2008,55014
vct,2009,55053
vct,2010,55102
vct,2011,55177
vct,2012,55259
vct,2013,55359
vct,2014,55469
vct,2015,55581
vct,2016,55709
vct,2017,55841
vct,2018,55977
vct,2019,56097
vct,2020,56218
ven,1960,4146693
ven,1961,4296718
ven,1962,4449760
ven,1963,4605895
ven,1964,4765236
ven,1965,4927781
ven,1966,5093759
ven,1967,5263026
ven,1968,5434856
ven,1969,5608252
ven,1970,5782564
ven,1971,5957427
ven,1972,6133227
ven,1973,6311032
ven,1974,6492353
ven,1975,6678251
ven,1976,6869158
ven,1977,7064745
ven,1978,7264358
ven,1979,7466992
ven,1980,7671959
ven,1981,7878803
ven,1982,8087793
ven,1983,8299685
ven,1984,8515602
ven,1985,8736194
ven,1986,8961680
ven,1987,9191306
ven,1988,9423596
ven,1989,9656534
ven,1990,9888592
ven,1991,10119179
ven,1992,10348435
ven,1993,10576309
ven,1994,10803023
ven,1995,11028720
ven,1996,11252924
ven,1997,11475384
ven,1998,11696756
ven,1999,11917999
ven,2000,12139611
ven,2001,12361647
ven,2002,12583311
ven,2003,12803181
ven,2004,13019378
ven,2005,13230356
ven,2006,13431382
ven,2007,13621331
ven,2008,13806136
ven,2009,13994396
ven,2010,14189756
ven,2011,14405622
ven,2012,14634669
ven,2013,14835843
ven,2014,14953415
ven,2015,14953214
ven,2016,14810707
ven,2017,14553036
ven,2018,14260628
ven,2019,14045228
ven,2020,13984932
vir,1960,16112
vir,1961,17034
vir,1962,17416
vir,1963,19847
vir,1964,20376
vir,1965,21756
vir,1966,23134
vir,1967,24608
vir,1968,27922
vir,1969,30204
vir,1970,31727
vir,1971,35354
vir,1972,37888
vir,1973,41591
vir,1974,44282
vir,1975,46329
vir,1976,46955
vir,1977,45317
vir,1978,46471
vir,1979,46471
vir,1980,48089
vir,1981,48221
vir,1982,48415
vir,1983,48680
vir,1984,48934
vir,1985,49109
vir,1986,49221
vir,1987,49293
vir,1988,49335
vir,1989,49371
vir,1990,50763
vir,1991,51117
vir,1992,51469
vir,1993,51790
vir,1994,52055
vir,1995,52221
vir,1996,52291
vir,1997,52368
vir,1998,52431
vir,1999,52442
vir,2000,52459
vir,2001,52424
vir,2002,52430
vir,2003,52451
vir,2004,52437
vir,2005,52401
vir,2006,52295
vir,2007,52175
vir,2008,52088
vir,2009,51973
vir,2010,51854
vir,2011,51753
vir,2012,51654
vir,2013,51550
vir,2014,51448
vir,2015,51328
vir,2016,51207
vir,2017,51057
vir,2018,50893
vir,2019,50697
vir,2020,50488
vnm,1960,16149015
vnm,1961,16645715
vnm,1962,17153024
vnm,1963,17670320
vnm,1964,18197530
vnm,1965,18733965
vnm,1966,19279846
vnm,1967,19832901
vnm,1968,20387105
vnm,1969,20934773
vnm,1970,21470764
vnm,1971,21993245
vnm,1972,22504821
vnm,1973,23010489
vnm,1974,23517597
vnm,1975,24032235
vnm,1976,24555182
vnm,1977,25086966
vnm,1978,25633120
vnm,1979,26200197
vnm,1980,26792651
vnm,1981,27412437
vnm,1982,28057872
vnm,1983,28724984
vnm,1984,29407698
vnm,1985,30100926
vnm,1986,30801176
vnm,1987,31507144
vnm,1988,32218094
vnm,1989,32934020
vnm,1990,33653283
vnm,1991,34376122
vnm,1992,35097097
vnm,1993,35802201
vnm,1994,36473471
vnm,1995,37098192
vnm,1996,37672035
vnm,1997,38198804
vnm,1998,38684455
vnm,1999,39138824
vnm,2000,39570482
vnm,2001,39980554
vnm,2002,40370761
vnm,2003,40751413
vnm,2004,41135161
vnm,2005,41531528
vnm,2006,41944872
vnm,2007,42374927
vnm,2008,42820602
vnm,2009,43278674
vnm,2010,43746366
vnm,2011,44223191
vnm,2012,44709156
vnm,2013,45202060
vnm,2014,45699141
vnm,2015,46197466
vnm,2016,46696272
vnm,2017,47193015
vnm,2018,47680864
vnm,2019,48151352
vnm,2020,48598254
vut,1960,32874
vut,1961,33842
vut,1962,34842
vut,1963,35884
vut,1964,36993
vut,1965,38189
vut,1966,39466
vut,1967,40824
vut,1968,42245
vut,1969,43703
vut,1970,45189
vut,1971,46692
vut,1972,48197
vut,1973,49735
vut,1974,51301
vut,1975,52906
vut,1976,54551
vut,1977,56229
vut,1978,57900
vut,1979,59509
vut,1980,61033
vut,1981,62450
vut,1982,63783
vut,1983,65062
vut,1984,66347
vut,1985,67669
vut,1986,69030
vut,1987,70430
vut,1988,71923
vut,1989,73563
vut,1990,75381
vut,1991,77435
vut,1992,79680
vut,1993,82005
vut,1994,84233
vut,1995,86273
vut,1996,88060
vut,1997,89645
vut,1998,91151
vut,1999,92763
vut,2000,94604
vut,2001,96726
vut,2002,99101
vut,2003,101626
vut,2004,104208
vut,2005,106762
vut,2006,109261
vut,2007,111728
vut,2008,114273
vut,2009,116982
vut,2010,119933
vut,2011,123155
vut,2012,126612
vut,2013,130228
vut,2014,133908
vut,2015,137573
vut,2016,141205
vut,2017,144813
vut,2018,148419
vut,2019,152038
vut,2020,155690
wsm,1960,55133
wsm,1961,56853
wsm,1962,58676
wsm,1963,60575
wsm,1964,62508
wsm,1965,64423
wsm,1966,66321
wsm,1967,68196
wsm,1968,69974
wsm,1969,71573
wsm,1970,72938
wsm,1971,74057
wsm,1972,74935
wsm,1973,75633
wsm,1974,76238
wsm,1975,76801
wsm,1976,77346
wsm,1977,77859
wsm,1978,78375
wsm,1979,78931
wsm,1980,79536
wsm,1981,80235
wsm,1982,81002
wsm,1983,81796
wsm,1984,82527
wsm,1985,83133
wsm,1986,83591
wsm,1987,83923
wsm,1988,84208
wsm,1989,84534
wsm,1990,84981
wsm,1991,85567
wsm,1992,86270
wsm,1993,87029
wsm,1994,87772
wsm,1995,88443
wsm,1996,89029
wsm,1997,89542
wsm,1998,90006
wsm,1999,90443
wsm,2000,90882
wsm,2001,91319
wsm,2002,91762
wsm,2003,92202
wsm,2004,92659
wsm,2005,93129
wsm,2006,93625
wsm,2007,94138
wsm,2008,94690
wsm,2009,95294
wsm,2010,95979
wsm,2011,96766
wsm,2012,97624
wsm,2013,98502
wsm,2014,99329
wsm,2015,100037
wsm,2016,100606
wsm,2017,101061
wsm,2018,101484
wsm,2019,102004
wsm,2020,102703
yem,1960,2656980
yem,1961,2693726
yem,1962,2732048
yem,1963,2771297
yem,1964,2810568
yem,1965,2849273
yem,1966,2887928
yem,1967,2927081
yem,1968,2966368
yem,1969,3005283
yem,1970,3043954
yem,1971,3081992
yem,1972,3120957
yem,1973,3165298
yem,1974,3220855
yem,1975,3291854
yem,1976,3380275
yem,1977,3485257
yem,1978,3604620
yem,1979,3734776
yem,1980,3873129
yem,1981,4020360
yem,1982,4177736
yem,1983,4343961
yem,1984,4517423
yem,1985,4697666
yem,1986,4880871
yem,1987,5068667
yem,1988,5272247
yem,1989,5506856
yem,1990,5781773
yem,1991,6103159
yem,1992,6463331
yem,1993,6840807
yem,1994,7205814
yem,1995,7537193
yem,1996,7826988
yem,1997,8082128
yem,1998,8314682
yem,1999,8543580
yem,2000,8782914
yem,2001,9035617
yem,2002,9298002
yem,2003,9569772
yem,2004,9849046
yem,2005,10134482
yem,2006,10426557
yem,2007,10726485
yem,2008,11034174
yem,2009,11349365
yem,2010,11671585
yem,2011,12000931
yem,2012,12336651
yem,2013,12676362
yem,2014,13016979
yem,2015,13356196
yem,2016,13692908
yem,2017,14027299
yem,2018,14360014
yem,2019,14692284
yem,2020,15024985
zaf,1960,8525730
zaf,1961,8731345
zaf,1962,8945525
zaf,1963,9168471
zaf,1964,9400373
zaf,1965,9641347
zaf,1966,9891210
zaf,1967,10149952
zaf,1968,10418102
zaf,1969,10696290
zaf,1970,10984786
zaf,1971,11284637
zaf,1972,11595252
zaf,1973,11913328
zaf,1974,12234403
zaf,1975,12555653
zaf,1976,12874487
zaf,1977,13192749
zaf,1978,13517440
zaf,1979,13858334
zaf,1980,14221869
zaf,1981,14611318
zaf,1982,15023014
zaf,1983,15447946
zaf,1984,15873315
zaf,1985,16290023
zaf,1986,16693182
zaf,1987,17085558
zaf,1988,17474802
zaf,1989,17872452
zaf,1990,18285907
zaf,1991,18717918
zaf,1992,19162965
zaf,1993,19610220
zaf,1994,20044658
zaf,1995,20455347
zaf,1996,20839575
zaf,1997,21200407
zaf,1998,21539952
zaf,1999,21862384
zaf,2000,22171606
zaf,2001,22468020
zaf,2002,22752951
zaf,2003,23032769
zaf,2004,23315480
zaf,2005,23607459
zaf,2006,23910124
zaf,2007,24223890
zaf,2008,24552622
zaf,2009,24900459
zaf,2010,25269501
zaf,2011,25662032
zaf,2012,26075395
zaf,2013,26500317
zaf,2014,26924050
zaf,2015,27337004
zaf,2016,27735713
zaf,2017,28121437
zaf,2018,28495093
zaf,2019,28859302
zaf,2020,29216012
zmb,1960,1527774
zmb,1961,1573985
zmb,1962,1621425
