geo,time,er_fsh_aqua_mt
phl,1962,62314
phl,1963,63070
phl,1964,63885
phl,1965,65613
phl,1966,66323
phl,1967,66880
phl,1968,100035
phl,1969,99251
phl,1970,101651
phl,1971,105699
phl,1972,107424
phl,1973,110975
phl,1974,140073
phl,1975,133446
phl,1976,143328
phl,1977,162274
phl,1978,223377
phl,1979,260479
phl,1980,332642
phl,1981,352082
phl,1982,407225
phl,1983,472370
phl,1984,478345
phl,1985,495184
phl,1986,470923
phl,1987,560970
phl,1988,599464
phl,1989,629323
phl,1990,671116
phl,1991,692401
phl,1992,736381
phl,1993,793620
phl,1994,869083
phl,1995,940619
phl,1996,1007677
phl,1997,984437
phl,1998,997841
phl,1999,1048679
phl,2000,1100902
phl,2001,1220456
phl,2002,1338394
phl,2003,1448504
phl,2004,1717028
phl,2005,1895848
phl,2006,2092274
phl,2007,2214785
phl,2008,2407698
phl,2009,2477392.5
phl,2010,2545967
phl,2011,2608120
phl,2012,2541965
phl,2013,2373386
phl,2014,2337605
phl,2015,2348159
phl,2016,2200912.25
phl,2017,2237787
phl,2018,2304360.75
plw,1960,0
plw,1961,0
plw,1962,0
plw,1963,0
plw,1964,0
plw,1965,0
plw,1966,0
plw,1967,0
plw,1968,0
plw,1969,0
plw,1970,0
plw,1971,0
plw,1972,0
plw,1973,0
plw,1974,0
plw,1975,0
plw,1976,0
plw,1977,0
plw,1978,0
plw,1979,0
plw,1980,0
plw,1981,0
plw,1982,0
plw,1983,0
plw,1984,0
plw,1985,0
plw,1986,0
plw,1987,0
plw,1988,0
plw,1989,3
plw,1990,2
plw,1991,2
plw,1992,2
plw,1993,2
plw,1994,3
plw,1995,3
plw,1996,2
plw,1997,2
plw,1998,1
plw,1999,1
plw,2000,2
plw,2001,2
plw,2002,4
plw,2003,4
plw,2004,5
plw,2005,5
plw,2006,5
plw,2007,18
plw,2008,20
plw,2009,41.88
plw,2010,25.11
plw,2011,23.58
plw,2012,35.911
plw,2013,19.895
plw,2014,29.326
plw,2015,26.19
plw,2016,23.8
plw,2017,20.7
plw,2018,22.7
png,1960,0
png,1961,0
png,1962,0
png,1963,0
png,1964,0
png,1965,0
png,1966,0
png,1967,0
png,1968,0
png,1969,0
png,1970,0
png,1971,0
png,1972,0
png,1973,0
png,1974,0
png,1975,0
png,1976,0
png,1977,0
png,1978,0
png,1979,0
png,1980,0
png,1981,0
png,1982,0
png,1983,0
png,1984,0
png,1985,0
png,1986,0
png,1987,0
png,1988,7
png,1989,8
png,1990,7
png,1991,11
png,1992,11
png,1993,15
png,1994,15
png,1995,23
png,1996,38
png,1997,57
png,1998,106
png,1999,156
png,2000,210
png,2001,210
png,2002,286
png,2003,296
png,2004,431
png,2005,491
png,2006,691
png,2007,841
png,2008,1123
png,2009,1372
png,2010,1688
png,2011,1871
png,2012,3025
png,2013,4125
png,2014,4625
png,2015,5735
png,2016,5725
png,2017,6001.10303
png,2018,6001.1001
pol,1960,8100
pol,1961,8700
pol,1962,7500
pol,1963,8800
pol,1964,10600
pol,1965,9700
pol,1966,10109
pol,1967,9927
pol,1968,12464
pol,1969,12905
pol,1970,9833
pol,1971,10365
pol,1972,13204
pol,1973,13805
pol,1974,13512
pol,1975,14599
pol,1976,14578
pol,1977,16728
pol,1978,11627
pol,1979,9932
pol,1980,9636
pol,1981,14190
pol,1982,12881
pol,1983,18000
pol,1984,20000
pol,1985,20099
pol,1986,18684
pol,1987,20472
pol,1988,25951
pol,1989,25951
pol,1990,26400
pol,1991,29500
pol,1992,30200
pol,1993,18609
pol,1994,24500
pol,1995,25111
pol,1996,27700
pol,1997,28680
pol,1998,29791
pol,1999,33711
pol,2000,35795
pol,2001,35460
pol,2002,32709
pol,2003,35436
pol,2004,35131
pol,2005,37920
pol,2006,35867
pol,2007,35628
pol,2008,36813
pol,2009,36503
pol,2010,30751
pol,2011,29037
pol,2012,32261
pol,2013,35208.12891
pol,2014,40109.69141
pol,2015,36971
pol,2016,38300
pol,2017,38799.76953
pol,2018,43361.33594
pri,1960,0
pri,1961,0
pri,1962,0
pri,1963,0
pri,1964,0
pri,1965,0
pri,1966,0
pri,1967,0
pri,1968,0
pri,1969,0
pri,1970,0
pri,1971,0
pri,1972,0
pri,1973,0
pri,1974,0
pri,1975,0
pri,1976,0
pri,1977,0
pri,1978,0
pri,1979,0
pri,1980,0
pri,1981,0
pri,1982,0
pri,1983,0
pri,1984,0
pri,1985,0
pri,1986,0
pri,1987,97
pri,1988,86
pri,1989,110
pri,1990,113
pri,1991,242
pri,1992,284
pri,1993,160
pri,1994,143
pri,1995,68
pri,1996,58
pri,1997,13
pri,1998,164
pri,1999,138
pri,2000,154
pri,2001,414
pri,2002,462
pri,2003,309
pri,2004,457
pri,2005,351
pri,2006,306
pri,2007,84.3
pri,2008,62
pri,2009,51
pri,2010,17
pri,2011,20
pri,2012,20
pri,2013,19.92
pri,2014,20
pri,2015,20
pri,2016,20
pri,2017,20
pri,2018,20
prk,1960,5236
prk,1961,6287
prk,1962,7556
prk,1963,9229
prk,1964,11410
prk,1965,14143
prk,1966,17841
prk,1967,24690
prk,1968,40218
prk,1969,55844
prk,1970,71743
prk,1971,88133
prk,1972,105263
prk,1973,123457
prk,1974,143138
prk,1975,165608
prk,1976,192889
prk,1977,223564
prk,1978,258006
prk,1979,297961
prk,1980,347299
prk,1981,404354
prk,1982,470917
prk,1983,549383
prk,1984,694800
prk,1985,744900
prk,1986,855100
prk,1987,1080000
prk,1988,1090000
prk,1989,1200000
prk,1990,900000
prk,1991,950000
prk,1992,1100000
prk,1993,1130000
prk,1994,817039
prk,1995,738317
prk,1996,782475
prk,1997,489321
prk,1998,481500
prk,1999,481500
prk,2000,467700
prk,2001,508095
prk,2002,508095
prk,2003,508095
prk,2004,508105
prk,2005,508175
prk,2006,508180
prk,2007,508250
prk,2008,508550
prk,2009,508660
prk,2010,509785
prk,2011,509800
prk,2012,510610
prk,2013,511675
prk,2014,556545
prk,2015,556750
prk,2016,619750
prk,2017,625060
prk,2018,629060
prt,1960,0
prt,1961,0
prt,1962,0
prt,1963,0
prt,1964,0
prt,1965,1
prt,1966,3
prt,1967,8
prt,1968,16
prt,1969,24
prt,1970,47
prt,1971,79
prt,1972,119
prt,1973,155
prt,1974,203
prt,1975,232
prt,1976,265
prt,1977,309
prt,1978,394
prt,1979,489
prt,1980,599
prt,1981,682
prt,1982,839
prt,1983,2463
prt,1984,6240
prt,1985,6402
prt,1986,10331
prt,1987,11012
prt,1988,10433
prt,1989,8549
prt,1990,4968
prt,1991,6277
prt,1992,6402
prt,1993,5970
prt,1994,6538
prt,1995,4981
prt,1996,5364
prt,1997,7185
prt,1998,7536
prt,1999,6268
prt,2000,7537
prt,2001,8209
prt,2002,8288
prt,2003,8033
prt,2004,6700
prt,2005,6696
prt,2006,7894
prt,2007,7416
prt,2008,7352
prt,2009,6728.1001
prt,2010,8224.5752
prt,2011,9165.38965
prt,2012,10317.7998
prt,2013,10067.20996
prt,2014,11338.93848
prt,2015,9562.87598
prt,2016,9787.24023
prt,2017,12508.74023
prt,2018,11814.2959
pry,1984,0
pry,1985,0
pry,1986,0
pry,1987,22
pry,1988,54
pry,1989,51
pry,1990,61
pry,1991,60
pry,1992,75
pry,1993,75
pry,1994,100
pry,1995,190
pry,1996,350
pry,1997,350
pry,1998,95
pry,1999,95
pry,2000,103
pry,2001,570
pry,2002,1000
pry,2003,1300
pry,2004,2100
pry,2005,2120
pry,2006,2250
pry,2007,2350
pry,2008,2450
pry,2009,2600
pry,2010,2957.41992
pry,2011,4929.06006
pry,2012,5400
pry,2013,6450
pry,2014,7500
pry,2015,8481
pry,2016,8500
pry,2017,10781
pry,2018,11536
pse,1960,0
pse,1961,0
pse,1962,0
pse,1963,0
pse,1964,0
pse,1965,0
pse,1966,0
pse,1967,0
pse,1968,0
pse,1969,0
pse,1970,0
pse,1971,0
pse,1972,0
pse,1973,0
pse,1974,0
pse,1975,0
pse,1976,0
pse,1977,0
pse,1978,0
pse,1979,0
pse,1980,0
pse,1981,0
pse,1982,0
pse,1983,0
pse,1984,0
pse,1985,0
pse,1986,0
pse,1987,0
pse,1988,0
pse,1989,0
pse,1990,0
pse,1991,0
pse,1992,0
pse,1993,0
pse,1994,0
pse,1995,0
pse,1996,0
pse,1997,0
pse,1998,0
pse,1999,0
pse,2000,0
pse,2001,0
pse,2002,0
pse,2003,0
pse,2004,0
pse,2005,10
pse,2006,17
pse,2007,37
pse,2008,65
pse,2009,115
pse,2010,280
pse,2011,189
pse,2012,269
pse,2013,284
pse,2014,184
pse,2015,256
pse,2016,280
pse,2017,500
pse,2018,749
pyf,1970,0
pyf,1971,0
pyf,1972,0
pyf,1973,0
pyf,1974,0
pyf,1975,0
pyf,1976,2
pyf,1977,3
pyf,1978,3
pyf,1979,3
pyf,1980,6
pyf,1981,6
pyf,1982,13
pyf,1983,7
pyf,1984,22
pyf,1985,89.206
pyf,1986,129.104
pyf,1987,39
pyf,1988,66
pyf,1989,89
pyf,1990,88
pyf,1991,80
pyf,1992,71
pyf,1993,455.172
pyf,1994,615.96002
pyf,1995,551.69897
pyf,1996,596.38
pyf,1997,809.18799
pyf,1998,619.00104
pyf,1999,989.82202
pyf,2000,810.66699
pyf,2001,932.62396
pyf,2002,1343.84106
pyf,2003,2013.05798
pyf,2004,1900.80298
pyf,2005,2961.82812
pyf,2006,2483.10107
pyf,2007,2255.19189
pyf,2008,1945.68506
pyf,2009,1905.36401
pyf,2010,2184.43799
pyf,2011,2918.9209
pyf,2012,2654.55786
pyf,2013,2697.67505
pyf,2014,2086.55811
pyf,2015,1914.69604
pyf,2016,1342.98999
pyf,2017,1354.59998
pyf,2018,1355
qat,1970,0
qat,1971,0
qat,1972,0
qat,1973,0
qat,1974,0
qat,1975,0
qat,1976,0
qat,1977,0
qat,1978,0
qat,1979,0
qat,1980,0
qat,1981,0
qat,1982,0
qat,1983,0
qat,1984,0
qat,1985,0
qat,1986,0
qat,1987,0
qat,1988,0
qat,1989,0
qat,1990,0
qat,1991,0
qat,1992,0
qat,1993,0
qat,1994,0
qat,1995,0
qat,1996,1
qat,1997,2
qat,1998,0
qat,1999,0
qat,2000,0
qat,2001,1
qat,2002,0
qat,2003,0
qat,2004,0
qat,2005,11
qat,2006,36
qat,2007,36
qat,2008,36
qat,2009,36
qat,2010,36
qat,2011,36
qat,2012,36
qat,2013,56
qat,2014,56
qat,2015,10
qat,2016,10
qat,2017,10
qat,2018,10
rou,1960,13700
rou,1961,14400
rou,1962,13700
rou,1963,13500
rou,1964,14010
rou,1965,13850
rou,1966,14300
rou,1967,17900
rou,1968,14400
rou,1969,15400
rou,1970,18850
rou,1971,22000
rou,1972,28710
rou,1973,27850
rou,1974,33544
rou,1975,32316
rou,1976,37373
rou,1977,35142
rou,1978,35330
rou,1979,34551
rou,1980,34676
rou,1981,39016
rou,1982,43661
rou,1983,32217
rou,1984,45116
rou,1985,42414
rou,1986,47544
rou,1987,40183
rou,1988,50680
rou,1989,47260
rou,1990,34950
rou,1991,29530
rou,1992,24620
rou,1993,21100
rou,1994,20400
rou,1995,19830
rou,1996,13900
rou,1997,11168
rou,1998,9614
rou,1999,8998
rou,2000,9727
rou,2001,10818
rou,2002,9248
rou,2003,9042
rou,2004,8137
rou,2005,7284
rou,2006,8088
rou,2007,10312
rou,2008,12532
rou,2009,13131
rou,2010,8981.32031
rou,2011,8353.27051
rou,2012,10004
rou,2013,10146
rou,2014,10679.97949
rou,2015,11041.74805
rou,2016,12574.03027
rou,2017,12798.2002
rou,2018,12298.4502
rus,1960,0
rus,1961,0
rus,1962,0
rus,1963,0
rus,1964,0
rus,1965,0
rus,1966,0
rus,1967,0
rus,1968,0
rus,1969,0
rus,1970,0
rus,1971,0
rus,1972,0
rus,1973,0
rus,1974,0
rus,1975,0
rus,1976,0
rus,1977,0
rus,1978,0
rus,1979,0
rus,1980,0
rus,1981,0
rus,1982,0
rus,1983,0
rus,1984,0
rus,1985,0
rus,1986,0
rus,1987,0
rus,1988,151377
rus,1989,176600
rus,1990,259735
rus,1991,120877
rus,1992,104999
rus,1993,92866
rus,1994,77956
rus,1995,68578
rus,1996,53309
rus,1997,59766
rus,1998,66230
rus,1999,71615
rus,2000,77132
rus,2001,90449
rus,2002,101483
rus,2003,108751
rus,2004,110018
rus,2005,114997
rus,2006,106343
rus,2007,105803
rus,2008,115680
rus,2009,117310
rus,2010,120998
rus,2011,129651
rus,2012,146455
rus,2013,155540
rus,2014,163600
rus,2015,154050
rus,2016,173981
rus,2017,186544
rus,2018,204032
rwa,1978,18
rwa,1979,20
rwa,1980,23
rwa,1981,27
rwa,1982,30
rwa,1983,36
rwa,1984,39
rwa,1985,39
rwa,1986,61
rwa,1987,64
rwa,1988,38
rwa,1989,44
rwa,1990,164
rwa,1991,58
rwa,1992,53
rwa,1993,53
rwa,1994,60
rwa,1995,79
rwa,1996,100
rwa,1997,118
rwa,1998,128
rwa,1999,300
rwa,2000,270
rwa,2001,435
rwa,2002,612
rwa,2003,1027
rwa,2004,386
rwa,2005,34.15
rwa,2006,30.2
rwa,2007,60.2
rwa,2008,60.25
rwa,2009,60.3
rwa,2010,100.3
rwa,2011,265.33002
rwa,2012,505.98001
rwa,2013,1165.19995
rwa,2014,1504
rwa,2015,1620.19995
rwa,2016,1580
rwa,2017,3357
rwa,2018,5128
sau,1960,0
sau,1961,0
sau,1962,0
sau,1963,0
sau,1964,0
sau,1965,0
sau,1966,0
sau,1967,0
sau,1968,0
sau,1969,0
sau,1970,0
sau,1971,0
sau,1972,0
sau,1973,0
sau,1974,0
sau,1975,0
sau,1976,0
sau,1977,0
sau,1978,0
sau,1979,0
sau,1980,0
sau,1981,0
sau,1982,0
sau,1983,0
sau,1984,0
sau,1985,0
sau,1986,28
sau,1987,140
sau,1988,331
sau,1989,1240
sau,1990,1988
sau,1991,2153
sau,1992,2380
sau,1993,2503
sau,1994,2235
sau,1995,2696
sau,1996,3835
sau,1997,4690
sau,1998,5101
sau,1999,5620
sau,2000,6004
sau,2001,8218
sau,2002,6744
sau,2003,11824
sau,2004,11172
sau,2005,14375
sau,2006,15586
sau,2007,18410.40039
sau,2008,22340
sau,2009,26441.84961
sau,2010,26374
sau,2011,16076
sau,2012,12737
sau,2013,9266
sau,2014,23880
sau,2015,30000
sau,2016,39920
sau,2017,55000
sau,2018,72000
sdn,1984,10
sdn,1985,30
sdn,1986,41
sdn,1987,43
sdn,1988,45
sdn,1989,100
sdn,1990,234
sdn,1991,203
sdn,1992,200
sdn,1993,200
sdn,1994,200
sdn,1995,1000
sdn,1996,1000
sdn,1997,1000
sdn,1998,1000
sdn,1999,1000
sdn,2000,1000
sdn,2001,1000
sdn,2002,1600
sdn,2003,1600
sdn,2004,1600
sdn,2005,1600
sdn,2006,1600
sdn,2007,1950
sdn,2008,1800
sdn,2009,2000
sdn,2010,2000
sdn,2011,2000
sdn,2012,7500
sdn,2013,6500
sdn,2014,6000
sdn,2015,7000
sdn,2016,6000
sdn,2017,9000
sdn,2018,10000
sen,1970,100
sen,1971,100
sen,1972,200
sen,1973,200
sen,1974,98
sen,1975,66
sen,1976,81
sen,1977,146
sen,1978,123
sen,1979,92
sen,1980,149
sen,1981,136
sen,1982,124
sen,1983,0
sen,1984,39
sen,1985,36
sen,1986,34
sen,1987,34
sen,1988,43
sen,1989,11
sen,1990,7
sen,1991,12
sen,1992,11
sen,1993,26
sen,1994,42
sen,1995,60
sen,1996,78
sen,1997,74
sen,1998,23
sen,1999,155
sen,2000,104
sen,2001,105
sen,2002,109
sen,2003,98
sen,2004,52
sen,2005,54
sen,2006,45
sen,2007,45
sen,2008,54
sen,2009,71
sen,2010,79.6
sen,2011,334.66501
sen,2012,399.29999
sen,2013,706.79999
sen,2014,1012
sen,2015,1212.5
sen,2016,2078.83008
sen,2017,1010.70001
sen,2018,1108
sgp,1960,0
sgp,1961,0
sgp,1962,0
sgp,1963,0
sgp,1964,0
sgp,1965,0
sgp,1966,0
sgp,1967,0
sgp,1968,0
sgp,1969,0
sgp,1970,10
sgp,1971,30
sgp,1972,135
sgp,1973,140
sgp,1974,40
sgp,1975,38
sgp,1976,107
sgp,1977,52
sgp,1978,96
sgp,1979,103
sgp,1980,91
sgp,1981,279
sgp,1982,1126
sgp,1983,1497
sgp,1984,1149
sgp,1985,1225
sgp,1986,1330
sgp,1987,1855
sgp,1988,1969
sgp,1989,1965
sgp,1990,1857
sgp,1991,2000
sgp,1992,2350
sgp,1993,2350
sgp,1994,2360
sgp,1995,3625
sgp,1996,3567
sgp,1997,4088
sgp,1998,3706
sgp,1999,4029
sgp,2000,5112
sgp,2001,4443
sgp,2002,5027
sgp,2003,5024
sgp,2004,5406
sgp,2005,5917
sgp,2006,8573
sgp,2007,4503
sgp,2008,3518
sgp,2009,3567
sgp,2010,3498.86987
sgp,2011,4335.79395
sgp,2012,4232.33057
sgp,2013,5566.11084
sgp,2014,5262.32324
sgp,2015,6896.29346
sgp,2016,6112.36084
sgp,2017,5890.85791
sgp,2018,5701.64893
slb,1984,28
slb,1985,0
slb,1986,0
slb,1987,6
slb,1988,5
slb,1989,3
slb,1990,5
slb,1991,6
slb,1992,8
slb,1993,10
slb,1994,13
slb,1995,13
slb,1996,13
slb,1997,13
slb,1998,13
slb,1999,13
slb,2000,15
slb,2001,15
slb,2002,6
slb,2003,400
slb,2004,1711.19995
slb,2005,2608.80005
slb,2006,1353.59998
slb,2007,866.59998
slb,2008,1160.19995
slb,2009,4029.80005
slb,2010,7105
slb,2011,7218.6001
slb,2012,6992.3999
slb,2013,11814
slb,2014,12164.40039
slb,2015,12202
slb,2016,10582
slb,2017,4780.52881
slb,2018,5520.20605
sle,1970,0
sle,1971,0
sle,1972,0
sle,1973,0
sle,1974,0
sle,1975,0
sle,1976,0
sle,1977,0
sle,1978,0
sle,1979,1
sle,1980,2
sle,1981,2
sle,1982,3
sle,1983,4
sle,1984,7
sle,1985,9
sle,1986,14
sle,1987,18
sle,1988,20
sle,1989,20
sle,1990,20
sle,1991,20
sle,1992,20
sle,1993,15
sle,1994,25
sle,1995,25
sle,1996,30
sle,1997,30
sle,1998,30
sle,1999,30
sle,2000,30
sle,2001,30
sle,2002,30
sle,2003,30
sle,2004,30
sle,2005,30
sle,2006,30
sle,2007,50
sle,2008,50
sle,2009,75
sle,2010,75
sle,2011,75
sle,2012,75
sle,2013,75
sle,2014,75
sle,2015,85
sle,2016,85
sle,2017,85
sle,2018,85
slv,1984,10
slv,1985,676
slv,1986,760
slv,1987,790
slv,1988,718
slv,1989,711
slv,1990,632
slv,1991,117
slv,1992,539
slv,1993,628
slv,1994,1324
slv,1995,518
slv,1996,358
slv,1997,384
slv,1998,399
slv,1999,279
slv,2000,261
slv,2001,395
slv,2002,781
slv,2003,1131
slv,2004,2219
slv,2005,2203
slv,2006,3078
slv,2007,3734
slv,2008,3817
slv,2009,4355.70996
slv,2010,4499.93018
slv,2011,4883.7002
slv,2012,5322
slv,2013,3278
slv,2014,1663
slv,2015,6742.70996
slv,2016,7955.68018
slv,2017,8300
slv,2018,8600
srb,2006,5013.0498
srb,2007,6608.7998
srb,2008,7533.72021
srb,2009,7440.43994
srb,2010,8195.33008
srb,2011,7628.94971
srb,2012,7661.18994
srb,2013,5935.54004
srb,2014,7168.37012
srb,2015,7387
srb,2016,6877.65967
srb,2017,5069.6499
srb,2018,7338.7002
ssd,2012,20
ssd,2013,20
ssd,2014,20
ssd,2015,20
ssd,2016,20
ssd,2017,20
ssd,2018,20
sur,1960,0
sur,1961,0
sur,1962,0
sur,1963,0
sur,1964,0
sur,1965,0
sur,1966,0
sur,1967,0
sur,1968,0
sur,1969,0
sur,1970,0
sur,1971,0
sur,1972,0
sur,1973,0
sur,1974,0
sur,1975,0
sur,1976,0
sur,1977,0
sur,1978,0
sur,1979,0
sur,1980,0
sur,1981,0
sur,1982,0
sur,1983,0
sur,1984,0
sur,1985,0
sur,1986,0
sur,1987,0
sur,1988,0
sur,1989,0
sur,1990,0
sur,1991,0
sur,1992,3
sur,1993,3
sur,1994,1
sur,1995,1
sur,1996,1
sur,1997,1
sur,1998,106
sur,1999,200
sur,2000,345
sur,2001,422
sur,2002,422
sur,2003,260
sur,2004,288
sur,2005,242
sur,2006,180
sur,2007,118.3
sur,2008,74.4
sur,2009,41.16
sur,2010,71.1
sur,2011,96
sur,2012,74.2
sur,2013,78.7
sur,2014,82.82
sur,2015,122.17
sur,2016,102.1
sur,2017,110
sur,2018,110
svk,1993,1588
svk,1994,1861
svk,1995,1617
svk,1996,954
svk,1997,1254
svk,1998,648
svk,1999,872
svk,2000,887
svk,2001,999
svk,2002,829
svk,2003,881
svk,2004,1180
svk,2005,955
svk,2006,1263
svk,2007,1199
svk,2008,1071
svk,2009,834.90002
svk,2010,702.40002
svk,2011,834.5
svk,2012,1310.56006
svk,2013,1106.19995
svk,2014,1230.66003
svk,2015,1308.63
svk,2016,2168.65015
svk,2017,2646.26392
svk,2018,2224.40991
svn,1992,868
svn,1993,718
svn,1994,787
svn,1995,789
svn,1996,869
svn,1997,917
svn,1998,909
svn,1999,1206
svn,2000,1181
svn,2001,1262
svn,2002,1289
svn,2003,1353
svn,2004,1571
svn,2005,1346
svn,2006,1369
svn,2007,1352
svn,2008,1315
svn,2009,1306.59998
svn,2010,778.40002
svn,2011,1396.59998
svn,2012,1154.30005
svn,2013,1225.69995
svn,2014,1396.30005
svn,2015,1607.19995
svn,2016,1843.70007
svn,2017,1730.09998
svn,2018,1918.5
swe,1960,510
swe,1961,511
swe,1962,828
swe,1963,838
swe,1964,649
swe,1965,562
swe,1966,778
swe,1967,597
swe,1968,619
swe,1969,544
swe,1970,373
swe,1971,307
swe,1972,244
swe,1973,287
swe,1974,392
swe,1975,420
swe,1976,489
swe,1977,548
swe,1978,640
swe,1979,721
swe,1980,822
swe,1981,2607
swe,1982,3998
swe,1983,3227
swe,1984,3265
swe,1985,3081
swe,1986,4346
swe,1987,7288
swe,1988,8287
swe,1989,7914
swe,1990,9124
swe,1991,7984
swe,1992,7119
swe,1993,5904
swe,1994,7410
swe,1995,7554
swe,1996,8244
swe,1997,6683
swe,1998,5476
swe,1999,6004
swe,2000,4834
swe,2001,6773
swe,2002,5618
swe,2003,6334
swe,2004,5989
swe,2005,5880
swe,2006,7549
swe,2007,5365
swe,2008,7595
swe,2009,8540
swe,2010,10644
swe,2011,13441
swe,2012,13757
swe,2013,13366
swe,2014,12899
swe,2015,12020
swe,2016,15747
swe,2017,14793
swe,2018,11672
swz,1984,8
swz,1985,12
swz,1986,18
swz,1987,19
swz,1988,20
swz,1989,40
swz,1990,45
swz,1991,45
swz,1992,40
swz,1993,42
swz,1994,60
swz,1995,88
swz,1996,93
swz,1997,66
swz,1998,81
swz,1999,61
swz,2000,69
swz,2001,72
swz,2009,73
swz,2010,209
swz,2011,100
swz,2012,100
swz,2013,100
swz,2014,100
swz,2015,100
swz,2016,100
swz,2017,100
swz,2018,100
syc,1989,7
syc,1990,15
syc,1991,12
syc,1992,50
syc,1993,100
syc,1994,164
syc,1995,195
syc,1996,278
syc,1997,584
syc,1998,649
syc,1999,227
syc,2000,425
syc,2001,282
syc,2002,234
syc,2003,1084
syc,2004,1175
syc,2005,772
syc,2006,704
syc,2007,368
syc,2008,289
syc,2009,0
syc,2010,0
syc,2011,0
syc,2012,0
syc,2013,0
syc,2014,0.1
syc,2015,0.1
syc,2016,0
syc,2017,0.1
syc,2018,0
syr,1968,1
syr,1969,4
syr,1970,8
syr,1971,10
syr,1972,15
syr,1973,20
syr,1974,20
syr,1975,30
syr,1976,70
syr,1977,120
syr,1978,163
syr,1979,230
syr,1980,509
syr,1981,816
syr,1982,1122
syr,1983,1375
syr,1984,2055
syr,1985,2810
syr,1986,2573
syr,1987,1982
syr,1988,3040
syr,1989,2662
syr,1990,2729
syr,1991,3169
syr,1992,5116
syr,1993,4635
syr,1994,4521
syr,1995,5857
syr,1996,6355
syr,1997,5596
syr,1998,7233
syr,1999,6079
syr,2000,6797
syr,2001,5880
syr,2002,5988
syr,2003,7217
syr,2004,8692
syr,2005,8533
syr,2006,8902
syr,2007,8425
syr,2008,8595
syr,2009,8697
syr,2010,8610
syr,2011,7500
syr,2012,6200
syr,2013,4000
syr,2014,3000
syr,2015,2500
syr,2016,2500
syr,2017,2350
syr,2018,2350
tca,1987,360
tca,1988,100
tca,1989,10
tca,1990,5
tca,1991,2
tca,1992,2
tca,1993,1
tca,1994,1
tca,1995,5
tca,1996,3
tca,1997,4
tca,1998,4
tca,1999,10
tca,2000,15
tca,2001,20
tca,2002,30
tca,2003,25
tca,2004,4
tca,2005,4
tca,2006,4
tca,2007,0
tca,2008,0
tca,2009,0.2
tca,2010,0.5
tca,2011,0.5
tca,2012,0.5
tca,2013,0.5
tca,2014,0.5
tca,2015,0.5
tca,2016,0.5
tca,2017,0.5
tca,2018,0.5
tcd,2008,30
tcd,2009,30
tcd,2010,30
tcd,2011,30
tcd,2012,30
tcd,2013,60
tcd,2014,60
tcd,2015,154
tcd,2016,94
tcd,2017,450
tcd,2018,450
tgo,1984,40
tgo,1985,30
tgo,1986,14
tgo,1987,14
tgo,1988,14
tgo,1989,14
tgo,1990,22
tgo,1991,22
tgo,1992,150
tgo,1993,150
tgo,1994,150
tgo,1995,20
tgo,1996,21
tgo,1997,20
tgo,1998,25
tgo,1999,20
tgo,2000,20
tgo,2001,20
tgo,2002,30
tgo,2003,30
tgo,2004,35
tgo,2005,50
tgo,2006,50
tgo,2007,50
tgo,2008,107
tgo,2009,107
tgo,2010,100
tgo,2011,20
tgo,2012,20
tgo,2013,23
tgo,2014,25
tgo,2015,58
tgo,2016,98
tgo,2017,132
tgo,2018,290
tha,1960,31545
tha,1961,41436
tha,1962,41893
tha,1963,39525
tha,1964,40474
tha,1965,42112
tha,1966,51800
tha,1967,54769
tha,1968,63673
tha,1969,72390
tha,1970,80876
tha,1971,89384
tha,1972,52748
tha,1973,42574
tha,1974,47884
tha,1975,80821
tha,1976,125100
tha,1977,150858
tha,1978,130775
tha,1979,118363
tha,1980,95966
tha,1981,129097
tha,1982,86643
tha,1983,99978
tha,1984,111932
tha,1985,135840
tha,1986,134063
tha,1987,151656
tha,1988,218191
tha,1989,260191
tha,1990,291719
tha,1991,353333
tha,1992,370974
tha,1993,457314
tha,1994,509800
tha,1995,559504
tha,1996,556155
tha,1997,539817
tha,1998,594579
tha,1999,693762
tha,2000,738155
tha,2001,814121
tha,2002,954608
tha,2003,1064406
tha,2004,1259984
tha,2005,1304232
tha,2006,1354297
tha,2007,1370456
tha,2008,1330861
tha,2009,1416668
tha,2010,1286122
tha,2011,1201455.375
tha,2012,1272100
tha,2013,997517
tha,2014,897864.875
tha,2015,920323
tha,2016,962673
tha,2017,893974
tha,2018,890864
tjk,1988,3227
tjk,1989,3267
tjk,1990,3603
tjk,1991,3689
tjk,1992,1874
tjk,1993,2462
tjk,1994,980
tjk,1995,284
tjk,1996,93
tjk,1997,71
tjk,1998,81
tjk,1999,74
tjk,2000,86
tjk,2001,99
tjk,2002,143
tjk,2003,167
tjk,2004,26
tjk,2005,26
tjk,2006,26
tjk,2007,26
tjk,2008,26
tjk,2009,255.10001
tjk,2010,517.20001
tjk,2011,537
tjk,2012,274.79999
tjk,2013,403.89999
tjk,2014,443.60001
tjk,2015,450
tjk,2016,439
tjk,2017,475
tjk,2018,480
tkm,1988,2380
tkm,1989,2464
tkm,1990,2410
tkm,1991,2248
tkm,1992,1950
tkm,1993,2163
tkm,1994,2125
tkm,1995,1669
tkm,1996,307
tkm,1997,605
tkm,1998,559
tkm,1999,73
tkm,2000,68
tkm,2001,43
tkm,2002,38
tkm,2003,24
tkm,2004,16
tkm,2005,26
tkm,2006,26
tkm,2007,26
tkm,2008,26
