geo,time,ne_gdi_ftot_kd
gab,2010,3177286212.52288
gab,2011,3840999653.08972
gab,2012,4318220061.96477
gab,2013,4622332462.48047
gab,2014,4980708479.03781
gab,2015,4204319929.39247
gab,2016,4149306187.77534
gab,2017,3672394018.24277
gab,2018,6670963866.86901
gab,2019,8106239462.60607
gab,2020,6755022910.15499
gbr,1970,195927129783.80399
gbr,1971,199835134777.095
gbr,1972,199756503113.358
gbr,1973,212825127487.57999
gbr,1974,208673362503.371
gbr,1975,204726040150.43399
gbr,1976,208261855574.258
gbr,1977,205072020693.09897
gbr,1978,210225031612.228
gbr,1979,215731886545.952
gbr,1980,205486149288.78101
gbr,1981,187543972040.57501
gbr,1982,198818122176.09695
gbr,1983,208850306663.44501
gbr,1984,227843932622.479
gbr,1985,237343157963.01697
gbr,1986,242552177213.392
gbr,1987,265541795940.216
gbr,1988,304961528916.026
gbr,1989,323557243639.88397
gbr,1990,316404489323.03601
gbr,1991,296380253541.28802
gbr,1992,299045116497.56097
gbr,1993,303708088129.39093
gbr,1994,323134617544.51801
gbr,1995,338450567807.23499
gbr,1996,354248232496.45001
gbr,1997,348692461175.65997
gbr,1998,371715952262.33295
gbr,1999,379916667373.47107
gbr,2000,397092196594.68494
gbr,2001,401639842397.47803
gbr,2002,412992335446.74799
gbr,2003,424322674191.28802
gbr,2004,434304228124.96698
gbr,2005,452793921186.10895
gbr,2006,465056221145.92706
gbr,2007,486640916869.53802
gbr,2008,469522164451.76495
gbr,2009,409847481397.24707
gbr,2010,424991526110.81299
gbr,2011,427421830881.38
gbr,2012,433930335083.34198
gbr,2013,448170112608.37506
gbr,2014,478742084524.93103
gbr,2015,509095258810.74896
gbr,2016,533135183470.66498
gbr,2017,550713685454.64282
gbr,2018,550364719634.31104
gbr,2019,553373864244.42297
gbr,2020,501185348549.888
geo,2010,2263825849.38087
geo,2011,2600978275.23906
geo,2012,2758119243.81968
geo,2013,2470982241.21976
geo,2014,3137266998.63394
geo,2015,3641607544.17662
geo,2016,3906270656.14947
geo,2017,4037544617.28286
geo,2018,4115145639.62455
geo,2019,4112033490.50368
geo,2020,3432024140.74435
gha,2006,14136448090.9987
gha,2007,16310783079.9032
gha,2008,17675820118.7498
gha,2009,13228977412.7581
gha,2010,9887618554.1116
gha,2011,12415283164.1876
gha,2012,17673275121.9698
gha,2013,13053126619.9458
gha,2014,13719806252.0467
gha,2015,13346011387.498
gha,2016,14978636336.0861
gha,2017,15132717699.4231
gha,2018,17123219136.6941
gha,2019,15406977729.4717
gha,2020,15679770615.8416
gin,2006,1004257316.57546
gin,2007,1300919043.14635
gin,2008,1325312280.29689
gin,2009,1217273922.627
gin,2010,1280787802.5368
gin,2011,1668580342.50738
gin,2012,1853304096.46024
gin,2013,1864533201.75076
gin,2014,1928849414.38161
gin,2015,2107897544.42736
gin,2016,4968899120.74981
gin,2017,2809470359.29208
gin,2018,2356002591.86179
gin,2019,2265655663.97
gmb,2004,145652663.47475
gmb,2005,138469403.46323
gmb,2006,163965717.65432
gmb,2007,138696542.11972
gmb,2008,118367632.36379
gmb,2009,155391233.37179
gmb,2010,173051263.91396
gmb,2011,163937325.32226
gmb,2012,276456137.28141
gmb,2013,206606838.0946
gmb,2014,210716406.70029
gmb,2015,280456418.12253
gmb,2016,374368894.46885
gmb,2017,369691754.62755
gmb,2018,377064482.34938
gmb,2019,485066999.8676
gmb,2020,698650518.20487
gnb,2000,60642322.44431
gnb,2001,54200866.33545
gnb,2002,36402658.12704
gnb,2003,44153462.40938
gnb,2004,43129058.34303
gnb,2005,58736037.43489
gnb,2006,59377298.1584
gnb,2007,75938674.16601
gnb,2008,89809828.28619
gnb,2009,77929949.50473
gnb,2010,80803796.91816
gnb,2011,88747606.82771
gnb,2012,51103022.87394
gnb,2013,54629871.70743
gnb,2014,81894000.13281
gnb,2015,99006195.24275
gnb,2016,95806265.01905
gnb,2017,96817137.38991
gnb,2018,116369694.99758
gnb,2019,155742198.79353
gnb,2020,170739401.3753
gnq,2005,2848879988.94068
gnq,2006,3632879222.37427
gnq,2007,4577827854.5793
gnq,2008,6054929832.26168
gnq,2009,7874177704.13916
gnq,2010,6681183387.06224
gnq,2011,7332542513.25815
gnq,2012,9638460820.6882
gnq,2013,5889715782.41101
gnq,2014,5323477537.63731
gnq,2015,3234530044.86437
gnq,2016,1821532042.34411
gnq,2017,1617380499.93911
gnq,2018,1454021704.10077
gnq,2019,761445990.81828
gnq,2020,417947360.1135
grc,1960,11362279750.0318
grc,1961,12860734381.5886
grc,1962,13488382606.2277
grc,1963,12599629606.4017
grc,1964,14958942086.591
grc,1965,17250309106.8714
grc,1966,18100777032.99089
grc,1967,17838012870.3248
grc,1968,22008873979.4329
grc,1969,25474286044.7905
grc,1970,23130013011.8336
grc,1971,25910761869.8363
grc,1972,32207138791.8699
grc,1973,34083252971.5789
grc,1974,22661318152.9082
grc,1975,25306466783.47029
grc,1976,27031496373.8371
grc,1977,30372593622.1211
grc,1978,34099850174.9098
grc,1979,35560947729.3418
grc,1980,29915711746.9422
grc,1981,26999694405.8531
grc,1982,26128957565.3937
grc,1983,27790167974.2918
grc,1984,23277450632.30429
grc,1985,25453732429.443
grc,1986,25480770149.0746
grc,1987,24045500945.2234
grc,1988,24664236341.8609
grc,1989,26170985913.6906
grc,1990,27337979338.6402
grc,1991,28499668182.4598
grc,1992,27505989547.12889
grc,1993,26407406467.98949
grc,1994,25593149381.22729
grc,1995,26650323220.2629
grc,1996,29062728222.2457
grc,1997,30080714065.9844
grc,1998,36875810375.2766
grc,1999,39604010483.7535
grc,2000,40738349834.8191
grc,2001,42924984496.7402
grc,2002,42781795201.12769
grc,2003,49243304255.21169
grc,2004,50702001933.2613
grc,2005,44678488625.932
grc,2006,53341415491.6918
grc,2007,61815833898.3086
grc,2008,57369150325.5195
grc,2009,49376855212.34329
grc,2010,39824377496.0379
grc,2011,29720465216.0144
grc,2012,23275624374.0863
grc,2013,21734499873.8793
grc,2014,21040374185.8367
grc,2015,21075194028.8832
grc,2016,21566059174.3891
grc,2017,23390042890.932
grc,2018,22374308248.8484
grc,2019,21638113160.532
grc,2020,21573451858.7793
grl,2003,339034973.17892
grl,2004,318949583.67082
grl,2005,463756439.66226
grl,2006,473246986.25852
grl,2007,615509159.43579
grl,2008,828558326.87149
grl,2009,708446097.18362
grl,2010,1179564512.28312
grl,2011,1442467056.86441
grl,2012,880476257.99839
grl,2013,697883262.86064
grl,2014,544866203.82724
grl,2015,600529139.85047
grl,2016,665890678.29754
grl,2017,638379296.1745
grl,2018,619542241.63184
grl,2019,908051657.29915
gtm,1960,1311935299.49884
gtm,1961,1381304849.3447
gtm,1962,1322888463.95094
gtm,1963,1567507115.34653
gtm,1964,1920439700.9908
gtm,1965,2029971946.459
gtm,1966,2019018863.95426
gtm,1967,2241731623.49816
gtm,1968,2548418042.89429
gtm,1969,2588579345.41169
gtm,1970,2550852043.01816
gtm,1971,2768696774.99855
gtm,1972,2752875637.6145
gtm,1973,3065647084.63607
gtm,1974,3008447644.67268
gtm,1975,3293227899.05927
gtm,1976,4519973522.01217
gtm,1977,4938624821.21122
gtm,1978,5302510680.57072
gtm,1979,5026249508.56499
gtm,1980,4539445686.89781
gtm,1981,4892378463.75256
gtm,1982,4356894257.18709
gtm,1983,3139884689.36124
gtm,1984,2859972489.85391
gtm,1985,2677421060.14319
gtm,1986,2782083857.62717
gtm,1987,3239679459.28169
gtm,1988,3648594676.03792
gtm,1989,3881043518.02465
gtm,1990,3483081383.77318
gtm,1991,3663198785.9332
gtm,1992,4575955958.74025
gtm,1993,5012019016.64429
gtm,1994,4880662312.78234
gtm,1995,5304956968.64515
gtm,1996,5199786777.50836
gtm,1997,6369963087.61161
gtm,1998,7480021610.15395
gtm,1999,7914374484.72371
gtm,2000,7217206286.25577
gtm,2001,7349497130.80599
gtm,2002,8031651931.34898
gtm,2003,7780673792.76979
gtm,2004,7690212985.30242
gtm,2005,8019004311.74509
gtm,2006,9280533751.78509
gtm,2007,9740162816.59467
gtm,2008,9171785795.2388
gtm,2009,7967657035.45586
gtm,2010,7803052819.60209
gtm,2011,8357495129.30397
gtm,2012,8659107102.98047
gtm,2013,8788062601.91652
gtm,2014,9168763498.8532
gtm,2015,9027308002.82176
gtm,2016,8871633067.61118
gtm,2017,9233996969.2709
gtm,2018,9645459222.14924
gtm,2019,10483579601.5171
gtm,2020,9866907726.15842
hkg,1961,3305477359.95256
hkg,1962,4455342703.45491
hkg,1963,6007672778.80207
hkg,1964,6697663154.61733
hkg,1965,7473887500.38579
hkg,1966,6496371480.60005
hkg,1967,5375329871.2086
hkg,1968,4886631169.41061
hkg,1969,5087685611.04838
hkg,1970,5806499720.97454
hkg,1971,7186124624.03581
hkg,1972,7847291265.74017
hkg,1973,8767041201.11435
hkg,1974,8623159762.93936
hkg,1975,8795509086.65598
hkg,1976,10002784666.0006
hkg,1977,12589922380.786
hkg,1978,13883431930.0839
hkg,1979,15953047208.9604
hkg,1980,19177509711.3091
hkg,1981,20952007910.0707
hkg,1982,21351625853.3613
hkg,1983,19610340187.7316
hkg,1984,20141266253.083
hkg,1985,20161549621.5314
hkg,1986,21400021258.7821
hkg,1987,24432444149.9145
hkg,1988,26420925954.9974
hkg,1989,27461664403.9235
hkg,1990,29708136421.7274
hkg,1991,32508427429.5058
hkg,1992,35422945828.02
hkg,1993,36465582135.9822
hkg,1994,41925129501.9181
hkg,1995,44982343176.70969
hkg,1996,49782621759.9774
hkg,1997,56594749537.71
hkg,1998,52410207595.4699
hkg,1999,43848016554.0655
hkg,2000,47301764151.2141
hkg,2001,48603932682.3641
hkg,2002,46712834769.0716
hkg,2003,47420261724.7811
hkg,2004,49011853758.9377
hkg,2005,50983847913.6444
hkg,2006,54587407758.4558
hkg,2007,56313154703.2274
hkg,2008,57095784323.2427
hkg,2009,55116080116.2018
hkg,2010,59355304121.9199
hkg,2011,65427266875.5701
hkg,2012,69868138403.87469
hkg,2013,71659480101.5818
hkg,2014,71578109395.40871
hkg,2015,69300678552.0782
hkg,2016,69221917402.0797
hkg,2017,71385120854.67439
hkg,2018,72590973039.74188
hkg,2019,61748504366.453
hkg,2020,54858445752.05009
hnd,1960,393181604.76116
hnd,1961,349308864.03869
hnd,1962,479439912.40034
hnd,1963,559563414.19067
hnd,1964,554915875.912
hnd,1965,584846423.73829
hnd,1966,672034276.53896
hnd,1967,878013240.09114
hnd,1968,915193558.04105
hnd,1969,920212907.35199
hnd,1970,901622742.51676
hnd,1971,827262106.61694
hnd,1972,775209663.83118
hnd,1973,959252245.30158
hnd,1974,1087524343.98684
hnd,1975,1184193173.00071
hnd,1976,1212078414.39328
hnd,1977,1422147217.25656
hnd,1978,1444029087.51992
hnd,1979,1537211890.31921
hnd,1980,1357343840.82279
hnd,1981,1090307567.87092
hnd,1982,718935852.45148
hnd,1983,770971643.53993
hnd,1984,983358458.20518
hnd,1985,1040412216.50658
hnd,1986,891211672.25274
hnd,1987,1168515858.09612
hnd,1988,1453934589.80877
hnd,1989,1378372715.29315
hnd,1990,1461333657.80494
hnd,1991,1613464850.0786
hnd,1992,1822324889.09924
hnd,1993,2360582650.92758
hnd,1994,2572371421.17614
hnd,1995,2702504497.19307
hnd,1996,2505945598.1517
hnd,1997,2693222617.9759
hnd,1998,2763961181.7461
hnd,1999,3022780443.50721
hnd,2000,3221674674.01125
hnd,2001,3124710557.44113
hnd,2002,2897120902.47212
hnd,2003,3076386726.59155
hnd,2004,3795419075.59961
hnd,2005,3741000558.34649
hnd,2006,4240589035.17489
hnd,2007,5274001717.64848
hnd,2008,5604064148.05234
hnd,2009,3620993838.95069
hnd,2010,3671568015.54927
hnd,2011,4291397622.78899
hnd,2012,4451277655.92485
hnd,2013,4366069251.78309
hnd,2014,4393987603.73161
hnd,2015,4934105745.14353
hnd,2016,4570815553.28961
hnd,2017,5081433068.39826
hnd,2018,5451298489.23753
hnd,2019,5166606310.88769
hnd,2020,3937495592.10668
hrv,1995,4245093316.90835
hrv,1996,5666242186.20431
hrv,1997,7246636088.47013
hrv,1998,7436435220.25253
hrv,1999,7435529677.14881
hrv,2000,7309276638.32493
hrv,2001,7614425302.09273
hrv,2002,8416276020.91186
hrv,2003,10182505108.9017
hrv,2004,10471954405.0551
hrv,2005,10829697386.0983
hrv,2006,11734384889.598
hrv,2007,12238457154.1845
hrv,2008,13446967850.3568
hrv,2009,11466835809.7147
hrv,2010,9857088961.16212
hrv,2011,9491277847.22402
hrv,2012,9054348792.92863
hrv,2013,9141416471.51553
hrv,2014,8931475751.39983
hrv,2015,9681853700.37825
hrv,2016,10161323165.0241
hrv,2017,10313646443.6239
hrv,2018,10706076343.1881
hrv,2019,11757556310.9276
hrv,2020,11041533414.486
hti,2000,1889101894.37037
hti,2001,1649577131.95006
hti,2002,1321761229.58443
hti,2003,1479142711.93626
hti,2004,1584028237.61579
hti,2005,1963667652.08668
hti,2006,1971282424.45314
hti,2007,2289681561.42375
hti,2008,2443349963.78434
hti,2009,2132208374.05117
hti,2010,3110126767.37256
hti,2011,2661093041.30193
hti,2012,2383800452.3703
hti,2013,2217704774.04975
hti,2014,2671801884.17241
hti,2015,2084400649.95644
hti,2016,2442034289.45789
hti,2017,2634973001.65706
hti,2018,2497927951.42525
hti,2019,2689420844.7466
hti,2020,2135647600.15409
hun,1991,13193516350.5858
hun,1992,12845276851.0646
hun,1993,13106172647.2931
hun,1994,14740549456.2931
hun,1995,14105175731.4312
hun,1996,14752436612.2811
hun,1997,16036576481.4334
hun,1998,17863828949.3704
hun,1999,19291686431.0454
hun,2000,20447291310.5349
hun,2001,20999446895.7246
hun,2002,22612868176.8144
hun,2003,22874047953.60369
hun,2004,24689142867.3713
hun,2005,25581788728.48669
hun,2006,25770728432.9607
hun,2007,26957382331.0929
hun,2008,27276707866.0736
hun,2009,24788619297.79029
hun,2010,22442121844.03889
hun,2011,22150089946.5691
hun,2012,21487857660.6732
hun,2013,23593470147.584
hun,2014,26466565831.0437
hun,2015,27753877547.3674
hun,2016,24814591928.9735
hun,2017,29697321292.7246
hun,2018,34527611359.2224
hun,2019,38940978940.868
hun,2020,36243179723.0899
idn,1960,4060988496.72599
idn,1961,5833537221.68514
idn,1962,5304418199.30507
idn,1963,4047760521.16334
idn,1964,4603335494.65901
idn,1965,4788527152.48767
idn,1966,5383786052.6616
idn,1967,4391687885.71475
idn,1968,5370558077.10865
idn,1969,6905003241.98851
idn,1970,9180215038.20241
idn,1971,11111499469.8746
idn,1972,13227975559.3755
idn,1973,15476731404.464
idn,1974,18449083793.4051
idn,1975,21142137552.6854
idn,1976,22410512063.4864
idn,1977,25976053743.8321
idn,1978,29888796931.685
idn,1979,31209700083.838
idn,1980,37103157406.7266
idn,1981,41234983464.6218
idn,1982,46592904882.959
idn,1983,50237880118.5313
idn,1984,47215024403.6991
idn,1985,50619543393.4376
idn,1986,55279757782.5616
idn,1987,58312161530.6429
idn,1988,65032170551.4778
idn,1989,73721396915.65211
idn,1990,84465256812.48529
idn,1991,89976536435.306
idn,1992,94420500774.13939
idn,1993,99792946832.46899
idn,1994,113520172374.888
idn,1995,129407170177.13
idn,1996,148189831080.61499
idn,1997,160886740358.11899
idn,1998,107781006796.901
idn,1999,88169763434.50758
idn,2000,102926959807.235
idn,2001,109609460247.95799
idn,2002,114755002376.119
idn,2003,115443883985.06599
idn,2004,132394856039.291
idn,2005,146808880589.28299
idn,2006,150621331542.04599
idn,2007,164665083650.298
idn,2008,184237385917.65399
idn,2009,190305080648.289
idn,2010,206445370243.88599
idn,2011,224735628427.686
idn,2012,245242940621.474
idn,2013,257530294374.664
idn,2014,268988067974.96799
idn,2015,282462859590.96802
idn,2016,295097786221.15802
idn,2017,313258027307.62903
idn,2018,334170650615.18701
idn,2019,349049206873.39697
idn,2020,331783344962.30298
ind,1960,20546429284.9131
ind,1961,23265569930.5894
ind,1962,24794099323.9431
ind,1963,27682474860.9584
ind,1964,29815761951.075
ind,1965,30774012163.3247
ind,1966,31211590416.92
ind,1967,33228575234.0713
ind,1968,35004073463.3593
ind,1969,35027927714.2719
ind,1970,33085047669.5047
ind,1971,36524921812.0349
ind,1972,38094703585.3227
ind,1973,37090208299.66769
ind,1974,38516916960.9428
ind,1975,37825807828.5803
ind,1976,41960892435.4191
ind,1977,47635904720.3251
ind,1978,50099648164.5097
ind,1979,50067097077.2018
ind,1980,51259904648.9516
ind,1981,51195229428.8549
ind,1982,54085858619.3728
ind,1983,58051084815.1051
ind,1984,59018570553.229
ind,1985,61736909053.7898
ind,1986,67620316391.4203
ind,1987,75089830379.5529
ind,1988,77689703954.2523
ind,1989,84470999575.22459
ind,1990,98391546301.5625
ind,1991,90811823270.81421
ind,1992,100437880861.089
ind,1993,99608102051.4128
ind,1994,105344529424.041
ind,1995,118112415408.995
ind,1996,123667307596.414
ind,1997,134919083585.70599
ind,1998,149246002004.13699
ind,1999,174231566991.729
ind,2000,171105884311.31201
ind,2001,209074665959.01901
ind,2002,207574859782.70599
ind,2003,218194398255.49399
ind,2004,243186323171.94696
ind,2005,283169150509.59302
ind,2006,322456353435.46802
ind,2007,375109924501.43903
ind,2008,387110966627.31201
ind,2009,416829010022.82202
ind,2010,462872550542.05695
ind,2011,518847491486.73199
ind,2012,544473773375.58307
ind,2013,552977385036.42493
ind,2014,567372754661.21997
ind,2015,604426918417.25403
ind,2016,655552067838.93604
ind,2017,706699182669.2489
ind,2018,776472152507.86401
ind,2019,818740277272.19885
ind,2020,730485409118.68799
irl,1970,8472562191.55077
irl,1971,9228393439.00546
irl,1972,9949869729.31483
irl,1973,11558109773.7887
irl,1974,10215554795.6168
irl,1975,9846801529.34023
irl,1976,11181720839.7988
irl,1977,11635219810.1742
irl,1978,13831711384.6156
irl,1979,15714418289.9207
irl,1980,14973092813.998
irl,1981,16400010714.3215
irl,1982,15840390164.4965
irl,1983,14369573277.1426
irl,1984,14008071787.1191
irl,1985,12927386260.4184
irl,1986,12566266442.8293
irl,1987,12423279078.5629
irl,1988,13073654454.3023
irl,1989,14398656938.5445
irl,1990,16328367247.948
irl,1991,15188004351.3992
irl,1992,15183964614.9644
irl,1993,14412123096.498
irl,1994,16118222177.925
irl,1995,18663368192.6293
irl,1996,21729174212.0043
irl,1997,25163544880.4644
irl,1998,28545657491.7762
irl,1999,32563438885.4621
irl,2000,34208713360.7121
irl,2001,36200343365.5156
irl,2002,38211499687.6812
irl,2003,41258901107.22649
irl,2004,45284891786.7902
irl,2005,52909739530.3621
irl,2006,56725278914.34489
irl,2007,56742856927.0711
irl,2008,50170873674.4676
irl,2009,41678076186.8176
irl,2010,35413718697.2945
irl,2011,35364588356.9848
irl,2012,41054508861.5414
irl,2013,39355567247.7719
irl,2014,46652601641.21829
irl,2015,70258587916.53979
irl,2016,105557126971.146
irl,2017,104941514853.295
irl,2018,95631623254.4218
irl,2019,190798082119.936
irl,2020,147086684871.93701
irn,1960,7428384314.63333
irn,1961,8197926035.70654
irn,1962,7567467439.45467
irn,1963,8921079897.5709
irn,1964,9599531943.66479
irn,1965,13113446722.5451
irn,1966,13156020011.2633
irn,1967,15897022374.8731
irn,1968,17957726229.2617
irn,1969,19329286604.9999
irn,1970,22343641825.502
irn,1971,26263618423.7808
irn,1972,30942949648.0014
irn,1973,35227021128.656
irn,1974,41966289724.0066
irn,1975,57643789465.2274
irn,1976,81266795304.4462
irn,1977,69239567592.929
irn,1978,63489243026.6372
irn,1979,45205037218.7924
irn,1980,46622270493.368
irn,1981,40993288284.9588
irn,1982,44318702369.3146
irn,1983,61475321776.6498
irn,1984,54949366765.9615
irn,1985,46031044613.1545
irn,1986,43126225987.218
irn,1987,41693807747.6358
irn,1988,31573398888.3158
irn,1989,33934742574.92509
irn,1990,35297717150.4786
irn,1991,54090210695.7616
irn,1992,51321136186.0242
irn,1993,43567727001.1321
irn,1994,38413575872.4728
irn,1995,35873046966.0468
irn,1996,45230286725.5016
irn,1997,48756499572.5586
irn,1998,49559278966.9596
irn,1999,51958314907.3502
irn,2000,56483634330.8064
irn,2001,70600565469.9321
irn,2002,75116356338.7365
irn,2003,79562302548.1539
irn,2004,85957962700.36638
irn,2005,89399639783.41409
irn,2006,87920991087.2216
irn,2007,100815255522.004
irn,2008,112776695312.524
irn,2009,114268357401.658
irn,2010,118034389005.67
irn,2011,123490521728.416
irn,2012,100021533825.67101
irn,2013,92244867521.39128
irn,2014,99459143949.539
irn,2015,87476717378.67979
irn,2016,84220451197.50659
irn,2017,85383077222.73459
irn,2018,74892095888.61868
irn,2019,70443224408.11189
irn,2020,72219185801.3409
irq,2007,6839680447.28915
irq,2008,16215664882.8374
irq,2009,11679243621.7775
irq,2010,19522397799.08929
irq,2011,22218562346.089
irq,2012,22154649291.7678
irq,2013,31973356460.4422
irq,2014,33387808311.0494
irq,2015,43389983563.3919
irq,2016,27660128730.2418
irq,2017,26703849680.0019
irq,2018,6900950577.20475
irq,2019,5784118107.01968
isl,1970,916720595.87255
isl,1971,1304959236.2366
isl,1972,1316386205.29902
isl,1973,1611702271.25526
isl,1974,1739427172.44893
isl,1975,1585949608.57084
isl,1976,1542844380.60421
isl,1977,1720130349.1987
isl,1978,1624817219.24537
isl,1979,1596055362.45406
isl,1980,1818633845.43899
isl,1981,1840175414.7417
isl,1982,1841333135.29412
isl,1983,1606969750.69451
isl,1984,1757526508.23223
isl,1985,1775608166.46223
isl,1986,1748052635.91449
isl,1987,2076023501.56687
isl,1988,2071781472.46687
isl,1989,1908852125.63225
isl,1990,1966305136.58209
isl,1991,2017210061.89441
isl,1992,1808348443.04131
isl,1993,1631077279.01869
isl,1994,1627645984.05392
isl,1995,1599773265.74337
isl,1996,1956763495.25641
isl,1997,2176371239.63527
isl,1998,2841648455.00171
isl,1999,2746903750.86828
isl,2000,3074442517.08095
isl,2001,2955678899.80264
isl,2002,2589658791.09988
isl,2003,2829262190.6164
isl,2004,3574621390.75675
isl,2005,4655693186.37797
isl,2006,5764490905.36131
isl,2007,5129767551.89911
isl,2008,4182924458.26071
isl,2009,2197817765.55749
isl,2010,2012955911.69333
isl,2011,2232964963.82172
isl,2012,2347768892.54477
isl,2013,2400189736.27669
isl,2014,2787697305.20176
isl,2015,3386606655.81192
isl,2016,3995819723.12885
isl,2017,4418002017.52986
isl,2018,4554898991.54312
isl,2019,4457626351.80476
isl,2020,4068700007.61858
isr,1970,10850315509.6265
isr,1971,13107376784.872
isr,1972,14686827580.2925
isr,1973,16131399425.4106
isr,1974,15764900047.1678
isr,1975,15876274001.9725
isr,1976,14217945628.4036
isr,1977,12455609707.9885
isr,1978,13045388533.9394
isr,1979,14324118176.7506
isr,1980,14104940782.9853
isr,1981,14732748767.2055
isr,1982,15238776124.523
isr,1983,17468447236.3964
isr,1984,15459173020.0249
isr,1985,14255523005.017
isr,1986,14568186012.6067
isr,1987,16131087088.8899
isr,1988,15939351828.8238
isr,1989,15566314737.79
isr,1990,19643374040.5643
isr,1991,27237152180.4383
isr,1992,28833502851.5073
isr,1993,28900786672.9557
isr,1994,31855964066.721
isr,1995,35551209467.8616
isr,1996,38906088075.1255
isr,1997,39137054242.957
isr,1998,37837770593.0278
isr,1999,38114875348.3985
isr,2000,39280359590.0691
isr,2001,38090734359.5901
isr,2002,35922046052.9137
isr,2003,33975904463.788
isr,2004,34447439217.8723
isr,2005,35255634664.0367
isr,2006,38073430556.15111
isr,2007,41828932978.8603
isr,2008,44075121392.7362
isr,2009,42832436773.7233
isr,2010,46558126238.1545
isr,2011,52653627889.0271
isr,2012,55284003087.3462
isr,2013,57371178765.9192
isr,2014,57812753140.946
isr,2015,56946851078.4272
isr,2016,64064275888.6841
isr,2017,66491126795.592
isr,2018,71255262381.5446
isr,2019,73483271986.62158
isr,2020,70534682217.7437
ita,1970,202467954236.70999
ita,1971,205952032192.18399
ita,1972,213540372523.60199
ita,1973,228704142894.444
ita,1974,235322990862.035
ita,1975,220590336148.513
ita,1976,221759810444.28601
ita,1977,228440599188.02097
ita,1978,231234945126.49896
ita,1979,246664333992.86896
ita,1980,263657127487.80399
ita,1981,259540370887.19696
ita,1982,250790602447.48801
ita,1983,247180438337.61096
ita,1984,257028476973.82401
ita,1985,259685323198.79199
ita,1986,266916065306.53696
ita,1987,279780718598.60693
ita,1988,299892485970.63501
ita,1989,313042026668.604
ita,1990,326586365338.44501
ita,1991,330822515511.69897
ita,1992,326066369931.99597
ita,1993,289487154542.64093
ita,1994,291565013670.27802
ita,1995,312077794505.39093
ita,1996,319824857312.89093
ita,1997,326128110995.82001
ita,1998,339332312955.85901
ita,1999,354127001644.60901
ita,2000,378240378150.42896
ita,2001,388348928194.336
ita,2002,403320695140.42896
ita,2003,400800991365.82001
ita,2004,407280990452.22601
ita,2005,413595561166.64001
ita,2006,424103313948.59399
ita,2007,430558681848.828
ita,2008,416972474600.54694
ita,2009,376329686001.48401
ita,2010,375576326748.75
ita,2011,370195300180.508
ita,2012,334139126920
ita,2013,312601817443.63293
ita,2014,305663700484.68701
ita,2015,311043173734.88293
ita,2016,323463948642.85101
ita,2017,333870735751.758
ita,2018,344136836626.13293
ita,2019,346555019971.25
ita,2020,314546682589.60901
jam,2007,3838788918.03346
jam,2008,3535723142.40321
jam,2009,2901737012.7935
jam,2010,2826999147.71718
jam,2011,3057351035.97129
jam,2012,2905901098.06191
jam,2013,3069677391.96501
jam,2014,3162465156.53146
jam,2015,3010135949.62118
jam,2016,3012342417.114
jam,2017,3152113008.29448
jam,2018,3332860852.91302
jam,2019,3394957152.35379
jam,2020,3013859409.96726
jor,1976,2367850462.99299
jor,1977,4055500743.07929
jor,1978,3698653546.09635
jor,1979,3973112407.34744
jor,1980,4525245169.98985
jor,1981,7370497589.22569
jor,1982,6067486859.08527
jor,1983,4440108079.91751
jor,1984,4936236182.97574
jor,1985,3883240930.19555
jor,1986,4157431800.90893
jor,1987,6546710946.9536
jor,1988,4461050710.11419
jor,1989,2521995823.52079
jor,1990,2300629955.94086
jor,1991,2101357946.30918
jor,1992,3241709227.71061
jor,1993,3728160339.46652
jor,1994,3731454220.33071
jor,1995,3643905072.87832
jor,1996,3409237468.79761
jor,1997,3093074798.25721
jor,1998,2719348465.86453
jor,1999,3067177968.5875
jor,2000,2865665700.65305
jor,2001,2784080519.5103
jor,2002,2920296781.25685
jor,2003,3423818248.75036
jor,2004,4578330428.93749
jor,2005,6192284262.17703
jor,2006,5886992813.9757
jor,2007,6525275534.4453
jor,2008,8425705486.7137
jor,2009,9094138085.51002
jor,2010,9474508658.97365
jor,2011,9055810615.02802
jor,2012,7318228546.21823
jor,2013,7286688267.00423
jor,2014,7694662243.2254
jor,2015,7881126760.56338
jor,2016,7329701280.56295
jor,2017,8122294814.63445
jor,2018,6636371102.00381
jor,2019,4620645228.88666
jor,2020,4337076885.04269
jpn,1970,494533455217.91498
jpn,1971,517819635787.93494
jpn,1972,570030262609.76599
jpn,1973,635953562813.20605
jpn,1974,581851155015.76697
jpn,1975,577896532255.20605
jpn,1976,594656279136.85596
jpn,1977,611601412128.00806
jpn,1978,660070610205.70398
jpn,1979,698989053048.12695
jpn,1980,696295898485.91003
jpn,1981,716340148842.66699
jpn,1982,716009025329.76697
jpn,1983,706298174295.54492
jpn,1984,736784995484.33691
jpn,1985,797643150642.11804
jpn,1986,842035354731.78894
jpn,1987,908970122517.44299
jpn,1988,1029996216248.34998
jpn,1989,1124637991786.34009
jpn,1990,1212998345331.76001
jpn,1991,1243775689053.98999
jpn,1992,1216049734179.02002
jpn,1993,1183359633402.55005
jpn,1994,1165668435122.42993
jpn,1995,1203030873908.17993
jpn,1996,1284914303875.01001
jpn,1997,1260258811932.02002
jpn,1998,1206440377166.75
jpn,1999,1193303008420.02002
jpn,2000,1200813498878.86011
jpn,2001,1184611955771.57007
jpn,2002,1127325361403.81006
