geo,time,se_sec_enrl_gc_fe_zs
per,1974,44.27742
per,1975,68.70199
per,1976,73.45925
per,1977,46.40372
per,1978,46.13414
per,1979,45.80601
per,1980,45.73744
per,1981,46.13238
per,1982,46.26993
per,1985,46.76082
per,1991,47.62997
per,1995,47.63208
per,1998,47.88807
per,1999,47.73733
per,2000,47.51093
per,2001,47.53207
per,2002,47.50453
per,2003,47.14195
per,2004,48.18547
per,2005,48.10362
per,2006,48.52884
per,2007,48.58531
per,2008,48.70573
per,2009,48.63014
per,2010,48.80502
per,2011,48.80947
per,2012,48.25696
per,2013,48.59014
per,2014,48.57664
per,2015,48.66339
per,2016,48.6434
per,2017,48.64563
per,2018,48.66198
phl,1981,53.24568
phl,1982,51.20655
phl,1983,51.20774
phl,1984,50.63945
phl,1985,50.63999
phl,1986,50.04572
phl,1987,49.85564
phl,1988,48.72999
phl,1989,48.72998
phl,1990,49.85139
phl,1998,51.30944
phl,1999,51.27764
phl,2001,51.32761
phl,2002,51.4491
phl,2003,51.48035
phl,2004,51.56223
phl,2005,51.72559
phl,2006,51.64852
phl,2007,51.38601
phl,2008,51.1194
phl,2009,50.87626
phl,2014,50.58583
phl,2015,50.35619
phl,2016,50.51536
phl,2017,51.20434
plw,1999,48.69086
plw,2000,47.92215
plw,2004,50.37396
plw,2013,49.04306
plw,2014,49.50125
png,1970,27.26455
png,1971,29.75333
png,1972,30.6417
png,1973,31.59017
png,1974,31.80138
png,1975,31.51334
png,1976,30.58655
png,1977,30.11441
png,1978,30.3344
png,1979,31.42211
png,1980,32.36754
png,1981,32.90849
png,1982,35.47057
png,1984,36.12597
png,1986,36.64305
png,1987,36.39679
png,1988,37.3633
png,1989,37.47486
png,1990,38.45726
png,1991,39.89081
png,1992,39.89111
png,1993,40.02844
png,1994,40.6012
png,1995,40.24093
png,1998,41.81428
png,2012,42.67673
png,2016,41.60009
pol,1972,54.79895
pol,1973,55.1054
pol,1974,55.30555
pol,1989,55.45498
pol,1990,55.55495
pol,1991,55.56976
pol,1992,55.89006
pol,1993,55.54242
pol,1994,55.42893
pol,1995,55.96076
pol,1996,55.6856
pol,1997,55.06495
pol,1998,55.05341
pol,1999,54.58024
pol,2000,54.4115
pol,2001,54.25331
pol,2002,52.20683
pol,2003,51.77995
pol,2004,52.14637
pol,2005,52.17773
pol,2006,52.25238
pol,2007,52.49345
pol,2008,52.87195
pol,2009,53.06673
pol,2010,53.0817
pol,2011,52.98798
pol,2012,52.90128
pol,2013,52.03006
pol,2014,51.79566
pol,2015,51.63937
pol,2016,51.63212
pol,2017,51.83063
pri,1973,51.00001
pri,1974,50.99968
pri,1975,50.99588
pri,1976,53.83946
pri,1977,51.00003
pri,1978,50.99998
pri,1979,50.90001
pri,1980,50.90015
pri,1981,50.89985
pri,1982,50.99022
pri,1983,50.99129
pri,1984,50.992
pri,1985,50.99096
pri,1986,50.99123
pri,1987,50.99063
pri,1988,50.99063
pri,1989,50.99063
pri,1990,50.9908
pri,1991,50.99091
pri,1992,50.99102
pri,1993,51.00592
pri,1994,51.00585
pri,1995,51.00585
pri,2013,49.91677
pri,2014,49.76725
pri,2015,49.54353
pri,2016,49.69418
prk,2015,49.14544
prt,1971,49.95884
prt,1972,50.94943
prt,1973,51.70115
prt,1974,51.39175
prt,1975,53.16854
prt,1976,52.10449
prt,1977,52.44776
prt,1978,52.1439
prt,1979,47.68623
prt,1980,42.6357
prt,1981,47.85399
prt,1982,48.53462
prt,1983,48.50651
prt,1984,53.34412
prt,1985,53.64845
prt,1986,52.87526
prt,1987,48.57404
prt,1988,52.96635
prt,1990,49.81608
prt,1991,53.73674
prt,1993,53.02257
prt,1994,52.03537
prt,1995,51.64379
prt,1996,51.95283
prt,1998,51.7745
prt,1999,51.7981
prt,2000,51.36501
prt,2001,51.265
prt,2002,51.1079
prt,2003,51.87283
prt,2004,52.74472
prt,2005,53.02758
prt,2006,52.91843
prt,2007,52.54537
prt,2008,52.48293
prt,2009,52.30613
prt,2010,52.03393
prt,2011,51.82619
prt,2012,51.71933
prt,2013,51.33686
prt,2014,51.44358
prt,2015,51.24192
prt,2016,50.91588
prt,2017,50.73257
pry,1970,47.50933
pry,1971,49.2843
pry,1972,49.45968
pry,1973,49.99525
pry,1975,51.54608
pry,1976,51.23849
pry,1977,49.45179
pry,1978,49.37292
pry,1982,49.24472
pry,1985,49.48148
pry,1986,49.49167
pry,1987,49.42831
pry,1988,49.74762
pry,1989,51.09264
pry,1990,50.50847
pry,1991,51.03659
pry,1992,50.51686
pry,1994,51.03396
pry,1996,50.47427
pry,1998,50.57223
pry,1999,50.30781
pry,2000,50.13318
pry,2001,49.99585
pry,2002,49.95575
pry,2003,49.8595
pry,2004,50.05232
pry,2005,50.10756
pry,2006,50.28436
pry,2007,50.28772
pry,2008,50.39812
pry,2009,50.40973
pry,2010,50.47808
pry,2011,50.44314
pry,2012,50.81257
pry,2016,50.53689
pse,1995,48.34632
pse,1996,48.61003
pse,1997,49.05064
pse,1999,49.69274
pse,2000,50.27693
pse,2001,50.75295
pse,2002,50.45592
pse,2003,50.34013
pse,2004,50.20458
pse,2005,50.26645
pse,2006,50.51678
pse,2007,50.6264
pse,2008,50.84014
pse,2009,50.84297
pse,2010,51.09466
pse,2011,51.58346
pse,2012,51.41296
pse,2013,51.41137
pse,2014,51.45994
pse,2015,51.47412
pse,2016,51.51513
pse,2017,51.45068
pse,2018,51.65265
pyf,1971,56.28832
pyf,1972,56.32943
pyf,1973,56.17887
pyf,1974,56.61664
pyf,1975,56.50014
pyf,1976,57.1978
pyf,1977,57.34438
pyf,1978,57.20144
pyf,1979,57.06399
pyf,1980,55.17062
pyf,1981,57.68119
pyf,1982,57.67869
pyf,1983,52.99195
pyf,1984,57.10586
pyf,1985,55.98413
pyf,1986,56.79825
pyf,1987,56.80349
pyf,1988,56.82966
pyf,1989,57.18978
pyf,1990,58.68914
pyf,1991,56.19422
pyf,1992,55.50226
pyf,1993,56.29964
pyf,1994,56.29478
pyf,1995,56.32016
pyf,1996,56.27907
pyf,1997,56.26667
qat,1971,32.88572
qat,1972,34.49508
qat,1973,37.47933
qat,1974,41.86637
qat,1975,43.29738
qat,1976,48.42821
qat,1977,46.74763
qat,1978,47.54924
qat,1979,48.13178
qat,1980,50.23359
qat,1981,49.67337
qat,1982,49.6586
qat,1983,50.07631
qat,1984,50.89562
qat,1985,51.35307
qat,1986,51.70522
qat,1987,54.74338
qat,1988,51.77177
qat,1989,51.87876
qat,1990,52.29123
qat,1991,51.66701
qat,1992,51.36903
qat,1993,50.72595
qat,1994,50.19427
qat,1995,49.84309
qat,1996,49.58338
qat,1998,50.00834
qat,1999,50.26339
qat,2000,49.9089
qat,2001,50.73374
qat,2002,50.27841
qat,2003,49.98734
qat,2004,49.30602
qat,2005,49.85504
qat,2006,49.66067
qat,2007,50.15467
qat,2008,49.32346
qat,2009,49.34195
qat,2010,49.49211
qat,2011,49.21621
qat,2012,49.36127
qat,2013,49.34851
qat,2014,48.37161
qat,2015,48.69339
qat,2016,49.30925
qat,2017,49.30593
qat,2018,49.19254
rou,1971,51.53531
rou,1972,51.88768
rou,1973,51.99766
rou,1974,52.00827
rou,1991,50.63759
rou,1992,51.54799
rou,1993,51.87319
rou,1994,52.44372
rou,1995,52.78579
rou,1996,52.66015
rou,1997,52.48222
rou,1998,52.71964
rou,1999,51.98662
rou,2000,51.46894
rou,2001,51.44285
rou,2002,51.43382
rou,2003,51.5936
rou,2004,51.63084
rou,2005,51.66812
rou,2006,51.58217
rou,2007,51.44587
rou,2008,51.39544
rou,2009,51.38825
rou,2010,51.41629
rou,2011,51.45301
rou,2012,51.49384
rou,2013,51.23464
rou,2014,51.18003
rou,2015,51.13167
rou,2016,50.91943
rou,2017,50.91438
rus,1981,50.52418
rus,1986,49.98715
rus,1989,49.97111
rus,1990,50.02856
rus,1991,50.95851
rus,1992,51.3035
rus,1993,51.44645
rus,1994,51.50515
rus,1999,50.96446
rus,2000,50.84985
rus,2001,50.80702
rus,2002,50.74099
rus,2003,50.80295
rus,2004,50.85423
rus,2005,50.8738
rus,2006,50.80227
rus,2007,50.69277
rus,2008,50.46907
rus,2009,50.50488
rus,2011,50.37534
rus,2012,50.3888
rus,2013,50.26551
rus,2014,50.12598
rus,2015,50.03252
rus,2016,50.06963
rus,2017,49.48229
rwa,1971,30.37307
rwa,1972,31.82787
rwa,1973,32.35137
rwa,1974,31.77083
rwa,1975,31.16572
rwa,1976,30.79044
rwa,1977,31.20631
rwa,1978,31.6378
rwa,1979,31.95429
rwa,1980,41.07159
rwa,1981,43.24453
rwa,1982,43.49887
rwa,1983,43.31215
rwa,1984,43.46757
rwa,1985,43.71569
rwa,1986,44.20166
rwa,1987,44.59597
rwa,1988,45.02228
rwa,1989,45.62972
rwa,1990,45.64619
rwa,1991,45.60761
rwa,1992,44.828
rwa,1999,49.51501
rwa,2000,48.47737
rwa,2002,50.22333
rwa,2003,47.24531
rwa,2004,46.4305
rwa,2005,46.2107
rwa,2006,47.54112
rwa,2007,47.19831
rwa,2008,47.62071
rwa,2009,49.36689
rwa,2011,51.79763
rwa,2012,52.70124
rwa,2013,53.40576
rwa,2014,53.78522
rwa,2015,53.92947
rwa,2016,53.94144
rwa,2017,54.26129
rwa,2018,54.13324
sau,1979,34.93025
sau,2005,49.31344
sau,2007,48.00788
sau,2008,47.91212
sau,2009,48.23249
sau,2010,47.91166
sau,2011,47.89158
sau,2012,48.28556
sau,2013,46.03353
sau,2014,44.35134
sau,2015,48.98948
sau,2016,47.44891
sau,2017,46.78462
sau,2018,47.91336
sdn,2001,44.5505
sdn,2002,48.88479
sdn,2003,47.72626
sdn,2004,47.76881
sdn,2005,47.93182
sdn,2006,48.354
sdn,2007,47.76595
sdn,2008,47.3033
sdn,2009,46.2068
sdn,2010,46.25698
sdn,2011,47.58403
sdn,2012,47.44204
sdn,2013,48.12009
sdn,2014,47.31624
sdn,2015,49.32056
sdn,2016,49.31692
sdn,2017,50.0333
sen,1971,28.03482
sen,1972,28.56943
sen,1973,28.50419
sen,1974,25.39431
sen,1977,32.72386
sen,1978,32.71955
sen,1979,33.24919
sen,1980,33.46337
sen,1981,33.72008
sen,1982,34.20362
sen,1983,33.93442
sen,1984,33.47116
sen,1985,33.68271
sen,1986,33.40104
sen,1987,33.23342
sen,1988,33.5807
sen,1989,33.16533
sen,1990,33.69794
sen,1991,34.54664
sen,1992,34.65431
sen,1993,35.27616
sen,1994,44.24346
sen,1996,37.50894
sen,1997,37.46122
sen,1998,38.1115
sen,1999,39.01097
sen,2000,39.2886
sen,2001,39.58117
sen,2002,39.85654
sen,2003,40.56531
sen,2004,41.6423
sen,2005,42.48803
sen,2006,42.85127
sen,2007,43.06694
sen,2008,43.82378
sen,2009,45.02819
sen,2010,45.98065
sen,2011,47.23965
sen,2012,47.97118
sen,2013,48.71639
sen,2014,49.4674
sen,2015,50.08432
sen,2016,50.79933
sen,2017,51.5767
sen,2018,51.95345
sgp,1970,50.82613
sgp,1971,51.65636
sgp,1973,52.31782
sgp,1975,50.77118
sgp,1976,51.27253
sgp,1977,51.53267
sgp,1978,51.57638
sgp,1979,51.58253
sgp,1980,51.51791
sgp,1981,51.18315
sgp,1982,50.90673
sgp,1983,50.60957
sgp,1984,50.57839
sgp,1985,50.70352
sgp,1986,50.38013
sgp,1987,50.09736
sgp,1988,50.14399
sgp,1989,50.07635
sgp,1990,50.08801
sgp,1991,50.05735
sgp,1992,49.75652
sgp,1993,49.8376
sgp,1994,49.05774
sgp,1995,52.47371
sgp,2007,49.81764
sgp,2008,49.88832
sgp,2009,49.88376
sgp,2016,48.50495
sgp,2017,48.58072
slb,1970,24.08829
slb,1971,26.40693
slb,1972,24.40522
slb,1973,24.37746
slb,1974,25.04615
slb,1975,26.49518
slb,1976,24.59893
slb,1977,25.23719
slb,1978,26.70912
slb,1979,27.93979
slb,1980,29.96899
slb,1981,31.37163
slb,1982,32.45538
slb,1983,33.15998
slb,1984,33.95858
slb,1986,37.78111
slb,1990,36.69269
slb,1991,35.65928
slb,1992,36.63366
slb,1993,36.15835
slb,1994,37.63923
slb,1999,41.05333
slb,2000,42.11577
slb,2001,42.9915
slb,2002,42.88018
slb,2005,43.49624
slb,2006,43.46176
slb,2007,43.51676
slb,2010,44.53231
slb,2011,45.86781
slb,2012,46.74268
slb,2013,47.02575
slb,2014,47.71307
slb,2015,47.91905
slb,2016,48.16699
slb,2017,49.25597
slb,2018,49.06784
sle,1971,28.37805
sle,1972,29.33788
sle,1973,30.31403
sle,1974,30.80797
sle,1975,31.54582
sle,1976,32.11975
sle,1977,31.95059
sle,1978,32.40811
sle,1979,33.10342
sle,1980,30.17456
sle,1981,29.89446
sle,1982,30.72119
sle,1983,31.85949
sle,1984,31.99951
sle,1985,32.00016
sle,1987,33.41627
sle,1988,33.46793
sle,1989,33.23471
sle,1990,34.26465
sle,1991,35.91897
sle,2001,41.2063
sle,2015,46.74976
sle,2016,48.00626
sle,2018,48.89337
slv,1970,43.4549
slv,1971,43.0215
slv,1972,43.91879
slv,1973,44.44044
slv,1974,44.65919
slv,1975,45.38085
slv,1976,46.15714
slv,1977,45.54056
slv,1978,46.01955
slv,1979,45.80572
slv,1980,46.1643
slv,1983,49.29474
slv,1984,50.04694
slv,1988,51.77779
slv,1989,50.6139
slv,1991,51.60921
slv,1992,50.7458
slv,1993,50.75258
slv,1995,51.27701
slv,1998,48.77958
slv,2000,48.45046
slv,2001,48.88348
slv,2002,48.85382
slv,2003,49.26272
slv,2004,49.2599
slv,2005,49.30645
slv,2006,49.6031
slv,2007,49.61561
slv,2008,49.41057
slv,2009,49.14246
slv,2010,49.05512
slv,2011,48.94872
slv,2012,48.86191
slv,2013,49.13806
slv,2014,49.41243
slv,2015,49.44677
slv,2016,49.22952
slv,2017,49.15681
slv,2018,49.30743
smr,1971,46.83685
smr,1972,46.05263
smr,1973,45.99816
smr,1974,46.36771
smr,1975,47.45614
smr,1976,47.48142
smr,1977,47.25635
smr,1978,45.98842
smr,1979,47.03425
smr,1980,47.71987
smr,1981,48.64643
smr,1982,45.56869
smr,1983,44.72285
smr,1984,45.97156
smr,1985,47.46032
smr,1986,47.83654
smr,1987,53.01095
smr,1988,51.87557
smr,1989,51.05796
smr,1990,51.87901
smr,1991,55.50239
smr,1992,52.39961
smr,1993,51.04895
smr,1994,49.79879
smr,1996,50.47259
smr,1997,50.8937
smr,2000,49.2915
smr,2008,54.21053
smr,2009,52.69122
smr,2010,52.77931
smr,2011,52.92853
smr,2012,53.23703
smr,2018,44.14239
som,1971,19.27386
som,1972,18.74671
som,1973,20.03685
som,1974,20.10524
som,1976,22.99425
som,1977,17.61256
som,1978,19.25226
som,1979,21.32075
som,1980,24.47516
som,1981,33.90703
som,1982,34.92485
som,1983,35.06749
som,1984,36.53946
som,1985,36.11013
som,1986,36.38082
som,2007,31.47281
srb,1999,50.53886
srb,2000,50.73008
srb,2001,50.93805
srb,2002,50.68295
srb,2003,51.02182
srb,2004,50.91209
srb,2005,50.75746
srb,2006,50.78216
srb,2007,50.63795
srb,2008,50.62283
srb,2009,50.55637
srb,2010,50.53865
srb,2011,50.47982
srb,2012,50.43153
srb,2013,50.42701
srb,2014,50.24388
srb,2015,50.11464
srb,2016,50.20309
srb,2017,50.20279
srb,2018,50.34035
ssd,2011,33.47786
ssd,2015,34.49112
stp,1971,43.95079
stp,1972,48.98211
stp,1977,46.02613
stp,1978,46.70906
stp,1982,45.1043
stp,1983,45.08117
stp,1987,46.7899
stp,1988,47.35051
stp,1990,46.38732
stp,2003,53.60334
stp,2004,50.69906
stp,2005,51.46031
stp,2007,51.64662
stp,2008,51.27654
stp,2009,52.76667
stp,2010,50.42493
stp,2011,53.06421
stp,2012,53.48529
stp,2013,52.41166
stp,2014,52.13531
stp,2015,52.50928
stp,2016,53.06195
stp,2017,52.96454
sur,1972,55.51443
sur,1973,58.20306
sur,1974,55.68319
sur,1975,58.01207
sur,1976,56.16065
sur,1977,54.53386
sur,1978,55.05311
sur,1979,55.35689
sur,1986,56.28501
sur,1987,56.59744
sur,1988,56.8215
sur,1989,56.51101
sur,1990,56.30933
sur,1991,56.50186
sur,1992,56.39825
sur,1993,53.0013
sur,1994,57.2588
sur,2001,57.88788
sur,2002,61.04059
sur,2005,60.61628
sur,2006,60.43748
sur,2007,62.03156
sur,2008,61.2008
sur,2009,61.09619
sur,2010,60.59695
sur,2011,60.12589
sur,2012,59.78648
sur,2013,60.2924
sur,2014,60.61776
sur,2015,61.24706
svk,1993,50.98973
svk,1994,50.99097
svk,1995,50.89894
svk,1996,50.7199
svk,1997,50.51348
svk,1998,50.36624
svk,1999,50.32308
svk,2000,49.79131
svk,2001,49.89922
svk,2002,50.06217
svk,2003,50.25602
svk,2004,50.60297
svk,2005,50.70651
svk,2006,50.75414
svk,2007,50.7211
svk,2008,50.79767
svk,2009,50.94184
svk,2010,51.01209
svk,2011,51.00706
svk,2012,50.96323
svk,2013,50.83495
svk,2014,50.80085
svk,2015,50.79589
svk,2016,50.68286
svk,2017,50.6922
svn,1993,51.9685
svn,1994,51.87167
svn,1995,51.76843
svn,1996,51.69882
svn,1997,51.11763
svn,1998,51.25829
svn,1999,51.06764
svn,2000,51.61423
svn,2001,50.96882
svn,2002,51.11698
svn,2003,51.34544
svn,2004,51.63832
svn,2005,51.80862
svn,2006,51.96012
svn,2007,52.49451
svn,2008,52.52934
svn,2009,52.55138
svn,2010,52.51231
svn,2011,52.40605
svn,2012,52.40535
svn,2013,52.15135
svn,2014,52.05254
svn,2015,52.03279
svn,2016,52.13937
svn,2017,52.42547
swe,1971,47.78378
swe,1976,51.23058
swe,1977,51.0211
swe,1978,51.1151
swe,1979,51.01391
swe,1980,51.0589
swe,1981,51.12134
swe,1982,51.34727
swe,1983,51.47218
swe,1984,51.67784
swe,1985,51.48965
swe,1987,51.2334
swe,1988,50.99265
swe,1989,51.57704
swe,1990,51.89014
swe,1991,52.11842
swe,1992,52.38736
swe,1993,53.62718
swe,1994,52.9809
swe,1995,53.81125
swe,1996,54.29152
swe,1997,54.66085
swe,1998,54.90967
swe,1999,53.42464
swe,2000,53.53652
swe,2001,53.34208
swe,2002,52.78897
swe,2003,52.69232
swe,2004,47.9201
swe,2005,50.41196
swe,2006,50.35992
swe,2007,50.35219
swe,2008,50.45042
swe,2009,50.51428
swe,2010,50.55379
swe,2011,50.50295
swe,2012,50.16925
swe,2013,52.28263
swe,2014,52.25597
swe,2015,51.7298
swe,2016,51.06696
swe,2017,49.68928
swz,1970,43.07961
swz,1971,43.81735
swz,1972,43.40418
swz,1973,43.8719
swz,1974,44.87099
swz,1975,45.46743
swz,1976,46.45896
swz,1977,47.54378
swz,1978,48.22678
swz,1979,48.9928
swz,1980,49.01285
swz,1981,49.27898
swz,1982,49.26896
swz,1983,49.59174
swz,1984,49.1208
swz,1985,49.1977
swz,1986,49.43094
swz,1987,49.67519
swz,1988,49.73354
swz,1989,49.95821
swz,1990,49.96839
swz,1991,49.9036
swz,1992,50.26983
swz,1993,50.15705
swz,1994,50.33954
swz,1995,50.60346
swz,1996,50.3977
swz,1998,50.30413
swz,1999,50.08042
swz,2000,50.20497
swz,2001,50.36155
swz,2002,50.06818
swz,2003,50.44858
swz,2004,49.06494
swz,2005,49.95491
swz,2006,50.07859
swz,2007,47.08155
swz,2009,49.8634
swz,2010,49.61577
swz,2011,48.97522
swz,2012,48.8759
swz,2013,49.36657
swz,2014,49.67798
swz,2015,49.77213
swz,2016,50.1749
swz,2017,49.99411
sxm,2012,60.53333
sxm,2014,59.42806
syc,1970,54.10605
syc,1971,53.76623
syc,1972,53.02307
syc,1973,53.82956
syc,1974,53.92217
syc,1975,54.86291
syc,1976,56.2253
syc,1977,54.96111
syc,1978,54.6205
syc,1979,53.64051
syc,1980,53.41358
syc,1981,51.47899
syc,1982,50.48306
syc,1983,49.88802
syc,1984,48.60766
syc,1985,49.26316
syc,1986,48.33122
syc,1987,48.14663
syc,1988,48.68016
syc,1989,49.2383
syc,1991,49.18869
syc,1992,49.41755
syc,1993,49.90238
syc,1994,50.29834
syc,1995,49.61032
syc,1996,49.63808
syc,1998,48.97222
syc,1999,50.89576
syc,2000,51.31643
syc,2001,50.74528
syc,2002,50.61334
syc,2003,50.59604
syc,2004,51.10525
syc,2005,50.29996
syc,2006,50.05132
syc,2007,50.4072
syc,2008,50.7774
syc,2009,50.32588
syc,2010,49.444
syc,2011,49.31815
syc,2012,49.38781
syc,2013,51.66222
syc,2014,51.06596
syc,2015,51.76917
syc,2016,52.61842
syc,2017,53.10219
syc,2018,51.02428
syr,1971,26.65269
syr,1972,27.66592
syr,1973,28.3232
syr,1974,29.41445
syr,1975,30.76902
syr,1976,31.70943
syr,1977,33.00595
syr,1978,33.93194
syr,1979,34.99675
syr,1980,36.23835
syr,1981,36.91154
syr,1982,37.66971
syr,1983,38.51676
syr,1984,39.39016
syr,1985,40.24125
syr,1986,40.79618
syr,1987,40.92978
syr,1988,41.24018
syr,1989,41.32699
syr,1990,41.53782
syr,1991,41.63506
syr,1992,42.59885
syr,1993,43.71197
syr,1994,43.82458
syr,1995,44.35831
syr,1996,45.08265
syr,1997,45.77928
syr,1998,46.10332
syr,1999,46.21526
syr,2000,46.43302
syr,2001,46.22905
syr,2002,46.63096
syr,2003,47.2742
syr,2004,47.41509
syr,2005,47.60336
syr,2006,47.96179
syr,2007,48.52807
syr,2008,48.81455
syr,2009,49.0257
syr,2010,49.03283
syr,2011,48.96548
syr,2012,49.08241
syr,2013,49.02664
tca,1973,56.77966
tca,1974,45.82441
tca,1978,53.86779
tca,1994,48.78049
tca,1997,50.48638
tca,1999,51.42566
tca,2000,52.52525
tca,2001,53.1224
tca,2002,50
tca,2003,49.2126
tca,2004,48.8456
tca,2005,47.75353
tca,2009,51.78998
tca,2014,50.41414
tca,2015,51.56483
tca,2018,49.65458
tcd,1971,8.10544
tcd,1972,9.05844
tcd,1974,11.37677
tcd,1985,15.16503
tcd,1987,15.01739
tcd,1988,15.28255
tcd,1989,15.60901
tcd,1990,17.80059
tcd,1991,15.75086
tcd,1994,17.46389
tcd,1995,18.73085
tcd,1996,19.37403
tcd,1997,19.98639
tcd,1998,20.32204
tcd,1999,20.45087
tcd,2000,21.86565
tcd,2001,23.10012
tcd,2002,24.69454
tcd,2003,24.04427
tcd,2004,24.52762
tcd,2005,25.3572
tcd,2006,26.0767
tcd,2007,30.58231
tcd,2008,28.74376
tcd,2009,28.88066
tcd,2010,29.38008
tcd,2011,30.09662
tcd,2012,31.00787
tcd,2013,31.13918
tcd,2014,30.7398
tcd,2015,30.72509
tcd,2016,31.18309
tgo,1971,20.75863
tgo,1972,23.63895
tgo,1973,22.79661
tgo,1974,23.05348
tgo,1975,22.62673
tgo,1976,23.25817
tgo,1977,22.80902
tgo,1978,22.81216
tgo,1979,23.40078
tgo,1980,23.81867
tgo,1981,24.02935
tgo,1982,25.03884
tgo,1983,24.90497
tgo,1984,24.66516
tgo,1985,23.97458
tgo,1986,23.54572
tgo,1987,23.45567
tgo,1988,24.33192
tgo,1989,23.73092
tgo,1990,25.39893
tgo,1991,25.27037
tgo,1992,24.7612
tgo,1994,25.67222
tgo,1995,26.06216
tgo,1996,26.15604
tgo,1997,26.61694
tgo,1998,28.50598
tgo,1999,28.88989
tgo,2000,30.92574
tgo,2001,31.37603
tgo,2002,32.38206
tgo,2003,33.0797
tgo,2004,34.05148
tgo,2005,34.56421
tgo,2006,35.09885
tgo,2007,34.27256
tgo,2008,34.58285
tgo,2009,34.62992
tgo,2010,34.93822
tgo,2011,36.34871
tgo,2012,37.19771
tgo,2013,38.16753
tgo,2014,38.7328
tgo,2015,39.95447
tgo,2016,40.65823
tgo,2017,42.04819
tgo,2018,42.72158
tha,1971,40.98127
tha,1972,41.17723
tha,1973,41.59435
tha,1974,41.77735
tha,1975,42.41854
tha,1976,43.33431
tha,1977,44.24734
tha,1978,45.08033
tha,1981,45.75536
tha,1990,50.70969
tha,1991,49.19851
tha,1992,49.34239
tha,1993,49.50601
tha,2001,48.69364
tha,2002,50.67036
tha,2004,51.8443
tha,2005,51.64634
tha,2006,51.86961
tha,2007,52.32458
tha,2008,52.28279
tha,2009,52.47807
tha,2010,52.20017
tha,2011,52.29191
tha,2012,52.35215
tha,2013,52.8928
tha,2014,51.08847
tha,2015,48.93278
tha,2016,49.59365
tha,2017,48.77552
tha,2018,49.24744
tjk,1997,46.86013
tjk,1999,46.16341
tjk,2000,46.04739
tjk,2001,45.11692
tjk,2002,45.02519
tjk,2003,45.23822
tjk,2004,45.47697
tjk,2005,45.29611
tjk,2006,45.15555
tjk,2007,45.49091
tjk,2008,46.18155
tjk,2009,46.53028
tjk,2010,46.29507
tjk,2011,46.31946
tjk,2012,46.42477
tjk,2013,46.76025
tjk,2014,47.04701
tjk,2015,47.27464
tjk,2016,47.31891
tjk,2017,47.40527
tkm,2014,49.22276
tls,2004,48.51617
tls,2005,49.05723
tls,2008,48.93014
tls,2009,48.80084
tls,2010,49.36836
tls,2011,49.79251
tls,2012,50.04363
tls,2013,50.47829
tls,2014,51.10032
tls,2015,51.10388
tls,2016,51.46162
tls,2017,51.93991
tls,2018,52.26092
ton,1970,47.88704
ton,1971,48.81936
ton,1972,47.50198
ton,1973,47.98184
ton,1974,48.58925
ton,1975,48.93776
ton,1976,49.25297
ton,1977,49.5846
ton,1978,49.38551
ton,1979,49.80498
ton,1981,47.25254
ton,1982,47.87742
ton,1983,47.24613
ton,1984,49.30366
ton,1985,50.00342
ton,1986,49.3064
ton,1990,48.14441
ton,1991,49.23766
ton,1992,47.69485
ton,1993,47.83921
ton,1998,50.6954
ton,1999,50.57912
ton,2001,49.80071
ton,2003,48.92322
ton,2004,50.63899
ton,2012,49.59664
ton,2013,49.74018
ton,2014,51.06324
ton,2015,49.80845
tto,1971,53.06163
tto,1972,52.85097
tto,1973,53.18208
tto,1974,51.97867
tto,1975,49.83802
tto,1976,50.1788
tto,1977,50.88475
tto,1978,50.49127
tto,1979,50.52502
tto,1982,50.44531
tto,1983,50.55552
tto,1984,50.62041
tto,1985,50.26136
tto,1987,50.19599
tto,1988,49.90595
tto,1989,50.34419
tto,1990,50.3808
tto,1991,50.52847
tto,1992,50.08586
tto,1993,50.38056
tto,1994,50.61476
tto,1995,50.67444
tto,1996,50.86977
tto,1997,51.03355
tto,1998,50.45991
tto,1999,51.5942
tto,2000,51.75293
tto,2001,51.25415
tto,2002,51.82917
tto,2003,51.39182
tto,2004,51.27143
tto,2005,50.61546
tto,2007,51.17204
tto,2008,51.30531
tto,2009,51.15068
tto,2010,51.96736
tun,1972,27.95529
tun,1973,29.43233
tun,1974,30.92217
tun,1975,32.12327
tun,1976,34.45087
tun,1977,35.54665
tun,1978,36.32532
tun,1979,37.08143
tun,1980,37.00055
tun,1981,38.89188
tun,1982,39.26199
tun,1983,39.09757
tun,1984,39.51067
tun,1985,40.3402
tun,1986,40.82481
tun,1987,41.52869
tun,1988,42.06494
tun,1989,42.66306
tun,1990,42.95258
tun,1991,43.47139
tun,1992,44.36545
tun,1993,45.08852
tun,1994,45.90543
tun,1995,46.5262
tun,1996,47.23349
tun,1997,47.88075
tun,1998,48.9095
tun,2000,49.77594
tun,2001,50.25373
tun,2002,50.5373
tun,2003,51.03977
tun,2004,51.79591
tun,2005,52.10939
tun,2006,52.2116
tun,2007,52.18562
tun,2008,52.25904
tun,2009,52.57817
tun,2010,52.6612
tun,2011,52.65426
tun,2012,52.49984
tun,2013,52.71127
tun,2014,52.62335
tun,2015,52.62277
tun,2016,52.83114
tun,2017,52.78669
tun,2018,53.07614
tur,1971,27.27235
tur,1972,27.62446
tur,1973,28.44661
tur,1974,29.20492
tur,1976,31.60844
tur,1977,32.52443
