geo,time,ne_gdi_totl_cn
mkd,1997,39014398000
mkd,1998,43407887800
mkd,1999,41171000000
mkd,2000,54404000000
mkd,2001,43804000000
mkd,2002,53863000000
mkd,2003,48175000000
mkd,2004,59094000000
mkd,2005,61213000000
mkd,2006,71683000000
mkd,2007,88422000000
mkd,2008,115890000000
mkd,2009,106734000000
mkd,2010,106998000000
mkd,2011,124927000000
mkd,2012,135004000000
mkd,2013,144585000000
mkd,2014,159847000000
mkd,2015,169942000000
mkd,2016,193366000000
mkd,2017,199481000000
mkd,2018,213654000000
mkd,2019,237314000000
mkd,2020,196736000000
mli,1967,11786999800
mli,1968,14537199600
mli,1969,15323100200
mli,1970,15192099800
mli,1971,17418500100
mli,1972,20954599400
mli,1973,21216499700
mli,1974,17549400100
mli,1975,27633899500
mli,1976,29991299100
mli,1977,40206700500
mli,1978,43918901200
mli,1979,52517601300
mli,1985,80327157800
mli,1986,106708017900
mli,1987,126614821700
mli,1988,119523484300
mli,1989,148522643200
mli,1990,139402598500
mli,1991,131524545700
mli,1992,155982615700
mli,1993,123411181300
mli,1994,238969326800
mli,1995,286015353100
mli,1996,275814996000
mli,1997,325303703900
mli,1998,341202785100
mli,1999,378920000000
mli,2000,361250493600
mli,2001,520475251900
mli,2002,426885882400
mli,2003,568928624500
mli,2004,622101000000
mli,2005,687861000000
mli,2006,764589000000
mli,2007,932037000000
mli,2008,1058278000000
mli,2009,1058624000000
mli,2010,1270707000000
mli,2011,1207850000000
mli,2012,1091530000000
mli,2013,1263827000000
mli,2014,1429975000000
mli,2015,1608490000000
mli,2016,1991755000000
mli,2017,1926234000000
mli,2018,1939846624700
mli,2019,2281262851600
mli,2020,1726530783700
mlt,1970,73070500
mlt,1971,66845100
mlt,1972,60040500
mlt,1973,60198300
mlt,1974,84033200
mlt,1975,91725400
mlt,1976,131896000
mlt,1977,146583600
mlt,1978,153289300
mlt,1979,195407100
mlt,1980,227110800
mlt,1981,278197100
mlt,1982,342878300
mlt,1983,322782400
mlt,1984,313701000
mlt,1985,314927700
mlt,1986,307280200
mlt,1987,355712900
mlt,1988,410994900
mlt,1989,466997300
mlt,1990,577516600
mlt,1991,599698600
mlt,1992,567486300
mlt,1993,660473700
mlt,1994,741676700
mlt,1995,786702700
mlt,1996,858125000
mlt,1997,837260900
mlt,1998,935364800
mlt,1999,902293800
mlt,2000,1117722200
mlt,2001,888107400
mlt,2002,783839500
mlt,2003,1093408100
mlt,2004,1176428100
mlt,2005,1428373900
mlt,2006,1275007800
mlt,2007,1364074300
mlt,2008,1373307200
mlt,2009,1253925000
mlt,2010,1518339300
mlt,2011,1224387100
mlt,2012,1263403600
mlt,2013,1284940600
mlt,2014,1370794000
mlt,2015,2413216000
mlt,2016,2618375297.59287
mlt,2017,2623007160.93115
mlt,2018,2735555735.03782
mlt,2019,3028032473.04588
mlt,2020,3003315695.98409
mmr,2009,5482608500000
mmr,2010,7807867950000
mmr,2011,11368646400000
mmr,2012,14416265600000
mmr,2013,16799576400000
mmr,2014,19491820500000
mmr,2015,22926505300000
mmr,2016,24698592700000
mmr,2017,28482145600000
mmr,2018,29866003800000
mmr,2019,32253287800000
mmr,2020,33843831428200
mne,2000,238593000
mne,2001,303518000
mne,2002,255217000
mne,2003,232770000
mne,2004,277704000
mne,2005,321735000
mne,2006,519149000
mne,2007,934664000
mne,2008,1277847000
mne,2009,806647000
mne,2010,680330000
mne,2011,631045000
mne,2012,654928000
mne,2013,659261000
mne,2014,699240000
mne,2015,734380000
mne,2016,1032230000
mne,2017,1299306000
mne,2018,1488231000
mne,2019,1583130000
mne,2020,1305322000
mng,1981,4848149900
mng,1982,5377605100
mng,1983,4743296700
mng,1984,4852302300
mng,1985,5491801300
mng,1986,5547861500
mng,1987,4606261200
mng,1988,4499332300
mng,1989,5129488000
mng,1990,3721759500
mng,1991,6998153900
mng,1992,14400146500
mng,1993,47962425300
mng,1994,72854085600
mng,1995,174492393500
mng,1996,193362700300
mng,1997,233555148800
mng,1998,288039706600
mng,1999,342400307200
mng,2000,355109468500
mng,2001,350390709700
mng,2002,382096762700
mng,2003,590109703800
mng,2004,736283278200
mng,2005,1141395751000
mng,2006,1445296980800
mng,2007,1918477161200
mng,2008,2856008619600
mng,2009,2265264326800
mng,2010,4106250900000
mng,2011,7660638900000
mng,2012,9328596100000
mng,2013,10215213600000
mng,2014,7818432500000
mng,2015,5612391906400
mng,2016,5415521631500
mng,2017,7676686568000
mng,2018,12830364037100
mng,2019,13467678497700
mng,2020,8383390461700
moz,1991,1357145700
moz,1992,1906439300
moz,1993,3022208300
moz,1994,4141604400
moz,1995,8899940800
moz,1996,9367402800
moz,1997,11513912200
moz,1998,14972209200
moz,1999,30864340900
moz,2000,32442291600
moz,2001,34171586600
moz,2002,48930600800
moz,2003,44806447300
moz,2004,43635366600
moz,2005,44352697700
moz,2006,50337726600
moz,2007,55392279500
moz,2008,64051093400
moz,2009,60087713300
moz,2010,82737785000
moz,2011,120513278000
moz,2012,229774001300
moz,2013,275876739000
moz,2014,293582237200
moz,2015,263070292700
moz,2016,350776528000
moz,2017,278939518200
moz,2018,448211643500
moz,2019,441280995600
mrt,1961,194394514.515
mrt,1962,244848067.61161
mrt,1963,152844536.90162
mrt,1964,90519580.80862
mrt,1965,89035661.8885
mrt,1966,91668478.89469
mrt,1967,151758158.96381
mrt,1968,214488174.15406
mrt,1969,174568398.56288
mrt,1970,191947977.39553
mrt,1971,215500806.4066
mrt,1972,304911506.56796
mrt,1973,96311534.50312
mrt,1974,226752140.47973
mrt,1975,530238458.23709
mrt,1976,750314822.45085
mrt,1977,722336467.4651
mrt,1978,583794875.75775
mrt,1979,565417711.22956
mrt,1980,884055818.9294
mrt,1981,1134360788.4202
mrt,1982,1372214241.46767
mrt,1983,1177873768.56744
mrt,1984,1170934073.41995
mrt,1985,1532228973.96425
mrt,1986,1836464820.93204
mrt,1987,1965863166.26077
mrt,1988,2082868952.45149
mrt,1989,1564552727.10336
mrt,1990,1694673978.42776
mrt,1991,2558688200
mrt,1992,2720620200
mrt,1993,2234073800
mrt,1994,8245453100
mrt,1995,3864915200
mrt,1996,3603096600
mrt,1997,3328520300
mrt,1998,3739436000
mrt,1999,4635430000
mrt,2000,4802625100
mrt,2001,5583124600
mrt,2002,4608664100
mrt,2003,11586227100
mrt,2004,22098840900
mrt,2005,38136716100
mrt,2006,27373451400
mrt,2007,31630113600
mrt,2008,40951006400
mrt,2009,32696288200
mrt,2010,50085120800
mrt,2011,73505973000
mrt,2012,98123275200
mrt,2013,103287397400
mrt,2014,83414800000
mrt,2015,77007800000
mrt,2016,70522700000
mrt,2017,92248300000
mrt,2018,114942930000
mrt,2019,127506882700
mrt,2020,122984158400
mus,1976,1449000000
mus,1977,1630000000
mus,1978,1923000000
mus,1979,2385000000
mus,1980,1803000000
mus,1981,2578000000
mus,1982,2130000000
mus,1983,2229000000
mus,1984,3165000000
mus,1985,3900000000
mus,1986,4320000000
mus,1987,6199000000
mus,1988,8897000000
mus,1989,10354000000
mus,1990,11915000000
mus,1991,12619898600
mus,1992,14585738000
mus,1993,17588317400
mus,1994,20308731400
mus,1995,17969442700
mus,1996,19586366400
mus,1997,25913458600
mus,1998,25789308700
mus,1999,29214775700
mus,2000,31804348900
mus,2001,27860517200
mus,2002,31987481900
mus,2003,38429183600
mus,2004,44128741800
mus,2005,43385155400
mus,2006,46856716100
mus,2007,66317000000
mus,2008,72047000000
mus,2009,69338000000
mus,2010,83472000000
mus,2011,79179000000
mus,2012,85489000000
mus,2013,82047000000
mus,2014,77141000000
mus,2015,74154000000
mus,2016,77827000000
mus,2017,83554000000
mus,2018,93387000000
mus,2019,98650000000
mus,2020,78221000000
mys,1960,695000000
mys,1961,789000000
mys,1962,1008000000
mys,1963,1462000000
mys,1964,1536000000
mys,1965,1664000000
mys,1966,1742000000
mys,1967,1599000000
mys,1968,1669000000
mys,1969,1525000000
mys,1970,2071000000
mys,1971,2688000000
mys,1972,3061000000
mys,1973,4426000000
mys,1974,6512000000
mys,1975,5221000000
mys,1976,6135000000
mys,1977,7712000000
mys,1978,10104000000
mys,1979,13423000000
mys,1980,16217000000
mys,1981,20157000000
mys,1982,23358000000
mys,1983,26466000000
mys,1984,26697000000
mys,1985,21367000000
mys,1986,18604000000
mys,1987,18716000000
mys,1988,24350000000
mys,1989,31434000000
mys,1990,38535000000
mys,1991,51064000000
mys,1992,53285000000
mys,1993,67472000000
mys,1994,80534000000
mys,1995,97087000000
mys,1996,105246000000
mys,1997,121096000000
mys,1998,75555000000
mys,1999,67317000000
mys,2000,95756000000
mys,2001,86023000000
mys,2002,94950000000
mys,2003,95326000000
mys,2004,109266000000
mys,2005,121742000000
mys,2006,135491000000
mys,2007,155753000000
mys,2008,165218000000
mys,2009,127143000000
mys,2010,192105000000
mys,2011,211415000000
mys,2012,250084000000
mys,2013,264199000000
mys,2014,276363000000
mys,2015,299228626000
mys,2016,324865314000
mys,2017,350588706000
mys,2018,345978000000
mys,2019,318426000000
mys,2020,279542000000
nam,1980,451191811.49765
nam,1981,455055174.71754
nam,1982,419651262.8263
nam,1983,437237736.61078
nam,1984,379865896.56632
nam,1985,355409885.26484
nam,1986,336314770.42679
nam,1987,600601697.65534
nam,1988,852004038.98256
nam,1989,985696577.24025
nam,1990,1953127547.68624
nam,1991,1276174300
nam,1992,1804696500
nam,1993,1624285600
nam,1994,2482419300
nam,1995,2791996300
nam,1996,3511795000
nam,1997,3392607100
nam,1998,4785440400
nam,1999,4847678500
nam,2000,4638621700
nam,2001,6815017900
nam,2002,6562233900
nam,2003,7225485000
nam,2004,8137567000
nam,2005,9092122300
nam,2006,12027552500
nam,2007,15004059500
nam,2008,19513712400
nam,2009,19896204900
nam,2010,19926476500
nam,2011,20161959500
nam,2012,28556806200
nam,2013,34517026900
nam,2014,46891302400
nam,2015,44618101200
nam,2016,34742911900
nam,2017,30481978900
nam,2018,27008590300
nam,2019,27430969200
nam,2020,25182875200
ncl,1981,16400000000
ncl,1982,19599998976
ncl,1983,19100000256
ncl,1984,18400000000
ncl,1985,19599998976
ncl,1986,31600001024
ncl,1990,78634074112
ncl,1998,81123735647.1581
ncl,1999,91341596587.26961
ncl,2000,101364467590.015
ncl,2001,100703858896.739
ncl,2002,115629544376.58
ncl,2003,152601580603.28799
ncl,2004,150445557001.24399
ncl,2005,178603534212.435
ncl,2006,224679121022.336
ncl,2007,288551271910.73297
ncl,2008,303871000000
ncl,2009,253504000000
ncl,2010,357765000000
ncl,2011,369746000000
ncl,2012,367086000000
ncl,2013,358859000000
ncl,2014,340112000000
ncl,2015,326330000000
ncl,2016,274983000000
ncl,2017,269325000000
ner,1960,7379951600
ner,1961,8231401500
ner,1962,12867522600
ner,1963,17692823600
ner,1964,15422166000
ner,1965,13152199700
ner,1966,13530699800
ner,1967,14193000400
ner,1968,15423099900
ner,1969,10124300300
ner,1970,17693890600
ner,1971,14855300100
ner,1972,20721799200
ner,1973,31508500500
ner,1974,37185699800
ner,1975,32170809300
ner,1976,36144812000
ner,1977,62449209300
ner,1978,92065300500
ner,1979,115909001200
ner,1980,148999998500
ner,1981,119700008200
ner,1982,136500004100
ner,1983,86199995900
ner,1984,20099999200
ner,1985,82499999500
ner,1986,76500000800
ner,1987,78200001500
ner,1988,129399997200
ner,1989,95099997700
ner,1990,107915400634.09
ner,1991,112071245400
ner,1992,76197492800
ner,1993,56457132900
ner,1994,139695478900
ner,1995,138300211300
ner,1996,180500645600
ner,1997,182206809500
ner,1998,228095996200
ner,1999,174930114900
ner,2000,209238565400
ner,2001,247357959700
ner,2002,282288658500
ner,2003,274179094400
ner,2004,247821658500
ner,2005,446868857700
ner,2006,492210221200
ner,2007,518858139100
ner,2008,860666237400
ner,2009,984474074100
ner,2010,1267992129800
ner,2011,1306962933400
ner,2012,1410885754600
ner,2013,1500502004300
ner,2014,1668638401600
ner,2015,1852498000000
ner,2016,1695965000000
ner,2017,1689614215200
ner,2018,2062034828700
ner,2019,2316414335200
ner,2020,2469951793600
nga,1981,124517194157.965
nga,1982,128085520237.041
nga,1983,120258238740.60899
nga,1984,97766702944.82111
nga,1985,87136262666.24979
nga,1986,108869836916.214
nga,1987,122310033317.87601
nga,1988,137747844795.20599
nga,1989,217755033124.77399
nga,1990,263084572173.50696
nga,1991,285622645900
nga,1992,396654087300
nga,1993,559302758400
nga,1994,744371503400
nga,1995,1154517224500
nga,1996,1496544169800
nga,1997,1700206826300
nga,1998,1951611913900
nga,1999,2102033952100
nga,2000,2409072000400
nga,2001,2546590443700
nga,2002,3172388639700
nga,2003,3983960516100
nga,2004,4914876329500
nga,2005,6055525234000
nga,2006,8464221407700
nga,2007,7366768619200
nga,2008,7949687979200
nga,2009,9583049887800
nga,2010,9591062086600
nga,2011,10329197507500
nga,2012,10822927783000
nga,2013,12073648918600
nga,2014,14244079774100
nga,2015,14743130327400
nga,2016,15762493839700
nga,2017,17779886398500
nga,2018,25576989132300
nga,2019,37015484902400
nga,2020,45348424130300
nic,1960,0.06997
nic,1961,0.07496
nic,1962,0.09595
nic,1963,0.10695
nic,1964,0.14093
nic,1965,0.16592
nic,1966,0.19526
nic,1967,0.19314
nic,1968,0.1728
nic,1969,0.19864
nic,1970,0.20216
nic,1971,0.205
nic,1972,0.15844
nic,1973,0.36716
nic,1974,0.67066
nic,1975,0.47692
nic,1976,0.4481
nic,1977,0.80356
nic,1978,0.37006
nic,1979,-0.16662
nic,1980,0.69796
nic,1981,1.1553
nic,1982,1.06466
nic,1983,1.4802
nic,1984,2.0019
nic,1985,5.34058
nic,1986,14.7218
nic,1987,85.1818
nic,1988,17314.61914
nic,1989,840300
nic,1990,30160000
nic,1991,1500200000
nic,1992,1875700000
nic,1993,2092500000
nic,1994,4551236500
nic,1995,5901660500
nic,1996,8059260500
nic,1997,10902434700
nic,1998,12667107000
nic,1999,18925727700
nic,2000,17275480000
nic,2001,17394829700
nic,2002,16699742800
nic,2003,17887264100
nic,2004,22260097900
nic,2005,27380552100
nic,2006,33575000000
nic,2007,42870000000
nic,2008,55309000000
nic,2009,39160000000
nic,2010,46463000000
nic,2011,67908000000
nic,2012,76907000000
nic,2013,83915000000
nic,2014,89064000000
nic,2015,116401000000
nic,2016,118643000000
nic,2017,123933000000
nic,2018,98944000000
nic,2019,73764000000
nic,2020,83124000000
nld,1969,15861266800
nld,1970,18631828000
nld,1971,20164953000
nld,1972,20500813000
nld,1973,23464409000
nld,1974,26183643000
nld,1975,26388953000
nld,1976,29922729000
nld,1977,33642846000
nld,1978,36151191000
nld,1979,37200054000
nld,1980,41575153000
nld,1981,38467617000
nld,1982,37800361000
nld,1983,40827559000
nld,1984,44284345000
nld,1985,46543864000
nld,1986,50731506000
nld,1987,50964711000
nld,1988,56370820000
nld,1989,61552650000
nld,1990,63767537000
nld,1991,64832021000
nld,1992,67557950000
nld,1993,63375887000
nld,1994,67370494000
nld,1995,71605000000
nld,1996,77752000000
nld,1997,84301000000
nld,1998,90466000000
nld,1999,97385000000
nld,2000,102019000000
nld,2001,109475000000
nld,2002,105282000000
nld,2003,105065000000
nld,2004,107558000000
nld,2005,112678000000
nld,2006,122893000000
nld,2007,144573000000
nld,2008,144525000000
nld,2009,129475000000
nld,2010,129254000000
nld,2011,130330000000
nld,2012,122266000000
nld,2013,122252000000
nld,2014,120294000000
nld,2015,155079000000
nld,2016,145121000000
nld,2017,152004000000
nld,2018,162209000000
nld,2019,179656000000
nld,2020,173958000000
nld_curacao,2011,2332200000
nld_curacao,2012,2317100000
nld_curacao,2013,2224300000
nld_curacao,2014,1739700000
nld_curacao,2015,1885800000
nld_curacao,2016,1933400000
nor,1970,30119000000
nor,1971,35136000000
nor,1972,35627000000
nor,1973,43137000000
nor,1974,54886000000
nor,1975,64351000000
nor,1976,76266000000
nor,1977,84203000000
nor,1978,73016000000
nor,1979,76958000000
nor,1980,90035000000
nor,1981,101360000000
nor,1982,116289000000
nor,1983,118615000000
nor,1984,139417000000
nor,1985,154660000000
nor,1986,191401000000
nor,1987,199924000000
nor,1988,201744000000
nor,1989,194106000000
nor,1990,184345000000
nor,1991,175179000000
nor,1992,174905000000
nor,1993,188400000000
nor,1994,205705000000
nor,1995,232156000000
nor,1996,240464000000
nor,1997,286081000000
nor,1998,329351000000
nor,1999,311398000000
nor,2000,329175000000
nor,2001,322516000000
nor,2002,319682000000
nor,2003,317346000000
nor,2004,386830000000
nor,2005,450248000000
nor,2006,535943000000
nor,2007,643506000000
nor,2008,682054000000
nor,2009,600765000000
nor,2010,659260000000
nor,2011,723758000000
nor,2012,782946000000
nor,2013,855355000000
nor,2014,872567000000
nor,2015,855175000000
nor,2016,870734000000
nor,2017,917245000000
nor,2018,997140000000
nor,2019,1063893000000
nor,2020,1033687000000
npl,1965,361000000
npl,1966,334000000
npl,1967,320000000
npl,1968,408000000
npl,1969,387000000
npl,1970,523000000
npl,1971,693000000
npl,1972,760000000
npl,1973,915000000
npl,1974,1122000000
npl,1975,2401999900
npl,1976,2632000000
npl,1977,2768999900
npl,1978,3607000100
npl,1979,3513999900
npl,1980,4270000100
npl,1981,4808000000
npl,1982,5313999900
npl,1983,6627999700
npl,1984,7351000100
npl,1985,10508000000
npl,1986,11292000000
npl,1987,13532000000
npl,1988,17144000000
npl,1989,19199000000
npl,1990,18745000000
npl,1991,25074000000
npl,1992,31619000000
npl,1993,39653000000
npl,1994,44644000000
npl,1995,55231000000
npl,1996,67717000000
npl,1997,71084000000
npl,1998,74728000000
npl,1999,70061000000
npl,2000,92272000000
npl,2001,98648692700
npl,2002,93019800000
npl,2003,105383600000
npl,2004,131670700000
npl,2005,155906300000
npl,2006,175634000000
npl,2007,208779000000
npl,2008,247272000000
npl,2009,313029000000
npl,2010,456489000000
npl,2011,433624708465.10199
npl,2012,502944013256.64496
npl,2013,578484601924.36597
npl,2014,691772254032.4729
npl,2015,758051946751.26294
npl,2016,736577346172.97083
npl,2017,1148546002974.52002
npl,2018,1366751924826.84009
npl,2019,1596776813137.8999
npl,2020,1111776118300.8501
nzl,1970,1410346000
nzl,1971,1676000000
nzl,1972,1882000000
nzl,1973,2504000000
nzl,1974,3539000000
nzl,1975,3152000000
nzl,1976,3816000000
nzl,1977,3950000000
nzl,1978,3931000000
nzl,1979,4896000000
nzl,1980,5185000000
nzl,1981,7410000000
nzl,1982,8785000000
nzl,1983,9932000000
nzl,1984,12125000000
nzl,1985,13042000000
nzl,1986,14551000000
nzl,1987,14762000000
nzl,1988,14792000000
nzl,1989,17344000000
nzl,1990,15584000000
nzl,1991,13328000000
nzl,1992,14622000000
nzl,1993,17951000000
nzl,1994,20459000000
nzl,1995,22763000000
nzl,1996,23400000000
nzl,1997,24033000000
nzl,1998,22232000000
nzl,1999,26306000000
nzl,2000,26406000000
nzl,2001,29542000000
nzl,2002,30749000000
nzl,2003,34866000000
nzl,2004,39075000000
nzl,2005,41420000000
nzl,2006,40867000000
nzl,2007,46250000000
nzl,2008,43047000000
nzl,2009,38347000000
nzl,2010,41024000000
nzl,2011,43799000000
nzl,2012,45934000000
nzl,2013,51533000000
nzl,2014,55800000000
nzl,2015,59367000000
nzl,2016,63069000000
nzl,2017,69504000000
nzl,2018,74653000000
nzl,2019,75931000000
nzl,2020,72819000000
omn,1967,12100000
omn,1968,9900000
omn,1969,9300000
omn,1970,14700000
omn,1971,35600000
omn,1972,42000000
omn,1973,44400000
omn,1974,174100000
omn,1975,258000000
omn,1976,317100000
omn,1977,289899800
omn,1978,273499900
omn,1979,335399900
omn,1980,460600100
omn,1981,575600100
omn,1982,694000100
omn,1983,725600000
omn,1984,913199900
omn,1985,953100000
omn,1986,898400000
omn,1987,564300000
omn,1988,511100200
omn,1989,444199900
omn,1990,554800000
omn,1991,655000000
omn,1992,783000000
omn,1993,842300000
omn,1994,782000000
omn,1995,795000000
omn,1996,804500000
omn,1997,1074500000
omn,1998,1832693000
omn,1999,1308284600
omn,2000,1152919400
omn,2001,1287366900
omn,2002,1471881600
omn,2003,1929922400
omn,2004,2656653400
omn,2005,2560651700
omn,2006,3885231500
omn,2007,5513657900
omn,2008,8542534500
omn,2009,5248151700
omn,2010,5007283600
omn,2011,8242600000
omn,2012,10153200000
omn,2013,11189000000
omn,2014,10201600000
omn,2015,11007600000
omn,2016,10424300000
omn,2017,10521700000
omn,2018,11144600000
omn,2019,9096300000
omn,2020,5900800000
pak,1960,2416000000
pak,1961,2771000000
pak,1962,3188000000
pak,1963,4059000000
pak,1964,5208000000
pak,1965,6416000000
pak,1966,5898000000
pak,1967,6744000000
pak,1968,6151000000
pak,1969,6266000000
pak,1970,7541000000
pak,1971,7892000000
pak,1972,7663000000
pak,1973,8647000000
pak,1974,11614000000
pak,1975,18218000000
pak,1976,22770000000
pak,1977,27421000000
pak,1978,29960000000
pak,1979,33355000000
pak,1980,41376000000
pak,1981,52207000000
pak,1982,62447000000
pak,1983,68462000000
pak,1984,76701000000
pak,1985,86525000000
pak,1986,96545000000
pak,1987,109540000000
pak,1988,121666000000
pak,1989,145570000000
pak,1990,162076000000
pak,1991,192857000000
pak,1992,243894000000
pak,1993,277516000000
pak,1994,305140000000
pak,1995,346045000000
pak,1996,402762000000
pak,1997,435134000000
pak,1998,474245000000
pak,1999,457357000000
pak,2000,745939000000
pak,2001,805202000000
pak,2002,792963000000
pak,2003,895947000000
pak,2004,1019543000000
pak,2005,1262921000000
pak,2006,1588348000000
pak,2007,1735885000000
pak,2008,2043074000000
pak,2009,2316480000000
pak,2010,2349663000000
pak,2011,2580748000000
pak,2012,3022202000000
pak,2013,3348297000000
pak,2014,3683523000000
pak,2015,4310484000000
pak,2016,4560840000000
pak,2017,5155623000000
pak,2018,6003330000000
pak,2019,5954753000000
pak,2020,6369596000000
pan,1960,114487400
pan,1961,149272700
pan,1962,167003000
pan,1963,185408800
pan,1964,172575400
pan,1965,195540400
pan,1966,265448700
pan,1967,284361100
pan,1968,324043300
pan,1969,375376900
pan,1970,465210600
pan,1971,572554300
pan,1972,658625700
pan,1973,794768900
pan,1974,909967000
pan,1975,928457700
pan,1976,1012565400
pan,1977,803277900
pan,1978,1066400900
pan,1979,1285670000
pan,1980,1629300800
pan,1981,1860688900
pan,1982,1950901400
pan,1983,1331128100
pan,1984,1151768100
pan,1985,1250804100
pan,1986,1471847400
pan,1987,1576816300
pan,1988,557248300
pan,1989,457603800
pan,1990,1360184800
pan,1991,1705517400
pan,1992,2393292300
pan,1993,2727976000
pan,1994,3154545500
pan,1995,3642270800
pan,1996,3989078600
pan,1997,4144173000
pan,1998,4761829500
pan,1999,4729818300
pan,2000,4489734100
pan,2001,3333168600
pan,2002,3093724700
pan,2003,3932098600
pan,2004,4244528200
pan,2005,4543993200
pan,2006,5337711500
pan,2007,7676000000
pan,2008,10648000000
pan,2009,8523200000
pan,2010,11250000000
pan,2011,13401900000
pan,2012,17663300000
pan,2013,20067600000
pan,2014,22119500000
pan,2015,23127300000
pan,2016,23452300000
pan,2017,25957847202.403
pan,2018,26933383316.4196
pan,2019,25656662439.5659
pan,2020,12986408317.1101
per,1960,32.46612
per,1961,35.16035
per,1962,39.84627
per,1963,39.40389
per,1964,44.67622
per,1965,52.68035
per,1966,65.16923
per,1967,72.77608
per,1968,63.8068
per,1969,69.02943
per,1970,49.27429
per,1971,63.4662
per,1972,59.71953
per,1973,95.7102
per,1974,153.27257
per,1975,186.42486
per,1976,217.98766
per,1977,260.22277
per,1978,418.26382
per,1979,859.23467
per,1980,1589.49331
per,1981,3178.98662
per,1982,5336.15611
per,1983,7493.32561
per,1984,14305.43979
per,1985,34628.24711
per,1986,68348.21234
per,1987,139761.87606
per,1988,1020227.63465
per,1989,20960261.17381
per,1990,883699983.35991
per,1991,4647765800
per,1992,7998196300
per,1993,13213524400
per,1994,21931000000
per,1995,29752000000
per,1996,30629000000
per,1997,36851000000
per,1998,37728000000
per,1999,35095000000
per,2000,35445000000
per,2001,33146000000
per,2002,34623000000
per,2003,35780000000
per,2004,38420000000
per,2005,43339000000
per,2006,57040000000
per,2007,70436000000
per,2008,92336000000
per,2009,72711000000
per,2010,99030000000
per,2011,114482000000
per,2012,125031000000
per,2013,139010000000
per,2014,140607000000
per,2015,146904000000
per,2016,142625000000
per,2017,142495000000
per,2018,156275000000
per,2019,160455000000
per,2020,125818000000
phl,1981,84465344419.99989
phl,1982,96187486420
phl,1983,118466133450
phl,1984,118321629210
phl,1985,92154527730
phl,1986,104290702170
phl,1987,133382003090
phl,1988,166585764850
phl,1989,221552110270
phl,1990,286485805130
phl,1991,280565849360
phl,1992,319840540140
phl,1993,390078309680
phl,1994,450531685130
phl,1995,474371095580
phl,1996,577705469499.99902
phl,1997,667398519100.00098
phl,1998,608906767000
phl,1999,542331019290
phl,2000,579938180177.65796
phl,2001,762429457190.55603
phl,2002,890086990035.55505
phl,2003,921328434492.07397
phl,2004,1103698971425.32007
phl,2005,1098633997895.73999
phl,2006,1049071425973.85999
phl,2007,1160979516309.34009
phl,2008,1526893378735.08008
phl,2009,1462594875663.6001
phl,2010,1921414212259.37012
phl,2011,2103996324153.76001
phl,2012,2163531692917.47998
phl,2013,2487510203746.64941
phl,2014,2763392839115.64014
phl,2015,2975815371990.02979
phl,2016,3725365801568.35986
phl,2017,4231677009790.7002
phl,2018,4959105466144.76953
phl,2019,5153068851021.41992
phl,2020,3118277450947.75
png,1960,27600000
png,1961,28700000
png,1962,30800000
png,1963,39600000
png,1964,52100000
png,1965,66400000
png,1966,78200000
png,1967,86500000
png,1968,94100000
png,1969,143000000
png,1970,239800000
png,1971,270899900
png,1972,199600000
png,1973,141600000
png,1974,178100000
png,1975,207700000
png,1976,223500000
png,1977,280500000
png,1978,312400000
png,1979,383300100
png,1980,430600000
png,1981,458100000
png,1982,562500000
png,1983,630699900
png,1984,619200000
png,1985,480700100
png,1986,507700000
png,1987,585300000
png,1988,862500000
png,1989,707300000
png,1990,751900100
png,1991,988100000
png,1992,984100000
png,1993,858300000
png,1994,1181635100
png,1995,1359066700
png,1996,1545489600
png,1997,1490792400
png,1998,1397366100
png,1999,1445029500
png,2000,2131363000
png,2001,2386147000
png,2002,2470031600
png,2003,2503600100
png,2004,2530590200
pol,1995,67829000000
pol,1996,93598000000
pol,1997,123677000000
pol,1998,152618000000
pol,1999,171444000000
pol,2000,184008000000
pol,2001,160347000000
pol,2002,149522000000
pol,2003,159304000000
pol,2004,188764000000
pol,2005,196997000000
pol,2006,231835000000
pol,2007,299200000000
pol,2008,316882000000
pol,2009,282089000000
pol,2010,311163000000
pol,2011,354581000000
pol,2012,345024000000
pol,2013,317042000000
pol,2014,353469000000
pol,2015,370943000000
pol,2016,367070000000
pol,2017,396203000000
pol,2018,440550000000
pol,2019,452352000000
pol,2020,401312000000
pri,1960,397000000
pri,1963,566000000
pri,1964,661000000
pri,1965,845000000
pri,1966,853000000
pri,1967,949000000
pri,1968,1071000000
pri,1969,1237000000
pri,1970,1442000000
pri,1971,1707500000
pri,1972,1897200000
pri,1973,1792800000
pri,1974,1799200000
pri,1975,2217900000
pri,1976,1973700000
pri,1977,1496300000
pri,1978,1854700000
pri,1979,2091100000
pri,1980,2473800000
pri,1981,2287900000
pri,1982,1514900000
pri,1983,1746200000
pri,1984,2635500000
pri,1985,2500600000
pri,1986,2258600000
pri,1987,3274800000
pri,1988,4051300000
pri,1989,4786800000
pri,1990,5188700000
pri,1991,5036000000
pri,1992,5351600000
pri,1993,5925700000
pri,1994,6481100000
pri,1995,7194300000
pri,1996,7914342000
pri,1997,8946328000
pri,1998,9150100000
pri,1999,11973200000
pri,2000,12164239000
pri,2001,12159261000
pri,2002,11598595000
pri,2003,11619063000
pri,2004,12303264000
pri,2005,12248521000
pri,2006,12211212000
pri,2007,11987794000
pri,2008,11373578000
pri,2009,10053900000
