geo,time,tm_tax_manf_br_zs
tcd,2004,79.37
tcd,2005,79.37
tcd,2006,79.37
tcd,2007,79.05
tcd,2008,79.05
tcd,2009,79.05
tcd,2010,79.05
tcd,2011,79.05
tcd,2013,78.9
tcd,2015,79.05
tcd,2016,79.05
tgo,1996,80
tgo,1997,80
tgo,1999,80
tgo,2000,80
tgo,2001,80
tgo,2002,80
tgo,2003,80
tgo,2004,80
tgo,2005,80
tgo,2006,80
tgo,2007,80
tgo,2008,80
tgo,2009,80
tgo,2010,80
tgo,2011,80
tgo,2012,80
tgo,2013,80
tgo,2014,80
tgo,2015,80
tgo,2016,80
tgo,2017,80
tgo,2018,80
tgo,2019,80
tgo,2020,80
tha,1995,25.63
tha,1999,25.49
tha,2000,25.49
tha,2001,25.49
tha,2003,26.64
tha,2004,26.6
tha,2005,26.59
tha,2006,26.58
tha,2007,26.63
tha,2008,26.65
tha,2009,26.65
tha,2010,26.65
tha,2011,26.62
tha,2013,26.57
tha,2014,26.56
tha,2015,25.48
tjk,2010,7.73
tjk,2012,7.74
tjk,2013,7.7
tjk,2014,7.74
tjk,2015,7.67
tjk,2016,7.67
tjk,2017,7.67
tjk,2020,7.67
ton,2009,17.1
ton,2010,17.1
ton,2011,17.1
ton,2012,17.1
ton,2013,17.1
ton,2015,17.09
ton,2016,17.09
ton,2017,17.09
ton,2020,17.1
tto,1996,51.82
tto,1999,51.91
tto,2001,51.91
tto,2002,51.91
tto,2003,51.91
tto,2004,51.9
tto,2005,51.9
tto,2006,51.9
tto,2007,51.81
tto,2008,51.81
tto,2010,51.9
tto,2011,51.9
tto,2012,51.81
tto,2013,51.81
tun,1995,41.48
tun,1998,41.43
tun,2000,41.43
tun,2002,41.43
tun,2003,41.72
tun,2004,41.72
tun,2005,41.72
tun,2006,41.72
tun,2008,40.99
tun,2009,40.99
tun,2010,40.99
tun,2011,40.99
tun,2012,40.91
tun,2013,40.91
tun,2015,40.91
tun,2016,40.91
tur,1995,17.47
tur,1996,17.39
tur,1997,17.39
tur,1998,17.39
tur,1999,17.39
tur,2000,17.39
tur,2001,17.39
tur,2002,17.32
tur,2003,17.32
tur,2004,17.33
tur,2005,17.55
tur,2006,17.51
tur,2007,17.42
tur,2008,17.37
tur,2009,17.45
tur,2010,17.84
tur,2011,17.63
tur,2013,17.25
tur,2015,17.16
tur,2016,17.16
tur,2017,17.08
tur,2018,17.08
tur,2019,17.08
tur,2020,17.08
tza,1997,120
tza,1998,120
tza,2000,120
tza,2003,120
tza,2005,120
tza,2006,120
tza,2007,120
tza,2008,120
tza,2009,120
tza,2010,120
tza,2011,120
tza,2012,120
tza,2013,120
tza,2014,120
tza,2015,120
tza,2016,120
tza,2018,120
tza,2019,120
tza,2020,120
uga,2000,59.99
uga,2001,59.99
uga,2002,58.93
uga,2003,58.93
uga,2004,58.93
uga,2005,58.93
uga,2006,58.93
uga,2007,58.93
uga,2008,58.89
uga,2009,58.89
uga,2010,58.89
uga,2011,58.89
uga,2012,57.83
uga,2013,57.83
uga,2014,57.83
uga,2015,57.83
uga,2016,57.83
uga,2018,57.8
uga,2019,57.8
uga,2020,57.8
ukr,2007,5.16
ukr,2008,5.16
ukr,2009,5.16
ukr,2010,5.16
ukr,2011,5.21
ukr,2012,5.21
ukr,2013,5.21
ukr,2014,5.2
ukr,2015,5.19
ukr,2016,5.19
ukr,2017,5.19
ukr,2018,5.19
ukr,2019,5.19
ukr,2020,5.19
ury,1995,30.99
ury,1996,30.95
ury,1997,30.95
ury,1998,30.95
ury,1999,30.95
ury,2000,30.95
ury,2001,30.95
ury,2002,30.93
ury,2004,30.93
ury,2005,30.93
ury,2006,30.93
ury,2007,30.93
ury,2008,30.85
ury,2009,30.85
ury,2010,30.85
ury,2011,30.85
ury,2012,30.85
ury,2013,30.82
ury,2014,30.82
ury,2015,30.82
ury,2016,30.82
ury,2017,30.84
ury,2018,30.84
ury,2019,30.84
ury,2020,30.84
usa,1995,3.39
usa,1996,3.39
usa,1997,3.39
usa,1998,3.39
usa,1999,3.39
usa,2000,3.39
usa,2001,3.39
usa,2002,3.75
usa,2003,3.74
usa,2004,3.72
usa,2005,3.7
usa,2006,3.7
usa,2007,3.7
usa,2008,3.71
usa,2009,3.75
usa,2010,3.76
usa,2011,3.75
usa,2012,3.66
usa,2013,3.65
usa,2014,3.63
usa,2015,3.45
usa,2016,3.45
usa,2017,3.46
usa,2018,3.46
usa,2019,3.46
usa,2020,3.46
vct,1996,53.87
vct,1999,53.91
vct,2000,53.91
vct,2001,53.91
vct,2002,53.91
vct,2003,53.91
vct,2006,53.91
vct,2007,53.91
vct,2010,53.81
vct,2011,53.81
vct,2012,53.9
vct,2013,53.9
vct,2015,53.9
vct,2016,53.9
vct,2017,53.9
vct,2018,53.9
vct,2019,53.9
vct,2020,53.9
ven,1995,33.87
ven,1997,33.85
ven,1998,33.85
ven,1999,33.85
ven,2000,33.85
ven,2001,33.85
ven,2002,33.85
ven,2003,33.85
ven,2004,33.85
ven,2005,33.85
ven,2006,33.89
ven,2007,33.89
ven,2008,33.89
ven,2009,33.89
ven,2010,33.89
ven,2011,33.89
ven,2012,33.89
ven,2013,33.89
ven,2014,33.86
ven,2015,33.86
ven,2016,33.86
ven,2017,33.86
ven,2018,33.86
ven,2019,33.86
ven,2020,33.86
vnm,2007,10.77
vnm,2008,10.77
vnm,2009,10.77
vnm,2010,10.77
vnm,2012,10.78
vnm,2013,10.78
vnm,2014,10.78
vnm,2015,10.78
vnm,2016,10.78
vnm,2017,10.78
vnm,2018,10.78
vnm,2019,10.78
vnm,2020,10.78
vut,2012,37.97
vut,2015,37.96
vut,2016,37.96
vut,2017,37.99
vut,2020,37.99
wsm,2011,19.93
wsm,2012,19.88
wsm,2013,19.88
wsm,2014,19.88
wsm,2015,19.88
wsm,2016,19.88
wsm,2017,19.88
wsm,2018,19.88
wsm,2020,19.92
yem,2015,19.81
yem,2016,19.81
yem,2017,19.81
zaf,1996,17.25
zaf,1997,17.24
zaf,1999,17.24
zaf,2000,17.24
zaf,2001,17.24
zaf,2002,17.13
zaf,2003,17.13
zaf,2004,17.13
zaf,2005,17.13
zaf,2006,17.13
zaf,2007,17.07
zaf,2008,17.07
zaf,2009,17.07
zaf,2010,17.07
zaf,2011,17.07
zaf,2012,17.12
zaf,2013,17.12
zaf,2014,17.12
zaf,2015,17.12
zaf,2016,17.12
zaf,2017,17.15
zaf,2018,17.15
zaf,2019,17.15
zaf,2020,17.15
zmb,1997,69.08
zmb,2001,69.08
zmb,2002,69.08
zmb,2003,69.08
zmb,2004,66.67
zmb,2005,66.67
zmb,2006,66.67
zmb,2007,60.79
zmb,2008,60.79
zmb,2009,60.79
zmb,2010,60.79
zmb,2011,60.79
zmb,2012,58.41
zmb,2013,58.41
zmb,2015,58.41
zmb,2016,58.41
zmb,2018,58.91
zmb,2020,58.91
zwe,1996,28.78
zwe,1997,29.07
zwe,1998,29.07
zwe,1999,29.07
zwe,2000,29.07
zwe,2001,29.07
zwe,2002,26.72
zwe,2003,26.72
zwe,2007,23.64
zwe,2010,23.64
zwe,2011,26.68
zwe,2012,26.68
zwe,2015,24.06
zwe,2016,24.06
