geo,time,sl_emp_work_ma_zs
rou,2011,66.87
rou,2012,66.66
rou,2013,67.07
rou,2014,67.64
rou,2015,70.08
rou,2016,72.16
rou,2017,72.31
rou,2018,73.77
rou,2019,74.49
rus,1991,99.01
rus,1992,98.85
rus,1993,98.09
rus,1994,97.39
rus,1995,96.95
rus,1996,96.73
rus,1997,95.17
rus,1998,95.23
rus,1999,87.85
rus,2000,88.36
rus,2001,90.28
rus,2002,90.53
rus,2003,90.61
rus,2004,90.6
rus,2005,90.51
rus,2006,90.59
rus,2007,90.76
rus,2008,90.75
rus,2009,90.4
rus,2010,92.44
rus,2011,92.17
rus,2012,92.3
rus,2013,91.93
rus,2014,91.91
rus,2015,91.91
rus,2016,91.46
rus,2017,92.31
rus,2018,92.18
rus,2019,90.46
rwa,1991,8.25
rwa,1992,8.58
rwa,1993,8.71
rwa,1994,8.37
rwa,1995,8.34
rwa,1996,9.3
rwa,1997,10.51
rwa,1998,11.7
rwa,1999,13
rwa,2000,13.95
rwa,2001,15.52
rwa,2002,17.48
rwa,2003,18.46
rwa,2004,20.11
rwa,2005,22.01
rwa,2006,23.9
rwa,2007,25.93
rwa,2008,27.84
rwa,2009,29.7
rwa,2010,31.87
rwa,2011,34.21
rwa,2012,36.38
rwa,2013,38.41
rwa,2014,40.66
rwa,2015,41.59
rwa,2016,42.33
rwa,2017,42.79
rwa,2018,43.52
rwa,2019,44.44
sau,1991,91.03
sau,1992,91.18
sau,1993,91.26
sau,1994,91.33
sau,1995,91.38
sau,1996,91.44
sau,1997,91.45
sau,1998,91.46
sau,1999,91.43
sau,2000,91.62
sau,2001,91.6
sau,2002,91.56
sau,2003,91.75
sau,2004,91.93
sau,2005,92.09
sau,2006,92.15
sau,2007,92.25
sau,2008,92.44
sau,2009,92.51
sau,2010,92.89
sau,2011,93.33
sau,2012,93.71
sau,2013,94.08
sau,2014,94.45
sau,2015,94.66
sau,2016,94.72
sau,2017,94.78
sau,2018,94.88
sau,2019,94.89
sdn,1991,40.57
sdn,1992,40.83
sdn,1993,41.05
sdn,1994,40.91
sdn,1995,41.02
sdn,1996,41.19
sdn,1997,41.66
sdn,1998,41.67
sdn,1999,41.58
sdn,2000,41.68
sdn,2001,41.88
sdn,2002,42.16
sdn,2003,42.5
sdn,2004,42.36
sdn,2005,42.81
sdn,2006,43.5
sdn,2007,44.4
sdn,2008,45.13
sdn,2009,44.97
sdn,2010,44.71
sdn,2011,45.85
sdn,2012,47.02
sdn,2013,47.44
sdn,2014,47.74
sdn,2015,48.31
sdn,2016,48.8
sdn,2017,49.33
sdn,2018,49.16
sdn,2019,48.88
sen,1991,14.81
sen,1992,15.57
sen,1993,16.4
sen,1994,17.71
sen,1995,18.51
sen,1996,19.41
sen,1997,20.31
sen,1998,21.58
sen,1999,22.94
sen,2000,23.99
sen,2001,25.23
sen,2002,26.02
sen,2003,26.66
sen,2004,27.76
sen,2005,28.47
sen,2006,29.27
sen,2007,30.25
sen,2008,31.02
sen,2009,32
sen,2010,32.94
sen,2011,34.14
sen,2012,35.16
sen,2013,36
sen,2014,37.17
sen,2015,38.2
sen,2016,38.82
sen,2017,39.54
sen,2018,40.16
sen,2019,40.75
sgp,1991,83.1
sgp,1992,82.77
sgp,1993,82.44
sgp,1994,82.59
sgp,1995,85.31
sgp,1996,81.17
sgp,1997,82.44
sgp,1998,81.67
sgp,1999,80.6
sgp,2000,80.84
sgp,2001,80.82
sgp,2002,81.14
sgp,2003,81.45
sgp,2004,80.45
sgp,2005,80.94
sgp,2006,81.5
sgp,2007,81.03
sgp,2008,81.32
sgp,2009,81.98
sgp,2010,82.08
sgp,2011,81.79
sgp,2012,81.44
sgp,2013,81.89
sgp,2014,82.01
sgp,2015,82.45
sgp,2016,82.25
sgp,2017,81.57
sgp,2018,82.47
sgp,2019,83.12
slb,1991,27.68
slb,1992,28.75
slb,1993,29.06
slb,1994,30.02
slb,1995,31.04
slb,1996,31.29
slb,1997,31.03
slb,1998,31.37
slb,1999,31.28
slb,2000,28.12
slb,2001,25.06
slb,2002,23.35
slb,2003,24.44
slb,2004,25.36
slb,2005,26.64
slb,2006,28.5
slb,2007,30.65
slb,2008,32.96
slb,2009,31.48
slb,2010,33.38
slb,2011,37.21
slb,2012,38.96
slb,2013,40.2
slb,2014,40.91
slb,2015,41.66
slb,2016,42.65
slb,2017,43.81
slb,2018,45.1
slb,2019,46.08
sle,1991,12.99
sle,1992,12.64
sle,1993,12.61
sle,1994,12.52
sle,1995,12.24
sle,1996,12.24
sle,1997,11.99
sle,1998,11.94
sle,1999,11.87
sle,2000,12.12
sle,2001,11.55
sle,2002,12.27
sle,2003,12.72
sle,2004,13.06
sle,2005,13.13
sle,2006,13.21
sle,2007,13.4
sle,2008,13.43
sle,2009,13.45
sle,2010,13.88
sle,2011,14.14
sle,2012,15.81
sle,2013,17.68
sle,2014,17.05
sle,2015,14.69
sle,2016,15.28
sle,2017,15.04
sle,2018,15.09
sle,2019,15.3
slv,1991,62.78
slv,1992,62.77
slv,1993,63.2
slv,1994,59.36
slv,1995,61
slv,1996,61.05
slv,1997,61.23
slv,1998,61.33
slv,1999,61.36
slv,2000,61.37
slv,2001,61.38
slv,2002,60.23
slv,2003,63.27
slv,2004,65.69
slv,2005,61.77
slv,2006,65.28
slv,2007,64.26
slv,2008,63.23
slv,2009,61.9
slv,2010,63.4
slv,2011,63.11
slv,2012,62.97
slv,2013,63.31
slv,2014,64.98
slv,2015,64.57
slv,2016,65.53
slv,2017,65.17
slv,2018,66.29
slv,2019,66.85
som,1991,8.12
som,1992,8.02
som,1993,8.01
som,1994,7.82
som,1995,7.79
som,1996,7.8
som,1997,7.72
som,1998,7.71
som,1999,7.72
som,2000,7.73
som,2001,7.75
som,2002,7.8
som,2003,7.96
som,2004,8.12
som,2005,8.27
som,2006,8.42
som,2007,7.62
som,2008,7.97
som,2009,8.35
som,2010,8.76
som,2011,9.2
som,2012,9.25
som,2013,9.32
som,2014,9.41
som,2015,9.53
som,2016,9.64
som,2017,9.7
som,2018,9.8
som,2019,9.91
srb,1991,64.03
srb,1992,62.48
srb,1993,60.48
srb,1994,59.51
srb,1995,59.84
srb,1996,59.69
srb,1997,59.77
srb,1998,60.05
srb,1999,59.2
srb,2000,59.67
srb,2001,60.13
srb,2002,60.61
srb,2003,61.02
srb,2004,62.14
srb,2005,62.95
srb,2006,63.47
srb,2007,64.2
srb,2008,64.88
srb,2009,65.83
srb,2010,64.91
srb,2011,67.12
srb,2012,66.38
srb,2013,64.5
srb,2014,64.82
srb,2015,65.73
srb,2016,64.85
srb,2017,66.14
srb,2018,68.3
srb,2019,68.96
ssd,1991,9.61
ssd,1992,9.83
ssd,1993,10.03
ssd,1994,10.09
ssd,1995,10.28
ssd,1996,10.42
ssd,1997,10.73
ssd,1998,10.73
ssd,1999,10.61
ssd,2000,10.68
ssd,2001,10.8
ssd,2002,10.95
ssd,2003,11.21
ssd,2004,11.18
ssd,2005,11.36
ssd,2006,11.72
ssd,2007,12.25
ssd,2008,12.6
ssd,2009,12.76
ssd,2010,12.49
ssd,2011,12.59
ssd,2012,12.37
ssd,2013,13.45
ssd,2014,14.16
ssd,2015,13.68
ssd,2016,12.42
ssd,2017,11.75
ssd,2018,11.41
ssd,2019,12.28
stp,1991,20.49
stp,1992,20.62
stp,1993,20.65
stp,1994,20.81
stp,1995,20.93
stp,1996,21.03
stp,1997,20.9
stp,1998,21.29
stp,1999,21.75
stp,2000,22.1
stp,2001,23.06
stp,2002,23.24
stp,2003,24.11
stp,2004,24.94
stp,2005,26.14
stp,2006,27.75
stp,2007,28.83
stp,2008,30.72
stp,2009,32.18
stp,2010,33.43
stp,2011,34.49
stp,2012,35.44
stp,2013,36.63
stp,2014,38.21
stp,2015,39.12
stp,2016,40.3
stp,2017,41.37
stp,2018,42.25
stp,2019,43.08
sur,1991,79.72
sur,1992,79.74
sur,1993,79.31
sur,1994,80.67
sur,1995,82.2
sur,1996,77.98
sur,1997,76.6
sur,1998,79.5
sur,1999,79.5
sur,2000,79.73
sur,2001,80
sur,2002,80.21
sur,2003,80.56
sur,2004,81.14
sur,2005,81.45
sur,2006,81.81
sur,2007,82.11
sur,2008,82.39
sur,2009,82.56
sur,2010,82.85
sur,2011,83.19
sur,2012,83.4
sur,2013,83.62
sur,2014,83.69
sur,2015,83.86
sur,2016,83.33
sur,2017,83.33
sur,2018,83.39
sur,2019,83.25
svk,1991,90.8
svk,1992,90.78
svk,1993,90.79
svk,1994,90.9
svk,1995,90.89
svk,1996,90.92
svk,1997,90.81
svk,1998,90.74
svk,1999,89.77
svk,2000,89.04
svk,2001,88.42
svk,2002,88.11
svk,2003,87.1
svk,2004,83.95
svk,2005,82.78
svk,2006,83.24
svk,2007,82.72
svk,2008,81.53
svk,2009,79.64
svk,2010,78.68
svk,2011,79.06
svk,2012,80.09
svk,2013,79.73
svk,2014,80.14
svk,2015,80.91
svk,2016,80.67
svk,2017,80.77
svk,2018,81.1
svk,2019,80.69
svn,1991,82.05
svn,1992,81.84
svn,1993,81.8
svn,1994,79.7
svn,1995,80.73
svn,1996,80.02
svn,1997,79.27
svn,1998,78.07
svn,1999,78.96
svn,2000,81.39
svn,2001,80.28
svn,2002,80.98
svn,2003,83.48
svn,2004,82.21
svn,2005,82.77
svn,2006,81.39
svn,2007,81.92
svn,2008,83.49
svn,2009,80.97
svn,2010,80.03
svn,2011,80.33
svn,2012,80.87
svn,2013,80.4
svn,2014,79.29
svn,2015,80.98
svn,2016,82.78
svn,2017,82.94
svn,2018,82.03
svn,2019,82.98
swe,1991,82.48
swe,1992,82.34
swe,1993,82.22
swe,1994,82.48
swe,1995,82.78
swe,1996,82.7
swe,1997,83.53
swe,1998,84.21
swe,1999,83.79
swe,2000,84.32
swe,2001,84.81
swe,2002,84.7
swe,2003,85.04
swe,2004,84.97
swe,2005,84.67
swe,2006,84.85
swe,2007,85.1
swe,2008,85.57
swe,2009,85.26
swe,2010,85.03
swe,2011,85.61
swe,2012,85.45
swe,2013,85.45
swe,2014,85.91
swe,2015,86.06
swe,2016,86.46
swe,2017,86.41
swe,2018,86.52
swe,2019,86.36
swz,1991,85.42
swz,1992,85.35
swz,1993,85.14
swz,1994,85.05
swz,1995,84.8
swz,1996,84.63
swz,1997,84.19
swz,1998,83.38
swz,1999,82.65
swz,2000,81.79
swz,2001,80.81
swz,2002,80.05
swz,2003,79.42
swz,2004,78.6
swz,2005,78.09
swz,2006,77.62
swz,2007,77.05
swz,2008,76.42
swz,2009,75.62
swz,2010,75.11
swz,2011,74.37
swz,2012,73.72
swz,2013,73.1
swz,2014,72.16
swz,2015,71.22
swz,2016,70.4
swz,2017,70.38
swz,2018,70.39
swz,2019,70.36
syr,1991,48.89
syr,1992,49.39
syr,1993,49.45
syr,1994,49.77
syr,1995,50.01
syr,1996,50.06
syr,1997,49.99
syr,1998,50.46
syr,1999,49.69
syr,2000,49.25
syr,2001,49.8
syr,2002,50.56
syr,2003,50.61
syr,2004,51.39
syr,2005,52.47
syr,2006,53.37
syr,2007,51.52
syr,2008,60.12
syr,2009,59.39
syr,2010,61.29
syr,2011,59.5
syr,2012,58.16
syr,2013,55.68
syr,2014,54.24
syr,2015,53.73
syr,2016,53.69
syr,2017,53.75
syr,2018,54.37
syr,2019,55.09
tcd,1991,9.15
tcd,1992,9.04
tcd,1993,8.65
tcd,1994,8.75
tcd,1995,8.81
tcd,1996,8.76
tcd,1997,8.86
tcd,1998,8.92
tcd,1999,8.88
tcd,2000,8.62
tcd,2001,9.11
tcd,2002,9.45
tcd,2003,10.41
tcd,2004,13.35
tcd,2005,14.71
tcd,2006,15.24
tcd,2007,15.67
tcd,2008,15.94
tcd,2009,14.45
tcd,2010,16.23
tcd,2011,16.53
tcd,2012,17.3
tcd,2013,15.71
tcd,2014,16
tcd,2015,15.88
tcd,2016,14.02
tcd,2017,13.03
tcd,2018,12.77
tcd,2019,12.71
tgo,1991,15.7
tgo,1992,15.47
tgo,1993,15
tgo,1994,15.21
tgo,1995,15.51
tgo,1996,15.62
tgo,1997,15.84
tgo,1998,15.35
tgo,1999,15.25
tgo,2000,15.7
tgo,2001,15.45
tgo,2002,15.62
tgo,2003,16
tgo,2004,15.9
tgo,2005,15.54
tgo,2006,16.12
tgo,2007,17.27
tgo,2008,18.16
tgo,2009,19.36
tgo,2010,20.83
tgo,2011,22.95
tgo,2012,24.6
tgo,2013,26.6
tgo,2014,28.45
tgo,2015,30.35
tgo,2016,32.44
tgo,2017,34.26
tgo,2018,35.18
tgo,2019,35.84
tha,1991,32.98
tha,1992,33.81
tha,1993,36.8
tha,1994,37.36
tha,1995,38.32
tha,1996,40.53
tha,1997,39.71
tha,1998,37.47
tha,1999,38.81
tha,2000,40.19
tha,2001,40.83
tha,2002,40.56
tha,2003,40.88
tha,2004,44.61
tha,2005,44.6
tha,2006,44.41
tha,2007,44.67
tha,2008,43.8
tha,2009,45.74
tha,2010,45.63
tha,2011,43.08
tha,2012,42.35
tha,2013,45.33
tha,2014,47.89
tha,2015,48.93
tha,2016,49.33
tha,2017,49.44
tha,2018,48.65
tha,2019,49.69
tjk,1991,71.8
tjk,1992,70.91
tjk,1993,69.71
tjk,1994,67.69
tjk,1995,65.66
tjk,1996,62.72
tjk,1997,60.3
tjk,1998,58.56
tjk,1999,56.92
tjk,2000,56
tjk,2001,55.91
tjk,2002,56.29
tjk,2003,57
tjk,2004,58
tjk,2005,58.62
tjk,2006,59.6
tjk,2007,60.53
tjk,2008,61.34
tjk,2009,61.74
tjk,2010,62.5
tjk,2011,63.12
tjk,2012,64.04
tjk,2013,65.1
tjk,2014,66.11
tjk,2015,67.22
tjk,2016,68.55
tjk,2017,69.68
tjk,2018,71.41
tjk,2019,72.94
tkm,1991,74.24
tkm,1992,73.65
tkm,1993,72.34
tkm,1994,70.86
tkm,1995,68.74
tkm,1996,67.58
tkm,1997,64.51
tkm,1998,62.74
tkm,1999,62.17
tkm,2000,60.43
tkm,2001,60.2
tkm,2002,59.6
tkm,2003,58.73
tkm,2004,58.35
tkm,2005,58.32
tkm,2006,59.26
tkm,2007,60.14
tkm,2008,61.2
tkm,2009,61.85
tkm,2010,62.75
tkm,2011,63.79
tkm,2012,64.92
tkm,2013,65.93
tkm,2014,66.88
tkm,2015,67.67
tkm,2016,68.51
tkm,2017,69.26
tkm,2018,69.87
tkm,2019,70.48
tls,1991,23.67
tls,1992,24.43
tls,1993,25.28
tls,1994,26.29
tls,1995,27.47
tls,1996,29.17
tls,1997,30.29
tls,1998,30.58
tls,1999,24.91
tls,2000,27.1
tls,2001,30.43
tls,2002,28.15
tls,2003,27.06
tls,2004,25.7
tls,2005,25.75
tls,2006,24.03
tls,2007,26.22
tls,2008,28.91
tls,2009,31.77
tls,2010,34.51
tls,2011,35.85
tls,2012,37.34
tls,2013,37.88
tls,2014,39.02
tls,2015,39.87
tls,2016,40.96
tls,2017,39.81
tls,2018,39.22
tls,2019,39.88
ton,1991,41.68
ton,1992,41.74
ton,1993,42.13
ton,1994,42.57
ton,1995,42.99
ton,1996,43.05
ton,1997,43.07
ton,1998,43.43
ton,1999,44
ton,2000,44.59
ton,2001,45.35
ton,2002,46.17
ton,2003,46.8
ton,2004,46.97
ton,2005,47.4
ton,2006,47.39
ton,2007,46.55
ton,2008,46.99
ton,2009,47.4
ton,2010,48.17
ton,2011,49
ton,2012,49.68
ton,2013,49.76
ton,2014,50.42
ton,2015,51.39
ton,2016,52.28
ton,2017,53.03
ton,2018,53.39
ton,2019,53.56
tto,1991,76.28
tto,1992,74.59
tto,1993,73.29
tto,1994,73.96
tto,1995,73.64
tto,1996,74.63
tto,1997,75.82
tto,1998,76.24
tto,1999,75.67
tto,2000,75.66
tto,2001,75.05
tto,2002,75.05
tto,2003,75.98
tto,2004,76.05
tto,2005,77.01
tto,2006,77.04
tto,2007,76.39
tto,2008,75.6
tto,2009,74.71
tto,2010,73.63
tto,2011,73.52
tto,2012,75.03
tto,2013,73.67
tto,2014,73.67
tto,2015,72.36
tto,2016,70.71
tto,2017,70.09
tto,2018,69.6
tto,2019,69.17
tun,1991,70.58
tun,1992,70.93
tun,1993,70.89
tun,1994,70.87
tun,1995,70.37
tun,1996,70.39
tun,1997,70.12
tun,1998,69.92
tun,1999,69.84
tun,2000,69.58
tun,2001,69.33
tun,2002,68.74
tun,2003,68.52
tun,2004,68.4
tun,2005,68.08
tun,2006,67.27
tun,2007,67.96
tun,2008,67.43
tun,2009,67.02
tun,2010,66.76
tun,2011,68.7
tun,2012,68.65
tun,2013,69.08
tun,2014,69.8
tun,2015,70.5
tun,2016,70.7
tun,2017,70.98
tun,2018,71.21
tun,2019,71.39
tur,1991,57.55
tur,1992,57.59
tur,1993,57.62
tur,1994,57.36
tur,1995,57.64
tur,1996,58.02
tur,1997,58.52
tur,1998,58.72
tur,1999,58.18
tur,2000,58.68
tur,2001,57.54
tur,2002,57.86
tur,2003,58.23
tur,2004,59.33
tur,2005,60.56
tur,2006,61.71
tur,2007,63.24
tur,2008,63.8
tur,2009,63.43
tur,2010,64.94
tur,2011,65.8
tur,2012,66.52
tur,2013,67.25
tur,2014,68.48
tur,2015,69.4
tur,2016,69.31
tur,2017,68.94
tur,2018,69.16
tur,2019,69.28
tza,1991,10.6
tza,1992,10.72
tza,1993,10.73
tza,1994,10.69
tza,1995,10.66
tza,1996,10.74
tza,1997,10.8
tza,1998,11.09
tza,1999,11.21
tza,2000,11.37
tza,2001,11.68
tza,2002,12.3
tza,2003,12.99
tza,2004,13.49
tza,2005,14.05
tza,2006,14.72
tza,2007,15.21
tza,2008,15.68
tza,2009,15.77
tza,2010,16.46
tza,2011,17.48
tza,2012,17.33
tza,2013,17.35
tza,2014,17.25
tza,2015,17.63
tza,2016,18.1
tza,2017,18.55
tza,2018,19.28
tza,2019,19.7
uga,1991,16.37
uga,1992,16.44
uga,1993,16.8
uga,1994,17.05
uga,1995,17.53
uga,1996,18.1
uga,1997,18.57
uga,1998,18.87
uga,1999,19.37
uga,2000,19.69
uga,2001,20.17
uga,2002,20.94
uga,2003,21.19
uga,2004,21.8
uga,2005,22.42
uga,2006,23.12
uga,2007,24.02
uga,2008,24.54
uga,2009,24
uga,2010,24.6
uga,2011,26.13
uga,2012,26.46
uga,2013,26.7
uga,2014,26.89
uga,2015,27.36
uga,2016,27.48
uga,2017,27.53
uga,2018,28.04
uga,2019,28.34
ukr,1991,94.62
ukr,1992,94.17
ukr,1993,93.56
ukr,1994,92.55
ukr,1995,91.38
ukr,1996,89.98
ukr,1997,88.55
ukr,1998,87.13
ukr,1999,85.73
ukr,2000,84.57
ukr,2001,83.92
ukr,2002,83.35
ukr,2003,83.15
ukr,2004,83.4
ukr,2005,83.28
ukr,2006,83.35
ukr,2007,83.57
ukr,2008,83.62
ukr,2009,82.15
ukr,2010,81.71
ukr,2011,81.49
ukr,2012,81.92
ukr,2013,81.37
ukr,2014,82.5
ukr,2015,82.16
ukr,2016,82.33
ukr,2017,82.3
ukr,2018,82.22
ukr,2019,82.78
ury,1991,68.92
ury,1992,69.1
ury,1993,69.07
ury,1994,69.3
ury,1995,69.08
ury,1996,69.32
ury,1997,69.74
ury,1998,69.86
ury,1999,69.68
ury,2000,69.78
ury,2001,67.94
ury,2002,65.88
ury,2003,65.79
ury,2004,67.24
ury,2005,67.84
ury,2006,67.82
ury,2007,67.94
ury,2008,68.44
ury,2009,68.88
ury,2010,69.58
ury,2011,70.04
ury,2012,70.79
ury,2013,70.22
ury,2014,70.76
ury,2015,70.12
ury,2016,69.42
ury,2017,68.92
ury,2018,68.65
ury,2019,68.82
usa,1991,89.19
usa,1992,89.39
usa,1993,89.17
usa,1994,89.77
usa,1995,90.12
usa,1996,90.26
usa,1997,90.46
usa,1998,90.78
usa,1999,91.11
usa,2000,91.36
usa,2001,91.45
usa,2002,91.52
usa,2003,91.2
usa,2004,91.16
usa,2005,91.23
usa,2006,91.37
usa,2007,91.6
usa,2008,91.73
usa,2009,91.63
usa,2010,91.67
usa,2011,92.04
usa,2012,92.25
usa,2013,92.53
usa,2014,92.63
usa,2015,92.55
usa,2016,92.57
usa,2017,92.92
usa,2018,92.77
usa,2019,93.04
uzb,1991,68.09
uzb,1992,66.31
uzb,1993,65.04
uzb,1994,63.18
uzb,1995,61.43
uzb,1996,59.86
uzb,1997,58.82
uzb,1998,57.59
uzb,1999,56.62
uzb,2000,55.88
uzb,2001,55.22
uzb,2002,54.69
uzb,2003,54.32
uzb,2004,54.47
uzb,2005,54.75
uzb,2006,55.22
uzb,2007,55.98
uzb,2008,56.98
uzb,2009,58.05
uzb,2010,59.1
uzb,2011,59.81
uzb,2012,60.4
uzb,2013,61.04
uzb,2014,61.81
uzb,2015,62.66
uzb,2016,63.49
uzb,2017,64.37
uzb,2018,65.16
uzb,2019,65.9
vct,1991,71.35
vct,1992,71.58
vct,1993,71.61
vct,1994,71.4
vct,1995,71.68
vct,1996,71.59
vct,1997,71.66
vct,1998,71.78
vct,1999,71.76
vct,2000,71.66
vct,2001,71.53
vct,2002,71.83
vct,2003,72.3
vct,2004,72.47
vct,2005,72.46
vct,2006,72.99
vct,2007,73.17
vct,2008,73.14
vct,2009,72.74
vct,2010,72.12
vct,2011,71.82
vct,2012,71.67
vct,2013,71.58
vct,2014,71.4
vct,2015,71.29
vct,2016,71.17
vct,2017,71
vct,2018,70.95
vct,2019,70.7
ven,1991,56.89
ven,1992,57.28
ven,1993,57.24
ven,1994,56.83
ven,1995,58.95
ven,1996,59.15
ven,1997,62.84
ven,1998,60.85
ven,1999,59.36
ven,2000,58
ven,2001,60.29
ven,2002,61.21
ven,2003,60.56
ven,2004,62.3
ven,2005,63.64
ven,2006,64.8
ven,2007,66.53
ven,2008,65.43
ven,2009,64.71
ven,2010,62.78
ven,2011,63.27
ven,2012,64.01
ven,2013,64.24
ven,2014,63.95
ven,2015,63.48
ven,2016,62.29
ven,2017,60.99
ven,2018,59.3
ven,2019,55.93
vir,1991,94.25
vir,1992,94.24
vir,1993,94.23
vir,1994,94.24
vir,1995,94.24
vir,1996,94.25
vir,1997,94.26
vir,1998,94.25
vir,1999,94.25
vir,2000,94.29
vir,2001,94.26
vir,2002,94.24
vir,2003,94.2
vir,2004,94.23
vir,2005,94.28
vir,2006,94.34
vir,2007,94.42
vir,2008,94.4
vir,2009,94.26
vir,2010,94.28
vir,2011,94.09
vir,2012,93.88
vir,2013,93.67
vir,2014,93.57
vir,2015,93.52
vir,2016,93.51
vir,2017,93.43
vir,2018,93.41
vir,2019,93.37
vnm,1991,13.49
vnm,1992,14.36
vnm,1993,15.34
vnm,1994,16.73
vnm,1995,18.38
vnm,1996,20.2
vnm,1997,22.04
vnm,1998,24.63
vnm,1999,21.43
vnm,2000,22.11
vnm,2001,24.76
vnm,2002,24.1
vnm,2003,26.02
vnm,2004,29.74
vnm,2005,31.89
vnm,2006,33.99
vnm,2007,36.09
vnm,2008,37.77
vnm,2009,39.26
vnm,2010,39.23
vnm,2011,40.17
vnm,2012,40.02
vnm,2013,39.91
vnm,2014,40.4
vnm,2015,44.06
vnm,2016,46.3
vnm,2017,47.59
vnm,2018,48.13
vnm,2019,49.92
vut,1991,27.01
vut,1992,27.05
vut,1993,26.88
vut,1994,27.62
vut,1995,27.54
vut,1996,27.63
vut,1997,28.19
vut,1998,28.76
vut,1999,28.58
vut,2000,29.48
vut,2001,28.25
vut,2002,26.33
vut,2003,26.63
vut,2004,26.95
vut,2005,27.7
vut,2006,29.29
vut,2007,29.74
vut,2008,30.36
vut,2009,30.52
vut,2010,33.85
vut,2011,34.05
vut,2012,34
vut,2013,34.15
vut,2014,34.05
vut,2015,33.33
vut,2016,33.41
vut,2017,33.75
vut,2018,33.77
vut,2019,33.86
wsm,1991,59.59
wsm,1992,59.27
wsm,1993,59.32
wsm,1994,58.88
wsm,1995,59.25
wsm,1996,59.81
wsm,1997,59.88
wsm,1998,59.99
wsm,1999,60.15
wsm,2000,60.92
wsm,2001,61.86
wsm,2002,62.53
wsm,2003,63.15
wsm,2004,63.79
wsm,2005,64.35
wsm,2006,64.63
wsm,2007,65.34
wsm,2008,65.62
wsm,2009,65.11
wsm,2010,64.88
wsm,2011,65.21
wsm,2012,64.75
wsm,2013,64.1
wsm,2014,63.42
wsm,2015,63.19
wsm,2016,63.47
wsm,2017,63.12
wsm,2018,63.5
wsm,2019,64.28
yem,1991,54.28
yem,1992,54.38
yem,1993,54.31
yem,1994,54.38
yem,1995,54.69
yem,1996,54.84
yem,1997,55.03
yem,1998,55.47
yem,1999,55.77
yem,2000,55.87
yem,2001,55.72
yem,2002,55.51
yem,2003,55.41
yem,2004,55.28
yem,2005,55.22
yem,2006,54.87
yem,2007,54.51
yem,2008,54.4
yem,2009,54.25
yem,2010,54.63
yem,2011,52.96
yem,2012,52.41
yem,2013,52.26
yem,2014,51.94
yem,2015,50
yem,2016,48.24
yem,2017,46.73
yem,2018,45.83
yem,2019,45.43
zaf,1991,86.51
zaf,1992,86.23
zaf,1993,86
zaf,1994,85.78
zaf,1995,85.44
zaf,1996,85.36
zaf,1997,85.17
zaf,1998,84.82
zaf,1999,84.52
zaf,2000,84.36
zaf,2001,83.86
zaf,2002,83.31
zaf,2003,83.41
zaf,2004,83.17
zaf,2005,83.25
zaf,2006,82.26
zaf,2007,84.07
zaf,2008,84.19
zaf,2009,83.81
zaf,2010,83.27
zaf,2011,83.17
zaf,2012,82.83
zaf,2013,83.67
zaf,2014,84.1
zaf,2015,83.48
zaf,2016,82.76
zaf,2017,82.59
zaf,2018,82.05
zaf,2019,81.27
zmb,1991,33.79
zmb,1992,33.24
zmb,1993,32.64
zmb,1994,31.7
zmb,1995,30.65
zmb,1996,30.35
zmb,1997,29.97
zmb,1998,28.2
zmb,1999,26.81
zmb,2000,26.45
zmb,2001,25.65
zmb,2002,25.04
zmb,2003,24.71
zmb,2004,24.78
zmb,2005,24.51
zmb,2006,25.18
zmb,2007,25.44
zmb,2008,25.59
zmb,2009,25.96
zmb,2010,27.51
zmb,2011,28.48
zmb,2012,29.23
zmb,2013,30.28
zmb,2014,31.16
zmb,2015,31.64
zmb,2016,32.45
zmb,2017,33.68
zmb,2018,33.34
zmb,2019,34.51
zwe,1991,52.39
zwe,1992,53.16
zwe,1993,51.53
zwe,1994,52.38
zwe,1995,52.96
zwe,1996,54.25
zwe,1997,55.17
zwe,1998,54.77
zwe,1999,54.32
zwe,2000,54.03
zwe,2001,52.54
zwe,2002,51.3
zwe,2003,49.86
zwe,2004,49.84
zwe,2005,49.18
zwe,2006,47.82
zwe,2007,45.45
zwe,2008,41.52
zwe,2009,42.34
zwe,2010,43.07
zwe,2011,44
zwe,2012,43.49
zwe,2013,43.16
zwe,2014,43.31
zwe,2015,42.94
zwe,2016,42.52
zwe,2017,42.75
zwe,2018,43.02
zwe,2019,42.36
