geo,time,fm_lbl_bmny_gd_zs
kor,1998,48.12564
kor,1999,55.67939
kor,2000,63.3866
kor,2001,108.19749
kor,2002,111.12905
kor,2003,107.24946
kor,2004,105.09482
kor,2005,106.68453
kor,2006,114.28604
kor,2007,116.88156
kor,2008,123.53726
kor,2009,129.99154
kor,2010,125.54937
kor,2011,126.10062
kor,2012,127.46525
kor,2013,127.98311
kor,2014,132.9065
kor,2015,135.54568
kor,2016,138.29775
kor,2017,137.84148
kor,2018,142.25966
kor,2019,151.39581
kor,2020,165.52423
kos,2008,39.22616
kos,2009,42.60201
kos,2010,43.31321
kos,2011,41.69539
kos,2012,42.41823
kos,2013,47.01665
kos,2014,43.023
kos,2015,42.78646
kos,2016,43.78776
kos,2017,44.23249
kos,2018,45.53432
kos,2019,48.46419
kos,2020,58.23549
kwt,1965,28.8251
kwt,1966,35.7377
kwt,1967,36.88073
kwt,1968,40.63091
kwt,1969,38.33165
kwt,1970,35.65234
kwt,1971,30.3083
kwt,1972,33.71585
kwt,1973,33.43308
kwt,1974,17.95437
kwt,1975,25.55492
kwt,1976,31.77592
kwt,1977,38.7209
kwt,1978,45.73787
kwt,1979,33.08138
kwt,1980,36.91513
kwt,1981,57.8545
kwt,1982,73.24663
kwt,1983,80.5153
kwt,1984,80.46453
kwt,1985,78.91236
kwt,1986,98.22577
kwt,1987,84.06903
kwt,1988,96.99474
kwt,1989,82.1403
kwt,1991,192.23913
kwt,1992,103.98181
kwt,1993,88.46797
kwt,1994,91.36721
kwt,1995,90.89094
kwt,1996,77.74761
kwt,1997,82.72237
kwt,1998,95.57326
kwt,1999,83.73229
kwt,2000,70.55305
kwt,2001,86.06095
kwt,2002,83.22959
kwt,2003,72.90321
kwt,2004,66.70901
kwt,2005,55.46619
kwt,2006,54.02392
kwt,2007,58.19397
kwt,2008,55.40211
kwt,2009,81.63561
kwt,2010,77.49336
kwt,2011,65.2512
kwt,2012,60.63072
kwt,2013,65.64556
kwt,2014,72.638
kwt,2015,99.32136
kwt,2016,108.23775
kwt,2017,101.46757
kwt,2018,92.51237
kwt,2019,92.21247
kwt,2020,120.64368
lao,1989,9.87605
lao,1990,7.23784
lao,1991,7.10931
lao,1992,9.46781
lao,1993,13.23323
lao,1994,14.98763
lao,1995,13.61891
lao,1996,14.19311
lao,1997,18.44448
lao,1998,20.50781
lao,1999,14.9525
lao,2000,16.53865
lao,2001,16.33564
lao,2002,19.96043
lao,2003,19.91758
lao,2004,20.57884
lao,2005,19.07634
lao,2006,20.08524
lao,2007,24.10189
lao,2008,24.29258
lao,2009,30.82417
lao,2010,36.18783
lbn,1988,160.36962
lbn,1989,182.60777
lbn,1990,193.73158
lbn,1991,126.31579
lbn,1992,117.65409
lbn,1993,113.3702
lbn,1994,121.84982
lbn,1995,120.43319
lbn,1996,134.40858
lbn,1997,142.55493
lbn,1998,153.50021
lbn,1999,170.93811
lbn,2000,189.21906
lbn,2001,198.85895
lbn,2002,198.03775
lbn,2003,213.49529
lbn,2004,223.08233
lbn,2005,229.4479
lbn,2006,241.43641
lbn,2007,240.75985
lbn,2008,235.60733
lbn,2009,231.83519
lbn,2010,239.31778
lbn,2011,243.03425
lbn,2012,235.71674
lbn,2013,236.50749
lbn,2014,244.10302
lbn,2015,246.56701
lbn,2016,258.07209
lbn,2017,259.16617
lbr,2000,7.05417
lbr,2001,6.45712
lbr,2002,5.21006
lbr,2003,7.35163
lbr,2004,9.66068
lbr,2005,11.77172
lbr,2006,13.22113
lbr,2007,13.43988
lbr,2008,14.72093
lbr,2009,18.05911
lbr,2010,20.52246
lbr,2011,22.25284
lbr,2012,19.53617
lbr,2013,21.05234
lbr,2014,19.08692
lbr,2015,20.74029
lbr,2016,18.0935
lbr,2017,20.06397
lbr,2018,20.47883
lby,1990,68.13695
lby,1991,61.42239
lby,1992,67.35353
lby,1993,72.95574
lby,1994,77.87128
lby,1995,79.61798
lby,1996,70.52956
lby,1997,58.46562
lby,1998,67.39209
lby,1999,55.27208
lby,2000,48.51087
lby,2001,48.05959
lby,2002,40.46286
lby,2003,33.34146
lby,2004,29.61727
lby,2005,26.56462
lby,2006,25.99546
lby,2007,30.39228
lby,2008,36.25135
lby,2009,57.44323
lby,2010,47.63722
lby,2011,131.71969
lby,2012,60.98122
lby,2013,80.38259
lby,2014,127.47261
lby,2015,195.23345
lby,2016,251.61795
lby,2017,199.99921
lby,2018,146.87596
lby,2019,141.81755
lby,2020,336.95896
lca,1980,36.35565
lca,1981,37.41619
lca,1982,43.34384
lca,1983,46.19868
lca,1984,40.35803
lca,1985,42.79141
lca,1986,44.90251
lca,1987,47.27189
lca,1988,50.62819
lca,1989,52.12633
lca,1990,48.91093
lca,1991,49.8656
lca,1992,46.67808
lca,1993,48.74267
lca,1994,49.80978
lca,1995,51.61078
lca,1996,52.36661
lca,1997,53.40966
lca,1998,54.72886
lca,1999,56.34129
lca,2000,59.11585
lca,2001,64.53233
lca,2002,64.85666
lca,2003,65.44778
lca,2004,65.42572
lca,2005,69.11183
lca,2006,72.66382
lca,2007,73.76875
lca,2008,73.82475
lca,2009,78.02588
lca,2010,74.89142
lca,2011,72.86767
lca,2012,73.93695
lca,2013,73.4187
lca,2014,71.61264
lca,2015,73.28198
lca,2016,71.73837
lca,2017,68.94945
lca,2018,69.97389
lca,2019,62.51246
lca,2020,71.52724
lka,1960,23.15601
lka,1961,23.59273
lka,1962,24.80631
lka,1963,29.56651
lka,1964,28.61542
lka,1965,28.59104
lka,1966,27.16325
lka,1967,27.85438
lka,1968,25.58033
lka,1969,24.67892
lka,1970,22.89154
lka,1971,24.63132
lka,1972,26.24779
lka,1973,22.36416
lka,1974,19.38581
lka,1975,17.94634
lka,1976,20.92276
lka,1977,24.23627
lka,1978,27.17216
lka,1979,31.59353
lka,1980,32.02113
lka,1981,30.0407
lka,1982,32.25932
lka,1983,31.83494
lka,1984,29.21175
lka,1985,31.19661
lka,1986,29.41975
lka,1987,30.98412
lka,1988,31.53954
lka,1989,30.11581
lka,1990,28.25875
lka,1991,29.76287
lka,1992,30.43672
lka,1993,31.9499
lka,1994,32.9834
lka,1995,38.85184
lka,1996,37.57914
lka,1997,37.47934
lka,1998,37.10671
lka,1999,38.72815
lka,2000,38.4389
lka,2001,39.0173
lka,2002,39.35044
lka,2003,39.38807
lka,2004,41.06658
lka,2005,41.6778
lka,2006,40.98922
lka,2007,39.2327
lka,2008,34.52438
lka,2009,37.35342
lka,2010,32.60852
lka,2011,43.4507
lka,2012,42.25258
lka,2013,44.70827
lka,2014,47.39424
lka,2015,52.48198
lka,2016,55.66264
lka,2017,58.81928
lka,2018,61.11589
lka,2019,63.01888
lso,1980,35.2886
lso,1981,39.09029
lso,1982,50.33521
lso,1983,52.13038
lso,1984,52.53559
lso,1985,52.49238
lso,1986,49.17337
lso,1987,48.24989
lso,1988,46.84206
lso,1989,43.98351
lso,1990,40.64073
lso,1991,35.54654
lso,1992,32.25624
lso,1993,34.24957
lso,1994,33.25348
lso,1995,31.33621
lso,1996,32.79573
lso,1997,33.2915
lso,1998,34.46142
lso,1999,30.08733
lso,2000,27.62254
lso,2001,28.03242
lso,2002,26.5147
lso,2003,26.23518
lso,2004,24.33468
lso,2005,24.23285
lso,2006,28.77828
lso,2007,34.44128
lso,2008,33.45796
lso,2009,35.75095
lso,2010,39.45062
lso,2011,35.56297
lso,2012,35.13402
lso,2013,37.92176
lso,2014,33.98698
lso,2015,33.66076
lso,2016,31.01383
lso,2017,39.39829
lso,2018,40.27594
lso,2019,35.67106
lso,2020,46.23644
mac,1984,75.88724
mac,1985,84.89534
mac,1986,90.20273
mac,1987,91.05257
mac,1988,108.68409
mac,1989,111.56753
mac,1990,117.68628
mac,1991,139.19535
mac,1992,129.6669
mac,1993,120.31957
mac,1994,121.84413
mac,1995,123.69268
mac,1996,130.01131
mac,1997,134.88875
mac,1998,148.65518
mac,1999,164.53208
mac,2000,156.18788
mac,2001,166.11628
mac,2002,167.1046
mac,2003,167.94419
mac,2004,141.65402
mac,2005,139.25966
mac,2006,141.92604
mac,2007,125.21212
mac,2008,112.54238
mac,2009,123.1316
mac,2010,107.54738
mac,2011,100.85497
mac,2012,108.65046
mac,2013,107.20639
mac,2014,111.16397
mac,2015,131.44801
mac,2016,147.7686
mac,2017,146.09898
mac,2018,145.97286
mac,2019,154.31521
mac,2020,338.71063
mar,1960,27.83975
mar,1961,29.47029
mar,1962,28.9819
mar,1963,27.69391
mar,1964,26.71422
mar,1965,27.09786
mar,1966,27.55565
mar,1967,28.42041
mar,1968,29.82821
mar,1969,29.63207
mar,1970,29.50677
mar,1971,30.31412
mar,1972,33.76672
mar,1973,35.85532
mar,1974,35.43772
mar,1975,39.20304
mar,1976,39.80144
mar,1977,40.55646
mar,1978,43.05082
mar,1979,43.57138
mar,1980,35.02632
mar,1981,37.91893
mar,1982,36.36869
mar,1983,39.46402
mar,1984,38.48791
mar,1985,37.70517
mar,1986,37.52665
mar,1987,40.1731
mar,1988,39.9043
mar,1989,42.3101
mar,1990,46.15091
mar,1991,47.70328
mar,1992,50.9014
mar,1993,53.72425
mar,1994,53.17689
mar,1995,55.95727
mar,1996,52.84019
mar,1997,61.92703
mar,1998,60.99491
mar,1999,66.14432
mar,2000,70.90967
mar,2001,77.53608
mar,2002,81.95505
mar,2003,82.55116
mar,2004,84.32496
mar,2005,92.01916
mar,2006,99.47292
mar,2007,109.0197
mar,2008,111.56924
mar,2009,114.35863
mar,2010,113.66791
mar,2011,115.75585
mar,2012,117.0183
mar,2013,113.9091
mar,2014,117.38223
mar,2015,116.20414
mar,2016,118.67145
mar,2017,119.38321
mar,2018,119.14013
mar,2019,118.88542
mar,2020,136.30927
mda,1995,19.21714
mda,1996,18.34012
mda,1997,21.564
mda,1998,19.33694
mda,1999,20.45212
mda,2000,22.29442
mda,2001,25.14139
mda,2002,28.98703
mda,2003,30.86164
mda,2004,36.75385
mda,2005,42.03446
mda,2006,43.70135
mda,2007,51.17769
mda,2008,50.34928
mda,2009,54.08666
mda,2010,43.04442
mda,2011,41.58443
mda,2012,47.04788
mda,2013,52.52321
mda,2014,49.42477
mda,2015,43.9134
mda,2016,43.86961
mda,2017,43.07664
mda,2018,43.21574
mda,2019,42.7567
mda,2020,52.15222
mdg,1962,14.54285
mdg,1963,14.71884
mdg,1964,15.31083
mdg,1965,15.75078
mdg,1966,15.82573
mdg,1967,17.23258
mdg,1968,17.13939
mdg,1969,17.38877
mdg,1970,17.86485
mdg,1971,17.61378
mdg,1972,19.35486
mdg,1973,18.46148
mdg,1974,17.80473
mdg,1975,17.10945
mdg,1976,18.62067
mdg,1977,19.03409
mdg,1978,21.18373
mdg,1979,19.09069
mdg,1980,15.43419
mdg,1981,16.25471
mdg,1982,13.67882
mdg,1983,10.31566
mdg,1984,11.45889
mdg,1985,11.60486
mdg,1986,12.48815
mdg,1987,12.66259
mdg,1988,11.86734
mdg,1989,13.98313
mdg,1990,12.66461
mdg,1991,16.32742
mdg,1992,17.22039
mdg,1993,19.04837
mdg,1994,20.91526
mdg,1995,16.04011
mdg,1996,15.20271
mdg,1997,16.95188
mdg,1998,16.31024
mdg,1999,17.32083
mdg,2000,17.41158
mdg,2001,18.85136
mdg,2002,19.94381
mdg,2003,20.1101
mdg,2004,20.99491
mdg,2005,17.31272
mdg,2006,19.41412
mdg,2007,20.20045
mdg,2008,19.7664
mdg,2009,21.1984
mdg,2010,21.36197
mdg,2011,22.27832
mdg,2012,22.05871
mdg,2013,21.19369
mdg,2014,21.28641
mdg,2015,22.58242
mdg,2016,23.61243
mdg,2017,25.5624
mdg,2018,25.60803
mdg,2019,24.63115
mdg,2020,28.22749
mdv,1980,44.57642
mdv,1981,46.38066
mdv,1982,40.56474
mdv,1983,33.63503
mdv,1984,23.51295
mdv,1985,26.0422
mdv,1986,29.04958
mdv,1987,25.32107
mdv,1988,25.45521
mdv,1989,26.37195
mdv,1990,26.08787
mdv,1991,26.67966
mdv,1992,24.99286
mdv,1993,28.94925
mdv,1994,30.74333
mdv,1995,31.16288
mdv,1996,34.82154
mdv,1997,38.05448
mdv,1998,44.04418
mdv,1999,41.795
mdv,2000,41.09112
mdv,2001,30.55386
mdv,2002,34.46019
mdv,2003,34.42788
mdv,2004,38.78654
mdv,2005,45.24338
mdv,2006,39.7204
mdv,2007,41.5584
mdv,2008,41.64887
mdv,2009,46.15383
mdv,2010,47.94632
mdv,2011,47.05438
mdv,2012,45.10411
mdv,2013,46.76104
mdv,2014,47.82594
mdv,2015,48.28747
mdv,2016,45.22457
mdv,2017,43.75226
mdv,2018,40.55635
mdv,2019,42.01484
mdv,2020,71.888
mex,1960,22.93865
mex,1961,23.90395
mex,1962,25.20526
mex,1963,26.35849
mex,1964,26.00797
mex,1965,26.0989
mex,1966,25.55592
mex,1967,26.19277
mex,1968,26.66213
mex,1969,28.52709
mex,1970,30.45946
mex,1971,31.17959
mex,1972,31.62832
mex,1973,32.32996
mex,1974,30.27222
mex,1975,31.30091
mex,1976,38.73231
mex,1977,29.97837
mex,1978,32.02396
mex,1979,33.13233
mex,1980,29.77619
mex,1981,32.63644
mex,1982,31.29095
mex,1983,28.40352
mex,1984,29.13411
mex,1985,25.4985
mex,1986,26.56778
mex,1987,25.97513
mex,1988,11.13
mex,1989,16.51664
mex,1990,22.51342
mex,1991,26.11475
mex,1992,27.13846
mex,1993,22.85543
mex,1994,24.04062
mex,1995,24.43012
mex,1996,22.96457
mex,1997,28.38997
mex,1998,27.46816
mex,1999,27.3411
mex,2000,22.38758
mex,2001,25.19236
mex,2002,25.09927
mex,2003,26.00261
mex,2004,26.2
mex,2005,26.59939
mex,2006,25.52775
mex,2007,25.98413
mex,2008,26.35005
mex,2009,29.84842
mex,2010,30.62737
mex,2011,30.69957
mex,2012,31.33362
mex,2013,32.97028
mex,2014,34.43642
mex,2015,36.37098
mex,2016,37.69701
mex,2017,38.47782
mex,2018,37.5016
mex,2019,37.77179
mex,2020,45.41127
mkd,1993,70.21034
mkd,1994,12.72208
mkd,1995,11.18776
mkd,1996,10.72616
mkd,1997,12.60535
mkd,1998,13.59069
mkd,1999,16.63657
mkd,2000,17.98219
mkd,2001,29.51825
mkd,2002,26.4857
mkd,2003,30.20317
mkd,2004,33.67343
mkd,2005,35.46895
mkd,2006,40.77831
mkd,2007,47.57033
mkd,2008,47.80742
mkd,2009,48.63731
mkd,2010,51.4722
mkd,2011,52.81959
mkd,2012,54.14448
mkd,2013,51.65988
mkd,2014,53.52375
mkd,2015,54.40052
mkd,2016,54.16974
mkd,2017,54.51954
mkd,2018,56.50597
mkd,2019,58.32799
mkd,2020,65.69643
mli,1967,18.2133
mli,1968,13.83572
mli,1969,13.81102
mli,1970,13.71701
mli,1971,13.49172
mli,1972,13.38092
mli,1973,14.20896
mli,1974,20.92436
mli,1975,18.26919
mli,1976,16.15255
mli,1977,16.21505
mli,1978,18.66134
mli,1979,17.71166
mli,1980,16.891
mli,1981,15.47118
mli,1982,16.49596
mli,1983,17.6466
mli,1984,21.78982
mli,1985,20.39761
mli,1986,21.09546
mli,1987,20.67797
mli,1988,21.77087
mli,1989,20.40041
mli,1990,18.49391
mli,1991,19.87244
mli,1992,20.98695
mli,1993,21.35354
mli,1994,20.52377
mli,1995,18.84328
mli,1996,22.27569
mli,1997,21.91835
mli,1998,20.86362
mli,1999,17.14483
mli,2000,19.42004
mli,2001,19.35694
mli,2002,22.78735
mli,2003,27.47926
mli,2004,25.17768
mli,2005,24.56824
mli,2006,24.63757
mli,2007,22.48411
mli,2008,17.39375
mli,2009,22.54297
mli,2010,23.85989
mli,2011,23.26872
mli,2012,25.90578
mli,2013,27.22282
mli,2014,26.55738
mli,2015,26.83933
mli,2016,27.70544
mli,2017,26.92704
mli,2018,28.94373
mli,2019,29.5491
mli,2020,36.37854
mmr,1961,26.76374
mmr,1962,29.09488
mmr,1963,35.63677
mmr,1964,32.32734
mmr,1965,29.40891
mmr,1966,30.17971
mmr,1967,29.98281
mmr,1968,27.08404
mmr,1969,24.89614
mmr,1970,24.82578
mmr,1971,25.31865
mmr,1972,29.46862
mmr,1973,33.49003
mmr,1974,29.63583
mmr,1975,25.52515
mmr,1976,23.72702
mmr,1977,22.08783
mmr,1978,23.73246
mmr,1979,25.3318
mmr,1980,26.90487
mmr,1981,29.39783
mmr,1982,30.226
mmr,1983,32.43165
mmr,1984,35.65268
mmr,1985,33.04984
mmr,1986,41.35736
mmr,1987,28.06007
mmr,1988,32.12755
mmr,1989,30.64472
mmr,1990,30.63982
mmr,1991,34.24948
mmr,1992,35.69071
mmr,1993,32.4192
mmr,1994,31.60404
mmr,1995,33.94919
mmr,1996,36.41741
mmr,1997,34.08132
mmr,1998,31.9051
mmr,1999,29.68341
mmr,2000,33.87532
mmr,2001,37.82722
mmr,2002,34.11069
mmr,2003,23.62613
mmr,2004,24.79063
mmr,2005,24.80974
mmr,2006,23.15918
mmr,2007,21.81621
mmr,2008,19.16208
mmr,2009,20.84614
mmr,2010,25.45434
mmr,2011,28.44979
mmr,2012,33.27442
mmr,2013,39.04704
mmr,2014,41.86522
mmr,2015,48.87711
mmr,2016,53.36193
mmr,2017,57.72473
mmr,2018,58.94451
mmr,2019,60.03873
mmr,2020,65.45932
mne,2002,11.27058
mne,2003,12.04745
mne,2004,13.34566
mne,2005,22.5153
mne,2006,41.27832
mne,2007,66.22314
mne,2008,51.58172
mne,2009,48.66291
mne,2010,48.12703
mne,2011,46.92435
mne,2012,51.9625
mne,2013,50.5798
mne,2014,53.71388
mne,2015,56.47383
mne,2016,56.97586
mne,2017,59.19656
mne,2018,56.29199
mne,2019,52.1372
mne,2020,59.35691
mng,1991,43.86955
mng,1992,23.25415
mng,1993,18.7824
mng,1994,20.14005
mng,1995,15.6641
mng,1996,16.20529
mng,1997,18.22926
mng,1998,17.68974
mng,1999,20.37579
mng,2000,21.14427
mng,2001,23.78544
mng,2002,30.32992
mng,2003,38.45296
mng,2004,35.87362
mng,2005,37.4879
mng,2006,38.15191
mng,2007,48.44504
mng,2008,34.58762
mng,2009,43.6897
mng,2010,47.9541
mng,2011,48.66629
mng,2012,45.61173
mng,2013,49.29818
mng,2014,47.84408
mng,2015,43.89208
mng,2016,50.80588
mng,2017,56.62548
mng,2018,59.77018
mng,2019,55.05832
mng,2020,64.66737
moz,1991,17.10436
moz,1992,22.91643
moz,1993,24.0543
moz,1994,22.65897
moz,1995,21.59605
moz,1996,15.45744
moz,1997,15.54485
moz,1998,15.72515
moz,1999,16.96666
moz,2000,20.80227
moz,2001,18.41885
moz,2002,21.00695
moz,2003,21.71735
moz,2004,20.00949
moz,2005,22.22703
moz,2006,23.16803
moz,2007,24.84678
moz,2008,26.45611
moz,2009,32.65816
moz,2010,35.37695
moz,2011,34.39926
moz,2012,40.0958
moz,2013,42.35349
moz,2014,47.61387
moz,2015,52.28688
moz,2016,48.7798
moz,2017,45.90529
moz,2018,46.62653
moz,2019,48.63226
moz,2020,59.39854
mrt,1962,6.88033
mrt,1963,6.58771
mrt,1964,4.62857
mrt,1965,3.65695
mrt,1966,4.7269
mrt,1967,5.36814
mrt,1968,5.71565
mrt,1969,6.17708
mrt,1970,7.28602
mrt,1971,6.75991
mrt,1972,8.03013
mrt,1973,9.20618
mrt,1974,11.3171
mrt,1975,13.12331
mrt,1976,14.22525
mrt,1977,14.3817
mrt,1978,14.37686
mrt,1979,14.79932
mrt,1980,15.36272
mrt,1981,17.90552
mrt,1982,16.91328
mrt,1983,15.98591
mrt,1984,16.65111
mrt,1985,17.91519
mrt,1986,16.97956
mrt,1987,17.87841
mrt,1988,17.01712
mrt,1989,17.10051
mrt,1990,19.11619
mrt,1991,14.34876
mrt,2005,19.72399
mrt,2006,16.89953
mrt,2007,18.82402
mrt,2008,19.40287
mrt,2009,22.47746
mrt,2010,19.88306
mrt,2011,19.74855
mrt,2012,21.94318
mrt,2013,24.68437
mrt,2014,27.25286
mrt,2015,27.08678
mrt,2016,25.65967
mrt,2017,27.72894
mrt,2018,28.5371
mrt,2019,28.43272
mus,1976,45.53571
mus,1977,44.79419
mus,1978,47.39693
mus,1979,42.12435
mus,1980,45.28803
mus,1981,40.09403
mus,1982,43.05245
mus,1983,43.5313
mus,1984,44.16295
mus,1985,50.03791
mus,1986,54.34315
mus,1987,57.18396
mus,1988,62.04721
mus,1989,61.73559
mus,1990,63.04082
mus,1991,67.68424
mus,1992,69.84208
mus,1993,71.18116
mus,1994,72.00453
mus,1995,77.67671
mus,1996,73.93894
mus,1997,77.46636
mus,1998,75.93208
mus,1999,79.94556
mus,2000,78.04829
mus,2001,79.01031
mus,2002,82.45364
mus,2003,92.15847
mus,2004,98.26049
mus,2005,98.97917
mus,2006,93.11305
mus,2007,93.77277
mus,2008,96.50302
mus,2009,96.25391
mus,2010,97.49133
mus,2011,96.63982
mus,2012,98.56641
mus,2013,98.17714
mus,2014,101.40145
mus,2015,106.85681
mus,2016,109.8959
mus,2017,114.19111
mus,2018,115.30094
mus,2019,120.81654
mus,2020,163.7435
mwi,1965,15.41733
mwi,1966,15.82043
mwi,1967,16.94268
mwi,1968,17.36858
mwi,1969,18.37607
mwi,1970,19.48079
mwi,1971,18.66074
mwi,1972,19.3318
mwi,1973,23.29615
mwi,1974,25.10726
mwi,1975,24.06098
mwi,1976,19.7781
mwi,1977,22.10879
mwi,1978,21.0542
mwi,1979,19.67542
mwi,1980,19.05512
mwi,1981,21.78576
mwi,1982,22.1881
mwi,1983,20.37446
mwi,1984,22.74166
mwi,1985,19.76626
mwi,1986,22.18921
mwi,1987,25.5813
mwi,1988,22.98809
mwi,1989,19.63648
mwi,1990,18.64841
mwi,1991,19.43588
mwi,1992,21.44005
mwi,1993,21.32749
mwi,1994,25.71407
mwi,1995,19.41932
mwi,1996,16.62402
mwi,1997,13.52992
mwi,1998,18.27468
mwi,1999,16.24957
mwi,2000,17.83552
mwi,2001,18.48621
mwi,2002,10.47995
mwi,2003,11.45326
mwi,2004,12.26961
mwi,2005,12.47188
mwi,2006,11.55955
mwi,2007,13.83901
mwi,2008,18.67581
mwi,2009,19.91256
mwi,2010,22.12383
mwi,2011,25.09125
mwi,2012,25.73265
mwi,2013,25.95382
mwi,2014,23.97772
mwi,2015,24.45932
mwi,2016,23.00121
mys,1960,28.20491
mys,1961,30.34181
mys,1962,30.60225
mys,1963,26.73217
mys,1964,26.25382
mys,1965,30.2895
mys,1966,28.69583
mys,1967,28.94489
mys,1968,34.38156
mys,1969,38.24033
mys,1970,40.90456
mys,1971,42.70938
mys,1972,47.75949
mys,1973,47.92768
mys,1974,59.84994
mys,1975,71.22291
mys,1976,71.31707
mys,1977,71.72542
mys,1978,73.25556
mys,1979,73.87881
mys,1980,80.64155
mys,1981,89.42739
mys,1982,95.76022
mys,1983,99.15067
mys,1984,102.10459
mys,1985,115.13618
mys,1986,140.76166
mys,1987,127.0267
mys,1988,121.07946
mys,1989,129.48182
mys,1990,64.3771
mys,1991,66.3088
mys,1992,102.22303
mys,1993,113.03431
mys,1994,111.03898
mys,1995,115.62985
mys,1996,120.12525
mys,1997,125.50687
mys,1998,125.15189
mys,1999,132.12104
mys,2000,122.69875
mys,2001,138.4607
mys,2002,133.10447
mys,2003,132.31127
mys,2004,131.71137
mys,2005,124.96412
mys,2006,129.33823
mys,2007,125.20238
mys,2008,119.59024
mys,2009,139.16562
mys,2010,129.64465
mys,2011,133.8906
mys,2012,136.80387
mys,2013,140.09235
mys,2014,137.10233
mys,2015,132.81278
mys,2016,128.58419
mys,2017,122.53421
mys,2018,125.07783
mys,2019,122.873
mys,2020,137.63291
nam,1990,20.46734
nam,1991,23.26233
nam,1992,28.84679
nam,1993,31.71231
nam,1994,33.88298
nam,1995,37.4742
nam,1996,39.12123
nam,1997,37.87912
nam,1998,37.44435
nam,1999,40.53541
nam,2000,39.84327
nam,2001,37.59631
nam,2002,37.62626
nam,2003,36.38946
nam,2004,38.91658
nam,2005,37.78258
nam,2006,41.82528
nam,2007,42.1803
nam,2008,41.95846
nam,2009,62.42976
nam,2010,62.73159
nam,2011,64.21826
nam,2012,57.21467
nam,2013,58.72593
nam,2014,55.15299
nam,2015,55.56618
nam,2016,54.56174
nam,2017,57.16474
nam,2018,57.62788
nam,2019,63.8776
nam,2020,71.30033
ner,1962,3.8071
ner,1963,4.09323
ner,1964,4.01944
ner,1965,4.07223
ner,1966,4.24831
ner,1967,4.82487
ner,1968,5.02136
ner,1969,5.66315
ner,1970,5.34182
ner,1971,6.35407
ner,1972,6.88939
ner,1973,7.34999
ner,1974,8.22483
ner,1975,9.92489
ner,1976,11.49481
ner,1977,11.86221
ner,1978,13.53685
ner,1979,14.37655
ner,1980,14.70434
ner,1981,15.9466
ner,1982,12.51523
ner,1983,12.03435
ner,1984,15.82208
ner,1985,16.70352
ner,1986,18.35776
ner,1987,17.05309
ner,1988,19.40693
ner,1989,20.05766
ner,1990,13.99262
ner,1991,13.15653
ner,1992,13.47613
ner,1993,13.98351
ner,1994,11.98898
ner,1995,11.64561
ner,1996,10.15982
ner,1997,7.35979
ner,1998,5.1432
ner,1999,5.92622
ner,2000,6.559
ner,2001,8.65316
ner,2002,6.55624
ner,2003,9.29998
ner,2004,10.04999
ner,2005,9.03432
ner,2006,9.38447
ner,2007,12.42759
ner,2008,11.45752
ner,2009,13.01687
ner,2010,14.2058
ner,2011,14.26147
ner,2012,16.13567
ner,2013,16.87636
ner,2014,19.84835
ner,2015,19.44751
ner,2016,19.63433
ner,2017,17.71302
ner,2018,15.82964
ner,2019,17.12202
ner,2020,19.17032
nga,1960,9.20838
nga,1961,9.40167
nga,1962,9.49036
nga,1963,9.80294
nga,1964,10.86129
nga,1965,11.16513
nga,1966,11.4297
nga,1967,12.21547
nga,1968,14.05384
nga,1969,13.98244
nga,1970,10.92786
nga,1971,10.04202
nga,1972,10.91285
nga,1973,11.18303
nga,1974,13.22281
nga,1975,17.58566
nga,1976,19.94904
nga,1977,22.85336
nga,1978,20.86095
nga,1979,22.95116
nga,1980,28.62522
nga,1981,10.9388
nga,1982,11.19984
nga,1983,11.99003
nga,1984,12.80806
nga,1985,12.32653
nga,1986,11.91441
nga,1987,11.80946
nga,1988,12.16855
nga,1989,10.45432
nga,1990,11.63537
nga,1991,13.39988
nga,1992,14.24738
nga,1993,15.78772
nga,1994,15.09194
nga,1995,10.28191
nga,1996,9.06333
nga,1997,9.72527
nga,1998,10.93903
nga,1999,12.76339
nga,2000,14.66963
nga,2001,15.90097
nga,2002,13.527
nga,2003,13.02659
nga,2004,11.75879
nga,2005,11.30051
nga,2006,11.72897
nga,2007,19.29109
nga,2008,23.81187
nga,2009,25.14416
nga,2010,21.35585
nga,2011,22.47905
nga,2012,24.92823
nga,2013,25.44805
nga,2014,22.68961
nga,2015,22.36683
nga,2016,27.37879
nga,2017,24.78142
nga,2018,25.36246
nga,2019,23.92961
nga,2020,25.04167
nic,1960,12.64
nic,1961,12.06489
nic,1962,13.79973
nic,1963,14.58893
nic,1964,15.18357
nic,1965,16.95749
nic,1966,17.68196
nic,1967,16.52102
nic,1968,14.00037
nic,1969,13.77058
nic,1970,15.24439
nic,1971,16.40512
nic,1972,19.88355
nic,1973,22.65578
nic,1974,18.93897
nic,1975,18.23228
nic,1976,20.86725
nic,1977,18.21162
nic,1978,17.68735
nic,1979,30.5327
nic,1980,27.62948
nic,1981,32.37647
nic,1982,34.90409
nic,1983,55.15922
nic,1984,69.89629
nic,1985,65.51362
nic,1986,58.03804
nic,1987,60.4356
nic,1988,63.49944
nic,1989,37.61169
nic,1990,57.20973
nic,1991,20.07839
nic,1992,19.4189
nic,1993,20.2735
nic,1994,13.92687
nic,1995,15.66342
nic,1996,20.49652
nic,1997,27.39476
nic,1998,30.61214
nic,1999,31.10921
nic,2000,30.10618
