geo,time,dt_nfl_pcbk_cd
pak,2019,120853000
pak,2020,1699740000
pan,1970,-2235000
pan,1971,43354000
pan,1972,54612000
pan,1973,87248000
pan,1974,107339000
pan,1975,126912000
pan,1976,201505000
pan,1977,154349000
pan,1978,222043000
pan,1979,57904000
pan,1980,108598000
pan,1981,81804000
pan,1982,389573000
pan,1983,89172000
pan,1984,9957000
pan,1985,36887000
pan,1986,17704000
pan,1987,40859000
pan,1988,21157000
pan,1989,23274000
pan,1990,-640000
pan,1991,-1534000
pan,1992,1750000
pan,1993,-1691000
pan,1994,-22983000
pan,1995,649000
pan,1996,-15128000
pan,1997,-65830000
pan,1998,-43283000
pan,1999,16914000
pan,2000,-139389000
pan,2001,-86849000
pan,2002,-55791000
pan,2003,-16825000
pan,2004,-14287000
pan,2005,-16771000
pan,2006,-17067000
pan,2007,-16911000
pan,2008,156633000
pan,2009,45363000
pan,2010,-4550000
pan,2011,-3394000
pan,2012,113185000
pan,2013,359518000
pan,2014,80227000
pan,2015,-112146000
pan,2016,-118903000
pan,2017,-103857000
pan,2018,-68188000
pan,2019,-39026000
pan,2020,176367000
per,1970,-22073000
per,1971,-21777000
per,1972,92340000
per,1973,221083000
per,1974,478150000
per,1975,346536000
per,1976,306987000
per,1977,130206000
per,1978,-103861000
per,1979,247138000
per,1980,-197161000
per,1981,-139023000
per,1982,604953000
per,1983,538561000
per,1984,381506000
per,1985,60693000
per,1986,-1881000
per,1987,-18589000
per,1988,-11125000
per,1989,43817000
per,1990,59806000
per,1991,38280000
per,1992,-41497000
per,1993,-36822000
per,1994,-37242000
per,1995,-20965000
per,1996,-535434000
per,1997,-26387000
per,1998,-26024000
per,1999,-31271000
per,2000,-97984000
per,2001,-8168000
per,2002,-9161000
per,2003,-9160000
per,2004,-9644000
per,2005,-10517000
per,2006,-9389000
per,2007,-8694000
per,2008,-6718000
per,2009,-6716000
per,2010,-6718000
per,2011,-6847000
per,2012,-6716000
per,2013,-1384000
per,2014,-1384000
per,2015,-1384000
per,2016,-692000
phl,1970,10879000
phl,1971,-8547000
phl,1972,16025000
phl,1973,-51981000
phl,1974,68568000
phl,1975,108505000
phl,1976,109288000
phl,1977,272569000
phl,1978,292285000
phl,1979,627246000
phl,1980,613567000
phl,1981,443566000
phl,1982,834381000
phl,1983,513702000
phl,1984,95150000
phl,1985,397868000
phl,1986,425976000
phl,1987,-422892000
phl,1988,-459448000
phl,1989,-80972000
phl,1990,-575990000
phl,1991,-493840000
phl,1992,-1546621000
phl,1993,-715563000
phl,1994,-57681000
phl,1995,26311000
phl,1996,-21683000
phl,1997,421217000
phl,1998,684977000
phl,1999,467433000
phl,2000,533509000
phl,2001,-431007000
phl,2002,250810000
phl,2003,-88630000
phl,2004,32426000
phl,2005,-47974000
phl,2006,-667100000
phl,2007,-211811000
phl,2008,990000
phl,2009,206449000
phl,2010,87207000
phl,2011,49846000
phl,2012,-5602000
phl,2013,-113333000
phl,2014,-96206000
phl,2015,-95171000
phl,2016,136533000
phl,2017,-42687000
phl,2018,-28321000
phl,2019,454848000
phl,2020,-195575000
png,1970,37244000
png,1971,28567000
png,1972,9465000
png,1973,15938000
png,1974,5817000
png,1975,-439000
png,1976,14284000
png,1977,22715000
png,1978,-1634000
png,1979,27049000
png,1980,58435000
png,1981,93078000
png,1982,96430000
png,1983,120124000
png,1984,-13597000
png,1985,-13679000
png,1986,18416000
png,1987,-38840000
png,1988,-31751000
png,1989,-10762000
png,1990,-108955000
png,1991,-63421000
png,1992,-31958000
png,1993,-62357000
png,1994,30560000
png,1995,-49603000
png,1996,-36532000
png,1997,-53599000
png,1998,-7765000
png,1999,-7462000
png,2000,81067000
png,2001,22918000
png,2002,-18900000
png,2003,-51547000
png,2004,-55715000
png,2005,-32324000
png,2006,-4119000
png,2007,-362000
png,2008,-362000
png,2009,-362000
png,2010,-362000
png,2011,-181000
png,2012,-543000
png,2013,-362000
png,2014,-362000
png,2015,-362000
png,2016,216196000
png,2017,128843000
png,2018,189638000
png,2019,116420000
png,2020,-229137000
pry,1970,1534000
pry,1971,-328000
pry,1972,3281000
pry,1973,3835000
pry,1974,7173000
pry,1975,8040000
pry,1976,1071000
pry,1977,6083000
pry,1978,28231000
pry,1979,30638000
pry,1980,16188000
pry,1981,43031000
pry,1982,120186000
pry,1983,57979000
pry,1984,36369000
pry,1985,19054000
pry,1986,19043000
pry,1987,-4832000
pry,1988,-5549000
pry,1989,-221000
pry,1990,-7390000
pry,1991,-31171000
pry,1992,-88449000
pry,1993,-28320000
pry,1994,-11207000
pry,1995,1718000
pry,1996,-4783000
pry,1997,-5667000
pry,1998,-3751000
pry,1999,390162000
pry,2000,-3520000
pry,2001,-3421000
pry,2002,-3463000
pry,2003,7559000
pry,2004,-5733000
pry,2005,-16938000
pry,2006,-29027000
pry,2007,-28334000
pry,2008,-28308000
pry,2009,-41211000
pry,2010,-15145000
pry,2011,-33615000
pry,2012,-39453000
pry,2013,-38710000
pry,2014,-31710000
pry,2015,-12903000
pry,2016,-38710000
pry,2017,-25806000
pry,2018,-25806000
pry,2019,-12903000
rou,1979,1679564000
rou,1980,919171000
rou,1981,715394000
rou,1982,335905000
rou,1983,-153615000
rou,1984,-529325000
rou,1985,-544351000
rou,1986,-686837000
rou,1987,-945766000
rou,1988,-1332639000
rou,1989,-299610000
rou,1993,4395000
rou,1994,34430000
rou,1995,151416000
rou,1996,-832220000
rou,1997,-416814000
rou,1998,-493776000
rou,1999,1020864000
rou,2000,345351000
rou,2001,137163000
rou,2002,1194151000
rou,2003,455203000
rou,2004,1134826000
rou,2005,311914000
rou,2006,-193247000
rou,2007,-230260000
rou,2008,-519991000
rou,2009,-478301000
rou,2010,-386618000
rou,2011,-288760000
rou,2012,-1200457000
rou,2013,-347797000
rou,2014,-325792000
rou,2015,-230083000
rou,2016,-245307000
rou,2017,-162737000
rou,2018,-133024000
rou,2019,-63487000
rou,2020,-58621000
rus,1992,2294102000
rus,1993,-385588000
rus,1994,-68239000
rus,1995,80243000
rus,1996,-24425000
rus,1997,-26853000
rus,1998,-264313000
rus,1999,-35014000
rus,2000,-19371000
rus,2001,247380000
rus,2002,-26634000
rus,2003,-506492000
rus,2004,-24883000
rus,2005,10026871000
rus,2006,17950849000
rus,2007,21154472000
rus,2008,11152649000
rus,2009,5245192000
rus,2010,16742961000
rus,2011,8359538000
rus,2012,-3435223000
rus,2013,40914030000
rus,2014,-19845190000
rus,2015,-21841760000
rus,2016,-24867668000
rus,2017,9787196000
rus,2018,-24239240000
rus,2019,-11884292000
rus,2020,-4207164000
sdn,1970,-3399000
sdn,1971,2472000
sdn,1972,4717000
sdn,1973,28242000
sdn,1974,129406000
sdn,1975,13461000
sdn,1976,5970000
sdn,1977,-1375000
sdn,1978,5214000
sdn,1979,31762000
sdn,1980,104324000
sdn,1981,182886000
sdn,1982,121929000
sdn,1984,-321000
sdn,1999,0
sdn,2000,87142000
sdn,2018,0
sdn,2019,0
sdn,2020,0
sen,1973,35900000
sen,1974,9632000
sen,1975,5410000
sen,1976,8818000
sen,1977,31072000
sen,1978,36258000
sen,1979,19256000
sen,1980,-35298000
sen,1981,-13266000
sen,1982,-1100000
sen,1983,16260000
sen,1984,-10224000
sen,1985,-7048000
sen,1986,28290000
sen,1987,-12312000
sen,1988,-35760000
sen,1989,-34119000
sen,1990,-7878000
sen,1991,-14185000
sen,1992,-11961000
sen,1993,-4513000
sen,1994,-3089000
sen,1995,-12444000
sen,1996,-5620000
sen,1997,-169000
sen,2000,4789000
sen,2001,6973000
sen,2002,798000
sen,2003,18000
sen,2004,-1743000
sen,2005,-2488000
sen,2006,1571000
sen,2007,-4463000
sen,2008,-2714000
sen,2009,-2651000
sen,2010,-1782000
sen,2012,1963000
sen,2014,10535000
sen,2016,1952000
sen,2017,5368000
sen,2018,-23486000
sen,2019,610468000
sen,2020,-65078000
slb,1984,5000000
slb,1985,6000000
slb,1986,4000000
slb,1989,-1364000
slb,1990,-2728000
slb,1991,-2728000
slb,1992,-2726000
slb,1993,-2726000
slb,1994,-2728000
sle,1970,-743000
sle,1971,-634000
sle,1972,-1939000
sle,1973,-613000
sle,1974,14917000
sle,1975,-1210000
sle,1976,-76000
sle,1977,1108000
sle,1978,1815000
sle,1979,12252000
sle,1980,-4056000
sle,1981,7014000
sle,1982,-1218000
sle,1983,-2192000
sle,1984,-880000
sle,1985,-1348000
sle,1986,-409000
sle,1989,11594000
sle,1994,-490000
sle,1995,-28798000
sle,1997,-2000
sle,1999,0
sle,2001,0
sle,2006,-43000
slv,1970,-1638000
slv,1971,735000
slv,1972,458000
slv,1973,-9511000
slv,1974,60350000
slv,1975,-40486000
slv,1976,15427000
slv,1977,-31510000
slv,1978,-1509000
slv,1979,-1510000
slv,1980,969000
slv,1981,-1460000
slv,1982,40152000
slv,1983,-22304000
slv,1984,-14721000
slv,1985,-34690000
slv,1986,-30350000
slv,1987,-19214000
slv,1988,-3189000
slv,1989,43283000
slv,1990,15664000
slv,1991,24256000
slv,1992,-15743000
slv,1993,11139000
slv,1994,-52393000
slv,1995,-20121000
slv,1996,31209000
slv,1997,7873000
slv,1998,-61923000
slv,1999,9960000
slv,2000,84661000
slv,2001,6253000
slv,2002,-8906000
slv,2003,-13332000
slv,2004,-13295000
slv,2005,-15361000
slv,2006,-6316000
slv,2007,-29679000
slv,2008,61613000
slv,2009,-3382000
slv,2010,-67233000
slv,2011,-1318000
slv,2012,-1214000
slv,2013,-1378000
slv,2014,27070000
slv,2015,-5030000
slv,2016,-1057000
slv,2017,-19327000
slv,2018,3275000
slv,2019,8943000
slv,2020,-5008000
som,1970,-498000
som,1971,-502000
som,1972,-533000
som,1973,-534000
som,1974,-307000
som,1975,-307000
som,1976,-30000
srb,1970,-612000
srb,1971,-634000
srb,1972,101329000
srb,1973,8859000
srb,1974,15406000
srb,1975,5180000
srb,1976,34872000
srb,1977,14382000
srb,1978,-7966000
srb,1979,-16785000
srb,1980,646689000
srb,1981,316536000
srb,1982,15184000
srb,1983,620958000
srb,1984,2020000
srb,1985,16712000
srb,1986,-726328000
srb,1987,-276785000
srb,1988,227729000
srb,1989,-559320000
srb,1990,-891408000
srb,1991,-506802000
srb,1998,0
srb,1999,0
srb,2000,0
srb,2001,0
srb,2003,0
srb,2004,0
srb,2005,-222000
srb,2006,50002000
srb,2007,33788000
srb,2008,1320000
srb,2009,134767000
srb,2010,218483000
srb,2011,342843000
srb,2012,17417000
srb,2013,70260000
srb,2014,-182243000
srb,2015,-68475000
srb,2016,-77960000
srb,2017,-402197000
srb,2018,-19015000
srb,2019,-1293000
srb,2020,-1479000
stp,1984,5000000
stp,2015,10000000
swz,1970,-931000
swz,1971,-1708000
swz,1972,-2398000
swz,1973,-7316000
swz,1974,-2461000
swz,1975,-1091000
swz,1976,-6000
swz,1977,-6000
swz,1978,27511000
swz,1979,-1654000
swz,1980,-2503000
swz,1981,-4901000
swz,1982,-4796000
swz,1983,-4651000
swz,1984,5246000
swz,1985,-1528000
swz,1986,-2369000
swz,1987,-10978000
swz,1988,-213000
swz,1989,-213000
swz,1990,-215000
swz,1997,32586000
swz,2001,8590000
swz,2002,7387000
swz,2003,5204000
swz,2004,-435000
swz,2005,-1232000
swz,2006,-1722000
swz,2007,-1645000
swz,2008,-1421000
swz,2009,-1386000
swz,2010,-1584000
swz,2011,-1527000
swz,2012,-1367000
swz,2013,-1149000
swz,2014,-1067000
swz,2015,-912000
swz,2016,-779000
swz,2017,-591000
swz,2018,-1197000
swz,2019,-1941000
swz,2020,0
syr,2008,-2478000
syr,2009,-2437000
syr,2010,-2315000
syr,2011,-2332000
syr,2012,0
syr,2013,0
syr,2014,0
syr,2015,0
syr,2016,-45000
syr,2017,-296000
syr,2018,-1519000
syr,2019,-612000
syr,2020,0
tcd,1970,25000
tcd,1971,-133000
tcd,1972,-141000
tcd,1979,504000
tcd,2013,-1000
tcd,2014,-3000
tgo,1973,1148000
tgo,1974,-235000
tgo,1975,-248000
tgo,1976,11308000
tgo,1977,18936000
tgo,1978,21010000
tgo,1979,31447000
tgo,1980,-2156000
tgo,1981,-2728000
tgo,1982,-800000
tgo,1983,-1765000
tgo,1984,-7259000
tgo,1985,-9140000
tgo,1986,-11382000
tgo,1987,-3559000
tgo,1988,-1844000
tgo,1990,-120000
tgo,1997,-6065000
tgo,2015,11590000
tgo,2016,-1021000
tgo,2017,-269000
tgo,2018,-7217000
tgo,2019,112469000
tgo,2020,168706000
tha,1970,-363000
tha,1971,-62000
tha,1972,4731000
tha,1973,-93000
tha,1974,-1390000
tha,1975,-1491000
tha,1976,98554000
tha,1977,23535000
tha,1978,185497000
tha,1979,464461000
tha,1980,554468000
tha,1981,269482000
tha,1982,208439000
tha,1983,-55932000
tha,1984,-34383000
tha,1985,682818000
tha,1986,-67790000
tha,1987,270158000
tha,1988,156339000
tha,1989,-127473000
tha,1990,-1213494000
tha,1991,230627000
tha,1992,194869000
tha,1993,-1778000
tha,1994,-460670000
tha,1995,653986000
tha,1996,525431000
tha,1997,169745000
tha,1998,2666007000
tha,1999,-255960000
tha,2000,-621816000
tha,2001,-1022327000
tha,2002,-321967000
tha,2003,-969453000
tha,2004,-838637000
tha,2005,127998000
tha,2006,209935000
tha,2007,-308130000
tha,2008,-114857000
tha,2009,555901000
tha,2010,-80575000
tha,2011,-374218000
tha,2012,-116074000
tha,2013,-316837000
tha,2015,-82623000
tjk,1993,68000000
tjk,1998,-8050000
tjk,1999,-4470000
tjk,2002,1181000
tjk,2003,-14027000
tjk,2004,430000
tjk,2005,184000
tjk,2007,-329000
tjk,2008,-353000
tjk,2009,4011000
tjk,2010,-318000
tjk,2011,-331000
tjk,2012,8546000
tjk,2013,36000
tjk,2014,9388000
tjk,2015,2356000
tjk,2016,-263000
tjk,2017,-158000
tjk,2018,-83000
tkm,1996,25324000
tkm,1997,128179000
tkm,1998,-27793000
tkm,1999,-51518000
tkm,2000,-6892000
tkm,2001,-5931000
tkm,2002,-21761000
tkm,2003,-15843000
tkm,2004,-17453000
tkm,2005,-15710000
tkm,2006,-7912000
tkm,2007,-7239000
tkm,2008,-3854000
tkm,2009,-3854000
tkm,2010,-3854000
tkm,2017,211008000
tkm,2018,158300000
tkm,2019,138116000
tkm,2020,86278000
ton,2010,248000
ton,2013,-72000
ton,2014,-17000
ton,2015,-130000
tun,1977,199500000
tun,1978,210000000
tun,1979,56442000
tun,1980,26610000
tun,1981,-975000
tun,1982,-84986000
tun,1983,94096000
tun,1984,-110099000
tun,1985,104596000
tun,1986,95350000
tun,1987,-93279000
tun,1988,-62203000
tun,1989,-83392000
tun,1990,-25529000
tun,1991,-63370000
tun,1992,87212000
tun,1993,-43093000
tun,1994,-83167000
tun,1995,-6241000
tun,1996,358911000
tun,1997,-15456000
tun,1998,-15620000
tun,1999,-118766000
tun,2000,353782000
tun,2001,-68431000
tun,2002,-37424000
tun,2003,15432000
tun,2004,71034000
tun,2005,-26417000
tun,2006,4540000
tun,2007,-4825000
tun,2008,37309000
tun,2009,-931000
tun,2010,-428099000
tun,2011,-22462000
tun,2012,-23290000
tun,2013,6092000
tun,2014,194252000
tun,2015,226454000
tun,2016,-81388000
tun,2017,18077000
tun,2018,-75293000
tun,2019,-71790000
tun,2020,-69484000
tur,1970,-1072000
tur,1971,25804000
tur,1972,-3354000
tur,1973,-7246000
tur,1974,-3545000
tur,1975,-2330000
tur,1976,101595000
tur,1977,377448000
tur,1978,244485000
tur,1979,2914305000
tur,1980,445919000
tur,1981,-19984000
tur,1982,320897000
tur,1983,61413000
tur,1984,236440000
tur,1985,85156000
tur,1986,713553000
tur,1987,600811000
tur,1988,1199402000
tur,1989,337624000
tur,1990,222063000
tur,1991,-731366000
tur,1992,-294285000
tur,1993,-493706000
tur,1994,-546161000
tur,1995,-326436000
tur,1996,669854000
tur,1997,417131000
tur,1998,979044000
tur,1999,1482645000
tur,2000,2651465000
tur,2001,-581744000
tur,2002,25448000
tur,2003,-2090328000
tur,2004,-99195000
tur,2005,-486046000
tur,2006,-120734000
tur,2007,555450000
tur,2008,286183000
tur,2009,-1170775000
tur,2010,634256000
tur,2011,708461000
tur,2012,52846000
tur,2013,-434157000
tur,2014,-700205000
tur,2015,-596963000
tur,2016,2193061000
tur,2017,-704243000
tur,2018,948173000
tur,2019,-780274000
tur,2020,375838000
tza,1976,247000
tza,1977,147000
tza,1978,12358000
tza,1979,11010000
tza,1980,8580000
tza,1981,11561000
tza,1982,13796000
tza,1983,2210000
tza,1984,-47000
tza,1985,-17000
tza,1986,-133000
tza,1987,-254000
tza,1988,8483000
tza,1989,7176000
tza,1990,4345000
tza,1991,-2632000
tza,1992,-6974000
tza,1993,2313000
tza,1994,1226000
tza,1995,5004000
tza,1996,-1554000
tza,1997,-1424000
tza,1998,-1486000
tza,1999,4250000
tza,2000,5354000
tza,2001,-6405000
tza,2002,-1000000
tza,2003,19682000
tza,2004,5142000
tza,2005,19084000
tza,2006,10973000
tza,2007,2297000
tza,2009,12276000
tza,2010,8170000
tza,2011,355832000
tza,2012,221710000
tza,2013,794182000
tza,2014,-12701000
tza,2015,-27665000
tza,2016,-250629000
tza,2017,175404000
tza,2018,178180000
tza,2019,905872000
tza,2020,-269442000
uga,1970,4582000
uga,1971,1258000
uga,1972,-858000
uga,1973,-4076000
uga,1974,-2797000
uga,1975,-1473000
uga,1976,-562000
uga,1978,1368000
uga,1979,1037000
uga,1980,16503000
uga,1981,-16000
uga,1982,16484000
uga,1983,2256000
uga,1984,14675000
uga,1985,4767000
uga,1986,-2137000
uga,1987,5150000
uga,1988,17900000
uga,1989,24766000
uga,1990,-9558000
uga,1991,-14186000
uga,1992,-3276000
uga,1993,1678000
uga,1994,-5750000
uga,1995,-6594000
uga,1996,-6028000
uga,1997,-1434000
uga,1998,-1061000
uga,1999,-1360000
uga,2000,-1297000
uga,2001,3294000
uga,2002,-611000
uga,2003,-711000
uga,2004,-716000
uga,2005,-712000
uga,2006,-720000
uga,2007,-786000
uga,2008,-554000
uga,2009,-255000
uga,2010,-199000
uga,2016,558000
uga,2017,7373000
uga,2018,43580000
uga,2019,34023000
uga,2020,404417000
ukr,1993,123092000
ukr,1994,-6156000
ukr,1995,-2291000
ukr,1996,16538000
ukr,1997,519957000
ukr,1998,80750000
ukr,1999,-225429000
ukr,2000,11851000
ukr,2001,-13657000
ukr,2002,-922000
ukr,2003,-1124000
ukr,2004,1179925000
ukr,2005,99565000
ukr,2006,-95345000
ukr,2007,-240562000
ukr,2008,-237529000
ukr,2009,-255086000
ukr,2010,-234890000
ukr,2011,-232142000
ukr,2012,-11737000
ukr,2013,-14286000
ukr,2014,-14284000
ukr,2015,-7142000
ukr,2016,-7270000
ukr,2017,-258000
ukr,2018,623414000
ukr,2019,962074000
ukr,2020,276242000
uzb,1996,96180000
uzb,1997,174230000
uzb,1998,49061000
uzb,1999,80688000
uzb,2000,-6661000
uzb,2001,-23070000
uzb,2002,8166000
uzb,2003,-68750000
uzb,2004,-57113000
uzb,2005,-15498000
uzb,2006,-52120000
uzb,2007,-31160000
uzb,2008,-9906000
uzb,2009,-39451000
uzb,2010,-11628000
uzb,2011,55210000
uzb,2012,-13938000
uzb,2013,-17058000
uzb,2014,100810000
uzb,2015,100559000
uzb,2016,29817000
uzb,2017,-22767000
uzb,2018,-71246000
uzb,2019,36845000
uzb,2020,218159000
vct,1994,4749000
vct,1995,51000
vct,1997,-1560000
vct,1998,-400000
vct,1999,-400000
vct,2000,-400000
vct,2001,-400000
vct,2002,640000
vct,2003,-360000
vct,2004,29695000
vct,2005,29760000
vct,2006,-6433000
vct,2007,-6312000
vct,2008,8887000
vct,2009,-7913000
vct,2010,-7913000
vct,2011,-7913000
vct,2012,-9413000
vct,2013,-5443000
vct,2014,-398000
vct,2015,-6387000
vct,2016,-3387000
vct,2017,-3387000
vct,2018,-2587000
vct,2019,-1340000
ven,1970,134280000
ven,1971,168155000
ven,1972,180287000
ven,1973,21109000
ven,1974,-173321000
ven,1975,-164609000
ven,1976,896791000
ven,1977,1507957000
ven,1978,1621374000
ven,1979,3105060000
ven,1980,1037718000
ven,1981,887671000
ven,1982,563765000
ven,1983,1326529000
ven,1984,-154172000
ven,1985,-398867000
ven,1986,-886155000
ven,1987,-598402000
ven,1988,-457358000
ven,1989,54067000
ven,1990,-679859000
ven,1991,4623000
ven,1992,58961000
ven,1993,95982000
ven,1994,315169000
ven,1995,570905000
ven,1996,1875957000
ven,1997,1965308000
ven,1998,-750016000
ven,1999,-612676000
ven,2000,1870626000
ven,2001,153044000
ven,2002,524968000
ven,2003,937295000
ven,2004,1652408000
ven,2005,-2068063000
ven,2006,-1277119000
ven,2007,-3643279000
ven,2008,102652000
ven,2009,-533635000
ven,2010,-150700000
ven,2011,-491807000
ven,2012,44206000
ven,2013,31177000
ven,2014,28071000
ven,2015,115393000
ven,2016,201913000
ven,2017,-94522000
ven,2018,-161000
ven,2019,0
ven,2020,0
vnm,1989,-3257000
vnm,1994,93528000
vnm,1995,388516000
vnm,1996,200927000
vnm,1997,-126374000
vnm,1998,-377927000
vnm,1999,-812355000
vnm,2000,-607320000
vnm,2001,-560083000
vnm,2002,-567260000
vnm,2003,-170078000
vnm,2004,124592000
vnm,2005,-21011000
vnm,2006,29369000
vnm,2007,388121000
vnm,2008,549575000
vnm,2009,513804000
vnm,2010,685817000
vnm,2011,457610000
vnm,2012,851741000
vnm,2013,1124954000
vnm,2014,1549681000
vnm,2015,-194564000
vnm,2016,-552060000
vnm,2017,-736399000
vnm,2018,-764047000
vnm,2019,-660591000
vnm,2020,-616760000
vut,1983,443000
vut,1984,-85000
vut,1985,-84000
vut,1986,-97000
vut,1987,-109000
vut,1988,-112000
wsm,1973,170000
wsm,1974,184000
wsm,1975,152000
wsm,1976,1343000
wsm,1977,-343000
wsm,1978,1514000
wsm,1979,-485000
wsm,1980,-600000
wsm,1981,-274000
wsm,1982,-271000
wsm,1983,-1271000
wsm,1984,-17000
wsm,1985,-7000
yem,1986,70000000
yem,1987,-24667000
yem,1988,57159000
yem,1989,-22492000
yem,1998,1762000
yem,1999,5052000
yem,2000,-263000
yem,2001,-541000
yem,2002,0
yem,2003,0
yem,2004,0
yem,2005,-69000
yem,2006,-375000
yem,2007,-1003000
yem,2008,-1077000
yem,2009,-1020000
yem,2010,-971000
yem,2011,-1010000
yem,2012,-933000
yem,2013,-908000
yem,2014,-575000
zaf,1994,154398000
zaf,1995,110840000
zaf,1996,-415288000
zaf,1997,-26109000
zaf,1998,-356499000
zaf,1999,-106612000
zaf,2000,-529226000
zaf,2001,-904032000
zaf,2002,-26202000
zaf,2003,-325998000
zaf,2004,593969000
zaf,2005,1047780000
zaf,2006,-971313000
zaf,2007,-559334000
zaf,2008,-296031000
zaf,2009,-1504986000
zaf,2010,284640000
zaf,2011,981104000
zaf,2012,720935000
zaf,2013,-464900000
zaf,2014,-533094000
zaf,2015,2138464000
zaf,2016,-681070000
zaf,2017,1988175000
zaf,2018,4675447000
zaf,2019,-2271231000
zaf,2020,-1131644000
zmb,1976,1227000
zmb,1977,6588000
zmb,1978,2740000
zmb,1979,60275000
zmb,1980,5422000
zmb,1981,-4268000
zmb,1982,15768000
zmb,1983,-1663000
zmb,1984,-4338000
zmb,1987,-2000
zmb,1988,-16000
zmb,1989,-16000
zmb,1990,-18000
zmb,1991,3000000
zmb,1994,68000
zmb,1995,3660000
zmb,1996,-1609000
zmb,1997,2113000
zmb,1998,-2726000
zmb,1999,-3139000
zmb,2000,-274000
zmb,2001,-332000
zmb,2002,16410000
zmb,2003,-6214000
zmb,2005,-8372000
zmb,2006,-1824000
zmb,2013,250000000
zmb,2015,15247000
zmb,2016,31258000
zmb,2017,1220969000
zmb,2018,663529000
zmb,2019,141501000
zmb,2020,24274000
zwe,1980,2575000
zwe,1981,215815000
zwe,1982,218226000
zwe,1983,17711000
zwe,1984,-77405000
zwe,1985,-76521000
zwe,1986,-85678000
zwe,1987,-64928000
zwe,1988,-9225000
zwe,1989,70224000
zwe,1990,-17251000
zwe,1991,-23836000
zwe,1992,54954000
zwe,1993,-62257000
zwe,1994,-1896000
zwe,1995,42228000
zwe,1996,25675000
zwe,1997,5995000
zwe,1998,40114000
zwe,1999,39900000
zwe,2000,4352000
zwe,2001,6245000
zwe,2002,612000
zwe,2003,2590000
zwe,2004,3174000
zwe,2005,3535000
zwe,2006,118000
zwe,2007,0
zwe,2008,0
zwe,2009,0
zwe,2010,523000
zwe,2011,2793000
zwe,2012,0
zwe,2013,-2804000
zwe,2014,1277000
zwe,2015,3949000
zwe,2016,0
zwe,2017,0
zwe,2018,0
zwe,2019,0
zwe,2020,0
