geo,time,sp_pop_dpnd
lbr,1982,94.13452
lbr,1983,94.70006
lbr,1984,94.87262
lbr,1985,94.39295
lbr,1986,94.98119
lbr,1987,95.14642
lbr,1988,94.83956
lbr,1989,94.1207
lbr,1990,93.08826
lbr,1991,92.62277
lbr,1992,91.57986
lbr,1993,90.2064
lbr,1994,89.01249
lbr,1995,88.60479
lbr,1996,87.90688
lbr,1997,87.32241
lbr,1998,86.96413
lbr,1999,86.55653
lbr,2000,85.74979
lbr,2001,86.1645
lbr,2002,86.29594
lbr,2003,86.15975
lbr,2004,85.99917
lbr,2005,86.05859
lbr,2006,86.36843
lbr,2007,86.64163
lbr,2008,86.86116
lbr,2009,86.85784
lbr,2010,86.48574
lbr,2011,86.16214
lbr,2012,85.58361
lbr,2013,84.76847
lbr,2014,83.78884
lbr,2015,82.70775
lbr,2016,81.81706
lbr,2017,80.83648
lbr,2018,79.78631
lbr,2019,78.69464
lbr,2020,77.59053
lby,1960,83.93518
lby,1961,84.83652
lby,1962,85.92742
lby,1963,87.13045
lby,1964,88.27321
lby,1965,89.30936
lby,1966,91.10883
lby,1967,92.72724
lby,1968,94.23062
lby,1969,95.68779
lby,1970,97.11387
lby,1971,98.96381
lby,1972,100.45629
lby,1973,101.66868
lby,1974,102.63525
lby,1975,103.33553
lby,1976,103.99005
lby,1977,104.28518
lby,1978,104.19907
lby,1979,103.65688
lby,1980,102.63635
lby,1981,100.82139
lby,1982,98.5984
lby,1983,96.11767
lby,1984,93.53691
lby,1985,90.93999
lby,1986,89.21159
lby,1987,87.4655
lby,1988,85.63248
lby,1989,83.60621
lby,1990,81.35551
lby,1991,79.30854
lby,1992,76.93322
lby,1993,74.41066
lby,1994,71.96219
lby,1995,69.67898
lby,1996,67.58475
lby,1997,65.70726
lby,1998,63.94809
lby,1999,62.16145
lby,2000,60.30327
lby,2001,58.465
lby,2002,56.59492
lby,2003,54.79454
lby,2004,53.19846
lby,2005,51.86244
lby,2006,50.99423
lby,2007,50.35319
lby,2008,49.88369
lby,2009,49.48464
lby,2010,49.09226
lby,2011,49.16263
lby,2012,49.22043
lby,2013,49.27885
lby,2014,49.36822
lby,2015,49.49158
lby,2016,49.25655
lby,2017,48.96154
lby,2018,48.61332
lby,2019,48.20636
lby,2020,47.73361
lca,1960,95.39494
lca,1961,97.9489
lca,1962,100.2768
lca,1963,102.32028
lca,1964,104.38417
lca,1965,106.6906
lca,1966,108.41811
lca,1967,110.68377
lca,1968,113.61906
lca,1969,117.08101
lca,1970,120.52239
lca,1971,117.60571
lca,1972,114.80763
lca,1973,111.95339
lca,1974,109.02727
lca,1975,106.22437
lca,1976,104.04328
lca,1977,101.94444
lca,1978,99.83231
lca,1979,97.68526
lca,1980,95.57813
lca,1981,92.52531
lca,1982,89.95635
lca,1983,87.91163
lca,1984,86.43747
lca,1985,85.51402
lca,1986,82.65173
lca,1987,80.70587
lca,1988,79.46254
lca,1989,78.74707
lca,1990,78.45054
lca,1991,77.15913
lca,1992,76.2392
lca,1993,75.54198
lca,1994,74.90054
lca,1995,74.2366
lca,1996,73.06024
lca,1997,71.63263
lca,1998,69.94813
lca,1999,68.05968
lca,2000,65.97799
lca,2001,63.74138
lca,2002,61.29692
lca,2003,58.73785
lca,2004,56.16375
lca,2005,53.70029
lca,2006,51.76749
lca,2007,50.14509
lca,2008,48.73192
lca,2009,47.4958
lca,2010,46.47019
lca,2011,45.03557
lca,2012,43.79146
lca,2013,42.68466
lca,2014,41.7013
lca,2015,40.84065
lca,2016,40.33879
lca,2017,39.8859
lca,2018,39.53863
lca,2019,39.36552
lca,2020,39.36974
lka,1960,87.10171
lka,1961,87.07672
lka,1962,86.2531
lka,1963,84.9782
lka,1964,83.73016
lka,1965,82.71727
lka,1966,81.78904
lka,1967,81.1611
lka,1968,80.60196
lka,1969,79.74981
lka,1970,78.45803
lka,1971,77.51092
lka,1972,76.07844
lka,1973,74.39343
lka,1974,72.80406
lka,1975,71.47997
lka,1976,70.33737
lka,1977,69.53374
lka,1978,68.90883
lka,1979,68.22358
lka,1980,67.38038
lka,1981,66.96823
lka,1982,66.32771
lka,1983,65.56804
lka,1984,64.83803
lka,1985,64.18754
lka,1986,63.46844
lka,1987,62.71637
lka,1988,61.92831
lka,1989,61.08782
lka,1990,60.19257
lka,1991,59.15498
lka,1992,58.22172
lka,1993,57.30535
lka,1994,56.29768
lka,1995,55.15894
lka,1996,54.07706
lka,1997,52.81918
lka,1998,51.47665
lka,1999,50.22851
lka,2000,49.1929
lka,2001,48.61095
lka,2002,48.26322
lka,2003,48.10171
lka,2004,48.02454
lka,2005,47.97855
lka,2006,48.17989
lka,2007,48.30298
lka,2008,48.39692
lka,2009,48.55552
lka,2010,48.83143
lka,2011,49.33257
lka,2012,49.97537
lka,2013,50.68096
lka,2014,51.33869
lka,2015,51.8939
lka,2016,52.35363
lka,2017,52.7433
lka,2018,53.06955
lka,2019,53.3631
lka,2020,53.65163
lso,1960,96.94769
lso,1961,97.72162
lso,1962,98.17723
lso,1963,98.38948
lso,1964,98.47611
lso,1965,98.50098
lso,1966,98.69701
lso,1967,98.82085
lso,1968,98.86968
lso,1969,98.8438
lso,1970,98.75792
lso,1971,99.26795
lso,1972,99.65522
lso,1973,99.95014
lso,1974,100.19707
lso,1975,100.41887
lso,1976,100.67136
lso,1977,100.75037
lso,1978,100.69319
lso,1979,100.51859
lso,1980,100.22992
lso,1981,100.65053
lso,1982,100.94398
lso,1983,101.05904
lso,1984,100.93326
lso,1985,100.52703
lso,1986,100.62306
lso,1987,100.43014
lso,1988,99.95329
lso,1989,99.20917
lso,1990,98.19378
lso,1991,96.21518
lso,1992,94.16402
lso,1993,92.01897
lso,1994,89.78742
lso,1995,87.489
lso,1996,85.88739
lso,1997,84.22357
lso,1998,82.51203
lso,1999,80.7436
lso,2000,78.86113
lso,2001,77.34253
lso,2002,75.86408
lso,2003,74.34496
lso,2004,72.76428
lso,2005,71.17842
lso,2006,70.19524
lso,2007,69.00794
lso,2008,67.74664
lso,2009,66.55277
lso,2010,65.48442
lso,2011,64.93454
lso,2012,64.37677
lso,2013,63.71005
lso,2014,62.84881
lso,2015,61.82303
lso,2016,61.45762
lso,2017,60.91146
lso,2018,60.30126
lso,2019,59.72594
lso,2020,59.20233
ltu,1960,53.9972
ltu,1961,54.48618
ltu,1962,54.9649
ltu,1963,55.54643
ltu,1964,56.22264
ltu,1965,56.91886
ltu,1966,57.45966
ltu,1967,57.99585
ltu,1968,58.47659
ltu,1969,58.87493
ltu,1970,59.18252
ltu,1971,59.01812
ltu,1972,58.82389
ltu,1973,58.52843
ltu,1974,58.0427
ltu,1975,57.34538
ltu,1976,56.78113
ltu,1977,55.94186
ltu,1978,54.95186
ltu,1979,53.96996
ltu,1980,53.07829
ltu,1981,52.12817
ltu,1982,51.31197
ltu,1983,50.63805
ltu,1984,50.08933
ltu,1985,49.67473
ltu,1986,49.66409
ltu,1987,49.71517
ltu,1988,49.83817
ltu,1989,50.03115
ltu,1990,50.2485
ltu,1991,50.69272
ltu,1992,51.09866
ltu,1993,51.42024
ltu,1994,51.6039
ltu,1995,51.62703
ltu,1996,51.84564
ltu,1997,51.94895
ltu,1998,51.91193
ltu,1999,51.72631
ltu,2000,51.3961
ltu,2001,50.81147
ltu,2002,50.26015
ltu,2003,49.72831
ltu,2004,49.21167
ltu,2005,48.7185
ltu,2006,48.40508
ltu,2007,48.05003
ltu,2008,47.67955
ltu,2009,47.35822
ltu,2010,47.13824
ltu,2011,47.51274
ltu,2012,47.97096
ltu,2013,48.51117
ltu,2014,49.13614
ltu,2015,49.88069
ltu,2016,50.62585
ltu,2017,51.58049
ltu,2018,52.87589
ltu,2019,54.54486
ltu,2020,56.48449
lux,1960,47.07233
lux,1961,48.0508
lux,1962,48.96918
lux,1963,49.80633
lux,1964,50.5201
lux,1965,51.08793
lux,1966,51.90302
lux,1967,52.54226
lux,1968,52.98523
lux,1969,53.228
lux,1970,53.28353
lux,1971,53.19753
lux,1972,52.84973
lux,1973,52.31195
lux,1974,51.65818
lux,1975,50.93158
lux,1976,50.44123
lux,1977,49.99834
lux,1978,49.511
lux,1979,48.83896
lux,1980,47.92383
lux,1981,47.1908
lux,1982,46.23457
lux,1983,45.22987
lux,1984,44.39272
lux,1985,43.84142
lux,1986,43.60315
lux,1987,43.54854
lux,1988,43.68656
lux,1989,43.98351
lux,1990,44.41041
lux,1991,44.98981
lux,1992,45.67516
lux,1993,46.43432
lux,1994,47.17216
lux,1995,47.80619
lux,1996,48.40285
lux,1997,48.79601
lux,1998,49.04352
lux,1999,49.20265
lux,2000,49.29306
lux,2001,49.4896
lux,2002,49.60217
lux,2003,49.61572
lux,2004,49.52443
lux,2005,49.34999
lux,2006,48.6883
lux,2007,47.9916
lux,2008,47.3244
lux,2009,46.74644
lux,2010,46.27808
lux,2011,45.68125
lux,2012,45.12324
lux,2013,44.59563
lux,2014,44.08826
lux,2015,43.6207
lux,2016,43.43446
lux,2017,43.20851
lux,2018,42.98357
lux,2019,42.82085
lux,2020,42.75178
lva,1960,48.4024
lva,1961,48.68512
lva,1962,48.98348
lva,1963,49.2791
lva,1964,49.53247
lva,1965,49.72561
lva,1966,50.04965
lva,1967,50.24794
lva,1968,50.35952
lva,1969,50.47242
lva,1970,50.63981
lva,1971,50.78945
lva,1972,51.01438
lva,1973,51.21428
lva,1974,51.23639
lva,1975,51.03223
lva,1976,51.37386
lva,1977,51.31872
lva,1978,50.98305
lva,1979,50.55751
lva,1980,50.14792
lva,1981,49.70613
lva,1982,49.46187
lva,1983,49.35285
lva,1984,49.26534
lva,1985,49.17723
lva,1986,49.436
lva,1987,49.59673
lva,1988,49.71951
lva,1989,49.86463
lva,1990,49.9973
lva,1991,50.85616
lva,1992,51.59895
lva,1993,52.16648
lva,1994,52.49858
lva,1995,52.57986
lva,1996,52.05657
lva,1997,51.40197
lva,1998,50.63723
lva,1999,49.79281
lva,2000,48.90926
lva,2001,48.26993
lva,2002,47.72265
lva,2003,47.19254
lva,2004,46.63367
lva,2005,46.06572
lva,2006,46.34175
lva,2007,46.52823
lva,2008,46.73632
lva,2009,47.09417
lva,2010,47.64038
lva,2011,48.52553
lva,2012,49.49742
lva,2013,50.55606
lva,2014,51.69873
lva,2015,52.93543
lva,2016,53.62977
lva,2017,54.82174
lva,2018,56.34618
lva,2019,57.83891
lva,2020,59.03179
mac,1960,87.89613
mac,1961,90.14824
mac,1962,92.94741
mac,1963,96.03452
mac,1964,98.16533
mac,1965,98.20544
mac,1966,96.79045
mac,1967,92.62657
mac,1968,86.82757
mac,1969,80.7977
mac,1970,75.15029
mac,1971,68.24078
mac,1972,62.62985
mac,1973,58.00435
mac,1974,53.90125
mac,1975,50.18491
mac,1976,48.09854
mac,1977,46.12896
mac,1978,44.70171
mac,1979,44.41868
mac,1980,45.43805
mac,1981,44.10661
mac,1982,44.11527
mac,1983,44.72776
mac,1984,45.04555
mac,1985,44.81212
mac,1986,46.19208
mac,1987,46.51564
mac,1988,46.42401
mac,1989,46.59205
mac,1990,47.13616
mac,1991,47.57781
mac,1992,48.17172
mac,1993,48.70016
mac,1994,48.82064
mac,1995,48.42305
mac,1996,47.81347
mac,1997,47.00714
mac,1998,46.01387
mac,1999,44.80516
mac,2000,43.33313
mac,2001,41.24477
mac,2002,38.82988
mac,2003,36.30294
mac,2004,33.90499
mac,2005,31.77532
mac,2006,29.69688
mac,2007,27.93947
mac,2008,26.51492
mac,2009,25.41091
mac,2010,24.63672
mac,2011,24.63949
mac,2012,24.82312
mac,2013,25.243
mac,2014,25.94075
mac,2015,26.91406
mac,2016,28.35865
mac,2017,30.00248
mac,2018,31.8189
mac,2019,33.74557
mac,2020,35.73287
mar,1960,91.15793
mar,1961,93.95826
mar,1962,97.11216
mar,1963,100.19438
mar,1964,102.53941
mar,1965,103.80375
mar,1966,105.24079
mar,1967,105.75826
mar,1968,105.55665
mar,1969,104.99011
mar,1970,104.2066
mar,1971,103.41511
mar,1972,102.27348
mar,1973,100.82897
mar,1974,99.11619
mar,1975,97.19992
mar,1976,95.2174
mar,1977,93.14495
mar,1978,91.06333
mar,1979,89.07755
mar,1980,87.25838
mar,1981,86.0428
mar,1982,84.90193
mar,1983,83.83824
mar,1984,82.80355
mar,1985,81.74511
mar,1986,81.09938
mar,1987,80.20565
mar,1988,79.17565
mar,1989,78.16677
mar,1990,77.2389
mar,1991,76.07976
mar,1992,75.17993
mar,1993,74.3224
mar,1994,73.21828
mar,1995,71.75695
mar,1996,70.40855
mar,1997,68.65019
mar,1998,66.6958
mar,1999,64.85987
mar,2000,63.28626
mar,2001,61.69302
mar,2002,60.47829
mar,2003,59.49468
mar,2004,58.53325
mar,2005,57.51205
mar,2006,56.57692
mar,2007,55.54808
mar,2008,54.523
mar,2009,53.66086
mar,2010,53.03956
mar,2011,52.43094
mar,2012,52.06565
mar,2013,51.89777
mar,2014,51.82199
mar,2015,51.77593
mar,2016,51.93216
mar,2017,51.98942
mar,2018,52.02024
mar,2019,52.13747
mar,2020,52.38011
mda,1960,61.20758
mda,1961,62.58308
mda,1962,64.13326
mda,1963,65.61519
mda,1964,66.6474
mda,1965,67.02158
mda,1966,66.97298
mda,1967,66.36053
mda,1968,65.25824
mda,1969,63.89963
mda,1970,62.46364
mda,1971,60.5717
mda,1972,59.01141
mda,1973,57.73802
mda,1974,56.59005
mda,1975,55.45549
mda,1976,55.0475
mda,1977,54.37463
mda,1978,53.58569
mda,1979,52.94873
mda,1980,52.61498
mda,1981,52.43131
mda,1982,52.49379
mda,1983,52.71765
mda,1984,52.98158
mda,1985,53.26067
mda,1986,54.0581
mda,1987,54.921
mda,1988,55.71575
mda,1989,56.34749
mda,1990,56.7585
mda,1991,57.16607
mda,1992,57.18165
mda,1993,56.83567
mda,1994,56.1961
mda,1995,55.30742
mda,1996,54.31912
mda,1997,53.25146
mda,1998,52.05452
mda,1999,50.63886
mda,2000,48.9806
mda,2001,47.24694
mda,2002,45.34127
mda,2003,43.36343
mda,2004,41.46649
mda,2005,39.74586
mda,2006,38.81862
mda,2007,38.02069
mda,2008,37.36828
mda,2009,36.82249
mda,2010,36.35544
mda,2011,35.87564
mda,2012,35.39673
mda,2013,34.98093
mda,2014,34.76314
mda,2015,34.84521
mda,2016,35.50401
mda,2017,36.47267
mda,2018,37.60768
mda,2019,38.70169
mda,2020,39.62845
mdg,1960,85.01827
mdg,1961,86.98849
mdg,1962,89.00414
mdg,1963,90.8652
mdg,1964,92.25493
mdg,1965,93.05952
mdg,1966,94.51028
mdg,1967,95.27814
mdg,1968,95.54735
mdg,1969,95.61914
mdg,1970,95.67118
mdg,1971,96.61119
mdg,1972,97.3288
mdg,1973,97.82177
mdg,1974,98.05196
mdg,1975,98.02251
mdg,1976,98.63471
mdg,1977,98.90248
mdg,1978,98.87824
mdg,1979,98.60942
mdg,1980,98.13932
mdg,1981,98.31388
mdg,1982,98.15341
mdg,1983,97.7566
mdg,1984,97.22782
mdg,1985,96.62264
mdg,1986,96.45995
mdg,1987,96.17315
mdg,1988,95.7494
mdg,1989,95.18196
mdg,1990,94.50617
mdg,1991,94.4083
mdg,1992,94.1223
mdg,1993,93.72118
mdg,1994,93.30062
mdg,1995,92.92228
mdg,1996,93.09897
mdg,1997,93.17928
mdg,1998,93.16806
mdg,1999,93.03092
mdg,2000,92.74501
mdg,2001,92.82069
mdg,2002,92.61134
mdg,2003,92.18557
mdg,2004,91.61432
mdg,2005,90.92825
mdg,2006,90.24549
mdg,2007,89.50096
mdg,2008,88.64929
mdg,2009,87.62273
mdg,2010,86.41413
mdg,2011,85.29031
mdg,2012,83.98551
mdg,2013,82.60422
mdg,2014,81.28703
mdg,2015,80.10694
mdg,2016,79.12441
mdg,2017,78.26106
mdg,2018,77.47762
mdg,2019,76.71249
mdg,2020,75.94245
mdv,1960,69.50454
mdv,1961,71.78261
mdv,1962,73.9725
mdv,1963,76.14946
mdv,1964,78.33796
mdv,1965,80.4797
mdv,1966,83.71487
mdv,1967,86.94299
mdv,1968,89.98167
mdv,1969,92.58613
mdv,1970,94.60369
mdv,1971,95.41531
mdv,1972,95.46312
mdv,1973,94.93505
mdv,1974,94.04222
mdv,1975,92.93968
mdv,1976,93.11818
mdv,1977,92.86676
mdv,1978,92.42579
mdv,1979,92.10408
mdv,1980,92.08578
mdv,1981,92.40237
mdv,1982,93.19025
mdv,1983,94.20755
mdv,1984,95.09822
mdv,1985,95.69055
mdv,1986,97.81285
mdv,1987,99.17006
mdv,1988,100.02193
mdv,1989,100.69338
mdv,1990,101.22453
mdv,1991,101.46709
mdv,1992,101.51732
mdv,1993,101.16338
mdv,1994,100.08854
mdv,1995,98.13052
mdv,1996,95.14358
mdv,1997,91.58812
mdv,1998,87.6064
mdv,1999,83.45361
mdv,2000,79.30459
mdv,2001,73.77653
mdv,2002,68.62895
mdv,2003,63.91703
mdv,2004,59.69678
mdv,2005,55.99342
mdv,2006,52.47578
mdv,2007,49.39959
mdv,2008,46.75634
mdv,2009,44.48597
mdv,2010,42.54534
mdv,2011,40.25102
mdv,2012,38.10424
mdv,2013,36.2494
mdv,2014,34.76144
mdv,2015,33.61236
mdv,2016,32.63433
mdv,2017,31.87975
mdv,2018,31.32197
mdv,2019,30.80562
mdv,2020,30.19681
mex,1960,96.51482
mex,1961,97.41177
mex,1962,98.39504
mex,1963,99.33686
mex,1964,100.0406
mex,1965,100.42773
mex,1966,100.89449
mex,1967,101.11666
mex,1968,101.12198
mex,1969,100.97503
mex,1970,100.71614
mex,1971,100.73868
mex,1972,100.56119
mex,1973,100.23386
mex,1974,99.78802
mex,1975,99.21856
mex,1976,98.71133
mex,1977,98.04163
mex,1978,97.20319
mex,1979,96.16755
mex,1980,94.91433
mex,1981,93.07236
mex,1982,91.18041
mex,1983,89.26567
mex,1984,87.35515
mex,1985,85.46739
mex,1986,83.6216
mex,1987,81.87657
mex,1988,80.2077
mex,1989,78.58923
mex,1990,77.01101
mex,1991,75.60891
mex,1992,74.25169
mex,1993,72.95993
mex,1994,71.78321
mex,1995,70.72858
mex,1996,69.3459
mex,1997,68.09634
mex,1998,66.9595
mex,1999,65.89419
mex,2000,64.8733
mex,2001,63.66213
mex,2002,62.60036
mex,2003,61.6476
mex,2004,60.75783
mex,2005,59.90324
mex,2006,59.07173
mex,2007,58.13096
mex,2008,57.14931
mex,2009,56.22262
mex,2010,55.40225
mex,2011,54.6101
mex,2012,53.94848
mex,2013,53.38531
mex,2014,52.86123
mex,2015,52.34772
mex,2016,51.92537
mex,2017,51.46924
mex,2018,51.01299
mex,2019,50.60644
mex,2020,50.27057
mkd,1960,74.48528
mkd,1961,73.80398
mkd,1962,73.37179
mkd,1963,72.92155
mkd,1964,72.10925
mkd,1965,70.83895
mkd,1966,69.63694
mkd,1967,68.10513
mkd,1968,66.38866
mkd,1969,64.71317
mkd,1970,63.19162
mkd,1971,62.17706
mkd,1972,61.12234
mkd,1973,60.18877
mkd,1974,59.5127
mkd,1975,59.11637
mkd,1976,58.42168
mkd,1977,58.0895
mkd,1978,57.8769
mkd,1979,57.44538
mkd,1980,56.64265
mkd,1981,55.63168
mkd,1982,54.35913
mkd,1983,52.98901
mkd,1984,51.77203
mkd,1985,50.83408
mkd,1986,50.46118
mkd,1987,50.22659
mkd,1988,50.11897
mkd,1989,50.10024
mkd,1990,50.13971
mkd,1991,50.3196
mkd,1992,50.57237
mkd,1993,50.83276
mkd,1994,51.0119
mkd,1995,51.0718
mkd,1996,50.76819
mkd,1997,50.25463
mkd,1998,49.6063
mkd,1999,48.93735
mkd,2000,48.30359
mkd,2001,47.66441
mkd,2002,47.13363
mkd,2003,46.63774
mkd,2004,46.06415
mkd,2005,45.37034
mkd,2006,44.74794
mkd,2007,43.96279
mkd,2008,43.12304
mkd,2009,42.38971
mkd,2010,41.84865
mkd,2011,41.40027
mkd,2012,41.19
mkd,2013,41.19141
mkd,2014,41.33017
mkd,2015,41.56227
mkd,2016,42.12036
mkd,2017,42.67581
mkd,2018,43.2402
mkd,2019,43.84147
mkd,2020,44.48245
mli,1960,75.73385
mli,1961,76.74963
mli,1962,77.68679
mli,1963,78.44694
mli,1964,78.80836
mli,1965,78.68633
mli,1966,79.99003
mli,1967,80.65836
mli,1968,80.85515
mli,1969,80.82316
mli,1970,80.70594
mli,1971,81.99419
mli,1972,82.94058
mli,1973,83.63322
mli,1974,84.11164
mli,1975,84.38979
mli,1976,86.13016
mli,1977,87.47066
mli,1978,88.48509
mli,1979,89.24823
mli,1980,89.80124
mli,1981,91.52298
mli,1982,92.88756
mli,1983,93.92542
mli,1984,94.62779
mli,1985,94.97916
mli,1986,97.11725
mli,1987,98.82906
mli,1988,100.18118
mli,1989,101.29119
mli,1990,102.23299
mli,1991,102.51989
mli,1992,102.5369
mli,1993,102.33472
mli,1994,101.91007
mli,1995,101.26404
mli,1996,101.36361
mli,1997,101.08259
mli,1998,100.5677
mli,1999,99.99645
mli,2000,99.46908
mli,2001,99.52696
mli,2002,99.5056
mli,2003,99.4384
mli,2004,99.32929
mli,2005,99.18885
mli,2006,99.91012
mli,2007,100.43339
mli,2008,100.78588
mli,2009,100.9607
mli,2010,100.93643
mli,2011,101.73007
mli,2012,102.15178
mli,2013,102.27661
mli,2014,102.19151
mli,2015,101.93463
mli,2016,101.5171
mli,2017,100.95547
mli,2018,100.20307
mli,2019,99.20249
mli,2020,97.95885
mlt,1960,86.48172
mlt,1961,84.22856
mlt,1962,80.85531
mlt,1963,76.7901
mlt,1964,72.78101
mlt,1965,69.24588
mlt,1966,66.96277
mlt,1967,64.72187
mlt,1968,62.64242
mlt,1969,60.87421
mlt,1970,59.51836
mlt,1971,57.7269
mlt,1972,56.73502
mlt,1973,56.17571
mlt,1974,55.56729
mlt,1975,54.69361
mlt,1976,54.13006
mlt,1977,53.10683
mlt,1978,51.93382
mlt,1979,51.06352
mlt,1980,50.67116
mlt,1981,50.6686
mlt,1982,50.86823
mlt,1983,51.12847
mlt,1984,51.26653
mlt,1985,51.22503
mlt,1986,51.40844
mlt,1987,51.53788
mlt,1988,51.58095
mlt,1989,51.50938
mlt,1990,51.31612
mlt,1991,51.25105
mlt,1992,51.04961
mlt,1993,50.78008
mlt,1994,50.51282
mlt,1995,50.27453
mlt,1996,49.70367
mlt,1997,49.20485
mlt,1998,48.73036
mlt,1999,48.21338
mlt,2000,47.6197
mlt,2001,47.19764
mlt,2002,46.71007
mlt,2003,46.18172
mlt,2004,45.6607
mlt,2005,45.19352
mlt,2006,44.5443
mlt,2007,44.01439
mlt,2008,43.74263
mlt,2009,43.81808
mlt,2010,44.26451
mlt,2011,44.94683
mlt,2012,45.83141
mlt,2013,46.91709
mlt,2014,48.11178
mlt,2015,49.29604
mlt,2016,50.57289
mlt,2017,51.78428
mlt,2018,52.9665
mlt,2019,54.1922
mlt,2020,55.51559
mmr,1960,77.98575
mmr,1961,79.55717
mmr,1962,81.26371
mmr,1963,82.8775
mmr,1964,84.05481
mmr,1965,84.66583
mmr,1966,85.56031
mmr,1967,85.91831
mmr,1968,85.8714
mmr,1969,85.62462
mmr,1970,85.28718
mmr,1971,85.45153
mmr,1972,85.34266
mmr,1973,85.04557
mmr,1974,84.63068
mmr,1975,84.12979
mmr,1976,83.87024
mmr,1977,83.51112
mmr,1978,83.03547
mmr,1979,82.41063
mmr,1980,81.63445
mmr,1981,81.15814
mmr,1982,80.51633
mmr,1983,79.70787
mmr,1984,78.71927
mmr,1985,77.54523
mmr,1986,76.6893
mmr,1987,75.5446
mmr,1988,74.20488
mmr,1989,72.77793
mmr,1990,71.3119
mmr,1991,70.05223
mmr,1992,68.81916
mmr,1993,67.56703
mmr,1994,66.25157
mmr,1995,64.87996
mmr,1996,63.60157
mmr,1997,62.32927
mmr,1998,61.07848
mmr,1999,59.87758
mmr,2000,58.74519
mmr,2001,58.10928
mmr,2002,57.49185
mmr,2003,56.90611
mmr,2004,56.34808
mmr,2005,55.79419
mmr,2006,55.47286
mmr,2007,55.07829
mmr,2008,54.6086
mmr,2009,54.07681
mmr,2010,53.49544
mmr,2011,52.62733
mmr,2012,51.76898
mmr,2013,50.91365
mmr,2014,50.0593
mmr,2015,49.22234
mmr,2016,48.55048
mmr,2017,47.94596
mmr,2018,47.3963
mmr,2019,46.89919
mmr,2020,46.45938
mne,1960,69.48746
mne,1961,69.56268
mne,1962,69.88584
mne,1963,70.23804
mne,1964,70.23159
mne,1965,69.62499
mne,1966,69.77753
mne,1967,69.37524
mne,1968,68.54379
mne,1969,67.66776
mne,1970,67.07293
mne,1971,65.62526
mne,1972,64.47901
mne,1973,63.50029
mne,1974,62.4091
mne,1975,61.06402
mne,1976,60.10396
mne,1977,58.83546
mne,1978,57.40105
mne,1979,56.04213
mne,1980,54.8933
mne,1981,53.62137
mne,1982,52.6351
mne,1983,51.85119
mne,1984,51.11408
mne,1985,50.35826
mne,1986,50.51479
mne,1987,50.53703
mne,1988,50.50125
mne,1989,50.5667
mne,1990,50.79254
mne,1991,50.28505
mne,1992,50.05141
mne,1993,49.97677
mne,1994,49.89776
mne,1995,49.7492
mne,1996,49.82676
mne,1997,49.76142
mne,1998,49.58128
mne,1999,49.39368
mne,2000,49.28228
mne,2001,49.40191
mne,2002,49.57653
mne,2003,49.77226
mne,2004,49.87318
mne,2005,49.79528
mne,2006,49.55645
mne,2007,49.12264
mne,2008,48.56628
mne,2009,48.00244
mne,2010,47.51599
mne,2011,47.41428
mne,2012,47.31179
mne,2013,47.26477
mne,2014,47.36475
mne,2015,47.66993
mne,2016,48.09345
mne,2017,48.80513
mne,2018,49.6659
mne,2019,50.46492
mne,2020,51.09031
mng,1960,71.89288
mng,1961,74.74447
mng,1962,78.28028
mng,1963,82.08142
mng,1964,85.42573
mng,1965,87.91772
mng,1966,91.18956
mng,1967,93.07636
mng,1968,94.10187
mng,1969,95.05368
mng,1970,96.27516
mng,1971,97.49192
mng,1972,99.08651
mng,1973,100.57993
mng,1974,101.23574
mng,1975,100.76104
mng,1976,100.48101
mng,1977,99.02729
mng,1978,96.9029
mng,1979,94.78596
mng,1980,92.9918
mng,1981,91.62487
mng,1982,90.49266
mng,1983,89.44176
mng,1984,88.24382
mng,1985,86.83613
mng,1986,85.96042
mng,1987,84.8985
mng,1988,83.65668
mng,1989,82.19467
mng,1990,80.48074
mng,1991,79.88185
mng,1992,78.63288
mng,1993,77.00953
mng,1994,75.32513
mng,1995,73.68155
mng,1996,71.27953
mng,1997,69.28527
mng,1998,67.39292
mng,1999,65.17906
mng,2000,62.50182
mng,2001,59.76021
mng,2002,56.6746
mng,2003,53.52061
mng,2004,50.71903
mng,2005,48.48755
mng,2006,46.82372
mng,2007,45.69733
mng,2008,45.02994
mng,2009,44.67565
mng,2010,44.56422
mng,2011,45.06971
mng,2012,45.71325
mng,2013,46.52771
mng,2014,47.52054
mng,2015,48.64634
mng,2016,50.04698
mng,2017,51.3858
mng,2018,52.65567
mng,2019,53.81687
mng,2020,54.81138
moz,1960,82.7609
moz,1961,83.60103
moz,1962,84.23586
moz,1963,84.70353
moz,1964,85.02086
moz,1965,85.19496
moz,1966,86.13734
moz,1967,86.74949
moz,1968,87.11219
moz,1969,87.31481
moz,1970,87.4029
moz,1971,88.15849
moz,1972,88.6648
moz,1973,88.95019
moz,1974,89.03557
moz,1975,88.95128
moz,1976,89.26186
moz,1977,89.26526
moz,1978,89.033
moz,1979,88.62557
moz,1980,88.07401
moz,1981,89.26272
moz,1982,90.21092
moz,1983,90.89915
moz,1984,91.26319
moz,1985,91.24201
moz,1986,93.77464
moz,1987,95.90665
moz,1988,97.67627
moz,1989,99.3032
moz,1990,101.01927
moz,1991,98.21357
moz,1992,95.90775
moz,1993,94.11024
moz,1994,92.64604
moz,1995,91.32638
moz,1996,91.77824
