geo,time,fm_ast_prvt_zg_m3
nam,2004,23.44134
nam,2005,22.41876
nam,2006,14.996
nam,2007,16.17448
nam,2008,11.21964
nam,2009,11.55023
nam,2010,9.41176
nam,2011,7.3278
nam,2012,12.82435
nam,2013,12.2935
nam,2014,14.20021
nam,2015,12.88755
nam,2016,8.31603
nam,2017,4.98821
nam,2018,6.61072
nam,2019,6.54074
nam,2020,2.13027
ner,1963,15.92742
ner,1964,15.47619
ner,1965,36.06272
ner,1966,17.85714
ner,1967,-9.68622
ner,1968,17.29114
ner,1969,-5.41965
ner,1970,-0.1845
ner,1971,-3.22009
ner,1972,7.73795
ner,1973,13.85594
ner,1974,54.88261
ner,1975,37.27787
ner,1976,-0.95042
ner,1977,14.01211
ner,1978,57.28937
ner,1979,39.49374
ner,1980,23.67377
ner,1981,17.37518
ner,1982,9.97566
ner,1983,5.70406
ner,1984,-12.03923
ner,1985,-7.11811
ner,1986,12.40764
ner,1987,-5.23936
ner,1988,-0.92491
ner,1989,-12.94822
ner,1990,-5.08185
ner,1991,-5.75218
ner,1992,-2.4023
ner,1993,-6.19285
ner,1994,5.38081
ner,1995,-22.81586
ner,1996,0.99594
ner,1997,-6.21137
ner,1998,14.02481
ner,1999,-2.05845
ner,2000,14.8308
ner,2001,42.79127
ner,2002,-13.49107
ner,2003,3.79282
ner,2004,-0.55663
ner,2005,1.20046
ner,2006,2.34448
ner,2007,41.98965
ner,2008,19.93794
ner,2009,12.14303
ner,2010,9.66992
ner,2011,10.73748
ner,2012,11.81813
ner,2013,6.22932
ner,2014,5.2297
ner,2015,6.81683
ner,2016,5.56501
ner,2017,2.809
ner,2018,-1.20571
ner,2019,10.64674
ner,2020,6.03788
nga,1961,2.68116
nga,1962,25.73333
nga,1963,12.68029
nga,1964,3.70473
nga,1965,6.987
nga,1966,9.92529
nga,1967,-7.17584
nga,1968,0.4185
nga,1969,4.38613
nga,1970,19.00091
nga,1971,12.08006
nga,1972,11.35426
nga,1973,5.26491
nga,1974,13.15962
nga,1975,24.77432
nga,1976,15.27843
nga,1977,16.20443
nga,1978,11.18132
nga,1979,6.58556
nga,1980,17.14016
nga,1981,13.45666
nga,1982,10.05191
nga,1983,1.44667
nga,1984,2.81756
nga,1985,4.48154
nga,1986,15.82214
nga,1987,4.86503
nga,1988,10.34455
nga,1989,5.13594
nga,1990,7.84921
nga,1991,11.12619
nga,1992,55.24598
nga,1993,10.45212
nga,1994,27.23892
nga,1995,22.33513
nga,1996,15.84449
nga,1997,15.76133
nga,1998,12.90697
nga,1999,15.54614
nga,2000,19.2591
nga,2001,22.29838
nga,2002,8.87318
nga,2003,17.87117
nga,2004,18.44499
nga,2005,19.55525
nga,2006,19.75672
nga,2007,65.05388
nga,2008,39.77101
nga,2009,11.40337
nga,2010,-10.63297
nga,2011,-3.38881
nga,2012,4.93438
nga,2013,9.26149
nga,2014,12.81789
nga,2015,2.26131
nga,2016,11.91391
nga,2017,-0.77401
nga,2018,-5.40812
nga,2019,9.23277
nga,2020,7.06981
nic,1961,5.35173
nic,1962,11.71644
nic,1963,10.24974
nic,1964,23.89124
nic,1965,28.11812
nic,1966,25.69517
nic,1967,16.18058
nic,1968,12.51316
nic,1969,9.92669
nic,1970,10.72122
nic,1971,14.03403
nic,1972,10.7775
nic,1973,42.5938
nic,1974,38.39589
nic,1975,0.34717
nic,1976,15.29215
nic,1977,21.03586
nic,1978,11.83022
nic,1979,116.43541
nic,1980,69.57601
nic,1981,49.02203
nic,1982,35.25174
nic,1983,-65.07665
nic,1984,-7.24185
nic,1985,34.24492
nic,1986,68.89542
nic,1987,112.12707
nic,1988,2948.9381
nic,1989,815.86375
nic,1990,4932.90352
nic,1991,1185.72363
nic,1992,63.22941
nic,1993,58.26933
nic,1994,47.07934
nic,1995,30.31946
nic,1996,-5.93892
nic,1997,28.00813
nic,1998,26.95142
nic,1999,23.6001
nic,2000,11.06591
nic,2001,-29.3717
nic,2002,7.12282
nic,2003,12.81411
nic,2004,15.11609
nic,2005,19.06786
nic,2006,22.54266
nic,2007,27.36117
nic,2008,11.88028
nic,2009,-7.57584
nic,2010,4.84106
nic,2011,11.08864
nic,2012,19.19004
nic,2013,16.16199
nic,2014,16.6486
nic,2015,19.87257
nic,2016,15.39028
nic,2017,14.91357
nic,2018,-8.09926
nic,2019,-15.64161
nic,2020,-3.12897
nor,1961,7.16325
nor,1962,5.70866
nor,1963,4.65288
nor,1964,5.94802
nor,1965,4.92059
nor,1966,7.4822
nor,1967,6.19807
nor,1968,5.97871
nor,1969,8.81249
nor,1970,7.26619
nor,1971,8.80123
nor,1972,8.3697
nor,1973,8.61287
nor,1974,9.02113
nor,1975,11.17222
nor,1976,1.70447
nor,1977,10.68119
nor,1978,5.49543
nor,1979,7.01928
nor,1980,8.76441
nor,1981,10.00618
nor,1982,8.77176
nor,1983,9.46112
nor,1984,18.06055
nor,1985,22.28674
nor,1986,23.04266
nor,1987,22.9942
nor,1988,7.71336
nor,1989,9.38799
nor,1990,4.95814
nor,1991,-4.69385
nor,1992,1.34575
nor,1993,2.01905
nor,1994,4.69206
nor,1995,9.47127
nor,1996,13.81458
nor,1997,19.33603
nor,1998,16.49049
nor,1999,7.34845
nor,2000,17.9977
nor,2001,59.74805
nor,2002,10.95916
nor,2003,11.44211
nor,2004,13.96074
nor,2005,24.20935
nor,2006,1.30094
nor,2007,30.41334
nor,2008,24.16479
nor,2009,-1.25025
nor,2010,14.10414
nor,2011,10.45073
nor,2012,7.50736
nor,2013,9.00626
nor,2014,9.60295
nor,2015,11.0984
nor,2016,8.43352
nor,2017,13.14238
nor,2018,10.8949
nor,2019,10.03151
nor,2020,9.94845
npl,1961,4.38931
npl,1962,1.98986
npl,1963,0.8249
npl,1964,5.46106
npl,1965,7.35786
npl,1966,3.3308
npl,1967,-0.07196
npl,1968,5.93418
npl,1969,4.72145
npl,1970,6.37467
npl,1971,9.94247
npl,1972,1.94042
npl,1973,8.81596
npl,1974,9.0157
npl,1975,5.47561
npl,1976,-4.65321
npl,1977,7.08982
npl,1978,8.87546
npl,1979,7.48531
npl,1980,12.35254
npl,1981,9.26247
npl,1982,2.53359
npl,1983,0.74046
npl,1984,6.43153
npl,1985,11.62782
npl,1986,10.11879
npl,1987,5.05009
npl,1988,12.6649
npl,1989,11.20968
npl,1990,5.73056
npl,1991,9.92506
npl,1992,9.7449
npl,1993,10.43793
npl,1994,18.5633
npl,1995,18.10516
npl,1996,9.23845
npl,1997,9.89843
npl,1998,15.87108
npl,1999,9.30449
npl,2000,10.75208
npl,2001,6.92212
npl,2002,-10.9044
npl,2003,10.11033
npl,2004,6.51213
npl,2005,8.20043
npl,2006,14.87618
npl,2007,14.58524
npl,2008,33.85523
npl,2009,26.59078
npl,2010,8.31579
npl,2011,8.32502
npl,2012,12.86971
npl,2013,10.61291
npl,2014,16.03807
npl,2015,9.70376
npl,2016,21.12805
npl,2017,11.72229
npl,2018,19.19723
npl,2019,12.40593
npl,2020,10.47288
nzl,1961,6.09756
nzl,1962,-4.62386
nzl,1963,2.70788
nzl,1964,1.45029
nzl,1965,6.97086
nzl,1966,4.05438
nzl,1967,0.55541
nzl,1968,7.80615
nzl,1969,7.30967
nzl,1970,9.73948
nzl,1971,2.67425
nzl,1972,9.95024
nzl,1973,25.36888
nzl,1974,16.44318
nzl,1975,7.21977
nzl,1976,14.61441
nzl,1977,12.97254
nzl,1978,15.72674
nzl,1979,14.49719
nzl,1980,11.29631
nzl,1981,17.14295
nzl,1982,15.12053
nzl,1983,7.91719
nzl,1984,14.81793
nzl,1985,20.27763
nzl,1986,26.54081
nzl,1987,17.90637
nzl,1988,141.34015
nzl,1989,11.94044
nzl,1990,4.35245
nzl,1991,4.95967
nzl,1992,10.39629
nzl,1993,6.59645
nzl,1994,11.79646
nzl,1995,16.22123
nzl,1996,13.33506
nzl,1997,12.9693
nzl,1998,8.00123
nzl,1999,11.22801
nzl,2000,7.96425
nzl,2001,8.50344
nzl,2002,-0.00002
nzl,2003,16.59463
nzl,2004,14.56721
nzl,2005,21.81321
nzl,2006,20.23839
nzl,2007,20.32733
nzl,2008,14.06373
nzl,2009,1.2801
nzl,2010,7.74599
nzl,2014,6.97118
nzl,2015,10.98208
nzl,2016,9.93506
nzl,2017,7.31024
nzl,2018,7.4617
nzl,2019,7.80273
nzl,2020,4.33502
omn,1973,27.34422
omn,1974,100.79176
omn,1975,23.59835
omn,1976,29.03106
omn,1977,28.49409
omn,1978,15.14207
omn,1979,10.49503
omn,1980,24.61437
omn,1981,15.87268
omn,1982,9.40489
omn,1983,16.07321
omn,1984,13.84694
omn,1985,14.04413
omn,1986,-0.06724
omn,1987,1.59634
omn,1988,8.30339
omn,1989,6.06355
omn,1990,9.58737
omn,1991,0.76227
omn,1992,7.67944
omn,1993,4.55961
omn,1994,10.5879
omn,1995,9.27557
omn,1996,13.7154
omn,1997,37.08691
omn,1998,19.28161
omn,1999,10.36104
omn,2000,1.13978
omn,2001,7.97458
omn,2002,0.42346
omn,2003,1.68421
omn,2004,6.89989
omn,2005,13.4842
omn,2006,20.13866
omn,2007,29.86957
omn,2008,40.45772
omn,2009,6.14342
omn,2010,10.91333
omn,2011,13.75964
omn,2012,16.40675
omn,2013,6.41614
omn,2014,12.98678
omn,2015,22.56908
omn,2016,10.91768
omn,2017,8.06573
omn,2018,6.12715
pak,1961,5.34335
pak,1962,10.52941
pak,1963,9.91127
pak,1964,17.41536
pak,1965,10.03395
pak,1966,13.3596
pak,1967,8.12188
pak,1968,3.5872
pak,1969,4.47237
pak,1970,8.53763
pak,1971,2.90525
pak,1972,12.60573
pak,1973,7.2571
pak,1974,0.40808
pak,1975,11.65116
pak,1976,19.72427
pak,1977,12.18817
pak,1978,7.15922
pak,1979,12.94433
pak,1980,7.70767
pak,1981,12.31042
pak,1982,12.16122
pak,1983,12.12652
pak,1984,3.4752
pak,1985,17.63624
pak,1986,11.50266
pak,1987,2.24132
pak,1988,7.64741
pak,1989,4.89477
pak,1990,5.0016
pak,1991,6.02344
pak,1992,14.47749
pak,1993,8.27908
pak,1994,7.79921
pak,1995,10.76884
pak,1996,8.84
pak,1997,7.67624
pak,1998,6.32007
pak,1999,6.02501
pak,2000,8.05413
pak,2001,4.20654
pak,2002,2.86105
pak,2003,11.78455
pak,2004,17.99927
pak,2005,8.65418
pak,2006,10.61852
pak,2007,7.91555
pak,2008,8.89794
pak,2009,-0.9888
pak,2010,2.70183
pak,2011,1.65735
pak,2012,0.94458
pak,2013,2.05112
pak,2014,2.70206
pak,2015,2.29104
pak,2016,3.97976
pak,2017,3.84776
pak,2018,5.8746
pak,2019,1.75797
pak,2020,1.22993
pan,1961,1.56472
pan,1962,12.88181
pan,1963,19.44764
pan,1964,17.43451
pan,1965,27.35939
pan,1966,20.04812
pan,1967,25.78912
pan,1968,15.88268
pan,1969,8.71671
pan,1970,51.50127
pan,1971,49.27819
pan,1972,57.41231
pan,1973,48.38381
pan,1974,69.80877
pan,1975,19.59307
pan,1976,2.83238
pan,1977,9.18042
pan,1978,20.99213
pan,1979,31.64345
pan,1980,31.94114
pan,1981,27.86049
pan,1982,4.31005
pan,1983,0
pan,1984,2.20753
pan,1985,4.00297
pan,1986,6.60323
pan,1987,2.20785
pan,1988,-24.24125
pan,1989,-0.27201
pan,1990,0.80304
pan,1991,23.65589
pan,1992,24.41639
pan,1993,24.1839
pan,1994,17.09666
pan,1995,14.54172
pan,1996,8.51831
pan,1997,15.59774
pan,1998,26.70675
pan,1999,21.22855
pan,2000,8.74098
pan,2001,10.45093
pan,2002,-17.02124
pan,2003,1.69798
pan,2004,7.77861
pan,2005,12.64738
pan,2006,13.84472
pan,2007,18.87062
pan,2008,16.34591
pan,2009,2.38472
per,1961,12.17391
per,1962,10.21898
per,1963,6.41026
per,1964,11.04972
per,1965,12.3348
per,1966,5
per,1967,4.70219
per,1968,4.03458
per,1969,5.12129
per,1970,7.14286
per,1971,9.58188
per,1972,10.46699
per,1973,10.64935
per,1974,4.64135
per,1975,11.36543
per,1976,8.65712
per,1977,6.04728
per,1978,14.01246
per,1979,27.89285
per,1980,35.81188
per,1981,46.62173
per,1982,32.31413
per,1983,54.88718
per,1984,47.37269
per,1985,51.92013
per,1986,21.92446
per,1987,30.6084
per,1988,211.9099
per,1989,710.94138
per,1990,2123.71408
per,1991,108.38406
per,1992,51.02782
per,1993,44.2173
per,1994,38.35644
per,1995,31.07768
per,1996,37.77849
per,1997,27.17341
per,1998,17.92318
per,1999,6.44718
per,2000,-2.74708
per,2001,-7.96543
per,2002,-0.02861
per,2003,-3.09249
per,2004,-0.02368
per,2005,11.00123
per,2006,16.95483
per,2007,22.72182
per,2008,25.31594
per,2009,3.33242
per,2010,12.65683
per,2011,16.5359
per,2012,11.16241
per,2013,15.43422
per,2014,11.62693
per,2015,12.4531
per,2016,4.1582
per,2017,4.85896
per,2018,8.97806
per,2019,5.67794
per,2020,12.99024
phl,1961,23.97411
phl,1962,13.2523
phl,1963,20.6737
phl,1964,14.14537
phl,1965,3.20376
phl,1966,10.66331
phl,1967,16.17031
phl,1968,8.23803
phl,1969,4.84672
phl,1970,14.51848
phl,1971,14.9644
phl,1972,18.75767
phl,1973,30.85339
phl,1974,48.30935
phl,1975,19.62099
phl,1976,25.51175
phl,1977,23.09852
phl,1978,30.56301
phl,1979,32.62792
phl,1980,27.42922
phl,1981,27.08267
phl,1982,19.63446
phl,1983,37.10706
phl,1984,-6.32687
phl,1985,-9.05438
phl,1986,-14.86333
phl,1987,11.07386
phl,1988,10.53193
phl,1989,13.74127
phl,1990,15.55746
phl,1991,4.08911
phl,1992,12.99826
phl,1993,22.47281
phl,1994,16.37353
phl,1995,27.92982
phl,1996,35.26256
phl,1997,25.04866
phl,1998,-6.03817
phl,1999,-1.81147
phl,2000,3.50816
phl,2001,6.91742
phl,2002,0.22531
phl,2003,1.70917
phl,2004,5.51403
phl,2005,-0.0063
phl,2006,4.82621
phl,2007,4.99633
phl,2008,6.10468
phl,2009,2.10459
phl,2010,6.46854
phl,2011,7.79265
phl,2012,7.47305
phl,2013,9.77471
phl,2014,10.24609
phl,2015,6.64035
phl,2016,9.32554
phl,2017,9.4969
phl,2018,9.10365
phl,2019,4.96682
phl,2020,-0.14856
png,1974,7.60581
png,1975,3.51988
png,1976,-2.72588
png,1977,4.45581
png,1978,1.10746
png,1979,6.82446
png,1980,12.80842
png,1981,9.52678
png,1982,5.57167
png,1983,9.98075
png,1984,13.44371
png,1985,8.12799
png,1986,12.73422
png,1987,4.41784
png,1988,9.85399
png,1989,8.70853
png,1990,-1.07653
png,1991,5.83577
png,1992,-3.96256
png,1993,-4.94886
png,1994,4.60052
png,1995,0.17311
png,1996,0.43191
png,1997,12.69198
png,1998,13.30664
png,1999,-0.74644
png,2000,3.87862
png,2001,2.60655
png,2002,0.74108
png,2003,-2.03907
png,2004,0.47553
png,2005,10.45075
png,2006,16.10054
png,2007,14.37779
png,2008,12.97626
png,2009,7.9727
png,2010,9.04305
png,2011,4.23023
png,2012,5.96405
png,2013,8.71798
png,2014,1.93526
png,2015,1.85967
png,2016,3.79439
png,2017,-1.93863
png,2018,3.66699
png,2019,2.24316
png,2020,2.18083
pol,1980,0.64718
pol,1981,217.90111
pol,1982,28.67555
pol,1983,15.93549
pol,1984,15.21503
pol,1985,23.77038
pol,1986,25.63668
pol,1987,19.56691
pol,1988,42.70054
pol,1989,177.3103
pol,1990,116.04074
pol,1991,38.63359
pol,1992,20.4926
pol,1993,20.01268
pol,1994,15.12303
pol,1995,19.08047
pol,1996,22.72262
pol,1997,18.61643
pol,1998,15.57993
pol,1999,15.15811
pol,2000,10.30841
pol,2001,-4.53074
pol,2002,-22.98052
pol,2003,2.48362
pol,2004,36.969
pol,2005,6.30081
pol,2006,15.26804
pol,2007,21.59444
pol,2008,29.75122
pol,2009,5.63259
pol,2010,8.21682
pol,2011,12.83842
pol,2012,1.27306
pol,2013,3.22831
pol,2014,5.49789
pol,2015,6.11953
pol,2016,4.26862
pol,2017,2.35192
pol,2018,5.33847
pol,2019,3.29941
pol,2020,0.12069
pry,1961,17.91488
pry,1962,12.12815
pry,1963,12.2824
pry,1964,16.89998
pry,1965,17.90183
pry,1966,20.4864
pry,1967,33.6418
pry,1968,16.9736
pry,1969,26.00014
pry,1970,18.85822
pry,1971,13.73442
pry,1972,14.51037
pry,1973,22.93946
pry,1974,17.91244
pry,1975,15.48005
pry,1976,15.99555
pry,1977,20.98127
pry,1978,21.07531
pry,1979,22.41135
pry,1980,26.3971
pry,1981,14.41432
pry,1982,7.66238
pry,1983,4.44754
pry,1984,13.10246
pry,1985,7.56217
pry,1986,22.34327
pry,1987,16.23008
pry,1988,38.56175
pry,1989,30.77933
pry,1990,37.41155
pry,1991,37.36389
pry,1992,26.36673
pry,1993,25.96053
pry,1994,28.9164
pry,1995,4.90016
pry,1996,19.39855
pry,1997,36.56621
pry,1998,-16.66646
pry,1999,12.00992
pry,2000,6.3998
pry,2001,15.85645
pry,2002,1.53873
pry,2003,-23.62799
pry,2004,7.39747
pry,2005,8.61605
pry,2006,4.93332
pry,2007,22.77651
pry,2008,39.20845
pry,2009,14.20495
pry,2010,27.27396
pry,2011,21.06405
pry,2012,12.21221
pry,2013,21.42066
pry,2014,19.00382
pry,2015,18.62111
pry,2016,3.70937
pry,2017,4.87793
pry,2018,13.368
pry,2019,9.67418
pry,2020,8.05289
pse,1999,7.97736
pse,2000,0.52761
pse,2001,-2.08896
pse,2002,0.09818
pse,2003,0.01312
pse,2004,6.06764
pse,2005,8.33503
pse,2006,1.28384
pse,2007,-1.8757
pse,2008,-0.97519
pse,2009,5.61408
pse,2010,8.77444
pse,2011,8.19933
pse,2012,5.79895
pse,2013,4.78704
pse,2014,7.50554
pse,2015,9.11585
pse,2016,12.09054
pse,2017,11.32352
pse,2018,5.1519
pse,2019,3.38557
qat,1967,4.38256
qat,1968,14.76218
qat,1969,9.67818
qat,1970,8.65074
qat,1971,12.4054
qat,1972,15.19151
qat,1973,25.7059
qat,1974,32.0524
qat,1975,35.57215
qat,1976,24.79215
qat,1977,33.43992
qat,1978,11.92902
qat,1979,9.45766
qat,1980,9.19342
qat,1981,15.4269
qat,1982,14.29441
qat,1983,5.60827
qat,1984,-7.26683
qat,1985,9.71122
qat,1986,14.03144
qat,1987,5.6643
qat,1988,3.82209
qat,1989,10.29985
qat,1990,-4.54529
qat,1991,25.28262
qat,1992,34.26667
qat,1993,-47.62675
qat,1994,-8.30718
qat,1995,3.93022
qat,1996,-0.07089
qat,1997,11.69495
qat,1998,8.81725
qat,1999,5.20419
qat,2000,6.44634
qat,2001,17.10619
qat,2002,-5.17981
qat,2003,12.63411
qat,2004,17.04015
qat,2005,38.34582
qat,2006,31.8305
qat,2007,37.08863
qat,2008,32.8869
qat,2009,7.05139
qat,2010,9.03026
qat,2011,14.8009
qat,2012,3.13852
qat,2013,9.67981
qat,2014,12.4295
qat,2015,14.09537
qat,2016,4.49736
qat,2017,5.84424
qat,2018,11.13596
qat,2019,19.37718
qat,2020,14.50528
rou,1974,60.96675
rou,1975,24.09239
rou,1976,41.41982
rou,1977,14.2581
rou,1978,35.26188
rou,1979,13.76654
rou,1994,0
rou,1995,0
rou,1996,56.73734
rou,1997,23.07287
rou,1998,27.6032
rou,1999,0.69273
rou,2000,7.36423
rou,2001,16.91286
rou,2002,16.96986
rou,2003,26.14705
rou,2004,21.11114
rou,2005,23.41668
rou,2006,32.57249
rou,2007,50.21932
rou,2008,33.16864
rou,2009,1.49678
rou,2010,5.49489
rou,2011,6.36318
rou,2012,1.65611
rou,2013,-3.40772
rou,2014,-3.26761
rou,2015,1.96621
rou,2016,0.60035
rou,2017,3.92073
rou,2018,5.06924
rou,2019,4.48365
rou,2020,3.09085
rus,2002,20.60601
rus,2003,30.04909
rus,2004,33.68177
rus,2005,27.58036
rus,2006,37.80326
rus,2007,41.80393
rus,2008,32.12399
rus,2009,2.52827
rus,2010,11.88668
rus,2011,21.94772
rus,2012,16.99156
rus,2013,15.97326
rus,2014,22.16494
rus,2015,7.35297
rus,2016,-1.99496
rus,2017,4.64591
rus,2018,9.86582
rus,2019,7.14886
rus,2020,10.12607
rwa,1965,2.05279
rwa,1966,10.11406
rwa,1967,1.27802
rwa,1968,-0.01745
rwa,1969,4.35478
rwa,1970,10.20427
rwa,1971,4.55926
rwa,1972,-6.29857
rwa,1973,14.49188
rwa,1974,21.8968
rwa,1975,-2.18679
rwa,1976,7.6183
rwa,1977,22.8907
rwa,1978,8.10877
rwa,1979,-4.74393
rwa,1980,13.89859
rwa,1981,8.31073
rwa,1982,3.48105
rwa,1983,1.99079
rwa,1984,10.63611
rwa,1985,15.78836
rwa,1986,0.13215
rwa,1987,0.53387
rwa,1988,9.97053
rwa,1989,4.08936
rwa,1990,-9.98796
rwa,1991,-7.94898
rwa,1992,9.47234
rwa,1993,6.8353
rwa,1994,-4.17698
rwa,1995,32.68418
rwa,1996,0.52279
rwa,1997,23.80431
rwa,1998,10.47049
rwa,1999,6.36897
rwa,2000,10.28638
rwa,2001,7.61627
rwa,2002,7.5468
rwa,2003,10.6605
rwa,2004,20.06626
rwa,2005,17.88701
rwa,2006,20.78366
rwa,2007,18.40053
rwa,2008,29.1471
rwa,2009,-4.19844
rwa,2010,10.93134
rwa,2011,24.81913
rwa,2012,26.85351
rwa,2013,9.7827
rwa,2014,18.83519
rwa,2015,28.18268
rwa,2016,8.61221
rwa,2017,13.17561
rwa,2018,12.62362
rwa,2019,12.30456
rwa,2020,19.59777
sau,1961,8.22597
sau,1962,9.27273
sau,1963,-3.27065
sau,1964,9.34959
sau,1965,12.5
sau,1966,11.57718
sau,1967,-0.3305
sau,1968,6.34711
sau,1969,8.10299
sau,1970,3.29793
sau,1971,3.37182
sau,1972,0.18406
sau,1973,10.73426
sau,1974,30.40088
sau,1975,23.39884
sau,1976,17.7868
sau,1977,2.69404
sau,1978,8.15656
sau,1979,21.25568
sau,1980,15.936
sau,1981,7.75034
sau,1982,6.70801
sau,1983,5.39889
sau,1984,2.03633
sau,1985,0.12247
sau,1986,-0.3727
sau,1987,-0.28662
sau,1988,7.01023
sau,1989,1.55045
sau,1990,-4.4502
sau,1991,4.44727
sau,1992,5.7663
sau,1993,7.24473
sau,1994,4.96434
sau,1995,3.40823
sau,1996,0.99157
sau,1997,3.91484
sau,1998,9.89985
sau,1999,0.54362
sau,2000,3.33133
sau,2001,4.70532
sau,2002,5.66717
sau,2003,5.93965
sau,2004,20.64586
sau,2005,25.14175
sau,2006,7.29652
sau,2007,15.39561
sau,2008,19.71016
sau,2009,-0.03415
sau,2010,3.99597
sau,2011,7.55969
sau,2012,11.68023
sau,2013,8.54296
sau,2014,8.32914
sau,2015,6.62416
sau,2016,1.86797
sau,2017,-0.65314
sdn,1961,10.58673
sdn,1962,16.19733
sdn,1963,23.75335
sdn,1964,-5.38069
sdn,1965,-13.5689
sdn,1966,4.98777
sdn,1967,15.75458
sdn,1968,8.91386
sdn,1969,-4.8504
sdn,1970,4.13194
sdn,1971,-0.76976
sdn,1972,10.68571
sdn,1973,8.42112
sdn,1974,11.90279
sdn,1975,22.62908
sdn,1976,12.82969
sdn,1977,8.783
sdn,1978,13.35598
sdn,1979,15.67554
sdn,1980,13.50389
sdn,1981,14.60789
sdn,1982,20.33336
sdn,1983,9.24998
sdn,1984,7.46753
sdn,1985,7.34105
sdn,1986,12.37373
sdn,1987,14.78727
sdn,1988,6.71074
sdn,1989,3.05356
sdn,1990,12.55186
sdn,1991,19.75593
sdn,1992,23.38463
sdn,1993,14.14713
sdn,1994,16.31295
sdn,1995,10.60907
sdn,1996,27.26454
sdn,1997,6.50885
sdn,1998,3.15697
sdn,1999,-0.36712
sdn,2000,11.01448
sdn,2001,8.55352
sdn,2002,17.90532
sdn,2003,17.97564
sdn,2004,19.61425
sdn,2005,26.45975
sdn,2006,30.90241
sdn,2007,5.05476
sdn,2008,4.82297
sdn,2009,12.21316
sdn,2010,8.60979
sdn,2011,4.09239
sdn,2012,17.85475
sdn,2013,10.32891
sdn,2014,4.34443
sdn,2015,7.31693
sdn,2016,11.66151
sdn,2017,16.74343
sdn,2018,24.76879
sdn,2019,13.08547
sdn,2020,20.4998
sen,1963,-0.08219
sen,1964,2.81955
sen,1965,-2.03554
sen,1966,-12.43333
sen,1967,-13.41244
sen,1968,21.31286
sen,1969,7.09177
sen,1970,9.49001
sen,1971,6.07207
sen,1972,19.56579
sen,1973,37.89078
sen,1974,49.94845
sen,1975,22.37956
sen,1976,17.39797
sen,1977,19.97044
sen,1978,39.34107
sen,1979,22.81816
sen,1980,23.13063
sen,1981,30.65079
sen,1982,14.18219
sen,1983,5.22081
sen,1984,1.85935
sen,1985,8.05946
sen,1986,-1.68245
sen,1987,3.56981
sen,1988,8.53179
sen,1989,3.081
sen,1990,-8.36715
sen,1991,-4.25275
sen,1992,6.28362
sen,1993,1.74224
sen,1994,-22.11429
sen,1995,1.20929
sen,1996,11.21457
sen,1997,3.05115
sen,1998,1.51413
sen,1999,7.34561
sen,2000,19.10679
sen,2001,-10.99407
sen,2002,5.89623
sen,2003,10.94187
sen,2004,9.73855
sen,2005,12.15343
sen,2006,4.3945
sen,2007,8.32178
sen,2008,20.33354
sen,2009,3.13959
sen,2010,11.11349
sen,2011,13.43795
sen,2012,8.17169
sen,2013,9.90724
sen,2014,7.56847
sen,2015,6.41982
sen,2016,7.20607
sen,2017,11.38318
sen,2018,3.85842
sen,2019,4.81144
sen,2020,1.58862
sgp,1964,6.19946
sgp,1965,4.74968
sgp,1966,8.85385
sgp,1967,5.1797
sgp,1968,14.24051
sgp,1969,16.42495
sgp,1970,16.20648
sgp,1971,11.59044
sgp,1972,25.25565
sgp,1973,37.29648
sgp,1974,11.45526
sgp,1975,12.24726
sgp,1976,11.19549
sgp,1977,9.88915
sgp,1978,15.5517
sgp,1979,24.09317
sgp,1980,32.33584
sgp,1981,31.385
sgp,1982,22.15444
sgp,1983,23.48272
sgp,1984,11.85896
sgp,1985,0.70059
sgp,1986,-4.63621
sgp,1987,7.13593
sgp,1988,11.04071
sgp,1989,18.93176
sgp,1990,13.6577
sgp,1991,11.2022
sgp,1992,8.80763
sgp,1993,13.77562
sgp,1994,14.72544
sgp,1995,19.69462
sgp,1996,17.05143
sgp,1997,14.41434
sgp,1998,9.26493
sgp,1999,-2.8871
sgp,2000,5.09073
sgp,2001,15.1921
sgp,2002,-8.84688
sgp,2003,5.10354
sgp,2004,4.04171
sgp,2005,1.77309
sgp,2006,4.20965
sgp,2007,12.84481
sgp,2008,11.87632
sgp,2009,1.63162
sgp,2010,9.86963
sgp,2011,14.32089
sgp,2012,10.9884
sgp,2013,12.80624
sgp,2014,6.79117
sgp,2015,1.40799
sgp,2016,5.17511
sgp,2017,5.01025
sgp,2018,4.35693
sgp,2019,2.37214
sgp,2020,1.47772
slb,1979,27.26607
slb,1980,10.61678
slb,1981,10.38708
slb,1982,3.29404
slb,1983,-4.76839
slb,1984,19.5823
slb,1985,26.80523
slb,1986,6.86731
slb,1987,5.04131
slb,1988,15.42745
slb,1989,19.48108
slb,1990,-7.54109
slb,1991,-4.49793
slb,1992,-0.71676
slb,1993,6.69571
slb,1994,9.5089
slb,1995,5.42974
slb,1996,2.52164
slb,1997,3.62948
slb,1998,8.63757
slb,1999,3.81976
slb,2000,0.75941
slb,2001,-7.48732
slb,2002,4.67522
slb,2003,10.06452
slb,2004,3.74647
slb,2005,23.7105
slb,2006,25.80074
slb,2007,29.46565
slb,2008,18.34634
slb,2009,-3.33133
slb,2010,-3.13896
slb,2011,2.65543
slb,2012,1.90357
slb,2013,6.27682
slb,2014,6.96146
slb,2015,7.82467
slb,2016,5.76731
slb,2017,3.01777
slb,2018,1.98048
