geo,time,sl_emp_totl_sp_zs
khm,1998,78.842
khm,1999,78.687
khm,2000,77.829
khm,2001,82.677
khm,2002,81.641
khm,2003,80.599
khm,2004,79.511
khm,2005,79.78
khm,2006,79.984
khm,2007,80.207
khm,2008,80.959
khm,2009,81.544
khm,2010,84.097
khm,2011,84.944
khm,2012,82.566
khm,2013,79.867
khm,2014,79.736
khm,2015,79.29
khm,2016,81.142
khm,2017,81.296
khm,2018,81.175
khm,2019,81.061
khm,2020,79.275
khm,2021,79.194
kor,1991,59.14
kor,1992,59.362
kor,1993,59.136
kor,1994,60.072
kor,1995,60.664
kor,1996,60.837
kor,1997,60.869
kor,1998,56.401
kor,1999,56.758
kor,2000,59.07
kor,2001,59.59
kor,2002,60.545
kor,2003,59.817
kor,2004,60.546
kor,2005,60.373
kor,2006,60.488
kor,2007,60.561
kor,2008,60.136
kor,2009,59.221
kor,2010,59.323
kor,2011,59.69
kor,2012,59.976
kor,2013,60.198
kor,2014,60.972
kor,2015,60.927
kor,2016,60.893
kor,2017,61.163
kor,2018,60.94
kor,2019,61.186
kor,2020,60.342
kor,2021,60.671
kwt,1991,65.757
kwt,1992,65.61
kwt,1993,65.678
kwt,1994,65.777
kwt,1995,65.367
kwt,1996,65.474
kwt,1997,65.684
kwt,1998,65.917
kwt,1999,66.417
kwt,2000,66.402
kwt,2001,66.591
kwt,2002,66.376
kwt,2003,65.478
kwt,2004,65.816
kwt,2005,66.553
kwt,2006,67.279
kwt,2007,67.73
kwt,2008,68.138
kwt,2009,68.789
kwt,2010,69.231
kwt,2011,69.637
kwt,2012,69.987
kwt,2013,70.314
kwt,2014,70.649
kwt,2015,71.69
kwt,2016,72.245
kwt,2017,72.628
kwt,2018,72.682
kwt,2019,72.749
kwt,2020,66.455
kwt,2021,67.873
lao,1991,79.68
lao,1992,79.639
lao,1993,79.541
lao,1994,79.487
lao,1995,79.284
lao,1996,79.177
lao,1997,79.073
lao,1998,78.84
lao,1999,78.885
lao,2000,78.724
lao,2001,78.621
lao,2002,78.526
lao,2003,78.429
lao,2004,78.335
lao,2005,78.251
lao,2006,78.164
lao,2007,78.022
lao,2008,77.904
lao,2009,77.776
lao,2010,77.665
lao,2011,77.523
lao,2012,77.386
lao,2013,77.25
lao,2014,77.116
lao,2015,76.991
lao,2016,76.873
lao,2017,76.759
lao,2018,76.65
lao,2019,76.569
lao,2020,75.702
lao,2021,75.473
lbn,1991,41.072
lbn,1992,40.686
lbn,1993,40.523
lbn,1994,40.453
lbn,1995,40.406
lbn,1996,40.019
lbn,1997,40.01
lbn,1998,39.976
lbn,1999,40.151
lbn,2000,40.306
lbn,2001,40.346
lbn,2002,40.452
lbn,2003,40.592
lbn,2004,40.564
lbn,2005,40.185
lbn,2006,39.82
lbn,2007,39.503
lbn,2008,39.75
lbn,2009,39.976
lbn,2010,39.59
lbn,2011,39.566
lbn,2012,39.533
lbn,2013,39.425
lbn,2014,39.327
lbn,2015,39.284
lbn,2016,39.186
lbn,2017,39.056
lbn,2018,39.015
lbn,2019,39.131
lbn,2020,36.669
lbn,2021,36.319
lbr,1991,75.814
lbr,1992,75.772
lbr,1993,75.715
lbr,1994,75.662
lbr,1995,75.684
lbr,1996,75.684
lbr,1997,75.65
lbr,1998,75.626
lbr,1999,75.579
lbr,2000,75.519
lbr,2001,75.508
lbr,2002,75.508
lbr,2003,75.473
lbr,2004,75.473
lbr,2005,75.472
lbr,2006,75.481
lbr,2007,75.485
lbr,2008,75.483
lbr,2009,75.47
lbr,2010,75.441
lbr,2011,75.467
lbr,2012,75.479
lbr,2013,75.479
lbr,2014,75.459
lbr,2015,75.398
lbr,2016,74.57
lbr,2017,74.529
lbr,2018,74.473
lbr,2019,74.409
lbr,2020,71.03
lbr,2021,71.67
lby,1991,37.671
lby,1992,37.64
lby,1993,37.711
lby,1994,37.817
lby,1995,37.813
lby,1996,37.964
lby,1997,38.009
lby,1998,38.069
lby,1999,38.135
lby,2000,38.219
lby,2001,38.258
lby,2002,38.334
lby,2003,38.478
lby,2004,38.495
lby,2005,38.584
lby,2006,38.588
lby,2007,38.608
lby,2008,38.6
lby,2009,38.588
lby,2010,38.623
lby,2011,38.53
lby,2012,38.663
lby,2013,38.423
lby,2014,38.381
lby,2015,38.309
lby,2016,38.292
lby,2017,38.354
lby,2018,38.305
lby,2019,38.204
lby,2020,37.648
lby,2021,38.261
lca,1991,52.366
lca,1992,52.574
lca,1993,52.622
lca,1994,52.589
lca,1995,53.426
lca,1996,53.203
lca,1997,50.66
lca,1998,50.029
lca,1999,52.361
lca,2000,53.478
lca,2001,52.266
lca,2002,51.306
lca,2003,50.383
lca,2004,51.4
lca,2005,53.115
lca,2006,55.125
lca,2007,56.688
lca,2008,57.785
lca,2009,56.275
lca,2010,55.358
lca,2011,54.421
lca,2012,55.873
lca,2013,53.87
lca,2014,54.707
lca,2015,55.422
lca,2016,56.265
lca,2017,57.025
lca,2018,57.13
lca,2019,58.853
lca,2020,56.404
lca,2021,56.575
lka,1991,50.399
lka,1992,48.569
lka,1993,48.881
lka,1994,49.608
lka,1995,48.146
lka,1996,49.112
lka,1997,49.385
lka,1998,53.426
lka,1999,52.221
lka,2000,51.269
lka,2001,50.971
lka,2002,50.287
lka,2003,50.376
lka,2004,50.08
lka,2005,50.257
lka,2006,50.681
lka,2007,50.754
lka,2008,50.942
lka,2009,50.388
lka,2010,50.743
lka,2011,50.692
lka,2012,50.53
lka,2013,51.347
lka,2014,50.885
lka,2015,51.244
lka,2016,51.452
lka,2017,51.803
lka,2018,49.486
lka,2019,48.928
lka,2020,45.609
lka,2021,45.976
lso,1991,47.262
lso,1992,46.978
lso,1993,46.63
lso,1994,46.36
lso,1995,45.998
lso,1996,45.74
lso,1997,45.412
lso,1998,45.904
lso,1999,46.41
lso,2000,46.734
lso,2001,46.991
lso,2002,47.202
lso,2003,47.492
lso,2004,47.681
lso,2005,47.918
lso,2006,48.129
lso,2007,48.321
lso,2008,48.517
lso,2009,48.612
lso,2010,48.837
lso,2011,48.974
lso,2012,49.124
lso,2013,49.204
lso,2014,49.377
lso,2015,49.551
lso,2016,49.757
lso,2017,49.891
lso,2018,50.093
lso,2019,50.289
lso,2020,47.683
lso,2021,47.926
ltu,1991,59.736
ltu,1992,60.294
ltu,1993,53.156
ltu,1994,53.523
ltu,1995,51.059
ltu,1996,51.556
ltu,1997,52.662
ltu,1998,52.68
ltu,1999,53.014
ltu,2000,50.661
ltu,2001,49.106
ltu,2002,50.854
ltu,2003,52.452
ltu,2004,51.046
ltu,2005,51.598
ltu,2006,52.057
ltu,2007,53.189
ltu,2008,52.566
ltu,2009,48.752
ltu,2010,46.7
ltu,2011,48.558
ltu,2012,50.017
ltu,2013,51.173
ltu,2014,52.624
ltu,2015,53.765
ltu,2016,55.588
ltu,2017,56.316
ltu,2018,57.765
ltu,2019,58.203
ltu,2020,57.294
ltu,2021,57.203
lux,1991,51.083
lux,1992,52.473
lux,1993,51.511
lux,1994,50.856
lux,1995,49.317
lux,1996,49.283
lux,1997,49.895
lux,1998,49.933
lux,1999,51.109
lux,2000,52.155
lux,2001,52.836
lux,2002,53.325
lux,2003,52.177
lux,2004,52.19
lux,2005,53.065
lux,2006,53.075
lux,2007,53.587
lux,2008,53.176
lux,2009,55.182
lux,2010,55.184
lux,2011,54.768
lux,2012,55.73
lux,2013,55.916
lux,2014,56.565
lux,2015,55.979
lux,2016,55.205
lux,2017,56.036
lux,2018,56.533
lux,2019,57.26
lux,2020,56.684
lux,2021,58.804
lva,1991,56.603
lva,1992,55.684
lva,1993,50.083
lva,1994,48.733
lva,1995,48.544
lva,1996,47.39
lva,1997,50.788
lva,1998,50.546
lva,1999,49.778
lva,2000,48.197
lva,2001,48.769
lva,2002,49.961
lva,2003,50.214
lva,2004,50.678
lva,2005,51.607
lva,2006,54.945
lva,2007,56.614
lva,2008,56.786
lva,2009,49.601
lva,2010,47.41
lva,2011,49.034
lva,2012,50.741
lva,2013,52.376
lva,2014,52.839
lva,2015,54.141
lva,2016,54.596
lva,2017,55.526
lva,2018,56.887
lva,2019,57.366
lva,2020,56.675
lva,2021,55.5
mac,1991,57.199
mac,1992,57.594
mac,1993,59.076
mac,1994,60.199
mac,1995,60.863
mac,1996,61.752
mac,1997,63.694
mac,1998,62.232
mac,1999,61.341
mac,2000,60.758
mac,2001,60.442
mac,2002,59.884
mac,2003,57.114
mac,2004,58.895
mac,2005,60.801
mac,2006,63.373
mac,2007,66.927
mac,2008,68.521
mac,2009,69.442
mac,2010,69.45
mac,2011,70.654
mac,2012,70.935
mac,2013,71.396
mac,2014,72.565
mac,2015,72.366
mac,2016,70.897
mac,2017,69.391
mac,2018,69.603
mac,2019,69.07
mac,2020,67.842
mac,2021,66.919
mar,1991,44.56
mar,1992,44.566
mar,1993,44.658
mar,1994,44.487
mar,1995,44.535
mar,1996,44.404
mar,1997,44.333
mar,1998,44.268
mar,1999,44.201
mar,2000,44.446
mar,2001,44.882
mar,2002,44.815
mar,2003,44.633
mar,2004,45.171
mar,2005,45.065
mar,2006,45.728
mar,2007,45.769
mar,2008,45.749
mar,2009,45.611
mar,2010,45.1
mar,2011,44.78
mar,2012,44.058
mar,2013,43.851
mar,2014,43.398
mar,2015,42.979
mar,2016,42.221
mar,2017,41.295
mar,2018,41.244
mar,2019,41.222
mar,2020,38.213
mar,2021,38.565
mda,1991,56.615
mda,1992,56.135
mda,1993,56.389
mda,1994,55.395
mda,1995,55.646
mda,1996,54.605
mda,1997,54.424
mda,1998,53.784
mda,1999,53.401
mda,2000,54.796
mda,2001,53.67
mda,2002,52.733
mda,2003,47.525
mda,2004,45.658
mda,2005,45.205
mda,2006,42.855
mda,2007,42.538
mda,2008,42.527
mda,2009,40.033
mda,2010,38.51
mda,2011,39.446
mda,2012,38.448
mda,2013,39.26
mda,2014,41.666
mda,2015,42.389
mda,2016,42.961
mda,2017,40.47
mda,2018,35.767
mda,2019,40.105
mda,2020,38.78
mda,2021,37.092
mdg,1991,82.737
mdg,1992,82.697
mdg,1993,82.604
mdg,1994,82.493
mdg,1995,82.409
mdg,1996,82.33
mdg,1997,82.253
mdg,1998,82.16
mdg,1999,82.064
mdg,2000,81.953
mdg,2001,82.347
mdg,2002,82.337
mdg,2003,82.623
mdg,2004,83.629
mdg,2005,84.662
mdg,2006,84.331
mdg,2007,83.998
mdg,2008,83.666
mdg,2009,83.271
mdg,2010,82.953
mdg,2011,84.489
mdg,2012,86.031
mdg,2013,85.633
mdg,2014,85.236
mdg,2015,84.834
mdg,2016,84.774
mdg,2017,84.715
mdg,2018,84.657
mdg,2019,84.604
mdg,2020,82.002
mdg,2021,82.34
mdv,1991,49.434
mdv,1992,49.802
mdv,1993,50.171
mdv,1994,50.537
mdv,1995,50.905
mdv,1996,51.475
mdv,1997,52.041
mdv,1998,52.604
mdv,1999,53.163
mdv,2000,53.72
mdv,2001,52.868
mdv,2002,51.932
mdv,2003,50.995
mdv,2004,50.164
mdv,2005,49.464
mdv,2006,48.149
mdv,2007,47.501
mdv,2008,46.608
mdv,2009,46.004
mdv,2010,46.924
mdv,2011,48.066
mdv,2012,49.32
mdv,2013,50.446
mdv,2014,51.646
mdv,2015,52.901
mdv,2016,54.094
mdv,2017,54.281
mdv,2018,54.307
mdv,2019,54.233
mdv,2020,52.18
mdv,2021,52.754
mex,1991,56.034
mex,1992,56.737
mex,1993,57.411
mex,1994,56.744
mex,1995,55.135
mex,1996,55.967
mex,1997,57.849
mex,1998,58.123
mex,1999,57.963
mex,2000,57.651
mex,2001,56.795
mex,2002,56.202
mex,2003,56.264
mex,2004,56.531
mex,2005,57.218
mex,2006,57.983
mex,2007,57.918
mex,2008,57.62
mex,2009,56.68
mex,2010,56.498
mex,2011,56.67
mex,2012,57.456
mex,2013,57.32
mex,2014,56.886
mex,2015,57.223
mex,2016,57.376
mex,2017,57.311
mex,2018,57.597
mex,2019,58.009
mex,2020,53.04
mex,2021,56.447
mkd,1991,43.163
mkd,1992,41.809
mkd,1993,40.694
mkd,1994,39.089
mkd,1995,35.675
mkd,1996,33.629
mkd,1997,34.368
mkd,1998,34.987
mkd,1999,35.916
mkd,2000,35.866
mkd,2001,36.665
mkd,2002,35.827
mkd,2003,34.51
mkd,2004,34.138
mkd,2005,33.973
mkd,2006,34.557
mkd,2007,35.476
mkd,2008,36.511
mkd,2009,37.627
mkd,2010,37.858
mkd,2011,38.07
mkd,2012,38.056
mkd,2013,39.654
mkd,2014,40.246
mkd,2015,40.942
mkd,2016,41.87
mkd,2017,42.792
mkd,2018,43.744
mkd,2019,45.896
mkd,2020,43.379
mkd,2021,44.292
mli,1991,67.856
mli,1992,67.852
mli,1993,67.894
mli,1994,67.91
mli,1995,67.906
mli,1996,67.971
mli,1997,67.994
mli,1998,67.454
mli,1999,66.895
mli,2000,66.319
mli,2001,65.863
mli,2002,65.274
mli,2003,64.772
mli,2004,64.185
mli,2005,63.532
mli,2006,62.868
mli,2007,62.191
mli,2008,63.074
mli,2009,63.943
mli,2010,64.812
mli,2011,65.689
mli,2012,65.9
mli,2013,66.13
mli,2014,66.114
mli,2015,65.106
mli,2016,64.576
mli,2017,64.035
mli,2018,63.983
mli,2019,63.919
mli,2020,63.139
mli,2021,63.267
mlt,1991,46.254
mlt,1992,46.365
mlt,1993,46.401
mlt,1994,46.296
mlt,1995,46.228
mlt,1996,46.458
mlt,1997,46.43
mlt,1998,46.469
mlt,1999,46.578
mlt,2000,46.54
mlt,2001,46.752
mlt,2002,46.894
mlt,2003,46.551
mlt,2004,45.441
mlt,2005,45.674
mlt,2006,45.771
mlt,2007,46.625
mlt,2008,47.057
mlt,2009,46.769
mlt,2010,47.292
mlt,2011,48.158
mlt,2012,49.311
mlt,2013,50.813
mlt,2014,52.109
mlt,2015,52.741
mlt,2016,54.069
mlt,2017,55.584
mlt,2018,57.881
mlt,2019,59.274
mlt,2020,59.684
mlt,2021,60.055
mmr,1991,70.845
mmr,1992,70.624
mmr,1993,70.43
mmr,1994,70.221
mmr,1995,70.018
mmr,1996,69.835
mmr,1997,69.678
mmr,1998,69.521
mmr,1999,69.229
mmr,2000,68.832
mmr,2001,68.478
mmr,2002,68.122
mmr,2003,67.716
mmr,2004,67.307
mmr,2005,66.9
mmr,2006,66.507
mmr,2007,66.143
mmr,2008,65.828
mmr,2009,65.519
mmr,2010,65.234
mmr,2011,65.054
mmr,2012,64.862
mmr,2013,64.635
mmr,2014,64.411
mmr,2015,64.212
mmr,2016,62.251
mmr,2017,60.285
mmr,2018,60.965
mmr,2019,59.193
mmr,2020,56.139
mmr,2021,53.551
mne,1991,37.262
mne,1992,37.254
mne,1993,37.162
mne,1994,36.608
mne,1995,36.072
mne,1996,35.79
mne,1997,35.699
mne,1998,35.503
mne,1999,35.996
mne,2000,35.419
mne,2001,35.327
mne,2002,35.097
mne,2003,34.859
mne,2004,34.527
mne,2005,34.299
mne,2006,36.704
mne,2007,39.382
mne,2008,40.372
mne,2009,39.523
mne,2010,39.209
mne,2011,39.153
mne,2012,40.047
mne,2013,40.339
mne,2014,43.23
mne,2015,44.306
mne,2016,44.859
mne,2017,45.885
mne,2018,47.513
mne,2019,48.73
mne,2020,43.8
mne,2021,44.631
mng,1991,56.606
mng,1992,56.9
mng,1993,57.107
mng,1994,57.144
mng,1995,57.047
mng,1996,56.941
mng,1997,56.876
mng,1998,56.794
mng,1999,56.724
mng,2000,56.677
mng,2001,56.629
mng,2002,56.534
mng,2003,56.013
mng,2004,55.976
mng,2005,55.823
mng,2006,55.748
mng,2007,55.68
mng,2008,55.153
mng,2009,55.044
mng,2010,55.472
mng,2011,57.7
mng,2012,57.7
mng,2013,56.974
mng,2014,57.206
mng,2015,56.913
mng,2016,54.478
mng,2017,55.772
mng,2018,56.271
mng,2019,57.2
mng,2020,54.65
mng,2021,54.657
moz,1991,81.892
moz,1992,81.764
moz,1993,81.753
moz,1994,81.683
moz,1995,81.616
moz,1996,81.665
moz,1997,81.674
moz,1998,81.993
moz,1999,82.317
moz,2000,82.59
moz,2001,82.933
moz,2002,83.22
moz,2003,83.501
moz,2004,82.99
moz,2005,82.456
moz,2006,81.925
moz,2007,81.36
moz,2008,80.783
moz,2009,80.189
moz,2010,79.585
moz,2011,78.969
moz,2012,78.334
moz,2013,77.684
moz,2014,77.021
moz,2015,76.339
moz,2016,76.295
moz,2017,76.254
moz,2018,76.208
moz,2019,76.156
moz,2020,75.163
moz,2021,75.145
mrt,1991,45.809
mrt,1992,45.796
mrt,1993,45.785
mrt,1994,45.723
mrt,1995,45.732
mrt,1996,45.688
mrt,1997,45.622
mrt,1998,45.61
mrt,1999,45.569
mrt,2000,45.49
mrt,2001,45.121
mrt,2002,44.745
mrt,2003,44.381
mrt,2004,43.99
mrt,2005,43.62
mrt,2006,43.27
mrt,2007,42.822
mrt,2008,42.446
mrt,2009,42.066
mrt,2010,41.694
mrt,2011,41.32
mrt,2012,40.942
mrt,2013,40.869
mrt,2014,40.797
mrt,2015,40.729
mrt,2016,40.644
mrt,2017,40.58
mrt,2018,40.514
mrt,2019,40.462
mrt,2020,39.686
mrt,2021,39.613
mus,1991,53.624
mus,1992,53.562
mus,1993,53.529
mus,1994,53.515
mus,1995,53.47
mus,1996,53.38
mus,1997,53.252
mus,1998,53.1
mus,1999,52.918
mus,2000,52.778
mus,2001,52.49
mus,2002,52.754
mus,2003,53.059
mus,2004,53.338
mus,2005,53.072
mus,2006,52.877
mus,2007,52.378
mus,2008,53.131
mus,2009,53.179
mus,2010,53.627
mus,2011,52.944
mus,2012,53.14
mus,2013,54.178
mus,2014,54.322
mus,2015,54.693
mus,2016,54.324
mus,2017,54.525
mus,2018,54.059
mus,2019,54.534
mus,2020,52.29
mus,2021,52.449
mwi,1991,72.858
mwi,1992,72.79
mwi,1993,72.833
mwi,1994,72.734
mwi,1995,72.842
mwi,1996,72.839
mwi,1997,72.863
mwi,1998,72.902
mwi,1999,72.913
mwi,2000,72.922
mwi,2001,72.91
mwi,2002,72.952
mwi,2003,72.983
mwi,2004,72.997
mwi,2005,73.002
mwi,2006,73.022
mwi,2007,73.056
mwi,2008,73.062
mwi,2009,73.078
mwi,2010,73.085
mwi,2011,73.089
mwi,2012,73.089
mwi,2013,73.114
mwi,2014,73.093
mwi,2015,73.056
mwi,2016,73.015
mwi,2017,72.984
mwi,2018,72.909
mwi,2019,72.829
mwi,2020,70.029
mwi,2021,70.322
mys,1991,60.026
mys,1992,61.102
mys,1993,61.402
mys,1994,60.877
mys,1995,60.367
mys,1996,62.214
mys,1997,61.611
mys,1998,59.972
mys,1999,59.765
mys,2000,60.778
mys,2001,60.297
mys,2002,59.799
mys,2003,60.525
mys,2004,59.762
mys,2005,58.746
mys,2006,59.057
mys,2007,58.826
mys,2008,58.221
mys,2009,58.247
mys,2010,58.323
mys,2011,59.616
mys,2012,60.659
mys,2013,62.036
mys,2014,62.438
mys,2015,62.462
mys,2016,62.107
mys,2017,62.204
mys,2018,62.642
mys,2019,63.035
mys,2020,61.998
mys,2021,61.737
nam,1991,44.276
nam,1992,44.194
nam,1993,44.05
nam,1994,43.983
nam,1995,42.813
nam,1996,41.631
nam,1997,40.472
nam,1998,41.35
nam,1999,42.242
nam,2000,43.142
nam,2001,43.099
nam,2002,43.089
nam,2003,43.043
nam,2004,43.06
nam,2005,43.211
nam,2006,43.473
nam,2007,43.685
nam,2008,43.889
nam,2009,44.096
nam,2010,44.366
nam,2011,46.111
nam,2012,47.882
nam,2013,49.958
nam,2014,49.564
nam,2015,47.959
nam,2016,46.335
nam,2017,46.756
nam,2018,47.175
nam,2019,47.11
nam,2020,45.556
nam,2021,45.563
ncl,1991,55.236
ncl,1992,55.003
ncl,1993,55.01
ncl,1994,55.094
ncl,1995,55.19
ncl,1996,54.898
ncl,1997,55.166
ncl,1998,55.155
ncl,1999,55.581
ncl,2000,55.821
ncl,2001,55.993
ncl,2002,56.184
ncl,2003,56.422
ncl,2004,56.513
ncl,2005,56.791
ncl,2006,57.142
ncl,2007,57.355
ncl,2008,57.542
ncl,2009,57.933
ncl,2010,57.477
ncl,2011,56.73
ncl,2012,55.973
ncl,2013,55.323
ncl,2014,54.662
ncl,2015,54.585
ncl,2016,54.593
ncl,2017,54.527
ncl,2018,54.479
ncl,2019,54.431
ncl,2020,52.476
ncl,2021,52.487
ner,1991,78.077
ner,1992,78.066
ner,1993,78.028
ner,1994,77.992
ner,1995,77.948
ner,1996,77.947
ner,1997,77.949
ner,1998,77.972
ner,1999,77.934
ner,2000,77.928
ner,2001,78.002
ner,2002,77.713
ner,2003,77.408
ner,2004,77.099
ner,2005,76.848
ner,2006,77.269
ner,2007,77.67
ner,2008,78.095
ner,2009,78.469
ner,2010,78.87
ner,2011,79.266
ner,2012,75.961
ner,2013,74.634
ner,2014,73.187
ner,2015,73.166
ner,2016,73.161
ner,2017,73.143
ner,2018,73.119
ner,2019,73.085
ner,2020,72.339
ner,2021,72.386
nga,1991,58.16
nga,1992,58.148
nga,1993,58.093
nga,1994,58.044
nga,1995,57.991
nga,1996,57.989
nga,1997,57.961
nga,1998,57.928
nga,1999,57.888
nga,2000,57.867
nga,2001,57.889
nga,2002,57.927
nga,2003,57.919
nga,2004,57.934
nga,2005,57.937
nga,2006,57.984
nga,2007,58.022
nga,2008,58.052
nga,2009,58.08
nga,2010,58.101
nga,2011,58.133
nga,2012,55.696
nga,2013,53.225
nga,2014,52.694
nga,2015,52.776
nga,2016,51.205
nga,2017,50.419
nga,2018,50.329
nga,2019,50.235
nga,2020,48.252
nga,2021,48.535
nic,1991,57.715
nic,1992,56.748
nic,1993,55.752
nic,1994,54.816
nic,1995,53.854
nic,1996,54.329
nic,1997,54.738
nic,1998,55.175
nic,1999,55.516
nic,2000,55.757
nic,2001,56.023
nic,2002,56.268
nic,2003,56.575
nic,2004,57.628
nic,2005,58.595
nic,2006,58.958
nic,2007,59.546
nic,2008,59.046
nic,2009,58.125
nic,2010,58.646
nic,2011,59.81
nic,2012,60.952
nic,2013,61.224
nic,2014,62.033
nic,2015,62.04
nic,2016,62.677
nic,2017,63.188
nic,2018,61.755
nic,2019,61.56
nic,2020,59.294
nic,2021,59.734
nld,1991,53.472
nld,1992,54.794
nld,1993,54.502
nld,1994,54.673
nld,1995,54.961
nld,1996,55.877
nld,1997,57.582
nld,1998,58.982
nld,1999,60.218
nld,2000,61.796
nld,2001,62.819
nld,2002,63.226
nld,2003,62.425
nld,2004,61.882
nld,2005,59.707
nld,2006,60.401
nld,2007,61.862
nld,2008,62.926
nld,2009,62.593
nld,2010,61.604
nld,2011,61.326
nld,2012,61.217
nld,2013,60.248
nld,2014,59.612
nld,2015,59.957
nld,2016,60.238
nld,2017,60.912
nld,2018,61.818
nld,2019,62.59
nld,2020,62.084
nld,2021,64.161
nor,1991,58.513
nor,1992,58.129
nor,1993,57.885
nor,1994,58.73
nor,1995,59.137
nor,1996,61.154
nor,1997,62.8
nor,1998,64.388
nor,1999,64.474
nor,2000,64.614
nor,2001,64.388
nor,2002,64.393
nor,2003,63.033
nor,2004,62.92
nor,2005,62.564
nor,2006,63.457
nor,2007,64.747
nor,2008,65.701
nor,2009,64.38
nor,2010,63.378
nor,2011,63.107
nor,2012,63.263
nor,2013,62.777
nor,2014,62.603
nor,2015,62.186
nor,2016,61.5
nor,2017,61.079
nor,2018,61.683
nor,2019,61.812
nor,2020,61.009
nor,2021,62.87
npl,1991,84.336
npl,1992,84.396
npl,1993,84.407
npl,1994,84.285
npl,1995,84.442
npl,1996,84.34
npl,1997,84.307
npl,1998,84.332
npl,1999,84.262
npl,2000,83.999
npl,2001,83.829
npl,2002,83.734
npl,2003,83.42
npl,2004,83.179
npl,2005,82.98
npl,2006,82.751
npl,2007,82.514
npl,2008,82.222
npl,2009,81.96
npl,2010,81.666
npl,2011,81.455
npl,2012,81.213
npl,2013,81.067
npl,2014,80.781
npl,2015,80.679
npl,2016,80.938
npl,2017,80.597
npl,2018,80.709
npl,2019,80.777
npl,2020,73.702
npl,2021,75.592
nzl,1991,57.04
nzl,1992,56.591
nzl,1993,57.088
nzl,1994,58.757
nzl,1995,60.548
nzl,1996,61.464
nzl,1997,60.969
nzl,1998,60.01
nzl,1999,60.539
nzl,2000,61.231
nzl,2001,62.218
nzl,2002,62.998
nzl,2003,63.151
nzl,2004,64.217
nzl,2005,65.092
nzl,2006,65.548
nzl,2007,65.868
nzl,2008,65.423
nzl,2009,63.745
nzl,2010,63.193
nzl,2011,63.475
nzl,2012,62.906
nzl,2013,63.803
nzl,2014,64.96
nzl,2015,65.059
nzl,2016,66.367
nzl,2017,67.549
nzl,2018,67.83
nzl,2019,67.65
nzl,2020,67.026
nzl,2021,67.171
omn,1991,52.876
omn,1992,52.824
omn,1993,52.849
omn,1994,52.953
omn,1995,52.977
omn,1996,52.925
omn,1997,52.729
omn,1998,52.629
omn,1999,52.682
omn,2000,52.541
omn,2001,52.436
omn,2002,52.638
omn,2003,52.989
omn,2004,54.232
omn,2005,55.443
omn,2006,56.659
omn,2007,57.832
omn,2008,59.031
omn,2009,60.249
omn,2010,61.436
omn,2011,62.65
omn,2012,63.889
omn,2013,65.032
omn,2014,66.162
omn,2015,67.328
omn,2016,68.456
omn,2017,69.171
omn,2018,69.792
omn,2019,69.887
omn,2020,65.019
omn,2021,66.102
pak,1991,49.374
pak,1992,49.353
pak,1993,48.923
pak,1994,48.861
pak,1995,48.068
pak,1996,48.944
pak,1997,49.848
pak,1998,49.67
pak,1999,49.892
pak,2000,50.118
pak,2001,50.145
pak,2002,50.174
pak,2003,50.292
pak,2004,50.419
pak,2005,50.081
pak,2006,49.74
pak,2007,49.85
pak,2008,49.87
pak,2009,50.267
pak,2010,50.669
pak,2011,50.364
pak,2012,50.166
pak,2013,49.932
pak,2014,50.067
pak,2015,50.173
pak,2016,49.731
pak,2017,49.326
pak,2018,48.91
pak,2019,49.145
pak,2020,47.729
pak,2021,47.937
pan,1991,55.212
pan,1992,56.652
pan,1993,58.067
pan,1994,58.348
pan,1995,59.398
pan,1996,59.281
pan,1997,59.165
pan,1998,59.047
pan,1999,58.902
pan,2000,59.365
pan,2001,59.822
pan,2002,60.298
pan,2003,60.391
pan,2004,60.76
pan,2005,60.895
pan,2006,60.005
pan,2007,59.879
pan,2008,61.296
pan,2009,61.679
pan,2010,59.385
pan,2011,59.041
pan,2012,60.792
pan,2013,61.492
pan,2014,60.944
pan,2015,60.911
pan,2016,60.886
pan,2017,60.088
pan,2018,61.499
pan,2019,62.423
pan,2020,50.47
pan,2021,53.984
per,1991,56.411
per,1992,56.119
per,1993,57.15
per,1994,58.198
per,1995,60.101
per,1996,61.282
per,1997,62.672
per,1998,63.543
per,1999,64.821
per,2000,62.568
per,2001,65.333
per,2002,67.156
per,2003,69.291
per,2004,70.473
per,2005,71.854
per,2006,73.743
per,2007,75.501
per,2008,75.597
per,2009,75.885
per,2010,76.895
per,2011,76.521
per,2012,75.918
per,2013,75.08
per,2014,74.586
per,2015,73.418
per,2016,73.957
per,2017,74.159
per,2018,74.486
per,2019,74.745
per,2020,60.565
per,2021,70.314
phl,1991,59.221
phl,1992,59.298
phl,1993,59.34
phl,1994,59.326
phl,1995,59.263
phl,1996,59.184
phl,1997,59.088
phl,1998,59.054
phl,1999,59.1
phl,2000,59.06
phl,2001,59.006
phl,2002,59.007
phl,2003,58.982
phl,2004,59.336
phl,2005,59.25
phl,2006,58.932
phl,2007,59.159
phl,2008,58.798
phl,2009,59.068
phl,2010,59.212
phl,2011,59.996
phl,2012,59.569
phl,2013,59.299
phl,2014,59.932
phl,2015,59.525
phl,2016,59.927
phl,2017,57.632
phl,2018,57.6
phl,2019,58.109
phl,2020,53.37
phl,2021,54.661
png,1991,70.995
png,1992,70.633
png,1993,70.134
png,1994,69.851
