geo,time,nv_srv_empl_kd
sdn,2006,6169.64484
sdn,2007,6673.96489
sdn,2008,6959.33475
sdn,2009,7019.09908
sdn,2010,7335.18975
sdn,2011,7134.49124
sdn,2012,7468.23829
sdn,2013,7783.76446
sdn,2014,8246.93234
sdn,2015,8201.76348
sdn,2016,8416.40981
sdn,2017,9221.84415
sdn,2018,8373.786
sdn,2019,5535.78614
sen,1991,4581.59608
sen,1992,4480.03786
sen,1993,4330.14235
sen,1994,4228.96637
sen,1995,4225.98276
sen,1996,4190.59568
sen,1997,4239.79345
sen,1998,4339.48442
sen,1999,4441.8273
sen,2000,4453.98996
sen,2001,4348.37606
sen,2002,4377.78818
sen,2003,4445.41796
sen,2004,4553.80694
sen,2005,4600.58905
sen,2006,4725.09182
sen,2007,4840.57933
sen,2008,4825.81911
sen,2009,4738.04222
sen,2010,4753.03012
sen,2011,4815.26915
sen,2012,4838.75861
sen,2013,4748.11533
sen,2014,4906.95642
sen,2015,4853.98782
sen,2016,4986.7632
sen,2017,5035.12543
sen,2018,5072.83908
sen,2019,5076.62372
sgp,1991,51247.02556
sgp,1992,52832.58974
sgp,1993,56462.24575
sgp,1994,58441.60826
sgp,1995,58111.23729
sgp,1996,59385.44558
sgp,1997,62003.13312
sgp,1998,58140.43605
sgp,1999,60423.44072
sgp,2000,61423.97615
sgp,2001,60473.85488
sgp,2002,63552.91128
sgp,2003,68060.52255
sgp,2004,71845.63718
sgp,2005,71887.53077
sgp,2006,73447.61429
sgp,2007,75192.52976
sgp,2008,72808.68829
sgp,2009,70849.39441
sgp,2010,73408.92951
sgp,2011,75109.7456
sgp,2012,75816.50267
sgp,2013,78702.57746
sgp,2014,77669.44406
sgp,2015,78602.41276
sgp,2016,79451.99623
sgp,2017,81941.4286
sgp,2018,83742.24632
sgp,2019,83842.52529
sle,2001,1788.38881
sle,2002,1975.74683
sle,2003,1958.79543
sle,2004,1867.43358
sle,2005,1813.1098
sle,2006,1750.5021
sle,2007,1696.21122
sle,2008,1748.24133
sle,2009,1745.38791
sle,2010,1774.04848
sle,2011,1814.67303
sle,2012,1806.2862
sle,2013,1793.38791
sle,2014,1736.88596
sle,2015,1729.56703
sle,2016,1715.46143
sle,2017,1776.54162
sle,2018,1768.13778
sle,2019,1751.56678
slv,1991,9152.57662
slv,1992,9296.01017
slv,1993,9464.71613
slv,1994,9326.00558
slv,1995,9669.97857
slv,1996,9709.8043
slv,1997,9846.01232
slv,1998,9413.43529
slv,1999,9052.77151
slv,2000,9068.72832
slv,2001,8991.20558
slv,2002,8768.8676
slv,2003,8485.29599
slv,2004,8755.58679
slv,2005,8892.21027
slv,2006,8929.96118
slv,2007,8732.91819
slv,2008,8686.14862
slv,2009,8587.42997
slv,2010,8680.65986
slv,2011,9000.53522
slv,2012,8902.88768
slv,2013,8668.83604
slv,2014,8847.87807
slv,2015,9204.45695
slv,2016,9221.83351
slv,2017,9467.43125
slv,2018,9443.71529
slv,2019,9554.04354
srb,1995,7743.8563
srb,1996,7923.76966
srb,1997,8311.23322
srb,1998,8580.99685
srb,1999,7806.54462
srb,2000,8195.71591
srb,2001,8452.92555
srb,2002,8847.54176
srb,2003,9495.67263
srb,2004,10487.85762
srb,2005,11887.72417
srb,2006,12366.87932
srb,2007,13030.89805
srb,2008,13678.09821
srb,2009,14129.26352
srb,2010,14977.07093
srb,2011,15907.86279
srb,2012,15993.09436
srb,2013,15672.30433
srb,2014,14336.97382
srb,2015,14092.4844
srb,2016,13417.56658
srb,2017,13356.78782
srb,2018,13726.92795
srb,2019,14014.33259
ssd,2008,11557.10434
ssd,2009,11855.93625
ssd,2010,10394.90612
ssd,2011,9815.78309
ssd,2012,6695.34197
ssd,2013,11751.25081
ssd,2014,7911.66707
ssd,2015,8289.97664
stp,2001,5411.84633
stp,2002,5729.26712
stp,2003,5871.9933
stp,2004,5997.00009
stp,2005,6168.27661
stp,2006,6281.56277
stp,2007,6125.50598
stp,2008,6069.82082
stp,2009,6140.23755
stp,2010,6148.18222
stp,2011,6174.21939
stp,2012,6151.36723
stp,2013,6214.52466
stp,2014,6394.71369
stp,2015,6399.89152
stp,2016,6476.51481
stp,2017,6564.89261
stp,2018,6556.57017
stp,2019,6562.54513
sur,1991,16657.99901
sur,1992,16534.83644
sur,1993,15779.06522
sur,1994,14585.43367
sur,1995,15165.14888
sur,1996,15530.20609
sur,1997,15220.86036
sur,1998,16010.41471
sur,1999,15893.42503
sur,2000,15369.58389
sur,2001,15315.1118
sur,2002,15837.30052
sur,2003,16751.38379
sur,2004,17278.40502
sur,2005,18152.73379
sur,2006,18744.1676
sur,2007,19406.88147
sur,2008,19756.08049
sur,2009,20842.91064
sur,2010,20979.44523
sur,2011,21587.30338
sur,2012,23154.00103
sur,2013,23306.9587
sur,2014,23180.98758
sur,2015,21395.31627
sur,2016,20705.02654
sur,2017,19367.66023
sur,2018,20674.76273
sur,2019,21969.35913
svk,1995,24361.12262
svk,1996,24848.58654
svk,1997,26983.03457
svk,1998,26945.50834
svk,1999,27583.31959
svk,2000,27364.58918
svk,2001,27476.04016
svk,2002,28704.25105
svk,2003,28088.022
svk,2004,28589.43425
svk,2005,29207.52694
svk,2006,29890.05451
svk,2007,32541.24396
svk,2008,33768.31426
svk,2009,32957.37911
svk,2010,34480.21036
svk,2011,34235.36259
svk,2012,35290.16116
svk,2013,35141.1363
svk,2014,33291.48918
svk,2015,34161.28232
svk,2016,34417.88877
svk,2017,35217.70363
svk,2018,34809.61209
svk,2019,35793.90133
svn,1995,35640.10383
svn,1996,34817.46591
svn,1997,35745.17435
svn,1998,35934.40715
svn,1999,36044.81553
svn,2000,36168.08005
svn,2001,37897.24288
svn,2002,38545.82199
svn,2003,38803.15128
svn,2004,38451.12667
svn,2005,39926.62107
svn,2006,40480.0837
svn,2007,41629.92928
svn,2008,41988.51584
svn,2009,40155.41641
svn,2010,41048.70018
svn,2011,41774.84846
svn,2012,41025.32637
svn,2013,41888.65716
svn,2014,43390.76771
svn,2015,43295.09618
svn,2016,44126.74691
svn,2017,44515.88263
svn,2018,45282.6504
svn,2019,45965.13728
swe,1991,58753.70491
swe,1992,60651.68685
swe,1993,62735.12078
swe,1994,64832.556
swe,1995,65400.10748
swe,1996,67209.53096
swe,1997,69728.42911
swe,1998,71679.32704
swe,1999,71747.74156
swe,2000,73237.1641
swe,2001,72077.60505
swe,2002,72122.53682
swe,2003,73671.80892
swe,2004,76924.37774
swe,2005,78066.55181
swe,2006,79853.80571
swe,2007,79577.42589
swe,2008,79175.23747
swe,2009,78965.75639
swe,2010,81344.38701
swe,2011,82305.37615
swe,2012,82009.3795
swe,2013,82896.90899
swe,2014,84279.9574
swe,2015,86224.16225
swe,2016,86561.56483
swe,2017,86690.37094
swe,2018,87496.64975
swe,2019,89555.52709
swz,1991,10976.42445
swz,1992,11880.79727
swz,1993,12384.10497
swz,1994,11687.75711
swz,1995,12516.45752
swz,1996,12609.70087
swz,1997,12279.49275
swz,1998,12329.26351
swz,1999,12315.52635
swz,2000,10124.57144
swz,2001,10041.08284
swz,2002,10143.56973
swz,2003,10505.68111
swz,2004,11353.79077
swz,2005,11822.28127
swz,2006,12200.87836
swz,2007,12525.84059
swz,2008,12596.45165
swz,2009,12631.89114
swz,2010,12581.65866
swz,2011,12429.99198
swz,2012,12394.11471
swz,2013,12362.68431
swz,2014,12285.04127
swz,2015,12490.25661
swz,2016,12251.74444
swz,2017,12176.14544
swz,2018,12128.42979
swz,2019,11917.96245
tcd,2007,2665.62127
tcd,2008,2851.43219
tcd,2009,3001.43826
tcd,2010,3123.35545
tcd,2011,3151.25152
tcd,2012,3162.13342
tcd,2013,3268.90473
tcd,2014,3301.81557
tcd,2015,3129.4684
tcd,2016,2846.60442
tcd,2017,2483.6553
tcd,2018,2393.26168
tcd,2019,2335.55207
tgo,1991,1320.74068
tgo,1992,1210.83101
tgo,1993,880.71933
tgo,1994,1085.17816
tgo,1995,1083.39712
tgo,1996,1071.00563
tgo,1997,1344.12278
tgo,1998,1304.90741
tgo,1999,1242.33246
tgo,2000,1197.22614
tgo,2001,1054.17941
tgo,2002,948.49505
tgo,2003,1008.77977
tgo,2004,1006.40421
tgo,2005,897.71078
tgo,2006,953.89158
tgo,2007,968.57285
tgo,2008,823.32986
tgo,2009,757.9393
tgo,2010,754.88128
tgo,2011,760.06045
tgo,2012,994.79619
tgo,2013,1049.36272
tgo,2014,1009.29089
tgo,2015,1000.90975
tgo,2016,1010.9316
tgo,2017,1033.91058
tgo,2018,1055.02926
tgo,2019,1054.82194
tha,2015,12943.67984
tjk,1991,6204.88718
tjk,1992,4288.2639
tjk,1993,3551.09665
tjk,1994,2781.27563
tjk,1995,2422.48897
tjk,1996,2053.82614
tjk,1997,2035.70998
tjk,1998,2147.13984
tjk,1999,2115.36746
tjk,2000,2169.69857
tjk,2001,2219.21244
tjk,2002,2299.04675
tjk,2003,2464.83019
tjk,2004,2626.20296
tjk,2005,2719.77187
tjk,2006,2862.74711
tjk,2007,3360.3051
tjk,2008,3780.86222
tjk,2009,3785.7927
tjk,2010,3979.58064
tjk,2011,4053.90625
tjk,2012,4086.38777
tjk,2013,4095.73736
tjk,2014,4292.89453
tjk,2015,4268.91264
tjk,2016,4140.17819
tjk,2017,4119.77131
tjk,2018,4300.75075
tjk,2019,4557.47713
tkm,2015,15887.5378
tls,2000,3083.95338
tls,2001,4059.35259
tls,2002,3875.85444
tls,2003,3564.13554
tls,2004,4131.03527
tls,2005,4051.25729
tls,2006,3863.2315
tls,2007,4258.39426
tls,2008,4215.96463
tls,2009,4375.90052
tls,2010,4563.31849
tls,2011,4826.3137
tls,2012,4964.22707
tls,2013,4765.05406
tls,2014,4959.59214
tls,2015,4989.90816
tls,2016,5102.76628
tls,2017,4944.13691
tls,2018,4707.38338
tls,2019,4789.67047
ton,1994,12466.28371
ton,1995,13860.89912
ton,1996,14445.51166
ton,1997,14751.66106
ton,1998,15563.74127
ton,1999,16707.53434
ton,2000,16608.8921
ton,2001,17237.14217
ton,2002,17588.17627
ton,2003,17774.24767
ton,2004,16748.80761
ton,2005,16020.43275
ton,2006,15667.16815
ton,2007,15018.74026
ton,2008,15309.87973
ton,2009,15040.6946
ton,2010,15123.28738
ton,2011,15567.91063
ton,2012,15433.81246
ton,2013,15725.91442
ton,2014,15758.86689
ton,2015,15994.57899
ton,2016,16707.59301
ton,2017,16875.15073
ton,2018,17152.59786
ton,2019,16993.88458
tto,1991,22145.94023
tto,1992,20881.32797
tto,1993,20754.72058
tto,1994,20043.44386
tto,1995,16793.98691
tto,1996,17178.52141
tto,1997,19418.50477
tto,1998,20300.09547
tto,1999,20935.44776
tto,2000,22021.10861
tto,2001,22496.87091
tto,2002,23154.21557
tto,2003,22955.47828
tto,2004,25931.38487
tto,2005,25977.15517
tto,2006,27390.46257
tto,2007,28867.69991
tto,2008,30905.46678
tto,2009,26362.82716
tto,2010,29149.16115
tto,2011,30372.21059
tto,2012,30972.51162
tto,2013,31415.22521
tto,2014,31071.9777
tto,2015,31778.83966
tto,2016,30630.22791
tto,2017,29461.44593
tto,2018,29334.43682
tto,2019,29003.75654
tun,2000,9904.92336
tun,2001,10219.22811
tun,2002,10331.63894
tun,2003,10826.17159
tun,2004,11310.2106
tun,2005,11644.06885
tun,2006,12298.83252
tun,2007,12718.27403
tun,2008,13285.85189
tun,2009,13379.38286
tun,2010,13879.66518
tun,2011,14064.62484
tun,2012,14337.07468
tun,2013,14336.86481
tun,2014,14432.41351
tun,2015,14286.95578
tun,2016,14791.31913
tun,2017,15173.36114
tun,2018,15353.76875
tun,2019,15313.74875
tur,1991,20157.1795
tur,1992,21232.54789
tur,1993,24424.61855
tur,1994,21461.31117
tur,1995,22455.84038
tur,1996,23326.32815
tur,1997,25208.0715
tur,1998,25018.23956
tur,1999,23899.8115
tur,2000,25697.05865
tur,2001,24366.65037
tur,2002,25781.26464
tur,2003,26823.46435
tur,2004,28791.31251
tur,2005,29871.6173
tur,2006,30400.87363
tur,2007,31097.04363
tur,2008,30268.90054
tur,2009,28841.15428
tur,2010,29479.55084
tur,2011,30619.93471
tur,2012,30953.05397
tur,2013,32021.23811
tur,2014,33142.80616
tur,2015,33017.81751
tur,2016,32360.89642
tur,2017,33354.52502
tur,2018,33527.24839
tur,2019,34045.76803
tza,1991,3561.6425
tza,1992,3549.77617
tza,1993,3373.04507
tza,1994,3256.8793
tza,1995,3212.39655
tza,1996,3198.97099
tza,1997,3174.0687
tza,1998,3164.09443
tza,1999,3146.88778
tza,2000,3134.30342
tza,2001,3116.76097
tza,2002,2986.28754
tza,2003,2860.92048
tza,2004,2748.84369
tza,2005,2644.0906
tza,2006,2546.75437
tza,2007,2627.55898
tza,2008,2633.1274
tza,2009,2672.23648
tza,2010,2781.50339
tza,2011,2897.98191
tza,2012,2963.26069
tza,2013,2976.0014
tza,2014,3094.51193
tza,2015,3124.18597
tza,2016,3146.75002
tza,2017,3137.15233
tza,2018,3093.74309
tza,2019,3060.42242
uga,1991,2134.77266
uga,1992,2209.23327
uga,1993,2292.65865
uga,1994,2501.57336
uga,1995,2598.37944
uga,1996,2641.1154
uga,1997,2765.55418
uga,1998,2853.79006
uga,1999,2917.42273
uga,2000,2945.26071
uga,2001,3131.60054
uga,2002,3193.28481
uga,2003,3278.17267
uga,2004,3302.92149
uga,2005,3524.46309
uga,2006,3630.63253
uga,2007,3812.65022
uga,2008,3329.62199
uga,2009,3433.46397
uga,2010,3521.48944
uga,2011,3760.75954
uga,2012,3760.03885
uga,2013,4634.12324
uga,2014,4780.74558
uga,2015,4775.69024
uga,2016,4897.73249
uga,2017,4797.45131
uga,2018,4884.55119
uga,2019,4879.17274
ukr,1991,5887.55029
ukr,1992,6085.26848
ukr,1993,5113.71601
ukr,1994,4029.42377
ukr,1995,3610.94509
ukr,1996,3312.96227
ukr,1997,3192.83246
ukr,1998,3297.99132
ukr,1999,3212.74086
ukr,2000,3254.14853
ukr,2001,3494.04427
ukr,2002,3666.52845
ukr,2003,3999.24658
ukr,2004,4397.06271
ukr,2005,4303.18007
ukr,2006,4564.56793
ukr,2007,4988.21543
ukr,2008,5206.95994
ukr,2009,4539.37975
ukr,2010,4588.52572
ukr,2011,4744.87098
ukr,2012,4884.93784
ukr,2013,4852.69077
ukr,2014,4456.25655
ukr,2015,4074.12916
ukr,2016,4219.72609
ukr,2017,4380.33558
ukr,2018,4512.42582
ukr,2019,4742.1159
ury,1991,5417.36939
ury,1992,5978.84584
ury,1993,6911.56297
ury,1994,7600.10592
ury,1995,7016.28237
ury,1996,7398.74608
ury,1997,20711.79511
ury,1998,21698.26661
ury,1999,21668.95015
ury,2000,21595.03363
ury,2001,20931.27935
ury,2002,19580.67901
ury,2003,19097.60688
ury,2004,18986.64737
ury,2005,19608.83086
ury,2006,19485.52752
ury,2007,20013.15747
ury,2008,21427.46919
ury,2009,22056.85601
ury,2010,23904.38285
ury,2011,24070.97635
ury,2012,25194.35523
ury,2013,27047.34585
ury,2014,27351.14943
ury,2015,27620.69989
ury,2016,27802.33063
ury,2017,29193.07394
ury,2018,28745.85124
ury,2019,28861.94504
usa,1997,93357.2487
usa,1998,95503.97604
usa,1999,97724.35709
usa,2000,99387.78905
usa,2001,100596.15347
usa,2002,102093.37462
usa,2003,104026.18494
usa,2004,105849.71084
usa,2005,107998.70652
usa,2006,109041.05815
usa,2007,109545.29162
usa,2008,109403.23097
usa,2009,110080.73253
usa,2010,112864.5347
usa,2011,114001.87434
usa,2012,114132.45545
usa,2013,114662.26438
usa,2014,115515.88304
usa,2015,116942.08002
usa,2016,117222.58611
usa,2017,117965.392
usa,2018,119877.59223
usa,2019,121014.02911
uzb,1991,3270.52743
uzb,1992,2908.74297
uzb,1993,2826.63847
uzb,1994,2732.9199
uzb,1995,2630.57295
uzb,1996,2710.87736
uzb,1997,2761.90602
uzb,1998,2815.9319
uzb,1999,2817.13705
uzb,2000,2778.50039
uzb,2001,2730.39215
uzb,2002,2647.47561
uzb,2003,2569.72107
uzb,2004,2604.53688
uzb,2005,2644.9825
uzb,2006,2698.26438
uzb,2007,2877.05462
uzb,2008,3087.15088
uzb,2009,3160.73469
uzb,2010,3175.58686
uzb,2011,3436.86914
uzb,2012,3630.31465
uzb,2013,3887.4095
uzb,2014,4186.07635
uzb,2015,4490.19105
uzb,2016,4707.021
uzb,2017,4935.23109
uzb,2018,5046.86894
uzb,2019,5229.48662
vct,1991,12406.13539
vct,1992,12634.73795
vct,1993,13062.85715
vct,1994,13120.75594
vct,1995,13231.69276
vct,1996,13156.39878
vct,1997,13586.61513
vct,1998,13789.03925
vct,1999,13915.26657
vct,2000,14103.64194
vct,2001,14071.27539
vct,2002,14523.77966
vct,2003,15197.14377
vct,2004,15570.38096
vct,2005,15634.27954
vct,2006,16376.64068
vct,2007,16408.30142
vct,2008,16314.11074
vct,2009,15800.44169
vct,2010,15572.20057
vct,2011,15464.61322
vct,2012,15572.9412
vct,2013,15692.36009
vct,2014,15600.64186
vct,2015,15470.33575
vct,2016,15356.35537
vct,2017,15075.91908
vct,2018,15085.56134
vct,2019,15121.23913
vnm,1991,2717.26719
vnm,1992,2760.70083
vnm,1993,2855.36448
vnm,1994,2971.24736
vnm,1995,3111.50058
vnm,1996,3278.10786
vnm,1997,3370.42798
vnm,1998,3198.48777
vnm,1999,3280.05773
vnm,2000,3483.05952
vnm,2001,3651.82304
vnm,2002,3603.71713
vnm,2003,3667.07343
vnm,2004,3716.68048
vnm,2005,3702.26406
vnm,2006,3700.07084
vnm,2007,3656.26605
vnm,2008,3841.15691
vnm,2009,3986.34582
vnm,2010,3703.51736
vnm,2011,3804.65184
vnm,2012,3866.4009
vnm,2013,3967.76435
vnm,2014,4126.60434
vnm,2015,4232.33469
vnm,2016,4489.51437
vnm,2017,4674.7199
vnm,2018,4834.88665
vnm,2019,5108.85221
wsm,2009,27889.11005
wsm,2010,27423.48957
wsm,2011,28289.20212
wsm,2012,27550.86884
wsm,2013,27380.41214
wsm,2014,26455.10815
wsm,2015,28080.33849
wsm,2016,30066.36985
wsm,2017,29816.40422
wsm,2018,29543.65865
wsm,2019,30142.50577
yem,1991,4789.70156
yem,1992,4770.02973
yem,1993,4346.20237
yem,1994,4119.90645
yem,1995,3856.81956
yem,1996,3577.80702
yem,1997,3537.43361
yem,1998,3661.57378
yem,1999,3730.54303
yem,2000,3858.21692
yem,2001,3793.7437
yem,2002,3728.92387
yem,2003,3772.35119
yem,2004,3937.9403
yem,2005,4166.96227
yem,2006,4305.08171
yem,2007,4336.92058
yem,2008,4386.7373
yem,2009,4542.37438
yem,2010,4578.30301
yem,2011,3880.49369
yem,2012,4013.5116
yem,2013,4168.29595
yem,2014,4152.55308
yem,2015,3356.91498
yem,2016,2822.0754
yem,2017,2485.67103
yem,2018,2293.73878
zaf,1991,15080.25915
zaf,1992,14600.10022
zaf,1993,15688.37674
zaf,1994,15573.08448
zaf,1995,15657.84939
zaf,1996,15787.51312
zaf,1997,15679.25735
zaf,1998,15500.79534
zaf,1999,15616.14894
zaf,2000,15722.39718
zaf,2001,15886.25597
zaf,2002,16585.54041
zaf,2003,16472.77784
zaf,2004,16005.13595
zaf,2005,16271.34894
zaf,2006,16586.90283
zaf,2007,16685.0099
zaf,2008,16006.73375
zaf,2009,16325.64977
zaf,2010,16879.52076
zaf,2011,17141.52361
zaf,2012,17098.79876
zaf,2013,17045.25155
zaf,2014,17057.07745
zaf,2015,17020.80376
zaf,2016,17136.10102
zaf,2017,16891.59123
zaf,2018,16812.46712
zaf,2019,16933.20258
zmb,1991,4446.99477
zmb,1992,4145.48586
zmb,1993,4302.1937
zmb,1994,3681.24917
zmb,1995,3413.41163
zmb,1996,3774.8279
zmb,1997,3742.32145
zmb,1998,3735.68047
zmb,1999,3996.8897
zmb,2000,4183.77708
zmb,2001,4467.04005
zmb,2002,4744.17226
zmb,2003,5061.26056
zmb,2004,5375.9723
zmb,2005,5829.71546
zmb,2006,6034.35226
zmb,2007,6344.07971
zmb,2008,6738.08391
zmb,2009,6543.00109
zmb,2010,6732.95028
zmb,2011,6011.52125
zmb,2012,5679.50121
zmb,2013,5744.15952
zmb,2014,5737.55376
zmb,2015,5572.60713
zmb,2016,5463.24317
zmb,2017,5315.59678
zmb,2018,5431.54048
zmb,2019,5348.95626
zwe,1991,4191.696
zwe,1992,4104.5367
zwe,1993,4004.38651
zwe,1994,3989.38875
zwe,1995,4143.17453
zwe,1996,4358.70081
zwe,1997,4344.44237
zwe,1998,4392.92616
zwe,1999,4450.31508
zwe,2000,4155.03004
zwe,2001,4065.2409
zwe,2002,4033.42525
zwe,2003,3577.46199
zwe,2004,3355.91322
zwe,2005,3098.70676
zwe,2006,3038.76764
zwe,2007,2969.33571
zwe,2008,2883.0497
zwe,2009,4725.26331
zwe,2010,5307.34939
zwe,2011,6080.38981
zwe,2012,7133.51989
zwe,2013,7344.39675
zwe,2014,7322.27638
zwe,2015,7292.29686
zwe,2016,7319.37286
zwe,2017,7403.93427
zwe,2018,7223.33793
