geo,time,sl_fam_work_ma_zs
rou,2015,5.48
rou,2016,4.82
rou,2017,4.66
rou,2018,4.47
rou,2019,4.28
rus,1991,0.11
rus,1992,0.12
rus,1993,0.12
rus,1994,0.14
rus,1995,0.14
rus,1996,0.18
rus,1997,0.08
rus,1998,0.1
rus,1999,0.19
rus,2000,0.15
rus,2001,0.06
rus,2002,0.09
rus,2003,0.12
rus,2004,0.1
rus,2005,0.12
rus,2006,0.1
rus,2007,0.12
rus,2008,0.15
rus,2009,0.34
rus,2010,0.48
rus,2011,0.3
rus,2012,0.43
rus,2013,0.38
rus,2014,0.38
rus,2015,0.36
rus,2016,0.41
rus,2017,0.37
rus,2018,0.38
rus,2019,0.37
rwa,1991,35.02
rwa,1992,34.62
rwa,1993,34.61
rwa,1994,33.64
rwa,1995,34.85
rwa,1996,33.13
rwa,1997,31.65
rwa,1998,30.31
rwa,1999,29.45
rwa,2000,29.27
rwa,2001,28.04
rwa,2002,27
rwa,2003,26.84
rwa,2004,25.54
rwa,2005,24.25
rwa,2006,23
rwa,2007,21.49
rwa,2008,20.65
rwa,2009,19.92
rwa,2010,18.72
rwa,2011,17.12
rwa,2012,16.3
rwa,2013,15.22
rwa,2014,14.31
rwa,2015,13.96
rwa,2016,13.68
rwa,2017,13.34
rwa,2018,12.71
rwa,2019,12.13
sau,1991,0.36
sau,1992,0.35
sau,1993,0.31
sau,1994,0.28
sau,1995,0.25
sau,1996,0.24
sau,1997,0.21
sau,1998,0.17
sau,1999,0.17
sau,2000,0.16
sau,2001,0.14
sau,2002,0.13
sau,2003,0.12
sau,2004,0.1
sau,2005,0.1
sau,2006,0.09
sau,2007,0.08
sau,2008,0.07
sau,2009,0.06
sau,2010,0.05
sau,2011,0.05
sau,2012,0.04
sau,2013,0.04
sau,2014,0.03
sau,2015,0.03
sau,2016,0.02
sau,2017,0.03
sau,2018,0.03
sau,2019,0.03
sdn,1991,11.33
sdn,1992,11.17
sdn,1993,11.02
sdn,1994,10.86
sdn,1995,10.63
sdn,1996,10.35
sdn,1997,10.08
sdn,1998,9.83
sdn,1999,9.66
sdn,2000,9.34
sdn,2001,9.08
sdn,2002,8.88
sdn,2003,8.55
sdn,2004,8.31
sdn,2005,8.29
sdn,2006,8.08
sdn,2007,7.67
sdn,2008,7.43
sdn,2009,7.53
sdn,2010,8.06
sdn,2011,7.72
sdn,2012,7.17
sdn,2013,6.81
sdn,2014,6.5
sdn,2015,6.1
sdn,2016,5.52
sdn,2017,4.89
sdn,2018,4.46
sdn,2019,4.13
sen,1991,28.07
sen,1992,27.57
sen,1993,26.86
sen,1994,24.87
sen,1995,24.95
sen,1996,24.74
sen,1997,24.7
sen,1998,24.26
sen,1999,24
sen,2000,24.06
sen,2001,23.53
sen,2002,22.99
sen,2003,23.39
sen,2004,23.07
sen,2005,23.47
sen,2006,23.37
sen,2007,23.04
sen,2008,23.27
sen,2009,22.8
sen,2010,22.52
sen,2011,21.56
sen,2012,21.39
sen,2013,21.38
sen,2014,21.08
sen,2015,20.81
sen,2016,20.36
sen,2017,19.83
sen,2018,19.44
sen,2019,18.88
sgp,1991,0.43
sgp,1992,0.35
sgp,1993,0.27
sgp,1994,0.4
sgp,1995,0.76
sgp,1996,0.53
sgp,1997,0.34
sgp,1998,0.45
sgp,1999,0.49
sgp,2000,0.42
sgp,2001,0.36
sgp,2002,0.36
sgp,2003,0.34
sgp,2004,0.35
sgp,2005,0.36
sgp,2006,0.37
sgp,2007,0.46
sgp,2008,0.34
sgp,2009,0.34
sgp,2010,0.37
sgp,2011,0.43
sgp,2012,0.37
sgp,2013,0.32
sgp,2014,0.31
sgp,2015,0.29
sgp,2016,0.34
sgp,2017,0.29
sgp,2018,0.28
sgp,2019,0.29
slb,1991,62.77
slb,1992,61.78
slb,1993,61.45
slb,1994,60.59
slb,1995,59.58
slb,1996,59.2
slb,1997,59.18
slb,1998,58.56
slb,1999,58.18
slb,2000,60.2
slb,2001,61.98
slb,2002,62.64
slb,2003,61.07
slb,2004,59.64
slb,2005,58.01
slb,2006,56.09
slb,2007,54.07
slb,2008,51.97
slb,2009,52.74
slb,2010,50.79
slb,2011,47.66
slb,2012,45.92
slb,2013,44.45
slb,2014,43.44
slb,2015,42.33
slb,2016,41.01
slb,2017,39.54
slb,2018,37.95
slb,2019,36.57
sle,1991,16.59
sle,1992,16.25
sle,1993,15.91
sle,1994,15.55
sle,1995,15.14
sle,1996,14.75
sle,1997,14.26
sle,1998,13.83
sle,1999,13.38
sle,2000,12.82
sle,2001,12.5
sle,2002,11.82
sle,2003,11.07
sle,2004,10.41
sle,2005,10.2
sle,2006,10.03
sle,2007,9.8
sle,2008,9.87
sle,2009,9.79
sle,2010,9.14
sle,2011,8.77
sle,2012,7.26
sle,2013,6.03
sle,2014,6.73
sle,2015,8.45
sle,2016,7.61
sle,2017,7.46
sle,2018,7.03
sle,2019,6.66
slv,1991,7.3
slv,1992,7.42
slv,1993,7.45
slv,1994,7.97
slv,1995,8.92
slv,1996,10.17
slv,1997,8.74
slv,1998,8.63
slv,1999,8.46
slv,2000,8.26
slv,2001,10.95
slv,2002,9.52
slv,2003,8.45
slv,2004,7.66
slv,2005,9.53
slv,2006,8.77
slv,2007,9.03
slv,2008,8.11
slv,2009,7.14
slv,2010,6.54
slv,2011,7.03
slv,2012,7.56
slv,2013,7.08
slv,2014,6.94
slv,2015,6.12
slv,2016,5.8
slv,2017,6.15
slv,2018,5.01
slv,2019,4.58
som,1991,39.67
som,1992,39.44
som,1993,39.11
som,1994,38.8
som,1995,38.23
som,1996,37.7
som,1997,37.26
som,1998,36.72
som,1999,36.14
som,2000,35.52
som,2001,34.84
som,2002,34.16
som,2003,33.5
som,2004,32.8
som,2005,32.09
som,2006,31.41
som,2007,30.81
som,2008,30.09
som,2009,29.36
som,2010,28.61
som,2011,27.86
som,2012,27.17
som,2013,26.44
som,2014,25.71
som,2015,24.97
som,2016,24.27
som,2017,23.6
som,2018,22.91
som,2019,22.26
srb,1991,4.02
srb,1992,4.52
srb,1993,5.36
srb,1994,5.45
srb,1995,4.87
srb,1996,4.78
srb,1997,4.74
srb,1998,4.78
srb,1999,5.53
srb,2000,5.46
srb,2001,5.4
srb,2002,5.37
srb,2003,5.31
srb,2004,5.12
srb,2005,4.93
srb,2006,4.73
srb,2007,4.41
srb,2008,4.1
srb,2009,4.51
srb,2010,4.28
srb,2011,4.43
srb,2012,4.16
srb,2013,3.8
srb,2014,4.39
srb,2015,4.31
srb,2016,4.22
srb,2017,2.97
srb,2018,2.91
srb,2019,2.35
ssd,1991,38.11
ssd,1992,38.15
ssd,1993,38.12
ssd,1994,38.07
ssd,1995,38.09
ssd,1996,38
ssd,1997,37.89
ssd,1998,37.6
ssd,1999,37.3
ssd,2000,37.05
ssd,2001,36.76
ssd,2002,36.44
ssd,2003,36.09
ssd,2004,35.63
ssd,2005,35.26
ssd,2006,34.82
ssd,2007,34.19
ssd,2008,33.33
ssd,2009,32.4
ssd,2010,31.29
ssd,2011,30.24
ssd,2012,28.94
ssd,2013,27.16
ssd,2014,25.21
ssd,2015,23.39
ssd,2016,21.77
ssd,2017,20.62
ssd,2018,19.42
ssd,2019,18.45
stp,1991,21.3
stp,1992,20.81
stp,1993,20.64
stp,1994,20.35
stp,1995,20.24
stp,1996,20.2
stp,1997,20.69
stp,1998,20.24
stp,1999,19.65
stp,2000,19
stp,2001,17.13
stp,2002,17.63
stp,2003,17.79
stp,2004,17.19
stp,2005,16.81
stp,2006,15.99
stp,2007,15.2
stp,2008,13.7
stp,2009,12.04
stp,2010,11.74
stp,2011,11.35
stp,2012,10.98
stp,2013,10.3
stp,2014,9.18
stp,2015,8.97
stp,2016,8.2
stp,2017,7.63
stp,2018,7.1
stp,2019,6.53
sur,1991,0.33
sur,1992,0.36
sur,1993,0.46
sur,1994,0.35
sur,1995,0.28
sur,1996,1.64
sur,1997,1.02
sur,1998,0.94
sur,1999,1.03
sur,2000,1.07
sur,2001,1.07
sur,2002,1.1
sur,2003,1.06
sur,2004,1
sur,2005,1
sur,2006,0.98
sur,2007,0.97
sur,2008,0.98
sur,2009,1
sur,2010,0.99
sur,2011,0.97
sur,2012,0.99
sur,2013,1.01
sur,2014,1.08
sur,2015,1.09
sur,2016,1.28
sur,2017,1.31
sur,2018,1.32
sur,2019,1.39
svk,1991,0.15
svk,1992,0.15
svk,1993,0.15
svk,1994,0.15
svk,1995,0.15
svk,1996,0.15
svk,1997,0.14
svk,1998,0.14
svk,1999,0.14
svk,2000,0.12
svk,2001,0.14
svk,2002,0.12
svk,2003,0.11
svk,2004,0.16
svk,2005,0.13
svk,2006,0.11
svk,2007,0.08
svk,2008,0.11
svk,2009,0.13
svk,2010,0.12
svk,2011,0.12
svk,2012,0.13
svk,2013,0.13
svk,2014,0.14
svk,2015,0.14
svk,2016,0.1
svk,2017,0.1
svk,2018,0.09
svk,2019,0.09
svn,1991,1.92
svn,1992,1.94
svn,1993,1.98
svn,1994,3.51
svn,1995,2.96
svn,1996,3.12
svn,1997,4.93
svn,1998,5.23
svn,1999,4.44
svn,2000,3.35
svn,2001,3.81
svn,2002,3.24
svn,2003,3.01
svn,2004,4.24
svn,2005,3.42
svn,2006,3.01
svn,2007,3.2
svn,2008,3.22
svn,2009,4.25
svn,2010,3.81
svn,2011,3.36
svn,2012,3.1
svn,2013,3.76
svn,2014,4.07
svn,2015,2.88
svn,2016,1.78
svn,2017,2.23
svn,2018,2.12
svn,2019,1.52
swe,1991,0.47
swe,1992,0.46
swe,1993,0.46
swe,1994,0.44
swe,1995,0.43
swe,1996,0.49
swe,1997,0.5
swe,1998,0.48
swe,1999,0.48
swe,2000,0.43
swe,2001,0.41
swe,2002,0.48
swe,2003,0.45
swe,2004,0.48
swe,2005,0.35
swe,2006,0.32
swe,2007,0.29
swe,2008,0.23
swe,2009,0.19
swe,2010,0.27
swe,2011,0.21
swe,2012,0.21
swe,2013,0.22
swe,2014,0.21
swe,2015,0.24
swe,2016,0.24
swe,2017,0.25
swe,2018,0.19
swe,2019,0.22
swz,1991,0.79
swz,1992,0.79
swz,1993,0.77
swz,1994,0.81
swz,1995,0.78
swz,1996,0.8
swz,1997,0.78
swz,1998,0.84
swz,1999,0.94
swz,2000,1.02
swz,2001,1.09
swz,2002,1.17
swz,2003,1.3
swz,2004,1.32
swz,2005,1.4
swz,2006,1.47
swz,2007,1.52
swz,2008,1.65
swz,2009,1.71
swz,2010,1.92
swz,2011,2.05
swz,2012,2.07
swz,2013,2.22
swz,2014,2.31
swz,2015,2.38
swz,2016,2.47
swz,2017,2.37
swz,2018,2.19
swz,2019,1.93
syr,1991,11.72
syr,1992,11.34
syr,1993,10.93
syr,1994,11.06
syr,1995,10.97
syr,1996,11.11
syr,1997,11.36
syr,1998,11.53
syr,1999,11.07
syr,2000,10.74
syr,2001,10.93
syr,2002,10
syr,2003,9.34
syr,2004,8.75
syr,2005,7.99
syr,2006,7.19
syr,2007,7.4
syr,2008,4.6
syr,2009,3.18
syr,2010,2.71
syr,2011,2.41
syr,2012,2.24
syr,2013,2.29
syr,2014,2.32
syr,2015,2.26
syr,2016,2.14
syr,2017,2
syr,2018,1.8
syr,2019,1.6
tcd,1991,14.63
tcd,1992,14.41
tcd,1993,13.95
tcd,1994,13.39
tcd,1995,12.76
tcd,1996,12.4
tcd,1997,11.88
tcd,1998,11.61
tcd,1999,11.22
tcd,2000,11.03
tcd,2001,10.15
tcd,2002,9.56
tcd,2003,8.56
tcd,2004,6.47
tcd,2005,6.16
tcd,2006,5.94
tcd,2007,5.72
tcd,2008,5.46
tcd,2009,6.39
tcd,2010,5.3
tcd,2011,4.83
tcd,2012,4.37
tcd,2013,5.15
tcd,2014,4.85
tcd,2015,4.71
tcd,2016,5.27
tcd,2017,5.33
tcd,2018,5.06
tcd,2019,4.75
tgo,1991,28.8
tgo,1992,28.58
tgo,1993,28.92
tgo,1994,28.11
tgo,1995,27.21
tgo,1996,27.03
tgo,1997,26.91
tgo,1998,27.75
tgo,1999,27.58
tgo,2000,26.19
tgo,2001,26.12
tgo,2002,24.86
tgo,2003,23.98
tgo,2004,23.65
tgo,2005,23.77
tgo,2006,22.64
tgo,2007,19.49
tgo,2008,17.44
tgo,2009,15.29
tgo,2010,13.4
tgo,2011,11.21
tgo,2012,9.59
tgo,2013,7.96
tgo,2014,6.8
tgo,2015,5.76
tgo,2016,4.64
tgo,2017,3.85
tgo,2018,3.62
tgo,2019,3.46
tha,1991,25.17
tha,1992,25.79
tha,1993,21.75
tha,1994,21.97
tha,1995,18.6
tha,1996,16.15
tha,1997,17.94
tha,1998,18.27
tha,1999,16.31
tha,2000,16.25
tha,2001,15.49
tha,2002,15.81
tha,2003,15.86
tha,2004,14.56
tha,2005,13.61
tha,2006,13.93
tha,2007,14.1
tha,2008,14.7
tha,2009,13.55
tha,2010,14.16
tha,2011,16.23
tha,2012,16.97
tha,2013,14.18
tha,2014,11.77
tha,2015,11.5
tha,2016,11.36
tha,2017,11.36
tha,2018,11.89
tha,2019,11.47
tjk,1991,23.82
tjk,1992,24.12
tjk,1993,24.54
tjk,1994,25.5
tjk,1995,26.13
tjk,1996,27.14
tjk,1997,27.59
tjk,1998,27.72
tjk,1999,27.55
tjk,2000,27.25
tjk,2001,26.5
tjk,2002,25.77
tjk,2003,25.06
tjk,2004,24.35
tjk,2005,23.9
tjk,2006,23.28
tjk,2007,22.62
tjk,2008,21.97
tjk,2009,21.28
tjk,2010,20.43
tjk,2011,19.66
tjk,2012,18.8
tjk,2013,17.82
tjk,2014,16.93
tjk,2015,15.92
tjk,2016,14.87
tjk,2017,14
tjk,2018,13.25
tjk,2019,12.42
tkm,1991,4.96
tkm,1992,5.07
tkm,1993,4.99
tkm,1994,4.95
tkm,1995,4.9
tkm,1996,4.83
tkm,1997,4.62
tkm,1998,4.46
tkm,1999,4.32
tkm,2000,4.11
tkm,2001,4.03
tkm,2002,3.94
tkm,2003,3.79
tkm,2004,3.65
tkm,2005,3.45
tkm,2006,3.32
tkm,2007,3.19
tkm,2008,3.09
tkm,2009,2.96
tkm,2010,2.82
tkm,2011,2.66
tkm,2012,2.51
tkm,2013,2.37
tkm,2014,2.22
tkm,2015,2.12
tkm,2016,2.04
tkm,2017,1.95
tkm,2018,1.86
tkm,2019,1.77
tls,1991,41.77
tls,1992,41.38
tls,1993,40.91
tls,1994,40.31
tls,1995,39.54
tls,1996,38.33
tls,1997,37.28
tls,1998,36.42
tls,1999,38.66
tls,2000,36.24
tls,2001,33.23
tls,2002,33.17
tls,2003,33
tls,2004,33.72
tls,2005,33.29
tls,2006,33.41
tls,2007,31.61
tls,2008,29.89
tls,2009,27.98
tls,2010,26.47
tls,2011,25.06
tls,2012,23.41
tls,2013,22.1
tls,2014,20.28
tls,2015,18.52
tls,2016,16.93
tls,2017,16.48
tls,2018,15.78
tls,2019,14.59
ton,1991,21.74
ton,1992,21.74
ton,1993,21.57
ton,1994,21.44
ton,1995,21.21
ton,1996,21.08
ton,1997,20.92
ton,1998,20.6
ton,1999,20.17
ton,2000,19.71
ton,2001,19.1
ton,2002,18.46
ton,2003,17.85
ton,2004,17.4
ton,2005,16.83
ton,2006,16.35
ton,2007,16.22
ton,2008,15.57
ton,2009,14.95
ton,2010,14.24
ton,2011,13.51
ton,2012,12.83
ton,2013,12.31
ton,2014,11.66
ton,2015,10.89
ton,2016,10.17
ton,2017,9.49
ton,2018,8.92
ton,2019,8.41
tto,1991,1.97
tto,1992,2.18
tto,1993,1.98
tto,1994,2.02
tto,1995,1.7
tto,1996,1.1
tto,1997,1.09
tto,1998,0.67
tto,1999,0.82
tto,2000,0.56
tto,2001,0.42
tto,2002,0.45
tto,2003,0.32
tto,2004,0.31
tto,2005,0.29
tto,2006,0.29
tto,2007,0.28
tto,2008,0.28
tto,2009,0.28
tto,2010,0.17
tto,2011,0.24
tto,2012,0.16
tto,2013,0.09
tto,2014,0.21
tto,2015,0.13
tto,2016,0.17
tto,2017,0.18
tto,2018,0.18
tto,2019,0.18
tun,1991,4.2
tun,1992,4.07
tun,1993,4.01
tun,1994,3.95
tun,1995,4.06
tun,1996,4.08
tun,1997,4.08
tun,1998,4.1
tun,1999,4.06
tun,2000,4.02
tun,2001,4.01
tun,2002,4.08
tun,2003,4.12
tun,2004,4.08
tun,2005,4.07
tun,2006,4.39
tun,2007,3.76
tun,2008,3.43
tun,2009,3.66
tun,2010,3.89
tun,2011,3.15
tun,2012,3.5
tun,2013,2.94
tun,2014,2.5
tun,2015,2.13
tun,2016,2.01
tun,2017,1.88
tun,2018,1.72
tun,2019,1.6
tur,1991,9.81
tur,1992,9.8
tur,1993,10.57
tur,1994,9.63
tur,1995,9.25
tur,1996,8.8
tur,1997,8.67
tur,1998,8.15
tur,1999,7.85
tur,2000,7.7
tur,2001,7.54
tur,2002,6.82
tur,2003,6.51
tur,2004,6.4
tur,2005,5.86
tur,2006,5.34
tur,2007,4.95
tur,2008,4.77
tur,2009,5.28
tur,2010,5
tur,2011,4.77
tur,2012,4.52
tur,2013,4.47
tur,2014,4.78
tur,2015,4.45
tur,2016,4.49
tur,2017,4.44
tur,2018,4.36
tur,2019,4.41
tza,1991,47.25
tza,1992,46.6
tza,1993,46.16
tza,1994,45.74
tza,1995,45.13
tza,1996,44.6
tza,1997,43.89
tza,1998,42.74
tza,1999,42.23
tza,2000,41.65
tza,2001,40.87
tza,2002,39.48
tza,2003,38.28
tza,2004,37.76
tza,2005,37.1
tza,2006,36.06
tza,2007,35.71
tza,2008,34.92
tza,2009,35.33
tza,2010,33.9
tza,2011,32.05
tza,2012,28.57
tza,2013,24.77
tza,2014,21.4
tza,2015,21.07
tza,2016,20.4
tza,2017,19.83
tza,2018,18.72
tza,2019,18.14
uga,1991,17.69
uga,1992,17.45
uga,1993,16.83
uga,1994,16.39
uga,1995,15.77
uga,1996,15.06
uga,1997,14.47
uga,1998,14.04
uga,1999,13.51
uga,2000,13.09
uga,2001,12.49
uga,2002,11.71
uga,2003,11.26
uga,2004,11.39
uga,2005,11.62
uga,2006,11.98
uga,2007,11.88
uga,2008,12.19
uga,2009,13.44
uga,2010,13.54
uga,2011,13.17
uga,2012,13.3
uga,2013,12.49
uga,2014,12.04
uga,2015,11.46
uga,2016,10.86
uga,2017,10.61
uga,2018,9.9
uga,2019,9.43
ukr,1991,0.66
ukr,1992,0.67
ukr,1993,0.71
ukr,1994,0.72
ukr,1995,0.74
ukr,1996,0.76
ukr,1997,0.75
ukr,1998,0.75
ukr,1999,0.75
ukr,2000,0.74
ukr,2001,0.72
ukr,2002,0.69
ukr,2003,0.65
ukr,2004,0.62
ukr,2005,0.59
ukr,2006,0.55
ukr,2007,0.53
ukr,2008,0.51
ukr,2009,0.52
ukr,2010,0.5
ukr,2011,0.4
ukr,2012,0.38
ukr,2013,0.42
ukr,2014,0.28
ukr,2015,0.23
ukr,2016,0.26
ukr,2017,0.25
ukr,2018,0.24
ukr,2019,0.23
ury,1991,1.03
ury,1992,0.97
ury,1993,0.95
ury,1994,0.89
ury,1995,0.9
ury,1996,0.85
ury,1997,0.78
ury,1998,0.72
ury,1999,0.71
ury,2000,0.79
ury,2001,0.59
ury,2002,0.85
ury,2003,0.87
ury,2004,0.68
ury,2005,0.65
ury,2006,0.97
ury,2007,0.86
ury,2008,0.89
ury,2009,0.84
ury,2010,0.71
ury,2011,0.68
ury,2012,0.7
ury,2013,0.62
ury,2014,0.58
ury,2015,0.49
ury,2016,0.44
ury,2017,0.57
ury,2018,0.43
ury,2019,0.52
usa,1991,0.13
usa,1992,0.13
usa,1993,0.14
usa,1994,0.09
usa,1995,0.07
usa,1996,0.1
usa,1997,0.09
usa,1998,0.07
usa,1999,0.06
usa,2000,0.07
usa,2001,0.06
usa,2002,0.06
usa,2003,0.06
usa,2004,0.06
usa,2005,0.06
usa,2006,0.04
usa,2007,0.05
usa,2008,0.06
usa,2009,0.05
usa,2010,0.07
usa,2011,0.05
usa,2012,0.07
usa,2013,0.06
usa,2014,0.04
usa,2015,0.05
usa,2016,0.04
usa,2017,0.04
usa,2018,0.05
usa,2019,0.04
uzb,1991,13.31
uzb,1992,13.33
uzb,1993,13.54
uzb,1994,14.21
uzb,1995,14.19
uzb,1996,14.12
uzb,1997,14.35
uzb,1998,14.34
uzb,1999,14.24
uzb,2000,14.12
uzb,2001,13.85
uzb,2002,13.56
uzb,2003,13.15
uzb,2004,12.62
uzb,2005,12.03
uzb,2006,11.51
uzb,2007,10.94
uzb,2008,10.3
uzb,2009,9.74
uzb,2010,9.3
uzb,2011,8.85
uzb,2012,8.27
uzb,2013,7.7
uzb,2014,7.18
uzb,2015,6.67
uzb,2016,6.18
uzb,2017,5.73
uzb,2018,5.21
uzb,2019,4.7
vct,1991,2.05
vct,1992,1.92
vct,1993,1.91
vct,1994,1.83
vct,1995,1.77
vct,1996,1.69
vct,1997,1.63
vct,1998,1.56
vct,1999,1.48
vct,2000,1.39
vct,2001,1.32
vct,2002,1.23
vct,2003,1.16
vct,2004,1.09
vct,2005,1.04
vct,2006,0.99
vct,2007,0.94
vct,2008,0.86
vct,2009,0.82
vct,2010,0.84
vct,2011,0.8
vct,2012,0.79
vct,2013,0.78
vct,2014,0.79
vct,2015,0.77
vct,2016,0.79
vct,2017,0.79
vct,2018,0.8
vct,2019,0.81
ven,1991,1.64
ven,1992,1.57
ven,1993,1.64
ven,1994,1.67
ven,1995,1.14
ven,1996,1.42
ven,1997,0.74
ven,1998,1.28
ven,1999,1.92
ven,2000,1.39
ven,2001,1.78
ven,2002,1.9
ven,2003,2.02
ven,2004,1.39
ven,2005,1.61
ven,2006,1.26
ven,2007,0.75
ven,2008,0.85
ven,2009,0.69
ven,2010,0.62
ven,2011,0.69
ven,2012,0.75
ven,2013,0.75
ven,2014,0.82
ven,2015,0.92
ven,2016,1.17
ven,2017,1.46
ven,2018,1.89
ven,2019,2.73
vir,1991,0.35
vir,1992,0.35
vir,1993,0.35
vir,1994,0.34
vir,1995,0.34
vir,1996,0.33
vir,1997,0.32
vir,1998,0.32
vir,1999,0.31
vir,2000,0.3
vir,2001,0.3
vir,2002,0.29
vir,2003,0.29
vir,2004,0.28
vir,2005,0.27
vir,2006,0.26
vir,2007,0.25
vir,2008,0.24
vir,2009,0.25
vir,2010,0.24
vir,2011,0.26
vir,2012,0.29
vir,2013,0.3
vir,2014,0.31
vir,2015,0.31
vir,2016,0.31
vir,2017,0.31
vir,2018,0.31
vir,2019,0.31
vnm,1991,32.63
vnm,1992,32.41
vnm,1993,32.06
vnm,1994,31.54
vnm,1995,31
vnm,1996,30.31
vnm,1997,23.43
vnm,1998,22.71
vnm,1999,23.06
vnm,2000,21.7
vnm,2001,22.39
vnm,2002,23.99
vnm,2003,22.27
vnm,2004,19.02
vnm,2005,17.64
vnm,2006,16.24
vnm,2007,14.78
vnm,2008,13.33
vnm,2009,11.85
vnm,2010,13.09
vnm,2011,12.54
vnm,2012,12.16
vnm,2013,12.08
vnm,2014,16.6
vnm,2015,11.5
vnm,2016,10.46
vnm,2017,10.19
vnm,2018,9.9
vnm,2019,9.16
vut,1991,5.08
vut,1992,5.06
vut,1993,5.05
vut,1994,4.95
vut,1995,4.92
vut,1996,4.85
vut,1997,4.74
vut,1998,4.61
vut,1999,4.51
vut,2000,4.33
vut,2001,4.26
vut,2002,4.24
vut,2003,4.05
vut,2004,3.94
vut,2005,3.75
vut,2006,3.59
vut,2007,4.89
vut,2008,6.53
vut,2009,8.63
vut,2010,3.05
vut,2011,2.88
vut,2012,2.92
vut,2013,2.6
vut,2014,2.39
vut,2015,2.26
vut,2016,2.07
vut,2017,1.88
vut,2018,1.72
vut,2019,1.57
wsm,1991,1.64
wsm,1992,1.64
wsm,1993,1.63
wsm,1994,1.65
wsm,1995,1.62
wsm,1996,1.58
wsm,1997,1.56
wsm,1998,1.54
wsm,1999,1.52
wsm,2000,1.47
wsm,2001,1.4
wsm,2002,1.35
wsm,2003,1.3
wsm,2004,1.24
wsm,2005,1.18
wsm,2006,1.12
wsm,2007,1.05
wsm,2008,0.99
wsm,2009,0.96
wsm,2010,0.94
wsm,2011,0.86
wsm,2012,0.81
wsm,2013,1.21
wsm,2014,1.78
wsm,2015,2.53
wsm,2016,3.43
wsm,2017,4.67
wsm,2018,4.33
wsm,2019,3.96
yem,1991,8.64
yem,1992,8.57
yem,1993,8.61
yem,1994,8.56
yem,1995,8.4
yem,1996,8.22
yem,1997,7.87
yem,1998,7.31
yem,1999,7.14
yem,2000,7.32
yem,2001,7.33
yem,2002,7.42
yem,2003,7.58
yem,2004,7.77
yem,2005,7.9
yem,2006,7.96
yem,2007,8.01
yem,2008,8.2
yem,2009,8.08
yem,2010,8.14
yem,2011,8.88
yem,2012,9.03
yem,2013,9.15
yem,2014,9.36
yem,2015,9.56
yem,2016,10.01
yem,2017,10.25
yem,2018,10.26
yem,2019,10.21
zaf,1991,1.1
zaf,1992,1.12
zaf,1993,1.13
zaf,1994,1.13
zaf,1995,1.13
zaf,1996,1.13
zaf,1997,1.12
zaf,1998,1.11
zaf,1999,1.13
zaf,2000,1.11
zaf,2001,0.84
zaf,2002,0.63
zaf,2003,0.48
zaf,2004,0.41
zaf,2005,0.34
zaf,2006,0.35
zaf,2007,0.29
zaf,2008,0.42
zaf,2009,0.4
zaf,2010,0.56
zaf,2011,0.48
zaf,2012,0.38
zaf,2013,0.37
zaf,2014,0.35
zaf,2015,0.37
zaf,2016,0.3
zaf,2017,0.38
zaf,2018,0.31
zaf,2019,0.29
zmb,1991,18.65
zmb,1992,18.8
zmb,1993,20.02
zmb,1994,19.93
zmb,1995,20.93
zmb,1996,20.92
zmb,1997,20.84
zmb,1998,22.93
zmb,1999,24.88
zmb,2000,24.22
zmb,2001,23.92
zmb,2002,23.57
zmb,2003,23.22
zmb,2004,22.02
zmb,2005,21.25
zmb,2006,19.7
zmb,2007,19.18
zmb,2008,18.78
zmb,2009,19.8
zmb,2010,18.85
zmb,2011,17.92
zmb,2012,17.95
zmb,2013,16.75
zmb,2014,15.57
zmb,2015,14.8
zmb,2016,13.36
zmb,2017,11.28
zmb,2018,12.12
zmb,2019,9.45
zwe,1991,17.06
zwe,1992,15.98
zwe,1993,17.13
zwe,1994,16.55
zwe,1995,15.69
zwe,1996,14.48
zwe,1997,13.41
zwe,1998,13.57
zwe,1999,13.79
zwe,2000,12.5
zwe,2001,11.37
zwe,2002,10.36
zwe,2003,9.53
zwe,2004,7.76
zwe,2005,5.71
zwe,2006,4.33
zwe,2007,5.21
zwe,2008,7.79
zwe,2009,7.29
zwe,2010,7.52
zwe,2011,7.49
zwe,2012,7.4
zwe,2013,7.65
zwe,2014,7.55
zwe,2015,7.61
zwe,2016,7.47
zwe,2017,7.33
zwe,2018,7.2
zwe,2019,7.3
