geo,time,is_air_good_mt_k1
prt,1981,100.8
prt,1982,98
prt,1983,96.7
prt,1984,116.8
prt,1985,133.8
prt,1986,123.1
prt,1987,124.6
prt,1988,141.39999
prt,1989,160.3
prt,1990,167
prt,1991,163.10001
prt,1992,166.89999
prt,1993,171.3
prt,1994,181.3
prt,1995,194
prt,1996,210.89999
prt,1997,248.5
prt,1998,247.5
prt,1999,225.10001
prt,2000,225.475
prt,2001,209.427
prt,2002,194.947
prt,2003,205.674
prt,2004,236.612
prt,2005,235.244
prt,2006,294.083
prt,2007,323.297
prt,2008,347.473
prt,2009,313.533
prt,2010,364.69246
prt,2011,355.84935
prt,2012,320.82446
prt,2013,319.45464
prt,2014,348.67247
prt,2015,343.96416
prt,2016,327.01227
prt,2017,421.82945
prt,2018,454.20937
prt,2019,536.98922
prt,2020,280.01003
pry,1970,0.7
pry,1971,0.8
pry,1972,1.1
pry,1973,1
pry,1974,1
pry,1975,1
pry,1976,1
pry,1977,2.1
pry,1978,2.3
pry,1979,2.4
pry,1980,2.6
pry,1981,2.9
pry,1982,2.7
pry,1983,2.7
pry,1984,3
pry,1985,3.1
pry,1986,13.7
pry,1987,15.1
pry,1988,7
pry,1989,3.9
pry,1990,4.5
pry,1991,5.1
pry,1992,22.3
pry,1993,24.1
pry,1994,11.7
pry,1995,6.8
pry,2000,0
pry,2001,0
pry,2002,0
pry,2003,0
pry,2004,0
pry,2005,0
pry,2006,0
pry,2007,0
pry,2008,0
pry,2009,0
pry,2010,0
pry,2011,0
pry,2012,0
pry,2013,0
pry,2014,2.086
pry,2015,1.64162
pry,2016,1.77453
pry,2017,1.85709
pry,2018,1.97027
pry,2019,1.8423
pry,2020,0.478
qat,1974,2.2
qat,1975,4
qat,1976,6.8
qat,1977,8.2
qat,1978,9.6
qat,1979,14
qat,1980,26.2
qat,1981,21.4
qat,1982,21.6
qat,1983,23.8
qat,1984,30.7
qat,1985,32.6
qat,1986,31.4
qat,1987,31.5
qat,1988,33.9
qat,1989,40
qat,1990,44.3
qat,1991,51.2
qat,1992,69.8
qat,1993,88.1
qat,1994,122.1
qat,1995,132.8
qat,1996,105.8
qat,1997,96.6
qat,1998,104.5
qat,1999,206.7
qat,2000,244.07
qat,2001,256.817
qat,2002,305.484
qat,2003,276.42
qat,2004,469.19
qat,2005,869.582
qat,2006,888.498
qat,2007,1292.746
qat,2008,1639.146
qat,2009,2276.378
qat,2010,2945.787
qat,2011,3637.131
qat,2012,4306.922
qat,2013,4960.582
qat,2014,5993.108
qat,2015,7563.30739
qat,2016,9206.16533
qat,2017,10970.08988
qat,2018,12666.7094
qat,2019,12739.81097
qat,2020,13543.50932
rou,1970,7.1
rou,1971,6.3
rou,1972,5.6
rou,1973,5.9
rou,1974,6.7
rou,1975,8.8
rou,1976,10.6
rou,1977,13.7
rou,1978,13.2
rou,1979,14.3
rou,1980,12.3
rou,1981,11.3
rou,1982,10
rou,1983,6.1
rou,1984,11.2
rou,1985,9.7
rou,1986,10.1
rou,1987,11.6
rou,1988,12.8
rou,1989,14.5
rou,1990,12.8
rou,1991,13.4
rou,1992,11
rou,1993,15.1
rou,1994,18.6
rou,1995,17.9
rou,1996,14.9
rou,1997,12.5
rou,1998,12.1
rou,1999,11.7
rou,2000,12.102
rou,2001,9.152
rou,2002,8.664
rou,2003,6.797
rou,2004,4.881
rou,2005,5.161
rou,2006,4.984
rou,2007,5.684
rou,2008,6.421
rou,2009,3.987
rou,2010,5.16379
rou,2011,6.0952
rou,2012,5.62263
rou,2013,5.25614
rou,2014,5.2917
rou,2015,4.7179
rou,2016,4.2237
rou,2017,2.8045
rou,2018,2.71
rou,2019,3.334
rou,2020,0.88933
rus,1993,848.70001
rus,1994,815.40002
rus,1995,890.09998
rus,1996,853.59998
rus,1997,788.29999
rus,1998,736.5
rus,1999,871.79999
rus,2000,1041.409
rus,2001,897.637
rus,2002,1039.064
rus,2003,1113.381
rus,2004,1415.785
rus,2005,1541.219
rus,2006,1926.295
rus,2007,1224.313
rus,2008,2399.593
rus,2009,2305.548
rus,2010,3531.583
rus,2011,3900.12005
rus,2012,4132.144
rus,2013,4249.26882
rus,2014,4413.55935
rus,2015,4761.04707
rus,2016,5863.19654
rus,2017,6845.22951
rus,2018,6810.61016
rus,2019,6480.99978
rus,2020,4314.60456
rwa,1982,3.7
rwa,1983,3.7
rwa,1984,3.9
rwa,1985,4.4
rwa,1987,9.6
rwa,1988,7.2
rwa,1991,1.2
rwa,2010,3.26919
rwa,2011,6.4364
rwa,2012,17.45429
rwa,2013,19.99901
rwa,2014,20.69627
rwa,2018,0
rwa,2019,0
rwa,2020,0
sau,1970,4.5
sau,1971,11.6
sau,1972,15.1
sau,1973,26.5
sau,1974,35.8
sau,1975,50.1
sau,1976,82.6
sau,1977,105.8
sau,1978,136.5
sau,1979,155.3
sau,1980,165.5
sau,1981,243.10001
sau,1982,353
sau,1983,424.5
sau,1984,458.79999
sau,1985,455.10001
sau,1986,437.20001
sau,1987,453.20001
sau,1988,490
sau,1989,604.70001
sau,1990,609.59998
sau,1991,486.60001
sau,1992,679.20001
sau,1993,718.29999
sau,1994,809.5
sau,1995,894.90002
sau,1996,862.79999
sau,1997,926.40002
sau,1998,934
sau,1999,1000
sau,2000,999.56
sau,2001,799.565
sau,2002,862.29
sau,2003,852.449
sau,2004,956.687
sau,2005,1021.453
sau,2006,1066.281
sau,2007,1229.704
sau,2008,1382.547
sau,2009,1838.162
sau,2010,1324.861
sau,2011,1501.275
sau,2012,1815.016
sau,2013,1694.372
sau,2014,1599.922
sau,2015,826.83
sau,2016,833.991
sau,2017,867.64076
sau,2018,1085.47
sau,2019,2043.24536
sau,2020,649.33122
sdn,1970,1.8
sdn,1971,1.7
sdn,1972,1.7
sdn,1973,4.2
sdn,1974,6.9
sdn,1975,7.2
sdn,1976,9
sdn,1977,10.1
sdn,1978,10.7
sdn,1979,11.6
sdn,1980,12.1
sdn,1981,5.4
sdn,1982,6
sdn,1983,7
sdn,1984,7.7
sdn,1985,7.3
sdn,1986,16.2
sdn,1987,21.6
sdn,1988,11.8
sdn,1989,17
sdn,1990,12.9
sdn,1991,11.3
sdn,1992,34.6
sdn,1993,36.9
sdn,1994,39.1
sdn,1995,52.6
sdn,1996,46.3
sdn,1997,23.1
sdn,1998,16.5
sdn,1999,33.9
sdn,2000,36.505
sdn,2001,32.648
sdn,2002,32.837
sdn,2003,36.254
sdn,2004,40.474
sdn,2005,43.118
sdn,2006,51.04
sdn,2007,45.892
sdn,2008,46.821
sdn,2009,41.803
sdn,2010,14.63819
sdn,2011,22.71817
sdn,2012,23.54453
sdn,2013,12.41524
sdn,2014,11.895
sdn,2015,7.44532
sdn,2016,5.14837
sdn,2017,5.68834
sdn,2018,0.85847
sdn,2019,0.0755
sdn,2020,0
sen,1970,5.8
sen,1971,7.1
sen,1972,8
sen,1973,8.3
sen,1974,10.8
sen,1975,11.6
sen,1976,13.2
sen,1977,13.1
sen,1978,14.7
sen,1979,17.2
sen,1980,18
sen,1981,21
sen,1982,21
sen,1983,18.7
sen,1984,17.4
sen,1985,18.4
sen,1986,16.5
sen,1987,16.3
sen,1988,15.9
sen,1989,18
sen,1990,17.7
sen,1991,16.1
sen,1992,15.2
sen,1993,14.3
sen,1994,14.5
sen,1995,15.3
sen,1996,16.5
sen,1997,15.3
sen,1998,13.5
sen,1999,13.7
sen,2000,12.273
sen,2001,7.364
sen,2002,0
sen,2003,0
sen,2004,0
sen,2005,0
sen,2006,0
sen,2007,0
sen,2008,0
sen,2009,0
sen,2010,0
sen,2011,3.37578
sen,2012,4.57883
sen,2013,4.47306
sen,2014,3.57845
sen,2015,3.09552
sen,2016,0.13315
sen,2017,0.04165
sen,2018,0
sen,2019,2.09102
sen,2020,2.57308
sgp,1970,9.3
sgp,1971,14.6
sgp,1972,25.5
sgp,1973,68.2
sgp,1974,110.2
sgp,1975,147
sgp,1976,181.60001
sgp,1977,248
sgp,1978,408.20001
sgp,1979,560.29999
sgp,1980,544.09998
sgp,1981,645.20001
sgp,1982,736.79999
sgp,1983,846
sgp,1984,961.20001
sgp,1985,981
sgp,1986,1111.80005
sgp,1987,1256.80005
sgp,1988,1398.30005
sgp,1989,1640.09998
sgp,1990,1652.5
sgp,1991,1740.80005
sgp,1992,2179.8999
sgp,1993,2813.3999
sgp,1994,3245
sgp,1995,3686.8999
sgp,1996,4115
sgp,1997,4740.7998
sgp,1998,4724
sgp,1999,5451
sgp,2000,6004.887
sgp,2001,5773.731
sgp,2002,6772.231
sgp,2003,6653.356
sgp,2004,7192.818
sgp,2005,7571.26
sgp,2006,7981.253
sgp,2007,7955.56
sgp,2008,7310.158
sgp,2009,7390.959
sgp,2010,7121.41468
sgp,2011,7300.79705
sgp,2012,6899.37316
sgp,2013,6360.12415
sgp,2014,6051.73592
sgp,2015,6331.9303
sgp,2016,6695.81128
sgp,2017,5062.99258
sgp,2018,6947.43533
sgp,2019,6411.98983
sgp,2020,3019.92608
slb,1980,0.1
slb,1981,0.2
slb,1983,0.1
slb,1993,1.2
slb,1994,1.3
slb,1995,1.6
slb,1996,1.7
slb,1997,1.7
slb,1998,1.7
slb,1999,1.3
slb,2000,1.043
slb,2001,0.978
slb,2002,1.086
slb,2003,0.659
slb,2004,0.771
slb,2005,0.797
slb,2006,0.828
slb,2007,0.876
slb,2008,0.831
slb,2009,0.723
slb,2010,2.546
slb,2011,2.81847
slb,2012,3.02466
slb,2013,3.07735
slb,2014,3.23507
slb,2015,3.69158
slb,2016,3.5956
slb,2017,3.84252
slb,2018,3.84252
slb,2019,0
slb,2020,0
sle,1975,0.7
sle,1976,0.8
sle,1977,0.9
sle,1978,0.9
sle,1979,0.9
sle,1980,0.9
sle,1981,0.9
sle,1982,1.1
sle,1983,1.3
sle,1984,1.3
sle,1985,1.3
sle,1986,1.5
sle,1987,2.5
sle,1988,2
sle,1989,2
sle,1990,2.2
sle,1992,0.1
sle,1993,0.1
sle,1994,0.2
sle,1995,0.2
sle,1996,0.3
sle,1998,0.4
sle,2000,9
sle,2001,6
sle,2002,6.06
sle,2003,6.666
sle,2004,7.533
sle,2005,8.06
sle,2006,9.591
sle,2007,8.632
sle,2008,8.34
sle,2009,7.581
sle,2010,0
sle,2011,0
sle,2012,0
slv,1970,11.4
slv,1971,13.6
slv,1972,14.1
slv,1973,14
slv,1974,14
slv,1975,14
slv,1976,14
slv,1977,24.5
slv,1978,27.3
slv,1979,27.1
slv,1980,17.2
slv,1981,12.8
slv,1982,10.4
slv,1983,7.3
slv,1984,4
slv,1986,2.6
slv,1987,3
slv,1988,6.5
slv,1989,2.5
slv,1990,4.6
slv,1991,5.6
slv,1992,15.8
slv,1993,19.9
slv,1994,14.3
slv,1995,15
slv,1996,15.8
slv,1997,19.3
slv,1998,47
slv,1999,21.9
slv,2000,31.157
slv,2001,46.884
slv,2002,11.6
slv,2003,4.797
slv,2004,23.83
slv,2005,20.8
slv,2006,20.176
slv,2007,21.987
slv,2008,18.439
slv,2009,15.291
slv,2010,10.9671
slv,2011,14.662
slv,2012,17.065
slv,2013,15.65233
slv,2014,16.40872
slv,2015,13.87388
slv,2016,13.15575
slv,2017,13.76578
slv,2018,10.73322
slv,2019,13.107
slv,2020,7.14417
som,1970,0.1
som,1971,0.1
som,1972,0.2
som,1973,0.2
som,1974,0.2
som,1975,0.2
som,1976,0.2
som,1977,0.3
som,1978,0.3
som,1979,0.4
som,1980,0.5
som,1981,3.4
som,1982,4.1
som,1983,3.9
som,1984,3.9
som,1985,3.3
som,1986,3.5
som,1987,3.9
som,1988,4.4
som,1989,7.9
som,1990,8.7
som,1991,5
som,2010,0
som,2011,1.52106
som,2012,1.27584
som,2013,1.44059
som,2014,1.36369
som,2018,0
som,2019,0
som,2020,0
srb,2001,4.008
srb,2002,4.418
srb,2003,4.454
srb,2004,5.892
srb,2005,4.578
srb,2006,4.114
srb,2007,3.79
srb,2008,3.412
srb,2009,2.011
srb,2010,2.133
srb,2011,2.234
srb,2012,1.45
srb,2013,1.451
srb,2014,2.748
srb,2015,3.217
srb,2016,4.73773
srb,2017,7.35519
srb,2018,17.7117
srb,2019,13.313
srb,2020,8.101
stp,2000,0.051
stp,2001,0.051
stp,2002,0.05
stp,2003,0.056
stp,2004,0.059
stp,2005,0.062
stp,2006,0.071
stp,2007,0.064
stp,2008,0.084
stp,2009,0.069
stp,2018,0.56194
stp,2019,0.57275
stp,2020,0.60865
sur,1976,1
sur,1977,1.1
sur,1978,3.1
sur,1979,3
sur,1980,3.6
sur,1981,3.6
sur,1982,3.7
sur,1983,3.8
sur,1984,12.1
sur,1985,11.5
sur,1986,10.4
sur,1987,12
sur,1988,22.9
sur,1989,14.5
sur,1990,14.5
sur,1991,16.6
sur,1992,17.3
sur,1993,2.7
sur,1994,26.6
sur,1995,24.4
sur,1996,25.8
sur,1997,29.5
sur,1998,26.9
sur,1999,31.8
sur,2000,29.983
sur,2001,27.584
sur,2002,24.274
sur,2003,24.317
sur,2004,28.208
sur,2005,27.08
sur,2006,26.268
sur,2007,26.793
sur,2008,27.811
sur,2009,35.195
sur,2010,24.107
sur,2011,23.23255
sur,2012,24.84681
sur,2013,30.472
sur,2014,28.948
sur,2015,22.34509
sur,2016,23.184
sur,2017,23.184
sur,2018,33.201
sur,2019,32.227
sur,2020,5.75012
svk,1995,0.1
svk,1996,0.2
svk,1997,0.2
svk,1998,0.2
svk,1999,0.2
svk,2000,0.15
svk,2001,0.203
svk,2002,0.593
svk,2003,0.601
svk,2004,0.504
svk,2005,0.317
svk,2006,0.302
svk,2007,45.485
svk,2008,45.91
svk,2009,0.225
svk,2010,0
svk,2011,0
svk,2012,0
svk,2013,0
svk,2019,0
svk,2020,0
svn,1992,1.7
svn,1993,3.4
svn,1994,3.4
svn,1995,3.6
svn,1996,3.6
svn,1997,3.6
svn,1998,3.4
svn,1999,3.7
svn,2000,3.876
svn,2001,4.107
svn,2002,4.52
svn,2003,3.562
svn,2004,3.189
svn,2005,2.639
svn,2006,2.312
svn,2007,3.674
svn,2008,1.948
svn,2009,2.833
svn,2010,1.533
svn,2011,1.606
svn,2012,1.126
svn,2013,0.988
svn,2014,1.098
svn,2015,0.8
svn,2016,0.41874
svn,2017,0.5664
svn,2018,0.54284
svn,2019,0.35951
svn,2020,0
swe,1970,97.6
swe,1971,100.1
swe,1972,119.6
swe,1973,127.6
swe,1974,143
swe,1975,134.39999
swe,1976,154.5
swe,1977,170.8
swe,1978,188.10001
swe,1979,182.3
swe,1980,175
swe,1981,178.3
swe,1982,173.3
swe,1983,166.2
swe,1984,173
swe,1985,171.8
swe,1986,173.7
swe,1987,169.2
swe,1988,175
swe,1989,185.3
swe,1990,191.10001
swe,1991,186.7
swe,1992,180.39999
swe,1993,192.3
swe,1994,195.8
swe,1995,192
swe,1996,249.60001
swe,1997,293.60001
swe,1998,294.20001
swe,1999,291
swe,2000,289.285
swe,2001,263.787
swe,2002,266.838
swe,2003,252.88
swe,2004,256.516
swe,2019,985.65567
swe,2020,304.4185
swz,1978,0.1
swz,1979,0.1
swz,1980,0.1
swz,1981,0.1
swz,1982,0.1
swz,1983,0.1
swz,1984,0.1
swz,1985,0.2
swz,1986,0.2
swz,1987,0.2
swz,1988,0.2
swz,1989,0.2
swz,1990,0.2
swz,1991,0.1
swz,1992,0.2
swz,1993,0.2
swz,1994,0.2
swz,1995,0.1
swz,1996,0.1
swz,1997,0.1
swz,1998,0.1
swz,1999,0.2
swz,2000,0.257
swz,2018,0.05606
swz,2019,0.04362
swz,2020,0.0154
syc,1984,0.3
syc,1985,0.4
syc,1986,1.5
syc,1987,1.7
syc,1988,2
syc,1989,4.5
syc,1990,10.4
syc,1991,9.1
syc,1992,14.9
syc,1993,10.6
syc,1994,10.5
syc,1995,12.8
syc,1996,16.7
syc,1997,24.2
syc,1998,17.1
syc,1999,19.7
syc,2000,19.883
syc,2001,22.009
syc,2002,28.235
syc,2003,21.348
syc,2004,24.123
syc,2005,25.812
syc,2006,30.716
syc,2007,27.644
syc,2008,26.709
syc,2009,25.623
syc,2010,36.289
syc,2011,31.922
syc,2012,6.478
syc,2013,26.24599
syc,2014,32.311
syc,2015,19.23499
syc,2016,20.123
syc,2017,29.345
syc,2018,7.793
syc,2019,2.40769
syc,2020,0.75756
syr,1970,1
syr,1971,1.6
syr,1972,2.3
syr,1973,1.9
syr,1974,5.1
syr,1975,7.4
syr,1976,8.8
syr,1977,9.4
syr,1978,13.1
syr,1979,12.7
syr,1980,16.2
syr,1981,17
syr,1982,12.9
syr,1983,9.3
syr,1984,11.3
syr,1985,15.7
syr,1986,12.5
syr,1987,13.5
syr,1988,9.4
syr,1989,10
syr,1990,17.7
syr,1991,15.4
syr,1992,12.5
syr,1993,9.5
syr,1994,12.6
syr,1995,16
syr,1996,16.2
syr,1997,15.6
syr,1998,13.3
syr,1999,18
syr,2000,20.813
syr,2001,20.813
syr,2002,13.178
syr,2003,16.054
syr,2004,19.748
syr,2005,22.118
syr,2006,16.385
syr,2007,17.532
syr,2008,14.29
syr,2009,11.433
syr,2010,4.67092
syr,2011,6.46073
syr,2012,4.66339
syr,2013,1.51739
syr,2014,1.51739
syr,2015,0.02804
syr,2016,0.02838
syr,2017,0.02567
syr,2018,0.02564
syr,2019,0.02436
syr,2020,0.01425
tcd,1970,6.4
tcd,1971,7.8
tcd,1972,8.7
tcd,1973,9.1
tcd,1974,11.6
tcd,1975,12.3
tcd,1976,14
tcd,1977,14
tcd,1978,15.7
tcd,1979,18.2
tcd,1980,19.2
tcd,1981,21.4
tcd,1982,21.4
tcd,1983,19.1
tcd,1984,17.5
tcd,1985,18.6
tcd,1986,16.5
tcd,1987,16.3
tcd,1988,15.9
tcd,1989,18
tcd,1990,17.7
tcd,1991,16.1
tcd,2010,0
tcd,2011,0.77829
tcd,2012,0.55104
tcd,2013,0.4564
tcd,2014,0.47191
tgo,1970,5.8
tgo,1971,7.1
tgo,1972,8
tgo,1973,8.3
tgo,1974,10.8
tgo,1975,11.5
tgo,1976,13.1
tgo,1977,13
tgo,1978,14.7
tgo,1979,17.1
tgo,1980,18
tgo,1981,21
tgo,1982,21
tgo,1983,18.7
tgo,1984,17.4
tgo,1985,18.4
tgo,1986,16.5
tgo,1987,16.3
tgo,1988,15.9
tgo,1989,18
tgo,1990,17.7
tgo,1991,16.1
tgo,1992,15.2
tgo,1993,14.2
tgo,1994,14.4
tgo,1995,15.3
tgo,1996,16.4
tgo,1997,15.3
tgo,1998,13.5
tgo,1999,13.7
tgo,2000,12.273
tgo,2001,7.364
tgo,2010,53.24124
tgo,2011,53.43589
tgo,2012,53.71972
tgo,2013,32.3626
tgo,2014,41.47376
tgo,2015,7.39691
tgo,2016,8.34939
tgo,2017,8.56583
tgo,2018,10.89276
tgo,2019,14.62408
tgo,2020,9.83046
tha,1970,9.3
tha,1971,38.3
tha,1972,18.6
tha,1973,28.7
tha,1974,58.8
tha,1975,101.7
tha,1976,122.3
tha,1977,104.7
tha,1978,134.39999
tha,1979,176
tha,1980,238.60001
tha,1981,268.20001
tha,1982,306.70001
tha,1983,327.60001
tha,1984,399.20001
tha,1985,419.5
tha,1986,464.5
tha,1987,491.89999
tha,1988,588
tha,1989,612.70001
tha,1990,661
tha,1991,866.20001
tha,1992,925.90002
tha,1993,1060.30005
tha,1994,1236.69995
tha,1995,1307.90002
tha,1996,1348.19995
tha,1997,1628.30005
tha,1998,1522.19995
tha,1999,1670.59998
tha,2000,1712.88
tha,2001,1669.242
tha,2002,1823.591
tha,2003,1764.122
tha,2004,1868.578
tha,2005,2002.424
tha,2006,2106.87
tha,2007,2454.554
tha,2008,2288.961
tha,2009,2132.553
tha,2010,2938.67039
tha,2011,2870.78888
tha,2012,2758.43884
tha,2013,2640.36763
tha,2014,2524.64667
tha,2015,2136.72848
tha,2016,2160.06965
tha,2017,2511.89137
tha,2018,2666.26326
tha,2019,2327.66709
tha,2020,684.20868
tjk,1993,2.5
tjk,1994,2.5
tjk,1995,3
tjk,1996,2.8
tjk,1997,2.8
tjk,1998,2.8
tjk,1999,2.4
tjk,2000,2
tjk,2001,2.57
tjk,2002,2.4
tjk,2003,3.8
tjk,2004,4.1
tjk,2005,3.7
tjk,2006,2.4
tjk,2007,3.569
tjk,2008,4.823
tjk,2009,5.948
tjk,2010,0.98357
tjk,2011,1.50103
tjk,2012,1.64424
tjk,2013,0.4757
tjk,2014,2.954
tjk,2015,5.27238
tjk,2016,4.92143
tjk,2017,2.89861
tjk,2018,2.337
tjk,2019,2.50601
tjk,2020,1.91818
tkm,1993,2.3
tkm,1994,2.3
tkm,1995,2.3
tkm,1996,2.1
tkm,1997,2.1
tkm,1998,3.3
tkm,1999,6.9
tkm,2000,11.944
tkm,2001,12.918
tkm,2002,12.918
tkm,2003,13.556
tkm,2004,9.563
tkm,2005,10.088
tkm,2006,10.461
tkm,2007,11.028
tkm,2008,10.513
tkm,2009,9.234
tkm,2010,6.19
tkm,2011,3.12196
tkm,2012,2.77921
tkm,2013,0
tkm,2014,4.17015
tkm,2015,4.81186
tkm,2016,5.95354
tkm,2017,19.484
tkm,2018,16.916
tkm,2019,16.55784
tkm,2020,4.34741
ton,2000,0.017
ton,2001,0.021
ton,2002,0.024
ton,2003,0.025
ton,2004,0.03
tto,1970,9.7
tto,1971,12.6
tto,1972,15.3
tto,1973,12.6
tto,1974,17.9
tto,1975,19.6
tto,1976,23.4
tto,1977,25.9
tto,1978,14.6
tto,1979,21.7
tto,1980,17.6
tto,1981,7.1
tto,1982,4.9
tto,1983,6.7
tto,1984,7.2
tto,1985,10
tto,1986,10.5
tto,1987,11.2
tto,1988,12.7
tto,1989,14.4
tto,1990,15.2
tto,1991,14.8
tto,1992,15.9
tto,1993,17.2
tto,1994,34.4
tto,1995,36.1
tto,1996,21.8
tto,1997,19.6
tto,1998,49
tto,1999,54.7
tto,2000,45.482
tto,2001,41.767
tto,2002,35.641
tto,2003,34.315
tto,2004,41.791
tto,2005,47.883
tto,2006,46.456
tto,2007,47.378
tto,2008,49.174
tto,2009,70.109
tto,2010,17.404
tto,2011,17.64831
tto,2012,17.64831
tto,2013,44.646
tto,2014,43.736
tto,2015,43.19818
tto,2016,21.34372
tto,2017,37.428
tto,2018,41.138
tto,2019,47.33815
tto,2020,32.45122
tun,1970,1.4
tun,1971,1.6
tun,1972,2.8
tun,1973,3.8
tun,1974,5.1
tun,1975,5.7
tun,1976,6.7
tun,1977,8.2
tun,1978,10.1
tun,1979,11
tun,1980,11.6
tun,1981,13.4
tun,1982,16.4
tun,1983,19.5
tun,1984,18.3
tun,1985,15.9
tun,1986,14.6
tun,1987,18.7
tun,1988,16.8
tun,1989,18.8
tun,1990,19.1
tun,1991,17.8
tun,1992,16.2
tun,1993,16.4
tun,1994,17.3
tun,1995,18.6
tun,1996,18.4
tun,1997,18.7
tun,1998,20.3
tun,1999,19.2
tun,2000,20.818
tun,2001,20.106
tun,2002,19.189
tun,2003,19.236
tun,2004,20.291
tun,2005,18.048
tun,2006,18.572
tun,2007,15.344
tun,2008,15.381
tun,2009,13.927
tun,2010,14.64017
tun,2011,12.72907
tun,2012,15.59908
tun,2013,14.68345
tun,2014,13.28618
tun,2015,10.35424
tun,2016,8.096
tun,2017,12.12403
tun,2018,13.23427
tun,2019,13.09247
tun,2020,6.54666
tur,1970,4.6
tur,1971,5.7
tur,1972,6.8
tur,1973,10
tur,1974,10.2
tur,1975,9.7
tur,1976,14.3
tur,1977,15.1
tur,1978,12.3
tur,1979,15.1
tur,1980,10.3
tur,1981,18.2
tur,1982,22.3
tur,1983,26
tur,1984,26.3
tur,1985,28.7
tur,1986,45.4
tur,1987,46.9
tur,1988,52.7
tur,1989,81.8
tur,1990,101.3
tur,1991,78.7
tur,1992,117.2
tur,1993,161.39999
tur,1994,209.60001
tur,1995,214.7
tur,1996,207.3
tur,1997,255.39999
tur,1998,246.60001
tur,1999,312.89999
tur,2000,385.036
tur,2001,349.982
tur,2002,380.794
tur,2003,376.657
tur,2004,370.182
tur,2005,382.949
tur,2006,463.902
tur,2007,466.098
tur,2008,480.667
tur,2009,856.034
tur,2010,1149.281
tur,2011,1544.26626
tur,2012,1933.67836
tur,2013,2296.03873
tur,2014,2630.33
tur,2015,2882.162
tur,2016,3493.93048
tur,2017,4800.23775
tur,2018,5949.21221
tur,2019,6815.50975
tur,2020,6870.46874
tza,1970,9.4
tza,1971,9.2
tza,1972,6.7
tza,1973,2.6
tza,1974,2.9
tza,1975,2.8
tza,1976,3.2
tza,1977,0.3
tza,1978,0.8
tza,1979,1.3
tza,1980,1.9
tza,1981,1.2
tza,1982,1.2
tza,1983,1.4
tza,1984,2.4
tza,1985,3.3
tza,1986,2
tza,1987,2.5
tza,1988,2.7
tza,1989,1.6
tza,1990,1.4
tza,1991,4.2
tza,1992,2.1
tza,1993,1.8
tza,1994,2.1
tza,1995,2.9
tza,1996,3
tza,1997,3.1
tza,1998,3.5
tza,1999,2.3
tza,2000,3.449
tza,2001,3.252
tza,2002,2.321
tza,2003,1.785
tza,2004,2.25
tza,2005,1.853
tza,2006,1.69
tza,2007,1.447
tza,2008,1.446
tza,2009,0.781
tza,2010,1.24925
tza,2011,1.17475
tza,2012,1.62799
tza,2013,0.00364
tza,2014,0.56437
tza,2015,2.21388
tza,2016,0.53672
tza,2017,0.28123
tza,2018,0.48727
tza,2019,0.96293
tza,2020,1.78742
uga,1970,9.4
uga,1971,9.2
uga,1972,8.7
uga,1973,7.4
uga,1974,5.8
uga,1975,5.7
uga,1976,7.4
uga,1980,8.5
uga,1981,24.6
uga,1982,28.8
uga,1983,25.4
uga,1984,8.4
uga,1985,11
uga,1986,14.5
uga,1987,15.3
uga,1988,17.1
uga,1989,21.7
uga,1990,21.7
uga,1992,0.1
uga,1993,0.1
uga,1994,0.7
uga,1995,1.1
uga,1996,1.1
uga,1997,1.1
uga,1998,2.7
uga,1999,21.7
uga,2000,20.653
uga,2001,21.066
uga,2002,21.277
uga,2003,23.405
uga,2004,26.682
uga,2005,28.55
uga,2006,33.975
uga,2007,30.578
uga,2008,29.544
uga,2009,26.855
uga,2010,0.73526
uga,2011,0.66585
uga,2012,0.80398
uga,2013,0.86022
uga,2014,0.67088
uga,2015,0.02347
uga,2016,0.023
uga,2018,0
uga,2019,0.05532
uga,2020,0.03254
ukr,1992,32.7
ukr,1993,7.7
ukr,1994,20.9
ukr,1995,23
ukr,1996,16.5
ukr,1997,11.8
ukr,1998,27.4
ukr,1999,13.2
ukr,2000,12.195
ukr,2001,11.522
ukr,2002,11.284
ukr,2003,18.359
ukr,2004,23.734
ukr,2005,39.293
ukr,2006,43.762
ukr,2007,18.012
ukr,2008,63.359
ukr,2009,63.231
ukr,2010,69.32024
ukr,2011,80.92008
ukr,2012,75.78394
ukr,2013,14.3835
ukr,2014,22.0855
ukr,2015,37.74087
ukr,2016,40.45983
ukr,2017,53.79298
ukr,2018,75.26435
ukr,2019,75.61766
ukr,2020,13.33869
ury,1970,0.3
ury,1971,0.5
ury,1972,0.1
ury,1973,0.2
ury,1974,0.1
ury,1975,0.1
ury,1976,0.2
ury,1977,0.3
ury,1978,0.2
ury,1979,0.7
ury,1980,0.7
ury,1981,1.1
ury,1982,1
ury,1983,1.5
ury,1984,2
ury,1985,1.9
ury,1986,2.6
ury,1987,2.2
ury,1988,2.4
ury,1989,9.4
ury,1990,2.6
ury,1991,2.6
ury,1992,2.8
ury,1993,3.6
ury,1994,3.8
ury,1995,4.2
ury,1996,4.3
ury,1997,8.3
ury,1998,12.4
ury,1999,13.3
ury,2000,14.476
ury,2001,13.318
ury,2002,11.72
ury,2003,23.175
ury,2004,4.5
ury,2005,4.274
ury,2006,4.146
ury,2007,4.229
ury,2008,4.39
ury,2009,3.758
usa,1970,5151.2002
