geo,time,sh_xpd_ghed_pp_cd
mys,2018,543.09392
mys,2019,591.3845
nam,2000,253.59032
nam,2001,263.45353
nam,2002,290.1007
nam,2003,309.38749
nam,2004,329.96371
nam,2005,313.51424
nam,2006,311.12533
nam,2007,365.63381
nam,2008,331.0284
nam,2009,274.93106
nam,2010,334.06274
nam,2011,361.34378
nam,2012,361.55046
nam,2013,407.0634
nam,2014,406.50642
nam,2015,447.94766
nam,2016,455.84999
nam,2017,412.7328
nam,2018,400.38649
nam,2019,406.78893
ner,2000,8.75236
ner,2001,9.384
ner,2002,10.16044
ner,2003,9.03578
ner,2004,9.89465
ner,2005,17.15938
ner,2006,19.34122
ner,2007,14.39524
ner,2008,15.72283
ner,2009,15.41757
ner,2010,13.90693
ner,2011,13.56432
ner,2012,12.02306
ner,2013,15.08363
ner,2014,14.54347
ner,2015,12.73085
ner,2016,12.64104
ner,2017,21.92849
ner,2018,21.66816
ner,2019,25.86951
nga,2000,14.17566
nga,2001,22.16767
nga,2002,15.64757
nga,2003,29.06855
nga,2004,40.57223
nga,2005,41.52283
nga,2006,34.21951
nga,2007,31.7603
nga,2008,29.41836
nga,2009,27.97508
nga,2010,21.42351
nga,2011,23.8146
nga,2012,27.21854
nga,2013,25.56565
nga,2014,24.55822
nga,2015,31.96536
nga,2016,24.86312
nga,2017,27.64683
nga,2018,26.27355
nga,2019,25.88331
nic,2000,71.44957
nic,2001,70.95185
nic,2002,71.66605
nic,2003,76.66439
nic,2004,72.72387
nic,2005,85.0897
nic,2006,102.78407
nic,2007,120.4967
nic,2008,126.81551
nic,2009,145.68772
nic,2010,141.51369
nic,2011,150.50909
nic,2012,166.01294
nic,2013,178.36747
nic,2014,205.48142
nic,2015,236.41662
nic,2016,264.84305
nic,2017,291.62688
nic,2018,300.07979
nic,2019,289.0671
nld,2000,1703.14752
nld,2001,1869.68342
nld,2002,2090.61416
nld,2003,2172.215
nld,2004,2239.43
nld,2005,2343.94598
nld,2006,2610.38082
nld,2007,2755.48998
nld,2008,2874.8742
nld,2009,2979.53569
nld,2010,3086.60399
nld,2011,3217.30247
nld,2012,3331.92375
nld,2013,3512.83512
nld,2014,3526.8718
nld,2015,3437.30412
nld,2016,3535.24171
nld,2017,3603.75714
nld,2018,3952.49384
nld,2019,4117.33983
nor,2000,2334.30059
nor,2001,2515.22995
nor,2002,2842.22063
nor,2003,2962.79395
nor,2004,3123.21521
nor,2005,3318.22301
nor,2006,3582.60963
nor,2007,3786.92231
nor,2008,4160.72473
nor,2009,4271.19516
nor,2010,4399.14299
nor,2011,4636.58049
nor,2012,4894.09908
nor,2013,5112.33077
nor,2014,5281.86164
nor,2015,5252.68062
nor,2016,5354.15409
nor,2017,5644.21688
nor,2018,6007.16853
nor,2019,6193.96592
npl,2000,6.56727
npl,2001,8.31499
npl,2002,11.29942
npl,2003,9.82273
npl,2004,10.20882
npl,2005,12.52287
npl,2006,14.81239
npl,2007,12.44368
npl,2008,13.96354
npl,2009,16.33905
npl,2010,17.11509
npl,2011,18.18819
npl,2012,19.7111
npl,2013,20.44979
npl,2014,25.74914
npl,2015,27.24395
npl,2016,30.12744
npl,2017,37.98456
npl,2018,40.34804
npl,2019,43.90123
nru,2000,1016.87491
nru,2001,763.78999
nru,2002,527.74996
nru,2003,435.72557
nru,2004,205.13549
nru,2005,421.55178
nru,2006,541.94663
nru,2007,663.09591
nru,2008,615.95413
nru,2009,337.98366
nru,2010,453.28385
nru,2011,372.32109
nru,2012,314.95158
nru,2013,508.29455
nru,2014,740.78709
nru,2015,1085.98641
nru,2016,1313.47108
nru,2017,1092.76277
nru,2018,998.09009
nru,2019,1199.43649
nzl,2000,1196.76367
nzl,2001,1238.95567
nzl,2002,1374.65709
nzl,2003,1398.67874
nzl,2004,1529.17994
nzl,2005,1634.08525
nzl,2006,1850.13202
nzl,2007,1934.60692
nzl,2008,2103.54414
nzl,2009,2284.5368
nzl,2010,2335.15874
nzl,2011,2433.31177
nzl,2012,2465.92223
nzl,2013,2589.24583
nzl,2014,2684.68214
nzl,2015,2596.00907
nzl,2016,2784.44248
nzl,2017,2924.31302
nzl,2018,3064.86684
nzl,2019,3354.42422
omn,2000,900.52419
omn,2001,959.45425
omn,2002,994.55441
omn,2003,955.60059
omn,2004,899.10007
omn,2005,808.70014
omn,2006,747.71741
omn,2007,822.24865
omn,2008,706.03538
omn,2009,1047.22538
omn,2010,1035.83119
omn,2011,907.21599
omn,2012,937.70027
omn,2013,1027.69582
omn,2014,1228.75819
omn,2015,1206.61655
omn,2016,1120.24884
omn,2017,1007.14003
omn,2018,1054.01167
omn,2019,1003.42791
pak,2000,26.23205
pak,2001,25.79644
pak,2002,29.1878
pak,2003,17.4922
pak,2004,20.35732
pak,2005,19.77617
pak,2006,17.51951
pak,2007,25.22017
pak,2008,21.43952
pak,2009,21.99708
pak,2010,22.24115
pak,2011,24.42281
pak,2012,27.25678
pak,2013,28.83492
pak,2014,29.60314
pak,2015,32.3612
pak,2016,38.07069
pak,2017,41.90384
pak,2018,55.54015
pak,2019,52.95102
pan,2000,397.27033
pan,2001,389.83881
pan,2002,400.32449
pan,2003,392.31851
pan,2004,457.84378
pan,2005,408.33507
pan,2006,495.25062
pan,2007,612.90909
pan,2008,668.50941
pan,2009,683.64262
pan,2010,718.98106
pan,2011,730.19461
pan,2012,743.69529
pan,2013,864.32746
pan,2014,988.3076
pan,2015,1089.15734
pan,2016,1336.43051
pan,2017,1346.69349
pan,2018,1488.56551
pan,2019,1646.85583
per,2000,114.96975
per,2001,124.29902
per,2002,134.729
per,2003,132.60317
per,2004,138.79293
per,2005,165.49727
per,2006,158.74598
per,2007,172.91416
per,2008,194.17122
per,2009,225.50181
per,2010,240.39375
per,2011,240.99867
per,2012,268.23282
per,2013,301.71582
per,2014,343.78182
per,2015,353.69476
per,2016,374.26433
per,2017,387.94751
per,2018,424.43138
per,2019,447.54892
phl,2000,46.65468
phl,2001,40.99708
phl,2002,35.7405
phl,2003,42.7406
phl,2004,44.79737
phl,2005,54.13743
phl,2006,56.465
phl,2007,58.86501
phl,2008,61.0053
phl,2009,67.24749
phl,2010,74.14957
phl,2011,62.28419
phl,2012,69.1408
phl,2013,74.11402
phl,2014,87.93506
phl,2015,105.54532
phl,2016,113.53297
phl,2017,120.40962
phl,2018,134.02294
phl,2019,153.96145
plw,2000,463.36087
plw,2001,423.7779
plw,2002,392.36512
plw,2003,425.84572
plw,2004,479.43666
plw,2005,420.03312
plw,2006,464.28139
plw,2007,460.55439
plw,2008,412.54272
plw,2009,510.37596
plw,2010,542.93103
plw,2011,588.11005
plw,2012,662.14894
plw,2013,715.06623
plw,2014,735.24405
plw,2015,698.56743
plw,2016,1144.31107
plw,2017,1094.98799
plw,2018,1226.0996
plw,2019,1305.53853
png,2000,33.34701
png,2001,32.64754
png,2002,34.06814
png,2003,29.78879
png,2004,37.72591
png,2005,36.21372
png,2006,37.74373
png,2007,40.51714
png,2008,38.58226
png,2009,41.68592
png,2010,37.91125
png,2011,45.95581
png,2012,58.42427
png,2013,65.86325
png,2014,76.00814
png,2015,54.70301
png,2016,69.5964
png,2017,72.11846
png,2018,68.18754
png,2019,60.34638
pol,2000,385.06691
pol,2001,443.4053
pol,2002,500.86299
pol,2003,501.00554
pol,2004,528.11708
pol,2005,552.84326
pol,2006,605.42508
pol,2007,686.80668
pol,2008,831.17966
pol,2009,910.39524
pol,2010,965.3373
pol,2011,1011.75354
pol,2012,1031.98871
pol,2013,1107.18125
pol,2014,1137.68876
pol,2015,1190.38105
pol,2016,1273.61082
pol,2017,1357.43979
pol,2018,1438.35122
pol,2019,1575.13521
prt,2000,1137.26283
prt,2001,1186.21818
prt,2002,1290.75625
prt,2003,1343.70062
prt,2004,1444.98599
prt,2005,1556.65174
prt,2006,1464.22233
prt,2007,1492.65678
prt,2008,1597.90321
prt,2009,1712.3767
prt,2010,1820.55413
prt,2011,1677.87376
prt,2012,1559.95914
prt,2013,1631.87207
prt,2014,1653.78544
prt,2015,1701.39639
prt,2016,1825.54278
prt,2017,1878.35163
prt,2018,2009.48727
prt,2019,2142.5477
pry,2000,154.69785
pry,2001,128.78911
pry,2002,96.69177
pry,2003,112.09415
pry,2004,115.41284
pry,2005,118.69745
pry,2006,140.28069
pry,2007,147.45393
pry,2008,147.46641
pry,2009,191.26248
pry,2010,213.13765
pry,2011,258.53659
pry,2012,303.8581
pry,2013,293.46387
pry,2014,362.15346
pry,2015,362.58109
pry,2016,379.07139
pry,2017,381.08147
pry,2018,397.25428
pry,2019,437.05817
qat,2000,1157.47699
qat,2001,1445.00779
qat,2002,1599.31143
qat,2003,2721.02078
qat,2004,2624.9528
qat,2005,2114.25059
qat,2006,1992.52612
qat,2007,1812.86563
qat,2008,1493.93448
qat,2009,1868.76146
qat,2010,1677.2565
qat,2011,1639.79999
qat,2012,1959.64074
qat,2013,2415.63408
qat,2014,2712.69556
qat,2015,2331.51552
qat,2016,2169.4188
qat,2017,2068.20113
qat,2018,1751.30727
qat,2019,1991.38039
rou,2000,195.05957
rou,2001,224.56453
rou,2002,262.31194
rou,2003,336.14569
rou,2004,361.98652
rou,2005,422.19554
rou,2006,462.67651
rou,2007,553.18676
rou,2008,680.33191
rou,2009,688.61279
rou,2010,780.7919
rou,2011,629.30239
rou,2012,685.25478
rou,2013,810.15702
rou,2014,816.72584
rou,2015,830.81327
rou,2016,946.65923
rou,2017,1099.07247
rou,2018,1332.90757
rou,2019,1527.93461
rus,2000,218.18469
rus,2001,240.25099
rus,2002,277.39774
rus,2003,297.56005
rus,2004,306.51353
rus,2005,369.18903
rus,2006,468.96729
rus,2007,523.86198
rus,2008,661.13092
rus,2009,725.0151
rus,2010,666.9348
rus,2011,681.34492
rus,2012,760.10059
rus,2013,821.74848
rus,2014,832.97582
rus,2015,756.33615
rus,2016,733.85609
rus,2017,802.78261
rus,2018,933.93144
rus,2019,1042.05288
rwa,2000,4.1425
rwa,2001,4.7087
rwa,2002,5.74641
rwa,2003,17.90297
rwa,2004,16.29357
rwa,2005,15.11376
rwa,2006,15.26345
rwa,2007,19.37628
rwa,2008,22.21231
rwa,2009,24.01042
rwa,2010,27.53237
rwa,2011,31.89251
rwa,2012,30.60684
rwa,2013,33.53901
rwa,2014,37.45428
rwa,2015,37.99979
rwa,2016,42.04925
rwa,2017,44.02404
rwa,2018,50.13283
rwa,2019,58.21766
sau,2000,1210.25988
sau,2001,1270.05391
sau,2002,1157.4704
sau,2003,1193.46256
sau,2004,1142.62137
sau,2005,1168.82433
sau,2006,1282.46243
sau,2007,1238.50414
sau,2008,983.37977
sau,2009,1392.25575
sau,2010,1164.16935
sau,2011,1397.40482
sau,2012,1574.51514
sau,2013,1737.55401
sau,2014,2079.20281
sau,2015,1996.60351
sau,2016,1770.72343
sau,2017,2128.52843
sau,2018,1970.114
sau,2019,1929.66614
sdn,2000,25.8083
sdn,2001,28.00887
sdn,2002,30.55052
sdn,2003,36.07246
sdn,2004,47.92005
sdn,2005,56.34279
sdn,2006,65.91232
sdn,2007,86.94306
sdn,2008,72.25606
sdn,2009,102.63672
sdn,2010,67.5077
sdn,2011,66.68121
sdn,2012,58.68091
sdn,2013,45.32695
sdn,2014,64.68645
sdn,2015,100.44585
sdn,2016,71.83471
sdn,2017,50.18629
sdn,2018,44.50744
sdn,2019,46.4039
sen,2000,23.89915
sen,2001,29.30769
sen,2002,27.14557
sen,2003,32.36146
sen,2004,35.48824
sen,2005,37.27309
sen,2006,41.78289
sen,2007,32.5952
sen,2008,35.84288
sen,2009,36.36424
sen,2010,30.72214
sen,2011,34.9341
sen,2012,33.4
sen,2013,32.10747
sen,2014,30.57258
sen,2015,32.03725
sen,2016,32.85159
sen,2017,30.64523
sen,2018,32.43988
sen,2019,36.2497
sgp,2000,532.32882
sgp,2001,386.14916
sgp,2002,483.00362
sgp,2003,649.73993
sgp,2004,553.92675
sgp,2005,587.59103
sgp,2006,636.07181
sgp,2007,653.60803
sgp,2008,816.1693
sgp,2009,787.44785
sgp,2010,856.03216
sgp,2011,924.0783
sgp,2012,1061.90398
sgp,2013,1262.94486
sgp,2014,1457.14852
sgp,2015,1694.30902
sgp,2016,1844.01953
sgp,2017,1974.79942
sgp,2018,2018.10947
sgp,2019,2059.42328
slb,2000,71.03885
slb,2001,86.9358
slb,2002,80.16591
slb,2003,79.60719
slb,2004,79.33177
slb,2005,110.28999
slb,2006,95.48814
slb,2007,94.60976
slb,2008,63.19095
slb,2009,60.79249
slb,2010,66.72553
slb,2011,68.57493
slb,2012,72.81569
slb,2013,68.04211
slb,2014,72.91736
slb,2015,78.53312
slb,2016,80.76982
slb,2017,83.07359
slb,2018,85.03657
slb,2019,97.97634
sle,2000,21.01105
sle,2001,16.06567
sle,2002,22.06071
sle,2003,18.39589
sle,2004,18.37066
sle,2005,15.63711
sle,2006,10.24427
sle,2007,10.95671
sle,2008,6.77537
sle,2009,10.15583
sle,2010,14.42877
sle,2011,10.69659
sle,2012,13.38095
sle,2013,14.081
sle,2014,23.90911
sle,2015,26.23817
sle,2016,30.98744
sle,2017,13.90244
sle,2018,13.09684
sle,2019,21.98612
slv,2000,175.37825
slv,2001,174.61313
slv,2002,187.04354
slv,2003,186.98266
slv,2004,199.08297
slv,2005,221.96034
slv,2006,254.99159
slv,2007,241.73071
slv,2008,250.90348
slv,2009,248.39644
slv,2010,272.25982
slv,2011,314.75013
slv,2012,295.45099
slv,2013,332.63449
slv,2014,345.61065
slv,2015,372.76139
slv,2016,399.32036
slv,2017,388.7012
slv,2018,399.69895
slv,2019,416.87865
smr,2000,2086.05617
smr,2001,2239.60806
smr,2002,2046.18698
smr,2003,1937.59241
smr,2004,2052.29298
smr,2005,2149.1077
smr,2006,2392.17251
smr,2007,2640.11971
smr,2008,2953.05966
smr,2009,3078.65378
smr,2010,3042.04425
smr,2011,3158.45993
smr,2012,3233.0624
smr,2013,3133.06692
smr,2014,3052.53553
smr,2015,2833.57812
smr,2016,3148.73274
smr,2017,3539.00584
smr,2018,3503.02524
smr,2019,3335.83392
srb,2000,243.3833
srb,2001,281.51864
srb,2002,395.58586
srb,2003,408.53179
srb,2004,450.85081
srb,2005,496.86197
srb,2006,540.201
srb,2007,640.70102
srb,2008,739.65422
srb,2009,721.34071
srb,2010,742.85974
srb,2011,763.92258
srb,2012,805.41599
srb,2013,813.50177
srb,2014,787.85098
srb,2015,756.91393
srb,2016,770.39693
srb,2017,785.20216
srb,2018,924.20223
srb,2019,983.84676
ssd,2017,7.12872
ssd,2018,7.01029
ssd,2019,10.26923
stp,2000,61.57647
stp,2001,66.88297
stp,2002,70.52748
stp,2003,121.00734
stp,2004,108.32376
stp,2005,113.20199
stp,2006,13.51869
stp,2007,42.27541
stp,2008,33.30032
stp,2009,46.46393
stp,2010,58.90625
stp,2011,67.41246
stp,2012,62.33644
stp,2013,88.35892
stp,2014,90.29058
stp,2015,64.81014
stp,2016,100.83418
stp,2017,116.4503
stp,2018,113.5436
stp,2019,107.27499
sur,2000,239.21004
sur,2001,160.73739
sur,2002,222.8847
sur,2003,209.05121
sur,2004,259.89439
sur,2005,266.53578
sur,2006,326.18127
sur,2007,330.9524
sur,2008,281.96542
sur,2009,315.5401
sur,2010,288.79767
sur,2011,277.67867
sur,2012,296.89127
sur,2013,340.20152
sur,2014,346.8089
sur,2015,544.5644
sur,2016,558.81359
sur,2017,566.67557
sur,2018,896.86629
sur,2019,1210.0052
svk,2000,527.03208
svk,2001,582.26538
svk,2002,644.72667
svk,2003,671.32915
svk,2004,763.12913
svk,2005,823.74077
svk,2006,901.56647
svk,2007,1045.75372
svk,2008,1234.00815
svk,2009,1316.09096
svk,2010,1383.98127
svk,2011,1383.49062
svk,2012,1447.67567
svk,2013,1540.37526
svk,2014,1586.20233
svk,2015,1600.97521
svk,2016,1687.66593
svk,2017,1611.0849
svk,2018,1674.48123
svk,2019,1786.82667
svn,2000,1003.94622
svn,2001,1054.52535
svn,2002,1176.26706
svn,2003,1229.71708
svn,2004,1300.23088
svn,2005,1379.434
svn,2006,1444.17065
svn,2007,1458.41714
svn,2008,1687.18694
svn,2009,1701.10088
svn,2010,1727.40422
svn,2011,1787.05769
svn,2012,1794.77534
svn,2013,1842.81673
svn,2014,1851.7587
svn,2015,1918.50531
svn,2016,2076.97715
svn,2017,2152.74192
svn,2018,2414.79616
svn,2019,2626.33132
swe,2000,1836.21321
swe,2001,1946.12797
swe,2002,2100.30208
swe,2003,2201.74043
swe,2004,2278.77531
swe,2005,2301.59865
swe,2006,2507.80579
swe,2007,2705.96296
swe,2008,2866.33848
swe,2009,2930.37198
swe,2010,2911.54856
swe,2011,3939.58596
swe,2012,4123.26215
swe,2013,4263.0393
swe,2014,4363.75566
swe,2015,4477.97758
swe,2016,4645.32604
swe,2017,4790.75872
swe,2018,5152.39773
swe,2019,5282.08292
swz,2000,113.8367
swz,2001,115.32893
swz,2002,123.58831
swz,2003,156.87608
swz,2004,172.47461
swz,2005,226.01257
swz,2006,233.27074
swz,2007,269.76196
swz,2008,326.66918
swz,2009,332.49512
swz,2010,328.57824
swz,2011,291.0015
swz,2012,282.16148
swz,2013,289.55137
swz,2014,241.04886
swz,2015,259.75586
swz,2016,247.76546
swz,2017,297.85996
swz,2018,306.61727
swz,2019,309.72792
syc,2000,541.16144
syc,2001,527.39216
syc,2002,514.22415
syc,2003,550.6015
syc,2004,496.03852
syc,2005,521.91025
syc,2006,554.04426
syc,2007,551.73687
syc,2008,432.8681
syc,2009,426.8497
syc,2010,592.33265
syc,2011,600.76784
syc,2012,826.6756
syc,2013,690.55929
syc,2014,762.06528
syc,2015,768.24183
syc,2016,910.29105
syc,2017,973.11359
syc,2018,1085.45967
syc,2019,1068.25443
syr,2000,51.46833
syr,2001,63.27357
syr,2002,78.0882
syr,2003,89.25529
syr,2004,83.45786
syr,2005,86.08473
syr,2006,78.05529
syr,2007,79.96527
syr,2008,73.0752
syr,2009,77.23416
syr,2010,74.6883
syr,2011,82.71135
syr,2012,72.26771
tcd,2000,17.26513
tcd,2001,16.8675
tcd,2002,20.31472
tcd,2003,18.92563
tcd,2004,27.61339
tcd,2005,22.18066
tcd,2006,15.44975
tcd,2007,16.29289
tcd,2008,12.86775
tcd,2009,15.22447
tcd,2010,15.53754
tcd,2011,15.07178
tcd,2012,16.58484
tcd,2013,17.88335
tcd,2014,20.79072
tcd,2015,17.50888
tcd,2016,13.83437
tcd,2017,11.13901
tcd,2018,11.05919
tcd,2019,12.01566
tgo,2000,3.81676
tgo,2001,4.27306
tgo,2002,4.60834
tgo,2003,5.39436
tgo,2004,6.30219
tgo,2005,6.84563
tgo,2006,7.90141
tgo,2007,8.61246
tgo,2008,8.75031
tgo,2009,10.44624
tgo,2010,17.79337
tgo,2011,17.48979
tgo,2012,20.01015
tgo,2013,17.07166
tgo,2014,18.53165
tgo,2015,17.78151
tgo,2016,19.18535
tgo,2017,21.09368
tgo,2018,21.50448
tgo,2019,18.93058
tha,2000,124.99122
tha,2001,127.34394
tha,2002,169.83454
tha,2003,181.31387
tha,2004,193.37737
tha,2005,206.46635
tha,2006,245.88891
tha,2007,286.54067
tha,2008,319.25467
tha,2009,322.68476
tha,2010,330.01116
tha,2011,368.67602
tha,2012,398.57786
tha,2013,404.10465
tha,2014,431.67495
tha,2015,434.90982
tha,2016,473.79026
tha,2017,481.883
tha,2018,498.63766
tha,2019,524.04913
tjk,2000,9.38903
tjk,2001,9.91216
tjk,2002,10.22824
tjk,2003,10.91061
tjk,2004,14.11236
tjk,2005,16.84053
tjk,2006,17.14306
tjk,2007,21.50487
tjk,2008,29.35369
tjk,2009,23.93819
tjk,2010,27.48094
tjk,2011,32.58637
tjk,2012,44.22552
tjk,2013,57.93073
tjk,2014,69.55765
tjk,2015,61.16956
tjk,2016,61.97917
tjk,2017,64.6656
tjk,2018,64.87732
tjk,2019,68.49824
tkm,2000,81.45074
tkm,2001,86.94627
tkm,2002,87.37139
tkm,2003,114.94572
tkm,2004,122.42606
tkm,2005,117.78523
tkm,2006,101.78854
tkm,2007,102.94258
tkm,2008,81.01962
tkm,2009,105.28638
tkm,2010,117.89192
tkm,2011,143.66265
tkm,2012,153.90882
tkm,2013,187.23891
tkm,2014,199.97502
tkm,2015,206.48348
tkm,2016,170.56769
tkm,2017,219.92943
tkm,2018,182.01919
tkm,2019,191.40608
tls,2003,17.31331
tls,2004,22.34029
tls,2005,29.42035
tls,2006,32.14036
tls,2007,14.38721
tls,2008,56.31942
tls,2009,58.62196
tls,2010,64.61177
tls,2011,73.48542
tls,2012,97.28417
tls,2013,110.42844
tls,2014,112.27811
tls,2015,128.31651
tls,2016,107.19687
tls,2017,139.97274
tls,2018,141.50509
tls,2019,123.17148
ton,2000,83.10123
ton,2001,94.02822
ton,2002,105.57855
ton,2003,102.35428
ton,2004,103.34756
ton,2005,112.51019
ton,2006,125.43089
ton,2007,142.9049
ton,2008,137.91998
ton,2009,137.78395
ton,2010,131.82842
ton,2011,138.46067
ton,2012,132.06495
ton,2013,149.85989
ton,2014,162.94856
ton,2015,159.77602
ton,2016,185.30506
ton,2017,188.18757
ton,2018,210.43159
ton,2019,192.77743
tto,2000,231.87979
tto,2001,273.0504
tto,2002,336.32486
tto,2003,377.3066
tto,2004,406.07993
tto,2005,509.98045
tto,2006,514.63395
tto,2007,567.67324
tto,2008,541.61638
tto,2009,780.71883
tto,2010,759.23209
tto,2011,737.57771
tto,2012,715.59654
tto,2013,778.84807
tto,2014,776.61884
tto,2015,857.27871
tto,2016,903.67858
tto,2017,963.49657
tto,2018,869.92479
tto,2019,843.69074
tun,2000,158.97453
tun,2001,167.29027
tun,2002,178.48569
tun,2003,190.88643
tun,2004,205.11417
tun,2005,213.53608
tun,2006,235.22528
tun,2007,262.92649
tun,2008,280.47305
tun,2009,305.79322
tun,2010,333.15669
tun,2011,365.31595
tun,2012,384.50089
tun,2013,414.55398
tun,2014,413.39354
tun,2015,364.98899
tun,2016,374.42735
tun,2017,405.33626
tun,2018,426.55999
tun,2019,450.88411
tur,2000,273.27438
tur,2001,305.18704
tur,2002,333.01949
tur,2003,345.98098
tur,2004,386.21619
tur,2005,397.9779
tur,2006,486.46088
tur,2007,539.23886
tur,2008,613.77648
tur,2009,690.39371
tur,2010,687.46576
tur,2011,728.96919
tur,2012,730.92833
tur,2013,768.45959
tur,2014,808.6069
tur,2015,828.40136
tur,2016,891.07217
tur,2017,906.67011
tur,2018,891.75861
tur,2019,924.69026
tuv,2000,592.94629
tuv,2001,449.55348
tuv,2002,324.26084
tuv,2003,349.11969
tuv,2004,246.04128
tuv,2005,261.07498
tuv,2006,285.56203
tuv,2007,290.01902
tuv,2008,311.42669
tuv,2009,364.72761
tuv,2010,411.51227
tuv,2011,424.50988
tuv,2012,411.37288
tuv,2013,442.26795
tuv,2014,464.33623
tuv,2015,473.90063
tuv,2016,484.64605
tuv,2017,485.41947
tuv,2018,685.23999
tuv,2019,795.74036
tza,2000,7.98637
tza,2001,12.36369
tza,2002,16.00049
tza,2003,18.9721
tza,2004,26.9627
tza,2005,34.10257
tza,2006,40.64
tza,2007,34.84749
tza,2008,42.24013
tza,2009,28.71993
tza,2010,29.26159
tza,2011,27.61437
tza,2012,23.96752
tza,2013,25.25704
tza,2014,26.12729
tza,2015,28.66482
tza,2016,38.75416
tza,2017,38.73019
tza,2018,39.56394
tza,2019,40.61739
uga,2000,12.08336
uga,2001,13.14637
uga,2002,15.98123
uga,2003,16.63488
uga,2004,15.14834
uga,2005,12.88128
uga,2006,13.81087
uga,2007,14.48116
uga,2008,16.81435
uga,2009,16.51165
uga,2010,22.06544
uga,2011,21.9945
uga,2012,20.66938
uga,2013,21.90774
uga,2014,21.67454
uga,2015,17.17836
uga,2016,16.92084
uga,2017,13.92856
uga,2018,15.45563
uga,2019,13.96466
ukr,2000,107.40338
ukr,2001,130.01157
ukr,2002,154.18039
ukr,2003,206.19873
ukr,2004,222.89711
ukr,2005,260.87637
ukr,2006,302.99573
ukr,2007,310.25089
ukr,2008,292.10807
ukr,2009,301.30493
ukr,2010,304.48826
ukr,2011,305.61772
ukr,2012,350.55629
ukr,2013,358.59817
ukr,2014,353.38709
ukr,2015,356.85669
ukr,2016,387.16647
ukr,2017,397.64587
ukr,2018,421.48553
ukr,2019,406.32102
ury,2000,426.32645
ury,2001,480.84416
ury,2002,475.26221
ury,2003,529.96415
ury,2004,493.06442
ury,2005,440.84353
ury,2006,497.63919
ury,2007,535.21801
ury,2008,733.90236
ury,2009,792.40705
ury,2010,867.20813
ury,2011,955.9465
ury,2012,1023.93341
ury,2013,1121.01668
ury,2014,1200.45342
ury,2015,1245.80442
ury,2016,1354.37773
ury,2017,1406.62725
ury,2018,1491.79231
ury,2019,1538.36805
usa,2000,2017.00346
usa,2001,2219.07243
usa,2002,2406.65111
usa,2003,2578.60622
usa,2004,2761.53482
usa,2005,2929.73292
usa,2006,3159.01279
usa,2007,3328.42807
usa,2008,3515.59986
usa,2009,3714.85142
usa,2010,3854.49548
usa,2011,3954.62863
usa,2012,4074.73128
usa,2013,4215.40378
usa,2014,4531.41727
usa,2015,4804.29225
usa,2016,4965.93815
usa,2017,5117.23642
usa,2018,5338.8179
usa,2019,5552.60023
uzb,2000,62.42791
uzb,2001,66.45477
uzb,2002,65.87396
uzb,2003,67.67273
uzb,2004,70.24003
uzb,2005,76.88248
uzb,2006,87.57361
uzb,2007,92.01958
uzb,2008,103.99722
uzb,2009,119.13018
uzb,2010,116.1558
uzb,2011,123.61769
uzb,2012,143.17609
uzb,2013,152.9075
uzb,2014,151.86623
uzb,2015,159.3706
uzb,2016,141.5095
uzb,2017,139.17888
uzb,2018,142.13226
uzb,2019,173.83733
vct,2000,186.79461
vct,2001,190.07049
vct,2002,205.6883
vct,2003,211.74511
vct,2004,211.6912
vct,2005,217.63747
vct,2006,218.22469
vct,2007,225.25649
vct,2008,255.34257
vct,2009,274.40675
vct,2010,273.28274
vct,2011,260.6365
vct,2012,304.08184
vct,2013,309.53487
vct,2014,303.40131
vct,2015,306.17178
vct,2016,338.73083
vct,2017,350.39545
vct,2018,389.75243
vct,2019,411.32865
ven,2000,395.57419
ven,2001,430.20219
ven,2002,393.51241
ven,2003,386.43694
ven,2004,448.56519
ven,2005,384.52281
ven,2006,700.19012
ven,2007,673.45143
ven,2008,452.63749
ven,2009,442.381
ven,2010,432.98605
ven,2011,539.61479
ven,2012,523.71456
ven,2013,402.16059
ven,2014,360.53389
ven,2015,337.13726
ven,2016,268.14555
ven,2017,352.36622
ven,2018,339.83648
ven,2019,177.03272
vnm,2000,33.63104
vnm,2001,32.38942
vnm,2002,38.05719
vnm,2003,37.7323
vnm,2004,50.49323
vnm,2005,55.41723
vnm,2006,62.80062
vnm,2007,67.96393
vnm,2008,72.89698
vnm,2009,75.8465
vnm,2010,99.59767
vnm,2011,102.80635
vnm,2012,132.6899
vnm,2013,159.93616
vnm,2014,139.40753
vnm,2015,144.22527
vnm,2016,176.43498
vnm,2017,195.49182
vnm,2018,205.63954
vnm,2019,244.77572
vut,2000,55.49761
vut,2001,54.56948
vut,2002,53.46734
vut,2003,52.53551
vut,2004,51.05179
vut,2005,49.78702
vut,2006,54.45527
vut,2007,58.38591
vut,2008,62.69423
vut,2009,56.0906
vut,2010,53.6451
vut,2011,66.6918
vut,2012,64.48996
vut,2013,62.79033
vut,2014,16.68435
vut,2015,59.59478
vut,2016,38.74488
vut,2017,45.69744
vut,2018,68.59498
vut,2019,63.1204
wsm,2000,123.2581
wsm,2001,118.26929
wsm,2002,136.97745
wsm,2003,120.20514
wsm,2004,135.63829
wsm,2005,160.85441
wsm,2006,175.42168
wsm,2007,184.37502
wsm,2008,205.58675
wsm,2009,233.18812
wsm,2010,213.64612
wsm,2011,209.21601
wsm,2012,218.02995
