geo,time,dt_nfl_wfpg_cd
mus,1983,2460000.03815
mus,1984,2750000
mus,1985,939999.99762
mus,1986,1059999.94278
mus,1987,519999.98093
mus,1988,2000000
mus,1989,1279999.97139
mus,1990,2480000.01907
mus,1991,2400000.09537
mus,1992,1419999.95708
mus,1993,1460000.03815
mus,1994,59999.99866
mus,1995,2339999.91417
mus,1996,200000.00298
mus,1997,9999.99978
mwi,1969,70000.0003
mwi,1970,70000.0003
mwi,1971,280000.00119
mwi,1972,90000.00358
mwi,1973,439999.99762
mwi,1974,699999.98808
mwi,1975,1210000.03815
mwi,1976,1200000.04768
mwi,1977,1389999.98569
mwi,1978,1980000.01907
mwi,1979,3119999.88556
mwi,1980,3210000.03815
mwi,1981,3799999.95232
mwi,1982,2460000.03815
mwi,1983,2849999.90463
mwi,1984,1159999.96662
mwi,1985,1590000.03338
mwi,1986,1570000.05245
mwi,1987,6170000.07629
mwi,1988,24979999.54224
mwi,1989,31200000.76294
mwi,1990,43340000.15259
mwi,1991,59279998.7793
mwi,1992,139929992.67578
mwi,1993,68910003.66211
mwi,1994,45479999.54224
mwi,1995,26920000.07629
mwi,1996,1600000.02384
mwi,1997,959999.97854
mwi,1998,790000.02146
mwi,1999,529999.97139
mwi,2000,1769999.98093
mwi,2001,4420000.07629
mwi,2002,7000000
mwi,2003,4179999.82834
mwi,2004,4869999.88556
mwi,2005,5500000
mwi,2006,4409999.84741
mwi,2007,6019999.98093
mwi,2008,6269999.98093
mwi,2009,7699999.80927
mwi,2010,4409999.84741
mwi,2011,-150000.00596
mwi,2012,2689975.73853
mwi,2013,5513446.80786
mwi,2014,3580410.00366
mwi,2015,3055058.00247
mwi,2016,12652091.97998
mwi,2017,4307219.98215
mwi,2019,2765749.93134
mys,1969,59999.99866
mys,1970,9999.99978
mys,1971,159999.99642
mys,1972,159999.99642
mys,1973,949999.98808
mys,1974,439999.99762
mys,1975,159999.99642
mys,1979,180000.00715
nam,1989,1779999.97139
nam,1990,2019999.98093
nam,1991,2509999.99046
nam,1992,7019999.98093
nam,1993,3990000.00954
nam,1994,-39999.99911
nam,1995,1429999.94755
nam,1996,569999.99285
nam,1999,270000.01073
nam,2000,259999.99046
nam,2001,949999.98808
nam,2002,920000.01669
nam,2003,1230000.01907
nam,2004,2509999.99046
nam,2005,639999.98569
nam,2006,990000.00954
nam,2007,1399999.97616
nam,2008,1279999.97139
nam,2009,330000.01311
nam,2010,159999.99642
nam,2011,330000.01311
nam,2012,391369.16399
nam,2013,32497.99833
nam,2018,231896.14713
nam,2019,111299.99906
ner,1969,50000.00075
ner,1970,-29999.99933
ner,1971,1379999.99523
ner,1972,140000.0006
ner,1973,819999.99285
ner,1974,4929999.82834
ner,1975,3250000
ner,1976,2490000.00954
ner,1977,879999.99523
ner,1978,3109999.8951
ner,1979,2390000.1049
ner,1980,4550000.19073
ner,1981,2680000.06676
ner,1982,6239999.77112
ner,1983,2640000.1049
ner,1984,4000000
ner,1985,15079999.92371
ner,1986,5489999.77112
ner,1987,5360000.13351
ner,1988,6829999.92371
ner,1989,10949999.80927
ner,1990,8770000.45776
ner,1991,10189999.58038
ner,1992,14569999.69482
ner,1993,6090000.15259
ner,1994,7119999.88556
ner,1995,8069999.69482
ner,1996,4769999.98093
ner,1997,8090000.15259
ner,1998,5679999.82834
ner,1999,2029999.97139
ner,2000,3009999.99046
ner,2001,5909999.84741
ner,2002,4019999.98093
ner,2003,1870000.00477
ner,2004,5559999.94278
ner,2005,15800000.19073
ner,2006,7320000.17166
ner,2007,1669999.95708
ner,2008,6800000.19073
ner,2009,2700000.04768
ner,2010,36349998.47412
ner,2011,2910000.08583
ner,2012,28154294.96765
ner,2013,15651349.06769
ner,2014,24881830.21545
ner,2015,15900892.25769
ner,2016,10736295.70007
ner,2017,6099740.02838
ner,2019,2309139.96696
nga,1969,2750000
nga,1970,5360000.13351
nga,1971,6320000.17166
nga,1972,1009999.99046
nga,1973,4150000.09537
nga,1974,4719999.79019
nga,1975,2690000.05722
nga,1976,310000.00238
nga,1977,59999.99866
nga,1979,39999.99911
nga,2016,1392807.00684
nga,2017,18513460.1593
nga,2019,3589474.2012
nic,1972,39999.99911
nic,1973,1360000.01431
nic,1974,1490000.00954
nic,1975,720000.02861
nic,1976,400000.00596
nic,1977,419999.98689
nic,1979,150000.00596
nic,1980,5500000
nic,1981,409999.99642
nic,1982,5150000.09537
nic,1983,7849999.90463
nic,1984,7530000.20981
nic,1985,2380000.11444
nic,1986,13039999.96185
nic,1987,4690000.05722
nic,1988,10439999.58038
nic,1989,11770000.45776
nic,1990,7590000.15259
nic,1991,7130000.11444
nic,1992,8689999.58038
nic,1993,2930000.06676
nic,1994,7570000.17166
nic,1995,6909999.84741
nic,1996,1100000.02384
nic,1997,3269999.98093
nic,1998,8789999.96185
nic,1999,16530000.68665
nic,2000,8399999.61853
nic,2001,3599999.90463
nic,2002,2119999.88556
nic,2003,1659999.96662
nic,2004,4519999.98093
nic,2005,1750000
nic,2006,600000.02384
nic,2007,1149999.97616
nic,2008,250000
nic,2009,449999.98808
nic,2010,79999.99821
nic,2011,509999.99046
nic,2012,203429.47543
nic,2013,185497.77567
nic,2014,779749.98951
nic,2015,99467.00186
nic,2016,543309.98659
nic,2017,1210430.02605
nic,2018,1299967.6466
nic,2019,1014299.98875
npl,1969,200000.00298
npl,1970,150000.00596
npl,1971,59999.99866
npl,1972,250000
npl,1973,1149999.97616
npl,1974,2279999.97139
npl,1975,2319999.93324
npl,1976,2160000.08583
npl,1977,2269999.98093
npl,1978,2599999.90463
npl,1979,4469999.79019
npl,1980,14909999.84741
npl,1981,8239999.77112
npl,1982,4920000.07629
npl,1983,10810000.41962
npl,1984,2390000.1049
npl,1985,6789999.96185
npl,1986,7699999.80927
npl,1987,5550000.19073
npl,1988,6849999.90463
npl,1989,5429999.82834
npl,1990,6570000.17166
npl,1991,1100000.02384
npl,1992,6039999.96185
npl,1993,9970000.26703
npl,1994,7730000.01907
npl,1995,8260000.22888
npl,1996,7630000.11444
npl,1997,7519999.98093
npl,1998,9310000.41962
npl,1999,10029999.73297
npl,2000,6320000.17166
npl,2001,7159999.84741
npl,2002,7510000.22888
npl,2003,6280000.20981
npl,2004,9630000.11444
npl,2005,5510000.22888
npl,2006,7510000.22888
npl,2007,12380000.11444
npl,2008,10069999.69482
npl,2009,9810000.41962
npl,2010,9819999.69482
npl,2011,7130000.11444
npl,2012,6705588.34076
npl,2013,10939043.99872
npl,2014,6326379.776
npl,2015,5672826.76697
npl,2016,1364295.36343
npl,2017,4574510.0975
npl,2018,1475678.92075
npl,2019,1801778.43571
omn,1979,70000.0003
pak,1969,1200000.04768
pak,1970,90000.00358
pak,1971,6369999.88556
pak,1972,-2119999.88556
pak,1973,9659999.84741
pak,1974,14859999.65668
pak,1975,44430000.30518
pak,1976,5559999.94278
pak,1977,3950000.04768
pak,1978,8250000
pak,1979,9409999.84741
pak,1980,33520000.45776
pak,1981,61759998.32153
pak,1982,98519996.64307
pak,1983,98849998.47412
pak,1984,65480003.35693
pak,1985,81839996.33789
pak,1986,64019996.64307
pak,1987,66839996.33789
pak,1988,61049999.23706
pak,1989,32880001.06812
pak,1990,62750000
pak,1991,97269996.64307
pak,1992,86879997.25342
pak,1993,13029999.73297
pak,1994,35229999.54224
pak,1995,3250000
pak,1996,3029999.97139
pak,1997,13130000.11444
pak,1998,8470000.26703
pak,1999,9609999.65668
pak,2000,2680000.06676
pak,2001,1789999.96185
pak,2002,4369999.88556
pak,2003,11250000
pak,2004,8579999.92371
pak,2005,10739999.77112
pak,2006,10890000.34332
pak,2007,6269999.98093
pak,2008,13020000.45776
pak,2009,16659999.84741
pak,2010,9069999.69482
pak,2011,30290000.91553
pak,2012,16282936.09619
pak,2013,4432829.85687
pak,2014,818099.97559
pak,2015,7041012.76398
pak,2016,2046241.045
pak,2017,3072410.10666
pak,2018,1152815.46116
pak,2019,536210.00051
pan,1979,259999.99046
pan,1980,100000.00149
pan,1982,129999.99523
pan,1983,829999.98331
pan,1984,250000
pan,1985,259999.99046
pan,1986,219999.99881
pan,1987,280000.00119
pan,1988,100000.00149
pan,1989,660000.02623
pan,1990,589999.97377
pan,1991,419999.98689
pan,1992,1350000.02384
pan,1993,699999.98808
pan,1994,-29999.99933
pan,1995,819999.99285
pan,1996,629999.99523
pan,1997,810000.00238
pan,1998,280000.00119
pan,2006,310000.00238
pan,2010,360000.01431
pan,2011,230000.00417
pan,2012,116668.58941
pan,2013,182679.99589
pan,2014,1005370.02087
pan,2015,366019.99402
pan,2016,629211.00855
pan,2017,357300.0133
pan,2019,2876028.77617
per,1969,550000.01192
per,1970,879999.99523
per,1971,720000.02861
per,1972,860000.01431
per,1973,1580000.04292
per,1974,1220000.02861
per,1975,1879999.99523
per,1976,1320000.05245
per,1977,2960000.03815
per,1978,3599999.90463
per,1979,3190000.05722
per,1980,2609999.8951
per,1981,4070000.17166
per,1982,6920000.07629
per,1983,3250000
per,1984,9899999.61853
per,1985,5159999.84741
per,1986,3190000.05722
per,1987,2990000.00954
per,1988,2910000.08583
per,1989,10500000
per,1990,10659999.84741
per,1991,18299999.23706
per,1992,8760000.22888
per,1993,11319999.69482
per,1994,6119999.88556
per,1995,11310000.41962
per,1996,1230000.01907
per,1997,3039999.96185
per,1998,4510000.22888
per,1999,5010000.22888
per,2000,3859999.8951
per,2001,1330000.04292
per,2002,2109999.8951
per,2003,1860000.01431
per,2004,1230000.01907
per,2005,3470000.02861
per,2006,610000.01431
per,2007,709999.97854
per,2008,2680000.06676
per,2009,409999.99642
per,2010,-59999.99866
phl,1969,529999.97139
phl,1970,610000.01431
phl,1971,2400000.09537
phl,1972,1070000.05245
phl,1973,1139999.98569
phl,1974,5429999.82834
phl,1975,660000.02623
phl,1976,1580000.04292
phl,1977,1700000.04768
phl,1978,2869999.88556
phl,1979,4690000.05722
phl,1980,6309999.94278
phl,1981,4400000.09537
phl,1982,6019999.98093
phl,1983,6170000.07629
phl,1984,1779999.97139
phl,1985,2740000.00954
phl,1986,4489999.77112
phl,1987,1370000.00477
phl,1988,1419999.95708
phl,1989,3109999.8951
phl,1990,2740000.00954
phl,1991,3980000.01907
phl,1992,2619999.88556
phl,1993,790000.02146
phl,1994,1009999.99046
phl,1995,1620000.00477
phl,2006,1649999.97616
phl,2007,5760000.22888
phl,2008,5590000.15259
phl,2009,2099999.90463
phl,2010,2119999.88556
phl,2011,1009999.99046
phl,2012,1799356.8182
phl,2013,2770.99991
phl,2014,583549.97635
phl,2015,518828.98808
phl,2016,985752.99978
phl,2017,1312379.95625
phl,2018,225227.47517
phl,2019,2602370.02373
png,1979,100000.00149
pol,1990,23809999.46594
pol,1991,170000.00179
prk,1995,2059999.94278
prk,1996,5579999.92371
prk,1997,-3259999.99046
prk,1998,1230000.01907
prk,1999,360000.01431
prk,2000,560000.00238
prk,2001,589999.97377
prk,2002,50000.00075
prk,2003,3230000.01907
prk,2004,7489999.77112
prk,2005,8439999.58038
prk,2006,1809999.94278
prk,2007,980000.01907
prk,2008,3890000.1049
prk,2009,7219999.79019
prk,2010,8090000.15259
prk,2011,13329999.92371
prk,2012,8467244.14825
prk,2013,11481160.16388
prk,2014,3888590.09743
prk,2015,637251.97315
prk,2016,2370009.89914
prk,2017,1858150.00534
prk,2018,1324316.85925
prk,2019,4373929.97742
pry,1969,159999.99642
pry,1970,289999.99166
pry,1971,340000.00358
pry,1972,289999.99166
pry,1973,439999.99762
pry,1974,589999.97377
pry,1975,490000.00954
pry,1976,180000.00715
pry,1977,219999.99881
pry,1978,189999.99762
pry,1979,709999.97854
pry,1980,550000.01192
pry,1981,769999.98093
pry,1982,400000.00596
pry,1983,920000.01669
pry,1984,3710000.03815
pry,1985,2000000
pry,1986,1090000.03338
pry,1987,2650000.09537
pry,1988,1059999.94278
pry,1989,1659999.96662
pry,1990,2109999.8951
pry,1991,2240000.00954
pry,1992,1809999.94278
pry,1993,3839999.91417
pry,1994,159999.99642
pry,1995,479999.98927
pry,1996,1139999.98569
pry,1997,500000
pry,2012,46362.91042
pry,2013,685404.00267
pry,2014,61969.99922
pse,1993,289999.99166
pse,1995,1750000
pse,1996,1460000.03815
pse,1997,1100000.02384
pse,1998,4050000.19073
pse,1999,2650000.09537
pse,2000,1139999.98569
pse,2001,4460000.03815
pse,2002,5400000.09537
pse,2003,1710000.03815
pse,2004,2400000.09537
pse,2006,879999.99523
pse,2007,9999.99978
pse,2008,3470000.02861
pse,2009,1960000.03815
pse,2010,3039999.96185
pse,2011,8739999.77112
pse,2012,11479221.34399
pse,2013,6125208.85468
pse,2014,4201529.97971
pse,2015,1682454.94366
pse,2016,317106.00853
pse,2017,5362649.9176
pse,2018,8383191.1087
pse,2019,18716529.84619
rou,1991,1419999.95708
rus,1995,2579999.92371
rus,2001,1730000.01907
rus,2002,1019999.98093
rus,2003,1100000.02384
rus,2004,1549999.95232
rwa,1973,109999.9994
rwa,1974,50000.00075
rwa,1975,959999.97854
rwa,1976,500000
rwa,1977,540000.02146
rwa,1978,730000.01907
rwa,1979,1259999.99046
rwa,1980,2630000.11444
rwa,1981,920000.01669
rwa,1982,1279999.97139
rwa,1983,3670000.07629
rwa,1984,2700000.04768
rwa,1985,5869999.88556
rwa,1986,1539999.96185
rwa,1987,1820000.05245
rwa,1988,1570000.05245
rwa,1989,1000000
rwa,1990,1950000.04768
rwa,1991,3170000.07629
rwa,1992,7300000.19073
rwa,1993,53939998.62671
rwa,1994,47740001.67847
rwa,1995,150710006.71387
rwa,1996,80720001.2207
rwa,1997,-69800003.05176
rwa,1998,4599999.90463
rwa,1999,33950000.76294
rwa,2000,19979999.54224
rwa,2001,4360000.13351
rwa,2002,4820000.17166
rwa,2003,6690000.05722
rwa,2004,7000000
rwa,2005,4150000.09537
rwa,2006,5440000.05722
rwa,2007,8079999.92371
rwa,2008,7159999.84741
rwa,2009,1860000.01431
rwa,2010,1190000.05722
rwa,2011,2480000.01907
rwa,2012,1474151.37291
rwa,2013,2608593.22548
rwa,2014,2267529.96445
rwa,2015,2919708.96721
rwa,2016,1376978.99342
rwa,2017,4534989.83383
rwa,2019,2419300.07935
sdn,1969,769999.98093
sdn,1970,1500000
sdn,1971,5059999.94278
sdn,1972,5199999.80927
sdn,1973,5400000.09537
sdn,1974,7760000.22888
sdn,1975,18590000.15259
sdn,1976,5849999.90463
sdn,1977,12229999.54224
sdn,1978,9399999.61853
sdn,1979,13300000.19073
sdn,1980,10539999.96185
sdn,1981,10590000.15259
sdn,1982,9850000.38147
sdn,1983,10520000.45776
sdn,1984,17049999.23706
sdn,1985,40270000.45776
sdn,1986,19920000.07629
sdn,1987,23540000.91553
sdn,1988,42549999.23706
sdn,1989,21110000.61035
sdn,1990,37639999.38965
sdn,1991,115019996.64307
sdn,1992,94849998.47412
sdn,1993,90849998.47412
sdn,1994,110699996.94824
sdn,1995,2430000.06676
sdn,1996,7170000.07629
sdn,1997,5309999.94278
sdn,1998,12289999.96185
sdn,1999,7280000.20981
sdn,2000,6690000.05722
sdn,2001,13569999.69482
sdn,2002,11260000.22888
sdn,2003,5920000.07629
sdn,2004,10829999.92371
sdn,2005,43810001.37329
sdn,2006,55939998.62671
sdn,2007,639999.98569
sdn,2008,13829999.92371
sdn,2009,11970000.26703
sdn,2010,2279999.97139
sdn,2011,-689999.99762
sdn,2012,280971.4973
sdn,2013,12111831.66504
sdn,2014,950290.02428
sdn,2015,395089.00046
sdn,2018,1619397.52102
sdn,2019,251309.99088
sen,1969,349999.99404
sen,1970,430000.00715
sen,1971,879999.99523
sen,1972,-39999.99911
sen,1973,829999.98331
sen,1974,3000000
sen,1975,2029999.97139
sen,1976,2890000.1049
sen,1977,2490000.00954
sen,1978,6349999.90463
sen,1979,3500000
sen,1980,6889999.86649
sen,1981,4920000.07629
sen,1982,2400000.09537
sen,1983,5559999.94278
sen,1984,5150000.09537
sen,1985,3210000.03815
sen,1986,4579999.92371
sen,1987,4059999.94278
sen,1988,11789999.96185
sen,1989,8960000.03815
sen,1990,11670000.07629
sen,1991,8979999.54224
sen,1992,9810000.41962
sen,1993,8579999.92371
sen,1994,3019999.98093
sen,1995,5940000.05722
sen,1996,1509999.99046
sen,1997,2420000.07629
sen,1998,2500000
sen,1999,3880000.11444
sen,2000,2990000.00954
sen,2001,2089999.91417
sen,2002,3690000.05722
sen,2003,3519999.98093
sen,2004,2509999.99046
sen,2005,3150000.09537
sen,2006,3880000.11444
sen,2007,4619999.88556
sen,2008,5150000.09537
sen,2009,1039999.96185
sen,2010,1090000.03338
sen,2011,2660000.08583
sen,2012,9301328.65906
sen,2013,3042216.06255
sen,2014,1718844.05613
sen,2015,2136096.00067
sen,2016,811728.06025
sen,2017,1416200.04177
sen,2018,5618961.81107
sen,2019,4280102.7298
sgp,1974,79999.99821
sgp,1975,239999.99464
sgp,1976,100000.00149
sgp,1977,9999.99978
sgp,1978,270000.01073
sgp,1979,-39999.99911
sgp,1981,9999.99978
slb,1974,119999.99732
slb,1975,310000.00238
slb,1986,579999.98331
slb,1987,79999.99821
sle,1969,29999.99933
sle,1970,59999.99866
sle,1971,70000.0003
sle,1972,70000.0003
sle,1973,119999.99732
sle,1974,430000.00715
sle,1975,569999.99285
sle,1976,569999.99285
sle,1977,90000.00358
sle,1978,129999.99523
sle,1979,829999.98331
sle,1980,1480000.01907
sle,1981,9999.99978
sle,1985,419999.98689
sle,1986,59999.99866
sle,1987,379999.99523
sle,1988,449999.98808
sle,1989,579999.98331
sle,1990,1279999.97139
sle,1991,2259999.99046
sle,1992,2930000.06676
sle,1993,4760000.22888
sle,1994,879999.99523
sle,1995,2990000.00954
sle,1996,1970000.02861
sle,1997,3710000.03815
sle,1998,2470000.02861
sle,1999,750000
sle,2000,39999.99911
sle,2001,2539999.96185
sle,2002,6500000
sle,2003,5269999.98093
sle,2004,4840000.15259
sle,2005,5369999.88556
sle,2006,4760000.22888
sle,2007,5519999.98093
sle,2008,5710000.03815
sle,2009,4780000.20981
sle,2010,1470000.02861
sle,2011,1100000.02384
sle,2012,1005120.63503
sle,2013,1403123.02113
sle,2014,229519.99307
sle,2015,346395.99919
sle,2016,49977.99918
sle,2018,1209974.76578
sle,2019,2248780.01213
slv,1970,319999.99285
slv,1971,79999.99821
slv,1972,59999.99866
slv,1973,150000.00596
slv,1974,449999.98808
slv,1975,1190000.05722
slv,1976,1000000
slv,1977,1779999.97139
slv,1978,1210000.03815
slv,1979,1919999.95708
slv,1980,639999.98569
slv,1981,2779999.97139
slv,1982,7099999.90463
slv,1983,7340000.15259
slv,1984,6889999.86649
slv,1985,15859999.65668
slv,1986,9199999.80927
slv,1987,12840000.15259
slv,1988,12029999.73297
slv,1989,7739999.77112
slv,1990,8100000.38147
slv,1991,12470000.26703
slv,1992,15710000.03815
slv,1993,5829999.92371
slv,1994,1320000.05245
slv,1995,7780000.20981
slv,1996,1830000.04292
slv,1997,4179999.82834
slv,1998,4849999.90463
slv,1999,2809999.94278
slv,2000,870000.00477
slv,2001,3049999.95232
slv,2002,100000.00149
slv,2003,119999.99732
slv,2004,1139999.98569
slv,2005,720000.02861
slv,2006,1039999.96185
slv,2007,1330000.04292
slv,2008,109999.9994
slv,2009,280000.00119
slv,2010,620000.00477
slv,2011,79999.99821
slv,2012,103860.87
slv,2013,17815.99969
slv,2014,1336820.00637
slv,2015,219390.00487
slv,2016,530676.00727
slv,2017,718779.98114
slv,2018,3753377.91443
slv,2019,3051980.01862
som,1969,230000.00417
som,1970,620000.00477
som,1971,519999.98093
som,1972,939999.99762
som,1973,699999.98808
som,1974,1389999.98569
som,1975,6079999.92371
som,1976,6360000.13351
som,1977,5960000.03815
som,1978,9359999.65668
som,1979,11449999.80927
som,1980,19530000.68665
som,1981,38720001.2207
som,1982,27350000.38147
som,1983,24620000.83923
som,1984,34799999.23706
som,1985,38110000.61035
som,1986,26379999.16077
som,1987,48830001.83105
som,1988,23430000.30518
som,1989,20090000.15259
som,1990,21520000.45776
som,1991,11789999.96185
som,1992,63900001.52588
som,1993,76449996.94824
som,1994,25079999.92371
som,1995,23940000.53406
som,1996,4469999.79019
som,1997,-4190000.05722
som,1998,2460000.03815
som,1999,639999.98569
som,2000,699999.98808
som,2001,990000.00954
som,2002,1389999.98569
som,2003,2109999.8951
som,2004,1649999.97616
som,2005,5210000.03815
som,2006,4360000.13351
som,2007,2619999.88556
som,2008,6530000.20981
som,2009,14640000.34332
som,2010,2299999.95232
som,2011,30909999.84741
som,2012,3189360.61859
som,2013,10394398.68927
som,2014,3532340.04974
som,2015,15682808.87604
som,2016,18005220.41321
som,2017,12181509.97162
som,2018,458912.84943
som,2019,8075329.78058
srb,1999,1450000.04768
srb,2000,230000.00417
srb,2001,1580000.04292
srb,2002,-370000.00477
srb,2004,-9999.99978
ssd,2012,16234167.099
ssd,2013,27106006.62231
ssd,2014,7750790.11917
ssd,2015,30050264.35852
ssd,2016,16595169.06738
ssd,2017,9456549.64447
ssd,2018,1963079.2141
ssd,2019,2952440.02342
stp,1975,50000.00075
stp,1976,159999.99642
stp,1977,170000.00179
stp,1978,430000.00715
stp,1979,259999.99046
stp,1980,340000.00358
stp,1981,360000.01431
stp,1982,340000.00358
stp,1983,479999.98927
stp,1984,1039999.96185
stp,1985,3390000.1049
stp,1986,430000.00715
stp,1987,3200000.04768
stp,1988,2089999.91417
stp,1989,2359999.8951
stp,1990,3240000.00954
stp,1991,2109999.8951
stp,1992,5699999.80927
stp,1993,2609999.8951
stp,1994,1389999.98569
stp,1995,2180000.06676
stp,1996,389999.98569
stp,1997,170000.00179
stp,1998,529999.97139
stp,1999,180000.00715
stp,2000,1169999.95708
stp,2001,360000.01431
stp,2002,430000.00715
stp,2003,610000.01431
stp,2004,200000.00298
stp,2005,600000.02384
stp,2006,649999.97616
stp,2007,150000.00596
stp,2008,140000.0006
stp,2009,479999.98927
stp,2010,100000.00149
stp,2011,529999.97139
stp,2012,188509.80699
stp,2013,292953.01437
stp,2014,354229.98667
stp,2015,148660.00414
stp,2016,92554.003
stp,2017,178159.99687
stp,2018,96184.46231
stp,2019,264129.9963
sur,1969,19999.99955
sur,1970,100000.00149
sur,1971,100000.00149
sur,1972,129999.99523
sur,1973,90000.00358
sur,1974,9999.99978
swz,1970,340000.00358
swz,1971,639999.98569
swz,1972,750000
swz,1973,879999.99523
swz,1974,779999.97139
swz,1975,1720000.02861
swz,1976,180000.00715
swz,1977,319999.99285
swz,1978,670000.01669
swz,1979,860000.01431
swz,1980,779999.97139
swz,1981,959999.97854
swz,1982,879999.99523
swz,1983,2660000.08583
swz,1984,1090000.03338
swz,1986,790000.02146
swz,1987,3809999.94278
swz,1988,2369999.88556
swz,1989,3359999.8951
swz,1990,3609999.8951
swz,1991,2059999.94278
swz,1992,7619999.88556
swz,1993,5989999.77112
swz,1994,2240000.00954
swz,1995,1500000
swz,2002,119999.99732
swz,2003,870000.00477
swz,2004,660000.02623
swz,2005,610000.01431
swz,2007,349999.99404
swz,2008,129999.99523
swz,2009,1230000.01907
swz,2010,629999.99523
swz,2011,1460000.03815
swz,2012,2099237.91885
swz,2013,884887.99334
swz,2014,574819.98205
swz,2015,319404.006
swz,2016,328211.81417
swz,2017,1016229.98714
swz,2018,106616.54919
swz,2019,402489.99
syc,1981,70000.0003
syc,1982,129999.99523
syc,1983,280000.00119
syc,1984,170000.00179
syc,1985,219999.99881
syc,1986,140000.0006
syc,1988,140000.0006
syc,1989,319999.99285
syc,1990,469999.99881
syc,1991,140000.0006
syc,1992,129999.99523
syc,1993,129999.99523
syc,1994,0
syr,1969,2890000.1049
syr,1970,7159999.84741
syr,1971,4530000.20981
syr,1972,4260000.22888
syr,1973,3660000.08583
syr,1974,4329999.92371
syr,1975,7050000.19073
syr,1976,7679999.82834
syr,1977,13250000
syr,1978,7989999.77112
syr,1979,17239999.77112
syr,1980,12810000.41962
syr,1981,16090000.15259
syr,1982,5389999.86649
syr,1983,17770000.45776
syr,1984,13470000.26703
syr,1985,22260000.22888
syr,1986,30059999.46594
syr,1987,13260000.22888
syr,1988,16950000.76294
syr,1989,18430000.30518
syr,1990,22649999.61853
syr,1991,13449999.80927
syr,1992,10760000.22888
syr,1993,14329999.92371
syr,1994,14069999.69482
syr,1995,13710000.03815
syr,1996,1590000.03338
syr,1997,9979999.54224
syr,1998,5369999.88556
syr,1999,6269999.98093
syr,2000,4559999.94278
syr,2001,2400000.09537
syr,2002,870000.00477
syr,2003,1039999.96185
syr,2004,1740000.00954
syr,2005,1840000.03338
syr,2006,870000.00477
syr,2007,2619999.88556
syr,2008,1200000.04768
syr,2009,2559999.94278
syr,2010,3880000.11444
syr,2011,11500000
syr,2012,11624071.12122
syr,2013,9501776.69525
syr,2014,12699709.89227
syr,2015,21096279.14429
syr,2016,11297834.39636
syr,2017,7521699.9054
syr,2018,11263310.43243
syr,2019,6605611.80115
tcd,1969,100000.00149
tcd,1970,519999.98093
tcd,1971,100000.00149
tcd,1972,90000.00358
tcd,1973,1009999.99046
tcd,1974,1539999.96185
tcd,1975,1940000.05722
tcd,1976,3329999.92371
tcd,1977,1120000.00477
tcd,1978,4380000.11444
tcd,1980,1629999.99523
tcd,1981,1990000.00954
tcd,1982,4789999.96185
tcd,1983,11329999.92371
tcd,1984,17459999.08447
tcd,1985,40630001.06812
tcd,1986,8010000.22888
tcd,1987,2940000.05722
tcd,1988,9239999.77112
tcd,1989,12000000
tcd,1990,10479999.54224
tcd,1991,13310000.41962
tcd,1992,6969999.79019
tcd,1993,5489999.77112
tcd,1994,4940000.05722
tcd,1995,7610000.13351
tcd,1996,5710000.03815
tcd,1997,9260000.22888
tcd,1998,2779999.97139
tcd,1999,3640000.1049
tcd,2000,3470000.02861
tcd,2001,4090000.15259
tcd,2002,1700000.04768
tcd,2003,4309999.94278
tcd,2004,4699999.80927
tcd,2005,12829999.92371
tcd,2006,3369999.88556
tcd,2007,4869999.88556
tcd,2008,3750000
tcd,2009,2910000.08583
tcd,2010,3069999.93324
tcd,2011,1049999.95232
tcd,2012,8657794.95239
tcd,2013,8024024.0097
tcd,2014,6086790.08484
tcd,2015,2414539.09874
tcd,2016,2713408.94699
tcd,2017,1481189.9662
tcd,2019,4300878.04794
tgo,1969,209999.99344
tgo,1970,379999.99523
tgo,1971,810000.00238
tgo,1972,409999.99642
tgo,1973,519999.98093
tgo,1974,1070000.05245
tgo,1975,1669999.95708
tgo,1976,1129999.99523
tgo,1977,4170000.07629
tgo,1978,1980000.01907
tgo,1979,469999.99881
tgo,1980,1159999.96662
tgo,1981,1960000.03815
tgo,1982,1240000.00954
tgo,1983,2450000.04768
tgo,1984,2150000.09537
tgo,1985,1740000.00954
tgo,1986,1580000.04292
tgo,1987,1590000.03338
tgo,1988,2180000.06676
tgo,1989,2130000.11444
tgo,1990,1759999.99046
tgo,1991,670000.01669
tgo,1992,1289999.96185
tgo,1993,419999.98689
tgo,1994,1649999.97616
tgo,1995,430000.00715
tgo,2005,289999.99166
tgo,2006,360000.01431
tgo,2007,819999.99285
tgo,2008,1870000.00477
tgo,2009,170000.00179
tgo,2010,1019999.98093
tgo,2011,0
tgo,2013,15437.00043
tha,1976,660000.02623
tha,1978,1629999.99523
tha,1979,3079999.92371
tha,1980,9999.99978
tha,1990,27620000.83923
tha,1991,27639999.38965
tha,1992,23409999.84741
tha,1993,4969999.79019
tha,1994,1490000.00954
tha,1995,-129999.99523
tha,1997,379999.99523
tha,1998,1590000.03338
tha,2000,29999.99933
tha,2011,469999.99881
tha,2012,0
tha,2013,375084.01275
tha,2014,737909.97267
tha,2015,732460.02197
tha,2016,493907.00459
tha,2017,207200.00565
tha,2019,543439.98432
tjk,1993,3230000.01907
tjk,1994,6050000.19073
tjk,1995,10329999.92371
tjk,1996,39999.99911
