geo,time,ne_gdi_stkb_cd
eth,1983,0
eth,1984,0
eth,1985,0
eth,1986,0
eth,1987,0
eth,1988,0
eth,1989,0
eth,1990,0
eth,1991,0
eth,1992,0
eth,1993,0
eth,1994,0
eth,1995,0
eth,1996,0
eth,1997,0
eth,1998,0
eth,1999,0
eth,2000,0
eth,2001,0
eth,2002,0
eth,2003,0
eth,2004,0
eth,2005,0
eth,2006,0
eth,2007,0
eth,2008,0
eth,2009,0
eth,2010,0
eth,2011,0
eth,2012,0
fin,1970,444680067.95017
fin,1971,346072747.93976
fin,1972,-19924003.44135
fin,1973,71691302.31834
fin,1974,1298424452.49724
fin,1975,811566187.16664
fin,1976,-170818587.475
fin,1977,-351670355.61458
fin,1978,-486815884.47653
fin,1979,1152039383.30026
fin,1980,2107108702.58208
fin,1981,668228162.02811
fin,1982,663624028.61724
fin,1983,306362083.68915
fin,1984,479817965.96755
fin,1985,164044512.66309
fin,1986,-56298381.42153
fin,1987,-104152576.7618
fin,1988,1014925373.13433
fin,1989,1716779825.41222
fin,1990,649976675.47815
fin,1991,-2277606234.3773
fin,1992,-1298115211.04327
fin,1993,-504840220.67243
fin,1994,1145133750.71144
fin,1995,1433823529.41176
fin,1996,-346880662.69739
fin,1997,499370060.70324
fin,1998,1079216733.42234
fin,1999,-52223045.94595
fin,2000,1016897416.47059
fin,2001,391390103.54331
fin,2002,632588822.35294
fin,2003,761270943.92157
fin,2004,1209073051.73745
fin,2005,3454838686.38132
fin,2006,2675681092.94117
fin,2007,3476902785.49021
fin,2008,2151715250.78125
fin,2009,-3757543844.53125
fin,2010,-532938100
fin,2011,3935057500.00001
fin,2012,808132074.60938
fin,2013,885854732.15687
fin,2014,1234177228.62745
fin,2015,1132812661.32812
fin,2016,1276259289.10506
fin,2017,1682095271.76471
fin,2018,3288958309.80392
fin,2019,716463686.27451
fin,2020,604221741.63424
fji,1980,77523227.38386
fji,1981,95571027.38123
fji,1982,23478120.97812
fji,1983,2317600.78663
fji,1984,21488084.24164
fji,1985,10534847.43412
fji,1986,45147850.64878
fji,1987,3641771.84661
fji,1988,8809340.69776
fji,1989,16517225.10618
fji,1990,23634276.45351
fji,1991,17619951.20629
fji,1992,19960079.84032
fji,1993,24646517.05798
fji,1994,27320538.2146
fji,1995,21332574.84178
fji,1996,3705551.20074
fji,1997,-6164715.66115
fji,1998,24159452.38575
fji,1999,30158407.79854
fji,2000,31804942.21554
fji,2001,14012123.34183
fji,2002,10837258.2194
fji,2003,13292541.40732
fji,2004,17945758.79977
fji,2005,42088468.36192
fji,2006,46714533.27172
fji,2007,76039495.74613
fji,2008,90283804.98212
fji,2009,80993199.36596
fji,2010,89664598.86358
fji,2011,110275596.69864
fji,2012,93172970.55701
fji,2013,69566634.08276
fji,2014,70507470.59447
fji,2015,114522215.86575
fji,2016,82649114.43166
fji,2017,111661570.46785
fji,2018,114736035.25917
fra,1960,1868066406.22711
fra,1961,908789062.48886
fra,1962,1720587479.41971
fra,1963,1242277446.53083
fra,1964,1909254214.61476
fra,1965,1372484066.59502
fra,1966,2004916221.19254
fra,1967,1688700143.89378
fra,1968,1612967722.01971
fra,1969,3424889399.47136
fra,1970,3736860753.51364
fra,1971,2488457440.51142
fra,1972,3347204161.24837
fra,1973,5207719505.00884
fra,1974,6468903436.98854
fra,1975,-1935138442.71072
fra,1976,5447965036.87517
fra,1977,6083177320.13907
fra,1978,3322674418.60465
fra,1979,7801418439.71631
fra,1980,9256442098.7271
fra,1981,-2461074230.53712
fra,1982,3232857570.61583
fra,1983,-1066356829.33127
fra,1984,-345267582.37634
fra,1985,-68623156.66521
fra,1986,4094137702.43394
fra,1987,3807704900.14187
fra,1988,7370333663.69343
fra,1989,11312975529.5085
fra,1990,13034574147.6931
fra,1991,5378444366.93408
fra,1992,-1693928128.87237
fra,1993,-15382209867.9639
fra,1994,-1481568998.10964
fra,1995,7029833092.39059
fra,1996,-3818438261.31555
fra,1997,-978871656.55203
fra,1998,11715588169.891
fra,1999,8281083000.00002
fra,2000,13297249868.2353
fra,2001,8975103495.6693
fra,2002,5438940069.01962
fra,2003,2790572687.45097
fra,2004,11129194026.641
fra,2005,14394124451.3619
fra,2006,18262684888.23529
fra,2007,26130904773.7256
fra,2008,15642955165.625
fra,2009,-19833806039.0625
fra,2010,-4209150416.66667
fra,2011,22836417879.37749
fra,2012,4522456125
fra,2013,6898245095.68629
fra,2014,25420862507.843
fra,2015,29588489767.1875
fra,2016,19637568124.9028
fra,2017,24403372774.11769
fra,2018,26922219960
fra,2019,24211994698.0392
fra,2020,22281961693.3853
fsm,1983,2400000
gab,1970,5065065.52371
gab,1971,5084318.76577
gab,1972,2777473.27564
gab,1973,36789537.68718
gab,1974,149976318.92341
gab,1975,147447960.20067
gab,1976,389201957.02146
gab,1977,255617388.95729
gab,1978,-155989744.57609
gab,1979,42778909.64765
gab,1980,36917911.83813
gab,1981,126595576.90927
gab,1982,96772352.13515
gab,1983,-38575991.06274
gab,1984,59273612.30042
gab,1985,37394580.44483
gab,1986,8951623.3139
gab,1987,-41592276.1614
gab,1988,-17794297.11216
gab,1989,11598444.32242
gab,1990,13589711.79417
gab,1991,18879368.06934
gab,1992,20212186.39943
gab,1993,-19304091.64367
gab,1994,33333651.53429
gab,1995,31052889.28102
gab,1996,78975291.68077
gab,1997,32552674.5106
gab,1998,51360128.0647
gab,1999,0
gab,2000,0
gab,2001,13894.0906
gab,2002,34922.21281
gab,2003,18796.42847
gab,2004,3034.10716
gab,2005,36704962.87968
gab,2006,90426273.13822
gab,2007,153670750.72232
gab,2008,9967973.76682
gab,2009,-187448793.66795
gab,2010,-245206697.2073
gab,2011,-371094668.50406
gab,2012,-132406998.40547
gab,2013,-134569557.45662
gab,2014,-101230046.42159
gab,2017,319643.43131
gbr,1990,-3878137428.97727
gbr,1991,-10043169312.1693
gbr,1992,-3819292734.29273
gbr,1993,508252849.43011
gbr,1994,6628299663.29966
gbr,1995,7853874072.90516
gbr,1996,3488299531.98128
gbr,1997,7650622134.90504
gbr,1998,10814839350.7784
gbr,1999,9063258372.43165
gbr,2000,9075503101.83084
gbr,2001,6381171728.8038
gbr,2002,9222122302.15827
gbr,2003,9008979591.83673
gbr,2004,6468326620.28561
gbr,2005,10016363636.3636
gbr,2006,13707451701.9319
gbr,2007,14721888755.5022
gbr,2008,-1755514705.88235
gbr,2009,-25095809316.0928
gbr,2010,5979795286.3442
gbr,2011,6586654428.92006
gbr,2012,6881005796.84099
gbr,2013,16782337970.6335
gbr,2014,33373393533.87
gbr,2015,13957777257.762
gbr,2016,5381872158.7742
gbr,2017,5669221712.6184
gbr,2018,6484950745.61728
gbr,2019,4185360222.55608
gbr,2020,-11232057377.6434
geo,1990,568590136.96914
geo,1991,562913907.28477
geo,1992,259708137.52164
geo,1993,79419861.06055
geo,1994,0
geo,1995,0
geo,1996,31886192.7889
geo,1997,-21804238.921
geo,1998,58431663.50854
geo,1999,6871615.43599
geo,2000,34669718.67438
geo,2001,99573420.16401
geo,2002,136386482.67068
geo,2003,69581022.51014
geo,2004,144824707.84641
geo,2005,291223037.45794
geo,2006,272747697.14671
geo,2007,719784495.65998
geo,2008,723101690.36759
geo,2009,-185992217.89883
geo,2010,196431577.17556
geo,2011,285561814.40854
geo,2012,620117483.19506
geo,2013,378501863.65276
geo,2014,626040663.75942
geo,2015,290486052.96788
geo,2016,549541555.75274
geo,2017,292050209.20502
geo,2018,523578390.75017
geo,2019,221258720.41446
geo,2020,233722996.14515
gha,1967,26718958.37883
gha,1968,28435526.36611
gha,1969,35299274.10965
gha,1970,47065698.81287
gha,1971,40607409.49865
gha,1972,-33016301.79901
gha,1973,33802816.90141
gha,1974,32919254.65839
gha,1975,31382978.7234
gha,1976,-26271186.44068
gha,1977,53142857.14286
gha,1978,11518324.60733
gha,1979,-7692307.69231
gha,1980,-21058091.28631
gha,1981,-6337208.93388
gha,1982,-6209150.3268
gha,1983,0
gha,1984,1060013.04631
gha,1985,1825119.39662
gha,1986,3808000.69458
gha,1987,3741496.59864
gha,1988,2937147.34608
gha,1989,2775566.31104
gha,1990,3403277.11671
gha,1991,3665760.86957
gha,1992,4105263.15789
gha,1993,-93990755.0077
gha,1994,75313807.53138
gha,1995,-71726438.69892
gha,1996,62507645.25994
gha,1997,66894531.25
gha,1998,55795847.75087
gha,1999,41151162.7907
gha,2000,44870618.4621
gha,2001,-27823537.6239
gha,2002,57041898.0313
gha,2003,0
gha,2004,0
gha,2005,0
gha,2006,0
gha,2007,0
gha,2008,0
gha,2009,248229039.14591
gha,2010,430188251.74825
gha,2011,327700578.71893
gha,2012,354027508.35662
gha,2013,460371807.81266
gha,2014,424459918.52517
gha,2015,406748129.00447
gha,2016,497851629.23935
gha,2017,1031373382.36984
gha,2018,976002093.64709
gha,2019,1111324318.62614
gha,2020,988532855.58554
gin,1986,40786.31889
gin,1987,0
gin,1988,0
gin,1989,0
gin,1990,42462002.4003
gin,1991,38511226.44965
gin,1992,35720569.3606
gin,1993,46677606.25095
gin,1994,47817181.50173
gin,1995,55476459.57304
gin,1996,64739965.45475
gin,1997,52039325.29645
gin,1998,47702525.11295
gin,1999,32434739.68202
gin,2000,26332813.90904
gin,2001,27684381.44094
gin,2002,7053143.37095
gin,2003,62128094.81114
gin,2004,35669541.21991
gin,2005,28789902.39449
gin,2006,194569906.32678
gin,2007,-78541904.45267
gin,2008,252675950.36259
gin,2009,24920332.93653
gin,2010,81433714.23442
gin,2011,30610743.85457
gin,2012,69028596.67765
gin,2013,5409192.02092
gin,2014,9235547.9066
gin,2015,17077694.63663
gin,2016,21621008.73902
gin,2017,-360889176.92649
gin,2018,9474392.15809
gin,2019,1038523365.72841
gin,2020,814035473.64522
gmb,1981,0
gmb,1982,0
gmb,1983,0
gmb,1984,0
gmb,1985,0
gmb,1986,0
gmb,1987,0
gmb,1988,0
gmb,1989,0
gmb,1990,0
gmb,1991,0
gmb,1992,0
gmb,1993,0
gmb,1994,0
gmb,1995,0
gmb,1996,0
gmb,1997,0
gmb,1998,0
gmb,1999,0
gmb,2000,0
gmb,2001,0
gmb,2002,0
gmb,2003,0
gmb,2004,0
gmb,2005,0
gmb,2006,0
gmb,2007,0
gmb,2008,0
gmb,2009,0
gmb,2010,0
gmb,2011,0
gmb,2012,0
gnb,1975,0
gnb,1979,0
gnb,1980,0
gnb,1981,0
gnb,1982,0
gnb,1983,0
gnb,1984,0
gnb,1985,0
gnb,1986,0
gnb,1987,0
gnb,1988,0
gnb,1989,0
gnb,1990,0
gnb,1991,0
gnb,1992,0
gnb,1993,0
gnb,1994,0
gnb,1995,0
gnb,1996,0
gnb,1997,0
gnb,1998,386472.25078
gnb,1999,339451.52754
gnb,2000,355114.69879
gnb,2001,367814.23535
gnb,2002,428553.61553
gnb,2003,513839.51713
gnb,2004,582229.23438
gnb,2005,2124195.65056
gnb,2006,-3644538.09308
gnb,2007,1157461.33212
gnb,2008,847533.63229
gnb,2009,784616.5819
gnb,2010,1004457.81206
gnb,2011,1169234.24282
gnb,2012,8052393.04657
gnb,2013,10820937.29171
gnb,2014,19136062.79846
gnb,2015,-14250786.47801
gnb,2016,880855.66522
gnb,2017,936870.27119
gnb,2018,-54199639.38921
gnb,2019,-1783547.33057
gnb,2020,-108560666.8682
gnq,1990,0
gnq,1991,0
gnq,1992,0
gnq,1993,0
gnq,1994,0
gnq,1995,0
gnq,1996,0
gnq,1997,0
gnq,1998,0
gnq,2005,55214462.63765
gnq,2006,-64459051.72043
gnq,2007,-79926254.01968
gnq,2008,-128035554.73774
gnq,2009,-2136938322.86112
gnq,2010,-695869023.32528
gnq,2011,-1305209111.35112
gnq,2012,-1211523495.86463
gnq,2013,30269308.33313
gnq,2014,28777294.31093
gnq,2015,22479257.50683
gnq,2016,16660321.38246
gnq,2017,9170650.30895
gnq,2018,-23397394.66064
gnq,2019,-12628197.51388
gnq,2020,-9044695.24832
grc,1960,-434767450.38238
grc,1961,-58443165.92029
grc,1962,-140649100.02612
grc,1963,439502739.35353
grc,1964,750870989.8309
grc,1965,1107482887.60688
grc,1966,679837111.93045
grc,1967,632025345.5712
grc,1968,551631065.55724
grc,1969,1192083158.28051
grc,1970,1484181818.18182
grc,1971,1707045454.54545
grc,1972,1786102272.72727
grc,1973,4385454545.45455
grc,1974,4257022727.27273
grc,1975,4074091392.13603
grc,1976,4991427238.80597
grc,1977,1466808510.6383
grc,1978,-1093775510.20408
grc,1979,-3753183072.67709
grc,1980,-1043125499.60032
grc,1981,-3095596555.96556
grc,1982,2763979591.83673
grc,1983,318014705.88235
grc,1984,4900012091.89843
grc,1985,4772721440.90797
grc,1986,3995596397.27361
grc,1987,-972868646.2003
grc,1988,2868282488.58996
grc,1989,1980610574.90558
grc,1990,2554658211.52193
grc,1991,4977261170.31221
grc,1992,2809740793.70754
grc,1993,2518717300.83234
grc,1994,3394221910.11236
grc,1995,3441839976.46713
grc,1996,3737069648.92412
grc,1997,3216893797.57893
grc,1998,2108322379.79938
grc,1999,-501805919.61236
grc,2000,1545233350.11138
grc,2001,1301128483.05
grc,2002,1773171999.54589
grc,2003,4148847463.14509
grc,2004,2197946783.68302
grc,2005,3148828557.99533
grc,2006,6745736069.38234
grc,2007,3569311378.71844
grc,2008,2482676412.40312
grc,2009,-8128925853.79999
grc,2010,4239954769.13334
grc,2011,1003152919.7179
grc,2012,1375454923.66055
grc,2013,1784800723.82628
grc,2014,2491143559.70901
grc,2015,2557473812.43203
grc,2016,3532213064.61363
grc,2017,466700665.71059
grc,2018,4245881025.28
grc,2019,4159054906.70588
grc,2020,6310186903.26694
grd,1996,0
grd,1997,0
grd,2000,0
grd,2001,0
grd,2002,0
grd,2003,0
grd,2004,0
grd,2005,0
grd,2006,0
grd,2007,0
grd,2008,0
grd,2009,0
grd,2010,0
grd,2011,0
grd,2012,0
gtm,1960,5400000
gtm,1961,-12900000
gtm,1962,-6100000
gtm,1963,8300000
gtm,1964,7200000
gtm,1965,2300000
gtm,1966,-17700000
gtm,1967,-3600000
gtm,1968,23000000
gtm,1969,-35300000
gtm,1970,5600000
gtm,1971,21900000
gtm,1972,-17700000
gtm,1973,-5000000
gtm,1974,120100000
gtm,1975,16000000
gtm,1976,34200000
gtm,1977,59600000
gtm,1978,94700000
gtm,1979,7900000
gtm,1980,-44000000
gtm,1981,23000000
gtm,1982,-76000000
gtm,1983,52000000
gtm,1984,183500000
gtm,1985,52608695.65217
gtm,1986,19771689.49772
gtm,1987,110160000
gtm,1988,25687022.90076
gtm,1989,-19140625
gtm,1990,47483169.11142
gtm,1991,199248344.56839
gtm,1992,280044869.06742
gtm,1993,132213454.23572
gtm,1994,189040721.93629
gtm,1995,79193714.93477
gtm,1996,-100813813.37011
gtm,1997,-254043735.67294
gtm,1998,145314056.04904
gtm,1999,-98522957.76746
gtm,2000,329795522.46496
gtm,2001,253091453.94854
gtm,2002,259255238.63099
gtm,2003,358149076.30117
gtm,2004,601066922.54452
gtm,2005,391373740.814
gtm,2006,216590127.06179
gtm,2007,424191026.02531
gtm,2008,-598843306.87831
gtm,2009,-783729317.78083
gtm,2010,-359842152.94497
gtm,2011,204501310.14463
gtm,2012,82930874.69363
gtm,2013,398565217.3913
gtm,2014,-58208336.56657
gtm,2015,193756192.19313
gtm,2016,-6439124.199
gtm,2017,-9546373.79387
gtm,2018,71584676.56134
gtm,2019,7337560.2531
gtm,2020,-446917679.5115
guy,1960,1691652.56956
guy,1961,-583328.47226
guy,1962,-991658.40285
guy,1963,6416613.19489
guy,1964,466662.77781
guy,1965,6235294.11765
guy,1966,3823529.41176
guy,1967,2823529.41176
guy,1968,3150000
guy,1969,2900000
guy,1970,4650000
guy,1971,1150000
guy,1972,5047619.04762
guy,1973,9857142.85714
guy,1974,24545454.54545
guy,1975,17625000
guy,1976,17800000
guy,1977,14800000
guy,1978,7200000
guy,1979,34400000
guy,1980,18000000
guy,1981,10714285.71429
guy,1982,0
guy,1983,0
guy,1984,0
guy,1985,26976744.18605
guy,1986,32093023.25581
guy,1987,11734693.87755
guy,1988,12900000
guy,1989,12794117.64706
guy,1990,13569620.25316
guy,1991,0
guy,1992,0
guy,1993,0
guy,1994,0
guy,1995,0
guy,1996,0
guy,1997,0
guy,1998,0
guy,1999,0
guy,2000,0
guy,2001,0
guy,2002,0
guy,2003,0
guy,2004,0
guy,2005,0
hkg,1961,10208248.2646
hkg,1962,11878688.88971
hkg,1963,14291547.57044
hkg,1964,16333197.22336
hkg,1965,17975567.19023
hkg,1966,18653789.15988
hkg,1967,20008699.43454
hkg,1968,20048972.07934
hkg,1969,23467244.32191
hkg,1970,28128238.44851
hkg,1971,33048700.69956
hkg,1972,41833587.40738
hkg,1973,58874963.56747
hkg,1974,134748390.1741
hkg,1975,148119630.41012
hkg,1976,607364214.64688
hkg,1977,365079365.07936
hkg,1978,441317761.59874
hkg,1979,650848541.78744
hkg,1980,752597415.64679
hkg,1981,707244198.73687
hkg,1982,231140545.97275
hkg,1983,595854209.10642
hkg,1984,742261447.94065
hkg,1985,188555732.40232
hkg,1986,792357079.69705
hkg,1987,1249759562.98168
hkg,1988,1810402254.67589
hkg,1989,443980051.0263
hkg,1990,735320547.38248
hkg,1991,527331686.22606
hkg,1992,1057669948.06604
hkg,1993,297197373.18372
hkg,1994,2751280989.59681
hkg,1995,5901910597.48184
hkg,1996,1262169814.98002
hkg,1997,1590395370.76504
hkg,1998,-2020709333.40219
hkg,1999,-1367966484.0477
hkg,2000,1848110688.98244
hkg,2001,-520592911.73001
hkg,2002,725743374.06557
hkg,2003,1170057019.57158
hkg,2004,908577298.40781
hkg,2005,-612166175.92224
hkg,2006,-274080177.14153
hkg,2007,1645986617.78655
hkg,2008,1089022448.24575
hkg,2009,2959441678.06187
hkg,2010,4829583483.49895
hkg,2011,1508093525.17986
hkg,2012,-472126244.13388
hkg,2013,-215703971.11913
hkg,2014,963748210.62406
hkg,2015,-2654867256.63717
hkg,2016,57586024.7607
hkg,2017,1408022378.48381
hkg,2018,1429355106.20654
hkg,2019,-391403667.7344
hkg,2020,6342752539.57614
hnd,1960,4550000
hnd,1961,4850000
hnd,1962,4650000
hnd,1963,4600000
hnd,1964,5500000
hnd,1965,8200000
hnd,1966,8450000
hnd,1967,10900000
hnd,1968,6300000
hnd,1969,7150000
hnd,1970,17000000
hnd,1971,-1500000
hnd,1972,5500000
hnd,1973,11500000
hnd,1974,54500000
hnd,1975,-25000000
hnd,1976,-16000000
hnd,1977,29500000
hnd,1978,67069707.85332
hnd,1979,77388388.27286
hnd,1980,80121718.87146
hnd,1981,69457057.12899
hnd,1982,49057606.96254
hnd,1983,50529150.43126
hnd,1984,69786888.79408
hnd,1985,74546088.49321
hnd,1986,64114016.47028
hnd,1987,87873525.18521
hnd,1988,101021703.61374
hnd,1989,84771006.68696
hnd,1990,92232182.53108
hnd,1991,93435589.74552
hnd,1992,104641826.87935
hnd,1993,134790211.93659
hnd,1994,142421962.70574
hnd,1995,137575505.73514
hnd,1996,132348750
hnd,1997,150459490.4943
hnd,1998,160517592.31905
hnd,1999,181328459.93031
hnd,2000,178730974.58311
hnd,2001,156120903.03488
hnd,2002,213104203.36513
hnd,2003,191671683.82973
hnd,2004,226778578.27739
hnd,2005,261972096.03553
hnd,2006,110105356.10894
hnd,2007,180673856.37975
hnd,2008,340404965.49896
hnd,2009,-204033377.92333
hnd,2010,50959509.71368
hnd,2011,274236076.3337
hnd,2012,35548552.6513
hnd,2013,-335304652.55366
hnd,2014,-19933995.64245
hnd,2015,298961978.5656
hnd,2016,289551415.77181
hnd,2017,296053130.49527
hnd,2018,436118632.31395
hnd,2019,-27325654.48916
hnd,2020,-60677195.08346
hrv,1995,651072298.0826
hrv,1996,532581470.30957
hrv,1997,956989683.37312
hrv,1998,247644318.40354
hrv,1999,48571711.72542
hrv,2000,29098755.13414
hrv,2001,194315814.44021
hrv,2002,636109661.13828
hrv,2003,805712375.85653
hrv,2004,507894885.2458
hrv,2005,713272576.81567
hrv,2006,1316910311.69142
hrv,2007,1361419197.55704
hrv,2008,1791166461.46991
hrv,2009,-38145128.81755
hrv,2010,-39114880.39839
hrv,2011,-150840464.4826
hrv,2012,-430507925.70513
hrv,2013,-153625513.02042
hrv,2014,-151928916.93108
hrv,2015,528724795.63972
hrv,2016,493168745.36177
hrv,2017,1125351522.73657
hrv,2018,1924691969.4912
hrv,2019,794922403.63518
hrv,2020,914265082.89808
hti,2012,519.50301
hti,2018,-1533.2781
hun,1991,-89192587.14123
hun,1992,-788473837.26451
hun,1993,230908660.75954
hun,1994,478175124.64125
hun,1995,636216190.84815
hun,1996,902456456.64138
hun,1997,1435099031.42152
hun,1998,2224124155.73197
hun,1999,1022236109.60009
hun,2000,1209968700.74052
hun,2001,743268030.8914
hun,2002,601047143.97124
hun,2003,842146043.78737
hun,2004,3482306415.22537
hun,2005,2420116994.22545
hun,2006,3166044013.49874
hun,2007,1583492080.08896
hun,2008,2724379812.60019
hun,2009,-2072217442.07941
hun,2010,1473568626.19373
hun,2011,1783725846.1615
hun,2012,1302370384.08144
hun,2013,1117619973.6248
hun,2014,2885129799.87245
hun,2015,1677459658.29254
hun,2016,2641337011.73378
hun,2017,1367071541.35795
hun,2018,3339160041.20226
hun,2019,2269534851.71678
hun,2020,1089804002.20781
idn,1983,2963508755.53698
idn,1984,1774766656.9099
idn,1985,1772164164.56112
idn,1986,1675453703.39696
idn,1987,1576062316.1956
idn,1988,1775752557.81374
idn,1989,2029104030.9973
idn,1990,2288529943.89347
idn,1991,2563359990.32774
idn,1992,2782325411.83889
idn,1993,3160134006.03066
idn,1994,3537842878.63011
idn,1995,4042640574.46231
idn,1996,4547393587.49947
idn,1997,4314977222.46586
idn,1998,1908910957.4543
idn,1999,2800027024.30924
idn,2000,3951993305.35459
idn,2001,4599385220.4987
idn,2002,3864113458.13383
idn,2003,14303369536.2627
idn,2004,4129293326.51486
idn,2005,4119075683.38475
idn,2006,4627222901.90053
idn,2007,-115228093.20643
idn,2008,600301121.3519
idn,2009,-699156275.00165
idn,2010,14201151225.6517
idn,2011,14974013436.1777
idn,2012,21587984041.5237
idn,2013,17023842423.5559
idn,2014,18561038282.9845
idn,2015,10768129474.8928
idn,2016,11937421789.9879
idn,2017,15741642941.932
idn,2018,23785561274.4785
idn,2019,16039586437.5745
idn,2020,6710760323.71925
ind,1960,457155875.21588
ind,1961,-380935670.5614
ind,1962,196594690.56812
ind,1963,-307615375.94261
ind,1964,-217154043.40611
ind,1965,434969287.00988
ind,1966,738011777.7671
ind,1967,-180733002.12087
ind,1968,-972346571.96505
ind,1969,-20979665.54939
ind,1970,697248221.96909
ind,1971,686179218.64522
ind,1972,-654945341.7703
ind,1973,2694373885.27718
ind,1974,2626765762.10869
ind,1975,1223827707.86099
ind,1976,682279524.3252
ind,1977,1000495092.4059
ind,1978,5292433198.80144
ind,1979,3177005020.37779
ind,1980,2611175687.50746
ind,1981,1862891369.98189
ind,1982,-65535335.8151
ind,1983,-1136920637.82293
ind,1984,381741894.74271
ind,1985,1978013811.68659
ind,1986,-2045171366.30692
ind,1987,-1099483473.73655
ind,1988,4583005166.07243
ind,1989,4425924725.89883
ind,1990,8161683453.29771
ind,1991,-1654833175.62993
ind,1992,699188601.0912
ind,1993,2042951808.26609
ind,1994,12543549546.6228
ind,1995,9563755007.14239
ind,1996,5959380515.36867
ind,1997,11514495410.1775
ind,1998,4878402829.61899
ind,1999,4361293839.50782
ind,2000,-226779072.13449
ind,2001,-18944216962.0243
ind,2002,-8711593020.30116
ind,2003,1618537898.91736
ind,2004,28771400540.3745
ind,2005,34057805389.6679
ind,2006,38681725906.3636
ind,2007,60784925719.1256
ind,2008,21451053153.0474
ind,2009,57520566517.7885
ind,2010,80469468206.10069
ind,2011,43400809202.55
ind,2012,39428033968.5825
ind,2013,23903597701.8904
ind,2014,51141520554.8905
ind,2015,40092140789.8455
ind,2016,20587322097.1493
ind,2017,36860006312.9413
ind,2018,45480569245.5547
ind,2019,27425846042.85089
ind,2020,26326892086.2243
irl,1970,66197316.19732
irl,1971,11523572.2499
irl,1972,74754130.60582
irl,1973,101068879.02759
irl,1974,311288897.07236
irl,1975,45001742.16028
irl,1976,24218794.22587
irl,1977,315691715.89504
irl,1978,170155542.13229
irl,1979,405098323.66215
irl,1980,-178737659.8155
irl,1981,-266249207.75764
irl,1982,228381399.50816
irl,1983,113805422.33532
irl,1984,228758750.21342
irl,1985,164596485.38353
irl,1986,179746714.70962
irl,1987,-1470037.45318
irl,1988,-256583083.38332
irl,1989,233394352.04822
irl,1990,1096008857.62668
irl,1991,996572442.64165
irl,1992,-322369020.50114
irl,1993,-192290964.06559
irl,1994,-223137809.18728
irl,1995,554123737.37374
irl,1996,539178427.41936
irl,1997,979866284.62273
irl,1998,1418196702.92699
irl,1999,470369777.50579
irl,2000,767492472.63373
irl,2001,349746017.40039
irl,2002,629491122.82824
irl,2003,1371955029.47686
irl,2004,520940070.68147
irl,2005,1018754421.78988
irl,2006,2104749007.49294
irl,2007,1461191351.10942
irl,2008,-482101876.6125
irl,2009,-2032124065.20351
irl,2010,-665263183.36667
irl,2011,1138883868.38522
irl,2012,1389423146.10117
irl,2013,451542867.79882
irl,2014,4137525354.69175
irl,2015,4913460083.92656
irl,2016,5259955995.38406
irl,2017,4742676091.34942
irl,2018,1193274227.2502
irl,2019,4414361143.93725
irl,2020,5129775196.90429
irn,1960,-208573212.62148
irn,1961,-98853832.73051
irn,1962,18484899.05086
irn,1963,-232005478.61096
irn,1964,-30542853.33654
irn,1965,35511507.00928
irn,1966,334720332.47949
irn,1967,-21791566.74834
irn,1968,620894054.69578
irn,1969,376533078.25828
irn,1970,418915442.64422
irn,1971,6666150.93473
irn,1972,547618342.70739
irn,1973,233407605.75509
irn,1974,1415900142.11815
irn,1975,-419376619.14144
irn,1976,-834266121.0742
irn,1977,-567940943.82295
irn,1978,-6343110675.70629
irn,1979,-5510120385.04065
irn,1980,10325657418.8828
irn,1981,6503665115.56542
irn,1982,-5258810298.38186
irn,1983,-4560637361.90566
irn,1984,-10369574611.6007
irn,1985,-15502167831.4872
irn,1986,-16218772824.7104
irn,1987,-8264743542.34456
irn,1988,-9185973842.13435
irn,1989,-1943980396.6024
irn,1990,7537047917.31468
irn,1993,1636509565.40541
irn,1994,-1918001657.42931
irn,1995,5294647336.98095
irn,1996,7611414844.79074
irn,1997,3295232769.77874
irn,1998,1346019565.25265
irn,1999,793969855.92042
irn,2000,4159092507.45071
irn,2001,-694763738.33992
irn,2002,7471072925.64715
irn,2003,14505655715.6689
irn,2004,28051574589.2324
irn,2005,23008657748.45309
irn,2006,30363458406.9976
irn,2007,39840392140.5531
irn,2008,40552273137.3358
irn,2009,41819896421.4044
irn,2010,62844993445.1657
irn,2011,58731845085.6357
irn,2012,72007355027.3046
irn,2013,61254429349.2953
irn,2014,59950726652.1702
irn,2015,43536179454.2475
irn,2016,54225604893.2159
irn,2017,66808281085.5392
irn,2018,42130652045.1372
irn,2019,47354355716.2662
irn,2020,31791436937.5211
irq,1980,3511000000
irq,1981,4378666666.66667
irq,1982,2778666666.66667
irq,1983,-11394516129.0323
irq,1984,-5590967741.93548
irq,1985,-2053225806.45161
irq,1986,-3196451612.90323
irq,1987,-400322580.64516
irq,1988,-381612903.22581
irq,1989,-22806129032.25809
irq,1990,59892903225.8064
irq,1991,-72564841.49856
irq,1992,148458874.45887
irq,1993,535384516.6672
irq,1994,2209485414.46038
irq,1995,6410121901.90075
irq,1996,5976158377.06839
irq,1997,525006741.3257
irq,1998,1027993378.67935
irq,1999,13352275670.1803
irq,2000,12685611226.6913
irq,2001,13492018598.4606
irq,2002,4236664205.10186
irq,2003,4233075235.99235
irq,2004,4230028003.10993
irq,2005,4150272418.47826
irq,2006,798538250.80754
