geo,time,sg_law_indx
phl,2004,72.5
phl,2005,72.5
phl,2006,72.5
phl,2007,72.5
phl,2008,72.5
phl,2009,72.5
phl,2010,72.5
phl,2011,72.5
phl,2012,78.75
phl,2013,78.75
phl,2014,78.75
phl,2015,78.75
phl,2016,78.75
phl,2017,78.75
phl,2018,78.75
phl,2019,78.75
phl,2020,78.75
phl,2021,78.75
plw,1970,53.75
plw,1971,53.75
plw,1972,53.75
plw,1973,53.75
plw,1974,53.75
plw,1975,53.75
plw,1976,53.75
plw,1977,53.75
plw,1978,53.75
plw,1979,53.75
plw,1980,53.75
plw,1981,53.75
plw,1982,53.75
plw,1983,53.75
plw,1984,53.75
plw,1985,53.75
plw,1986,53.75
plw,1987,53.75
plw,1988,53.75
plw,1989,53.75
plw,1990,53.75
plw,1991,53.75
plw,1992,53.75
plw,1993,53.75
plw,1994,53.75
plw,1995,53.75
plw,1996,53.75
plw,1997,53.75
plw,1998,53.75
plw,1999,53.75
plw,2000,53.75
plw,2001,53.75
plw,2002,53.75
plw,2003,53.75
plw,2004,53.75
plw,2005,53.75
plw,2006,53.75
plw,2007,53.75
plw,2008,53.75
plw,2009,53.75
plw,2010,53.75
plw,2011,53.75
plw,2012,53.75
plw,2013,56.25
plw,2014,56.25
plw,2015,56.25
plw,2016,56.25
plw,2017,56.25
plw,2018,56.25
plw,2019,56.25
plw,2020,56.25
plw,2021,56.25
png,1970,48.125
png,1971,48.125
png,1972,48.125
png,1973,48.125
png,1974,48.125
png,1975,48.125
png,1976,48.125
png,1977,48.125
png,1978,48.125
png,1979,51.25
png,1980,51.25
png,1981,57.5
png,1982,57.5
png,1983,57.5
png,1984,57.5
png,1985,57.5
png,1986,57.5
png,1987,57.5
png,1988,57.5
png,1989,57.5
png,1990,57.5
png,1991,57.5
png,1992,57.5
png,1993,57.5
png,1994,57.5
png,1995,57.5
png,1996,57.5
png,1997,57.5
png,1998,57.5
png,1999,57.5
png,2000,57.5
png,2001,57.5
png,2002,57.5
png,2003,57.5
png,2004,57.5
png,2005,57.5
png,2006,57.5
png,2007,57.5
png,2008,57.5
png,2009,57.5
png,2010,57.5
png,2011,57.5
png,2012,57.5
png,2013,57.5
png,2014,60
png,2015,60
png,2016,60
png,2017,60
png,2018,60
png,2019,60
png,2020,60
png,2021,60
pol,1970,62.5
pol,1971,62.5
pol,1972,62.5
pol,1973,65
pol,1974,65
pol,1975,64.375
pol,1976,64.375
pol,1977,64.375
pol,1978,64.375
pol,1979,64.375
pol,1980,64.375
pol,1981,64.375
pol,1982,64.375
pol,1983,61.25
pol,1984,61.25
pol,1985,61.25
pol,1986,61.25
pol,1987,61.25
pol,1988,61.25
pol,1989,61.25
pol,1990,61.25
pol,1991,61.25
pol,1992,61.25
pol,1993,61.25
pol,1994,61.25
pol,1995,61.25
pol,1996,61.25
pol,1997,61.25
pol,1998,63.75
pol,1999,66.875
pol,2000,66.875
pol,2001,66.875
pol,2002,66.875
pol,2003,66.875
pol,2004,66.875
pol,2005,66.875
pol,2006,66.875
pol,2007,66.875
pol,2008,70
pol,2009,76.25
pol,2010,78.75
pol,2011,85
pol,2012,85
pol,2013,84.375
pol,2014,84.375
pol,2015,84.375
pol,2016,84.375
pol,2017,93.75
pol,2018,93.75
pol,2019,93.75
pol,2020,93.75
pol,2021,93.75
pri,1970,58.75
pri,1971,58.75
pri,1972,58.75
pri,1973,58.75
pri,1974,58.75
pri,1975,61.875
pri,1976,61.875
pri,1977,72.5
pri,1978,72.5
pri,1979,72.5
pri,1980,72.5
pri,1981,72.5
pri,1982,72.5
pri,1983,72.5
pri,1984,72.5
pri,1985,72.5
pri,1986,72.5
pri,1987,72.5
pri,1988,78.75
pri,1989,78.75
pri,1990,81.25
pri,1991,81.25
pri,1992,81.25
pri,1993,81.25
pri,1994,81.25
pri,1995,81.25
pri,1996,81.25
pri,1997,81.25
pri,1998,81.25
pri,1999,81.25
pri,2000,81.25
pri,2001,81.25
pri,2002,81.25
pri,2003,81.25
pri,2004,81.25
pri,2005,81.25
pri,2006,81.25
pri,2007,81.25
pri,2008,81.25
pri,2009,81.25
pri,2010,81.25
pri,2011,81.25
pri,2012,81.25
pri,2013,81.25
pri,2014,81.25
pri,2015,81.25
pri,2016,81.25
pri,2017,81.25
pri,2018,81.25
pri,2019,81.25
pri,2020,83.75
pri,2021,83.75
prt,1970,39.375
prt,1971,39.375
prt,1972,39.375
prt,1973,39.375
prt,1974,39.375
prt,1975,39.375
prt,1976,39.375
prt,1977,39.375
prt,1978,62.5
prt,1979,62.5
prt,1980,65.625
prt,1981,65.625
prt,1982,65.625
prt,1983,65.625
prt,1984,65.625
prt,1985,65.625
prt,1986,65.625
prt,1987,65.625
prt,1988,65.625
prt,1989,68.75
prt,1990,68.75
prt,1991,68.75
prt,1992,68.75
prt,1993,68.75
prt,1994,71.875
prt,1995,74.375
prt,1996,76.875
prt,1997,76.875
prt,1998,76.875
prt,1999,76.875
prt,2000,79.375
prt,2001,79.375
prt,2002,79.375
prt,2003,79.375
prt,2004,88.75
prt,2005,91.875
prt,2006,91.875
prt,2007,91.875
prt,2008,95
prt,2009,97.5
prt,2010,97.5
prt,2011,97.5
prt,2012,97.5
prt,2013,97.5
prt,2014,97.5
prt,2015,97.5
prt,2016,97.5
prt,2017,97.5
prt,2018,97.5
prt,2019,97.5
prt,2020,100
prt,2021,100
pry,1970,45
pry,1971,45
pry,1972,45
pry,1973,45
pry,1974,45
pry,1975,48.125
pry,1976,48.125
pry,1977,48.125
pry,1978,48.125
pry,1979,48.125
pry,1980,48.125
pry,1981,48.125
pry,1982,48.125
pry,1983,48.125
pry,1984,48.125
pry,1985,48.125
pry,1986,51.25
pry,1987,51.25
pry,1988,51.25
pry,1989,51.25
pry,1990,51.25
pry,1991,51.25
pry,1992,51.25
pry,1993,70.625
pry,1994,80
pry,1995,80
pry,1996,80
pry,1997,80
pry,1998,86.25
pry,1999,89.375
pry,2000,89.375
pry,2001,91.875
pry,2002,91.875
pry,2003,91.875
pry,2004,91.875
pry,2005,91.875
pry,2006,91.875
pry,2007,91.875
pry,2008,91.875
pry,2009,91.875
pry,2010,91.875
pry,2011,91.875
pry,2012,91.875
pry,2013,91.875
pry,2014,91.875
pry,2015,91.875
pry,2016,94.375
pry,2017,94.375
pry,2018,94.375
pry,2019,94.375
pry,2020,94.375
pry,2021,94.375
pse,1970,23.125
pse,1971,23.125
pse,1972,23.125
pse,1973,23.125
pse,1974,23.125
pse,1975,23.125
pse,1976,23.125
pse,1977,23.125
pse,1978,23.125
pse,1979,23.125
pse,1980,23.125
pse,1981,23.125
pse,1982,23.125
pse,1983,23.125
pse,1984,23.125
pse,1985,23.125
pse,1986,23.125
pse,1987,23.125
pse,1988,23.125
pse,1989,23.125
pse,1990,23.125
pse,1991,23.125
pse,1992,23.125
pse,1993,23.125
pse,1994,23.125
pse,1995,23.125
pse,1996,23.125
pse,1997,23.125
pse,1998,23.125
pse,1999,23.125
pse,2000,26.25
pse,2001,26.25
pse,2002,26.25
pse,2003,26.25
pse,2004,26.25
pse,2005,26.25
pse,2006,26.25
pse,2007,26.25
pse,2008,26.25
pse,2009,26.25
pse,2010,26.25
pse,2011,26.25
pse,2012,26.25
pse,2013,26.25
pse,2014,26.25
pse,2015,26.25
pse,2016,38.125
pse,2017,38.125
pse,2018,38.125
pse,2019,26.25
pse,2020,26.25
pse,2021,26.25
qat,1970,29.375
qat,1971,29.375
qat,1972,29.375
qat,1973,29.375
qat,1974,29.375
qat,1975,29.375
qat,1976,29.375
qat,1977,29.375
qat,1978,29.375
qat,1979,29.375
qat,1980,29.375
qat,1981,29.375
qat,1982,29.375
qat,1983,29.375
qat,1984,29.375
qat,1985,29.375
qat,1986,29.375
qat,1987,29.375
qat,1988,29.375
qat,1989,29.375
qat,1990,29.375
qat,1991,29.375
qat,1992,29.375
qat,1993,29.375
qat,1994,29.375
qat,1995,29.375
qat,1996,29.375
qat,1997,29.375
qat,1998,29.375
qat,1999,29.375
qat,2000,29.375
qat,2001,29.375
qat,2002,29.375
qat,2003,29.375
qat,2004,29.375
qat,2005,26.25
qat,2006,26.25
qat,2007,29.375
qat,2008,29.375
qat,2009,29.375
qat,2010,29.375
qat,2011,29.375
qat,2012,29.375
qat,2013,29.375
qat,2014,29.375
qat,2015,29.375
qat,2016,29.375
qat,2017,29.375
qat,2018,29.375
qat,2019,29.375
qat,2020,29.375
qat,2021,29.375
rou,1970,65
rou,1971,65
rou,1972,68.125
rou,1973,65
rou,1974,65
rou,1975,65
rou,1976,65
rou,1977,65
rou,1978,65
rou,1979,65
rou,1980,65
rou,1981,65
rou,1982,65
rou,1983,65
rou,1984,65
rou,1985,65
rou,1986,65
rou,1987,65
rou,1988,65
rou,1989,65
rou,1990,65
rou,1991,65
rou,1992,65
rou,1993,65
rou,1994,65
rou,1995,65
rou,1996,65
rou,1997,65
rou,1998,65
rou,1999,65
rou,2000,70
rou,2001,70
rou,2002,79.375
rou,2003,87.5
rou,2004,87.5
rou,2005,87.5
rou,2006,87.5
rou,2007,90.625
rou,2008,90.625
rou,2009,90.625
rou,2010,90.625
rou,2011,90.625
rou,2012,90.625
rou,2013,90.625
rou,2014,90.625
rou,2015,90.625
rou,2016,90.625
rou,2017,90.625
rou,2018,90.625
rou,2019,90.625
rou,2020,90.625
rou,2021,90.625
rus,1970,55.625
rus,1971,52.5
rus,1972,58.125
rus,1973,58.125
rus,1974,58.125
rus,1975,58.125
rus,1976,58.125
rus,1977,58.125
rus,1978,58.125
rus,1979,58.125
rus,1980,58.125
rus,1981,58.125
rus,1982,58.125
rus,1983,58.125
rus,1984,58.125
rus,1985,58.125
rus,1986,58.125
rus,1987,58.125
rus,1988,58.125
rus,1989,58.125
rus,1990,58.125
rus,1991,61.25
rus,1992,64.375
rus,1993,64.375
rus,1994,64.375
rus,1995,64.375
rus,1996,66.875
rus,1997,66.875
rus,1998,66.875
rus,1999,70
rus,2000,70
rus,2001,70
rus,2002,73.125
rus,2003,73.125
rus,2004,73.125
rus,2005,73.125
rus,2006,73.125
rus,2007,73.125
rus,2008,73.125
rus,2009,73.125
rus,2010,73.125
rus,2011,73.125
rus,2012,73.125
rus,2013,73.125
rus,2014,73.125
rus,2015,73.125
rus,2016,73.125
rus,2017,73.125
rus,2018,73.125
rus,2019,73.125
rus,2020,73.125
rus,2021,73.125
rwa,1970,44.375
rwa,1971,44.375
rwa,1972,44.375
rwa,1973,44.375
rwa,1974,44.375
rwa,1975,44.375
rwa,1976,44.375
rwa,1977,44.375
rwa,1978,44.375
rwa,1979,44.375
rwa,1980,44.375
rwa,1981,44.375
rwa,1982,44.375
rwa,1983,44.375
rwa,1984,44.375
rwa,1985,44.375
rwa,1986,44.375
rwa,1987,44.375
rwa,1988,44.375
rwa,1989,44.375
rwa,1990,44.375
rwa,1991,44.375
rwa,1992,44.375
rwa,1993,44.375
rwa,1994,44.375
rwa,1995,44.375
rwa,1996,44.375
rwa,1997,44.375
rwa,1998,44.375
rwa,1999,44.375
rwa,2000,51.875
rwa,2001,51.875
rwa,2002,61.25
rwa,2003,63.75
rwa,2004,63.75
rwa,2005,63.75
rwa,2006,63.75
rwa,2007,63.75
rwa,2008,63.75
rwa,2009,72.5
rwa,2010,72.5
rwa,2011,72.5
rwa,2012,72.5
rwa,2013,72.5
rwa,2014,72.5
rwa,2015,72.5
rwa,2016,72.5
rwa,2017,78.125
rwa,2018,78.125
rwa,2019,81.25
rwa,2020,83.75
rwa,2021,83.75
sau,1970,23.75
sau,1971,23.75
sau,1972,23.75
sau,1973,23.75
sau,1974,23.75
sau,1975,23.75
sau,1976,23.75
sau,1977,23.75
sau,1978,23.75
sau,1979,23.75
sau,1980,23.75
sau,1981,23.75
sau,1982,23.75
sau,1983,23.75
sau,1984,23.75
sau,1985,23.75
sau,1986,23.75
sau,1987,23.75
sau,1988,23.75
sau,1989,23.75
sau,1990,23.75
sau,1991,23.75
sau,1992,23.75
sau,1993,23.75
sau,1994,23.75
sau,1995,23.75
sau,1996,23.75
sau,1997,23.75
sau,1998,23.75
sau,1999,23.75
sau,2000,23.75
sau,2001,23.75
sau,2002,23.75
sau,2003,23.75
sau,2004,23.75
sau,2005,23.75
sau,2006,26.25
sau,2007,26.25
sau,2008,26.25
sau,2009,26.25
sau,2010,26.25
sau,2011,29.375
sau,2012,29.375
sau,2013,29.375
sau,2014,31.875
sau,2015,31.875
sau,2016,31.875
sau,2017,31.875
sau,2018,38.125
sau,2019,70.625
sau,2020,80
sau,2021,80
sdn,1970,17.5
sdn,1971,17.5
sdn,1972,17.5
sdn,1973,17.5
sdn,1974,17.5
sdn,1975,17.5
sdn,1976,17.5
sdn,1977,17.5
sdn,1978,17.5
sdn,1979,17.5
sdn,1980,17.5
sdn,1981,17.5
sdn,1982,17.5
sdn,1983,17.5
sdn,1984,17.5
sdn,1985,17.5
sdn,1986,17.5
sdn,1987,17.5
sdn,1988,17.5
sdn,1989,17.5
sdn,1990,23.75
sdn,1991,23.75
sdn,1992,23.75
sdn,1993,23.75
sdn,1994,23.75
sdn,1995,23.75
sdn,1996,23.75
sdn,1997,26.25
sdn,1998,26.25
sdn,1999,26.25
sdn,2000,26.25
sdn,2001,26.25
sdn,2002,26.25
sdn,2003,26.25
sdn,2004,26.25
sdn,2005,26.25
sdn,2006,26.25
sdn,2007,26.25
sdn,2008,29.375
sdn,2009,29.375
sdn,2010,29.375
sdn,2011,29.375
sdn,2012,29.375
sdn,2013,29.375
sdn,2014,29.375
sdn,2015,29.375
sdn,2016,29.375
sdn,2017,29.375
sdn,2018,29.375
sdn,2019,29.375
sdn,2020,29.375
sdn,2021,29.375
sen,1970,35
sen,1971,35
sen,1972,35
sen,1973,38.125
sen,1974,38.125
sen,1975,38.125
sen,1976,38.125
sen,1977,38.125
sen,1978,44.375
sen,1979,44.375
sen,1980,44.375
sen,1981,49.375
sen,1982,49.375
sen,1983,51.875
sen,1984,51.875
sen,1985,51.875
sen,1986,51.875
sen,1987,51.875
sen,1988,51.875
sen,1989,51.875
sen,1990,55
sen,1991,55
sen,1992,55
sen,1993,55
sen,1994,55
sen,1995,55
sen,1996,55
sen,1997,55
sen,1998,55
sen,1999,63.75
sen,2000,63.75
sen,2001,63.75
sen,2002,63.75
sen,2003,63.75
sen,2004,63.75
sen,2005,63.75
sen,2006,63.75
sen,2007,63.75
sen,2008,63.75
sen,2009,63.75
sen,2010,63.75
sen,2011,63.75
sen,2012,63.75
sen,2013,63.75
sen,2014,63.75
sen,2015,63.75
sen,2016,63.75
sen,2017,63.75
sen,2018,63.75
sen,2019,63.75
sen,2020,66.875
sen,2021,66.875
sgp,1970,51.875
sgp,1971,51.875
sgp,1972,51.875
sgp,1973,51.875
sgp,1974,51.875
sgp,1975,51.875
sgp,1976,51.875
sgp,1977,51.875
sgp,1978,51.875
sgp,1979,51.875
sgp,1980,51.875
sgp,1981,51.875
sgp,1982,55
sgp,1983,55
sgp,1984,55
sgp,1985,55
sgp,1986,55
sgp,1987,57.5
sgp,1988,57.5
sgp,1989,60.625
sgp,1990,60.625
sgp,1991,60.625
sgp,1992,60.625
sgp,1993,60.625
sgp,1994,60.625
sgp,1995,60.625
sgp,1996,63.75
sgp,1997,66.25
sgp,1998,66.25
sgp,1999,66.25
sgp,2000,66.25
sgp,2001,66.25
sgp,2002,66.25
sgp,2003,66.25
sgp,2004,68.75
sgp,2005,68.75
sgp,2006,68.75
sgp,2007,68.75
sgp,2008,68.75
sgp,2009,71.25
sgp,2010,71.25
sgp,2011,71.25
sgp,2012,71.25
sgp,2013,71.25
sgp,2014,76.25
sgp,2015,82.5
sgp,2016,82.5
sgp,2017,82.5
sgp,2018,82.5
sgp,2019,82.5
sgp,2020,82.5
sgp,2021,82.5
slb,1970,48.125
slb,1971,48.125
slb,1972,48.125
slb,1973,54.375
slb,1974,54.375
slb,1975,54.375
slb,1976,54.375
slb,1977,54.375
slb,1978,54.375
slb,1979,54.375
slb,1980,54.375
slb,1981,54.375
slb,1982,54.375
slb,1983,54.375
slb,1984,54.375
slb,1985,54.375
slb,1986,54.375
slb,1987,54.375
slb,1988,54.375
slb,1989,54.375
slb,1990,54.375
slb,1991,54.375
slb,1992,54.375
slb,1993,54.375
slb,1994,54.375
slb,1995,54.375
slb,1996,54.375
slb,1997,54.375
slb,1998,54.375
slb,1999,54.375
slb,2000,54.375
slb,2001,54.375
slb,2002,54.375
slb,2003,54.375
slb,2004,54.375
slb,2005,54.375
slb,2006,54.375
slb,2007,54.375
slb,2008,54.375
slb,2009,54.375
slb,2010,54.375
slb,2011,54.375
slb,2012,54.375
slb,2013,54.375
slb,2014,54.375
slb,2015,56.875
slb,2016,56.875
slb,2017,56.875
slb,2018,56.875
slb,2019,56.875
slb,2020,56.875
slb,2021,56.875
sle,1970,31.875
sle,1971,31.875
sle,1972,31.875
sle,1973,31.875
sle,1974,31.875
sle,1975,31.875
sle,1976,31.875
sle,1977,31.875
sle,1978,31.875
sle,1979,31.875
sle,1980,31.875
sle,1981,31.875
sle,1982,31.875
sle,1983,31.875
sle,1984,31.875
sle,1985,31.875
sle,1986,31.875
sle,1987,31.875
sle,1988,31.875
sle,1989,31.875
sle,1990,31.875
sle,1991,31.875
sle,1992,31.875
sle,1993,31.875
sle,1994,31.875
sle,1995,31.875
sle,1996,31.875
sle,1997,31.875
sle,1998,31.875
sle,1999,31.875
sle,2000,31.875
sle,2001,31.875
sle,2002,38.125
sle,2003,38.125
sle,2004,38.125
sle,2005,38.125
sle,2006,38.125
sle,2007,38.125
sle,2008,45.625
sle,2009,63.125
sle,2010,63.125
sle,2011,63.125
sle,2012,63.125
sle,2013,63.125
sle,2014,63.125
sle,2015,63.125
sle,2016,63.125
sle,2017,63.125
sle,2018,63.125
sle,2019,63.125
sle,2020,69.375
sle,2021,72.5
slv,1970,52.5
slv,1971,52.5
slv,1972,52.5
slv,1973,52.5
slv,1974,52.5
slv,1975,52.5
slv,1976,52.5
slv,1977,52.5
slv,1978,52.5
slv,1979,52.5
slv,1980,52.5
slv,1981,52.5
slv,1982,52.5
slv,1983,52.5
slv,1984,52.5
slv,1985,52.5
slv,1986,52.5
slv,1987,52.5
slv,1988,52.5
slv,1989,52.5
slv,1990,52.5
slv,1991,52.5
slv,1992,52.5
slv,1993,52.5
slv,1994,66.25
slv,1995,66.25
slv,1996,66.25
slv,1997,71.875
slv,1998,78.125
slv,1999,78.125
slv,2000,78.125
slv,2001,78.125
slv,2002,78.125
slv,2003,78.125
slv,2004,78.125
slv,2005,78.125
slv,2006,81.25
slv,2007,81.25
slv,2008,83.75
slv,2009,83.75
slv,2010,83.75
slv,2011,83.75
slv,2012,83.75
slv,2013,86.25
slv,2014,86.25
slv,2015,86.25
slv,2016,88.75
slv,2017,88.75
slv,2018,88.75
slv,2019,88.75
slv,2020,88.75
slv,2021,88.75
smr,1970,57.5
smr,1971,57.5
smr,1972,57.5
smr,1973,57.5
smr,1974,57.5
smr,1975,57.5
smr,1976,57.5
smr,1977,57.5
smr,1978,57.5
smr,1979,57.5
smr,1980,57.5
smr,1981,60.625
smr,1982,60.625
smr,1983,60.625
smr,1984,60.625
smr,1985,60.625
smr,1986,77.5
smr,1987,77.5
smr,1988,77.5
smr,1989,77.5
smr,1990,77.5
smr,1991,77.5
smr,1992,77.5
smr,1993,77.5
smr,1994,77.5
smr,1995,77.5
smr,1996,77.5
smr,1997,77.5
smr,1998,77.5
smr,1999,77.5
smr,2000,77.5
smr,2001,77.5
smr,2002,77.5
smr,2003,77.5
smr,2004,77.5
smr,2005,77.5
smr,2006,77.5
smr,2007,77.5
smr,2008,80
smr,2009,80
smr,2010,80
smr,2011,80
smr,2012,80
smr,2013,80
smr,2014,80
smr,2015,80
smr,2016,80
smr,2017,80
smr,2018,80
smr,2019,80
smr,2020,80
smr,2021,80
som,1970,32.5
som,1971,32.5
som,1972,32.5
som,1973,46.875
som,1974,46.875
som,1975,46.875
som,1976,46.875
som,1977,46.875
som,1978,46.875
som,1979,46.875
som,1980,46.875
som,1981,46.875
som,1982,46.875
som,1983,46.875
som,1984,46.875
som,1985,46.875
som,1986,46.875
som,1987,46.875
som,1988,46.875
som,1989,46.875
som,1990,46.875
som,1991,46.875
som,1992,46.875
som,1993,46.875
som,1994,46.875
som,1995,46.875
som,1996,46.875
som,1997,46.875
som,1998,46.875
som,1999,46.875
som,2000,46.875
som,2001,46.875
som,2002,46.875
som,2003,46.875
som,2004,46.875
som,2005,46.875
som,2006,46.875
som,2007,46.875
som,2008,46.875
som,2009,46.875
som,2010,46.875
som,2011,46.875
som,2012,46.875
som,2013,46.875
som,2014,46.875
som,2015,46.875
som,2016,46.875
som,2017,46.875
som,2018,46.875
som,2019,46.875
som,2020,46.875
som,2021,46.875
srb,1970,67.5
srb,1971,67.5
srb,1972,67.5
srb,1973,67.5
srb,1974,67.5
srb,1975,67.5
srb,1976,67.5
srb,1977,67.5
srb,1978,67.5
srb,1979,67.5
srb,1980,67.5
srb,1981,67.5
srb,1982,67.5
srb,1983,67.5
srb,1984,67.5
srb,1985,67.5
srb,1986,67.5
srb,1987,67.5
srb,1988,67.5
srb,1989,67.5
srb,1990,67.5
srb,1991,67.5
srb,1992,67.5
srb,1993,67.5
srb,1994,67.5
srb,1995,67.5
srb,1996,67.5
srb,1997,70.625
srb,1998,70.625
srb,1999,70.625
srb,2000,70.625
srb,2001,70.625
srb,2002,78.75
srb,2003,81.875
srb,2004,81.875
srb,2005,88.125
srb,2006,90.625
srb,2007,90.625
srb,2008,90.625
srb,2009,93.75
srb,2010,96.875
srb,2011,96.875
srb,2012,96.875
srb,2013,96.875
srb,2014,96.875
srb,2015,93.75
srb,2016,93.75
srb,2017,93.75
srb,2018,93.75
srb,2019,93.75
srb,2020,93.75
srb,2021,93.75
ssd,1970,35
ssd,1971,35
ssd,1972,35
ssd,1973,35
ssd,1974,35
ssd,1975,35
ssd,1976,35
ssd,1977,35
ssd,1978,35
ssd,1979,35
ssd,1980,35
ssd,1981,35
ssd,1982,35
ssd,1983,35
ssd,1984,35
ssd,1985,35
ssd,1986,35
ssd,1987,35
ssd,1988,35
ssd,1989,35
ssd,1990,41.25
ssd,1991,41.25
ssd,1992,41.25
ssd,1993,41.25
ssd,1994,41.25
ssd,1995,41.25
ssd,1996,41.25
ssd,1997,43.75
ssd,1998,43.75
ssd,1999,43.75
ssd,2000,43.75
ssd,2001,43.75
ssd,2002,43.75
ssd,2003,43.75
ssd,2004,43.75
ssd,2005,43.75
ssd,2006,43.75
ssd,2007,43.75
ssd,2008,46.875
ssd,2009,55.625
ssd,2010,55.625
ssd,2011,55.625
ssd,2012,58.75
ssd,2013,49.375
ssd,2014,49.375
ssd,2015,49.375
ssd,2016,49.375
ssd,2017,49.375
ssd,2018,67.5
ssd,2019,67.5
ssd,2020,67.5
ssd,2021,67.5
stp,1970,18.75
stp,1971,18.75
stp,1972,18.75
stp,1973,18.75
stp,1974,18.75
stp,1975,18.75
stp,1976,21.875
stp,1977,21.875
stp,1978,45
stp,1979,47.5
stp,1980,50.625
stp,1981,50.625
stp,1982,50.625
stp,1983,50.625
stp,1984,50.625
stp,1985,50.625
stp,1986,50.625
stp,1987,50.625
stp,1988,50.625
stp,1989,50.625
stp,1990,50.625
stp,1991,50.625
stp,1992,53.75
stp,1993,53.75
stp,1994,53.75
stp,1995,53.75
stp,1996,53.75
stp,1997,53.75
stp,1998,53.75
stp,1999,53.75
stp,2000,53.75
stp,2001,53.75
stp,2002,53.75
stp,2003,53.75
stp,2004,53.75
stp,2005,53.75
stp,2006,53.75
stp,2007,53.75
stp,2008,53.75
stp,2009,56.25
stp,2010,56.25
stp,2011,56.25
stp,2012,56.25
stp,2013,62.5
stp,2014,62.5
stp,2015,68.75
stp,2016,68.75
stp,2017,68.75
stp,2018,68.75
stp,2019,83.125
stp,2020,83.125
stp,2021,83.125
sur,1970,31.25
sur,1971,31.25
sur,1972,31.25
sur,1973,31.25
sur,1974,31.25
sur,1975,31.25
sur,1976,31.25
sur,1977,31.25
sur,1978,31.25
sur,1979,31.25
sur,1980,31.25
sur,1981,60.625
sur,1982,60.625
sur,1983,60.625
sur,1984,63.75
sur,1985,63.75
sur,1986,63.75
sur,1987,63.75
sur,1988,63.75
sur,1989,63.75
sur,1990,63.75
sur,1991,63.75
sur,1992,63.75
sur,1993,63.75
sur,1994,63.75
sur,1995,63.75
sur,1996,63.75
sur,1997,63.75
sur,1998,63.75
sur,1999,63.75
sur,2000,63.75
sur,2001,63.75
sur,2002,63.75
sur,2003,63.75
sur,2004,63.75
sur,2005,63.75
sur,2006,63.75
sur,2007,63.75
sur,2008,63.75
sur,2009,66.25
sur,2010,66.25
sur,2011,66.25
sur,2012,66.25
sur,2013,66.25
sur,2014,66.25
sur,2015,63.125
sur,2016,63.125
sur,2017,63.125
sur,2018,63.125
sur,2019,68.75
sur,2020,73.75
sur,2021,73.75
svk,1970,58.75
svk,1971,58.75
svk,1972,58.75
svk,1973,58.75
svk,1974,58.75
svk,1975,58.75
svk,1976,58.75
svk,1977,58.75
svk,1978,58.75
svk,1979,58.75
svk,1980,58.75
svk,1981,58.75
svk,1982,58.75
svk,1983,58.75
svk,1984,58.75
svk,1985,58.75
svk,1986,58.75
svk,1987,58.75
svk,1988,58.75
svk,1989,58.75
svk,1990,61.25
svk,1991,61.25
svk,1992,61.25
svk,1993,63.75
svk,1994,63.75
svk,1995,63.75
svk,1996,63.75
svk,1997,63.75
svk,1998,63.75
svk,1999,63.75
svk,2000,63.75
svk,2001,63.75
svk,2002,63.75
svk,2003,63.75
svk,2004,76.25
svk,2005,76.25
svk,2006,78.75
svk,2007,78.75
svk,2008,81.875
svk,2009,81.875
svk,2010,91.25
svk,2011,94.375
svk,2012,94.375
svk,2013,94.375
svk,2014,94.375
svk,2015,94.375
svk,2016,94.375
svk,2017,94.375
svk,2018,94.375
svk,2019,94.375
svk,2020,85
svk,2021,85
svn,1970,64.375
svn,1971,64.375
svn,1972,64.375
svn,1973,64.375
svn,1974,64.375
svn,1975,64.375
svn,1976,64.375
svn,1977,64.375
svn,1978,64.375
svn,1979,64.375
svn,1980,64.375
svn,1981,64.375
svn,1982,64.375
svn,1983,64.375
svn,1984,64.375
svn,1985,64.375
svn,1986,64.375
svn,1987,64.375
svn,1988,64.375
svn,1989,64.375
svn,1990,64.375
svn,1991,64.375
svn,1992,64.375
svn,1993,64.375
svn,1994,64.375
svn,1995,64.375
svn,1996,64.375
svn,1997,64.375
svn,1998,64.375
svn,1999,64.375
svn,2000,64.375
svn,2001,64.375
svn,2002,82.5
svn,2003,82.5
svn,2004,88.125
svn,2005,88.125
svn,2006,88.125
svn,2007,88.125
svn,2008,90.625
svn,2009,90.625
svn,2010,90.625
svn,2011,90.625
svn,2012,90.625
svn,2013,90.625
svn,2014,90.625
svn,2015,90.625
svn,2016,90.625
svn,2017,90.625
svn,2018,93.75
svn,2019,93.75
svn,2020,96.875
svn,2021,96.875
swe,1970,71.25
swe,1971,71.25
swe,1972,71.25
swe,1973,73.75
swe,1974,73.75
swe,1975,73.75
swe,1976,73.75
swe,1977,73.75
swe,1978,73.75
swe,1979,73.75
swe,1980,79.375
swe,1981,79.375
swe,1982,79.375
swe,1983,79.375
swe,1984,79.375
swe,1985,79.375
swe,1986,79.375
swe,1987,79.375
swe,1988,79.375
swe,1989,81.875
swe,1990,81.875
swe,1991,87.5
swe,1992,87.5
swe,1993,87.5
swe,1994,87.5
swe,1995,87.5
swe,1996,87.5
swe,1997,87.5
swe,1998,87.5
swe,1999,90.625
swe,2000,90.625
swe,2001,90.625
swe,2002,90.625
swe,2003,90.625
swe,2004,90.625
swe,2005,90.625
swe,2006,96.875
swe,2007,96.875
swe,2008,96.875
swe,2009,96.875
swe,2010,96.875
