geo,time,bn_gsr_fcty_cd
pol,1985,-2557000000
pol,1986,-2673000000
pol,1987,-2915000000
pol,1988,-2955000000
pol,1989,-3213000000
pol,1990,-3386000000
pol,1991,-2896000000
pol,1992,-4167000000
pol,1993,-3613000000
pol,1994,-2563000000
pol,1995,-1995000000
pol,1996,-1075000000
pol,1997,-1129000000
pol,1998,-1178000000
pol,1999,-1010000000
pol,2000,-731000000
pol,2001,-614000000
pol,2002,-1061000000
pol,2003,-2461000000
pol,2004,-8057000000
pol,2005,-5098000000
pol,2006,-7208000000
pol,2007,-13130000000
pol,2008,-10159000000
pol,2009,-12658000000
pol,2010,-15569000000
pol,2011,-17060000000
pol,2012,-15606000000
pol,2013,-15918000000
pol,2014,-18770000000
pol,2015,-16334000000
pol,2016,-19624000000
pol,2017,-21643000000
pol,2018,-23614000000
pol,2019,-23601000000
pol,2020,-21253000000
prt,1975,-24274136.0457
prt,1976,-136856852.42826
prt,1977,-181342076.72719
prt,1978,-323705059.72444
prt,1979,-420595994.46626
prt,1980,-608135048.88992
prt,1981,-934954444.31386
prt,1982,-1251804398.63938
prt,1983,-1045173247.04045
prt,1984,-1159998193.65479
prt,1985,-1096186282.27481
prt,1986,-975831746.69715
prt,1987,-831414566.37532
prt,1988,-760525729.582
prt,1989,-602935445.68042
prt,1990,-96135813.65514
prt,1991,185695150.68311
prt,1992,611262947.11181
prt,1993,219666847.85815
prt,1994,-564368610.43338
prt,1995,20902243.37652
prt,1996,-888879097.76546
prt,1997,-1347552850.03483
prt,1998,-1509236578.00392
prt,1999,-732522068.49817
prt,2000,-2085750854.64217
prt,2001,-2778720240.83322
prt,2002,-1921482704.55767
prt,2003,-1636979150.59131
prt,2004,-1985237597.33045
prt,2005,-2966706506.94239
prt,2006,-6268382186.73954
prt,2007,-7430776563.53055
prt,2008,-8863554247.50275
prt,2009,-9664951589.60085
prt,2010,-7660419507.7922
prt,2011,-6961564354.74836
prt,2012,-5545430255.75064
prt,2013,-2969408535.50781
prt,2014,-5079280067.07462
prt,2015,-5789567664.19356
prt,2016,-4812432040.07288
prt,2017,-5030950628.53243
prt,2018,-5744620364.09342
prt,2019,-5731832640.66559
prt,2020,-3093732489.93752
prt,2021,-3052245251.87589
pry,1975,-25900000
pry,1976,-20500000
pry,1977,-17700000
pry,1978,-25400000
pry,1979,4400000
pry,1980,-5500000
pry,1981,42300000
pry,1982,65200000
pry,1983,-9300000
pry,1984,-37800000
pry,1985,-38300000
pry,1986,-46500000
pry,1987,-111200000
pry,1988,-81300000
pry,1989,-23400000
pry,1990,1700000
pry,1991,-9700000
pry,1992,-28300000
pry,1993,55700000
pry,1994,113800000
pry,1995,-896039500
pry,1996,-478058500
pry,1997,-825229500
pry,1998,-748303500
pry,1999,-735205000
pry,2000,-1113609500
pry,2001,-923291500
pry,2002,-598055500
pry,2003,-1147937271.89285
pry,2004,-1282102287.64284
pry,2005,-1374192839.94519
pry,2006,-1320738129.0448
pry,2007,-994417772.50958
pry,2008,-1177684182.70153
pry,2009,-1127447114.54083
pry,2010,-1349058300.1418
pry,2011,-1356712849.11143
pry,2012,-1363523660.52303
pry,2013,-1513007414.74363
pry,2014,-1415256594.99643
pry,2015,-1293648470.53763
pry,2016,-1213869246.85973
pry,2017,-1249855009.64503
pry,2018,-1348340873.49734
pry,2019,-1098758978.66601
pry,2020,-1068329257.43057
pse,1992,-23200000
pse,1993,-42400000
pse,1995,607100000
pse,1996,578000000
pse,1997,651255000
pse,1998,901452990.69992
pse,1999,937141751.95116
pse,2000,505553990.49311
pse,2001,318928833.06924
pse,2002,218968023.60151
pse,2003,244586598.67332
pse,2004,228077424.59242
pse,2005,348895553.03074
pse,2006,422645795.01409
pse,2007,552573225.80807
pse,2008,671364198.84452
pse,2009,525606258.18644
pse,2010,599100632.75902
pse,2011,749499785.78034
pse,2012,857497515.42601
pse,2013,1160367676.87976
pse,2014,1482499745.39297
pse,2015,1712471157.92397
pse,2016,1895667069.79584
pse,2017,2128972948.37163
pse,2018,2786307296.76162
pse,2019,3030892137.22624
pse,2020,2492298113.00797
pyf,2002,404058179.43012
pyf,2003,464835783.19336
pyf,2004,559894680.82861
pyf,2005,521416325.61008
pyf,2006,593015854.10738
pyf,2007,593891790.69096
pyf,2008,671226960.53842
pyf,2009,622241930.37357
pyf,2010,557103101.93478
pyf,2011,632670771.19023
pyf,2012,572441373.76721
pyf,2013,643952385.02815
pyf,2014,643192434.91779
pyf,2015,545590092.78569
pyf,2016,550451811.30041
qat,2011,-13271011813.9634
qat,2012,-12124725274.7253
qat,2013,-10363736263.7363
qat,2014,-9300549450.54945
qat,2015,-3565384615.38461
qat,2016,-1109340659.34066
qat,2017,-419505494.50549
qat,2018,-3745329670.32967
qat,2019,-4409615384.61538
qat,2020,-3052472527.47253
rou,1971,0
rou,1972,0
rou,1973,-58000000
rou,1974,-69000000
rou,1975,-89000000
rou,1976,-118000000
rou,1977,-132000000
rou,1978,-168000000
rou,1979,-358000000
rou,1980,-777000000
rou,1981,-1017000000
rou,1982,-851000000
rou,1983,-710000000
rou,1984,-659000000
rou,1985,-613000000
rou,1986,-542000000
rou,1987,-390000000
rou,1988,-198000000
rou,1989,80000000
rou,1990,161000000
rou,1991,15000000
rou,1992,-90000000
rou,1993,-145000000
rou,1994,-129000000
rou,1995,-241000000
rou,1996,-309000000
rou,1997,-322000000
rou,1998,-442000000
rou,1999,-411000000
rou,2000,-285000000
rou,2001,-282000000
rou,2002,-459000000
rou,2003,-705000000
rou,2004,-3149000000
rou,2005,-2913570616.69446
rou,2006,-4088409912.91548
rou,2007,-5712714867.67978
rou,2008,-4984490779.30965
rou,2009,-2207176983.39998
rou,2010,-1904852598.46898
rou,2011,-2385984313.8938
rou,2012,-2975941674.48731
rou,2013,-2829875267.82388
rou,2014,-1040672391.64107
rou,2015,-1844996985.24888
rou,2016,-2544307305.24629
rou,2017,-2970341267.96378
rou,2018,-4441235730.17949
rou,2019,-3552485189.13869
rou,2020,-3990362358.86279
rus,1994,-1840090000
rus,1995,-3371610000
rus,1996,-5434440000
rus,1997,-8691580000
rus,1998,-11789680000
rus,1999,-7715910000
rus,2000,-6736460000
rus,2001,-4238020000
rus,2002,-6582850000
rus,2003,-13170620000
rus,2004,-12771150000
rus,2005,-18526350000
rus,2006,-28803330000
rus,2007,-28828500000
rus,2008,-46482480000
rus,2009,-39739440000
rus,2010,-47104530000
rus,2011,-60399450000
rus,2012,-67660830000
rus,2013,-79604350000
rus,2014,-67962220000
rus,2015,-37748750000
rus,2016,-35496440000
rus,2017,-42053280000
rus,2018,-40391900000
rus,2019,-53520560000
rus,2020,-35004710000
rwa,2010,-38795006.97935
rwa,2011,-50133544.70987
rwa,2012,-119287059.50553
rwa,2013,-171430281.99296
rwa,2014,-187414098.41875
rwa,2015,-130316183.92696
rwa,2016,-315446651.58894
rwa,2017,-291141334.81298
rwa,2018,-344211299.31131
rwa,2019,-329806402.11067
rwa,2020,-206714324.82287
sau,1971,-354370503.90267
sau,1972,-55491844.40566
sau,1973,-1842664489.13104
sau,1974,-1225352113.02123
sau,1975,-284283729.45692
sau,1976,-396600566.68459
sau,1977,-90778467.94053
sau,1978,-211792010.50286
sau,1979,2850480684.72547
sau,1980,526040244.74179
sau,1981,1356981136.09508
sau,1982,7849667159.39005
sau,1983,12846047400.3448
sau,1984,10238915114.8852
sau,1985,10662217481.2909
sau,1986,10611804384.4857
sau,1987,9848000000
sau,1988,9725333333.33333
sau,1989,9402666666.66667
sau,1990,7968000000
sau,1991,6757333333.33333
sau,1992,5426133333.33333
sau,1993,3903200000
sau,1994,1470400000
sau,1995,2799733333.33333
sau,1996,2442933333.33333
sau,1997,2780800000
sau,1998,2764800000
sau,1999,2920560000
sau,2000,479466666.66667
sau,2001,-519566666.66667
sau,2002,-210506666.66667
sau,2003,-1300533333.33333
sau,2004,477786666.66667
sau,2005,431520000
sau,2006,3829813333.33333
sau,2007,6392301666.66667
sau,2008,9164889491.80532
sau,2009,8639590000
sau,2010,7043909833.33333
sau,2011,9684105666.66667
sau,2012,10988614583.3333
sau,2013,13561393333.3333
sau,2014,16525949833.3333
sau,2015,17280015917.2907
sau,2016,15726777218.8393
sau,2017,10697894268.9052
sau,2018,7710902951.73345
sau,2019,7899468352.47155
sau,2020,13827306125.8847
sdn,1977,-82421799.18673
sdn,1978,-60372946.54903
sdn,1979,-75100000.17477
sdn,1980,-47200000.0944
sdn,1981,-102460865.74504
sdn,1982,-149240183.84112
sdn,1983,-201960179.59402
sdn,1984,-153592657.42261
sdn,1985,-101332499.60812
sdn,1986,-85348195.52031
sdn,1987,-86972370.24136
sdn,1988,-86798480.97609
sdn,1989,-110475260.34667
sdn,1990,-135645664.29049
sdn,1991,-126444588.19591
sdn,1992,-93460325.54304
sdn,1993,-20200000
sdn,1994,-14300000
sdn,1995,-3000000
sdn,1996,5620000
sdn,1997,11600000
sdn,1998,3100000
sdn,1999,-104100000
sdn,2000,-575000000
sdn,2001,-554100000
sdn,2002,-608770000
sdn,2003,-869220000
sdn,2004,-1112690000
sdn,2005,-1401858337.74968
sdn,2006,-3996505875.06381
sdn,2007,-3355197638.3696
sdn,2008,-5543375667.87803
sdn,2009,-4095076100.17853
sdn,2010,-4166955754.31939
sdn,2011,-3781164538.53037
sdn,2012,-2024453270.47389
sdn,2013,-2800133358.90708
sdn,2014,-948000645.89207
sdn,2015,-1163020661.0373
sdn,2016,-866501235.52034
sdn,2017,-1651309179.02553
sdn,2018,-1812341931.82223
sdn,2019,-1620113578.74618
sdn,2020,-1473207009.81716
sen,1974,-49853624.01886
sen,1975,-75823713.71078
sen,1976,-60933123.59391
sen,1977,-54257640.0446
sen,1978,-75867739.40748
sen,1979,-79164487.74357
sen,1980,-98447764.90169
sen,1981,-96713132.59231
sen,1982,-97776593.52524
sen,1983,-99457827.29781
sen,1984,-123353193.16573
sen,1985,-103057683.01163
sen,1986,-125871374.27514
sen,1987,-151994817.65209
sen,1988,-171798912.22056
sen,1989,-162503609.10113
sen,1990,-129028804.14299
sen,1991,-90568501.52264
sen,1992,-76579629.3747
sen,1993,-79494967.30728
sen,1994,-101151882.2507
sen,1995,-124277663.27819
sen,1996,-74199627.94386
sen,1997,-71886588.51641
sen,1998,-87925830.95125
sen,1999,-119287049.68495
sen,2000,-111717979.19202
sen,2001,-104884273.54004
sen,2002,-130594309.78065
sen,2003,-136458615.6595
sen,2004,-130929301.07841
sen,2005,-89595544.32215
sen,2006,-63492291.37957
sen,2007,-73939629.89623
sen,2008,-48094165.93571
sen,2009,-170425517.3941
sen,2010,-150143212.38537
sen,2011,-281844853.75925
sen,2012,-301317579.30136
sen,2013,-322891539.69413
sen,2014,-377740761.93886
sen,2015,-391603212.16582
sen,2016,-498448533.88469
sen,2017,-587201819.73603
sen,2018,-600875556.86729
sgp,1972,-16000000.00569
sgp,1973,-100514100.49393
sgp,1974,-154706864.0586
sgp,1975,34580188.09585
sgp,1976,-40067318.5035
sgp,1977,-83627121.44901
sgp,1978,-25945185.3087
sgp,1979,-43687032.24934
sgp,1980,-429196909.99485
sgp,1981,-551902588.89392
sgp,1982,-425695961.66154
sgp,1983,-89917417.99291
sgp,1984,351134898.6758
sgp,1985,594050405.74416
sgp,1986,443644992.18827
sgp,1987,36847395.12025
sgp,1988,387790849.34842
sgp,1989,792612944.43899
sgp,1990,1006326320.43549
sgp,1991,756967960.40636
sgp,1992,1547913810.39104
sgp,1993,194765308.42224
sgp,1994,1560580774.09267
sgp,1995,635047182.29121
sgp,1996,-691753016.60886
sgp,1997,1961737982.57573
sgp,1998,1264578090.56516
sgp,1999,977370119.59008
sgp,2000,-587309474.87282
sgp,2001,-600427800.62203
sgp,2002,-1841517638.98831
sgp,2003,-2595306655.44193
sgp,2004,-6958113154.33715
sgp,2005,-7231325449.59963
sgp,2006,-4031069061.00531
sgp,2007,-4759731980.03673
sgp,2008,-7122184572.92327
sgp,2009,-10070506585.2309
sgp,2010,-2591036602.88105
sgp,2011,-9599086943.01312
sgp,2012,-13122119114.8552
sgp,2013,-16566690641.7326
sgp,2014,-10952922141.9833
sgp,2015,-21015620169.8398
sgp,2016,-19540567519.53189
sgp,2017,-25937107373.68069
sgp,2018,-45821093407.3062
sgp,2019,-46942864647.921
sgp,2020,-46228581437.3462
sgp,2021,-47833566971.4301
slb,1975,-1963693.48927
slb,1976,-3910625.90382
slb,1977,-4102829.47384
slb,1978,-3433836.64476
slb,1979,-4619127.94683
slb,1980,-14942869.36647
slb,1981,-3907299.15222
slb,1982,-8855896.60955
slb,1983,-8358304.40707
slb,1984,-8793174.91089
slb,1985,-5064943.83597
slb,1986,-5914441.57392
slb,1987,-7737265.75012
slb,1988,-8547350.56142
slb,1989,-7892757.34132
slb,1990,-5259446.24226
slb,1991,-9024772.07846
slb,1992,-9904033.33219
slb,1993,-3921281.57939
slb,1994,-2916728.90878
slb,1995,-6752987.46293
slb,1996,-7066031.40926
slb,1997,-8474709.27039
slb,1998,-7890940.28341
slb,1999,-16927987.1576
slb,2000,-4205205.51386
slb,2001,107293.21986
slb,2002,-7504924.48519
slb,2003,-3430575.5362
slb,2004,2197339.30882
slb,2005,1620256.83033
slb,2006,-13843462.30882
slb,2007,-33608387.83286
slb,2008,-56019389.39942
slb,2009,-55847756.68057
slb,2010,-43907936.72792
slb,2011,-73806877.34166
slb,2012,-57166031.28181
slb,2013,3773574.56285
slb,2014,-14180535.78266
slb,2015,-24125535.09026
slb,2016,-41558127.51602
slb,2017,-29695419.30306
slb,2018,-20443229.85992
slb,2019,-16394235.71589
slb,2020,35847332.03001
sle,1977,-14915001.94535
sle,1978,-33522967.87583
sle,1979,-42006767.56691
sle,1980,-21892923.12958
sle,1981,-36925806.90367
sle,1982,-35049884.83887
sle,1983,-20951237.48859
sle,1984,-32388662.97949
sle,1985,7869216.29528
sle,1986,127457114.86339
sle,1987,-63081318.15929
sle,1988,4799411.7492
sle,1989,-39652696.44907
sle,1990,-71107800.71851
sle,1991,-9200113.9913
sle,1992,-8326695.3676
sle,1993,-3283411.43252
sle,1994,-55565865.98274
sle,1995,-29608886.64278
sle,1996,-11577521.15843
sle,1997,-7893059.73362
sle,1998,-20470920.64686
sle,1999,-7896208.55839
sle,2000,-5198016.37091
sle,2001,-10462631.92896
sle,2002,-2858962.769
sle,2003,-15014997.38733
sle,2004,-67030498.07685
sle,2005,-50911432.98135
sle,2006,-39660125.48539
sle,2007,-104275488.09061
sle,2008,-74778922.28127
sle,2009,-35679599.23721
sle,2010,-49108634.15883
sle,2011,-218063044.48583
sle,2012,-181835701.10942
sle,2013,-436204174.37874
sle,2014,-380988335.12216
sle,2015,-112512829.00046
sle,2016,-95942816.58282
sle,2017,-99666916.19802
sle,2018,-68772294.99812
sle,2019,-69745122.17376
sle,2020,-26609205.74773
slv,1976,-13960000
slv,1977,-25560000
slv,1978,-51840000
slv,1979,-39960000
slv,1980,-62040000
slv,1981,-71840000
slv,1982,-91520000
slv,1983,-114560000
slv,1984,-96160000
slv,1985,-89440000
slv,1986,-102078460.0641
slv,1987,-91980000
slv,1988,-105460000
slv,1989,-101300000
slv,1990,-131681674.37333
slv,1991,-120810810.81081
slv,1992,-97239110.93392
slv,1993,-111577026.16391
slv,1994,-94629815.26564
slv,1995,-66707914.90172
slv,1996,-90348372.35865
slv,1997,-163197715.9172
slv,1998,-162992575.67105
slv,1999,-282200000
slv,2000,-253100000
slv,2001,-265700000
slv,2002,-323400000
slv,2003,-423040000
slv,2004,-457930000
slv,2005,-490300000
slv,2006,-437520000
slv,2007,-456250000
slv,2008,-389050000
slv,2009,-555969221.6125
slv,2010,-538214600.83755
slv,2011,-618187506.54512
slv,2012,-870559542.53927
slv,2013,-990203041.22971
slv,2014,-1035436837.33254
slv,2015,-1091852764.72645
slv,2016,-1246384075.29227
slv,2017,-1387620881.2541
slv,2018,-1470093051.91878
slv,2019,-1337392075.65257
slv,2020,-1313785853.27321
srb,2007,-1348300611.17656
srb,2008,-1459657072.78298
srb,2009,-681126474.47309
srb,2010,-867066293.41249
srb,2011,-1926107218.88128
srb,2012,-1404703512.04359
srb,2013,-1887616218.38507
srb,2014,-1784655822.71514
srb,2015,-1837836088.85408
srb,2016,-2241560870.41709
srb,2017,-2871053042.40664
srb,2018,-2586118024.96351
srb,2019,-2772423596.00481
srb,2020,-1627034544.50658
ssd,2014,-280217.3839
ssd,2015,-319370000
ssd,2016,-173265300
ssd,2017,-58800000
ssd,2018,-329160000
ssd,2019,-407520000
ssd,2020,-523780000
stp,1974,-460481.86607
stp,1975,3914.9286
stp,1976,-43004.94281
stp,1977,524521.08163
stp,1978,1214225.82292
stp,1979,1967189.70029
stp,1980,2361135.96083
stp,1981,1411478.01977
stp,1982,-265862.72378
stp,1983,-687371.29089
stp,1984,-588785.8839
stp,1985,-1591771.61374
stp,1986,-3252221.10527
stp,1987,-660379.95723
stp,1988,-170250.55013
stp,1989,-222182.56268
stp,1990,-50000
stp,1997,-5730000
stp,1998,-5214120
stp,1999,-5338200
stp,2000,-3078288.7
stp,2001,-3149022.5335
stp,2002,-3341933.91
stp,2003,-2517880.09
stp,2004,-2459755.43
stp,2005,-2927528.07
stp,2006,3032250.47951
stp,2007,4474508.29854
stp,2008,-71934.58575
stp,2009,-284208.48141
stp,2010,-369066.88178
stp,2011,-424925.23526
stp,2012,-2222692.86293
stp,2013,1993543.77296
stp,2014,6688006.71984
stp,2015,2847142.03709
stp,2016,2846679.12907
stp,2017,-1420978.47669
stp,2018,-2715025.97912
stp,2019,-456734.02077
stp,2020,2925339.69639
sur,2005,-40400000
sur,2006,-54500000
sur,2007,-2600000
sur,2008,20400000
sur,2009,4800000
sur,2010,-104300000
sur,2011,-262118703.21167
sur,2012,-192489022.3855
sur,2013,-131249894.15694
sur,2014,-70322124.18541
sur,2015,-13271378.94658
sur,2016,-166359702.81023
sur,2017,-394028026.13147
sur,2018,-387482108.9445
sur,2019,-412033501.27234
sur,2020,-464353840.86892
svk,1993,-38337580.21958
svk,1994,-120015545.77613
svk,1995,-13775877.23297
svk,1996,-46753360.51804
svk,1997,-123241407.09915
svk,1998,-157933568.32127
svk,1999,-299373585.35473
svk,2000,-355054134.61254
svk,2001,-309157341.08896
svk,2002,-448751762.20252
svk,2003,-118871816.90403
svk,2004,-2517640252.24182
svk,2005,-2208270509.1516
svk,2006,-2732915558.14487
svk,2007,-3354114350.65117
svk,2008,-2923456931.56041
svk,2009,-794130116.05642
svk,2010,-2498145198.84563
svk,2011,-3352241381.01858
svk,2012,-1547270774.10564
svk,2013,-666788565.08316
svk,2014,-989630542.97078
svk,2015,-1519269068.33878
svk,2016,-2761225494.57678
svk,2017,-2072003425.17252
svk,2018,-1878904523.39198
svk,2019,-2456099546.02122
svk,2020,-1240853023.45039
svn,1992,-38400000
svn,1993,-51500000
svn,1994,170900000
svn,1995,201400000
svn,1996,153100000
svn,1997,75000000
svn,1998,56200000
svn,1999,63600000
svn,2000,26300000
svn,2001,19200000
svn,2002,-149100000
svn,2003,-231800000
svn,2004,-392800000
svn,2005,-362800000
svn,2006,-559066275.69386
svn,2007,-1083643042.70041
svn,2008,-1516207098.58014
svn,2009,-833627166.45581
svn,2010,-698632100.08817
svn,2011,-734685537.81407
svn,2012,-746194991.45906
svn,2013,-744041164.22761
svn,2014,-574411410.99967
svn,2015,-1389876224.62027
svn,2016,-1261937171.97724
svn,2017,-994898162.53081
svn,2018,-898675273.76618
svn,2019,-904311114.1053
svn,2020,-493573027.21
svn,2021,-789945634.91897
swe,1970,7732143.09253
swe,1971,-23410499.06423
swe,1972,-29396839.84589
swe,1973,2289770.45104
swe,1974,-11262719.83675
swe,1975,-52627483.3524
swe,1976,-172195293.80558
swe,1977,-450733309.00928
swe,1978,-659397310.37867
swe,1979,-747244078.56552
swe,1980,-1379774230.48539
swe,1981,-2108561508.1865
swe,1982,-1728351267.1551
swe,1983,-1836728637.36383
swe,1984,-1888745885.16268
swe,1985,-1977037466.47306
swe,1986,-2044915321.64834
swe,1987,-1563575016.4339
swe,1988,-1793144524.4928
swe,1989,-2333513792.77547
swe,1990,-4473272557.66629
swe,1991,-6398535189.03447
swe,1992,-10038622432.6811
swe,1993,-9133917971.80536
swe,1994,-5919089915.21786
swe,1995,-6473304317.3196
swe,1996,-8302969622.32954
swe,1997,-6109385863.95485
swe,1998,-3663146067.84675
swe,1999,-1807784156.59718
swe,2000,-1230621554.1377
swe,2001,-1028966337.71499
swe,2002,-780220401.49718
swe,2003,5235735410.68813
swe,2004,1412055398.35342
swe,2005,4817035061.51046
swe,2006,10933198103.3595
swe,2007,15365460815.883
swe,2008,18107361973.0596
swe,2009,10530067599.617
swe,2010,13690063373.333
swe,2011,11768634248.1167
swe,2012,12919793474.4504
swe,2013,11925994378.8992
swe,2014,10927191488.0745
swe,2015,3337399495.4394
swe,2016,2510698670.30917
swe,2017,9485417891.43606
swe,2018,10933404983.9364
swe,2019,15645135015.9147
swe,2020,18921438821.1644
swz,1974,-33849563.5307
swz,1975,-9871431.29699
swz,1976,574999.9995
swz,1977,2874999.9975
swz,1978,-4484999.9961
swz,1979,7481984.43311
swz,1980,5264281.45542
swz,1981,20169125.6907
swz,1982,14459173.94243
swz,1983,39404003.24015
swz,1984,39517988.99521
swz,1985,38857168.50715
swz,1986,15535889.73043
swz,1987,9037180.13785
swz,1988,43677774.14896
swz,1989,2821544.0137
swz,1990,58979929.36709
swz,1991,69785591.28531
swz,1992,83134229.40571
swz,1993,47919639.91237
swz,1994,-16522199.9372
swz,1995,80552013.53153
swz,1996,132098831.23783
swz,1997,138081660.83558
swz,1998,56406290.01675
swz,1999,97710540.48344
swz,2000,51316687.22833
swz,2001,92949842.20818
swz,2002,2400304.34277
swz,2003,-43186446.34505
swz,2004,2602370.00445
swz,2005,178287816.97857
swz,2006,13989964.72865
swz,2007,63774601.88365
swz,2008,-5163126.67093
swz,2009,-122685360.73927
swz,2010,-226082477.59495
swz,2011,-282845642.37893
swz,2012,-312759306.75138
swz,2013,-185767424.08604
swz,2014,-185202902.96354
swz,2015,-148151648.87886
swz,2016,-207745678.46654
swz,2017,-295649229.78879
swz,2018,-315873017.7826
swz,2019,-451018121.67695
swz,2020,-410456295.70752
sxm,2011,-18429608.93855
sxm,2012,-10259217.8771
sxm,2013,3619553.07263
sxm,2014,-15184357.5419
sxm,2015,-9424581.00559
sxm,2016,-346368.71508
sxm,2017,-26199624.83799
sxm,2018,-28435761.85475
sxm,2019,-49773797.86034
sxm,2020,-31097614.10056
syc,1976,-2075784.09175
syc,1977,-3388551.75436
syc,1978,-3754063.30661
syc,1979,-2727524.64699
syc,1980,-1776742.71265
syc,1981,-2593963.70404
syc,1982,-3936255.65004
syc,1983,-4752149.00196
syc,1984,-5723329.19874
syc,1985,-5928421.49508
syc,1986,-8494989.81506
syc,1987,-13975426.25671
syc,1988,-17442395.65553
syc,1989,-10949692.34929
syc,1990,-13266661.23527
syc,1991,-10804176.85074
syc,1992,-9219964.02703
syc,1993,-17099185.56927
syc,1994,-11748746.91571
syc,1995,-19655710.07828
syc,1996,-15041297.92521
syc,1997,-12274732.617
syc,1998,-19870997.98405
syc,1999,-23832103.69515
syc,2000,-33292712.55232
syc,2001,-29234447.99454
syc,2002,-67995078.25952
syc,2003,-43193591.41125
syc,2004,-33688485.13526
syc,2005,-40069100.71161
syc,2006,-43622487.473
syc,2007,-70852477.28295
syc,2008,-75122326.15947
syc,2009,-54715204.77308
syc,2010,-12158263.77538
syc,2011,-69433458.90408
syc,2012,-3640045.44136
syc,2013,-82435560.33708
syc,2014,-101926649.15612
syc,2015,-105378680.50172
syc,2016,-130373567.15533
syc,2017,-135523582.1184
syc,2018,-104984175.44895
syc,2019,-81606628.72729
syc,2020,-66690166.15573
syr,1977,110850000
syr,1978,616300000
syr,1979,890200000
syr,1980,784800000
syr,1981,418900000
syr,1982,259400000
syr,1983,254800000
syr,1984,223800000
syr,1985,239600000
syr,1986,195800000
syr,1987,-100000000
syr,1988,-78600000
syr,1989,-293100000
syr,1990,-400800000
syr,1991,-681300000
syr,1992,-595500000
syr,1993,-632000000
syr,1994,-359000000
syr,1995,-560000000
syr,1996,-483000000
syr,1997,-585000000
syr,1998,-470000000
syr,1999,-543000000
syr,2000,-879000000
syr,2001,-783000000
syr,2002,-925000000
syr,2003,-857000000
syr,2004,-729000000
syr,2005,-863000000
syr,2006,-935000000
syr,2007,-689102160
syr,2008,-1148960360
syr,2009,-1106677375
syr,2010,-1513697807.8639
tca,2014,1461926
tca,2015,1701170
tca,2016,2757300
tca,2017,-16466400
tca,2018,-31887667.04572
tcd,1977,-2295672.09191
tcd,1978,-3656009.6385
tcd,1979,-8560482.90861
tcd,1980,-3682325.05257
tcd,1981,-1068358.54011
tcd,1982,960052.82447
tcd,1983,1041814.1804
tcd,1984,-4960084.86202
tcd,1985,-2250352.43034
tcd,1986,-8827383.56738
tcd,1987,-10172015.41942
tcd,1988,-13321615.10355
tcd,1989,-9444603.4795
tcd,1990,-20751857.1992
tcd,1991,-2328904.32487
tcd,1992,2637029.17136
tcd,1993,-11428063.71419
tcd,1994,-7337834.19319
tgo,1974,398828.99215
tgo,1975,-4857383.75218
tgo,1976,-3921314.34117
tgo,1977,-13240817.93437
tgo,1978,-20455927.86828
tgo,1979,-21840748.81571
tgo,1980,-39932874.63825
tgo,1981,-27781104.94442
tgo,1982,-42348555.10418
tgo,1983,-43139504.56329
tgo,1984,-38802474.77041
tgo,1985,-37966628.49092
tgo,1986,-41991776.20347
tgo,1987,-47175624.44552
tgo,1988,-49629304.67939
tgo,1989,-39832819.4608
tgo,1990,-32468392.50282
tgo,1991,-28971286.22092
tgo,1992,-27201447.03985
tgo,1993,9189067.30047
tgo,1994,-44868136.3737
tgo,1995,-33611244.93122
tgo,1996,-26444992.14439
tgo,1997,-28833104.48884
tgo,1998,-23342585.94289
tgo,1999,-38389964.44954
tgo,2000,-29147799.89733
tgo,2001,-29354270.4979
tgo,2002,-21348879.38464
tgo,2003,-23390343.51217
tgo,2004,-34767073.25722
tgo,2005,-34531724.46332
tgo,2006,-37829959.10464
tgo,2007,-30278476.92414
tgo,2008,-15134079.31155
tgo,2009,-19117851.86388
tgo,2010,-23492592.55307
tgo,2011,233850231.03649
tgo,2012,5975246.55014
tgo,2013,25255334.07519
tgo,2014,46159193.23315
tgo,2015,140642091.96762
tgo,2016,43605290.50548
tgo,2017,4997444.70732
tgo,2018,19339667.82501
tgo,2019,22122813.3768
tgo,2020,42755157.0176
tha,1975,10991561.80047
tha,1976,-53676199.77797
tha,1977,-38137062.49065
tha,1978,-148224175.12435
tha,1979,-277865179.98428
tha,1980,-229305828.11211
tha,1981,-502425187.75041
tha,1982,-514562621.26498
tha,1983,-227085810.80414
tha,1984,-440240268.3629
tha,1985,-597129746.75851
tha,1986,-816710004.14331
tha,1987,-829672259.36357
tha,1988,-894373063.76073
tha,1989,-780518345.66732
tha,1990,-853387641.12883
tha,1991,-1075392949.83583
tha,1992,-1707723751.48144
tha,1993,-1406247136.65292
tha,1994,-1730798470.33664
tha,1995,-2113629614.24425
tha,1996,-3385333594.57123
tha,1997,-3480238179.44329
tha,1998,-3567137072.01528
tha,1999,-2990957113.20921
tha,2000,-1381297168.23304
tha,2001,-2457156367.49774
tha,2002,-3663358666.98044
tha,2003,-4973235875.62998
tha,2004,-6120417172.61277
tha,2005,-8371030000
tha,2006,-8046040000.00001
tha,2007,-8693230000
tha,2008,-10194220000
tha,2009,-9926521240.31309
tha,2010,-14314429207.267
tha,2011,-9139828759.32358
tha,2012,-18241069361.634
tha,2013,-26900936921.5321
tha,2014,-20993701249.82109
tha,2015,-20622210433.6829
tha,2016,-19427482286.8868
tha,2017,-20461763170.824
tha,2018,-24514673338.761
tha,2019,-20185782252.0155
