geo,time,sp_pop_65up_ma_in
kaz,1992,330905
kaz,1993,355040
kaz,1994,370420
kaz,1995,375562
kaz,1996,376152
kaz,1997,367569
kaz,1998,354423
kaz,1999,346399
kaz,2000,345494
kaz,2001,361941
kaz,2002,382274
kaz,2003,401095
kaz,2004,411927
kaz,2005,412067
kaz,2006,413966
kaz,2007,409415
kaz,2008,404288
kaz,2009,399925
kaz,2010,395308
kaz,2011,401494
kaz,2012,406973
kaz,2013,411041
kaz,2014,414580
kaz,2015,419538
kaz,2016,436481
kaz,2017,456820
kaz,2018,479388
kaz,2019,502572
kaz,2020,525741
ken,1960,135509
ken,1961,139860
ken,1962,144007
ken,1963,147988
ken,1964,151800
ken,1965,155445
ken,1966,159927
ken,1967,164182
ken,1968,168312
ken,1969,172397
ken,1970,176510
ken,1971,182000
ken,1972,187363
ken,1973,192540
ken,1974,197463
ken,1975,202111
ken,1976,207876
ken,1977,213385
ken,1978,218627
ken,1979,223548
ken,1980,228159
ken,1981,234160
ken,1982,239743
ken,1983,245029
ken,1984,250189
ken,1985,255337
ken,1986,261151
ken,1987,266678
ken,1988,272009
ken,1989,277276
ken,1990,282613
ken,1991,288315
ken,1992,293569
ken,1993,298358
ken,1994,302616
ken,1995,306294
ken,1996,312497
ken,1997,316729
ken,1998,319064
ken,1999,319621
ken,2000,318455
ken,2001,321288
ken,2002,323023
ken,2003,323254
ken,2004,321321
ken,2005,317086
ken,2006,321471
ken,2007,324330
ken,2008,326700
ken,2009,329976
ken,2010,334957
ken,2011,348547
ken,2012,363869
ken,2013,380849
ken,2014,399320
ken,2015,419285
ken,2016,446265
ken,2017,474667
ken,2018,504360
ken,2019,535167
ken,2020,567071
kgz,1960,69464
kgz,1961,70069
kgz,1962,70055
kgz,1963,69836
kgz,1964,69530
kgz,1965,69096
kgz,1966,69548
kgz,1967,69944
kgz,1968,70250
kgz,1969,70186
kgz,1970,69558
kgz,1971,70351
kgz,1972,70623
kgz,1973,70466
kgz,1974,70250
kgz,1975,70012
kgz,1976,70710
kgz,1977,71480
kgz,1978,72025
kgz,1979,71985
kgz,1980,71158
kgz,1981,70767
kgz,1982,69893
kgz,1983,68820
kgz,1984,67837
kgz,1985,67115
kgz,1986,67116
kgz,1987,67241
kgz,1988,67729
kgz,1989,69415
kgz,1990,72241
kgz,1991,76630
kgz,1992,81559
kgz,1993,85651
kgz,1994,88710
kgz,1995,91203
kgz,1996,94721
kgz,1997,96936
kgz,1998,98583
kgz,1999,100510
kgz,2000,102948
kgz,2001,107389
kgz,2002,112053
kgz,2003,116179
kgz,2004,118486
kgz,2005,118036
kgz,2006,115665
kgz,2007,111545
kgz,2008,106668
kgz,2009,102139
kgz,2010,97910
kgz,2011,96796
kgz,2012,96480
kgz,2013,97202
kgz,2014,98865
kgz,2015,101384
kgz,2016,102917
kgz,2017,105170
kgz,2018,108294
kgz,2019,112272
kgz,2020,116736
khm,1960,59747
khm,1961,61846
khm,1962,63552
khm,1963,64856
khm,1964,65808
khm,1965,66443
khm,1966,68449
khm,1967,70008
khm,1968,71187
khm,1969,72040
khm,1970,72580
khm,1971,75229
khm,1972,77580
khm,1973,79238
khm,1974,79865
khm,1975,79299
khm,1976,78296
khm,1977,75633
khm,1978,71742
khm,1979,67074
khm,1980,61837
khm,1981,65270
khm,1982,68970
khm,1983,72917
khm,1984,77165
khm,1985,81627
khm,1986,85520
khm,1987,90098
khm,1988,95046
khm,1989,99860
khm,1990,104388
khm,1991,111157
khm,1992,117588
khm,1993,123852
khm,1994,130396
khm,1995,137424
khm,1996,143411
khm,1997,149140
khm,1998,154451
khm,1999,158933
khm,2000,162298
khm,2001,169375
khm,2002,175588
khm,2003,181046
khm,2004,185908
khm,2005,190300
khm,2006,196282
khm,2007,201792
khm,2008,207054
khm,2009,212324
khm,2010,217821
khm,2011,224594
khm,2012,231677
khm,2013,239235
khm,2014,247595
khm,2015,257002
khm,2016,269149
khm,2017,282353
khm,2018,295678
khm,2019,307844
khm,2020,318313
kir,1960,641
kir,1961,658
kir,1962,667
kir,1963,675
kir,1964,681
kir,1965,690
kir,1966,697
kir,1967,700
kir,1968,707
kir,1969,719
kir,1970,727
kir,1971,746
kir,1972,770
kir,1973,792
kir,1974,815
kir,1975,830
kir,1976,838
kir,1977,841
kir,1978,839
kir,1979,835
kir,1980,829
kir,1981,848
kir,1982,872
kir,1983,903
kir,1984,938
kir,1985,972
kir,1986,991
kir,1987,1004
kir,1988,1016
kir,1989,1024
kir,1990,1031
kir,1991,1068
kir,1992,1096
kir,1993,1118
kir,1994,1130
kir,1995,1135
kir,1996,1143
kir,1997,1139
kir,1998,1131
kir,1999,1114
kir,2000,1099
kir,2001,1141
kir,2002,1181
kir,2003,1221
kir,2004,1245
kir,2005,1262
kir,2006,1307
kir,2007,1344
kir,2008,1370
kir,2009,1395
kir,2010,1420
kir,2011,1432
kir,2012,1440
kir,2013,1460
kir,2014,1475
kir,2015,1482
kir,2016,1557
kir,2017,1626
kir,2018,1696
kir,2019,1767
kir,2020,1844
kor,1960,346630
kor,1961,359752
kor,1962,373746
kor,1963,387198
kor,1964,397365
kor,1965,403627
kor,1966,413702
kor,1967,419121
kor,1968,422905
kor,1969,428153
kor,1970,436260
kor,1971,454259
kor,1972,473099
kor,1973,491098
kor,1974,506567
kor,1975,518946
kor,1976,536624
kor,1977,552635
kor,1978,566876
kor,1979,579304
kor,1980,590209
kor,1981,611535
kor,1982,629777
kor,1983,646166
kor,1984,662131
kor,1985,678895
kor,1986,708229
kor,1987,741282
kor,1988,775412
kor,1989,806248
kor,1990,831483
kor,1991,866468
kor,1992,895834
kor,1993,922556
kor,1994,952239
kor,1995,988126
kor,1996,1030744
kor,1997,1079662
kor,1998,1132844
kor,1999,1192085
kor,2000,1259122
kor,2001,1342828
kor,2002,1430149
kor,2003,1519623
kor,2004,1606270
kor,2005,1686633
kor,2006,1777723
kor,2007,1865191
kor,2008,1958630
kor,2009,2053989
kor,2010,2158752
kor,2011,2275443
kor,2012,2392765
kor,2013,2509829
