geo,time,bm_gsr_mrch_cd
fro,1998,372930000
fro,1999,454770000
fro,2000,514590000
fro,2001,478840000
fro,2002,471580000
fro,2003,683540000
fro,2004,608531994.01942
fro,2005,678903959.52916
fro,2006,751436163.50296
fro,2007,970728759.68782
fro,2008,942009474.60642
fro,2009,752625065.24831
fro,2010,744694411.6428
fro,2011,949025028.98856
fsm,2009,153438100
fsm,2010,160024700
fsm,2011,174423500
fsm,2012,183211100
fsm,2013,178936800
fsm,2014,154445400
gab,1978,557884913.20136
gab,1979,554809551.27646
gab,1980,686057861.65864
gab,1981,841198167.7302
gab,1982,722627759.05703
gab,1983,725491053.68743
gab,1984,733184832.92215
gab,1985,854733267.31031
gab,1986,979105457.11112
gab,1987,731824435.07885
gab,1988,791241931.65955
gab,1989,751673233.5332
gab,1990,805098601.42736
gab,1991,861021096.66733
gab,1992,886313816.04852
gab,1993,845097542.27601
gab,1994,776650491.92488
gab,1995,880892290.116
gab,1996,961645319.01048
gab,1997,1030616010.52417
gab,1998,1163222198.12507
gab,1999,910529138.1568
gab,2000,798060301.17258
gab,2001,847461619.01243
gab,2002,934977086.58938
gab,2003,1042879684.57921
gab,2004,1215634045.66727
gab,2005,1358849837.1501
gab,2007,1890185750.21858
gab,2008,2143317431.1411
gab,2009,2576868345.86989
gab,2010,3125800173.57762
gab,2011,3655854803.90049
gab,2012,3645371360.54871
gab,2013,4049339827.47229
gab,2014,3852053804.12568
gab,2015,3171354403.39476
gbr,1970,19540784394.7296
gbr,1971,21473749824.3865
gbr,1972,25353459823.1944
gbr,1973,35361355172.4668
gbr,1974,50347012950.0082
gbr,1975,49747144035.31129
gbr,1976,52103384214.3657
gbr,1977,59323424550.6805
gbr,1978,70184832158.6676
gbr,1979,92990917346.6445
gbr,1980,106267189125.899
gbr,1981,95198256334.98781
gbr,1982,93492301474.22809
gbr,1983,94339908423.17648
gbr,1984,100600735984.15401
gbr,1985,104817097629.10899
gbr,1986,120487898958.202
gbr,1987,149675610290.09799
gbr,1988,182016526011.37897
gbr,1989,192055820638.18201
gbr,1990,215352807240.70599
gbr,1991,201673601463.46399
gbr,1992,212698257092.94296
gbr,1993,202960810653.25696
gbr,1994,224135220776.86401
gbr,1995,261323849676.49496
gbr,1996,282475479557.06097
gbr,1997,301739432060.30103
gbr,1998,307850547387.69293
gbr,1999,323249992688.19397
gbr,2000,342943425775.13898
gbr,2001,344439456613.60303
gbr,2002,363219738355.88599
gbr,2003,400590108390.44293
gbr,2004,473139246923.52002
gbr,2005,520031521619.32703
gbr,2006,603731040919.06995
gbr,2007,633291729910.93005
gbr,2008,646187074578.40906
gbr,2009,494206198573.91199
gbr,2010,562851077703.14282
gbr,2011,649469643712.62891
gbr,2012,646676061065.52698
gbr,2013,662058141009.26294
gbr,2014,689986293603.06494
gbr,2015,620220129013.99805
gbr,2016,590559703240.16199
gbr,2017,616309452163.56799
gbr,2018,657993388747.96802
gbr,2019,651796407748.82495
gbr,2020,564116360465.98499
geo,1997,1162900000
geo,1998,994500000
geo,1999,863400000
geo,2000,1013301784.05
geo,2001,1001561754.22
geo,2002,1070816314.11
geo,2003,1426422392.53
geo,2004,1985880976.17
geo,2005,2631405482.56
geo,2006,3642934226.7
geo,2007,4944364569.37
geo,2008,6224462552.57
geo,2009,4270445003.93
geo,2010,5021340414.73
geo,2011,6722567598.5
geo,2012,7685207565.51
geo,2013,7697005713.29
geo,2014,8280714562.62
geo,2015,6972980228.37
geo,2016,6747227737.37
geo,2017,7379116075.16
geo,2018,8522279475.69
geo,2019,8680710774.42
geo,2020,7511521844.33
gha,1975,650525316.9917
gha,1976,690264665.99219
gha,1977,860177855.49634
gha,1978,780291879.36108
gha,1979,803100000
gha,1980,908300000
gha,1981,954300000
gha,1982,588700000
gha,1983,499700000
gha,1984,533000000
gha,1985,668700000
gha,1986,735100000
gha,1987,933900000
gha,1988,993400000
gha,1989,1011600000
gha,1990,1205000000
gha,1991,1318700000
gha,1992,1456500000
gha,1993,1728000000
gha,1994,1579900000
gha,1995,1687800000
gha,1996,1950650000
gha,1997,2143720000
gha,1998,2991600000
gha,1999,3279900000
gha,2000,2766555192.42862
gha,2001,2968511882.77028
gha,2002,2707019111.8
gha,2003,3232824021.42295
gha,2004,4297278948.01735
gha,2005,5347309680.5847
gha,2006,6753675315.59101
gha,2007,8066114751.75051
gha,2008,10268499316.0024
gha,2009,8046260000
gha,2010,10922100000
gha,2011,15837733212.7041
gha,2012,17763163561.6716
gha,2013,17600235989.6404
gha,2014,14600029644.1009
gha,2015,13465053155.5226
gha,2016,12910204931.0216
gha,2017,12647770000
gha,2018,13134075353.2923
gha,2019,13410702464.1974
gha,2020,12428560843.6041
gin,1986,422700000
gin,1987,380270000
gin,1988,510620000
gin,1989,531550000
gin,1990,585750000
gin,1991,694900000
gin,1992,608350000
gin,1993,582650000
gin,1994,685350000
gin,1995,621730000
gin,1996,524387000
gin,1997,512500000
gin,1998,571960000
gin,1999,580933555
gin,2000,585850895.35391
gin,2001,538452027.6874
gin,2002,645600000
gin,2003,617079356.91826
gin,2004,680670000
gin,2005,739500000
gin,2006,950640000
gin,2007,1206440000
gin,2008,1364230000
gin,2009,1054510000
gin,2010,1398490000
gin,2011,2097100000
gin,2012,2243980000
gin,2013,2139050000
gin,2014,2372416833.27286
gin,2015,2191754718.70711
gin,2016,4429383266.08586
gin,2017,3483980000
gin,2018,3385640000
gin,2019,3470000000
gin,2020,3727440000
gmb,1978,85115857.76234
gmb,1979,100274526.42485
gmb,1980,143464533.33137
gmb,1981,113407385.43067
gmb,1982,89862015.60505
gmb,1983,84378890.93112
gmb,1984,81424463.26868
gmb,1985,78936815.9927
gmb,1986,60912889.68918
gmb,1987,98043648.8843
gmb,1988,106563043.90128
gmb,1989,116264305.00873
gmb,1990,145005855.28917
gmb,1991,168217829.86623
gmb,1992,182559807.2637
gmb,1993,208175628.29085
gmb,1994,179945858.35723
gmb,1995,161416309.07842
gmb,1996,214276087.54029
gmb,1997,201741801.60455
gmb,2003,130456325.43643
gmb,2004,202769689.7278
gmb,2005,222607885.09477
gmb,2006,222215138.21574
gmb,2007,279566039.14732
gmb,2008,274213163.3242
gmb,2009,259958864.70449
gmb,2010,245762740.74277
gmb,2011,292985196.24091
gmb,2012,325935524.50905
gmb,2013,298288538.04883
gmb,2014,330419020.38571
gmb,2015,334386543.86193
gmb,2016,310504706.80587
gmb,2017,469970465.40328
gmb,2018,579056166.53398
gmb,2019,532470804.06058
gmb,2020,581815543.28371
gmb,2021,607359367.98164
gnb,1982,61500000
gnb,1983,58400000
gnb,1984,60100000
gnb,1985,59500000
gnb,1986,51200000
gnb,1987,44700000
gnb,1988,58900000
gnb,1989,68900000
gnb,1990,68070000
gnb,1991,67470000
gnb,1992,83510000
gnb,1993,53820000
gnb,1994,53800000
gnb,1995,59340000
gnb,1996,56800000
gnb,1997,62490000
gnb,2001,61718449.39065
gnb,2002,58500272.72874
gnb,2003,65304507.05997
gnb,2004,82871396.69527
gnb,2005,105928482.61729
gnb,2006,127045814.74957
gnb,2007,167901050.97993
gnb,2008,198792219.60451
gnb,2009,202321713.90088
gnb,2010,196571190.66704
gnb,2011,240210086.3254
gnb,2012,181761151.31678
gnb,2013,182831335.83013
gnb,2014,214159683.85755
gnb,2015,206932626.45032
gnb,2016,136517070
gnb,2017,291419672.84477
gnb,2018,293251307.1912
gnb,2019,335217115.87889
gnb,2020,307279709.05109
gnq,1987,47867719.93746
gnq,1988,56505290.0659
gnq,1989,43613285.36698
gnq,1990,53172502.06599
gnq,1991,67240465.96411
gnq,1992,56004757.07205
gnq,1993,51030754.22436
gnq,1994,36948534.76657
gnq,1995,120571350.8789
gnq,1996,292040446.21666
grc,1976,4997000000
grc,1977,5728000000
grc,1978,6530000000
grc,1979,8997000000
grc,1980,9717000000
grc,1981,10221000000
grc,1982,8972000000
grc,1983,8449000000
grc,1984,8648000000
grc,1985,9370000000
grc,1986,8961000000
grc,1987,11134000000
grc,1988,12042000000
grc,1989,13401000000
grc,1990,16564000000
grc,1991,16932630000
grc,1992,17637000000
grc,1993,15611000000
grc,1994,16611000000
grc,1995,20343000000
grc,1996,21395000000
grc,1997,20951000000
grc,1999,26373287804.0668
grc,2000,30320946978.7648
grc,2001,29620835751.0276
grc,2002,31261741970.9723
grc,2003,38083400120.7049
grc,2004,47240574301.5099
grc,2005,51680258912.8388
grc,2006,64189574810.8659
grc,2007,80661997394.98398
grc,2008,93768545747.4931
grc,2009,63885277560.9051
grc,2010,59785809474.8531
grc,2011,65380913501.3913
grc,2012,53157220535.2158
grc,2013,63315640333.5564
grc,2014,65127203235.4026
grc,2015,47121117239.8799
grc,2016,47087774929.8458
grc,2017,54091782782.6256
grc,2018,64740591423.3809
grc,2019,61880587200.81969
grc,2020,54171105482.633
grd,1977,28540740.74074
grd,1978,33351851.85185
grd,1979,42644444.44444
grd,1980,48792592.59259
grd,1981,56070370.37037
grd,1982,59025925.92593
grd,1983,57877777.77778
grd,1984,51122222.22222
grd,1985,65555555.55556
grd,1986,80888888.88889
grd,1987,89074074.07407
grd,1988,92185185.18519
grd,1989,99037037.03704
grd,1990,106262962.96296
grd,1991,113581481.48148
grd,1992,103177777.77778
grd,1993,118125925.92593
grd,1994,119448148.14815
grd,1995,129777777.77778
grd,1996,147414814.81482
grd,1997,154903703.7037
grd,1998,183011111.11111
grd,1999,184574074.07407
grd,2000,220940740.74074
grd,2001,196829629.62963
grd,2002,181418518.51852
grd,2003,228474074.07407
grd,2004,226747037.03704
grd,2005,299962962.96296
grd,2006,297085185.18519
grd,2007,327889434.07407
grd,2008,338763281.48148
grd,2009,262877427.03704
grd,2010,285573046.66667
grd,2011,295295244.44444
grd,2012,300315253.33333
grd,2013,324224690.37037
grd,2014,305760094.87718
grd,2015,307073173.57037
grd,2016,307686682.55861
grd,2017,369853211.56895
grd,2018,410900692.88889
grd,2019,417678506.66667
grd,2020,345804479.61481
gtm,1977,1087000000
gtm,1978,1283800000
gtm,1979,1401700000
gtm,1980,1472600000
gtm,1981,1540000000
gtm,1982,1284300000
gtm,1983,1056000000
gtm,1984,1182200000
gtm,1985,1076700000
gtm,1986,875700000
gtm,1987,1333200000
gtm,1988,1413200000
gtm,1989,1484400000
gtm,1990,1428000000
gtm,1991,1673000000
gtm,1992,2327800000
gtm,1993,2384000000
gtm,1994,2546600000
gtm,1995,3032600000
gtm,1996,2880300000
gtm,1997,3542700000
gtm,1998,4255700000
gtm,1999,4225700000
gtm,2000,4742000000
gtm,2001,5142005048
gtm,2002,5791006299
gtm,2003,6175727984
gtm,2004,8737000000
gtm,2005,9650100000
gtm,2006,10934400000
gtm,2007,12470200000
gtm,2008,12529109120
gtm,2009,10046702870
gtm,2010,11878178960
gtm,2011,14308649910
gtm,2012,15007840310
gtm,2013,15412134810
gtm,2014,16157399240
gtm,2015,15524036340
gtm,2016,15049605910
gtm,2017,16442003190
gtm,2018,17628849920
gtm,2019,17885429550
gtm,2020,16433237810
guy,1977,286705882.46538
guy,1978,253490196.17784
guy,1979,288784313.83874
guy,1980,386431372.70056
guy,1981,399644444.58654
guy,1982,254166666.75139
guy,1983,225733333.40858
guy,1984,201640493.0659
guy,1985,209085211.04728
guy,1992,442700000
guy,1993,483800000
guy,1994,504000000
guy,1995,536500000
guy,1996,549800000
guy,1997,590700000
guy,1998,552900000
guy,1999,518700000
guy,2000,550100000
guy,2001,541000000
guy,2002,513900000
guy,2003,525300000
guy,2004,591787600
guy,2005,717080000
guy,2006,809757000
guy,2007,982854000
guy,2008,1323612479
guy,2009,1179398355
guy,2010,1419078767.59911
guy,2011,1770522516
guy,2012,1996735110.40678
guy,2013,1874905179.09333
guy,2014,1791268270.44267
guy,2015,1352814227.40592
guy,2016,1340624974.09175
guy,2017,1426643321.51081
guy,2018,2087342319.10596
guy,2019,3609799986.83438
guy,2020,1887316456.50922
hkg,1998,143463806162.85101
hkg,1999,136631116503.825
hkg,2000,164278438253.06699
hkg,2001,156016593351.18701
hkg,2002,162019951097.14099
hkg,2003,185293999439.89401
hkg,2004,218688650124.64496
hkg,2005,243811811044.08496
hkg,2006,273057060358.63901
hkg,2007,303174540076.77002
hkg,2008,329202080307.41803
hkg,2009,303342493884.87201
hkg,2010,385608731676.18494
hkg,2011,445143303275.90894
hkg,2012,487310462347.15997
hkg,2013,534125051730.44098
hkg,2014,546518465822.68494
hkg,2015,524597809465.40894
hkg,2016,518254036459.70203
hkg,2017,563387349217.88
hkg,2018,600403227304.40198
hkg,2019,558421015023.99194
hkg,2020,546582663613.57202
hnd,1974,387499999.9197
hnd,1975,372350000
hnd,1976,432450000
hnd,1977,550100000
hnd,1978,654500000
hnd,1979,783450000
hnd,1980,954050000
hnd,1981,898600000
hnd,1982,680700000
hnd,1983,756250000
hnd,1984,884800000
hnd,1985,891700000
hnd,1986,879500000
hnd,1987,871400000
hnd,1988,923400000
hnd,1989,955700000
hnd,1990,907000000
hnd,1991,912500000
hnd,1992,990200000
hnd,1993,1203100000
hnd,1994,1351100000
hnd,1995,1518600000
hnd,1996,1924100000
hnd,1997,2148500000
hnd,1998,2370500000
hnd,1999,2509600000
hnd,2000,2679944500
hnd,2001,2761168311.9834
hnd,2002,2772862811.38153
hnd,2003,3179124763.72206
hnd,2004,3885702481.04
hnd,2005,4468269511.33619
hnd,2006,5218890295.96573
hnd,2007,6707189163.21078
hnd,2008,8208651807.61516
hnd,2009,5845153889.30221
hnd,2010,6605737887.33411
hnd,2011,8355941672.75263
hnd,2012,8620119101.19958
hnd,2013,8384481062.46579
hnd,2014,8514572989.62677
hnd,2015,8659659365.78575
hnd,2016,8166376151.51731
hnd,2017,8786637434.67739
hnd,2018,9741564354.31655
hnd,2019,9405698554.21689
hnd,2020,8111460032.67673
hrv,1993,4619588794.10398
hrv,1994,5681287068.84863
hrv,1995,7744877260.7507
hrv,1996,8147022178.85178
hrv,1997,9384498496.64978
hrv,1998,8625388893.69367
hrv,1999,7673903124.14
hrv,2000,6632569890.79397
hrv,2001,7771890870.79353
hrv,2002,9849820560.92338
hrv,2003,12956669823.4835
hrv,2004,15196704265.1153
hrv,2005,17023971543.5963
hrv,2006,19636562166.4644
hrv,2007,23667691388.4202
hrv,2008,27618661607.563
hrv,2009,19556654024.8655
hrv,2010,18522333342.1379
hrv,2011,21076488234.23949
hrv,2012,19232524954.49509
hrv,2013,20623144409.7614
hrv,2014,21368885037.3058
hrv,2015,19222542740.8597
hrv,2016,20072288085.3716
hrv,2017,22750974057.4176
hrv,2018,25854278115.7347
hrv,2019,26104827977.9005
hrv,2020,23825586936.7573
hti,1971,53200000.01064
hti,1972,57599787.74698
hti,1973,66479999.95539
hti,1974,96519919.96777
hti,1975,122100000.02442
hti,1976,158680000.03174
hti,1977,199920000.03998
hti,1978,207460000.04149
hti,1979,220060000.04401
hti,1980,319000000.0638
hti,1981,360140000.07203
hti,1982,301920000.06038
hti,1983,325900000.06518
hti,1984,337860000.02816
hti,1985,344700000
hti,1986,303240000
hti,1987,311180000
hti,1988,283860000
hti,1989,259260000
hti,1990,442600000
hti,1991,448600000
hti,1992,212540000
hti,1993,260500000
hti,1994,171480000
hti,1995,517150000
hti,1996,498640000
hti,1997,559600000
hti,1998,822050000
hti,1999,1017540000
hti,2000,1086720000
hti,2001,1055440000
hti,2002,980420000
hti,2003,1116030000
hti,2004,1210000000
hti,2005,1308510000
hti,2006,1548200000
hti,2007,1704200000
hti,2008,2107737928.69565
hti,2009,2032128506.58685
hti,2010,3010070345.66542
hti,2011,3314456870.04957
hti,2012,3079329824.5071
hti,2013,3340641062.21795
hti,2014,3666152065.01592
hti,2015,3449376951.3082
hti,2016,3677907200
hti,2017,4143380000
hti,2018,4810140000
hti,2019,4519970000
hti,2020,3764190000
hti,2021,4604180000
hun,1982,8628098677.43258
hun,1983,8543969403.41528
hun,1984,8309963547.75106
hun,1985,8129925737.33923
hun,1986,9662976753.21799
hun,1987,9887090578.93555
hun,1988,9405967516.78008
hun,1989,9449950415.92356
hun,1990,8617057835.31812
hun,1991,9329568563.03739
hun,1992,10107708577.7266
hun,1993,12139912340.8781
hun,1994,11364113126.26
hun,1995,13797018017.4126
hun,1996,14721080223.3126
hun,1997,17438427643.4298
hun,1998,21914416102.8224
hun,1999,24135336304.53049
hun,2000,28761433460.8977
hun,2001,30247778033.2708
hun,2002,33896519196.599
hun,2003,43128880278.7383
hun,2004,56764632540.7596
hun,2005,62618153400.1532
hun,2006,74195932151.81859
hun,2007,92381939044.81529
hun,2008,107217146569.79601
hun,2009,75641814367.8
hun,2010,84232234635.8222
hun,2011,95839092512.5406
hun,2012,86152284643.31902
hun,2013,88869344027.6033
hun,2014,95218547627.20268
hun,2015,82529244482.5558
hun,2016,82557713332.5923
hun,2017,94382317816.09529
hun,2018,107232403647.24899
hun,2019,107717465426.46001
hun,2020,102805036582.76601
hun,2021,126535218709.19901
idn,1981,16542000000
idn,1982,17854000000
idn,1983,17726000000
idn,1984,15047000000
idn,1985,12705000000
idn,1986,11938000000
idn,1987,12532000000
idn,1988,13831000000
idn,1989,16310000000
idn,1990,21455000000
idn,1991,24834000000
idn,1992,26774000000
idn,1993,28376000000
idn,1994,32322000000
idn,1995,40921000000
idn,1996,44240000000
idn,1997,46223000000
idn,1998,31942145700
idn,1999,30598450000
idn,2000,40365380000
idn,2001,34668480000
idn,2002,35651870000
idn,2003,39546170000
idn,2004,46615850000
idn,2005,64071490000
idn,2006,66053110000
idn,2007,76775450000
idn,2008,107667285874.511
idn,2009,80979004083.24649
idn,2010,118963180843.26601
idn,2011,157283706173.293
idn,2012,178666955241.79199
idn,2013,176255994168.935
idn,2014,168310224943.63
idn,2015,135075912646.289
idn,2016,129151796501.31799
idn,2017,150068581019.259
idn,2018,180953286761.98401
idn,2019,164947632106.367
idn,2020,135100529877.347
idn,2021,189029265040.59897
ind,1975,4952304783.01183
ind,1976,4623350614.05281
ind,1977,5316946297.16098
ind,1978,7401892098.99883
ind,1979,9818602080.33025
ind,1980,13946695584.5789
ind,1981,14148500783.5992
ind,1982,14046301494.9073
ind,1983,13867570752.9429
ind,1984,14216303266.8581
ind,1985,15081203788.1064
ind,1986,15686464960.8299
ind,1987,17660894318.0344
ind,1988,20091207198.3753
ind,1989,22254274860.5929
ind,1990,23437059205.4119
ind,1991,21086827022.4649
ind,1992,22930537818.4389
ind,1993,24108390143.2923
ind,1994,29672617824.4152
ind,1995,37957312940.71609
ind,1996,43788952391.3717
ind,1997,45730082604.0522
ind,1998,44827962413.355
ind,1999,45556209177.1434
ind,2000,53887205923.7176
ind,2001,51212270438.53169
ind,2002,54702279750.0867
ind,2003,68081180950.5987
ind,2004,95539056499.9736
ind,2005,134692007368.16
ind,2006,166571862854.35101
ind,2007,208610899982.43896
ind,2008,323916518439.23999
ind,2009,275227034893.34601
ind,2010,360146062834.11298
ind,2011,475304047599.55695
ind,2012,499988961274.99493
ind,2013,481686257768.22803
ind,2014,472434264990.84094
ind,2015,409236978522.58698
ind,2016,376090254275.98401
ind,2017,452241383880.36798
ind,2018,518778502581.258
ind,2019,488949591560.27893
ind,2020,376995339958.45697
irl,2005,67697287156.5161
irl,2006,73102428521.60028
irl,2007,88106554117.6582
irl,2008,84327717925.66438
irl,2009,62821006303.636
irl,2010,62109598144.8773
irl,2011,67238180959.8416
irl,2012,83528642440.72598
irl,2013,85300918763.4169
irl,2014,97736452695.71779
irl,2015,96412177081.75128
irl,2016,96377490855.9904
irl,2017,100112140534.289
irl,2018,120474157655.476
irl,2019,121294424809.767
irl,2020,114229224550.16
irl,2021,129799561659.452
irn,1976,13860000000
irn,1977,16718000000
irn,1978,11803000000
irn,1979,8521000000
irn,1980,10888000000
irn,1981,13138000000
irn,1982,12552000000
irn,1983,18027000000
irn,1984,14729000000
irn,1985,12006000000
irn,1986,10585000000
irn,1987,12005000000
irn,1988,10608000000
irn,1989,13448000000
irn,1990,18330000000
irn,1991,25190000000
irn,1992,23274000000
irn,1993,19287000000
irn,1994,12617000000
irn,1995,12774000000
irn,1996,14989000000
irn,1997,14123000000
irn,1998,14286000000
irn,1999,13433000000
irn,2000,15207000000
irq,2005,20002200000
irq,2006,18707500000
irq,2007,16622500000
irq,2008,29761400000
irq,2009,35284800000
irq,2010,37328000000
irq,2011,40633000000
irq,2012,50155000000
irq,2013,53821700000
irq,2014,49811500000
irq,2015,40347112000
irq,2016,29077000000
irq,2017,32185600000
irq,2018,38875700000
irq,2019,49417600000
irq,2020,40927300000
isl,1976,427900000
isl,1977,564700000
isl,1978,618400000
isl,1979,754100000
isl,1980,899900000
isl,1981,925500000
isl,1982,837600000
isl,1983,721600000
isl,1984,756600000
isl,1985,814300000
isl,1986,1000000000
isl,1987,1428200000
isl,1988,1439400000
isl,1989,1267300000
isl,1990,1509237078.27519
isl,1991,1599335865.18572
isl,1992,1526993435.70345
isl,1993,1217856185.16788
isl,1994,1288161103.44536
isl,1995,1625749036.64234
isl,1996,1906209959.60316
isl,1997,1881790215.74888
isl,1998,2309316424.18215
isl,1999,2327958189.64791
isl,2000,2414538371.50688
isl,2001,2097302646.53211
isl,2002,2098348369.60544
isl,2003,2615415625.95706
isl,2004,3497254627.96263
isl,2005,4672427060.33913
isl,2006,5790610698.33233
isl,2007,6215585838.46716
isl,2008,5644842166.75748
isl,2009,3368874353.7164
isl,2010,3599441219.72875
isl,2011,4537281083.11498
isl,2012,4510352934.95802
isl,2013,4533064677.1021
isl,2014,4961134295.02143
isl,2015,4926214130.19229
isl,2016,5316034440.11999
isl,2017,6526808056.52625
isl,2018,7227526771.96945
isl,2019,6335974471.58221
isl,2020,5316230865.2326
isl,2021,7307069974.44106
isr,1960,493000000
isr,1961,606000000
isr,1965,840000000
isr,1966,865000000
isr,1967,977000000
isr,1968,1265000000
isr,1969,1528000000
isr,1970,1944000000
isr,1971,2224000000
isr,1972,2307000000
isr,1973,3987000000
isr,1974,5060000000
isr,1975,5600000000
isr,1976,5345000000
isr,1977,5484000000
isr,1978,6814000000
isr,1979,8088000000
isr,1980,9201000000
isr,1981,9693800000
isr,1982,8986400000
isr,1983,8971300000
isr,1984,8958700000
isr,1985,9201800000
isr,1986,9734500000
isr,1987,13017800000
isr,1988,13240500000
isr,1989,13047200000
isr,1990,15306900000
isr,1991,17093300000
isr,1992,18389400000
isr,1993,20532600000
isr,1994,22727600000
isr,1995,26963900000
isr,1996,28654100000
isr,1997,28156400000
isr,1998,26617900000
isr,1999,30566500000
isr,2000,34747200000
isr,2001,31737900000
isr,2002,31992200000
isr,2003,33315800000
isr,2004,39507400000
isr,2005,43887100000
isr,2006,47350000000
isr,2007,56005300000
isr,2008,64437700000
isr,2009,46001500000
isr,2010,58288000000
isr,2011,72636500000
isr,2012,70533400000
isr,2013,70584600000
isr,2014,71469200000
isr,2015,60786000000
isr,2016,64149600000
isr,2017,68522300000
isr,2018,76841700000
isr,2019,75796500000
isr,2020,70538000000
isr,2021,88632800000
ita,1970,13463521586.5365
ita,1971,14815034401.7072
ita,1972,18390459380.99969
ita,1973,26026739018.4757
ita,1974,38531534172.0466
ita,1975,35656666327.8256
ita,1976,41076280804.6925
ita,1977,44926851755.40671
ita,1978,52587007281.3909
ita,1979,72379495549.17668
ita,1980,93957691722.60928
ita,1981,88319973581.05569
ita,1982,81797034492.34329
ita,1983,74599355093.93718
ita,1984,79655014509.2681
ita,1985,82157518246.92468
ita,1986,92194605501.26669
ita,1987,116515707446.58099
ita,1988,128779295879.72301
ita,1989,142284897906.96899
ita,1990,171847939667.14899
ita,1991,171934437109.655
ita,1992,178436335043.29501
ita,1993,140273025437.65601
ita,1994,159760446441.70599
ita,1995,195277654433.29697
ita,1996,197937271269.81799
ita,1997,200354155079.698
ita,1998,206781920146.77802
ita,1999,207698679488.35199
ita,2000,225178040923.841
ita,2001,223940531306.13501
ita,2002,235635329895.61801
ita,2003,282795091658.19897
ita,2004,336324478911.36401
ita,2005,365205110995.23401
ita,2006,421830945681.73199
ita,2007,486331299312.63397
ita,2008,535638193545.03802
ita,2009,396261928816.18597
ita,2010,461512586892.20801
ita,2011,529154083565.47601
ita,2012,459869161105.00403
ita,2013,450494461399.19507
ita,2014,449544835880.46802
ita,2015,387353980723.78302
ita,2016,383195796329.95203
ita,2017,429379184686.20599
ita,2018,478801279777.02496
ita,2019,445961746923.32294
ita,2020,391746848858.42297
jam,1976,791600000
jam,1977,666700000
jam,1978,750100000
jam,1979,882500000
jam,1980,1038200000
jam,1981,1296700000
jam,1982,1208900000
jam,1983,1124200000
jam,1984,1037000000
jam,1985,1004200000
jam,1986,837400000
jam,1987,1077300000
jam,1988,1255300000
jam,1989,1618700000
jam,1990,1692700000
jam,1991,1588300000
jam,1992,1541100000
jam,1993,1920500000
jam,1994,2099200000
jam,1995,2625300000
jam,1996,2715200000
jam,1997,2832600000
jam,1998,2743900000
jam,1999,2685600000
jam,2000,3004300000
jam,2001,3072600000
jam,2002,3179600000
jam,2003,3328244000
jam,2004,3545335423.9238
jam,2005,4245511574.7122
jam,2006,5077027291.01367
jam,2007,6203893770
jam,2008,7546787548.66631
jam,2009,4475657390
jam,2010,4629377587.49626
jam,2011,5881414416.30062
jam,2012,5634166724.29557
jam,2013,5458172288.94744
jam,2014,5207612913.02906
jam,2015,4449380909.58172
jam,2016,4072005710.76487
jam,2017,4904331411.54033
jam,2018,5475744136.59748
jam,2019,5684506219.89552
jam,2020,4148624940.33894
jor,1972,236599738.88625
jor,1973,291870063.21562
jor,1974,430312283.03634
jor,1975,648234529.71435
jor,1976,907876904.18558
jor,1977,1225233818.31206
jor,1978,1339181634.18532
jor,1979,1743235332.90381
jor,1980,2136118228.39578
jor,1981,2815271993.5596
jor,1982,2878572019.32225
jor,1983,2700090321.86341
jor,1984,2472614029.76329
jor,1985,2426717967.35005
jor,1986,2158400237.6932
jor,1987,2400078786.25045
jor,1988,2418725114.4258
jor,1989,1882506503.60847
jor,1990,2300710330.03207
jor,1991,2302169339.43748
jor,1992,2998653598.23897
jor,1993,3145157588.8991
jor,1994,3003846783.36033
jor,1995,3287833949.0011
jor,1996,3818053596.61495
jor,1997,3648519040.90268
jor,1998,3403949224.25952
jor,1999,3291960507.7574
jor,2000,4073693980.93089
jor,2001,4301355623.75557
jor,2002,4500876526.47207
jor,2003,5078028688.29337
jor,2004,7261136090.78985
jor,2005,9317273980.6347
jor,2006,10260339266.5726
jor,2007,12183301298.4282
jor,2008,15101919310.862
jor,2009,12641133802.8169
jor,2010,13822394366.1972
jor,2011,16825633802.8169
jor,2012,18431126760.5634
jor,2013,19560563380.2817
jor,2014,20350985915.493
jor,2015,18165633802.81689
jor,2016,17136478873.2394
jor,2017,18206056338.0282
jor,2018,18052394366.1972
jor,2019,17052369014.0845
jor,2020,15329014084.507
jpn,1996,312229721081.34497
jpn,1997,301861845252.08002
jpn,1998,246561406046.32101
jpn,1999,274510565605.246
jpn,2000,336333048850.37299
jpn,2001,306243011563.12299
jpn,2002,294044272968.69
jpn,2003,335750679045.88098
jpn,2004,400244236419.45502
jpn,2005,464017819272.99597
jpn,2006,524112537299.05798
jpn,2007,560022339985.96204
jpn,2008,693840564099.34998
jpn,2009,490053661050.98297
jpn,2010,626912367126.021
jpn,2011,794424638305.59082
jpn,2012,830124000741.67505
jpn,2013,784588205045.52112
jpn,2014,799005258039.64612
jpn,2015,629372737323.24402
jpn,2016,584657969278.599
jpn,2017,644829099659.15698
jpn,2018,724990493562.35693
jpn,2019,693817635468.39197
jpn,2020,602672170422.91882
kaz,1995,5325900000
kaz,1996,6626700000
kaz,1997,7175700000
kaz,1998,6671700000
kaz,1999,5645000000
kaz,2000,7060340912.456
kaz,2001,7775598575.2
kaz,2002,7840837903
kaz,2003,9460936170.30818
kaz,2004,13804915341.315
kaz,2005,17937668810.4701
