geo,time,ny_gds_totl_cn
mkd,1998,-8119600000
mkd,1999,-6341300000
mkd,2000,18929000000
mkd,2001,10787000000
mkd,2002,4910000000
mkd,2003,5838000000
mkd,2004,4448000000
mkd,2005,11164000000
mkd,2006,14865000000
mkd,2007,21824000000
mkd,2008,11666000000
mkd,2009,17318000000
mkd,2010,26967000000
mkd,2011,36994000000
mkd,2012,34820000000
mkd,2013,53920000000
mkd,2014,69030000000
mkd,2015,79267000000
mkd,2016,104992000000
mkd,2017,113899000000
mkd,2018,131276000000
mkd,2019,142000000000
mkd,2020,111836000000
mli,1967,3689489400.00001
mli,1968,8468894800
mli,1969,9024204800
mli,1970,10317199400
mli,1971,10745596900
mli,1972,9689501700
mli,1973,6350100500
mli,1974,-19617103800
mli,1975,-7065706500
mli,1976,9433792600
mli,1977,24756009000
mli,1978,-5849497600
mli,1979,2156498900
mli,1980,-53600000000
mli,1981,-64832000000
mli,1982,-67400000000
mli,1983,-79900037100
mli,1984,-95974000000
mli,1985,-80426838100
mli,1986,-24569982100
mli,1987,32788821700
mli,1988,5396484300
mli,1989,56682643300
mli,1990,32253598500
mli,1991,2435545700
mli,1992,6771855700
mli,1993,-312418700
mli,1994,37626271800
mli,1995,56268655100
mli,1996,67170223000
mli,1997,181831123000
mli,1998,209050927800
mli,1999,177223360000
mli,2000,141134965300
mli,2001,328031301300
mli,2002,382033629300
mli,2003,375125576400
mli,2004,393232000000
mli,2005,419475000000
mli,2006,615990000000
mli,2007,606231000000
mli,2008,501072186200
mli,2009,722013616500
mli,2010,619588000000
mli,2011,689692000000
mli,2012,875047000000
mli,2013,286891000000
mli,2014,328625000000
mli,2015,403552000000
mli,2016,588914000000
mli,2017,709222000000
mli,2018,887346624599.99902
mli,2019,1041178711100
mli,2020,1084545540800
mlt,1970,6607400
mlt,1971,8249600
mlt,1972,5010200
mlt,1973,7279500
mlt,1974,-6076400
mlt,1975,42569900
mlt,1976,82591500
mlt,1977,70040800
mlt,1978,115576300
mlt,1979,169821800
mlt,1980,192487300
mlt,1981,210219900
mlt,1982,183201700
mlt,1983,176790700
mlt,1984,162168200
mlt,1985,149784300
mlt,1986,203057800
mlt,1987,257619500
mlt,1988,292990900
mlt,1989,322951200
mlt,1990,373701200
mlt,1991,428318300
mlt,1992,465149700
mlt,1993,496988400
mlt,1994,551029300
mlt,1995,626280800
mlt,1996,544171800
mlt,1997,634147100
mlt,1998,698936400
mlt,1999,718373700
mlt,2000,780159200
mlt,2001,708579400
mlt,2002,914720900
mlt,2003,957000100
mlt,2004,863475000
mlt,2005,889584700
mlt,2006,895001800
mlt,2007,1142397500
mlt,2008,1259863800
mlt,2009,1197206900
mlt,2010,1522209700
mlt,2011,1326127500
mlt,2012,1525835500
mlt,2013,1890001400
mlt,2014,2419491000
mlt,2015,3389510000
mlt,2016,3806979518.40605
mlt,2017,4631633934.0435
mlt,2018,4755661192.59837
mlt,2019,5036825960.6376
mlt,2020,4236211866.82401
mmr,2009,5221548550000
mmr,2010,9178498300000
mmr,2011,15061314800000
mmr,2012,17948925400000
mmr,2013,19166356400000
mmr,2014,20408320800000
mmr,2015,22183240800000
mmr,2016,18530695650000
mmr,2017,20818141800000
mmr,2018,23923765400000
mmr,2019,31147636600000
mmr,2020,36263140681600
mne,2000,86249000
mne,2001,-1642000
mne,2002,-78303000
mne,2003,-14527000
mne,2004,9444000
mne,2005,3623000
mne,2006,-280829000
mne,2007,-214672000
mne,2008,-376253000
mne,2009,-114370000
mne,2010,-122553000
mne,2011,-85939000
mne,2012,-122023000
mne,2013,-16134000
mne,2014,13181000
mne,2015,60019000
mne,2016,143656000
mne,2017,291402000
mne,2018,375641000
mne,2019,535988700
mne,2020,-160150200
mng,1981,1579592500
mng,1982,2452604300
mng,1983,1814664100
mng,1984,1839259500
mng,1985,1864234300
mng,1986,1187008800
mng,1987,804053600
mng,1988,867492300
mng,1989,2451621300
mng,1990,3175128300
mng,1991,5410574100
mng,1992,20132265400
mng,1993,82145504200
mng,1994,130892330300
mng,1995,230160643000
mng,1996,213375995800
mng,1997,315188710900
mng,1998,244664383000
mng,1999,290490699700
mng,2000,117329277600
mng,2001,106218114800
mng,2002,104762370700
mng,2003,285945594500
mng,2004,488439310600
mng,2005,994109866000
mng,2006,1651858050000
mng,2007,1899474548200
mng,2008,1909286274300
mng,2009,1809165574300
mng,2010,3131366100000
mng,2011,4776623000000
mng,2012,5583003453500
mng,2013,5894966344900
mng,2014,6746129479400
mng,2015,5318065073000
mng,2016,5580444690700
mng,2017,8349071537400
mng,2018,9563529073000
mng,2019,11211685620300
mng,2020,8883233750800
moz,1991,-270637400
moz,1992,-639428500
moz,1993,-821951900
moz,1994,-1870248100
moz,1995,-1241252100
moz,1996,-1507460700
moz,1997,742267000
moz,1998,3805663500
moz,1999,11025041600
moz,2000,12019628600
moz,2001,21106305700
moz,2002,11169308900
moz,2003,10939180600
moz,2004,13905449000
moz,2005,15962639800
moz,2006,27683803100
moz,2007,33336293200
moz,2008,35672664300
moz,2009,25440315900
moz,2010,30873949100
moz,2011,36764332600
moz,2012,25167556000
moz,2013,22102354200
moz,2014,21984752799.9999
moz,2015,60566523100
moz,2016,60626254600
moz,2017,89310838500
moz,2018,112695174800
moz,2019,116790255400
mrt,1961,786035272.19622
mrt,1962,811007201.23928
mrt,1963,830334235.62291
mrt,1964,1108333466.64576
mrt,1965,1260613627.13629
mrt,1966,383681611.97893
mrt,1967,446181615.96573
mrt,1968,534849986.44715
mrt,1969,459382465.44809
mrt,1970,523204554.25885
mrt,1971,569524184.11949
mrt,1972,363991803.91904
mrt,1973,111396264.02624
mrt,1974,-5277380.90849
mrt,1975,37505534.7045
mrt,1976,-481212951.04465
mrt,1977,-582752355.36724
mrt,1978,-464883415.71577
mrt,1979,-565657764.51477
mrt,1980,-339442290.9948
mrt,1981,-101121404.17189
mrt,1982,-625697209.52063
mrt,1983,-330427331.96549
mrt,1984,-254055950.79004
mrt,1985,503116498.62274
mrt,1986,611228084.66095
mrt,1987,1066630394.64896
mrt,1988,1590792755.49355
mrt,1989,1370409240.8567
mrt,1990,583759420.9797
mrt,1991,2803718300
mrt,1992,2309664400
mrt,1993,1498404300
mrt,1994,10253690100
mrt,1995,4454150800
mrt,1996,2321899600
mrt,1997,953502100
mrt,1998,2792281500
mrt,1999,3021640400
mrt,2000,1441177500
mrt,2001,1286064300
mrt,2002,1113310900
mrt,2003,2377554200
mrt,2004,4120616200
mrt,2005,11055113800
mrt,2006,29415570300
mrt,2007,25990822100
mrt,2008,27414932700
mrt,2009,23397994700
mrt,2010,47069167700
mrt,2011,77081646600
mrt,2012,69653488000
mrt,2013,78742017100
mrt,2014,49822800000
mrt,2015,43057400000
mrt,2016,58565900000
mrt,2017,68385600000
mrt,2018,79139316300
mrt,2019,96196300400
mrt,2020,89099361400
mus,1976,1125000000
mus,1977,1051000000
mus,1978,1151000000
mus,1979,1487000000
mus,1980,911000000
mus,1981,1510000000
mus,1982,1800000000
mus,1983,2183000000
mus,1984,2684000000
mus,1985,3585000000
mus,1986,5632000000
mus,1987,6697000000
mus,1988,7474000000
mus,1989,7916000000
mus,1990,9076000000
mus,1991,10946898500
mus,1992,12957738000
mus,1993,14109317400
mus,1994,14723731500
mus,1995,16266442700
mus,1996,19041366400
mus,1997,21610458600
mus,1998,24957308700
mus,1999,25838775700
mus,2000,31653349000
mus,2001,36185517200
mus,2002,36910181900
mus,2003,41506183600
mus,2004,40832741700
mus,2005,33437155400
mus,2006,42626000000
mus,2007,53952000000
mus,2008,43423000000
mus,2009,37430000000
mus,2010,40006000000
mus,2011,43483000000
mus,2012,43457000000
mus,2013,41501000000
mus,2014,41605000000
mus,2015,42476000000
mus,2016,47809000000
mus,2017,45738000000
mus,2018,43078000000
mus,2019,43874000000
mus,2020,35391000000
mys,1960,1505000000
mys,1961,1190000000
mys,1962,1186000000
mys,1963,1595000000
mys,1964,1678000000
mys,1965,2069000000
mys,1966,2122000000
mys,1967,1837000000
mys,1968,2028000000
mys,1969,2669000000
mys,1970,2572000000
mys,1971,2874000000
mys,1972,2869000000
mys,1973,5481000000
mys,1974,6566000000
mys,1975,5322000000
mys,1976,9069000000
mys,1977,10140000000
mys,1978,12212000000
mys,1979,17543000000
mys,1980,17551000000
mys,1981,16594000000
mys,1982,17904000000
mys,1983,22971000000
mys,1984,28215000000
mys,1985,25343000000
mys,1986,22968000000
mys,1987,29962000000
mys,1988,33778000000
mys,1989,37816000000
mys,1990,40968000000
mys,1991,46119000000
mys,1992,55329000000
mys,1993,67300000000
mys,1994,77400000000
mys,1995,88333000000
mys,1996,108760000000
mys,1997,123671000000
mys,1998,137855000000
mys,1999,142664000000
mys,2000,164231000000
mys,2001,147513000000
mys,2002,161072000000
mys,2003,177789000000
mys,2004,205842000000
mys,2005,241022000000
mys,2006,265553000000
mys,2007,287963000000
mys,2008,337153000000
mys,2009,271672000000
mys,2010,322842000000
mys,2011,353400000000
mys,2012,354572000000
mys,2013,351158000000
mys,2014,378983000000
mys,2015,387820629000
mys,2016,407993716000
mys,2017,444843832000
mys,2018,443083000000
mys,2019,432289000000
mys,2020,370804000000
nam,1980,683640560.92736
nam,1981,98180010.28021
nam,1982,76358486.34205
nam,1983,145548491.79999
nam,1984,150721652.59718
nam,1985,786373107.09265
nam,1986,720090650.94754
nam,1987,243491595.4262
nam,1988,872571097.32747
nam,1989,1070884281.14649
nam,1990,1678717281.25716
nam,1991,861650900
nam,1992,1434428200
nam,1993,1508151500
nam,1994,2592743300
nam,1995,2500230500
nam,1996,2857399300
nam,1997,2626765700
nam,1998,3240730500
nam,1999,3572737000
nam,2000,4362467600
nam,2001,3905542500
nam,2002,5892887100
nam,2003,4450316700
nam,2004,8084018900
nam,2005,10583918900
nam,2006,13281883100
nam,2007,12493359800
nam,2008,11666968700
nam,2009,5144464400
nam,2010,11478781500
nam,2011,11318758800
nam,2012,7081706300
nam,2013,7837672600
nam,2014,13120558700
nam,2015,5927301900
nam,2016,-3023469200
nam,2017,6500383900
nam,2018,8995238900
nam,2019,8302411200
nam,2020,8301129400
ncl,1990,33306787840
ncl,1998,3638657099.48297
ncl,1999,11590000238.83
ncl,2000,35945535005.188
ncl,2001,9458257782.89502
ncl,2002,21131552167.694
ncl,2003,45452097110.5779
ncl,2004,67912628226.496
ncl,2005,65051134735.92911
ncl,2006,90465970529.56099
ncl,2007,154885329918.31601
ncl,2008,77205000000
ncl,2009,65271000000
ncl,2010,123692000000
ncl,2011,133133000000
ncl,2012,113765000000
ncl,2013,108704000000
ncl,2014,131999000000
ncl,2015,101633000000
ncl,2016,91585000000
ncl,2017,105388000000
ner,1960,7042786300
ner,1961,6342673400
ner,1962,8092014600
ner,1963,16238728200
ner,1964,8520431700.00002
ner,1965,5675598900
ner,1966,7262288900
ner,1967,4458490800
ner,1968,5366599700
ner,1969,-1452504100
ner,1970,4529377300
ner,1971,8680490000
ner,1972,8963876800
ner,1973,14168801300
ner,1974,-4068608000
ner,1975,5769379800
ner,1976,5432115200
ner,1977,31714054200
ner,1978,70852112400
ner,1979,78533009400
ner,1980,77237065500
ner,1981,48653287799.9999
ner,1982,36220557200
ner,1983,44372260600
ner,1984,-5742463500
ner,1985,3947372400
ner,1986,72052107100
ner,1987,48826971100
ner,1988,93490063600
ner,1989,48536558700
ner,1990,55515607407.782
ner,1991,53671541600
ner,1992,30097006100
ner,1993,19456935000
ner,1994,60495159100
ner,1995,72773060600
ner,1996,107300845000
ner,1997,100681579600
ner,1998,117693456600
ner,1999,80214741100
ner,2000,113180219200
ner,2001,137922318800
ner,2002,147247560200
ner,2003,139663987800
ner,2004,80316657800
ner,2005,226734862800
ner,2006,273780483700
ner,2007,261820435500
ner,2008,426152480500
ner,2009,308274991200
ner,2010,507473489300
ner,2011,493869635600
ner,2012,790743272700
ner,2013,877470136400
ner,2014,925778599500
ner,2015,925546000000
ner,2016,948991000000
ner,2017,847217577400
ner,2018,1033019790700
ner,2019,1191000810300
ner,2020,1236001110400
nga,1981,123135847997.55901
nga,1982,127500614183.89
nga,1983,121880867013.07899
nga,1984,103274754166.631
nga,1985,94276957103.72707
nga,1986,111568938001.72
nga,1987,137480155532.496
nga,1988,154783764066.79599
nga,1989,285455895031.66901
nga,1990,317618075398.45203
nga,1991,353315064100
nga,1992,484739272300
nga,1993,639929467400
nga,1994,815817529700
nga,1995,1426818732200
nga,1996,1733195573100
nga,1997,1958193010100
nga,1998,1807917167400
nga,1999,2552180821000
nga,2000,4037101928600
nga,2001,3108299526500
nga,2002,3913573182000
nga,2003,4548987699600
nga,2004,6475672588700
nga,2005,8138448258500
nga,2006,13465706587000
nga,2007,8454116621200
nga,2008,12162184036000
nga,2009,10105444636700
nga,2010,13103211443000
nga,2011,16036218015400
nga,2012,24003763727300
nga,2013,16165424330100
nga,2014,19638830936200
nga,2015,14743099277100
nga,2016,13417312586700
nga,2017,17774744888100
nga,2018,22977107649800
nga,2019,28885872825900
nga,2020,33408168804900
nic,1994,1641714500
nic,1995,2776006300
nic,1996,3267165300
nic,1997,3408699500
nic,1998,4264198500
nic,1999,4725980500
nic,2000,4074267100
nic,2001,3661762800.00001
nic,2002,1787111700
nic,2003,1330301200
nic,2004,3013527900
nic,2005,3196843800
nic,2006,4131000000
nic,2007,6034000000
nic,2008,9462000000
nic,2009,7037000000
nic,2010,10119000000
nic,2011,20140000000
nic,2012,26716000000
nic,2013,28101000000
nic,2014,37617000000
nic,2015,53720000000
nic,2016,57612000000
nic,2017,67165000000
nic,2018,60185000000
nic,2019,55029000000
nic,2020,62195000000
nld,1969,16404624100
nld,1970,18303623000
nld,1971,21023243000
nld,1972,23720192000
nld,1973,27174374000
nld,1974,33255754000
nld,1975,31251356000
nld,1976,34925320000
nld,1977,35385679000
nld,1978,37152630000
nld,1979,39050400000
nld,1980,43085389000
nld,1981,47682669000
nld,1982,48197307000
nld,1983,49582576000
nld,1984,57369852000
nld,1985,57883606000
nld,1986,60674610000
nld,1987,58242259000
nld,1988,64295202000
nld,1989,71033909000
nld,1990,76015524000
nld,1991,78763103000
nld,1992,81127215000
nld,1993,82449937000
nld,1994,87991045000
nld,1995,93432000000
nld,1996,98581000000
nld,1997,107843000000
nld,1998,114631000000
nld,1999,120070000000
nld,2000,131601000000
nld,2001,141077000000
nld,2002,139557000000
nld,2003,139158000000
nld,2004,148524000000
nld,2005,159269000000
nld,2006,173106000000
nld,2007,188491000000
nld,2008,199714000000
nld,2009,176866000000
nld,2010,180934000000
nld,2011,185834000000
nld,2012,185854000000
nld,2013,189696000000
nld,2014,194851000000
nld,2015,206838000000
nld,2016,217454000000
nld,2017,231394000000
nld,2018,243816000000
nld,2019,259374000000
nld,2020,257237000000
nld_curacao,2005,797200700
nld_curacao,2006,727071300
nld_curacao,2007,515858400
nld_curacao,2008,564522300
nld_curacao,2009,680584200
nld_curacao,2010,199403600
nld_curacao,2011,956572300
nld_curacao,2012,957162000
nld_curacao,2013,1106733000
nld_curacao,2014,999746800
nld_curacao,2015,1039920300
nld_curacao,2016,998795400
nor,1970,29549000000
nor,1971,32519000000
nor,1972,36491000000
nor,1973,42638000000
nor,1974,50853000000
nor,1975,54413000000
nor,1976,59875000000
nor,1977,64093000000
nor,1978,73898000000
nor,1979,83226000000
nor,1980,109210000000
nor,1981,127653000000
nor,1982,136737000000
nor,1983,153623000000
nor,1984,183705000000
nor,1985,195264000000
nor,1986,171705000000
nor,1987,185898000000
nor,1988,197877000000
nor,1989,218753000000
nor,1990,231216000000
nor,1991,236256000000
nor,1992,228614000000
nor,1993,242011000000
nor,1994,259056000000
nor,1995,290327000000
nor,1996,332898000000
nor,1997,377981000000
nor,1998,350212000000
nor,1999,402537000000
nor,2000,582597000000
nor,2001,582897000000
nor,2002,524736000000
nor,2003,523254000000
nor,2004,621708000000
nor,2005,768477000000
nor,2006,911238000000
nor,2007,958728000000
nor,2008,1123788000000
nor,2009,878014000000
nor,2010,951323000000
nor,2011,1083303000000
nor,2012,1172644000000
nor,2013,1188513000000
nor,2014,1165587000000
nor,2015,1033895000000
nor,2016,932063000000
nor,2017,1032635000000
nor,2018,1200912000000
nor,2019,1116697000000
nor,2020,1005040000000
npl,1975,1661999900
npl,1976,2040000200
npl,1977,2332000000
npl,1978,2640000100
npl,1979,2584999800
npl,1980,2591000100
npl,1981,2973999900
npl,1982,3078000100
npl,1983,2885999600
npl,1984,3885999900
npl,1985,6561999600
npl,1986,6477200000
npl,1987,7724630000
npl,1988,8734560000
npl,1989,9186840000
npl,1990,7230522000
npl,1991,10597265000
npl,1992,16689700000
npl,1993,21516200000
npl,1994,19846200000
npl,1995,34312498700
npl,1996,35799835700
npl,1997,39162000000
npl,1998,41438000000
npl,1999,46563000000
npl,2000,57577000000
npl,2001,51501492700
npl,2002,43599607300
npl,2003,42140781000
npl,2004,63063943200
npl,2005,68110445300
npl,2006,58756878000
npl,2007,71452294100
npl,2008,80188121600
npl,2009,93230276400
npl,2010,136589333600
npl,2011,111107227531.2
npl,2012,160375324717.89999
npl,2013,159432177542.45001
npl,2014,209069679892.41
npl,2015,184808975340.92001
npl,2016,95012479522.3999
npl,2017,399559733307.34998
npl,2018,511190613695.70001
npl,2019,590547836346.79004
npl,2020,248406280407.23001
nzl,1971,1596000000
nzl,1972,1915000000
nzl,1973,2357000000
nzl,1974,2202000000
nzl,1975,2246000000
nzl,1976,3448000000
nzl,1977,3676000000
nzl,1978,3984000000
nzl,1979,4724000000
nzl,1980,5022000000
nzl,1981,6822000000
nzl,1982,7550000000
nzl,1983,9233000000
nzl,1984,10589000000
nzl,1985,11481000000
nzl,1986,14842000000
nzl,1987,16283000000
nzl,1988,17094000000
nzl,1989,17457000000
nzl,1990,16241000000
nzl,1991,16110000000
nzl,1992,17116000000
nzl,1993,21154000000
nzl,1994,23205000000
nzl,1995,24566000000
nzl,1996,24999000000
nzl,1997,25495000000
nzl,1998,23661000000
nzl,1999,26873000000
nzl,2000,29969000000
nzl,2001,34212000000
nzl,2002,34854000000
nzl,2003,37418000000
nzl,2004,39520000000
nzl,2005,39058000000
nzl,2006,40204000000
nzl,2007,46475000000
nzl,2008,42571000000
nzl,2009,42859000000
nzl,2010,45693000000
nzl,2011,47099000000
nzl,2012,47447000000
nzl,2013,55283000000
nzl,2014,57744000000
nzl,2015,61655000000
nzl,2016,64780000000
nzl,2017,71716000000
nzl,2018,73707000000
nzl,2019,76678000000
nzl,2020,70323000000
omn,1967,16500000
omn,1968,53500000
omn,1969,72000000
omn,1970,72400000
omn,1971,77700000
omn,1972,64000000
omn,1973,65800000
omn,1974,321700000
omn,1975,380099800
omn,1976,461799900
omn,1977,432100100
omn,1978,363300100
omn,1979,597800000
omn,1980,977100100
omn,1981,1243500000
omn,1982,1095700100
omn,1983,1152599900
omn,1984,1300400000
omn,1985,1392199900
omn,1986,848700200
omn,1987,1160100100
omn,1988,1088800000
omn,1989,1343199900
omn,1990,1436800000
omn,1991,1018000000
omn,1992,1222000000
omn,1993,1082300000
omn,1994,1190000000
omn,1995,1245000000
omn,1996,1629500000
omn,1997,1771500000
omn,1998,1412050800
omn,1999,1937669100
omn,2000,3236787600
omn,2001,2960177500
omn,2002,3112551200
omn,2003,3340574200
omn,2004,3847621300
omn,2005,5813432100
omn,2006,7392229900
omn,2007,8182445200
omn,2008,13530266500
omn,2009,8222865200
omn,2010,13562584200
omn,2011,16047400000
omn,2012,18008100000
omn,2013,17938200000
omn,2014,17544500000
omn,2015,11893300000
omn,2016,10359400000
omn,2017,11292000000
omn,2018,15353600000
omn,2019,13331500000
omn,2020,8017300000
pak,1960,1337000000
pak,1961,1241000000
pak,1962,1609000000
pak,1963,2375000000
pak,1964,3304000000
pak,1965,3612000000
pak,1966,4217000000
pak,1967,4379000000
pak,1968,4594000000
pak,1969,4732000000
pak,1970,6236000000
pak,1971,6491000000
pak,1972,6859000000
pak,1973,9010000000
pak,1974,8372000000
pak,1975,8196000000
pak,1976,12797000000
pak,1977,14671000000
pak,1978,13989000000
pak,1979,12355000000
pak,1980,16283000000
pak,1981,25785000000
pak,1982,26979000000
pak,1983,30839000000
pak,1984,32314000000
pak,1985,29685000000
pak,1986,56338000000
pak,1987,79323000000
pak,1988,84070000000
pak,1989,97247000000
pak,1990,115366000000
pak,1991,177577000000
pak,1992,205864000000
pak,1993,195970000000
pak,1994,262359000000
pak,1995,295426000000
pak,1996,306847000000
pak,1997,321286000000
pak,1998,446340000000
pak,1999,409962000000
pak,2000,698230000000
pak,2001,760896000000
pak,2002,788938000000
pak,2003,924880000000
pak,2004,1077848000000
pak,2005,1011100000000
pak,2006,979218000000
pak,2007,1129644000000
pak,2008,891048000000
pak,2009,1355496000000
pak,2010,1481967000000
pak,2011,1665726040000
pak,2012,1416041410000
pak,2013,1830707800000
pak,2014,2068673059300
pak,2015,2541548168000
pak,2016,2521249010000
pak,2017,2174655679700
pak,2018,2161132000000
pak,2019,2081512000000
pak,2020,3288013000000
pan,1960,107206500
pan,1961,141996400
pan,1962,167653000
pan,1963,171232800
pan,1964,179243200
pan,1965,204551600
pan,1966,254972600
pan,1967,291688300
pan,1968,343711300
pan,1969,368981600
pan,1970,415670500
pan,1971,498456300
pan,1972,551639400
pan,1973,679334400
pan,1974,668068400
pan,1975,728143300
pan,1976,799068400
pan,1977,731128900
pan,1978,922169800
pan,1979,961983300
pan,1980,1406822000
pan,1981,1440170400
pan,1982,1868115400
pan,1983,1488626200
pan,1984,954363800
pan,1985,1029835100
pan,1986,1264633500
pan,1987,1292800800
pan,1988,917443300
pan,1989,308970700
pan,1990,1055586000
pan,1991,1044042900
pan,1992,1572243800
pan,1993,1826537000
pan,1994,2228928900
pan,1995,2452815700
pan,1996,2580144500
pan,1997,3019570000
pan,1998,2704799000
pan,1999,2748762300
pan,2000,3078247200
pan,2001,2812195200
pan,2002,2455068000
pan,2003,3026371700
pan,2004,3064381900
pan,2005,3742941700
pan,2006,4621538000
pan,2007,6259084230.2564
pan,2008,8001588616.322
pan,2009,8698735565.1742
pan,2010,8838887581.2675
pan,2011,11311424301.1773
pan,2012,14559834384.2184
pan,2013,16733994004.8873
pan,2014,17938264365.3204
pan,2015,20657213775.5634
pan,2016,21447195408.9392
pan,2017,23581384412.9521
pan,2018,24070919611.4591
pan,2019,23937605338.2997
pan,2020,15760068922.603
per,1960,28.07616
per,1961,29.91532
per,1962,33.05651
per,1963,33.15218
per,1964,41.67609
per,1965,45.37188
per,1966,55.84469
per,1967,60.26847
per,1968,60.58644
per,1969,69.0892
per,1970,56.32703
per,1971,61.40685
per,1972,59.8303
per,1973,86.88257
per,1974,110.32167
per,1975,108.42514
per,1976,144.25081
per,1977,180.18843
per,1978,432.99033
per,1979,1153.76843
per,1980,1738.92103
per,1981,2642.43082
per,1982,4603.14338
per,1983,7549.08399
per,1984,16918.02141
per,1985,48188.27018
per,1986,64184.65916
per,1987,129568.95191
per,1988,895845.77165
per,1989,21071071.30754
per,1990,988922701.3016
per,1991,4045498700
per,1992,6671388300
per,1993,10535515300
per,1994,18599000000
per,1995,22864000000
per,1996,23820000000
per,1997,29857000000
per,1998,28709000000
per,1999,30998000000
per,2000,31831000000
per,2001,29748000000
per,2002,33275000000
per,2003,36607000000
per,2004,47283000000
per,2005,59237000000
per,2006,84001000000
per,2007,93953000000
per,2008,95939000000
per,2009,90079000000
per,2010,115616000000
per,2011,138216000000
per,2012,136613000000
per,2013,138083000000
per,2014,131263000000
per,2015,131261000000
per,2016,141406000000
per,2017,155747000000
per,2018,169099000000
per,2019,168100000000
per,2020,134518000000
phl,1981,97718859813.59399
phl,1982,106013870706.754
phl,1983,132789174481.22099
phl,1984,160007928048.55399
phl,1985,135929025312.895
phl,1986,146099429241.754
phl,1987,182844846463.88696
phl,1988,215185944656.15399
phl,1989,248112690550.76001
phl,1990,276262686195.09894
phl,1991,281726795590.79999
phl,1992,283482182569.27002
phl,1993,298378560281.78003
phl,1994,359722216828.90002
phl,1995,394893161184.76001
phl,1996,454498284514.47998
phl,1997,493395475047.79999
phl,1998,459235593380.78003
phl,1999,530164830450.19
phl,2000,636698250336.23999
phl,2001,658222250196.06995
phl,2002,723310708574.84998
phl,2003,781463911104.27905
phl,2004,918874162717.60083
phl,2005,1016644362781.28003
phl,2006,1156523162725.01001
phl,2007,1332541958305.63989
phl,2008,1449015392900.44995
phl,2009,1425044418036.69995
phl,2010,1888081966992.04004
phl,2011,1841758964944.90967
phl,2012,1841905498078.70972
phl,2013,2069361697741.16968
phl,2014,2398994827388.2002
phl,2015,2316887331500.7002
phl,2016,2449697103585.7998
phl,2017,2731017250228.2998
phl,2018,2815468480587.5
phl,2019,2796091258400.7002
phl,2020,1719309788369.69995
png,1961,2900000
png,1962,3900000
png,1963,5900000
png,1964,7900000
png,1965,5300000
png,1966,-3200000
png,1967,-1800000
png,1968,1100000
png,1969,10100000
png,1970,36200000
png,1971,41300000
png,1972,81799900
png,1973,228600000
png,1974,239699800
png,1975,132400100
png,1976,210799800
png,1977,267700000
png,1978,255800000
png,1979,370600100
png,1980,245600000
png,1981,122600100
png,1982,163100000
png,1983,261000000
png,1984,304900100
png,1985,230400000
png,1986,307699900
png,1987,399599900
png,1988,587599900
png,1989,338899900
png,1990,496000100
png,1991,631500000
png,1992,1074800000
png,1993,1622300000
png,1994,1942966600
png,1995,2433103300
png,1996,2293291500
png,1997,1427576600
png,1998,1804875700
png,1999,2348147800
png,2000,3780109100
png,2001,3745938100
png,2002,2809499300
png,2003,4437320600
png,2004,4206387900
pol,1995,75284000000
pol,1996,87491000000
pol,1997,103406000000
pol,1998,123223000000
pol,1999,131459000000
pol,2000,135417000000
pol,2001,130788000000
pol,2002,120598000000
pol,2003,136047000000
pol,2004,161007000000
pol,2005,184047000000
pol,2006,206930000000
pol,2007,254088000000
pol,2008,249055000000
pol,2009,268598000000
pol,2010,279752000000
pol,2011,320728000000
pol,2012,332648000000
pol,2013,340771000000
pol,2014,370048000000
pol,2015,420584000000
pol,2016,437301000000
pol,2017,471171000000
pol,2018,505526000000
pol,2019,561425000000
pol,2020,559366000000
pri,1963,230600000
pri,1964,192500000
pri,1965,269500000
pri,1966,264500000
pri,1967,418700000
pri,1968,477700000
pri,1969,599700000
pri,1970,678700000
pri,1971,461100000
pri,1972,551600000
pri,1973,537600000
pri,1974,582000000
pri,1975,111600000
pri,1976,-134300000
pri,1977,-56900000
pri,1978,410400000
pri,1979,1027500000
pri,1980,1398600000
pri,1981,1552500000
pri,1982,1803100000
pri,1983,1410700000
pri,1984,2211700000
pri,1985,2166600000
pri,1986,2987900000
pri,1987,3645300000
pri,1988,4409100000
pri,1989,5068700000
pri,1990,6345619000
pri,1991,7185631000
pri,1992,8304330000
pri,1993,9016556000
pri,1994,9903630000
pri,1995,10778031000
pri,1996,11016482000
pri,1997,11263391000
pri,1998,15007200000
pri,1999,16327900000
pri,2000,18339800000
pri,2001,23896103000
pri,2002,24422486000
pri,2003,25120508000
pri,2004,26965932000
pri,2005,26783930300
pri,2006,26797733400
pri,2007,26925150600
pri,2008,28567400000
pri,2009,30161800000
pri,2010,30755600000
pri,2011,31690300000
pri,2012,29873200000
pri,2013,29383000000
pri,2014,29513800000
pri,2015,32634700000
pri,2016,34753600000
pri,2017,31934226000
pri,2018,29419400000
pri,2019,29550100000
pri,2020,30080700000
prt,1970,262947000
prt,1971,268303000
prt,1972,375434000
prt,1973,454364000
prt,1974,349621000
prt,1975,260981000
prt,1976,423361000
prt,1977,675607000
prt,1978,1053828000
prt,1979,1364488000
prt,1980,1667054000
prt,1981,1732845000
prt,1982,2167460000
prt,1983,2679234000
prt,1984,3068567000
prt,1985,4363247000
prt,1986,6322475000
prt,1987,7722636000
prt,1988,9083560000
prt,1989,10711271000
prt,1990,11789948000
prt,1991,11819440000
