geo,time,fm_ast_doms_cn
bwa,1995,-4701050000
bwa,1996,-5446410000
bwa,1997,-13500304000
bwa,1998,-16011456000
bwa,1999,-16074700000
bwa,2000,-19396940000
bwa,2001,-22567322958
bwa,2002,-9889096015
bwa,2003,-2515605809
bwa,2004,152476479
bwa,2005,-2776960000
bwa,2006,-8816800000
bwa,2007,-12383310000
bwa,2008,-10233060000
bwa,2009,-818060000
bwa,2010,9439700000
bwa,2011,8381510000
bwa,2012,16487860000
bwa,2013,16192320000
bwa,2014,12101247028.02
bwa,2015,18133139365.9
bwa,2016,27394623933.35609
bwa,2017,30712509949.85609
bwa,2018,37535924636.6493
bwa,2019,50218449850.9798
bwa,2020,72260476263.0811
caf,1960,3050000000
caf,1961,4050000000
caf,1962,3950000000
caf,1963,4180000000
caf,1964,3370000000
caf,1965,4320000000
caf,1966,5660000000
caf,1967,7020000000
caf,1968,8881000000
caf,1969,10348000000
caf,1970,10873000000
caf,1971,10350000000
caf,1972,12092000000
caf,1973,12308000000
caf,1974,21600735422.7771
caf,1975,20908365489.6712
caf,1976,21872633264.70869
caf,1977,25342441519.6544
caf,1978,31531278234.6078
caf,1979,28707288380.5718
caf,1980,40000647583.7233
caf,1981,46793281421.38
caf,1982,50142461060.09049
caf,1983,54592813715.5785
caf,1984,52644645591.04729
caf,1985,56601260722.3398
caf,1986,56641509469.0903
caf,1987,50519089507.8922
caf,1988,48476000000
caf,1989,51301000000
caf,1990,51658000000
caf,1991,61194000000
caf,1992,50517000000
caf,1993,50350000000
caf,1994,66153000000
caf,1995,63333000000
caf,1996,60821000000
caf,1997,59378000000
caf,1998,66061000000
caf,1999,75531000000
caf,2000,78411000000
caf,2001,97898000000
caf,2002,95811000000
caf,2003,99384000000
caf,2004,115195000000
caf,2005,125064000000
caf,2006,139287000000
caf,2007,145771000000
caf,2008,161672000000
caf,2009,187133000000
caf,2010,222854000000
caf,2011,263552000000
caf,2012,292845000000
caf,2013,278458000000
caf,2014,286524000000
caf,2015,309217000000
caf,2016,318110000000
caf,2017,319746000000
caf,2018,374517000000
caf,2019,385395000000
can,1960,11219000000
can,1961,11631000000
can,1962,12648000000
can,1963,13402000000
can,1964,14860000000
can,1965,17811000000
can,1966,24861000000
can,1967,32379000000
can,1968,36248000000
can,1969,39048000000
can,1970,42623000000
can,1971,48099000000
can,1972,56509000000
can,1973,67938000000
can,1974,79255000000
can,1975,91843000000
can,1976,109965000000
can,1977,128520000000
can,1978,153521000000
can,1979,185635000000
can,1980,209498000000
can,1981,284736000000
can,1982,292793000000
can,1983,301718000000
can,1984,327515000000
can,1985,351535000000
can,1986,377192000000
can,1987,411162000000
can,1988,465864000000
can,1989,521496000000
can,1990,565094000000
can,1991,604112000000
can,1992,642332000000
can,1993,674184000000
can,1994,714131000000
can,1995,738247000000
can,1996,800572000000
can,1997,853546000000
can,1998,866488666666.66699
can,1999,893552000000
can,2000,951463000000
can,2001,1674469820000
can,2002,1741456923000
can,2003,1766273780000
can,2004,1894836053000
can,2005,2079518479000
can,2006,2388980688000
can,2007,2358481069000
can,2008,2848438110000
che,1960,45363999999.85889
che,1961,51409999999.7185
che,1962,57690999999.7178
che,1963,63442999999.718
che,1964,66973999999.7339
che,1965,72445999999.9819
che,1966,77365999999.9841
che,1967,83560000000
che,1968,91116999999.998
che,1969,100655000000
che,1970,110559300000
che,1971,119727300000
che,1972,130865000000
che,1973,143069499999.996
che,1974,133415999999.996
che,1975,141245899999.996
che,1976,152432699999.996
che,1977,163730800000
che,1978,178647300000
che,1979,195673300000
che,1980,218440780000
che,1981,236935100000.01199
che,1982,286419500000
che,1983,295928000000.00403
che,1984,337196700000
che,1985,363881100000
che,1986,383709900000
che,1987,418943800000
che,1988,459544300000
che,1989,521424000000
che,1990,567972000000
che,1991,590255000000
che,1992,604668000000
che,1993,626238000000
che,1994,648307000000
che,1995,666471000000
che,1996,665014700000
che,1997,682526900000
che,1998,679217174900.32996
che,1999,719925671254.18994
che,2000,725727797179.39014
che,2001,723555849215.24988
che,2002,726841762908.33984
che,2003,753060496965.85986
che,2004,782956682448.14001
che,2005,820964898357.94995
che,2006,890750655955.39014
che,2007,963470896977.64001
che,2008,990716392159.93994
che,2009,1034075170261.17004
che,2010,1051882936043.87
che,2011,1086047188564.41003
che,2012,1141925085595.46997
che,2013,1101850860554.88989
che,2014,1130288076425.15991
che,2015,1143541686218.18994
che,2016,1184249363986.20996
chl,1960,1000000
chl,1961,954000
chl,1962,1510000
chl,1963,1302000
chl,1964,2745000
chl,1965,3997000
chl,1966,5329000
chl,1967,7323000
chl,1968,9227000
chl,1969,11440000
chl,1970,16926000
chl,1971,39546000
chl,1972,100900000
chl,1973,729600000
chl,1974,4008200000
chl,1975,20565400000
chl,1976,55845000000
chl,1977,125300000000
chl,1978,199071000000
chl,1979,335816000000
chl,1980,504945000000
chl,1981,652352000000
chl,1982,1095436000000
chl,1983,1352968000000
chl,1984,2033617000000
chl,1985,3041103000000
chl,1986,3704731000000
chl,1987,4453487000000
chl,1988,5016726000000
chl,1989,5602508000000
chl,1990,6753324000000
chl,1991,7732619000000
chl,1992,9364717000000
chl,1993,11731525000000
chl,1994,12856888000000
chl,1995,15595087000000
chl,1996,18246153410000
chl,1997,21812046954052.39844
chl,1998,24251589237000
chl,1999,26003807227000
chl,2000,29933291366000
chl,2001,33636391660000
chl,2002,36054709821000
chl,2003,37318322608000
chl,2004,41590256084000
chl,2005,45621048032000
chl,2006,51215869066545
chl,2007,63034295519445
chl,2008,68266605177948
chl,2009,67340960132727.10156
chl,2010,72878174295822.09375
chl,2011,85583856424853.29688
chl,2012,96939332308319.70312
chl,2013,108019070808560
chl,2014,119727348627963
chl,2015,133250379151079
chl,2016,141222365883448
chl,2017,150278268784525
chl,2018,165404759500362
chl,2019,183329794456622
chl,2020,200592342343306
chn,1977,126240000000
chn,1978,139310000000
chn,1979,198110000000
chn,1980,242250000000
chn,1981,273990000000
chn,1982,304670000000
chn,1983,343700000000
chn,1984,451450000000
chn,1985,592950000000
chn,1986,794180000000
chn,1987,970870000000
chn,1988,1153640000000
chn,1989,1349790000000
chn,1990,1668920000000
chn,1991,2002670000000
chn,1992,2449920000000
chn,1993,3575210000000
chn,1994,4310370000000
chn,1995,5331860000000
chn,1996,6642170000000
chn,1997,7954341000000
chn,1998,9546867000000
chn,1999,10701300000000
chn,2000,11873212000000
chn,2001,13487599000000
chn,2002,17262473000000
chn,2003,20628364000000
chn,2004,22441911000000
chn,2005,24836710000000
chn,2006,28873779000000
chn,2007,33965923000000
chn,2008,37937867000000
chn,2009,49458027036317.50781
chn,2010,58732402380409.29688
chn,2011,68797152649750.09375
chn,2012,80559373600396.98438
chn,2013,92700701698434.5
chn,2014,107696217744950
chn,2015,133269276018165
chn,2016,160006721141338
chn,2017,178027808559060
chn,2018,196545136539864
chn,2019,217283339007640
chn,2020,244000457968308
civ,1962,29150000000
civ,1963,30250000000
civ,1964,41080000000
civ,1965,38500000000
civ,1966,40860000000
civ,1967,51220000000
civ,1968,55170000000
civ,1969,70240000000
civ,1970,76440000000
civ,1971,95110000000
civ,1972,122700000000
civ,1973,150150000000
civ,1974,205640000000
civ,1975,267230000000
civ,1976,370350000000
civ,1977,529520000000
civ,1978,588810000000
civ,1979,689620000000
civ,1980,844870000000
civ,1981,1040450000000
civ,1982,1119580000000
civ,1983,1335740000000
civ,1984,1351640000000
civ,1985,1320474500000
civ,1986,1361444700000
civ,1987,1384468800000
civ,1988,1456513900000
civ,1989,1374346200000
civ,1990,1307128700000
civ,1991,1303259300000
civ,1992,1334615700000
civ,1993,1289278200000
civ,1994,1372354500000
civ,1995,1540052300000
civ,1996,1593062200000
civ,1997,1722887500000
civ,1998,1811509500000
civ,1999,1789844200000
civ,2000,1709490100000
civ,2001,1767648766768.12012
civ,2002,1785089157544.46997
civ,2003,1610714988485.15991
civ,2004,1582166488257.67993
civ,2005,1561553962548.45996
civ,2006,1828333091360.12964
civ,2007,2130991832746.27002
civ,2008,2377678924955.68018
civ,2009,2867240634923.20947
civ,2010,3310537868719.74023
civ,2011,3276240542466.22949
civ,2012,3821319893591
civ,2013,4529450556988.94043
civ,2014,5325209818317.92969
civ,2015,6320004026039.62012
civ,2016,7273900440714.40039
civ,2017,8292936330124.29004
civ,2018,9338832105802
civ,2019,10238469067286
civ,2020,12042667971972
cmr,1960,12170000000
cmr,1961,12250000000
cmr,1962,15890000000
cmr,1963,15520000000
cmr,1964,17370000000
cmr,1965,19750000000
cmr,1966,22660000000
cmr,1967,27940000000
cmr,1968,30228000000
cmr,1969,33723000000
cmr,1970,31906000000.125
cmr,1971,40993000000
cmr,1972,57206000000.0156
cmr,1973,64830000000.0313
cmr,1974,93166015044.5155
cmr,1975,125857728724.86501
cmr,1976,147685050856.358
cmr,1977,202380424274.948
cmr,1978,259068650518.86401
cmr,1979,296546693230.00201
cmr,1980,378521684847.78497
cmr,1981,444353217711.16895
cmr,1982,579151275615.58496
cmr,1983,718803434788.43518
cmr,1984,752958675162.40002
cmr,1985,853644358263.03503
cmr,1986,1008054233042.90002
cmr,1987,805495629460.80005
cmr,1988,966223000000
cmr,1989,1055113000000
cmr,1990,1034814000000
cmr,1991,1254130000000
cmr,1992,831910600000
cmr,1993,805220000000
cmr,1994,797846000000
cmr,1995,791344000000
cmr,1996,762816000000
cmr,1997,806096000000
cmr,1998,881158000000
cmr,1999,959537000000
cmr,2000,952029000000
cmr,2001,1076734000000
cmr,2002,1126113000000
cmr,2003,1215958000000
cmr,2004,1222049000000
cmr,2005,1205212000000
cmr,2006,874746000000
cmr,2007,682739000000
cmr,2008,699466000000
cmr,2009,866202000000
cmr,2010,1202384000000
cmr,2011,1670701000000
cmr,2012,1939996000000
cmr,2013,2261673000000
cmr,2014,2576475000000
cmr,2015,2458529000000
cmr,2016,3288284000000
cmr,2017,3366541000000
cmr,2018,4122453000000
cod,1963,0.00018
cod,1964,0.0002
cod,1965,0.00027
cod,1966,0.0003
cod,1967,0.00033
cod,1968,0.00036
cod,1969,0.00037
cod,1970,0.00047
cod,1971,0.00063
cod,1972,0.00082
cod,1973,0.00107
cod,1974,0.00185
cod,1975,0.00254
cod,1976,0.00397
cod,1977,0.00564
cod,1978,0.00778
cod,1979,0.01017
cod,1980,0.01241
cod,1981,0.01776
cod,1982,0.03346
cod,1983,0.06359
cod,1984,0.05939
cod,1985,0.06642
cod,1986,0.11831
cod,1987,0.19173
cod,1988,0.549
cod,1989,1.28517
cod,1990,5.6723
cod,1991,85.30713
cod,1992,2526.42241
cod,1993,44150
cod,1994,2383450
cod,1995,6732960
cod,2000,24127242873
cod,2001,26414705000
cod,2002,6349281000
cod,2003,42053026207
cod,2004,33881308549.4319
cod,2005,98009345434.63428
cod,2006,193860961512.38101
cod,2007,307938162491.97101
cod,2008,651354980124.19202
cod,2009,772436579045.56287
cod,2010,156247599675.28201
cod,2011,1878078094647.12964
cod,2012,1760158042361.71997
cod,2013,2186805194301.12012
cod,2014,2629244816753.95996
cod,2015,3158182023593.91992
cod,2016,4353691363369.60938
cod,2017,4629753897071.0498
cod,2018,6383083637454.62012
cod,2019,7994492897336.83887
cod,2020,9700206077837.37891
cog,1960,6770000000
cog,1961,8220000000
cog,1962,5140000000
cog,1963,9400000000
cog,1964,9720000000
cog,1965,8330000000
cog,1966,9750000000
cog,1967,11910000000
cog,1968,13173000000
cog,1969,14398000000
cog,1970,15270000000
cog,1971,16154000000
cog,1972,19737000000
cog,1973,23372000000
cog,1974,27408000000
cog,1975,39586000000
cog,1976,49200000000
cog,1977,56853208290.49969
cog,1978,62326283980.9019
cog,1979,68434446932.6726
cog,1980,80397540083.3257
cog,1981,101760855422.408
cog,1982,155226451190.742
cog,1983,175874254761.60999
cog,1984,201190210448.20599
cog,1985,220306327816.17496
cog,1986,217724044988.57001
cog,1987,199022137995.35901
cog,1988,203522000000
cog,1989,231040000000
cog,1990,222060000000
cog,1991,229613000000
cog,1992,237717000000
cog,1993,160650000000
cog,1994,165980000000
cog,1995,183036000000
cog,1996,198388000000
cog,1997,226801000000
cog,1998,252726000000
cog,1999,275963000000
cog,2000,198322000000
cog,2001,273301000000
cog,2002,249109000000
cog,2003,263439000000
cog,2004,278543000000
cog,2005,35436000000
cog,2006,-334688000000
cog,2007,-275628000000
cog,2008,-809643082556
cog,2009,-650551000000
cog,2010,-852927000000
cog,2011,-1098254000000
cog,2012,-623791000000
cog,2013,-503550000000
cog,2014,57093000000
cog,2015,1092639000000
cog,2016,1805328000000
cog,2017,1849183000000
cog,2018,1800622000000
cog,2019,1670508000000
col,1960,7265000000
col,1961,8718000000
col,1962,10789000000
col,1963,12576000000
col,1964,14503000000
col,1965,17442000000
col,1966,20308000000
col,1967,23980000000
col,1968,28639000000
col,1969,34584000000
col,1970,40226000000
col,1971,44828000000
col,1972,49669000000
col,1973,55637000000
col,1974,109048000000
col,1975,137967000000
col,1976,169335000000
col,1977,215971000000
col,1978,276382000000
col,1979,324296000000
col,1980,487077000000
col,1981,666339000000
col,1982,925135000000
col,1983,1268059000000
col,1984,1762253000000
col,1985,2110638000000
col,1987,2720693000000
col,1988,3477353000000
col,1990,7372430000000
col,1991,8725000000000
col,1992,11620500000000
col,1993,16419000000000
col,1994,23412300000000
col,1995,31417500000000
col,1996,39035050000000
col,1997,49663338416160
col,1998,59644820443000
col,1999,62809273265060
col,2000,63359192140150
col,2001,79280451055527.39062
col,2002,75777592450509.29688
col,2003,81438707781457.90625
col,2004,95231212787430.89062
col,2005,108358072244314
col,2006,130058725289414
col,2007,150016263061278
col,2008,171017752174971
col,2009,187979798028861
col,2010,216791227367138
col,2011,254755318653150
col,2012,292577252654453
col,2013,320719323952196
col,2014,360403793131890
col,2015,421264989083136
col,2016,459287786000376
col,2017,518429537985074
col,2018,542154508606448
col,2019,598617249793379
col,2020,632897649671479
com,1982,4993000000
com,1983,6120000000
com,1984,8399000000
com,1985,5820000000
com,1986,5984000000
com,1987,6516000000
com,1988,8163000000
com,1989,10067000000
com,1990,11918000000
com,1991,13277000000
com,1992,14403000000
com,1993,11465000000
com,1994,12497000000
com,1995,12450000000
com,1996,10213000000
com,1997,10474000000
com,1998,10315000000
com,1999,12342000000
com,2000,12891000000
com,2001,9832520842
com,2002,11387253649
com,2003,13542384361
com,2004,11394174353
com,2005,15996874557
com,2006,17367240130
com,2007,19413125080
com,2008,27502866395
com,2009,37171964760.85
com,2010,43704086686.3238
com,2011,45844712673.74
com,2012,49329807257.0869
com,2013,59693940878.6104
com,2014,67525427915.0922
com,2015,64416503248.99
com,2016,85808759632.89
com,2017,85521502287.47998
com,2018,89710766565.94
com,2019,99222463682.78999
com,2020,90515534743.50999
cpv,1976,184400000
cpv,1977,220900000
cpv,1978,607900000
cpv,1979,870800000
cpv,1980,1243900000
cpv,1981,2097800000
cpv,1982,2363000000
cpv,1983,2970600000
cpv,1984,3392000000
cpv,1985,4124500000
cpv,1986,4926800000
cpv,1987,5670400000
cpv,1988,6269100000
cpv,1989,7614800000
cpv,1990,8936800000
cpv,1991,11088800000
cpv,1992,12935800000
cpv,1993,14369000000
cpv,1994,17651100000
cpv,1995,22243363000
cpv,1996,23933000000
cpv,1997,28119200000
cpv,1998,29971500000
cpv,1999,31650100000
cpv,2000,41746800000
cpv,2001,46169100000
cpv,2002,52256200000
cpv,2003,56708859595.42
cpv,2004,59279120000
cpv,2005,62344352657
cpv,2006,72983250478.00998
cpv,2007,78555027970.8399
cpv,2008,91381040505.46001
cpv,2009,99192386804.00999
cpv,2010,105489406019.31
cpv,2011,121514210169.843
cpv,2012,125018483330.33
cpv,2013,129208977462.603
cpv,2014,131578450950.69701
cpv,2015,134141195411.17999
cpv,2016,138782459047.33099
cpv,2017,148787747620.86899
cpv,2018,153202625768.284
cpv,2019,149458185473.83801
cpv,2020,159840748749.79599
cri,1960,842100000
cri,1961,887600000
cri,1962,909400000
cri,1963,1079100000
cri,1964,1249800000
cri,1965,1411600000
cri,1966,1494100000
cri,1967,1624200000
cri,1968,1669700000
cri,1969,1710000000
cri,1970,1883700000
cri,1971,2458800000
cri,1972,2811700000
cri,1973,3019400000
cri,1974,4303600000
cri,1975,6027700000
cri,1976,7051900000
cri,1977,9101200000
cri,1978,13342600000
cri,1979,18858400000
cri,1980,23660100000
cri,1981,27061500000
cri,1982,33449000000
cri,1983,59291000000
cri,1984,69199000000
cri,1985,74616000000
cri,1986,92121000000
cri,1987,107403000000
cri,1988,123797000000
cri,1989,133655000000
cri,1990,160945000000
cri,1991,178253000000
cri,1992,221063000000
cri,1993,272740000000
cri,1994,318230000000
cri,1995,336883000000
cri,1996,618925000000
cri,1997,871386848635
cri,1998,1184462432890.82007
cri,1999,1303464448436.8501
cri,2000,1592227908218.61011
cri,2001,1856472665232.22949
cri,2002,2289678390492.54004
cri,2003,2822330967544.95996
cri,2004,3517442247606.97998
cri,2005,4198561293766.5
cri,2006,5063313482598.25977
cri,2007,6526544672790.74023
cri,2008,8537537622904.86035
cri,2009,9262882393481.52734
cri,2010,9697968335545.00781
cri,2011,11065047446648.59961
cri,2012,12139517864038.09961
cri,2013,14023346515902.40039
cri,2014,16827279249059.30078
cri,2015,18816459417332.19922
cri,2016,21056540482159.10156
cri,2017,23123535273484.89453
cri,2018,24327209852162.5
cri,2019,23658600934006.30078
cri,2020,26115950393299.60156
cyp,2005,29446000000
cyp,2006,32838000000
cyp,2007,38572000000
cyp,2008,48892000000
cyp,2009,51702000000
cyp,2010,55289000000
cyp,2011,58947000000
cyp,2012,61707000000
cyp,2013,55529000000
cyp,2014,53882000000
cyp,2015,54728000000
cyp,2016,48234000000
cyp,2017,46358000000
cyp,2018,36557000000
cyp,2019,31570000000
cyp,2020,30664000000
cze,1993,744852000000
cze,1994,897771000000
cze,1995,1048152000000
cze,1996,1131919000000
cze,1997,1214254900000
cze,1998,1180044900000
cze,1999,1136309100000
cze,2000,1081429500000
cze,2001,1074784700000
cze,2002,1118660000000
cze,2003,1295023000000
cze,2004,1322452000000
cze,2005,1357208000000
cze,2006,1642379000000
cze,2007,1974610000000
cze,2008,2345152000000
cze,2009,2394287000000
cze,2010,2485274000000
cze,2011,2752863000000
cze,2012,2775671000000
cze,2013,2840518000000
cze,2014,3129614000000
cze,2015,3164353000000
cze,2016,3185810000000
cze,2017,3132377000000
cze,2018,3347742000000
cze,2019,3501459000000
cze,2020,3821606000000
deu,2001,3042346000000
deu,2002,3051024000000
deu,2003,3043280000000
deu,2004,3046404000000
deu,2005,3050903000000
deu,2006,3048084000000
deu,2007,3027943000000
deu,2008,3132568000000
deu,2009,3160254000000
deu,2010,4251876000000
deu,2011,4378156000000
deu,2012,4328398000000
deu,2013,3868736000000
deu,2014,4098243000000
deu,2015,4088934000000
deu,2016,4205555000000
deu,2017,4196227000000
deu,2018,4262424000000
deu,2019,4657240000000
deu,2020,5001282000000
dji,1984,26565000000
dji,1985,29975000000
dji,1986,34061000000
dji,1987,31603000000
dji,1988,32485000000
dji,1989,33467000000
dji,1990,32641000000
dji,1991,33634000000
dji,1992,36168000000
dji,1993,35446000000
dji,1994,39075000000
dji,1995,45598000000
dji,1996,48918000000
dji,1997,47223000000
dji,1998,45560000000
dji,1999,31557000000
dji,2000,35355000000
dji,2001,31614000000
dji,2002,31122870000
dji,2003,30559088000
dji,2004,30866597000
dji,2005,30854801000
dji,2006,32309085000
dji,2007,39257201000
dji,2008,47297095235
dji,2009,59582326034
dji,2010,71550219906.32001
dji,2011,75086536170.89
dji,2012,85250289038
dji,2013,87150320000
dji,2014,93336417129
dji,2015,104041490000
dji,2016,108353870000
dji,2017,114600888000
dji,2018,130127163000
dji,2019,146379689000
dji,2020,156980416000
dma,1975,38867000
dma,1976,44065000
dma,1977,47495000
dma,1978,51724000
dma,1979,58341000
dma,1980,76238000
dma,1981,90316000
dma,1982,94529000
dma,1983,109798000
dma,1984,119438000
dma,1985,134057000
dma,1986,134547000
dma,1987,123843000
dma,1988,134551000
dma,1989,190477000
dma,1990,267550000
dma,1991,311622000
