geo,time,se_pre_enrr_fe
nzl,1988,60.91371
nzl,2014,92.11846
nzl,2015,92.53293
nzl,2016,92.00486
nzl,2018,93.14274
nzl,2019,90.66718
omn,1974,0.03012
omn,1975,0.07615
omn,1976,0.23738
omn,1977,0.07693
omn,1978,0.05441
omn,1979,0.33549
omn,1981,0.47382
omn,1982,0.70401
omn,1983,0.90814
omn,1984,0.82496
omn,1985,1.55484
omn,1986,1.4231
omn,1987,2.04839
omn,1988,2.07775
omn,1989,2.10887
omn,1990,2.17706
omn,1991,2.85081
omn,1992,3.10522
omn,1993,3.28173
omn,1994,3.44919
omn,1995,3.85259
omn,1996,3.98335
omn,1997,4.91582
omn,1998,5.49256
omn,2009,45.63777
omn,2011,55.99418
omn,2012,53.3534
omn,2013,52.13445
omn,2014,57.35068
omn,2015,58.35308
omn,2016,58.24504
omn,2017,55.08049
omn,2018,53.6212
omn,2019,56.5691
omn,2020,56.29995
pak,2000,50.21512
pak,2001,46.27328
pak,2002,40.21999
pak,2003,32.87859
pak,2004,37.11014
pak,2005,43.98777
pak,2006,61.5738
pak,2007,68.6851
pak,2008,73.47275
pak,2009,69.01441
pak,2012,67.21968
pak,2013,68.36594
pak,2014,62.88844
pak,2015,64.35912
pak,2016,64.07705
pak,2017,71.21357
pak,2018,77.31002
pak,2019,77.15408
pan,1970,15.19859
pan,1971,16.75146
pan,1972,19.15288
pan,1973,20.6717
pan,1974,22.70277
pan,1975,24.5411
pan,1976,24.7111
pan,1977,24.42682
pan,1978,29.14725
pan,1979,34.4099
pan,1980,32.78825
pan,1981,40.83223
pan,1982,44.17134
pan,1983,44.99715
pan,1984,46.77883
pan,1985,48.5251
pan,1986,51.25844
pan,1987,57.09789
pan,1988,56.3926
pan,1989,54.69468
pan,1990,51.5535
pan,1999,38.1322
pan,2000,43.65972
pan,2001,49.26009
pan,2002,53.6574
pan,2003,50.95659
pan,2004,53.1019
pan,2005,60.10764
pan,2006,65.58058
pan,2007,68.19552
pan,2008,67.39895
pan,2009,64.28458
pan,2010,65.02038
pan,2011,63.85506
pan,2012,66.04297
pan,2013,46.19682
pan,2014,47.14915
pan,2015,50.95558
pan,2016,62.27304
pan,2017,62.98819
pan,2020,28.64353
per,1970,5.9621
per,1971,6.56169
per,1972,7.15898
per,1973,8.58298
per,1974,9.92287
per,1975,11.91308
per,1976,12.82357
per,1977,13.11679
per,1979,13.62607
per,1980,14.76093
per,1981,15.85151
per,1982,17.51485
per,1985,20.77462
per,1991,28.78043
per,1993,32.05438
per,1995,34.14399
per,1998,56.62476
per,1999,55.88412
per,2000,58.67181
per,2001,62.21553
per,2002,60.22899
per,2003,59.60435
per,2004,62.57608
per,2005,64.34989
per,2006,65.43482
per,2007,69.91311
per,2008,73.92651
per,2009,78.44326
per,2010,79.09948
per,2011,76.84719
per,2012,76.02891
per,2013,83.49648
per,2014,87.27468
per,2015,89.54495
per,2016,93.66219
per,2017,98.09535
per,2018,103.4769
per,2019,106.0135
per,2020,103.31587
phl,1972,4.68895
phl,1982,11.29246
phl,1983,11.03702
phl,1984,12.42509
phl,1986,12.94887
phl,1987,13.21042
phl,1989,13.30436
phl,1991,23.70726
phl,1992,22.38132
phl,1993,23.95733
phl,1994,25.75536
phl,1995,30.09458
phl,1996,29.74292
phl,1997,29.37173
phl,1998,29.64426
phl,1999,30.45653
phl,2001,29.65435
phl,2002,31.98427
phl,2003,36.61033
phl,2004,37.38179
phl,2005,37.98167
phl,2006,42.15355
phl,2007,44.53355
phl,2008,46.54075
phl,2009,54.37458
phl,2015,99.76877
phl,2016,94.72612
phl,2017,78.97383
phl,2018,98.13241
phl,2019,104.44624
plw,1999,67.62452
plw,2000,66.80498
plw,2003,82.97872
plw,2004,96.77419
plw,2013,80.49451
plw,2014,77.52161
plw,2020,73.56322
png,1970,0
png,1971,0
png,1972,0
png,1975,0.02296
png,1976,0.03404
png,1978,0.08957
png,1979,0.09407
png,1981,0.13195
png,1982,0.1455
png,1984,0.45781
png,1986,0.44558
png,1987,0.41788
png,1988,0.34143
png,1989,0.39904
png,1990,0.33324
png,1991,0.24861
png,1992,0.30846
png,1993,0.45382
png,1994,0.51796
png,1995,0.87423
png,1998,32.07816
png,2002,56.35745
png,2008,94.09694
png,2016,42.83752
png,2018,45.43521
pol,1993,42.39453
pol,1994,43.07623
pol,1997,46.40452
pol,1998,47.46815
pol,1999,47.53125
pol,2000,47.47777
pol,2001,47.50975
pol,2002,47.79418
pol,2003,49.87385
pol,2004,52.20746
pol,2005,54.29018
pol,2006,56.82218
pol,2007,59.62832
pol,2008,61.25025
pol,2009,64.68975
pol,2010,69.42578
pol,2011,72.78843
pol,2012,76.72458
pol,2013,77.43568
pol,2014,79.63988
pol,2017,80.60233
pol,2018,87.60468
pol,2019,92.7435
pri,2010,100.6575
pri,2011,110.41764
pri,2012,101.40307
pri,2013,55.3596
pri,2014,38.30713
pri,2015,37.89755
pri,2016,37.78942
prt,1971,3.29737
prt,1972,3.72362
prt,1973,3.77213
prt,1974,8.32165
prt,1975,8.31461
prt,1976,8.89024
prt,1977,12.02381
prt,1978,12.41103
prt,1979,12.93173
prt,1980,15.61291
prt,1981,19.62517
prt,1982,22.30319
prt,1983,23.42602
prt,1984,24.72877
prt,1985,24.97217
prt,1986,28.61887
prt,1987,30.97683
prt,1988,30.60942
prt,1991,50.51873
prt,1993,52.22213
prt,1994,55.13263
prt,1995,56.95342
prt,1996,58.97028
prt,1998,65.24645
prt,1999,68.00815
prt,2000,72.11723
prt,2001,76.22308
prt,2003,79.07538
prt,2004,80.11696
prt,2005,81.46002
prt,2006,81.47484
prt,2007,81.5027
prt,2008,81.41568
prt,2009,84.77281
prt,2010,86.60413
prt,2011,89.33057
prt,2012,88.93269
prt,2013,88.30398
prt,2014,90.00295
prt,2015,92.59856
prt,2016,92.96331
prt,2017,93.17156
prt,2018,90.45943
prt,2019,94.39643
pry,1970,3.25845
pry,1971,3.40654
pry,1973,3.16355
pry,1977,3.32831
pry,1978,3.38031
pry,1982,4.73073
pry,1985,6.00667
pry,1986,6.76285
pry,1987,7.10859
pry,1988,8.61422
pry,1989,8.26265
pry,1990,9.29903
pry,1991,10.57713
pry,1992,10.75738
pry,1993,14.3334
pry,1994,12.92284
pry,1995,15.81631
pry,1996,18.52324
pry,1997,24.76313
pry,1998,27.58522
pry,1999,29.80616
pry,2000,31.69487
pry,2001,33.32818
pry,2002,32.88947
pry,2003,34.667
pry,2004,35.12927
pry,2005,35.53224
pry,2006,35.76751
pry,2007,37.75596
pry,2008,39.53183
pry,2009,38.97066
pry,2010,39.1796
pry,2011,38.12286
pry,2012,37.22187
pry,2013,37.03618
pry,2016,44.04512
pry,2018,48.24617
pry,2020,51.31632
pse,1995,20.40332
pse,1996,23.77022
pse,1997,34.28875
pse,1999,34.71007
pse,2000,33.39807
pse,2001,29.11902
pse,2002,27.93441
pse,2003,26.3519
pse,2004,30.23488
pse,2005,31.77272
pse,2006,33.83732
pse,2007,34.27783
pse,2008,36.90134
pse,2009,39.66524
pse,2010,39.46098
pse,2011,41.07369
pse,2012,40.87757
pse,2013,46.19427
pse,2014,52.4212
pse,2015,49.29482
pse,2016,55.5226
pse,2017,56.27664
pse,2018,56.4846
pse,2019,54.21109
pse,2020,58.19802
pyf,1981,75.95895
pyf,1982,75.73395
pyf,1983,83.81967
pyf,1984,89.55321
pyf,1985,95.48198
pyf,1988,102.5471
pyf,1989,105.6022
pyf,1990,104.31564
pyf,1991,105.44541
pyf,1992,102.0529
pyf,1993,101.52838
pyf,1994,100.40568
pyf,1995,102.04449
pyf,1996,101.77546
qat,1971,10.84675
qat,1972,13.64838
qat,1973,13.31878
qat,1974,13.37056
qat,1975,14.97518
qat,1976,16.37442
qat,1977,23.76505
qat,1978,17.86878
qat,1979,18.79502
qat,1980,21.35922
qat,1981,22.25305
qat,1982,25.35934
qat,1983,22.70219
qat,1984,23.03004
qat,1985,21.23444
qat,1986,17.92762
qat,1987,15.07437
qat,1988,15.91239
qat,1989,17.08707
qat,1990,17.81112
qat,1991,15.89184
qat,1992,17.10997
qat,1993,17.83744
qat,1994,22.05882
qat,1995,22.27806
qat,1996,21.60145
qat,1997,25.47255
qat,1998,26.51494
qat,1999,26.10382
qat,2000,27.61765
qat,2001,28.28341
qat,2002,32.57284
qat,2003,33.66806
qat,2004,33.98977
qat,2005,37.32711
qat,2006,40.90958
qat,2007,43.43207
qat,2008,51.9455
qat,2009,53.58371
qat,2011,56.03578
qat,2013,52.46699
qat,2014,55.49352
qat,2015,58.65409
qat,2016,60.38752
qat,2017,61.0044
qat,2018,60.64233
qat,2019,60.54268
qat,2020,62.60256
rou,1971,37.71416
rou,1972,38.63558
rou,1973,40.08514
rou,1974,43.20217
rou,1975,45.65416
rou,1976,47.12626
rou,1977,48.22285
rou,1978,50.76813
rou,1979,55.37516
rou,1980,58.20283
rou,1981,59.77879
rou,1982,58.94595
rou,1983,56.3735
rou,1984,55.21048
rou,1985,55.87621
rou,1986,55.71843
rou,1987,56.10747
rou,1988,58.35431
rou,1989,61.57311
rou,1990,62.45946
rou,1991,57.32326
rou,1992,55.35247
rou,1993,54.45183
rou,1994,50.16547
rou,1995,52.24233
rou,1996,53.09024
rou,1997,54.45638
rou,1998,58.21275
rou,1999,66.97613
rou,2000,70.68009
rou,2001,73.94953
rou,2002,75.08591
rou,2003,74.85622
rou,2004,73.03324
rou,2005,74.88743
rou,2006,75.83511
rou,2007,76.77657
rou,2008,77.96133
rou,2009,79.47181
rou,2010,80.48901
rou,2011,80.92616
rou,2012,79.61479
rou,2013,88.60595
rou,2014,85.14142
rou,2015,85.196
rou,2016,82.95433
rou,2017,84.02161
rou,2018,88.48486
rou,2019,93.86011
rus,1992,69.27148
rus,1994,58.5864
rus,2008,75.52952
rus,2009,75.26281
rus,2011,73.98184
rus,2012,75.47139
rus,2013,78.08501
rus,2014,81.56902
rus,2015,84.33421
rus,2016,86.10745
rus,2017,85.8206
rus,2018,85.39542
rus,2019,85.44087
rwa,2001,2.58443
rwa,2008,17.88784
rwa,2009,17.66577
rwa,2010,11.46052
rwa,2011,12.87006
rwa,2012,14.66223
rwa,2013,15.53883
rwa,2014,16.95343
rwa,2015,19.1726
rwa,2016,19.0899
rwa,2017,22.46658
rwa,2018,22.8209
rwa,2019,28.24159
sau,1979,3.67412
sau,2005,10.80612
sau,2007,10.93801
sau,2008,10.98594
sau,2013,17.67701
sau,2014,19.71903
sau,2015,21.37586
sau,2016,22.12168
sau,2017,21.47985
sau,2018,21.7443
sau,2019,22.01035
sau,2020,22.34501
sdn,2001,19.63452
sdn,2002,19.24847
sdn,2003,23.4772
sdn,2004,22.69051
sdn,2005,22.17011
sdn,2006,24.60782
sdn,2007,24.33986
sdn,2008,28.25714
sdn,2009,33.54777
sdn,2010,32.42014
sdn,2011,36.45356
sdn,2012,37.04562
sdn,2013,49.12324
sdn,2014,44.81113
sdn,2015,44.52886
sdn,2016,46.18044
sdn,2017,47.09841
sdn,2018,47.43135
sen,1980,1.11019
sen,1981,1.50796
sen,1982,1.47416
sen,1983,1.49754
sen,1986,2.0291
sen,1987,1.97329
sen,1988,2.12928
sen,1989,2.15185
sen,1990,2.20346
sen,1991,2.30611
sen,1992,2.25754
sen,1993,2.24263
sen,1994,2.16076
sen,1996,2.34858
sen,1997,2.24928
sen,1998,2.36494
sen,1999,2.76821
sen,2000,2.92262
sen,2001,3.69917
sen,2002,3.2908
sen,2003,3.30325
sen,2004,5.78276
sen,2005,8.18065
sen,2006,9.64439
sen,2007,9.87161
sen,2008,11.16438
sen,2009,12.01048
sen,2010,13.45406
sen,2011,14.44248
sen,2012,15.02315
sen,2013,15.8566
sen,2014,16.01161
sen,2015,16.27917
sen,2016,17.11806
sen,2017,17.50698
sen,2018,17.89323
sen,2019,17.91049
sen,2020,17.93452
slb,1970,0.2331
slb,1990,32.92564
slb,1991,36.1166
slb,1992,39.07026
slb,1993,39.0475
slb,1994,37.66538
slb,2000,35.30398
slb,2002,40.60154
slb,2010,101.45903
slb,2011,100.02657
slb,2012,93.55525
slb,2013,92.892
slb,2014,94.45222
slb,2015,93.85377
slb,2016,97.82793
slb,2017,99.71155
slb,2018,84.85584
slb,2019,94.34377
sle,2011,6.39754
sle,2012,8.31828
sle,2013,9.11438
sle,2015,9.75775
sle,2016,13.18258
sle,2017,12.95291
sle,2018,14.64244
sle,2019,20.35091
sle,2020,21.88653
slv,1970,7.27756
slv,1972,7.43525
slv,1974,10.57586
slv,1975,11.45503
slv,1976,10.70692
slv,1978,12.1748
slv,1980,12.02858
slv,1981,10.97132
slv,1982,13.5307
slv,1983,14.4359
slv,1984,14.47995
slv,1987,16.39361
slv,1988,17.4203
slv,1991,20.24272
slv,1992,23.39185
slv,1993,27.12829
slv,1995,31.38642
slv,1996,35.04712
slv,1997,41.04071
slv,1998,40.74401
slv,1999,42.6115
slv,2000,45.05545
slv,2001,48.15078
slv,2002,51.91767
slv,2003,54.34789
slv,2004,57.31443
slv,2005,57.61391
slv,2006,58.58416
slv,2007,58.07885
slv,2008,58.92029
slv,2009,58.4798
slv,2010,62.98933
slv,2011,63.3283
slv,2012,63.15826
slv,2013,64.5994
slv,2014,66.28586
slv,2015,66.11427
slv,2016,66.07364
slv,2017,65.45103
slv,2018,67.49914
slv,2019,64.09774
smr,2018,99.55257
smr,2019,97.26651
smr,2020,108.4399
som,1971,0.2567
som,1972,0.33315
som,1973,0.4299
som,1974,0.43249
som,1976,0.41259
som,1977,0.43685
som,1978,0.5064
som,1979,1.63002
som,1980,0.58332
som,1981,0.55227
som,1982,0.40535
som,1983,0.49736
som,1984,0.3196
som,1985,0.37841
som,1986,0.43557
som,2014,5.14222
srb,1999,51.00003
srb,2000,51.20889
srb,2001,53.75815
srb,2002,55.34009
srb,2003,55.29236
srb,2004,56.39817
srb,2005,56.07104
srb,2006,56.58369
srb,2007,49.6092
srb,2008,49.64386
srb,2009,51.43509
srb,2010,52.88459
srb,2011,55.54444
srb,2012,57.23938
srb,2013,58.52936
srb,2014,59.34696
srb,2015,57.79839
srb,2016,58.71931
srb,2017,60.99333
srb,2018,62.08991
srb,2019,63.73443
srb,2020,65.48392
ssd,2011,5.90859
ssd,2015,10.93654
ssd,2016,9.98124
ssd,2018,10.84467
stp,1971,2.44998
stp,1972,2.29617
stp,1977,12.92737
stp,1978,10.91001
stp,1983,19.3092
stp,1984,20.07606
stp,1987,20.7342
stp,1988,21.98509
stp,1990,21.97027
stp,1999,24.22699
stp,2001,27.28901
stp,2002,28.61477
stp,2003,25.87144
stp,2004,28.43555
stp,2005,28.99302
stp,2007,39.57716
stp,2008,40.30777
stp,2009,43.35689
stp,2010,38.21291
stp,2011,50.19549
stp,2012,48.85201
stp,2013,45.9096
stp,2014,41.42745
stp,2015,49.76636
stp,2016,52.57414
sur,1971,81.24301
sur,1972,81.57051
sur,1973,83.87592
sur,1974,84.07326
sur,1975,85.80068
sur,1976,73.12207
sur,1977,88.93443
sur,1978,98.79758
sur,1979,98.41731
sur,1981,91.52524
sur,1985,106.93384
sur,1986,105.96284
sur,1987,99.31342
sur,1988,97.05916
sur,1989,97.17949
sur,1990,83.92894
sur,1991,83.50308
sur,1992,87.20723
sur,1993,89.38663
sur,1994,101.61844
sur,2001,73.76242
sur,2002,79.31368
sur,2005,81.47747
sur,2006,74.2466
sur,2007,79.5107
sur,2008,85.29731
sur,2009,86.29962
sur,2010,75.34233
sur,2011,76.58754
sur,2012,86.32038
sur,2013,91.10426
sur,2014,89.47998
sur,2015,89.86244
sur,2016,91.53823
sur,2017,90.85511
sur,2018,86.37125
sur,2019,96.66536
svk,2000,76.71778
svk,2001,79.81815
svk,2002,82.41766
svk,2003,88.04489
svk,2004,93.0105
svk,2005,95.16565
svk,2006,92.79229
svk,2007,92.22803
svk,2008,91.40467
svk,2009,89.461
svk,2010,89.65176
svk,2011,88.96605
svk,2012,90.13758
svk,2013,90.87788
svk,2014,90.84113
svk,2015,92.13508
svk,2016,92.95624
svk,2017,94.38066
svk,2018,96.21844
svk,2019,98.76068
svn,1981,51.98803
svn,1982,55.01586
svn,1983,56.49544
svn,1984,57.27854
svn,1985,58.70466
svn,1986,55.68123
svn,1987,57.28392
svn,1988,60.03696
svn,1989,59.70318
svn,1990,60.43009
svn,1991,82.36384
svn,1992,59.71588
svn,1993,52.55442
svn,1994,56.40042
svn,1995,57.95013
svn,1996,59.58199
svn,1997,62.11885
svn,1998,63.56175
svn,1999,71.56989
svn,2000,70.9049
svn,2001,74.61838
svn,2002,71.73265
svn,2003,66.32007
svn,2004,75.33546
svn,2005,77.37229
svn,2006,81.30075
svn,2007,80.61719
svn,2008,83.68444
svn,2009,86.22351
svn,2010,88.25486
svn,2011,90.45842
svn,2012,94.16453
svn,2013,92.54418
svn,2014,91.19135
svn,2015,91.28263
svn,2016,90.60534
svn,2017,90.86185
svn,2018,91.46983
svn,2019,92.1773
swe,1994,66.26724
swe,1995,68.35043
swe,1996,73.10066
swe,1997,73.35394
swe,1998,73.83396
swe,1999,76.18678
swe,2000,73.42981
swe,2001,73.26339
swe,2002,74.80051
swe,2003,81.8518
swe,2004,90.21886
swe,2005,93.37078
swe,2006,96.99505
swe,2007,100.29542
swe,2008,96.94931
swe,2009,94.56628
swe,2010,95.10209
swe,2011,94.71641
swe,2012,94.63822
swe,2013,94.67618
swe,2014,95.31321
swe,2015,93.80537
swe,2016,94.02002
swe,2017,96.07931
swe,2018,96.99634
swe,2019,99.00605
swz,1976,2.98193
swz,1990,17.67454
swz,2010,24.33018
swz,2011,27.62474
sxm,2012,244.62244
sxm,2014,76.06602
syc,1973,53.62776
syc,1974,54.64308
syc,1976,56.74157
syc,1978,67.29369
syc,1979,54.34783
syc,1986,100.55283
syc,1987,93.2408
syc,1988,91.10979
syc,1989,102.32005
syc,1990,101.25824
syc,1991,100.30731
syc,1992,100.37594
syc,1993,97.01587
syc,1994,98.27366
syc,1995,101.34185
syc,1996,100.96277
syc,1997,100.90556
syc,1998,104.8366
syc,1999,104.10053
syc,2000,99.39557
syc,2001,91.24138
syc,2002,95.3966
syc,2003,92.61939
syc,2004,93.54839
syc,2005,104.74106
syc,2007,98.49246
syc,2008,102.44428
syc,2009,105.51924
syc,2010,105.74198
syc,2011,101.88542
syc,2012,106.44709
syc,2013,100.27064
syc,2014,97.17105
syc,2015,97.26918
syc,2016,100.06431
syc,2017,98.52659
syc,2018,96.47662
syc,2019,96.21795
syc,2020,98.14578
syr,1971,3.49483
syr,1972,3.34043
syr,1973,3.70141
syr,1974,3.48633
syr,1975,3.80631
syr,1976,3.78958
syr,1977,3.92949
syr,1978,3.42893
syr,1979,3.30796
syr,1980,3.1459
syr,1981,3.11981
syr,1982,3.32509
syr,1983,3.87486
syr,1984,4.41103
syr,1985,4.97967
syr,1986,5.00627
syr,1987,5.55923
syr,1988,5.82268
syr,1989,5.71252
syr,1990,6.30906
syr,1991,6.22363
syr,1992,6.35226
syr,1993,6.60655
syr,1994,6.58002
syr,1995,6.55454
syr,1996,6.59506
syr,1997,7.10577
syr,1998,7.29021
syr,1999,7.78437
syr,2000,8.26099
syr,2001,8.55788
syr,2002,8.57962
syr,2003,9.26458
syr,2004,9.38145
syr,2005,9.54388
syr,2006,9.78179
syr,2007,9.1134
syr,2008,9.15694
syr,2009,8.81649
syr,2010,8.69653
syr,2011,10.03806
syr,2012,10.08026
syr,2013,5.43798
tca,1997,109.42857
tca,1999,112.27621
tca,2000,124.51456
tca,2001,123.02326
tca,2002,93.42404
tca,2003,91.39073
tca,2004,94.0552
tca,2005,103.86965
tca,2014,100
tca,2015,103.11203
tca,2016,67.35967
tca,2017,93.51464
tca,2018,118.75
tcd,1995,0.20241
tcd,2010,1.61149
tcd,2011,1.61473
tcd,2012,1.38331
tcd,2015,0.80508
tcd,2016,0.91626
tcd,2017,0.71623
tcd,2018,1.05468
tcd,2019,1.07706
tgo,1971,3.77976
tgo,1972,2.63067
tgo,1973,3.06768
tgo,1974,2.89582
tgo,1975,2.39421
tgo,1976,2.66046
tgo,1977,2.03893
tgo,1978,2.20104
tgo,1979,2.52236
tgo,1980,2.2677
tgo,1981,2.7004
tgo,1982,2.99187
tgo,1983,3.02463
tgo,1984,2.90006
tgo,1985,2.84725
tgo,1986,2.81891
tgo,1987,2.73227
tgo,1988,2.85467
tgo,1989,2.67576
tgo,1990,2.60593
tgo,1991,2.84719
tgo,1994,2.62197
tgo,1995,2.45518
tgo,1996,2.48314
tgo,1997,2.46587
tgo,1998,2.4491
tgo,1999,2.6142
tgo,2000,2.20191
tgo,2001,2.32344
tgo,2002,2.63193
tgo,2003,2.63343
tgo,2004,3.03694
tgo,2006,3.81346
tgo,2007,4.19182
tgo,2008,4.73334
tgo,2009,7.27802
tgo,2010,7.35999
tgo,2011,9.22698
tgo,2012,10.84931
tgo,2013,13.97324
tgo,2014,15.27061
tgo,2015,17.81797
tgo,2017,21.75815
tgo,2018,23.16055
tgo,2019,25.35454
tgo,2020,30.26814
tha,1971,3.79387
tha,1973,4.06068
tha,1974,4.32287
tha,1975,4.82105
tha,1976,5.47091
tha,1977,6.18769
tha,1978,6.69084
tha,1981,9.62075
tha,1991,44.95321
tha,1992,47.31935
tha,1993,52.64559
tha,2014,71.26728
tha,2015,63.24287
tha,2016,72.24754
tha,2017,73.44737
tha,2018,79.01849
tha,2019,78.57877
tha,2020,75.29938
tjk,1991,21.02251
tjk,1992,19.61077
tjk,1993,15.71527
tjk,1994,14.86395
tjk,1995,12.77286
tjk,1996,9.94486
tjk,1997,8.83258
tjk,1998,7.46059
tjk,1999,6.76292
tjk,2000,6.6774
tjk,2001,6.94276
tjk,2002,7.79594
tjk,2003,8.38388
tjk,2004,8.82741
tjk,2005,8.72695
tjk,2006,8.69681
tjk,2007,8.67465
tjk,2008,8.4176
tjk,2009,8.24731
tjk,2010,7.85564
tjk,2011,8.22413
tjk,2012,8.91586
tjk,2013,8.80246
tjk,2014,9.31473
tjk,2015,9.57907
tjk,2016,9.60729
tjk,2017,9.18045
tls,2005,12.04522
tls,2013,14.10067
tls,2014,17.71637
tls,2015,21.08615
tls,2016,21.46107
tls,2017,23.65396
tls,2018,22.91355
tls,2019,25.60326
ton,1975,8.67216
ton,1998,21.11233
ton,1999,31.06145
ton,2004,25.19778
ton,2012,36.92
ton,2014,41.94363
ton,2015,47.35484
ton,2018,45.49587
ton,2019,49.85685
ton,2020,50.57613
tto,2000,60.44615
tto,2001,62.92323
tto,2003,78.98848
tto,2004,85.53397
tto,2005,86.55364
tto,2007,82.91017
tto,2019,85.85604
tun,1996,10.90211
tun,1998,12.99756
tun,1999,13.79506
tun,2000,15.90556
tun,2001,17.10117
tun,2002,20.23144
tun,2013,43.19029
tun,2014,43.75083
tun,2015,44.23043
tun,2016,45.02335
tur,1971,0.18711
tur,1972,0.2605
tur,1973,0.26209
tur,1974,0.24
tur,1975,0.2014
tur,1978,0.19089
tur,1979,0.18441
tur,1981,0.16983
tur,1982,0.20422
tur,1983,0.2022
tur,1984,0.22001
tur,1985,3.13368
tur,1986,4.3852
tur,1987,3.79292
tur,1988,3.73076
tur,1989,3.78676
tur,1990,3.99038
tur,1991,4.32302
tur,1992,4.80242
tur,1993,4.9961
tur,1994,5.25787
tur,1995,5.55
tur,1997,6.52158
tur,1998,6.83161
tur,1999,6.56425
tur,2000,6.32406
tur,2001,6.47944
tur,2002,7.15602
tur,2003,7.8397
tur,2004,8.72552
tur,2005,10.58859
tur,2006,13.48868
tur,2007,15.80693
tur,2008,17.50429
tur,2009,20.25657
tur,2010,24.8912
tur,2011,28.41382
tur,2012,29.70597
tur,2013,27.04857
tur,2014,26.22231
tur,2015,28.28827
tur,2016,29.37797
tur,2017,31.96957
tur,2018,35.93324
tur,2019,37.26924
tuv,1998,109.43396
tuv,2001,110.97179
tuv,2005,89.18129
tuv,2006,106.01719
tuv,2012,95.97855
tuv,2013,92.8
tuv,2014,94.4591
tuv,2015,93.97906
tuv,2016,88.1137
tuv,2017,81.84143
tuv,2018,80.75949
tuv,2019,77.88945
tuv,2020,73.68421
tza,2004,24.54618
tza,2005,27.80236
tza,2006,28.35617
tza,2007,32.89542
tza,2008,34.86657
tza,2009,33.65281
tza,2010,33.54509
tza,2011,35.29996
tza,2012,35.06793
tza,2013,33.85074
tza,2014,33.5841
tza,2015,33.47551
tza,2016,47.41365
tza,2017,45.0747
tza,2018,41.39212
tza,2019,40.87475
tza,2020,77.96974
uga,2007,11.02714
uga,2008,12.8913
uga,2010,14.57292
uga,2012,9.79728
uga,2013,11.49472
uga,2014,11.29933
uga,2015,12.15552
uga,2016,13.98514
uga,2017,14.68639
ukr,1986,60.53332
ukr,1989,63.01272
ukr,1990,64.29689
ukr,1991,63.31391
ukr,1992,63.07343
ukr,1993,56.07678
ukr,1994,54.28849
ukr,1999,50.92016
ukr,2000,51.32764
ukr,2001,50.45689
ukr,2002,52.21321
ukr,2003,74.72667
ukr,2004,77.16509
ukr,2005,80.82327
ukr,2006,85.55763
ukr,2007,90.7596
ukr,2008,95.3763
ukr,2009,98.95344
ukr,2010,97.85724
ukr,2011,99.26275
ukr,2012,99.64135
ukr,2013,82.77393
ukr,2014,96.39918
ukr,2015,83.39352
ukr,2016,82.61263
ukr,2017,83.85233
ukr,2018,85.85294
ukr,2019,86.87855
ukr,2020,85.13992
ury,1974,26.06136
ury,1978,27.13585
ury,1979,26.49854
ury,1985,33.69205
ury,1986,34.68923
ury,1989,43.3556
ury,1991,42.91791
ury,1992,42.9083
ury,1993,41.33001
ury,1994,41.20841
ury,1995,42.48119
ury,1996,45.75125
ury,1997,51.66057
ury,1998,56.544
ury,1999,60.25347
ury,2000,64.25853
ury,2001,65.59272
ury,2002,67.54692
ury,2003,66.13355
ury,2004,67.94562
ury,2005,87.61043
ury,2006,96.03633
ury,2007,81.39974
ury,2008,87.60229
ury,2009,90.70376
ury,2010,90.69476
ury,2011,89.76457
ury,2012,91.73429
ury,2013,92.52069
ury,2014,92.98742
ury,2015,94.57431
ury,2016,95.13359
ury,2017,93.58343
ury,2018,95.09425
ury,2019,99.51375
usa,1981,51.18393
usa,1982,51.35665
usa,1983,55.23045
usa,1986,62.19562
usa,1987,61.00147
usa,1988,58.89043
usa,1989,59.97718
usa,1990,59.94212
usa,1991,64.05473
usa,1995,67.99557
usa,1996,70.59531
usa,2005,69.33304
usa,2013,71.44539
usa,2014,65.39929
usa,2015,71.34067
usa,2016,71.77896
usa,2017,73.15097
usa,2018,72.70149
usa,2019,71.34486
uzb,1991,53.10635
uzb,1992,51.19719
uzb,1993,45.07542
uzb,1994,42.46756
uzb,1995,38.4963
uzb,1996,34.21916
uzb,1997,27.05903
uzb,1998,24.56027
uzb,1999,23.12751
uzb,2000,23.41257
uzb,2001,24.24518
uzb,2002,26.11533
uzb,2003,26.46619
uzb,2004,26.63149
uzb,2005,26.32658
uzb,2006,26.55629
uzb,2007,26.52096
uzb,2008,27.47495
uzb,2009,26.21719
uzb,2010,25.61124
uzb,2011,25.06917
uzb,2012,24.42856
uzb,2013,23.92078
uzb,2014,23.90689
uzb,2015,24.87855
uzb,2016,24.74644
uzb,2017,26.00912
uzb,2018,27.43656
uzb,2019,31.91873
uzb,2020,40.66772
vct,1982,16.09354
vct,1987,39.74453
vct,1991,47.54219
vct,2004,91.39265
vct,2009,84.37863
vct,2013,82.76852
vct,2014,72.38041
vct,2015,99.34132
vct,2016,105.64071
vct,2017,109.80512
vct,2018,111.65459
vct,2019,119.74714
ven,1971,4.60237
ven,1972,6.50906
ven,1973,7.66519
ven,1974,8.15847
ven,1975,13.07472
ven,1976,19.14372
ven,1979,27.22301
ven,1982,36.26454
ven,1984,38.83901
ven,1985,39.57933
ven,1986,39.8962
ven,1987,37.85666
ven,1988,37.6676
