geo,time,en_co2_bldg_zs
irl,1967,34.29582
irl,1968,36.28556
irl,1969,33.84933
irl,1970,32.41309
irl,1971,29.89834
irl,1972,29.31276
irl,1973,29.58694
irl,1974,28.95086
irl,1975,29.75402
irl,1976,29.67535
irl,1977,30.28109
irl,1978,26.72414
irl,1979,29.40089
irl,1980,27.73272
irl,1981,29.7392
irl,1982,30.90621
irl,1983,32.56369
irl,1984,28.8755
irl,1985,28.431
irl,1986,29.06045
irl,1987,26.87285
irl,1988,26.69039
irl,1989,26.47964
irl,1990,32.21521
irl,1991,30.72917
irl,1992,28.18683
irl,1993,27.87996
irl,1994,27.18477
irl,1995,25.95771
irl,1996,25.30901
irl,1997,23.8068
irl,1998,23.35106
irl,1999,22.07161
irl,2000,21.33235
irl,2001,21.1825
irl,2002,21.26901
irl,2003,22.08721
irl,2004,21.96791
irl,2005,21.85805
irl,2006,21.74298
irl,2007,21.50731
irl,2008,23.13806
irl,2009,24.92401
irl,2010,25.52759
irl,2011,23.3674
irl,2012,22.91959
irl,2013,24.06277
irl,2014,22.00236
irn,1971,25.73926
irn,1972,27.16279
irn,1973,25.57245
irn,1974,25.73279
irn,1975,25.6874
irn,1976,25.53985
irn,1977,26.21226
irn,1978,26.41008
irn,1979,28.44756
irn,1980,28.12253
irn,1981,28.34881
irn,1982,28.50298
irn,1983,29.24766
irn,1984,28.67443
irn,1985,28.25022
irn,1986,26.10182
irn,1987,25.84254
irn,1988,25.33578
irn,1989,25.63157
irn,1990,23.74693
irn,1991,23.56172
irn,1992,27.06082
irn,1993,26.30621
irn,1994,28.94317
irn,1995,29.10668
irn,1996,30.48135
irn,1997,29.93435
irn,1998,30.05
irn,1999,26.91573
irn,2000,27.63647
irn,2001,26.69519
irn,2002,27.86995
irn,2003,27.29232
irn,2004,27.26377
irn,2005,26.22531
irn,2006,26.9772
irn,2007,27.08368
irn,2008,25.11956
irn,2009,24.86511
irn,2010,24.16291
irn,2011,24.30266
irn,2012,22.14651
irn,2013,22.97489
irn,2014,21.93889
irq,1971,21.04753
irq,1972,17.40644
irq,1973,18.38983
irq,1974,20.98284
irq,1975,20.15454
irq,1976,18.20539
irq,1977,18.0466
irq,1978,16.60062
irq,1979,14.70588
irq,1980,15.44034
irq,1981,14.49505
irq,1982,12.2975
irq,1983,11.37667
irq,1984,9.70989
irq,1985,9.82613
irq,1986,11.37809
irq,1987,12.59091
irq,1988,12.10708
irq,1989,11.82954
irq,1990,11.79614
irq,1991,8.94628
irq,1992,7.21494
irq,1993,8.18534
irq,1994,7.85425
irq,1995,6.8951
irq,1996,10.40427
irq,1997,9.02881
irq,1998,9.18161
irq,1999,12.6786
irq,2000,12.40068
irq,2001,11.15126
irq,2002,11.92917
irq,2003,12.57726
irq,2004,14.3014
irq,2005,17.21121
irq,2006,16.2123
irq,2007,17.26676
irq,2008,16.9522
irq,2009,11.07364
irq,2010,10.11496
irq,2011,10.21292
irq,2012,9.32922
irq,2013,8.64097
irq,2014,6.4738
isl,1960,29.05983
isl,1961,31.30435
isl,1962,29.03226
isl,1963,29.92126
isl,1964,31.00775
isl,1965,30
isl,1966,29.33333
isl,1967,32.39437
isl,1968,32.21477
isl,1969,37.59398
isl,1970,38.63636
isl,1971,36.42857
isl,1972,34.66667
isl,1973,32.33533
isl,1974,28.91566
isl,1975,27.95031
isl,1976,23.27044
isl,1977,21.47239
isl,1978,18.18182
isl,1979,16.39344
isl,1980,12
isl,1981,10.34483
isl,1982,7.05128
isl,1983,5.03145
isl,1984,3.5503
isl,1985,3.68098
isl,1986,2.94118
isl,1987,2.87356
isl,1988,2.73224
isl,1989,3.2967
isl,1990,2.63158
isl,1991,2.13904
isl,1992,2.10526
isl,1993,2.06186
isl,1994,1.95122
isl,1995,2.04082
isl,1996,1.79372
isl,1997,1.4218
isl,1998,1.90476
isl,1999,1.46341
isl,2000,1.38889
isl,2001,0.95238
isl,2002,0.90909
isl,2003,0.91324
isl,2004,0.88106
isl,2005,0.89686
isl,2006,0.44053
isl,2007,0.43103
isl,2008,0.4717
isl,2009,0.48077
isl,2010,0.51282
isl,2011,0.53476
isl,2012,1.07527
isl,2013,0.49261
isl,2014,0.4902
isr,1971,0
isr,1972,1.7325
isr,1973,1.66134
isr,1974,1.76991
isr,1975,1.76722
isr,1976,1.82039
isr,1977,1.72612
isr,1978,1.66846
isr,1979,1.63158
isr,1980,1.85676
isr,1981,1.83299
isr,1982,1.72002
isr,1983,1.92837
isr,1984,1.76445
isr,1985,1.56314
isr,1986,3.92964
isr,1987,3.93239
isr,1988,4.10557
isr,1989,3.91236
isr,1990,4.29747
isr,1991,4.05162
isr,1992,3.85373
isr,1993,3.58607
isr,1994,3.53644
isr,1995,3.67729
isr,1996,3.7407
isr,1997,3.9805
isr,1998,4.21821
isr,1999,3.76726
isr,2000,4.28597
isr,2001,3.74198
isr,2002,3.30802
isr,2003,4.27939
isr,2004,4.29949
isr,2005,3.77615
isr,2006,4.12903
isr,2007,3.89045
isr,2008,3.41244
isr,2009,4.27632
isr,2010,3.87257
isr,2011,4.08889
isr,2012,3.68864
isr,2013,1.03458
isr,2014,1.113
ita,1960,18.84308
ita,1961,17.2186
ita,1962,17.89851
ita,1963,19.84607
ita,1964,18.07974
ita,1965,18.04665
ita,1966,19.71703
ita,1967,19.8086
ita,1968,19.83973
ita,1969,21.47624
ita,1970,22.61389
ita,1971,23.20083
ita,1972,23.80315
ita,1973,22.68569
ita,1974,22.09713
ita,1975,23.31672
ita,1976,22.34021
ita,1977,20.70864
ita,1978,22.51368
ita,1979,21.38214
ita,1980,20.36484
ita,1981,19.96357
ita,1982,19.74313
ita,1983,20.39135
ita,1984,21.24199
ita,1985,20.65335
ita,1986,20.41845
ita,1987,19.51791
ita,1988,18.5874
ita,1989,17.82799
ita,1990,17.19798
ita,1991,18.81214
ita,1992,17.66048
ita,1993,17.70131
ita,1994,15.64565
ita,1995,16.39733
ita,1996,16.95558
ita,1997,16.20052
ita,1998,16.68407
ita,1999,17.45929
ita,2000,16.4569
ita,2001,17.35466
ita,2002,16.14059
ita,2003,16.54797
ita,2004,16.60218
ita,2005,17.5933
ita,2006,16.63029
ita,2007,15.50279
ita,2008,16.89369
ita,2009,19.07667
ita,2010,19.42637
ita,2011,18.32504
ita,2012,18.97267
ita,2013,20.45401
ita,2014,18.06637
jam,1971,2.53165
jam,1972,2.63158
jam,1973,2.23325
jam,1974,2.69906
jam,1975,3.89262
jam,1976,4.67742
jam,1977,4.23977
jam,1978,4.14286
jam,1979,3.71429
jam,1980,3.0581
jam,1981,3.06748
jam,1982,3.7702
jam,1983,3.79747
jam,1984,4.21456
jam,1985,5.13919
jam,1986,5.88235
jam,1987,5.97015
jam,1988,6.3655
jam,1989,4.28571
jam,1990,4.00552
jam,1991,2.77393
jam,1992,3.29114
jam,1993,3.83189
jam,1994,3.80368
jam,1995,4.04281
jam,1996,3.99088
jam,1997,3.79464
jam,1998,3.8055
jam,1999,3.59343
jam,2000,3.57508
jam,2001,3.66972
jam,2002,2.40722
jam,2003,2.43191
jam,2004,3.02439
jam,2005,3.40467
jam,2006,3.49233
jam,2007,3.31915
jam,2008,4.84536
jam,2009,5.06667
jam,2010,4.0404
jam,2011,3.83037
jam,2012,4.36681
jam,2013,3.68852
jam,2014,3.62622
jor,1971,26.66667
jor,1972,22
jor,1973,19.76744
jor,1974,20.21858
jor,1975,20
jor,1976,18.56061
jor,1977,17.85714
jor,1978,16.66667
jor,1979,17.05202
jor,1980,16.93735
jor,1981,15.77947
jor,1982,15.19199
jor,1983,13.16998
jor,1984,12.85311
jor,1985,11.51272
jor,1986,9.34466
jor,1987,8.87097
jor,1988,10.22592
jor,1989,10.92832
jor,1990,11.29032
jor,1991,10.93248
jor,1992,12.90622
jor,1993,11.83486
jor,1994,14.4714
jor,1995,11.09299
jor,1996,15.96838
jor,1997,16.46526
jor,1998,14.91994
jor,1999,15.69767
jor,2000,16.70132
jor,2001,15.87413
jor,2002,15.01976
jor,2003,16.7445
jor,2004,16.09264
jor,2005,15.62673
jor,2006,14.32432
jor,2007,12.6746
jor,2008,10.88472
jor,2009,11.01957
jor,2010,9.63983
jor,2011,9.93477
jor,2012,8.25285
jor,2013,6.81211
jor,2014,6.5533
jpn,1960,7.83462
jpn,1961,7.36628
jpn,1962,7.1289
jpn,1963,6.52794
jpn,1964,5.75482
jpn,1965,5.95121
jpn,1966,5.14303
jpn,1967,4.23107
jpn,1968,3.55077
jpn,1969,2.99614
jpn,1970,10.1065
jpn,1971,10.25498
jpn,1972,10.19531
jpn,1973,10.21895
jpn,1974,10.10624
jpn,1975,10.34548
jpn,1976,10.56308
jpn,1977,10.22037
jpn,1978,10.58704
jpn,1979,10.1963
jpn,1980,10.04907
jpn,1981,10.87386
jpn,1982,11.9859
jpn,1983,12.50151
jpn,1984,12.55458
jpn,1985,12.44904
jpn,1986,12.86262
jpn,1987,12.6534
jpn,1988,13.00263
jpn,1989,12.22026
jpn,1990,11.73169
jpn,1991,11.70028
jpn,1992,12.09922
jpn,1993,12.91849
jpn,1994,11.97761
jpn,1995,12.67728
jpn,1996,12.56737
jpn,1997,12.66957
jpn,1998,13.62037
jpn,1999,13.68932
jpn,2000,12.95345
jpn,2001,13.07854
jpn,2002,12.98161
jpn,2003,12.40379
jpn,2004,12.58413
jpn,2005,12.64446
jpn,2006,11.9595
jpn,2007,11.17834
jpn,2008,10.94592
jpn,2009,12.27805
jpn,2010,10.95771
jpn,2011,10.49823
jpn,2012,9.71699
jpn,2013,10.1472
jpn,2014,9.97703
kaz,1990,0.17704
kaz,1991,0.24356
kaz,1992,0.19811
kaz,1993,0.17573
kaz,1994,0.22115
kaz,1995,0.17007
kaz,1996,0.12815
kaz,1997,0.15921
kaz,1998,0.16373
kaz,1999,0.15531
kaz,2000,1
kaz,2001,1.13512
kaz,2002,0.97851
kaz,2003,1.23155
kaz,2004,0.78547
kaz,2005,0.65014
kaz,2006,0.75175
kaz,2007,0.48079
kaz,2008,8.47811
kaz,2009,7.1929
kaz,2010,7.48112
kaz,2011,9.58222
kaz,2012,7.07351
kaz,2013,7.23399
kaz,2014,10.58161
ken,1971,14.24149
ken,1972,15.08876
ken,1973,14.97175
ken,1974,15.05682
ken,1975,16.18497
ken,1976,14.35768
ken,1977,13.94231
ken,1978,14.93976
ken,1979,17.56098
ken,1980,15.71754
ken,1981,14.21911
ken,1982,14.98771
ken,1983,14.93333
ken,1984,15.02242
ken,1985,15.03268
ken,1986,14.01152
ken,1987,11.80812
ken,1988,15.05576
ken,1989,15.66901
ken,1990,10.86957
ken,1991,10.54614
ken,1992,10.11236
ken,1993,9.4697
ken,1994,10.05693
ken,1995,12.91449
ken,1996,12.35955
ken,1997,13.43284
ken,1998,14.28571
ken,1999,17.24638
ken,2000,14.56186
ken,2001,12.99435
ken,2002,12.15227
ken,2003,10.06826
ken,2004,10.71429
ken,2005,12.16578
ken,2006,9.83412
ken,2007,9.7852
ken,2008,8.61678
ken,2009,9.87536
ken,2010,8.92061
ken,2011,7.68551
ken,2012,9.4686
ken,2013,8.03419
ken,2014,8.34008
kgz,1990,0
kgz,1991,0
kgz,1992,0
kgz,1993,0
kgz,1994,0
kgz,1995,0
kgz,1996,0
kgz,1997,0
kgz,1998,0
kgz,1999,0
kgz,2000,0.67416
kgz,2001,0.53191
kgz,2002,0.42194
kgz,2003,0.38023
kgz,2004,0.57803
kgz,2005,5.11247
kgz,2006,4.91803
kgz,2007,4.36242
kgz,2008,3.28103
kgz,2009,3.37423
kgz,2010,2.98013
kgz,2011,3.32871
kgz,2012,2.82132
kgz,2013,5.40541
kgz,2014,17.46411
khm,1995,8.16327
khm,1996,8.49673
khm,1997,7.92683
khm,1998,6.38298
khm,1999,7.32984
khm,2000,9.69388
khm,2001,6.51163
khm,2002,9.95475
khm,2003,13.86555
khm,2004,10.08403
khm,2005,9.81132
khm,2006,9.12162
khm,2007,6.96379
khm,2008,6.36605
khm,2009,6.2069
khm,2010,6.49351
khm,2011,5.3719
khm,2012,5.5336
khm,2013,6.17761
khm,2014,5.7377
kor,1971,38.64753
kor,1972,39.72653
kor,1973,39.45479
kor,1974,39.2124
kor,1975,36.81163
kor,1976,35.5481
kor,1977,36.85225
kor,1978,35.12104
kor,1979,32.62394
kor,1980,33.69435
kor,1981,35.31293
kor,1982,33.97622
kor,1983,33.02185
kor,1984,34.03567
kor,1985,35.46149
kor,1986,35.82228
kor,1987,34.73328
kor,1988,31.58608
kor,1989,29.25917
kor,1990,27.54305
kor,1991,23.57657
kor,1992,21.97324
kor,1993,20.52781
kor,1994,18.36043
kor,1995,18.19175
kor,1996,18.01573
kor,1997,17.42223
kor,1998,15.56487
kor,1999,16.89198
kor,2000,13.93296
kor,2001,12.96895
kor,2002,13.57722
kor,2003,13.3152
kor,2004,11.91393
kor,2005,12.65765
kor,2006,11.44333
kor,2007,10.74699
kor,2008,10.35033
kor,2009,9.96553
kor,2010,9.65323
kor,2011,9.13592
kor,2012,8.91581
kor,2013,8.94649
kor,2014,8.12772
kos,2000,3.13112
kos,2001,3.08642
kos,2002,3.10078
kos,2003,3.24484
kos,2004,2.77372
kos,2005,3.15789
kos,2006,3.12966
kos,2007,3.125
kos,2008,4.08971
kos,2009,3.80499
kos,2010,3.67394
kos,2011,3.82831
kos,2012,3.32103
kos,2013,3.36943
kos,2014,4.45946
kwt,1971,1.49679
kwt,1972,1.35922
kwt,1973,1.35385
kwt,1974,1.33673
kwt,1975,1.3245
kwt,1976,1.27505
kwt,1977,1.2148
kwt,1978,1.2
kwt,1979,1.09332
kwt,1980,1.13507
kwt,1981,1.30743
kwt,1982,1.15473
kwt,1983,0.92564
kwt,1984,5.89837
kwt,1985,3.5656
kwt,1986,3.33416
kwt,1987,3.45387
kwt,1988,3.28621
kwt,1989,3.27087
kwt,1990,0.57554
kwt,1991,0.64433
kwt,1992,1.17647
kwt,1993,0.91873
kwt,1994,0.85784
kwt,1995,0.95857
kwt,1996,0.98601
kwt,1997,0.9819
kwt,1998,0.82389
kwt,1999,0.77193
kwt,2000,0.7129
kwt,2001,0.67702
kwt,2002,0.68939
kwt,2003,0.69314
kwt,2004,0.65813
kwt,2005,0.6642
kwt,2006,0.63903
kwt,2007,0.6964
kwt,2008,0.72656
kwt,2009,0.63759
kwt,2010,0.63661
kwt,2011,0.67501
kwt,2012,0.66264
kwt,2013,0.61831
kwt,2014,0.63894
lbn,1971,22.48908
lbn,1972,23.69478
lbn,1973,19.8748
lbn,1974,23.42065
lbn,1975,25.91944
lbn,1976,23.42857
lbn,1977,19.95662
lbn,1978,19.13793
lbn,1979,16.8254
lbn,1980,24.3609
lbn,1981,21.95893
lbn,1982,9.40171
lbn,1983,13.48748
lbn,1984,18.16514
lbn,1985,18.00303
lbn,1986,20.25496
lbn,1987,20.8852
lbn,1988,16.08775
lbn,1989,9.61887
lbn,1990,9.61887
lbn,1991,12.80576
lbn,1992,10.14493
lbn,1993,25.44554
lbn,1994,27.43682
lbn,1995,28.45973
lbn,1996,22.23892
lbn,1997,24.95076
lbn,1998,10.15467
lbn,1999,11.94888
lbn,2000,11.86562
lbn,2001,14.05941
lbn,2002,11.78808
lbn,2003,6.9103
lbn,2004,12.83739
lbn,2005,9.05947
lbn,2006,5.92972
lbn,2007,3.08077
lbn,2008,5.26316
lbn,2009,16.24286
lbn,2010,6.42857
lbn,2011,3.67568
lbn,2012,12.2381
lbn,2013,8.33333
lbn,2014,13.50022
lby,1971,8.33333
lby,1972,7.03704
lby,1973,5.0173
lby,1974,4.42478
lby,1975,4.84429
lby,1976,4.33839
lby,1977,4.40487
lby,1978,4.44631
lby,1979,4.82866
lby,1980,4.32309
lby,1981,3.90969
lby,1982,2.79188
lby,1983,2.30845
lby,1984,2.46397
lby,1985,2.91902
lby,1986,2.57569
lby,1987,4.04573
lby,1988,3.63419
lby,1989,4.07172
lby,1990,5.07162
lby,1991,5.57288
lby,1992,5.90319
lby,1993,6.0277
lby,1994,5.78406
lby,1995,5.91985
lby,1996,6.02827
lby,1997,6.31335
lby,1998,6.22348
lby,1999,6.86757
lby,2000,6.55604
lby,2001,6.56432
lby,2002,6.38031
lby,2003,6.23946
lby,2004,5.8241
lby,2005,5.72359
lby,2006,3.94926
lby,2007,4.15162
lby,2008,4.16567
lby,2009,4.58167
lby,2010,4.41207
lby,2011,3.43323
lby,2012,4.74791
lby,2013,3.88047
lby,2014,3.36117
lka,1971,0
lka,1972,0
lka,1973,0
lka,1974,0
lka,1975,0
lka,1976,0.37175
lka,1977,0.34483
lka,1978,0.2994
lka,1979,0.55249
lka,1980,0.55249
lka,1981,0.53191
lka,1982,0.47393
lka,1983,0.45045
lka,1984,0.78534
lka,1985,1.14943
lka,1986,1.45773
lka,1987,1.51515
lka,1988,1.59151
lka,1989,2.22841
lka,1990,2.7248
lka,1991,2.87958
lka,1992,2.64766
lka,1993,3.3264
lka,1994,3.33952
lka,1995,4.0367
lka,1996,3.00752
lka,1997,3.52201
lka,1998,3.87879
lka,1999,4.28571
lka,2000,3.327
lka,2001,3.17308
lka,2002,3.46399
lka,2003,3.2636
lka,2004,3.00569
lka,2005,2.9873
lka,2006,3.39559
lka,2007,3.24826
lka,2008,3.54785
lka,2009,3.20069
lka,2010,3.62903
lka,2011,3.34015
lka,2012,3.36239
lka,2013,4.07569
lka,2014,3.34528
ltu,1990,16.82707
ltu,1991,17.85298
ltu,1992,14.62019
ltu,1993,15.35459
ltu,1994,15.52322
ltu,1995,14.37081
ltu,1996,11.6463
ltu,1997,10.2583
ltu,1998,8.04759
ltu,1999,8.82353
ltu,2000,8.31703
ltu,2001,7.35971
ltu,2002,7.95974
ltu,2003,8.23422
ltu,2004,7.95848
ltu,2005,7.98696
ltu,2006,8.79032
ltu,2007,8.37989
ltu,2008,8.02568
ltu,2009,8.7766
ltu,2010,9.26989
ltu,2011,10.13216
ltu,2012,9.50704
ltu,2013,9.87884
ltu,2014,9.31135
lux,1960,4.69834
lux,1961,4.85744
lux,1962,5.82789
lux,1963,7.49846
lux,1964,6.44974
lux,1965,5.84795
lux,1966,6.36468
lux,1967,6.25359
lux,1968,6.65201
lux,1969,6.61199
lux,1970,7.29638
lux,1971,7.59878
lux,1972,8.9441
lux,1973,8.7206
lux,1974,8.69293
lux,1975,10.36921
lux,1976,10.56493
lux,1977,11.66924
lux,1978,11.30742
lux,1979,12.22642
lux,1980,11.73633
lux,1981,12.82051
lux,1982,13.98176
lux,1983,14.73456
lux,1984,12.57426
lux,1985,13.26234
lux,1986,14.48551
lux,1987,14.96815
lux,1988,13.37386
lux,1989,11.94732
lux,1990,12.01117
lux,1991,13.89136
lux,1992,13.1989
lux,1993,12.57806
lux,1994,13.17829
lux,1995,16.66667
lux,1996,18.43373
lux,1997,19.10256
lux,1998,21.91011
lux,1999,18.65772
lux,2000,20.7196
lux,2001,19.67779
lux,2002,17.62821
lux,2003,17.1748
lux,2004,15.40516
lux,2005,14.54704
lux,2006,14.6147
lux,2007,14.68662
lux,2008,15.25424
lux,2009,15.78947
lux,2010,15.68075
lux,2011,13.79638
lux,2012,14.92248
lux,2013,15.86489
lux,2014,14.91892
lva,1990,13.53223
lva,1991,16.9186
lva,1992,15.18438
lva,1993,17.12095
lva,1994,16.07495
lva,1995,11.57303
lva,1996,11.34831
lva,1997,10.45131
lva,1998,9.83811
lva,1999,10.25641
lva,2000,9.64912
lva,2001,10.89655
lva,2002,11.06501
lva,2003,11.12601
lva,2004,11.8984
lva,2005,11.6095
lva,2006,11.58157
lva,2007,11.1244
lva,2008,11.33501
lva,2009,12.53482
lva,2010,12.60816
lva,2011,12.53406
lva,2012,12.30329
lva,2013,11.86686
lva,2014,12.64881
mar,1971,10.79027
mar,1972,10.65007
mar,1973,9.36375
mar,1974,9.12088
mar,1975,9.21325
mar,1976,9.42507
mar,1977,9.53608
mar,1978,9.72669
mar,1979,9.82746
mar,1980,9.21053
mar,1981,8.94661
mar,1982,9.16609
mar,1983,9.28712
mar,1984,9.34101
mar,1985,9.40381
mar,1986,9.61194
mar,1987,10.19814
mar,1988,10.24499
mar,1989,10.14941
mar,1990,8.90585
mar,1991,9.95146
mar,1992,10.03163
mar,1993,10.55166
mar,1994,10.16407
mar,1995,10.16494
mar,1996,10.66148
mar,1997,10.90841
mar,1998,11.14742
mar,1999,11.24484
mar,2000,11.27285
mar,2001,10.71761
mar,2002,10.74107
mar,2003,10.94979
mar,2004,10.69165
mar,2005,10.41399
mar,2006,10.82628
mar,2007,11.59668
mar,2008,11.83626
mar,2009,12.03184
mar,2010,11.62133
mar,2011,11.14206
mar,2012,11.53623
mar,2013,12.58173
mar,2014,12.48352
mda,1990,2.91612
mda,1991,3.78203
mda,1992,9.02218
mda,1993,14.64706
mda,1994,16.43736
mda,1995,19.6804
mda,1996,14.20176
mda,1997,15.35983
mda,1998,15.18387
mda,1999,17.36695
mda,2000,15.44343
mda,2001,15.49708
mda,2002,16.37931
mda,2003,17.95213
mda,2004,21.76235
mda,2005,19.74026
mda,2006,20.63915
mda,2007,17.63908
mda,2008,14.59754
mda,2009,15.81843
mda,2010,15.66879
mda,2011,15.25641
mda,2012,15.85845
mda,2013,17.91045
mda,2014,15.17241
mex,1971,9.4857
mex,1972,8.94569
mex,1973,8.62245
mex,1974,8.01559
mex,1975,9.09902
mex,1976,8.9143
mex,1977,8.42085
mex,1978,8.11049
mex,1979,7.93927
mex,1980,8.41359
mex,1981,8.1602
mex,1982,8.5063
mex,1983,8.53108
mex,1984,8.53001
mex,1985,8.54903
mex,1986,8.47754
mex,1987,8.58059
mex,1988,8.68077
mex,1989,8.26017
mex,1990,8.0897
mex,1991,7.91856
mex,1992,8.50604
mex,1993,8.48687
mex,1994,8.23309
mex,1995,8.74193
mex,1996,8.27754
mex,1997,7.69255
mex,1998,7.50159
mex,1999,7.0282
mex,2000,7.28269
mex,2001,7.13493
mex,2002,7.04348
mex,2003,6.43536
mex,2004,6.43131
mex,2005,5.94151
mex,2006,5.85203
mex,2007,5.60033
mex,2008,5.5918
mex,2009,5.45965
mex,2010,5.42071
mex,2011,5.14257
mex,2012,5.17874
mex,2013,5.07688
mex,2014,5.32349
mkd,1990,5.11628
mkd,1991,4.64839
mkd,1992,4.67626
mkd,1993,0.34682
mkd,1994,2.7512
mkd,1995,1.20192
mkd,1996,1.72239
mkd,1997,1.59091
mkd,1998,3.10559
mkd,1999,6.18673
mkd,2000,2.8136
mkd,2001,2.41935
mkd,2002,5.03686
mkd,2003,6.56109
mkd,2004,5.96491
mkd,2005,6.17978
mkd,2006,5.50562
mkd,2007,4.92505
mkd,2008,3.94304
mkd,2009,4.81221
mkd,2010,4.55635
mkd,2011,3.27511
mkd,2012,3.85925
mkd,2013,2.92249
mkd,2014,2.82638
mlt,1971,15.38462
mlt,1972,9.63855
mlt,1973,15.18987
mlt,1974,15.06849
mlt,1975,13.84615
mlt,1976,16.21622
mlt,1977,15.38462
mlt,1978,13.04348
mlt,1979,8.98876
mlt,1980,8.08081
mlt,1981,7.07965
mlt,1982,5.42636
mlt,1983,7.21649
mlt,1984,7.5188
mlt,1985,4.31034
mlt,1986,3.74332
mlt,1987,4.59184
mlt,1988,4.20561
mlt,1989,3.87931
mlt,1990,3.8961
mlt,1991,4.52489
mlt,1992,4.60829
mlt,1993,3.55872
mlt,1994,3.98406
mlt,1995,4.62185
mlt,1996,4.74138
mlt,1997,4.04858
mlt,1998,2.53165
mlt,1999,3.3195
mlt,2000,3.75587
mlt,2001,3.21285
mlt,2002,3.87931
mlt,2003,3.83142
mlt,2004,3.84615
mlt,2005,2.20588
mlt,2006,2.3166
mlt,2007,2.18182
mlt,2008,2.32558
mlt,2009,2.42915
mlt,2010,5.44747
mlt,2011,3.50195
mlt,2012,4.07407
mlt,2013,5.90717
mlt,2014,6.41026
mmr,1971,20.39911
mmr,1972,20.95672
mmr,1973,22.67442
mmr,1974,20.14925
mmr,1975,15.52163
mmr,1976,10.97852
mmr,1977,9.375
mmr,1978,7.97414
mmr,1979,5.88235
mmr,1980,5.71992
mmr,1981,1.1976
mmr,1982,1.5534
mmr,1983,1.40562
mmr,1984,1.27737
mmr,1985,0.69808
mmr,1986,0.66007
mmr,1987,0.66519
mmr,1988,0.70093
mmr,1989,0.47847
mmr,1990,0.25575
mmr,1991,0.2611
mmr,1992,0.7335
mmr,1993,0.86022
mmr,1994,0.91743
mmr,1995,0.59524
mmr,1996,0.56338
mmr,1997,0.28409
mmr,1998,0.25773
mmr,1999,0.23229
mmr,2000,0.21552
mmr,2001,0.2439
mmr,2002,0.2457
mmr,2003,0.19493
mmr,2004,0.3
mmr,2005,0.18921
mmr,2006,0.20367
mmr,2007,0.19608
mmr,2008,0.13193
mmr,2009,0.14225
mmr,2010,0.25316
mmr,2011,0
mmr,2012,0
mmr,2013,0
mmr,2014,0
mne,2005,0.50505
mne,2006,1.33333
mne,2007,1.4218
mne,2008,1.47601
mne,2009,1.16279
mne,2010,0.39683
mne,2011,0.3937
mne,2012,0.8547
mne,2013,0.44053
mne,2014,2.25225
mng,1985,8.65874
mng,1986,8.90625
mng,1987,4.71976
mng,1988,7.4948
mng,1989,13.23099
mng,1990,6.37636
mng,1991,11.09598
mng,1992,3.82215
mng,1993,7.01014
mng,1994,7.86408
mng,1995,3.02439
mng,1996,2.65283
mng,1997,4.82921
mng,1998,3.28638
mng,1999,3.4965
mng,2000,6.57016
mng,2001,5.46875
mng,2002,6.58996
mng,2003,7.33549
mng,2004,6.93277
mng,2005,9.90909
mng,2006,5.34846
mng,2007,6.34675
mng,2008,5.44323
mng,2009,11.14391
mng,2010,10.81272
mng,2011,9.36498
mng,2012,7.96975
mng,2013,9.05681
mng,2014,6.71806
moz,1971,5.46075
moz,1972,6.01504
moz,1973,5.77617
moz,1974,4.11985
moz,1975,6.30252
moz,1976,5.76132
moz,1977,6.92641
moz,1978,9.54774
moz,1979,9.52381
moz,1980,9.82906
moz,1981,11.33005
moz,1982,10.21505
moz,1983,6.97674
moz,1984,4.7619
moz,1985,3.33333
moz,1986,2.72109
moz,1987,2.72109
moz,1988,2.02703
moz,1989,2.05479
moz,1990,7.40741
moz,1991,3.33333
moz,1992,4.62963
moz,1993,3.90625
moz,1994,4.6729
moz,1995,5.21739
moz,1996,19.26606
moz,1997,22.5
moz,1998,12.06897
moz,1999,10.43478
moz,2000,25
moz,2001,13.84615
moz,2002,12.40876
moz,2003,10.84337
moz,2004,11.2426
moz,2005,12.58278
moz,2006,10.49383
moz,2007,9.13706
moz,2008,7.69231
moz,2009,7.69231
moz,2010,7.14286
moz,2011,6.02837
moz,2012,4.96183
moz,2013,4.40678
moz,2014,6.71835
mus,1971,15.38462
mus,1972,13.7931
mus,1973,18.18182
mus,1974,15
mus,1975,14.28571
mus,1976,14.28571
mus,1977,14.28571
mus,1978,15
mus,1979,14.7541
mus,1980,12.2807
mus,1981,10.34483
mus,1982,9.43396
mus,1983,9.83607
mus,1984,9.23077
mus,1985,9.83607
mus,1986,9.21053
mus,1987,11.11111
mus,1988,10
mus,1989,9.90099
mus,1990,10.34483
mus,1991,9.6
mus,1992,9.84848
mus,1993,8.84354
mus,1994,7.94702
mus,1995,8.3871
mus,1996,8.07453
mus,1997,8.02469
mus,1998,7.82123
mus,1999,6.36364
mus,2000,6.17284
mus,2001,5.85938
mus,2002,5.74713
mus,2003,6.18182
mus,2004,6.49819
mus,2005,6.08108
mus,2006,5.15152
mus,2007,4.71976
mus,2008,4.61095
mus,2009,4.67836
mus,2010,4.64481
mus,2011,4.67033
mus,2012,4.55764
mus,2013,4.69974
mus,2014,4.54545
mys,1971,3.20563
mys,1972,4.13026
mys,1973,4.22427
mys,1974,5.58109
mys,1975,6.41579
mys,1976,5.72238
mys,1977,6.51429
mys,1978,6.43004
