geo,time,se_sec_enrr_ma
idn,2015,85.96482
idn,2016,83.7019
idn,2017,86.02624
idn,2018,87.84292
ind,1971,32.94431
ind,1972,33.46045
ind,1973,33.92897
ind,1975,34.40672
ind,1976,34.5613
ind,1977,35.19033
ind,1978,35.55281
ind,1980,38.30504
ind,1981,39.89235
ind,1982,42.00861
ind,1983,43.12081
ind,1984,45.96647
ind,1986,48.04589
ind,1987,47.38994
ind,1988,47.11045
ind,1989,46.89562
ind,1993,55.17157
ind,1994,54.96817
ind,1995,54.56691
ind,1996,54.25267
ind,1997,54.21626
ind,1999,49.84114
ind,2000,51.72402
ind,2001,51.83937
ind,2002,53.22291
ind,2003,54.25988
ind,2004,56.09571
ind,2005,58.4265
ind,2006,59.05301
ind,2007,60.83147
ind,2008,63.34562
ind,2009,61.48293
ind,2010,64.90873
ind,2011,67.65909
ind,2012,70.2373
ind,2013,68.11627
ind,2014,73.34301
ind,2015,73.1365
ind,2016,74.24895
ind,2017,72.95887
ind,2018,73.86635
ind,2019,73.14083
ind,2020,75.66
irl,1971,70.98813
irl,1972,73.87612
irl,1973,77.38623
irl,1974,80.46098
irl,1975,83.11249
irl,1976,85.39266
irl,1977,86.54054
irl,1978,86.79414
irl,1979,86.73574
irl,1980,86.65578
irl,1981,88.48405
irl,1982,91.45508
irl,1983,93.416
irl,1984,94.49872
irl,1985,95.30437
irl,1986,94.85992
irl,1987,94.86761
irl,1988,94.2869
irl,1989,93.1512
irl,1990,92.76406
irl,1991,93.84756
irl,1992,96.45513
irl,1993,106.97821
irl,1994,108.21435
irl,1995,108.10512
irl,1996,106.69104
irl,1997,107.5349
irl,1998,99.1381
irl,1999,101.62563
irl,2000,100.93768
irl,2001,100.86722
irl,2002,101.68603
irl,2003,103.45287
irl,2004,105.34436
irl,2005,105.22165
irl,2006,105.6412
irl,2007,107.62104
irl,2008,107.77863
irl,2009,110.5127
irl,2010,114.7542
irl,2011,113.71759
irl,2012,116.21002
irl,2014,115.26067
irl,2015,115.40656
irl,2016,115.51672
irl,2017,126.28073
irl,2018,144.94073
irl,2019,131.95724
irn,1971,33.72834
irn,1972,43.9453
irn,1973,46.56413
irn,1974,49.77523
irn,1975,54.24407
irn,1976,57.78437
irn,1977,60.36421
irn,1985,51.08561
irn,1988,57.5464
irn,1990,62.15879
irn,1991,62.3562
irn,1992,65.11732
irn,1993,68.81619
irn,1994,72.53559
irn,1995,74.13937
irn,1997,76.69173
irn,1999,80.18096
irn,2000,80.40461
irn,2001,79.53153
irn,2002,79.92092
irn,2003,79.81391
irn,2004,78.97496
irn,2005,78.60369
irn,2006,79.70073
irn,2007,78.12634
irn,2008,82.6963
irn,2009,84.52495
irn,2010,83.16008
irn,2011,85.7009
irn,2012,87.98754
irn,2013,86.77402
irn,2014,88.26356
irn,2015,88.67793
irn,2016,88.87449
irn,2017,87.9016
irq,1971,32.75537
irq,1972,34.10375
irq,1973,38.13707
irq,1974,41.34724
irq,1975,47.91871
irq,1976,50.07455
irq,1977,52.72887
irq,1978,60.08691
irq,1979,66.90216
irq,1980,71.82223
irq,1981,70.36607
irq,1982,71.25255
irq,1983,63.86304
irq,1984,61.39484
irq,1985,62.23294
irq,1986,63.98254
irq,1987,61.15034
irq,1988,58.26675
irq,1989,56.5921
irq,1993,49.926
irq,1996,47.3601
irq,1999,42.49421
irq,2000,46.42099
irq,2001,46.79948
irq,2003,49.19533
irq,2004,56.87936
irq,2007,61.39152
isl,1971,87.20328
isl,1975,86.23197
isl,1976,87.80113
isl,1977,88.03928
isl,1980,81.49118
isl,1981,89.49127
isl,1983,91.49945
isl,1984,93.58739
isl,1986,96.8806
isl,1988,97.29281
isl,1989,99.15978
isl,1991,101.31492
isl,1992,102.92948
isl,1993,103.35794
isl,1994,103.46
isl,1995,104.20056
isl,1996,104.69384
isl,1998,110.37748
isl,1999,105.05248
isl,2000,102.6957
isl,2001,103.53437
isl,2002,108.70673
isl,2003,112.74258
isl,2004,108.71055
isl,2005,110.46162
isl,2006,109.89096
isl,2007,106.93051
isl,2008,107.04755
isl,2009,105.03952
isl,2010,106.47232
isl,2011,106.32694
isl,2012,110.35897
isl,2013,116.00362
isl,2014,116.62033
isl,2015,118.61261
isl,2016,117.52283
isl,2017,118.11423
isl,2018,118.59742
isl,2019,117.13853
isr,1973,74.32606
isr,1974,74.48593
isr,1975,74.08995
isr,1976,74.05062
isr,1977,75.06947
isr,1978,76.81295
isr,1979,77.6815
isr,1980,79.10935
isr,1983,86.02602
isr,1984,87.2301
isr,1985,88.43431
isr,1986,86.68324
isr,1987,87.0962
isr,1988,87.58208
isr,1989,87.90735
isr,1990,87.10174
isr,1991,89.02583
isr,1992,90.89118
isr,1993,89.98125
isr,1994,89.59413
isr,1999,101.78321
isr,2000,104.11638
isr,2001,105.42831
isr,2002,107.97418
isr,2003,107.82399
isr,2004,105.92166
isr,2005,106.26873
isr,2006,106.32651
isr,2007,105.31622
isr,2008,103.24107
isr,2009,102.10546
isr,2010,102.03243
isr,2011,101.85247
isr,2012,101.21795
isr,2013,101.7145
isr,2014,102.25796
isr,2015,103.15671
isr,2016,104.36101
isr,2017,104.22316
isr,2018,104.66985
isr,2019,104.10472
ita,1971,65.18488
ita,1972,67.41648
ita,1973,69.61592
ita,1974,71.06598
ita,1975,71.37446
ita,1976,74.10228
ita,1977,75.30561
ita,1978,75.54596
ita,1979,74.89822
ita,1980,74.04775
ita,1981,73.39803
ita,1982,72.84884
ita,1983,73.20172
ita,1984,73.59665
ita,1985,74.25517
ita,1986,75.32217
ita,1987,76.50044
ita,1988,77.71099
ita,1989,78.84107
ita,1990,80.09525
ita,1991,81.1216
ita,1992,82.33379
ita,1993,83.49479
ita,1994,87.52836
ita,1995,88.75547
ita,1996,89.52699
ita,1997,90.33031
ita,1998,90.82311
ita,1999,92.31765
ita,2000,94.78737
ita,2001,97.12297
ita,2002,99.77211
ita,2003,100.34296
ita,2004,99.27873
ita,2005,99.62468
ita,2006,100.503
ita,2007,100.96632
ita,2008,101.58329
ita,2009,101.80282
ita,2010,103.42458
ita,2011,104.02953
ita,2012,102.60044
ita,2013,102.76285
ita,2014,102.56092
ita,2015,102.39789
ita,2016,101.44315
ita,2017,101.6142
ita,2018,102.03013
ita,2019,101.93717
jam,1973,50.12295
jam,1974,45.22206
jam,1975,51.27247
jam,1976,54.00942
jam,1977,57.27872
jam,1979,61.03491
jam,1980,64.48125
jam,1981,62.41698
jam,1983,59.89894
jam,1984,58.32079
jam,1985,59.15659
jam,1986,56.34788
jam,1987,58.45254
jam,1988,62.13052
jam,1989,60.6555
jam,1991,66.45928
jam,1993,63.47474
jam,1999,85.78227
jam,2000,84.1325
jam,2001,83.45052
jam,2002,83.10741
jam,2003,83.06452
jam,2004,88.02028
jam,2005,87.06068
jam,2007,89.43225
jam,2008,90.71843
jam,2009,93.20766
jam,2010,88.20356
jam,2011,88.02499
jam,2013,79.52326
jam,2014,79.14221
jam,2015,78.18986
jam,2016,81.79579
jam,2017,79.33067
jam,2018,81.02319
jam,2019,84.60651
jam,2020,82.67487
jor,1971,56.29331
jor,1972,54.37522
jor,1973,56.57645
jor,1974,59.8213
jor,1975,64.292
jor,1976,69.99187
jor,1977,73.76624
jor,1978,77.42561
jor,1979,78.38829
jor,1980,77.71252
jor,1981,78.11418
jor,1982,77.41332
jor,1983,77.14533
jor,1984,76.43123
jor,1985,76.93361
jor,1986,72.76337
jor,1987,71.78494
jor,1988,71.09785
jor,1989,71.04267
jor,1990,72.48761
jor,1991,74.67313
jor,1992,75.37444
jor,1993,75.19077
jor,1994,76.61746
jor,1996,79.93336
jor,1999,80.67848
jor,2000,80.44096
jor,2002,83.20305
jor,2003,83.72611
jor,2004,83.48658
jor,2005,83.20509
jor,2006,83.90111
jor,2007,84.01542
jor,2008,84.56582
jor,2010,78.58153
jor,2011,76.21492
jor,2012,73.1849
jor,2013,70.2841
jor,2014,67.95417
jor,2017,61.669
jor,2018,62.0969
jor,2019,64.4016
jor,2020,66.81747
jpn,1971,84.50133
jpn,1972,85.62249
jpn,1973,87.38772
jpn,1974,89.07632
jpn,1975,90.08302
jpn,1976,90.89007
jpn,1977,91.71811
jpn,1978,92.10032
jpn,1979,91.97834
jpn,1980,90.64012
jpn,1981,91.85009
jpn,1982,92.5648
jpn,1983,92.64167
jpn,1984,92.24466
jpn,1985,92.81683
jpn,1986,93.75946
jpn,1987,93.5528
jpn,1988,93.44178
jpn,1989,93.44864
jpn,1990,93.56949
jpn,1991,95.96897
jpn,1992,96.4853
jpn,1993,95.98451
jpn,1994,99.04781
jpn,1995,98.86652
jpn,1998,98.48405
jpn,1999,98.35691
jpn,2016,102.05256
jpn,2017,102.2317
jpn,2018,101.73174
kaz,1993,93.39962
kaz,1997,86.37333
kaz,1998,87.52887
kaz,1999,92.83901
kaz,2000,91.31015
kaz,2006,100.17588
kaz,2010,98.21885
kaz,2011,99.57442
kaz,2012,101.74089
kaz,2013,101.91506
kaz,2014,105.29641
kaz,2015,108.46307
kaz,2016,111.81456
kaz,2017,113.68866
kaz,2018,113.79284
kaz,2019,112.69045
kaz,2020,103.68747
ken,1970,22.63738
ken,1971,23.26413
ken,1972,24.08874
ken,1973,24.5105
ken,1974,25.7513
ken,1975,26.88028
ken,1980,34.78135
ken,1981,33.63919
ken,1982,33.67062
ken,1983,34.97611
ken,1984,35.9502
ken,1985,44.51778
ken,1986,43.01377
ken,1987,45.04864
ken,1988,44.1086
ken,1999,38.94554
ken,2000,39.88661
ken,2001,41.3066
ken,2002,41.60483
ken,2003,42.2333
ken,2004,48.25382
ken,2005,48.33199
ken,2006,50.68777
ken,2007,54.42017
ken,2008,59.33095
ken,2009,59.85811
kgz,1981,109.44761
kgz,1986,112.02375
kgz,1989,108.58708
kgz,1990,104.74633
kgz,1991,100.66874
kgz,1992,98.75713
kgz,1999,82.77587
kgz,2000,83.31928
kgz,2001,85.45146
kgz,2002,84.48092
kgz,2003,89.30125
kgz,2004,87.89789
kgz,2005,86.43427
kgz,2006,86.35286
kgz,2007,86.13611
kgz,2009,84.74447
kgz,2010,87.71923
kgz,2011,87.33041
kgz,2012,88.41933
kgz,2013,88.66778
kgz,2014,90.53254
kgz,2015,90.462
kgz,2016,93.90129
kgz,2017,93.98491
kgz,2018,95.06257
kgz,2019,96.44207
kgz,2020,98.09019
khm,1971,11.68999
khm,1998,23.38851
khm,1999,21.66946
khm,2000,22.33577
khm,2001,24.09862
khm,2002,28.50114
khm,2003,33.3269
khm,2004,36.70302
khm,2006,44.15816
khm,2007,46.69404
khm,2008,48.66821
khm,2020,52.61806
kir,1970,13.73611
kir,1971,14.68882
kir,1972,14.81292
kir,1973,14.90157
kir,1974,15.11628
kir,1975,16.25825
kir,1977,17.70379
kir,1978,20.36106
kir,1979,24.80055
kir,1980,30.11338
kir,1981,22.29545
kir,1982,21.75779
kir,1983,21.63009
kir,1984,24.18708
kir,1985,24.57988
kir,1986,27.01576
kir,1987,30.46819
kir,1988,32.35944
kir,1989,38.99433
kir,1990,37.40588
kir,1991,34.4942
kir,1992,37.11741
kir,1995,35.76837
kir,1996,39.98404
kir,1998,45.40999
kir,1999,52.78358
kir,2000,56.49111
kir,2001,71.28761
kir,2002,76.58346
kir,2003,81.08722
kir,2004,81.52239
kir,2005,83.12369
kir,2006,80.43284
kir,2007,80.96368
kir,2008,82.71623
kna,1984,67.04
kna,1985,70.33074
kna,1986,70.3171
kna,1987,70.11966
kna,1988,73.3452
kna,1989,74.81618
kna,1992,81.61654
kna,1993,81.26411
kna,2000,105.87181
kna,2001,96.15732
kna,2002,93.48607
kna,2003,87.43809
kna,2004,85.42141
kna,2005,90.24164
kna,2007,109.9325
kna,2008,105.20681
kna,2009,101.76211
kna,2010,107.36377
kna,2011,104.76658
kna,2012,89.21713
kna,2013,110.41667
kna,2014,109.42828
kna,2015,108.29939
kna,2016,105.12953
kor,1971,47.1079
kor,1972,50.84548
kor,1973,54.25821
kor,1974,58.37353
kor,1975,62.39244
kor,1976,67.03806
kor,1977,71.21247
kor,1978,74.22631
kor,1979,77.60858
kor,1980,81.93835
kor,1981,86.04105
kor,1982,86.40364
kor,1983,87.79837
kor,1984,91.24007
kor,1985,92.66524
kor,1986,94.18701
kor,1987,95.17434
kor,1988,94.87063
kor,1989,94.9096
kor,1990,94.61205
kor,1991,93.57368
kor,1992,92.95309
kor,1993,94.54082
kor,1994,98.2422
kor,1995,98.76629
kor,1996,100.7971
kor,1997,99.39822
kor,1998,97.30036
kor,1999,96.476
kor,2000,95.66661
kor,2001,94.90659
kor,2002,94.96866
kor,2003,95.453
kor,2004,96.10468
kor,2005,96.06949
kor,2006,95.36027
kor,2007,95.10682
kor,2008,95.06971
kor,2009,96.129
kor,2010,96.61228
kor,2011,97.26118
kor,2012,98.09899
kor,2013,99.61025
kor,2014,100.10085
kor,2015,100.33156
kor,2016,100.8708
kor,2017,100.64857
kor,2018,98.84345
kor,2019,96.15554
kwt,1971,71.23107
kwt,1972,69.62577
kwt,1973,68.09358
kwt,1974,67.15406
kwt,1975,67.84576
kwt,1976,70.03164
kwt,1977,79.78195
kwt,1978,81.69349
kwt,1979,83.2657
kwt,1980,85.51191
kwt,1981,88.7289
kwt,1982,89.63738
kwt,1983,91.12899
kwt,1984,92.50002
kwt,1985,93.23037
kwt,1986,93.4394
kwt,1987,90.9431
kwt,1988,89.80585
kwt,1989,88.21924
kwt,1990,86.61842
kwt,1992,53.29064
kwt,1993,61.25811
kwt,1994,71.13924
kwt,1995,82.0832
kwt,1996,91.1542
kwt,1997,90.71176
kwt,1998,89.83918
kwt,1999,90.73109
kwt,2000,90.35366
kwt,2001,91.00855
kwt,2003,96.88966
kwt,2004,99.48729
kwt,2005,104.79612
kwt,2006,101.21155
kwt,2007,100.8173
kwt,2008,96.29304
kwt,2009,95.94647
kwt,2010,97.02285
kwt,2011,98.07601
kwt,2012,93.70772
kwt,2013,93.12248
kwt,2014,91.57383
kwt,2015,94.92168
lao,1971,5.40268
lao,1972,6.0095
lao,1973,6.40764
lao,1977,15.40217
lao,1978,19.42327
lao,1979,22.42382
lao,1980,22.50391
lao,1981,23.7861
lao,1986,24.6351
lao,1988,27.86715
lao,1990,27.40543
lao,1992,24.33176
lao,1993,26.87871
lao,1994,28.89304
lao,1995,29.44025
lao,1996,29.6434
lao,1997,31.93508
lao,1998,34.30244
lao,1999,37.78985
lao,2000,40.05484
lao,2001,41.8994
lao,2002,44.80224
lao,2003,47.65764
lao,2004,49.46676
lao,2005,49.76981
lao,2006,48.36045
lao,2007,48.77155
lao,2008,49.22919
lao,2009,50.27042
lao,2010,51.53355
lao,2011,49.69901
lao,2012,52.65561
lao,2013,56.57949
lao,2014,61.82757
lao,2015,66.10241
lao,2016,68.99835
lao,2017,70.06162
lao,2018,69.63483
lao,2019,67.90653
lao,2020,64.50573
lbn,1971,50.05027
lbn,1973,47.57402
lbn,1982,67.64897
lbn,1985,62.25544
lbr,1970,15.20139
lbr,1971,16.57476
lbr,1972,19.31968
lbr,1975,25.77051
lbr,1976,22.98372
lbr,1978,31.0533
lbr,1979,34.12535
lbr,1980,33.59792
lbr,1999,38.77771
lbr,2000,41.44366
lbr,2011,51.07054
lbr,2014,43.454
lbr,2015,42.77182
lby,1971,33.98243
lby,1972,36.72794
lby,1973,43.33718
lby,1974,52.0004
lby,1975,57.3933
lby,1976,66.66626
lby,1977,72.90875
lby,1978,74.51697
lby,1979,78.6359
lby,1980,80.50895
lby,1981,79.30026
lby,1983,78.66848
lby,1986,76.14688
lby,2002,104.27259
lby,2003,100.66733
lby,2005,84.52026
lby,2006,90.16653
lca,1972,25.76433
lca,1973,25.99139
lca,1977,26.28435
lca,1981,23.98673
lca,1982,26.40362
lca,1983,28.04893
lca,1984,27.28587
lca,1985,28.91087
lca,1986,31.76146
lca,1987,33.16413
lca,1990,39.38972
lca,1991,43.68025
lca,1992,48.71829
lca,1993,51.52722
lca,1997,65.58797
lca,1999,62.85505
lca,2000,64.26001
lca,2001,65.69499
lca,2002,64.48884
lca,2003,67.05155
lca,2004,75.00869
lca,2005,71.56682
lca,2006,76.0523
lca,2007,83.35455
lca,2008,91.1608
lca,2009,93.12182
lca,2010,94.37325
lca,2011,94.06398
lca,2012,90.12256
lca,2013,87.81523
lca,2014,87.82093
lca,2015,88.91715
lca,2016,88.12474
lca,2017,88.56687
lca,2018,89.28248
lca,2019,91.0857
lca,2020,92.81301
lie,2003,119.71925
lie,2004,117.18954
lie,2005,115.24966
lie,2006,114.05121
lie,2007,112.83739
lie,2008,114.70199
lie,2009,113.51715
lie,2010,117.6354
lie,2011,122.12329
lie,2012,119.48229
lie,2014,127.84983
lie,2015,130.72626
lie,2016,130.27066
lie,2017,129.09747
lie,2018,122.27437
lie,2019,128.04878
lka,1976,46.42928
lka,1981,51.73139
lka,1982,52.12062
lka,1983,54.26544
lka,1984,56.36393
lka,1985,58.05764
lka,1986,60.22734
lka,1987,75.36278
lka,1988,77.22378
lka,1989,78.77758
lka,1990,79.7481
lka,1991,78.91991
lka,1992,80.89665
lka,1993,82.32062
lka,1994,83.6547
lka,1995,83.88175
lka,2010,96.25599
lka,2011,97.98274
lka,2012,97.15339
lka,2013,97.2437
lka,2016,95.98166
lka,2017,95.56923
lka,2018,98.04097
lso,1970,9.24221
lso,1971,6.62274
lso,1972,7.27657
lso,1973,10.28887
lso,1975,10.96899
lso,1976,11.30474
lso,1977,11.46993
lso,1978,11.40835
lso,1979,12.59588
lso,1980,13.15648
lso,1981,14.14433
lso,1982,14.68476
lso,1983,15.72402
lso,1984,16.49832
lso,1985,17.01635
lso,1986,17.42082
lso,1987,18.40201
lso,1988,18.93135
lso,1989,19.17092
lso,1990,18.68602
lso,1991,18.64693
lso,1992,19.38975
lso,1993,20.01657
lso,1994,21.45437
lso,1996,22.72399
lso,1997,23.73349
lso,1998,22.77779
lso,1999,24.28321
lso,2000,24.71083
lso,2001,26.93795
lso,2002,28.10864
lso,2003,29.25769
lso,2004,31.85961
lso,2005,34.01919
lso,2006,35.30525
lso,2007,37.33983
lso,2008,39.63298
lso,2009,42.79068
lso,2010,47.1128
lso,2011,50.22111
lso,2012,52.42223
lso,2013,51.59644
lso,2014,51.15576
lso,2015,51.78206
lso,2016,49.86092
lso,2017,52.79545
ltu,1993,85.41937
ltu,1995,82.27239
ltu,1996,86.14245
ltu,1997,89.40945
ltu,1998,92.18312
ltu,1999,93.95846
ltu,2000,97.26746
ltu,2001,99.94049
ltu,2002,103.21922
ltu,2003,106.29027
ltu,2004,103.42291
ltu,2005,104.81507
ltu,2006,107.33455
ltu,2007,107.07434
ltu,2008,106.05411
ltu,2009,104.76131
ltu,2010,105.97133
ltu,2011,107.39119
ltu,2012,108.08698
ltu,2013,111.41216
ltu,2014,110.39679
ltu,2015,109.83861
ltu,2016,109.73907
ltu,2017,110.63639
ltu,2018,110.18456
ltu,2019,110.21377
lux,1971,48.92176
lux,1972,48.69733
lux,1973,48.93732
lux,1974,48.50766
lux,1975,58.51821
lux,1976,60.27298
lux,1977,61.06713
lux,1978,63.30998
lux,1979,62.99116
lux,1980,62.63573
lux,1981,80.72308
lux,1982,75.37212
lux,1983,77.74536
lux,1984,78.93791
lux,1986,76.95622
lux,1987,76.51316
lux,1988,70.24007
lux,1992,68.08456
lux,1993,70.48549
lux,1994,74.00651
lux,1995,82.48623
lux,1996,86.40716
lux,1997,87.31284
lux,1998,88.47601
lux,1999,95.33333
lux,2000,94.37776
lux,2001,94.18644
lux,2002,93.33002
lux,2003,93.63686
lux,2004,93.19149
lux,2005,92.89734
lux,2006,94.16675
lux,2007,95.19126
lux,2008,96.28209
lux,2010,99.8326
lux,2011,99.51622
lux,2012,98.69119
lux,2013,101.49299
lux,2014,101.60967
lux,2015,100.50025
lux,2016,102.11667
lux,2017,102.59039
lux,2018,103.29657
lux,2019,104.85134
lva,1991,92.98023
lva,1992,89.26806
lva,1993,88.09578
lva,1994,86.26088
lva,1995,85.79264
lva,1996,83.86668
lva,1997,82.34749
lva,1998,85.03954
lva,1999,85.70193
lva,2000,88.80197
lva,2001,92.20241
lva,2002,95.25784
lva,2003,96.99023
lva,2004,99.74055
lva,2005,102.95147
lva,2006,103.98185
lva,2007,102.86933
lva,2008,104.06301
lva,2009,99.07207
lva,2010,103.49767
lva,2011,107.07631
lva,2012,107.76743
lva,2013,116.51323
lva,2014,115.12915
lva,2015,113.48246
lva,2016,112.12076
lva,2017,111.25818
lva,2018,109.69915
lva,2019,107.63252
mac,1971,21.06308
mac,1972,17.93427
mac,1973,16.72447
mac,1974,19.57459
mac,1990,59.29389
mac,1992,70.19684
mac,1993,73.65452
mac,1999,76.73797
mac,2000,80.88575
mac,2001,83.69523
mac,2002,84.94645
mac,2003,86.21617
mac,2004,89.40701
mac,2005,89.36138
mac,2006,90.2395
mac,2007,90.27522
mac,2008,85.26718
mac,2009,85.39971
mac,2010,89.16216
mac,2011,93.11179
mac,2012,93.21495
mac,2013,93.47307
mac,2014,94.38107
mac,2015,95.22533
mac,2016,98.75855
mac,2017,99.8802
mac,2018,101.16185
mac,2019,101.09039
mac,2020,102.50659
mar,1971,15.95185
mar,1972,15.85177
mar,1974,16.3609
mar,1975,17.50556
mar,1976,19.74478
mar,1977,20.70646
mar,1978,22.16463
mar,1979,24.01342
mar,1980,25.60872
mar,1981,27.44872
mar,1982,29.92459
mar,1983,31.94543
mar,1984,33.98361
mar,1985,36.40717
mar,1986,40.07166
mar,1987,42.48484
mar,1988,44.96363
mar,1989,44.48837
mar,1990,43.4037
mar,1991,41.19478
mar,1992,42.18785
mar,1993,42.54283
mar,1994,43.67968
mar,1995,43.56805
mar,1996,43.4844
mar,1997,43.289
mar,1998,41.26797
mar,1999,41.31507
mar,2000,42.9309
mar,2001,44.7715
mar,2002,47.30289
mar,2003,49.40179
mar,2004,52.78306
mar,2005,54.27991
mar,2006,56.80682
mar,2007,59.87163
mar,2008,62.23511
mar,2009,65.25268
mar,2010,67.57275
mar,2011,71.30904
mar,2012,75.10707
mar,2017,84.1791
mar,2018,83.69787
mar,2019,84.0506
mar,2020,84.48454
mda,2014,103.67312
mda,2015,104.35459
mda,2016,105.73972
mda,2017,108.82217
mda,2018,109.59872
mda,2019,109.86817
mda,2020,108.76012
mdg,1971,13.43693
mdg,1972,12.94665
mdg,1974,13.06632
mdg,1988,22.63056
mdg,1989,19.7013
mdg,1990,19.11258
mdg,2005,21.93098
mdg,2006,24.89564
mdg,2007,27.51354
mdg,2008,30.23246
mdg,2009,31.6148
mdg,2011,37.69674
mdg,2012,39.01459
mdg,2014,38.72709
mdg,2015,38.72483
mdg,2016,38.41544
mdg,2017,36.67846
mdg,2018,35.99303
mdg,2019,33.95129
mdv,1970,2.51785
mdv,1971,2.21473
mdv,1994,49.7098
mdv,1995,51.62626
mdv,1996,55.24632
mdv,1997,63.36138
mdv,1998,33.646
mdv,1999,38.79561
mdv,2000,49.40485
mdv,2001,58.64081
mdv,2002,56.66839
mdv,2003,63.85176
mdv,2004,63.31007
mdv,2018,84.75697
mdv,2019,84.26984
mex,1971,26.56865
mex,1972,27.53149
mex,1974,34.08091
mex,1975,37.08701
mex,1976,42.17737
mex,1977,42.20998
mex,1978,42.9748
mex,1979,47.11926
mex,1980,49.73492
mex,1981,51.33477
mex,1982,55.68364
mex,1983,58.08843
mex,1984,59.47309
mex,1985,60.36548
mex,1986,60.43529
mex,1987,60.14069
mex,1988,59.60623
mex,1989,58.62885
mex,1990,56.92118
mex,1991,55.16506
mex,1992,56.17913
mex,1993,56.35843
mex,1994,57.61532
mex,1995,59.646
mex,1996,62.07225
mex,1997,64.32552
mex,1998,67.4771
mex,1999,69.03244
mex,2000,71.14202
mex,2001,72.40628
mex,2002,74.57226
mex,2003,77.66679
mex,2004,79.74247
mex,2005,80.56585
mex,2006,81.92304
mex,2007,82.31406
mex,2008,83.34577
mex,2009,82.55105
mex,2010,83.83091
mex,2011,85.15087
mex,2012,87.75828
mex,2013,90.76839
mex,2014,94.69579
mex,2015,97.64992
mex,2016,98.75592
mex,2017,100.65936
mex,2018,100.75871
mex,2019,99.92178
mhl,1999,66.37427
mhl,2002,66.81951
mhl,2003,60.4779
mhl,2004,63.61075
mhl,2005,61.05311
mhl,2006,66.53678
mhl,2007,71.96311
mhl,2008,73.76085
mhl,2009,75.59283
mhl,2015,64.06619
mhl,2016,62.37737
mhl,2019,61.62866
mhl,2020,59.51052
mkd,1993,75.7893
mkd,1994,75.94242
mkd,1995,77.06768
mkd,1996,78.2091
mkd,1997,78.80688
mkd,1998,80.15661
mkd,1999,81.16372
mkd,2000,82.6515
mkd,2001,82.88219
mkd,2002,82.0687
mkd,2003,82.64338
mkd,2004,82.53139
mkd,2005,82.78462
mkd,2007,83.16169
mkd,2008,83.22533
mkd,2009,82.66032
mkd,2010,83.34679
mkd,2012,83.18029
mkd,2013,82.07327
mkd,2014,81.76542
mkd,2015,82.58218
mkd,2017,82.52318
mkd,2018,80.82787
mli,1971,6.88635
mli,1972,6.8632
mli,1973,7.55296
mli,1974,8.00728
mli,1976,9.86309
mli,1978,12.06707
mli,1979,12.99139
mli,1980,12.75772
mli,1981,9.9772
mli,1982,11.71343
mli,1983,10.67859
mli,1984,10.67942
mli,1987,8.45147
mli,1988,8.74607
mli,1989,9.17241
mli,1990,9.02639
mli,1991,9.50525
mli,1992,11.29871
mli,1993,11.09068
mli,1994,12.75758
mli,1995,14.30569
mli,1996,14.78888
mli,1997,16.34215
mli,1998,17.62673
mli,1999,19.62738
mli,2000,22.32115
mli,2003,28.51946
mli,2004,29.97473
mli,2005,31.8576
mli,2006,34.19299
mli,2007,36.45978
mli,2008,40.89211
mli,2009,44.18935
mli,2010,46.46348
mli,2011,48.44466
mli,2013,46.85101
mli,2014,50.47396
mli,2015,46.48233
mli,2016,49.21488
mli,2017,45.86132
mli,2018,44.95349
mlt,1971,56.26023
mlt,1972,70.24823
mlt,1973,69.76583
mlt,1974,72.14531
mlt,1975,79.71779
mlt,1976,80.12283
mlt,1977,76.84743
mlt,1978,75.013
mlt,1979,73.77583
mlt,1980,76.22947
mlt,1981,74.27801
mlt,1982,80.99292
mlt,1983,84.07477
mlt,1984,86.75538
mlt,1985,82.05172
mlt,1986,79.3264
mlt,1987,77.6117
mlt,1988,78.43576
mlt,1989,81.61417
mlt,1990,84.52215
mlt,1991,85.13938
mlt,1992,89.26077
mlt,1993,89.08689
mlt,1994,90.19776
mlt,1995,89.51586
mlt,1996,84.83715
mlt,1997,87.67241
mlt,1998,88.57784
mlt,1999,90.43257
mlt,2000,90.28453
mlt,2001,92.05474
mlt,2002,91.31111
mlt,2003,93.13443
mlt,2004,107.38015
mlt,2005,103.83743
mlt,2006,98.89242
mlt,2007,102.0604
mlt,2008,101.82785
mlt,2010,110.01531
mlt,2011,93.31147
mlt,2012,93.07377
mlt,2013,92.80388
mlt,2014,92.7724
mlt,2015,92.12855
mlt,2016,93.96239
mlt,2017,104.83432
mlt,2018,107.17911
mlt,2019,107.89902
mmr,1971,25.21314
mmr,1972,25.61791
mmr,1976,24.17921
mmr,1977,22.62945
mmr,1978,21.75369
mmr,1986,25.00149
mmr,1987,25.72712
mmr,1988,25.33582
mmr,1989,26.22692
mmr,1990,20.35115
mmr,1991,22.18718
mmr,1992,23.78562
mmr,1993,23.95671
mmr,1994,25.18334
mmr,1999,33.62201
mmr,2000,36.12265
mmr,2001,39.0979
mmr,2002,41.08208
mmr,2003,41.67091
mmr,2004,45.07176
mmr,2005,45.14075
mmr,2006,46.95487
mmr,2007,46.3459
mmr,2009,47.64937
mmr,2010,47.0715
mmr,2014,51.26066
mmr,2016,57.6525
mmr,2017,61.47914
mmr,2018,65.5965
mne,2003,92.37768
mne,2004,92.62101
mne,2005,93.01774
