geo,time,ne_imp_gnfs_kd
irn,1996,74224435310.3622
irn,1997,69485494964.4012
irn,1998,72762281702.86659
irn,1999,68296621663.9927
irn,2000,79178704856.93469
irn,2001,93634538310.108
irn,2002,110369209746.28
irn,2003,131085172375.34
irn,2004,144056118119.19501
irn,2005,141909281852.84601
irn,2006,147776249120.534
irn,2007,156386718615.39001
irn,2008,165417746714.21301
irn,2009,162682991112.509
irn,2010,166495821621.89401
irn,2011,151008439358.604
irn,2012,118676361491.136
irn,2013,97434401234.80528
irn,2014,93010114833.2173
irn,2015,74195219186.37558
irn,2016,78749850956.772
irn,2017,89306546234.03329
irn,2018,62924951193.956
irn,2019,38951097137.0647
irn,2020,27587114410.8842
irq,2007,34998288222.7609
irq,2008,51234843953.5148
irq,2009,50305686682.34049
irq,2010,53351946920.1917
irq,2011,55819619513.1105
irq,2012,65100823531.191
irq,2013,66007792005.139
irq,2014,68083786846.2943
irq,2015,58500392047.4127
irq,2016,45458015288.16409
irq,2017,50208079909.9176
irq,2018,58552425227.1401
irq,2019,75167024732.67958
isl,1970,1481419234.03971
isl,1971,1845535359.57748
isl,1972,1855010467.50465
isl,1973,2232131442.9261
isl,1974,2511533632.64022
isl,1975,2191204116.81598
isl,1976,2111262241.0548
isl,1977,2545756405.5409
isl,1978,2638436929.36785
isl,1979,2703510481.87661
isl,1980,2784359446.56719
isl,1981,2982494239.65899
isl,1982,2965488099.84247
isl,1983,2677972747.00899
isl,1984,2922877297.57767
isl,1985,3198189347.18644
isl,1986,3228525529.57925
isl,1987,3979650333.46939
isl,1988,3797187873.92742
isl,1989,3407699350.19231
isl,1990,3441463461.84078
isl,1991,3622438626.65153
isl,1992,3406094331.44617
isl,1993,3150595976.43067
isl,1994,3271011065.30532
isl,1995,3389340248.37273
isl,1996,3884153029.48731
isl,1997,4151387832.03485
isl,1998,5062425973.8498
isl,1999,5232135837.34226
isl,2000,5640348937.97302
isl,2001,5077686258.18655
isl,2002,4939037159.68126
isl,2003,5445556877.72967
isl,2004,6241810883.31371
isl,2005,7978724636.67339
isl,2006,8762236014.46803
isl,2007,8563947634.36615
isl,2008,6824378056.03543
isl,2009,5413819483.92267
isl,2010,5539342150.09254
isl,2011,5914558338.82386
isl,2012,6186847496.49607
isl,2013,6193397022.41452
isl,2014,6813992584.43484
isl,2015,7736736412.41335
isl,2016,8866529424.88412
isl,2017,9915492158.41425
isl,2018,10001838099.3004
isl,2019,9158713630.28084
isl,2020,7101204591.36329
isr,1970,9847176278.89028
isr,1971,10925842288.0666
isr,1972,10914243900.3473
isr,1973,15043330646.1987
isr,1974,14788162514.472
isr,1975,15611660134.6426
isr,1976,15252813001.1578
isr,1977,14839595128.8538
isr,1978,16173491273.9591
isr,1979,16100997041.2933
isr,1980,15328932035.5045
isr,1981,16799836370.6531
isr,1982,17260273144.3763
isr,1983,18285283649.92929
isr,1984,18349947343.5959
isr,1985,18149204236.525
isr,1986,19680097765.962
isr,1987,23599866300.759
isr,1988,22973485185.0264
isr,1989,21924373568.8864
isr,1990,23778832554.3502
isr,1991,26869858325.1147
isr,1992,28753211526.0924
isr,1993,33055901290.6823
isr,1994,36481631405.1713
isr,1995,39308657175.9359
isr,1996,42133440246.98769
isr,1997,43899244286.2656
isr,1998,44831330560.4391
isr,1999,51802763775.1383
isr,2000,57998260451.9532
isr,2001,54842488143.7332
isr,2002,54159035375.8416
isr,2003,53733285965.4389
isr,2004,60099798979.4606
isr,2005,62196056086.7888
isr,2006,64322190986.6645
isr,2007,71478272715.57829
isr,2008,73244086274.1736
isr,2009,63162748166.8883
isr,2010,72657113588.61121
isr,2011,80832687963.638
isr,2012,82561788087.9895
isr,2013,83361944084.73059
isr,2014,85259712104.96979
isr,2015,85078697139.9169
isr,2016,93585952574.93248
isr,2017,97696481540.2428
isr,2018,104342743878.907
isr,2019,107866669611.08
isr,2020,97661231508.0829
ita,1970,97941876514.07761
ita,1971,100862288635.726
ita,1972,110894144710.58099
ita,1973,121592512916.657
ita,1974,125326568564.439
ita,1975,107591543121.55
ita,1976,122185351172.914
ita,1977,124082152220.46899
ita,1978,131478962889.14301
ita,1979,147246979527.784
ita,1980,155450075433.10199
ita,1981,154193119374.44199
ita,1982,154109455445.41101
ita,1983,149386470986.983
ita,1984,168541117063.91299
ita,1985,175748344155.45401
ita,1986,185091963836.68896
ita,1987,207365075633.81
ita,1988,219727865179.08896
ita,1989,238513132224.47198
ita,1990,261875731314.05496
ita,1991,266833402158.134
ita,1992,285817333034.14801
ita,1993,253819170995.228
ita,1994,274250606783.25101
ita,1995,300454759365.78101
ita,1996,296845513932.578
ita,1997,327685423289.10101
ita,1998,357294328093.47601
ita,1999,373354083380.11694
ita,2000,414388751932.14801
ita,2001,424462463271.28894
ita,2002,426851133573.51501
ita,2003,430009029162.81201
ita,2004,449673702782.38293
ita,2005,465143862918.94495
ita,2006,502162538612.07001
ita,2007,529551530024.88293
ita,2008,508240672129.492
ita,2009,441568822067.65601
ita,2010,495293877160.078
ita,2011,498083525420.97601
ita,2012,457641669606.40601
ita,2013,445275593683.94495
ita,2014,460647783832.26495
ita,2015,490422560813.78894
ita,2016,509681818423.12494
ita,2017,540728430031.172
ita,2018,559319538977.77295
ita,2019,555695093217.96802
ita,2020,484205183428.59296
jam,2007,9168421997.67432
jam,2008,9530662883.38724
jam,2009,6912734118.54298
jam,2010,6574507994.45201
jam,2011,6882459026.63136
jam,2012,6533597072.58589
jam,2013,6694564973.71686
jam,2014,6686352497.42288
jam,2015,6554700444.04624
jam,2016,6534909722.48534
jam,2017,6916470122.10295
jam,2018,7332310878.70997
jam,2019,7638898774.45528
jam,2020,6827688978.83843
jor,1976,5027985238.89017
jor,1977,5561222946.94118
jor,1978,5976590927.37175
jor,1979,6842897108.50172
jor,1980,7299312029.44656
jor,1981,10467647432.4743
jor,1982,10092049410.205
jor,1983,9108945706.79391
jor,1984,8694347595.70386
jor,1985,8046840294.99739
jor,1986,7945719546.50558
jor,1987,9051781700.77718
jor,1988,8232867378.74278
jor,1989,6668976985.33453
jor,1990,7599122717.41863
jor,1991,6571099668.93125
jor,1992,7858122159.27953
jor,1993,8015205600.04038
jor,1994,7854840266.88521
jor,1995,8154457821.42506
jor,1996,8325878484.83179
jor,1997,7552360878.13331
jor,1998,7085939006.58151
jor,1999,6738583950.65322
jor,2000,7568090804.75587
jor,2001,7792780141.12503
jor,2002,8187741886.45586
jor,2003,9185106280.1133
jor,2004,12409412919.689
jor,2005,15249110137.1016
jor,2006,15887878517.5051
jor,2007,17907444121.4579
jor,2008,21205441560.7908
jor,2009,18222694710.1537
jor,2010,20348612605.4387
jor,2011,22841084290.8258
jor,2012,23418700500.8723
jor,2013,24513481181.5261
jor,2014,24672391267.1183
jor,2015,22694366197.1831
jor,2016,22021996167.7261
jor,2017,22572555478.5033
jor,2018,21073032495.088
jor,2019,20416606929.6353
jor,2020,16694321815.9164
jpn,1970,121068499805.65199
jpn,1971,129598053694.54201
jpn,1972,143207350920.82901
jpn,1973,178053688674.095
jpn,1974,185498331901.28201
jpn,1975,166409722497.03299
jpn,1976,177518078208.121
jpn,1977,184777910157.97696
jpn,1978,197548711767.26401
jpn,1979,223056946292.28201
jpn,1980,205745434227.48801
jpn,1981,210140628042.24799
jpn,1982,208725113827.21896
jpn,1983,201537718397.46701
jpn,1984,222773759569.052
jpn,1985,216780010915.203
jpn,1986,224922545637.01501
jpn,1987,245205666188.617
jpn,1988,290964714515.87097
jpn,1989,343320990913.55103
jpn,1990,371149822794.88293
jpn,1991,367020869902.11798
jpn,1992,363030584158.80603
jpn,1993,358366930749.974
jpn,1994,387733303934.54895
jpn,1995,438102580448.172
jpn,1996,489655723734.15503
jpn,1997,492161423608.94
jpn,1998,458675260396.05103
jpn,1999,475657511179.466
jpn,2000,521141788233.93597
jpn,2001,527202393008.55798
jpn,2002,531352948950.17499
jpn,2003,549386883195.70801
jpn,2004,596107074200.94604
jpn,2005,631551202696.80396
jpn,2006,661260227819.51196
jpn,2007,676276251863.06897
jpn,2008,681232299851.47595
jpn,2009,575230372639.50891
jpn,2010,640148074736.70605
jpn,2011,676815724997.99597
jpn,2012,713723783654.79102
jpn,2013,736342000328.67297
jpn,2014,796168992690.15186
jpn,2015,799671850411.58093
jpn,2016,790272790907.64502
jpn,2017,816405431342.60193
jpn,2018,847539557778.86304
jpn,2019,844075528904.81812
jpn,2020,782592940582.55103
kaz,1990,78239100494.64998
kaz,1991,55315044050.0553
kaz,1992,42979789226.8541
kaz,1993,32148882341.8423
kaz,1994,30348544929.5301
kaz,1995,24309184489.2565
kaz,1996,20152313940.862
kaz,1997,21663737486.681
kaz,1998,20103948387.9508
kaz,1999,20224572078.297
kaz,2000,25887452259.8132
kaz,2001,25499140476.1333
kaz,2002,26289613831.0155
kaz,2003,24291603179.8251
kaz,2004,27911052053.5015
kaz,2005,31288289351.9308
kaz,2006,35230613810.2741
kaz,2007,44425804014.6058
kaz,2008,39316836553.4117
kaz,2009,33144093214.478
kaz,2010,34105271917.757
kaz,2011,35060219531.4024
kaz,2012,43755153975.279
kaz,2013,47168055985.114
kaz,2014,45281333745.8574
kaz,2015,45236052411.8933
kaz,2016,44331331363.3595
kaz,2017,44774644677.178
kaz,2018,47729771226.2158
kaz,2019,54841507138.922
kaz,2020,48973465875.0574
ken,1960,1521164823.53897
ken,1961,1550781397.10755
ken,1962,1580318904.10215
ken,1963,1532368742.13379
ken,1964,1666884249.78085
ken,1965,1699734495.45065
ken,1966,1994941077.29831
ken,1967,2028354906.56523
ken,1968,2179137406.82973
ken,1969,2230291516.75559
ken,1970,2627559102.25631
ken,1971,3053068743.12935
ken,1972,2564360587.89274
ken,1973,2524776226.54125
ken,1974,3026665981.60854
ken,1975,2305910207.28516
ken,1976,2244788313.97216
ken,1977,2655692380.09821
ken,1978,3384685422.95289
ken,1979,2740547091.48806
ken,1980,3014226030.37382
ken,1981,2380144481.82735
ken,1982,1996305713.82123
ken,1983,1629060142.08147
ken,1984,1920123369.36234
ken,1985,1783382788.45028
ken,1986,2083780925.12226
ken,1987,2360644017.8485
ken,1988,2573744940.81662
ken,1989,2825134808.68005
ken,1990,2920580289.91874
ken,1991,2789654245.89691
ken,1992,2724329665.48474
ken,1993,3645558529.34051
ken,1994,4258814531.91838
ken,1995,5003748114.64839
ken,1996,5094842579.65482
ken,1997,5632510760.21026
ken,1998,5896150976.89913
ken,1999,5808938882.73376
ken,2000,5920382237.77364
ken,2001,7073054152.49794
ken,2002,6274792556.17912
ken,2003,6270927822.60112
ken,2004,7041993151.99694
ken,2005,8094304701.39388
ken,2006,10143543541.3712
ken,2007,10590431375.1538
ken,2008,11940062231.3088
ken,2009,12936786648.674
ken,2010,14272325486.0563
ken,2011,16235766911.1632
ken,2012,16305533865.3549
ken,2013,16634435220.8296
ken,2014,18528109691.7449
ken,2015,17669398086.139
ken,2016,16360129497.0221
ken,2017,18392308315.4109
ken,2018,18656033382.2799
ken,2019,18993074547.9673
ken,2020,17382699757.9255
kgz,1991,6051998090.68693
kgz,1992,3963255386.27588
kgz,1993,4233911251.45328
kgz,1994,3295261117.19582
kgz,1995,2687376820.72237
kgz,1996,2872780906.59175
kgz,1997,2293084410.26388
kgz,1998,2328547313.57747
kgz,1999,2213987215.6355
kgz,2000,2222657517.23507
kgz,2001,1914950897.76004
kgz,2002,2165417744.42674
kgz,2003,2511781163.23767
kgz,2004,2920329784.32109
kgz,2005,3109320358.89968
kgz,2006,4508283854.56304
kgz,2007,5004224904.48215
kgz,2008,5683724282.87647
kgz,2009,4583014912.53234
kgz,2010,4268545194.10019
kgz,2011,4905707043.89666
kgz,2012,5512208008.8634
kgz,2013,5737888987.80052
kgz,2014,5829229927.18342
kgz,2015,5060187303.85762
kgz,2016,5006870704.62107
kgz,2017,5379617966.02694
kgz,2018,5779157418.87945
kgz,2019,6133048442.6479
kgz,2020,4661882772.4353
khm,1993,607240053.60056
khm,1994,808909518.49472
khm,1995,1096285213.57472
khm,1996,1095289991.86175
khm,1997,1158699628.48675
khm,1998,1139908899.57417
khm,1999,1568152980.01484
khm,2000,1940124518.30254
khm,2001,2138974084.85247
khm,2002,2449741889.24266
khm,2003,2766906071.46302
khm,2004,3315422521.58548
khm,2005,3889680098.85158
khm,2006,4510163547.3066
khm,2007,5054134017.69081
khm,2008,6196560352.14021
khm,2009,5566983872.4886
khm,2010,6503409022.23176
khm,2011,7566695791.18393
khm,2012,8842726163.61836
khm,2013,10178840180.545
khm,2014,11210477785.5486
khm,2015,11939258368.9017
khm,2016,12967687021.6055
khm,2017,13494178358.8053
khm,2018,15775601543.84
khm,2019,17519736609.3706
khm,2020,15969175709.3289
kir,2008,112504742.54099
kir,2009,108887322.68365
kir,2010,99999551.56433
kir,2011,112357359.26676
kir,2012,126661932.11677
kir,2013,138925526.46036
kir,2014,154707663.27479
kir,2015,183764555.63068
kir,2016,193782887.05612
kir,2017,186479019.73199
kir,2018,170775238.58234
kor,1960,1257561391.76021
kor,1961,1148911623.71288
kor,1962,1552922559.4137
kor,1963,1941108996.75774
kor,1964,1458594404.40434
kor,1965,1654941951.05456
kor,1966,2474633284.93158
kor,1967,3220860048.22494
kor,1968,4582120526.98231
kor,1969,5777356380.52172
kor,1970,6305311152.51412
kor,1971,7575160841.88099
kor,1972,7588067974.61891
kor,1973,10167461206.7727
kor,1974,12161524809.7634
kor,1975,12671091337.8552
kor,1976,15776582836.6076
kor,1977,19259121740.3412
kor,1978,25127712100.2159
kor,1979,28539350178.9096
kor,1980,27587316531.9595
kor,1981,28876350110.39569
kor,1982,29313424523.1102
kor,1983,31331445886.1829
kor,1984,32685015128.3088
kor,1985,32017645641.7431
kor,1986,42648172336.7435
kor,1987,50364781208.6292
kor,1988,57024508081.32369
kor,1989,66044383739.66489
kor,1990,74917065041.78238
kor,1991,89888543372.60718
kor,1992,94218444381.08749
kor,1993,100572201483.87801
kor,1994,124645241710.37199
kor,1995,152104989800.271
kor,1996,173606504841.28
kor,1997,177707790471.26501
kor,1998,134669133166.69
kor,1999,167845503389.22699
kor,2000,204927165315.17496
kor,2001,197832220535.16
kor,2002,227291778554.26801
kor,2003,251110300731.772
kor,2004,281454969798.63501
kor,2005,303275273337.26703
kor,2006,341099449015.72101
kor,2007,379927286872.07599
kor,2008,392324499461.83398
kor,2009,365224206178.18494
kor,2010,429174098213.55493
kor,2011,491455964355.09601
kor,2012,504074543111.81201
kor,2013,512340942795.32202
kor,2014,518812720598.14801
kor,2015,529773440038.19098
kor,2016,557187305923.35706
kor,2017,606537285921.72205
kor,2018,616926555320.54602
kor,2019,605147205406.85095
kor,2020,584998287152.76196
kos,2008,2502327699.56813
kos,2009,2571114481.71995
kos,2010,2874263414.39146
kos,2011,3313876175.04177
kos,2012,3247713982.85765
kos,2013,3179187022.28194
kos,2014,3342743694.61815
kos,2015,3246694774.21502
kos,2016,3495234724.0356
kos,2017,3686012547.68039
kos,2018,4087823110.44947
kos,2019,4271917567.5714
kos,2020,4014446859.93615
kwt,2010,37273098392.4322
kwt,2011,39199302033.0888
kwt,2012,44673150343.9623
kwt,2013,44635287023.2171
kwt,2014,48184787738.5685
kwt,2015,51478896643.4031
kwt,2016,53643045270.3116
kwt,2017,58585693463.6712
kwt,2018,59486264528.72369
kwt,2019,53288491584.8548
lao,2000,1225856866.96874
lao,2001,1316423172.30044
lao,2002,1288844106.84164
lao,2003,1323965108.74534
lao,2004,1736141926.40804
lao,2005,2017935122.47516
lao,2006,2389961641.65305
lao,2007,2767169287.55937
lao,2008,3371823448.58083
lao,2009,3690359609.77469
lao,2010,4031385741.30834
lao,2011,4720752703.07115
lao,2012,6185602266.84013
lao,2013,7013668842.3043
lao,2014,7188519606.5382
lao,2015,7479510880.20956
lao,2016,7819978215.48596
lbn,1989,2546494511.90966
lbn,1990,2747729994.18545
lbn,1991,3554122465.33707
lbn,1992,7359636605.84143
lbn,1993,9488612432.35738
lbn,1994,10278782383.7856
lbn,1995,11142768789.4991
lbn,1996,11470331868.587
lbn,1997,10939920827.6626
lbn,1998,11082139798.4468
lbn,1999,10395047130.9606
lbn,2000,9854504680.10991
lbn,2001,11923950662.9576
lbn,2002,11697395600.3921
lbn,2003,12410936731.9753
lbn,2004,14009629750.8975
lbn,2005,13242204975.5838
lbn,2006,12801089529.6759
lbn,2007,14539819866.6369
lbn,2008,16621364766.6326
lbn,2009,19708497914.0112
lbn,2010,20869480989.00529
lbn,2011,20236400493.46009
lbn,2012,20552536231.8622
lbn,2013,22351905641.6918
lbn,2014,22403208813.9172
lbn,2015,24315275422.2182
lbn,2016,25747523986.16109
lbn,2017,26283068165.5458
lbn,2018,26594987822.5052
lbn,2019,23118092865.412
lbn,2020,11495264868.8846
lby,2003,13492199692.1102
lby,2004,14149659854.2626
lby,2005,15765481302.0745
lby,2006,15009922337.8887
lby,2007,19845184038.9352
lby,2008,21262787427.5845
lby,2009,27131973843.8739
lby,2010,27774513036.1436
lby,2011,11815044179.793
lby,2012,26379832284.8862
lby,2013,36309161243.8713
lby,2014,33106881419.7859
lby,2015,20680929626.4118
lby,2016,12087042779.3319
lby,2017,15396802425.5886
lby,2018,19060248865.37149
lby,2019,19327092349.48669
lby,2020,19888067467.979
lka,1960,2015675757.23628
lka,1961,1816440986.27296
lka,1962,2028038792.73204
lka,1963,1800854512.7519
lka,1964,1808685322.36945
lka,1965,1767890592.85843
lka,1966,1852193125.26458
lka,1967,1771279977.66891
lka,1968,1966297195.43156
lka,1969,2105932021.94461
lka,1970,1981396787.34704
lka,1971,1786716159.76188
lka,1972,1648119283.42404
lka,1973,1606039249.09574
lka,1974,1567724328.14813
lka,1975,1554661811.29748
lka,1976,1766055785.00722
lka,1977,1665609448.36753
lka,1978,2280528391.91611
lka,1979,2712614682.12695
lka,1980,3234783462.5824
lka,1981,3009191332.41855
lka,1982,3450085326.52951
lka,1983,3822205336.93413
lka,1984,4233643776.67598
lka,1985,3958989322.92068
lka,1986,4263060192.65234
lka,1987,4251486187.15403
lka,1988,4166407149.03611
lka,1989,4083058027.87688
lka,1990,4405621005.40594
lka,1991,4753664642.56447
lka,1992,5129203782.32596
lka,1993,5872938135.07722
lka,1994,6706895876.23769
lka,1995,6773964992.06169
lka,1996,6963635905.55106
lka,1997,7692627608.34357
lka,1998,8576505586.24693
lka,1999,9177459951.8779
lka,2000,10543815683.1575
lka,2001,9539209853.44115
lka,2002,10609259772.6982
lka,2003,11802479779.8739
lka,2004,12865995153.4774
lka,2005,13211853301.8988
lka,2006,14128380527.3741
lka,2007,14655825163.3382
lka,2008,15243793409.6481
lka,2009,13782538033.6526
lka,2010,15525636803.3893
lka,2011,19189687089.2347
lka,2012,19282840909.4339
lka,2013,18987853810.1804
lka,2014,20804353316.2527
lka,2015,23008993742.68069
lka,2016,24825493248.7531
lka,2017,26596036869.7124
lka,2018,27063669050.6334
lka,2019,25495363312.1616
lka,2020,22584332196.0961
lso,1960,1161657.28206
lso,1961,1418442.19569
lso,1962,1748606.37124
lso,1963,2090983.1077
lso,1964,2249954.19246
lso,1965,2555646.02053
lso,1966,2800208.92812
lso,1967,2934717.11052
lso,1968,2959170.56774
lso,1969,2971402.01891
lso,1970,2934717.11052
lso,1971,3668396.38815
lso,1972,5258031.67463
lso,1973,6969953.13748
lso,1974,9660107.34041
lso,1975,14062192.45133
lso,1976,21765824.86644
lso,1977,23110897.24533
lso,1978,25678774.71704
lso,1979,36928526.78907
lso,1980,45243561.75058
lso,1981,54512375.99496
lso,1982,65539581.77153
lso,1983,72579230.56788
lso,1984,86288033.25411
lso,1985,97976030.19345
lso,1986,107781167.59782
lso,1987,121785924.17686
lso,1988,168214982.73288
lso,1989,201821702.40094
lso,1990,210814662.00201
lso,1991,298607768.23961
lso,1992,337382724.67393
lso,1993,363726257.51089
lso,1994,399459218.9795
lso,1995,461984064.44794
lso,1996,553967240.82767
lso,1997,606339689.01995
lso,1998,833459763.28375
lso,1999,829179964.3492
lso,2000,881760318.87608
lso,2001,1015412243.02617
lso,2002,1216562670.16333
lso,2003,1249455970.37057
lso,2004,1265230074.83961
lso,2005,1286158390.04788
lso,2006,1409086816.7709
lso,2007,1623986726.79524
lso,2008,1755664655.29266
lso,2009,1798815647.15269
lso,2010,1868445851.22894
lso,2011,1920963017.79569
lso,2012,2083464930.53474
lso,2013,1926080553.07167
lso,2014,1907351698.35856
lso,2015,2048943874.47194
lso,2016,2077820536.12509
lso,2017,2081993548.35153
lso,2018,2095582001.11429
lso,2019,2064407148.9589
ltu,1995,4998183597.76758
ltu,1996,6472688505.96992
ltu,1997,8362421956.41133
ltu,1998,8899625907.79414
ltu,1999,7605569957.09727
ltu,2000,8106875618.9039
ltu,2001,9705345292.86289
ltu,2002,11658835792.0512
ltu,2003,12777736271.2437
ltu,2004,15135265875.1691
ltu,2005,18110759764.273
ltu,2006,20701032996.77769
ltu,2007,22905195743.34489
ltu,2008,25383607886.2168
ltu,2009,18110250497.8562
ltu,2010,21154713927.2672
ltu,2011,24162370376.04449
ltu,2012,25411492164.184
ltu,2013,26888252712.093
ltu,2014,26438672541.2472
ltu,2015,28911509381.8437
ltu,2016,30079990663.5797
ltu,2017,33431089061.0597
ltu,2018,35443321610.7293
ltu,2019,37589928376.0953
ltu,2020,35943421232.0238
lux,1970,8451775467.54492
lux,1971,9125817862.75429
lux,1972,9368265291.07499
lux,1973,10422825117.7402
lux,1974,11032988417.7848
lux,1975,10038736164.2894
lux,1976,10154435059.0109
lux,1977,10114139769.8492
lux,1978,10820728616.1922
lux,1979,11514311752.4312
lux,1980,11962011298.9273
lux,1981,11619363761.4543
lux,1982,11585401571.8723
lux,1983,11730143076.0187
lux,1984,13361645167.7574
lux,1985,14234780775.0863
lux,1986,14478864734.9207
lux,1987,15536684310.4586
lux,1988,17160432016.6047
lux,1989,18730186387.4414
lux,1990,19666435526.0406
lux,1991,21461929170.57809
lux,1992,20797679336.1414
lux,1993,21883651691.766
lux,1994,23352206282.3359
lux,1995,24341224963.5261
lux,1996,26242984424.189
lux,1997,30447428047.5679
lux,1998,35741907062.7769
lux,1999,40447158176.6746
lux,2000,47273971021.4582
lux,2001,50502799988.87849
lux,2002,49750844269.9507
lux,2003,51563499859.8804
lux,2004,56253385329.7558
lux,2005,59711662672.4703
lux,2006,66573512824.8269
lux,2007,68280193291.0085
lux,2008,69769096347.99249
lux,2009,63438637408.9847
lux,2010,72480620477.72339
lux,2011,77370090673.9288
lux,2012,78732082098.9187
lux,2013,83636638341.89798
lux,2014,90525091284.8331
lux,2015,95691946360.77219
lux,2016,99282301227.4996
lux,2017,100030419141.339
lux,2018,103254777881.323
lux,2019,110334839262.41701
lux,2020,112084522229.214
lva,1995,4466664790.43633
lva,1996,5660592750.31875
lva,1997,5917281886.10351
lva,1998,6909466007.5707
lva,1999,6549841813.3582
lva,2000,6725019475.12031
lva,2001,7776765577.09492
lva,2002,7987587449.98125
lva,2003,8935328923.10156
lva,2004,10780989192.9887
lva,2005,12619709459.7449
lva,2006,15380727850.0137
lva,2007,18064068133.2969
lva,2008,16051784546.0344
lva,2009,11092677992.2746
lva,2010,12513200660.2965
lva,2011,15363753412.3
lva,2012,16169894412.2672
lva,2013,16149301853.0172
lva,2014,16622261679.4941
lva,2015,16896450052.5898
lva,2016,17498985451.5113
lva,2017,18995430977.1258
lva,2018,20217654844.2578
lva,2019,20826348039.7223
lva,2020,20312990848.8976
mac,1982,1817260764.84838
mac,1983,2052758654.23701
mac,1984,2159243585.92607
mac,1985,2136715559.91555
mac,1986,2568810485.0353
mac,1987,2905746043.4549
mac,1988,3198241069.68981
mac,1989,3430784463.86394
mac,1990,3641292247.89664
mac,1991,4039656685.98426
mac,1992,4466335036.54411
mac,1993,4542782600.21914
mac,1994,4792929861.71297
mac,1995,4755506255.66271
mac,1996,4381885714.99649
mac,1997,4331782400.31736
mac,1998,4289803947.47809
mac,1999,4682136291.16944
mac,2000,4931668032.82692
mac,2001,5161749347.65564
mac,2002,5753263910.39081
mac,2003,6358566117.46027
mac,2004,7491615032.21874
mac,2005,7979599158.47934
mac,2006,9162382076.01513
mac,2007,11407798439.0306
mac,2008,10960931037.8384
mac,2009,8568405433.93455
mac,2010,9999242845.52057
mac,2011,12198002804.9405
mac,2012,13940908773.5574
mac,2013,15611429609.4193
mac,2014,17974287157.2109
mac,2015,18015403882.2793
mac,2016,16120464514.0832
mac,2017,17379571891.3267
mac,2018,18234282736.0864
mac,2019,17479409208.7831
mac,2020,14907767332.5006
mar,1960,3200059246.94741
mar,1961,3326628142.20206
mar,1962,3385613511.89322
mar,1963,3526938585.64005
mar,1964,3159509249.81597
mar,1965,2653191218.69759
mar,1966,2892924222.62911
mar,1967,3360844985.42579
mar,1968,3437873026.59006
mar,1969,3637304985.89981
mar,1970,4352118147.95315
mar,1971,4088494719.2491
mar,1972,4026116922.54429
mar,1973,4680175010.46118
mar,1974,5533402708.42268
mar,1975,7231113963.24083
mar,1976,9131420121.20595
mar,1977,11234384886.4399
mar,1978,9098571578.0854
mar,1979,9426016303.89698
mar,1980,8261174163.18762
mar,1981,8857474643.06179
mar,1982,8987435918.97454
mar,1983,8535308169.37514
mar,1984,9193242995.55842
mar,1985,9487136057.18687
mar,1986,9289901281.66437
mar,1987,10099367782.5242
mar,1988,10540847661.0742
mar,1989,11385081987.2879
mar,1990,12429819259.9718
mar,1991,13036351083.0533
mar,1992,14365292283.4996
mar,1993,13604083839.4487
mar,1994,13539870803.1323
mar,1995,14778933878
mar,1996,13926430960.7343
mar,1997,15263142441.6022
mar,1998,16496376015.6704
mar,1999,17674685036.2238
mar,2000,19014972060.1376
mar,2001,19274355821.344
mar,2002,20536033256.8472
mar,2003,21994107591.2111
mar,2004,24144348567.8263
mar,2005,26470929507.063
mar,2006,28652150677.7319
mar,2007,32954859586.605
mar,2008,37518448115.6869
mar,2009,34380355943.6356
mar,2010,37071661997.8454
mar,2011,40435981540.7399
mar,2012,41790435181.6049
mar,2013,41760584660.8447
mar,2014,43359419319.2254
mar,2015,42898210829.24529
mar,2016,49100267715.16689
mar,2017,52985527395.8172
mar,2018,56916794524.71169
mar,2019,58829241399.6175
mar,2020,51669302845.3193
mda,1995,1240383660.26804
mda,1996,1415367598.34268
mda,1997,1589391009.06194
mda,1998,1424412796.57
mda,1999,1102165013.26606
mda,2000,1457993339.06761
mda,2001,1612652666.79536
mda,2002,1866259145.593
mda,2003,2402748032.53304
mda,2004,2489279440.95042
mda,2005,3072483134.09937
mda,2006,3351880561.09162
mda,2007,3840492018.98486
mda,2008,3950185697.29576
mda,2009,3019606321.73378
mda,2010,3450107255.10554
mda,2011,4221670843.65019
mda,2012,4337088853.0509
mda,2013,4579525167.18323
mda,2014,4721068859.35093
mda,2015,4448491378.1651
mda,2016,4573455057.68849
mda,2017,5076543449.8658
mda,2018,5570490449.37324
mda,2019,5915397041.79863
mda,2020,5387877945.7169
mdg,1960,1201182573.48443
mdg,1961,1475547289.74983
mdg,1962,1468853582.06659
mdg,1963,1646188575.93493
mdg,1964,1699722174.01689
mdg,1965,1743218338.57428
mdg,1966,1786714503.13167
mdg,1967,1672953666.355
mdg,1968,1977433763.40667
mdg,1969,2074463485.80372
mdg,1970,1994161522.58469
mdg,1971,2007545742.042
mdg,1972,1743218305.03903
mdg,1973,1776677176.91989
mdg,1974,1579270837.20349
mdg,1975,1686337887.48908
mdg,1976,1221257215.84741
mdg,1977,1335018052.62407
mdg,1978,1512349739.91692
mdg,1979,2087847705.26104
mdg,1980,1629633299.29648
mdg,1981,1129753810.57911
mdg,1982,1001884308.92081
mdg,1983,857592592.58428
mdg,1984,996793743.28639
mdg,1985,1114039320.70942
mdg,1986,970356108.93926
mdg,1987,902153040.90139
mdg,1988,881227909.6734
mdg,1989,787060847.85102
