geo,time,it_mlt_main
lka,2004,991239
lka,2005,1243994
lka,2006,1884078
lka,2007,2742059
lka,2008,3446411
lka,2009,3435958
lka,2010,3578463
lka,2011,3608392
lka,2012,3449391
lka,2013,2706787
lka,2014,2709848
lka,2015,3287676
lka,2016,2479802
lka,2017,2603178
lka,2018,2473875
lka,2019,2291464
lka,2020,2607868
lso,1960,400
lso,1961,400
lso,1962,400
lso,1963,400
lso,1964,400
lso,1965,1200
lso,1966,1200
lso,1967,1200
lso,1968,1200
lso,1969,1200
lso,1970,1300
lso,1971,1300
lso,1972,1300
lso,1973,1300
lso,1974,1300
lso,1975,1917
lso,1976,1950
lso,1977,2019
lso,1978,2590
lso,1979,3085
lso,1980,3446
lso,1981,4470
lso,1982,4870
lso,1983,5200
lso,1984,5407
lso,1985,7358
lso,1986,8931
lso,1987,10295
lso,1988,11456
lso,1989,12228
lso,1990,12357
lso,1991,12275
lso,1992,11380
lso,1993,14621
lso,1994,15712
lso,1995,17792
lso,1996,15975
lso,1997,20400
lso,1998,21000
lso,1999,21600
lso,2000,22200
lso,2001,21382
lso,2002,28603
lso,2003,35101
lso,2004,37230
lso,2005,47964
lso,2006,53136
lso,2007,47582
lso,2008,41190
lso,2009,40000
lso,2010,38612
lso,2011,38579
lso,2012,50769
lso,2013,50345
lso,2014,49714
lso,2015,40570
lso,2016,41158
lso,2017,10637
lso,2018,8328
lso,2019,12949
lso,2020,11574
ltu,1960,40388
ltu,1961,40388
ltu,1962,40388
ltu,1963,40388
ltu,1964,40388
ltu,1965,71839
ltu,1966,71839
ltu,1967,71839
ltu,1968,71839
ltu,1969,71839
ltu,1970,143225
ltu,1971,143225
ltu,1972,143225
ltu,1973,143225
ltu,1974,143225
ltu,1975,256284
ltu,1976,283812
ltu,1977,311202
ltu,1978,337573
ltu,1979,364748
ltu,1980,393984
ltu,1981,420316
ltu,1982,447510
ltu,1983,476594
ltu,1984,509508
ltu,1985,544080
ltu,1986,593129
ltu,1987,632393
ltu,1988,680842
ltu,1989,734204
ltu,1990,780965
ltu,1991,814009
ltu,1992,832292
ltu,1993,858450
ltu,1994,897627
ltu,1995,940977
ltu,1996,992627
ltu,1997,1054361
ltu,1998,1112882
ltu,1999,1152583
ltu,2000,1187657
ltu,2001,1151673
ltu,2002,935899
ltu,2003,824219
ltu,2004,820039
ltu,2005,801110
ltu,2006,792357
ltu,2007,799436
ltu,2008,784935
ltu,2009,747412
ltu,2010,753439
ltu,2011,711909
ltu,2012,675394
ltu,2013,625990
ltu,2014,586694
ltu,2015,561919
ltu,2016,530871
ltu,2017,486895
ltu,2018,427066
ltu,2019,368213
ltu,2020,322108
lux,1960,36486
lux,1961,36486
lux,1962,36486
lux,1963,36486
lux,1964,36486
lux,1965,59000
lux,1966,59000
lux,1967,59000
lux,1968,59000
lux,1969,59000
lux,1970,82000
lux,1971,82000
lux,1972,82000
lux,1973,82000
lux,1974,82000
lux,1975,107000
lux,1976,111000
lux,1977,117000
lux,1978,122000
lux,1979,127000
lux,1980,131660
lux,1981,135000
lux,1982,138808
lux,1983,142134
lux,1984,147074
lux,1985,151525
lux,1986,157112
lux,1987,161682
lux,1988,167159
lux,1989,176363
lux,1990,183700
lux,1991,191760
lux,1992,206205
lux,1993,214821
lux,1994,222846
lux,1995,229468
lux,1996,248116
lux,1997,255745
lux,1998,255011
lux,1999,251575
lux,2000,248880
lux,2001,256656
lux,2002,248514
lux,2003,245000
lux,2004,245000
lux,2005,244500
lux,2006,248400
lux,2007,248200
lux,2008,260600
lux,2009,263600
lux,2010,272400
lux,2011,279130
lux,2012,266700
lux,2013,267600
lux,2014,271100
lux,2015,276900
lux,2016,276400
lux,2017,275300
lux,2018,273530
lux,2019,267400
lux,2020,268090
lva,1975,250000
lva,1976,280000
lva,1977,330000
lva,1978,360000
lva,1979,390000
lva,1980,410000
lva,1981,470000
lva,1982,480000
lva,1983,490000
lva,1984,510000
lva,1985,530000
lva,1986,550000
lva,1987,570000
lva,1988,584000
lva,1989,600000
lva,1990,620000
lva,1991,643042
lva,1992,652466
lva,1993,694296
lva,1994,667124
lva,1995,704504
lva,1996,739200
lva,1997,740114
lva,1998,742298
lva,1999,731527
lva,2000,734693
lva,2001,721752
lva,2002,701211
lva,2003,653853
lva,2004,650455
lva,2005,731094
lva,2006,657380
lva,2007,644043
lva,2008,592850
lva,2009,561650
lva,2010,532100
lva,2011,516344
lva,2012,476141
lva,2013,423000
lva,2014,400000
lva,2015,356000
lva,2016,362940
lva,2017,342296
lva,2018,266214
lva,2019,227616
lva,2020,211849
mac,1960,2304
mac,1961,2304
mac,1962,2304
mac,1963,2304
mac,1964,2304
mac,1965,2304
mac,1966,2304
mac,1967,2304
mac,1968,2304
mac,1969,2304
mac,1970,2304
mac,1971,2304
mac,1972,2304
mac,1973,2304
mac,1974,2304
mac,1975,2304
mac,1976,2304
mac,1977,2304
mac,1982,15955
mac,1983,17712
mac,1984,27716
mac,1985,38026
mac,1986,47591
mac,1987,55643
mac,1988,65381
mac,1989,78830
mac,1990,93155
mac,1991,106685
mac,1992,120777
mac,1993,134489
mac,1994,145303
mac,1995,153273
mac,1996,161485
mac,1997,169591
mac,1998,173893
mac,1999,178445
mac,2000,176837
mac,2001,176450
mac,2002,176106
mac,2003,174621
mac,2004,173928
mac,2005,174389
mac,2006,176665
mac,2007,178013
mac,2008,175920
mac,2009,170486
mac,2010,168374
mac,2011,166310
mac,2012,162533
mac,2013,158414
mac,2014,153587
mac,2015,146138
mac,2016,142000
mac,2017,138000
mac,2018,123469
mac,2019,110000
mac,2020,110000
mar,1960,78690
mar,1961,78690
mar,1962,78690
mar,1963,78690
mar,1964,78690
mar,1965,84000
mar,1966,84000
mar,1967,84000
mar,1968,84000
mar,1969,84000
mar,1970,91000
mar,1971,91000
mar,1972,91000
mar,1973,91000
mar,1974,91000
mar,1975,110000
mar,1976,123000
mar,1977,136000
mar,1978,149000
mar,1979,154000
mar,1980,167000
mar,1981,177400
mar,1982,191440
mar,1983,201452
mar,1984,215421
mar,1985,240443
mar,1986,251687
mar,1987,266187
mar,1988,286493
mar,1989,334593
mar,1990,403000
mar,1991,497000
mar,1992,654000
mar,1993,827000
mar,1994,1007000
mar,1995,1128000
mar,1996,1208000
mar,1997,1300528
mar,1998,1393355
mar,1999,1471000
mar,2000,1425000
mar,2001,1191335
mar,2002,1127447
mar,2003,1219213
mar,2004,1308569
mar,2005,1341156
mar,2006,1266119
mar,2007,2393767
mar,2008,2991158
mar,2009,3516281
mar,2010,3749364
mar,2011,3566076
mar,2012,3279054
mar,2013,2924861
mar,2014,2487738
mar,2015,2222370
mar,2016,2070173
mar,2017,2046390
mar,2018,2199140
mar,2019,2054545
mar,2020,2357286
mco,1960,3660
mco,1961,3660
mco,1962,3660
mco,1963,3660
mco,1964,3660
mco,1965,6000
mco,1966,6000
mco,1967,6000
mco,1968,6000
mco,1969,6000
mco,1970,7500
mco,1971,7500
mco,1972,7500
mco,1973,7500
mco,1974,7500
mco,1975,10000
mco,1976,12000
mco,1977,12800
mco,1978,13400
mco,1979,13900
mco,1980,14600
mco,1981,15300
mco,1982,16300
mco,1983,17700
mco,1984,18900
mco,1985,20800
mco,1986,21000
mco,1987,21500
mco,1988,22100
mco,1989,23000
mco,1990,24400
mco,1991,26020
mco,1992,29128
mco,1993,29816
mco,1994,30446
mco,1995,31027
mco,1996,31680
mco,1997,31200
mco,1998,30200
mco,1999,29789
mco,2000,29969
mco,2001,29656
mco,2002,33711
mco,2003,33499
mco,2004,33845
mco,2005,33986
mco,2006,34347
mco,2007,34700
mco,2008,35000
mco,2009,43179
mco,2010,42910
mco,2011,44495
mco,2012,45743
mco,2013,46850
mco,2014,50610
mco,2015,49085
mco,2016,46575
mco,2017,47013
mco,2018,43374
mco,2019,44119
mco,2020,43706
mda,1960,20500
mda,1961,20500
mda,1962,20500
mda,1963,20500
mda,1964,20500
mda,1965,28000
mda,1966,28000
mda,1967,28000
mda,1968,28000
mda,1969,28000
mda,1970,51799
mda,1971,51799
mda,1972,51799
mda,1973,51799
mda,1974,51799
mda,1975,136310
mda,1976,157021
mda,1977,176385
mda,1978,192166
mda,1979,208506
mda,1980,226089
mda,1981,240000
mda,1982,255900
mda,1983,269500
mda,1984,286280
mda,1985,309670
mda,1986,332140
mda,1987,361480
mda,1988,395000
mda,1989,426800
mda,1990,462082
mda,1991,495890
mda,1992,510997
mda,1993,523925
mda,1994,545719
mda,1995,566464
mda,1996,593328
mda,1997,627136
mda,1998,657456
mda,1999,555291
mda,2000,583811
mda,2001,639165
mda,2002,719286
mda,2003,791131
mda,2004,863374
mda,2005,929400
mda,2006,1018072
mda,2007,1079874
mda,2008,1114564
mda,2009,1138729
mda,2010,1161148
mda,2011,1179953
mda,2012,1205768
mda,2013,1221474
mda,2014,1218274
mda,2015,1202466
mda,2016,1171287
mda,2017,1143852
mda,2018,1108200
mda,2019,1071514
mda,2020,1027689
mdg,1965,9500
mdg,1966,9500
mdg,1967,9500
mdg,1968,9500
mdg,1969,9500
mdg,1970,12500
mdg,1971,12500
mdg,1972,12500
mdg,1973,12500
mdg,1974,12500
mdg,1975,12500
mdg,1976,15100
mdg,1977,15100
mdg,1978,15100
mdg,1979,18500
mdg,1980,19100
mdg,1981,19300
mdg,1982,19441
mdg,1983,19645
mdg,1984,21137
mdg,1985,22226
mdg,1986,23457
mdg,1987,25000
mdg,1988,25500
mdg,1989,27750
mdg,1990,31543
mdg,1991,36306
mdg,1992,36583
mdg,1993,34806
mdg,1994,33675
mdg,1995,37074
mdg,1996,39406
mdg,1997,43197
mdg,1998,47193
mdg,1999,50226
mdg,2000,54995
mdg,2001,58399
mdg,2002,59491
mdg,2003,59598
mdg,2004,58702
mdg,2005,92366
mdg,2006,129809
mdg,2007,133894
mdg,2008,164851
mdg,2009,186150
mdg,2010,142065
mdg,2011,138322
mdg,2012,143227
mdg,2013,145772
mdg,2014,148555
mdg,2015,148635
mdg,2016,148585
mdg,2017,68792
mdg,2018,69046
mdg,2019,69000
mdg,2020,69000
mdv,1970,260
mdv,1971,260
mdv,1972,260
mdv,1973,260
mdv,1974,260
mdv,1976,470
mdv,1977,540
mdv,1978,850
mdv,1979,800
mdv,1981,1540
mdv,1982,1700
mdv,1983,1900
mdv,1984,2100
mdv,1985,2272
mdv,1986,2800
mdv,1987,3400
mdv,1988,4200
mdv,1989,5100
mdv,1990,6240
mdv,1991,7631
mdv,1992,8523
mdv,1993,9970
mdv,1994,11860
mdv,1995,13869
mdv,1996,15268
mdv,1997,17967
mdv,1998,19985
mdv,1999,22179
mdv,2000,24432
mdv,2001,27242
mdv,2002,28651
mdv,2003,30056
mdv,2004,31503
mdv,2005,32296
mdv,2006,32181
mdv,2007,33063
mdv,2008,46925
mdv,2009,30490
mdv,2010,28376
mdv,2011,24084
mdv,2012,23140
mdv,2013,22557
mdv,2014,22549
mdv,2015,21911
mdv,2016,21137
mdv,2017,20378
mdv,2018,18754
mdv,2019,16664
mdv,2020,14508
mex,1960,338450
mex,1961,338450
mex,1962,338450
mex,1963,338450
mex,1964,338450
mex,1965,494946
mex,1966,494946
mex,1967,494946
mex,1968,494946
mex,1969,494946
mex,1970,858796
mex,1971,858796
mex,1972,858796
mex,1973,858796
mex,1974,858796
mex,1975,1644499
mex,1976,1849373
mex,1977,2079483
mex,1978,2314593
mex,1979,2556918
mex,1980,2699732
mex,1981,2943882
mex,1982,3116239
mex,1983,3314409
mex,1984,3499957
mex,1985,3704432
mex,1986,3899168
mex,1987,4122681
mex,1988,4387436
mex,1989,4847166
mex,1990,5354500
mex,1991,6024800
mex,1992,6753652
mex,1993,7620880
mex,1994,8492521
mex,1995,8801030
mex,1996,8826148
mex,1997,9253715
mex,1998,9926879
mex,1999,10927385
mex,2000,12331676
mex,2001,13774146
mex,2002,14975085
mex,2003,16330066
mex,2004,18073238
mex,2005,19512024
mex,2006,19861299
mex,2007,19997903
mex,2008,20491430
mex,2009,19505573
mex,2010,19918643
mex,2011,19996800
mex,2012,20587800
mex,2013,18593529
mex,2014,18559692
mex,2015,20170913
mex,2016,20820073
mex,2017,20752662
mex,2018,21647073
mex,2019,22678193
mex,2020,24500456
mhl,1983,350
mhl,1990,500
mhl,1991,700
mhl,1992,850
mhl,1993,2300
mhl,1994,2976
mhl,1995,3185
mhl,1996,3377
mhl,1997,3410
mhl,1998,3744
mhl,1999,3879
mhl,2000,3999
mhl,2001,4186
mhl,2002,4379
mhl,2003,4461
mhl,2004,5510
mhl,2014,2361
mkd,1983,210000
mkd,1984,220000
mkd,1985,230000
mkd,1986,240000
mkd,1987,250000
mkd,1988,260000
mkd,1989,270000
mkd,1990,285700
mkd,1991,290000
mkd,1992,312314
mkd,1993,324291
mkd,1994,337200
mkd,1995,351000
mkd,1996,367256
mkd,1997,407785
mkd,1998,439177
mkd,1999,470982
mkd,2000,507316
mkd,2001,538507
mkd,2002,560026
mkd,2003,525000
mkd,2004,537000
mkd,2005,533656
mkd,2006,490887
mkd,2007,463638
mkd,2008,457122
mkd,2009,437301
mkd,2010,413091
mkd,2011,422053
mkd,2012,408318
mkd,2013,396523
mkd,2014,383590
mkd,2015,371003
mkd,2016,368370
mkd,2017,366529
mkd,2018,382901
mkd,2019,400454
mkd,2020,415390
mli,1960,1648
mli,1961,1648
mli,1962,1648
mli,1963,1648
mli,1964,1648
mli,1965,2600
mli,1966,2600
mli,1967,2600
mli,1968,2600
mli,1969,2600
mli,1970,2854
mli,1971,2854
mli,1972,2854
mli,1973,2854
mli,1974,2854
mli,1975,3567
mli,1976,3771
mli,1977,3969
mli,1978,3992
mli,1979,4188
mli,1980,4920
mli,1981,5384
mli,1982,5830
mli,1983,6488
mli,1984,7071
mli,1985,7243
mli,1986,7346
mli,1987,8522
mli,1988,8772
mli,1989,9667
mli,1990,11169
mli,1991,12464
mli,1992,12837
mli,1993,13812
mli,1994,15203
mli,1995,17164
mli,1996,21294
mli,1997,24195
mli,1998,27063
mli,1999,33778
mli,2000,39223
mli,2001,51071
mli,2002,56603
mli,2003,60925
mli,2004,65834
mli,2005,75904
mli,2006,82521
mli,2007,80005
mli,2008,81076
mli,2009,84796
mli,2010,114546
mli,2011,104696
mli,2012,111979
mli,2013,126362
mli,2014,154417
mli,2015,169006
mli,2016,200812
mli,2017,214893
mli,2018,228097
mli,2019,242241
mli,2020,281638
mlt,1960,9268
mlt,1961,9268
mlt,1962,9268
mlt,1963,9268
mlt,1964,9268
mlt,1965,14399
mlt,1966,14399
mlt,1967,14399
mlt,1968,14399
mlt,1969,14399
mlt,1970,22315
mlt,1971,22315
mlt,1972,22315
mlt,1973,22315
mlt,1974,22315
mlt,1975,28548
mlt,1976,33829
mlt,1977,38708
mlt,1978,42612
mlt,1979,46496
mlt,1980,51142
mlt,1981,57661
mlt,1982,65600
mlt,1983,76992
mlt,1984,79931
mlt,1985,84665
mlt,1986,97523
mlt,1987,110386
mlt,1988,116672
mlt,1989,122043
mlt,1990,128249
mlt,1991,138787
mlt,1992,150448
mlt,1993,157519
mlt,1994,162889
mlt,1995,170717
mlt,1996,180608
mlt,1997,186993
mlt,1998,191548
mlt,1999,197764
mlt,2000,204193
mlt,2001,207745
mlt,2002,207269
mlt,2003,208271
mlt,2004,206529
mlt,2005,202116
mlt,2006,208361
mlt,2007,230433
mlt,2008,241115
mlt,2009,246890
mlt,2010,247635
mlt,2011,232203
mlt,2012,229740
mlt,2013,231331
mlt,2014,230361
mlt,2015,230226
mlt,2016,234368
mlt,2017,240280
mlt,2018,255437
mlt,2019,256838
mlt,2020,259456
mmr,1960,11476
mmr,1961,11476
mmr,1962,11476
mmr,1963,11476
mmr,1964,11476
mmr,1965,17600
mmr,1966,17600
mmr,1967,17600
mmr,1968,17600
mmr,1969,17600
mmr,1970,20700
mmr,1971,20700
mmr,1972,20700
mmr,1973,20700
mmr,1974,20700
mmr,1975,25400
mmr,1976,25900
mmr,1977,26500
mmr,1978,27200
mmr,1979,28200
mmr,1982,39000
mmr,1983,42274
mmr,1984,43000
mmr,1985,47512
mmr,1986,59343
mmr,1987,65580
mmr,1988,66707
mmr,1989,67016
mmr,1990,70086
mmr,1991,85947
mmr,1992,99073
mmr,1993,117337
mmr,1994,137337
mmr,1995,157843
mmr,1996,178631
mmr,1997,213516
mmr,1998,229320
mmr,1999,249083
mmr,2000,271356
mmr,2001,295234
mmr,2002,342317
mmr,2003,362976
mmr,2004,424871
mmr,2005,503930
mmr,2006,571293
mmr,2007,464090
mmr,2008,504445
mmr,2009,444265
mmr,2010,493314
mmr,2011,523865
mmr,2012,524225
mmr,2013,534810
mmr,2014,526792
mmr,2015,514920
mmr,2016,514385
mmr,2017,556112
mmr,2018,520863
mmr,2019,522605
mmr,2020,523951
mne,2005,170933
mne,2006,168233
mne,2007,176289
mne,2008,174046
mne,2009,171749
mne,2010,170553
mne,2011,170856
mne,2012,169803
mne,2013,169032
mne,2014,164671
mne,2015,154448
mne,2016,148015
mne,2017,152155
mne,2018,172880
mne,2019,188175
mne,2020,191768
mng,1982,42902
mng,1983,45000
mng,1984,47000
mng,1985,49000
mng,1986,51000
mng,1987,53000
mng,1988,55000
mng,1989,57000
mng,1990,66357
mng,1991,68480
mng,1992,69225
mng,1993,66399
mng,1994,69114
mng,1995,77745
mng,1996,83688
mng,1997,87309
mng,1998,103353
mng,1999,103400
mng,2000,117500
mng,2001,124315
mng,2002,128000
mng,2003,138137
mng,2004,145981
mng,2005,156045
mng,2006,195122
mng,2007,183440
mng,2008,200494
mng,2009,188875
mng,2010,193239
mng,2011,187561
mng,2012,176706
mng,2013,175698
mng,2014,228327
mng,2015,255634
mng,2016,225287
mng,2017,292594
mng,2018,369853
mng,2019,351361
mng,2020,160153
mnp,1992,12971
mnp,1993,13500
mnp,1994,14359
mnp,1995,15460
mnp,1996,18837
mnp,1997,20639
mnp,1998,20639
mnp,1999,20528
mnp,2000,20990
mnp,2001,21400
mnp,2002,21900
mnp,2003,22400
mnp,2004,22800
mnp,2005,23300
mnp,2006,23800
mnp,2007,24200
mnp,2008,24700
mnp,2009,25100
mnp,2010,25500
mnp,2012,23000
mnp,2013,23000
mnp,2014,22400
mnp,2015,22000
mnp,2019,20000
mnp,2020,20000
moz,1960,9403
moz,1961,9403
moz,1962,9403
moz,1963,9403
moz,1964,9403
moz,1965,17000
moz,1966,17000
moz,1967,17000
moz,1968,17000
moz,1969,17000
moz,1970,24000
moz,1971,24000
moz,1972,24000
moz,1973,24000
moz,1974,24000
moz,1975,31100
moz,1976,29700
moz,1977,28200
moz,1978,29300
moz,1979,30600
moz,1980,33000
moz,1981,35400
moz,1982,36474
moz,1983,36859
moz,1984,37558
moz,1985,38332
moz,1986,39840
moz,1987,40174
moz,1988,40786
moz,1989,41278
moz,1990,47439
moz,1991,52874
moz,1992,56125
moz,1993,55463
moz,1994,57490
moz,1995,59819
moz,1996,61175
moz,1997,65606
moz,1998,75354
moz,1999,78072
moz,2000,85714
moz,2001,87291
moz,2002,87367
moz,2003,77576
moz,2004,75256
moz,2005,65992
moz,2006,70313
moz,2007,78000
moz,2008,78324
moz,2009,82447
moz,2010,88062
moz,2011,88120
moz,2012,88140
moz,2013,77568
moz,2014,86856
moz,2015,89292
moz,2016,82421
moz,2017,80545
moz,2018,63006
moz,2019,80791
moz,2020,89016
mrt,1970,600
mrt,1971,600
mrt,1972,600
mrt,1973,600
mrt,1974,600
mrt,1975,1329
mrt,1976,1534
mrt,1977,2214
mrt,1978,2567
mrt,1979,2989
mrt,1980,3256
mrt,1981,3350
mrt,1982,3511
mrt,1983,3714
mrt,1984,3776
mrt,1985,3953
mrt,1986,4110
mrt,1987,4310
mrt,1988,4517
mrt,1989,4539
mrt,1990,5880
mrt,1991,6382
mrt,1992,6750
mrt,1993,7499
mrt,1994,8426
mrt,1995,9249
mrt,1996,10204
mrt,1997,13045
mrt,1998,15030
mrt,1999,16525
mrt,2000,18969
mrt,2001,24856
mrt,2002,31529
mrt,2003,38178
mrt,2004,39000
mrt,2005,41000
mrt,2006,34870
mrt,2007,40267
mrt,2008,76354
mrt,2009,74464
mrt,2010,71572
mrt,2011,72294
mrt,2012,65069
mrt,2013,53993
mrt,2014,51432
mrt,2015,51294
mrt,2016,53191
mrt,2017,57057
mrt,2018,59959
mrt,2019,61858
mrt,2020,62099
mus,1960,6047
mus,1961,6047
mus,1962,6047
mus,1963,6047
mus,1964,6047
mus,1965,9200
mus,1966,9200
mus,1967,9200
mus,1968,9200
mus,1969,9200
mus,1970,11211
mus,1971,11211
mus,1972,11211
mus,1973,11211
mus,1974,11211
mus,1975,15434
mus,1976,15500
mus,1977,16814
mus,1978,19943
mus,1979,22456
mus,1980,23627
mus,1981,24890
mus,1982,29232
mus,1983,31575
mus,1984,35346
mus,1985,39589
mus,1986,41828
mus,1987,47355
mus,1988,49883
mus,1989,52595
mus,1990,55554
mus,1991,64022
mus,1992,79422
mus,1993,106926
mus,1994,129443
mus,1995,148185
mus,1996,183861
mus,1997,222747
mus,1998,245367
mus,1999,257099
mus,2000,280885
mus,2001,306773
mus,2002,317792
mus,2003,348202
mus,2004,353808
mus,2005,357490
mus,2006,357340
mus,2007,360762
mus,2008,363600
mus,2009,375160
mus,2010,387700
mus,2011,374600
mus,2012,349100
mus,2013,363000
mus,2014,372200
mus,2015,380000
mus,2016,389500
mus,2017,413100
mus,2018,434300
mus,2019,458700
mus,2020,478700
mwi,1960,3500
mwi,1961,3500
mwi,1962,3500
mwi,1963,3500
mwi,1964,3500
mwi,1965,3900
mwi,1966,3900
mwi,1967,3900
mwi,1968,3900
mwi,1969,3900
mwi,1970,6000
mwi,1971,6000
mwi,1972,6000
mwi,1973,6000
mwi,1974,6000
mwi,1975,8700
mwi,1976,9540
mwi,1977,10727
mwi,1978,11792
mwi,1979,13164
mwi,1980,14555
mwi,1981,15438
mwi,1982,16445
mwi,1983,17100
mwi,1984,18233
mwi,1985,19856
mwi,1986,21228
mwi,1987,22466
mwi,1988,23600
mwi,1989,25960
mwi,1990,26640
mwi,1991,28564
mwi,1992,30804
mwi,1993,32767
mwi,1994,33081
mwi,1995,34338
mwi,1996,35471
mwi,1997,36754
mwi,1998,37371
mwi,1999,41562
mwi,2000,46444
mwi,2001,54607
mwi,2002,73100
mwi,2003,85000
mwi,2004,93000
mwi,2005,102724
mwi,2006,130000
mwi,2007,175209
mwi,2008,111333
mwi,2009,111333
mwi,2010,152108
mwi,2011,173481
mwi,2012,227295
mwi,2013,33569
mwi,2014,18963
mwi,2015,14462
mwi,2016,11234
mwi,2017,17337
mwi,2018,14992
mwi,2019,13101
mwi,2020,12465
mys,1960,48021
mys,1961,48021
mys,1962,48021
mys,1963,48021
mys,1964,48021
mys,1965,79000
mys,1966,79000
mys,1967,79000
mys,1968,79000
mys,1969,79000
mys,1970,104000
mys,1971,104000
mys,1972,104000
mys,1973,104000
mys,1974,104000
mys,1975,169000
mys,1976,194259
mys,1977,227564
mys,1978,271010
mys,1979,325154
mys,1980,395640
mys,1981,488670
mys,1982,585390
mys,1983,700097
mys,1984,849129
mys,1985,958598
mys,1986,1042827
mys,1987,1131719
mys,1988,1247687
mys,1989,1388183
mys,1990,1585744
mys,1991,1816860
mys,1992,2091578
mys,1993,2410721
mys,1994,2863755
mys,1995,3332447
mys,1996,3771314
mys,1997,4223042
mys,1998,4384148
mys,1999,4430799
mys,2000,4628000
mys,2001,4709564
mys,2002,4669903
mys,2003,4571561
mys,2004,4446265
mys,2005,4365647
mys,2006,4342100
mys,2007,4350000
mys,2008,4514000
mys,2009,4524000
mys,2010,4609800
mys,2011,4522900
mys,2012,4588900
mys,2013,4535800
mys,2014,4410200
mys,2015,4489500
mys,2016,4837200
mys,2017,6580800
mys,2018,7429000
mys,2019,7405100
mys,2020,7467900
nam,1960,11000
nam,1961,11000
nam,1962,11000
nam,1963,11000
nam,1964,11000
nam,1965,15000
nam,1966,15000
nam,1967,15000
nam,1968,15000
nam,1969,15000
nam,1970,19000
nam,1971,19000
nam,1972,19000
nam,1973,19000
nam,1974,19000
nam,1975,24000
nam,1976,25000
nam,1977,26000
nam,1978,27000
nam,1979,28000
nam,1980,29000
nam,1981,33000
nam,1982,38000
nam,1983,43000
nam,1984,44000
nam,1985,45000
nam,1986,46000
nam,1987,47000
nam,1988,48769
nam,1989,50668
nam,1990,53000
nam,1991,56939
nam,1992,60974
nam,1993,66749
nam,1994,69784
nam,1995,78499
nam,1996,85549
nam,1997,99904
nam,1998,105877
nam,1999,108193
nam,2000,110176
nam,2001,117398
nam,2002,121413
nam,2003,127380
nam,2004,127935
nam,2005,138997
nam,2006,136163
nam,2007,138171
nam,2008,145360
nam,2009,148672
nam,2010,157063
nam,2011,159059
nam,2012,171249
nam,2013,183532
nam,2014,182593
nam,2015,182507
nam,2016,187853
nam,2017,193045
nam,2018,141771
nam,2019,139968
nam,2020,140370
ncl,1960,2394
ncl,1961,2394
ncl,1962,2394
ncl,1963,2394
ncl,1964,2394
ncl,1965,3100
ncl,1966,3100
ncl,1967,3100
ncl,1968,3100
ncl,1969,3100
ncl,1970,4700
ncl,1971,4700
ncl,1972,4700
ncl,1973,4700
ncl,1974,4700
ncl,1975,8900
ncl,1976,9300
ncl,1977,10700
ncl,1978,11400
ncl,1979,12160
ncl,1980,13240
ncl,1981,14210
ncl,1982,15530
ncl,1983,16720
ncl,1984,18010
ncl,1985,18690
ncl,1986,20312
ncl,1987,21915
ncl,1988,23958
ncl,1989,26643
ncl,1990,28382
ncl,1991,31475
ncl,1992,35114
ncl,1993,38748
ncl,1994,41605
ncl,1995,43725
ncl,1996,45574
ncl,1997,47479
ncl,1998,49259
ncl,1999,50652
ncl,2000,51005
ncl,2001,50709
ncl,2002,52000
ncl,2003,51928
ncl,2004,53306
ncl,2005,55310
ncl,2006,57800
ncl,2007,60209
ncl,2008,63006
ncl,2009,67426
ncl,2010,72200
ncl,2011,76196
ncl,2012,80000
ncl,2013,85000
ncl,2014,88500
ncl,2015,77719
ncl,2019,46000
ncl,2020,46000
ner,1960,758
ner,1961,758
ner,1962,758
ner,1963,758
ner,1964,758
ner,1966,758
ner,1967,758
ner,1968,758
ner,1969,758
ner,1970,2200
ner,1971,2200
ner,1972,2200
ner,1973,2200
ner,1974,2200
ner,1975,3400
ner,1976,3800
ner,1977,4900
ner,1978,5200
ner,1979,5600
ner,1980,5870
ner,1981,6360
ner,1982,6999
ner,1983,7445
ner,1984,7894
ner,1985,8141
ner,1986,8300
ner,1987,8500
ner,1988,8700
ner,1989,9109
ner,1990,9272
ner,1991,9871
ner,1992,10258
ner,1993,10503
ner,1994,12453
ner,1995,13743
ner,1996,15353
ner,1997,16404
ner,1998,18114
ner,1999,18891
ner,2000,19991
ner,2001,21669
ner,2002,22399
ner,2003,22975
ner,2004,24040
ner,2005,23954
ner,2006,29925
ner,2007,41686
ner,2008,64738
ner,2009,76336
ner,2010,83383
ner,2011,85354
ner,2012,100537
ner,2013,100500
ner,2014,105300
ner,2015,110000
ner,2016,160848
ner,2017,114352
ner,2019,58000
ner,2020,58000
nga,1960,20544
nga,1961,20544
nga,1962,20544
nga,1963,20544
nga,1964,20544
nga,1966,20544
nga,1967,20544
nga,1968,20544
nga,1969,20544
nga,1971,20544
nga,1972,20544
nga,1973,20544
nga,1974,20544
nga,1981,163360
nga,1982,151600
nga,1983,182550
nga,1984,192560
nga,1985,203980
nga,1986,215630
nga,1987,227460
nga,1988,235530
nga,1989,250000
nga,1990,289190
nga,1991,294166
nga,1992,320934
nga,1993,342287
nga,1994,368715
nga,1995,405073
nga,1996,412779
nga,1997,404177
nga,1998,438619
nga,1999,473316
nga,2000,553374
nga,2001,600321
nga,2002,702000
nga,2003,888534
nga,2004,1027519
nga,2005,1223258
nga,2006,1687972
nga,2007,1579664
