geo,time,fm_ast_nfrg_cn
kna,2017,2376432215.94399
kna,2018,2357832533.09567
kna,2019,2512424707.68504
kna,2020,2502506157.73115
kor,1960,5707000000
kor,1961,17130000000
kor,1962,9399000000
kor,1963,2461000000
kor,1964,10329003598.7983
kor,1965,15065648198.7207
kor,1966,46417791798.3642
kor,1967,80557091998.3409
kor,1968,85473629999.9944
kor,1969,107938088999.994
kor,1970,113692786492.754
kor,1971,45566554699.3098
kor,1972,114399932240.77499
kor,1973,309255062144.17499
kor,1974,-67279799526.6689
kor,1975,90871876363.9016
kor,1976,549426514341.47601
kor,1977,1449108230121.6001
kor,1978,1025174884284.29004
kor,1979,515023488573.50098
kor,1980,-234530364769.366
kor,1981,-1978451085668.25
kor,1982,-4194031722215.37988
kor,1983,-4935635730407.59961
kor,1984,-5997833498190.13965
kor,1985,-7981368088368.12012
kor,1986,-6269623049377.2998
kor,1987,-1761166418639.91992
kor,1988,7107360444906.2998
kor,1989,8994805483984
kor,1990,10161723992873.30078
kor,1991,8146645523575.2002
kor,1992,12190256635000
kor,1993,17657783528595.39844
kor,1994,20263417015160.89453
kor,1995,22363704729215.69531
kor,1996,19935210508143.69531
kor,1997,18160213809177.39844
kor,1998,50016216509798.70312
kor,1999,86103267460068.98438
kor,2000,126061889967761
kor,2001,137325463800569
kor,2002,125032790153421
kor,2003,158647674896590
kor,2004,187225826760506
kor,2005,187629774057224
kor,2006,175902351209709
kor,2007,214455819944771
kor,2008,134515263657762
kor,2009,225800186624910
kor,2010,254496482386339
kor,2011,215267796136303
kor,2012,224243355077266
kor,2013,259595359965377
kor,2014,284302453853214
kor,2015,354508196172262
kor,2016,399040830517462
kor,2017,399267167283131.0625
kor,2018,417931059501084.9375
kor,2019,441334749741680
kor,2020,451170847116778
kos,2001,583318166.97826
kos,2002,649489499.91
kos,2003,695774039.71
kos,2004,648691239.95
kos,2005,695145061.02
kos,2006,975434138
kos,2007,1377485570
kos,2008,1436296461
kos,2009,1532017508.99801
kos,2010,1592473416.59777
kos,2011,1582542995.52139
kos,2012,1617412507.44032
kos,2013,1857873429.22131
kos,2014,1579495367.92788
kos,2015,1576081994.01939
kos,2016,1485324428.55474
kos,2017,1409392262.29746
kos,2018,1386256705.86894
kos,2019,1573205329.91457
kos,2020,1808723299.67267
kwt,1960,124900000
kwt,1961,166800000
kwt,1962,186000000
kwt,1963,173700000
kwt,1964,215100000
kwt,1965,226900000
kwt,1966,312600000
kwt,1967,317100000
kwt,1968,359500000
kwt,1969,355971430.34748
kwt,1970,396496431.58873
kwt,1971,468385717.21932
kwt,1972,529389288.64931
kwt,1973,491350002.80026
kwt,1974,813021618.58741
kwt,1975,927813578.78101
kwt,1976,897801912.22271
kwt,1977,1224504637.71832
kwt,1978,1322664249.6249
kwt,1979,1417902192.39397
kwt,1980,1837752854.3493
kwt,1981,2284093892.13471
kwt,1982,2635170309.52807
kwt,1983,2449509672.91536
kwt,1984,2679403827.31009
kwt,1985,2838696332.95462
kwt,1986,2995280681.02087
kwt,1987,2575489334.97072
kwt,1988,2184383866.43681
kwt,1989,2724337776.58394
kwt,1991,2692338203.82057
kwt,1992,2657880263.95447
kwt,1993,2381685561.50141
kwt,1994,2379676052.86954
kwt,1995,2603074987.92806
kwt,1996,2544463230.70772
kwt,1997,2028824690.45769
kwt,1998,1922862857.91548
kwt,1999,2074794407.02037
kwt,2000,2954337264.3051
kwt,2001,3511906783.40336
kwt,2002,3172636713.97835
kwt,2003,2730601659.80108
kwt,2004,3780612996.17629
kwt,2005,4033669755.16608
kwt,2006,5646636452.08259
kwt,2007,5827361916.58225
kwt,2008,7734387683.69248
kwt,2009,9612078614.65013
kwt,2010,9630267392.38215
kwt,2011,11617294766.6214
kwt,2012,14075050757.2012
kwt,2013,15654692628.3589
kwt,2014,16243521394.8545
kwt,2015,15872680626.4226
kwt,2016,17087033074.5355
kwt,2017,16561117773.3703
kwt,2018,18245331092.0789
lao,1989,10912845388
lao,1990,11484366940.7
lao,1991,13066947584.6
lao,1992,27365568750
lao,1993,63600040561.36
lao,1994,48507584063.2674
lao,1995,64984089134.50369
lao,1996,143918791943.59399
lao,1997,191317838123.23001
lao,1998,439374308117.41602
lao,1999,1161979099584.52002
lao,2000,1424105588164.16992
lao,2001,1288223740218.78003
lao,2002,2184663143435.07007
lao,2003,2576945409320.43994
lao,2004,3094811099733.12939
lao,2005,3321355704591.83984
lao,2006,4775759549603.11035
lao,2007,7641258267682.75879
lao,2008,7251331164598.21094
lao,2009,5505881256820.56934
lao,2010,6264714554765.63965
lbn,1960,459000000
lbn,1961,526000000
lbn,1962,663000000
lbn,1963,664000000
lbn,1964,1187500000
lbn,1965,1468249699.99304
lbn,1966,1633720699.99287
lbn,1967,1570605099.99062
lbn,1968,1690886799.99055
lbn,1969,1878644999.9904
lbn,1970,2361844999.9904
lbn,1971,3282253706.5264
lbn,1972,4048985650.83674
lbn,1973,4265573420.38656
lbn,1974,5757892331.342
lbn,1975,6107857477.61783
lbn,1976,6617227447.50371
lbn,1977,9020972175.09724
lbn,1978,9576125935.39618
lbn,1979,11651983173.2867
lbn,1980,14769940449.8517
lbn,1981,21369102932.8788
lbn,1982,18626186769.5794
lbn,1983,21777197589.3256
lbn,1984,23228276660.894
lbn,1985,54250078712.1068
lbn,1986,250425618886.5
lbn,1987,1365444546952
lbn,1988,3713846703860
lbn,1989,3346238104888
lbn,1990,5155816732022
lbn,1991,6143861372398.7002
lbn,1992,12447253820000
lbn,1993,15020397675747.80078
lbn,1994,15844362559506.59961
lbn,1995,15873115995426.90039
lbn,1996,16500998712655.30078
lbn,1997,15887411434201.90039
lbn,1998,13619526604815.90039
lbn,1999,13719908378638.40039
lbn,2000,12941436074500.40039
lbn,2001,10857022969672.09961
lbn,2002,14172591704653.5
lbn,2003,20582828462753.69531
lbn,2004,21503965085526.39844
lbn,2005,20860865140885.89453
lbn,2006,24310952303332
lbn,2007,30162802879049.80078
lbn,2008,36379483567830.49219
lbn,2009,51490185571747.10156
lbn,2010,60951050669307.60156
lbn,2011,59935947795069.79688
lbn,2012,59269664779297.50781
lbn,2013,52128607895869.79688
lbn,2014,50269684389543.20312
lbn,2015,45381333251227.89844
lbn,2016,49122304234972.79688
lbn,2017,51569206443954.79688
lbr,1974,839885.46155
lbr,1975,492190.24211
lbr,1976,1139084.63531
lbr,1977,884633.10536
lbr,1978,66922.22054
lbr,1979,-1147005.82986
lbr,1980,-84433396.29608
lbr,1981,-126498406.99628
lbr,1982,-182825395.21929
lbr,1983,-218955447.22294
lbr,1984,-217518708.93276
lbr,1985,-246487314.06843
lbr,1986,-295617570.64286
lbr,1987,-365996195.48261
lbr,1988,-369624527.31171
lbr,1989,-386488466.76657
lbr,1991,-497074665.59696
lbr,1992,-325140173.87157
lbr,1993,-504714016.57842
lbr,1994,-705155528.55746
lbr,1995,-563393785.38396
lbr,1996,-678205554.08008
lbr,1997,-474009163.84625
lbr,1998,-711699121.06342
lbr,1999,-631793874.71919
lbr,2000,-691881867.97655
lbr,2001,-663610044.28989
lbr,2002,-746239156.08445
lbr,2003,-658516740.09742
lbr,2004,-792331816.67524
lbr,2005,-721081741.18931
lbr,2006,-750160245.69262
lbr,2007,-229024153.99613
lbr,2008,-655521041.04427
lbr,2009,-657195323.93453
lbr,2010,306658897.78184
lbr,2011,342873898.49756
lbr,2012,342492353.69988
lbr,2013,339477454.03998
lbr,2014,306107229.16496
lbr,2015,310055922.88962
lbr,2016,276940115.91044
lbr,2017,104097257.95069
lbr,2018,85930772.18057
lby,1960,30600000
lby,1961,32900000
lby,1962,34400000
lby,1963,44132857.14199
lby,1964,62132857.14199
lby,1965,89016428.57056
lby,1966,121313571.42748
lby,1967,135793571.42748
lby,1968,191087142.85605
lby,1969,327437142.85605
lby,1970,573833571.42719
lby,1971,882363562.92636
lby,1972,971137134.34083
lby,1973,655577130.08352
lby,1974,1278559316.71388
lby,1975,767973311.1481
lby,1976,1106107521.81776
lby,1977,1655782078.98697
lby,1978,1511170154.35976
lby,1979,2297094708.46916
lby,1980,4483903830.15655
lby,1981,2984029396.01112
lby,1982,2325561503.76726
lby,1983,1766957372.34331
lby,1984,1250779478.77317
lby,1985,2032500082.67485
lby,1986,2046106965.53903
lby,1987,1753288572.21973
lby,1988,1212949415.76331
lby,1989,1297058503.47323
lby,1990,1721199030.23979
lby,1991,1495625488.2433
lby,1992,1935627116.12718
lby,1993,1483836400.88193
lby,1994,1785521053.79318
lby,1995,2573859237.97027
lby,1996,2915780587.29905
lby,1997,2069976399.7455
lby,1998,2447902713.64143
lby,1999,2644589836.50178
lby,2000,5469972199.69226
lby,2001,6756260715.61508
lby,2002,19029408898.7824
lby,2003,27010078632.8722
lby,2004,34121066995.5531
lby,2005,56307588420.3123
lby,2006,79317563516.22701
lby,2007,100379118274.04401
lby,2008,124722992664.563
lby,2009,128794249040.45399
lby,2010,134177053605.686
lby,2011,140153337989.13199
lby,2012,158550505970.026
lby,2013,154233327322.686
lby,2014,130048684839.17
lby,2015,114438769097.563
lby,2016,106479389931.492
lby,2017,108964018923.362
lby,2018,122951320871.36
lby,2019,120367217112.90601
lby,2020,104058951497.30499
lca,1975,-1497000
lca,1976,3735000
lca,1977,6833000
lca,1978,6841000
lca,1979,1413000
lca,1980,-5375816.95636
lca,1981,-12960083.42915
lca,1982,-3424128.37314
lca,1983,20544016.90686
lca,1984,12079934.65911
lca,1985,38252279.80084
lca,1986,105307000
lca,1987,143455000
lca,1988,179081000
lca,1989,147558000
lca,1990,165212653.86
lca,1991,188220944.47
lca,1992,181475375
lca,1993,120033122.856
lca,1994,80701020.90494
lca,1995,99506261.48631
lca,1996,17579964.94608
lca,1997,-4293590.08565
lca,1998,95866351.13598
lca,1999,84609962.45302
lca,2000,119419452.86655
lca,2001,117625543.52651
lca,2002,110823621.73532
lca,2003,343262876.9857
lca,2004,359918896.70063
lca,2005,248456350.54386
lca,2006,123848825.31919
lca,2007,-40855290.12992
lca,2008,-536182581.98448
lca,2009,-495495749.32917
lca,2010,-324080626.50393
lca,2011,-536071257.06709
lca,2012,-623602109.0544
lca,2013,-693072568.25336
lca,2014,-347105197.39769
lca,2015,231133386.64793
lca,2016,450844960.00882
lca,2017,556614066.18447
lca,2018,795918723.47256
lca,2019,913591109.27392
lca,2020,948085166.88805
lka,1960,323000000
lka,1961,248000000
lka,1962,163000000
lka,1963,109000000
lka,1964,126352438
lka,1965,220733446.00195
lka,1966,-13528384
lka,1967,-209635032.49805
lka,1968,-339560902.39648
lka,1969,-628551362.59766
lka,1970,-629641997.5957
lka,1971,-393753978.69922
lka,1972,-434942167.98633
lka,1973,-139981089.36133
lka,1974,-384494683.73828
lka,1975,-720827629.05469
lka,1976,-633065871.28125
lka,1977,1744287762.375
lka,1978,2370504263.07813
lka,1979,2506395430.92188
lka,1980,-3399859736.16526
lka,1981,-4392578598.97279
lka,1982,-4961620604.28704
lka,1983,-5458824336.94264
lka,1984,2956039913.86
lka,1985,1075072212.25405
lka,1986,2738883.084
lka,1987,-1477943040.0352
lka,1988,-4448266118.486
lka,1989,-12166729952
lka,1990,-11096809720.544
lka,1991,-6053278920.084
lka,1992,-2992217500
lka,1993,13772449718.8841
lka,1994,25167135928.145
lka,1995,56232013334.8051
lka,1996,53867164447.4256
lka,1997,82210243463.82449
lka,1998,98861757907.8642
lka,1999,94870385142.3336
lka,2000,61573359834.7235
lka,2001,67473347009.4517
lka,2002,101310441998.33
lka,2003,162507402375.79099
lka,2004,163458078813.43399
lka,2005,207813074870.897
lka,2006,171105490126.86499
lka,2007,224430838634.23495
lka,2008,88005707334.6235
lka,2009,422234297524.26202
lka,2010,389100128218.79694
lka,2011,131578831187.313
lka,2012,9444652571.85889
lka,2013,-147460107983.98801
lka,2014,-51329725710.5876
lka,2015,-364124473584.38397
lka,2016,-318753609189.62097
lka,2017,60724115963.509
lka,2018,20464315313.356
lka,2019,212598027151.14999
lso,1980,64092646.69059
lso,1981,49960285.63213
lso,1982,72943158.65215
lso,1983,110009216.88963
lso,1984,170348713.9738
lso,1985,208624241.93786
lso,1986,200052054.14847
lso,1987,184117517.90022
lso,1988,191572439.30856
lso,1989,170248796.51045
lso,1990,337009328.10578
lso,1991,433550913.3476
lso,1992,668184026.25
lso,1993,938407927.9206
lso,1994,1323557738.57533
lso,1995,1722602171.73488
lso,1996,2222290349.30173
lso,1997,2801906041.52874
lso,1998,3617041038.47266
lso,1999,3427543920.34066
lso,2000,3557941601.0836
lso,2001,5157372317.21185
lso,2002,3847191814.38722
lso,2003,3457804977.55529
lso,2004,3979763186.75523
lso,2005,4273122394.64708
lso,2006,6166119476.0433
lso,2007,8480337817.54834
lso,2008,11237145701.0106
lso,2009,10840451587.5453
lso,2010,10104264881.1284
lso,2011,9905592897.09788
lso,2012,10141054872.2173
lso,2013,12835481719.8644
lso,2014,13963580282.1552
lso,2015,16132772296.4248
lso,2016,13016926140.295
lso,2017,12618924865.2156
lso,2018,14317204595.3563
lso,2019,14338676704.4502
ltu,2010,171121827.41438
ltu,2011,1327123601.15978
ltu,2012,2619119575.48924
ltu,2013,2530113824.37476
ltu,2014,3815120603.68069
ltu,2015,4385125720.01529
ltu,2016,3340119905.82269
ltu,2017,5818107114.65386
ltu,2018,7071119738.10484
ltu,2019,11269029749.452
ltu,2020,19297303771.352
lux,2001,143014523444.104
lux,2002,159449525562.233
lux,2003,174118294288.84399
lux,2004,199898101609.83896
lux,2005,241059546744.88599
lux,2006,258943746791.49301
lux,2007,276313591489.76898
lux,2008,301722028293.20801
lux,2009,253226999277.578
lux,2010,251855398759.25201
lux,2011,264616613352.448
lux,2012,260635383856.99496
lux,2013,287777074385.96094
lux,2014,313368290608.14502
lux,2015,322778916441.85303
lux,2016,333218738927.48499
lux,2017,335581832479.74701
lux,2018,354729157923.04694
lux,2019,362096786118.112
lux,2020,378188440867.25098
lva,2010,-1921539628.7657
lva,2011,-625472694.4617
lva,2012,609782143.16983
lva,2013,1023981458.64507
lva,2014,2187245552.21368
lva,2015,1697854469.992
lva,2016,1916151935.21287
lva,2017,1886527274.88566
lva,2018,4244811603.34369
lva,2019,5990791529.26218
lva,2020,7707885785.59209
mac,1984,3413000000
mac,1985,3203600000
mac,1986,5453300000
mac,1987,7751700000
mac,1988,11327300000
mac,1989,13558700000
mac,1990,17917900000
mac,1991,26169400000
mac,1992,32151500000
mac,1993,28251200000
mac,1994,32572100000
mac,1995,39242700000
mac,1996,43195600000
mac,1997,42800500000
mac,1998,54204300000
mac,1999,59120200000
mac,2000,74975596000
mac,2001,85222419247.89998
mac,2002,97960357854.39999
mac,2003,114717291064.5
mac,2004,130674967526.5
mac,2005,149142339661.26001
mac,2006,192088728959.95999
mac,2007,216465550888.14999
mac,2008,233256577800
mac,2009,275171674017.38
mac,2010,333837524481.14001
mac,2011,425290435090.67999
mac,2012,482693815634.04999
mac,2013,561495402124.65002
mac,2014,579930170870.67004
mac,2015,506935707869.51001
mac,2016,525900041209.54999
mac,2017,591795526333
mac,2018,696118872643.87
mac,2019,725252366234.67004
mac,2020,673680180158.67004
mar,1960,1299000000
mar,1961,1076000000
mar,1962,911000000
mar,1963,695000000
mar,1964,381000000
mar,1965,611000000
mar,1966,548000000
mar,1967,445810000
mar,1968,315677895.93409
mar,1969,420582229.93749
mar,1970,521777643.64236
mar,1971,831092267.62476
mar,1972,1108909953.79438
mar,1973,1254136985.84882
mar,1974,1786104215.34815
mar,1975,1709065431.35494
mar,1976,1610636707.21007
mar,1977,1471717319.82852
mar,1978,1144706319.8352
mar,1979,667998217.53634
mar,1980,-758633449.03299
mar,1981,-2163332183.47884
mar,1982,-4736722440.36453
mar,1983,-7744162556.57872
mar,1984,-9497390960.76599
mar,1985,-10503733154.8934
mar,1986,-6863390380.51464
mar,1987,-4377005586.38854
mar,1988,-1636156596.7858
mar,1989,-502806620.74912
mar,1990,13855225180.441
mar,1991,22000300949.0021
mar,1992,28479718693.25
mar,1993,34123760539.1022
mar,1994,38880749686.5302
mar,1995,32430573316.337
mar,1996,35016678854.9773
mar,1997,39161757874.02889
mar,1998,41543902859.3339
mar,1999,57587108383.5276
mar,2000,53179891565.5678
mar,2001,90939149432.123
mar,2002,100529171719.87399
mar,2003,124790892061.327
mar,2004,143163465898.75
mar,2005,165996519399.99899
mar,2006,191536938478.436
mar,2007,208069022836.36401
mar,2008,197099166436.207
mar,2009,192713523158.87701
mar,2010,194292710792.77496
mar,2011,169795491141.26099
mar,2012,141430904943.24899
mar,2013,142265913313.17899
mar,2014,173808767613.86899
mar,2015,223778046003.578
mar,2016,241385759886.82401
mar,2017,262299578494.125
mar,2018,250204337652.34
mar,2019,263851623580.72198
mar,2020,318142556260.75293
mda,1991,3427.4992
mda,1992,-6942495.562
mda,1993,41435616.5056
mda,1994,187009994.81047
mda,1995,238853979.68398
mda,1996,262369600.61871
mda,1997,472080236.60166
mda,1998,-620100951.44361
mda,1999,181714528.7592
mda,2000,1122481115.11144
mda,2001,1307695034.70112
mda,2002,1942617253.46812
mda,2003,2793418901.14948
mda,2004,4891717788.35425
mda,2005,7340009774.54521
mda,2006,9469528220.79894
mda,2007,11704992432.9421
mda,2008,12534008460.4173
mda,2009,16218772520.0893
mda,2010,18122440206.047
mda,2011,16444773608.0128
mda,2012,23153019940.405
mda,2013,32078724385.3487
mda,2014,44188376377.20049
mda,2015,49281858346.0468
mda,2016,61509099611.4016
mda,2017,67857322180.567
mda,2018,71722415414.8633
mda,2019,74150759731.7411
mda,2020,86611227003.056
mdg,1962,2932000000
mdg,1963,2580000000
mdg,1964,2640000000
mdg,1965,2974000000
mdg,1966,3088000000
mdg,1967,2896234309.2
mdg,1968,2367634309.2
mdg,1969,2000288515.8
mdg,1970,3144086840.8
mdg,1971,2876213469.8
mdg,1972,3380579548.8
mdg,1973,3870706915.325
mdg,1974,3328261009.075
mdg,1975,1991204910.95
mdg,1976,2459929395
mdg,1977,3147491922.675
mdg,1978,2301228045.175
mdg,1979,-8741724742.98455
mdg,1980,-25159099231.0015
mdg,1981,-35652577536.4871
mdg,1982,-44386178235.7967
mdg,1983,-88012239343.83781
mdg,1984,-120696665121.565
mdg,1985,-140130456268.909
mdg,1986,-184985412277.84399
mdg,1987,-349511318333.02893
mdg,1988,-399145288553.01398
mdg,1989,-409377231168.17798
mdg,1990,-453573094469.26202
mdg,1991,-581282226502.74097
mdg,1992,-47667504918.432
mdg,1993,-23566742529.3776
mdg,1994,-46139052230.5842
mdg,1995,23288703031.1057
mdg,1996,110196662799.821
mdg,1997,284973638931.43103
mdg,1998,161952339164.14001
mdg,1999,254983391446.83401
mdg,2000,339377756953.93402
mdg,2001,424818143925.01202
mdg,2002,371771232633.30603
mdg,2003,437702379165.60895
mdg,2004,775716668029.60193
mdg,2005,844599658995.67883
mdg,2006,1601741952169.80005
mdg,2007,2000731282181.84009
mdg,2008,2302486820448.47021
mdg,2009,2133010297564.01001
mdg,2010,2514349815749.08008
mdg,2011,2801247034860.70947
mdg,2012,2674213871946.08984
mdg,2013,1884734117399.76001
mdg,2014,2128930674368.97998
mdg,2015,2659477115485.41992
mdg,2016,3641582976543.39062
mdg,2017,4425536059608.87012
mdg,2018,4926691907470.24023
mdg,2019,4641965314572.55957
mdg,2020,4922453715579.54004
mdv,1976,1448000
mdv,1977,-5551000
mdv,1978,18280215.83746
mdv,1979,14810918.78998
mdv,1980,10407564.37997
mdv,1981,-53715000
mdv,1982,-81551000
mdv,1983,-135000000
mdv,1984,-169582000
mdv,1985,-191069851.16927
mdv,1986,-123159900.38242
mdv,1987,-56515643.889
mdv,1988,66624255.95
mdv,1989,34691820.872
mdv,1990,56918642.808
mdv,1991,178159870.224
mdv,1992,206296231.25
mdv,1993,27351844.5722
mdv,1994,136950002.55318
mdv,1995,319561060.60478
mdv,1996,822949821.82916
mdv,1997,1166400764.39035
mdv,1998,1491384955.7671
mdv,1999,1399426538.4692
mdv,2000,1319569491.53083
mdv,2001,1142474078.04631
mdv,2002,1646034598.24876
mdv,2003,2628467185.49551
mdv,2004,3344601647.99429
mdv,2005,1786475155.88085
mdv,2006,952063374.83551
mdv,2007,-510437947.15248
mdv,2008,-1732120893.02959
mdv,2009,-1338705607.81013
mdv,2010,684635438.55878
mdv,2011,2872373353.87012
mdv,2012,5258259429.24669
mdv,2013,8837788224.05021
mdv,2014,12542555030.2881
mdv,2015,12297143438.1236
mdv,2016,7869262713.56811
mdv,2017,10353378921.7181
mdv,2018,9819195428.44231
mdv,2019,13041691695.2074
mdv,2020,6617928792.91617
mex,1960,5520000
mex,1961,5160000
mex,1962,5340000
mex,1963,6850000
mex,1964,7340000
mex,1965,6720000
mex,1966,7230000
mex,1967,7980000
mex,1968,8550000
mex,1969,8980000
mex,1970,10330000
mex,1971,12860000
mex,1972,16800000
mex,1973,17980000
mex,1974,18180000
mex,1975,20150000
mex,1976,20760000
mex,1977,-248972053.36975
mex,1978,-259989211.8
mex,1979,-294497329.12
mex,1980,-359800000
mex,1981,-661300000
mex,1982,-2783311760.86612
mex,1983,-3952999411.72337
mex,1984,-4938976159.13435
mex,1985,-8501321948.39228
mex,1986,-22992417948.85
mex,1987,-44214368217.5285
mex,1988,-58258031254.425
mex,1989,-65774159608.7472
mex,1990,-48760092810.0542
mex,1991,-36581875507.3629
mex,1992,-45723867718.75
mex,1993,-43661479126.1409
mex,1994,-204586154084.70401
mex,1995,-306587362756.14502
mex,1996,-225377407875.668
mex,1997,-72418799367.87411
mex,1998,-10405191025.2266
mex,1999,76570522941.2511
mex,2000,205729192933.39496
mex,2001,286725402085.08093
mex,2002,365341944199.05298
mex,2003,450025719028.20496
mex,2004,547817830857.43402
mex,2005,707711005241.32495
mex,2006,791190954088.69397
mex,2007,963327820054.08301
mex,2008,1379366251209.20996
mex,2009,1200144585248.45996
mex,2010,1333940287266.13989
mex,2011,1935844089510.07007
mex,2012,2096776752887.31006
mex,2013,2211776070419.31982
mex,2014,2835687383937.7998
mex,2015,3024890230814.64014
mex,2016,3641688642691.47998
mex,2017,3484454651722.54004
mex,2018,3376092376333.43994
mex,2019,3304778202583.18945
mex,2020,3983056976399.40967
mkd,1993,-13594524376.9262
mkd,1994,-6105246394.23401
mkd,1995,15037751892.1452
mkd,1996,12411741354.2983
mkd,1997,16614008545.8196
mkd,1998,18219206420.2756
mkd,1999,32499112102.6155
mkd,2000,54717751462.69209
mkd,2001,25497715479.8544
mkd,2002,16530077368.8181
mkd,2003,65367005753.5686
mkd,2004,67718099062.9623
mkd,2005,88934522279.47238
mkd,2006,107532170856.733
mkd,2007,109068936047.28999
mkd,2008,90979412719.59351
mkd,2009,94677380589.83888
mkd,2010,99769789007.45911
mkd,2011,124793452467.384
mkd,2012,126156687716.94299
mkd,2013,114828482981.813
mkd,2014,146448196471.995
mkd,2015,137539217960.59299
mkd,2016,158504528113.46799
mkd,2017,144035441838.74899
mkd,2018,180692568311.97501
mkd,2019,192408170062.17001
mkd,2020,195185236763.62201
mli,1962,565000000
mli,1963,-1055000000
mli,1964,-2175000000
mli,1965,-1855000000
mli,1966,-2720000000
mli,1967,-6740000000
mli,1968,-13145664450
mli,1969,-15085632200
mli,1970,-14896310500
mli,1971,-16356910487.5
mli,1972,-16999056826.625
mli,1973,-21893905090.25
mli,1974,-29725855040.25
mli,1975,-42729517697.125
mli,1976,-50322728316.5
mli,1977,-46400749273.25
mli,1978,-51862068119.25
mli,1979,-8878775549.94818
mli,1980,-12173079754.6266
mli,1981,-12232389108.0495
mli,1982,-20778560003.48569
mli,1983,-27514134492.0163
mli,1984,-45591567045.44
mli,1985,-54672970392.5422
mli,1986,-61718042380
mli,1987,-51983711317.6
mli,1988,-34425610942.95
mli,1989,7843816345.9201
mli,1990,21310183259.23009
mli,1991,58861165820.7001
mli,1992,62485475593.7501
mli,1993,67875721049.0301
mli,1994,94892450192.09981
mli,1995,108401842845.817
mli,1996,172360005124.22501
mli,1997,192637516271.32501
mli,1998,158917197620.08899
mli,1999,111615054614.52699
mli,2000,183387217842.58496
mli,2001,210764799936.21799
mli,2002,333744308492.78601
mli,2003,501078038593.02301
mli,2004,369922176308.992
mli,2005,412804683591.25293
mli,2006,521305447722.29102
mli,2007,464782953490.62097
mli,2008,452992233993.87201
mli,2009,697604977031.08704
mli,2010,712339028212.35803
mli,2011,681452535812.99097
mli,2012,689829756631.92603
mli,2013,760172436016.599
mli,2014,623601908413.48401
mli,2015,573781191134.26099
mli,2016,243465020292.14801
mli,2017,215630337965.479
mli,2018,311108243527.51801
mli,2019,578484495984.51196
mli,2020,1036946608173.68994
mlt,2005,4017488046.2869
mlt,2006,4551575211.3858
mlt,2007,5428487018.281
mlt,2008,5438434922.388
mlt,2009,4989909325.0723
mlt,2010,10933720226.7993
mlt,2011,11120906726.5076
mlt,2012,12058606290.8334
mlt,2013,9504676443.21821
mlt,2014,9168466218.23596
mlt,2015,8991918155.42823
mlt,2016,9395840663.97752
mlt,2017,10861705056.0422
mlt,2018,11625479929.9706
mlt,2019,12363967583.1369
mlt,2020,12761901453.157
mmr,1970,45711060.09556
mmr,1971,-32011331.26251
mmr,1972,-214341743.19983
mmr,1973,-264219799.9351
mmr,1974,39197774.94013
mmr,1975,-152096962.82505
mmr,1976,-839104694.33104
mmr,1977,-1631327343.69252
mmr,1978,-1456165851.38233
mmr,1979,-2660306034.10033
mmr,1980,-2219042361.05225
mmr,1981,-3385329292.71045
mmr,1982,-4553587801.74323
mmr,1983,-6033556380.44467
mmr,1984,-6305521163.77192
mmr,1985,-7452064792.47633
mmr,1986,-9156265608.95985
mmr,1987,-9758643264.3578
mmr,1988,-10557953007.9816
mmr,1989,-11787390462.1065
mmr,1990,-13103800853.5124
mmr,1991,-10947818346.4559
mmr,1992,-10376952533.25
mmr,1993,-11108157729.627
mmr,1994,-11470308370.0273
mmr,1995,-10616460912.0362
mmr,1996,-11554383093.312
mmr,1997,-10876934795.5012
mmr,1998,-8706683263.16321
mmr,1999,-9926998483.34526
mmr,2000,-10144829463.2681
mmr,2001,-8946115799.54518
mmr,2002,-7971368457.07014
mmr,2003,-9492328837.69667
mmr,2004,-9899631641.95607
mmr,2005,-10303533010.7341
mmr,2006,-7076732243.2295
mmr,2007,-1833802221.46493
mmr,2008,2430518663.6329
mmr,2009,5590888151.83125
mmr,2010,6716279869.42926
mmr,2011,24552766611.0242
mmr,2012,5535437090102.08008
mmr,2013,5591478498701.80957
mmr,2014,7461226551950.08984
mmr,2015,10392950286357.59961
mmr,2016,9464007279309.39062
mmr,2017,9376638073510.26953
mmr,2018,10970556663311.30078
mmr,2019,10782366299594
mmr,2020,12745102628245
mne,2002,123390100
mne,2003,63832900
mne,2004,41398500
mne,2005,215162870
mne,2006,279535700
mne,2007,11034034.41957
mne,2008,-694360038.22352
mne,2009,-342364099.56218
mne,2010,-145975983.06718
mne,2011,-74898343.86296
mne,2012,221520568.71855
mne,2013,234733126.90209
mne,2014,449678791.06395
mne,2015,449109782.32016
mne,2016,427831478.18703
mne,2017,564286747.88418
mne,2018,701872887.07341
mne,2019,830859729.73688
mne,2020,1077015925.73687
mng,1991,-1727026738.35
mng,1992,-4165345000
mng,1993,14426948291.4756
mng,1994,17920444279.9558
mng,1995,43039710573.2021
mng,1996,60092810963.582
mng,1997,125718304158.64
mng,1998,76876351777.5316
mng,1999,145469973794.02499
mng,2000,197841489216.647
mng,2001,219918669575.20599
mng,2002,309256442052.35999
mng,2003,270997571640.85297
mng,2004,325637201746.26599
mng,2005,594120451655.18091
mng,2006,1190350009759.94995
mng,2007,1377668707275.58008
mng,2008,680767939052.11597
mng,2009,1515862382706.15991
mng,2010,2721793504679.54004
mng,2011,3046058446567.83984
mng,2012,4353438541738.40967
mng,2013,767685470049.47693
mng,2014,-2022406042841.32007
mng,2015,-4185828530763.18018
