geo,time,bn_kac_eoms_cd
mmr,1986,55548840.83658
mmr,1987,-609669.12766
mmr,1988,103146133.77491
mmr,1989,44887240.65586
mmr,1990,19011693.73262
mmr,1991,-54145296.64606
mmr,1992,17669604.74798
mmr,1993,-10005323.60949
mmr,1994,-10184194.1537
mmr,1995,-15511193.15723
mmr,1996,-11818569.12776
mmr,1997,-41030889.6499
mmr,1998,19384072.11952
mmr,1999,-12887117.77058
mmr,2000,-23478276.10423
mmr,2001,-14217921.46057
mmr,2002,-18584938.44397
mmr,2003,-78421905.55569
mmr,2004,-141143028.35272
mmr,2005,-604229447.455
mmr,2006,-625688824.53941
mmr,2007,-335687701.02216
mmr,2008,-1361892545.53773
mmr,2009,-1009814574.31629
mmr,2010,-2132295161.5413
mmr,2011,-137365329.50163
mmr,2012,5865108772.53643
mmr,2013,-2513473804.34377
mmr,2014,1850303348.69665
mmr,2015,-882812516.90919
mmr,2016,-2147581040.96582
mmr,2017,-756333034.11709
mmr,2018,536398946.55418
mmr,2019,-2485614686.184
mne,2007,-216809742.65508
mne,2008,123331793.11029
mne,2009,257689863.49339
mne,2010,4286195.92953
mne,2011,-87091265.6693
mne,2012,23070372.07032
mne,2013,9163352.99879
mne,2014,235741057.66066
mne,2015,114938443.58211
mne,2016,90963343.0876
mne,2017,5911801.95577
mne,2018,137943728.38702
mne,2019,-168078106.77898
mne,2020,111882902.6471
mne,2021,337660963.77902
mng,1981,-1200000
mng,1982,-19900000
mng,1983,80400000
mng,1984,10700000
mng,1985,83600000
mng,1986,-11300000
mng,1987,-76500000
mng,1988,14600000
mng,1989,-122680000
mng,1990,111940000
mng,1991,2050000
mng,1992,55240000
mng,1993,-54650000
mng,1994,-22340000
mng,1995,11900000
mng,1996,-9300000
mng,1997,-67280000
mng,1998,-70680000
mng,1999,30911654.46151
mng,2000,-44912345.96766
mng,2001,-81069882.14448
mng,2002,-24672094.31819
mng,2003,39247474.09319
mng,2004,-334431026.92982
mng,2005,-191413278.96491
mng,2006,-421021730.49886
mng,2007,-212427185.07101
mng,2008,-773987414.18991
mng,2009,128480905.6986
mng,2010,-62371616.60022
mng,2011,-182458307.87708
mng,2012,188235732.76897
mng,2013,-84112683.68585
mng,2014,-176116041.06318
mng,2015,-223312084.04314
mng,2016,-221210364.01164
mng,2017,-55633189.92681
mng,2018,-126732077.87529
mng,2019,-223908055.11929
mng,2020,-145573828.87946
moz,2005,39471306.13235
moz,2006,1241675.03851
moz,2007,27605445.27618
moz,2008,-67182920.46486
moz,2009,-48814400.29957
moz,2010,52026678.62326
moz,2011,-8292109.65514
moz,2012,32083856.11963
moz,2013,22346733.61502
moz,2014,32374836.58291
moz,2015,25911987.51426
moz,2016,-28566218.89793
moz,2017,54146482.23178
moz,2018,10776254.60212
moz,2019,9827135.40184
moz,2020,-271650.52132
mrt,1975,-2598351.67072
mrt,1976,1007949.28844
mrt,1977,14412846.92001
mrt,1978,-9868098.89428
mrt,1979,-26500347.61435
mrt,1980,-32121797.5503
mrt,1981,-874530.69958
mrt,1982,-4411543.54566
mrt,1983,12662444.7748
mrt,1984,-773212.5444
mrt,1985,-5780245.72534
mrt,1986,-5317882.01386
mrt,1987,-102284814.24603
mrt,1988,-14564323.34617
mrt,1989,4473809.96981
mrt,1990,-51160540.38631
mrt,1991,19708140.53999
mrt,1992,53960420.21562
mrt,1993,32308042.52002
mrt,1994,-5486546.6316
mrt,1995,-5949063.07394
mrt,1996,8438900.56235
mrt,1997,10022829.04557
mrt,1998,-14712761.58305
mrt,2012,-108493645.77024
mrt,2013,-291630064.35775
mrt,2014,-61393968.13047
mrt,2015,-138054286.27385
mrt,2016,135370594.8467
mrt,2017,-47149428.06441
mrt,2018,159865769.81762
mrt,2019,1790392524.25192
mrt,2020,176302191.65444
mus,1976,5088658.65279
mus,1977,10140286.57814
mus,1978,10384089.62936
mus,1979,-1902313.55706
mus,1980,23034003.35399
mus,1981,-14211314.0346
mus,1982,-7174030.01163
mus,1983,8457056.9446
mus,1984,20434289.02758
mus,1985,50315741.53175
mus,1986,25916434.96788
mus,1987,81222425.98289
mus,1988,109021430.33884
mus,1989,195150526.89331
mus,1990,212265420.35954
mus,1991,164831917.76293
mus,1992,61234160.69416
mus,1993,80688915.6152
mus,1994,147658455.37675
mus,1995,105772834.76757
mus,1996,-78002830.38842
mus,1997,76838113.22383
mus,1998,-38803550.25393
mus,1999,134361381.42611
mus,2000,10296843.73299
mus,2001,-87151416.49778
mus,2002,7366759.68039
mus,2003,39974248.766
mus,2004,76247448.15404
mus,2005,16926945.65918
mus,2006,291640127.93837
mus,2007,374943701.30481
mus,2008,210681636.21581
mus,2009,285893790.15901
mus,2010,141741371.12326
mus,2011,185139989.04923
mus,2012,-370234934.73336
mus,2013,228468131.05332
mus,2014,-50652395.95938
mus,2015,-115177610.56846
mus,2016,-96914368.1436
mus,2017,146663618.45544
mus,2018,-95766755.82744
mus,2019,-65747060.06475
mus,2020,117950409.74887
mwi,1977,42306802.44354
mwi,1978,35318724.36825
mwi,1979,50435933.21577
mwi,1980,85878352.26538
mwi,1981,88268518.68476
mwi,1982,82896028.65117
mwi,1983,-512386.5097
mwi,1984,143855.9761
mwi,1985,105045920.46603
mwi,1986,39019978.28724
mwi,1987,46477384.26537
mwi,1988,77956995.40746
mwi,1989,-92156143.22743
mwi,1990,-14254923.72028
mwi,1991,140226963.63677
mwi,1992,144202132.75861
mwi,1993,681387.92664
mwi,1994,8832965.97333
mwi,1995,-77207412.72541
mwi,1996,-138065621.77583
mwi,1997,139909822.90189
mwi,1998,-421363344.81026
mwi,1999,-34358056.85646
mwi,2000,-24833011.99327
mwi,2001,-228857957.77825
mwi,2002,172936773.80888
mwi,2003,18714968.58959
mwi,2004,95375375.00183
mwi,2005,33829728.04113
mwi,2006,11403474.81311
mwi,2007,65301439.45015
mwi,2008,-165084605.3178
mwi,2009,-88120960.68157
mwi,2010,252936332.81936
mwi,2011,-83611878.27001
mwi,2012,247000579.50847
mwi,2013,-124279325.62429
mwi,2014,-67608374.6743
mwi,2015,144429176.99754
mwi,2016,-126777557.51173
mwi,2017,470751331.68189
mwi,2018,121167801.27791
mwi,2019,-28498615.77413
mwi,2020,-439811375.06812
mys,1974,-93474768.76562
mys,1975,-92740222.94504
mys,1976,-300207548.56739
mys,1977,-396134807.86979
mys,1978,-474948277.60095
mys,1979,-339054045.42241
mys,1980,-705595921.0707
mys,1981,-626268106.34054
mys,1982,-428193700.7098
mys,1983,-395476575.26314
mys,1984,-886654316.65534
mys,1985,-161092745.79229
mys,1986,490811013.22581
mys,1987,119064707.03798
mys,1988,-310831365.71054
mys,1989,-421582410.68599
mys,1990,1066592726.0964
mys,1991,-196358876.14846
mys,1992,-7851193.70858
mys,1993,3552316445.19724
mys,1994,80403720.67265
mys,1995,-757066301.53213
mys,1996,-2532649295.44296
mys,1997,-134011487.54529
mys,1998,3290460264.37331
mys,1999,-1295500000
mys,2000,-3186578947.36842
mys,2001,-2430526578.94737
mys,2002,-312894736.8421
mys,2003,93894736.84211
mys,2004,1863197368.42105
mys,2005,-6632750337.26238
mys,2006,-7460418680.75288
mys,2007,-5201107241.82467
mys,2008,-8592078218.08328
mys,2009,-5241579846.07015
mys,2010,-19990767345.7416
mys,2011,-8948883711.32056
mys,2012,-5145935491.2921
mys,2013,-6193911896.49224
mys,2014,-3965999600.65508
mys,2015,-8273422487.17024
mys,2016,-5810538627.47548
mys,2017,-4051447075.39853
mys,2018,-13108718898.0893
mys,2019,-5723925148.90569
mys,2020,-764570130.5585
mys,2021,-8850986094.7401
nam,1990,167818383.55957
nam,1991,22235782.58909
nam,1992,4961405.93037
nam,1993,-14750248.38128
nam,1994,19882852.63549
nam,1995,-4190693.07722
nam,1996,22026589.68344
nam,1997,15277904.87262
nam,1998,15719163.01336
nam,1999,29930913.50676
nam,2000,31577022.29653
nam,2001,-17791880.82646
nam,2002,21260725.80853
nam,2003,-88778096.55183
nam,2004,115414809.40394
nam,2005,128204977.65059
nam,2006,123332222.42157
nam,2007,483766672.20882
nam,2008,901037248.83324
nam,2009,261842544.56711
nam,2010,-203261822.62995
nam,2011,83725851.41077
nam,2012,-248695568.88986
nam,2013,87567484.82582
nam,2014,34775762.99427
nam,2015,157176518.42614
nam,2016,322804808.91346
nam,2017,91610045.03637
nam,2018,61867829.35143
nam,2019,103627134.58727
nam,2020,-158529659.92316
ncl,2002,-65814328.79871
ncl,2003,-88535195.05317
ncl,2004,-66884777.79491
ncl,2005,84525127.87807
ncl,2006,-69723480.09491
ncl,2007,268145436.83525
ncl,2008,131172938.30746
ncl,2009,89620687.35613
ncl,2010,78167246.34122
ncl,2011,98563372.86564
ncl,2012,-182161659.63851
ncl,2013,-235808852.98232
ncl,2014,-148467422.35223
ncl,2015,-4468611.36458
ncl,2016,-193678110.06795
ner,1974,-1973372.61741
ner,1975,-45004290.38403
ner,1976,7671045.02388
ner,1977,-4925112.11208
ner,1978,-14358146.94394
ner,1979,-73861783.33889
ner,1980,-32904272.19214
ner,1981,-20229531.57762
ner,1982,-6098484.07795
ner,1983,-5437377.78789
ner,1984,17820989.14994
ner,1985,34251654.99315
ner,1986,-63478559.77725
ner,1987,-60871129.46864
ner,1988,6657753.42844
ner,1989,78032452.57243
ner,1990,-5997837.66483
ner,1991,129099993.16848
ner,1992,-92919387.49238
ner,1993,87119562.35022
ner,1994,-104224622.83331
ner,1995,118525867.11692
ner,1996,-28843573.26216
ner,1997,-14518493.51943
ner,1998,17338705.36706
ner,1999,25112378.97969
ner,2000,-12683608.59259
ner,2001,13554111.50438
ner,2002,-9552938.80365
ner,2003,-15871772.46285
ner,2004,109224058.33257
ner,2005,123248874.94138
ner,2006,1502449272.38684
ner,2007,-18139131.58404
ner,2008,-57677124.68672
ner,2009,316946809.37903
ner,2010,14907206.01096
ner,2011,-8604799.62952
ner,2012,-20320401.91962
ner,2013,-15039493.13033
ner,2014,-11500791.29242
ner,2015,-8761311.75631
ner,2016,-6912894.33625
ner,2017,-8482257.38097
ner,2018,-7585843.66916
ner,2019,-7665566.78227
ner,2020,-7871490.90578
nga,1977,-40328768.67559
nga,1978,240841720.36708
nga,1979,180461372.97143
nga,1980,-724238915.17551
nga,1981,-42091073.18158
nga,1982,13363797.61409
nga,1983,139423835.60831
nga,1984,253089436.29435
nga,1985,-129786712.50723
nga,1986,-180675886.98682
nga,1987,-305774049.07148
nga,1988,682482422.17634
nga,1989,127037836.39194
nga,1990,234326740.50017
nga,1991,-91401247.80936
nga,1992,-121897632.39872
nga,1993,-87860938.56325
nga,1994,-139025277.32315
nga,1995,-32209731.76653
nga,1996,-18893070.51608
nga,1997,-34035576.34331
nga,1998,-42455953.03808
nga,1999,-53877002.01759
nga,2000,1848718386.58504
nga,2001,779100747.31696
nga,2002,837436077.94087
nga,2003,5633567567.83946
nga,2004,4711164756.9448
nga,2005,-17344525180.0936
nga,2006,-17150967081.6546
nga,2007,-14401689658.98
nga,2008,-20776244179.215
nga,2009,-26380225476.87149
nga,2010,-15144320037.2984
nga,2011,-5264809973.43547
nga,2012,-4998421610.2345
nga,2013,-26734805125.5998
nga,2014,-13192769294.3854
nga,2015,20773244148.42229
nga,2016,-15355378310.2995
nga,2017,-17944763705.9759
nga,2018,-6161122712.61535
nga,2019,-6808342508.84549
nga,2020,11901437525.2522
nic,1977,-3900000
nic,1978,-10200000
nic,1979,-38500000
nic,1980,-74680000
nic,1981,15800000
nic,1982,10800000
nic,1983,-105262621.39937
nic,1984,-38193609.24762
nic,1985,-185941770.07963
nic,1986,-179910044.32
nic,1987,-78797988.3
nic,1988,48323662.06
nic,1989,-54682449.73
nic,1990,-149201301.35
nic,1991,17200000
nic,1992,60270000
nic,1993,128010000
nic,1994,43508000
nic,1995,142650894
nic,1996,146472000
nic,1997,320066000
nic,1998,-141264000
nic,1999,-297322000
nic,2000,159800000
nic,2001,226500000
nic,2002,-328000000
nic,2003,-100200000
nic,2004,-405600000
nic,2005,-64530000
nic,2006,-221400000
nic,2007,-130100000
nic,2008,3900000
nic,2009,-123600000
nic,2010,141100000
nic,2011,-588100000
nic,2012,-602300000
nic,2013,-269600000
nic,2014,-580700000
nic,2015,-426500000
nic,2016,-195500000
nic,2017,-311600000
nic,2018,-500400000
nic,2019,-380400000
nic,2020,-258900000
nld,1967,155801104.85961
nld,1968,8839778.99913
nld,1969,138121546.86136
nld,1970,319613259.43719
nld,1971,137726528.597
nld,1972,244834606.73299
nld,1973,-70474081.1326
nld,1974,-31699645.79707
nld,1975,733755829.92695
nld,1976,-137878566.5331
nld,1977,-271338281.54269
nld,1978,-377441635.31628
nld,1979,-324010908.90004
nld,1980,-149925491.02938
nld,1981,-274673127.9476
nld,1982,-179841671.38405
nld,1983,-179569719.53116
nld,1984,1175879217.86572
nld,1985,-1089398531.03182
nld,1986,-2372429189.29313
nld,1987,-229589579.93071
nld,1988,-4769103852.16696
nld,1989,-1068759318.81563
nld,1990,-2825229915.2393
nld,1991,-1392005068.54507
nld,1992,6674039779.48413
nld,1993,4612578969.7523
nld,1994,-6694351409.42754
nld,1995,-8338562609.89282
nld,1996,-21459600846.8797
nld,1997,-13129677841.5641
nld,1998,-1369055575.52588
nld,1999,-10205045132.3077
nld,2000,-274847457.25119
nld,2001,-3561770892.88735
nld,2002,-6616150541.84641
nld,2003,-4136335355.5363
nld,2004,4256812053.86004
nld,2005,-9321255512.23363
nld,2006,-2179995610.60148
nld,2007,-2560346215.1644
nld,2008,-3638329325.72398
nld,2009,13498019310.9973
nld,2010,-6237028634.77643
nld,2011,-12467015520.3801
nld,2012,-17844225849.9938
nld,2013,-2561723808.17882
nld,2014,2218267417.24394
nld,2015,2018025828.28429
nld,2016,1494026657.42533
nld,2017,-3158549818.58915
nld,2018,4569788338.81869
nld,2019,3585821567.93834
nld,2020,1266418065.11992
nld_curacao,2011,41467106.14525
nld_curacao,2012,10361899.44134
nld_curacao,2013,42173184.35754
nld_curacao,2014,44648603.35196
nld_curacao,2015,35654189.94413
nld_curacao,2016,40184357.5419
nld_curacao,2017,1330077.88268
nld_curacao,2018,-6667070.3743
nld_curacao,2019,15511572.68156
nld_curacao,2020,32970847.60894
nor,1975,201101381.23392
nor,1976,213538898.19523
nor,1977,406736588.54771
nor,1978,543413126.3625
nor,1979,608542120.16628
nor,1980,936190077.24048
nor,1981,31212107.03543
nor,1982,-37014201.29768
nor,1983,416516696.75119
nor,1984,-313930367.67847
nor,1985,-1090316879.33033
nor,1986,-1642714965.22791
nor,1987,-1344859755.57393
nor,1988,-1126245044.7674
nor,1989,-1352049288.63051
nor,1990,-2794798915.68756
nor,1991,-264152702.95285
nor,1992,-3985517206.32966
nor,1993,-1844200985.43925
nor,1994,-1973787006.66372
nor,1995,-3885758724.54393
nor,1996,-2953135528.16113
nor,1997,-4441659432.27861
nor,1998,-6438140708.12912
nor,1999,-886271117.66808
nor,2000,-6805277274.95428
nor,2001,-1171231423.36256
nor,2002,-6369391746.19464
nor,2003,-6412083802.47813
nor,2004,-5235733959.14078
nor,2005,-116812786.64034
nor,2006,-14393337664.4658
nor,2007,-31783028855.6843
nor,2008,2698076944.69976
nor,2009,-7040009725.11049
nor,2010,-7142286341.60075
nor,2011,13360945165.8244
nor,2012,-16556167433.0973
nor,2013,2308160708.61379
nor,2014,238763409.18856
nor,2015,-21944374061.5537
nor,2016,24377535954.4535
nor,2017,-13874511900.3783
nor,2018,-2818316714.42781
nor,2019,-14686454419.8717
nor,2020,-3608291893.7347
npl,1976,-592000
npl,1977,-601123.8
npl,1978,12040774.96205
npl,1979,4793609.26666
npl,1980,5373716.5332
npl,1981,8315948.65746
npl,1982,16500726.53735
npl,1983,25300978.14987
npl,1984,14836961.86841
npl,1985,923723.04563
npl,1986,157704.23408
npl,1987,-552525.92464
npl,1988,7671298.95747
npl,1989,204858.88038
npl,1990,556745.11227
npl,1991,218862.60134
npl,1992,771990.479
npl,1993,176631.65345
npl,1994,931559.4548
npl,1995,374911.70274
npl,1996,83452599.79771
npl,1997,216041058.02527
npl,1998,131888482.66394
npl,1999,58667612.48426
npl,2000,145698381.08331
npl,2001,256775046.19506
npl,2002,-66723328.37115
npl,2003,309528421.23398
npl,2004,424515155.95227
npl,2005,139085624.19428
npl,2006,108357461.40927
npl,2007,17724581.87426
npl,2008,-107245490.25224
npl,2009,7031526.95276
npl,2010,-175131659.67818
npl,2011,278652109.87523
npl,2012,56376389.33246
npl,2013,63096025.52315
npl,2014,160802050.02635
npl,2015,-57415235.84439
npl,2016,544644925.6113
npl,2017,609223443.3795
npl,2018,1047122732.18105
npl,2019,954234347.67274
npl,2020,451762672.62999
npl,2021,430301856.6283
nru,2008,-26833660.86265
nru,2009,-19945241.89314
nru,2010,-522912.76527
nru,2011,-8287641.46741
nru,2012,485107.74576
nru,2013,-32867418.20959
nru,2014,-16127529.83748
nru,2015,-11175233.42311
nru,2016,10952810.02759
nru,2017,-4088179.7585
nru,2018,-3796849.82997
nzl,2000,-340461297.12595
nzl,2001,-844880397.4592
nzl,2002,-121319977.66341
nzl,2003,-3018650483.54795
nzl,2004,-3901311439.95522
nzl,2005,-900492794.28491
nzl,2006,-1020836112.0551
nzl,2007,1853032451.87181
nzl,2008,2626285726.43315
nzl,2009,741520827.86029
nzl,2010,-176901420.04996
nzl,2011,-5262649064.49907
nzl,2012,134209223.21298
nzl,2013,6400645876.53537
nzl,2014,3082577349.12149
nzl,2015,5933942793.90551
nzl,2016,-2732706783.68707
nzl,2017,3818038804.687
nzl,2018,5866669455.79562
nzl,2019,1564292993.32495
nzl,2020,-3107097947.04124
omn,1974,-118413434.04289
omn,1975,-146496815.71076
omn,1976,-369426752.66192
omn,1977,-239722062.07215
omn,1978,-150550087.29169
omn,1979,-257093225.99043
omn,1980,-60799073.71395
omn,1981,-27214823.47196
omn,1982,63115228.90306
omn,1983,-466415751.2056
omn,1984,-426465160.22176
omn,1985,-321371183.71719
omn,1986,-588771327.08944
omn,1987,-478023407.02211
omn,1988,-381794538.36151
omn,1989,33289986.9961
omn,1990,-473342002.60078
omn,1991,283485045.51365
omn,1992,398959687.90637
omn,1993,210663198.95969
omn,1994,-81924577.37321
omn,1995,388816644.9935
omn,1996,-326899995.74902
omn,1997,616709355.19506
omn,1998,913010265.20091
omn,1999,537189725.36996
omn,2000,-507201300.39012
omn,2001,-558127438.23147
omn,2002,-834070221.06632
omn,2003,-553550065.01951
omn,2004,-391521456.43693
omn,2005,-859453836.15084
omn,2006,-8530559.16775
omn,2007,210403120.93628
omn,2008,621638491.54746
omn,2009,-1141331188.55657
omn,2010,1344347781.53446
omn,2011,-975719993.74334
omn,2012,-900219115.47476
omn,2013,744979456.7327
omn,2014,-937034046.14742
omn,2015,-441606521.20985
omn,2016,-1107968577.75303
omn,2017,-477905863.09469
omn,2018,-807674524.96252
omn,2019,-968507597.81617
omn,2020,-618785253.15345
pak,1976,-75844338.59
pak,1977,12117531.1
pak,1978,-17066379.8
pak,1979,51975587.16
pak,1980,70383168.44
pak,1981,-3612180.3
pak,1982,32807161.92
pak,1983,-17868159.95
pak,1984,-95406410.23519
pak,1985,30023315.36
pak,1986,-45718759.98
pak,1987,12749522.84
pak,1988,21756353.41
pak,1989,-237685927.62
pak,1990,-105235842.48
pak,1991,-72084002.92
pak,1992,118952461.53
pak,1993,-5992601.67632
pak,1994,178773928.5828
pak,1995,-305978496.10383
pak,1996,158276049.89779
pak,1997,-69733840.04943
pak,1998,1011999951.99256
pak,1999,767000000
pak,2000,557000000
pak,2001,706000000
pak,2002,974000000
pak,2003,-51000000
pak,2004,683970000
pak,2005,-148800000
pak,2006,549000000
pak,2007,31000000
pak,2008,-51500000
pak,2009,741430000
pak,2010,-733000000
pak,2011,318000000
pak,2012,-410000000
pak,2013,-529000000
pak,2014,-40000000
pak,2015,-344800000
pak,2016,762898000
pak,2017,-328379000
pak,2018,-382013000
pak,2019,203928000
pak,2020,-714011000
pak,2021,-944985000
pan,1977,-70100000
pan,1978,-1500000
pan,1979,-421400000
pan,1980,622800000
pan,1981,59700000
pan,1982,-252900000
pan,1983,-312200000
pan,1984,139600000
pan,1985,-120900000
pan,1986,141200000
pan,1987,-385800000
pan,1988,-745300000
pan,1989,-236300000
pan,1990,-110400000
pan,1991,610800000
pan,1992,390200000
pan,1993,309000000
pan,1994,-89600000
pan,1995,9600000
pan,1996,-99000000
pan,1997,-197100000
pan,1998,-389000000
pan,1999,-490500000
pan,2000,261800000
pan,2001,-499600000
pan,2002,47300000
pan,2003,91400000
pan,2004,111000000
pan,2005,-241400000
pan,2006,300580000
pan,2007,44000000
pan,2008,759600000
pan,2009,441100000
pan,2010,266600000
pan,2011,-363500000
pan,2012,436400000
pan,2013,-881700000
pan,2014,1657500000
pan,2015,-1658200000
pan,2016,-3180752961.67
pan,2017,-2435781260.6
pan,2018,-1168800768.99
pan,2019,-1411948352.38
pan,2020,351944705.22
per,1977,-111600000
per,1978,54100000
per,1979,97300000
per,1980,416400000
per,1981,640762540.0045
per,1982,-383179274.55707
per,1983,156002918.76285
per,1984,-565491090.96
per,1985,-1381000000
per,1986,-28130000
per,1987,-73200000
per,1988,420120000
per,1989,-149810000
per,1990,-232000000
per,1991,901000000
per,1992,449000000
per,1993,568824682.11
per,1994,294765259.57812
per,1995,229355859.35631
per,1996,707457377.31175
per,1997,-26581203.39082
per,1998,254752017.21819
per,1999,-17006320.2063
per,2000,372472404.60538
per,2001,72163316.47138
per,2002,88802995.87959
per,2003,648398645.8227
per,2004,83922277.94538
per,2005,192876758.78232
per,2006,-539723731.64635
per,2007,-275375116.44208
per,2008,-255488879.30755
per,2009,-681661464.80295
per,2010,1674238762.28335
per,2011,-1346584124.06069
per,2012,1246250660.52181
per,2013,2928516843.41758
per,2014,990626047.95593
per,2015,-834422075.17411
per,2016,-314379127.76618
per,2017,1297637620.87849
per,2018,-1685622433.13886
per,2019,115700931.8152
per,2020,-4030398636.07747
phl,1977,215000000
phl,1978,112846287.50049
phl,1979,256000000
phl,1980,94000000
phl,1981,-482000000
phl,1982,-364000000
phl,1983,-367000000
phl,1984,67000000
phl,1985,516013138.28
phl,1986,4000000
phl,1987,29000000
phl,1988,479000000
phl,1989,383000000
phl,1990,585000000
phl,1991,-138000000
phl,1992,-589000000
phl,1993,84000000
phl,1994,164000000
phl,1995,-2095000000
phl,1996,-3014000000
phl,1997,-5248000000
phl,1998,-762000000
phl,1999,2280000000
phl,2000,-1628000000
phl,2001,622000000
phl,2002,15000000
phl,2003,-910000000
phl,2004,-289000000
phl,2005,2173839241.18358
phl,2006,-1613250494.43411
phl,2007,277237369.78618
phl,2008,1204346036.06533
phl,2009,-3013339155.43387
phl,2010,-3515428209.95599
phl,2011,278808644.29318
phl,2012,-4556317329.44714
phl,2013,-4202152862.92494
phl,2014,-4090642302.84403
phl,2015,-2432923575.56308
phl,2016,273883009.59702
phl,2017,-1587610064.31827
phl,2018,-2826085535.11065
phl,2019,2729034092.29365
phl,2020,-2525581173.49034
phl,2021,1244816246.27492
plw,2005,-4711950.46499
plw,2006,-11285512.67984
plw,2007,-7134382.69521
plw,2008,-4290978.32519
plw,2009,-4605717.75805
plw,2010,-5238251.30212
plw,2011,8407078.18869
plw,2012,11199175.20424
plw,2013,3671249.73245
plw,2014,12321337.50796
plw,2015,32234793.42242
plw,2016,16850921.55548
plw,2017,5260556.4262
png,1976,-38722603.91588
png,1977,9579629.28645
png,1978,5150767.99479
png,1979,-34399322.85776
png,1980,115288853.86358
png,1981,4908095.0513
png,1982,-67399008.60912
png,1983,79595433.98628
png,1984,77863680.16741
png,1985,-13440167.27209
png,1986,-31975381.11995
png,1987,7556503.66293
png,1988,-10738806.53296
png,1989,-10769110.7572
png,1990,-57587911.92736
png,1991,3974106.96586
png,1992,-14799583.46836
png,1993,-27734693.87654
png,1994,5677253.02792
png,1995,-52224249.16836
png,1996,-29701714.2188
png,1997,7894760.95261
png,1998,-12211051.58641
png,1999,-9229691.21627
png,2000,12571877.91335
png,2001,9257872.30116
png,2002,77330173.90941
png,2003,-188657643.4026
png,2004,-209512077.21692
png,2005,-201009549.43376
png,2006,-1321042056.11066
png,2007,-1170141929.22527
png,2008,365977612.7272
png,2009,-1219580202.13839
png,2010,-882542222.29206
png,2011,-1058565426.16152
png,2012,773112983.7738
png,2013,1426677983.19634
png,2014,721101879.41724
png,2015,511028044.87781
png,2016,-16300627.01485
png,2017,-220843093.97459
png,2018,-1382660947.31844
pol,1976,-167000000
pol,1977,-261000000
pol,1978,-253000000
pol,1979,161000000
pol,1980,-90000000
pol,1981,-206000000
pol,1982,-217000000
pol,1983,344000000
pol,1984,333000000
pol,1985,118000000
pol,1986,731000000
pol,1987,91000000
pol,1988,-267000000
pol,1989,-110000000
pol,1990,162000000
pol,1991,-751000000
pol,1992,-175000000
pol,1993,219000000
pol,1994,215000000
pol,1995,-571000000
pol,1996,321000000
pol,1997,1309000000
pol,1998,-519000000
pol,1999,2129000000
pol,2000,705000000
pol,2001,2261000000
pol,2002,-994000000
pol,2003,-1972000000
pol,2004,6258000000
pol,2005,810000000
pol,2006,2106000000
pol,2007,-1050000000
pol,2008,-9898000000
pol,2009,-8538000000
pol,2010,-12942000000
pol,2011,-9100000000
pol,2012,-2251000000
pol,2013,-8629000000
pol,2014,-5605000000
pol,2015,-6317000000
pol,2016,239000000
pol,2017,-7396000000
pol,2018,-3289000000
pol,2019,-8347000000
pol,2020,-8246000000
prt,1975,-153143827.7841
prt,1976,79304048.28144
prt,1977,-68881801.13085
prt,1978,-294048534.52867
prt,1979,599003566.91161
prt,1980,1217653373.44284
prt,1981,1704548699.08502
prt,1982,114742781.36061
prt,1983,-338028.27553
prt,1984,-33767402.11294
prt,1985,-253534665.76452
prt,1986,155727455.65788
prt,1987,651436219.24858
prt,1988,1643120952.5332
prt,1989,495865363.98287
prt,1990,1159706958.96326
prt,1991,1890151289.95652
prt,1992,977666616.83447
prt,1993,-48826723.17565
prt,1994,-284645967.77665
prt,1995,-3188996493.18479
prt,1996,-1118959389.88353
prt,1997,-533497228.34431
prt,1998,696854198.17606
prt,1999,-135474169.74359
prt,2000,-396503784.00646
prt,2001,-242418591.73946
prt,2002,70537921.87777
prt,2003,118535088.13299
prt,2004,604261045.63492
prt,2005,-423481526.20923
prt,2006,-458328783.6055
prt,2007,-200398076.13756
prt,2008,120457938.01778
prt,2009,-224216871.60453
prt,2010,278418735.20924
prt,2011,-132130904.61309
prt,2012,-11981925.04653
prt,2013,-10513674.24271
prt,2014,470239750.47458
prt,2015,27851852.52393
prt,2016,-77003134.56568
prt,2017,6839628.11414
prt,2018,256352122.98535
prt,2019,348347545.86039
prt,2020,391773911.90482
prt,2021,609445856.7821
pry,1975,4100000
pry,1976,-1100000
pry,1977,-20700000
pry,1978,17900000
pry,1979,9600000
pry,1980,-20100000
pry,1981,-15600000
pry,1982,-27200000
pry,1983,-106800000
pry,1984,24800000
pry,1985,73700000
pry,1986,43800000
pry,1987,338000000
pry,1988,198300000
pry,1989,-90120000
pry,1990,-131400000
pry,1991,116400000
pry,1992,7800000
pry,1993,-46600000
pry,1994,360000000
pry,1995,-757108762.55358
pry,1996,251907323.45179
pry,1997,-291945350.28801
pry,1998,-409835187.16912
pry,1999,-291172915.09112
pry,2000,-299864532.61889
pry,2001,31380842.39666
pry,2002,-473878425.96508
pry,2003,-124335401.12689
pry,2004,145238373.12301
pry,2005,-357763038.61705
pry,2006,4400185.826
pry,2007,-505221018.71248
pry,2008,-44763013.29002
pry,2009,292020981.78148
pry,2010,-298816219.62406
pry,2011,217224172.31631
pry,2012,-730403228.66964
pry,2013,-63857327.90676
pry,2014,-721874755.42204
pry,2015,52292973.4431
pry,2016,-714652106.64821
pry,2017,-541491650.76321
pry,2018,-777010572.86444
pry,2019,-415971672.81718
