geo,time,nv_ind_manf_kd
jam,1975,1675432356.79885
jam,1976,1601822405.40675
jam,1977,1482917750.43049
jam,1978,1413552951.04716
jam,1979,1341212258.31888
jam,1980,1190579171.92193
jam,1981,1199900701.17318
jam,1982,1290009293.05926
jam,1983,1314954301.67334
jam,1984,1259987658.88645
jam,1985,1281650546.63135
jam,1986,1291059618.97108
jam,1987,1366813825.80496
jam,1988,1440948773.1201
jam,1989,1549569114.23531
jam,1990,1609656071.94858
jam,1991,1510576030.26987
jam,1992,1531144824.1316
jam,1993,1644836092.03704
jam,1994,1683727060.85922
jam,1995,1619557855.52653
jam,1996,1538417395.9995
jam,1997,1436786380.09257
jam,1998,1353895201.71181
jam,1999,1301552280.88085
jam,2000,1285974455.97826
jam,2001,1276113264.06745
jam,2002,1252121269.98008
jam,2003,1246869113.41889
jam,2004,1270736056.15956
jam,2005,1220661924.04721
jam,2006,1200885946.79129
jam,2007,1216570958.56247
jam,2008,1207120649.64794
jam,2009,1149579165.69009
jam,2010,1101237887.95338
jam,2011,1119995589.95765
jam,2012,1118137684.23532
jam,2013,1115833166.56051
jam,2014,1107168894.68235
jam,2015,1129035015.87589
jam,2016,1150901137.06944
jam,2017,1173267463.64976
jam,2018,1183325164.81967
jam,2019,1204262333.15205
jam,2020,1139610786.91068
jor,1976,487525106.19278
jor,1977,499987250.88449
jor,1978,598595847.58671
jor,1979,796901601.82265
jor,1980,959960507.06606
jor,1981,1039087618.54238
jor,1982,1037586155.32651
jor,1983,1013187378.06863
jor,1984,1209128327.73958
jor,1985,1250193346.69361
jor,1986,1195389939.31438
jor,1987,1225269057.31018
jor,1988,1096556123.12978
jor,1989,1331760335.89571
jor,1990,1368358501.78252
jor,1991,1375528018.9281
jor,1992,1852205016.43669
jor,1993,1873788520.65001
jor,1994,2198892816.17011
jor,1995,2226557285.35388
jor,1996,2051937124.8881
jor,1997,2273290332.60798
jor,1998,2484095804.06611
jor,1999,2667161757.0356
jor,2000,2847524949.39176
jor,2001,3087346199.93759
jor,2002,3684252887.86887
jor,2003,3788529461.60859
jor,2004,4429579221.34612
jor,2005,4774014837.9063
jor,2006,5310975717.569
jor,2007,5797862659.06472
jor,2008,6095039742.43129
jor,2009,6216038089.80569
jor,2010,6340588395.46255
jor,2011,6587385711.22468
jor,2012,6743977001.06315
jor,2013,6877015622.46963
jor,2014,6986468345.35791
jor,2015,7085201690.14085
jor,2016,7180834076.49777
jor,2017,7254065723.80939
jor,2018,7358318642.23351
jor,2019,7447365416.88707
jor,2020,7246777492.91038
jpn,1994,699490119578.73291
jpn,1995,734122146862.28784
jpn,1996,763714685442.84399
jpn,1997,781748619688.37695
jpn,1998,749978361071.57397
jpn,1999,743153571534.61206
jpn,2000,781661874391.03003
jpn,2001,741228652079.20386
jpn,2002,731186025083.52405
jpn,2003,762996764839.08899
jpn,2004,804202433370.14612
jpn,2005,843693023450.80383
jpn,2006,876004407493.91296
jpn,2007,921290409583.02002
jpn,2008,918997029150.31104
jpn,2009,754326365832.86511
jpn,2010,877804578950.27905
jpn,2011,851654589455.85205
jpn,2012,869501814775.66699
jpn,2013,864473065966.62598
jpn,2014,884300562503.01184
jpn,2015,909542617885.20996
jpn,2016,910495163864.64624
jpn,2017,948146753641.55505
jpn,2018,982915094963.797
jpn,2019,974217433149.83606
kaz,2000,8438967122.48394
kaz,2001,9595105617.4278
kaz,2002,10324333645.2031
kaz,2003,11139956000.9422
kaz,2004,12265091558.7534
kaz,2005,13135913059.5571
kaz,2006,14173650191.2621
kaz,2007,15250847606.4764
kaz,2008,14793322177.4054
kaz,2009,14379109156.0127
kaz,2010,16334668001.6673
kaz,2011,17559768101.433
kaz,2012,18086561144.5048
kaz,2013,18611071417.3074
kaz,2014,18908848560.5247
kaz,2015,18946666257.7578
kaz,2016,19287706249.3224
kaz,2017,20464256331.8504
kaz,2018,21385147865.7849
kaz,2019,22625486442.0004
kaz,2020,23530505899.6804
ken,1964,549792209.79137
ken,1965,574418993.01552
ken,1966,609911497.90576
ken,1967,633432192.42789
ken,1968,717007116.78603
ken,1969,790659749.84293
ken,1970,756501066.07184
ken,1971,979378366.17251
ken,1972,1301283330.18318
ken,1973,1481120688.79548
ken,1974,1558709707.96956
ken,1975,1568046413.13936
ken,1976,1550967069.67365
ken,1977,1797495199.81507
ken,1978,2022324426.82459
ken,1979,2173142514.45748
ken,1980,2287006107.85946
ken,1981,2368986303.2574
ken,1982,2422338920.4807
ken,1983,2531451853.22111
ken,1984,2640564785.96152
ken,1985,2759175786.47909
ken,1986,2919233311.05621
ken,1987,3086253352.92681
ken,1988,3271426293.08548
ken,1989,3464471676.8056
ken,1990,3645805511.71392
ken,1991,3784327118.58909
ken,1992,3829741908.45996
ken,1993,3898709926.7326
ken,1994,3972752948.96365
ken,1995,4127670728.91583
ken,1996,4279075042.64431
ken,1997,4277336726.27768
ken,1998,4186861448.05438
ken,1999,4089722620.07197
ken,2000,4117535697.73959
ken,2001,4129621142.033
ken,2002,4132973610.66593
ken,2003,4379814670.62063
ken,2004,4575251205.21665
ken,2005,4788567574.1017
ken,2006,5181623560.90616
ken,2007,5408360478.29234
ken,2008,5470144668.6178
ken,2009,5412547897.84125
ken,2010,5713367504.59502
ken,2011,6155358972.85746
ken,2012,6178013326.21275
ken,2013,6485750062.191
ken,2014,6607590208.83649
ken,2015,6994637318.76124
ken,2016,7127361623.61876
ken,2017,7176969623.1661
ken,2018,7433698823.98973
ken,2019,7619021503.03748
ken,2020,7613362948.99941
kgz,1990,1729198877.69515
kgz,1991,1724150345.39265
kgz,1992,1282672391.07399
kgz,1993,986807714.84511
kgz,1994,630764267.78945
kgz,1995,474950096.55368
kgz,1996,497287368.98708
kgz,1997,792905615.19118
kgz,1998,855727219.46822
kgz,1999,806786702.03491
kgz,2000,839864943.3408
kgz,2001,916068493.08902
kgz,2002,816431496.4241
kgz,2003,962115182.38971
kgz,2004,983292013.60085
kgz,2005,817804056.49761
kgz,2006,702120869.32238
kgz,2007,746653806.5088
kgz,2008,905019813.17171
kgz,2009,820802534.8162
kgz,2010,913789850.94306
kgz,2011,964222430.98886
kgz,2012,698369726.67948
kgz,2013,1030274833.99686
kgz,2014,1000843245.00929
kgz,2015,938335859.36542
kgz,2016,993195999.8727
kgz,2017,1059768240.15499
kgz,2018,1113493148.35181
kgz,2019,1200530084.07289
kgz,2020,1114130156.64817
khm,1993,199931806.24822
khm,1994,217918898.98142
khm,1995,256063315.37663
khm,1996,288155939.93796
khm,1997,367424799.50134
khm,1998,423092570.96898
khm,1999,506544542.72005
khm,2000,659959668.73707
khm,2001,760275065.31744
khm,2002,869817903.61486
khm,2003,976839859.76245
khm,2004,1149349412.69891
khm,2005,1261105287.02439
khm,2006,1480977806.80271
khm,2007,1612556207.26303
khm,2008,1662835784.4926
khm,2009,1404922441.35126
khm,2010,1820213092.79012
khm,2011,2114486460.35488
khm,2012,2259510788.17246
khm,2013,2481442399.46325
khm,2014,2646366472.32961
khm,2015,2890478520.95139
khm,2016,3094159398.04861
khm,2017,3293596000.60665
khm,2018,3593036180.57743
khm,2019,3834924326.80765
khm,2020,3723764256.89995
kir,1982,9948134.90282
kir,1983,10620592.28574
kir,1984,2334747.83712
kir,1985,3096126.87097
kir,1986,2588507.24233
kir,1987,1408430.23078
kir,1988,3311776.99721
kir,1989,2816961.27977
kir,1990,5037482.09817
kir,1991,4631487.21346
kir,1992,4511412.73924
kir,1993,4739967.59487
kir,1994,4814976.33443
kir,1995,5088092.83373
kir,1996,5105736.01844
kir,1997,5166327.75564
kir,1998,5316345.23477
kir,1999,5693707.75115
kir,2000,5685339.84069
kir,2001,6051511.53705
kir,2002,5592788.73461
kir,2003,5938091.06392
kir,2004,6457103.14897
kir,2005,7305387.46978
kir,2006,6844144.21239
kir,2007,7004142.69315
kir,2008,6533724.9797
kir,2009,6901839.172
kir,2010,7093593.21936
kir,2011,6434283.41472
kir,2012,6504734.9207
kir,2013,6391995.48558
kir,2014,6352805.31505
kir,2015,6579569.73331
kir,2016,6729342.96757
kir,2017,6965176.54569
kir,2018,7127599.76452
kir,2019,7142863.28824
kna,1977,34988231.65795
kna,1978,37776219.24714
kna,1979,38262260.66704
kna,1980,40705968.91712
kna,1981,36122328.3044
kna,1982,38849560.71609
kna,1983,35717293.78781
kna,1984,40354939.00275
kna,1985,38984572.22162
kna,1986,42380111.58569
kna,1987,42535374.81705
kna,1988,44169014.03395
kna,1989,45060089.97045
kna,1990,41718555.2086
kna,1991,40300934.40054
kna,1992,41529539.10085
kna,1993,42380111.58569
kna,1994,42704139.19896
kna,1995,44803568.10994
kna,1996,47031257.95118
kna,1997,53680574.5985
kna,1998,52215699.76351
kna,1999,54949682.75048
kna,2000,63846940.96487
kna,2001,82350267.79768
kna,2002,62274056.92545
kna,2003,67904036.70603
kna,2004,73243741.74972
kna,2005,79022234.18638
kna,2006,69193396.58383
kna,2007,73426007.28218
kna,2008,80946148.14017
kna,2009,79251753.74578
kna,2010,72447173.86709
kna,2011,65818108.9456
kna,2012,60269136.06834
kna,2013,61450486.74172
kna,2014,62658839.71621
kna,2015,62692592.59259
kna,2016,56016273.64416
kna,2017,54797659.79525
kna,2018,59147595.49191
kna,2019,61198082.73213
kna,2020,49155191.45041
kor,1960,1143872537.64396
kor,1961,1205756050.771
kor,1962,1389196464.6833
kor,1963,1611977111.94064
kor,1964,1768984425.24582
kor,1965,2166011364.46516
kor,1966,2565513644.20958
kor,1967,3168789492.17947
kor,1968,3884781739.05933
kor,1969,4563290257.98795
kor,1970,5294222953.03704
kor,1971,6222387244.92389
kor,1972,7156828293.1422
kor,1973,9328939603.90131
kor,1974,10861882629.0769
kor,1975,12243122642.0724
kor,1976,14816681142.9885
kor,1977,17230668585.0556
kor,1978,21586649074.0679
kor,1979,23844601658.03609
kor,1980,23518475543.8566
kor,1981,25696421585.8534
kor,1982,27006583963.7716
kor,1983,31572437967.3034
kor,1984,37803400499.0463
kor,1985,40422929609.7139
kor,1986,47005036875.9434
kor,1987,56540932628.74529
kor,1988,64120425316.5452
kor,1989,66950888801.9573
kor,1990,74513319321.13779
kor,1991,84994529939.46471
kor,1992,90055363642.994
kor,1993,96534037037.28259
kor,1994,107728145726.83299
kor,1995,121705509621.78101
kor,1996,132490479884.543
kor,1997,140791622740.423
kor,1998,130855429062.70799
kor,1999,157877395499.74301
kor,2000,183410709825.99701
kor,2001,188625191452.11896
kor,2002,206507758645.45801
kor,2003,216892607793.34399
kor,2004,239314861104.66501
kor,2005,252039172263.80896
kor,2006,271850383346.263
kor,2007,294095649810.03998
kor,2008,304519131951.12097
kor,2009,297408804697.84302
kor,2010,337922261046.76001
kor,2011,355637300729.56201
kor,2012,360657026099.37201
kor,2013,371736915504.69293
kor,2014,383548268035.17603
kor,2015,389984153400.38898
kor,2016,398966722140.81598
kor,2017,413797636491.82397
kor,2018,427464963986.00494
kor,2019,432242724819.48798
kor,2020,428453862525.776
kos,2008,637819192.85398
kos,2009,688545195.00176
kos,2010,680168329.76579
kos,2011,692858433.1533
kos,2012,737398600.54314
kos,2013,805828370.3468
kos,2014,811983388.92362
kos,2015,835088205.92478
kos,2016,857505822.08683
kos,2017,893198407.07401
kos,2018,947103868.70942
kos,2019,958012026.42334
kos,2020,969439179.98772
kwt,2010,7034294704.10466
kwt,2011,8270409702.67678
kwt,2012,9886074256.20615
kwt,2013,9755882000.24143
kwt,2014,8473168134.09724
kwt,2015,7994017946.16152
kwt,2016,9583715191.80721
kwt,2017,10248549416.9385
kwt,2018,10478500069.4545
kwt,2019,10506150351.0485
kwt,2020,7080980011.42039
lao,2000,312457012.87394
lao,2001,350251911.48406
lao,2002,395695386.77085
lao,2003,417963832.28781
lao,2004,481157010.9122
lao,2005,530836896.09328
lao,2006,602745535.62395
lao,2007,685335374.52081
lao,2008,748148793.01625
lao,2009,791378907.6
lao,2010,820712476.65714
lao,2011,906009767.73103
lao,2012,995950656.67889
lao,2013,1031001164.03439
lao,2014,1131533626.99202
lao,2015,1181528149.11149
lao,2016,1218752331.34174
lao,2017,1272686639.17171
lao,2018,1352025772.10044
lao,2019,1443048407.48099
lao,2020,1523776635.02781
lbn,1991,1479204817.72939
lbn,1992,1664634384.00096
lbn,1993,1827833896.99628
lbn,1994,1974078195.49701
lbn,1995,2067565433.9213
lbn,1996,2308950831.01605
lbn,1997,2329307046.41271
lbn,1998,2455089626.92864
lbn,1999,2432993820.24123
lbn,2000,2432993820.24123
lbn,2001,2479220702.82782
lbn,2002,2608140179.3978
lbn,2003,2709857646.39905
lbn,2004,2870240080.55989
lbn,2005,3029501553.90854
lbn,2006,3041643763.76555
lbn,2007,3636137845.11398
lbn,2008,3919196582.88294
lbn,2009,3841259644.3152
lbn,2010,4073085299.42519
lbn,2011,4127026873.61436
lbn,2012,4211816120.89144
lbn,2013,4441281759.04128
lbn,2014,4217680970.19298
lbn,2015,4018359264.86972
lbn,2016,3799458164.84057
lbn,2017,3749513810.05591
lbn,2018,3621405527.40569
lbn,2019,3108961473.0516
lbn,2020,2431785891.56738
lca,1977,13240473.19212
lca,1978,15175736.85244
lca,1979,15175736.85244
lca,1980,16610589.58328
lca,1981,15849760.13067
lca,1982,14802981.62384
lca,1983,17550137.15247
lca,1984,20067512.14881
lca,1985,26189890.5132
lca,1986,31229746.64593
lca,1987,32700343.13543
lca,1988,35345373.83266
lca,1989,35447498.66407
lca,1990,40640541.6717
lca,1991,37112121.4067
lca,1992,38628698.72752
lca,1993,37520642.3342
lca,1994,35401567.94775
lca,1995,39139291.16725
lca,1996,37939363.7021
lca,1997,33956494.37202
lca,1998,36443220.81618
lca,1999,36448321.03638
lca,2000,35677281.82547
lca,2001,35713620.89442
lca,2002,34185031.21286
lca,2003,35026936.64134
lca,2004,41004361.16593
lca,2005,40193795.24843
lca,2006,41031607.07912
lca,2007,41782178.30107
lca,2008,43562624.90926
lca,2009,44368593.91776
lca,2010,45625328.44083
lca,2011,46338419.7551
lca,2012,49299298.90779
lca,2013,53651196.01288
lca,2014,53627406.16995
lca,2015,53981703.7037
lca,2016,55519888.92699
lca,2017,56237115.5574
lca,2018,59891516.99429
lca,2019,60247618.55192
lca,2020,54008913.89871
lka,1961,832354715.66397
lka,1962,883268984.2503
lka,1963,912240771.70936
lka,1964,962184300.25273
lka,1965,974035730.0463
lka,1966,1052998731.89624
lka,1967,1142604968.93355
lka,1968,1319258753.26309
lka,1969,1454329135.96637
lka,1970,1585737624.66262
lka,1971,1590607422.41454
lka,1972,1572830711.12683
lka,1973,1667477967.88823
lka,1974,1607147594.56354
lka,1975,1636157178.58505
lka,1976,1762838553.38258
lka,1977,1694956097.68612
lka,1978,1946996794.91274
lka,1979,2145069997.3207
lka,1980,2250760010.41496
lka,1981,2306077802.93349
lka,1982,2367083325.10812
lka,1983,2408552773.62358
lka,1984,2578329915.2926
lka,1985,2669185100.26768
lka,1986,2831645783.2428
lka,1987,3010085951.15356
lka,1988,3136592113.78528
lka,1989,3243884716.92272
lka,1990,3487608510.95883
lka,1991,3724765889.05296
lka,1992,4052545288.24504
lka,1993,4478062542.25871
lka,1994,4885566233.33266
lka,1995,5333902446.33229
lka,1996,5681815817.38423
lka,1997,6196195457.5623
lka,1998,6587990942.93193
lka,1999,6880136399.11724
lka,2000,7516092099.56902
lka,2001,7203284207.315
lka,2002,7352239082.69066
lka,2003,7640113534.06044
lka,2004,8035366444.66703
lka,2005,8532064765.47789
lka,2006,9005468574.81417
lka,2007,9586080632.68789
lka,2008,10058973809.9261
lka,2009,10390957076.0127
lka,2010,11152658133.5121
lka,2011,11539444459.067
lka,2012,11904007958.4433
lka,2013,12173041052.6514
lka,2014,12482959827.0634
lka,2015,13107796199.5305
lka,2016,13506702343.7963
lka,2017,14069383760.2123
lka,2018,14578423597.7036
lka,2019,14841336298.3288
lka,2020,14266703863.8982
lso,1970,15106382.13333
lso,1971,15679490.4325
lso,1972,14271009.76668
lso,1973,16480828.53085
lso,1974,17450351.59566
lso,1975,15996325.07079
lso,1976,18419874.66046
lso,1977,17450351.59566
lso,1978,17935371.20041
lso,1979,24236496.90462
lso,1980,28289265.04085
lso,1981,30099134.23026
lso,1982,48314803.28094
lso,1983,56718546.06047
lso,1984,61958947.49654
lso,1985,57388767.76583
lso,1986,66925323.02242
lso,1987,69452602.05481
lso,1988,86508947.56006
lso,1989,93958776.7416
lso,1990,102778438.2999
lso,1991,102759747.60568
lso,1992,116033722.2313
lso,1993,133453245.91205
lso,1994,138379393.4333
lso,1995,145897369.35517
lso,1996,149372290.0455
lso,1997,174591917.46594
lso,1998,176234477.57081
lso,1999,175920348.78197
lso,2000,208182848.75395
lso,2001,265113061.06115
lso,2002,345010898.92647
lso,2003,390761776.90175
lso,2004,413735627.47769
lso,2005,362724015.09355
lso,2006,397526087.72609
lso,2007,401777618.49171
lso,2008,392077429.72642
lso,2009,378991175.36189
lso,2010,391388798.86031
lso,2011,380259030.05975
lso,2012,364433580.16412
lso,2013,349565907.13134
lso,2014,309809392.86388
lso,2015,357092939.04647
lso,2016,419636866.17014
lso,2017,379798065.92588
lso,2018,433832909.83023
lso,2019,436982612.44117
lso,2020,350481704.22574
ltu,1995,2167939369.71406
ltu,1996,2261671018.71406
ltu,1997,2467893960.66875
ltu,1998,2806567222.96758
ltu,1999,2720733086.72305
ltu,2000,3057968420.31562
ltu,2001,3463279026.82539
ltu,2002,3642501972.58672
ltu,2003,4137920558.9957
ltu,2004,4655953237.14141
ltu,2005,5088578941.50547
ltu,2006,5579488467.52695
ltu,2007,5849925577.53945
ltu,2008,5982888492.83906
ltu,2009,5023676875.45547
ltu,2010,5484262304.66328
ltu,2011,6043540015.00508
ltu,2012,6344881497.07304
ltu,2013,6636299495.84726
ltu,2014,6924807242.30937
ltu,2015,7131769119.84922
ltu,2016,7356584169.31211
ltu,2017,7768700527.89297
ltu,2018,8068529743.89101
ltu,2019,8390355052.9457
ltu,2020,8484790133.11836
lux,1995,2270519384.0168
lux,1996,2273383036.7875
lux,1997,2426328279.24726
lux,1998,2514421383.73711
lux,1999,2749743520.27422
lux,2000,2886826056.93672
lux,2001,2816826888.66719
lux,2002,2949333794.16875
lux,2003,3307945003.11211
lux,2004,3256029785.44687
lux,2005,3231103468.84609
lux,2006,3095609754.64297
lux,2007,3613645761.32734
lux,2008,2929301538.92851
lux,2009,2379257194.8625
lux,2010,2499609386.64726
lux,2011,2239283267.60703
lux,2012,2350487525.60859
lux,2013,2624350811.42734
lux,2014,2760731026.43008
lux,2015,3291701734.39336
lux,2016,3484093488.65351
lux,2017,2934819146.53359
lux,2018,2883858109.9543
lux,2019,3291396618.34844
lux,2020,3155580035.89414
lva,1995,1655004903.30078
lva,1996,1716853589.87578
lva,1997,2002871589.41133
lva,1998,2101793539.71367
lva,1999,2016362156.64844
lva,2000,2153319318.3543
lva,2001,2307162156.74258
lva,2002,2571451455.82812
lva,2003,2654170079.87578
lva,2004,2823159988.24687
lva,2005,2968325326.31758
lva,2006,3188198605.36562
lva,2007,3163849235.46797
lva,2008,2934984463.9543
lva,2009,2292243646.41523
lva,2010,2611518185.33437
lva,2011,2667361078.63242
lva,2012,2799541787.34414
lva,2013,2777250563.85859
lva,2014,2732840091.38555
lva,2015,2853886838.23984
lva,2016,2903480954.93789
lva,2017,3100773427.63594
lva,2018,3334155026.12734
lva,2019,3457734790.91094
lva,2020,3427905536.84648
mac,2015,257107075.76706
mar,1967,2790489152.26312
mar,1968,2927101413.87489
mar,1969,3259630395.64988
mar,1970,3394124551.38072
mar,1971,3599572218.36536
mar,1972,3797607057.32761
mar,1973,4117427713.85183
mar,1974,4313344446.93316
mar,1975,4581273976.73482
mar,1976,4883091560.03059
mar,1977,5215620309.27949
mar,1978,5496257918.88772
mar,1979,5583096397.48905
mar,1980,5845730817.60578
mar,1981,5909981623.85316
mar,1982,6062202534.32308
mar,1983,6253451697.80704
mar,1984,6544387288.01026
mar,1985,6775407946.98861
mar,1986,6818181089.32888
mar,1987,6978291762.05981
mar,1988,7515048749.53326
mar,1989,7457783482.67911
mar,1990,7918500496.15546
mar,1991,8166599580.66215
mar,1992,8480051399.58184
mar,1993,8405582442.81749
mar,1994,8692509081.91303
mar,1995,8999615742.1338
mar,1996,9167066464.80832
mar,1997,9541936817.70836
mar,1998,9739028505.06193
mar,1999,10017983607.6421
mar,2000,10319275888.6913
mar,2001,10563713438.0117
mar,2002,10952902268.826
mar,2003,11195402643.3904
mar,2004,11322571168.3781
mar,2005,11750447584.7086
mar,2006,12100425077.9341
mar,2007,12646576658.9368
mar,2008,13503693618.7526
mar,2009,13099622318.0218
mar,2010,14202408453.2026
mar,2011,15167308445.5714
mar,2012,15436616299.5367
mar,2013,15325932995.0488
mar,2014,15958352177.2951
mar,2015,16327335292.8525
mar,2016,16348650183.3378
mar,2017,16753985198.712
mar,2018,17333339307.5765
mar,2019,17817863572.017
mar,2020,16866249486.7587
mda,1995,720624556.2031
mda,1996,708394470.96419
mda,1997,614918543.18595
mda,1998,514182368.41749
mda,1999,482937305.56739
mda,2000,559904758.32187
mda,2001,659646973.06456
mda,2002,676989846.01627
mda,2003,762750512.94207
mda,2004,816826107.13131
mda,2005,792146823.71491
mda,2006,758006283.2556
mda,2007,748498786.82604
mda,2008,757141961.23984
mda,2009,591193056.71388
mda,2010,654720362.73382
mda,2011,738140790.64089
mda,2012,750266206.3762
mda,2013,818709258.56761
mda,2014,887756922.1884
mda,2015,926191885.64445
mda,2016,958050373.23489
mda,2017,996316946.03421
mda,2018,1032266311.83246
mda,2019,1063174530.07424
mda,2020,996110461.08427
mdg,2007,951899298.09779
mdg,2008,1008868501.68335
mdg,2009,926202704.28988
mdg,2010,908776337.67492
mdg,2011,913722538.58832
mdg,2012,933855662.34155
mdg,2013,913759754.4671
mdg,2014,936663353.27462
mdg,2015,963329910.65931
mdg,2016,1017423236.76239
mdg,2017,1060762256.71637
mdg,2018,1112143898.86233
mdg,2019,1163378971.45594
mdg,2020,1022754132.39251
mdv,1995,31919814.81913
mdv,1996,31796550.28991
mdv,1997,36889300.3782
mdv,1998,41314274.25712
mdv,1999,45864466.35074
mdv,2000,47935320.86132
mdv,2001,56103074.21095
mdv,2002,58227257.82285
mdv,2003,67973641.13864
mdv,2004,68356869.57012
mdv,2005,71395788.26065
mdv,2006,81672317.15602
mdv,2007,69606948.24911
mdv,2008,72677874.82008
mdv,2009,57424644.75393
mdv,2010,61207331.50671
mdv,2011,68317196.73031
mdv,2012,69201662.70856
mdv,2013,74301276.74516
mdv,2014,73510001.56431
mdv,2015,78783695.48948
mdv,2016,85367797.90126
mdv,2017,96435732.22318
mdv,2018,107465576.19052
mdv,2019,109801871.435
mdv,2020,86949898.91529
mex,1965,36080941426.3738
mex,1966,38756784910.38409
mex,1967,41038094854.078
mex,1968,44291769515.1268
mex,1969,47410283409.5599
mex,1970,50885859584.158
mex,1971,52352429468.813
mex,1972,56859267227.0808
mex,1973,62015480768.3616
mex,1974,65149473962.51569
mex,1975,67856653609.3558
mex,1976,70860771648.7444
mex,1977,72915838320.39259
mex,1978,80030561643.53299
mex,1979,88207882703.98611
mex,1980,93338328862.2354
mex,1981,99515813253.35822
mex,1982,96714486055.27249
mex,1983,88570933067.50409
mex,1984,93064983884.18489
mex,1985,99139033685.5061
mex,1986,93627655557.3512
mex,1987,96021662959.52928
mex,1988,99392441522.69949
mex,1989,107238845404.589
mex,1990,114494068925.233
mex,1991,118423462489.758
mex,1992,123353304186.017
mex,1993,122521368580.31599
mex,1994,126898937694.66
mex,1995,121578176669.61501
mex,1996,132928480075.041
mex,1997,145763235843.77802
mex,1998,157656569613.741
mex,1999,162164795431.15601
mex,2000,172673761851.172
mex,2001,167789594991
mex,2002,163760227365.771
mex,2003,162659290032.04401
mex,2004,168107301689.228
mex,2005,171757608074.85501
mex,2006,179772570842.05301
mex,2007,180860864552.422
mex,2008,178378040165.388
mex,2009,160301408437.953
mex,2010,174261926155.10101
mex,2011,179770841748.457
mex,2012,186853515107.88696
mex,2013,187835427504.66696
mex,2014,195374689158.79999
mex,2015,201111578402.73096
mex,2016,204233477080.15302
mex,2017,209919840593.979
mex,2018,213790073223.62
mex,2019,214366672728.15799
mex,2020,193244436008.84
mhl,1997,364500
mhl,1998,228800
mhl,1999,1377600
mhl,2000,1859300
mhl,2001,2434700
mhl,2002,2321500
mhl,2003,3389300
mhl,2004,5575800
mhl,2005,1111000
mhl,2006,2720200
mhl,2007,4702000
mhl,2008,4774600
mhl,2009,8447500
mhl,2010,13453600
mhl,2011,12616400
mhl,2012,7889500
mhl,2013,8562300
mhl,2014,10287600
mhl,2015,7147500
mhl,2016,5314000
mhl,2017,3843400
mhl,2018,5035500
mhl,2019,4946700
mhl,2020,4200000
mkd,1990,1053114987.52078
mkd,1991,892824882.31344
mkd,1992,751749934.84315
mkd,1993,643486542.89015
mkd,1994,598470988.8407
mkd,1995,529554523.56608
mkd,1996,555891414.87753
mkd,1997,522154731.20023
mkd,1998,524764549.62911
mkd,1999,537606767.98123
mkd,2000,609397253.42882
mkd,2001,574711949.7162
mkd,2002,591670914.58454
mkd,2003,645642884.22585
mkd,2004,691813218.44509
mkd,2005,764790483.55726
mkd,2006,861121496.67063
mkd,2007,750005744.95409
mkd,2008,734914056.76055
mkd,2009,765199749.67777
mkd,2010,763741739.12347
mkd,2011,856389357.15232
mkd,2012,846362337.2
mkd,2013,927908611.7102
mkd,2014,1127656057.64814
mkd,2015,1183623199.62692
mkd,2016,1165513173.79466
mkd,2017,1184620785.79564
mkd,2018,1257930579.63072
mkd,2019,1288344168.2106
mkd,2020,1151495809.16744
mli,2005,522478358.02589
mli,2006,463248529.91061
mli,2007,518890562.94243
mli,2008,574345122.55453
mli,2009,617245452.07435
mli,2010,660692973.53421
mli,2011,745999718.60087
mli,2012,788402322.98454
mli,2013,802052069.62621
mli,2014,891997749.93751
mli,2015,842128124.32501
mli,2016,796875558.50877
mli,2017,844368383.41241
mli,2018,876963272.86013
mli,2019,874553798.33744
mli,2020,866392105.92762
mlt,2000,878380006.65705
mlt,2001,726369022.52302
mlt,2002,753885165.87152
mlt,2003,810326417.39709
mlt,2004,723924775.32453
mlt,2005,725644291.57883
mlt,2006,718859203.37291
mlt,2007,776896704.75979
mlt,2008,905884167.31388
mlt,2009,764715743.92544
mlt,2010,854485077.11084
mlt,2011,840467879.72928
mlt,2012,883988350.16088
mlt,2013,839147453.67802
mlt,2014,835002662.82037
mlt,2015,826111949.40641
mlt,2016,833110241.92879
mlt,2017,912823845.2591
mlt,2018,986684137.05136
mlt,2019,1035923895.8101
mlt,2020,1035074668.74667
mmr,2001,1086704866.08145
mmr,2002,1205350704.4812
mmr,2003,1514033207.23027
mmr,2004,1891882878.77639
mmr,2005,2336397993.71194
mmr,2006,2877555289.67607
mmr,2007,3591552201.29555
mmr,2008,4441078822.89322
mmr,2009,5329573774.19279
mmr,2010,6336593936.21698
mmr,2011,8105905201.69554
mmr,2012,9841402016.45675
mmr,2013,10776721600.6227
mmr,2014,11741806752.5152
mmr,2015,12856920143.9461
mmr,2016,14102732101.3093
mmr,2017,15490618190.5823
mmr,2018,17022494115.9156
mmr,2019,18671450811.1886
mne,2000,307495699.84839
mne,2001,311120769.98903
mne,2002,297307087.7861
mne,2003,278304214.00441
mne,2004,293921202.28824
mne,2005,309975029.40517
mne,2006,323922147.41365
mne,2007,245962263.94356
mne,2008,232716705.68248
mne,2009,165081369.068
mne,2010,155362863.83109
mne,2011,172049209.7328
mne,2012,149891017.79265
mne,2013,159664121.37358
mne,2014,156388220.73193
mne,2015,165711433.95808
mne,2016,158907388.32536
mne,2017,174039865.35605
mne,2018,189698670.42315
mne,2019,187830315.09053
mne,2020,172033922.19647
mng,1995,395701593.75894
mng,1996,333875254.21879
mng,1997,288196158.08266
