geo,time,bx_gsr_trvl_zs
guy,1995,24.41656
guy,1996,77.80157
guy,1997,75.62458
guy,1998,76.16361
guy,1999,72.2449
guy,2000,44.35913
guy,2001,35.17442
guy,2002,28.61288
guy,2003,16.45408
guy,2004,16.85157
guy,2005,23.73433
guy,2006,25.11853
guy,2007,29.19831
guy,2008,27.91994
guy,2009,20.55112
guy,2010,32.43522
guy,2011,31.92222
guy,2012,21.50251
guy,2013,46.61485
guy,2014,43.53388
guy,2015,44.59146
guy,2016,43.46042
guy,2017,46.22965
guy,2018,13.93876
guy,2019,11.39459
guy,2020,11.48478
hkg,1998,20.86567
hkg,1999,19.11051
hkg,2000,18.70427
hkg,2001,19.06661
hkg,2002,22.24326
hkg,2003,21.08767
hkg,2004,22.06622
hkg,2005,21.72981
hkg,2006,21.37475
hkg,2007,21.34483
hkg,2008,21.89623
hkg,2009,25.37229
hkg,2010,27.56441
hkg,2011,31.16494
hkg,2012,33.57786
hkg,2013,37.15894
hkg,2014,35.89059
hkg,2015,34.64091
hkg,2016,33.34323
hkg,2017,32.02516
hkg,2018,32.58466
hkg,2019,28.35184
hkg,2020,4.26924
hnd,1974,35.48387
hnd,1975,34.08
hnd,1976,30.36649
hnd,1977,29.83784
hnd,1978,29.89324
hnd,1979,28.08081
hnd,1980,30.06135
hnd,1981,33.66446
hnd,1982,30.52503
hnd,1983,23.98721
hnd,1984,23.23282
hnd,1985,23.61446
hnd,1986,23.72263
hnd,1987,22.35687
hnd,1988,20.16129
hnd,1989,18.70407
hnd,1990,21.12163
hnd,1991,17.48571
hnd,1992,15.74257
hnd,1993,17.10864
hnd,1994,17.80415
hnd,1995,17.97349
hnd,1996,23.60427
hnd,1997,22.6509
hnd,1998,20.61247
hnd,1999,20.54118
hnd,2000,21.1541
hnd,2001,20.44982
hnd,2002,21.22375
hnd,2003,26.24493
hnd,2004,25.96603
hnd,2005,26.12762
hnd,2006,28.17772
hnd,2007,29.62502
hnd,2008,30.68846
hnd,2009,32.91105
hnd,2010,29.67832
hnd,2011,28.24841
hnd,2012,30.21613
hnd,2013,25.95771
hnd,2014,26.09457
hnd,2015,22.57119
hnd,2016,20.71541
hnd,2017,21.89795
hnd,2018,20.97056
hnd,2019,18.43334
hnd,2020,7.89509
hrv,1993,57.30265
hrv,1994,63.04893
hrv,1995,54.96339
hrv,1996,60.4698
hrv,1997,62.39245
hrv,1998,67.86969
hrv,1999,66.01739
hrv,2000,61.77586
hrv,2001,62.87945
hrv,2002,64.78366
hrv,2003,65.82506
hrv,2004,65.24594
hrv,2005,68.19652
hrv,2006,68.86529
hrv,2007,69.51275
hrv,2008,67.86931
hrv,2009,68.21721
hrv,2010,66.79775
hrv,2011,68.33466
hrv,2012,70.85671
hrv,2013,69.88922
hrv,2014,69.90491
hrv,2015,68.54321
hrv,2016,69.14536
hrv,2017,69.72135
hrv,2018,68.35594
hrv,2019,68.4785
hrv,2020,54.10317
hti,1971,54.78723
hti,1972,68.03045
hti,1973,82.79371
hti,1974,85.12397
hti,1975,85.92651
hti,1976,85.81363
hti,1977,81.6685
hti,1978,86.49266
hti,1979,86.25567
hti,1980,85.04673
hti,1981,82.87611
hti,1982,83.05362
hti,1983,82.74593
hti,1984,81.04538
hti,1985,81.6255
hti,1986,80.92417
hti,1987,81.84621
hti,1988,78.34462
hti,1989,79.11392
hti,1990,64.55939
hti,1991,69.61806
hti,1992,76.62338
hti,1993,64.52514
hti,1994,67.16418
hti,1995,86.64232
hti,1996,87.62376
hti,1997,61.65803
hti,1998,73.18436
hti,1999,71.80851
hti,2000,74.4186
hti,2001,75.53957
hti,2002,73.64151
hti,2003,70.26689
hti,2004,63.96788
hti,2005,54.66795
hti,2006,64.93065
hti,2007,73.85166
hti,2008,84.27737
hti,2009,86.07546
hti,2010,84.59199
hti,2011,83.954
hti,2012,81.39146
hti,2013,83.77827
hti,2014,82.40773
hti,2015,84.15294
hti,2016,86.62397
hti,2017,87.54101
hti,2018,88.03144
hti,2019,84.79491
hti,2020,75.99134
hti,2021,71.77668
hun,1982,63.50699
hun,1983,70.29006
hun,1984,73.11083
hun,1985,73.63272
hun,1986,82.71827
hun,1987,82.34706
hun,1988,82.61561
hun,1989,76.22426
hun,1990,34.1644
hun,1991,41.01732
hun,1992,36.70073
hun,1993,41.89917
hun,1994,46.02312
hun,1995,52.19669
hun,1996,55.07636
hun,1997,58.21322
hun,1998,56.80578
hun,1999,57.48586
hun,2000,51.72991
hun,2001,49.72428
hun,2002,43.53282
hun,2003,39.72876
hun,2004,35.25472
hun,2005,33.78844
hun,2006,32.4839
hun,2007,29.00016
hun,2008,31.52871
hun,2009,32.17773
hun,2010,28.97984
hun,2011,26.72065
hun,2012,24.38045
hun,2013,23.69142
hun,2014,23.53769
hun,2015,23.65102
hun,2016,23.43188
hun,2017,23.11512
hun,2018,22.99017
hun,2019,24.18225
hun,2020,14.21067
idn,1981,50.77951
idn,1982,55.55556
idn,1983,72.52747
idn,1984,80.70175
idn,1985,64.92891
idn,1986,76.65877
idn,1987,86.76056
idn,1988,93.71804
idn,1989,86.82667
idn,1990,86.53537
idn,1991,89.12119
idn,1992,89.97346
idn,1993,92.22026
idn,1994,95.37211
idn,1995,95.61163
idn,1996,93.71117
idn,1997,95.77871
idn,1998,94.99888
idn,1999,94.64636
idn,2000,95.40802
idn,2001,95.92761
idn,2002,79.3208
idn,2003,76.27267
idn,2004,37.69084
idn,2005,34.79145
idn,2006,48.61668
idn,2007,48.75892
idn,2008,53.28384
idn,2009,46.43408
idn,2010,41.73786
idn,2011,36.53415
idn,2012,35.18004
idn,2013,39.74556
idn,2014,43.60692
idn,2015,48.4272
idn,2016,48.04444
idn,2017,51.87759
idn,2018,52.63522
idn,2019,53.44513
idn,2020,22.5218
idn,2021,3.72015
ind,1975,23.43768
ind,1976,27.06834
ind,1977,39.20975
ind,1978,42.75723
ind,1979,42.61057
ind,1980,52.22845
ind,1981,45.70692
ind,1982,40.56982
ind,1983,35.62128
ind,1984,22.75276
ind,1985,26.51743
ind,1986,35.82769
ind,1987,39.92369
ind,1988,37.1058
ind,1989,34.99484
ind,1990,33.69539
ind,1991,37.38841
ind,1992,46.51944
ind,1993,42.27655
ind,1994,37.62994
ind,1995,38.10544
ind,1996,39.11449
ind,1997,31.7194
ind,1998,25.22006
ind,1999,20.74312
ind,2000,20.73637
ind,2001,18.44648
ind,2002,15.92644
ind,2003,18.67077
ind,2004,16.19431
ind,2005,14.35992
ind,2006,12.43362
ind,2007,12.39649
ind,2008,11.15663
ind,2009,11.98832
ind,2010,12.37713
ind,2011,12.78263
ind,2012,12.34946
ind,2013,12.33347
ind,2014,12.53221
ind,2015,13.44567
ind,2016,13.85956
ind,2017,14.76847
ind,2018,13.93884
ind,2019,14.30444
ind,2020,6.41712
irl,2005,8.70025
irl,2006,8.25176
irl,2007,7.48223
irl,2008,7.14024
irl,2009,5.90808
irl,2010,4.58598
irl,2011,4.04468
irl,2012,3.70934
irl,2013,3.8434
irl,2014,3.67277
irl,2015,3.58721
irl,2016,3.47966
irl,2017,3.08753
irl,2018,3.05404
irl,2019,2.59127
irl,2020,0.66428
irn,1976,17.61599
irn,1977,15.70695
irn,1978,11.75902
irn,1979,2.02532
irn,1980,3.96717
irn,1981,3.23741
irn,1982,1.96464
irn,1983,2.22222
irn,1984,4
irn,1985,7.56757
irn,1986,7.85124
irn,1987,4.7619
irn,1988,4.5082
irn,1989,3.36323
irn,1990,6.42202
irn,1991,8.53293
irn,1992,5.54562
irn,1993,6.54982
irn,1994,2.51142
irn,1995,11.29848
irn,1996,2.2093
irn,1997,1.34228
irn,1998,27.3285
irn,1999,33.14145
irn,2000,36.25181
irq,2005,47.21284
irq,2006,40.35284
irq,2007,59.41929
irq,2008,56.47554
irq,2009,64.07404
irq,2010,58.58625
irq,2011,54.67753
irq,2012,57.67737
irq,2013,59.98859
irq,2014,54.13733
irq,2015,56.29135
irq,2016,56.40265
irq,2017,48.95252
irq,2018,35.65197
irq,2019,49.09329
irq,2020,25.10322
isl,1976,7.07246
isl,1977,7.21358
isl,1978,7.09924
isl,1979,7.4112
isl,1980,8.11294
isl,1981,7.03435
isl,1982,7.13447
isl,1983,7.62044
isl,1984,9.99712
isl,1985,10.80396
isl,1986,13.17299
isl,1987,15.87009
isl,1988,19.95862
isl,1989,20.75837
isl,1990,27.18433
isl,1991,25.28873
isl,1992,24.30344
isl,1993,23.78719
isl,1994,23.67535
isl,2009,20.55343
isl,2010,18.63048
isl,2011,21.78135
isl,2012,24.77316
isl,2013,27.07306
isl,2014,32.40789
isl,2015,37.33197
isl,2016,44.9401
isl,2017,47.57655
isl,2018,47.90997
isl,2019,47.40876
isl,2020,23.20319
isr,1960,27.36842
isr,1961,24.79339
isr,1965,21.9697
isr,1966,20.93023
isr,1967,18.92744
isr,1968,27.05882
isr,1969,21.53846
isr,1970,22.17742
isr,1971,27.20798
isr,1972,33.01238
isr,1973,35.14151
isr,1974,29.64912
isr,1975,30.63943
isr,1976,36.02392
isr,1977,38.91656
isr,1978,38.02456
isr,1979,37.27351
isr,1980,36.00294
isr,1981,38.73573
isr,1982,33.92364
isr,1983,36.97549
isr,1984,36.91101
isr,1985,34.94622
isr,1986,31.13047
isr,1987,35.32385
isr,1988,32.65351
isr,1989,33.75653
isr,1990,30.56516
isr,1991,27.91111
isr,1992,32.88477
isr,1993,37.31984
isr,1994,37.08331
isr,1995,37.6292
isr,1996,36.57514
isr,1997,35.82559
isr,1998,31.27124
isr,1999,34.9572
isr,2000,26.20024
isr,2001,20.46323
isr,2002,18.38346
isr,2003,16.28026
isr,2004,17.27352
isr,2005,18.38257
isr,2006,16.84347
isr,2007,17.23766
isr,2008,18.66907
isr,2009,19.26936
isr,2010,19.44128
isr,2011,17.53443
isr,2012,17.0736
isr,2013,16.23724
isr,2014,16.03303
isr,2015,15.83774
isr,2016,14.6871
isr,2017,14.73501
isr,2018,13.9547
isr,2019,13.38744
isr,2020,4.52801
isr,2021,3.11708
ita,1970,42.54258
ita,1971,44.97497
ita,1972,48.00865
ita,1973,47.44882
ita,1974,43.33632
ita,1975,44.20636
ita,1976,43.50837
ita,1977,49.2238
ita,1978,51.95084
ita,1979,52.76682
ita,1980,50.49151
ita,1981,46.46768
ita,1982,49.18357
ita,1983,50.64564
ita,1984,48.04461
ita,1985,45.03901
ita,1986,43.97255
ita,1987,43.21586
ita,1988,43.5202
ita,1989,40.36402
ita,1990,35.6245
ita,1991,43.4403
ita,1992,43.64261
ita,1993,46.4217
ita,1994,48.44566
ita,1995,50.44478
ita,1996,49.35457
ita,1997,47.94401
ita,1998,46.73756
ita,1999,46.76997
ita,2000,46.43459
ita,2001,42.87664
ita,2002,42.66171
ita,2003,42.05108
ita,2004,40.45072
ita,2005,38.37352
ita,2006,37.35432
ita,2007,36.55546
ita,2008,39.75565
ita,2009,41.53994
ita,2010,38.0643
ita,2011,38.80791
ita,2012,37.48405
ita,2013,39.02884
ita,2014,39.86112
ita,2015,40.11324
ita,2016,39.98992
ita,2017,39.55317
ita,2018,39.85661
ita,2019,40.4893
ita,2020,23.18376
jam,1976,49.97851
jam,1977,51.05893
jam,1978,52.69797
jam,1979,56.82206
jam,1980,61.19291
jam,1981,67.06893
jam,1982,71.37931
jam,1983,75.06017
jam,1984,72.84125
jam,1985,67.74405
jam,1986,70.44459
jam,1987,72.26269
jam,1988,69.28562
jam,1989,68.97614
jam,1990,73.19045
jam,1991,78.01633
jam,1992,78.22464
jam,1993,74.95895
jam,1994,65.55871
jam,1995,66.88779
jam,1996,68.18778
jam,1997,66.56072
jam,1998,67.60619
jam,1999,64.67853
jam,2000,65.78467
jam,2001,64.95519
jam,2002,63.20793
jam,2003,63.38967
jam,2004,62.60138
jam,2005,66.32496
jam,2006,70.60338
jam,2007,70.57089
jam,2008,70.68607
jam,2009,72.64351
jam,2010,75.97927
jam,2011,76.80773
jam,2012,75.09782
jam,2013,75.27458
jam,2014,76.39061
jam,2015,78.48348
jam,2016,78.93316
jam,2017,79.84062
jam,2018,80.93995
jam,2019,82.96496
jam,2020,64.45295
jor,1972,35.77586
jor,1973,33.86076
jor,1974,54.74684
jor,1975,49.30939
jor,1976,60.27997
jor,1977,65.22204
jor,1978,59.68948
jor,1979,60.74366
jor,1980,51.9175
jor,1981,47.14929
jor,1982,46.87656
jor,1983,44.81804
jor,1984,39.86066
jor,1985,44.34497
jor,1986,50.36231
jor,1987,44.80833
jor,1988,44.02838
jor,1989,44.04593
jor,1990,35.32442
jor,1991,23.42816
jor,1992,31.95492
jor,1993,35.76839
jor,1994,37.25749
jor,1995,38.6278
jor,1996,40.27502
jor,1997,44.56716
jor,1998,46.73107
jor,1999,46.74679
jor,2000,44.07742
jor,2001,47.0414
jor,2002,58.824
jor,2003,60.71803
jor,2004,62.85333
jor,2005,59.71703
jor,2006,68.75
jor,2007,63.20114
jor,2008,61.79393
jor,2009,62.12016
jor,2010,62.63504
jor,2011,59.68922
jor,2012,63.25268
jor,2013,65.19247
jor,2014,61.28504
jor,2015,64.64764
jor,2016,67.51246
jor,2017,68.3278
jor,2018,71.4853
jor,2019,73.68308
jor,2020,58.43556
jpn,1996,5.98326
jpn,1997,6.21152
jpn,1998,5.97195
jpn,1999,5.61058
jpn,2000,4.8581
jpn,2001,5.10791
jpn,2002,5.30341
jpn,2003,11.36842
jpn,2004,11.51679
jpn,2005,12.19113
jpn,2006,7.74619
jpn,2007,7.68669
jpn,2008,7.67123
jpn,2009,8.54239
jpn,2010,9.82807
jpn,2011,7.81773
jpn,2012,10.64496
jpn,2013,11.14738
jpn,2014,11.48543
jpn,2015,15.34859
jpn,2016,17.50235
jpn,2017,18.2315
jpn,2018,21.6695
jpn,2019,21.9878
jpn,2020,6.54788
kaz,1995,22.74341
kaz,1996,29.53737
kaz,1997,34.35087
kaz,1998,45.01825
kaz,1999,38.90617
kaz,2000,37.94775
kaz,2001,40.22634
kaz,2002,44.21249
kaz,2003,35.71989
kaz,2004,38.3001
kaz,2005,33.5771
kaz,2006,31.3011
kaz,2007,29.597
kaz,2008,23.56633
kaz,2009,23.46109
kaz,2010,24.3949
kaz,2011,27.86062
kaz,2012,35.52524
kaz,2013,35.30464
kaz,2014,28.56796
kaz,2015,26.41829
kaz,2016,30.54441
kaz,2017,32.82798
kaz,2018,30.8006
kaz,2019,31.80368
kaz,2020,9.11062
ken,1975,33.92585
ken,1976,32.90633
ken,1977,37.99716
ken,1978,37.43471
ken,1979,37.80488
ken,1980,40.71774
ken,1981,37.10704
ken,1982,39.7606
ken,1983,37.88983
ken,1984,38.56325
ken,1985,42.86763
ken,1986,46.81861
ken,1987,47.93205
ken,1988,49.27005
ken,1989,45.53887
ken,1990,40.89097
ken,1991,42.55929
ken,1992,42.08568
ken,1993,28.3733
ken,1994,27.49352
ken,1995,26.12939
ken,1996,28.9448
ken,1997,31.15518
ken,1998,30.75535
ken,1999,27.85356
ken,2000,28.3733
ken,2001,27.49352
ken,2002,26.12939
ken,2003,28.9448
ken,2004,31.15518
ken,2005,30.75993
ken,2006,28.21318
ken,2007,31.18418
ken,2008,23.05953
ken,2009,23.84747
ken,2010,21.21011
ken,2011,22.39571
ken,2012,18.72121
ken,2013,17.15976
ken,2014,16.13564
ken,2015,15.60952
ken,2016,19.77733
ken,2017,19.7056
ken,2018,19.57628
ken,2019,17.98712
ken,2020,14.53255
kgz,1993,3.81117
kgz,1994,7.93155
kgz,1995,11.9483
kgz,1996,13.40108
kgz,1997,15.73333
kgz,1998,13.33429
kgz,1999,21.74045
kgz,2000,24.60538
kgz,2001,29.49767
kgz,2002,25.1158
kgz,2003,30.18609
kgz,2004,36.03638
kgz,2005,28.14194
kgz,2006,44.08985
kgz,2007,50.5311
kgz,2008,63.79425
kgz,2009,39.7177
kgz,2010,26.60762
kgz,2011,41.40938
kgz,2012,43.99663
kgz,2013,50.02691
kgz,2014,46.9232
kgz,2015,49.86007
kgz,2016,51.40954
kgz,2017,52.02781
kgz,2018,55.36584
kgz,2019,59.43783
kgz,2020,35.33225
khm,1992,100
khm,1993,75.58685
khm,1994,62.01835
khm,1995,46.84211
khm,1996,50.18428
khm,1997,42.45636
khm,1998,60.45041
khm,1999,72.252
khm,2000,70.93936
khm,2001,72.51429
khm,2002,75.06537
khm,2003,70.99373
khm,2004,74.97104
khm,2005,75.08487
khm,2006,74.85412
khm,2007,71.19778
khm,2008,72.08729
khm,2009,73.72805
khm,2010,74.86635
khm,2011,76.32795
khm,2012,77.15127
khm,2013,76.14903
khm,2014,77.49119
khm,2015,79.3223
khm,2016,79.65235
khm,2017,78.97422
khm,2018,80.01451
khm,2019,78.4189
khm,2020,57.8809
kir,1979,27.52294
kir,1980,20.61249
kir,1981,17.62503
kir,1982,21.93463
kir,1983,27.25367
kir,1984,29.7619
kir,1985,12.54602
kir,1986,12.51265
kir,1987,18.57725
kir,1988,16.02721
kir,1989,13.66383
kir,1990,13.02026
kir,1991,7.0465
kir,1992,7.99534
kir,1993,8.73287
kir,1994,7.43254
kir,2006,27.74951
kir,2007,33.19343
kir,2008,28.14317
kir,2009,31.28649
kir,2010,34.48966
kir,2011,34.22927
kir,2012,30.03295
kir,2013,22.6551
kir,2014,25.57603
kir,2015,12.77026
kir,2016,12.29262
kir,2017,28.89766
kir,2018,31.89152
kir,2019,15.73477
kir,2020,0.2725
kna,1980,98.76543
kna,1981,99
kna,1982,74.24242
kna,1983,80
kna,1984,87.20379
kna,1985,88.15789
kna,1986,83.93462
kna,1987,81.31989
kna,1988,80.79696
kna,1989,79.89038
kna,1990,80.59875
kna,1991,81.6237
kna,1992,84.50253
kna,1993,83.63144
kna,1994,83.19702
kna,1995,76.9276
kna,1996,76.92533
kna,1997,75.69871
kna,1998,70.89041
kna,1999,68.47583
kna,2000,59.31286
kna,2001,63.1843
kna,2002,63.29278
kna,2003,69.83242
kna,2004,75.92285
kna,2005,74.22942
kna,2006,74.16966
kna,2007,71.10525
kna,2008,66.37443
kna,2009,60.78845
kna,2010,59.59764
kna,2011,53.81897
kna,2012,48.86232
kna,2013,42.78381
kna,2014,64.84638
kna,2015,63.84079
kna,2016,69.23972
kna,2017,73.90786
kna,2018,63.99091
kna,2019,62.59078
kna,2020,27.7051
kor,1976,18.00917
kor,1977,13.29023
kor,1978,10.05174
kor,1979,7.42259
kor,1980,7.3475
kor,1981,7.28125
kor,1982,7.00099
kor,1983,8.68818
kor,1984,9.68758
kor,1985,13.18528
kor,1986,24.18044
kor,1987,25.84817
kor,1988,33.3601
kor,1989,33.6207
kor,1990,29.2906
kor,1991,25.5037
kor,1992,22.846
kor,1993,21.05562
kor,1994,18.51373
kor,1995,21.08694
kor,1996,19.54209
kor,1997,16.74512
kor,1998,25.18428
kor,1999,24.23459
kor,2000,20.99219
kor,2001,20.73491
kor,2002,19.12091
kor,2003,14.97378
kor,2004,13.39352
kor,2005,11.47203
kor,2006,10.02771
kor,2007,8.54536
kor,2008,10.69236
kor,2009,13.47274
kor,2010,12.37247
kor,2011,13.65088
kor,2012,12.86953
kor,2013,13.92936
kor,2014,15.60272
kor,2015,15.17806
kor,2016,17.81032
kor,2017,14.90246
kor,2018,17.9088
kor,2019,20.09594
kor,2020,11.46941
kor,2021,8.62895
kos,2004,29.48413
kos,2005,32.91002
kos,2006,35.03239
kos,2007,31.36323
kos,2008,32.30764
kos,2009,53.31942
kos,2010,56.94882
kos,2011,65.05257
kos,2012,70.89575
kos,2013,73.95431
kos,2014,71.77312
kos,2015,75.66684
kos,2016,79.82026
kos,2017,82.03
kos,2018,78.61191
kos,2019,78.83753
kos,2020,63.26919
kwt,1975,15.89404
kwt,1976,16.75978
kwt,1977,22.90503
kwt,1978,22.79793
kwt,1979,29.66361
kwt,1980,30.81571
kwt,1981,32.47423
kwt,1982,10.70111
kwt,1983,9.09091
kwt,1984,6.08365
kwt,1985,9.06433
kwt,1986,8.16993
kwt,1987,7.31707
kwt,1988,9.28793
kwt,1989,10.63291
kwt,1990,10.2981
kwt,1991,25.53191
kwt,1992,18.26484
kwt,1993,6.66667
kwt,1994,7.14286
kwt,1995,8.72727
kwt,1996,12.31251
kwt,1997,10.67416
kwt,1998,11.70569
kwt,1999,5.89102
kwt,2000,5.38269
kwt,2001,6.35045
kwt,2002,7.12717
kwt,2003,3.76774
kwt,2004,4.7332
kwt,2005,3.46435
kwt,2006,2.42419
kwt,2007,2.1937
kwt,2008,2.15245
kwt,2009,3.09848
kwt,2010,3.20255
kwt,2011,3.16836
kwt,2012,4.8155
kwt,2013,4.81078
kwt,2014,5.89174
kwt,2015,8.256
kwt,2016,10.85953
kwt,2017,5.93032
kwt,2018,5.63518
kwt,2019,8.70497
kwt,2020,5.54019
lao,1988,3.37079
lao,1989,7.55556
lao,1990,10.97046
lao,1991,19.84127
lao,1992,95.26316
lao,1993,30.33006
lao,1994,37.98932
lao,1995,46.05735
lao,1996,62.92929
lao,1997,24.88162
lao,1998,32.34593
lao,1999,36.86345
lao,2000,64.84486
lao,2001,62.49485
lao,2002,60.6198
lao,2003,58.08169
lao,2004,66.54467
lao,2005,68.13476
lao,2006,70.57365
lao,2007,68.09415
lao,2008,68.60019
lao,2009,67.38629
lao,2010,74.6915
lao,2011,73.89979
lao,2012,79.51968
lao,2013,76.14831
lao,2014,83.93515
lao,2015,85.79889
lao,2016,85.77713
lao,2017,83.02587
lao,2018,82.30664
lao,2019,79.26406
lao,2020,61.58191
lbn,2002,95.65336
lbn,2003,67.15454
lbn,2004,55.57309
lbn,2005,50.91722
lbn,2006,42.67544
lbn,2007,40.88553
lbn,2008,32.99596
lbn,2009,40.05986
lbn,2010,49.00665
lbn,2011,40.12154
lbn,2012,45.19983
lbn,2013,41.94645
lbn,2014,44.22343
lbn,2015,43.10065
lbn,2016,46.36627
lbn,2017,50.11693
lbn,2018,53.7804
lbn,2019,62.84773
lbn,2020,47.49862
lbr,1979,29.41176
lbr,1980,38.16794
lbr,1981,43.47826
lbr,1982,18.34862
lbr,1983,16.88312
lbr,1984,15.17615
lbr,1985,14.45087
lbr,1986,8.78735
lbr,1987,9.52381
lbr,2004,27.61224
lbr,2005,31.53204
lbr,2006,36.95858
lbr,2007,37.88224
lbr,2008,31.0083
lbr,2009,44.97883
lbr,2019,17.12784
lby,1977,6.20347
lby,1978,5.94714
lby,1979,6.16114
lby,1980,6.16016
lby,1981,6.62526
lby,1982,7.43802
lby,1983,3.56394
lby,1984,2.57937
lby,1985,3.76344
lby,1986,1.9305
lby,1987,2.98507
lby,1988,5.44959
lby,1989,4.26136
lby,1990,5.43807
lby,1991,7.94224
lby,1992,7.0922
lby,1993,14.37126
lby,1994,7.8125
lby,1995,7.8125
lby,1996,6.25
lby,1997,6.29921
lby,1998,18.91892
lby,1999,45.62044
lby,2000,43.60465
lby,2001,42.3913
lby,2002,45.13716
lby,2003,46.38009
lby,2004,49.88558
lby,2005,46.81648
lby,2006,38.85481
lby,2007,68.3871
lby,2008,35.7246
lby,2009,12.98701
lby,2010,14.63058
lca,1976,100
lca,1977,100
lca,1978,100
lca,1979,98.81657
lca,1980,100
lca,1981,100
lca,1982,65.99553
lca,1983,66.78967
lca,1984,62.1875
lca,1985,62.8777
lca,1986,90.38809
lca,1987,88.86381
lca,1988,81.57396
lca,1989,81.98279
lca,1990,80.32609
lca,1991,83.70867
lca,1992,84.79522
lca,1993,87.4544
lca,1994,87.14553
lca,1995,86.58804
lca,1996,88.67249
lca,1997,87.81474
lca,1998,88.67612
lca,1999,85.2002
lca,2000,86.57858
lca,2001,85.17134
lca,2002,84.04408
lca,2003,88.61294
lca,2004,88.72261
lca,2005,87.50706
lca,2006,85.55891
lca,2007,84.76349
lca,2008,85.53512
lca,2009,83.99544
lca,2010,83.4715
lca,2011,84.23051
lca,2012,86.11952
lca,2013,86.55811
lca,2014,94.18545
lca,2015,93.41885
lca,2016,93.57057
lca,2017,92.78685
lca,2018,92.28367
lca,2019,95.21791
lca,2020,88.35638
lka,1975,24.07767
lka,1976,32.45902
lka,1977,35.78988
lka,1978,46.07579
lka,1979,44.28331
lka,1980,42.8538
lka,1981,41.85464
lka,1982,44.29805
lka,1983,34.74091
lka,1984,36.81745
lka,1985,33.58044
lka,1986,26.96964
lka,1987,21.82592
lka,1988,19.35246
lka,1989,22.00574
lka,1990,29.18767
lka,1991,28.97116
lka,1992,31.42928
lka,1993,31.99802
lka,1994,30.53244
lka,1995,27.56983
lka,1996,21.71767
lka,1997,23.84965
lka,1998,25.11085
lka,1999,28.32992
lka,2000,26.40017
lka,2001,15.68483
lka,2002,28.63676
lka,2003,31.27003
lka,2004,33.59623
lka,2005,27.85869
lka,2006,25.25064
lka,2007,21.70704
lka,2008,17.0795
lka,2009,18.4739
lka,2010,23.27792
lka,2011,26.92355
lka,2012,27.336
lka,2013,36.61569
lka,2014,43.3742
lka,2015,46.597
lka,2016,49.29158
lka,2017,50.81632
lka,2018,52.31127
lka,2019,48.2577
lka,2020,22.48184
lso,1975,65.16854
lso,1976,60.57692
lso,1977,55.28455
lso,1978,50
lso,1979,47.13376
lso,1980,37.84861
lso,1981,38.53821
lso,1982,86.8874
lso,1983,85.85939
lso,1984,79.09505
lso,1985,78.40581
lso,1986,78.31159
lso,1987,81.01421
lso,1988,66.06838
lso,1989,69.58605
lso,1990,66.94575
lso,1991,74.83217
lso,1992,73.77698
lso,1993,70.01475
lso,1994,69.92155
lso,1995,72.98513
lso,1996,74.98816
lso,1997,69.54209
lso,1998,70.28523
lso,1999,82.40781
lso,2000,77.82981
lso,2001,78.48396
lso,2002,79.21308
lso,2003,77.67841
lso,2004,75.10043
lso,2005,80.13102
lso,2006,75.70772
lso,2007,72.42198
lso,2008,62.48628
lso,2009,71.9896
lso,2010,49.86758
lso,2011,52.03788
lso,2012,52.24178
lso,2013,52.75457
lso,2014,54.52482
lso,2015,75.39109
lso,2016,81.34464
lso,2017,68.45427
lso,2018,72.71702
lso,2019,71.0988
lso,2020,40.68869
lso,2021,2.5579
ltu,1993,10.90905
ltu,1994,21.30066
ltu,1995,15.86814
ltu,1996,39.56603
ltu,1997,29.18226
ltu,1998,33.97161
ltu,1999,41.44701
ltu,2000,29.47434
ltu,2001,26.91105
ltu,2002,28.83106
ltu,2003,27.64644
ltu,2004,28.86032
ltu,2005,29.49431
ltu,2006,28.21965
ltu,2007,26.68696
ltu,2008,24.53392
ltu,2009,24.954
ltu,2010,22.17427
ltu,2011,23.81112
ltu,2012,21.68822
ltu,2013,19.02073
ltu,2014,17.70328
ltu,2015,17.24774
ltu,2016,16.04542
ltu,2017,14.00336
ltu,2018,13.18574
ltu,2019,11.28147
ltu,2020,4.62729
lux,1999,9.90489
lux,2000,8.30762
lux,2001,8.92603
lux,2002,14.10935
lux,2003,13.94516
lux,2004,12.83442
lux,2005,11.04292
lux,2006,8.96962
lux,2007,8.42479
lux,2008,9.25569
lux,2009,10.00843
lux,2010,9.04656
lux,2011,9.65044
lux,2012,8.9423
lux,2013,8.20133
lux,2014,7.43691
lux,2015,5.9866
lux,2016,6.03123
lux,2017,5.66898
lux,2018,5.4197
lux,2019,5.00334
lux,2020,3.97036
lux,2021,3.72415
lva,1992,2.49796
lva,1993,2.8902
lva,1994,2.74762
lva,1995,2.77294
lva,1996,18.13123
lva,1997,16.82949
lva,1998,14.99175
lva,1999,10.0051
lva,2008,14.92279
lva,2009,16.49736
lva,2010,15.8464
lva,2011,16.02766
lva,2012,15.50131
lva,2013,16.83297
lva,2014,17.41841
lva,2015,18.47257
lva,2016,17.58504
lva,2017,16.83422
lva,2018,16.79832
lva,2019,16.27593
lva,2020,8.59596
lva,2021,5.05182
mac,2002,85.18505
mac,2003,87.21254
mac,2004,88.75432
mac,2005,88.91283
mac,2006,89.59385
mac,2007,90.56047
mac,2008,91.08918
