geo,time,fm_lbl_bmny_cn
mli,2007,877770937843
mli,2008,763225370081
mli,2009,1084773271641
mli,2010,1261935029674
mli,2011,1424959714294
mli,2012,1645628127237
mli,2013,1780524947332
mli,2014,1883660181814
mli,2015,2079428073669
mli,2016,2302852530213
mli,2017,2402485874581.43018
mli,2018,2744430738684
mli,2019,2991754553355.50977
mli,2020,3657074853907.8999
mmr,1960,1616000000
mmr,1961,1654000000
mmr,1962,1858000000
mmr,1963,2496000000
mmr,1964,2303000000
mmr,1965,2117000000
mmr,1966,2284000000
mmr,1967,2355000000
mmr,1968,2375000000
mmr,1969,2397000000
mmr,1970,2504300000
mmr,1971,2620100000
mmr,1972,3125000000
mmr,1973,3768800000
mmr,1974,4606000000
mmr,1975,5465700000
mmr,1976,6039000000
mmr,1977,6300000000
mmr,1978,7288000000
mmr,1979,8503000000
mmr,1980,9947000000
mmr,1981,11978000000
mmr,1982,13555000000
mmr,1983,15670000000
mmr,1984,18436000000
mmr,1985,18109000000
mmr,1986,23784000000
mmr,1987,17920000000
mmr,1988,23283000000
mmr,1989,30784000000
mmr,1990,42376000000
mmr,1991,58009000000
mmr,1992,77840920000
mmr,1993,98832440000
mmr,1994,131645810000
mmr,1995,182901800000
mmr,1996,254322600000
mmr,1997,325730300000
mmr,1998,435390500000
mmr,1999,563999000000
mmr,2000,803362000000
mmr,2001,1153958000000
mmr,2002,1564611000000
mmr,2003,1576084000000
mmr,2004,2081861000000
mmr,2005,2650387000000
mmr,2006,3374238000000
mmr,2007,4383844000000
mmr,2008,5036695000000
mmr,2009,6579807000000
mmr,2010,9376207000000
mmr,2011,12245452000000
mmr,2012,16232450790000
mmr,2013,21333522410000
mmr,2014,25804365230000
mmr,2015,33719316860000
mmr,2016,39602957880000
mmr,2017,47738364750000
mmr,2018,54693994520000
mmr,2019,63195862070000
mmr,2020,74683212240000
mne,2002,153319700
mne,2003,181931900
mne,2004,222843600
mne,2005,408651300
mne,2006,895586300
mne,2007,1780824985.1
mne,2008,1600751984.4
mne,2009,1456912006.3
mne,2010,1504013027.8
mne,2011,1531977341
mne,2012,1653175030.7
mne,2013,1700736081.48416
mne,2014,1857383926.28691
mne,2015,2063842872.32878
mne,2016,2252946285.27
mne,2017,2544913921.58
mne,2018,2624968698.51
mne,2019,2581165196.65
mne,2020,2484414614.78
mng,1991,9914814000
mng,1992,13052614000
mng,1993,42763280000
mng,1994,76955800000
mng,1995,102044700000
mng,1996,119594500000
mng,1997,170065500000
mng,1998,167249600000
mng,1999,220166900000
mng,2000,258819000000
mng,2001,331064280826
mng,2002,470298704968.10999
mng,2003,703332415689.15002
mng,2004,847032443288.99011
mng,2005,1140159050454.41992
mng,2006,1536590413990.75
mng,2007,2401249711880.52979
mng,2008,2267415261998.83984
mng,2009,2879429725678.62939
mng,2010,4678683671729.40039
mng,2011,6411181695308.05957
mng,2012,7611876986140.83887
mng,2013,9452551802687.10156
mng,2014,10634330694970.5
mng,2015,10048995826784.69922
mng,2016,12158529936084.59961
mng,2017,15861198545178.09961
mng,2018,19474697569629.80078
mng,2019,20833642011950
mng,2020,24220049126076.10156
moz,1989,450235000
moz,1990,617837000
moz,1991,891500000
moz,1992,1522500000
moz,1993,2543700000
moz,1994,3826476698.8802
moz,1995,5651638579.53674
moz,1996,6732879141.43274
moz,1997,8342026421.38365
moz,1998,9829233615.89201
moz,1999,12953911312.9314
moz,2000,17917467436.2632
moz,2001,20586712079.3303
moz,2002,28237565658.6375
moz,2003,32556292099.2656
moz,2004,34480485387.337
moz,2005,43784727503.1518
moz,2006,54004753529.0703
moz,2007,67099449722.73
moz,2008,80723685136.98309
moz,2009,107075000721.933
moz,2010,133411793629.89799
moz,2011,143801723598.50699
moz,2012,186012988351.112
moz,2013,216424904475.5
moz,2014,264469835176.039
moz,2015,333464607636.86798
moz,2016,367166421649.39899
moz,2017,385846029448.48895
moz,2018,417571666764.80493
moz,2019,468144271889.13
moz,2020,578845532957.07898
mrt,1962,55800000
mrt,1963,54700000
mrt,1964,51300000
mrt,1965,46100000
mrt,1966,62200000
mrt,1967,74900000
mrt,1968,87870000
mrt,1969,94670000
mrt,1970,125210000
mrt,1971,125730000
mrt,1972,158820000
mrt,1973,202420000
mrt,1974,314500000
mrt,1975,397880000
mrt,1976,496380000
mrt,1977,523860000
mrt,1978,534010000
mrt,1979,646510000
mrt,1980,739170000
mrt,1981,955990000
mrt,1982,970830000
mrt,1983,1020940000
mrt,1984,1141410000
mrt,1985,1394420000
mrt,1986,1498540000
mrt,1987,1776070000
mrt,1988,1812160000
mrt,1989,2060230000
mrt,1990,2322060000
mrt,1991,2508840000
mrt,2005,15380900000
mrt,2006,17791800000
mrt,2007,21155800000
mrt,2008,24063256308.16
mrt,2009,27803470233.311
mrt,2010,30877898866.167
mrt,2011,37555040745.349
mrt,2012,43792461899.655
mrt,2013,53610623910.409
mrt,2014,54389244646.379
mrt,2015,54233312571.1777
mrt,2016,57855677643.51009
mrt,2017,67494163306.445
mrt,2018,74858513287.36998
mrt,2019,82306489466.05998
mus,1960,218700000
mus,1961,243100000
mus,1962,229800000
mus,1963,301600000
mus,1964,308500000
mus,1965,280600000
mus,1966,311300000
mus,1967,324000000
mus,1968,341400000
mus,1969,431600000
mus,1970,488900000
mus,1971,565800000
mus,1972,712800000
mus,1973,921300000
mus,1974,1634300000
mus,1975,2008700000
mus,1976,2142000000
mus,1977,2437700000
mus,1978,2966100000
mus,1979,3218300000
mus,1980,3938700000
mus,1981,4093200000
mus,1982,5047900000
mus,1983,5555900000
mus,1984,6341800000
mus,1985,8315300000
mus,1986,10705600000
mus,1987,13851100000
mus,1988,17797000000
mus,1989,20541900000
mus,1990,24863300000
mus,1991,30266300000
mus,1992,35046700000
mus,1993,40994600000
mus,1994,46014900000
mus,1995,54565300000
mus,1996,58682000000
mus,1997,68305700000
mus,1998,75963600000
mus,1999,87460300000
mus,2000,95539000000
mus,2001,106183400000
mus,2002,119603400000
mus,2003,149564509157.246
mus,2004,177761438376.423
mus,2005,189439669770.24799
mus,2006,207521049387.62399
mus,2007,239318419528.315
mus,2008,274313680381.08896
mus,2009,280826549636.19293
mus,2010,300231387417.58801
mus,2011,319536669948.00098
mus,2012,345617195513.40894
mus,2013,365608737729.02399
mus,2014,397556547430.14307
mus,2015,437998584079.57501
mus,2016,477788912365.79999
mus,2017,522082888557.07501
mus,2018,554892696328.83606
mus,2019,601973234583.41003
mus,2020,703592725733.49902
mwi,1965,25269000
mwi,1966,29426000
mwi,1967,33106000
mwi,1968,35484000
mwi,1969,40703000
mwi,1970,47163000
mwi,1971,56654000
mwi,1972,62925000
mwi,1973,84798000
mwi,1974,115870000
mwi,1975,127451000
mwi,1976,121042000
mwi,1977,160952000
mwi,1978,168581000
mwi,1979,170094000
mwi,1980,191523000
mwi,1981,241408000
mwi,1982,276375000
mwi,1983,292781000
mwi,1984,388291000
mwi,1985,384434000
mwi,1986,488806000
mwi,1987,668465000
mwi,1988,812491000
mwi,1989,861688000
mwi,1990,957117900
mwi,1991,1200593000
mwi,1992,1390216000
mwi,1993,1944342000
mwi,1994,2654901000
mwi,1995,4147641000
mwi,1996,5804976000
mwi,1997,5925398000
mwi,1998,9940582000
mwi,1999,12722925000
mwi,2000,18515950000
mwi,2001,22909388000
mwi,2002,28093125000
mwi,2003,35811725942.1
mwi,2004,46448335714
mwi,2005,53994490735.24
mwi,2006,62859052673.9
mwi,2007,85860251240.77
mwi,2008,139643299943.69
mwi,2009,174032226954.08801
mwi,2010,231710696315.35001
mwi,2011,314330710152.13202
mwi,2012,386435613846.81897
mwi,2013,521962507085.96094
mwi,2014,616153239959.71899
mwi,2015,778807811698.22302
mwi,2016,897265665638.66003
mys,1960,1654500000
mys,1961,1766500000
mys,1962,1875000000
mys,1963,2054100000
mys,1964,2149400000
mys,1965,2741200000
mys,1966,2761400000
mys,1967,2825600000
mys,1968,3505200000
mys,1969,4289800000
mys,1970,4838600000
mys,1971,5533000000
mys,1972,6791400000
mys,1973,8973500000
mys,1974,13680500000
mys,1975,15905500000
mys,1976,20029400000
mys,1977,23196000000
mys,1978,27753600000
mys,1979,34297500000
mys,1980,42988400000
mys,1981,51521800000
mys,1982,59944942857.1429
mys,1983,69845700000
mys,1984,81224200000
mys,1985,89196000000
mys,1986,100776900000
mys,1987,102999600000
mys,1988,111841100000
mys,1989,136257600000
mys,1990,76660900000
mys,1991,89599100000
mys,1992,154031700000
mys,1993,194638300000
mys,1994,217037900000
mys,1995,257245200000
mys,1996,304796200000
mys,1997,353672088820
mys,1998,354483971030
mys,1999,397372516000
mys,2000,437299573000
mys,2001,488183360263.34003
mys,2002,510073620908.39001
mys,2003,554078590008.68994
mys,2004,624375109916.44995
mys,2005,679277474459.64001
mys,2006,771869840064
mys,2007,833021504226.71985
mys,2008,920783860959.31995
mys,2009,992051869992.63013
mys,2010,1064945222886.91003
mys,2011,1220724752868.91992
mys,2012,1328710305343.88989
mys,2013,1427000330537.41992
mys,2014,1516959117564.27002
mys,2015,1563128301251.20996
mys,2016,1606913613349.78003
mys,2017,1681548951233.42993
mys,2018,1810826836830.63989
mys,2019,1859261390219.19995
mys,2020,1949714709278.11011
nam,1990,1477419000
nam,1991,1925028000
nam,1992,2821517000
nam,1993,3369131000
nam,1994,4411230000
nam,1995,5407681000
nam,1996,6709605000
nam,1997,7252350000
nam,1998,8017454000
nam,1999,9580485000
nam,2000,10845185000
nam,2001,11514170000
nam,2002,13283104386.1017
nam,2003,13561359858.39
nam,2004,16614826075.37
nam,2005,17464519419.54
nam,2006,22647907372.33
nam,2007,26302603691.4
nam,2008,29801546442.6755
nam,2009,47561606492.3472
nam,2010,52566002871.8652
nam,2011,58708872118.6605
nam,2012,61141654341.6856
nam,2013,68957842226.1877
nam,2014,74366071774.09859
nam,2015,81136985829.752
nam,2016,86048050712.88531
nam,2017,98077548554.09219
nam,2018,104345105599.187
nam,2019,115336430346.804
nam,2020,124652209493.93201
ner,1962,4960000000
ner,1963,5880000000
ner,1964,5740000000
ner,1965,6720000000
ner,1966,7330000000
ner,1967,7900000000
ner,1968,7971000000
ner,1969,9214000000
ner,1970,9596000000
ner,1971,12135000000
ner,1972,12897000000
ner,1973,15504000000
ner,1974,20315000000
ner,1975,22306000000
ner,1976,29239000000
ner,1977,37637000000
ner,1978,54201000000
ner,1979,64505999999.82809
ner,1980,77933000000.00198
ner,1981,94068999999.66991
ner,1982,82975999999.7011
ner,1983,82687999999.68358
ner,1984,101024000000
ner,1985,108105200000
ner,1986,121051100000
ner,1987,114443300000
ner,1988,131811900000
ner,1989,139460900000
ner,1990,133810200000
ner,1991,121953900000
ner,1992,120787600000
ner,1993,120873900000
ner,1994,129003700000
ner,1995,133843900000
ner,1996,125030300000
ner,1997,98384900000
ner,1998,80206000000
ner,1999,92564100000
ner,2000,104426600000
ner,2001,155188700000
ner,2002,126538300000
ner,2003,183044200000
ner,2004,199293853883
ner,2005,208795718923
ner,2006,233189557415
ner,2007,340923881850
ner,2008,372911266808
ner,2009,450079146908
ner,2010,551856431366
ner,2011,589603741134
ner,2012,776604753667
ner,2013,852268712711
ner,2014,1064597547898
ner,2015,1113411885150
ner,2016,1209950487708
ner,2017,1150408465752.23999
ner,2018,1126203710689
ner,2019,1295776519073.57007
ner,2020,1516246678875.44995
nga,1960,276000000
nga,1961,300000000
nga,1962,332800000
nga,1963,361700000
nga,1964,430800000
nga,1965,468500000
nga,1966,519800000
nga,1967,454000000
nga,1968,522100000
nga,1969,662600000
nga,1970,979300000
nga,1971,1041900000
nga,1972,1204200000
nga,1973,1370100000
nga,1974,2592200000
nga,1975,4035100000
nga,1976,5707700000
nga,1977,7675300000
nga,1978,7521000000
nga,1979,9848800000
nga,1980,14389900000
nga,1981,15238900000
nga,1982,16693500000
nga,1983,19034200000
nga,1984,21242700000
nga,1985,23153000000
nga,1986,23605200000
nga,1987,28895400000
nga,1988,38405800000
nga,1989,43370900000
nga,1990,57553630000
nga,1991,79067300000
nga,1992,129085474625.71001
nga,1993,198479203185.89001
nga,1994,266944886466.51001
nga,1995,318763466353.89001
nga,1996,370333525470.17999
nga,1997,429731330539.88
nga,1998,525637727180.08002
nga,1999,699734504725.31006
nga,2000,1036079546576.84998
nga,2001,1309364180812.13989
nga,2002,1555800900000
nga,2003,1766010900000
nga,2004,2131169424825.47998
nga,2005,2612891130000
nga,2006,3562695900000
nga,2007,6689365869679.82031
nga,2008,9513845555158.30078
nga,2009,10928017136279.69922
nga,2010,11662911791941.09961
nga,2011,14192086085339
nga,2012,18035937096111
nga,2013,20615452342431.60156
nga,2014,20451731207347
nga,2015,21288239046977.80078
nga,2016,28083906609170.80078
nga,2017,28473663240182.39844
nga,2018,32739618793410.69531
nga,2019,34850876017000
nga,2020,38627352157995.29688
nic,1960,0.05942
nic,1961,0.06094
nic,1962,0.07688
nic,1963,0.08974
nic,1964,0.10904
nic,1965,0.1345
nic,1966,0.15018
nic,1967,0.152
nic,1968,0.1364
nic,1969,0.1442
nic,1970,0.16574
nic,1971,0.18984
nic,1972,0.2452
nic,1973,0.34686
nic,1974,0.40326
nic,1975,0.40596
nic,1976,0.53984
nic,1977,0.57108
nic,1978,0.53044
nic,1979,0.88634
nic,1980,1.14932
nic,1981,1.58534
nic,1982,1.97902
nic,1983,3.63169
nic,1984,6.29486
nic,1985,15.12108
nic,1986,50.57926
nic,1987,325.8506
nic,1988,41100
nic,1989,1150880
nic,1990,89513540
nic,1991,1449800000
nic,1992,1740710000
nic,1993,2179300000
nic,1994,3615500000
nic,1995,4883500000
nic,1996,7448631102.89
nic,1997,11362481143.53
nic,1998,15015516182.11
nic,1999,17839894368.37
nic,2000,19512416576.66
nic,2001,20313438659.64
nic,2002,23015159291.28
nic,2003,25924963117.99
nic,2004,30388278771.8259
nic,2005,33360137377.202
nic,2006,36169109882.2975
nic,2007,42852833225.2094
nic,2008,45993918665.3997
nic,2009,52588963298.998
nic,2010,63986769041.9466
nic,2011,72062943802.99188
nic,2012,83156187340.43179
nic,2013,98389820075.75021
nic,2014,113572110034.91701
nic,2015,135107620765.616
nic,2016,150029123578.60599
nic,2017,174061594888.68301
nic,2018,141593058220.78299
nic,2019,150416582786.14001
nic,2020,173923377504.32599
nor,1960,19265000000
nor,1961,20320000000
nor,1962,21707000000
nor,1963,23201000000
nor,1964,24997000000
nor,1965,27532000000
nor,1966,29848000000
nor,1967,32783000000
nor,1968,36766000000
nor,1969,40599000000
nor,1970,46698000000
nor,1971,52929000000
nor,1972,59562000000
nor,1973,67619000000
nor,1974,75097000000
nor,1975,86596000000
nor,1976,93763000000
nor,1977,109946000000
nor,1978,122135000000
nor,1979,138994000000
nor,1980,153705000000
nor,1981,174298000000
nor,1982,193550000000
nor,1983,214484000000
nor,1984,255560000000
nor,1985,293842000000
nor,1986,301937000000
nor,1987,359869000000
nor,1988,377525000000
nor,1989,410033000000
nor,1990,432779000000
nor,1991,445476000000
nor,1992,483345000000
nor,1993,480109000000
nor,1994,504230000000
nor,1995,523295000000
nor,1996,559453000000
nor,1997,567521000000
nor,1998,655322000000
nor,1999,666463000000
nor,2000,724201000000
nor,2001,843455000000
nor,2002,906086879059.55286
nor,2003,925542138240.14404
nor,2004,988939473830.07483
nor,2005,1093019174794.84998
nor,2006,1167090000000
nor,2007,1378369000000
nor,2008,1420916000000
nor,2009,1433685000000
nor,2010,1526429000000
nor,2011,1624446000000
nor,2012,1697474000000
nor,2013,1812037000000
nor,2014,1922808000000
nor,2015,1820391000000
nor,2016,2024976000000
nor,2017,2148134000000
nor,2018,2259470000000
nor,2019,2349250000000
nor,2020,2634890000000
npl,1960,209600000
npl,1961,256300000
npl,1962,266700000
npl,1963,335100000
npl,1964,418600000
npl,1965,525400000
npl,1966,555900000
npl,1967,601600000
npl,1968,718000000
npl,1969,922400000
npl,1970,921300000
npl,1971,1097700000
npl,1972,1282900000
npl,1973,1643800000
npl,1974,1924900000
npl,1975,2159800000
npl,1976,2774400000
npl,1977,3358700000
npl,1978,4017200000
npl,1979,4662200000
npl,1980,5479100000
npl,1981,6520400000
npl,1982,7887000000
npl,1983,9475200000
npl,1984,10726000000
npl,1985,12913600000
npl,1986,15411600000
npl,1987,18867100000
npl,1988,23052400000
npl,1989,27882100000
npl,1990,33108100000
npl,1991,40631500000
npl,1992,48961900000
npl,1993,61211600000
npl,1994,72220300000
npl,1995,83363000000
npl,1996,93534900000
npl,1997,121168226343.2
npl,1998,134716500000
npl,1999,163923526343.20001
npl,2000,194815759357.75
npl,2001,227496620000
npl,2002,233546135000
npl,2003,257408928303
npl,2004,291091085026.41998
npl,2005,319453796795
npl,2006,373713088927
npl,2007,442956865100
npl,2008,615006913318.30798
npl,2009,797170951386.40784
npl,2010,873613448952.70386
npl,2011,1036718727163.63
npl,2012,1190738826749.6001
npl,2013,1448629158289.69995
npl,2014,1682442636935.76001
npl,2015,2093548527140.88965
npl,2016,2457062586391.64941
npl,2017,2751120523539.4502
npl,2018,3294618075622.45996
npl,2019,3749717955501.40967
npl,2020,4578927374170.2002
nzl,1960,852800000
nzl,1961,834800000
nzl,1962,834600000
nzl,1963,855000000
nzl,1964,912800000
nzl,1965,909880000
nzl,1966,950650000
nzl,1967,925040000
nzl,1968,951890000
nzl,1969,1070180000
nzl,1970,1167430000
nzl,1971,1358560000
nzl,1972,1849510000
nzl,1973,2474400000
nzl,1974,2622660000
nzl,1975,2904530000
nzl,1976,3435720000
nzl,1977,3940740000
nzl,1978,4915090000
nzl,1979,5827480000
nzl,1980,6363900000
nzl,1981,7407480000
nzl,1982,8448330000
nzl,1983,9006860000
nzl,1984,10840170000
nzl,1985,14371150000
nzl,1986,17953440000
nzl,1987,21114880000
nzl,1988,44116606000
nzl,1989,48268373000
nzl,1990,53204123000
nzl,1991,54065420000
nzl,1992,56195400000
nzl,1993,59667900000
nzl,1994,65109100000
nzl,1995,71224300000
nzl,1996,81285800000
nzl,1997,86671300000
nzl,1998,86920360000
nzl,1999,93127300000
nzl,2000,94530578000
nzl,2001,103112568826.03999
nzl,2002,103355492043.03
nzl,2003,113174144288.55
nzl,2004,117166364123.8
nzl,2005,128282962772.88
nzl,2006,142736967523.66
nzl,2007,158640591795.70999
nzl,2008,175061219930.70999
nzl,2009,173953250781.51001
nzl,2010,188494320894.54999
nzl,2013,216074000000
nzl,2014,230571000000
nzl,2015,253283000000
nzl,2016,272688557000
nzl,2017,292599860000
nzl,2018,311398735000
nzl,2019,326071184000
nzl,2020,365779946000
omn,1972,44759000
omn,1973,46605000
omn,1974,85239000
omn,1975,117984000
omn,1976,164592000
omn,1977,206557000
omn,1978,230614000
omn,1979,246218000
omn,1980,325005000
omn,1981,450691000
omn,1982,570869000
omn,1983,704553000
omn,1984,774003000
omn,1985,936960000
omn,1986,873438000
omn,1987,919492000
omn,1988,974100000
omn,1989,1065777000
omn,1990,1172027000
omn,1991,1235924000
omn,1992,1274100000
omn,1993,1315464000
omn,1994,1404054000
omn,1995,1511848000
omn,1996,1633892000
omn,1997,2034171000
omn,1998,2131205000
omn,1999,2267459000
omn,2000,2404052000
omn,2001,2663787000
omn,2002,2811760000
omn,2003,2879872000
omn,2004,2997396000
omn,2005,3646454000
omn,2006,4538006000
omn,2007,6111341257
omn,2008,7533218000
omn,2009,7889915803
omn,2010,8784797459
omn,2011,9854886499
omn,2012,10912021701
omn,2013,11837940131
omn,2014,13261968365
omn,2015,15146505257
omn,2016,15423818756
omn,2017,16068800000
pak,1960,7252000000
pak,1961,6964300000
pak,1962,7596400000
pak,1963,8875500000
pak,1964,10779400000
pak,1965,12058000000
pak,1966,14605000000
pak,1967,15081400000
pak,1968,16959700000
pak,1969,18580100000
pak,1970,20752100000
pak,1971,23609900000
pak,1972,27734200000
pak,1973,31562200000
pak,1974,31182300000
pak,1975,37797600000
pak,1976,49967300000
pak,1977,58935200000
pak,1978,70629400000
pak,1979,84117500000
pak,1980,97321600000
pak,1981,108537600000
pak,1982,132232500000
pak,1983,159881600000
pak,1984,167312300000
pak,1985,191985100000
pak,1986,222842300000
pak,1987,259396300000
pak,1988,279377500000
pak,1989,300054000000
pak,1990,334991300000
pak,1991,398453100000
pak,1992,515202100000
pak,1993,608626000000
pak,1994,714348000000
pak,1995,812998000000
pak,1996,976155000000
pak,1997,1170525000000
pak,1998,1262521000000
pak,1999,1316989000000
pak,2000,1476676000000
pak,2001,1689764000000
pak,2002,1987440400000
pak,2003,2342356400000
pak,2004,2784954000000
pak,2005,3240931000000
pak,2006,4631578000000
pak,2007,5439249000000
pak,2008,5794143796000
pak,2009,6814495817363.99023
pak,2010,7807082726900
pak,2011,8790979839286.21875
pak,2012,10320172533548
pak,2013,11694370341859.59961
pak,2014,13044335106623.40039
pak,2015,14633262962941.40039
pak,2016,16625735215555.40039
pak,2017,18276890431006.39844
pak,2018,20074311419085.39844
pak,2019,22417591739487.39844
pak,2020,25922068520245.39844
pan,1960,70300000
pan,1961,75300000
pan,1962,86900000
pan,1963,110700000
pan,1964,104900000
pan,1965,124700000
pan,1966,148900000
pan,1967,180700000
pan,1968,206500000
pan,1969,196500000
pan,1970,256300000
pan,1971,302200000
pan,1972,392900000
pan,1973,444500000
pan,1974,530800000
pan,1975,646100000
pan,1976,690600000
pan,1977,800300000
pan,1978,954700000
pan,1979,1175600000
pan,1980,1470900000
pan,1981,1749400000
pan,1982,1969600000
pan,1983,2011300000
pan,1984,2158400000
pan,1985,2270100000
pan,1986,2396000000
pan,1987,2313000000
pan,1988,1691100000
pan,1989,1656200000
pan,1990,2263200000
pan,1991,2991515000
pan,1992,3756300000
pan,1993,4467732000
pan,1994,5171671000
pan,1995,5604376000
pan,1996,6014004097
pan,1997,6840129232
pan,1998,7901987362
pan,1999,8570865963
pan,2000,9365085566
pan,2001,10103972858
pan,2002,9931461906.05
pan,2003,10281188899.29
pan,2004,11108353423.06
pan,2005,12060001584.3
pan,2006,14746612309.33
pan,2007,17106159131.2386
pan,2008,19600780799.4244
per,1960,11.5
per,1961,13.7
per,1962,15.6
per,1963,18.1
per,1964,22.7
per,1965,28
per,1966,31.9
per,1967,34.7
per,1968,37.1
per,1969,42
per,1970,57.4
per,1971,62.1
per,1972,77
per,1973,94.8
per,1974,126.7
per,1975,146.7
per,1976,181.9
per,1977,224.8
per,1978,362.1
per,1979,695.3
per,1980,1275.8
per,1981,2152
per,1982,3700.5
per,1983,7524.8
per,1984,17097.8
per,1985,43863.8
per,1986,67540.6
per,1987,139481.4
per,1988,1005592.9
per,1989,20285641.6
per,1990,1315506800
per,1991,4349000000
per,1992,8183900000
per,1993,14059700000
per,1994,19292300000
per,1995,24938000000
per,1996,34226100000
per,1997,44761600000
per,1998,52517500000
per,1999,60127400000
per,2000,59887226000
per,2001,60224924871.2856
per,2002,62832455459.55009
per,2003,61489789416.0953
per,2004,63494308553.1582
per,2005,74348830638.7993
per,2006,80330313794.68118
per,2007,103950510416.91299
per,2008,127613878573.83299
per,2009,133446444520.349
per,2010,161543133391.85901
per,2011,180501865841.08301
per,2012,207604262281.55801
per,2013,241815337172.55801
per,2014,256965432168.28799
per,2015,291365567819.65698
per,2016,299396002364.729
per,2017,327332385831.95599
per,2018,345117252654.18799
per,2019,373825403075.34399
phl,1960,2719600000
phl,1961,3373000000
phl,1962,4040400000
phl,1963,4590900000
phl,1964,4741300000
phl,1965,5044400000
phl,1966,5822400000
phl,1967,7064800000
phl,1968,7809400000
phl,1969,8696500000
phl,1970,9789900000
phl,1971,11331900000
phl,1972,12915600000
phl,1973,15952400000
phl,1974,18553600000
phl,1975,21113800000
phl,1976,27036800000
phl,1977,34754100000
phl,1978,43180500000
phl,1979,48552600000
phl,1980,58561800000
phl,1981,68763800000
phl,1982,81476400000
phl,1983,124650800000
phl,1984,147022700000
phl,1985,165333100000
phl,1986,168125600000
phl,1987,187750100000
phl,1988,231421900000
phl,1989,301407100000
phl,1990,368916600000
phl,1991,434275700000
phl,1992,491207000000
phl,1993,629461000000
phl,1994,797746000000
phl,1995,988201000000
phl,1996,1222716000000
phl,1997,1505257000000
phl,1998,1634202000000
phl,1999,1910091000000
phl,2000,2065205000000
phl,2001,2271430019296.9502
phl,2002,2497856398570.49023
phl,2003,2604946396702.47021
phl,2004,2884283138000.25
phl,2005,3081631579343.72021
phl,2006,3804385559026.35059
phl,2007,4169823668259.70947
phl,2008,4588511621827.99023
phl,2009,4984885220079.28027
phl,2010,5528092288530.75977
phl,2011,5821454312942.86035
phl,2012,6227663532630.78027
phl,2013,8054206267305.71875
phl,2014,9055948210829.57031
phl,2015,9888717324664.54102
phl,2016,11206514794890.09961
phl,2017,12486648982211.5
phl,2018,13610340722760.40039
phl,2019,14950131998323
phl,2020,16244475294822.59961
png,1973,195640000
png,1974,320039000
png,1975,245462000
png,1976,277817000
png,1977,428457000
png,1978,449032000
png,1979,571710000
png,1980,553146000
png,1981,554735000
png,1982,567853000
png,1983,650044000
png,1984,748020000
png,1985,820121000
png,1986,928960000
png,1987,943293000
png,1988,984850000
png,1989,1037501000
png,1990,1081606000
png,1991,1272460000
png,1992,1431704000
png,1993,1686463000
png,1994,1664834000
png,1995,1893688000
png,1996,2475799000
png,1997,2666286000
png,1998,2731909000
png,1999,2982373000
png,2000,3131759000
png,2001,3327477876.04
png,2002,3569193874.13
png,2003,3410499212.16
png,2004,3914804156.09
png,2005,5069281121.612
png,2006,7040196920.81
png,2007,8994902158.21
png,2008,9700387006.22
png,2009,11822565506.3452
png,2010,13033915594.69
png,2011,15293387444.052
png,2012,16966828410.23
png,2013,18103862124.98
png,2014,18716277131.15
png,2015,20218603495.06
png,2016,22417097847.24
png,2017,22207577879.35
png,2018,21368074687.29
png,2019,22311991968.27
pol,1979,134430000
pol,1980,151890000
pol,1981,190720000
pol,1982,266010000
pol,1983,303910000
pol,1984,357630000
pol,1985,436640000
pol,1986,553230000
pol,1987,741630000
pol,1988,1210990000
pol,1989,7380830000
pol,1990,19549700000
pol,1991,26959000000
pol,1992,41967900000
pol,1993,57073200000
pol,1994,78805200000
pol,1995,106875000000
pol,1996,140237664560
pol,1997,180985844740
pol,1998,226552536860
pol,1999,270931067690
pol,2000,302242366120
pol,2001,346408908200
pol,2002,339490864000
pol,2003,357719792000
pol,2004,371270000000
pol,2005,427121000000
pol,2006,495308000000
pol,2007,561624000000
pol,2008,666230000000
pol,2009,720230000000
pol,2010,783648000000
pol,2011,881498000000
pol,2012,921412000000
pol,2013,978903000000
pol,2014,1059018000000
pol,2015,1154987000000
pol,2016,1265475000000
pol,2017,1324369000000
pol,2018,1445744000000
pol,2019,1565221000000
pol,2020,1822376000000
pry,1960,3031000000
pry,1961,3933000000
pry,1962,4136000000
pry,1963,4929000000
pry,1964,6234000000
pry,1965,7278000000
pry,1966,7856000000
pry,1967,10339000000
pry,1968,10111100000
pry,1969,11856900000
pry,1970,13508400000
pry,1971,15242200000
pry,1972,18840900000
pry,1973,24302100000
pry,1974,29380400000
pry,1975,37087200000
pry,1976,45748900000
pry,1977,60150000000
pry,1978,78493700000
pry,1979,97489100000
pry,1980,131257000000
pry,1981,156786700000
pry,1982,165687000000
pry,1983,193425500000
pry,1984,225937900000
pry,1985,272936800000
pry,1986,347650800000
pry,1987,469340200000
pry,1988,596579000000
pry,1989,947702000000
pry,1990,1458582000000
pry,1991,2184298000000
pry,1992,2995301000000
pry,1993,3831888000000
pry,1994,4760368000000
pry,1995,4785520233000
pry,1996,5254928935000
pry,1997,5528903540000
pry,1998,5950226998800
pry,1999,6714931757300
pry,2000,6905678122000
pry,2001,9638236117000
pry,2002,9779172905000
pry,2003,10847293503570
pry,2004,12485042969195.90039
pry,2005,13867406462270.80078
pry,2006,15352532574816
pry,2007,19947400924969.80078
pry,2008,26846102885019.89453
pry,2009,32480394549115.39844
pry,2010,38657120259079.69531
