geo,time,ne_dab_totl_kd
mmr,2018,75230573935.2471
mmr,2019,76376817051.12259
mmr,2020,77949907803.42
mne,2006,4155797704.12448
mne,2007,4902384545.04013
mne,2008,5623435163.82996
mne,2009,4684463359.41007
mne,2010,4617308169.74296
mne,2011,4546285896.16697
mne,2012,4460989169.10396
mne,2013,4540178457.16389
mne,2014,4656218663.46365
mne,2015,4800790728.62371
mne,2016,5191282600.27647
mne,2017,5585944916.00868
mne,2018,5960270209.81162
mne,2019,6126643999.83708
mne,2020,5666947091.69509
mng,2010,8009529020.33555
mng,2011,10614445663.9654
mng,2012,12276470175.1818
mng,2013,13406717195.9215
mng,2014,12328025117.3546
mng,2015,11769273434.0377
mng,2016,12075314194.2679
mng,2017,13227737837.8626
mng,2018,16063520988.1867
mng,2019,16808356017.2257
mng,2020,15029393711.1109
moz,1980,3714552062.15303
moz,1981,3731575979.01235
moz,1982,3656754012.30819
moz,1983,3083844067.05677
moz,1984,2859582717.77912
moz,1985,2661493287.31332
moz,1986,2703966544.47788
moz,1987,2984088872.75623
moz,1988,3091666234.03285
moz,1989,3329328423.39641
moz,1990,3215462122.43409
moz,1991,3817108011.43404
moz,1992,3537932507.12522
moz,1993,3832253700.25683
moz,1994,4209615259.6151
moz,1995,4256059707.96233
moz,1996,4430967622.59439
moz,1997,4822937594.18629
moz,1998,5278685565.2177
moz,1999,6307706089.95649
moz,2000,6189179022.28886
moz,2001,6174982461.85373
moz,2002,7736656483.7182
moz,2003,8070741896.22931
moz,2004,8345728174.69169
moz,2005,8877411179.39013
moz,2006,9440118137.53491
moz,2007,10171024579.4387
moz,2008,11229286521.141
moz,2009,11970518805.4776
moz,2010,12686071877.2364
moz,2011,14232937829.9974
moz,2012,18607728741.9501
moz,2013,20419224401.6044
moz,2014,21768300562.7924
moz,2015,21015779113.36209
moz,2016,22633582160.9584
moz,2017,21717464871.7383
moz,2018,24291720709.91529
moz,2019,25081982767.6585
moz,2020,25675340921.8492
mrt,1964,1160127767.2993
mrt,1965,1289501072.86707
mrt,1966,1250444230.15886
mrt,1967,1321119304.13294
mrt,1968,1439715199.92446
mrt,1969,1456640367.27988
mrt,1970,1656050751.3158
mrt,1971,1693066516.64619
mrt,1972,1738126858.76305
mrt,1973,1683538442.64998
mrt,1974,2258691435.8241
mrt,1975,2545135123.57944
mrt,1976,3506409636.79355
mrt,1977,3221838806.51338
mrt,1978,2777175955.72719
mrt,1979,2691100848.75286
mrt,1980,2677956334.87425
mrt,1981,2793253601.75054
mrt,1982,3039346441.6593
mrt,1983,2815949375.93651
mrt,1984,2700191794.49442
mrt,1985,2649898825.1682
mrt,1986,2916520413.35421
mrt,1987,2861636349.53147
mrt,1988,2692038685.11611
mrt,1989,2813828144.30247
mrt,1990,2949501762.90823
mrt,1991,2649365287.75334
mrt,1992,2405131560.74658
mrt,1993,2613586451.34075
mrt,1994,2324732670.82246
mrt,1995,2914553143.90696
mrt,1996,3088735079.07825
mrt,1997,3069659056.35273
mrt,1998,3222149494.4438
mrt,1999,3387141774.27161
mrt,2000,3364401519.12836
mrt,2001,3365245147.59264
mrt,2002,3449512379.58329
mrt,2003,4207970746.68056
mrt,2004,4785697846.4607
mrt,2005,5632295345.71778
mrt,2006,5009328970.70513
mrt,2007,5273390046.00646
mrt,2008,5555304651.1513
mrt,2009,5365052606.06966
mrt,2010,5865247843.47161
mrt,2011,6467971684.18269
mrt,2012,7547929264.40347
mrt,2013,7564920089.45049
mrt,2014,7174807800.66524
mrt,2015,7212540656.41632
mrt,2016,7216126043.72243
mrt,2017,7900560583.45154
mrt,2018,8661239782.74205
mrt,2019,9056236799.88256
mrt,2020,9065903422.57314
mus,2006,9899090263.64336
mus,2007,10475608418.8839
mus,2008,10965306050.6654
mus,2009,11392013731.6041
mus,2010,11609783265.6247
mus,2011,11875349285.9652
mus,2012,12113273871.3036
mus,2013,12273721640.157
mus,2014,12421807475.2473
mus,2015,12595908913.2748
mus,2016,12982373525.4925
mus,2017,13403782141.6699
mus,2018,14030325425.8746
mus,2019,14532517776.1245
mus,2020,11986112211.5038
mys,1960,9602999697.32989
mys,1961,10277710326.2717
mys,1962,11044440756.2852
mys,1963,11562481930.829
mys,1964,12266758077.4252
mys,1965,13101575404.1866
mys,1966,13786530577.2214
mys,1967,14071871153.3956
mys,1968,14339303111.467
mys,1969,14836613506.0174
mys,1970,16421294284.0698
mys,1971,17301566247.3794
mys,1972,18612104041.4714
mys,1973,20857441142.4452
mys,1974,24093637401.1642
mys,1975,22777170872.241
mys,1976,24489260666.7496
mys,1977,27674355678.9686
mys,1978,30177224781.7758
mys,1979,33205560063.81
mys,1980,38547954914.72289
mys,1981,42263509898.27209
mys,1982,45378462634.9251
mys,1983,47548014098.73289
mys,1984,49589583445.332
mys,1985,46488167441.3243
mys,1986,42220572590.2787
mys,1987,42533422023.3789
mys,1988,48726444756.60529
mys,1989,55748710587.7919
mys,1990,63452910945.9921
mys,1991,73555719472.53868
mys,1992,76683494635.7701
mys,1993,86166072845.9864
mys,1994,95168425451.28659
mys,1995,110858449852.772
mys,1996,117169834515.427
mys,1997,125839885238.76601
mys,1998,95005450160.0307
mys,1999,97380619690.18048
mys,2000,113268997337.089
mys,2001,113613515964.66499
mys,2002,120744811112.534
mys,2003,126929393957.24001
mys,2004,137866193137.88199
mys,2005,145191188733.83701
mys,2006,155320609704.263
mys,2007,171024193778.005
mys,2008,182212083574.44601
mys,2009,179491351913.96701
mys,2010,197871950684.93201
mys,2011,212365531558.05896
mys,2012,234702490743.82297
mys,2013,249599841915.24799
mys,2014,262920573217.258
mys,2015,278670895916.01599
mys,2016,291995191652.79694
mys,2017,311170656766.09894
mys,2018,325950070413.51898
mys,2019,338851619510.94598
mys,2020,321616694405.32599
nam,1980,2960126758.57213
nam,1981,3691049563.87489
nam,1982,3660224680.15028
nam,1983,3440722833.28344
nam,1984,3486732754.93695
nam,1985,3205588452.37708
nam,1986,3366608962.69132
nam,1987,3817131980.13437
nam,1988,3715483129.67112
nam,1989,3802285610.87404
nam,1990,3494657078.02053
nam,1991,3787553179.26703
nam,1992,3901449941.39063
nam,1993,3913585131.07538
nam,1994,4002517113.15877
nam,1995,4179911402.82101
nam,1996,4585963902.84042
nam,1997,4738495718.79924
nam,1998,5050214510.28187
nam,1999,5167384229.03454
nam,2000,5290905844.63472
nam,2001,5903122908.88766
nam,2002,5786732679.18552
nam,2003,6080838183.80829
nam,2004,6282275619.27976
nam,2005,6281262476.80854
nam,2006,7076527616.26779
nam,2007,7687974506.86622
nam,2008,8798387799.93634
nam,2009,9553400569.79172
nam,2010,9326331565.9957
nam,2011,9835194156.14156
nam,2012,11188206250.6307
nam,2013,12051818427.4059
nam,2014,13303479331.4651
nam,2015,14338680544.0191
nam,2016,14642898291.4011
nam,2017,13712625063.073
nam,2018,13259513262.7951
nam,2019,13355648592.2108
nam,2020,12215582561.5786
ncl,2015,10827373127.827
ner,1990,4144313535.94807
ner,1991,4198518475.19256
ner,1992,3986700725.81446
ner,1993,4153555100.99005
ner,1994,4392863240.86617
ner,1995,4580875022.77103
ner,1996,4482781984.18604
ner,1997,4593344443.45401
ner,1998,4970962501.08041
ner,1999,4940721461.534
ner,2000,4889833209.15334
ner,2001,5300272612.83902
ner,2002,5596555920.32431
ner,2003,5700899189.41049
ner,2004,5765566225.26246
ner,2005,6185479169.64431
ner,2006,6472611663.63927
ner,2007,6700566039.37304
ner,2008,7492589525.71473
ner,2009,8025802407.49633
ner,2010,8674364768.99899
ner,2011,8935293845.16579
ner,2012,9399041723.63301
ner,2013,9859548912.00563
ner,2014,10575311541.1958
ner,2015,11251752967.6764
ner,2016,11521891196.842
ner,2017,12143408906.6573
ner,2018,13243272456.719
ner,2019,14105348832.4064
ner,2020,14717438642.7062
nga,1981,216364079854.58701
nga,1982,184116788532.198
nga,1983,144225437061.065
nga,1984,127372450609.80701
nga,1985,137317866601.11501
nga,1986,128701550638.75301
nga,1987,121355768252.549
nga,1988,129543533578.67101
nga,1989,125881742070.411
nga,1990,150969546742.58801
nga,1991,156134144538.39099
nga,1992,174055505761.08401
nga,1993,167895738944.793
nga,1994,155620672626.401
nga,1995,157144691202.11499
nga,1996,181659222827.76801
nga,1997,180684322250.25601
nga,1998,181112415229.828
nga,1999,172255857655.78299
nga,2000,178503131441.22198
nga,2001,231498958426.72
nga,2002,264151539875.19696
nga,2003,297396540608.01703
nga,2004,296558929322.91302
nga,2005,329147370925.48297
nga,2006,320271089617.03699
nga,2007,399522026670.77197
nga,2008,351428572692.01501
nga,2009,410654248989.55695
nga,2010,424929546477.84198
nga,2011,411921224374.57001
nga,2012,413116267167.90997
nga,2013,478397351219.29199
nga,2014,486787846170.54199
nga,2015,486803453910.11902
nga,2016,456755077481.422
nga,2017,449893868607.05298
nga,2018,483191468894.94495
nga,2019,487239835652.38202
nga,2020,511544470396.46497
nic,1960,2912676552.56222
nic,1961,3151356360.5734
nic,1962,3580624699.76132
nic,1963,3883137264.39073
nic,1964,4429155138.5932
nic,1965,4926737050.21867
nic,1966,5178738199.91879
nic,1967,5594685922.27249
nic,1968,5390242630.88935
nic,1969,5648912071.43717
nic,1970,5730853781.50537
nic,1971,5868021978.33358
nic,1972,5489911041.05937
nic,1973,6733408655.51052
nic,1974,7906338946.72987
nic,1975,7092054930.83925
nic,1976,7415511128.02957
nic,1977,9051761426.16971
nic,1978,7154145850.85376
nic,1979,4085368390.34666
nic,1980,6989041171.09665
nic,1981,7255961788.31791
nic,1982,6581447233.73653
nic,1983,7077435986.28787
nic,1984,7271462801.49935
nic,1985,7177417268.79669
nic,1986,7023188860.84202
nic,1987,7048792386.14441
nic,1988,6512217228.72943
nic,1989,5790422974.91635
nic,1990,5569365867.7342
nic,1991,6085803042.4488
nic,1992,6271001317.24339
nic,1993,5897685091.34684
nic,1994,6222606808.59975
nic,1995,6616803130.51476
nic,1996,7107780780.25686
nic,1997,7710620858.26479
nic,1998,8070770099.78508
nic,1999,8995241308.60784
nic,2000,8844632840.92821
nic,2001,8916811084.66278
nic,2002,9010396790.12493
nic,2003,9137671872.46517
nic,2004,9501870985.76106
nic,2005,10010422596.1023
nic,2006,10213254930.1309
nic,2007,10954865760.0524
nic,2008,11555402947.2766
nic,2009,10706961250.4987
nic,2010,11185134259.11
nic,2011,12123284671.5308
nic,2012,12665617833.4929
nic,2013,13161612537.4331
nic,2014,13588421413.5513
nic,2015,15056352910.0995
nic,2016,15705071329.2592
nic,2017,16043734661.1538
nic,2018,14472248299.0199
nic,2019,13397332467.6711
nic,2020,13714229776.926
nld,1969,265806340609.901
nld,1970,285282551149.40601
nld,1971,292108496355.10901
nld,1972,293726042993.70898
nld,1973,308386647049.62799
nld,1974,315960115470.26001
nld,1975,317668543419.24493
nld,1976,333802417495.51801
nld,1977,348226411270.43298
nld,1978,360446467529.89697
nld,1979,364603779045.68201
nld,1980,373849993480.73694
nld,1981,361416346004.21094
nld,1982,357250643242.43402
nld,1983,366975690155.69598
nld,1984,372568805660.54498
nld,1985,383193047310.39801
nld,1986,395373039059.38202
nld,1987,402593403893.06097
nld,1988,414505307370.82202
nld,1989,430047535917.19507
nld,1990,443922041214.00201
nld,1991,453605169620.74298
nld,1992,460751634238.828
nld,1993,457904807231.11102
nld,1994,470567042100.92798
nld,1995,485776019574.49902
nld,1996,505164124915.82294
nld,1997,528425297884.50897
nld,1998,557210337220.48901
nld,1999,586113849233.41699
nld,2000,604164603212.026
nld,2001,622339913326.76294
nld,2002,622872932195.52283
nld,2003,623973354847.03503
nld,2004,627057911634.26099
nld,2005,636571488719.10803
nld,2006,658076975146.74683
nld,2007,691704726477.18298
nld,2008,696626604435.41003
nld,2009,679021456352.47205
nld,2010,678793340502.16003
nld,2011,681131848617.08801
nld,2012,666260593553.26892
nld,2013,662262575912.70398
nld,2014,662787087036.61804
nld,2015,708145492928.51501
nld,2016,702990696038.672
nld,2017,718904416129.13501
nld,2018,736492815005.47583
nld,2019,758592299130.34302
nld,2020,726310429097.72498
nld_curacao,2015,3624469273.74302
nor,1970,101640880438.15199
nor,1971,109417753435.98199
nor,1972,109538534669.836
nor,1973,117502655781.75101
nor,1974,123860659295.23599
nor,1975,130122434638.834
nor,1976,138564596465.84698
nor,1977,143866694223.41599
nor,1978,135265433502.118
nor,1979,140443773896.86899
nor,1980,145909186731.42499
nor,1981,148122310633.461
nor,1982,151393076366.64301
nor,1983,151176314973.64899
nor,1984,159219675519.272
nor,1985,168590265578.17499
nor,1986,181988302159.76001
nor,1987,180062622713.651
nor,1988,174534587165.444
nor,1989,171212111191.48499
nor,1990,170242637180.94501
nor,1991,171434328820.91599
nor,1992,175356618786.814
nor,1993,181416637387.62
nor,1994,188882504908.54599
nor,1995,197567593262.375
nor,1996,205820026867.83096
nor,1997,220410499121.62897
nor,1998,233608639041.02496
nor,1999,233629099927.66296
nor,2000,239965526506.14801
nor,2001,241057269815.02496
nor,2002,246050966208.53601
nor,2003,249296930867.004
nor,2004,267625793117.702
nor,2005,282639991732.97498
nor,2006,300954469360.33899
nor,2007,320160297612.896
nor,2008,325198263924.77002
nor,2009,313514601632.73694
nor,2010,323502366435.87903
nor,2011,332402728118.21802
nor,2012,343101911749.50897
nor,2013,355380303813.16498
nor,2014,360204856877.13098
nor,2015,363639309703.41998
nor,2016,369524728738.24493
nor,2017,378402025421.10095
nor,2018,386397891908.64899
nor,2019,394461341324.79102
nor,2020,376701911749.50897
npl,2001,16096922648.3212
npl,2002,16331970616.2955
npl,2003,17012553559.2769
npl,2004,17630889540.6587
npl,2005,18515319678.9753
npl,2006,19412668444.5577
npl,2007,20145293740.6509
npl,2008,21250578561.4561
npl,2009,22639199494.8626
npl,2010,25088368180.502
npl,2011,25474799291.2225
npl,2012,26244539285.7863
npl,2013,27184581213.3327
npl,2014,28892654361.3994
npl,2015,30122650920.35369
npl,2016,30133450281.9528
npl,2017,34585833513.0506
npl,2018,37282717028.94869
npl,2019,40720852692.0619
npl,2020,37686769813.8493
nzl,1970,56102620338.5694
nzl,1971,57242591398.0369
nzl,1972,60960387733.3984
nzl,1973,68299522655.5554
nzl,1974,74408454122.2825
nzl,1975,68540089611.0462
nzl,1976,67647357868.861
nzl,1977,65253437472.75929
nzl,1978,64822321170.1738
nzl,1979,65746727104.7264
nzl,1980,64908055579.7695
nzl,1981,68157742638.47
nzl,1982,68588248749.1065
nzl,1983,70977110479.6109
nzl,1984,74719384926.5154
nzl,1985,74886443626.9809
nzl,1986,76463921616.48558
nzl,1987,77246551020.7639
nzl,1988,78474271866.66431
nzl,1989,81920273365.9931
nzl,1990,80966947819.87129
nzl,1991,77142306525.567
nzl,1992,78529329311.87779
nzl,1993,83306213148.7648
nzl,1994,88624455098.5896
nzl,1995,93200347983.7515
nzl,1996,96801732945.13501
nzl,1997,99079937934.7617
nzl,1998,100121579525.44501
nzl,1999,105390122561.411
nzl,2000,106196064784.951
nzl,2001,110608683554.455
nzl,2002,115937198347.252
nzl,2003,124928958315.173
nzl,2004,132621026168.51801
nzl,2005,139170977876.18301
nzl,2006,140641123450.548
nzl,2007,148751579351.104
nzl,2008,146107711082.82901
nzl,2009,142859950835.96301
nzl,2010,147430461479.45401
nzl,2011,153200298471.03299
nzl,2012,156450300040.09799
nzl,2013,163335768057.323
nzl,2014,170669760630.41501
nzl,2015,176468906361.68701
nzl,2016,185131549015.84799
nzl,2017,195285701633.57101
nzl,2018,203946795446.22501
nzl,2019,208907177600.72501
nzl,2020,209449906727.802
omn,1998,29067163260.6888
omn,1999,26482270317.6683
omn,2000,24115295624.6008
omn,2001,25820324041.3424
omn,2002,27231237522.3846
omn,2003,29426510466.7979
omn,2004,34634441795.8572
omn,2005,29283622900.9227
omn,2006,40153245029.4297
omn,2007,49563097544.4508
omn,2008,56581809066.1726
omn,2009,54231346704.0766
omn,2010,54049332645.2434
omn,2011,59321887231.1727
omn,2012,69080068454.37869
omn,2013,74254640723.62579
omn,2014,71719114535.1918
omn,2015,76407282184.6554
omn,2016,77259626805.16521
omn,2017,82406245943.8069
omn,2018,80594417356.87981
omn,2019,77405037768.15289
omn,2020,81203592655.4104
pak,1986,93144237525.60068
pak,1987,97570759220.41939
pak,1988,104583776769.211
pak,1989,109243670675.64799
pak,1990,113099633329.11099
pak,1991,112661792321.32401
pak,1992,123608304971.472
pak,1993,128861251888.123
pak,1994,130024075071.69
pak,1995,138152059553.677
pak,1996,147553927210.71899
pak,1997,149511988009.87
pak,1998,153036714986.54401
pak,1999,157509556655.53799
pak,2000,160397572907.69299
pak,2001,164443923347.935
pak,2002,167505620550.76199
pak,2003,174362524098.34
pak,2004,184974058040.61496
pak,2005,204583169981.61301
pak,2006,220268695551.914
pak,2007,227956987905.19
pak,2008,235422018474.95901
pak,2009,235492205666.34399
pak,2010,236594525785.70496
pak,2011,242221256437.84601
pak,2012,254106395973.84296
pak,2013,261781203453.80496
pak,2014,274243520975.13599
pak,2015,287995771814.39001
pak,2016,309984144039.12402
pak,2017,335861213436.49799
pak,2018,359831682727.53601
pak,2019,362033233606
pak,2020,352765904996.21503
pan,1960,2912794688.20179
pan,1961,3234827385.39018
pan,1962,3481821514.35055
pan,1963,3868511188.89119
pan,1964,3977527775.17221
pan,1965,4353859159.61794
pan,1966,4752684558.74321
pan,1967,5113251195.17251
pan,1968,5409292357.90221
pan,1969,6053911640.25418
pan,1970,6626644128.58246
pan,1971,7459198849.4428
pan,1972,7996656725.26712
pan,1973,8237218185.87797
pan,1974,8566272329.90584
pan,1975,8478348608.58671
pan,1976,8506012424.24443
pan,1977,8046974322.3655
pan,1978,9115019903.52922
pan,1979,9667986852.87388
pan,1980,10472997456.3934
pan,1981,12017925821.8705
pan,1982,11645551800.4848
pan,1983,10829742028.6612
pan,1984,11865373429.4134
pan,1985,12562277019.0486
pan,1986,13564293514.9012
pan,1987,13612815442.5777
pan,1988,10831338837.0105
pan,1989,12185097244.2568
pan,1990,12842251019.6229
pan,1991,14750981705.3679
pan,1992,16332216225.9283
pan,1993,17349792430.6878
pan,1994,17682087346.6334
pan,1995,17798436037.9233
pan,1996,18408448595.8979
pan,1997,19508228077.4482
pan,1998,22335252726.6892
pan,1999,22670920390.93909
pan,2000,22050567857.4096
pan,2001,21124277849.7128
pan,2002,22050100462.5122
pan,2003,24200009840.773
pan,2004,25476649966.3091
pan,2005,27219067296.3262
pan,2006,29012988742.1277
pan,2007,32038179610.7543
pan,2008,36033515293.3488
pan,2009,34135880247.0163
pan,2010,39020871334.9575
pan,2011,42232440908.4549
pan,2012,46856705128.7023
pan,2013,50768206509.0083
pan,2014,54000581456.473
pan,2015,56561800000
pan,2016,58985232836.7111
pan,2017,61973601416.12489
pan,2018,63967402599.9342
pan,2019,64678509871.178
per,1960,25453208737.4718
per,1961,27182305432.9976
per,1962,30232823779.49089
per,1963,32297029843.0639
per,1964,34418123394.3997
per,1965,37123702566.2921
per,1966,40725195589.4386
per,1967,42690741346.6352
per,1968,41338888445.8407
per,1969,42974754383.1007
per,1970,44428039307.9182
per,1971,47127860235.5331
per,1972,47982541178.1861
per,1973,53755834145.595
per,1974,60526024555.01009
per,1975,62563995038.021
per,1976,61910002151.9802
per,1977,61086952086.5057
per,1978,55769252911.18471
per,1979,56100716176.473
per,1980,64069982917.1
per,1981,69758627522.19411
per,1982,68540382648.9995
per,1983,60278121726.5423
per,1984,60253693974.8988
per,1985,60152288237.34609
per,1986,69595260576.3744
per,1987,77952133569.3304
per,1988,70241200264.34641
per,1989,58021851792.8956
per,1990,57094467042.6614
per,1991,59141418458.8376
per,1992,59109695188.194
per,1993,62258337172.7793
per,1994,70330208714.998
per,1995,78252237287.1483
per,1996,79171878718.6469
per,1997,84012271971.5582
per,1998,82756674835.06268
per,1999,80094245354.6748
per,2000,81410298629.79718
per,2001,80965424675.46918
per,2002,84299082941.918
per,2003,86896158047.02188
per,2004,89479157357.3833
per,2005,93707504687.12381
per,2006,103883775129.496
per,2007,116275103739.51801
per,2008,131743611172.034
per,2009,129268498352.058
per,2010,147346604468.89301
per,2011,159804018844.50101
per,2012,172671517317.07401
per,2013,184149802239.19296
per,2014,189843463829.57001
per,2015,194717686220.32401
per,2016,197952819984.92999
per,2017,202203169803.73401
per,2018,210253819721.14496
per,2019,216266243752.82199
per,2020,195128833713.41199
phl,1960,31485367783.5961
phl,1961,33603060813.0219
phl,1962,35086086916.1459
phl,1963,37908903617.83569
phl,1964,39865280852.8968
phl,1965,41893232327.1459
phl,1966,43484679052.1468
phl,1967,46283230289.7503
phl,1968,48163379102.2414
phl,1969,50191726671.7371
phl,1970,51178235806.8763
phl,1971,53357167083.5105
phl,1972,55568366686.7669
phl,1973,59647906860.3188
phl,1974,64814444484.709
phl,1975,70616957374.44791
phl,1976,76193010751.687
phl,1977,79087162945.83238
phl,1978,83615671918.58459
phl,1979,87484669680.24809
phl,1980,89575083423.21021
phl,1981,91557288012.1172
phl,1982,96334788967.7428
phl,1983,97885760435.97409
phl,1984,88124812294.81958
phl,1985,82730389323.3867
phl,1986,85703891230.82849
phl,1987,90633196571.16008
phl,1988,97237065574.7435
phl,1989,104422864809.217
phl,1990,112100289147.37
phl,1991,109835883577.158
phl,1992,113665079388.257
phl,1993,117944501859.702
phl,1994,122797607147.56799
phl,1995,126662060665.06799
phl,1996,133287842232.995
phl,1997,140789674640.362
phl,1998,141306168155.05399
phl,1999,141325902097.672
phl,2000,146730621831.672
phl,2001,155325578033.961
phl,2002,162237822261.604
phl,2003,169122259423.79401
phl,2004,178549025822.51199
phl,2005,183577204350.828
phl,2006,188441483655.125
phl,2007,198868004267.96497
phl,2008,212283041181.039
phl,2009,216397941414.72601
phl,2010,233315477979.39096
phl,2011,241844022892.80301
phl,2012,259850097131.01501
phl,2013,280396123357.44
phl,2014,297296374602.95502
phl,2015,320927184442.58398
phl,2016,353533609853.36298
phl,2017,378699679312.362
phl,2018,408341944352.82898
phl,2019,431417329049.84998
phl,2020,379390882445.96198
pol,1995,213831807932.08701
pol,1996,232966175885.396
pol,1997,251894680992.17401
pol,1998,266443294866.69296
pol,1999,280634566918.69
pol,2000,290282796126.80701
pol,2001,288425520626.078
pol,2002,293628067382.94202
pol,2003,300412521554.58301
pol,2004,318495556439.84601
pol,2005,325968961400.716
pol,2006,348386788698.76599
pol,2007,379443692797.45294
pol,2008,399832073219.26001
pol,2009,399939249237.29901
pol,2010,416775169120.57294
pol,2011,432743865234.11603
pol,2012,430191272051.99597
pol,2013,427691471017.37598
pol,2014,448150948401.64496
pol,2015,464642790821.06403
pol,2016,475368085953.04401
pol,2017,498768536941.23901
pol,2018,526501923332.00702
pol,2019,545255604191.53699
pol,2020,526727682716.54095
pri,1964,15785159630.8928
pri,1965,17653285134.9009
pri,1966,18870852694.8849
pri,1967,19516906484.3788
pri,1968,21109039120.9109
pri,1969,23103179505.4122
pri,1970,26012322622.7501
pri,1971,27543484639.87009
pri,1972,30403183902.6743
pri,1973,31899533817.8707
pri,1974,30058503324.9627
pri,1975,30430578343.4317
pri,1976,51101607659.7684
pri,1977,32425238837.2914
pri,1978,34118696747.5492
pri,1979,34931830982.3101
pri,1980,35451573423.3737
pri,1981,34962955827.3456
pri,1982,33140697010.7487
pri,1983,34340751131.8156
pri,1984,37273947592.8335
pri,1985,38573418878.3568
pri,1986,39759142157.3312
pri,1987,43281215372.4976
pri,1988,46081142035.2154
pri,1989,47791504358.5282
pri,1990,48968036052.5142
pri,1991,47997789829.6202
pri,1992,49680863218.8375
pri,1993,52062313156.4927
pri,1994,54282280656.4119
pri,1995,51267698418.3592
pri,1996,60829805117.81329
pri,1997,65004004610.7726
pri,1998,66928806752.8194
pri,1999,73163541487.4989
pri,2000,74087601920.57318
pri,2001,75023051131.19139
pri,2002,75999968861.87241
pri,2003,78223760711.89398
pri,2004,83834162260.56911
pri,2005,85397749456.89638
pri,2006,85914241764.38
pri,2007,86128493177.37289
pri,2008,83877211377.0827
pri,2009,81018726883.93571
pri,2010,80714849845.1134
pri,2011,82114395211.6223
pri,2012,84294914531.717
pri,2013,84192302482.3353
pri,2014,82462935014.7394
pri,2015,79629600000
pri,2016,76816732636.304
pri,2017,76947139120.0117
pri,2018,81648443740.57948
pri,2019,84506883124.95641
pri,2020,75870099218.20441
prt,1970,66391238718.6163
prt,1971,71934297439.8925
prt,1972,76749405863.1425
prt,1973,87141703843.21011
prt,1974,92610982176.28551
prt,1975,84377893918.50851
prt,1976,90351971769.48308
prt,1977,96575640092.7683
prt,1978,96967301471.6976
prt,1979,99313244432.50621
prt,1980,105229066199.646
prt,1981,108753927629.952
prt,1982,111257709894.58099
prt,1983,106590041310.828
prt,1984,100690790118.71001
prt,1985,101980078492.51601
prt,1986,109828291152.202
prt,1987,119381146102.89101
prt,1988,131242739828.13901
prt,1989,135654377217.252
prt,1990,144995082208.12399
prt,1991,151149120830.93201
prt,1992,156238997902.51901
prt,1993,154494353233.759
prt,1994,160196529417.70599
prt,1995,163016834629.285
prt,1996,168790960505.16299
prt,1997,177661099998.37601
prt,1998,189764561986.216
prt,1999,200226225602.69199
prt,2000,206764162342.73401
prt,2001,210026464204.552
prt,2002,209694482414.496
prt,2003,205254610141.34296
prt,2004,211523383492.17096
prt,2005,214349399366.59799
prt,2006,216122099178.31
prt,2007,221403097611.89801
prt,2008,223931424520.694
prt,2009,216194401695.341
prt,2010,220021748515.50601
prt,2011,207729818010.98697
prt,2012,192933870025.10599
prt,2013,189327693504.55801
prt,2014,193251886376.40701
prt,2015,197919873390.35999
prt,2016,202351217947.436
prt,2017,209089229818.50601
prt,2018,215728924423.798
prt,2019,222368173004.90897
prt,2020,209953565879.09897
pry,1962,3170609955.67142
pry,1963,3315266778.5261
pry,1964,3461186507.1717
pry,1965,3667774048.2972
pry,1966,3761721997.23037
pry,1967,4111002415.14864
pry,1968,4307084050.87269
pry,1969,4513398447.40053
pry,1970,4725380203.96868
pry,1971,5006122695.66134
pry,1972,5307142275.59894
pry,1973,5687172471.89669
pry,1974,6233328748.5863
pry,1975,6750912977.20718
pry,1976,7355220876.64249
pry,1977,8381868062.76147
pry,1978,9351819938.91641
pry,1979,9724896311.98386
pry,1980,11424618128.6292
pry,1981,12916062566.4148
pry,1982,12687787973.8581
pry,1983,12059593444.0198
pry,1984,12375047141.1004
pry,1985,12240878783.7123
pry,1986,12818918598.992
pry,1987,14033924566.0163
pry,1988,14154905328.3575
pry,1989,14465373184.0594
pry,1990,16048456482.1387
pry,1991,16891527613.5328
pry,1992,17511306606.1288
pry,1993,18193270582.1468
pry,1994,19479046959.921
pry,1995,20140944904.6829
pry,1996,20044267905.3276
pry,1997,20748981616.8382
pry,1998,20191646225.8441
pry,1999,19792451604.75949
pry,2000,18944081148.7086
pry,2001,19496290326.8469
pry,2002,19224457203.9151
pry,2003,20575698699.3889
pry,2004,21472344357.2551
pry,2005,21576348369.4294
pry,2006,22561129305.7489
pry,2007,23766381093.558
pry,2008,25852908267.7394
pry,2009,25866412835.5924
pry,2010,29580305828.3358
pry,2011,31037450722.7817
pry,2012,30802950697.5093
pry,2013,32378510708.84249
pry,2014,34997233488.6139
pry,2015,35272960085.2332
pry,2016,35731512473.0928
pry,2017,37821035334.3323
pry,2018,40284419712.3059
pry,2019,40327113545.3307
pry,2020,39236590359.0863
pse,1994,7820148296.13
pse,1995,8332807342.84
pse,1996,8420950506.52
pse,1997,9500486187.36
pse,1998,10585726601.81
pse,1999,12046236152.02
pse,2000,10601995625.01
pse,2001,9821577657.39
pse,2002,8710429726.09
pse,2003,9977602039.23
pse,2004,11227798549.77
pse,2005,12458594479.96
pse,2006,11977339666.86
pse,2007,12152341616.31
pse,2008,12818935483
pse,2009,13895198414.78
pse,2010,14253352778.55
pse,2011,16170300000
pse,2012,17907800000
pse,2013,18054800000
pse,2014,18296500000
pse,2015,19348200000
