geo,time,bx_gsr_ccis_cd
vct,2001,11613703.7037
vct,2002,12244444.44444
vct,2003,12451740.74074
vct,2004,12492507.40741
vct,2005,10138359.25926
vct,2006,8572111.11111
vct,2007,9725737.03704
vct,2008,8319898.51852
vct,2009,8508537.40741
vct,2010,7760447.40741
vct,2011,6158902.59259
vct,2012,9504732.59259
vct,2013,9932167.03704
vct,2014,7906888.88889
vct,2015,7582814.81481
vct,2016,8221333.33333
vct,2017,7915888.88889
vct,2018,5406851.85185
vct,2019,5498227.64815
vct,2020,5138677.48299
ven,1989,9000000
ven,1990,9000000
ven,1991,13000000
ven,1992,31000000
ven,1993,31000000
ven,1994,29000000
ven,1995,34000000
ven,1996,6000000
ven,1997,169000000
ven,1998,127000000
ven,1999,114000000
ven,2000,99000000
ven,2001,73000000
ven,2002,47000000
ven,2003,43000000
ven,2004,46000000
ven,2005,69000000
ven,2006,105000000
ven,2007,81000000
ven,2008,81000000
ven,2009,83000000
ven,2010,87000000
ven,2011,77000000
ven,2012,76000000
ven,2013,83000000
ven,2014,85000000
ven,2015,94000000
ven,2016,64000000
vut,1996,4046181.64097
vut,1997,3924786.25023
vut,1998,2587226.18914
vut,1999,3828352.34265
vut,2000,2529536.01124
vut,2001,1542980.44361
vut,2002,1728355.83837
vut,2003,2327073.38583
vut,2004,2430844.97714
vut,2005,2824948.40816
vut,2006,3627899.27577
vut,2007,3962179.27571
vut,2008,4228534.13768
vut,2009,3166952.49428
vut,2010,6113946.03682
vut,2011,2984393.05609
vut,2012,1618168.8985
vut,2013,1796844.55484
vut,2014,5199656.97967
vut,2015,7293963.2063
vut,2016,9866874.66751
vut,2017,9585581.3057
vut,2018,8382797.13573
vut,2019,6615033.8517
vut,2020,7053167.40527
wsm,2004,2604071.15054
wsm,2005,6398344.95755
wsm,2006,5867811.56973
wsm,2007,6893782.95323
wsm,2008,6202313.07005
wsm,2009,5417271.98517
wsm,2010,5381391.349
wsm,2011,5634789.34829
wsm,2012,7068753.73068
wsm,2013,5650581.05911
wsm,2014,6105850.23138
wsm,2015,12602835.81914
wsm,2016,17092818.38531
wsm,2017,23245417.18013
wsm,2018,11713126.46748
wsm,2019,10626798.86646
wsm,2020,12607263.71836
yem,2005,41387461.65688
yem,2006,103760000
yem,2007,105400000
yem,2008,105400000
yem,2009,105400000
yem,2010,115940000
yem,2011,127534000
yem,2012,325100000
yem,2013,375140000
yem,2014,219000000
yem,2015,73100000
yem,2016,118100000
zaf,1960,0
zaf,1961,0
zaf,1962,0
zaf,1963,0
zaf,1964,0
zaf,1965,0
zaf,1966,0
zaf,1967,0
zaf,1968,0
zaf,1969,0
zaf,1970,0
zaf,1971,0
zaf,1972,1290531.55371
zaf,1973,0
zaf,1974,0
zaf,1975,0
zaf,1976,1149999.999
zaf,1977,0
zaf,1978,0
zaf,1979,0
zaf,1980,0
zaf,1981,0
zaf,1982,0
zaf,1983,0
zaf,1984,0
zaf,1985,1818541.3427
zaf,1986,1755380.65341
zaf,1987,1965179.84428
zaf,1988,1767827.32156
zaf,1989,2648558.23303
zaf,1990,3855571.72079
zaf,1991,3965404.00756
zaf,1992,5950726.4234
zaf,1993,7962458.48688
zaf,1994,15430060.51045
zaf,1995,20399392.07582
zaf,1996,63097325.62488
zaf,1997,62993878.10515
zaf,1998,58526086.25265
zaf,1999,57777341.95073
zaf,2000,50050495.48581
zaf,2001,131954383.127
zaf,2002,131425798.66843
zaf,2003,193574297.25388
zaf,2004,264507830.27157
zaf,2005,323205808.11204
zaf,2006,391729207.56527
zaf,2007,349917312.59751
zaf,2008,337552710.41684
zaf,2009,348614805.48532
zaf,2010,465155263.70575
zaf,2011,544587081.13037
zaf,2012,570348034.48525
zaf,2013,605427828.17319
zaf,2014,557355602.60064
zaf,2015,549107783.65915
zaf,2016,559554954.83885
zaf,2017,635857133.94984
zaf,2018,638767210.35845
zaf,2019,691162294.9378
zaf,2020,711285343.91415
zmb,1997,3000000
zmb,1998,2900000
zmb,1999,2400000
zmb,2000,60000
zmb,2001,4100000
zmb,2002,4300000
zmb,2003,4500000
zmb,2004,10300000
zmb,2005,12000000
zmb,2006,21200000
zmb,2007,23624700
zmb,2008,23960182
zmb,2009,18850000
zmb,2010,23095000
zmb,2011,26105680
zmb,2012,27665591
zmb,2013,29322982.46
zmb,2014,31082361.4076
zmb,2015,32947303.09206
zmb,2016,34924141.27758
zmb,2017,37019589.75423
zmb,2018,29990640.89414
zmb,2019,18516378.13544
zmb,2020,23041240.30151
zwe,1994,8187438.84173
zwe,2009,2000000
zwe,2010,2108000
zwe,2011,2204968
zwe,2012,2306396.528
zwe,2013,2412490.76829
zwe,2014,2523465.34363
zwe,2015,2639544.74944
zwe,2016,2760963.80791
zwe,2017,13852280
zwe,2018,9480000
zwe,2019,29455888
zwe,2020,45719420.4
