geo,time,bm_trf_pwkr_cd_dt
nzl,2011,636205262.83329
nzl,2012,668885081.52644
nzl,2013,716983278.70988
nzl,2014,777100681.56582
nzl,2015,728535221.09236
nzl,2016,790898226.11892
nzl,2017,849237896.51231
nzl,2018,872298866.65562
nzl,2019,880567493.92282
nzl,2020,874556279.51447
omn,1974,110885932.9
omn,1975,208164444
omn,1976,219745224
omn,1977,221771865.8
omn,1978,241169662.5
omn,1979,281412841.8
omn,1980,396641571
omn,1981,500868560.8
omn,1982,599305175.8
omn,1983,738274475.1
omn,1984,862774047.9
omn,1985,949637390.1
omn,1986,884858642.6
omn,1987,741222351.1
omn,1988,801040283.2
omn,1989,829648864.7
omn,1990,855656697.0091
omn,1991,910273081.92458
omn,1992,1219765929.77893
omn,1993,1422626797.28626
omn,1994,1365409640.64252
omn,1995,1537061148.31719
omn,1996,1370600000
omn,1997,1500700000
omn,1998,1466900000
omn,1999,1438199990.6489
omn,2000,1451200000
omn,2001,1531859557.86736
omn,2002,1602080624.18726
omn,2003,1672301690.50715
omn,2004,1825747724.3173
omn,2005,2257477243.17295
omn,2006,2788036410.92328
omn,2007,3669700910.27308
omn,2008,5180754226.26788
omn,2009,5315994798.43953
omn,2010,5703511053.31599
omn,2011,7214564369.31079
omn,2012,8086605981.79454
omn,2013,9104418725.61769
omn,2014,10300832249.6749
omn,2015,10990897269.1807
omn,2016,10312093628.0884
omn,2017,9815344603.38101
omn,2018,9957667100.13004
omn,2019,9133596879.06372
omn,2020,8772236671.0013
pak,1976,405952.096
pak,1977,507440.1498
pak,1978,405952.096
pak,1979,811904.192
pak,1980,710416.1978
pak,1981,1217856.288
pak,1982,1085887.074
pak,1983,1743130.803
pak,1984,437250.4056
pak,1985,2152493.477
pak,1986,902645.5283
pak,1987,1268947.005
pak,1988,891818.583
pak,1989,876290.5002
pak,1990,648388.9818
pak,1991,514530.3607
pak,1992,560796.2012
pak,1993,983752.03596
pak,1994,1870273.18837
pak,1995,4410749.13915
pak,1996,3557046.35099
pak,1997,1919643.48379
pak,1998,5000000
pak,1999,3000000
pak,2000,2000000
pak,2001,3000000
pak,2002,2000000
pak,2003,5000000
pak,2004,10000000
pak,2005,3000000
pak,2006,3000000
pak,2007,2000000
pak,2009,8000000
pak,2010,9000000
pak,2011,28000000
pak,2012,34000000
pak,2013,16000000
pak,2014,16000000
pak,2015,30000000
pak,2016,64000000
pak,2017,120000000
pak,2018,130000000
pak,2019,124000000
pak,2020,187000000
pan,1980,37299999.24
pan,1981,31600000.38
pan,1982,34500000
pan,1983,38299999.24
pan,1984,31600000.38
pan,1985,30799999.24
pan,1986,27100000.38
pan,1987,39200000.76
pan,1988,40599998.47
pan,1989,35799999.24
pan,1990,21800000
pan,1991,16100000
pan,1992,20000000
pan,1993,23700000
pan,1994,24800000
pan,1995,20400000
pan,1996,20000000
pan,1997,21300000
pan,1998,20600000
pan,1999,21200000
pan,2000,22000000
pan,2001,42100000
pan,2002,44700000
pan,2003,56600000
pan,2004,72300000
pan,2005,87600000
pan,2006,236300000
pan,2007,295900000
pan,2008,387600000
pan,2009,449800000
pan,2010,485800000
pan,2011,463600000
pan,2012,563600000
pan,2013,644200000
pan,2014,814500000
pan,2015,828900000
pan,2016,838790100
pan,2017,838408100
pan,2018,797038800
pan,2019,823651558
pan,2020,512225568.23
per,1985,24000000
per,1986,33310001.37
per,1987,20620000.84
per,1988,45990001.68
per,1989,58680000.31
per,1990,75000000
per,1991,87000000
per,1992,73000000
per,1993,92046051.03
per,1994,89446533.2
per,1995,33783813.48
per,1996,29189781.19
per,1997,74312194.82
per,1998,78101173.4
per,1999,79372291.56
per,2000,275356567.4
per,2001,174931900
per,2002,117986351
per,2003,116003776.6
per,2004,113242790.2
phl,1977,7000000
phl,1978,5000000
phl,1979,9000000
phl,1980,12000000
phl,1981,11000000
phl,1982,9000000
phl,1983,8000000
phl,1984,1000000
phl,1985,1000000
phl,1986,6000000
phl,1987,3000000
phl,1988,10000000
phl,1989,4000000
phl,1990,5000000
phl,1991,9000000
phl,1992,8000000
phl,1993,45000000
phl,1994,89000000
phl,1995,151000000
phl,1996,57000000
phl,1999,25000000
phl,2000,21000000
phl,2001,24000000
phl,2002,21000000
phl,2003,18000000
phl,2004,17000000
phl,2005,195378604.02342
phl,2006,63286334.98087
phl,2007,65935652.54798
phl,2008,116943064.76689
phl,2009,93790177.69246
phl,2010,109142109.11311
phl,2011,134766836.321
phl,2012,152357506.99163
phl,2013,210262023.3258
phl,2014,182981951.67918
phl,2015,153322154.93797
phl,2016,196072883.62012
phl,2017,246211590.13798
phl,2018,258523555.91934
phl,2019,225723157.62814
phl,2020,211194462.41595
plw,2005,11698615.38
plw,2006,11208420.6
plw,2007,10745635.56
plw,2008,9725275.14
plw,2009,9284464.74
plw,2010,8994424.38
plw,2011,9357489.06
plw,2012,9690571.02
plw,2013,9837794.52
plw,2014,9527278.23144
plw,2015,16785283.38
plw,2016,17693027.67977
plw,2017,20564641.70395
png,1976,24459531.78
png,1977,24379829.41
png,1978,32358909.61
png,1979,37462608.34
png,1980,28238548.28
png,1981,41408283.23
png,1982,45714874.27
png,1983,41760410.31
png,1984,36696254.73
png,1985,33511993.41
png,1986,38888305.66
png,1987,43252128.6
png,1988,50103626.25
png,1989,49811740.88
png,1990,42723228.45
png,1991,21015235.9
png,1992,20734443.66
png,1993,20446674.35
png,1994,19904487.61
png,1995,15668252.94
png,1996,3262852.33961
png,1997,12298278.96287
png,1998,5918110.66936
png,1999,8319551.68759
png,2000,11214674.43093
png,2001,10739272.46204
png,2002,57378005.35065
png,2003,91147550.25349
png,2004,116709175.96084
png,2005,128257078.97228
png,2006,158633866.89998
png,2007,284230898.391
png,2008,321369505.32616
png,2009,315784980.38411
png,2010,394608641.28423
png,2011,551168479.12708
png,2012,511365792.05805
png,2013,514810697.59908
png,2014,406266347.19942
png,2015,280651307.60764
png,2016,198200061.87848
png,2017,268127167.56421
png,2018,91869313.64904
pol,1994,155000000
pol,1995,262000000
pol,1996,243000000
pol,1997,181000000
pol,1998,176000000
pol,1999,191000000
pol,2000,311000000
pol,2001,345000000
pol,2002,353000000
pol,2003,325000000
pol,2004,552000000
pol,2005,621000000
pol,2006,694000000
pol,2007,1018000000
pol,2008,1474000000
pol,2009,1154000000
pol,2010,1326000000
pol,2011,1416000000
pol,2012,1538000000
pol,2013,1579000000
pol,2014,2183000000
pol,2015,2574000000
pol,2016,3732000000
pol,2017,6344000000
pol,2018,7501000000
pol,2019,8007000000
pol,2020,7915000000
prt,1975,22848613.74
prt,1976,21600763.32
prt,1977,26513475.42
prt,1978,18286382.68
prt,1979,16373090.74
prt,1980,32607627.87
prt,1981,15419870.38
prt,1982,12825953.48
prt,1983,13373892.78
prt,1984,8247200.012
prt,1985,14706827.16
prt,1986,37534751.89
prt,1987,19256782.53
prt,1988,29220443.73
prt,1989,27947933.2
prt,1990,76728961.07088
prt,1991,94102857.27551
prt,1992,108531598.8972
prt,1993,459587855.78205
prt,1994,386464353.17355
prt,1995,527070934.62972
prt,1996,304090907.10518
prt,1997,217184195.98314
prt,1998,207230610.18026
prt,1999,201977061.83748
prt,2000,203164071.51365
prt,2001,250512227.76808
prt,2002,256383014.24615
prt,2003,258921844.02427
prt,2004,378438803.39105
prt,2005,435789104.67798
prt,2006,445020321.9729
prt,2007,345525100.1861
prt,2008,387824370.21628
prt,2009,518107689.63349
prt,2010,505716827.70563
prt,2011,670899548.61337
prt,2012,559679104.52854
prt,2013,559099096.10215
prt,2014,457221000.23274
prt,2015,343838968.91173
prt,2016,282916922.76367
prt,2017,300879613.53066
prt,2018,261728984.96337
prt,2019,259425595.88745
prt,2020,240344410.51317
pry,1976,500000
pry,1977,800000.0119
pry,1978,1299999.952
pry,1979,2200000.048
pry,1980,2000000
pry,1981,1500000
pry,1982,1500000
pry,1983,400000.006
pry,1984,4800000.191
pry,1985,500000
pry,1988,100000.0015
pry,2005,0
pry,2006,0
pry,2007,0
pse,1995,19000000
pse,1996,17900000
pse,1997,21945000
pse,1998,5444894.97432
pse,1999,5687228.34133
pse,2000,5643152.47839
pse,2001,4900868.59888
pse,2002,5095332.92979
pse,2003,17883733.2421
pse,2004,10760551.21709
pse,2005,6475643.40045
pse,2006,6788488.22712
pse,2007,7929238.58567
pse,2008,8299895.33214
pse,2009,7912044.44233
pse,2010,18127451.45255
pse,2011,47915108.23817
pse,2012,48109830.51124
pse,2013,52642110.85764
pse,2014,36128914.12048
pse,2015,30398350.32547
pse,2016,30393003.5771
pse,2017,27462197.68912
pse,2018,22347334.94791
pse,2019,29079903.96654
pse,2020,9796589.52441
pyf,2002,61350468.99043
pyf,2003,51394108.52675
pyf,2004,46147167.00691
pyf,2005,46970950.0485
pyf,2006,50934305.34233
pyf,2007,55730528.77959
pyf,2008,69472017.24327
pyf,2009,64302037.17498
pyf,2010,70547819.2363
pyf,2011,55748462.94815
pyf,2012,58214549.5195
pyf,2013,46296359.30197
pyf,2014,16545064.46002
pyf,2015,9522350.05136
pyf,2016,22659424.60126
qat,2011,10444681380.8072
qat,2012,10412912087.9121
qat,2013,11281043956.044
qat,2014,11230219780.2198
qat,2015,12192032967.0329
qat,2016,11981868131.8681
qat,2017,12759340659.3407
qat,2018,11557967032.967
qat,2019,11963736263.7363
qat,2020,10743681318.6813
rou,1994,5000000
rou,1995,2000000
rou,1996,2000000
rou,1997,1000000
rou,1998,6000000
rou,1999,8000000
rou,2000,6000000
rou,2001,5000000
rou,2002,6000000
rou,2003,8000000
rou,2004,6000000
rou,2005,22267034.47145
rou,2006,40736418.7355
rou,2007,55020476.31111
rou,2008,168496822.84998
rou,2009,64407171.89482
rou,2010,88241416.55077
rou,2011,127765726.43552
rou,2012,116346227.62482
rou,2013,484520900.21339
rou,2014,592768806.76975
rou,2015,514289660.24304
rou,2016,302507609.91768
rou,2017,389122476.25085
rou,2018,435256485.93201
rou,2019,485742404.26633
rou,2020,536805624.61941
rus,1994,221700000
rus,1995,468700000
rus,1996,507430000
rus,1997,568400000
rus,1998,464990000
rus,1999,204310000
rus,2000,232200000
rus,2001,914690000
rus,2002,1295510000
rus,2003,2264130000
rus,2004,4189730000
rus,2005,6827240000
rus,2006,12104440000
rus,2007,19880620000
rus,2008,29718810000
rus,2009,21147740000
rus,2010,21453980000
rus,2011,26010470000
rus,2012,31647700000
rus,2013,37216680000
rus,2014,32640360000
rus,2015,19688840000
rus,2016,16244420000
rus,2017,20610140000
rus,2018,22308420000
rus,2019,22217240000
rus,2020,16872180000
rwa,1976,9679180.145
rwa,1977,13498709.68
rwa,1978,13789572.72
rwa,1979,16207042.69
rwa,1980,21797761.92
rwa,1981,21213785.17
rwa,1982,18912536.62
rwa,1983,17586957.93
rwa,1984,16641244.89
rwa,1985,16474941.25
rwa,1986,23586919.78
rwa,1987,25018672.94
rwa,1988,28280757.9
rwa,1989,23281644.82
rwa,1990,21432641.98
rwa,1991,18000347.14
rwa,1992,1702272.773
rwa,1993,12687450.41
rwa,1994,6896775.246
rwa,1995,1106100.798
rwa,1996,5567491.055
rwa,1997,28149408.34
rwa,1998,2795513.868
rwa,1999,4019765.377
rwa,2000,28024974.0854
rwa,2001,32714482.701
rwa,2002,31810000
rwa,2003,29673117.2382
rwa,2004,30620593.0314
rwa,2010,63603696.9448
rwa,2011,93816180.76466
rwa,2012,92730312.83161
rwa,2013,82872617.40819
rwa,2014,99070241.98501
rwa,2015,101923739.54277
rwa,2016,102463730.78965
rwa,2017,94286747.80827
rwa,2018,87250541.17348
rwa,2019,72408226.75248
rwa,2020,55651082.75065
sau,1971,207273315.4
sau,1972,267808471.7
sau,1973,391195251.5
sau,1974,518309875.5
sau,1975,554353271.5
sau,1976,988668579.1
sau,1977,1506355225
sau,1978,2844484375
sau,1979,3763943604
sau,1980,4094096191
sau,1981,5348102051
sau,1982,5346874512
sau,1983,5236254883
sau,1984,5284052246
sau,1985,5198590332
sau,1986,4800000000
sau,1987,4928000000
sau,1988,6501333496
sau,1989,8530666992
sau,1990,11221333333.3333
sau,1991,13728000000
sau,1992,13379200000
sau,1993,15696000000
sau,1994,18077866666.66669
sau,1995,16593866666.6667
sau,1996,15492533333.3333
sau,1997,15014400000
sau,1998,14934133333.3333
sau,1999,13958133333.3333
sau,2000,15390133333.3333
sau,2001,15119733333.3333
sau,2002,15853600000
sau,2003,14783280000
sau,2004,13555066666.6667
sau,2005,14303466666.6666
sau,2006,15942858666.6667
sau,2007,16435845333.3334
sau,2008,21696160000
sau,2009,26469733333.3333
sau,2010,27069005333.3333
sau,2011,28474925333.3333
sau,2012,29492573333.3334
sau,2013,34984186666.6667
sau,2014,36924240000
sau,2015,38787368000
sau,2016,37843205333.3333
sau,2017,36118961653.3333
sau,2018,33881511795.48
sau,2019,31197048533.3334
sau,2020,34595847461.3515
sdn,1977,3446213.961
sdn,1978,2877464.294
sdn,1979,12210000.04
sdn,1980,53200000.76
sdn,1981,61254814.15
sdn,1982,26001773.83
sdn,1983,28615385.06
sdn,1984,8000000
sdn,1985,12182716.37
sdn,1986,24040000.92
sdn,1987,4137777.805
sdn,1988,1088888.884
sdn,1989,4377777.576
sdn,1990,2100000
sdn,1991,200000
sdn,1992,200000.003
sdn,1993,200000.003
sdn,1994,200000.003
sdn,1995,900000
sdn,1996,649999.9762
sdn,1997,400000
sdn,1998,4600000
sdn,1999,2700000
sdn,2000,4400000
sdn,2001,1900000
sdn,2002,3590000
sdn,2003,650000
sdn,2004,2140000
sdn,2005,1738017.97113
sdn,2006,2442585
sdn,2007,2041564
sdn,2008,2102552.75721
sdn,2009,78778.51881
sdn,2010,788632.44327
sdn,2011,1706234.90104
sdn,2012,8021746.35904
sdn,2013,64367674.33703
sdn,2014,35611551.23434
sdn,2015,89390261.94265
sdn,2016,112042591.03697
sdn,2017,124699657.93311
sdn,2018,208724835.98247
sdn,2019,138816458.19382
sdn,2020,199517746.22558
sen,1974,27751850.13
sen,1975,31729307.17
sen,1976,26951189.04
sen,1977,24015008.93
sen,1978,42542655.94
sen,1979,69104393.01
sen,1980,90874862.67
sen,1981,75515731.81
sen,1982,69140495.3
sen,1983,58598766.33
sen,1984,51835803.99
sen,1985,46899036.41
sen,1986,57896789.55
sen,1987,61124011.99
sen,1988,67249015.81
sen,1989,65609580.99
sen,1990,79407991.61889
sen,1991,89434179.78146
sen,1992,95998440.17815
sen,1993,94115543.25807
sen,1994,59851799.27334
sen,1995,76350035.4252
sen,1996,67922656.49386
sen,1997,69784370.96291
sen,1998,66535946.99124
sen,1999,60841404.59953
sen,2000,55028951.04524
sen,2001,51317747.64704
sen,2002,39519211.90614
sen,2003,57218739.90545
sen,2004,76963915.96038
sen,2005,97769904.94934
sen,2006,96492204.05319
sen,2007,143429092.7487
sen,2008,144686085.21357
sen,2009,175124711.32349
sen,2010,216655705.58233
sen,2011,209403263.19138
sen,2012,220998137.72092
sen,2013,280522384.12202
sen,2014,300414902.27083
sen,2015,272324110.88851
sen,2016,388583223.22091
sen,2017,409389540.66878
sen,2018,591757306.2719
slb,1982,6693410.397
slb,1983,3482626.915
slb,1984,3218930.006
slb,1985,3174031.496
slb,1986,4249210.358
slb,1987,3644002.676
slb,1988,5714240.074
slb,1989,4753097.057
slb,1990,5615348.61956
slb,1991,6777788.00995
slb,1992,5600901.60855
slb,1993,2227287.93709
slb,1994,5772692.63197
slb,1995,8074224.14046
slb,1996,8468021.76824
slb,1997,2851806.92908
slb,1998,2491875.87897
slb,1999,5725338.75782
slb,2000,6465012.21524
slb,2001,2255440.11694
slb,2002,1387110.8488
slb,2003,1577012.88425
slb,2004,1810704.70428
slb,2005,2111119.92826
slb,2006,11160985.13615
slb,2007,12106463.84268
slb,2008,13943460.89349
slb,2009,39104831.41083
slb,2010,61708124.12057
slb,2011,66854110.30835
slb,2012,46602802.65281
slb,2013,44826768.54606
slb,2014,45891322.79491
slb,2015,55643035.76219
slb,2016,69187218.72976
slb,2017,54704347.20351
slb,2018,62632139.73247
slb,2019,83345358.45329
slb,2020,65712683.87484
sle,1980,1524103.284
sle,1982,1453194.499
sle,1983,742575.5262
sle,1984,557780.0274
sle,1985,431866.8544
sle,1986,111855.8943
sle,1987,364250.3023
sle,1988,264500.767
sle,1989,140438.2586
sle,1990,56125.6775
sle,1991,18960.92976
sle,1992,8809.83471
sle,1993,8458.76711
sle,1994,7499.06634
sle,1995,6753.03638
sle,1996,6407.9415
sle,1997,1528.3003
sle,1998,1406.99327
sle,1999,36747.6908
sle,2001,339399.63539
sle,2002,2616587.13069
sle,2003,3403188.21095
sle,2004,2604416.70506
sle,2005,2366622.69269
sle,2006,3883889.0765
sle,2007,3787475.67383
sle,2008,3215136.56648
sle,2009,3491081.88428
sle,2010,10570719.20215
sle,2011,20610760.59405
sle,2012,20085152.96947
sle,2013,8997559.7787
sle,2014,6840003.96801
sle,2015,6763601.76017
sle,2016,5474298.47945
sle,2017,4073973.56356
sle,2018,7005877.64553
sle,2019,8294458.36262
slv,1976,6400000.095
slv,1977,14760000.23
slv,1978,20879999.16
slv,1979,24120000.84
slv,1980,9119999.886
slv,1981,2079999.924
slv,1982,6800000.191
slv,1983,6800000.191
slv,1984,7280000.21
slv,1985,3440000.057
slv,1986,556454.3605
slv,1987,519999.9809
slv,1988,3700000.048
slv,1989,4039999.962
slv,1990,2803601.8496
slv,1991,2382536.38254
slv,1992,358815.90751
slv,1993,229818.79745
slv,1994,114563.941
slv,1995,799714.8633
slv,1996,1484865.79098
slv,1997,913763.5827
slv,1998,342661.351
slv,1999,7000000
slv,2000,19200000
slv,2001,25700000
slv,2002,21600000
slv,2003,24300000
slv,2004,32300000
slv,2005,24000000
slv,2006,27980000
slv,2007,27530000
slv,2008,18500000
slv,2009,20033000
slv,2010,22092947
slv,2011,27192390.03
slv,2012,26897278.14
slv,2013,27678165.54
slv,2014,51051728.2
slv,2015,74340145.28
slv,2016,164990212.17
slv,2017,187453483.94
slv,2018,189760899.38
slv,2019,232329975.27
slv,2020,185782310.02
som,1979,746624.2909
som,1980,1699761.748
som,1981,2652899.027
som,1982,5376569.271
som,1983,2571629.047
srb,2007,129173103.86085
srb,2008,180041105.1473
srb,2009,152960965.76762
srb,2010,154765331.09314
srb,2011,204117025.93697
srb,2012,217796081.42485
srb,2013,255152499.95772
srb,2014,267159310.06847
srb,2015,244953320.10299
srb,2016,238677762.75465
srb,2017,273499587.51937
srb,2018,297119802.73285
srb,2019,331770720.9827
srb,2020,390450670.38661
ssd,2014,2401528.7939
ssd,2015,145950000
ssd,2016,63790000
ssd,2017,123080000
ssd,2018,103490000
ssd,2019,16020000
ssd,2020,308260000
stp,1978,5531.7804
stp,1980,158175.9751
stp,1981,156252.1756
stp,1982,195128.6048
stp,1983,226761.6689
stp,1984,235514.3577
stp,1985,425967.0377
stp,1986,780014.7533
stp,1987,365238.0705
stp,1988,184148.55
stp,1989,89033.4472
stp,1990,90000
stp,1997,930000
stp,1998,264120
stp,1999,688200
stp,2000,639086.7
stp,2001,654149.9335
stp,2002,473602.5
stp,2003,553740.6
stp,2004,613567.5
stp,2005,476206.5
stp,2006,670648.48078
stp,2007,692759.57467
stp,2008,488079.38895
stp,2009,546840
stp,2010,621861.32951
stp,2011,600930.42132
stp,2012,1313519.65666
stp,2013,1073543.10175
stp,2014,1441589.81466
stp,2015,449656.20051
stp,2016,575612.70525
stp,2017,0
stp,2018,0
stp,2019,103605.32775
stp,2020,2373286.69603
sur,1977,14100000.38
sur,1978,15300000.19
sur,1979,14800000.19
sur,1980,17500000
sur,1981,14600000.38
sur,1982,15500000
sur,1983,15500000
sur,1984,13399999.62
sur,1985,9300000.191
sur,1986,7400000.095
sur,1987,6599999.905
sur,1988,9100000.381
sur,1989,7199999.809
sur,1990,8399999.619
sur,1991,10800000.19
sur,1992,14699999.81
sur,1993,5599999.905
sur,1994,2500000
sur,1995,2299999.952
sur,1996,2900000.095
sur,1997,2700000.048
sur,1998,2299999.952
sur,1999,2200000.048
sur,2000,1799999.952
sur,2001,2000000
sur,2002,22100000.38
sur,2003,28299999.24
sur,2004,13899999.62
sur,2005,9500000
sur,2006,4100000
sur,2007,6400000
sur,2008,8200000
sur,2009,4600000
sur,2010,1200000
sur,2011,2593598.58873
sur,2012,12352687.24
sur,2013,18795263.39712
sur,2014,22732215.06713
sur,2015,32221024.18997
sur,2016,40347661.60665
sur,2017,79784983.73402
sur,2018,82474416.72996
sur,2019,71686379.49654
sur,2020,77356721.08433
svk,1993,1511386.64334
svk,1994,6000051.52287
svk,1995,2567884.80686
svk,1996,13104584.7067
svk,1997,13726554.51719
svk,1998,7761445.54737
svk,1999,7010208.72833
svk,2000,6709550.41817
svk,2001,10107141.64769
svk,2002,11334953.11873
svk,2003,15577226.62445
svk,2004,29130838.73561
svk,2005,49933611.84967
svk,2006,58975399.66361
svk,2007,81855714.46772
svk,2008,152694632.1645
svk,2009,138194945.36821
svk,2010,69924079.87013
svk,2011,69738479.92627
svk,2012,154175472.30149
svk,2013,175296635.37106
svk,2014,225507660.90196
svk,2015,239986534.0615
svk,2016,242256062.08308
svk,2017,271335496.02228
svk,2018,364298637.81272
svk,2019,511269955.02224
svk,2020,521649762.151
svn,1992,1600000
svn,1993,15700000
svn,1994,16100000
svn,1995,27000000
svn,1996,25100000
svn,1997,27200000
svn,1998,27300000
svn,1999,24900000
svn,2000,27100000
svn,2001,26600000
svn,2002,45200000
svn,2003,65200000
svn,2004,78700000
svn,2005,90500000
svn,2006,139836254.03307
svn,2007,247820855.09268
svn,2008,380087609.25628
svn,2009,246615391.29971
svn,2010,212118372.70649
svn,2011,219450580.594
svn,2012,198961281.82708
svn,2013,211200410.00727
svn,2014,227660174.24528
svn,2015,200987733.1174
svn,2016,214512911.83661
svn,2017,251937300.9096
svn,2018,296464324.06568
svn,2019,319596021.56345
svn,2020,280809352.82313
swe,1970,25129465.1
swe,1971,27312248.23
swe,1972,31496614.46
swe,1973,45795410.16
swe,1974,38293247.22
swe,1975,52878990.17
swe,1976,75855484.01
swe,1977,102375618
swe,1978,68632919.31
swe,1979,74751640.32
swe,1980,82767341.61
swe,1981,80939064.03
swe,1982,137167846.7
swe,1983,238071670.5
swe,1984,235559921.3
swe,1985,290195282
swe,1986,337915771.5
swe,1987,367125274.7
swe,1988,485333740.2
swe,1989,554538879.4
swe,1990,262490658.87733
swe,1991,359942396.63424
swe,1992,319111607.62345
swe,1993,245369933.46389
swe,1994,216302062.98103
swe,1995,317286477.58924
swe,1996,406091303.43806
swe,1997,384313304.85572
swe,1998,503213026.82976
swe,1999,484308456.15413
swe,2000,538812671.44801
swe,2001,578107476.29276
swe,2002,507652303.04879
swe,2003,567717314.72503
swe,2004,660148512.92936
swe,2005,728975390.25114
swe,2006,930169752.5267
swe,2007,1055652089.84896
swe,2008,1205758488.97882
swe,2009,1071467575.33418
swe,2010,1160032062.19267
swe,2011,1389946209.94135
swe,2012,1386645912.71772
swe,2013,1623582595.10772
swe,2014,1590873485.98532
swe,2015,1459609040.97958
swe,2016,1633036130.76836
swe,2017,2045984718.75931
swe,2018,2084528141.68027
swe,2019,1917143880.94036
swe,2020,1765920170.66444
swz,1976,1034999.967
swz,1977,1264999.986
swz,1978,8050000.191
swz,1979,9503466.606
swz,1980,8731493.95
swz,1981,9812385.559
swz,1982,9762245.178
swz,1983,13104747.77
swz,1984,13150068.28
swz,1985,10436742.78
swz,1986,12603764.53
swz,1987,5451776.981
swz,1988,4574510.098
swz,1989,4384831.905
swz,1990,4096902.03992
swz,1991,5142477.4066
swz,1992,7573594.91845
swz,1993,6645874.35884
swz,1994,5893604.20826
swz,1995,3443536.61411
swz,1996,3658228.11553
swz,1997,2158438.09465
swz,1998,1624373.80736
swz,1999,6775367.42395
swz,2000,20743452.5878
swz,2001,26487653.63565
swz,2002,21147363.37464
swz,2003,38856179.30271
swz,2004,4102672.06992
swz,2005,7976785.80835
swz,2006,16586307.98295
swz,2007,7861622.49933
swz,2008,6339630.08707
swz,2009,10725156.32567
swz,2010,11692037.26566
swz,2011,27857280.69423
swz,2012,49547870.54591
swz,2013,27141111.14187
swz,2014,17501863.18151
swz,2015,19330858.63537
swz,2016,18849753.45324
swz,2017,19467166.58804
swz,2018,24233542.48032
swz,2019,26891451.2673
swz,2020,24421403.35256
sxm,2011,105368715.0838
sxm,2012,107849162.01117
sxm,2013,107983240.22346
sxm,2014,114089385.47486
sxm,2015,107089385.47486
sxm,2016,116374301.67598
sxm,2017,104312849.16201
sxm,2018,94097363.30168
sxm,2019,99422629.01676
sxm,2020,75267555.93296
syc,1989,9240242.958
syc,1990,9794305.72656
syc,1991,9557361.27259
syc,1992,13292957.28292
syc,1993,57897.91953
syc,1994,79116.14085
syc,1995,272995.97331
syc,1996,362174.25276
syc,1997,358113.33956
syc,1998,479838.09028
syc,1999,275709.31665
syc,2000,10104413.44694
syc,2001,5607923.91234
syc,2002,4894348.90311
syc,2003,7314537.75418
syc,2004,7925965.94799
syc,2005,9957671.78252
syc,2006,17328411.48176
syc,2007,52204794.25153
syc,2008,50521578.48522
syc,2009,62099674.01816
syc,2010,41220615.99314
syc,2011,50219370.7433
syc,2012,56958458.06778
syc,2013,61159390.37586
syc,2014,57661967.47414
syc,2015,74213584.27652
syc,2016,62945642.82054
syc,2017,67963501.03785
syc,2018,69888233.41986
syc,2019,73362997.51799
syc,2020,44858216.59532
syr,1993,12000000
syr,1994,11000000
syr,1995,15000000
syr,1996,20000000
syr,1997,25000000
syr,1998,29000000
syr,1999,28000000
syr,2000,29000000
syr,2001,30000000
syr,2002,35000000
syr,2003,40000000
syr,2004,42000000
syr,2005,40000000
syr,2006,235000000
syr,2007,249578160
syr,2008,209974280
syr,2009,211257375
syr,2010,530185085.52506
tca,2014,81802000
tca,2015,85674000
tca,2016,95019100
tca,2017,108948400
tca,2018,129125500
tcd,1977,11506853.1
tcd,1978,8322407.722
tcd,1979,8546380.043
tcd,1980,4113034.248
tcd,1981,592496.7527
tcd,1982,663407.9218
tcd,1983,2962741.137
tcd,1984,6741096.497
tcd,1985,10519452.1
tcd,1986,17663574.22
tcd,1987,25324705.12
tcd,1988,35219280.24
tcd,1989,31199815.75
tcd,1990,38932687.84275
tcd,1991,38800893.05937
tcd,1992,46903606.24997
tcd,1993,40948207.28245
tcd,1994,15421339.31322
tgo,1974,4881500.721
tgo,1975,6065896.988
tgo,1976,5812919.617
tgo,1977,8156962.395
tgo,1978,10937007.9
tgo,1979,10069497.11
tgo,1980,9191613.197
tgo,1981,8317034.721
tgo,1982,7781349.182
tgo,1983,8287277.222
tgo,1984,8124375.343
tgo,1985,7389881.611
tgo,1986,11071136.47
tgo,1987,12341260.91
tgo,1988,13644533.16
tgo,1989,12824117.66
tgo,1990,13428104.41067
tgo,1991,12654776.92508
tgo,1992,16245308.6488
tgo,1993,6049528.16514
tgo,1994,4075974.1726
tgo,1995,4900346.01548
tgo,1996,6800866.91827
tgo,1997,10391156.85571
tgo,1998,6053037.13616
tgo,1999,6054905.40168
tgo,2000,6727752.27493
tgo,2001,5295765.45101
tgo,2002,17030417.35641
tgo,2003,28325862.19808
tgo,2004,34292108.50078
tgo,2005,35415275.17205
tgo,2006,38667705.09975
tgo,2007,47217734.8306
tgo,2008,57860981.17188
tgo,2009,72291038.55726
tgo,2010,62850365.03917
tgo,2011,92356768.00882
tgo,2012,153251451.61627
tgo,2013,177984148.63278
tgo,2014,153994596.93935
tgo,2015,89431613.89354
tgo,2016,77823097.61667
tgo,2017,86322608.00994
tgo,2018,98184891.04651
tgo,2019,102310758.20646
tha,1975,13494105.34
tha,1976,12696014.4
tha,1977,10833278.66
tha,1978,15879908.56
tha,1979,19540206.91
tha,1980,35397003.17
tha,1981,35704269.41
tha,1982,47391063.69
tha,1983,41086750.03
tha,1984,54394626.62
