geo,time,pa_nus_pppc_rf
irq,2020,0.4361
isl,1990,1.15525
isl,1991,1.19631
isl,1992,1.2405
isl,1993,1.05039
isl,1994,1.01989
isl,1995,1.11242
isl,1996,1.1149
isl,1997,1.03893
isl,1998,1.08039
isl,1999,1.09555
isl,2000,1.07782
isl,2001,0.90656
isl,2002,0.99393
isl,2003,1.20727
isl,2004,1.32903
isl,2005,1.52172
isl,2006,1.44817
isl,2007,1.67607
isl,2008,1.30221
isl,2009,0.98655
isl,2010,1.08703
isl,2011,1.16557
isl,2012,1.09502
isl,2013,1.12149
isl,2014,1.18653
isl,2015,1.07623
isl,2016,1.15908
isl,2017,1.29425
isl,2018,1.30166
isl,2019,1.18273
isl,2020,1.10533
isr,1990,0.84334
isr,1991,0.86692
isr,1992,0.88028
isr,1993,0.83004
isr,1994,0.8596
isr,1995,0.91825
isr,1996,0.93143
isr,1997,0.91763
isr,1998,0.88032
isr,1999,0.84659
isr,2000,0.84411
isr,2001,0.81445
isr,2002,0.73086
isr,2003,0.79644
isr,2004,0.78889
isr,2005,0.82825
isr,2006,0.85029
isr,2007,0.90693
isr,2008,1.07782
isr,2009,1.0116
isr,2010,1.06727
isr,2011,1.10247
isr,2012,1.02579
isr,2013,1.06337
isr,2014,1.10131
isr,2015,1.00954
isr,2016,0.98645
isr,2017,1.04225
isr,2018,1.05406
isr,2019,1.09867
isr,2020,1.11872
ita,1990,1.118
ita,1991,1.12365
ita,1992,1.15417
ita,1993,0.91732
ita,1994,0.90751
ita,1995,0.92323
ita,1996,1.00126
ita,1997,0.91429
ita,1998,0.89197
ita,1999,0.85949
ita,2000,0.74384
ita,2001,0.7313
ita,2002,0.77867
ita,2003,0.94278
ita,2004,1.05964
ita,2005,1.06387
ita,2006,1.03316
ita,2007,1.10924
ita,2008,1.15262
ita,2009,1.07583
ita,2010,1.02495
ita,2011,1.05606
ita,2012,0.96068
ita,2013,0.97922
ita,2014,0.98262
ita,2015,0.81959
ita,2016,0.77543
ita,2017,0.77936
ita,2018,0.80449
ita,2019,0.75882
ita,2020,0.7582
jam,1990,0.38201
jam,1991,0.33551
jam,1992,0.27702
jam,1993,0.38055
jam,1994,0.36835
jam,1995,0.42523
jam,1996,0.46995
jam,1997,0.53057
jam,1998,0.55057
jam,1999,0.54321
jam,2000,0.5337
jam,2001,0.52617
jam,2002,0.53679
jam,2003,0.49326
jam,2004,0.51148
jam,2005,0.54329
jam,2006,0.54376
jam,2007,0.5601
jam,2008,0.59329
jam,2009,0.5442
jam,2010,0.59543
jam,2011,0.62641
jam,2012,0.63634
jam,2013,0.59099
jam,2014,0.56574
jam,2015,0.55822
jam,2016,0.52683
jam,2017,0.52813
jam,2018,0.53769
jam,2019,0.52691
jam,2020,0.50473
jor,1990,0.26598
jor,1991,0.26442
jor,1992,0.27641
jor,1993,0.27275
jor,1994,0.28307
jor,1995,0.28157
jor,1996,0.27894
jor,1997,0.27743
jor,1998,0.29081
jor,1999,0.28557
jor,2000,0.27818
jor,2001,0.27433
jor,2002,0.27255
jor,2003,0.27333
jor,2004,0.2744
jor,2005,0.27145
jor,2006,0.29154
jor,2007,0.29825
jor,2008,0.36127
jor,2009,0.36972
jor,2010,0.39498
jor,2011,0.40977
jor,2012,0.42554
jor,2013,0.43384
jor,2014,0.45
jor,2015,0.43996
jor,2016,0.44203
jor,2017,0.423
jor,2018,0.42015
jor,2019,0.41968
jor,2020,0.41359
jpn,1990,1.27029
jpn,1991,1.35941
jpn,1992,1.43722
jpn,1993,1.60814
jpn,1994,1.74967
jpn,1995,1.85245
jpn,1996,1.56597
jpn,1997,1.39103
jpn,1998,1.27103
jpn,1999,1.42253
jpn,2000,1.43544
jpn,2001,1.23133
jpn,2002,1.14663
jpn,2003,1.20396
jpn,2004,1.24224
jpn,2005,1.17541
jpn,2006,1.07007
jpn,2007,1.02179
jpn,2008,1.13048
jpn,2009,1.23137
jpn,2010,1.27261
jpn,2011,1.34643
jpn,2012,1.30685
jpn,2013,1.03798
jpn,2014,0.9727
jpn,2015,0.85481
jpn,2016,0.96991
jpn,2017,0.93702
jpn,2018,0.94327
jpn,2019,0.95685
jpn,2020,0.94817
kaz,1990,0.19932
kaz,1991,0.20046
kaz,1992,0.20692
kaz,1993,0.20913
kaz,1994,0.21268
kaz,1995,0.21756
kaz,1996,0.21948
kaz,1997,0.22342
kaz,1998,0.2249
kaz,1999,0.16453
kaz,2000,0.15891
kaz,2001,0.16592
kaz,2002,0.16544
kaz,2003,0.18598
kaz,2004,0.23126
kaz,2005,0.27064
kaz,2006,0.3365
kaz,2007,0.3895
kaz,2008,0.47072
kaz,2009,0.39889
kaz,2010,0.47181
kaz,2011,0.55988
kaz,2012,0.56221
kaz,2013,0.56685
kaz,2014,0.51796
kaz,2015,0.45258
kaz,2016,0.3239
kaz,2017,0.37194
kaz,2018,0.37513
kaz,2019,0.35726
kaz,2020,0.34096
ken,1990,0.36925
ken,1991,0.33482
ken,1992,0.33233
ken,1993,0.22666
ken,1994,0.26872
ken,1995,0.31904
ken,1996,0.30783
ken,1997,0.32773
ken,1998,0.33716
ken,1999,0.29726
ken,2000,0.28475
ken,2001,0.27442
ken,2002,0.27203
ken,2003,0.29413
ken,2004,0.29428
ken,2005,0.31371
ken,2006,0.34393
ken,2007,0.38789
ken,2008,0.42638
ken,2009,0.42246
ken,2010,0.41436
ken,2011,0.39856
ken,2012,0.44929
ken,2013,0.43737
ken,2014,0.43549
ken,2015,0.39765
ken,2016,0.38801
ken,2017,0.38859
ken,2018,0.40379
ken,2019,0.41211
ken,2020,0.41036
kgz,1990,0.23939
kgz,1991,0.24161
kgz,1992,0.24719
kgz,1993,0.25008
kgz,1994,0.25392
kgz,1995,0.25985
kgz,1996,0.26219
kgz,1997,0.22669
kgz,1998,0.20437
kgz,1999,0.14749
kgz,2000,0.15003
kgz,2001,0.15521
kgz,2002,0.16089
kgz,2003,0.17638
kgz,2004,0.18495
kgz,2005,0.19988
kgz,2006,0.21677
kgz,2007,0.26094
kgz,2008,0.31917
kgz,2009,0.28092
kgz,2010,0.2852
kgz,2011,0.34084
kgz,2012,0.32557
kgz,2013,0.31721
kgz,2014,0.29888
kgz,2015,0.26599
kgz,2016,0.2394
kgz,2017,0.24625
kgz,2018,0.24887
kgz,2019,0.2507
kgz,2020,0.23639
khm,1993,0.22501
khm,1994,0.37231
khm,1995,0.40904
khm,1996,0.38654
khm,1997,0.35853
khm,1998,0.30691
khm,1999,0.30258
khm,2000,0.27953
khm,2001,0.27576
khm,2002,0.2739
khm,2003,0.26947
khm,2004,0.27251
khm,2005,0.27512
khm,2006,0.27867
khm,2007,0.29242
khm,2008,0.32215
khm,2009,0.32098
khm,2010,0.32362
khm,2011,0.33787
khm,2012,0.33146
khm,2013,0.33275
khm,2014,0.34329
khm,2015,0.34317
khm,2016,0.34546
khm,2017,0.35263
khm,2018,0.35503
khm,2019,0.3592
khm,2020,0.34913
kir,1990,0.43617
kir,1991,0.50356
kir,1992,0.49035
kir,1993,0.46673
kir,1994,0.52498
kir,1995,0.52832
kir,1996,0.60233
kir,1997,0.591
kir,1998,0.53057
kir,1999,0.56125
kir,2000,0.50337
kir,2001,0.46905
kir,2002,0.50902
kir,2003,0.6123
kir,2004,0.68764
kir,2005,0.69603
kir,2006,0.66447
kir,2007,0.76326
kir,2008,0.81294
kir,2009,0.75143
kir,2010,0.88389
kir,2011,0.99187
kir,2012,0.97307
kir,2013,0.89287
kir,2014,0.85701
kir,2015,0.73219
kir,2016,0.71822
kir,2017,0.7338
kir,2018,0.73802
kir,2019,0.65667
kir,2020,0.69376
kna,1990,0.53097
kna,1991,0.53126
kna,1992,0.54694
kna,1993,0.54491
kna,1994,0.56698
kna,1995,0.55969
kna,1996,0.55318
kna,1997,0.57074
kna,1998,0.58019
kna,1999,0.58783
kna,2000,0.58537
kna,2001,0.59536
kna,2002,0.60646
kna,2003,0.60534
kna,2004,0.61149
kna,2005,0.58339
kna,2006,0.64648
kna,2007,0.66939
kna,2008,0.67435
kna,2009,0.69435
kna,2010,0.70192
kna,2011,0.72637
kna,2012,0.74672
kna,2013,0.7532
kna,2014,0.7537
kna,2015,0.75367
kna,2016,0.75467
kna,2017,0.75547
kna,2018,0.7304
kna,2019,0.73951
kna,2020,0.71873
kor,1990,0.79112
kor,1991,0.80604
kor,1992,0.79792
kor,1993,0.80547
kor,1994,0.85215
kor,1995,0.93055
kor,1996,0.91214
kor,1997,0.78862
kor,1998,0.55305
kor,1999,0.63499
kor,2000,0.66115
kor,2001,0.58614
kor,2002,0.61528
kor,2003,0.66405
kor,2004,0.69388
kor,2005,0.77034
kor,2006,0.80878
kor,2007,0.82871
kor,2008,0.71296
kor,2009,0.64876
kor,2010,0.72746
kor,2011,0.77108
kor,2012,0.75891
kor,2013,0.79379
kor,2014,0.82803
kor,2015,0.75806
kor,2016,0.74008
kor,2017,0.77194
kor,2018,0.7768
kor,2019,0.74194
kor,2020,0.69866
kos,2008,0.45349
kos,2009,0.41477
kos,2010,0.41625
kos,2011,0.45509
kos,2012,0.42428
kos,2013,0.44192
kos,2014,0.45121
kos,2015,0.37627
kos,2016,0.37567
kos,2017,0.38418
kos,2018,0.39807
kos,2019,0.37434
kos,2020,0.3817
kwt,1992,0.33579
kwt,1993,0.29513
kwt,1994,0.27658
kwt,1995,0.28271
kwt,1996,0.31961
kwt,1997,0.29534
kwt,1998,0.24076
kwt,1999,0.28063
kwt,2000,0.32824
kwt,2001,0.2965
kwt,2002,0.30974
kwt,2003,0.32537
kwt,2004,0.35682
kwt,2005,0.42528
kwt,2006,0.48253
kwt,2007,0.5005
kwt,2008,0.61595
kwt,2009,0.47292
kwt,2010,0.52156
kwt,2011,0.62206
kwt,2012,0.62868
kwt,2013,0.63271
kwt,2014,0.62872
kwt,2015,0.63242
kwt,2016,0.61884
kwt,2017,0.58518
kwt,2018,0.64613
kwt,2019,0.62302
kwt,2020,0.52448
lao,1990,0.19828
lao,1991,0.21842
lao,1992,0.22193
lao,1993,0.24098
lao,1994,0.2536
lao,1995,0.26514
lao,1996,0.25871
lao,1997,0.22175
lao,1998,0.15455
lao,1999,0.1613
lao,2000,0.17751
lao,2001,0.1678
lao,2002,0.15504
lao,2003,0.16514
lao,2004,0.17684
lao,2005,0.1851
lao,2006,0.2089
lao,2007,0.23111
lao,2008,0.27115
lao,2009,0.26823
lao,2010,0.29855
lao,2011,0.3321
lao,2012,0.32667
lao,2013,0.34634
lao,2014,0.34049
lao,2015,0.34693
lao,2016,0.33965
lao,2017,0.33829
lao,2018,0.33042
lao,2019,0.32065
lao,2020,0.31917
lbn,1990,0.26393
lbn,1991,0.28228
lbn,1992,0.2953
lbn,1993,0.35393
lbn,1994,0.38745
lbn,1995,0.43522
lbn,1996,0.44866
lbn,1997,0.50186
lbn,1998,0.52417
lbn,1999,0.52378
lbn,2000,0.50174
lbn,2001,0.48348
lbn,2002,0.49938
lbn,2003,0.49803
lbn,2004,0.47898
lbn,2005,0.45958
lbn,2006,0.45001
lbn,2007,0.45196
lbn,2008,0.47674
lbn,2009,0.52179
lbn,2010,0.51877
lbn,2011,0.52322
lbn,2012,0.5366
lbn,2013,0.5297
lbn,2014,0.51152
lbn,2015,0.50734
lbn,2016,0.49266
lbn,2017,0.48741
lbn,2018,0.50195
lbn,2019,0.49923
lbn,2020,0.38367
lbr,2000,0.30887
lbr,2001,0.30442
lbr,2002,0.2955
lbr,2003,0.33512
lbr,2004,0.38135
lbr,2005,0.37164
lbr,2006,0.39367
lbr,2007,0.42945
lbr,2008,0.49424
lbr,2009,0.47715
lbr,2010,0.50237
lbr,2011,0.54584
lbr,2012,0.5604
lbr,2013,0.53903
lbr,2014,0.52186
lbr,2015,0.54979
lbr,2016,0.5182
lbr,2017,0.46099
lbr,2018,0.44924
lbr,2019,0.43889
lbr,2020,0.43105
lby,1999,0.39446
lby,2000,0.39586
lby,2001,0.35145
lby,2002,0.20976
lby,2003,0.23367
lby,2004,0.27469
lby,2005,0.3403
lby,2006,0.36012
lby,2007,0.40508
lby,2008,0.49952
lby,2009,0.36142
lby,2010,0.40357
lby,2011,0.48373
lby,2012,0.53634
lby,2013,0.5216
lby,2014,0.45214
lby,2015,0.35498
lby,2016,0.36325
lby,2017,0.43486
lby,2018,0.51221
lby,2019,0.48596
lby,2020,0.34107
lca,1990,0.60386
lca,1991,0.61613
lca,1992,0.61291
lca,1993,0.60473
lca,1994,0.60736
lca,1995,0.62502
lca,1996,0.6113
lca,1997,0.61782
lca,1998,0.62579
lca,1999,0.63128
lca,2000,0.6422
lca,2001,0.62268
lca,2002,0.61551
lca,2003,0.63586
lca,2004,0.62357
lca,2005,0.64644
lca,2006,0.65993
lca,2007,0.66574
lca,2008,0.66958
lca,2009,0.66663
lca,2010,0.688
lca,2011,0.67766
lca,2012,0.69469
lca,2013,0.69527
lca,2014,0.71534
lca,2015,0.74484
lca,2016,0.72504
lca,2017,0.73917
lca,2018,0.72532
lca,2019,0.73159
lca,2020,0.69274
lka,1990,0.2488
lka,1991,0.2578
lka,1992,0.26028
lka,1993,0.25343
lka,1994,0.26631
lka,1995,0.27493
lka,1996,0.27743
lka,1997,0.27816
lka,1998,0.27495
lka,1999,0.25758
lka,2000,0.24793
lka,2001,0.21985
lka,2002,0.21857
lka,2003,0.23128
lka,2004,0.23373
lka,2005,0.252
lka,2006,0.26324
lka,2007,0.27459
lka,2008,0.31995
lka,2009,0.31686
lka,2010,0.34166
lka,2011,0.35535
lka,2012,0.32481
lka,2013,0.33268
lka,2014,0.33928
lka,2015,0.33258
lka,2016,0.31792
lka,2017,0.32398
lka,2018,0.30824
lka,2019,0.28278
lka,2020,0.27832
lso,1990,0.43114
lso,1991,0.46042
lso,1992,0.49659
lso,1993,0.47122
lso,1994,0.45756
lso,1995,0.49496
lso,1996,0.43468
lso,1997,0.43437
lso,1998,0.39355
lso,1999,0.37959
lso,2000,0.34746
lso,2001,0.30552
lso,2002,0.28055
lso,2003,0.39315
lso,2004,0.49138
lso,2005,0.51273
lso,2006,0.51089
lso,2007,0.4462
lso,2008,0.43569
lso,2009,0.43145
lso,2010,0.52009
lso,2011,0.56209
lso,2012,0.53256
lso,2013,0.45528
lso,2014,0.426
lso,2015,0.37241
lso,2016,0.34075
lso,2017,0.41335
lso,2018,0.44538
lso,2019,0.4134
lso,2020,0.35815
ltu,1995,0.36573
ltu,1996,0.36458
ltu,1997,0.40035
ltu,1998,0.40794
ltu,1999,0.39807
ltu,2000,0.38992
ltu,2001,0.37365
ltu,2002,0.39516
ltu,2003,0.45572
ltu,2004,0.51421
ltu,2005,0.54131
ltu,2006,0.55998
ltu,2007,0.6434
ltu,2008,0.72125
ltu,2009,0.65248
ltu,2010,0.59649
ltu,2011,0.62823
ltu,2012,0.5816
ltu,2013,0.58865
ltu,2014,0.58724
ltu,2015,0.49469
ltu,2016,0.48531
ltu,2017,0.50013
ltu,2018,0.52744
ltu,2019,0.50792
ltu,2020,0.52037
lux,1990,1.118
lux,1991,1.0776
lux,1992,1.16075
lux,1993,1.11669
lux,1994,1.17056
lux,1995,1.33156
lux,1996,1.27031
lux,1997,1.09782
lux,1998,1.07179
lux,1999,1.02062
lux,2000,0.88284
lux,2001,0.86307
lux,2002,0.90491
lux,2003,1.09125
lux,2004,1.18321
lux,2005,1.17736
lux,2006,1.151
lux,2007,1.26278
lux,2008,1.32375
lux,2009,1.2595
lux,2010,1.22713
lux,2011,1.25986
lux,2012,1.16503
lux,2013,1.189
lux,2014,1.17458
lux,2015,0.97777
lux,2016,0.94296
lux,2017,0.95832
lux,2018,1.00247
lux,2019,0.96486
lux,2020,0.98736
lva,1995,0.42243
lva,1996,0.41873
lva,1997,0.4136
lva,1998,0.42069
lva,1999,0.42555
lva,2000,0.41814
lva,2001,0.3956
lva,2002,0.41036
lva,2003,0.46517
lva,2004,0.5195
lva,2005,0.54585
lva,2006,0.61311
lva,2007,0.77391
lva,2008,0.84131
lva,2009,0.7244
lva,2010,0.645
lva,2011,0.69299
lva,2012,0.6504
lva,2013,0.6629
lva,2014,0.66101
lva,2015,0.55206
lva,2016,0.53633
lva,2017,0.54737
lva,2018,0.57859
lva,2019,0.56227
lva,2020,0.56337
mac,1990,0.34676
mac,1991,0.37528
mac,1992,0.42269
mac,1993,0.45254
mac,1994,0.47344
mac,1995,0.5012
mac,1996,0.50343
mac,1997,0.50224
mac,1998,0.48679
mac,1999,0.47337
mac,2000,0.45301
mac,2001,0.43632
mac,2002,0.42378
mac,2003,0.4169
mac,2004,0.41377
mac,2005,0.4242
mac,2006,0.44416
mac,2007,0.46843
mac,2008,0.50677
mac,2009,0.50985
mac,2010,0.52694
mac,2011,0.55371
mac,2012,0.57138
mac,2013,0.58126
mac,2014,0.60856
mac,2015,0.64333
mac,2016,0.64012
mac,2017,0.64228
mac,2018,0.6457
mac,2019,0.64979
mac,2020,0.64706
mar,1990,0.47342
mar,1991,0.45691
mar,1992,0.47645
mar,1993,0.4403
mar,1994,0.43844
mar,1995,0.49766
mar,1996,0.48094
mar,1997,0.43534
mar,1998,0.4287
mar,1999,0.41634
mar,2000,0.37296
mar,2001,0.34533
mar,2002,0.35287
mar,2003,0.40301
mar,2004,0.42887
mar,2005,0.42101
mar,2006,0.41825
mar,2007,0.45302
mar,2008,0.491
mar,2009,0.46942
mar,2010,0.44849
mar,2011,0.45393
mar,2012,0.43457
mar,2013,0.45137
mar,2014,0.47986
mar,2015,0.40929
mar,2016,0.40724
mar,2017,0.41513
mar,2018,0.42317
mar,2019,0.41127
mar,2020,0.41505
mda,1995,0.18647
mda,1996,0.18813
mda,1997,0.20703
mda,1998,0.1928
mda,1999,0.13555
mda,2000,0.1429
mda,2001,0.15146
mda,2002,0.15523
mda,2003,0.17042
mda,2004,0.20267
mda,2005,0.21029
mda,2006,0.22213
mda,2007,0.2712
mda,2008,0.3395
mda,2009,0.32201
mda,2010,0.3811
mda,2011,0.42557
mda,2012,0.41365
mda,2013,0.39635
mda,2014,0.37711
mda,2015,0.29525
mda,2016,0.27147
mda,2017,0.30123
mda,2018,0.33415
mda,2019,0.33082
mda,2020,0.34976
mdg,1990,0.27961
mdg,1991,0.23899
mdg,1992,0.26359
mdg,1993,0.27584
mdg,1994,0.23421
mdg,1995,0.24584
mdg,1996,0.30368
mdg,1997,0.2487
mdg,1998,0.24437
mdg,1999,0.2236
mdg,2000,0.22658
mdg,2001,0.24577
mdg,2002,0.27181
mdg,2003,0.28943
mdg,2004,0.21282
mdg,2005,0.22793
mdg,2006,0.22912
mdg,2007,0.28133
mdg,2008,0.32536
mdg,2009,0.30153
mdg,2010,0.30749
mdg,2011,0.34312
mdg,2012,0.33846
mdg,2013,0.35237
mdg,2014,0.34121
mdg,2015,0.30206
mdg,2016,0.29624
mdg,2017,0.32522
mdg,2018,0.3214
mdg,2019,0.31
mdg,2020,0.30534
mdv,1995,0.26096
mdv,1996,0.2682
mdv,1997,0.27429
mdv,1998,0.26815
mdv,1999,0.27161
mdv,2000,0.27107
mdv,2001,0.38482
mdv,2002,0.36412
mdv,2003,0.35914
mdv,2004,0.3846
mdv,2005,0.40714
mdv,2006,0.42428
mdv,2007,0.45499
mdv,2008,0.49563
mdv,2009,0.5474
mdv,2010,0.55668
mdv,2011,0.53839
mdv,2012,0.5307
mdv,2013,0.53664
mdv,2014,0.53144
mdv,2015,0.53871
mdv,2016,0.52893
mdv,2017,0.53037
mdv,2018,0.53411
mdv,2019,0.51937
mdv,2020,0.51505
mex,1990,0.47873
mex,1991,0.53183
mex,1992,0.5802
mex,1993,0.66016
mex,1994,0.64923
mex,1995,0.46293
mex,1996,0.48596
mex,1997,0.54441
mex,1998,0.5386
mex,1999,0.58927
mex,2000,0.64546
mex,2001,0.67749
mex,2002,0.67872
mex,2003,0.61588
mex,2004,0.61901
mex,2005,0.65397
mex,2006,0.65651
mex,2007,0.67444
mex,2008,0.67114
mex,2009,0.55012
mex,2010,0.60776
mex,2011,0.61763
mex,2012,0.59674
mex,2013,0.61732
mex,2014,0.60525
mex,2015,0.52546
mex,2016,0.45253
mex,2017,0.47096
mex,2018,0.48203
mex,2019,0.50095
mex,2020,0.4516
mhl,1990,0.85113
mhl,1991,0.86481
mhl,1992,0.87103
mhl,1993,0.87667
mhl,1994,0.88087
mhl,1995,0.887
mhl,1996,0.89541
mhl,1997,0.93899
mhl,1998,0.94952
mhl,1999,0.96518
mhl,2000,0.93979
mhl,2001,0.91665
mhl,2002,0.93296
mhl,2003,0.9286
mhl,2004,0.90285
mhl,2005,0.88205
mhl,2006,0.89034
mhl,2007,0.88046
mhl,2008,0.94259
mhl,2009,0.89388
mhl,2010,0.88717
mhl,2011,0.9386
mhl,2012,0.98772
mhl,2013,0.95596
mhl,2014,0.93378
mhl,2015,0.91863
mhl,2016,0.98369
mhl,2017,0.98941
mhl,2018,0.96955
mhl,2019,0.96524
mhl,2020,0.99564
mkd,1990,0.42613
mkd,1991,0.46165
mkd,1992,0.23836
mkd,1993,0.277
mkd,1994,0.36633
mkd,1995,0.47981
mkd,1996,0.45923
mkd,1997,0.37491
mkd,1998,0.34431
mkd,1999,0.3346
mkd,2000,0.30266
mkd,2001,0.30133
mkd,2002,0.31103
mkd,2003,0.37002
mkd,2004,0.38984
mkd,2005,0.39148
mkd,2006,0.38698
mkd,2007,0.43626
mkd,2008,0.46011
mkd,2009,0.41641
mkd,2010,0.40293
mkd,2011,0.43611
mkd,2012,0.39681
mkd,2013,0.4118
mkd,2014,0.40907
mkd,2015,0.35005
mkd,2016,0.34018
mkd,2017,0.34702
mkd,2018,0.3637
mkd,2019,0.34596
mkd,2020,0.34961
mli,1990,0.47448
mli,1991,0.41717
mli,1992,0.43793
mli,1993,0.41283
mli,1994,0.2877
mli,1995,0.36299
mli,1996,0.34207
mli,1997,0.31097
mli,1998,0.30953
mli,1999,0.28307
mli,2000,0.23846
mli,2001,0.23686
mli,2002,0.25482
mli,2003,0.27655
mli,2004,0.30679
mli,2005,0.31989
mli,2006,0.32793
mli,2007,0.36445
mli,2008,0.41157
mli,2009,0.40532
mli,2010,0.39743
mli,2011,0.45855
mli,2012,0.44144
mli,2013,0.44404
mli,2014,0.4429
mli,2015,0.3697
mli,2016,0.35666
mli,2017,0.36942
mli,2018,0.38263
mli,2019,0.36326
mli,2020,0.36732
mlt,1990,0.76936
mlt,1991,0.75616
mlt,1992,0.776
mlt,1993,0.65044
mlt,1994,0.66716
mlt,1995,0.70494
mlt,1996,0.68653
mlt,1997,0.6397
mlt,1998,0.64174
mlt,1999,0.62781
mlt,2000,0.56835
mlt,2001,0.56196
mlt,2002,0.57602
mlt,2003,0.65312
mlt,2004,0.70535
mlt,2005,0.71226
mlt,2006,0.71712
mlt,2007,0.7776
mlt,2008,0.83719
mlt,2009,0.79113
mlt,2010,0.75895
mlt,2011,0.7992
mlt,2012,0.74487
mlt,2013,0.76701
mlt,2014,0.77901
mlt,2015,0.66537
mlt,2016,0.64536
mlt,2017,0.66248
mlt,2018,0.69287
mlt,2019,0.65781
mlt,2020,0.66939
mmr,1990,0.12308
mmr,1991,0.12364
mmr,1992,0.11996
mmr,1993,0.13787
mmr,1994,0.17193
mmr,1995,0.20057
mmr,1996,0.21793
mmr,1997,0.19748
mmr,1998,0.15121
mmr,1999,0.16811
mmr,2000,0.17751
mmr,2001,0.14026
mmr,2002,0.12143
mmr,2003,0.1339
mmr,2004,0.13888
mmr,2005,0.13372
mmr,2006,0.12834
mmr,2007,0.14601
mmr,2008,0.19032
mmr,2009,0.21896
mmr,2010,0.25233
mmr,2011,0.32915
mmr,2012,0.31978
mmr,2013,0.30883
mmr,2014,0.30177
mmr,2015,0.2915
mmr,2016,0.28195
mmr,2017,0.27248
mmr,2018,0.27325
mmr,2019,0.2573
mmr,2020,0.28643
mne,2000,0.2711
mne,2001,0.28206
mne,2002,0.2967
mne,2003,0.37995
mne,2004,0.43102
mne,2005,0.442
mne,2006,0.42316
mne,2007,0.47967
mne,2008,0.53325
mne,2009,0.51659
mne,2010,0.4905
mne,2011,0.5064
mne,2012,0.4751
mne,2013,0.48328
mne,2014,0.48001
mne,2015,0.39884
mne,2016,0.38622
mne,2017,0.39549
mne,2018,0.41118
mne,2019,0.3862
mne,2020,0.38406
mng,1990,0.35057
mng,1991,0.34502
mng,1992,0.20589
mng,1993,0.12113
mng,1994,0.13991
mng,1995,0.20205
mng,1996,0.17986
mng,1997,0.14924
mng,1998,0.13598
mng,1999,0.1223
mng,2000,0.12716
mng,2001,0.1348
mng,2002,0.13955
mng,2003,0.14626
mng,2004,0.16077
mng,2005,0.18414
mng,2006,0.22275
mng,2007,0.24407
mng,2008,0.29192
mng,2009,0.23919
mng,2010,0.34865
mng,2011,0.42159
mng,2012,0.42551
mng,2013,0.41385
mng,2014,0.37612
mng,2015,0.36394
mng,2016,0.34071
mng,2017,0.32439
mng,2018,0.33748
mng,2019,0.33847
mng,2020,0.32837
moz,1991,0.88536
moz,1992,0.66999
moz,1993,0.61184
moz,1994,0.57611
moz,1995,0.57221
moz,1996,0.67205
moz,1997,0.71502
moz,1998,0.72828
moz,1999,0.72973
moz,2000,0.66768
moz,2001,0.55632
moz,2002,0.52694
moz,2003,0.53745
moz,2004,0.58712
moz,2005,0.59764
moz,2006,0.56812
moz,2007,0.58485
moz,2008,0.64226
moz,2009,0.56888
moz,2010,0.49211
moz,2011,0.58118
moz,2012,0.63508
moz,2013,0.61206
moz,2014,0.59169
moz,2015,0.45681
moz,2016,0.31454
moz,2017,0.35945
moz,2018,0.3811
moz,2019,0.37923
moz,2020,0.34572
mrt,1990,0.3482
mrt,1991,0.3668
mrt,1992,0.35708
mrt,1993,0.28122
mrt,1994,0.29903
mrt,1995,0.28683
mrt,1996,0.27132
mrt,1997,0.26996
mrt,1998,0.25477
mrt,1999,0.23671
mrt,2000,0.21593
mrt,2001,0.209
mrt,2002,0.20654
mrt,2003,0.21889
mrt,2004,0.23441
mrt,2005,0.26022
mrt,2006,0.28495
mrt,2007,0.31388
mrt,2008,0.37006
mrt,2009,0.33224
mrt,2010,0.38209
mrt,2011,0.42573
mrt,2012,0.40975
mrt,2013,0.40048
mrt,2014,0.39047
mrt,2015,0.36286
mrt,2016,0.32698
mrt,2017,0.31078
mrt,2018,0.31406
mrt,2019,0.31298
mrt,2020,0.31576
mus,1990,0.50698
mus,1991,0.50556
mus,1992,0.52375
mus,1993,0.49278
mus,1994,0.50517
mus,1995,0.53875
mus,1996,0.54839
mus,1997,0.48272
mus,1998,0.44812
mus,1999,0.44847
mus,2000,0.43524
mus,2001,0.40771
mus,2002,0.41448
mus,2003,0.46154
mus,2004,0.48724
mus,2005,0.45791
mus,2006,0.45912
mus,2007,0.49035
mus,2008,0.55946
mus,2009,0.49107
mus,2010,0.50963
mus,2011,0.55227
mus,2012,0.54772
mus,2013,0.5394
mus,2014,0.54922
mus,2015,0.48157
mus,2016,0.46768
mus,2017,0.4896
mus,2018,0.49286
mus,2019,0.46555
mus,2020,0.42025
mwi,1990,0.53613
mwi,1991,0.58308
mwi,1992,0.5024
mwi,1993,0.51481
mwi,1994,0.3205
mwi,1995,0.318
mwi,1996,0.47498
mwi,1997,0.52492
mwi,1998,0.32841
mwi,1999,0.31872
mwi,2000,0.30131
mwi,2001,0.30548
mwi,2002,0.45913
mwi,2003,0.39143
mwi,2004,0.39169
mwi,2005,0.38686
mwi,2006,0.3922
mwi,2007,0.38639
mwi,2008,0.42266
mwi,2009,0.45054
mwi,2010,0.46843
mwi,2011,0.50327
mwi,2012,0.37868
mwi,2013,0.31432
mwi,2014,0.34409
mwi,2015,0.37352
mwi,2016,0.30807
mwi,2017,0.34381
mwi,2018,0.35532
mwi,2019,0.36941
mwi,2020,0.40011
mys,1990,0.35834
mys,1991,0.35321
