geo,time,sp_pop_totl_ma_zs
blr,1983,46.60502
blr,1984,46.63988
blr,1985,46.67983
blr,1986,46.72674
blr,1987,46.77863
blr,1988,46.82951
blr,1989,46.87147
blr,1990,46.8993
blr,1991,46.91004
blr,1992,46.90621
blr,1993,46.89464
blr,1994,46.88521
blr,1995,46.88468
blr,1996,46.89652
blr,1997,46.91745
blr,1998,46.93941
blr,1999,46.95072
blr,2000,46.94306
blr,2001,46.91372
blr,2002,46.86622
blr,2003,46.80636
blr,2004,46.74332
blr,2005,46.68424
blr,2006,46.63097
blr,2007,46.58256
blr,2008,46.54177
blr,2009,46.51082
blr,2010,46.49112
blr,2011,46.4847
blr,2012,46.4909
blr,2013,46.50498
blr,2014,46.52047
blr,2015,46.53262
blr,2016,46.53946
blr,2017,46.54242
blr,2018,46.54395
blr,2019,46.54806
blr,2020,46.55749
blz,1960,49.37981
blz,1961,49.41499
blz,1962,49.4517
blz,1963,49.48635
blz,1964,49.50858
blz,1965,49.53826
blz,1966,49.56561
blz,1967,49.58964
blz,1968,49.61272
blz,1969,49.63905
blz,1970,49.66608
blz,1971,49.68548
blz,1972,49.71294
blz,1973,49.74477
blz,1974,49.79551
blz,1975,49.87468
blz,1976,49.98853
blz,1977,50.12337
blz,1978,50.26659
blz,1979,50.37721
blz,1980,50.45233
blz,1981,50.47638
blz,1982,50.46473
blz,1983,50.4287
blz,1984,50.3926
blz,1985,50.37291
blz,1986,50.37359
blz,1987,50.38576
blz,1988,50.40358
blz,1989,50.41996
blz,1990,50.42388
blz,1991,50.41803
blz,1992,50.40705
blz,1993,50.38988
blz,1994,50.37808
blz,1995,50.36722
blz,1996,50.36132
blz,1997,50.35586
blz,1998,50.35527
blz,1999,50.35296
blz,2000,50.34815
blz,2001,50.34148
blz,2002,50.33214
blz,2003,50.32105
blz,2004,50.29944
blz,2005,50.26885
blz,2006,50.22585
blz,2007,50.17406
blz,2008,50.12124
blz,2009,50.07008
blz,2010,50.02962
blz,2011,49.99909
blz,2012,49.9753
blz,2013,49.95531
blz,2014,49.93321
blz,2015,49.90912
blz,2016,49.87853
blz,2017,49.84259
blz,2018,49.80748
blz,2019,49.77085
blz,2020,49.73606
bol,1960,49.55268
bol,1961,49.58165
bol,1962,49.6106
bol,1963,49.63965
bol,1964,49.66894
bol,1965,49.69827
bol,1966,49.72785
bol,1967,49.75732
bol,1968,49.78681
bol,1969,49.81626
bol,1970,49.84558
bol,1971,49.87485
bol,1972,49.904
bol,1973,49.93251
bol,1974,49.95992
bol,1975,49.98589
bol,1976,50.01015
bol,1977,50.03306
bol,1978,50.0551
bol,1979,50.07644
bol,1980,50.09756
bol,1981,50.11855
bol,1982,50.13931
bol,1983,50.15959
bol,1984,50.1794
bol,1985,50.19864
bol,1986,50.21707
bol,1987,50.23462
bol,1988,50.25111
bol,1989,50.26664
bol,1990,50.28092
bol,1991,50.2943
bol,1992,50.3068
bol,1993,50.31709
bol,1994,50.32386
bol,1995,50.32642
bol,1996,50.32411
bol,1997,50.31801
bol,1998,50.31071
bol,1999,50.3057
bol,2000,50.30511
bol,2001,50.30947
bol,2002,50.31761
bol,2003,50.32725
bol,2004,50.33536
bol,2005,50.33981
bol,2006,50.34026
bol,2007,50.33726
bol,2008,50.33167
bol,2009,50.32454
bol,2010,50.31658
bol,2011,50.30795
bol,2012,50.29848
bol,2013,50.28791
bol,2014,50.2761
bol,2015,50.26291
bol,2016,50.24843
bol,2017,50.23283
bol,2018,50.2166
bol,2019,50.20029
bol,2020,50.18422
bra,1960,49.78697
bra,1961,49.79887
bra,1962,49.80897
bra,1963,49.81723
bra,1964,49.82362
bra,1965,49.82821
bra,1966,49.83107
bra,1967,49.8324
bra,1968,49.83252
bra,1969,49.8318
bra,1970,49.83053
bra,1971,49.82871
bra,1972,49.82641
bra,1973,49.82401
bra,1974,49.82199
bra,1975,49.82058
bra,1976,49.81983
bra,1977,49.81948
bra,1978,49.81903
bra,1979,49.81788
bra,1980,49.81557
bra,1981,49.81209
bra,1982,49.80748
bra,1983,49.80148
bra,1984,49.79385
bra,1985,49.78443
bra,1986,49.77314
bra,1987,49.76015
bra,1988,49.74588
bra,1989,49.73089
bra,1990,49.71555
bra,1991,49.70002
bra,1992,49.68418
bra,1993,49.66787
bra,1994,49.65086
bra,1995,49.63302
bra,1996,49.61437
bra,1997,49.59507
bra,1998,49.57525
bra,1999,49.55504
bra,2000,49.53456
bra,2001,49.51387
bra,2002,49.49298
bra,2003,49.47195
bra,2004,49.45085
bra,2005,49.42971
bra,2006,49.40856
bra,2007,49.38741
bra,2008,49.36639
bra,2009,49.34565
bra,2010,49.32526
bra,2011,49.30532
bra,2012,49.2858
bra,2013,49.26654
bra,2014,49.24734
bra,2015,49.22808
bra,2016,49.20872
bra,2017,49.18934
bra,2018,49.17008
bra,2019,49.1511
bra,2020,49.13251
brb,1960,44.76135
brb,1961,44.85366
brb,1962,45.06949
brb,1963,45.36536
brb,1964,45.67412
brb,1965,45.95841
brb,1966,46.19923
brb,1967,46.40689
brb,1968,46.59439
brb,1969,46.77786
brb,1970,46.97378
brb,1971,47.18047
brb,1972,47.3901
brb,1973,47.57977
brb,1974,47.71524
brb,1975,47.78191
brb,1976,47.76965
brb,1977,47.68832
brb,1978,47.57914
brb,1979,47.48018
brb,1980,47.42896
brb,1981,47.43186
brb,1982,47.48266
brb,1983,47.56487
brb,1984,47.66236
brb,1985,47.75189
brb,1986,47.83814
brb,1987,47.92374
brb,1988,48.00015
brb,1989,48.06452
brb,1990,48.11158
brb,1991,48.13792
brb,1992,48.14333
brb,1993,48.14018
brb,1994,48.12698
brb,1995,48.1119
brb,1996,48.09827
brb,1997,48.08545
brb,1998,48.07117
brb,1999,48.05827
brb,2000,48.04667
brb,2001,48.03775
brb,2002,48.02851
brb,2003,48.02082
brb,2004,48.01241
brb,2005,48.00449
brb,2006,47.99315
brb,2007,47.97973
brb,2008,47.97175
brb,2009,47.97248
brb,2010,47.98693
brb,2011,48.01528
brb,2012,48.05815
brb,2013,48.1083
brb,2014,48.15905
brb,2015,48.20714
brb,2016,48.25156
brb,2017,48.29105
brb,2018,48.32717
brb,2019,48.36336
brb,2020,48.39876
brn,1960,51.60635
brn,1961,51.59888
brn,1962,51.59135
brn,1963,51.58863
brn,1964,51.58814
brn,1965,51.58316
brn,1966,51.58752
brn,1967,51.5981
brn,1968,51.60861
brn,1969,51.59876
brn,1970,51.56489
brn,1971,51.49626
brn,1972,51.40584
brn,1973,51.34935
brn,1974,51.38809
brn,1975,51.55257
brn,1976,51.84839
brn,1977,52.24105
brn,1978,52.64816
brn,1979,52.97714
brn,1980,53.17155
brn,1981,53.22231
brn,1982,53.1563
brn,1983,53.0308
brn,1984,52.90454
brn,1985,52.82035
brn,1986,52.7774
brn,1987,52.76114
brn,1988,52.75833
brn,1989,52.75635
brn,1990,52.73739
brn,1991,52.71705
brn,1992,52.69234
brn,1993,52.63345
brn,1994,52.50404
brn,1995,52.28466
brn,1996,51.96507
brn,1997,51.57519
brn,1998,51.17646
brn,1999,50.84975
brn,2000,50.65043
brn,2001,50.58714
brn,2002,50.63715
brn,2003,50.76296
brn,2004,50.91477
brn,2005,51.06077
brn,2006,51.18916
brn,2007,51.31092
brn,2008,51.42587
brn,2009,51.53789
brn,2010,51.64731
brn,2011,51.75253
brn,2012,51.84751
brn,2013,51.92624
brn,2014,51.98473
brn,2015,52.01753
brn,2016,52.02017
brn,2017,51.9995
brn,2018,51.96382
brn,2019,51.9234
brn,2020,51.88476
btn,1960,50.97141
btn,1961,50.94932
btn,1962,50.92815
btn,1963,50.9053
btn,1964,50.87362
btn,1965,50.83723
btn,1966,50.78727
btn,1967,50.73089
btn,1968,50.68866
btn,1969,50.68013
btn,1970,50.71593
btn,1971,50.79604
btn,1972,50.90903
btn,1973,51.04378
btn,1974,51.18151
btn,1975,51.31072
btn,1976,51.42875
btn,1977,51.53733
btn,1978,51.62734
btn,1979,51.6888
btn,1980,51.71757
btn,1981,51.71164
btn,1982,51.6774
btn,1983,51.62577
btn,1984,51.57075
btn,1985,51.52586
btn,1986,51.49107
btn,1987,51.46456
btn,1988,51.4427
btn,1989,51.42223
btn,1990,51.3961
btn,1991,51.37149
btn,1992,51.34802
btn,1993,51.32184
btn,1994,51.28472
btn,1995,51.23572
btn,1996,51.16544
btn,1997,51.08489
btn,1998,51.02927
btn,1999,51.04173
btn,2000,51.1465
btn,2001,51.35469
btn,2002,51.64255
btn,2003,51.95894
btn,2004,52.23799
btn,2005,52.43393
btn,2006,52.53893
btn,2007,52.56974
btn,2008,52.55527
btn,2009,52.53174
btn,2010,52.52837
btn,2011,52.54862
btn,2012,52.58487
btn,2013,52.63356
btn,2014,52.69278
btn,2015,52.75806
btn,2016,52.83112
btn,2017,52.9129
btn,2018,52.99736
btn,2019,53.0776
btn,2020,53.14679
bwa,1960,48.5188
bwa,1961,48.54024
bwa,1962,48.57373
bwa,1963,48.60256
bwa,1964,48.60825
bwa,1965,48.57838
bwa,1966,48.50574
bwa,1967,48.39924
bwa,1968,48.28226
bwa,1969,48.18558
bwa,1970,48.12765
bwa,1971,48.12021
bwa,1972,48.15019
bwa,1973,48.17932
bwa,1974,48.16406
bwa,1975,48.07863
bwa,1976,47.91787
bwa,1977,47.70628
bwa,1978,47.49209
bwa,1979,47.32907
bwa,1980,47.24946
bwa,1981,47.25842
bwa,1982,47.33331
bwa,1983,47.4451
bwa,1984,47.55599
bwa,1985,47.64081
bwa,1986,47.69683
bwa,1987,47.7328
bwa,1988,47.75776
bwa,1989,47.7835
bwa,1990,47.81699
bwa,1991,47.85878
bwa,1992,47.90564
bwa,1993,47.9572
bwa,1994,48.01386
bwa,1995,48.0746
bwa,1996,48.13999
bwa,1997,48.20991
bwa,1998,48.27941
bwa,1999,48.34505
bwa,2000,48.40364
bwa,2001,48.45038
bwa,2002,48.48645
bwa,2003,48.52158
bwa,2004,48.56726
bwa,2005,48.62882
bwa,2006,48.71483
bwa,2007,48.81597
bwa,2008,48.90345
bwa,2009,48.9409
bwa,2010,48.90851
bwa,2011,48.79558
bwa,2012,48.61972
bwa,2013,48.42038
bwa,2014,48.25298
bwa,2015,48.1543
bwa,2016,48.13658
bwa,2017,48.18287
bwa,2018,48.26924
bwa,2019,48.36196
bwa,2020,48.4388
caf,1960,49.24084
caf,1961,49.23591
caf,1962,49.23172
caf,1963,49.22745
caf,1964,49.22393
caf,1965,49.22065
caf,1966,49.21833
caf,1967,49.21612
caf,1968,49.21385
caf,1969,49.21073
caf,1970,49.20645
caf,1971,49.20085
caf,1972,49.19407
caf,1973,49.18717
caf,1974,49.18031
caf,1975,49.17413
caf,1976,49.16869
caf,1977,49.16374
caf,1978,49.16088
caf,1979,49.1611
caf,1980,49.16537
caf,1981,49.17368
caf,1982,49.18541
caf,1983,49.19849
caf,1984,49.21025
caf,1985,49.22015
caf,1986,49.22697
caf,1987,49.23206
caf,1988,49.23622
caf,1989,49.24117
caf,1990,49.24774
caf,1991,49.25661
caf,1992,49.26724
caf,1993,49.27768
caf,1994,49.28627
caf,1995,49.29186
caf,1996,49.29363
caf,1997,49.29322
caf,1998,49.29335
caf,1999,49.29754
caf,2000,49.30812
caf,2001,49.3255
caf,2002,49.34833
caf,2003,49.37402
caf,2004,49.39954
caf,2005,49.42274
caf,2006,49.44298
caf,2007,49.46084
caf,2008,49.47664
caf,2009,49.49105
caf,2010,49.50438
caf,2011,49.5169
caf,2012,49.52846
caf,2013,49.53885
caf,2014,49.54774
caf,2015,49.55442
caf,2016,49.55913
caf,2017,49.56189
caf,2018,49.56353
caf,2019,49.56553
caf,2020,49.56851
can,1960,50.56145
can,1961,50.5089
can,1962,50.44544
can,1963,50.37778
can,1964,50.31483
can,1965,50.26242
can,1966,50.22179
can,1967,50.19056
can,1968,50.16674
can,1969,50.14713
can,1970,50.12923
can,1971,50.11344
can,1972,50.09972
can,1973,50.0844
can,1974,50.06312
can,1975,50.03315
can,1976,49.9932
can,1977,49.9451
can,1978,49.89294
can,1979,49.84243
can,1980,49.79759
can,1981,49.75935
can,1982,49.72652
can,1983,49.69871
can,1984,49.67484
can,1985,49.6541
can,1986,49.63708
can,1987,49.62382
can,1988,49.61239
can,1989,49.6003
can,1990,49.58603
can,1991,49.56864
can,1992,49.54913
can,1993,49.5301
can,1994,49.5151
can,1995,49.50646
can,1996,49.50487
can,1997,49.50908
can,1998,49.5173
can,1999,49.52698
can,2000,49.53619
can,2001,49.54427
can,2002,49.55163
can,2003,49.55872
can,2004,49.56636
can,2005,49.57496
can,2006,49.58491
can,2007,49.59554
can,2008,49.60518
can,2009,49.61159
can,2010,49.61352
can,2011,49.61026
can,2012,49.60291
can,2013,49.59419
can,2014,49.58769
can,2015,49.58587
can,2016,49.58943
can,2017,49.59744
can,2018,49.60847
can,2019,49.62048
can,2020,49.63198
chanisl,1960,48.4011
chanisl,1961,48.42841
chanisl,1962,48.4569
chanisl,1963,48.48523
chanisl,1964,48.51068
chanisl,1965,48.53856
chanisl,1966,48.57222
chanisl,1967,48.60091
chanisl,1968,48.63087
chanisl,1969,48.65097
chanisl,1970,48.66667
chanisl,1971,48.6704
chanisl,1972,48.668
chanisl,1973,48.6522
chanisl,1974,48.63304
chanisl,1975,48.60702
chanisl,1976,48.56747
chanisl,1977,48.51713
chanisl,1978,48.47443
chanisl,1979,48.44273
chanisl,1980,48.42751
chanisl,1981,48.44479
chanisl,1982,48.47587
chanisl,1983,48.51967
chanisl,1984,48.56506
chanisl,1985,48.6009
chanisl,1986,48.62321
chanisl,1987,48.63924
chanisl,1988,48.64882
chanisl,1989,48.64307
chanisl,1990,48.62202
chanisl,1991,48.59015
chanisl,1992,48.54443
chanisl,1993,48.49762
chanisl,1994,48.46256
chanisl,1995,48.45344
chanisl,1996,48.46967
chanisl,1997,48.51121
chanisl,1998,48.57474
chanisl,1999,48.64286
chanisl,2000,48.70486
chanisl,2001,48.76289
chanisl,2002,48.82379
chanisl,2003,48.88052
chanisl,2004,48.94176
chanisl,2005,48.99983
chanisl,2006,49.0598
chanisl,2007,49.11474
chanisl,2008,49.17061
chanisl,2009,49.22023
chanisl,2010,49.26308
chanisl,2011,49.29934
chanisl,2012,49.33447
chanisl,2013,49.36181
chanisl,2014,49.38546
chanisl,2015,49.40896
chanisl,2016,49.43267
chanisl,2017,49.45276
chanisl,2018,49.47096
chanisl,2019,49.49032
chanisl,2020,49.50563
che,1960,48.43769
che,1961,48.48366
che,1962,48.53525
che,1963,48.58939
che,1964,48.64268
che,1965,48.69233
che,1966,48.73892
che,1967,48.78211
che,1968,48.81876
che,1969,48.84472
che,1970,48.85765
che,1971,48.8566
che,1972,48.84342
che,1973,48.82124
che,1974,48.7942
che,1975,48.76571
che,1976,48.73599
che,1977,48.70523
che,1978,48.67703
che,1979,48.65583
che,1980,48.64482
che,1981,48.64564
che,1982,48.65747
che,1983,48.67697
che,1984,48.69969
che,1985,48.72207
che,1986,48.74347
che,1987,48.76436
che,1988,48.78366
che,1989,48.80037
che,1990,48.81401
che,1991,48.82402
che,1992,48.83049
che,1993,48.8344
che,1994,48.83671
che,1995,48.83866
che,1996,48.84076
che,1997,48.84331
che,1998,48.84681
che,1999,48.85155
che,2000,48.85825
che,2001,48.86646
che,2002,48.87701
che,2003,48.89269
che,2004,48.91695
che,2005,48.95207
che,2006,48.99843
che,2007,49.05406
che,2008,49.11585
che,2009,49.17894
che,2010,49.24006
che,2011,49.29844
che,2012,49.35412
che,2013,49.40558
che,2014,49.45157
che,2015,49.49139
che,2016,49.5244
che,2017,49.551
che,2018,49.57288
che,2019,49.59239
che,2020,49.61106
chl,1960,50.02106
chl,1961,49.97204
chl,1962,49.92479
chl,1963,49.87849
chl,1964,49.83176
chl,1965,49.78383
chl,1966,49.73428
chl,1967,49.68375
chl,1968,49.63372
chl,1969,49.58589
chl,1970,49.5416
chl,1971,49.50117
chl,1972,49.46411
chl,1973,49.42983
chl,1974,49.3975
chl,1975,49.36638
chl,1976,49.3367
chl,1977,49.30869
chl,1978,49.28168
chl,1979,49.25513
chl,1980,49.22868
chl,1981,49.202
chl,1982,49.17572
chl,1983,49.15134
chl,1984,49.13118
chl,1985,49.11662
chl,1986,49.10778
chl,1987,49.104
chl,1988,49.10474
chl,1989,49.10897
chl,1990,49.11586
chl,1991,49.12524
chl,1992,49.13682
chl,1993,49.14927
chl,1994,49.16114
chl,1995,49.17139
chl,1996,49.17967
chl,1997,49.18619
chl,1998,49.19112
chl,1999,49.19501
chl,2000,49.19823
chl,2001,49.20077
chl,2002,49.20255
chl,2003,49.20385
chl,2004,49.20493
chl,2005,49.20606
chl,2006,49.2075
chl,2007,49.20938
chl,2008,49.21127
chl,2009,49.21256
chl,2010,49.2131
chl,2011,49.21236
chl,2012,49.21088
chl,2013,49.2105
chl,2014,49.21358
chl,2015,49.22157
chl,2016,49.23512
chl,2017,49.25305
chl,2018,49.27297
chl,2019,49.29167
chl,2020,49.30721
chn,1960,51.54418
chn,1961,51.51615
chn,1962,51.49172
chn,1963,51.46949
chn,1964,51.44759
chn,1965,51.42496
chn,1966,51.40132
chn,1967,51.37771
chn,1968,51.35586
chn,1969,51.33787
chn,1970,51.32488
chn,1971,51.31691
chn,1972,51.313
chn,1973,51.31209
chn,1974,51.31279
chn,1975,51.31406
chn,1976,51.31581
chn,1977,51.31803
chn,1978,51.32006
chn,1979,51.32115
chn,1980,51.32084
chn,1981,51.31878
chn,1982,51.31523
chn,1983,51.31108
chn,1984,51.30758
chn,1985,51.30552
chn,1986,51.30516
chn,1987,51.3061
chn,1988,51.30773
chn,1989,51.30922
chn,1990,51.31004
chn,1991,51.31019
chn,1992,51.30994
chn,1993,51.30935
chn,1994,51.30853
chn,1995,51.30763
chn,1996,51.30645
chn,1997,51.30516
chn,1998,51.30469
chn,1999,51.30621
chn,2000,51.31048
chn,2001,51.31769
chn,2002,51.32731
chn,2003,51.33839
chn,2004,51.34961
chn,2005,51.35994
chn,2006,51.36913
chn,2007,51.37716
chn,2008,51.38347
chn,2009,51.38745
chn,2010,51.3887
chn,2011,51.38694
chn,2012,51.38227
chn,2013,51.37518
chn,2014,51.36642
chn,2015,51.35651
chn,2016,51.34562
chn,2017,51.33365
chn,2018,51.32063
chn,2019,51.3065
chn,2020,51.29126
civ,1960,51.35153
civ,1961,51.43568
civ,1962,51.5264
civ,1963,51.61411
civ,1964,51.68847
civ,1965,51.74413
civ,1966,51.77902
civ,1967,51.7987
civ,1968,51.81382
civ,1969,51.83783
civ,1970,51.87741
civ,1971,51.93345
civ,1972,51.99976
civ,1973,52.0681
civ,1974,52.12905
civ,1975,52.17708
civ,1976,52.21136
civ,1977,52.23445
civ,1978,52.24991
civ,1979,52.26141
civ,1980,52.27133
civ,1981,52.28076
civ,1982,52.28779
civ,1983,52.28943
civ,1984,52.28142
civ,1985,52.26202
civ,1986,52.23036
civ,1987,52.18882
civ,1988,52.14293
civ,1989,52.09915
civ,1990,52.06115
civ,1991,52.03028
civ,1992,52.00345
civ,1993,51.97556
civ,1994,51.93989
civ,1995,51.89264
civ,1996,51.83376
civ,1997,51.7657
civ,1998,51.69057
civ,1999,51.6107
civ,2000,51.52804
civ,2001,51.44252
civ,2002,51.35453
civ,2003,51.26626
civ,2004,51.18067
civ,2005,51.09991
civ,2006,51.02483
civ,2007,50.95526
civ,2008,50.89132
civ,2009,50.83283
civ,2010,50.77944
civ,2011,50.73138
civ,2012,50.68838
civ,2013,50.64935
civ,2014,50.61289
civ,2015,50.57799
civ,2016,50.54434
civ,2017,50.51204
civ,2018,50.48088
civ,2019,50.4508
civ,2020,50.42172
cmr,1960,49.19622
cmr,1961,49.21564
cmr,1962,49.23536
cmr,1963,49.2554
cmr,1964,49.27616
cmr,1965,49.29733
cmr,1966,49.31931
cmr,1967,49.34171
cmr,1968,49.36371
cmr,1969,49.38442
cmr,1970,49.40334
cmr,1971,49.42031
cmr,1972,49.43555
cmr,1973,49.44997
cmr,1974,49.46452
cmr,1975,49.47984
cmr,1976,49.49593
cmr,1977,49.51248
cmr,1978,49.52955
cmr,1979,49.54677
cmr,1980,49.56403
cmr,1981,49.58126
cmr,1982,49.59839
cmr,1983,49.61523
cmr,1984,49.63148
cmr,1985,49.64708
cmr,1986,49.6617
cmr,1987,49.67541
cmr,1988,49.68851
cmr,1989,49.70132
cmr,1990,49.71404
cmr,1991,49.72704
cmr,1992,49.74004
cmr,1993,49.75194
cmr,1994,49.76136
cmr,1995,49.76759
cmr,1996,49.77051
cmr,1997,49.77103
cmr,1998,49.77089
cmr,1999,49.77214
cmr,2000,49.7763
cmr,2001,49.78341
cmr,2002,49.79293
cmr,2003,49.80469
cmr,2004,49.81836
cmr,2005,49.83351
cmr,2006,49.85026
cmr,2007,49.8683
cmr,2008,49.88633
cmr,2009,49.90298
cmr,2010,49.91728
cmr,2011,49.92893
cmr,2012,49.93839
cmr,2013,49.94667
cmr,2014,49.95505
cmr,2015,49.96434
cmr,2016,49.97467
cmr,2017,49.9856
cmr,2018,49.99651
cmr,2019,50.0067
cmr,2020,50.01561
cod,1960,47.76605
cod,1961,47.84581
cod,1962,47.92329
cod,1963,47.9985
cod,1964,48.07169
cod,1965,48.14272
cod,1966,48.21167
cod,1967,48.2784
cod,1968,48.34293
cod,1969,48.40546
cod,1970,48.46614
cod,1971,48.52509
cod,1972,48.58251
cod,1973,48.63834
cod,1974,48.69244
cod,1975,48.7447
cod,1976,48.79502
cod,1977,48.84344
cod,1978,48.88999
cod,1979,48.93488
cod,1980,48.97835
cod,1981,49.02072
cod,1982,49.06209
cod,1983,49.10238
cod,1984,49.14131
cod,1985,49.17868
cod,1986,49.21426
cod,1987,49.24816
cod,1988,49.28089
cod,1989,49.31297
cod,1990,49.34454
cod,1991,49.37557
cod,1992,49.40558
cod,1993,49.43394
cod,1994,49.46019
cod,1995,49.48431
cod,1996,49.50666
cod,1997,49.52779
cod,1998,49.54823
cod,1999,49.56846
cod,2000,49.58864
cod,2001,49.60875
cod,2002,49.62864
cod,2003,49.64839
cod,2004,49.66803
cod,2005,49.68763
cod,2006,49.70711
cod,2007,49.72638
cod,2008,49.74543
cod,2009,49.76421
cod,2010,49.78268
cod,2011,49.8008
cod,2012,49.81845
cod,2013,49.83536
cod,2014,49.85121
cod,2015,49.86582
cod,2016,49.87914
cod,2017,49.89127
cod,2018,49.90226
cod,2019,49.91222
cod,2020,49.92125
cog,1960,49.16131
cog,1961,49.14684
cog,1962,49.13452
cog,1963,49.12378
cog,1964,49.11415
cog,1965,49.10554
cog,1966,49.09781
cog,1967,49.09077
cog,1968,49.08519
cog,1969,49.08171
cog,1970,49.08101
cog,1971,49.08225
cog,1972,49.08575
cog,1973,49.09114
cog,1974,49.09665
cog,1975,49.10266
cog,1976,49.10921
cog,1977,49.11565
cog,1978,49.12211
cog,1979,49.12868
cog,1980,49.13534
cog,1981,49.14207
cog,1982,49.14899
cog,1983,49.15535
cog,1984,49.16029
cog,1985,49.16376
cog,1986,49.16598
cog,1987,49.1673
cog,1988,49.16826
cog,1989,49.16894
cog,1990,49.16957
cog,1991,49.17092
cog,1992,49.17281
cog,1993,49.1775
cog,1994,49.18679
cog,1995,49.20156
cog,1996,49.22161
cog,1997,49.24714
cog,1998,49.2771
cog,1999,49.31126
cog,2000,49.34831
cog,2001,49.38874
cog,2002,49.43151
cog,2003,49.47596
cog,2004,49.52043
cog,2005,49.56435
cog,2006,49.60668
cog,2007,49.64737
cog,2008,49.68586
cog,2009,49.72179
cog,2010,49.75527
cog,2011,49.7865
cog,2012,49.81556
cog,2013,49.84218
cog,2014,49.86613
cog,2015,49.88724
cog,2016,49.90558
cog,2017,49.92106
cog,2018,49.9344
cog,2019,49.94621
cog,2020,49.95709
col,1960,49.52272
col,1961,49.51902
col,1962,49.51583
col,1963,49.51383
col,1964,49.51374
col,1965,49.51588
col,1966,49.52091
col,1967,49.52783
col,1968,49.53367
col,1969,49.53475
col,1970,49.5291
col,1971,49.51543
col,1972,49.49561
col,1973,49.47442
col,1974,49.45817
col,1975,49.45052
col,1976,49.45268
col,1977,49.46198
col,1978,49.47392
col,1979,49.48248
col,1980,49.48382
col,1981,49.47708
col,1982,49.46384
col,1983,49.44586
col,1984,49.42559
col,1985,49.40474
col,1986,49.38376
col,1987,49.36208
col,1988,49.33918
col,1989,49.31431
col,1990,49.28713
col,1991,49.25784
col,1992,49.2273
col,1993,49.19624
col,1994,49.16555
col,1995,49.13604
col,1996,49.10763
col,1997,49.0806
col,1998,49.0563
col,1999,49.03637
col,2000,49.02176
col,2001,49.01289
col,2002,49.00903
col,2003,49.00844
col,2004,49.00886
col,2005,49.00868
col,2006,49.0077
col,2007,49.0064
col,2008,49.00476
col,2009,49.00294
col,2010,49.00118
col,2011,48.99863
col,2012,48.99547
col,2013,48.99406
col,2014,48.99757
col,2015,49.00769
col,2016,49.0257
col,2017,49.0496
col,2018,49.07423
col,2019,49.0931
col,2020,49.1021
com,1960,49.74624
com,1961,49.75148
com,1962,49.75964
com,1963,49.76918
com,1964,49.77964
com,1965,49.78812
com,1966,49.80211
com,1967,49.81473
com,1968,49.82818
com,1969,49.84023
com,1970,49.84895
com,1971,49.85787
com,1972,49.86519
com,1973,49.87367
com,1974,49.88025
com,1975,49.8902
com,1976,49.89848
com,1977,49.91138
com,1978,49.92394
com,1979,49.93831
com,1980,49.95273
com,1981,49.96773
com,1982,49.98654
com,1983,50.00506
com,1984,50.02562
com,1985,50.04545
com,1986,50.06329
com,1987,50.08456
com,1988,50.10439
com,1989,50.12386
com,1990,50.14261
com,1991,50.16172
com,1992,50.17894
com,1993,50.19721
com,1994,50.2148
com,1995,50.23223
com,1996,50.24896
com,1997,50.26486
com,1998,50.28096
com,1999,50.29488
com,2000,50.30865
com,2001,50.31993
com,2002,50.33118
com,2003,50.34078
com,2004,50.35012
com,2005,50.35962
com,2006,50.369
com,2007,50.3781
com,2008,50.387
com,2009,50.39488
com,2010,50.40293
com,2011,50.41029
com,2012,50.417
com,2013,50.42339
com,2014,50.42903
com,2015,50.43367
com,2016,50.43684
com,2017,50.43949
com,2018,50.4413
com,2019,50.44242
com,2020,50.44337
cpv,1960,46.94058
cpv,1961,46.94649
cpv,1962,47.02557
cpv,1963,47.14814
cpv,1964,47.27987
cpv,1965,47.39542
cpv,1966,47.49366
cpv,1967,47.57436
cpv,1968,47.63067
cpv,1969,47.65297
cpv,1970,47.63711
cpv,1971,47.58454
cpv,1972,47.49394
cpv,1973,47.37188
cpv,1974,47.21939
cpv,1975,47.04744
cpv,1976,46.85143
cpv,1977,46.64642
cpv,1978,46.45487
cpv,1979,46.31983
cpv,1980,46.25609
cpv,1981,46.27786
cpv,1982,46.37512
cpv,1983,46.51662
cpv,1984,46.66884
cpv,1985,46.81167
cpv,1986,46.93395
cpv,1987,47.04752
cpv,1988,47.15605
cpv,1989,47.27188
cpv,1990,47.40038
cpv,1991,47.54512
cpv,1992,47.69355
cpv,1993,47.83326
cpv,1994,47.94492
cpv,1995,48.02142
cpv,1996,48.06072
cpv,1997,48.07395
cpv,1998,48.07461
cpv,1999,48.08256
cpv,2000,48.11293
cpv,2001,48.16262
cpv,2002,48.23063
cpv,2003,48.32672
cpv,2004,48.46513
cpv,2005,48.65474
cpv,2006,48.89902
cpv,2007,49.1878
cpv,2008,49.48757
cpv,2009,49.75086
cpv,2010,49.94804
cpv,2011,50.06775
cpv,2012,50.124
cpv,2013,50.13464
cpv,2014,50.1314
cpv,2015,50.1334
cpv,2016,50.14667
cpv,2017,50.16307
cpv,2018,50.18096
cpv,2019,50.1942
cpv,2020,50.20198
