geo,time,eg_elc_petr_zs
cub,2003,29.07653
cub,2004,29.41666
cub,2005,36.84005
cub,2006,45.33973
cub,2007,40.93282
cub,2008,44.13146
cub,2009,38.60381
cub,2010,39.5298
cub,2011,44.47072
cub,2012,45.08357
cub,2013,48.34378
cub,2014,45.93618
cub,2015,45.96806
cyp,1971,100
cyp,1972,100
cyp,1973,100
cyp,1974,100
cyp,1975,100
cyp,1976,100
cyp,1977,100
cyp,1978,100
cyp,1979,100
cyp,1980,100
cyp,1981,100
cyp,1982,100
cyp,1983,100
cyp,1984,100
cyp,1985,100
cyp,1986,100
cyp,1987,100
cyp,1988,100
cyp,1989,100
cyp,1990,100
cyp,1991,100
cyp,1992,100
cyp,1993,100
cyp,1994,100
cyp,1995,100
cyp,1996,100
cyp,1997,100
cyp,1998,100
cyp,1999,100
cyp,2000,100
cyp,2001,100
cyp,2002,100
cyp,2003,100
cyp,2004,100
cyp,2005,99.97715
cyp,2006,99.9785
cyp,2007,99.93841
cyp,2008,99.70467
cyp,2009,99.40556
cyp,2010,98.62834
cyp,2011,96.38872
cyp,2012,94.55162
cyp,2013,92.37762
cyp,2014,92.71264
cyp,2015,91.21994
cze,1971,10.83251
cze,1972,10.21249
cze,1973,11.29839
cze,1974,13.18266
cze,1975,14.14568
cze,1976,14.59495
cze,1977,13.98211
cze,1978,13.61036
cze,1979,13.82856
cze,1980,9.55447
cze,1981,11.69718
cze,1982,5.56847
cze,1983,5.16496
cze,1984,6.36633
cze,1985,6.48647
cze,1986,7.20061
cze,1987,7.22555
cze,1988,6.84863
cze,1989,5.6348
cze,1990,0.86718
cze,1991,0.88063
cze,1992,0.89066
cze,1993,0.63764
cze,1994,0.84091
cze,1995,0.9806
cze,1996,1.14379
cze,1997,0.98105
cze,1998,0.95321
cze,1999,0.66553
cze,2000,0.51021
cze,2001,0.51998
cze,2002,0.5053
cze,2003,0.44436
cze,2004,0.41532
cze,2005,0.3979
cze,2006,0.30841
cze,2007,0.13103
cze,2008,0.15727
cze,2009,0.1911
cze,2010,0.23326
cze,2011,0.20052
cze,2012,0.13035
cze,2013,0.09185
cze,2014,0.12339
cze,2015,0.11378
deu,1960,2.70859
deu,1961,3.6981
deu,1962,4.57271
deu,1963,6.28392
deu,1964,7.74597
deu,1965,9.97638
deu,1966,12.31754
deu,1967,11.83605
deu,1968,11.94562
deu,1969,12.9744
deu,1970,12.2084
deu,1971,11.66023
deu,1972,12.21143
deu,1973,11.97616
deu,1974,8.27216
deu,1975,8.24895
deu,1976,8.53988
deu,1977,7.22023
deu,1978,7.41181
deu,1979,6.28159
deu,1980,5.73423
deu,1981,4.46255
deu,1982,3.78566
deu,1983,2.68052
deu,1984,1.82361
deu,1985,1.84321
deu,1986,2.61454
deu,1987,2.60355
deu,1988,2.15569
deu,1989,1.87245
deu,1990,1.89848
deu,1991,2.75089
deu,1992,2.47661
deu,1993,1.93134
deu,1994,1.67059
deu,1995,1.68595
deu,1996,1.44655
deu,1997,1.25289
deu,1998,1.15429
deu,1999,1.05783
deu,2000,0.83608
deu,2001,0.81769
deu,2002,0.74267
deu,2003,1.71189
deu,2004,1.7632
deu,2005,1.9482
deu,2006,1.73138
deu,2007,1.57923
deu,2008,1.52558
deu,2009,1.7062
deu,2010,1.39503
deu,2011,1.17946
deu,2012,1.22283
deu,2013,1.13722
deu,2014,0.9099
deu,2015,0.96869
dnk,1960,27.92419
dnk,1961,29.64635
dnk,1962,27.27861
dnk,1963,31.50502
dnk,1964,34.84423
dnk,1965,35.71067
dnk,1966,48.32815
dnk,1967,38.31591
dnk,1968,45.10895
dnk,1969,61.09595
dnk,1970,68.67259
dnk,1971,81.27685
dnk,1972,81.13153
dnk,1973,64.07427
dnk,1974,69.01601
dnk,1975,64.92006
dnk,1976,53.40582
dnk,1977,51.88542
dnk,1978,44.48036
dnk,1979,36.74189
dnk,1980,18.00486
dnk,1981,13.78333
dnk,1982,8.33685
dnk,1983,4.59444
dnk,1984,3.74471
dnk,1985,5.02676
dnk,1986,5.00601
dnk,1987,4.0354
dnk,1988,5.18347
dnk,1989,5.35909
dnk,1990,3.39466
dnk,1991,3.14681
dnk,1992,4.01457
dnk,1993,3.72638
dnk,1994,7.47449
dnk,1995,3.87127
dnk,1996,3.28095
dnk,1997,2.2137
dnk,1998,3.39552
dnk,1999,2.82631
dnk,2000,1.93604
dnk,2001,2.31917
dnk,2002,3.68315
dnk,2003,4.62045
dnk,2004,4.0459
dnk,2005,3.79352
dnk,2006,3.54958
dnk,2007,3.27602
dnk,2008,3.0615
dnk,2009,3.21579
dnk,2010,1.99166
dnk,2011,1.28587
dnk,2012,1.31266
dnk,2013,1.01028
dnk,2014,0.98185
dnk,2015,1.08129
dom,1971,64.88812
dom,1972,61.41079
dom,1973,73.06322
dom,1974,73.22253
dom,1975,79.2352
dom,1976,64.50021
dom,1977,80.80229
dom,1978,71.32916
dom,1979,71.48218
dom,1980,80.5709
dom,1981,56.51387
dom,1982,68.43547
dom,1983,69.69786
dom,1984,65.87954
dom,1985,57.94012
dom,1986,65.19529
dom,1987,53.48488
dom,1988,47.22527
dom,1989,83.90169
dom,1990,88.72363
dom,1991,73.83825
dom,1992,81.70579
dom,1993,68.18606
dom,1994,87.06881
dom,1995,84.55359
dom,1996,82.40363
dom,1997,86.47043
dom,1998,88.75036
dom,1999,85.75489
dom,2000,90.85222
dom,2001,91.0724
dom,2002,86.908
dom,2003,71.43949
dom,2004,67.93371
dom,2005,65.65754
dom,2006,63.51706
dom,2007,60.32497
dom,2008,61.65428
dom,2009,58.74503
dom,2010,54.7867
dom,2011,54.61429
dom,2012,50.0639
dom,2013,49.52961
dom,2014,50.04529
dom,2015,53.48106
dza,1971,46.34365
dza,1972,29.14614
dza,1973,18.24661
dza,1974,16.6884
dza,1975,24.95868
dza,1976,23.06966
dza,1977,24.02934
dza,1978,19.37956
dza,1979,12.31918
dza,1980,12.24203
dza,1981,12.03635
dza,1982,12.61175
dza,1983,11.72441
dza,1984,10.5169
dza,1985,9.33681
dza,1986,9.22887
dza,1987,8.64644
dza,1988,7.92639
dza,1989,7.34795
dza,1990,5.42722
dza,1991,4.31825
dza,1992,4.23275
dza,1993,3.22963
dza,1994,3.76704
dza,1995,3.32234
dza,1996,3.60221
dza,1997,3.84705
dza,1998,3.44768
dza,1999,2.73458
dza,2000,3.04187
dza,2001,2.9108
dza,2002,2.15929
dza,2003,2.32322
dza,2004,2.1984
dza,2005,2.11411
dza,2006,2.12911
dza,2007,2.13464
dza,2008,1.96839
dza,2009,1.57658
dza,2010,2.10784
dza,2011,2.08496
dza,2012,1.84504
dza,2013,1.50609
dza,2014,0.99312
dza,2015,1.31981
ecu,1971,58.09524
ecu,1972,60.16115
ecu,1973,65.36624
ecu,1974,64.15771
ecu,1975,61.42506
ecu,1976,67.4906
ecu,1977,74.60173
ecu,1978,69.63532
ecu,1979,76.81491
ecu,1980,74.13998
ecu,1981,78.86598
ecu,1982,78.37642
ecu,1983,60.00465
ecu,1984,28.72575
ecu,1985,28.06055
ecu,1986,19.95211
ecu,1987,15.11887
ecu,1988,14.44779
ecu,1989,14.12723
ecu,1990,21.4522
ecu,1991,27.22971
ecu,1992,30.87827
ecu,1993,21.60302
ecu,1994,19.38851
ecu,1995,38.77091
ecu,1996,32.07709
ecu,1997,36.94268
ecu,1998,40.25712
ecu,1999,30.37447
ecu,2000,28.29815
ecu,2001,36.00905
ecu,2002,33.55485
ecu,2003,29.68127
ecu,2004,32.81032
ecu,2005,33.53846
ecu,2006,36.09947
ecu,2007,31.18739
ecu,2008,29.51586
ecu,2009,38.49426
ecu,2010,43.27746
ecu,2011,35.01752
ecu,2012,34.90174
ecu,2013,38.1325
ecu,2014,37.48303
ecu,2015,34.52962
egy,1971,36.97174
egy,1972,35.85727
egy,1973,36.3928
egy,1974,33.18053
egy,1975,34.56052
egy,1976,34.38012
egy,1977,36.05293
egy,1978,38.48185
egy,1979,43.22388
egy,1980,27.74698
egy,1981,29.82637
egy,1982,30.58558
egy,1983,35.09409
egy,1984,37.62952
egy,1985,40.71142
egy,1986,40.61977
egy,1987,43.18932
egy,1988,43.23143
egy,1989,42.53163
egy,1990,31.69491
egy,1991,28.25086
egy,1992,26.20736
egy,1993,18.77354
egy,1994,16.40435
egy,1995,19.1
egy,1996,20.33551
egy,1997,23.02663
egy,1998,29.6541
egy,1999,16.68881
egy,2000,28.55406
egy,2001,15.5892
egy,2002,18.13208
egy,2003,14.39333
egy,2004,13.05738
egy,2005,13.55046
egy,2006,13.91597
egy,2007,12.45994
egy,2008,15.23962
egy,2009,15.56475
egy,2010,13.47584
egy,2011,10.97989
egy,2012,15.16085
egy,2013,17.62333
egy,2014,19.46705
egy,2015,21.012
eri,1992,100
eri,1993,100
eri,1994,100
eri,1995,100
eri,1996,100
eri,1997,99.53271
eri,1998,99.48718
eri,1999,99.53271
eri,2000,99.52381
eri,2001,99.57082
eri,2002,99.6139
eri,2003,99.63899
eri,2004,99.64664
eri,2005,99.65278
eri,2006,99.25651
eri,2007,99.30556
eri,2008,99.30314
eri,2009,99.32203
eri,2010,99.35691
eri,2011,99.40653
eri,2012,99.4429
eri,2013,99.45946
eri,2014,99.48454
eri,2015,99.50739
esp,1960,3.16428
esp,1961,5.38845
esp,1962,10.87099
esp,1963,8.23648
esp,1964,12.15539
esp,1965,18.06204
esp,1966,13.58051
esp,1967,21.09617
esp,1968,23.83052
esp,1969,19.97079
esp,1970,27.22768
esp,1971,22.23756
esp,1972,17.36288
esp,1973,33.18795
esp,1974,36.03202
esp,1975,37.47229
esp,1976,48.24808
esp,1977,29.13183
esp,1978,29.34234
esp,1979,25.3775
esp,1980,35.19217
esp,1981,33.09029
esp,1982,25.8233
esp,1983,21.14268
esp,1984,9.73363
esp,1985,6.16716
esp,1986,4.825
esp,1987,4.85348
esp,1988,5.00563
esp,1989,6.20788
esp,1990,5.69025
esp,1991,6.56289
esp,1992,9.14422
esp,1993,6.14003
esp,1994,6.5313
esp,1995,8.83053
esp,1996,8.0293
esp,1997,7.45611
esp,1998,9.04846
esp,1999,11.8759
esp,2000,10.21994
esp,2001,10.56863
esp,2002,11.91787
esp,2003,9.32794
esp,2004,8.61696
esp,2005,8.43684
esp,2006,8.06172
esp,2007,6.13175
esp,2008,5.78883
esp,2009,6.59268
esp,2010,5.55176
esp,2011,5.03957
esp,2012,5.21225
esp,2013,4.89012
esp,2014,5.13586
esp,2015,6.20644
est,1990,8.38135
est,1991,8.68941
est,1992,4.4713
est,1993,6.80048
est,1994,1.42045
est,1995,1.18486
est,1996,1.09854
est,1997,1.931
est,1998,3.03955
est,1999,3.59216
est,2000,0.65782
est,2001,0.47153
est,2002,0.31664
est,2003,0.39374
est,2004,0.40761
est,2005,0.31357
est,2006,0.30826
est,2007,0.27892
est,2008,0.34968
est,2009,0.51259
est,2010,0.31626
est,2011,0.33351
est,2012,0.48467
est,2013,0.99435
est,2014,0.34549
est,2015,1.22876
eth,1971,48.73524
eth,1972,48.93617
eth,1973,43.65482
eth,1974,40.7155
eth,1975,39.61938
eth,1976,36.97917
eth,1977,30.93923
eth,1978,28.39506
eth,1979,29.8722
eth,1980,29.75327
eth,1981,29.681
eth,1982,27.3183
eth,1983,26.74419
eth,1984,24.17582
eth,1985,23.98649
eth,1986,21.63934
eth,1987,19.1704
eth,1988,18.81414
eth,1989,17.97497
eth,1990,11.64725
eth,1991,10.50455
eth,1992,7.25222
eth,1993,8.67679
eth,1994,6.68504
eth,1995,6.4833
eth,1996,5.80162
eth,1997,2.97398
eth,1998,2.90381
eth,1999,1.15572
eth,2000,1.37395
eth,2001,0.94433
eth,2002,1.0274
eth,2003,0.69686
eth,2004,0.70894
eth,2005,0.42179
eth,2006,0.3059
eth,2007,4.56724
eth,2008,12.36431
eth,2009,11.12224
eth,2010,0.62249
eth,2011,0.58396
eth,2012,0.15806
eth,2013,0.09193
eth,2014,0.03153
eth,2015,0.03833
fin,1960,9.08774
fin,1961,6.1127
fin,1962,4.36467
fin,1963,10.15645
fin,1964,12.83418
fin,1965,11.88937
fin,1966,14.48098
fin,1967,11.41408
fin,1968,17.33767
fin,1969,22.854
fin,1970,27.54763
fin,1971,23.03399
fin,1972,25.65544
fin,1973,31.64508
fin,1974,22.12732
fin,1975,18.66952
fin,1976,24.08819
fin,1977,18.31833
fin,1978,14.1106
fin,1979,11.45427
fin,1980,10.84252
fin,1981,6.56824
fin,1982,4.2623
fin,1983,2.52862
fin,1984,2.58794
fin,1985,2.6752
fin,1986,2.5068
fin,1987,2.74709
fin,1988,2.99751
fin,1989,2.1313
fin,1990,3.0877
fin,1991,1.84355
fin,1992,2.4097
fin,1993,2.29539
fin,1994,2.607
fin,1995,2.2597
fin,1996,1.90564
fin,1997,1.99202
fin,1998,1.70023
fin,1999,1.33608
fin,2000,0.83886
fin,2001,0.89144
fin,2002,1.19138
fin,2003,1.14911
fin,2004,0.71641
fin,2005,0.7084
fin,2006,0.58436
fin,2007,0.57727
fin,2008,0.84332
fin,2009,0.74234
fin,2010,0.59995
fin,2011,0.56598
fin,2012,0.44311
fin,2013,0.32839
fin,2014,0.34658
fin,2015,0.30905
fra,1960,3.54788
fra,1961,4.44645
fra,1962,6.16954
fra,1963,7.74767
fra,1964,13.423
fra,1965,11.30628
fra,1966,9.32743
fra,1967,11.86284
fra,1968,10.32886
fra,1969,13.88493
fra,1970,21.96742
fra,1971,28.08552
fra,1972,34.47468
fra,1973,40.1692
fra,1974,36.93557
fra,1975,30.45592
fra,1976,34.93736
fra,1977,23.15324
fra,1978,24.54443
fra,1979,22.0831
fra,1980,18.8253
fra,1981,11.7977
fra,1982,9.37343
fra,1983,5.25665
fra,1984,2.57552
fra,1985,2.06157
fra,1986,1.50788
fra,1987,1.53251
fra,1988,1.44273
fra,1989,2.90632
fra,1990,2.07767
fra,1991,3.11861
fra,1992,2.02582
fra,1993,1.29691
fra,1994,1.18354
fra,1995,1.57756
fra,1996,1.52997
fra,1997,1.54239
fra,1998,2.29682
fra,1999,1.9093
fra,2000,1.33879
fra,2001,1.09264
fra,2002,1.04167
fra,2003,1.26375
fra,2004,1.14786
fra,2005,1.38741
fra,2006,1.25265
fra,2007,1.09319
fra,2008,0.94022
fra,2009,0.89021
fra,2010,0.97876
fra,2011,0.61523
fra,2012,1.10943
fra,2013,0.44803
fra,2014,0.37606
fra,2015,0.38261
gab,1971,100
gab,1972,96.26866
gab,1973,96.9697
gab,1974,48.18653
gab,1975,43.47826
gab,1976,50.60976
gab,1977,32.05418
gab,1978,32.11009
gab,1979,40.38462
gab,1980,50.9434
gab,1981,30.7563
gab,1982,26.98651
gab,1983,24.96571
gab,1984,23.27044
gab,1985,22.53194
gab,1986,21.95946
gab,1987,22.01117
gab,1988,22.08791
gab,1989,11.41553
gab,1990,11.24744
gab,1991,10.55838
gab,1992,10.37261
gab,1993,10.91091
gab,1994,6.66041
gab,1995,7.63828
gab,1996,15.98023
gab,1997,15.68471
gab,1998,20.25316
gab,1999,18.37349
gab,2000,20.53232
gab,2001,14.78323
gab,2002,14.97976
gab,2003,18.25293
gab,2004,20.71429
gab,2005,27.19187
gab,2006,22.94294
gab,2007,33.85236
gab,2008,23.27113
gab,2009,13.26419
gab,2010,10.64599
gab,2011,11.51396
gab,2012,13.72458
gab,2013,14.74237
gab,2014,12.56256
gab,2015,10.20696
gbr,1960,15.03805
gbr,1961,15.42841
gbr,1962,15.34619
gbr,1963,14.54055
gbr,1964,14.94282
gbr,1965,15.6368
gbr,1966,15.804
gbr,1967,15.87729
gbr,1968,14.83894
gbr,1969,14.34252
gbr,1970,18.56589
gbr,1971,23.02351
gbr,1972,29.74917
gbr,1973,25.6451
gbr,1974,27.68225
gbr,1975,21.44946
gbr,1976,17.55637
gbr,1977,17.54694
gbr,1978,18.4576
gbr,1979,16.78783
gbr,1980,11.66575
gbr,1981,9.4009
gbr,1982,9.70126
gbr,1983,8.98003
gbr,1984,32.7091
gbr,1985,16.39087
gbr,1986,10.4341
gbr,1987,8.70828
gbr,1988,9.25776
gbr,1989,9.41617
gbr,1990,10.91281
gbr,1991,8.74928
gbr,1992,9.33439
gbr,1993,6.57299
gbr,1994,4.56489
gbr,1995,5.20228
gbr,1996,4.91966
gbr,1997,3.05544
gbr,1998,2.6202
gbr,1999,2.38193
gbr,2000,2.25603
gbr,2001,1.37355
gbr,2002,1.24781
gbr,2003,1.16167
gbr,2004,1.18688
gbr,2005,1.35019
gbr,2006,1.56928
gbr,2007,1.28483
gbr,2008,1.74337
gbr,2009,1.60693
gbr,2010,1.30708
gbr,2011,0.82936
gbr,2012,0.69474
gbr,2013,0.5812
gbr,2014,0.56548
gbr,2015,0.63415
geo,1990,29.16788
geo,1991,24.92303
geo,1992,5.04752
geo,1993,5.85366
geo,1994,4.42671
geo,1995,21.00809
geo,1996,6.17782
geo,1997,5.47257
geo,1998,4.19763
geo,1999,3.51425
geo,2000,3.69073
geo,2001,0.36039
geo,2002,0.41339
geo,2003,0.41899
geo,2004,0.60659
geo,2005,0.90822
geo,2006,0.32935
geo,2007,0.28805
geo,2008,0.14196
geo,2009,0.45571
geo,2010,0.31608
geo,2011,0.06867
geo,2012,0
geo,2013,0
geo,2014,0
geo,2015,0
gha,1971,1.18886
gha,1972,1.07239
gha,1973,0.97187
gha,1974,0.75444
gha,1975,0.97793
gha,1976,1.11348
gha,1977,1.14736
gha,1978,1.37821
gha,1979,1.13151
gha,1980,0.77111
gha,1981,0.65104
gha,1982,0.56349
gha,1983,0.93313
gha,1984,1.80131
gha,1985,1.02717
gha,1986,0.68151
gha,1987,0
gha,1988,0
gha,1989,0
gha,1990,0
gha,1991,0
gha,1992,0
gha,1993,0.34849
gha,1994,0.45827
gha,1995,0.31066
gha,1996,0.03018
gha,1997,0.50828
gha,1998,0
gha,1999,0
gha,2000,0
gha,2001,0
gha,2002,0
gha,2003,0
gha,2004,0
gha,2005,0
gha,2006,0
gha,2007,0
gha,2008,0
gha,2009,0
gha,2010,0
gha,2011,0
gha,2012,0
gha,2013,0
gha,2014,0
gha,2015,0
gib,1971,100
gib,1972,100
gib,1973,100
gib,1974,100
gib,1975,100
gib,1976,100
gib,1977,100
gib,1978,100
gib,1979,100
gib,1980,100
gib,1981,100
gib,1982,100
gib,1983,100
gib,1984,100
gib,1985,100
gib,1986,100
gib,1987,100
gib,1988,100
gib,1989,100
gib,1990,100
gib,1991,100
gib,1992,100
gib,1993,100
gib,1994,100
gib,1995,100
gib,1996,100
gib,1997,100
gib,1998,100
gib,1999,100
gib,2000,100
gib,2001,100
gib,2002,100
gib,2003,100
gib,2004,100
gib,2005,100
gib,2006,100
gib,2007,100
gib,2008,100
gib,2009,100
gib,2010,100
gib,2011,100
gib,2012,100
gib,2013,100
gib,2014,100
gib,2015,100
grc,1960,26.33188
grc,1961,26.55367
grc,1962,35.60992
grc,1963,29.54068
grc,1964,30.96612
grc,1965,35.02055
grc,1966,30.2859
grc,1967,41.02785
grc,1968,45.79816
grc,1969,39.95693
grc,1970,34.83707
grc,1971,33.87822
grc,1972,42.10807
grc,1973,49.54444
grc,1974,46.30493
grc,1975,41.11042
grc,1976,33.94048
grc,1977,31.84619
grc,1978,37.41568
grc,1979,36.91974
grc,1980,40.12272
grc,1981,32.55675
grc,1982,30.35407
grc,1983,28.34925
grc,1984,27.73343
grc,1985,25.8111
grc,1986,21.38743
grc,1987,21.72439
grc,1988,19.04288
grc,1989,20.51447
grc,1990,22.27462
grc,1991,24.7517
grc,1992,21.9906
grc,1993,20.5496
grc,1994,19.83854
grc,1995,21.4533
grc,1996,20.12214
grc,1997,19.16982
grc,1998,17.49242
grc,1999,16.51382
grc,2000,16.63079
grc,2001,15.97144
grc,2002,16.00334
grc,2003,15.0367
grc,2004,14.25705
grc,2005,15.49296
grc,2006,15.95407
grc,2007,15.37529
grc,2008,15.87932
grc,2009,12.56916
grc,2010,10.61412
grc,2011,9.99628
grc,2012,10.00477
grc,2013,9.47929
grc,2014,11.01245
grc,2015,10.92779
gtm,1971,59.60729
gtm,1972,69.52381
gtm,1973,69.60352
gtm,1974,61.89873
gtm,1975,69.05188
gtm,1976,71.14967
gtm,1977,79.59049
gtm,1978,78.48181
gtm,1979,80.67776
gtm,1980,85.34836
gtm,1981,77.92662
gtm,1982,68.77347
gtm,1983,48.60724
gtm,1984,62.1232
gtm,1985,61.23321
gtm,1986,4.26632
gtm,1987,13.7971
gtm,1988,12.55435
gtm,1989,9.29457
gtm,1990,8.37145
gtm,1991,10.4112
gtm,1992,37.24879
gtm,1993,33.7274
gtm,1994,34.73344
gtm,1995,33.56009
gtm,1996,31.35568
gtm,1997,31.77759
gtm,1998,44.27738
gtm,1999,42.25352
gtm,2000,39.36839
gtm,2001,43.45228
gtm,2002,42.46487
gtm,2003,37.08056
gtm,2004,28.38383
gtm,2005,26.64927
gtm,2006,31.1903
gtm,2007,39.4815
gtm,2008,31.52099
gtm,2009,42.78766
gtm,2010,22.99561
gtm,2011,22.60102
gtm,2012,19.96388
gtm,2013,17.04637
gtm,2014,14.13793
gtm,2015,18.24923
hkg,1971,100
hkg,1972,100
hkg,1973,100
hkg,1974,100
hkg,1975,100
hkg,1976,100
hkg,1977,100
hkg,1978,100
hkg,1979,100
hkg,1980,100
hkg,1981,100
hkg,1982,77.96797
hkg,1983,46.33509
hkg,1984,30.61726
hkg,1985,22.09048
hkg,1986,15.14529
hkg,1987,4.89767
hkg,1988,1.76464
hkg,1989,2.94214
hkg,1990,1.79349
hkg,1991,3.55582
hkg,1992,4.20546
hkg,1993,5.0153
hkg,1994,2.00052
hkg,1995,2.40006
hkg,1996,2.10252
hkg,1997,1.26447
hkg,1998,1.14906
hkg,1999,0.97634
hkg,2000,0.48833
hkg,2001,0.47792
hkg,2002,0.50417
hkg,2003,0.56605
hkg,2004,0.63826
hkg,2005,0.39271
hkg,2006,0.37807
hkg,2007,0.28753
hkg,2008,0.36058
hkg,2009,0.35113
hkg,2010,0.27874
hkg,2011,0.29406
hkg,2012,2.13418
hkg,2013,0.40349
hkg,2014,0.57882
hkg,2015,0.49172
hnd,1971,38.10742
hnd,1972,28.13239
hnd,1973,26.13169
hnd,1974,22.92871
hnd,1975,25.92593
hnd,1976,29.41176
hnd,1977,31.8314
hnd,1978,14.75626
hnd,1979,12.92597
hnd,1980,13.68653
hnd,1981,16.90283
hnd,1982,19.19771
hnd,1983,26.84859
hnd,1984,26.80067
hnd,1985,6.45161
hnd,1986,3.05499
hnd,1987,2.78242
hnd,1988,2.76356
hnd,1989,2.39843
hnd,1990,1.72488
hnd,1991,1.44928
hnd,1992,6.44473
hnd,1993,11.86573
hnd,1994,22.18415
hnd,1995,38.67302
hnd,1996,33.5181
hnd,1997,33.51403
hnd,1998,43.6896
hnd,1999,37.85278
hnd,2000,38.08872
hnd,2001,50.74665
hnd,2002,60.0341
hnd,2003,60.82451
hnd,2004,70.03298
hnd,2005,67.05336
hnd,2006,63.07179
hnd,2007,62.39937
hnd,2008,62.00947
hnd,2009,55.24528
hnd,2010,52.19124
hnd,2011,51.90122
hnd,2012,49.49612
hnd,2013,52.09314
hnd,2014,55.66061
hnd,2015,56.68712
hrv,1990,31.96866
hrv,1991,21.13858
hrv,1992,27.85891
hrv,1993,28.35634
hrv,1994,15.93526
hrv,1995,26.50927
hrv,1996,16.75468
hrv,1997,26.38468
hrv,1998,30.96735
hrv,1999,29.98382
hrv,2000,14.97825
hrv,2001,16.7019
hrv,2002,17.45769
hrv,2003,24.78017
hrv,2004,11.9882
hrv,2005,14.20694
hrv,2006,15.1745
hrv,2007,18.45357
hrv,2008,15.53087
hrv,2009,15.0561
hrv,2010,3.78481
hrv,2011,6.68801
hrv,2012,5.49419
hrv,2013,1.6491
hrv,2014,0.96011
hrv,2015,1.96654
hti,1971,52.43902
hti,1972,14.15094
hti,1973,21.31148
hti,1974,8.60927
hti,1975,7.07071
hti,1976,8.08081
hti,1977,20.57416
hti,1978,17.55102
hti,1979,26.42857
hti,1980,26.11465
hti,1981,29.83871
hti,1982,34.87179
hti,1983,49.14842
hti,1984,49.76303
hti,1985,47.61905
hti,1986,23.70203
hti,1987,31.98381
hti,1988,23.73832
hti,1989,26.6087
hti,1990,20.60302
hti,1991,25.42735
hti,1992,24.11348
hti,1993,24.72527
hti,1994,17.08185
hti,1995,48.88889
hti,1996,55.04132
hti,1997,66.94215
hti,1998,53.84615
hti,1999,41.97708
hti,2000,48.26325
hti,2001,52.3569
hti,2002,52.46801
hti,2003,52.33645
hti,2004,52.46801
hti,2005,52.33813
hti,2006,52.45614
hti,2007,67.09402
hti,2008,62.7572
hti,2009,71.28988
hti,2010,69.84668
hti,2011,87.16861
hti,2012,79.90909
hti,2013,86.63507
hti,2014,91.28751
hti,2015,92.00385
hun,1965,13.34884
hun,1966,14.37484
hun,1967,13.1225
hun,1968,14.67883
hun,1969,17.75535
hun,1970,19.85972
hun,1971,22.23556
hun,1972,20.99492
hun,1973,17.19095
hun,1974,21.40111
hun,1975,23.80813
hun,1976,19.93197
hun,1977,22.80147
hun,1978,26.90757
hun,1979,19.96003
hun,1980,13.88842
hun,1981,12.12757
hun,1982,11.87487
hun,1983,12.32648
hun,1984,14.99069
hun,1985,16.95775
hun,1986,13.98233
hun,1987,11.89956
hun,1988,6.18821
hun,1989,5.20604
hun,1990,4.75102
hun,1991,9.43497
hun,1992,12.59902
hun,1993,17.08036
hun,1994,16.47919
hun,1995,15.53295
hun,1996,12.85836
hun,1997,16.5579
hun,1998,16.03388
hun,1999,14.03309
hun,2000,12.51456
hun,2001,11.51174
hun,2002,5.91034
hun,2003,4.76204
hun,2004,2.29322
hun,2005,1.27251
hun,2006,1.45291
hun,2007,1.33884
hun,2008,0.88695
hun,2009,1.76284
hun,2010,1.31118
hun,2011,0.39979
hun,2012,0.53414
hun,2013,0.25748
hun,2014,0.25857
hun,2015,0.25377
idn,1971,55.9795
idn,1972,66.95043
idn,1973,56.54008
idn,1974,58.41885
idn,1975,60.10033
idn,1976,57.17647
idn,1977,63.77139
idn,1978,71.80689
idn,1979,76.81019
idn,1980,82.07145
idn,1981,81.07354
idn,1982,86.79531
idn,1983,82.67547
idn,1984,81.7134
idn,1985,72.85431
idn,1986,47.0344
idn,1987,48.17845
idn,1988,45.19662
idn,1989,39.56559
idn,1990,46.93421
idn,1991,47.04606
idn,1992,46.19999
idn,1993,46.02863
idn,1994,22.96818
idn,1995,16.35329
idn,1996,16.18333
idn,1997,21.63024
idn,1998,18.40898
idn,1999,17.74894
idn,2000,19.6539
idn,2001,19.38393
idn,2002,23.34291
idn,2003,24.95264
idn,2004,29.93684
idn,2005,30.81574
idn,2006,29.06772
idn,2007,26.46411
idn,2008,28.69092
idn,2009,22.53818
idn,2010,20.11723
idn,2011,22.99569
idn,2012,14.95726
idn,2013,12.38404
idn,2014,11.47642
idn,2015,8.39801
ind,1971,6.32381
ind,1972,7.12888
ind,1973,7.0155
ind,1974,6.63554
ind,1975,6.24491
ind,1976,5.50018
ind,1977,5.7648
ind,1978,5.81863
ind,1979,6.72747
ind,1980,7.27936
ind,1981,6.18907
ind,1982,6.1499
ind,1983,5.99296
ind,1984,6.85998
ind,1985,6.3777
ind,1986,5.64002
ind,1987,5.56637
ind,1988,5.04789
ind,1989,4.71087
ind,1990,4.5475
ind,1991,4.21104
ind,1992,4.3926
ind,1993,3.93742
ind,1994,4.02929
ind,1995,3.97158
ind,1996,4.48005
ind,1997,4.41929
ind,1998,4.17627
ind,1999,4.54441
ind,2000,5.11912
ind,2001,4.55497
ind,2002,4.57476
ind,2003,4.77631
ind,2004,4.13295
ind,2005,3.54444
ind,2006,3.07101
ind,2007,2.99771
ind,2008,3.01218
ind,2009,2.64907
ind,2010,2.49057
ind,2011,2.24516
ind,2012,2.03785
