geo,time,se_prm_enrl
pan,2005,430152
pan,2006,436945
pan,2007,446176
pan,2008,445107
pan,2009,440627
pan,2010,439746
pan,2011,439698
pan,2012,437277
pan,2013,435973
pan,2014,426637
pan,2015,417556
pan,2016,408961
pan,2017,418852
pan,2020,421965
per,1970,2341068
per,1971,2427467
per,1972,2509182
per,1973,2641227
per,1974,2741060
per,1975,2840625
per,1976,2961252
per,1977,3019624
per,1978,3093017
per,1979,3117055
per,1980,3161375
per,1981,3251807
per,1982,3412769
per,1983,3427840
per,1984,3484979
per,1985,3711592
per,1986,3600316
per,1987,3663055
per,1988,3727463
per,1989,3793601
per,1990,3855282
per,1991,3857465
per,1992,3824660
per,1993,3913601
per,1994,4031359
per,1995,4131085
per,1996,4159935
per,1997,4163180
per,1998,4299407
per,1999,4349594
per,2000,4338080
per,2001,4317368
per,2002,4283046
per,2003,4200489
per,2004,4133386
per,2005,4077361
per,2006,4026316
per,2007,3993965
per,2008,3854764
per,2009,3787409
per,2010,3762681
per,2011,3671207
per,2012,3478689
per,2013,3545103
per,2014,3495614
per,2015,3513439
per,2016,3576943
per,2017,3544359
per,2018,3592865
per,2019,3715130
per,2020,3841744
phl,1971,6968978
phl,1972,7001970
phl,1973,7022709
phl,1974,7209039
phl,1975,7429249
phl,1976,7597279
phl,1977,7808158
phl,1978,7861641
phl,1979,8178609
phl,1980,8112536
phl,1981,8506072
phl,1982,8518283
phl,1983,8591267
phl,1984,8717469
phl,1985,8793763
phl,1986,8925959
phl,1987,9204168
phl,1988,9601322
phl,1989,9972571
phl,1990,10284861
phl,1991,10427077
phl,1992,10517932
phl,1993,10674073
phl,1994,10731453
phl,1995,10910876
phl,1996,11541570
phl,1997,11847794
phl,1998,12225038
phl,1999,12502524
phl,2000,12707788
phl,2001,12759918
phl,2002,12826218
phl,2003,12970635
phl,2004,13017973
phl,2005,13083744
phl,2006,13006648
phl,2007,13145210
phl,2008,13411286
phl,2009,13686643
phl,2014,14460377
phl,2015,14453060
phl,2016,14293635
phl,2017,14039867
phl,2018,13418841
phl,2019,13195088
plw,1999,1901
plw,2000,1942
plw,2003,1985
plw,2004,1855
plw,2005,1805
plw,2006,1657
plw,2007,1544
plw,2013,1654
plw,2014,1639
plw,2020,1523
png,1970,191083
png,1971,195859
png,1972,204218
png,1973,218167
png,1974,229527
png,1975,238267
png,1976,250715
png,1977,253987
png,1978,263171
png,1979,277854
png,1980,299823
png,1981,300536
png,1982,313790
png,1984,349889
png,1986,373759
png,1987,384367
png,1988,397463
png,1989,417818
png,1990,415195
png,1991,422348
png,1992,443552
png,1993,478040
png,1994,505153
png,1995,516797
png,1996,525962
png,1997,538730
png,1998,580623
png,2000,559817
png,2001,520846
png,2002,514735
png,2003,496616
png,2004,508333
png,2005,531759
png,2006,532250
png,2008,600557
png,2012,1132119
png,2016,1275085
png,2018,1394208
pol,1971,3860758
pol,1972,3675922
pol,1973,3516830
pol,1974,3374714
pol,1975,3245444
pol,1976,3162521
pol,1977,3102439
pol,1978,3075744
pol,1979,3078165
pol,1980,3115680
pol,1981,3190141
pol,1982,3309179
pol,1983,3439491
pol,1984,3566695
pol,1985,3678458
pol,1986,3771617
pol,1987,3854629
pol,1988,3915213
pol,1989,3920816
pol,1990,3928427
pol,1991,3957145
pol,1992,3976740
pol,1993,4026899
pol,1994,3973296
pol,1995,3841339
pol,1996,3740380
pol,1997,3674692
pol,1998,3579857
pol,1999,3433762
pol,2000,3318722
pol,2001,3221253
pol,2002,3105262
pol,2003,2983070
pol,2004,2855692
pol,2005,2723661
pol,2006,2602020
pol,2007,2484820
pol,2008,2375205
pol,2009,2294369
pol,2010,2234937
pol,2011,2191659
pol,2012,2187172
pol,2013,2160861
pol,2014,2152655
pol,2017,2296529
pol,2018,2277483
pol,2019,2312509
pri,1971,472742
pri,1972,475706
pri,1973,471992
pri,1974,462034
pri,1975,438800
pri,1976,429503
pri,1977,440163
pri,1982,497830
pri,2009,303833
pri,2010,299746
pri,2011,269885
pri,2012,268460
pri,2013,263734
pri,2014,258958
pri,2015,250579
pri,2016,227548
pri,2018,208544
prk,2009,1546554
prk,2018,1507780
prt,1971,1146156
prt,1972,1161241
prt,1973,1172186
prt,1974,1187909
prt,1975,1179200
prt,1976,1204567
prt,1977,1207902
prt,1978,1220123
prt,1979,1221191
prt,1980,1233511
prt,1981,1240307
prt,1982,1223127
prt,1983,1221539
prt,1984,1203119
prt,1985,1274887
prt,1986,1235312
prt,1987,1234293
prt,1988,1192032
prt,1990,1078516
prt,1991,1019794
prt,1992,1004848
prt,1993,952941
prt,1994,929471
prt,1995,896681
prt,1996,867253
prt,1998,832696
prt,1999,815231
prt,2000,810996
prt,2001,801545
prt,2002,769910
prt,2003,767872
prt,2004,758476
prt,2005,752739
prt,2006,750493
prt,2007,753646
prt,2008,754142
prt,2009,743662
prt,2010,733515
prt,2011,720740
prt,2012,703525
prt,2013,693045
prt,2014,674038
prt,2015,656727
prt,2016,638883
prt,2017,629804
prt,2018,621660
prt,2019,612700
pry,1970,424179
pry,1971,436857
pry,1972,440151
pry,1973,451530
pry,1974,454986
pry,1975,452249
pry,1976,467552
pry,1977,478584
pry,1978,493231
pry,1979,504377
pry,1980,518968
pry,1981,530083
pry,1982,539889
pry,1983,549637
pry,1984,559080
pry,1985,570775
pry,1986,579687
pry,1987,600166
pry,1988,627190
pry,1989,656877
pry,1990,687331
pry,1991,720983
pry,1992,749336
pry,1993,798981
pry,1994,835089
pry,1995,862940
pry,1996,895777
pry,1997,905813
pry,1998,958734
pry,1999,951481
pry,2000,966476
pry,2001,966548
pry,2002,962661
pry,2003,935722
pry,2004,930918
pry,2005,933995
pry,2006,914138
pry,2007,894422
pry,2008,872906
pry,2009,852168
pry,2010,839291
pry,2011,820437
pry,2012,838198
pry,2016,727363
pry,2020,691877
pse,1995,283868
pse,1996,303458
pse,1997,325892
pse,1999,368321
pse,2000,388163
pse,2001,398978
pse,2002,402370
pse,2003,401372
pse,2004,388948
pse,2005,387138
pse,2006,381904
pse,2007,383559
pse,2008,390051
pse,2009,395205
pse,2010,402866
pse,2011,411368
pse,2012,424095
pse,2013,430409
pse,2014,442476
pse,2015,450182
pse,2016,459463
pse,2017,477204
pse,2018,488184
pse,2019,497002
pse,2020,502889
pyf,1971,24148
pyf,1972,24822
pyf,1973,25510
pyf,1974,26667
pyf,1975,27780
pyf,1976,28533
pyf,1977,28883
pyf,1978,29528
pyf,1979,29581
pyf,1980,29482
pyf,1981,29245
pyf,1982,29012
pyf,1983,29384
pyf,1984,27944
pyf,1985,27401
pyf,1988,27259
pyf,1989,27467
pyf,1990,27854
pyf,1991,28270
pyf,1992,28195
pyf,1993,29132
pyf,1994,29600
pyf,1995,30037
pyf,1996,29415
qat,1971,15025
qat,1972,17511
qat,1973,19182
qat,1974,20237
qat,1975,22287
qat,1976,23615
qat,1977,25266
qat,1978,26065
qat,1979,27031
qat,1980,28472
qat,1981,30078
qat,1982,32618
qat,1983,34805
qat,1984,35920
qat,1985,37967
qat,1986,40636
qat,1987,42502
qat,1988,45367
qat,1989,48097
qat,1990,49657
qat,1991,48650
qat,1992,48785
qat,1993,49059
qat,1994,52016
qat,1995,52130
qat,1996,53631
qat,1997,55636
qat,1998,59912
qat,1999,60989
qat,2000,61067
qat,2001,62465
qat,2002,64255
qat,2003,66473
qat,2004,65351
qat,2005,69991
qat,2006,70927
qat,2007,75451
qat,2008,78123
qat,2009,84645
qat,2010,88723
qat,2011,94985
qat,2012,101424
qat,2013,106801
qat,2014,117454
qat,2015,130464
qat,2016,139194
qat,2017,146418
qat,2018,153908
qat,2019,159109
qat,2020,163661
rou,1971,1399856
rou,1972,1337599
rou,1973,1246699
rou,1974,1282257
rou,1981,1525426
rou,1986,1538012
rou,1987,1525282
rou,1988,1495026
rou,1989,1446881
rou,1990,1378976
rou,1991,1253480
rou,1992,1211239
rou,1993,1201229
rou,1994,1237655
rou,1995,1335973
rou,1996,1391951
rou,1997,1405308
rou,1998,1373079
rou,1999,1284507
rou,2000,1189058
rou,2001,1090172
rou,2002,1028697
rou,2003,990807
rou,2004,1005533
rou,2005,970295
rou,2006,938095
rou,2007,917829
rou,2008,865175
rou,2009,855707
rou,2010,842238
rou,2011,825962
rou,2012,807047
rou,2015,947205
rou,2016,939147
rou,2017,928245
rou,2018,947931
rou,2019,931419
rus,1971,7580000
rus,1972,7093000
rus,1973,6692000
rus,1974,6298000
rus,1975,5965000
rus,1976,5736000
rus,1977,5608000
rus,1978,5631000
rus,1979,5771000
rus,1980,5961000
rus,1981,6009000
rus,1982,6151000
rus,1983,6241000
rus,1984,6338000
rus,1985,6464000
rus,1986,6579000
rus,1987,6833000
rus,1988,7008000
rus,1989,7117000
rus,1990,7282000
rus,1991,7596000
rus,1992,7738000
rus,1993,7797000
rus,1994,7738000
rus,1995,7849000
rus,1996,7880000
rus,1997,7672000
rus,1998,7250000
rus,1999,6742624
rus,2000,6138300
rus,2001,5702348
rus,2002,5554607
rus,2003,5416925
rus,2005,5308605
rus,2006,5164735
rus,2007,5010284
rus,2008,4968710
rus,2009,5015307
rus,2011,5318323
rus,2012,5514819
rus,2013,5651730
rus,2014,5725528
rus,2015,5982572
rus,2016,6198783
rus,2017,6573633
rus,2018,6927980
rus,2019,7123403
rwa,1971,419059
rwa,1972,404357
rwa,1973,399450
rwa,1974,397752
rwa,1975,386719
rwa,1976,401521
rwa,1977,434150
rwa,1978,463442
rwa,1979,515712
rwa,1980,559291
rwa,1981,615282
rwa,1982,647025
rwa,1983,645188
rwa,1984,658877
rwa,1985,681639
rwa,1986,721844
rwa,1987,783311
rwa,1988,844322
rwa,1989,899811
rwa,1990,928143
rwa,1991,970209
rwa,1992,1027622
rwa,1997,1154768
rwa,1998,1270733
rwa,1999,1288669
rwa,2000,1431657
rwa,2001,1475572
rwa,2002,1534510
rwa,2003,1636563
rwa,2004,1752588
rwa,2005,1857841
rwa,2006,2019991
rwa,2007,2150430
rwa,2008,2190270
rwa,2009,2264672
rwa,2010,2299326
rwa,2011,2341146
rwa,2012,2394674
rwa,2013,2402164
rwa,2014,2399439
rwa,2015,2450705
rwa,2016,2546263
rwa,2017,2540374
rwa,2018,2503705
rwa,2019,2512465
sau,1979,797785
sau,2005,3097604
sau,2007,3173807
sau,2008,3211387
sau,2009,3255243
sau,2010,3321066
sau,2011,3347680
sau,2012,3436259
sau,2013,3635779
sau,2014,3737083
sau,2015,3494490
sau,2016,3357365
sau,2017,3230001
sau,2018,3298788
sau,2019,3390589
sau,2020,3432102
sdn,2001,2687746
sdn,2002,2771373
sdn,2003,2912529
sdn,2004,3046699
sdn,2005,3176816
sdn,2006,3472215
sdn,2007,3527613
sdn,2008,3906743
sdn,2009,3970740
sdn,2010,4024296
sdn,2011,3981129
sdn,2012,4142967
sdn,2013,4291916
sdn,2014,4387973
sdn,2015,4518417
sdn,2016,4762222
sdn,2017,4899664
sdn,2018,5118140
sen,1971,262928
sen,1972,269997
sen,1973,283276
sen,1974,297560
sen,1975,308526
sen,1976,311913
sen,1977,345862
sen,1978,346585
sen,1979,370412
sen,1980,392541
sen,1981,419748
sen,1982,452679
sen,1983,496066
sen,1984,533394
sen,1985,567059
sen,1986,583890
sen,1987,610946
sen,1988,642063
sen,1989,658102
sen,1990,682925
sen,1991,708448
sen,1992,725496
sen,1993,738556
sen,1994,773386
sen,1995,805437
sen,1996,875661
sen,1997,954758
sen,1998,1026570
sen,1999,1034065
sen,2000,1107712
sen,2001,1159721
sen,2002,1197081
sen,2003,1287093
sen,2004,1382749
sen,2005,1444163
sen,2006,1473464
sen,2007,1572178
sen,2008,1618303
sen,2009,1652585
sen,2010,1695007
sen,2011,1797147
sen,2012,1839982
sen,2013,1845649
sen,2014,1926736.125
sen,2015,1977388
sen,2019,2171967
sen,2020,2259988
sgp,1970,363518
sgp,1971,357936
sgp,1972,354748
sgp,1973,345284
sgp,1974,337816
sgp,1975,328401
sgp,1976,316265
sgp,1977,306349
sgp,1978,297102
sgp,1979,290859
sgp,1980,291722
sgp,1981,285179
sgp,1982,286780
sgp,1983,290800
sgp,1984,288623
sgp,1985,278060
sgp,1986,268820
sgp,1987,261603
sgp,1988,259270
sgp,1989,257833
sgp,1990,257932
sgp,1991,260286
sgp,1992,262599
sgp,1993,261534
sgp,1994,251097
sgp,1995,261648
sgp,1996,269668
sgp,2007,301101
sgp,2008,299704
sgp,2009,294602
sgp,2016,236943
sgp,2017,234653
sgp,2018,233553
sgp,2019,234947
slb,1970,21270
slb,1971,25144
slb,1972,25570
slb,1973,25442
slb,1974,26088
slb,1975,28219
slb,1976,27021
slb,1977,26390
slb,1978,26749
slb,1979,26973
slb,1980,28870
slb,1981,29253
slb,1982,30616
slb,1983,34953
slb,1984,37522
slb,1985,38716
slb,1986,39563
slb,1987,42381
slb,1990,47598
slb,1991,49000
slb,1992,53320
slb,1993,57264
slb,1994,60493
slb,1995,63794
slb,1996,55940
slb,1997,66840
slb,1999,58016
slb,2000,57364
slb,2002,66480
slb,2005,75082
slb,2006,80649
slb,2007,83232
slb,2010,95379
slb,2011,98066
slb,2012,97547
slb,2013,100517
slb,2014,101981
slb,2015,104236
slb,2016,107203
slb,2017,108396
slb,2018,105428
slb,2019,107118
sle,1971,166107
sle,1972,176658
sle,1973,169324
sle,1974,181911
sle,1975,191692
sle,1976,205910
sle,1977,218376
sle,1978,227815
sle,1980,304962
sle,1981,315145
sle,1982,346703
sle,1983,350160
sle,1984,381674
sle,1985,416024
sle,1986,421689
sle,1988,422210
sle,1989,395389
sle,1990,391152
sle,1991,367426
sle,2000,442915
sle,2001,554308
sle,2011,1194503
sle,2012,1252343
sle,2013,1299812
sle,2015,1360243
sle,2016,1412524
sle,2017,1486939
sle,2018,1369738
sle,2019,1770368
sle,2020,1759773
slv,1970,509985
slv,1971,535113
slv,1972,541931
slv,1973,588213
slv,1974,613810
slv,1975,640615
slv,1976,667647
slv,1977,690140
slv,1978,718049
slv,1979,748979
slv,1980,695829
slv,1981,585889
slv,1982,667002
slv,1983,700719
slv,1984,730090
slv,1987,837520
slv,1988,853058
slv,1989,833279
slv,1991,809487
slv,1992,829235
slv,1993,834134
slv,1995,838509
slv,1996,902559
slv,1997,933822
slv,1998,925511
slv,1999,939877
slv,2000,949077
slv,2001,967748
slv,2002,987676
slv,2003,1016098
slv,2004,1045485
slv,2005,1045484
slv,2006,1035100
slv,2007,1075041
slv,2008,993795
slv,2009,963524
slv,2010,939726
slv,2011,900681
slv,2012,858864
slv,2013,817275
slv,2014,777043
slv,2015,741394
slv,2016,711182
slv,2017,678137
slv,2018,662740
slv,2019,626300
smr,1971,1639
smr,1972,1654
smr,1973,1683
smr,1974,1692
smr,1975,1698
smr,1976,1692
smr,1977,1663
smr,1978,1623
smr,1979,1588
smr,1980,1535
smr,1981,1509
smr,1982,1488
smr,1983,1493
smr,1984,1456
smr,1985,1440
smr,1986,1411
smr,1987,1363
smr,1988,1288
smr,1989,1266
smr,1990,1227
smr,1991,1212
smr,1992,1200
smr,1993,1190
smr,1994,1166
smr,1996,1134
smr,1997,1170
smr,2000,1249
smr,2004,1445
smr,2008,1573
smr,2009,1568
smr,2010,1577
smr,2011,1563
smr,2012,1574
smr,2018,1698
smr,2019,1653
smr,2020,1603
som,1971,42713
som,1972,51143
som,1973,67952
som,1974,84507
som,1976,197706
som,1977,229030
som,1978,228544
som,1979,263751
som,1980,271139
som,1981,212395
som,1982,194181
som,1983,182272
som,1984,183836
som,1985,166333
som,1986,153711
som,2007,457132
srb,1999,379856
srb,2000,350819
srb,2001,344346
srb,2002,338950
srb,2003,332730
srb,2004,329234
srb,2005,324913
srb,2006,312514
srb,2007,297816
srb,2008,289785
srb,2009,282395
srb,2010,283161
srb,2011,288690
srb,2012,289403
srb,2013,288196
srb,2014,284754
srb,2015,279220
srb,2016,272523
srb,2017,268952
srb,2018,266759
srb,2019,264194
srb,2020,259112
ssd,2011,1450738
ssd,2015,1273852
stp,1971,9018
stp,1972,10278
stp,1973,12518
stp,1974,10259
stp,1975,10803
stp,1976,14290
stp,1977,12663
stp,1978,14162
stp,1980,16509
stp,1981,16376
stp,1982,16382
stp,1983,16102
stp,1984,15874
stp,1985,16013
stp,1987,17010
stp,1988,18095
stp,1990,19822
stp,1991,20494
stp,1992,21484
stp,1996,21016
stp,1998,20077
stp,1999,23769
stp,2002,28780
stp,2003,29347
stp,2004,29784
stp,2005,30468
stp,2007,31397
stp,2008,32584
stp,2009,33789
stp,2010,34116
stp,2011,35250
stp,2012,33893
stp,2013,34733
stp,2014,34493
stp,2015,35558
stp,2016,36394
stp,2017,37172
sur,1971,91834
sur,1972,91502
sur,1973,93275
sur,1974,95282
sur,1975,91769
sur,1976,80171
sur,1977,86958
sur,1978,85250
sur,1979,85060
sur,1980,80844
sur,1981,74538
sur,1982,75630
sur,1983,74805
sur,1984,73520
sur,1985,71454
sur,1986,69963
sur,1987,62633
sur,1988,62271
sur,1989,65798
sur,1990,61435
sur,1991,60085
sur,1992,73407
sur,1993,79162
sur,1994,87882
sur,1999,64031
sur,2001,64852
sur,2002,64023
sur,2005,65527
sur,2006,66121
sur,2007,65020
sur,2008,69604
sur,2009,71074
sur,2010,70981
sur,2011,69857
sur,2012,70193
sur,2013,70254
sur,2014,70492
sur,2015,71921
sur,2016,71653
sur,2017,68612
sur,2018,67690
sur,2019,68147
svk,1991,361885
svk,1992,361350
svk,1993,350604
svk,1994,345594
svk,1995,338291
svk,1996,329559
svk,1997,320560
svk,1998,324311
svk,1999,316601
svk,2000,309399
svk,2001,300189
svk,2002,284312
svk,2003,270004
svk,2004,254906
svk,2005,242459
svk,2006,235378
svk,2007,230536
svk,2008,224769
svk,2009,217805
svk,2010,212421
svk,2011,209213
svk,2012,209325
svk,2013,211407
svk,2014,213766
svk,2015,216266
svk,2016,219866
svk,2017,225427
svk,2018,229456
svk,2019,231720
svn,1981,109500
svn,1982,113045
svn,1983,115200
svn,1984,115533
svn,1985,115913
svn,1986,116016
svn,1987,116887
svn,1988,117051
svn,1989,116847
svn,1990,115085
svn,1991,112134
svn,1992,111663
svn,1993,104441
svn,1994,102120
svn,1995,102184
svn,1996,100764
svn,1997,98866
svn,1998,95812
svn,1999,91536
svn,2000,86850
svn,2001,86388
svn,2002,86021
svn,2003,87085
svn,2004,93371
svn,2005,93156
svn,2006,93274
svn,2007,107848
svn,2008,107295
svn,2009,107104
svn,2010,106883
svn,2011,106946
svn,2012,107965
svn,2013,109218
svn,2014,111648
svn,2015,115560
svn,2016,119563
svn,2017,123998
svn,2018,129123
svn,2019,132551
swe,1971,615331
swe,1972,636219
swe,1973,653055
swe,1974,671651
swe,1975,688806
swe,1976,698677
swe,1977,698017
swe,1978,689839
swe,1979,686811
swe,1980,677349
swe,1981,666679
swe,1982,662581
swe,1983,658127
swe,1984,647557
swe,1985,630505
swe,1986,612704
swe,1987,600122
swe,1988,588600
swe,1989,580200
swe,1990,578540
swe,1991,578359
swe,1992,584203
swe,1993,614551
swe,1994,626254
swe,1995,643768
swe,1996,666139
swe,1997,690630
swe,1998,746164
swe,1999,763028
swe,2000,775706
swe,2001,786027
swe,2002,785774
swe,2003,774888
swe,2004,690758
swe,2005,658461
swe,2006,626847
swe,2007,601120
swe,2008,584726
swe,2009,573416
swe,2010,576110
swe,2011,578486
swe,2012,602295
swe,2013,733412
swe,2014,757164
swe,2015,791893
swe,2016,826685
swe,2017,861086
swe,2018,893495
swe,2019,888850.25
swz,1970,69055
swz,1971,71455
swz,1972,76343
swz,1973,81694
swz,1974,86110
swz,1975,89528
swz,1976,92721
swz,1977,96835
swz,1978,100700
swz,1979,105607
swz,1980,112019
swz,1981,119913
swz,1982,125303
swz,1983,129767
swz,1984,134528
swz,1985,139345
swz,1986,142206
swz,1987,147743
swz,1988,152895
swz,1989,157345
swz,1990,166454
swz,1991,172908
swz,1992,180285
swz,1993,186271
swz,1994,192599
swz,1995,201307
swz,1996,202439
swz,1997,205829
swz,1998,208779
swz,1999,213041
swz,2000,213986
swz,2001,212063
swz,2002,209037
swz,2003,208444
swz,2004,218352
swz,2005,221596
swz,2006,229686
swz,2007,232572
swz,2009,231349
swz,2010,241237
swz,2011,239721
swz,2012,239422
swz,2013,239019
swz,2014,240437
swz,2015,241404
swz,2016,239028
swz,2017,237451
swz,2018,237074
swz,2019,236002
sxm,2012,3585
sxm,2014,3677
syc,1970,9224
syc,1971,9746
syc,1972,10074
syc,1973,10275
syc,1974,10355
syc,1975,10232
syc,1976,9950
syc,1977,10001
syc,1978,10123
syc,1979,9978
syc,1980,9629
syc,1981,9790
syc,1982,9897
syc,1983,9820
syc,1984,9607
syc,1985,9678
syc,1986,9922
syc,1987,9728
syc,1988,9631
syc,1989,9819
syc,1991,10134
syc,1992,9931
syc,1993,9873
syc,1994,9911
syc,1995,9885
syc,1996,9886
syc,1997,9747
syc,1998,9738
syc,1999,9931
syc,2000,10025
syc,2001,9782
syc,2002,9623
syc,2003,9477
syc,2004,8906
syc,2005,9204
syc,2006,8942
syc,2007,8864
syc,2008,8744
syc,2009,8624
syc,2010,8670
syc,2011,8695
syc,2012,8701
syc,2013,8682
syc,2014,8812
syc,2015,8974
syc,2016,9007
syc,2017,9037
syc,2018,9258
syc,2019,9383
syc,2020,9509
syr,1971,924969
syr,1972,1005739
syr,1973,1102652
syr,1974,1160088
syr,1975,1211570
syr,1976,1273944
syr,1977,1316152
syr,1978,1356428
syr,1979,1407223
syr,1980,1481496
syr,1981,1555921
syr,1982,1642888
syr,1983,1716795
syr,1984,1823684
syr,1985,1924242
syr,1986,2029752
syr,1987,2158594
syr,1988,2217993
syr,1989,2304544
syr,1990,2357981
syr,1991,2452086
syr,1992,2539081
syr,1993,2573181
syr,1994,2624594
syr,1995,2651247
syr,1996,2672960
syr,1997,2690205
syr,1998,2695452
syr,1999,2738083
syr,2000,2774922
syr,2001,2835023
syr,2002,2904569
syr,2003,2149493
syr,2004,2192764
syr,2005,2252145
syr,2006,2279545
syr,2007,2310168
syr,2008,2356403
syr,2009,2383223
syr,2010,2429450
syr,2011,2507400
syr,2012,2552874
syr,2013,1547316
tca,1971,1615
tca,1972,1791
tca,1973,1707
tca,1974,1668
tca,1975,1626
tca,1976,1764
tca,1977,1800
tca,1978,1692
tca,1994,1750
tca,1997,1573
tca,1999,1822
tca,2000,2018
tca,2001,2176
tca,2002,2137
tca,2003,1810
tca,2004,2117
tca,2005,2220
tca,2009,2891
tca,2014,2647
tca,2015,2577
tca,2018,3680
tcd,1971,183250
tcd,1972,184020
tcd,1973,188485
tcd,1974,198030
tcd,1975,201676
tcd,1976,212983
tcd,1977,220882
tcd,1985,288478
tcd,1986,337616
tcd,1987,340920
tcd,1988,419406
tcd,1989,424942
tcd,1990,492231
tcd,1991,525165
tcd,1992,568630
tcd,1993,553205
tcd,1994,542405
tcd,1995,547696
tcd,1996,591493
tcd,1997,680909
tcd,1998,786537
tcd,1999,839932
tcd,2000,913547
tcd,2001,984224
tcd,2002,1085247
tcd,2003,1164093
tcd,2004,1271985
tcd,2005,1262393
tcd,2006,1296486
tcd,2007,1324298
tcd,2008,1529711
tcd,2009,1671205
tcd,2010,1727030
tcd,2011,1928603
tcd,2012,2090758
tcd,2013,2330798
tcd,2014,2442660
tcd,2015,2270104
tcd,2016,2213223
tcd,2017,2060946
tcd,2018,2419675
tcd,2019,2468784
tgo,1971,228505
tgo,1972,257875
tgo,1973,290352
tgo,1974,311678
tgo,1975,329443
tgo,1976,362895
tgo,1977,395381
tgo,1978,421436
tgo,1979,458104
tgo,1980,484272
tgo,1981,506788
tgo,1982,498639
tgo,1983,492329
tgo,1984,457376
tgo,1985,454209
tgo,1986,462858
tgo,1987,511009
tgo,1988,527853
tgo,1989,569388
tgo,1990,597503
tgo,1991,646962
tgo,1992,652548
tgo,1994,663126
tgo,1995,762137
tgo,1996,824626
tgo,1997,859574
tgo,1998,888012
tgo,1999,953886
tgo,2000,914919
tgo,2001,945103
tgo,2002,977534
tgo,2003,975063
tgo,2004,984846
tgo,2005,996707
tgo,2006,1051872
tgo,2007,1021617
tgo,2008,1055372
tgo,2009,1224916
tgo,2010,1286653
tgo,2011,1299802
tgo,2012,1368074
tgo,2013,1412356
tgo,2014,1413208
tgo,2015,1498312
tgo,2016,1498314.5
tgo,2017,1524191
tgo,2018,1548876
tgo,2019,1584376
tgo,2020,1634441
tha,1971,5634782
tha,1972,5921149
tha,1973,6151354
tha,1974,6385468
tha,1975,6543164
tha,1976,6686477
tha,1977,6810747
tha,1978,6955623
tha,1979,6848121
tha,1980,7243764
tha,1981,7392563
tha,1982,7449219
tha,1983,7398184
tha,1984,7272153
tha,1985,7229064
tha,1986,7150489
tha,1987,7160494
tha,1988,7086116
tha,1989,7008584
tha,1990,6992232
tha,1991,6956717
tha,1992,6906935
tha,1993,6758091
tha,1994,6569856
tha,1995,6291945
tha,1996,5961855
tha,1997,5909618
tha,1998,5930829
tha,1999,6120400
tha,2000,6100647
tha,2001,6023714
tha,2002,6056420
tha,2004,6054517
tha,2005,5974615
tha,2006,5843512
tha,2007,5703756
tha,2008,5564622
tha,2009,5370546
tha,2010,5146535
tha,2011,5044242
tha,2012,5005432
tha,2013,4954620
tha,2014,5182351
tha,2015,5081079
tha,2016,5063489
tha,2017,4952685
tha,2018,4900785
tha,2019,4899076
tha,2020,4886781
tjk,1991,507354
tjk,1992,536959
tjk,1993,519701
tjk,1994,570916
tjk,1995,593526
tjk,1996,611903
tjk,1997,638674
tjk,1998,684087
tjk,1999,690306
tjk,2000,691891
tjk,2001,680100
tjk,2002,684542
tjk,2003,694930
tjk,2004,690270
tjk,2005,693078
tjk,2006,687900
tjk,2007,680308
tjk,2008,692247
tjk,2009,686290
tjk,2010,682090
tjk,2011,668678
tjk,2012,662513
tjk,2013,664930
tjk,2014,662427
tjk,2015,683162
tjk,2016,718497
tjk,2017,771040
tkm,2019,557184
tkm,2020,588703
tls,2001,185180
tls,2002,184047
tls,2003,183800
tls,2004,183483
tls,2005,177970
tls,2008,206576
tls,2009,218294
tls,2010,230175
tls,2011,241871
tls,2012,245038
tls,2013,246531
tls,2014,245847
tls,2015,243559
tls,2016,236190
tls,2017,222835
tls,2018,212849
tls,2019,206512
ton,1970,17865
ton,1971,16416
ton,1972,16566
ton,1973,16688
ton,1974,16932
ton,1975,19260
ton,1976,19474
ton,1977,19416
ton,1978,19730
ton,1979,19744
ton,1980,19012
ton,1981,17364
ton,1982,16701
ton,1983,16329
ton,1984,16921
ton,1985,17019
ton,1986,16912
ton,1987,16715
ton,1990,16522
ton,1991,16728
ton,1992,16658
ton,1993,16792
ton,1994,16540
ton,1995,16652
ton,1996,16857
ton,1997,16648
ton,1998,16460
ton,1999,16783
ton,2000,16697
ton,2001,17033
ton,2002,17105
ton,2003,17891
ton,2004,17113
ton,2005,17032
ton,2006,16941
ton,2007,16892
ton,2008,16667
ton,2009,16719
ton,2010,16848
ton,2011,17033
ton,2012,17222
ton,2013,17251
ton,2014,17093
ton,2015,16982
ton,2018,17246
ton,2019,17024
ton,2020,17056
tto,1971,225689
tto,1972,225134
tto,1973,220363
tto,1974,211979
tto,1975,202943
tto,1976,199033
tto,1977,190155
tto,1978,181863
tto,1979,171635
tto,1980,166763
tto,1981,167039
tto,1982,167950
tto,1983,169853
tto,1984,166739
tto,1985,168790
tto,1986,168308
tto,1987,176544
tto,1988,182764
tto,1989,186189
tto,1990,189623
tto,1991,193992
tto,1992,196333
tto,1993,197030
tto,1994,195013
tto,1995,191636
tto,1996,186000
tto,1997,181030
tto,1998,176204
tto,1999,172204
tto,2000,168532
tto,2001,155366
tto,2002,141427
tto,2003,141036
tto,2004,137313
tto,2005,129703
tto,2007,130242
tto,2008,130880
tto,2009,130914
tto,2010,131350
tun,1971,935738
