geo,time,se_ter_enrr_fe
pol,1993,26.80403
pol,1994,31.67173
pol,1995,36.63713
pol,1996,42.04647
pol,1997,47.56914
pol,1998,45.45942
pol,1999,52.30737
pol,2000,58.31101
pol,2001,64.8451
pol,2002,68.3771
pol,2003,70.2198
pol,2004,71.77938
pol,2005,74.73641
pol,2006,76.70818
pol,2007,78.88621
pol,2008,82.76669
pol,2009,85.73164
pol,2010,90.67485
pol,2011,91.70821
pol,2012,90.97769
pol,2013,88.36505
pol,2014,83.49285
pol,2015,81.07876
pol,2016,80.97906
pol,2017,81.88045
pol,2018,82.98145
pol,2019,83.80953
pri,2007,91.64811
pri,2008,98.52526
pri,2009,102.79306
pri,2010,106.90958
pri,2011,106.28214
pri,2012,108.07624
pri,2013,108.86268
pri,2014,109.62279
pri,2015,114.48715
pri,2016,116.24908
prk,2009,20.57362
prk,2015,19.85236
prk,2018,18.05063
prt,1971,6.1835
prt,1972,6.78939
prt,1973,7.22113
prt,1974,7.943
prt,1975,7.62463
prt,1976,9.58612
prt,1977,10.968
prt,1978,9.4811
prt,1979,11.16426
prt,1980,10.9248
prt,1981,11.26089
prt,1982,11.70461
prt,1983,12.22702
prt,1984,13.6306
prt,1985,14.7587
prt,1986,13.89819
prt,1987,16.90866
prt,1991,26.32074
prt,1992,28.83012
prt,1993,34.17712
prt,1994,38.42811
prt,1995,41.56329
prt,1996,44.28204
prt,1998,49.52703
prt,1999,50.90935
prt,2000,54.89568
prt,2001,58.64163
prt,2002,61.36254
prt,2003,63.24047
prt,2004,63.64206
prt,2005,62.97887
prt,2006,62.41694
prt,2007,63.54692
prt,2008,67.11133
prt,2009,67.98629
prt,2010,71.16144
prt,2011,74.47559
prt,2012,74.29771
prt,2013,70.88008
prt,2014,70.28986
prt,2015,65.59141
prt,2016,66.67509
prt,2017,67.69994
prt,2018,70.01124
prt,2019,73.09818
pry,1970,3.14459
pry,1993,9.70935
pry,1996,10.39479
pry,1999,15.31666
pry,2000,18.46189
pry,2001,20.85386
pry,2002,30.78532
pry,2003,29.06011
pry,2004,28.95766
pry,2005,27.41269
pry,2007,33.25878
pry,2008,39.54869
pry,2009,43.64765
pry,2010,40.88207
pse,1996,14.54469
pse,1997,17.12385
pse,1998,18.73367
pse,1999,21.48987
pse,2000,22.71639
pse,2001,25.41184
pse,2002,27.65522
pse,2003,32.85899
pse,2004,37.44314
pse,2005,41.31577
pse,2006,46.36933
pse,2007,51.4217
pse,2008,52.89384
pse,2009,52.69877
pse,2010,54.86599
pse,2011,57.79266
pse,2012,56.93336
pse,2013,55.21823
pse,2014,54.67535
pse,2015,55.63197
pse,2016,54.18773
pse,2017,54.22384
pse,2018,54.34769
pse,2019,53.89974
pse,2020,53.81795
qat,1971,0
qat,1976,8.97771
qat,1977,9.25504
qat,1980,16.97057
qat,1981,17.21684
qat,1982,20.10638
qat,1983,25.71396
qat,1984,28.42999
qat,1985,30.67959
qat,1986,31.90628
qat,1987,31.33984
qat,1988,30.54452
qat,1989,32.20433
qat,1990,35.47042
qat,1991,35.03031
qat,1992,38.09831
qat,1993,44.17657
qat,1994,46.00602
qat,1995,50.32597
qat,1996,53.4438
qat,1997,49.42951
qat,1998,44.75862
qat,1999,42.08443
qat,2001,32.86018
qat,2002,29.80108
qat,2003,28.43025
qat,2004,32.10241
qat,2005,31.15202
qat,2006,31.10588
qat,2007,26.49807
qat,2008,25.88277
qat,2009,25.71725
qat,2010,26.28676
qat,2011,30.45212
qat,2012,31.26685
qat,2013,34.4175
qat,2014,40.28215
qat,2015,45.03147
qat,2016,48.1035
qat,2017,51.5869
qat,2018,54.86746
qat,2019,56.57088
qat,2020,58.7689
rou,1971,7.96825
rou,1972,7.50762
rou,1973,6.61904
rou,1974,7.00717
rou,1975,7.1661
rou,1976,7.85256
rou,1977,8.19124
rou,1978,8.57908
rou,1979,8.87719
rou,1980,9.29952
rou,1981,9.66249
rou,1982,10.31435
rou,1983,10.46401
rou,1984,10.77761
rou,1985,10.47189
rou,1986,9.99049
rou,1987,9.41978
rou,1988,8.69563
rou,1989,8.36444
rou,1990,8.30213
rou,1991,9.2825
rou,1992,10.17801
rou,1993,11.52986
rou,1994,12.4241
rou,1995,12.9291
rou,1996,18.20684
rou,1997,18.97268
rou,1998,19.23163
rou,1999,22.25472
rou,2000,25.39334
rou,2001,31.50081
rou,2002,36.53405
rou,2003,42.41278
rou,2004,47.38816
rou,2005,51.94108
rou,2006,59.60686
rou,2007,67.03171
rou,2008,76.07577
rou,2009,79.34246
rou,2010,74.36121
rou,2011,67.22347
rou,2012,55.85264
rou,2013,52.34859
rou,2014,52.68204
rou,2015,52.21331
rou,2016,54.19454
rou,2017,55.43648
rou,2018,57.41595
rou,2019,58.04866
rus,1971,49.64802
rus,1981,52.33616
rus,1986,62.79338
rus,1991,57.92839
rus,1992,54.88771
rus,1993,51.3844
rus,2001,69.75066
rus,2002,77.01028
rus,2003,80.1912
rus,2004,81.76569
rus,2005,84.19962
rus,2006,84.37132
rus,2007,85.60359
rus,2008,86.58391
rus,2009,86.81824
rus,2011,87.41099
rus,2012,85.22917
rus,2013,86.30337
rus,2014,85.77799
rus,2015,87.5502
rus,2016,87.72641
rus,2017,89.11636
rus,2018,91.72388
rus,2019,93.23762
rwa,1971,0.03011
rwa,1973,0.0414
rwa,1974,0.05662
rwa,1975,0.06061
rwa,1977,0.04437
rwa,1978,0.04381
rwa,1980,0.04873
rwa,1981,0.05157
rwa,1984,0.09239
rwa,1985,0.10824
rwa,1986,0.10508
rwa,1987,0.12245
rwa,1988,0.14948
rwa,1989,0.18964
rwa,1990,0.22026
rwa,2001,1.11297
rwa,2002,1.30387
rwa,2003,1.68605
rwa,2004,2.11366
rwa,2009,4.57224
rwa,2010,5.18612
rwa,2011,5.99487
rwa,2012,6.06047
rwa,2013,6.52209
rwa,2014,6.74895
rwa,2015,6.72255
rwa,2016,6.70845
rwa,2017,6.97135
rwa,2018,6.01428
rwa,2019,5.68202
sau,1971,0.2701
sau,1972,0.36328
sau,1973,0.48194
sau,1974,0.67479
sau,1975,0.97313
sau,1976,1.69863
sau,1977,2.18778
sau,1978,2.70842
sau,1979,3.09512
sau,1980,3.50985
sau,1981,4.40636
sau,1982,4.90156
sau,1983,5.64737
sau,1984,6.23979
sau,1985,7.24485
sau,1986,8.1588
sau,1987,8.13495
sau,1991,10.77607
sau,1992,10.33358
sau,1993,13.79917
sau,1994,13.68089
sau,1995,15.9806
sau,1996,16.71906
sau,1997,16.26193
sau,1998,18.55151
sau,1999,23.18994
sau,2000,25.24548
sau,2001,26.3505
sau,2002,26.86265
sau,2003,32.47074
sau,2004,35.04177
sau,2005,35.55299
sau,2006,36.20469
sau,2007,34.40529
sau,2008,34.80451
sau,2009,35.50794
sau,2010,39.29681
sau,2011,42.21555
sau,2012,47.03119
sau,2013,51.31625
sau,2014,58.0767
sau,2015,61.44342
sau,2016,67.53541
sau,2017,69.34002
sau,2018,69.87621
sau,2019,73.68267
sau,2020,73.55699
sdn,1999,6.91158
sdn,2000,7.44935
sdn,2001,9.00811
sdn,2002,10.33761
sdn,2003,9.56746
sdn,2004,11.52673
sdn,2005,12.97068
sdn,2006,15.08468
sdn,2007,14.85453
sdn,2008,15.87954
sdn,2009,16.56876
sdn,2010,17.19209
sdn,2011,15.87546
sdn,2012,16.66896
sdn,2013,18.64729
sdn,2014,17.43428
sdn,2015,17.06071
sen,1971,0.46887
sen,1972,0.48187
sen,1977,0.79824
sen,1978,0.79728
sen,1980,0.99046
sen,1981,1.04683
sen,1982,0.95587
sen,1984,0.93357
sen,1985,0.97943
sen,1992,1.56966
sen,2006,3.49403
sen,2007,4.2647
sen,2008,5.47226
sen,2009,5.80993
sen,2010,5.60403
sen,2011,7.32529
sen,2012,7.40009
sen,2013,7.60871
sen,2014,7.92605
sen,2015,8.02511
sen,2016,8.11605
sen,2017,8.64482
sen,2018,10.30509
sen,2019,11.26287
sen,2020,12.3238
sgp,1970,3.98798
sgp,2016,90.57452
sgp,2017,91.19697
sgp,2018,95.41782
sgp,2019,97.09001
sle,1971,0.15865
sle,1972,0.15466
sle,1973,0.16783
sle,1974,0.18591
sle,1975,0.23579
sle,1976,0.20968
sle,1984,0.30788
sle,1985,0.31052
sle,2000,1.44637
sle,2001,1.16755
sle,2002,1.14281
slv,1973,3.28609
slv,1974,4.14261
slv,1975,4.88222
slv,1978,5.05051
slv,1982,8.19383
slv,1983,11.00125
slv,1984,12.21486
slv,1985,13.33501
slv,1986,13.54416
slv,1994,19.82097
slv,1995,21.61504
slv,1996,20.70058
slv,1998,23.46687
slv,1999,23.57875
slv,2000,22.50205
slv,2001,21.55505
slv,2002,22.28795
slv,2003,22.78879
slv,2004,23.71568
slv,2005,24.16016
slv,2006,24.43014
slv,2007,25.66027
slv,2008,26.44596
slv,2009,26.89196
slv,2010,27.38869
slv,2011,28.302
slv,2012,29.058
slv,2013,29.51501
slv,2014,29.13171
slv,2015,29.36202
slv,2016,29.47254
slv,2017,30.15279
slv,2018,31.1478
smr,2018,37.51553
smr,2019,44.36183
smr,2020,47.44958
som,1972,0.07872
som,1975,0.10445
som,1976,0.12012
som,1987,0.97591
srb,2001,41.43833
srb,2002,39.58496
srb,2003,44.9803
srb,2004,46.65079
srb,2005,50.06153
srb,2006,52.84576
srb,2007,54.18538
srb,2008,55.13676
srb,2009,56.38332
srb,2010,55.62779
srb,2011,58.84335
srb,2012,61.16691
srb,2013,64.54011
srb,2014,66.01105
srb,2015,66.87789
srb,2016,70.86127
srb,2017,76.85531
srb,2018,78.25281
srb,2019,79.28404
srb,2020,79.94458
ssd,2016,0.49422
ssd,2018,0.34375
stp,2009,3.80336
stp,2010,4.27038
stp,2011,4.29219
stp,2012,7.63
stp,2014,9.05152
stp,2015,13.65164
stp,2016,19.34273
sur,1985,7.41493
sur,1986,7.38275
sur,1987,8.74394
sur,1988,9.57143
sur,1989,10.81789
sur,1990,11.68078
sur,2002,15.7261
svk,1993,15.53517
svk,1994,16.7848
svk,1995,18.54956
svk,1996,20.32148
svk,1997,22.3431
svk,1998,25.19252
svk,1999,27.33111
svk,2000,29.20819
svk,2001,31.47076
svk,2002,34.10804
svk,2003,36.70543
svk,2004,39.71467
svk,2005,45.56453
svk,2006,52.7373
svk,2007,60.3367
svk,2008,66.15394
svk,2009,69.17988
svk,2010,69.6171
svk,2011,68.51109
svk,2012,68.36272
svk,2013,66.28194
svk,2014,64.27144
svk,2015,61.80662
svk,2016,57.94619
svk,2017,56.63234
svk,2018,54.8891
svk,2019,56.12568
svn,1981,20.54082
svn,1982,19.46872
svn,1983,18.93854
svn,1984,18.96342
svn,1985,19.32051
svn,1986,21.17725
svn,1987,22.34576
svn,1988,22.3239
svn,1989,22.45317
svn,1990,24.94907
svn,1991,24.97091
svn,1992,27.71742
svn,1993,29.95648
svn,1994,33.20713
svn,1995,35.3076
svn,1996,39.18368
svn,1997,42.88881
svn,1998,52.79357
svn,1999,61.30375
svn,2000,64.57506
svn,2001,70.54708
svn,2002,78.97759
svn,2003,79.8245
svn,2004,84.24316
svn,2005,93.45788
svn,2006,98.21913
svn,2007,100.962
svn,2008,102.49038
svn,2009,103.93128
svn,2010,107.43621
svn,2011,108.85567
svn,2012,104.51341
svn,2013,101.60661
svn,2014,97.87918
svn,2015,95.95792
svn,2016,92.14177
svn,2017,93.0217
svn,2018,91.63234
svn,2019,92.97236
swe,1971,18.84218
swe,1972,19.11702
swe,1973,18.87072
swe,1974,20.92627
swe,1975,21.39655
swe,1976,24.29621
swe,1977,26.85762
swe,1978,31.34302
swe,1979,33.68582
swe,1980,33.77598
swe,1985,33.20975
swe,1986,32.39986
swe,1987,31.6489
swe,1988,32.0828
swe,1989,32.6051
swe,1990,33.39523
swe,1991,35.27312
swe,1992,38.20776
swe,1993,41.56987
swe,1994,44.32616
swe,1995,47.46783
swe,1996,51.83358
swe,1997,56.50798
swe,1998,59.63399
swe,1999,74.66664
swe,2000,79.69678
swe,2001,84.74075
swe,2002,91.51831
swe,2003,99.24888
swe,2004,102.06074
swe,2005,99.93791
swe,2006,96.72168
swe,2007,91.90245
swe,2008,87.42614
swe,2009,87.15156
swe,2010,89.57827
swe,2011,88.07282
swe,2012,84.13793
swe,2013,77.36019
swe,2014,75.74329
swe,2015,75.63381
swe,2016,77.5026
swe,2017,82.07651
swe,2018,89.7793
swe,2019,95.94002
swz,1970,0.38122
swz,1972,0.37816
swz,1976,1.3269
swz,1977,2.0134
swz,1979,2.01747
swz,1980,2.70497
swz,1981,2.41241
swz,1990,3.46308
swz,1991,3.66158
swz,1992,2.97073
swz,1993,4.16109
swz,1996,5.89277
swz,1999,4.41961
swz,2000,4.19571
swz,2002,4.7807
swz,2004,5.60009
swz,2005,4.92858
swz,2006,4.55393
swz,2011,7.1097
swz,2013,6.56377
sxm,2012,9.69426
sxm,2014,8.32812
sxm,2015,8.96226
syc,2011,4.0521
syc,2012,2.15641
syc,2013,4.55587
syc,2014,9.64306
syc,2015,20.02915
syc,2016,24.10714
syc,2017,27.91195
syc,2018,23.30402
syc,2019,26.73299
syc,2020,20.99087
syr,1971,3.04792
syr,1972,3.71643
syr,1973,3.36984
syr,1974,3.66461
syr,1975,4.26253
syr,1976,4.94253
syr,1977,5.73073
syr,1978,6.93579
syr,1979,7.74718
syr,1980,8.03267
syr,1981,9.57472
syr,1982,10.69048
syr,1983,10.39492
syr,1984,10.91051
syr,1985,11.63113
syr,1986,12.3365
syr,1987,12.38058
syr,1988,13.4332
syr,1989,12.7663
syr,1990,14.03379
syr,1991,14.0524
syr,1992,13.5809
syr,1993,13.9336
syr,1994,12.72604
syr,1995,12.26408
syr,2002,11.38795
syr,2003,12.15478
syr,2004,13.71422
syr,2005,17.13149
syr,2006,19.91892
syr,2007,20.92698
syr,2008,22.75443
syr,2009,23.16242
syr,2010,23.9438
syr,2011,25.75019
syr,2012,30.59374
syr,2013,32.81329
syr,2014,42.08946
syr,2015,44.76589
syr,2016,42.79074
syr,2019,45.70849
tca,2008,0.09242
tca,2010,0.27003
tcd,1971,0
tcd,1972,0
tcd,1973,0.00354
tcd,1974,0.02642
tcd,1975,0.00975
tcd,1976,0.01528
tcd,1977,0.02081
tcd,1985,0.06708
tcd,1996,0.14716
tcd,1997,0.17541
tcd,1998,0.201
tcd,2000,0.24916
tcd,2001,0.24777
tcd,2003,0.18889
tcd,2004,0.30307
tcd,2005,0.17145
tcd,2008,0.49634
tcd,2009,0.59154
tcd,2010,0.62069
tcd,2011,0.8509
tcd,2014,1.12839
tcd,2015,1.45916
tgo,1972,0.16554
tgo,1973,0.15862
tgo,1974,0.18832
tgo,1975,0.20986
tgo,1976,0.30966
tgo,1977,0.41857
tgo,1978,0.56215
tgo,1979,0.46825
tgo,1980,0.51004
tgo,1981,0.5969
tgo,1982,0.51653
tgo,1983,0.4493
tgo,1984,0.49983
tgo,1987,0.53992
tgo,1988,0.56754
tgo,1990,0.61996
tgo,1991,0.72552
tgo,1992,0.68704
tgo,1993,0.59835
tgo,1994,0.59939
tgo,1995,0.76526
tgo,1996,0.86552
tgo,1998,1.10007
tgo,2011,5.20622
tgo,2012,5.86959
tgo,2013,6.49788
tgo,2014,6.65468
tgo,2015,6.90386
tgo,2016,7.90757
tgo,2017,8.1666
tgo,2018,8.92373
tgo,2019,9.38187
tgo,2020,11.05786
tha,1976,2.65552
tha,1977,3.81444
tha,1978,4.35384
tha,1993,20.45962
tha,1999,35.23906
tha,2000,38.29455
tha,2001,41.80756
tha,2002,42.28301
tha,2003,43.93292
tha,2004,45.71516
tha,2005,47.21976
tha,2006,46.23317
tha,2007,53.86146
tha,2008,52.89156
tha,2009,53.96824
tha,2010,56.551
tha,2011,58.60076
tha,2012,57.67101
tha,2013,57.46897
tha,2014,57.7868
tha,2016,57.76924
tjk,1999,10.35874
tjk,2000,11.07632
tjk,2001,10.04219
tjk,2002,10.42604
tjk,2003,11.37921
tjk,2004,12.35941
tjk,2005,13.17657
tjk,2006,14.14274
tjk,2007,14.98646
tjk,2008,15.59965
tjk,2009,15.72754
tjk,2010,15.786
tjk,2011,15.23598
tjk,2012,15.56074
tjk,2013,16.44065
tjk,2014,18.63707
tjk,2015,21.33957
tjk,2016,24.3675
tjk,2017,26.85371
tkm,2014,6.19576
tkm,2019,12.84598
tkm,2020,14.59523
tls,2002,9.25763
tls,2009,13.55747
tls,2010,14.81589
ton,1970,0
ton,1978,2.01809
ton,1979,1.5274
ton,1981,6.35666
ton,1984,7.51229
ton,1985,7.50047
ton,1999,4.01849
ton,2002,7.07602
ton,2003,8.0111
ton,2020,26.71898
tto,1971,1.76683
tto,1972,1.9112
tto,1973,1.93784
tto,1974,1.98991
tto,1975,2.11183
tto,1976,3.32446
tto,1977,3.2751
tto,1978,3.11929
tto,1979,2.6988
tto,1980,3.51254
tto,1981,3.65399
tto,1982,3.42671
tto,1983,3.51723
tto,1984,2.79762
tto,1985,3.3803
tto,1986,4.19738
tto,1987,4.63033
tto,1989,5.04657
tto,1991,5.81821
tto,1992,5.50837
tto,1993,6.04817
tto,1999,7.20406
tto,2000,7.26444
tto,2001,7.79266
tto,2002,10.44447
tto,2003,10.80848
tto,2004,13.36106
tun,1971,1.14595
tun,1972,1.23095
tun,1973,1.18183
tun,1974,1.04279
tun,1975,1.32419
tun,1976,1.9328
tun,1977,2.15442
tun,1978,2.4888
tun,1979,2.79238
tun,1980,2.97926
tun,1981,3.06636
tun,1982,3.23642
tun,1983,3.41607
tun,1984,3.60563
tun,1985,4.00564
tun,1986,4.14049
tun,1987,4.06813
tun,1988,4.323
tun,1989,5.34402
tun,1990,6.11736
tun,1991,6.79613
tun,1992,7.69135
tun,1993,8.95179
tun,1994,9.96605
tun,1995,10.71297
tun,1996,11.70909
tun,1997,12.60872
tun,1998,14.24476
tun,1999,16.55475
tun,2000,19.58787
tun,2001,22.74413
tun,2002,25.23363
tun,2003,30.34678
tun,2004,33.89983
tun,2005,35.15099
tun,2006,38.04439
tun,2007,38.96558
tun,2008,40.29173
tun,2009,42.20645
tun,2010,43.22497
tun,2011,43.82184
tun,2012,44.00836
tun,2013,43.16219
tun,2014,44.12122
tun,2015,44.07345
tun,2016,41.80367
tun,2017,41.66291
tun,2018,41.23498
tun,2019,41.73468
tur,1971,1.90849
tur,1972,1.84158
tur,1973,1.80282
tur,1974,1.96491
tur,1975,2.38559
tur,1976,2.66941
tur,1977,3.31086
tur,1978,3.70862
tur,1979,3.75552
tur,1980,3.12324
tur,1982,2.9838
tur,1983,3.7719
tur,1984,4.91231
tur,1985,5.60674
tur,1986,6.36921
tur,1987,6.93113
tur,1988,7.15462
tur,1989,7.84024
tur,1990,8.80703
tur,1991,9.4216
tur,1992,10.08577
tur,1993,11.43043
tur,1994,14.97042
tur,1995,15.49665
tur,1997,16.87635
tur,1998,18.42003
tur,1999,18.97595
tur,2018,107.05119
tur,2019,111.38615
tza,1970,0.05671
tza,1971,0.06436
tza,1972,0.07141
tza,1973,0.07826
tza,1974,0.08258
tza,1975,0.06413
tza,1976,0.03494
tza,1977,0.03425
tza,1978,0.09976
tza,1979,0.09263
tza,1982,0.09487
tza,1983,0.0913
tza,1984,0.08277
tza,1985,0.07773
tza,1986,0.0729
tza,1987,0.07878
tza,1991,0.10606
tza,1992,0.11238
tza,1993,0.11935
tza,1994,0.14498
tza,1995,0.16014
tza,1996,0.19464
tza,1997,0.25391
tza,1998,0.22631
tza,1999,0.27099
tza,2000,0.31997
tza,2001,0.33862
tza,2002,0.37033
tza,2003,0.58274
tza,2004,0.74548
tza,2005,0.97155
tza,2007,0.97705
tza,2010,1.94126
tza,2012,2.80986
tza,2013,2.57994
tza,2014,3.51103
tza,2015,2.8033
tza,2016,2.8917
tza,2019,2.453
tza,2020,7.12773
uga,1970,0.18786
uga,1971,0.21968
uga,1972,0.26011
uga,1974,0.2319
uga,1975,0.20849
uga,1976,0.20863
uga,1977,0.32099
uga,1979,0.28666
uga,1980,0.24345
uga,1981,0.26744
uga,1982,0.33924
uga,1985,0.36596
uga,1986,0.46549
uga,1988,0.55889
uga,1989,0.54684
uga,1990,0.64476
uga,1991,0.73819
uga,1992,0.75156
uga,1993,0.85776
uga,1994,1.00744
uga,1995,1.10217
uga,1996,1.24616
uga,1999,1.36636
uga,2000,1.77741
uga,2001,1.95948
uga,2002,2.69848
uga,2003,2.81775
uga,2004,2.78253
uga,2006,3.05252
uga,2008,3.37961
uga,2009,3.74244
uga,2010,3.4863
uga,2011,3.86962
uga,2012,3.1957
uga,2013,3.55498
uga,2014,4.09987
uga,2015,4.49319
uga,2016,4.32645
ukr,1994,45.92748
ukr,1998,47.66189
ukr,1999,50.14383
ukr,2000,51.84286
ukr,2001,56.00849
ukr,2002,61.51982
ukr,2003,66.88754
ukr,2004,72.55494
ukr,2005,77.93428
ukr,2006,83.74727
ukr,2007,87.8205
ukr,2008,90.63585
ukr,2009,92.03856
ukr,2010,89.5358
ukr,2011,89.28795
ukr,2012,87.59632
ukr,2013,87.38717
ukr,2014,88.81466
ury,1974,11.30803
ury,1975,13.44689
ury,1977,16.79463
ury,1979,17.05721
ury,1980,16.35812
ury,1982,22.40047
ury,1983,23.85951
ury,1998,44.94843
ury,1999,41.49171
ury,2000,43.45087
ury,2001,49.38992
ury,2002,53.32885
ury,2003,57.18015
ury,2004,58.63187
ury,2005,57.86329
ury,2006,57.95749
ury,2010,65.05852
ury,2013,79.43891
ury,2014,79.68438
ury,2015,80.42403
ury,2018,122.88937
ury,2019,129.64888
usa,1971,38.70376
usa,1972,40.38588
usa,1973,42.51815
usa,1974,43.79808
usa,1975,46.64976
usa,1976,50.02409
usa,1977,50.7424
usa,1978,52.80267
usa,1979,53.38319
usa,1980,55.58403
usa,1981,58.6956
usa,1982,60.57873
usa,1983,61.08143
usa,1984,62.32691
usa,1985,62.77382
usa,1986,64.60201
usa,1987,68.17135
usa,1988,71.97214
usa,1989,75.66673
usa,1990,80.03865
usa,1991,82.31931
usa,1993,89.48474
usa,1994,89.0848
usa,1995,89.60844
usa,1996,89.4795
usa,1998,81.75553
usa,1999,82.8331
usa,2005,95.19016
usa,2013,103.11261
usa,2014,102.59939
usa,2015,102.74733
usa,2016,102.2938
usa,2017,102.01133
usa,2018,102.35404
usa,2019,102.42533
uzb,1999,11.73438
uzb,2000,11.89137
uzb,2001,11.99879
uzb,2002,12.30616
uzb,2003,12.17218
uzb,2004,12.4418
uzb,2005,8.23891
uzb,2006,8.43911
uzb,2007,8.38934
uzb,2008,8.19876
uzb,2009,8.14687
uzb,2010,7.58018
uzb,2011,6.89394
uzb,2012,5.99372
uzb,2013,6.01359
uzb,2014,6.17377
uzb,2015,6.31776
uzb,2016,6.61392
uzb,2017,6.90254
uzb,2018,8.249
uzb,2019,11.37003
uzb,2020,14.91682
vct,1979,5.35362
vct,1980,3.86093
vct,1986,8.65646
vct,1987,8.65467
vct,1990,8.49879
vct,2014,33.77758
vct,2015,29.77217
ven,1986,20.60151
ven,1987,24.40681
ven,1988,23.59574
ven,1989,24.72478
ven,2000,34.09745
ven,2002,40.3139
ven,2003,41.74222
ven,2008,100.29159
vgb,1999,86.29149
vgb,2000,78.03468
vgb,2001,60.60172
vgb,2002,70.86721
vgb,2004,98.01242
vgb,2009,89.5881
vgb,2015,54.23038
vgb,2016,50.74627
vgb,2018,20.9434
vgb,2019,32.96399
vnm,1976,1.35494
vnm,1977,1.34848
vnm,1978,1.46842
vnm,1979,1.59409
vnm,1981,0.97256
vnm,1998,7.75272
vnm,1999,9.27796
vnm,2000,8.01782
vnm,2001,8.16289
vnm,2002,8.54167
vnm,2003,8.92838
vnm,2005,13.50437
vnm,2006,16.54768
vnm,2007,18.6506
vnm,2008,19.03671
vnm,2009,20.30738
vnm,2010,23.01379
vnm,2011,25.27843
vnm,2013,23.95194
vnm,2014,31.56581
vnm,2015,29.15524
vnm,2016,31.71716
vut,2002,3.45504
vut,2003,3.46669
vut,2004,3.49792
wsm,1970,0.0171
wsm,1971,0.09409
wsm,1975,0.18071
wsm,1977,0.97826
wsm,1981,0.53706
wsm,1983,3.05379
wsm,1998,8.91142
wsm,1999,12.07178
wsm,2000,7.23857
wsm,2017,18.94051
wsm,2018,20.30426
wsm,2019,18.54426
wsm,2020,20.28325
yem,1992,1.64155
yem,1997,1.26563
yem,1999,4.68687
yem,2002,5.55437
yem,2003,5.39368
yem,2004,5.29403
yem,2005,5.22
yem,2006,5.21128
yem,2007,6.20183
yem,2008,6.48268
yem,2010,6.50644
yem,2011,6.16967
zaf,1988,10.53171
zaf,1989,11.45314
zaf,1990,11.19309
zaf,1991,11.84108
zaf,1992,12.25237
zaf,1993,13.3653
zaf,1994,15.15033
zaf,2012,22.40702
zaf,2013,23.38007
zaf,2014,23.2268
zaf,2016,24.47296
zaf,2017,26.37453
zaf,2018,28.31438
zaf,2019,28.59526
zmb,1970,0.11924
zmb,1974,0.53205
zmb,1975,0.54215
zmb,1979,0.67557
zmb,1981,0.56844
zmb,1982,0.61195
zmb,1988,1.1595
zmb,1989,1.12756
zmb,1998,1.46044
zmb,1999,1.43876
zmb,2011,2.26496
zmb,2012,3.50167
zwe,1983,0.91958
zwe,1984,1.04327
zwe,1986,1.38083
zwe,1992,3.69914
zwe,2010,5.71466
zwe,2011,5.55479
zwe,2012,5.72372
zwe,2013,6.09897
zwe,2015,9.17213
zwe,2016,8.54473
zwe,2017,9.68927
