geo,time,bm_gsr_totl_cd
fra,2006,830678883053.38586
fra,2007,980996140953.87683
fra,2008,1090402129004.06995
fra,2009,849314533943.53503
fra,2010,903567437833.82703
fra,2011,1039119472664.33997
fra,2012,986440144083.64673
fra,2013,1012602059826.94995
fra,2014,1036687795442.03003
fra,2015,914868527030.25684
fra,2016,917888690627.72412
fra,2017,991405181231.67603
fra,2018,1100991125369.96997
fra,2019,1071213610985.80005
fra,2020,924460311670.47009
fro,1998,547240000
fro,1999,628210000
fro,2000,678990000
fro,2001,660060000
fro,2002,676950000
fro,2003,906720000
fro,2004,808229494.24809
fro,2005,982532464.38561
fro,2006,1125156636.7908
fro,2007,1465542393.81825
fro,2008,1516381752.91057
fro,2009,1262318511.80033
fro,2010,1237331368.70482
fro,2011,1460166176.47287
fsm,2009,250156200
fsm,2010,252716100
fsm,2011,266578200
fsm,2012,279199800
fsm,2013,272506100
fsm,2014,259259900
gab,1978,1366682875.77488
gab,1979,1665556888.8091
gab,1980,1925979062.20167
gab,1981,2064575133.77512
gab,1982,1982068188.44869
gab,1983,2056756377.91385
gab,1984,2023541621.46819
gab,1985,2185846779.07309
gab,1986,2126472556.31934
gab,1987,1742882782.09648
gab,1988,1894924878.97759
gab,1989,2000230091.26819
gab,1990,2448388588.94843
gab,1991,2385265936.38306
gab,1992,2680098129.17656
gab,1993,2526110622.60773
gab,1994,2113274633.98762
gab,1995,2421527553.62119
gab,1996,2683330033.77337
gab,1997,2737738308.1744
gab,1998,2725878740.13838
gab,1999,2426128156.47684
gab,2000,2477238446.47768
gab,2001,2212732324.91334
gab,2002,2181681113.28211
gab,2003,2445767777.63444
gab,2004,3128460199.66821
gab,2005,3386896487.02046
gab,2007,4117842743.75345
gab,2008,5109302739.50188
gab,2009,5703766006.62054
gab,2010,6762655203.2768
gab,2011,7665284458.81599
gab,2012,7731214900.11824
gab,2013,7633207258.84415
gab,2014,6887457550.11629
gab,2015,5264760491.82103
gbr,1970,28802376998.4217
gbr,1971,32006589926.9274
gbr,1972,41315900021.359
gbr,1973,55209037596.9675
gbr,1974,74529618928.4073
gbr,1975,76413998999.8175
gbr,1976,78001440947.444
gbr,1977,88886296514.0658
gbr,1978,106985589647.593
gbr,1979,150111781262.52899
gbr,1980,189683207044.255
gbr,1981,193847916210.42896
gbr,1982,194105811517.14096
gbr,1983,177682884463.37799
gbr,1984,186221473452.52496
gbr,1985,191704512585.01599
gbr,1986,211054614234.33401
gbr,1987,259217621684.41901
gbr,1988,319834102568.505
gbr,1989,354195194102.20001
gbr,1990,409080295492.66498
gbr,1991,390306883806.70203
gbr,1992,384215950732.25098
gbr,1993,364933529770.41296
gbr,1994,392958128532.992
gbr,1995,462585966608.46002
gbr,1996,498908791526.16693
gbr,1997,532805772467.72998
gbr,1998,548359979520.19598
gbr,1999,606548649397.91602
gbr,2000,649338223117.58606
gbr,2001,645360529943.03503
gbr,2002,650854744836.75195
gbr,2003,723606606388.17505
gbr,2004,879382690935.29602
gbr,2005,1018778680079.07996
gbr,2006,1258925817795.40991
gbr,2007,1487042578922.15991
gbr,2008,1437559193697.01001
gbr,2009,977367029033.08704
gbr,2010,1024804483357.63
gbr,2011,1167920706055.94995
gbr,2012,1151862626775.30005
gbr,2013,1180614174402.67993
gbr,2014,1226272430808.47998
gbr,2015,1127007271198.54004
gbr,2016,1069297834790.29004
gbr,2017,1123004184359.98999
gbr,2018,1255240292287.84009
gbr,2019,1213585232584.26001
gbr,2020,989315186390.65283
geo,1997,1471800000
geo,1998,1392400000
geo,1999,1151900000
geo,2000,1419546356.59
geo,2001,1441102734.59
geo,2002,1586137047.96
geo,2003,1995079678.16
geo,2004,2649969584.84
geo,2005,3469824653.25
geo,2006,4556359216.25
geo,2007,6325674012.75
geo,2008,8115821306.85
geo,2009,5780932588.7
geo,2010,6887972932.11
geo,2011,9171669276.49
geo,2012,10388909020.45
geo,2013,10500798531.445
geo,2014,11275362076.45
geo,2015,9839227000.4
geo,2016,10103396629.54
geo,2017,11268462567.23
geo,2018,12733637262.76
geo,2019,13252485507.59
geo,2020,10663717029.38
gha,1975,922344100.98888
gha,1976,994831442.9888
gha,1977,1158622594.37015
gha,1978,1101582667.44754
gha,1979,1121418651.99994
gha,1980,1263500000
gha,1981,1335600000
gha,1982,905134570.60988
gha,1983,724064695.08012
gha,1984,812800000
gha,1985,952300000
gha,1986,1081150000
gha,1987,1327800000
gha,1988,1393300000
gha,1989,1410200000
gha,1990,1582500000
gha,1991,1745352000
gha,1992,1972600000
gha,1993,2278400000
gha,1994,2108600000
gha,1995,2262400000
gha,1996,2538850000
gha,1997,2645024000
gha,1998,3814030000
gha,1999,4072700000
gha,2000,3473418269.3024
gha,2001,3698590520.252
gha,2002,3516927670.4832
gha,2003,4357168293.04413
gha,2004,5621405835
gha,2005,6850783643.34791
gha,2006,8487124097.47712
gha,2007,10509954672.3725
gha,2008,12695119187.7756
gha,2009,11709779000
gha,2010,14560070000
gha,2011,20789621764.5043
gha,2012,24184331754.7098
gha,2013,24133966968.8506
gha,2014,21075251479.4421
gha,2015,22279165582.7302
gha,2016,21996492910.414
gha,2017,25172990000
gha,2018,27740645304.6924
gha,2019,31343329905.2418
gha,2020,28682367748.3215
gin,1986,716610000
gin,1987,663030000
gin,1988,883820000
gin,1989,969770000
gin,1990,1114500000
gin,1991,1224080000
gin,1992,1079770000
gin,1993,1010000000
gin,1994,1131130000
gin,1995,1108573000
gin,1996,1053230000
gin,1997,955400000
gin,1998,1088246350
gin,1999,1052962179
gin,2000,972879635.34609
gin,2001,969745217.02266
gin,2002,1026261145.74899
gin,2003,1048762042.588
gin,2004,1000720000
gin,2005,1079160000
gin,2006,1298250000
gin,2007,1636880000
gin,2008,1911450000
gin,2009,1581210000
gin,2010,1892490000
gin,2011,2828810000
gin,2012,3289260000
gin,2013,3272910000
gin,2014,3151085594.61368
gin,2015,2873941802.01972
gin,2016,5327130627.9521
gin,2017,4337890000
gin,2018,4434020000
gin,2019,4520970000
gin,2020,6490830000
gmb,1978,117511951.43103
gmb,1979,144396165.32281
gmb,1980,189066382.56526
gmb,1981,152454296.91414
gmb,1982,135143604.9492
gmb,1983,129137986.37637
gmb,1984,102622556.55529
gmb,1985,99339410.28333
gmb,1986,77001391.32837
gmb,1987,161981225.67689
gmb,1988,168351035.6999
gmb,1989,177863156.59292
gmb,1990,211947157.91952
gmb,1991,244164160.30574
gmb,1992,258807754.35165
gmb,1993,285511327.20165
gmb,1994,251460821.80736
gmb,1995,239702066.45685
gmb,1996,299469026.36062
gmb,1997,285488472.41058
gmb,2003,187349702.20475
gmb,2004,276433479.98257
gmb,2005,305046703.52039
gmb,2006,358678423.59319
gmb,2007,415695296.72212
gmb,2008,398255082.52607
gmb,2009,362094658.3407
gmb,2010,340257765.61474
gmb,2011,418369020.8141
gmb,2012,441982726.30624
gmb,2013,398307970.05098
gmb,2014,478965696.5587
gmb,2015,428303829.36369
gmb,2016,402819526.50729
gmb,2017,593602907.5176
gmb,2018,722441537.15074
gmb,2019,668267342.91145
gmb,2020,724946190.10387
gmb,2021,781824557.87606
gnb,1982,82900000
gnb,1983,76400000
gnb,1984,86000000
gnb,1985,90500000
gnb,1986,82100000
gnb,1987,77900000
gnb,1988,95900000
gnb,1989,124341000
gnb,1990,110452000
gnb,1991,127787000
gnb,1992,138853000
gnb,1993,103939000
gnb,1994,107180000
gnb,1995,110340000
gnb,1996,104700000
gnb,1997,102940000
gnb,2001,104562037.6839
gnb,2002,96027450.18234
gnb,2003,112419072.1192
gnb,2004,138114325.29357
gnb,2005,156923031.51113
gnb,2006,175752033.38307
gnb,2007,246481542.85607
gnb,2008,298853336.83188
gnb,2009,308952617.18899
gnb,2010,314651905.90316
gnb,2011,373685002.44909
gnb,2012,290530687.92896
gnb,2013,288313981.06127
gnb,2014,356248489.20804
gnb,2015,365950934.53436
gnb,2016,233715350
gnb,2017,478722533.05813
gnb,2018,565778294.64652
gnb,2019,554492239.76267
gnb,2020,480769924.61817
gnq,1987,95056653.91167
gnq,1988,113121374.8182
gnq,1989,83389679.96351
gnq,1990,99182858.72694
gnq,1991,117887931.70797
gnq,1992,96096667.62579
gnq,1993,98858401.59186
gnq,1994,69518504.2598
gnq,1995,221142638.68644
gnq,1996,521801841.22632
grc,1976,5941000000
grc,1977,6832000000
grc,1978,7842000000
grc,1979,10731000000
grc,1980,11670000000
grc,1981,12828000000
grc,1982,11382000000
grc,1983,10811000000
grc,1984,11097000000
grc,1985,12053000000
grc,1986,11948000000
grc,1987,14474000000
grc,1988,15985000000
grc,1989,17729000000
grc,1990,21588000000
grc,1991,22311050000
grc,1992,23943000000
grc,1993,21499000000
grc,1994,22732000000
grc,1995,27707000000
grc,1996,28970000000
grc,1997,28441000000
grc,1999,38936216307.4719
grc,2000,45382755062.9763
grc,2001,44924978104.1121
grc,2002,44645472905.33929
grc,2003,56872994993.6466
grc,2004,70338045469.43201
grc,2005,77684728975.12019
grc,2006,94482374626.2397
grc,2007,120071182749.291
grc,2008,143526607926.112
grc,2009,103167376172.09801
grc,2010,96178793859.5338
grc,2011,102144295556.60201
grc,2012,76692579258.06358
grc,2013,88810991557.8219
grc,2014,91491814024.0464
grc,2015,72055785753.4709
grc,2016,69795832020.76469
grc,2017,79938077969.70811
grc,2018,94995069455.8873
grc,2019,91912671135.01901
grc,2020,79279153255.638
grd,1977,33092592.59259
grd,1978,40351851.85185
grd,1979,55662962.96296
grd,1980,63059259.25926
grd,1981,75759259.25926
grd,1982,82900000
grd,1983,79800000
grd,1984,72400000
grd,1985,89729629.62963
grd,1986,113177777.77778
grd,1987,123462962.96296
grd,1988,128888888.88889
grd,1989,140592592.59259
grd,1990,153181481.48148
grd,1991,159803703.7037
grd,1992,147370370.37037
grd,1993,170474074.07408
grd,1994,174344444.44445
grd,1995,187566666.66667
grd,1996,214174074.07408
grd,1997,234251851.85185
grd,1998,280548148.14815
grd,1999,296918518.51852
grd,2000,348968148.14815
grd,2001,325384518.51852
grd,2002,323800985.18519
grd,2003,365688392.59259
grd,2004,390002339.62963
grd,2005,435875706.2963
grd,2006,444536133.7037
grd,2007,491137253.7037
grd,2008,502527408.51852
grd,2009,432148021.48148
grd,2010,426598299.62963
grd,2011,433038402.96296
grd,2012,436963677.03704
grd,2013,455915278.14815
grd,2014,588833418.21034
grd,2015,636734566.67886
grd,2016,638727857.89003
grd,2017,753003851.2764
grd,2018,813912337.81501
grd,2019,862267085.87117
grd,2020,676197378.23295
gtm,1977,1500700000
gtm,1978,1735200000
gtm,1979,1884200000
gtm,1980,2107100000
gtm,1981,2189500000
gtm,1982,1774000000
gtm,1983,1459500000
gtm,1984,1667300000
gtm,1985,1457300000
gtm,1986,1295900000
gtm,1987,1803100000
gtm,1988,1939000000
gtm,1989,2071700000
gtm,1990,2028300000
gtm,1991,2196100000
gtm,1992,3063200000
gtm,1993,3149600000
gtm,1994,3385100000
gtm,1995,3933300000
gtm,1996,3810200000
gtm,1997,4504300000
gtm,1998,5322600000
gtm,1999,5297100000
gtm,2000,5990600000
gtm,2001,6470102104.85508
gtm,2002,7336535068.40134
gtm,2003,7798798085.42876
gtm,2004,10711300000
gtm,2005,11886200000
gtm,2006,13827800000
gtm,2007,15910100000
gtm,2008,16189769200
gtm,2009,13378670930
gtm,2010,15750592390
gtm,2011,18708833140
gtm,2012,19376937190
gtm,2013,20275078130
gtm,2014,21269077300
gtm,2015,20717655950
gtm,2016,20367356590
gtm,2017,22024444960
gtm,2018,23580016130
gtm,2019,23934824020
gtm,2020,21717071530
guy,1977,369098039.36043
guy,1978,336862745.23014
guy,1979,398235294.27382
guy,1980,538235294.32872
guy,1981,556124444.64218
guy,1982,397910684.45975
guy,1983,381687665.80315
guy,1984,345634062.63017
guy,1985,353428851.20863
guy,1992,684050000
guy,1993,738730000
guy,1994,779710000
guy,1995,838200000
guy,1996,797700000
guy,1997,854300000
guy,1998,798400000
guy,1999,769000000
guy,2000,813100000
guy,2001,802400000
guy,2002,772500000
guy,2003,757300000
guy,2004,842775600
guy,2005,960271000
guy,2006,1126974000
guy,2007,1303123000
guy,2008,1704863996.99468
guy,2009,1508501480.49286
guy,2010,1814134531.28903
guy,2011,2265493433.95551
guy,2012,2549926574.2879
guy,2013,2402777623.31626
guy,2014,2245833940.1328
guy,2015,1821380250.36907
guy,2016,2026191992.88988
guy,2017,2356389752.23697
guy,2018,3359326746.56395
guy,2019,5169121608.632
guy,2020,3986323919.32367
hkg,1998,229059218454.12296
hkg,1999,221941585848.54199
hkg,2000,262211881663.45801
hkg,2001,244478162870.34799
hkg,2002,246974697000.64401
hkg,2003,268266861834.40201
hkg,2004,318051747414.30603
hkg,2005,364743367136.48096
hkg,2006,417143371718.93103
hkg,2007,480919889289.36896
hkg,2008,509711990273.276
hkg,2009,459586360393.73499
hkg,2010,570834754985.30896
hkg,2011,648718433774.25598
hkg,2012,700819432634.70398
hkg,2013,756693422968.40613
hkg,2014,776294017430.64404
hkg,2015,757374596234.04993
hkg,2016,748748309096.19604
hkg,2017,808812977967.52405
hkg,2018,872850871414.75183
hkg,2019,834633074838.02686
hkg,2020,780528778446.10803
hnd,1974,473299999.90192
hnd,1975,480650000
hnd,1976,581350000
hnd,1977,736650000
hnd,1978,881000000
hnd,1979,1071750000
hnd,1980,1305750000
hnd,1981,1233400000
hnd,1982,1041750371.00004
hnd,1983,1078650000
hnd,1984,1259600000
hnd,1985,1289999221.40003
hnd,1986,1300299316.13692
hnd,1987,1321720736.68
hnd,1988,1394171878.17194
hnd,1989,1448066491.13279
hnd,1990,1384300000
hnd,1991,1425100000
hnd,1992,1576800000
hnd,1993,1713100000
hnd,1994,1900200000
hnd,1995,2110500000
hnd,1996,2545600000
hnd,1997,2793100000
hnd,1998,3080900000
hnd,1999,3247700000
hnd,2000,3739719526.88
hnd,2001,3854753137.3733
hnd,2002,3891199320.91561
hnd,2003,4364716077.43491
hnd,2004,5273928948.91426
hnd,2005,6016380352.9346
hnd,2006,6989759888.75325
hnd,2007,8428847232.61444
hnd,2008,10116578816.1294
hnd,2009,7512940877.19538
hnd,2010,8678600675.59877
hnd,2011,10836499712.6613
hnd,2012,11597494314.3866
hnd,2013,11474867770.9477
hnd,2014,11825581729.5161
hnd,2015,11808837044.6046
hnd,2016,11502410434.7734
hnd,2017,12395503558.3326
hnd,2018,14117486754.3351
hnd,2019,13925822202.368
hnd,2020,11703403850.8891
hrv,1993,6014826955.13672
hrv,1994,7223900404.38387
hrv,1995,9399854534.95917
hrv,1996,10222149622.424
hrv,1997,11772058697.5998
hrv,1998,11101558450.4655
hrv,1999,10506118227.9005
hrv,2000,9342741132.79894
hrv,2001,10748938469.3571
hrv,2002,13254085840.2833
hrv,2003,17830547627.0505
hrv,2004,20578725216.3591
hrv,2005,22651262684.6363
hrv,2006,25948257816.3826
hrv,2007,31136271017.42369
hrv,2008,37299362494.7815
hrv,2009,27468613293.732
hrv,2010,25880861834.2954
hrv,2011,28747551004.6747
hrv,2012,26407466380.6568
hrv,2013,27084836556.845
hrv,2014,27538261939.6118
hrv,2015,24021846855.9511
hrv,2016,25497414116.1576
hrv,2017,28623776792.8948
hrv,2018,34410716941.2061
hrv,2019,34919970594.209
hrv,2020,29839022216.4565
hti,1971,78940000.01579
hti,1972,85239685.895
hti,1973,100559999.93252
hti,1974,138739884.95988
hti,1975,166860000.03337
hti,1976,219580000.04392
hti,1977,276400000.05528
hti,1978,325800000.06516
hti,1979,343960000.06879
hti,1980,498360000.09967
hti,1981,533800000.10676
hti,1982,488700000.09774
hti,1983,516119988.61322
hti,1984,549520000.04579
hti,1985,581979641.01004
hti,1986,493376982.47609
hti,1987,527800622.395
hti,1988,514344936.7672
hti,1989,478318170.45547
hti,1990,539700000
hti,1991,551900000
hti,1992,260640000
hti,1993,303300000
hti,1994,246580000
hti,1995,832300000
hti,1996,791840000
hti,1997,904700000
hti,1998,1051560000
hti,1999,1264730000
hti,2000,1377910000
hti,2001,1325360000
hti,2002,1263710000
hti,2003,1431270000
hti,2004,1573890000
hti,2005,1887920000
hti,2006,2155780000
hti,2007,2404040000
hti,2008,2876253670.84959
hti,2009,2822545049.43952
hti,2010,4297737219.20725
hti,2011,4436681862.36057
hti,2012,4199308308.93662
hti,2013,4457607255.58231
hti,2014,4767746435.68803
hti,2015,4517579401.92254
hti,2016,4422980777.87254
hti,2017,4949587632.76079
hti,2018,5644636557.22573
hti,2019,5182661796.60366
hti,2020,4227458342.74916
hti,2021,5240926465.18055
hun,1982,10374100307.2674
hun,1983,9920965336.29679
hun,1984,9850983466.88069
hun,1985,9914903211.13182
hun,1986,11627972940.3923
hun,1987,11975101415.5149
hun,1988,11964959579.872
hun,1989,12732953807.1668
hun,1990,12723881332.6047
hun,1991,12998816112.5527
hun,1992,14432281869.7121
hun,1993,16414550902.0011
hun,1994,16403873788.0772
hun,1995,21080283736.8087
hun,1996,22775034118.54029
hun,1997,26520312242.6912
hun,1998,31096771765.8714
hun,1999,33012350083.9896
hun,2000,37614016202.5456
hun,2001,40324667955.72369
hun,2002,46108569032.4922
hun,2003,58464385647.90009
hun,2004,75878206513.8752
hun,2005,89708519385.1768
hun,2006,101616622264.51401
hun,2007,131582764402.364
hun,2008,153194316768.91101
hun,2009,117117161359.295
hun,2010,125347368658.547
hun,2011,136433202287.04601
hun,2012,123443808020.36099
hun,2013,126704059341.662
hun,2014,134112330040.53799
hun,2015,116003871175.513
hun,2016,117707129944.131
hun,2017,134404171155.243
hun,2018,147907347862.81699
hun,2019,152414075416.44501
hun,2020,143105711909.465
idn,1981,25694000000
idn,1982,26732000000
idn,1983,26318000000
idn,1984,24175000000
idn,1985,22150000000
idn,1986,20142000000
idn,1987,21187000000
idn,1988,23021000000
idn,1989,26858000000
idn,1990,33110000000
idn,1991,37896000000
idn,1992,41356000000
idn,1993,44237000000
idn,1994,49479000000
idn,1995,61641000000
idn,1996,66597000000
idn,1997,71017000000
idn,1998,54129157373.16489
idn,1999,53861672637.30569
idn,2000,66903347016.5108
idn,2001,59488522608.69569
idn,2002,61062217694.29
idn,2003,64218536131.26009
idn,2004,80384415780.1445
idn,2005,101532626750.299
idn,2006,103990854863.009
idn,2007,120347692273.38
idn,2008,154884602429.66501
idn,2009,121192257322.017
idn,2010,168056210247.314
idn,2011,218103413529.76599
idn,2012,242168482491.24496
idn,2013,240922260386.22696
idn,2014,233683071337.38501
idn,2015,197194291872.884
idn,2016,193254477701.84601
idn,2017,220480902224.19501
idn,2018,258762192701.164
idn,2019,245377166670.51599
idn,2020,194004507113.99097
idn,2021,256470548081.87601
ind,1975,6394626958.10508
ind,1976,6118738418.78803
ind,1977,7027714616.29815
ind,1978,9449307673.97583
ind,1979,12423223569.6495
ind,1980,17451115786.088
ind,1981,17910228304.2568
ind,1982,18207789822.3322
ind,1983,18554243032.3263
ind,1984,19024020843.8954
ind,1985,20330806881.6983
ind,1986,21212906196.3328
ind,1987,23895539116.2955
ind,1988,27623307972.9212
ind,1989,30625708881.7616
ind,1990,33220027613.2999
ind,1991,31266815940.6554
ind,1992,33954216789.3276
ind,1993,34726345304.8704
ind,1994,42242402582.9051
ind,1995,53444320283.1687
ind,1996,59626600012.0708
ind,1997,63174522440.9546
ind,1998,64810422973.5582
ind,1999,68456758095.3407
ind,2000,80488502034.9993
ind,2001,78976767750.07718
ind,2002,82838857142.9202
ind,2003,101344778633.246
ind,2004,139722106701.715
ind,2005,194154269868.64401
ind,2006,239530781131.32599
ind,2007,297951343493.55798
ind,2008,400437066913.92297
ind,2009,349528915346.26801
ind,2010,464622088118.448
ind,2011,579252729071.65601
ind,2012,610650438038.651
ind,2013,593440641146.98499
ind,2014,591134073843.44702
ind,2015,529773845232.93298
ind,2016,514858869345.59003
ind,2017,606582892875.93799
ind,2018,694097579862.35901
ind,2019,672210270766.61597
ind,2020,547676200354.354
irl,2005,223942334677.43399
irl,2006,266749495950.26697
irl,2007,337595350136.73297
irl,2008,356116752990.81799
irl,2009,282049857150.47302
irl,2010,279332599631.31299
irl,2011,306767568621.59698
irl,2012,313170938377.466
irl,2013,314315212280.09497
irl,2014,361149068250.86798
irl,2015,406014798655.78302
irl,2016,449219988537.52399
irl,2017,490136109629.71094
irl,2018,546173633618.48999
irl,2019,665048489233.71301
irl,2020,673765946203.88892
irn,1976,20303000000
irn,1977,25603000000
irn,1978,21760000000
irn,1979,15008000000
irn,1980,16509000000
irn,1981,16728000000
irn,1982,15840000000
irn,1983,22484000000
irn,1984,18570000000
irn,1985,15414000000
irn,1986,12933000000
irn,1987,14443000000
irn,1988,13045000000
irn,1989,16570000000
irn,1990,22370000000
irn,1991,30990000000
irn,1992,29214000000
irn,1993,25030000000
irn,1994,16256000000
irn,1995,15907000000
irn,1996,18970000000
irn,1997,18219000000
irn,1998,17777000000
irn,1999,16363000000
irn,2000,18107000000
irq,2005,31304100000
irq,2006,28948500000
irq,2007,26478500000
irq,2008,37887000000
irq,2009,44165000000
irq,2010,47678200000
irq,2011,53166000000
irq,2012,64467000000
irq,2013,72899200000
irq,2014,70226600000
irq,2015,59981512000
irq,2016,46012060000
irq,2017,50413700000
irq,2018,59796300000
irq,2019,75160500000
irq,2020,57480700000
isl,1976,600800000
isl,1977,777800000
isl,1978,888200000
isl,1979,1102600000
isl,1980,1288400000
isl,1981,1366200000
isl,1982,1312400000
isl,1983,1154900000
isl,1984,1238100000
isl,1985,1339700000
isl,1986,1556500000
isl,1987,2136000000
isl,1988,2203500000
isl,1989,2031800000
isl,1990,2361650092.00871
isl,1991,2469400873.22079
isl,1992,2371952450.25183
isl,1993,2044580474.19146
isl,1994,2127190074.61787
isl,1995,2533116086.63008
isl,1996,2897240553.63686
isl,1997,2928169618.41876
isl,1998,3547228602.31217
isl,1999,3624569746.48511
isl,2000,3907537455.25494
isl,2001,3558389843.24426
isl,2002,3496811792.54704
isl,2003,4630096538.83644
isl,2004,6319139004.21345
isl,2005,9196271648.4764
isl,2006,11871661362.9181
isl,2007,14613927544.1581
isl,2008,13284260002.7202
isl,2009,8359212026.34939
isl,2010,8477671016.0527
isl,2011,10282269034.8661
isl,2012,9404266093.47602
isl,2013,8541093581.79072
isl,2014,9219031372.80448
isl,2015,8659817589.10362
isl,2016,9173102399.71721
isl,2017,10890173246.6956
isl,2018,11831447057.9735
isl,2019,10044626585.0965
isl,2020,7610532079.67636
isr,1960,667000000
isr,1961,823000000
isr,1965,1222000000
isr,1966,1283000000
isr,1967,1447000000
isr,1968,1753000000
isr,1969,2120000000
isr,1970,2614000000
isr,1971,3096000000
isr,1972,3219000000
isr,1973,5263000000
isr,1974,6756000000
isr,1975,7537000000
isr,1976,7466000000
isr,1977,7818000000
isr,1978,9712000000
isr,1979,11590000000
isr,1980,13458000000
isr,1981,14610300000
isr,1982,14650000000
isr,1983,14813200000
isr,1984,15104300000
isr,1985,14728200000
isr,1986,15541200000
isr,1987,19612000000
isr,1988,20459600000
isr,1989,20726600000
isr,1990,23799100000
isr,1991,25600200000
isr,1992,27584400000
isr,1993,30273900000
isr,1994,34028200000
isr,1995,39580500000
isr,1996,42645500000
isr,1997,43036900000
isr,1998,42475300000
isr,1999,48711500000
isr,2000,58746900000
isr,2001,51899200000
isr,2002,49847100000
isr,2003,52080600000
isr,2004,59954400000
isr,2005,65210700000
isr,2006,71829700000
isr,2007,85402200000
isr,2008,95774500000
isr,2009,74687900000
isr,2010,88279500000
isr,2011,105016600000
isr,2012,107035700000
isr,2013,107424700000
isr,2014,106980700000
isr,2015,99141900000
isr,2016,104697700000
isr,2017,112825200000
isr,2018,123948100000
isr,2019,125524700000
isr,2020,111983800000
isr,2021,145195300000
ita,1970,18015521581.9845
ita,1971,19738106741.0681
ita,1972,24098494890.2424
ita,1973,33519044235.1997
ita,1974,48142684556.9525
ita,1975,45623735572.4735
ita,1976,50061472457.8064
ita,1977,55448253032.073
ita,1978,65382545233.0683
ita,1979,88589458547.92979
ita,1980,114982464871.03101
ita,1981,111210017016.97
ita,1982,105750158428.72301
ita,1983,96320562161.6268
ita,1984,102575443302.46001
ita,1985,106878340717.54601
ita,1986,123903803495.701
ita,1987,155411317948.51801
ita,1988,172391163219.01001
ita,1989,194024270110.892
ita,1990,248907944672.87601
ita,1991,252087567152.82101
ita,1992,283129716246.39899
ita,1993,234482439991.26199
ita,1994,249894529680.29297
ita,1995,294650781697.203
ita,1996,305042795392.76099
ita,1997,310761329125.724
ita,1998,329323930135.28302
ita,1999,327424713996.33801
ita,2000,336170463831.85602
ita,2001,335753454282.117
ita,2002,360918690622.47803
ita,2003,431109421587.11499
ita,2004,497823444090.54999
ita,2005,540744586813.71399
ita,2006,622040980854.97998
ita,2007,733966051676.56384
ita,2008,800753277253.51013
ita,2009,600196110014.78101
ita,2010,660737546712.98596
ita,2011,748115536281.64197
ita,2012,648723507021.33496
ita,2013,643068790812.46704
ita,2014,650327835196.91602
ita,2015,562157005628.02283
ita,2016,554023609104.78003
ita,2017,617489659503.21399
ita,2018,676502659586.70496
ita,2019,638420822804.46497
ita,2020,534373695525.65295
jam,1976,1251400000
jam,1977,1069200000
jam,1978,1245600000
jam,1979,1439900000
jam,1980,1678300000
jam,1981,1960900000
jam,1982,1924800000
jam,1983,1788785883.80393
jam,1984,1787937211.8
jam,1985,1788970581.38382
jam,1986,1597476002.83167
jam,1987,1947059484.28944
jam,1988,2246100000
jam,1989,2793599894.3207
jam,1990,2927700638.32894
jam,1991,2757100000
jam,1992,2624400000
jam,1993,3056900000
jam,1994,3511100000
jam,1995,4246400000
jam,1996,4230900000
jam,1997,4503500000
jam,1998,4501900000
jam,1999,4506900000
jam,2000,4969800000
jam,2001,5242500000
jam,2002,5603295000
jam,2003,5703386367.27278
jam,2004,6116125950.10496
jam,2005,6971683766.32551
jam,2006,8092118010.08603
jam,2007,9667906419.83149
jam,2008,10970110361.5629
jam,2009,7259174492.37274
jam,2010,7191595695.44902
jam,2011,8567374300.27084
jam,2012,8361598051.31112
jam,2013,8122956317.12734
jam,2014,8041836694.89868
jam,2015,7362381035.26155
jam,2016,7146622740.3235
jam,2017,7966289476.13071
jam,2018,8843666633.01446
jam,2019,9138347737.17847
jam,2020,6660784448.95539
jor,1972,330119635.67679
jor,1973,417870278.2013
jor,1974,609143361.70079
jor,1975,951244302.64884
jor,1976,1309403086.42825
jor,1977,1669415441.61339
jor,1978,2014347815.5346
jor,1979,2793850886.28318
jor,1980,3309325934.31455
jor,1981,4314404853.8709
jor,1982,4367392061.5776
jor,1983,3987487268.8241
jor,1984,3964210275.54596
jor,1985,3903271204.38713
jor,1986,3549283318.78817
jor,1987,3976945857.80947
jor,1988,4113958672.41207
jor,1989,3181385032.82353
jor,1990,3850326126.60993
jor,1991,3872331618.74386
jor,1992,4783350653.38495
jor,1993,4901727353.89039
jor,1994,4784011534.1062
jor,1995,5297291956.7458
jor,1996,5828490832.15797
jor,1997,5642736248.23696
jor,1998,5632722143.8646
jor,1999,5469675599.43582
jor,2000,6363278976.69958
jor,2001,6517286106.85405
jor,2002,6798554179.10811
jor,2003,7387782888.67165
jor,2004,9781856710.92341
jor,2005,12313893719.044
jor,2006,13809831663.7832
jor,2007,16420987733.0332
jor,2008,19868511277.0675
jor,2009,17043899828.096
jor,2010,19343117423.5825
jor,2011,22275989035.2113
jor,2012,24053631690.1409
jor,2013,25304422556.1547
jor,2014,26281830985.9155
jor,2015,23945140845.0704
jor,2016,22896478873.2394
jor,2017,24109859154.9296
jor,2018,24153464788.7324
jor,2019,23226312676.0564
jor,2020,19458563380.2817
jpn,1996,500213730715.862
jpn,1997,478960149313.948
jpn,1998,403943308538.716
jpn,1999,427672410323.65295
jpn,2000,493413059782.94098
jpn,2001,451036395894.42096
jpn,2002,431045768549.62897
jpn,2003,473641226086.89093
jpn,2004,564466611780.84705
