geo,time,se_enr_seco_fm_zs
mne,2006,1.03284
mne,2007,1.02454
mne,2008,1.16337
mne,2009,1.02767
mne,2010,1.02954
mne,2011,1.01939
mne,2012,1.02677
mne,2015,1.01688
mne,2016,1.01718
mne,2017,1.01328
mne,2018,1.01384
mne,2019,1.01875
mne,2020,1.02005
mng,1974,1.03358
mng,1975,1.04443
mng,1976,1.0511
mng,1979,1.07966
mng,1980,1.06051
mng,1983,1.09661
mng,1991,1.10137
mng,1993,1.24025
mng,1994,1.29787
mng,1995,1.33224
mng,1996,1.31859
mng,1997,1.35566
mng,1998,1.33668
mng,1999,1.27401
mng,2000,1.24023
mng,2001,1.2183
mng,2002,1.1896
mng,2003,1.14587
mng,2004,1.11687
mng,2005,1.10982
mng,2006,1.10021
mng,2009,1.07486
mng,2010,1.07248
mng,2019,1.00785
moz,1973,0.6639
moz,1977,0.46778
moz,1978,0.4045
moz,1979,0.38516
moz,1980,0.37536
moz,1981,0.37658
moz,1982,0.39699
moz,1983,0.43592
moz,1985,0.45369
moz,1986,0.48651
moz,1987,0.48948
moz,1990,0.56782
moz,1991,0.56166
moz,1992,0.59813
moz,1993,0.608
moz,1994,0.59031
moz,1995,0.60566
moz,1999,0.60655
moz,2000,0.60854
moz,2001,0.62229
moz,2002,0.64689
moz,2004,0.69136
moz,2005,0.68391
moz,2006,0.70859
moz,2007,0.71887
moz,2008,0.73715
moz,2009,0.7747
moz,2010,0.80404
moz,2011,0.8521
moz,2012,0.8774
moz,2013,0.88924
moz,2014,0.89489
moz,2015,0.9071
moz,2017,0.89443
mrt,1981,0.26396
mrt,1987,0.41195
mrt,1988,0.42804
mrt,1989,0.43759
mrt,1990,0.45144
mrt,1991,0.47618
mrt,1992,0.5152
mrt,1993,0.51029
mrt,1994,0.5593
mrt,1995,0.57416
mrt,1996,0.51697
mrt,1997,0.54081
mrt,1998,0.7199
mrt,1999,0.71834
mrt,2000,0.73576
mrt,2001,0.7733
mrt,2002,0.78208
mrt,2003,0.82501
mrt,2004,0.85484
mrt,2005,0.87563
mrt,2006,0.84341
mrt,2008,0.88134
mrt,2009,0.83782
mrt,2010,0.85243
mrt,2011,0.84611
mrt,2012,0.84653
mrt,2013,0.93751
mrt,2014,0.9153
mrt,2015,0.93008
mrt,2016,0.97161
mrt,2017,1.00394
mrt,2018,1.01653
mrt,2019,1.05332
mus,1971,0.74716
mus,1972,0.741
mus,1973,0.7792
mus,1974,0.81647
mus,1975,0.83695
mus,1976,0.85561
mus,1977,0.88476
mus,1978,0.92172
mus,1979,0.92164
mus,1980,0.9638
mus,1981,0.93337
mus,1982,0.91786
mus,1983,0.90464
mus,1984,0.87892
mus,1985,0.90591
mus,1986,0.90994
mus,1987,0.92476
mus,1988,0.97969
mus,1989,0.98425
mus,1990,1.00247
mus,1996,1.0432
mus,1998,1.01256
mus,1999,0.98402
mus,2000,0.96738
mus,2001,0.97424
mus,2002,0.99785
mus,2003,0.98986
mus,2004,0.98136
mus,2005,0.97709
mus,2006,1.03116
mus,2007,1.03033
mus,2008,1.03522
mus,2009,1.04301
mus,2010,1.04635
mus,2011,1.04673
mus,2012,1.04815
mus,2013,1.02851
mus,2014,1.0184
mus,2015,1.04367
mus,2016,1.04683
mus,2017,1.07121
mus,2018,1.05664
mus,2019,1.02387
mus,2021,1.04857
mwi,1972,0.51905
mwi,1973,0.41799
mwi,1975,0.41014
mwi,1976,0.40784
mwi,1977,0.40904
mwi,1978,0.40247
mwi,1979,0.42428
mwi,1980,0.4516
mwi,1981,0.42578
mwi,1982,0.44393
mwi,1983,0.46274
mwi,1984,0.47196
mwi,1985,0.49579
mwi,1986,0.51412
mwi,1987,0.53035
mwi,1988,0.55927
mwi,1989,0.56448
mwi,1990,0.58181
mwi,1991,0.60804
mwi,1993,0.59961
mwi,1994,0.65102
mwi,1995,0.67201
mwi,1996,0.66982
mwi,1999,0.69019
mwi,2000,0.73486
mwi,2001,0.75682
mwi,2002,0.75595
mwi,2004,0.78613
mwi,2005,0.79128
mwi,2006,0.81724
mwi,2007,0.81032
mwi,2008,0.82462
mwi,2009,0.85262
mwi,2010,0.88435
mwi,2011,0.89142
mwi,2012,0.87776
mwi,2013,0.88929
mwi,2014,0.8993
mwi,2015,0.91219
mwi,2016,0.88841
mwi,2017,0.93822
mwi,2018,0.98213
mwi,2019,0.83048
mys,1970,0.69262
mys,1971,0.68271
mys,1972,0.71008
mys,1974,0.78154
mys,1979,0.92742
mys,1980,0.95352
mys,1981,0.97222
mys,1982,0.98985
mys,1983,0.99375
mys,1984,1.00778
mys,1985,1.0157
mys,1986,1.00352
mys,1987,1.02519
mys,1988,1.03621
mys,1989,1.04332
mys,1990,1.07215
mys,1991,1.05434
mys,1992,1.06641
mys,1993,1.07265
mys,1994,1.08385
mys,1995,1.09232
mys,1997,1.07217
mys,1998,1.09209
mys,1999,1.0832
mys,2000,1.09183
mys,2001,1.0882
mys,2002,1.09689
mys,2003,1.12862
mys,2004,1.12648
mys,2005,1.10304
mys,2006,1.09063
mys,2007,1.08252
mys,2008,1.08426
mys,2009,1.08033
mys,2010,1.07671
mys,2011,1.08399
mys,2012,1.04824
mys,2013,1.06255
mys,2014,1.08219
mys,2015,1.0894
mys,2016,1.06881
mys,2017,1.05844
mys,2018,1.08428
mys,2019,1.07804
nam,1990,1.22472
nam,1991,1.19951
nam,1992,1.20106
nam,1993,1.18753
nam,1994,1.17301
nam,1995,1.1455
nam,1996,1.13928
nam,1997,1.12167
nam,1998,1.12395
nam,1999,1.09145
nam,2000,1.09831
nam,2001,1.10862
nam,2002,1.09035
nam,2003,1.09682
nam,2004,1.1011
nam,2005,1.10609
nam,2006,1.1304
nam,2007,1.13791
ner,1971,0.3826
ner,1972,0.35667
ner,1973,0.36775
ner,1974,0.35858
ner,1975,0.36221
ner,1976,0.37693
ner,1977,0.37469
ner,1978,0.36367
ner,1979,0.33454
ner,1980,0.34467
ner,1981,0.36589
ner,1988,0.39063
ner,1989,0.39041
ner,1990,0.37554
ner,1991,0.3812
ner,1992,0.40473
ner,1993,0.45763
ner,1996,0.51929
ner,1997,0.54094
ner,1998,0.56355
ner,1999,0.59029
ner,2000,0.60526
ner,2001,0.6118
ner,2002,0.60264
ner,2003,0.6161
ner,2004,0.60903
ner,2005,0.62792
ner,2006,0.62555
ner,2007,0.62201
ner,2008,0.62154
ner,2009,0.62257
ner,2010,0.69822
ner,2011,0.66661
ner,2012,0.69398
ner,2013,0.70575
ner,2014,0.7316
ner,2015,0.73577
ner,2016,0.75307
ner,2017,0.74787
nga,1970,0.47423
nga,1971,0.47362
nga,1972,0.48101
nga,1973,0.53001
nga,1977,0.48282
nga,1978,0.53373
nga,1979,0.5161
nga,1980,0.46892
nga,1981,0.51265
nga,1982,0.55032
nga,1983,0.41477
nga,1984,0.35
nga,1986,0.71641
nga,1987,0.77807
nga,1989,0.7867
nga,1990,0.77162
nga,1999,0.90671
nga,2000,0.84056
nga,2001,0.83245
nga,2002,0.76169
nga,2004,0.79839
nga,2005,0.83076
nga,2006,0.81556
nga,2007,0.77038
nga,2008,0.83375
nga,2009,0.86917
nga,2010,0.87359
nga,2011,0.85296
nga,2012,0.91107
nga,2013,0.90991
nga,2014,0.89307
nga,2015,0.91503
nga,2016,0.90317
nga,2018,0.95155
nic,1970,0.92186
nic,1971,0.8933
nic,1972,0.91943
nic,1973,0.95146
nic,1974,1.0213
nic,1975,1.04778
nic,1977,0.95453
nic,1979,1.16809
nic,1980,1.16819
nic,1982,1.19301
nic,1983,1.22892
nic,1984,1.41655
nic,1985,2.09518
nic,1986,1.83663
nic,1987,1.74836
nic,1988,1.75628
nic,1989,1.64293
nic,1998,1.1997
nic,1999,1.20646
nic,2000,1.19427
nic,2001,1.198
nic,2002,1.19024
nic,2004,1.16299
nic,2005,1.16366
nic,2006,1.15995
nic,2007,1.15532
nic,2008,1.16087
nic,2010,1.12761
nld,1971,0.84835
nld,1972,0.86811
nld,1973,0.88441
nld,1974,0.89461
nld,1975,0.90178
nld,1976,0.91877
nld,1977,0.92172
nld,1978,0.93154
nld,1979,0.94155
nld,1980,0.9463
nld,1981,0.9537
nld,1982,0.96008
nld,1983,0.96396
nld,1984,0.9633
nld,1985,0.97325
nld,1986,0.95706
nld,1987,0.95364
nld,1988,0.93582
nld,1989,0.93597
nld,1990,0.9261
nld,1991,0.92569
nld,1992,0.93377
nld,1993,0.95423
nld,1994,0.93398
nld,1995,0.94794
nld,1996,0.94407
nld,1997,0.95758
nld,1998,0.96192
nld,1999,0.95389
nld,2000,0.95775
nld,2001,0.96783
nld,2002,0.97227
nld,2003,0.98536
nld,2004,0.984
nld,2005,0.98018
nld,2006,0.9814
nld,2007,0.97955
nld,2008,0.98102
nld,2009,0.98303
nld,2010,0.98631
nld,2011,0.98799
nld,2012,0.98292
nld,2015,1.01533
nld,2016,1.01659
nld,2017,1.01362
nld,2018,1.01063
nld,2019,1.01154
nld_curacao,2013,1.08357
nld_curacao,2020,1.21743
nor,1971,0.98965
nor,1972,0.98886
nor,1973,0.99088
nor,1974,0.9979
nor,1975,1.01438
nor,1976,1.00198
nor,1977,1.00837
nor,1978,1.02622
nor,1979,1.03773
nor,1980,1.03449
nor,1981,1.05389
nor,1982,1.06477
nor,1983,1.04595
nor,1984,1.06551
nor,1985,1.05916
nor,1986,1.0538
nor,1987,1.05194
nor,1988,1.05232
nor,1989,1.05572
nor,1990,1.04134
nor,1991,1.03286
nor,1992,1.01403
nor,1993,0.97571
nor,1994,0.97287
nor,1995,0.95031
nor,1996,0.94816
nor,1997,0.96146
nor,1998,1.00349
nor,1999,1.02298
nor,2000,1.02454
nor,2001,1.02242
nor,2002,1.02053
nor,2003,1.01967
nor,2004,1.02854
nor,2005,1.00953
nor,2006,0.99616
nor,2007,0.9872
nor,2008,0.9783
nor,2009,0.97693
nor,2010,0.98397
nor,2011,0.98827
nor,2012,0.9856
nor,2013,0.96968
nor,2014,0.96693
nor,2015,0.97513
nor,2016,0.97401
nor,2017,0.95672
nor,2018,0.95539
nor,2019,0.95149
npl,1981,0.25718
npl,1982,0.27206
npl,1983,0.29315
npl,1984,0.3137
npl,1985,0.31037
npl,1986,0.33603
npl,1987,0.35379
npl,1988,0.38241
npl,1989,0.40095
npl,1990,0.42577
npl,1991,0.45107
npl,1992,0.49132
npl,1993,0.52012
npl,1994,0.55547
npl,1995,0.59241
npl,1996,0.62858
npl,1999,0.66777
npl,2000,0.67614
npl,2001,0.6798
npl,2002,0.6935
npl,2003,0.72182
npl,2005,0.81216
npl,2006,0.84175
npl,2007,0.87278
npl,2008,0.90168
npl,2009,0.89168
npl,2010,0.97618
npl,2011,0.99539
npl,2012,1.02474
npl,2013,1.03074
npl,2014,1.03702
npl,2015,1.04752
npl,2016,1.05752
npl,2017,1.07475
npl,2019,1.07304
npl,2020,1.03256
nru,1971,1.07708
nru,1972,1.07536
nru,1973,1.16991
nru,1985,1.01254
nru,2000,1.18852
nru,2001,0.96904
nru,2002,1.15414
nru,2003,1.0206
nru,2004,1.10098
nru,2005,1.02703
nru,2006,1.06853
nru,2007,1.055
nru,2008,1.06232
nru,2012,0.8727
nru,2014,0.96659
nru,2016,1.02136
nru,2019,1.03542
nzl,1970,0.98363
nzl,1971,0.98254
nzl,1972,0.98677
nzl,1973,0.99658
nzl,1974,1.00364
nzl,1975,1.00951
nzl,1976,1.01273
nzl,1977,1.01535
nzl,1979,1.0247
nzl,1980,1.02157
nzl,1981,1.02379
nzl,1982,1.03303
nzl,1983,1.02401
nzl,1984,1.01804
nzl,1985,1.02227
nzl,1986,1.01021
nzl,1987,1.0088
nzl,1988,1.0049
nzl,1989,1.00624
nzl,1990,1.00394
nzl,1991,1.00437
nzl,1992,0.99305
nzl,1993,1.00129
nzl,1994,1.02478
nzl,1995,0.98403
nzl,1996,1.05133
nzl,1997,1.04837
nzl,1998,1.05949
nzl,1999,1.05197
nzl,2000,1.05862
nzl,2002,1.10875
nzl,2003,1.0986
nzl,2004,1.05581
nzl,2005,1.05557
nzl,2006,1.04403
nzl,2007,1.02461
nzl,2008,1.04702
nzl,2009,1.0288
nzl,2010,1.04617
nzl,2011,1.05647
nzl,2012,1.0606
nzl,2013,1.06852
nzl,2014,1.06445
nzl,2015,1.05923
nzl,2016,1.06126
nzl,2017,1.06379
nzl,2018,1.06188
nzl,2019,1.05486
omn,1973,0.26848
omn,1974,0.24005
omn,1975,0.27793
omn,1976,0.20505
omn,1977,0.25212
omn,1978,0.23033
omn,1979,0.26169
omn,1980,0.30216
omn,1981,0.33272
omn,1982,0.38466
omn,1983,0.37926
omn,1984,0.4186
omn,1985,0.46447
omn,1986,0.51347
omn,1987,0.56421
omn,1988,0.61561
omn,1989,0.67268
omn,1990,0.7179
omn,1991,0.80685
omn,1992,0.86785
omn,1993,0.91144
omn,1994,0.93339
omn,1995,0.94619
omn,1996,0.94135
omn,1997,0.98957
omn,1998,1.00162
omn,1999,1.00876
omn,2000,0.99224
omn,2001,0.98461
omn,2002,0.9689
omn,2003,0.95408
omn,2005,0.96379
omn,2006,0.98211
omn,2007,0.98865
omn,2008,0.97844
omn,2009,0.9494
omn,2011,0.96019
omn,2012,0.98803
omn,2013,1.02035
omn,2015,0.9831
omn,2016,0.93732
omn,2017,0.94088
omn,2018,0.92331
omn,2019,0.91471
omn,2020,0.91881
pak,1971,0.26049
pak,1972,0.27511
pak,1973,0.30176
pak,1974,0.30768
pak,1975,0.3256
pak,1976,0.32147
pak,1977,0.33228
pak,1978,0.33726
pak,1979,0.37437
pak,1980,0.36617
pak,1981,0.36755
pak,1982,0.36952
pak,1983,0.35197
pak,1984,0.3532
pak,1985,0.36352
pak,1986,0.39304
pak,1987,0.40257
pak,1988,0.41198
pak,1989,0.41796
pak,1990,0.41754
pak,1991,0.47777
pak,1992,0.50165
pak,2006,0.77694
pak,2007,0.76035
pak,2008,0.76093
pak,2009,0.79447
pak,2010,0.77291
pak,2011,0.753
pak,2012,0.73559
pak,2013,0.7321
pak,2014,0.79177
pak,2015,0.794
pak,2016,0.812
pak,2017,0.81291
pak,2018,0.85239
pak,2019,0.86836
pan,1970,1.11258
pan,1971,1.10937
pan,1972,1.09065
pan,1973,1.07462
pan,1974,1.10944
pan,1975,1.10166
pan,1976,1.08629
pan,1977,1.09858
pan,1978,1.1036
pan,1979,1.1076
pan,1980,1.12332
pan,1981,1.12388
pan,1982,1.12269
pan,1983,1.12843
pan,1984,1.12579
pan,1985,1.11761
pan,1986,1.12555
pan,1987,1.11266
pan,1988,1.1058
pan,1989,1.09125
pan,1990,1.07422
pan,1999,1.07837
pan,2000,1.06737
pan,2001,1.07427
pan,2002,1.0691
pan,2004,1.07228
pan,2005,1.07016
pan,2006,1.08099
pan,2007,1.07094
pan,2008,1.07602
pan,2009,1.07704
pan,2010,1.06171
pan,2011,1.07451
pan,2013,1.06368
pan,2014,1.07487
pan,2015,1.05427
pan,2016,1.02795
pan,2017,1.05676
pan,2020,1.02652
per,1970,0.76919
per,1971,1.06787
per,1972,1.0397
per,1974,0.8152
per,1975,2.44944
per,1976,3.09194
per,1977,0.88677
per,1978,0.87261
per,1979,0.89505
per,1980,0.8597
per,1981,0.8819
per,1982,0.88732
per,1985,0.90755
per,1991,0.94537
per,1995,0.95434
per,1998,0.96275
per,1999,0.95652
per,2000,0.94713
per,2001,0.94501
per,2002,0.94288
per,2003,0.95168
per,2004,0.98884
per,2005,0.98602
per,2006,1.0089
per,2007,1.02276
per,2008,1.03716
per,2009,1.02673
per,2010,1.02616
per,2011,1.00602
per,2012,0.97405
per,2013,0.98216
per,2014,0.98553
per,2015,0.99577
per,2016,0.97454
per,2017,0.95966
per,2018,0.94845
per,2019,0.94163
per,2020,0.93441
phl,1981,1.19353
phl,1982,1.09922
phl,1983,1.09886
phl,1984,1.07388
phl,1985,1.07368
phl,1986,1.04825
phl,1987,1.03979
phl,1988,0.9936
phl,1989,0.99313
phl,1990,1.03805
phl,1998,1.09866
phl,1999,1.09801
phl,2001,1.10132
phl,2002,1.10662
phl,2003,1.10777
phl,2004,1.11131
phl,2005,1.11915
phl,2006,1.11713
phl,2007,1.10271
phl,2008,1.09035
phl,2009,1.08144
phl,2014,1.09083
phl,2015,1.08356
phl,2016,1.09295
phl,2017,1.10588
phl,2018,1.11147
phl,2019,1.09342
plw,1999,1.03085
plw,2000,0.99085
plw,2004,1.00782
plw,2013,1.09952
plw,2014,1.10923
plw,2020,1.00342
png,1970,0.37559
png,1974,0.45419
png,1975,0.41384
png,1976,0.41057
png,1977,0.4113
png,1984,0.57043
png,1986,0.57981
png,1987,0.55399
png,1988,0.56567
png,1989,0.59244
png,1990,0.64498
png,1991,0.66111
png,1992,0.65984
png,1993,0.6769
png,1994,0.68463
png,1995,0.67833
png,1998,0.70485
png,2012,0.75074
png,2018,0.79924
pol,1972,1.04322
pol,1973,1.03716
pol,1974,1.03044
pol,1989,1.04503
pol,1990,1.04373
pol,1991,1.0365
pol,1992,1.03398
pol,1993,1.00199
pol,1994,1.0005
pol,1995,1.00578
pol,1996,1.00351
pol,1997,0.99984
pol,1998,1.00233
pol,1999,0.99409
pol,2000,0.98555
pol,2001,0.97906
pol,2002,0.97228
pol,2003,0.96183
pol,2004,1.01286
pol,2005,0.99394
pol,2006,0.9868
pol,2007,0.98968
pol,2008,0.9948
pol,2009,0.99652
pol,2010,0.99431
pol,2011,0.99363
pol,2012,0.99
pol,2013,0.9643
pol,2014,0.96192
pol,2015,0.96319
pol,2016,0.96689
pol,2017,0.96746
pol,2018,0.97167
pol,2019,0.97105
pri,2009,1.02796
pri,2010,1.05642
pri,2011,1.0391
pri,2012,1.08304
pri,2013,1.07528
prk,2015,1.01264
prt,1971,0.76352
prt,1972,0.80915
prt,1973,0.833
prt,1974,0.8758
prt,1975,0.94989
prt,1976,0.97121
prt,1977,1.00345
prt,1978,1.02449
prt,1979,1.16838
prt,1980,0.72921
prt,1986,1.15005
prt,1988,1.13859
prt,1990,1.00515
prt,1991,1.16058
prt,1993,1.13953
prt,1994,1.08848
prt,1995,1.0777
prt,1996,1.09002
prt,1998,1.07777
prt,1999,1.08178
prt,2000,1.06667
prt,2001,1.05707
prt,2002,1.04973
prt,2003,1.09121
prt,2004,1.10612
prt,2005,1.09977
prt,2006,1.08884
prt,2007,1.07426
prt,2008,1.05816
prt,2009,1.04325
prt,2010,1.02803
prt,2011,1.01851
prt,2012,0.99884
prt,2013,0.98477
prt,2014,0.97619
prt,2015,0.9695
prt,2016,0.97334
prt,2017,0.9803
prt,2018,0.99578
prt,2019,1.00463
pry,1970,1.02121
pry,1971,1.05628
pry,1972,1.03395
pry,1973,1.03028
pry,1975,1.01423
pry,1976,1.01422
pry,1977,1.00091
pry,1978,1.00421
pry,1986,0.99406
pry,1987,0.99191
pry,1988,0.9919
pry,1989,1.0578
pry,1990,1.0452
pry,1991,1.06189
pry,1993,1.06468
pry,1994,1.05518
pry,1995,1.07776
pry,1996,1.0658
pry,1997,1.0654
pry,1998,1.06059
pry,1999,1.04935
pry,2000,1.04414
pry,2001,1.03195
pry,2002,1.02393
pry,2003,1.02252
pry,2004,1.02782
pry,2005,1.03533
pry,2006,1.04533
pry,2007,1.04808
pry,2008,1.05575
pry,2009,1.05852
pry,2010,1.06281
pry,2011,1.06503
pry,2012,1.0729
pry,2020,1.07463
pse,1995,0.96948
pse,1996,0.97993
pse,1997,0.99742
pse,1999,1.02354
pse,2000,1.0468
pse,2001,1.06623
pse,2002,1.05435
pse,2003,1.05026
pse,2004,1.04503
pse,2005,1.04754
pse,2006,1.05764
pse,2007,1.06287
pse,2008,1.07075
pse,2009,1.06849
pse,2010,1.07919
pse,2011,1.10201
pse,2012,1.09463
pse,2013,1.09513
pse,2014,1.09759
pse,2015,1.09773
pse,2016,1.09986
pse,2017,1.09552
pse,2018,1.10154
pse,2019,1.09719
pse,2020,1.10036
pyf,1989,1.28116
pyf,1990,1.35844
pyf,1991,1.17716
pyf,1992,1.19029
pyf,1993,1.27219
qat,1971,0.6726
qat,1972,0.7914
qat,1973,0.92506
qat,1974,1.15237
qat,1975,1.20097
qat,1976,1.38723
qat,1977,1.23612
qat,1978,1.20803
qat,1979,1.15008
qat,1980,1.17968
qat,1981,1.1285
qat,1982,1.07967
qat,1983,1.02123
qat,1984,0.97517
qat,1985,0.943
qat,1986,0.94297
qat,1987,1.23232
qat,1988,1.20998
qat,1989,1.25801
qat,1990,1.27245
qat,1991,1.20066
qat,1992,1.19104
qat,1993,1.12038
qat,1994,1.03239
qat,1995,0.96911
qat,1996,0.9384
qat,1998,1.06039
qat,1999,1.08122
qat,2000,1.07258
qat,2001,1.10742
qat,2002,1.06546
qat,2003,0.98161
qat,2004,0.89984
qat,2005,0.92454
qat,2006,1.01149
qat,2010,0.94887
rou,1971,0.94121
rou,1972,0.93377
rou,1973,0.94139
rou,1974,0.94534
rou,1989,0.97062
rou,1990,0.97219
rou,1991,0.99215
rou,1992,1.00437
rou,1993,0.99785
rou,1994,1.02545
rou,1995,1.02906
rou,1996,1.02133
rou,1997,1.00473
rou,1998,1.01884
rou,1999,1.02305
rou,2000,1.02418
rou,2001,1.02307
rou,2002,1.02462
rou,2003,1.02457
rou,2004,1.02054
rou,2005,1.01901
rou,2006,1.01117
rou,2007,1.00003
rou,2008,0.99641
rou,2009,0.9977
rou,2010,0.99137
rou,2011,0.98723
rou,2012,0.99001
rou,2013,0.9877
rou,2014,0.99571
rou,2015,1.00037
rou,2016,0.9976
rou,2017,1.00371
rou,2018,1.00248
rou,2019,1.00329
rus,1994,1.02268
rus,2003,0.99966
rus,2004,0.99407
rus,2005,0.98953
rus,2006,0.98476
rus,2007,0.98166
rus,2008,0.97669
rus,2009,0.98418
rus,2011,0.98369
rus,2012,0.98198
rus,2013,0.98348
rus,2014,0.97743
rus,2015,0.9768
rus,2016,0.98279
rus,2017,0.97518
rus,2018,0.97038
rus,2019,0.97275
rwa,1971,0.96323
rwa,1976,1.0746
rwa,1977,1.08417
rwa,1978,1.03344
rwa,1979,0.9952
rwa,1980,0.80084
rwa,1981,0.78717
rwa,1982,0.80074
rwa,1983,0.77595
rwa,1984,0.76627
rwa,1985,0.77683
rwa,1986,0.78634
rwa,1987,0.79162
rwa,1988,0.79946
rwa,1989,0.81487
rwa,1990,0.81847
rwa,1991,0.82325
rwa,1992,0.81284
rwa,1999,0.96657
rwa,2000,0.89429
rwa,2001,0.93904
rwa,2002,0.95521
rwa,2003,0.87796
rwa,2004,0.89783
rwa,2005,0.88888
rwa,2006,0.90532
rwa,2007,0.89127
rwa,2008,0.89325
rwa,2009,0.93716
rwa,2010,1
rwa,2011,1.04
rwa,2012,1.07516
rwa,2013,1.07624
rwa,2014,1.09551
rwa,2015,1.08518
rwa,2016,1.0985
rwa,2017,1.12241
rwa,2018,1.1242
rwa,2019,1.13195
sau,1979,0.58059
sau,2005,0.94102
sau,2009,0.88604
sau,2015,0.97549
sau,2016,0.92075
sau,2017,0.90087
sau,2018,0.94344
sau,2019,0.90499
sau,2020,0.92804
sdn,2001,0.81328
sdn,2002,0.96111
sdn,2003,0.91617
sdn,2004,0.9251
sdn,2005,0.92976
sdn,2006,0.95642
sdn,2007,0.91401
sdn,2008,0.89991
sdn,2009,0.86793
sdn,2010,0.86665
sdn,2011,0.91548
sdn,2012,0.91188
sdn,2013,0.9432
sdn,2014,0.90896
sdn,2015,0.98489
sdn,2016,0.98007
sdn,2017,1.01432
sdn,2018,1.0203
sen,1971,0.40886
sen,1972,0.42114
sen,1978,0.46912
sen,1979,0.48119
sen,1980,0.48665
sen,1981,0.49326
sen,1982,0.51376
sen,1983,0.49933
sen,1984,0.49253
sen,1985,0.49914
sen,1986,0.49698
sen,1988,0.50677
sen,1989,0.49845
sen,1990,0.50949
sen,1992,0.53368
sen,1996,0.60534
sen,1997,0.60046
sen,1998,0.6174
sen,1999,0.6419
sen,2000,0.65026
sen,2001,0.6592
sen,2002,0.66925
sen,2004,0.72051
sen,2005,0.74664
sen,2006,0.75905
sen,2008,0.79071
sen,2010,0.87269
sen,2011,0.91829
sen,2012,0.94169
sen,2013,0.96851
sen,2014,0.99578
sen,2019,1.13162
sen,2020,1.16218
sgp,2016,0.99318
sgp,2017,0.98962
sgp,2018,0.9904
sgp,2019,0.99194
slb,1970,0.38929
slb,1971,0.41163
slb,1975,0.35691
slb,1986,0.63875
slb,1990,0.61646
slb,1991,0.58958
slb,1992,0.61531
slb,1993,0.60319
slb,1994,0.64342
slb,1999,0.74648
slb,2000,0.77991
slb,2001,0.80671
slb,2002,0.80264
slb,2005,0.82627
slb,2006,0.82111
slb,2007,0.82135
slb,2010,0.86466
slb,2011,0.91543
slb,2012,0.94956
sle,1971,0.37819
sle,1972,0.39324
sle,1973,0.40961
sle,1974,0.42583
sle,1975,0.43489
sle,1976,0.45114
sle,1977,0.45418
sle,1978,0.46143
sle,1984,0.47957
sle,1985,0.4795
sle,1988,0.51303
sle,1989,0.50607
sle,1990,0.52649
sle,1991,0.57667
sle,2001,0.72289
sle,2011,0.75164
sle,2012,0.85972
sle,2013,0.87472
sle,2015,0.87844
sle,2016,0.92476
sle,2017,0.96551
slv,1970,0.87498
slv,1971,0.78869
slv,1972,0.79113
slv,1973,0.78741
slv,1974,0.8038
slv,1975,0.82511
slv,1976,0.84717
slv,1977,0.83599
slv,1978,0.85166
slv,1979,0.85701
slv,1980,0.88164
slv,1983,0.98852
slv,1984,1.02442
slv,1988,1.09323
slv,1989,1.01428
slv,1991,1.10783
slv,1992,1.06073
slv,1993,1.0511
slv,1998,0.95521
slv,1999,0.94326
slv,2000,0.96067
slv,2001,0.97249
slv,2002,0.97452
slv,2003,0.98853
slv,2004,0.99202
slv,2005,1.00082
slv,2006,1.01477
slv,2007,1.01574
slv,2008,1.00806
slv,2009,0.9981
slv,2010,0.99456
slv,2011,0.98546
slv,2012,0.98618
slv,2013,0.99777
slv,2014,1.00627
slv,2015,1.00782
slv,2016,0.9985
slv,2017,0.99227
slv,2018,0.99343
slv,2019,1.00868
smr,2018,0.90112
smr,2019,0.9355
smr,2020,0.95652
som,1971,0.23084
som,1972,0.22544
som,1973,0.23296
som,1974,0.24481
som,1976,0.30798
som,1977,0.28858
som,1978,0.31038
som,1979,0.32003
som,1980,0.359
som,1981,0.50166
som,1982,0.51985
som,1983,0.53239
som,1984,0.56129
som,1985,0.5536
som,1986,0.54737
som,2007,0.46077
srb,1999,1.01151
srb,2000,1.02076
srb,2001,1.01809
srb,2002,1.02778
srb,2003,1.03622
srb,2004,1.03186
srb,2005,1.03051
srb,2006,1.03719
srb,2007,1.02889
srb,2008,1.02658
srb,2009,1.0259
srb,2010,1.02
srb,2011,1.025
srb,2012,1.02904
srb,2013,1.02749
srb,2014,1.02217
srb,2015,1.0144
srb,2016,1.01317
srb,2017,1.00784
srb,2018,1.00981
srb,2019,1.01078
srb,2020,1.01482
ssd,2011,0.5118
ssd,2015,0.53671
stp,1971,0.7344
stp,1972,0.83581
stp,1977,0.85806
stp,1988,0.92586
stp,2003,1.1668
stp,2004,1.03366
stp,2005,1.06067
stp,2007,1.06643
stp,2008,1.06415
stp,2009,1.11439
stp,2010,1.02106
stp,2011,1.14514
stp,2012,1.13236
stp,2013,1.10788
stp,2014,1.10084
stp,2015,1.11158
stp,2016,1.13936
stp,2017,1.15574
sur,1971,1.22897
sur,1972,1.24561
sur,1973,1.32412
sur,1974,1.24104
sur,1975,1.29047
sur,1976,1.23626
sur,1977,1.09741
sur,1978,1.12943
sur,1979,1.11626
sur,1986,1.23424
sur,1987,1.26165
sur,1988,1.30401
sur,1989,1.24958
sur,1990,1.28155
sur,1991,1.18738
sur,1992,1.19862
sur,1993,1.19736
sur,2001,1.18239
sur,2002,1.40934
sur,2005,1.33885
sur,2006,1.36536
