geo,time,ne_con_prvt_kd
isl,1994,4911388715.85272
isl,1995,5017568249.95027
isl,1996,5270008077.44683
isl,1997,5601404181.30365
isl,1998,6261344132.46873
isl,1999,6717147829.41937
isl,2000,6982400464.28873
isl,2001,6787639370.08537
isl,2002,6738443292.61336
isl,2003,7138609680.13858
isl,2004,7648926137.90615
isl,2005,8541120106.44531
isl,2006,8869919649.10112
isl,2007,9456897189.44179
isl,2008,8823669984.64832
isl,2009,7720806026.00351
isl,2010,7700596420.92399
isl,2011,7865679654.82571
isl,2012,8008810225.34532
isl,2013,8094370576.36912
isl,2014,8329548083.55435
isl,2015,8703212634.89903
isl,2016,9289262406.90831
isl,2017,10029169658.5832
isl,2018,10511739308.9151
isl,2019,10710874733.3925
isl,2020,10388769995.5184
isr,1970,16838739762.4459
isr,1971,17744720209.2535
isr,1972,19525440246.9877
isr,1973,21165577205.0942
isr,1974,22779159641.5248
isr,1975,22776035761.7598
isr,1976,23895035890.3992
isr,1977,25106340465.6748
isr,1978,27241207152.352
isr,1979,29420421251.2328
isr,1980,28339575061.1038
isr,1981,32033711333.1333
isr,1982,34656283264.011
isr,1983,37677760902.1912
isr,1984,35094511470.3487
isr,1985,35545264525.535
isr,1986,40908667638.609
isr,1987,44550761288.1095
isr,1988,46635908322.9708
isr,1989,46892160113.2027
isr,1990,49690954418.7642
isr,1991,53293160842.15951
isr,1992,57332929634.2353
isr,1993,61463965781.9133
isr,1994,67339311093.0064
isr,1995,73022823635.3502
isr,1996,77396255306.37628
isr,1997,80530896531.02361
isr,1998,85248138673.29878
isr,1999,88877501650.87268
isr,2000,96368328373.56898
isr,2001,100136956391.235
isr,2002,101638830667.63901
isr,2003,101789367865.87199
isr,2004,107176356502.72301
isr,2005,110804629647.099
isr,2006,116256915655.418
isr,2007,125576872261.052
isr,2008,128383326787.01601
isr,2009,129921474550.834
isr,2010,136339543673.084
isr,2011,142220672355.388
isr,2012,146560038506.06799
isr,2013,151688804596.716
isr,2014,158340677157.92599
isr,2015,163973789288.62399
isr,2016,174115423523.86301
isr,2017,180323822220.31696
isr,2018,186705878993.18201
isr,2019,194002979632.091
isr,2020,176220142789.76001
ita,1970,493409942024.00293
ita,1971,512048468223.01099
ita,1972,528996603824.09802
ita,1973,559647934822.16602
ita,1974,577256790897.18396
ita,1975,579043428409.82898
ita,1976,604999559371.276
ita,1977,623036741788.20703
ita,1978,639378632888.77917
ita,1979,682598321761.47498
ita,1980,723496262820.96912
ita,1981,735131365022.77698
ita,1982,742316608225.90283
ita,1983,740985543363.22595
ita,1984,762854087927.4729
ita,1985,784725149976.46912
ita,1986,816617364629.46399
ita,1987,846349952383.3219
ita,1988,880951089358.31885
ita,1989,915920386010.19604
ita,1990,934647926209.39392
ita,1991,959683157033.56995
ita,1992,976240263678.07483
ita,1993,946562186292.53406
ita,1994,961056524294.22803
ita,1995,975732375276.28882
ita,1996,985967076935.85901
ita,1997,1020359313714.30005
ita,1998,1054703286681.98999
ita,1999,1083723040141.43994
ita,2000,1112547519332.1499
ita,2001,1119714195946.56006
ita,2002,1119241654406.43994
ita,2003,1126795994824.84009
ita,2004,1137743891370.51001
ita,2005,1153520388016.16992
ita,2006,1169013404118.28003
ita,2007,1182890747549.06006
ita,2008,1169499148861.80005
ita,2009,1151935448851.90991
ita,2010,1164034132167.72998
ita,2011,1164788157128.19995
ita,2012,1121518707711.87012
ita,2013,1094107415089.95996
ita,2014,1096018329141.47998
ita,2015,1116099181046.33008
ita,2016,1130016245038.59009
ita,2017,1147403199645
ita,2018,1158116767068.15991
ita,2019,1160692168389.87988
ita,2020,1035939426578.31995
jam,2007,12565475757.4964
jam,2008,12954496767.1756
jam,2009,11521786701.3357
jam,2010,11379531300.1119
jam,2011,11814704949.895
jam,2012,11698449045.8901
jam,2013,11618119077.5804
jam,2014,11519808478.7212
jam,2015,11508115770.0535
jam,2016,11489940849.7829
jam,2017,11624654277.289
jam,2018,11739585478.6503
jam,2019,11859709514.3746
jam,2020,10650019143.9084
jor,1976,4083915124.31453
jor,1977,2867471251.22983
jor,1978,4239840469.14449
jor,1979,5643807049.10417
jor,1980,5664419513.35707
jor,1981,5949546291.56322
jor,1982,8165631313.92042
jor,1983,9010109497.6776
jor,1984,7983038306.20889
jor,1985,8301522240.2614
jor,1986,9354984045.02827
jor,1987,6887923158.43866
jor,1988,8696311010.76354
jor,1989,7531734366.08563
jor,1990,7915161892.34693
jor,1991,7808661526.13911
jor,1992,9167001481.42895
jor,1993,9188735580.84341
jor,1994,9337668514.30111
jor,1995,9346203953.45063
jor,1996,10333548562.8884
jor,1997,10832482155.6516
jor,1998,11534061684.9601
jor,1999,11947775133.2413
jor,2000,13330583890.9745
jor,2001,14207543155.8922
jor,2002,14295425046.1259
jor,2003,15213415540.0097
jor,2004,16897296911.1113
jor,2005,18919599679.778
jor,2006,19809613939.5706
jor,2007,22169816861.9023
jor,2008,20895065141.592
jor,2009,20887855444.4115
jor,2010,21263617051.2331
jor,2011,24702968032.3191
jor,2012,26465644668.601
jor,2013,30061948401.30569
jor,2014,30197616042.9967
jor,2015,30719412253.5211
jor,2016,31563808113.1108
jor,2017,33170086557.4249
jor,2018,33935629095.2727
jor,2019,35056416079.1582
jor,2020,36026549659.22669
jpn,1970,808911611933.71985
jpn,1971,853241113639.21985
jpn,1972,929744983257.49011
jpn,1973,1011509242733.09998
jpn,1974,1010633304351.17004
jpn,1975,1055070838988.70996
jpn,1976,1085729984320.56995
jpn,1977,1129612907281.72998
jpn,1978,1188926921248.37012
jpn,1979,1266081259194.62988
jpn,1980,1279596966927.87012
jpn,1981,1311345031000.29004
jpn,1982,1372359959033.84009
jpn,1983,1418725436464.76001
jpn,1984,1463219264471.27002
jpn,1985,1523316915667.94995
jpn,1986,1579406539237.84009
jpn,1987,1648564828419.77002
jpn,1988,1733515791896.84009
jpn,1989,1818914433693.37988
jpn,1990,1906043929654.88965
jpn,1991,1948371028378.25
jpn,1992,1992657457400.32007
jpn,1993,2014189856585.41992
jpn,1994,2060508964325.90967
jpn,1995,2111244223379.76001
jpn,1996,2152587858240.88965
jpn,1997,2164523185010.1001
jpn,1998,2150522494018.3501
jpn,1999,2173484387298.86011
jpn,2000,2206955679889.3501
jpn,2001,2252212766879.33984
jpn,2002,2281236091080.16016
jpn,2003,2295701902094.83008
jpn,2004,2326041276378.25977
jpn,2005,2361644850992.1001
jpn,2006,2383569931432.8999
jpn,2007,2401569993705.18018
jpn,2008,2374355928563.2998
jpn,2009,2352628296942.18018
jpn,2010,2407455455593.72949
jpn,2011,2394828644882.81006
jpn,2012,2443409315979.70947
jpn,2013,2507087799543.37988
jpn,2014,2484358879347.16943
jpn,2015,2478973235600.47998
jpn,2016,2468396092344
jpn,2017,2494373417389.43018
jpn,2018,2501156899641.93994
jpn,2019,2493576186799.52979
jpn,2020,2347765603416.62939
kaz,1990,58446207308.5743
kaz,1991,55786259456.5748
kaz,1992,55157828307.5398
kaz,1993,49976094346.7057
kaz,1994,38207092815.5818
kaz,1995,30389794876.47589
kaz,1996,28829800001.2275
kaz,1997,29751674187.2466
kaz,1998,29546758546.9501
kaz,1999,29688560606.1607
kaz,2000,30067410539.62049
kaz,2001,32488418609.4696
kaz,2002,33332818452.5947
kaz,2003,37261149462.4752
kaz,2004,42423191629.6932
kaz,2005,46957236418.2697
kaz,2006,52854686819.53889
kaz,2007,58571178430.6107
kaz,2008,62893983768.883
kaz,2009,63184528512.6323
kaz,2010,70427131199.4312
kaz,2011,78829980206.22838
kaz,2012,86772409488.51981
kaz,2013,96004487258.9454
kaz,2014,97279437020.57426
kaz,2015,99049435277.31911
kaz,2016,100271742226.489
kaz,2017,101817894865.476
kaz,2018,108005999280.08501
kaz,2019,114574445450.371
kaz,2020,110226897231.71899
ken,1960,5611095439.73143
ken,1961,5681032276.78936
ken,1962,6135014947.18159
ken,1963,6142607259.87269
ken,1964,6567103045.76315
ken,1965,7087716987.49408
ken,1966,7648486195.18756
ken,1967,8055767947.88289
ken,1968,7284076209.06295
ken,1969,7503900356.90308
ken,1970,6789218246.38725
ken,1971,9840476904.82411
ken,1972,11133436924.806
ken,1973,10402195183.5826
ken,1974,11957883840.7122
ken,1975,11723627288.6743
ken,1976,11118939067.9284
ken,1977,12064343264.148
ken,1978,13802089642.2067
ken,1979,14355560832.8523
ken,1980,14713196428.7729
ken,1981,14162670626.7392
ken,1982,14610042383.6884
ken,1983,14134133087.148
ken,1984,15255213331.9741
ken,1985,14214705818.9416
ken,1986,16917459591.5591
ken,1987,18384852048.4196
ken,1988,19945907854.127
ken,1989,21129888502.6791
ken,1990,21068558975.882
ken,1991,21574773046.9823
ken,1992,21354654360.281
ken,1993,21024967226.2291
ken,1994,21408129520.4494
ken,1995,24405422121.817
ken,1996,25039662405.899
ken,1997,25996442665.2331
ken,1998,27186477221.8594
ken,1999,28300846093.3778
ken,2000,28192447407.7467
ken,2001,29361793258.6504
ken,2002,29609406672.2362
ken,2003,30261607241.9466
ken,2004,30993922288.2139
ken,2005,32998122481.532
ken,2006,36273143746.5321
ken,2007,38194097928.197
ken,2008,37613923788.11449
ken,2009,39340051302.9827
ken,2010,41295132640.4643
ken,2011,43336046817.1524
ken,2012,45224369279.6956
ken,2013,48028242027.10809
ken,2014,50050082239.5281
ken,2015,52952662752.0282
ken,2016,55337579689.0845
ken,2017,58054907184.7252
ken,2018,60800763608.72169
ken,2019,63762558289.5939
ken,2020,62065576299.6063
kgz,1991,4719236339.26111
kgz,1992,4187686663.71421
kgz,1993,3750016953.76713
kgz,1994,3111772647.95091
kgz,1995,2284605444.24077
kgz,1996,2388117954.25145
kgz,1997,2154306411.22852
kgz,1998,2525052899.43266
kgz,1999,2545809380.61346
kgz,2000,2418971162.59958
kgz,2001,2473639987.1893
kgz,2002,2589869764.06595
kgz,2003,3196118087.1264
kgz,2004,3433152820.5742
kgz,2005,3717931751.87128
kgz,2006,4431266161.80932
kgz,2007,4550507171.87709
kgz,2008,5134981409.723
kgz,2009,4396942295.48014
kgz,2010,4516255040.85683
kgz,2011,4938192675.00416
kgz,2012,5489589049.9059
kgz,2013,5927076275.84771
kgz,2014,6103515878.18364
kgz,2015,6046861644.28401
kgz,2016,6008712598.17079
kgz,2017,6386606353.97048
kgz,2018,6707054551.42191
kgz,2019,6759120177.21135
kgz,2020,5990636385.64212
khm,1993,3330709522.20997
khm,1994,3496392011.52031
khm,1995,3779885868.53577
khm,1996,4137865627.68028
khm,1997,4063210348.14227
khm,1998,4484042945.76006
khm,1999,4758248198.77967
khm,2000,4995196501.8921
khm,2001,5108521830.32899
khm,2002,5409996085.12006
khm,2003,5847684154.10248
khm,2004,6577805703.00171
khm,2005,7388483709.87373
khm,2006,7887411078.66755
khm,2007,8373259825.74387
khm,2008,9440331731.88321
khm,2009,9424101557.01551
khm,2010,10250360318.2691
khm,2011,11318036568.6132
khm,2012,11843053291.268
khm,2013,12525408807.5771
khm,2014,13087795869.4865
khm,2015,13863294020.7977
khm,2016,14798361315.8637
khm,2017,15474055439.4558
khm,2018,16494845877.6681
khm,2019,17493870438.7339
khm,2020,16739757632.2586
kir,2008,122088130.75146
kir,2009,115257528.2606
kir,2010,113138355.41685
kir,2011,120491237.59008
kir,2012,122206647.71997
kir,2013,126479430.41343
kir,2014,132052142.99623
kir,2015,146911576.89129
kir,2016,154072595.74569
kir,2017,160162668.43858
kir,2018,148893806.73219
kor,1960,26437786073.1154
kor,1961,27052200953.4481
kor,1962,29688438612.66
kor,1963,30975438875.665
kor,1964,33622019922.071
kor,1965,35935137237.741
kor,1966,38300590324.5127
kor,1967,41651936180.417
kor,1968,46045311992.3618
kor,1969,50967173006.4116
kor,1970,56338396730.7824
kor,1971,61740827426.773
kor,1972,65208779502.4124
kor,1973,71124666547.3199
kor,1974,76456815253.40198
kor,1975,80829415885.93988
kor,1976,87627231397.9265
kor,1977,92493485655.18068
kor,1978,100383633578.87801
kor,1979,109149963643.436
kor,1980,109146162227.63
kor,1981,115060015957.106
kor,1982,123734935232.27299
kor,1983,135186921361.526
kor,1984,145602977481.03201
kor,1985,156239073692.21399
kor,1986,170830675657.457
kor,1987,185508118895.91
kor,1988,202912238127.758
kor,1989,224860817348.60101
kor,1990,247466953098.927
kor,1991,269882399223.80399
kor,1992,288695606049.55493
kor,1993,308753113514.25403
kor,1994,337171702437.54694
kor,1995,373331653637.97699
kor,1996,402241155630.40497
kor,1997,419222698872.61499
kor,1998,369241772255.41101
kor,1999,413725409591.50201
kor,2000,452285910671.14899
kor,2001,478486948104.04401
kor,2002,521441974260.87903
kor,2003,519468243812.20099
kor,2004,521543109602.33197
kor,2005,545827437823.64496
kor,2006,572691512897.18701
kor,2007,602950871120.953
kor,2008,612738013937.05103
kor,2009,614074609415.5769
kor,2010,641041234310.87195
kor,2011,659935243323.76404
kor,2012,670852113874.505
kor,2013,682498944665.08899
kor,2014,696109692947.26892
kor,2015,711494553145.78198
kor,2016,729939199448.35291
kor,2017,750195529800.22705
kor,2018,774054806691.37585
kor,2019,790406994605.08386
kor,2020,750622349230.76611
kos,2008,4145172762.31546
kos,2009,4403642077.50772
kos,2010,4539016961.10476
kos,2011,4692414495.95423
kos,2012,4833993042.99391
kos,2013,5009977886.26137
kos,2014,5303387902.58952
kos,2015,5356299789.19339
kos,2016,5556984259.5861
kos,2017,5725799067.48698
kos,2018,5975550547.78547
kos,2019,6312260690.93931
kos,2020,6469224298.63295
kwt,2010,37526747015.7326
kwt,2011,38589661929.8454
kwt,2012,41802358578.2646
kwt,2013,43862615155.4164
kwt,2014,46019857319.48569
kwt,2015,47601861083.4164
kwt,2016,48146472456.1074
kwt,2017,49850591675.6307
kwt,2018,51861804698.9748
kwt,2019,53044833159.1312
lao,2000,3126903078.81246
lao,2001,3733139786.7931
lao,2002,3688385109.26803
lao,2003,4244380159.59662
lao,2004,4694477392.99059
lao,2005,5016355179.73553
lao,2006,5249226955.18643
lao,2007,5275613004.91237
lao,2008,6175571058.50897
lao,2009,6435825002.23656
lao,2010,7554564805.60605
lao,2011,7796485472.50156
lao,2012,8958119728.84766
lao,2013,9394263071.7611
lao,2014,9833030472.31993
lao,2015,10275932420.7854
lao,2016,10741526029.399
lbn,1990,8327485548.98545
lbn,1991,11484548278.6949
lbn,1992,17791124503.247
lbn,1993,20617176492.57
lbn,1994,20955012436.6212
lbn,1995,21940177287.6458
lbn,1996,22585251215.1155
lbn,1997,21784214117.4248
lbn,1998,22198114185.6475
lbn,1999,22420095327.5192
lbn,2000,22733976662.0764
lbn,2001,23938877425.1342
lbn,2002,24537349360.8177
lbn,2003,25396156588.4308
lbn,2004,26852824217.8804
lbn,2005,25991038618.9508
lbn,2006,26822756782.2887
lbn,2007,28775258684.8207
lbn,2008,31510761292.0814
lbn,2009,35618472924.60169
lbn,2010,38749326107.477
lbn,2011,37574859041.2152
lbn,2012,41207969510.8546
lbn,2013,42477568109.0089
lbn,2014,44337821798.4537
lbn,2015,45475144404.3
lbn,2016,45747104568.279
lbn,2017,45770410483.3038
lbn,2018,45289191981.6132
lbn,2019,42609168392.3926
lbn,2020,38658506183.0033
lka,1960,4245943965.41423
lka,1961,3976935673.09622
lka,1962,4336719836.01904
lka,1963,4096470497.91644
lka,1964,4278558881.72062
lka,1965,4213248090.09573
lka,1966,4656119330.58774
lka,1967,4664319321.95697
lka,1968,5186851917.24868
lka,1969,5695977700.13529
lka,1970,5497889502.42393
lka,1971,5386774414.86295
lka,1972,5054046753.78662
lka,1973,5758804206.64577
lka,1974,5739651617.49564
lka,1975,6035771926.41133
lka,1976,6088564141.64967
lka,1977,6812878978.71949
lka,1978,7146254311.89268
lka,1979,7355429268.03358
lka,1980,7967655196.28248
lka,1981,10973214571.616
lka,1982,11373778945.495
lka,1983,11947521585.617
lka,1984,13228808981.7293
lka,1985,14146197183.989
lka,1986,13936730775.4045
lka,1987,14466524237.5251
lka,1988,14659375543.7103
lka,1989,15520293678.4673
lka,1990,14609608882.4102
lka,1991,15618906381.4149
lka,1992,16397100597.428
lka,1993,17634952326.7456
lka,1994,18804541731.0578
lka,1995,19768858402.7244
lka,1996,19572151134.8053
lka,1997,20947293157.0314
lka,1998,22523192711.3811
lka,1999,23962641633.2081
lka,2000,24740033198.4956
lka,2001,24948976842.8939
lka,2002,26971541146.1055
lka,2003,29210427929.6294
lka,2004,30161395616.24089
lka,2005,30659386065.7224
lka,2006,32667539664.6161
lka,2007,33954070891.487
lka,2008,36504418559.82929
lka,2009,36846828918.3596
lka,2010,40220899837.949
lka,2011,44199643856.881
lka,2012,45194571156.4076
lka,2013,48717288906.38049
lka,2014,50499738054.5924
lka,2015,54293712958.2671
lka,2016,58291630674.61729
lka,2017,60386840829.8804
lka,2018,62779194408.51289
lka,2019,64682621276.4437
lka,2020,62733046980.2176
lso,1960,3332832.12125
lso,1961,3432695.82635
lso,1962,4006891.72442
lso,1963,4631014.94032
lso,1964,5055419.81547
lso,1965,5317554.10559
lso,1966,6216300.24316
lso,1967,6182598.16995
lso,1968,6389807.87574
lso,1969,6668167.41047
lso,1970,7252348.77211
lso,1971,8325845.0568
lso,1972,10010984.99529
lso,1973,13618430.96875
lso,1974,17912425.17694
lso,1975,21669662.17333
lso,1976,27511484.85917
lso,1977,34339428.75614
lso,1978,39045339.20793
lso,1979,46472438.12716
lso,1980,54644374.63109
lso,1981,66209545.78792
lso,1982,77767252.78807
lso,1983,92610485.66245
lso,1984,106327973.15532
lso,1985,117009789.02987
lso,1986,133945117.09764
lso,1987,139664030.60797
lso,1988,172971020.47594
lso,1989,203112981.17169
lso,1990,216534795.55132
lso,1991,264125523.97274
lso,1992,286673108.82829
lso,1993,315067831.0669
lso,1994,332281972.14186
lso,1995,363673548.75625
lso,1996,407642755.41905
lso,1997,504899438.27978
lso,1998,711878408.21318
lso,1999,763056756.79213
lso,2000,821599797.41039
lso,2001,834331979.94256
lso,2002,976383107.71793
lso,2003,1040043993.17047
lso,2004,1105826893.9293
lso,2005,1191231185.24659
lso,2006,1303810439.51063
lso,2007,1190344238.46243
lso,2008,1335038113.03914
lso,2009,1445188469.04443
lso,2010,1580808903.86708
lso,2011,1656743855.834
lso,2012,1686456169.51297
lso,2013,1668397381.5649
lso,2014,1674786627.13478
lso,2015,1806546786.94872
lso,2016,1777332803.22529
lso,2017,1893382155.72416
lso,2018,1812690050.9175
lso,2019,1765778968.87996
ltu,1995,10443779378.1926
ltu,1996,11104334534.7035
ltu,1997,11730870916.475
ltu,1998,12289611622.5777
ltu,1999,12898415769.3312
ltu,2000,13785027520.2297
ltu,2001,14358196331.9621
ltu,2002,15222025345.1644
ltu,2003,16951784788.984
ltu,2004,18793887960.5437
ltu,2005,20966408508.9832
ltu,2006,22879743517.634
ltu,2007,25733844491.86169
ltu,2008,26731304347.1238
ltu,2009,22082313303.3711
ltu,2010,21401998831.791
ltu,2011,22325993400.5133
ltu,2012,23014976496.3078
ltu,2013,24006857720.7558
ltu,2014,24893870005.8078
ltu,2015,25903259343.6699
ltu,2016,26961236470.0383
ltu,2017,27922496248.218
ltu,2018,28936426822.3414
ltu,2019,29829984123.9351
ltu,2020,29204875685.25389
lux,1970,4925695792.08437
lux,1971,5202494849.01172
lux,1972,5454501840.39805
lux,1973,5768454045.98086
lux,1974,6028009053.56211
lux,1975,6345931096.26758
lux,1976,6545168545.06289
lux,1977,6694758620.54141
lux,1978,6892239710.43086
lux,1979,7135657962.53086
lux,1980,7336327792.46797
lux,1981,7463925103.42852
lux,1982,7493336071.1332
lux,1983,7530229593.77227
lux,1984,7639087232.01016
lux,1985,7845279107.60391
lux,1986,8101506686.02617
lux,1987,8472717523.35547
lux,1988,8978899494.31641
lux,1989,9412881023.43281
lux,1990,9768475466.82656
lux,1991,10454618209.6211
lux,1992,10211065706.4613
lux,1993,10420832432.5887
lux,1994,10842225428.448
lux,1995,11045978594.7082
lux,1996,11321452893.2441
lux,1997,11685140123.6621
lux,1998,12302363254.2297
lux,1999,12917906582.2809
lux,2000,13574137967.057
lux,2001,14024206323.5746
lux,2002,14748214522.3004
lux,2003,15106764708.0348
lux,2004,15286128561.9332
lux,2005,15210048153.5101
lux,2006,15836958441.1258
lux,2007,16212954607.5523
lux,2008,16598764415.4965
lux,2009,16983630027.9707
lux,2010,17547208210.2766
lux,2011,17836937530.4312
lux,2012,18270728223.3305
lux,2013,18410908519.9836
lux,2014,18966205298.0738
lux,2015,19543946412.4285
lux,2016,20200225506.259
lux,2017,20801347385.7578
lux,2018,21353456533.3133
lux,2019,21880566136.4172
lux,2020,20366391704.3234
lva,1995,7789581560.49453
lva,1996,8219348050.13945
lva,1997,8665695100.42187
lva,1998,8749790629.96679
lva,1999,9042091801.00195
lva,2000,9234801985.46172
lva,2001,9702897707.42617
lva,2002,10300300499.7156
lva,2003,11131313450.1519
lva,2004,12270773203.2078
lva,2005,13543252456.7207
lva,2006,16039998190.5973
lva,2007,17849603729.5906
lva,2008,16375806690.6125
lva,2009,13803315621.2059
lva,2010,14096801752.0082
lva,2011,14059199250.632
lva,2012,14848822932.1965
lva,2013,15806203853.3105
lva,2014,15921608727.116
lva,2015,16248374697.0726
lva,2016,16792835972.273
lva,2017,17287302596.6219
lva,2018,17803011954.7746
lva,2019,17832152201.334
lva,2020,16485677314.1195
mac,1982,2114935578.61393
mac,1983,2243506285.48015
mac,1984,2346269429.9327
mac,1985,2491188818.87091
mac,1986,2712363132.04494
mac,1987,2946616390.87656
mac,1988,3224543986.10052
mac,1989,3364792323.01816
mac,1990,3552218285.34356
mac,1991,3806557067.86364
mac,1992,4141588274.03908
mac,1993,4408772449.61573
mac,1994,4678175374.90215
mac,1995,4809899041.88225
mac,1996,5002813490.33182
mac,1997,5074047033.64553
mac,1998,5023249342.92182
mac,1999,5147148997.76746
mac,2000,5097519070.04889
mac,2001,5192691754.96802
mac,2002,5499229543.81798
mac,2003,5687823269.14853
mac,2004,6137295249.82795
mac,2005,6509344543.26641
mac,2006,7000972768.43149
mac,2007,7728138791.73384
mac,2008,8153204525.60578
mac,2009,8252581157.34343
mac,2010,8679632088.32411
mac,2011,9660903341.54552
mac,2012,10397411468.889
mac,2013,11097952495.6741
mac,2014,11720253401.1147
mac,2015,11928115216.0301
mac,2016,11806551087.1947
mac,2017,12123365190.4899
mac,2018,12653296042.2237
mac,2019,13035855202.7084
mac,2020,11057314343.0951
mar,1960,4946102476.31112
mar,1961,5034546146.67305
mar,1962,5570493691.12526
mar,1963,5753870378.35218
mar,1964,5587557456.77312
mar,1965,5692824773.89832
mar,1966,5921249902.22525
mar,1967,6396064904.93171
mar,1968,7237978001.9304
mar,1969,7358699775.86365
mar,1970,7342812358.86828
mar,1971,7634212540.43961
mar,1972,7963396954.30378
mar,1973,8262153148.94786
mar,1974,8691240717.60819
mar,1975,9672828953.93543
mar,1976,10326505384.2124
mar,1977,11142333829.9626
mar,1978,11946178628.2366
mar,1979,12716426172.6014
mar,1980,12398520786.4791
mar,1981,12746704306.3814
mar,1982,13616834557.5705
mar,1983,14786166749.142
mar,1984,15433229229.4799
mar,1985,16021654143.6121
mar,1986,17914439141.5622
mar,1987,18281544831.4518
mar,1988,19991255885.7575
mar,1989,20977269114.4147
mar,1990,21592152289.6332
mar,1991,24681025338.419
mar,1992,24611887972.5735
mar,1993,24245449781.9988
mar,1994,27344434675.8221
mar,1995,26260221655.1965
mar,1996,29820913945.1724
mar,1997,28573096033.9005
mar,1998,30222807092.3498
mar,1999,30737189210.0672
mar,2000,31304831355.8364
mar,2001,31682461881.8804
mar,2002,32793061629.1026
mar,2003,34765433129.2353
mar,2004,36315715412.4696
mar,2005,37523396806.2216
mar,2006,39959724778.9352
mar,2007,41787368263.2555
mar,2008,44938204702.9943
mar,2009,46747560639.5111
mar,2010,48648026356.7529
mar,2011,51324840197.2416
mar,2012,53457539165.7163
mar,2013,55157900930.63889
mar,2014,56889808314.0251
mar,2015,58198334750.0589
mar,2016,60348669604.1768
mar,2017,62625718044.8289
mar,2018,64765239574.8765
mar,2019,65985353212.9764
mar,2020,63370717099.6157
mda,1995,1927890599.02719
mda,1996,2294017674.99568
mda,1997,2512999815.74002
mda,1998,2638557271.1348
mda,1999,2415259181.53536
mda,2000,2920780196.53987
mda,2001,3099191166.51591
mda,2002,3292571529.13218
mda,2003,3903676820.94457
mda,2004,4147556840.45689
mda,2005,4713519645.64601
mda,2006,5082111731.92815
mda,2007,5264133208.61397
mda,2008,5571386995.10534
mda,2009,5124482042.58468
mda,2010,5611107240.52417
mda,2011,6128446235.40975
mda,2012,6185072840.30932
mda,2013,6580408863.22053
mda,2014,6940725363.08495
mda,2015,6772423572.54829
mda,2016,6970112090.79152
mda,2017,7338473725.33412
mda,2018,7622322241.70902
mda,2019,7876926399.99416
mda,2020,7343808953.52597
mdg,1960,3598314312.07291
mdg,1961,3570179054.3235
mdg,1962,3664958029.51958
mdg,1963,3751905112.02871
mdg,1964,3866662070.10842
mdg,1965,3839709122.5406
mdg,1966,3913859529.29141
mdg,1967,3934576694.86422
mdg,1968,4246723187.19354
mdg,1969,4413022024.40583
mdg,1970,4704717336.11752
mdg,1971,4950220168.62864
mdg,1972,4859549326.29997
mdg,1973,4728419427.54683
mdg,1974,4584522317.43916
mdg,1975,4595723180.99148
mdg,1976,4353737242.76958
mdg,1977,4552486074.58442
mdg,1978,4452712683.4607
mdg,1979,4981783552.13195
mdg,1980,4972440702.05369
mdg,1981,4541228880.69889
mdg,1982,4464455037.78476
mdg,1983,4267123463.25469
mdg,1984,4505825635.18475
mdg,1985,4686078174.78314
mdg,1986,4605960370.6153
mdg,1987,4389480872.61532
mdg,1988,4431400374.44754
mdg,1989,4103214316.17296
mdg,1990,4801670402.50128
mdg,1991,4480026483.68104
mdg,1992,4512060868.05144
mdg,1993,4707176968.17514
mdg,1994,4709017285.19265
mdg,1995,4761384427.16104
mdg,1996,4857540126.71178
mdg,1997,5082421557.85427
mdg,1998,5389416984.1144
mdg,1999,5613705094.92218
mdg,2000,5813629512.46014
mdg,2001,5859169369.77866
mdg,2002,5893067537.65299
mdg,2003,6445280590.62351
mdg,2004,6784408526.92799
mdg,2005,6777114756.33838
mdg,2006,6903991165.07781
mdg,2007,6462714226.50346
mdg,2008,6859177209.49064
mdg,2009,7032489041.71816
mdg,2010,7354622127.29123
mdg,2011,7524107161.59446
mdg,2012,7752675418.00572
mdg,2013,8275145086.28039
mdg,2014,8060016653.16698
mdg,2015,8300556073.52466
mdg,2016,8612063939.69837
mdg,2017,8711184048.70314
mdg,2018,9032867027.28816
mdg,2019,9305300703.24081
mdg,2020,9428266945.66141
mdv,2014,1382604193.41434
mdv,2015,1688059174.94778
mdv,2016,1906366308.50641
mdv,2017,2155733024.51443
mdv,2018,2384477661.6071
mdv,2019,2490407239.87128
mdv,2020,1813901052.95369
mex,1960,76109903510.493
mex,1961,78991585705.79289
mex,1962,82461438547.5659
mex,1963,87869392634.5484
mex,1964,97370727964.05368
mex,1965,135792790583.22701
mex,1966,142447405502.716
mex,1967,151924470440.349
mex,1968,162209081004.73901
mex,1969,172735004930.61401
mex,1970,184473265501.91501
mex,1971,192587187087.004
mex,1972,206151306287.54297
mex,1973,220462444780.362
mex,1974,229244644874.57999
mex,1975,240336574803.22198
mex,1976,249303069070.13599
mex,1977,256193680086.17599
mex,1978,274007312987.09695
mex,1979,298332107747.07501
mex,1980,329077783983.854
mex,1981,353339315836.14001
mex,1982,344602562293.15601
mex,1983,326136306585.11499
mex,1984,336762393688.05701
mex,1985,347857985837.33698
mex,1986,338866681365.617
mex,1987,338414146381.19501
mex,1988,344548823763.75598
mex,1989,367925084052.76801
mex,1990,390300110688.74799
mex,1991,409382945310.26099
mex,1992,425380057011.35907
mex,1993,426211590046.22998
mex,1994,448809465282.34302
mex,1995,422429346550.73401
